dates,satname,nzd0500-0000,nzd0500-0001,nzd0500-0002,nzd0500-0003,nzd0500-0004,nzd0500-0005,nzd0500-0006,nzd0500-0007,nzd0500-0008,nzd0500-0009,nzd0500-0010
2013-05-11 22:22:42.945000,L8,332.62,326.02,325.22,318.26,320.93,320.20,322.18,323.30,321.44,325.70,338.05
2013-06-28 22:22:44.910000,L8,,,,,,300.90,301.59,302.80,298.99,303.44,316.34
2013-07-07 22:16:35.929000,L8,302.93,309.13,,,,307.49,306.16,310.10,303.34,311.96,325.92
2013-07-23 22:16:34.633000,L8,359.02,329.10,332.10,329.77,320.17,326.42,326.86,346.41,336.65,331.39,343.37
2013-08-31 22:22:50.245000,L8,341.74,322.93,318.83,314.71,313.11,315.59,318.77,320.13,319.18,323.92,337.45
2014-02-23 22:21:32.043000,L8,,,,,,,297.35,300.93,293.67,297.98,312.90
2014-03-20 22:15:01.497000,L8,297.20,309.34,306.23,297.55,296.37,302.88,304.27,303.60,299.86,307.13,319.79
2014-04-21 22:14:29.865000,L8,,,,,290.63,299.74,302.76,300.28,297.09,300.26,320.94
2014-05-30 22:20:22.872000,L8,340.21,320.63,317.55,314.56,313.71,317.43,322.01,321.62,318.44,324.93,340.46
2014-07-17 22:20:39.943000,L8,345.40,324.42,340.75,354.57,332.68,347.32,337.00,343.14,339.44,341.95,346.78
2014-08-02 22:20:46.799000,L8,341.13,318.90,318.71,316.11,312.42,313.15,314.70,319.73,318.27,322.25,339.40
2014-08-11 22:14:39.696000,L8,330.98,315.23,312.41,309.63,308.61,310.99,313.01,314.67,311.57,321.27,336.00
2014-08-18 22:20:51.886000,L8,,,,,292.24,299.33,301.08,301.55,296.17,298.53,314.68
2015-01-02 22:14:38.674000,L8,,,,,,300.09,301.32,305.22,302.50,306.15,323.35
2015-03-14 22:20:23.206000,L8,,,,,296.25,299.98,300.91,302.99,300.12,306.45,324.58
2015-05-01 22:20:00.344000,L8,332.10,324.36,320.33,319.73,321.62,317.63,319.21,319.53,322.34,324.30,336.77
2015-06-27 22:13:58.027000,L8,316.27,316.11,314.05,309.12,306.10,311.13,312.67,314.72,317.61,317.09,328.33
2015-07-29 22:14:13.585000,L8,302.14,304.81,305.30,300.69,298.13,303.76,305.61,305.34,305.21,312.20,302.68
2015-10-24 22:20:52.499000,L8,302.18,306.52,307.55,303.24,302.77,303.94,305.43,308.21,307.04,319.60,336.80
2016-01-05 22:14:40.992000,L8,299.52,308.68,304.42,303.06,302.96,307.53,307.75,309.04,307.65,313.27,324.41
2016-03-16 22:20:36.438000,L8,302.66,312.64,308.51,304.49,305.22,306.02,306.75,307.37,304.56,313.35,327.89
2016-06-04 22:20:28.125000,L8,336.06,329.68,325.99,321.12,320.10,315.46,317.11,320.31,320.79,322.95,337.89
2016-07-06 22:20:41.229000,L8,348.18,323.29,320.36,319.69,317.14,311.02,316.62,319.93,316.68,321.82,334.19
2017-04-20 22:20:11.117000,L8,295.13,300.96,,,,,,,,,
2017-05-06 22:20:07.089000,L8,301.93,308.61,305.67,300.52,298.46,303.70,303.55,304.08,300.24,309.42,325.36
2017-08-03 22:14:35.682000,L8,304.05,305.89,307.40,294.77,295.67,301.62,303.34,305.09,301.31,305.81,324.81
2017-10-29 22:21:05.518000,L8,329.98,331.05,330.18,325.66,322.22,322.43,324.82,325.40,327.82,337.53,341.91
2017-11-30 22:20:56.190000,L8,306.92,315.82,314.80,305.06,308.70,311.11,312.94,312.17,314.99,318.98,333.39
2017-12-25 22:14:47.702000,L8,,,,,,299.07,299.57,299.40,296.59,301.26,314.76
2018-02-11 22:14:26.201000,L8,315.03,320.42,316.32,307.97,310.97,314.58,313.11,313.56,317.05,319.30,333.74
2018-03-06 22:20:26.446000,L8,338.70,329.70,326.52,312.73,316.73,320.64,322.60,322.48,326.79,328.28,339.15
2018-03-15 22:14:10.086000,L8,345.08,327.42,328.79,311.12,321.30,320.89,328.34,322.86,319.11,330.36,340.29
2018-05-02 22:13:45.572000,L8,300.58,304.78,,,,303.03,302.87,304.55,300.64,307.05,324.09
2018-07-12 22:19:56.652000,L8,358.12,325.94,321.71,313.44,314.77,319.04,319.97,320.12,325.42,325.91,339.58
2018-09-30 22:20:31.646000,L8,338.58,328.73,326.15,320.60,318.07,319.33,324.01,322.15,321.67,328.66,337.44
2019-01-13 22:14:27.136000,L8,338.35,328.99,329.80,325.68,316.50,322.28,319.98,323.25,327.12,326.31,338.03
2019-02-05 22:20:33.244000,L8,321.12,326.41,324.17,318.40,317.88,320.34,322.27,321.65,320.44,326.05,339.58
2019-02-14 22:14:21.185000,L8,293.00,303.40,304.57,291.43,,,,,,,
2019-02-21 22:20:30.485000,L8,306.84,315.02,312.93,301.62,305.63,309.62,311.34,313.57,316.19,316.73,332.73
2019-03-02 22:14:17.011000,L8,321.88,324.84,322.13,323.24,316.93,318.17,317.24,318.75,324.83,322.95,336.92
2019-03-18 22:14:11.817000,L8,328.64,331.02,323.02,326.42,318.03,319.93,319.59,319.80,325.52,325.18,339.34
2019-06-22 22:14:28.716000,L8,351.50,344.71,331.91,335.64,326.71,328.22,331.93,334.62,335.20,332.50,347.17
2019-09-10 22:14:51.565000,L8,339.14,343.09,325.09,337.38,321.86,324.06,327.43,351.27,328.34,327.50,336.85
2019-11-13 22:14:57.837000,L8,,,,,294.04,298.01,301.39,302.16,292.65,298.66,309.96
2019-11-29 22:14:55.870000,L8,299.90,309.18,307.02,295.35,299.21,304.71,305.03,305.28,305.67,309.37,322.82
2020-01-23 22:20:55.593000,L8,299.65,308.91,309.41,295.84,,302.77,306.28,308.51,309.42,311.45,320.32
2020-03-04 22:14:32.767000,L8,294.64,303.96,304.50,294.43,295.96,300.17,302.12,302.46,302.49,304.68,317.23
2020-03-11 22:20:40.527000,L8,299.23,309.64,307.17,295.06,297.20,303.86,304.52,306.24,304.16,308.09,322.93
2020-06-08 22:14:11.756000,L8,356.35,343.45,326.13,335.10,322.79,324.25,329.07,326.22,327.75,329.36,420.82
2020-07-10 22:14:27.456000,L8,312.05,316.86,314.84,304.36,302.23,307.78,312.07,311.88,318.00,317.01,328.26
2020-07-26 22:14:32.385000,L8,341.37,325.38,329.46,316.29,319.80,319.58,321.34,322.80,320.03,325.64,334.87
2020-08-27 22:14:44.105000,L8,,,,,295.10,299.87,301.83,304.13,299.72,300.78,313.78
2021-05-01 22:20:19.495000,L8,302.54,311.98,307.85,,,,,,,,
2021-05-17 22:20:24.395000,L8,305.26,317.15,312.42,303.01,302.94,308.21,309.75,309.65,308.59,309.97,324.78
2021-05-26 22:14:18.793000,L8,,,,,294.14,306.15,305.37,306.20,307.63,307.41,318.93
2021-06-11 22:14:25.766000,L8,305.60,310.36,309.41,298.28,297.69,305.34,309.64,310.78,308.19,313.63,323.73
2021-06-18 22:20:38.709000,L8,318.11,329.94,330.01,323.99,322.43,323.65,322.91,324.95,320.26,322.40,336.89
2021-06-27 22:14:29.908000,L8,354.42,329.06,335.82,320.22,325.65,324.87,328.29,327.11,336.04,333.03,337.69
2021-07-13 22:14:31.246000,L8,,,,,290.72,303.22,306.16,307.27,314.94,308.54,316.67
2021-08-14 22:14:45.391000,L8,345.68,348.49,352.43,353.02,343.31,333.08,337.34,346.94,338.98,336.66,346.38
2021-09-22 22:21:05.391000,L8,296.61,301.30,301.23,295.36,295.15,300.41,302.38,302.57,297.75,300.93,313.95
2021-11-18 22:14:56.496000,L8,312.11,320.36,317.54,308.45,310.84,310.12,314.02,312.91,314.85,321.16,334.03
2022-02-13 22:20:52.491000,L8,298.06,311.48,309.23,299.96,301.82,305.39,306.53,306.85,307.71,309.35,323.75
2022-04-10 22:20:41.030000,L9,315.92,322.71,320.50,315.44,315.50,318.10,314.21,317.39,320.66,321.33,333.21
2022-05-05 22:14:18.830000,L9,321.69,327.21,329.74,321.36,325.05,322.53,327.19,324.61,321.08,326.12,337.40
2022-05-21 22:14:07.318000,L9,322.89,321.85,322.88,311.44,311.59,318.36,314.19,317.47,312.20,318.67,338.16
2022-06-30 22:14:51.348000,L8,390.20,371.75,371.35,322.55,320.31,318.44,323.19,320.89,319.56,322.01,340.00
2022-07-15 22:20:36.379000,L9,307.80,308.06,305.57,299.85,298.65,306.08,306.77,308.38,311.39,310.35,325.78
2022-07-23 22:21:07.605000,L8,346.99,319.42,318.47,311.38,311.68,313.96,315.35,320.05,320.92,322.76,338.75
2022-08-09 22:14:46.212000,L9,300.92,302.98,300.50,,293.78,304.06,303.56,306.53,301.06,305.59,320.94
2022-12-14 22:21:16.750000,L8,337.66,324.64,323.70,315.96,318.11,320.37,321.12,322.62,321.77,324.42,343.64
2022-12-30 22:21:12.462000,L8,,,,,,296.82,296.24,298.40,292.26,294.57,310.93
2023-01-07 22:21:14.460000,L9,,,,,294.28,300.98,301.89,303.55,300.61,303.11,323.23
2023-01-15 22:21:05.646000,L8,314.48,321.79,320.03,314.43,316.77,319.22,326.19,320.87,319.20,325.61,339.62
2023-02-17 22:15:01.258000,L9,305.58,315.56,313.22,311.70,308.41,310.12,310.92,310.32,315.85,317.68,334.72
2023-02-24 22:21:03.459000,L9,,,,,296.85,300.23,302.19,304.50,302.48,307.70,322.62
2023-02-25 22:14:39.957000,L8,313.70,320.15,315.83,310.50,315.95,313.66,315.45,319.90,316.65,322.88,344.35
2023-03-05 22:14:49.135000,L9,328.74,347.20,318.22,334.51,320.87,317.85,322.98,321.12,325.49,325.19,339.76
2023-03-12 22:20:56.415000,L9,310.62,318.01,314.92,311.80,309.68,311.25,312.06,313.19,317.81,319.94,335.62
2023-05-23 22:20:05.625000,L8,,,,,,,284.33,299.94,294.82,297.97,310.90
2023-05-24 22:14:04.912000,L9,,,,,,,,300.17,297.31,298.80,310.99
2023-06-01 22:13:55.021000,L8,,,,,293.82,300.25,302.89,300.46,307.84,305.26,317.30
2023-06-09 22:14:00.612000,L9,334.64,316.84,316.87,309.52,309.31,309.61,311.58,313.62,311.78,318.43,334.18
2023-07-03 22:14:15.167000,L8,302.74,,,,,,,299.11,300.76,301.76,319.95
2023-09-29 22:14:38.579000,L9,,,,,,,,,,298.04,315.39
2023-10-22 22:21:02.157000,L9,329.15,319.97,319.73,313.50,315.36,316.58,318.56,319.95,320.98,324.36,338.40
2023-11-24 22:14:51.719000,L8,315.79,319.05,314.46,313.37,312.59,310.39,314.61,315.46,320.12,325.07,337.23
2024-01-26 22:21:02.147000,L9,308.34,311.17,304.92,295.47,,,,,,,
2024-02-12 22:14:41.937000,L8,296.64,305.99,305.52,300.55,301.46,305.64,305.14,306.46,309.92,313.25,326.87
2024-02-19 22:20:51.302000,L8,,,,,296.89,301.17,302.32,304.14,304.23,307.60,322.73
2024-03-06 22:20:39.136000,L8,,,,,297.82,302.49,303.25,304.89,305.23,308.78,323.84
2024-03-07 22:14:47.781000,L9,,,,,,300.48,301.23,302.90,303.34,314.38,323.17
2024-04-24 22:14:13.960000,L9,320.23,328.62,318.86,318.53,319.41,316.70,320.65,320.23,325.90,324.50,336.25
2024-06-03 22:13:41.381000,L8,349.04,344.45,326.71,335.85,323.45,349.79,328.15,327.58,333.17,325.67,339.29
2024-06-10 22:19:52.303000,L8,303.70,310.00,305.91,300.96,302.11,306.78,308.12,308.85,308.18,313.74,326.66
2024-06-19 22:13:49.014000,L8,,,,,294.67,300.94,302.66,301.07,308.40,310.19,314.59
2024-07-05 22:13:57.118000,L8,353.97,350.70,357.60,352.92,345.79,353.65,350.11,347.74,360.51,343.09,345.04
2024-08-05 22:20:18.332000,L9,318.20,317.00,314.90,307.16,308.25,311.17,313.28,313.79,313.59,320.95,335.44
2024-08-06 22:14:09.174000,L8,299.49,,,,,,,,,,
2024-09-23 22:14:30.418000,L8,,,,,299.19,301.56,300.75,304.15,299.92,307.46,322.53
2024-10-16 22:20:51.445000,L8,298.88,304.93,305.69,296.23,299.79,304.14,304.60,304.87,301.04,304.92,325.00
2024-11-10 22:14:37.391000,L8,340.93,336.17,336.42,331.69,332.34,324.45,334.38,328.40,330.59,337.28,342.69
2024-12-04 22:14:48.196000,L9,341.81,324.06,320.33,312.03,314.81,321.07,319.39,319.95,326.33,325.75,340.06
2024-12-27 22:20:57.717000,L9,,,,,,301.94,302.71,302.94,304.13,310.30,325.09
2025-01-21 22:14:48.959000,L9,,,,,,,299.61,304.70,299.46,308.93,323.85
2025-03-01 22:20:51.126000,L9,,,,,296.41,300.64,301.48,302.84,301.70,304.47,317.67
2025-04-11 22:14:29.386000,L9,297.57,301.99,304.09,294.50,295.95,302.62,301.20,305.07,304.08,311.11,321.87
2025-05-04 22:20:29.330000,L9,,,,,295.53,300.38,301.25,301.37,298.85,304.12,314.74
2025-05-05 22:14:00.333000,L8,328.40,327.97,321.16,320.15,319.73,314.58,321.15,317.44,322.16,323.10,334.37
2025-05-13 22:14:10.289000,L9,,,,,,,,303.48,298.75,309.75,316.68
2025-05-29 22:14:03.472000,L9,340.23,324.54,318.43,315.99,312.34,316.94,317.13,315.02,323.53,321.60,338.31
2025-06-06 22:14:06.580000,L8,304.98,308.21,307.77,,,,,,,,
2025-06-22 22:14:19.462000,L8,358.26,337.50,332.96,320.70,329.85,325.50,334.93,328.32,336.41,335.12,339.35
2025-06-29 22:20:32.772000,L8,344.00,321.17,317.51,314.84,315.44,318.99,319.73,320.49,328.09,326.31,334.78
2025-07-15 22:20:37.213000,L8,337.31,316.69,314.98,307.00,308.34,311.76,313.12,314.92,314.99,320.28,338.84
2025-07-23 22:20:39.223000,L9,,,,,,,285.03,304.02,299.20,306.49,314.92
2025-08-25 22:14:39.643000,L8,337.61,311.54,312.21,303.96,308.46,309.80,317.58,317.85,315.19,325.31,335.86
2025-09-02 22:14:47.227000,L9,335.48,313.05,309.97,304.20,304.44,309.17,310.20,310.34,319.42,319.42,331.83
2025-09-10 22:14:44.053000,L8,318.69,315.84,309.44,304.52,311.17,312.89,314.05,317.96,316.64,325.49,336.66
2025-09-17 22:20:59.743000,L8,301.86,308.51,304.85,299.71,305.02,308.94,309.29,309.17,308.09,315.95,327.54
2025-10-28 22:14:53.375000,L8,,,,,,,,,,299.08,304.90
