dates,satname,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0021,nzd0181-0022,nzd0181-0023,nzd0181-0014,nzd0181-0018,nzd0181-0019,nzd0181-0020
2023-04-23 22:05:09.227000,L8,149.42,308.18,322.82,281.39,,,,,,,,,,,296.92,283.91,309.82,297.03,,,,332.49,329.07,344.34
2023-04-23 22:05:33.182000,L8,148.93,307.64,322.30,280.44,,,,,,,,,,,296.33,283.43,309.34,296.48,,,,332.08,328.97,343.59
2023-05-09 22:04:58.521000,L8,,,,,,,,,,,,,,,294.57,282.61,308.89,,,,,331.35,328.91,338.64
2023-05-09 22:05:22.476000,L8,,,,,,,,,,,,,,,296.31,283.72,310.58,,,,,331.67,329.42,339.97
2023-05-25 22:04:56.681000,L8,,,,,,,,,,,,,,,289.93,279.64,306.03,250.73,,,,328.99,328.74,341.05
2023-05-25 22:05:20.631000,L8,,,,,,,,,,,,,,,290.82,279.87,306.30,248.98,,,,329.25,329.18,341.55
2023-06-02 22:05:05.917000,L9,,,,,,,,,,,,,,,,,299.24,,,,,313.55,320.76,343.75
2023-06-02 22:05:29.872000,L9,,,,,,,,,,,,,,,,,300.06,,,,,314.00,321.38,344.47
2023-06-10 22:05:03.911000,L8,,,,,,,,,,,,,,,294.65,282.03,310.24,208.42,,,,335.10,331.50,345.59
2023-06-10 22:05:27.865000,L8,,,,,,,,,,,,,,,294.62,281.95,310.15,290.49,,,,334.90,331.53,345.47
2023-06-18 22:04:57.703000,L9,,,,,,,,,,,,,,,,,304.90,,,,,327.97,328.30,345.56
2023-06-18 22:05:21.666000,L9,,,,,,,,,,,,,,,,,304.47,,,,,327.82,327.71,345.46
2023-07-28 22:05:27.011000,L8,,,,,,,,,,,,,,,295.18,281.68,309.90,296.08,,,,333.67,330.11,346.03
2023-07-28 22:05:50.970000,L8,,,,,,,,,,,,,,,294.81,281.26,309.61,294.99,,,,333.09,329.63,345.33
2023-08-05 22:05:23.191000,L9,,,,,,,,,,,,,,,298.89,283.06,311.83,293.10,,,,333.21,330.87,345.74
2023-08-05 22:05:47.142000,L9,,,,,,,,,,,,,,,298.39,282.63,311.21,292.31,,,,332.82,330.52,345.41
2023-08-21 22:05:28.170000,L9,341.55,392.74,381.73,332.93,321.91,324.45,330.45,326.49,329.30,334.02,338.86,339.76,342.51,339.33,315.92,314.43,328.80,320.55,277.30,289.48,331.24,350.14,340.91,363.96
2023-08-21 22:05:52.129000,L9,144.74,309.22,320.56,275.34,,,,,,,,,,,296.29,282.48,311.21,295.22,,,,332.66,328.99,345.59
2023-09-30 22:05:45.717000,L8,320.57,332.77,340.03,330.19,322.77,320.39,322.07,318.86,327.79,330.77,333.68,336.84,344.84,336.29,313.94,306.21,324.77,320.45,277.43,289.92,326.60,342.90,343.35,356.64
2023-10-08 22:05:46.354000,L9,149.22,300.19,319.36,280.26,,,,,,,,,,,,,,212.71,,,,,311.44,337.13
2023-10-08 22:06:10.308000,L9,150.48,301.68,320.14,281.37,,,,,,,,,,,,,,277.55,,,,,312.20,337.19
2023-10-16 22:05:47.555000,L8,150.05,303.50,319.78,282.49,,,,,,,,,,,,,,288.38,,,,,325.92,335.86
2023-11-01 22:06:14.963000,L8,149.88,298.39,318.39,279.18,,,,,295.35,294.77,315.48,313.81,316.76,318.25,293.83,283.02,307.24,294.34,,,290.22,329.13,328.91,335.83
2023-11-09 22:05:48.886000,L9,401.31,337.44,341.83,329.80,315.04,318.41,313.03,311.20,321.05,328.99,334.71,337.58,344.07,338.26,311.79,304.75,324.79,321.45,278.68,318.22,330.76,340.68,338.13,352.47
2023-11-09 22:06:12.836000,L9,403.04,338.12,342.78,330.34,315.67,319.02,313.40,312.46,321.42,329.78,335.24,338.04,344.48,338.70,311.61,305.44,325.30,322.12,279.86,318.73,331.11,341.10,338.35,352.83
2023-11-25 22:05:56.641000,L9,148.93,300.68,320.02,279.69,,,,,298.96,298.26,314.30,315.99,319.97,317.57,292.78,281.99,306.53,293.11,222.92,,288.21,327.95,324.69,338.42
2023-11-25 22:06:20.599000,L9,391.38,331.66,340.66,328.77,315.82,317.08,313.95,314.77,324.30,331.33,334.79,337.46,340.37,334.77,312.57,302.42,322.54,320.66,280.17,287.42,312.83,342.43,342.59,355.91
2023-12-19 22:05:51.242000,L8,410.27,392.85,341.19,331.12,326.34,324.29,323.02,324.47,330.18,329.57,338.43,338.34,345.46,336.94,317.86,314.26,327.76,324.91,277.17,292.62,318.36,343.81,344.97,356.81
2023-12-19 22:06:15.197000,L8,175.63,296.27,319.82,278.32,,,,,,,,,,,295.17,283.39,310.26,293.44,231.84,,,329.50,329.88,339.10
2024-01-12 22:05:54.962000,L9,415.63,389.60,335.30,318.03,311.67,311.17,313.27,309.04,324.02,327.23,333.34,335.49,338.91,333.21,312.51,302.16,324.65,317.71,280.95,284.35,310.01,350.80,350.07,357.09
2024-01-12 22:06:18.916000,L9,417.39,389.97,335.42,317.97,311.37,311.49,312.68,308.92,323.64,327.27,333.21,335.39,338.74,333.22,312.31,301.51,324.24,317.52,281.11,284.56,310.49,350.63,349.43,357.16
2024-01-28 22:05:54.259000,L9,214.43,277.62,305.24,,,,,,,,,,,,285.62,280.15,304.12,290.15,220.79,,,321.01,319.91,331.14
2024-01-28 22:06:18.213000,L9,215.54,,,,,,,,,,,,,,285.28,280.05,303.07,290.31,221.63,,,320.61,319.47,331.45
2024-02-05 22:05:44.082000,L8,450.32,338.66,376.31,334.53,317.88,310.12,317.15,305.22,322.75,326.89,332.10,336.61,347.41,332.16,310.69,303.05,319.96,320.60,285.03,290.18,319.84,342.97,335.78,351.21
2024-02-05 22:06:08.032000,L8,439.84,333.80,373.66,332.60,315.44,308.28,314.84,304.15,320.33,324.26,330.59,334.65,344.30,331.20,309.37,301.31,318.13,319.50,282.99,284.74,318.66,341.82,334.23,350.03
2024-02-13 22:05:53.993000,L9,157.27,298.80,320.72,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:06:17.947000,L9,220.28,301.39,321.41,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:05:47.517000,L9,,,,,305.36,297.49,302.13,299.42,316.40,315.23,325.69,328.84,331.83,327.18,307.73,292.63,319.57,307.54,278.46,237.78,297.89,340.31,339.02,350.64
2024-02-29 22:06:11.471000,L9,,,,,,,,,,,,,,,295.69,284.08,309.33,296.03,270.51,,,330.95,328.69,344.33
2024-03-08 22:05:29.756000,L8,426.34,390.37,338.28,328.33,320.67,319.73,317.21,314.50,324.39,329.43,335.80,339.22,339.60,333.81,313.86,307.30,324.71,324.90,279.78,319.36,314.74,348.89,342.72,353.74
2024-03-16 22:06:11.528000,L9,366.85,400.50,398.49,394.00,321.68,325.90,322.92,316.13,327.10,333.66,340.37,356.64,360.35,336.88,315.32,309.21,332.31,327.09,288.09,324.13,314.95,350.47,341.27,353.94
2024-04-01 22:06:02.710000,L9,219.76,299.57,319.89,275.40,,,,,,,,,,,294.90,282.82,308.34,294.14,219.35,,,331.07,327.54,337.13
2024-04-09 22:05:13.452000,L8,197.66,302.47,320.38,275.35,,,,,,,,,,,292.65,282.45,308.83,290.86,239.85,,,329.82,328.73,341.82
2024-04-09 22:05:37.411000,L8,197.86,302.79,320.45,275.27,,,,,,,,,,,292.17,282.35,308.62,291.35,253.11,,,329.81,328.48,341.95
2024-04-17 22:05:27.857000,L9,200.89,303.05,320.33,,,,,,,,,,,,293.53,282.20,308.88,290.80,236.75,,,330.84,328.61,337.82
2024-05-03 22:05:14.049000,L9,225.35,306.45,319.83,,,,,,,,,,,,293.67,281.92,307.98,290.97,250.59,,,330.59,326.17,338.76
2024-05-03 22:05:38.004000,L9,225.65,306.73,320.03,,,,,,,,,,,,293.75,282.14,308.00,291.42,250.48,,,330.69,326.45,338.99
2024-05-11 22:04:51.948000,L8,220.44,296.17,315.53,,,,,,,,,,,,289.96,281.66,308.30,290.89,,,,330.55,326.63,335.65
2024-05-11 22:05:15.899000,L8,221.88,298.79,319.36,,,,,,,,,,,,292.14,282.37,309.03,292.99,234.33,,,331.38,328.20,337.06
2024-06-28 22:04:55.519000,L8,,,,,,,,,,,,,,,288.05,280.66,307.85,283.57,,,,329.74,326.61,337.87
2024-06-28 22:05:19.477000,L8,,,,,,,,,,,,,,,289.48,281.16,308.75,284.66,,,,330.27,328.41,338.70
2024-07-06 22:04:57.074000,L9,,,,,,,,,,,,,,,,,,290.78,,,,,325.59,340.03
2024-07-15 21:59:17.945000,L9,168.84,307.00,320.75,275.37,,,,,,,,,,,,,,,,,,,,
2024-07-22 22:05:04.464000,L9,,,,,,,,,,,,,,,296.57,283.74,312.03,296.90,,,,334.31,330.48,343.58
2024-07-22 22:05:28.427000,L9,,,,,,,,,,,,,,,295.19,282.84,310.96,295.46,,,,333.33,329.47,342.03
2024-07-30 22:05:15.126000,L8,164.11,310.18,321.40,278.30,,,,,,,,,,,293.35,285.22,310.13,295.18,,,,332.27,328.70,344.54
2024-07-30 22:05:39.076000,L8,247.33,337.72,343.84,331.38,326.96,321.96,317.68,313.46,322.94,323.89,332.16,340.89,344.18,335.38,314.90,314.71,329.28,325.73,278.93,318.08,325.40,347.06,345.09,360.51
2024-08-31 22:05:51.410000,L8,223.80,322.20,333.26,316.87,303.34,306.06,306.02,304.54,316.83,295.44,307.04,,,,308.81,301.09,322.90,,257.84,283.10,312.47,337.74,336.23,320.12
2024-09-08 22:05:24.068000,L9,395.91,399.33,348.71,337.13,333.23,328.26,328.12,324.77,330.59,336.19,342.03,349.98,346.66,341.29,317.32,316.71,329.49,322.99,277.55,293.26,324.85,344.90,345.22,362.98
2024-09-08 22:05:48.031000,L9,395.41,398.10,347.10,335.41,330.11,326.01,326.02,322.36,329.03,334.66,340.31,347.74,345.34,339.65,314.93,314.29,327.52,321.31,277.07,291.91,320.52,344.11,344.03,361.03
2024-09-16 22:05:33.937000,L8,384.61,324.34,334.76,320.31,306.27,317.14,323.48,317.53,319.80,326.62,335.24,348.03,343.66,336.53,305.20,302.75,319.14,313.60,267.52,,317.17,337.98,336.34,349.30
2024-09-16 22:05:57.896000,L8,386.56,325.18,334.87,321.07,305.54,317.24,322.67,317.72,319.32,326.50,334.85,347.14,345.26,335.66,304.09,302.68,317.87,313.05,267.40,,318.16,337.61,335.28,348.53
2024-09-24 22:05:25.519000,L9,146.47,302.44,319.84,276.64,,,,,,,,,,,,,306.48,287.97,,,,328.30,327.47,336.05
2024-09-24 22:05:49.470000,L9,159.12,310.14,323.19,283.95,,,,,,,,,,,,281.16,309.00,295.24,244.50,,,330.79,329.71,341.83
2024-10-26 22:05:48.252000,L9,217.28,303.57,318.50,278.77,,,,,300.78,306.32,314.24,318.12,319.29,315.80,290.36,281.81,306.97,292.12,221.34,,284.66,327.97,324.64,334.94
2024-10-26 22:06:12.211000,L9,413.34,332.77,343.45,328.26,318.68,318.00,316.43,314.17,325.01,331.32,334.23,338.08,340.01,334.76,311.29,306.93,323.46,322.09,276.97,290.09,314.30,342.57,337.70,352.60
2024-12-05 22:05:45.408000,L8,392.11,331.42,342.01,329.97,320.16,319.99,319.44,314.80,327.95,331.68,337.47,340.61,346.07,337.08,315.00,310.30,327.62,323.54,282.39,288.89,314.24,354.54,344.27,354.76
2024-12-05 22:06:09.362000,L8,392.23,328.95,339.09,327.11,314.48,315.15,314.82,309.68,324.70,329.13,335.03,338.28,340.86,334.53,312.37,305.76,324.25,319.92,278.61,285.50,309.37,350.79,340.80,353.13
2024-12-13 22:05:46.012000,L9,313.32,326.92,335.49,323.95,309.30,309.27,309.69,307.71,320.73,325.81,330.93,334.64,337.23,331.75,308.05,299.74,320.61,317.39,274.61,285.62,309.68,343.29,337.80,351.28
2024-12-21 22:05:40.930000,L8,338.45,319.44,333.12,309.84,300.86,,284.20,310.46,333.89,324.70,335.72,335.03,349.63,331.62,304.71,,,,,,308.42,,,
2024-12-21 22:06:04.889000,L8,353.97,320.49,333.46,311.85,300.79,,283.50,311.44,332.81,324.88,335.77,334.69,349.00,331.54,304.13,,,,,,309.16,,,
2024-12-29 22:05:47.037000,L9,145.18,295.64,319.03,276.22,,,,,,,,,,,291.61,281.81,307.42,272.73,,,,329.81,324.76,334.24
2025-01-06 22:05:42.612000,L8,179.28,290.66,309.11,,,,,,,,,,,,293.35,281.32,308.91,293.44,,,,331.20,329.65,337.16
2025-01-06 22:06:06.570000,L8,183.91,294.84,314.28,274.66,,,,,,,,,,,292.98,281.33,308.90,294.34,,,,331.54,329.27,338.15
2025-01-14 22:05:49.273000,L9,193.25,297.81,319.67,277.62,,,,,,,,,,,295.28,284.89,311.57,295.35,264.69,,,333.73,331.43,342.10
2025-01-14 22:06:13.228000,L9,201.03,305.48,323.02,282.40,,,,,305.62,308.39,317.29,322.72,324.17,320.75,297.50,287.40,312.64,299.49,270.69,,296.03,335.78,332.34,344.58
2025-01-22 22:05:37.651000,L8,218.10,279.63,304.24,,,,,,,,,,,,,278.61,297.38,283.84,,,,327.32,324.77,329.55
2025-01-22 22:06:01.605000,L8,221.23,280.03,305.10,,,,,,,,,,,,,,298.59,284.03,,,,325.00,322.70,329.38
2025-02-07 22:05:41.306000,L8,383.37,324.81,333.12,321.11,308.51,310.27,309.39,307.94,320.06,323.45,329.57,333.93,336.82,331.37,309.20,299.49,321.82,321.26,316.28,324.95,308.69,343.16,339.05,354.10
2025-02-07 22:06:05.260000,L8,357.64,326.57,333.85,322.67,306.86,311.33,309.27,308.40,319.91,324.77,329.61,333.85,337.17,331.31,308.11,301.50,321.13,322.35,316.14,322.29,311.98,342.95,338.26,353.76
2025-02-23 22:05:31.534000,L8,403.86,323.70,333.96,317.99,303.07,307.45,307.33,305.59,318.35,322.21,327.39,331.98,335.78,329.89,308.00,298.24,320.95,314.02,275.81,290.14,304.52,342.87,338.49,350.69
2025-02-23 22:05:55.493000,L8,403.87,324.20,334.32,318.47,303.30,308.23,308.17,305.89,318.75,323.33,327.74,332.74,336.12,330.57,308.48,299.31,321.45,314.54,276.13,290.00,304.75,343.20,338.81,351.14
2025-03-19 22:05:30.904000,L9,225.41,299.70,316.14,,,,,,,,,,,,289.94,282.19,309.49,294.49,,,,331.18,330.11,342.00
2025-03-19 22:05:54.855000,L9,227.31,301.38,317.54,274.86,,,,,,,,,,,289.92,282.36,309.35,294.91,,,,331.49,329.67,342.54
2025-03-27 22:05:17.003000,L8,225.85,296.77,311.19,,,,,,,,,,,,287.30,279.55,307.29,292.61,222.60,,,330.18,329.16,339.63
2025-03-27 22:05:40.953000,L8,225.80,296.95,311.51,,,,,,,,,,,,287.51,279.68,307.39,292.76,222.51,,,330.30,329.26,339.74
2025-04-04 22:05:51.931000,L9,,,,,,,,,,,,,,,283.22,279.82,306.16,284.45,,,,328.05,324.22,335.45
2025-04-12 22:05:36.436000,L8,371.92,328.31,335.73,300.31,304.82,310.76,308.42,302.49,316.48,322.02,325.19,330.87,333.38,327.03,309.24,301.61,322.31,278.20,278.35,284.87,306.22,343.32,343.27,343.89
2025-04-20 22:05:25.946000,L9,245.21,327.57,334.67,331.95,316.24,320.53,317.97,318.55,325.12,331.07,337.35,341.20,346.20,340.25,313.91,311.81,330.16,325.51,274.91,289.73,332.10,352.14,350.87,356.19
2025-05-06 22:05:18.638000,L9,244.97,329.89,342.76,332.38,315.80,318.09,317.62,312.38,321.72,328.83,333.28,338.19,341.16,333.24,316.00,300.74,320.80,273.87,288.60,258.09,323.18,338.53,339.65,344.32
2025-05-06 22:05:42.584000,L9,246.07,329.97,342.90,332.61,317.45,318.65,317.70,313.01,321.81,328.85,333.39,338.34,341.62,333.42,316.91,303.09,320.81,311.95,291.21,297.89,339.93,338.80,340.01,345.36
2025-05-14 22:05:26.593000,L8,,,,,,,,,,,,,,,294.59,284.77,311.22,285.89,,,,335.00,332.33,347.30
2025-06-07 22:05:05.116000,L9,,,,,,,,,,,,,,,286.38,279.46,308.17,278.42,,,,329.53,327.71,338.02
2025-06-07 22:05:29.079000,L9,,,,,,,,,,,,,,,288.64,280.28,309.21,281.82,,,,330.35,328.72,340.22
2025-06-23 22:05:18.348000,L9,,,,,,,,,,,,,,,286.09,279.59,308.81,284.44,,,,330.50,328.72,338.23
2025-08-02 22:05:33.990000,L8,,,,,,,,,,,,,,,,279.34,308.18,280.90,,,,329.58,325.05,338.86
2025-08-02 22:05:57.944000,L8,,,,,,,,,,,,,,,288.25,279.58,308.60,281.22,,,,329.96,326.08,339.73
2025-08-10 22:06:04.262000,L9,168.22,311.75,323.15,278.99,,,,,,,,,,,298.48,284.71,313.38,293.72,252.07,,,335.27,333.49,347.07
2025-08-18 22:05:41.342000,L8,165.69,312.11,324.54,281.95,,,,,,,,,,,,,,,,,,,,
2025-09-27 22:05:54.973000,L9,199.48,337.78,346.69,327.59,327.20,319.54,323.45,319.57,331.77,334.04,338.37,347.17,397.15,,316.08,306.40,328.57,308.28,272.95,301.68,342.37,346.72,341.95,350.76
2025-10-05 22:05:52.792000,L8,,,,,,,,,,,,,,,291.19,280.73,306.12,287.62,,,,327.83,322.45,332.93
2025-10-05 22:06:16.755000,L8,,,,,,,,,301.67,306.53,315.46,320.53,321.51,319.16,294.70,283.20,308.30,292.44,246.56,,286.87,329.84,326.32,336.12
2025-11-06 22:06:19.899000,L8,180.19,306.19,320.31,276.50,,,,,,,,,,,290.93,281.54,308.63,290.67,222.93,,,329.02,326.13,335.26
