dates,satname,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049
2024-09-24 22:07:01.359000,L9,265.05,276.07,300.00,326.32,335.10,338.76,338.01,275.39,,,,,,,336.64,332.14,307.24,308.56,326.41,305.17,355.32,304.91,304.77,299.74,,,,254.92,303.25,309.96,318.28,312.81,302.02,302.36,305.67,318.47,365.15,389.18,375.51,391.25,393.73,290.21,312.91,380.45,380.80,399.75,377.33,362.88,381.45,377.52
2024-10-10 22:07:10.262000,L9,301.03,336.32,328.04,369.19,375.36,348.89,347.64,340.26,344.77,356.78,359.95,362.89,361.05,285.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,265.51,279.53,306.43,336.68,339.69,345.59,343.76,269.54,,,,,,,341.09,338.23,344.88,338.25,,,,375.86,311.03,318.33,349.97,,337.92,354.32,307.54,373.66,382.76,337.60,353.91,308.44,312.67,395.57,396.74,380.12,,,,,,389.68,411.76,403.57,385.75,371.32,386.35,379.93
2024-11-11 22:07:15.564000,L9,360.19,280.79,303.05,364.81,338.93,343.68,340.81,268.23,,,,,,,343.26,339.71,342.19,,,,,,330.14,385.31,347.88,,,303.05,339.72,338.68,385.80,320.19,308.44,308.14,316.11,387.95,,,,,,,,,,,388.96,374.41,386.84,381.48
2025-01-06 22:07:18.443000,L8,354.33,280.33,301.22,327.28,342.38,344.47,344.09,271.17,,,,,,,,,,,,,,,,,,378.98,310.79,312.54,315.84,319.95,378.09,332.44,322.99,311.85,338.60,358.85,,,396.94,414.04,398.35,372.79,351.61,,,399.31,381.53,358.38,385.53,378.30
2025-01-22 22:07:13.469000,L8,339.72,276.57,295.06,329.40,340.68,342.68,343.24,264.17,,,,,,,341.08,337.99,310.29,319.57,316.75,316.06,316.90,309.58,301.75,292.29,379.14,380.02,314.14,306.11,314.80,316.72,377.06,326.93,320.66,304.20,315.93,356.46,366.34,407.78,383.56,410.78,395.06,303.75,379.39,386.17,381.42,397.22,375.82,363.78,382.58,375.94
2025-02-07 22:07:17.137000,L8,357.16,319.50,308.14,331.64,343.69,347.34,346.41,326.51,,,,,,,345.57,343.16,351.62,361.45,333.76,,372.80,314.50,310.06,301.08,,,344.47,348.01,392.09,326.75,386.44,336.14,357.13,315.20,344.47,365.04,373.14,,,,,387.67,402.31,390.42,393.73,,,,385.85,380.72
2025-02-23 22:07:07.365000,L8,300.21,314.61,315.49,351.94,349.35,353.44,349.81,330.48,,359.32,361.73,367.40,359.06,287.21,346.50,361.28,379.83,,,,,,,,,,,,,394.41,392.53,348.81,368.06,338.00,381.18,392.49,,,,,,,,,,,,,392.66,385.02
2025-03-19 22:07:06.727000,L9,268.90,277.36,292.60,332.29,337.71,343.86,341.22,268.01,,,,,,,334.84,336.72,308.19,316.69,320.78,309.06,323.63,304.60,303.59,301.31,383.58,,307.33,306.88,313.02,318.68,331.97,319.88,324.29,303.16,335.16,367.20,365.62,,,,,298.10,385.67,382.92,383.41,,,,373.63,368.63
2025-04-12 22:06:48.304000,L8,269.17,273.88,293.20,331.49,336.07,338.65,337.22,275.72,,,,,,,,335.34,307.52,315.63,314.05,308.92,319.52,307.41,303.24,296.75,353.12,,347.59,358.19,312.94,317.84,379.63,323.74,358.98,306.84,341.18,373.98,370.62,,,,,380.24,389.39,395.56,393.02,,381.99,369.55,391.39,382.09
2025-05-14 22:06:38.478000,L8,,282.07,337.01,363.30,353.43,353.20,346.89,295.21,,368.05,357.38,362.52,352.97,352.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,,290.68,328.53,327.78,322.42,328.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.09,,,,,364.81,386.59,404.38,392.93,,,,,
2025-05-30 22:06:42.533000,L8,,,290.36,327.83,328.45,321.13,328.05,,,,,,,,,,,,,,,,,,,,,,,310.25,315.45,308.11,304.73,275.21,297.61,,,,,,,368.08,387.40,,,,,,,
2025-06-23 22:06:54.196000,L9,,,300.55,335.54,341.68,332.33,338.63,,,,,,,,,,,321.55,312.86,371.94,313.58,,,,,,,,,,,,,,,,368.63,378.26,389.61,409.21,411.70,,,,,,285.01,369.79,389.61,382.56
2025-07-25 22:07:06.294000,L9,,,293.74,331.75,335.18,330.91,331.11,,,,,,,,,,274.50,299.12,299.29,300.64,307.47,301.21,299.64,287.28,,,,254.14,309.03,313.18,313.57,308.92,355.73,302.88,313.76,365.00,371.09,,,,,363.72,384.12,399.53,391.22,417.39,382.88,375.66,397.78,386.50
2025-08-02 22:07:09.825000,L8,,267.54,307.30,331.82,338.42,334.29,336.78,,,,,,,,,,280.99,318.85,316.27,340.60,371.34,304.46,304.17,294.51,,,,266.71,309.06,319.37,378.60,324.16,324.58,303.78,345.63,367.96,,,,,,371.96,402.21,,,413.80,388.00,372.49,393.24,384.32
2025-08-26 22:07:21.236000,L9,261.91,271.46,296.68,328.53,337.79,335.62,335.49,267.12,,,,,,,,329.67,299.68,308.92,303.38,303.44,308.03,302.56,299.02,,,,,253.85,306.22,313.35,311.37,310.43,323.76,301.86,308.62,359.82,363.36,378.91,,383.77,394.17,279.52,346.67,387.80,390.97,397.53,377.52,362.88,380.79,375.38
2025-09-19 22:07:27.204000,L8,268.50,277.05,298.16,332.48,336.40,340.35,340.33,295.11,,350.51,350.77,353.42,352.18,,337.98,334.38,306.45,310.52,327.81,338.63,336.00,305.02,302.31,300.32,292.38,308.70,307.95,295.05,308.26,317.77,379.36,313.89,360.60,300.98,308.50,364.75,,,393.53,389.01,396.53,364.88,401.21,,,398.62,378.98,369.26,384.85,377.88
2025-10-05 22:07:28.631000,L8,368.40,338.12,328.21,333.75,346.04,348.12,347.53,338.53,346.09,355.43,357.91,361.01,360.27,288.78,344.58,342.82,381.14,,,,,,,,,,,,,388.53,393.56,333.71,366.06,343.43,386.55,389.33,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,353.62,275.81,298.85,331.55,337.90,344.08,343.78,323.24,,354.05,355.35,358.66,353.52,,343.29,340.32,312.03,326.28,363.15,378.66,374.64,311.87,303.45,289.78,,,,360.13,386.35,320.53,379.86,319.07,323.53,310.97,323.47,364.89,314.10,345.70,355.75,332.61,,364.21,356.37,351.85,321.82,,,,,
2025-11-06 22:07:31.775000,L8,347.39,272.78,294.65,325.57,333.52,341.10,341.10,327.15,,,,,,,341.38,336.71,309.53,318.88,354.70,370.06,367.08,310.28,300.28,286.91,289.82,317.66,320.10,308.52,312.43,342.96,359.64,312.65,304.22,307.46,335.98,360.64,315.75,343.64,347.32,342.98,,305.89,323.34,344.66,323.76,,,,,
2025-11-14 22:07:36.344000,L9,364.66,319.50,323.02,356.69,350.15,359.32,354.37,350.65,351.31,366.36,368.04,371.73,364.70,355.70,355.99,370.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
