dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2019-02-21 22:20:30.485000,L8,356.64,280.86,,320.18,328.73,337.74,337.39,326.91,322.21,320.23,322.15,317.54,301.46,293.36,269.65,304.79,320.15,330.77,330.56,327.07,332.60,330.07,333.14,334.03,328.61,323.92,309.35,319.46,320.62,328.85,333.87,316.92,299.50,295.69,329.64,304.44,291.59,285.59,296.23,292.63,295.46,310.60,317.67,319.43,296.23,315.65,307.69,311.92,307.79,310.80,290.19,260.01,279.28,333.44,333.88,336.91,334.60,331.04,332.46,336.20,331.83,328.91,330.43,337.23,340.02,337.96,350.70,369.32,375.30,408.43,423.14,,,434.29,408.64,351.84,334.21,330.14,358.98,342.81,357.07,334.88,336.64,335.17,343.17,343.80,329.16
2019-03-02 22:14:17.011000,L8,355.80,270.83,,316.46,323.85,333.39,330.84,323.78,319.75,317.10,319.60,314.94,298.80,286.11,263.78,303.06,318.04,327.87,327.83,325.52,328.05,325.00,328.94,321.10,319.54,320.39,305.30,313.28,312.38,321.00,325.30,310.81,294.29,289.67,277.68,297.99,289.08,282.61,291.81,286.37,293.71,297.52,303.65,316.26,295.96,311.07,299.71,311.86,301.23,301.89,285.11,249.80,269.24,325.32,323.63,336.24,333.05,333.12,326.44,331.13,323.76,325.54,324.41,327.79,333.96,329.08,333.34,330.13,324.12,319.98,315.64,324.11,321.04,325.72,318.81,325.96,324.05,321.31,321.21,328.01,338.41,329.88,333.17,330.32,336.64,332.27,319.19
2019-03-18 22:14:11.817000,L8,362.78,344.65,275.67,313.80,321.27,342.75,333.38,324.59,322.03,317.58,321.67,316.04,299.48,285.04,266.30,305.07,322.57,329.51,328.58,324.62,328.11,323.54,332.14,318.41,341.21,329.51,361.36,322.41,344.61,349.90,344.69,,,,,,,,,,,,,,,,245.78,341.45,330.06,307.55,289.47,272.49,339.96,357.73,333.06,340.40,330.24,330.39,324.12,,,,,364.74,355.35,330.97,345.46,377.50,323.38,319.38,312.46,322.35,319.67,323.91,317.94,323.41,335.48,319.53,,,,,,,,,
2019-05-12 22:19:56.404000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.53,297.95,295.68,289.76,295.49,292.11,294.04,299.37,305.82,312.18,292.42,315.97,302.80,309.82,303.29,303.43,285.97,245.06,272.89,318.77,327.92,339.18,333.89,338.10,336.83,298.80,312.97,326.52,329.65,334.90,332.42,334.79,336.49,354.57,366.06,396.07,,,,,,297.70,328.44,348.45,342.21,332.66,334.41,336.20,334.22,337.84,341.47,337.42,
2019-05-28 22:20:05.638000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.66,324.44,335.60,333.54,328.00,329.37,332.77,328.83,325.20,327.26,333.27,334.84,330.81,335.21,332.89,328.11,327.59,323.22,331.28,324.95,331.08,324.84,331.15,326.98,329.06,337.44,342.74,336.93,330.29,328.42,332.20,337.58,342.44,329.22
2019-05-28 22:20:29.609000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.88,325.05,335.90,334.25,328.40,329.46,332.99,329.10,325.59,327.40,333.68,335.49,331.26,335.43,333.86,327.96,327.79,322.62,331.29,325.16,330.62,324.57,332.34,326.97,330.38,340.71,343.56,337.87,330.61,328.89,332.65,338.07,342.83,329.32
2019-06-29 22:20:17.440000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.76,334.16,350.61,353.32,350.88,350.94,352.14,343.85,327.02,340.77,343.70,327.45,316.66,317.78,322.56,359.86,366.42,359.90,353.02,357.67,384.72,378.90,,335.70,347.80,354.79,365.82,366.33,378.48,368.59,366.91,378.07,375.31,385.75,387.22,387.51,392.82,392.44,383.13,382.87,389.13,386.96,384.39,382.35,389.46,387.13,390.40,391.34,388.35,388.95,377.85,372.06,374.99,374.47,385.00,384.48,381.37,383.70,377.46,364.34
2019-07-15 22:20:20.288000,L8,,,,314.07,322.17,334.09,328.04,320.66,316.05,312.88,316.74,313.76,298.75,284.38,258.40,295.26,311.55,324.58,330.05,323.46,328.27,325.82,329.23,321.39,324.38,328.58,308.09,316.00,315.85,320.31,340.91,337.28,301.83,294.18,305.47,302.49,301.75,294.85,298.14,293.95,303.21,344.84,370.44,365.87,355.67,,,,,375.84,359.07,357.84,357.54,378.78,380.67,375.85,376.93,368.11,342.57,354.11,388.77,376.60,399.09,403.24,394.71,383.00,392.98,390.35,388.82,388.91,376.29,365.78,381.13,388.20,383.37,380.02,373.99,372.32,371.52,377.12,383.18,389.99,386.23,384.61,406.19,393.85,393.98
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.82,306.46,306.57,312.68,305.60,308.87,307.66,314.84,305.72,307.23,315.96,309.86,305.09,299.06,305.88,314.87,312.85,318.01,308.67,317.47,312.38,,304.25,317.77,320.08,313.85,320.81,314.42,309.98,321.93,310.10
2019-09-01 22:20:35.671000,L8,360.42,264.69,,315.29,325.04,337.33,332.46,325.43,320.07,316.24,320.89,316.04,299.64,285.82,265.08,299.45,319.20,327.86,330.62,325.31,330.40,333.17,334.86,325.41,326.73,329.62,311.52,319.23,316.38,315.92,331.82,311.38,296.75,294.30,306.63,303.53,304.63,292.53,293.78,287.66,292.59,307.58,304.96,321.38,303.98,322.87,307.02,317.47,306.53,303.71,284.07,,265.72,324.50,324.73,338.23,331.72,333.12,330.85,337.53,331.76,331.80,329.87,339.72,336.83,339.13,342.93,336.24,331.12,327.99,325.08,338.86,325.28,324.57,324.77,325.04,335.49,359.48,364.93,365.92,346.39,336.61,343.38,410.48,400.93,387.33,387.70
2019-09-10 22:14:51.565000,L8,348.94,259.26,,312.40,316.65,331.03,326.75,319.79,315.88,314.65,318.22,306.76,268.40,289.91,,,,,293.88,309.75,322.05,322.20,323.85,316.54,320.28,324.72,307.43,314.05,312.47,309.95,324.42,302.77,282.46,281.84,255.44,295.57,289.26,281.51,289.38,273.60,280.16,298.58,307.34,314.66,301.02,311.31,300.50,308.36,299.04,295.54,278.20,,,319.86,321.80,333.75,329.53,327.29,326.08,327.77,326.71,317.10,319.20,308.46,300.27,293.35,301.89,319.69,314.17,311.98,320.53,327.09,318.27,322.58,320.60,323.53,328.22,328.15,322.74,326.52,331.64,328.29,327.62,331.95,336.88,339.64,325.17
2019-09-26 22:14:56.917000,L8,310.15,252.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.08,272.75,287.87,283.97,290.36,292.59,292.57,282.11,269.47,,,,,,,,251.66,317.78,321.27,332.32,329.24,325.67,311.05,318.21,314.19,313.93,321.57,326.77,335.85,330.49,331.96,327.90,321.41,318.81,314.31,324.07,319.72,327.21,318.70,322.60,324.83,322.00,319.02,326.86,331.11,329.23,329.56,330.14,330.57,332.89,320.42
2019-10-03 22:20:45.371000,L8,,,,315.45,318.79,332.98,329.34,321.86,317.65,316.47,318.99,312.97,295.24,278.57,261.70,290.33,313.72,321.63,323.60,323.30,323.42,323.31,324.84,319.25,323.16,325.29,307.05,313.37,309.75,308.89,323.68,305.10,290.26,292.85,268.94,282.81,279.78,284.90,294.16,287.77,294.08,297.50,302.75,319.28,295.33,319.98,300.74,310.48,299.06,297.34,280.65,,272.55,323.08,328.93,335.32,331.76,331.75,326.10,330.45,320.11,326.47,326.15,328.95,329.62,333.10,331.29,327.78,321.73,321.76,319.47,325.54,321.77,327.70,321.60,327.07,329.71,330.73,325.57,339.07,333.83,327.22,329.96,331.76,338.96,335.63,330.69
2019-11-13 22:14:57.837000,L8,368.16,265.48,,318.12,322.89,334.52,330.84,324.32,318.56,317.88,319.05,312.84,295.81,281.29,260.87,293.75,314.64,322.45,326.65,324.20,325.88,321.08,322.96,316.30,318.32,319.64,305.33,313.22,308.65,313.58,323.30,305.20,294.08,294.07,299.67,298.73,294.96,289.63,288.61,286.43,293.37,296.88,306.44,313.46,292.69,312.05,299.54,308.67,301.55,298.61,282.73,248.10,279.05,321.43,325.07,332.41,328.02,325.67,326.29,334.06,325.12,330.14,325.87,334.33,331.58,331.27,333.20,326.63,324.29,322.34,325.34,332.45,323.96,325.56,319.66,325.56,326.39,329.49,326.77,343.78,334.33,328.06,329.01,333.23,339.82,334.87,327.93
2019-11-29 22:14:55.870000,L8,357.69,255.32,,308.50,297.39,329.82,326.37,318.25,312.61,314.64,316.35,310.94,,,,,,,,,,,,,307.93,306.45,300.21,312.16,306.52,311.45,321.89,300.98,287.87,286.60,267.77,279.71,277.18,276.25,286.46,280.40,291.94,288.08,296.05,306.66,292.32,305.77,297.34,304.84,296.76,293.93,278.88,245.56,268.44,315.89,321.26,328.40,327.50,323.21,320.30,324.84,316.35,320.48,317.92,320.69,326.22,326.63,323.86,320.54,318.64,314.57,315.40,319.30,318.17,320.38,310.68,321.18,318.77,319.36,317.22,323.98,325.79,326.69,324.53,329.15,329.29,331.72,390.27
2019-12-22 22:20:39.535000,L8,357.26,263.04,,319.59,322.56,335.13,330.53,323.06,318.54,318.98,319.27,313.88,296.02,280.22,287.14,303.07,319.26,327.54,328.97,325.74,327.42,327.58,330.06,320.24,323.87,321.60,307.76,320.59,319.89,320.83,329.10,315.73,293.78,296.05,278.32,296.94,291.93,287.35,293.01,288.70,295.62,299.02,309.09,319.77,298.94,315.92,310.10,311.50,308.63,302.23,286.88,265.19,280.08,349.18,332.31,336.53,339.35,333.77,333.32,335.89,332.16,330.76,331.75,334.36,337.06,332.41,340.90,336.37,331.37,326.84,323.73,332.59,327.25,338.71,326.65,334.64,335.11,335.22,342.96,348.22,355.68,337.06,342.07,341.78,346.30,350.19,395.55
2019-12-22 22:21:03.498000,L8,354.48,260.06,,316.30,318.61,332.16,328.33,319.72,316.36,316.49,316.20,311.20,293.64,275.19,,293.18,313.96,321.85,324.41,323.22,323.08,322.28,323.64,315.47,318.95,319.03,302.82,314.53,312.05,317.14,325.71,310.58,290.39,292.26,269.31,290.05,284.75,281.45,286.97,284.44,291.13,294.58,301.08,312.93,293.36,311.62,301.11,308.17,303.22,298.76,282.87,254.81,275.10,320.50,323.83,332.91,333.53,329.43,329.18,332.24,328.19,327.39,326.69,330.43,332.37,328.17,334.58,330.55,325.17,321.94,316.30,325.86,322.52,326.15,321.18,328.08,326.20,326.15,324.06,335.29,335.55,332.26,333.08,335.26,340.14,344.09,336.95
2020-01-23 22:20:31.626000,L8,352.43,265.48,,319.12,322.88,334.11,329.98,322.39,319.82,318.19,320.22,314.66,297.62,282.93,291.72,299.73,319.95,327.47,329.83,324.80,328.59,321.20,324.92,316.43,317.01,315.87,305.76,314.27,315.70,317.66,329.82,311.45,292.76,295.09,305.57,293.72,290.44,281.93,288.81,283.21,290.62,298.58,302.35,316.17,299.15,313.79,299.58,311.93,303.68,302.25,283.86,261.82,270.80,320.15,322.46,335.91,331.62,328.71,328.11,333.28,326.02,328.51,325.77,334.93,331.69,329.93,329.49,330.00,324.22,322.10,320.11,333.79,321.70,323.12,324.09,323.82,326.15,326.27,323.46,329.49,338.39,329.25,336.90,336.71,344.77,340.67,328.83
2020-01-23 22:20:55.593000,L8,350.47,262.62,,316.92,320.28,332.13,328.16,320.25,318.21,316.65,318.11,312.64,295.79,280.58,287.79,296.91,317.29,325.46,327.23,323.04,326.33,318.81,322.27,313.85,315.65,314.15,303.48,312.95,311.47,314.26,326.79,309.57,290.68,292.51,264.32,288.54,286.72,278.60,287.05,280.95,288.90,295.45,299.71,313.24,297.08,311.80,297.95,310.24,301.56,300.70,282.55,252.13,268.72,317.81,320.96,333.87,329.13,326.86,326.41,331.65,324.31,327.22,324.41,332.50,329.98,328.18,327.70,328.05,322.52,319.57,318.13,328.86,319.83,322.00,322.00,322.87,324.14,324.60,321.85,328.36,336.54,327.69,332.76,335.04,341.92,337.80,326.74
2020-02-08 22:20:26.619000,L8,353.03,260.30,,305.19,312.64,325.75,322.58,314.79,313.18,312.84,309.62,304.15,289.99,274.48,,280.16,310.22,327.74,329.36,325.32,327.62,320.54,322.58,313.81,317.38,318.67,307.32,319.04,320.24,319.12,331.98,315.54,295.38,293.35,311.07,304.72,350.74,358.83,292.30,284.54,291.40,298.56,306.01,314.57,298.80,314.00,302.97,312.72,305.20,305.25,284.48,246.60,261.86,315.23,315.97,331.39,316.25,398.71,,,,431.62,414.63,312.62,309.25,310.83,315.80,317.24,310.95,308.50,322.06,361.30,354.02,412.15,402.15,409.52,435.80,,,,,341.86,379.06,315.32,319.91,,
2020-02-24 22:20:22.879000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.19,310.58,315.40,280.15,346.12,301.54,268.04,271.89,279.48,284.97,341.85,327.34,372.93,320.62,424.48,,,,337.17,365.91,400.60,,358.79,336.76,334.96,380.76,324.32,322.73,379.33,349.86,385.44,387.80,374.97,418.34,427.78,433.43,419.04,373.58,345.52,335.78,374.99,351.23,,,,
2020-03-04 22:14:32.767000,L8,354.04,267.93,,317.55,322.09,333.06,329.06,321.70,318.21,318.29,320.02,314.36,297.99,281.66,263.14,306.11,318.99,326.05,327.45,326.58,328.01,323.72,324.52,315.83,316.87,320.23,307.97,317.71,316.02,316.13,327.06,310.57,293.24,295.02,306.03,293.46,291.43,282.65,289.47,284.00,290.58,295.21,301.80,324.31,297.83,312.70,299.51,308.65,302.76,300.85,282.57,252.41,277.24,320.37,323.13,335.54,328.87,326.45,328.04,330.75,326.03,324.15,326.22,326.47,328.65,329.28,329.20,328.43,320.95,324.36,317.19,327.16,317.83,321.05,320.19,323.97,324.93,325.61,322.61,326.87,356.85,328.41,328.44,333.75,339.79,342.22,325.37
2020-03-11 22:20:16.572000,L8,354.59,273.23,,359.33,367.25,377.56,372.02,347.77,323.19,320.06,324.45,318.45,301.17,284.77,291.51,303.46,322.59,331.22,332.34,327.91,340.08,334.17,334.70,344.59,326.91,325.01,309.58,319.80,323.96,324.62,334.02,317.72,306.61,298.41,330.93,305.02,307.96,291.41,296.50,290.45,297.54,306.85,322.69,323.32,301.14,316.42,306.39,313.15,309.01,304.93,291.12,260.06,280.18,323.48,324.96,337.38,339.15,329.06,330.95,332.48,328.69,328.37,328.07,332.16,337.15,331.35,335.48,330.52,325.12,324.78,323.64,332.88,326.07,331.33,321.43,330.48,328.30,325.79,328.36,364.38,361.01,330.84,330.80,335.80,345.76,343.62,327.91
2020-03-11 22:20:40.527000,L8,353.73,271.47,,357.56,366.84,354.43,356.56,366.45,322.57,319.74,323.63,317.53,300.57,284.42,289.98,304.38,322.26,330.99,331.99,327.61,339.33,333.93,334.52,344.59,326.54,324.58,309.38,319.59,322.88,324.24,333.89,317.21,306.73,298.96,330.65,305.53,308.59,291.14,296.14,289.89,297.50,307.29,322.52,323.42,301.16,316.41,305.90,312.79,308.75,304.41,290.81,259.10,280.40,323.43,324.81,337.45,338.71,329.00,330.77,332.46,328.75,328.33,328.09,332.11,337.29,331.29,335.40,330.32,325.03,324.37,323.76,332.82,326.17,331.42,321.73,331.06,328.66,326.07,359.89,364.86,359.67,330.78,331.15,335.91,345.72,343.48,328.03
2020-04-28 22:19:52.651000,L8,366.20,278.78,282.32,330.25,375.46,355.05,360.23,350.75,350.07,347.09,352.39,328.74,338.09,327.75,363.24,356.36,361.99,367.97,366.86,359.54,361.22,356.72,357.34,347.80,344.16,343.62,314.03,321.97,340.14,348.90,356.63,341.26,343.81,344.85,336.47,326.45,328.84,317.50,301.07,295.36,331.50,331.91,330.98,343.52,329.10,359.40,356.29,366.26,357.36,353.59,338.22,300.00,337.61,354.29,360.33,364.36,360.41,369.42,382.72,386.77,378.64,380.96,384.52,386.51,388.19,380.98,375.59,376.63,378.71,378.54,380.43,380.69,385.10,389.66,379.46,369.98,364.65,369.32,367.96,375.43,376.65,384.10,383.40,375.92,383.49,409.57,372.70
2020-05-30 22:19:52.640000,L8,,,,,,,,,,,,,,,,,,,293.92,294.68,319.00,317.63,319.35,309.17,314.25,323.87,303.82,305.25,302.92,297.33,318.98,301.24,266.42,,,,257.51,267.22,267.98,262.80,277.50,279.52,281.60,294.46,272.91,,,,,,,,,308.97,309.42,319.61,295.88,303.40,306.43,309.20,,305.82,307.28,310.11,308.49,309.91,309.10,307.32,307.07,304.55,304.21,310.46,307.91,312.92,307.88,312.38,312.67,296.38,300.53,316.98,323.63,321.16,320.90,321.56,308.94,324.38,308.40
2020-05-30 22:20:16.612000,L8,,,,,,,,,,,,,,,,302.45,320.42,330.62,333.90,330.37,332.10,328.35,331.20,318.88,321.25,328.31,310.73,310.85,313.35,311.10,331.91,314.66,298.12,298.04,305.38,296.34,294.09,283.67,291.68,285.71,296.10,295.57,306.98,318.12,296.19,313.99,299.53,308.61,305.87,307.18,289.27,249.19,278.67,327.45,325.01,338.51,335.81,331.33,329.01,331.56,326.97,328.69,331.91,336.82,332.62,330.58,337.03,329.82,326.08,321.97,321.11,326.56,324.39,323.33,323.00,322.02,330.15,327.75,332.46,325.97,332.52,332.76,335.35,339.71,342.64,343.57,346.68
2020-06-08 22:14:11.756000,L8,,,,318.69,328.69,337.38,329.52,323.01,318.50,319.16,324.59,320.22,304.37,283.73,,304.38,319.90,329.84,331.81,330.06,331.63,330.89,328.11,320.79,324.26,328.23,309.67,311.60,319.41,323.26,331.70,314.12,300.30,306.19,309.31,295.11,299.49,294.27,294.15,285.22,295.77,313.69,313.32,322.93,297.36,318.52,302.07,310.52,306.73,303.19,288.11,,281.18,325.83,328.69,338.24,340.23,330.72,331.80,333.49,330.06,329.95,335.54,333.14,337.86,334.62,331.72,343.17,333.39,327.37,323.99,334.68,322.43,325.10,324.58,325.81,330.82,360.90,361.23,369.84,334.18,331.68,333.07,335.37,342.79,345.49,331.28
2020-07-01 22:20:10.673000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.99,302.88,304.46,304.61,310.82,315.44,305.80,315.74,310.00,,300.43,310.57,293.70,313.14,315.66,321.18,295.00,323.42,306.10
2020-07-01 22:20:34.636000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.44,285.84,293.08,309.73,290.06,268.12,,,,,,,,,,,,,,,,,,,,,287.25,308.91,315.45,302.57,298.09,301.55,304.07,,,,,,,,,305.46,305.27,306.27,307.05,312.27,316.59,306.60,316.76,310.92,,302.90,312.32,310.39,314.20,316.62,322.11,312.83,324.44,308.76
2020-07-10 22:14:27.456000,L8,,,,,,,,,,,,,,,,,,281.54,303.75,296.26,320.45,319.79,321.37,311.48,316.71,324.33,303.18,305.21,306.05,302.18,320.24,302.25,280.59,,,286.41,284.66,269.56,271.25,261.49,278.16,278.43,281.18,303.11,275.01,272.60,,,,,,,,306.89,308.65,317.92,305.12,300.56,301.59,307.27,,303.97,306.25,310.70,305.42,305.52,303.99,302.02,302.71,295.90,305.37,306.55,307.94,316.36,309.94,318.69,308.75,,294.03,317.08,285.63,299.30,309.54,304.10,283.71,305.19,299.25
2020-07-17 22:20:16.691000,L8,,,,,,,,,,,,,,,,,,,291.65,291.80,314.48,317.49,320.49,311.45,314.18,323.22,301.12,304.88,303.47,295.61,319.82,295.45,264.38,,,,261.21,267.59,270.25,265.32,279.81,278.14,282.97,290.59,275.82,,,,,,,,,291.57,306.89,320.36,306.85,306.70,305.04,307.81,,309.27,307.75,309.39,306.98,311.58,307.83,305.85,303.73,299.53,308.01,305.43,308.57,314.60,309.32,312.55,312.26,,292.69,315.98,323.06,314.65,316.94,323.23,325.95,325.68,313.27
2020-07-17 22:20:40.662000,L8,,,,,,,,,,,,,,,,,,,331.92,325.41,328.06,329.03,329.49,321.48,322.22,330.10,309.90,311.13,312.14,315.15,330.19,308.92,297.60,296.27,305.20,295.54,298.11,292.95,294.75,292.38,295.15,304.63,308.25,318.16,299.00,317.57,303.89,313.47,304.81,302.08,284.01,255.33,270.42,321.50,321.79,338.31,332.78,327.60,326.27,331.94,326.52,328.59,328.69,339.87,333.03,333.54,338.23,336.40,331.25,324.65,321.48,332.11,319.67,322.13,323.29,321.04,324.56,320.57,323.32,326.79,333.28,331.43,331.79,332.86,341.11,341.08,328.96
2020-07-26 22:14:32.385000,L8,,,,313.79,320.92,332.75,326.41,318.58,315.29,312.53,320.04,316.15,301.20,279.10,,301.50,316.15,326.45,329.72,324.80,327.00,326.12,325.69,317.66,323.44,328.00,306.59,310.16,310.85,315.42,328.75,311.11,291.98,297.45,306.67,296.75,298.83,288.93,293.20,285.91,292.26,298.10,303.45,320.61,295.21,318.21,299.58,306.05,299.67,296.58,280.25,,277.14,325.12,327.01,339.15,335.67,323.64,323.83,326.52,326.12,325.47,335.96,334.60,332.17,330.26,329.50,330.50,322.59,324.11,321.41,332.56,319.95,322.70,321.78,321.21,326.89,327.40,358.43,361.37,332.03,328.99,327.71,334.22,339.26,344.09,327.64
2020-08-27 22:14:44.105000,L8,352.64,350.93,305.64,370.89,367.93,377.55,373.75,365.11,374.55,372.85,370.75,364.34,359.39,354.71,349.83,353.08,341.33,345.49,348.54,343.13,341.58,341.75,341.30,329.67,334.18,330.79,313.04,317.19,322.06,326.69,340.27,324.99,324.94,328.51,320.50,315.16,321.23,313.35,306.39,302.84,317.73,316.04,321.05,333.61,332.54,332.16,316.95,344.44,337.42,337.21,324.59,309.78,320.69,337.76,341.94,350.82,339.21,343.82,348.19,355.34,352.91,353.33,360.63,346.10,348.84,360.78,373.06,347.30,343.59,350.81,353.58,363.08,360.69,368.51,360.83,349.27,349.83,347.25,359.79,348.37,355.49,354.87,363.23,349.41,355.03,349.62,341.87
2020-09-19 22:20:39.727000,L8,,,,,,,,,,,,,,,,,312.99,323.07,327.57,320.50,320.05,322.87,325.89,315.75,318.82,324.85,307.49,321.32,312.85,319.01,331.76,313.19,306.66,300.40,315.10,291.28,290.43,296.06,298.03,292.09,294.41,301.02,312.23,316.46,290.95,313.98,306.00,309.46,306.80,285.08,281.54,,,353.93,333.46,337.58,338.46,315.51,314.34,327.69,327.33,337.34,337.06,338.89,322.22,339.77,,,,,,,,,,305.76,327.08,321.70,325.56,343.90,336.37,333.14,331.37,334.27,343.51,,
2020-09-19 22:21:03.690000,L8,,,,,,,,,,,,,,,,,311.66,321.93,326.64,319.73,319.22,322.00,324.69,314.99,318.05,323.73,306.75,320.58,311.96,318.43,331.17,312.62,306.12,300.29,314.19,290.53,289.63,295.33,296.80,291.00,293.48,300.51,311.31,315.68,290.37,313.03,304.79,308.65,305.74,285.05,281.71,,,353.33,332.59,337.06,337.30,315.32,315.02,327.78,328.08,337.60,336.49,338.46,322.23,339.58,,,,,,,,,,305.55,326.85,321.23,325.24,344.80,335.99,332.72,330.86,334.02,343.55,,
2020-10-14 22:14:56.808000,L8,363.58,265.98,,316.34,320.35,333.29,328.03,320.63,316.40,315.58,317.18,312.53,293.78,278.41,263.29,297.90,316.06,326.06,328.47,322.68,323.01,323.44,326.80,319.06,320.69,324.93,307.96,313.91,309.20,314.40,325.73,306.04,296.24,297.06,304.36,296.17,295.61,285.09,294.24,285.86,297.61,299.35,308.58,316.99,296.90,313.02,301.23,310.65,304.76,302.36,285.35,262.61,278.70,321.78,326.73,335.81,335.50,331.25,328.74,330.55,321.29,326.85,326.08,329.84,333.06,332.52,332.45,327.90,325.55,321.18,320.40,325.45,321.73,322.97,317.21,321.91,323.65,324.66,322.58,327.42,331.05,331.98,327.16,333.32,335.12,333.63,325.17
2020-10-21 22:20:43.598000,L8,,,,315.03,320.89,333.30,329.61,321.12,316.71,315.04,317.28,311.86,293.87,278.35,,297.19,315.47,324.58,326.14,321.83,324.41,325.30,328.39,320.95,324.30,325.97,306.83,316.25,309.40,318.30,329.41,311.89,301.41,296.85,320.63,293.58,302.60,289.03,294.99,289.38,296.59,305.43,325.68,316.11,294.72,315.45,306.15,311.15,305.16,301.17,284.05,248.75,274.18,324.72,326.98,337.82,335.42,331.82,330.96,330.91,328.58,327.12,330.14,333.58,337.57,334.16,334.86,330.53,330.18,327.92,324.25,332.82,321.62,326.43,321.40,325.69,325.54,326.94,323.64,327.07,332.12,331.41,326.72,334.29,339.61,339.84,326.65
2020-11-22 22:21:06.915000,L8,,,,319.10,322.61,334.99,330.72,322.95,319.33,317.90,318.83,314.42,296.12,278.91,260.37,301.23,319.52,328.47,330.03,324.68,326.96,324.84,330.33,322.19,324.23,324.71,308.66,316.16,315.52,319.81,330.93,310.43,297.31,298.30,308.92,292.67,283.20,286.03,295.54,288.20,298.03,301.05,307.39,322.01,303.03,317.82,303.80,312.87,305.34,305.03,286.88,258.06,281.50,337.80,329.46,340.25,337.52,336.50,330.08,334.29,327.37,329.51,329.57,338.57,333.87,333.39,334.73,331.41,329.41,325.69,324.20,332.55,320.65,321.86,321.88,322.97,326.15,323.98,324.13,326.48,336.37,331.56,336.33,335.13,343.75,341.67,328.89
2021-03-30 22:20:10.323000,L8,355.72,274.48,287.33,373.20,372.33,378.96,386.15,372.44,379.54,377.46,378.11,373.90,336.16,370.92,308.35,297.14,324.10,330.97,333.12,333.50,335.72,332.09,332.50,334.87,327.50,325.27,308.77,315.54,323.15,330.28,335.39,323.36,315.97,296.64,273.90,303.28,308.72,293.98,296.64,292.73,296.11,310.95,320.25,322.67,301.94,319.30,302.85,312.30,304.08,307.43,292.36,259.71,328.92,331.85,328.60,337.04,335.62,333.84,334.48,334.54,324.93,332.34,336.08,331.17,335.23,334.84,331.46,332.99,325.75,326.38,322.44,332.34,324.67,332.19,325.72,335.88,329.55,333.94,332.88,352.69,341.89,366.90,374.18,364.04,343.10,341.61,328.74
