dates,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086,satname
2015-08-21 22:20:09+00:00,270.39,250.36,286.32500000000005,318.09,323.79,336.31,330.05,328.28499999999997,324.585,317.26,328.15666666666664,321.135,305.34000000000003,288.375,261.995,314.1466666666666,318.89,330.39,335.6,331.04499999999996,335.905,334.75666666666666,337.49333333333334,326.4599999999999,,335.63,313.8033333333333,323.635,318.04999999999995,326.72499999999997,333.6266666666666,315.3333333333333,287.87,310.855,318.51666666666665,312.41999999999996,315.46000000000004,309.8633333333334,304.285,298.6914285714285,310.53333333333336,310.45,317.03333333333336,330.65666666666664,330.88875,330.05,316.21125,328.61249999999995,316.894,325.818,299.8225,288.1275,296.645,332.16499999999996,339.705,345.93833333333333,342.84857142857146,346.13875,349.48285714285714,352.70142857142855,350.4214285714285,349.18,349.31166666666667,347.82399999999996,353.8016666666667,351.005,352.67375000000004,350.68285714285713,346.12375,342.22285714285715,342.925,351.425,347.84999999999997,352.76142857142855,347.26000000000005,346.81166666666667,346.64142857142855,349.966,347.44599999999997,346.0316666666667,348.28333333333336,351.2583333333334,354.5449999999999,353.0875,355.1985714285715,354.0285714285714,341.1766666666667,L8
2015-10-17 22:14:38+00:00,270.39,250.47,279.57666666666665,314.74,321.45500000000004,336.03999999999996,329.53,325.79333333333335,321.1166666666667,317.37,325.885,318.27666666666664,301.31333333333333,285.0366666666667,257.8233333333333,310.8325,315.7766666666667,327.70666666666665,329.43333333333334,328.78666666666663,332.3966666666667,331.985,334.8175,326.2333333333333,325.3,321.81,309.7,314.58666666666664,313.53999999999996,320.1566666666667,326.78000000000003,307.50333333333333,286.3066666666667,308.5333333333333,314.6266666666667,309.5933333333333,312.1366666666667,298.27333333333337,299.0725,294.0966666666667,305.444,304.8125,312.584,326.49,326.2057142857143,323.616,309.0657142857143,316.485,307.174,308.2925,296.366,269.4875,291.5233333333333,328.79999999999995,334.412,340.75,337.6383333333333,340.6171428571429,339.9916666666666,340.42,345.84499999999997,340.684,343.3733333333333,339.94399999999996,346.7633333333333,346.33375,344.57142857142856,340.84999999999997,336.785,333.715,335.61,339.82399999999996,337.6383333333334,341.96333333333337,337.2366666666666,337.962,340.4016666666667,345.64000000000004,342.445,340.37399999999997,340.922,337.842,342.204,340.1066666666666,347.25333333333333,346.56399999999996,331.45199999999994,L8
2015-11-09 22:20:29+00:00,270.39,250.47,276.96000000000004,313.8933333333333,320.23,334.4866666666667,328.8866666666667,324.3975,319.7525,317.72333333333336,324.756,317.16999999999996,299.6875,283.2375,258.6175,309.704,314.9425,326.315,328.0875,328.2,331.085,331.26,333.75200000000007,325.79499999999996,324.78999999999996,321.065,308.43,313.66249999999997,311.7675,318.6475,324.90250000000003,306.75,286.08000000000004,307.585,313.0575,308.0425,310.46500000000003,296.8075,298.066,291.56166666666667,303.172,304.188,311.3183333333333,325.235,323.8225,321.46999999999997,307.87,315.29200000000003,306.5183333333333,305.606,293.995,265.53200000000004,285.1825,322.9375,330.01666666666665,336.815,335.80428571428575,338.71125,338.44,339.12142857142857,343.6714285714285,338.86833333333334,341.5214285714286,338.29333333333335,345.61428571428576,345.15000000000003,343.9942857142857,339.17285714285714,335.8614285714286,332.9642857142857,334.47,338.2833333333333,335.3071428571429,339.8885714285715,334.67571428571426,337.962,337.9628571428571,341.0675,339.79200000000003,338.7433333333333,339.325,336.2766666666667,340.23499999999996,338.7475,346.5628571428571,345.9766666666667,331.45199999999994,L8
2015-11-18 22:14:44+00:00,270.39,250.47,276.96000000000004,313.8933333333333,320.23,334.4866666666667,328.8866666666667,324.3975,319.7525,317.72333333333336,324.756,317.16999999999996,299.6875,283.2375,258.6175,309.704,320.56800000000004,331.95799999999997,328.0875,328.2,331.085,331.26,333.75200000000007,325.79499999999996,324.78999999999996,321.065,311.62600000000003,317.046,311.7675,318.6475,324.90250000000003,311.26599999999996,286.08000000000004,313.284,313.0575,308.0425,310.46500000000003,296.8075,298.066,291.56166666666667,303.172,304.188,311.3183333333333,325.235,323.8225,321.46999999999997,307.87,315.29200000000003,306.5183333333333,305.606,293.995,265.53200000000004,285.1825,322.9375,330.01666666666665,336.815,335.80428571428575,338.71125,338.44,339.12142857142857,343.6714285714285,338.86833333333334,341.5214285714286,338.29333333333335,348.5725,345.15000000000003,343.9942857142857,339.17285714285714,335.8614285714286,332.9642857142857,334.47,338.2833333333333,335.3071428571429,339.8885714285715,334.67571428571426,337.962,337.9628571428571,341.0675,339.79200000000003,338.7433333333333,339.325,336.2766666666667,340.23499999999996,339.32399999999996,346.5628571428571,345.9766666666667,331.45199999999994,L8
2016-01-05 22:14:40+00:00,270.39,245.88666666666666,280.072,314.4325,319.935,333.03499999999997,328.8866666666667,324.3975,319.7525,317.72333333333336,323.0725,317.16999999999996,299.6875,283.2375,258.6175,306.03000000000003,320.56800000000004,331.95799999999997,328.0875,328.2,331.085,326.81800000000004,328.658,324.448,322.41,319.41,309.88,315.81333333333333,310.472,317.476,324.098,310.3966666666667,286.228,311.3483333333333,311.79200000000003,306.404,308.73400000000004,293.684,294.804,286.898,301.33,299.114,304.93999999999994,320.01,314.3433333333333,315.802,304.0216666666667,311.946,306.788,302.00999999999993,286.868,250.72750000000002,279.5875,318.855,323.678,331.524,329.976,333.315,331.342,333.348,335.26000000000005,329.9075,333.94,333.918,341.695,336.36,335.874,331.454,329.5,325.882,329.4433333333333,332.09000000000003,325.45,328.918,324.258,332.45,330.798,337.1766666666667,333.385,334.292,335.74,332.51800000000003,334.322,338.7,341.698,341.992,327.1375,L8
2016-03-16 22:20:12+00:00,,250.8,275.90333333333336,313.21333333333337,318.65000000000003,331.9433333333333,328.30500000000006,320.51,314.91999999999996,317.95500000000004,319.655,313.2049999999999,294.03499999999997,278.1,255.24,303.0400000000001,322.59250000000003,339.495,334.4633333333333,332.7366666666667,334.1333333333334,329.7525,331.13250000000005,326.32500000000005,324.7375,320.73,309.608,315.674,311.21500000000003,316.2675,323.9225,312.604,295.42,314.53,312.1,305.5825,308.47,296.2875,294.17,287.0525,300.3425,299.765,303.4425,318.775,307.405,318.6075,308.045,309.0366666666667,302.71333333333337,297.46,282.40333333333336,247.66666666666666,277.24333333333334,314.0066666666667,325.36,331.455,331.57000000000005,329.45250000000004,336.1975,333.445,340.3433333333333,340.25333333333333,336.5625,333.7025,343.358,335.68,336.2975,331.32,330.45,326.455,329.29,332.785,327.82,329.70750000000004,323.9475,332.12666666666667,329.53999999999996,334.3866666666667,334.4225,334.9675,334.65,332.2,334.3425,337.96799999999996,341.9525,342.115,327.6266666666667,L8
2016-04-17 22:19:57+00:00,,254.19,285.17333333333335,316.16333333333336,320.46666666666664,332.00333333333333,330.225,321.65,317.77,318.27,321.49,315.44,299.75,281.885,266.605,307.985,324.72249999999997,340.65500000000003,336.31,334.72333333333336,336.7966666666666,331.385,332.5775,327.81500000000005,324.55,320.37000000000006,310.0975,316.5775,313.4466666666667,319.34999999999997,325.7133333333333,315.66,298.8825,314.702,314.1075,305.59000000000003,308.725,296.89750000000004,295.5475,288.11,300.3975,300.3725,303.895,320.4225,308.71999999999997,318.97749999999996,308.2525,309.4066666666667,304.3433333333333,299.5566666666667,284.55,248.48333333333335,279.4766666666667,314.21,323.9475,332.4375,331.98,330.96000000000004,337.12,334.75,337.065,338.0575,336.9325,334.3275,343.33599999999996,335.4125,337.0775,331.96999999999997,331.0675,326.5275,327.84749999999997,332.4,328.7075,329.79,325.4075,332.30333333333334,330.285,333.3325,334.8625,334.87,335.615,331.76,335.26,338.21000000000004,343.27000000000004,343.3575,325.25333333333333,L8
2016-05-12 22:14:08+00:00,290.41,254.19,293.205,318.14500000000004,335.84666666666664,332.31499999999994,351.49,323.09,319.88,318.11,322.74,317.03,304.69,285.93,272.21,310.78,328.8166666666666,346.82666666666665,342.44000000000005,338.865,342.9866666666667,334.865,333.6066666666666,328.92666666666673,327.92,324.44666666666666,312.03499999999997,318.5425,319.79333333333335,325.6366666666667,330.31666666666666,321.05,308.32,319.246,318.6775,308.67,311.60249999999996,302.6225,298.3125,291.365,302.69,305.1025,307.35249999999996,323.43999999999994,313.605,323.4025,312.35749999999996,323.32666666666665,321.1566666666667,301.90500000000003,300.3533333333333,247.87,286.135,327.99666666666667,334.1225,341.90749999999997,337.7225,337.0375,342.63,345.0025,341.46000000000004,346.27500000000003,345.03749999999997,342.19,348.508,342.22249999999997,342.15,338.7025,334.65000000000003,332.41249999999997,334.84,338.785,335.925,335.35749999999996,333.2475,335.37,335.2325,337.55,338.74,337.455,339.19,336.72749999999996,339.8025,340.808,345.8175,343.4633333333333,329.5425,L8
2016-06-04 22:20:28+00:00,290.41,254.19,293.205,318.14500000000004,335.84666666666664,332.31499999999994,351.49,323.09,319.88,318.11,322.74,317.03,304.69,285.93,272.21,310.78,321.68999999999994,342.975,342.44000000000005,338.865,342.9866666666667,336.338,334.575,328.92666666666673,328.7975,324.44666666666666,308.28,314.4025,320.9275,325.6366666666667,332.22,318.8025,307.13599999999997,316.38,318.6775,308.75,311.378,303.058,297.974,292.028,303.136,305.1025,307.35249999999996,323.43999999999994,313.605,323.4025,310.82,322.0125,319.95500000000004,305.1566666666667,300.3,252.9533333333333,287.04,328.3075,333.332,341.858,337.45799999999997,336.746,341.428,343.672,340.27000000000004,343.968,344.54799999999994,341.898,342.676,341.894,341.77,339.412,334.642,332.838,335.658,338.312,335.554,335.64,333.974,335.566,336.116,337.55,338.74,339.242,340.72200000000004,338.408,340.838,341.618,347.00600000000003,345.34,329.5425,L8
2016-06-29 22:14:26+00:00,290.41,254.19,292.56,317.73333333333335,335.84666666666664,332.68,351.49,321.41999999999996,317.99,317.855,323.16499999999996,316.94,303.02,288.32500000000005,258.375,311.74,320.93,338.2366666666667,337.37000000000006,335.1933333333333,339.95250000000004,334.79833333333335,333.288,326.67,328.172,325.05,308.308,306.23199999999997,312.206,318.13750000000005,332.18600000000004,317.918,304.1166666666666,317.52000000000004,317.714,308.15500000000003,311.14166666666665,303.54833333333335,298.24833333333333,292.40000000000003,302.87,304.992,306.634,324.518,312.942,323.3,309.37,320.83599999999996,317.312,305.0325,297.76,249.495,285.795,327.294,332.06666666666666,342.0133333333333,336.9766666666667,336.65833333333336,339.5883333333333,342.6433333333334,338.68833333333333,342.6516666666667,342.43,341.68,342.61999999999995,340.78833333333336,342.185,339.075,334.62333333333333,331.62166666666667,334.8,337.25500000000005,335.2816666666667,336.2583333333333,333.9216666666667,335.79,335.1433333333333,336.94,338.39,338.62333333333333,340.36,337.69666666666666,340.69,341.38166666666666,347.8016666666667,345.406,335.096,L8
2016-07-06 22:20:17+00:00,290.41,254.19,292.58,318.57500000000005,344.245,334.68,351.49,321.41999999999996,317.99,317.855,323.16499999999996,316.94,304.18333333333334,291.42,264.47666666666663,312.16,320.6875,335.78499999999997,335.29,334.02,338.75600000000003,335.9883333333333,335.072,327.7575,329.352,327.775,309.812,306.70599999999996,313.81000000000006,319.9075,333.63800000000003,319.60599999999994,305.5316666666667,321.37166666666667,320.46,309.9683333333333,312.955,306.82166666666666,299.7366666666667,294.485,302.0083333333334,308.118,307.588,325.992,313.256,326.04799999999994,310.9533333333333,322.28000000000003,319.404,307.0033333333334,301.5675,245.62,286.2966666666667,330.46750000000003,333.0083333333333,343.71000000000004,337.8983333333333,337.5083333333333,340.6666666666667,343.02,340.49499999999995,343.25666666666666,343.4316666666666,342.27,344.75,341.9633333333333,343.66499999999996,340.4183333333333,336.2416666666667,333.7866666666667,336.21666666666664,338.48,336.29333333333335,338.295,336.41,337.495,337.20166666666665,338.14250000000004,341.15,340.196,341.875,338.60333333333335,341.3233333333333,341.7966666666666,349.0466666666667,347.66,338.67600000000004,L8
2016-07-15 22:14:34+00:00,290.41,254.19,292.58,318.57500000000005,344.245,320.9666666666667,351.49,321.41999999999996,317.99,317.855,323.16499999999996,316.94,304.18333333333334,291.42,264.47666666666663,312.16,320.6875,335.78499999999997,335.29,334.02,338.75600000000003,335.9883333333333,335.072,327.7575,329.352,327.775,309.812,306.70599999999996,313.81000000000006,319.9075,333.63800000000003,319.60599999999994,305.5316666666667,321.37166666666667,320.46,309.9683333333333,312.955,306.82166666666666,297.7285714285714,293.1271428571428,302.3357142857143,308.805,308.17833333333334,326.21999999999997,315.16833333333335,325.1533333333333,310.87,322.13666666666666,322.425,307.0033333333334,300.382,251.22200000000004,288.2875,332.002,334.3142857142857,344.5028571428571,338.71571428571434,338.74285714285713,341.2785714285714,344.04571428571427,343.5728571428571,345.5142857142858,345.6271428571428,343.26142857142855,345.66285714285715,342.63428571428574,346.14428571428573,342.32,338.3828571428571,334.8985714285714,337.8642857142857,340.31857142857143,338.5,339.9585714285714,337.0942857142857,338.31714285714287,339.00857142857143,338.14250000000004,343.096,340.196,342.9085714285714,340.6057142857143,341.3233333333333,343.58714285714285,350.06857142857143,348.81166666666667,339.245,L8
2016-07-31 22:14:37+00:00,290.41,248.69,292.1333333333333,318.1966666666667,336.69666666666666,324.0725,343.88000000000005,321.4066666666667,318.1433333333334,318.96000000000004,323.8966666666667,317.57,303.5625,291.2225,257.65749999999997,311.4675,320.672,334.68199999999996,334.24,332.8,337.68833333333333,334.8457142857143,334.61,327.616,328.935,327.775,309.45,308.06666666666666,314.86833333333334,319.568,332.865,318.0566666666667,303.3585714285714,322.5585714285714,321.904,311.0428571428571,312.955,306.82166666666666,297.7285714285714,293.1271428571428,302.3357142857143,308.0828571428571,308.34142857142854,326.0157142857143,314.3328571428571,324.5128571428571,309.755,321.1328571428571,320.69,306.6925,298.585,252.41833333333332,287.824,330.68333333333334,333.61625,343.90375,338.54125,338.0625,340.435,343.11875,341.86625,343.8075,344.2625,343.2275,344.92125,342.15375,345.935,341.44,337.60125,333.72249999999997,336.44874999999996,339.63625,337.5525,339.54125,336.90375,338.37125000000003,339.0525,338.14250000000004,343.59166666666664,340.8016666666667,342.66125,339.7575,340.5785714285715,343.35125,349.63125,348.94714285714286,339.05,L8
2016-08-16 22:14:41+00:00,290.41,248.79333333333332,292.1333333333333,317.63250000000005,332.9975,325.994,339.52,321.03499999999997,316.97249999999997,318.295,323.7075,318.07,304.512,292.552,254.128,311.27599999999995,320.76166666666666,333.4533333333333,332.8933333333334,331.5083333333333,336.4557142857143,333.7125,333.50857142857143,326.6516666666667,327.8328571428571,326.304,308.7785714285714,308.5042857142857,314.86833333333334,319.568,322.4871428571429,316.7442857142857,301.60375,320.7,320.79,310.46375,312.74571428571426,306.24142857142857,297.40250000000003,292.3225,301.94125,306.73875,307.605,325.90875,314.22875,323.69124999999997,308.81666666666666,319.765,318.99875,305.798,296.5728571428572,252.7342857142857,286.355,328.84142857142854,332.6411111111111,343.08,338.01666666666665,337.3877777777777,339.21444444444444,341.8833333333333,339.93111111111114,341.9855555555556,342.9766666666667,341.99,344.0866666666667,341.5222222222222,344.86888888888893,340.27555555555557,336.83444444444444,332.6388888888889,334.6122222222222,338.53444444444443,336.55333333333334,338.27,335.7477777777778,337.5111111111111,338.2366666666667,338.14250000000004,343.59166666666664,339.8014285714286,342.00555555555553,338.71666666666664,339.46625,342.63222222222225,348.66555555555556,347.86375,337.68875,L8
2016-09-01 22:14:48+00:00,290.41,248.79333333333332,286.395,317.63250000000005,325.844,325.8433333333333,335.92400000000004,318.61199999999997,313.11199999999997,315.088,323.7075,311.284,299.25666666666666,287.27833333333336,248.07666666666668,311.27599999999995,320.76166666666666,333.4533333333333,332.8933333333334,331.5083333333333,336.4557142857143,328.6611111111111,327.73375,326.6516666666667,327.8328571428571,326.304,308.7785714285714,308.5042857142857,314.86833333333334,319.568,319.63875,316.7442857142857,296.3155555555556,319.2388888888889,319.3342857142857,309.24111111111114,311.2025,302.39125,294.55111111111114,290.15222222222224,300.96333333333337,306.73875,311.00888888888886,325.90875,314.22875,323.69124999999997,308.144,318.87111111111113,317.72,305.12333333333333,295.34375,252.7342857142857,285.5914285714286,327.4525,331.25,340.754,336.059,336.349,338.42199999999997,341.181,338.804,340.98400000000004,341.941,341.704,343.28900000000004,340.344,343.315,338.28999999999996,334.95,331.116,333.81,337.794,335.937,337.835,335.071,336.81800000000004,337.381,338.14250000000004,343.59166666666664,340.4425,341.674,338.043,338.8233333333334,342.088,349.076,347.86375,337.68875,L8
2016-09-08 22:20:36+00:00,290.41,248.79333333333332,286.395,317.63250000000005,325.844,325.8433333333333,335.92400000000004,318.61199999999997,313.11199999999997,315.088,323.7075,311.284,299.25666666666666,287.27833333333336,248.07666666666668,311.27599999999995,320.76166666666666,333.4533333333333,332.8933333333334,331.5083333333333,336.4557142857143,328.6611111111111,328.6011111111111,326.6516666666667,327.8328571428571,328.335,310.65125,308.5042857142857,314.86833333333334,321.715,321.8544444444444,316.7442857142857,296.3155555555556,319.2388888888889,320.7625,309.24111111111114,311.2025,302.39125,295.685,291.329,301.742,308.16555555555556,312.842,327.27666666666664,314.22875,325.0488888888889,308.144,318.87111111111113,320.344,309.5285714285714,298.13,252.7342857142857,289.9975,329.1066666666667,332.3181818181818,342.6118181818182,337.82454545454544,338.6218181818182,340.9209090909091,343.78181818181815,339.87545454545455,341.29818181818183,343.4672727272727,343.12636363636364,343.9381818181818,341.24545454545455,344.5809090909091,339.17727272727274,337.2263636363636,333.5936363636364,335.60636363636365,338.87454545454545,335.8554545454545,338.5181818181818,335.84272727272725,337.4118181818182,338.1054545454545,338.14250000000004,343.59166666666664,340.4425,343.4927272727273,340.08,340.53000000000003,342.088,349.076,347.86375,337.68875,L8
2016-11-27 22:20:43+00:00,,246.095,283.89666666666665,316.7633333333334,313.57666666666665,325.09999999999997,326.3675,317.898,312.054,314.758,322.3825,310.364,298.0783333333333,288.18833333333333,250.345,310.11,319.4,328.222,327.872,327.588,330.61800000000005,323.15857142857146,326.50875,324.732,326.0733333333333,326.592,309.13571428571424,305.8883333333333,308.744,316.65600000000006,319.40375,313.07666666666665,287.22999999999996,316.9342857142857,318.62833333333333,307.58714285714285,303.77500000000003,295.1983333333333,292.70374999999996,289.55875000000003,300.59875,306.40714285714284,312.54499999999996,326.5057142857143,311.68333333333334,322.63,303.68375,314.97375,316.4588888888889,309.36857142857144,294.0575,252.5814285714286,289.53000000000003,327.1625,329.5377777777778,340.7066666666667,335.99444444444447,337.84875000000005,338.29125,341.69,337.01875,337.05,340.68625,341.75444444444446,341.40222222222224,338.53111111111116,343.5788888888889,337.00666666666666,336.1877777777778,331.20000000000005,332.8755555555556,336.4611111111111,333.2033333333334,336.7722222222222,333.7388888888889,335.77555555555557,336.53333333333336,330.6,342.405,339.195,342.81111111111113,338.8277777777778,338.83875,341.025,348.69,347.0514285714285,337.53666666666663,L8
2016-12-29 22:20:37+00:00,339.4,246.13666666666666,282.2966666666667,318.24333333333334,315.6425,325.40333333333336,327.37600000000003,318.094,312.356,314.87,321.16,309.23199999999997,297.065,288.34666666666664,257.72499999999997,308.97999999999996,318.82,327.51,327.486,327.516,330.086,319.57166666666666,325.7,327.37800000000004,324.79,325.024,308.0416666666667,311.90599999999995,313.11,321.014,315.7342857142857,310.564,284.5216666666667,313.1383333333333,318.59833333333336,306.91833333333335,299.944,289.312,290.93285714285713,287.8614285714286,298.6657142857143,304.85714285714283,312.6,325.7442857142857,310.84666666666664,321.5971428571429,303.1985714285714,314.00999999999993,316.31,308.47,293.24857142857144,253.79666666666665,289.8514285714286,326.4971428571429,329.2725,339.54999999999995,335.505,337.5028571428571,338.03999999999996,341.51142857142855,336.46714285714285,336.49142857142857,340.58714285714285,340.58750000000003,340.3,338.16125,342.85375,335.8375,335.4975,330.50875,331.09125,335.98125000000005,332.10625,335.9725,332.57125,335.165,335.90625,330.72,340.82,337.582,342.125,337.5875,337.1871428571429,339.9057142857142,346.0871428571428,345.02,332.3666666666667,L8
2017-01-14 22:20:33+00:00,344.47,248.5425,286.0325,320.48,317.594,337.675,333.245,319.10833333333335,314.015,316.2916666666667,321.44,310.075,295.6433333333334,288.4766666666667,259.605,308.722,319.03000000000003,327.916,328.09000000000003,329.014,329.115,320.965,324.62000000000006,328.37,325.1,323.62199999999996,306.9316666666667,312.226,313.90000000000003,321.92199999999997,316.5385714285714,311.34799999999996,288.3466666666667,313.665,319.7342857142857,306.156,299.02799999999996,287.524,290.695,286.99833333333333,297.25,303.16,313.40999999999997,326.4666666666667,308.768,320.06,301.6366666666666,312.2966666666667,312.6642857142857,308.34142857142854,292.3457142857143,256.49,288.96714285714285,324.6228571428572,327.28285714285715,338.3314285714286,334.50857142857143,336.815,337.628,341.23799999999994,332.14166666666665,332.9816666666667,337.5833333333333,339.74285714285713,337.79285714285714,336.3114285714286,340.1685714285714,333.2957142857143,332.78142857142853,327.94,327.6357142857143,333.0457142857143,329.23285714285714,332.7185714285714,330.73,333.1042857142857,333.14,332.37333333333333,337.935,336.89166666666665,341.61571428571426,335.56142857142856,337.9328571428572,337.83,344.65333333333336,341.62,328.08000000000004,L8
2017-02-08 22:14:34+00:00,343.74333333333334,250.2775,284.2966666666667,319.34,316.96999999999997,337.18666666666667,332.84,318.53000000000003,313.10999999999996,315.3283333333333,319.614,308.69,294.22333333333336,288.0883333333333,261.07666666666665,307.95799999999997,318.08399999999995,326.52,326.654,328.178,327.89,320.64500000000004,324.3233333333333,329.575,324.055,322.6333333333333,305.4766666666667,311.394,311.195,321.67600000000004,315.86857142857144,310.554,288.97166666666664,308.795,317.2957142857143,302.796,299.0183333333333,286.62833333333333,290.0985714285714,286.17,296.42,301.815,312.2657142857143,325.2633333333334,306.608,318.3283333333333,300.99,310.915,311.58,307.3957142857143,291.3457142857143,255.06000000000003,287.78714285714284,322.88714285714286,325.86428571428576,336.9414285714286,332.92857142857144,335.6283333333334,335.93399999999997,339.862,331.52666666666664,331.23333333333335,336.18333333333334,337.40999999999997,336.3014285714286,335.2257142857143,338.3457142857143,332.5514285714285,331.3228571428572,327.37,326.44428571428574,331.7528571428571,327.5942857142857,330.7714285714286,329.02,331.2871428571429,330.92285714285714,331.125,333.0775,334.1366666666667,340.4871428571428,334.7771428571428,336.9171428571429,335.97666666666663,343.11833333333334,338.8,323.84,L8
2017-02-15 22:20:43+00:00,344.1075,251.0425,282.45000000000005,320.1575,317.524,338.1433333333334,334.125,319.02000000000004,314.15666666666664,316.02666666666664,319.17,307.83,292.7633333333334,287.28000000000003,268.575,308.01800000000003,317.884,326.67999999999995,326.95,329.062,328.86,321.65333333333336,325.9316666666667,333.5625,326.395,322.78833333333336,305.49666666666667,311.836,311.08599999999996,321.455,325.01142857142855,310.978,292.52,308.89166666666665,318.80571428571426,304.798,298.6166666666666,283.8433333333333,289.7528571428571,286.00142857142856,296.38428571428574,302.225,312.93142857142857,325.38,305.008,318.07500000000005,300.83166666666665,310.9316666666667,311.59857142857146,307.54857142857145,292.2371428571429,254.21999999999997,288.8742857142857,323.6557142857143,325.8285714285715,337.0185714285714,332.74285714285713,335.8466666666667,335.894,339.914,332.4666666666667,331.5466666666667,336.0183333333333,337.5514285714285,335.8114285714286,334.6171428571428,338.55285714285714,332.65999999999997,330.99000000000007,327.18857142857144,326.9657142857142,331.5585714285714,327.5228571428571,330.4142857142857,328.7914285714286,331.1457142857143,330.7457142857143,331.552,333.492,333.4216666666667,340.67857142857144,334.69428571428574,337.1828571428572,335.6416666666667,343.3433333333333,338.59000000000003,322.37600000000003,L8
2017-04-20 22:20:11+00:00,344.1075,251.0425,286.8733333333334,320.1575,322.59749999999997,340.754,336.642,321.04,317.454,318.78,319.17,312.56800000000004,296.72,292.554,282.88500000000005,308.01800000000003,317.884,326.67999999999995,330.82,329.062,328.86,331.5183333333334,333.185,333.5625,326.395,319.648,301.844,311.836,311.08599999999996,319.256,327.15999999999997,310.978,300.222,309.15999999999997,318.056,306.1325,298.26,285.524,293.77166666666665,289.15166666666664,294.56,304.0516666666667,309.0316666666667,326.4066666666667,309.57,319.63166666666666,300.58,310.774,305.948,303.026,287.7,254.21999999999997,284.054,321.10400000000004,328.09166666666664,340.145,335.065,337.144,334.99,341.13250000000005,328.88750000000005,328.21750000000003,331.19,339.3933333333333,339.50666666666666,332.46399999999994,336.65999999999997,339.04,327.7900000000001,322.908,321.71999999999997,334.4583333333333,325.446,334.06666666666666,325.8,333.81,334.60166666666663,336.98833333333334,337.8183333333333,335.9683333333333,341.70166666666665,330.086,334.142,341.4816666666666,345.71333333333337,338.59000000000003,328.595,L8
2017-05-06 22:19:43+00:00,331.744,251.544,284.6875,319.8,322.962,340.55,336.1533333333333,321.7816666666667,318.315,319.3283333333333,320.0266666666667,313.97333333333336,298.1716666666667,292.32,280.2657142857143,308.6983333333333,318.62833333333333,327.3433333333333,330.94428571428574,329.23,329.29200000000003,331.6871428571429,332.884,332.492,326.59000000000003,321.4266666666667,302.81666666666666,312.05333333333334,311.24,319.5966666666667,327.83166666666665,311.38,299.74833333333333,308.72166666666664,317.58666666666664,305.956,299.6933333333333,287.615,293.7285714285714,289.35714285714283,294.62666666666667,304.0185714285714,308.42285714285714,326.37857142857143,308.4971428571429,319.11571428571426,300.27,310.84,306.17333333333335,303.80333333333334,288.76,255.48833333333334,284.31666666666666,321.52333333333337,327.9557142857143,339.85571428571427,334.9771428571429,336.545,334.76800000000003,339.84000000000003,329.63,328.72,332.592,339.0671428571428,339.27,333.21166666666664,336.9183333333333,338.57714285714286,328.13166666666666,323.5166666666667,322.08,333.83,325.5166666666667,333.65857142857146,326.0133333333333,333.3385714285714,333.81,336.5571428571429,337.03285714285715,335.69714285714286,341.1485714285714,330.48499999999996,334.3016666666667,340.54285714285714,344.94428571428574,338.57166666666666,327.5728571428572,L8
