dates,satname,nzd0478-0000,nzd0478-0001,nzd0478-0003,nzd0478-0004,nzd0478-0005,nzd0478-0002,nzd0478-0006,nzd0478-0007
2021-09-06 22:20:38.920000,L8,394.20,388.59,344.55,344.14,341.57,383.60,340.50,355.43
2021-09-22 22:20:41.428000,L8,334.10,320.10,306.87,311.99,314.45,319.90,308.47,306.43
2021-10-24 22:20:49.557000,L8,301.77,300.27,305.42,307.08,307.85,304.00,299.99,297.74
2021-11-06 22:15:11.708000,L9,453.68,435.44,346.80,328.70,345.60,385.87,356.95,398.95
2021-11-18 22:14:32.533000,L8,388.68,380.72,328.77,323.05,330.92,374.31,325.31,325.94
2021-11-18 22:14:56.496000,L8,336.52,326.53,318.78,313.36,321.59,321.93,316.41,315.13
2021-12-12 22:14:55.412000,L9,320.41,312.37,308.28,310.62,311.58,311.53,312.77,311.67
2021-12-20 22:14:31.987000,L8,324.24,313.62,310.20,309.63,316.55,310.32,312.28,314.07
2021-12-20 22:14:55.954000,L8,369.36,358.30,349.71,326.72,327.45,361.70,320.40,321.80
2022-01-04 22:20:39.854000,L9,339.46,327.56,320.89,319.37,324.37,320.23,317.53,318.00
2022-01-12 22:20:37.257000,L8,376.36,372.49,378.60,378.28,392.61,369.04,377.04,373.67
2022-01-13 22:14:26.510000,L9,381.82,370.44,381.22,383.14,383.43,380.75,378.96,374.20
2022-01-13 22:14:50.477000,L9,346.80,336.94,324.32,321.67,323.53,325.90,323.29,320.58
2022-01-20 22:20:39.315000,L9,351.66,349.30,354.38,324.82,329.87,355.77,328.77,330.50
2022-01-28 22:20:31.729000,L8,336.86,327.82,323.06,318.80,321.89,325.39,320.94,320.64
2022-02-06 22:14:44.088000,L8,318.50,308.02,307.07,304.01,311.23,308.33,306.95,306.91
2022-02-13 22:20:28.536000,L8,369.93,361.30,385.92,369.14,342.74,352.05,345.65,355.12
2022-03-02 22:14:13.766000,L9,321.85,313.92,307.73,310.33,311.76,312.42,303.13,296.35
2022-03-02 22:14:37.725000,L9,322.57,314.57,308.72,310.96,312.71,312.92,304.32,297.40
2022-03-17 22:20:17.747000,L8,326.30,316.26,316.28,316.26,320.61,326.13,315.80,314.32
2022-03-25 22:20:20.497000,L9,333.96,330.65,323.64,322.77,324.66,326.94,327.82,327.17
2022-04-02 22:20:07.536000,L8,329.81,318.35,313.04,313.46,315.87,319.00,315.38,315.09
2022-04-10 22:20:17.071000,L9,313.71,305.00,297.53,294.65,301.79,303.37,300.16,300.61
2022-04-27 22:13:58.302000,L8,321.92,314.64,308.93,309.11,314.33,317.43,308.49,301.24
2022-05-04 22:20:13.750000,L8,,,,184.80,299.14,,296.81,295.36
2022-05-05 22:13:54.871000,L9,311.00,184.55,296.85,304.80,302.44,231.29,294.70,297.29
2022-05-05 22:14:18.830000,L9,311.32,304.20,298.11,305.13,303.30,259.52,295.35,297.87
2022-05-12 22:20:00.934000,L9,311.61,302.12,153.54,304.55,302.68,271.34,279.01,292.35
2022-05-20 22:20:20.204000,L8,325.37,319.07,311.69,313.32,314.18,321.78,309.61,310.52
2022-05-21 22:14:07.318000,L9,330.68,324.07,325.23,328.27,328.65,325.70,323.55,317.86
2022-06-05 22:20:27.376000,L8,322.50,316.43,304.51,310.12,308.65,321.95,300.30,304.34
2022-06-30 22:14:27.385000,L8,329.33,321.56,314.09,319.88,316.49,324.27,315.38,314.53
2022-06-30 22:14:51.348000,L8,328.13,320.06,312.47,318.91,315.47,323.82,313.92,313.24
2022-07-15 22:20:12.412000,L9,327.11,317.42,313.85,314.54,313.83,320.68,309.27,312.64
2022-08-09 22:14:22.241000,L9,317.45,307.21,297.04,311.47,306.81,310.64,294.55,291.84
2022-08-09 22:14:46.212000,L9,319.63,310.28,299.58,312.64,308.86,314.09,299.71,294.84
2022-08-25 22:14:50.743000,L9,329.75,316.85,316.16,321.07,319.09,319.79,317.12,312.29
2022-09-10 22:14:27.430000,L9,308.95,308.87,263.21,303.63,314.90,280.21,309.42,312.67
2022-09-10 22:14:51.402000,L9,,,147.27,273.57,215.18,,298.57,301.33
2022-09-17 22:20:42.358000,L9,,294.24,,,,138.29,,
2022-10-20 22:14:47.483000,L8,,,306.25,309.44,309.18,,264.02,
2022-11-04 22:20:48.217000,L9,364.21,362.71,369.81,375.00,373.28,366.03,376.89,368.56
2023-01-07 22:20:50.493000,L9,319.03,310.81,316.90,318.22,324.96,311.95,316.81,317.62
2023-01-08 22:14:36.179000,L8,314.95,308.91,314.66,320.65,321.47,310.85,318.15,314.37
2023-01-08 22:15:00.142000,L8,310.57,306.04,310.48,317.22,318.10,307.92,314.86,311.28
2023-01-15 22:20:41.683000,L8,360.37,356.69,356.74,347.55,367.19,373.90,368.34,373.55
2023-02-01 22:15:05.201000,L9,,,296.02,295.80,302.52,,285.96,291.39
2023-02-16 22:20:37.721000,L8,,,,234.53,282.81,,289.78,308.03
2023-02-17 22:14:37.295000,L9,316.55,306.89,338.29,320.04,321.68,307.85,322.26,317.31
2023-02-17 22:15:01.258000,L9,323.74,313.13,343.89,323.63,326.33,314.07,326.27,320.97
2023-02-24 22:20:39.496000,L9,355.24,354.16,329.41,331.49,336.74,323.79,329.51,327.52
2023-02-25 22:14:16.003000,L8,475.83,430.44,381.03,382.21,385.64,396.65,387.42,387.53
2023-02-25 22:14:39.957000,L8,475.19,430.18,380.69,382.27,385.64,395.90,387.61,387.50
2023-03-05 22:14:25.172000,L9,332.97,305.96,312.17,313.55,317.72,308.58,309.07,309.80
2023-03-05 22:14:49.135000,L9,344.98,312.15,318.44,319.83,325.57,314.80,315.60,316.42
2023-03-13 22:14:10.896000,L8,310.10,301.70,308.12,309.73,311.29,302.34,306.46,306.33
2023-04-14 22:14:09.763000,L8,440.05,435.67,370.12,377.93,384.85,386.62,379.12,377.07
2023-04-21 22:19:54.366000,L8,329.65,319.60,316.14,318.82,316.24,320.68,314.64,311.68
2023-04-22 22:14:02.920000,L9,319.46,311.40,305.55,308.08,305.51,313.73,298.24,291.46
2023-04-29 22:20:07.951000,L9,320.88,313.21,299.64,308.82,304.57,314.21,296.74,294.38
2023-04-30 22:13:41.266000,L8,315.32,306.16,297.30,303.52,301.54,304.52,266.55,278.78
2023-05-15 22:19:59.806000,L9,320.50,312.78,288.88,297.66,297.28,171.84,294.76,297.59
2023-05-23 22:19:41.662000,L8,325.35,317.98,293.96,304.11,297.67,317.57,301.76,304.89
2023-05-24 22:13:40.953000,L9,322.71,315.66,290.15,301.88,297.91,318.18,302.16,305.20
2023-05-24 22:14:04.912000,L9,323.03,316.14,290.97,302.53,298.86,318.37,302.69,306.01
2023-06-01 22:13:31.049000,L8,322.02,313.05,287.53,302.33,297.88,313.72,295.68,296.64
2023-06-01 22:13:55.021000,L8,325.08,317.17,303.20,310.14,305.04,321.45,303.31,302.23
2023-06-08 22:19:48.079000,L8,358.02,361.45,332.86,332.40,335.86,357.40,332.73,352.98
2023-06-09 22:13:36.654000,L9,,,265.09,307.60,304.77,235.67,300.50,298.64
2023-06-09 22:14:00.612000,L9,312.04,315.83,309.77,319.71,318.30,314.91,312.91,311.34
2023-06-17 22:13:40.818000,L8,414.27,401.09,365.02,349.89,349.56,386.50,364.73,377.92
2023-07-03 22:13:51.195000,L8,356.42,345.44,333.14,333.04,340.99,335.26,338.90,348.55
2023-07-03 22:14:15.167000,L8,330.39,324.34,317.96,321.39,323.39,323.07,319.47,315.31
2023-07-10 22:20:05.230000,L8,316.22,312.43,305.83,312.92,307.58,311.39,308.47,306.84
2023-07-27 22:13:50.729000,L9,315.67,308.60,296.21,304.64,301.89,305.94,301.38,303.67
2023-07-27 22:14:14.688000,L9,302.93,298.29,291.91,301.27,298.84,250.09,297.29,299.06
2023-08-12 22:13:59.156000,L9,324.79,317.21,316.17,316.23,316.84,317.20,314.02,312.89
2023-08-12 22:14:23.119000,L9,345.12,334.01,332.05,331.99,333.60,336.33,328.91,329.84
2023-08-20 22:14:11.307000,L8,329.46,317.83,310.49,317.01,315.32,317.65,315.02,312.06
2023-08-27 22:20:23.635000,L8,350.23,338.06,331.74,331.19,334.56,332.73,334.47,333.36
2023-09-12 22:20:25.936000,L8,371.49,362.26,371.38,374.06,363.59,359.07,352.90,360.35
2023-09-29 22:14:14.607000,L9,182.43,191.15,258.04,229.21,,198.83,,
2023-09-29 22:14:38.579000,L9,323.24,315.05,291.79,300.78,168.26,314.08,,
2023-10-15 22:14:26.851000,L9,336.59,325.95,316.82,318.25,320.98,321.28,320.37,318.92
2023-11-15 22:20:35.567000,L8,322.30,313.18,309.23,305.70,310.34,312.49,309.08,311.51
2023-11-24 22:14:27.756000,L8,317.67,311.24,308.74,305.48,312.60,310.31,311.59,312.41
2023-11-24 22:14:51.719000,L8,350.99,340.60,331.07,327.73,333.97,334.78,330.22,332.08
2023-12-09 22:20:38.456000,L9,369.08,367.69,385.84,383.21,379.99,392.09,376.68,380.93
2023-12-10 22:14:21.153000,L8,316.97,309.94,308.85,311.62,315.24,309.76,314.87,312.17
2023-12-10 22:14:45.117000,L8,317.06,310.05,308.23,311.05,314.46,309.75,314.14,311.35
2023-12-18 22:14:32.867000,L9,327.96,320.01,314.99,315.35,323.50,316.35,322.90,326.27
2024-01-19 22:14:28.085000,L9,314.57,309.04,321.16,320.38,324.38,310.40,324.86,322.43
2024-01-26 22:20:38.184000,L9,312.79,305.51,315.45,315.14,323.63,308.34,318.83,319.52
2024-02-04 22:14:31.487000,L9,249.55,227.90,305.56,307.90,309.79,273.39,307.01,308.18
2024-02-04 22:14:55.450000,L9,315.52,306.59,323.11,322.39,325.75,309.14,323.53,322.30
2024-02-12 22:14:17.978000,L8,311.36,303.84,318.13,323.63,323.31,307.59,320.80,319.52
2024-02-12 22:14:41.937000,L8,311.55,304.50,318.79,324.26,323.85,307.98,321.86,320.47
2024-02-19 22:20:27.343000,L8,300.94,289.91,304.18,307.70,310.94,294.10,308.69,306.93
2024-02-20 22:14:19.830000,L9,297.18,260.35,309.04,309.24,315.84,290.92,306.30,310.24
2024-03-06 22:20:15.177000,L8,299.76,287.92,302.32,307.36,310.56,292.09,304.43,303.98
2024-03-07 22:14:23.817000,L9,318.65,310.92,321.57,320.96,325.06,312.88,322.11,322.51
2024-03-07 22:14:47.781000,L9,317.99,310.62,321.32,320.62,324.80,312.75,321.76,322.71
2024-03-22 22:20:06.355000,L8,306.93,302.09,307.07,309.71,314.05,303.44,311.79,316.66
2024-04-24 22:13:49.993000,L9,322.20,312.71,306.57,313.25,310.96,317.41,321.46,325.51
2024-04-24 22:14:13.960000,L9,367.30,317.52,318.41,320.11,316.66,320.85,327.22,333.35
2024-05-01 22:19:59.525000,L9,309.30,301.17,,,,309.03,305.88,311.99
2024-05-10 22:13:48.524000,L9,315.72,311.12,,,,315.20,308.03,314.44
2024-06-02 22:19:45.605000,L9,316.62,305.14,,,,309.47,296.64,307.20
2024-06-03 22:13:17.413000,L8,263.83,292.65,,,,289.76,280.99,302.87
2024-06-03 22:13:41.381000,L8,325.68,319.45,,,,323.61,321.86,325.20
2024-06-10 22:19:28.336000,L8,291.95,223.46,,,,293.29,,
2024-06-11 22:13:30.022000,L9,324.97,318.01,,,,321.94,322.47,326.04
2024-06-11 22:13:53.980000,L9,325.31,318.51,,,172.76,322.79,323.95,327.81
2024-06-19 22:13:25.055000,L8,301.67,288.80,,,,292.95,266.95,304.95
2024-06-19 22:13:49.014000,L8,321.62,314.58,,,,321.42,300.50,313.52
2024-07-12 22:19:48.704000,L8,216.06,318.13,,,,297.34,259.02,293.59
2024-07-13 22:13:38.302000,L9,307.16,,,,,,304.38,309.73
2024-07-13 22:14:02.265000,L9,187.34,,,,,,,
2024-08-13 22:20:02.451000,L8,311.75,304.54,,,,297.63,297.43,304.60
2024-08-29 22:20:09.703000,L8,393.06,433.08,369.80,370.93,376.17,391.83,376.15,372.61
2024-08-30 22:14:23.037000,L9,327.45,315.46,291.68,300.67,238.14,317.00,316.66,321.28
2024-09-07 22:14:06.843000,L8,496.05,493.05,374.34,380.95,396.93,421.93,423.46,427.57
2024-09-07 22:14:30.806000,L8,364.05,355.68,335.13,334.08,335.32,348.47,348.57,348.54
2024-09-15 22:14:02.877000,L9,359.33,354.93,333.06,332.22,359.17,348.43,337.46,332.29
2024-09-22 22:20:08.881000,L9,328.57,315.13,303.81,312.64,306.96,316.65,320.10,318.66
2024-09-23 22:14:06.459000,L8,362.82,340.82,343.44,335.02,334.82,356.35,334.02,336.85
2024-09-23 22:14:30.418000,L8,360.17,337.97,338.44,333.52,333.07,354.43,333.21,335.42
2024-10-09 22:14:09.304000,L8,,,170.43,276.99,208.84,,223.72,268.20
2024-10-09 22:14:33.271000,L8,297.95,,246.84,294.97,284.94,,284.86,291.21
2024-10-16 22:20:27.477000,L8,,,301.22,310.59,311.18,310.02,309.47,308.69
2024-10-17 22:14:18.028000,L9,305.08,301.43,292.57,302.29,302.86,301.79,299.57,298.95
2024-11-02 22:14:17.535000,L9,,,313.33,329.52,330.80,196.11,325.50,370.59
2024-11-02 22:14:41.503000,L9,205.72,245.05,329.36,366.82,378.67,340.82,335.37,377.52
2024-11-17 22:20:26.561000,L8,312.76,307.40,299.11,310.88,309.73,306.41,312.06,310.62
2024-12-04 22:14:24.237000,L9,314.26,308.37,305.17,311.73,315.55,308.01,344.69,357.78
2024-12-04 22:14:48.196000,L9,313.76,307.55,304.54,311.34,314.97,307.31,345.74,357.24
2024-12-27 22:20:33.745000,L9,306.74,301.72,300.66,307.79,309.93,305.96,309.12,309.53
2025-01-04 22:20:26.735000,L8,318.05,309.23,327.17,312.12,320.53,312.81,319.95,331.46
2025-01-05 22:14:18.819000,L9,315.02,307.67,304.30,310.99,318.85,309.79,316.05,317.15
2025-01-05 22:14:42.782000,L9,342.58,328.11,322.78,326.30,330.66,322.76,326.16,335.48
2025-01-12 22:20:33.279000,L9,311.37,304.86,301.19,305.96,311.61,306.48,314.73,313.61
2025-01-21 22:14:25.000000,L9,351.04,314.89,311.45,312.84,319.92,316.56,331.83,320.59
2025-01-21 22:14:48.959000,L9,359.48,348.45,324.70,353.25,333.39,358.21,347.04,333.23
2025-03-01 22:20:27.163000,L9,450.71,428.18,251.62,,206.94,388.61,356.98,377.87
2025-04-03 22:13:52.056000,L8,341.69,333.38,302.50,297.72,311.96,329.62,331.53,330.75
2025-04-03 22:14:16.015000,L8,341.11,333.00,302.12,297.09,312.85,329.30,331.82,330.83
2025-04-10 22:19:58.565000,L8,380.26,379.50,310.52,317.60,309.56,354.25,329.72,352.33
2025-04-26 22:19:48.050000,L8,331.14,320.51,,,,324.61,309.07,314.43
2025-04-27 22:13:56.565000,L9,438.69,407.56,377.96,377.28,377.47,395.98,497.38,472.98
2025-05-04 22:20:05.371000,L9,315.38,305.29,,,,305.09,,
2025-05-05 22:13:36.375000,L8,316.55,308.13,,,,144.73,271.47,295.26
2025-05-05 22:14:00.333000,L8,325.55,317.11,,,,320.02,303.65,311.67
2025-05-13 22:13:46.330000,L9,321.90,312.80,,,,316.75,299.11,308.88
2025-05-13 22:14:10.289000,L9,289.59,283.49,,,,236.51,256.15,291.51
2025-05-20 22:19:54.234000,L9,318.77,311.53,,,,308.54,,
2025-05-21 22:13:39.816000,L8,319.41,313.01,,,,313.60,,
2025-06-06 22:13:42.612000,L8,323.08,181.02,,,,316.45,307.83,314.56
2025-06-06 22:14:06.580000,L8,318.12,309.14,,,,299.17,296.90,308.50
2025-06-22 22:13:55.495000,L8,327.18,319.77,,,219.73,320.28,311.59,315.32
2025-06-22 22:14:19.462000,L8,327.01,319.55,,,218.87,320.78,312.51,316.31
2025-06-29 22:20:08.809000,L8,324.71,319.75,,,,320.59,301.57,310.25
2025-06-30 22:13:55.516000,L9,328.85,324.36,271.88,,219.87,323.48,318.88,322.64
2025-06-30 22:14:19.484000,L9,321.08,314.48,,,,312.68,302.18,309.74
2025-07-15 22:20:13.250000,L8,323.39,314.53,,,179.32,314.42,303.56,309.07
2025-07-16 22:14:00.743000,L9,323.38,314.98,,,213.94,316.94,311.98,313.87
2025-07-16 22:14:24.715000,L9,320.19,310.80,,,177.88,306.85,306.09,309.14
2025-07-23 22:20:15.252000,L9,209.19,312.99,,,179.78,312.44,300.14,307.78
2025-08-01 22:14:06.695000,L9,315.76,303.62,,,174.93,283.45,295.10,300.05
2025-08-25 22:14:15.671000,L8,330.11,317.28,303.05,313.94,310.90,317.65,321.02,320.17
2025-08-25 22:14:39.643000,L8,323.98,311.75,288.81,308.64,301.80,313.39,308.40,310.52
2025-09-02 22:14:23.256000,L9,318.10,307.68,290.35,304.92,301.41,309.89,299.81,301.51
2025-09-02 22:14:47.227000,L9,340.88,332.09,324.09,331.43,327.04,328.33,330.42,331.23
2025-09-10 22:14:20.086000,L8,331.93,316.78,308.75,313.07,315.61,318.22,314.33,313.89
2025-09-10 22:14:44.053000,L8,399.33,400.71,382.89,372.79,377.66,395.07,394.52,376.18
2025-09-17 22:20:35.784000,L8,331.22,147.34,323.28,324.85,327.72,327.82,319.77,321.24
2025-09-18 22:14:25.575000,L9,359.38,346.70,372.42,358.14,340.68,346.67,339.07,334.02
2025-09-18 22:14:49.542000,L9,363.03,350.88,375.55,363.75,361.39,372.97,360.90,337.06
