dates,satname,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0131,nzd0369-0025,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0130,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0118,nzd0369-0119,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0100,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0090,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0081,nzd0369-0082,nzd0369-0085,nzd0369-0086,nzd0369-0030,nzd0369-0031,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0099,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0083,nzd0369-0032,nzd0369-0042,nzd0369-0084,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0055,nzd0369-0056,nzd0369-0053,nzd0369-0054,nzd0369-0074,nzd0369-0079,nzd0369-0080
2021-08-23 22:07:25.117000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.94,337.70,322.41,312.49,311.25,329.23,,,,,,,,,,,,,,,,,326.77,329.78,,,,,,,387.38,383.33,362.51,343.12,337.32,332.13,,,,,,325.97,,,,381.77,353.29,401.18,403.80,390.46,387.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.06,338.10,326.28,318.73,321.08,321.56,,,,,,,,,,,,,,,,,330.06,329.09,,,,,,,386.88,388.90,367.06,344.72,338.34,338.04,,,,,,326.43,,,,387.55,350.42,404.21,,402.19,395.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.06,361.83,359.21,353.32,368.92,405.65,,,,,,,,,,,,,,,,,385.29,386.64,319.85,307.43,,,,,,,,,399.05,391.97,,,,,,384.42,363.47,349.37,336.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.93,322.96,314.44,303.81,306.24,327.05,,,,,,,,,,,,,,,,,323.01,330.20,,,,,,,382.27,381.18,362.80,341.49,332.62,331.65,,,,,,320.30,,,,379.46,351.25,404.00,397.32,391.13,382.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.03,317.61,,,,,,,,,,,,,,,,,321.08,323.15,,,,,,,376.74,376.49,355.00,336.26,329.00,327.03,396.51,373.71,366.80,373.94,384.31,317.33,,,,,344.80,394.67,388.39,387.04,379.04,,378.01,372.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.06,,,,,,,,368.60,369.64,348.69,327.20,322.92,316.68,,,,,,,,,,,,356.52,348.51,378.97,370.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.05,331.04,319.25,307.45,312.80,341.41,,,,,,,,,,,,,,,,,327.06,322.49,,,,,,,387.48,391.80,364.93,341.32,334.18,331.89,,,,,,323.26,,,,378.62,354.38,400.02,397.15,392.41,391.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:07:05.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.81,328.30,317.23,306.94,310.73,324.20,,,,,,,,,,,,,,,,,329.96,322.53,,,,,,,383.72,386.01,361.03,344.73,343.11,336.30,,,,,,325.37,,,,378.42,353.92,404.88,413.44,397.18,392.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 22:07:10.472000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.07,338.40,336.29,323.17,325.84,335.17,,,,,,,,,,,,,,,,,348.50,360.17,,,,,,,,,403.42,384.41,366.91,355.88,,,,,,358.17,339.45,323.98,303.73,409.89,359.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.63,334.24,327.43,320.63,324.93,323.24,,,,,,321.66,294.76,,,,,,,,,,331.35,336.01,,,,,,,391.54,386.94,360.44,358.42,340.67,342.13,,,,,,327.35,300.29,,,389.15,360.31,,,405.69,392.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.52,,
2022-07-01 22:07:06.314000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.66,333.72,320.97,309.52,307.35,318.74,,,,,,,,,,,,,,,,,328.45,344.75,,,,,,,396.82,388.11,365.80,345.72,340.65,338.89,,,,,,325.73,347.11,,,382.70,351.12,398.59,,406.68,397.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 22:07:05.202000,L9,,,,380.74,362.31,324.28,334.60,320.30,317.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.38,313.56,301.25,,,,,,,,,,,,,,,406.75,377.67,358.25,335.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:44.129000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.87,334.44,324.83,315.81,319.06,320.89,,,,,,,,,,,,,,,,,341.67,346.65,324.12,,,,,,391.47,394.26,375.33,361.49,349.28,351.35,404.51,385.82,363.55,376.95,385.97,340.77,356.25,343.34,323.22,380.33,348.00,395.55,397.99,395.50,391.18,,372.36,373.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 22:01:13.680000,L9,,,,403.63,394.93,401.46,386.36,372.51,352.57,346.70,338.66,340.29,344.15,345.36,355.16,380.01,387.41,399.17,378.52,368.11,367.19,362.99,378.27,409.97,,,,419.78,424.23,427.88,414.21,412.78,412.84,424.62,424.41,393.54,382.81,385.86,393.00,387.95,364.92,346.13,339.51,336.26,318.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.92,,,,,,,,311.56,306.41,,,,,,,371.00,372.50,346.72,328.93,324.90,306.58,,296.95,305.57,342.13,350.54,,,,,,325.03,384.03,378.07,369.40,364.35,,344.74,355.75,399.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.44,353.88
2022-09-03 22:07:27.941000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.48,327.77,315.87,307.41,310.10,320.96,,,,,,,,,,,,,,,,,323.45,321.75,,,,,,,378.72,378.68,358.52,339.45,333.79,325.99,400.98,380.29,356.35,376.56,388.01,320.52,,,,377.27,351.92,403.92,395.50,390.97,384.54,,380.93,374.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.74,334.29,321.36,313.99,312.50,323.09,,,,,,,,,,,,,,,,,325.38,332.51,,,,,,,384.41,380.96,361.27,345.51,336.10,332.93,,,,,,319.47,297.82,,,381.60,353.67,404.29,405.64,394.92,388.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.54,355.44,358.71,349.05,357.14,406.13,,,,,,,,,,,,,,,,,381.73,393.34,318.60,307.59,303.64,,,,,,,406.30,396.79,399.91,,,,,,383.67,358.30,343.19,329.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.87,410.92,328.80,312.57,,395.36,395.73,,,,,,,,,,,,,415.92,384.35,359.04,345.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.41,,,,,,,,,,,,,413.34,359.80,357.70,352.50,361.47,401.41,382.44,,,,,,,,,,,,,,,,401.66,395.15,355.89,342.85,313.49,,,364.54,,,,,,,,,,,,388.92,364.56,391.30,364.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.11,330.53,321.14,312.17,314.46,323.68,,,,,,,,,,,,,,,,,328.69,328.17,,,,,,,386.76,384.73,363.26,345.50,335.73,335.50,,,,,,323.99,,,,384.77,351.75,407.78,409.13,399.96,389.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 22:07:47.062000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.93,350.49,355.59,351.68,362.51,401.50,,,,,,,,,,,,,,,,,376.24,385.21,308.53,299.42,,,,,,,419.04,397.18,396.09,390.04,,,,,,381.29,355.70,336.41,323.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22 22:07:41.635000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.01,330.07,318.04,310.17,313.13,323.82,,,,,,,,,,,,,,,,,327.85,327.56,,,,,,,384.78,385.53,364.48,345.24,335.42,335.31,,,,,,322.41,,,,383.49,350.48,407.35,410.29,398.79,390.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:07:30.257000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.78,324.03,315.56,306.12,312.36,323.76,,,,,,,,,,,,,,,,,325.49,324.71,,,,,,,376.62,380.35,361.60,343.35,333.31,332.51,398.03,380.03,390.20,373.67,389.20,321.26,,,,376.51,348.43,403.30,404.79,392.29,385.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:07:37.119000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.59,323.26,312.63,304.51,308.87,315.42,,,,,,,,,,,,,,,,,323.77,323.03,,,,,,,377.64,377.65,358.61,340.81,332.02,330.80,395.34,378.57,358.59,371.82,384.59,318.10,,,,374.53,346.55,405.09,399.97,391.85,383.08,,374.88,369.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.90,310.64,,,,,,,367.07,371.78,350.21,330.51,324.02,317.48,,,,,,,,,,,293.44,391.24,379.46,380.77,369.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:25.855000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.11,325.11,315.13,304.75,312.97,332.86,,,,,,,,,,,,,,,,,326.66,333.91,,,,,,,382.41,382.22,364.23,348.29,335.57,339.36,,,,,,328.99,,,,379.50,352.51,410.73,,399.72,387.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.15,333.81,321.47,311.67,312.03,328.54,,,,,,,,,,,,,,,,,332.40,338.66,,,,,,,392.39,389.35,372.20,356.21,340.77,344.62,,,,,,331.11,299.72,,,385.28,353.14,409.73,,404.85,397.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.74,328.30,318.13,310.40,313.45,321.74,,,,,,,,,,,,,,,,,327.34,329.34,,,,,,,384.03,383.40,364.32,349.32,335.70,337.58,,,,,,327.21,298.28,,,381.76,355.33,410.17,411.61,398.33,389.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.37,352.37,354.55,345.78,356.62,403.23,,,,,,,,,,,,,,,,,373.64,374.55,302.09,,,,,,,,,408.07,396.44,386.80,,,,,,380.19,358.96,343.39,329.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:07:11.153000,L9,,,,,,,,,,423.39,377.68,356.61,354.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.80,358.83,335.85,,,,376.28,348.74,320.02,340.77,353.05,,,,,,,,,,,386.87,343.92,339.57,384.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15 22:07:04.808000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.96,336.49,325.31,318.05,323.74,323.79,,,,,,,,,,,,,,,,,332.52,334.17,,,,,,,391.42,389.80,371.39,352.22,340.87,341.88,,,,,,330.48,300.30,,,387.34,362.45,,,402.82,394.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,422.21,368.84,339.31,342.51,355.77,382.87,419.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.58,332.08,321.80,314.91,319.08,323.70,,,,,,318.83,378.51,,,,,,,,,,329.54,332.56,,,,,,,389.47,387.29,364.45,351.93,338.09,339.01,,,,,,328.26,,,,384.28,363.88,,413.07,400.55,393.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.93,,
2023-06-10 22:06:39.746000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.02,,,,,,,,,,,,,,,,,,361.10,360.26,390.32,352.43,382.19,409.06,,,,,,,,,,,,437.09,401.48,387.10,369.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04 22:06:45.539000,L9,,,,,,,,,,,,,,,360.57,351.74,356.65,399.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.33,,,,,,,,,,,,,,,,,,,,,,,,,350.18,,,,,,380.53,361.85,340.37,359.55,371.18,,,,,,328.12,382.33,359.23,358.75,343.29,397.38,355.57,361.31,401.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13 22:00:39.192000,L9,,,,,,,382.64,370.60,356.16,350.38,337.97,338.09,362.13,369.54,373.29,384.07,384.58,397.88,382.72,365.94,366.78,352.20,371.11,404.59,,,,,,,,,,,417.20,402.44,387.63,388.13,393.93,403.86,366.56,352.72,344.56,367.42,359.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,,,,,,,,,,,,,,,,,,,,,,,,,438.98,413.16,396.56,338.80,341.01,313.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.78,399.22,419.20,,,,,,,,,,,,,,,431.22,402.66,388.21,373.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:06:59.027000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.79,380.69,374.61,356.26,319.24,347.47,,,,,,,,,,,,,,389.20,389.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.70,333.62,318.00,313.34,315.87,323.85,,,,,,,,,,,,,,,,,328.20,336.15,,,,,,,390.67,386.51,366.86,347.98,339.09,338.96,,,,,,330.76,297.99,,,381.27,357.99,413.60,,398.82,391.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.69,388.80,390.73,381.40,379.87,431.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.66,331.26,314.57,309.58,311.60,322.87,,,,,,,,,,,,,,,,,322.91,327.88,,,,,,,383.40,381.16,363.33,343.62,334.28,331.99,,,,,,324.17,,,,379.30,355.54,405.15,397.74,394.73,385.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.28,326.42,318.30,308.87,312.60,321.31,,,,,,,,,,,,,,,,,327.87,325.60,,,,,,,383.08,385.06,363.17,344.24,338.86,332.86,402.52,387.42,361.73,375.56,382.51,326.93,,,,381.15,360.14,407.53,399.10,395.39,389.16,,376.46,374.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.26,334.27,323.24,315.51,320.49,328.56,,,,,,,,,,,,,,,,,330.27,328.83,,,,,,,387.57,386.40,369.95,346.32,337.03,337.75,401.55,389.30,361.75,380.58,384.78,327.36,,,,385.08,355.71,415.58,,401.61,389.07,,383.40,376.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.58,326.74,313.73,307.87,310.56,329.98,,,,,,,,,,,,,,,,,325.60,324.86,,,,,,,382.97,382.70,362.74,342.05,337.00,330.97,401.82,380.22,362.48,374.70,383.06,324.36,,,,379.29,354.40,404.65,398.76,394.44,388.35,,375.34,371.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.57,328.19,314.29,306.84,310.01,334.07,,,,,,,,,,,,,,,,,327.24,326.78,,,,,,,386.85,384.12,364.12,345.36,338.84,333.15,,,,,,324.52,,,,381.02,354.81,406.66,416.59,397.40,390.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 22:07:24.721000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.17,324.80,385.72,403.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.60,338.42,332.11,,,,,,,,,,,,317.91,310.01,,,,,,,,,,,,,,,,,,,390.61,,,,,,,,,,,
2023-11-17 22:07:27.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.22,347.65,329.98,294.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.09,327.36,316.51,306.61,313.13,327.90,,,,,,,,,,,,,,,,,329.68,331.06,,,,,,,386.42,386.00,365.52,347.09,339.02,336.39,,,,,,329.72,302.47,,,381.59,356.49,412.36,410.68,400.95,390.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31,364.99,346.71,347.88,366.20,397.86,,,,,,,,,,,,,,,,,371.13,373.84,304.83,,,,,,,,408.99,388.22,383.58,379.51,,,,,,368.77,350.44,340.48,323.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.96,325.71,315.88,310.82,317.98,323.42,,,,,,,,,,,,,,,,,332.08,335.66,,,,,,,394.65,390.76,367.32,350.75,339.53,340.16,,,,,,330.31,,,,386.84,359.93,,,404.00,391.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.70,307.83,,,,,,,,,,,,,,,,,321.27,324.27,,,,,,,376.62,377.39,358.79,338.60,330.99,326.47,396.11,368.14,360.77,369.04,379.17,318.21,,,,,338.09,399.92,388.00,390.74,381.84,,371.96,363.38,404.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:07:19.904000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.67,322.70,308.26,297.84,312.44,315.70,,,,,,,,,,,,,,,,,331.39,334.68,,,,,,,388.98,388.69,366.53,348.25,338.44,340.01,,,,,,328.00,,,,381.05,353.16,415.74,399.13,402.86,390.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,,,,,,,,,,,,,,308.23,378.23,393.30,394.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.16,312.64,,,,,,,372.55,374.78,356.03,337.54,329.59,318.55,387.22,361.16,350.08,356.15,367.88,304.65,,,,,324.45,380.84,378.13,386.51,376.59,,360.49,355.88,394.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.27,322.73,309.80,299.29,317.37,321.19,,,,,,,,,,,,,,,,,332.45,332.98,,,,,,,390.35,390.84,370.12,347.20,340.40,341.09,,,,,,329.57,,,,381.21,358.19,417.60,,404.11,393.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.91,,,,,,,,,,,,,,,,,315.59,320.09,,,,,,,374.81,374.81,358.53,339.68,328.06,331.35,390.09,361.70,352.06,361.30,370.33,308.39,,,,,325.72,381.99,382.42,388.73,377.60,,364.70,357.85,398.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
