dates,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2016-06-13 22:13:06+00:00,267.3,288.67,282.7166666666667,280.97,280.32,277.02333333333337,283.3425,273.6275,274.264,274.54200000000003,271.754,256.87333333333333,267.01,261.6666666666667,267.5133333333333,271.90333333333336,281.86249999999995,290.0625,285.59999999999997,285.36,282.17499999999995,276.385,271.755,267.45,261.4433333333334,255.73333333333335,245.04666666666665,233.98999999999992,219.06000000000003,207.78666666666666,201.02666666666667,193.18000000000004,189.6875,189.8725,195.75,212.38,227.56,227.95,239.38,256.62,184.78666666666666,206.1225,206.98250000000002,213.365,223.2025,231.5075,232.6833333333333,237.4525,242.2375,248.82,252.7775,256.51,257.4433333333333,266.29,265.4175,265.92999999999995,265.0425,267.03,268.9433333333333,263.8875,263.61,261.115,266.53499999999997,268.0025,270.84749999999997,262.3433333333333,264.2633333333333,264.00333333333333,262.76,259.68333333333334,266.0775,261.8375,266.03499999999997,263.28,263.1475,252.09,247.15666666666667,245.88666666666666,239.77333333333334,233.34333333333333,230.54,228.00333333333333,233.9525,231.48499999999999,234.0475,233.91500000000002,237.5,233.73250000000002,235.5525,236.95,239.2475,239.2925,238.305,236.015,235.335,235.11,235.3,229.70000000000002,228.4466666666667,224.84666666666666,208.04,206.35,230.6675,223.35999999999999,224.10333333333332,231.79333333333332,242.3125,246.525,245.1,236.85500000000002,269.77,203.39,196.77,256.63,243.1,237.39249999999998,235.01749999999998,240.1225,228.34333333333333,232.50666666666666,232.01,239.89749999999998,242.0175,238.36,224.57000000000002,252.45499999999998,254.1475,247.4725,250.445,248.53,250.85,253.7125,253.9475,252.8525,241.3166666666667,244.63333333333333,246.83666666666667,255.11,253.70000000000002,244.04999999999998,258.6266666666666,236.14666666666668,244.48000000000002,233.21666666666667,239.54333333333332,226.87666666666664,227.75333333333336,210.20333333333335,219.8775,198.08666666666667,225.055,208.36333333333332,219.93999999999997,231.9875,235.085,225.21666666666667,209.8166666666667,210.48000000000002,202.18999999999997,211.71333333333334,214.44999999999996,218.3275,211.64333333333335,213.97666666666666,210.21333333333334,210.53666666666666,216.64666666666668,232.32,223.40333333333334,235.5725
2016-07-06 22:19:29+00:00,267.86,292.57,284.84000000000003,283.41,280.95500000000004,276.72,288.7133333333333,278.29,274.4466666666667,273.0,267.3933333333334,257.46500000000003,269.03000000000003,260.765,267.58000000000004,273.7900000000001,284.7466666666666,295.15000000000003,287.44499999999994,287.26,286.51,279.58,274.48,271.33,276.91,257.33500000000004,246.695,235.9849999999999,219.80500000000004,208.46000000000004,201.36,193.495,192.95333333333335,193.60666666666668,195.75,212.38,227.56,227.95,239.38,243.60000000000002,184.975,209.10999999999999,209.34000000000003,214.4766666666667,236.785,234.51333333333332,234.33999999999997,239.52666666666664,248.06,250.28666666666666,254.04999999999998,258.55333333333334,258.94,269.35333333333335,267.9566666666667,268.97999999999996,268.08,270.09666666666664,275.635,266.7366666666666,266.29333333333335,263.92333333333335,270.13333333333327,272.12333333333333,274.85999999999996,263.02,265.26,263.86,263.635,260.65999999999997,270.0233333333333,265.67,269.6866666666666,272.0,272.54,252.945,248.12,246.71499999999997,240.75,234.49999999999997,231.81,229.29,236.71666666666667,233.72666666666666,236.02333333333334,236.64000000000001,239.68999999999997,235.66,237.75,239.1933333333333,242.23666666666668,241.92333333333332,240.84666666666666,238.51666666666665,237.13666666666668,237.5966666666667,237.61,230.64999999999998,229.48000000000002,225.825,210.01999999999998,206.80999999999997,233.9033333333333,223.24499999999998,223.90499999999997,232.28,244.76333333333332,249.08666666666667,247.75,242.54000000000005,288.31,,,256.63,245.9333333333333,241.68666666666664,238.6533333333333,244.08,228.665,232.04000000000002,232.01999999999998,243.42333333333332,245.24666666666667,241.9366666666667,224.36,256.00333333333333,256.61333333333334,250.90333333333334,252.38666666666666,251.48333333333335,253.59333333333333,256.52,256.99666666666667,255.51333333333332,240.66500000000002,244.105,247.485,255.655,254.05,244.245,250.68499999999997,236.86,245.735,240.72499999999997,233.63,227.69999999999996,229.56500000000005,212.31,224.55999999999997,200.09999999999997,227.00666666666666,209.45999999999995,223.29499999999996,233.99666666666667,236.82333333333335,225.73499999999999,210.29500000000002,238.13666666666668,200.91499999999996,211.8,214.09499999999997,221.58666666666667,212.55,214.59999999999997,211.185,211.08999999999997,216.93,235.72,223.43,236.54
2016-08-07 22:19:37+00:00,267.86,292.57,284.84000000000003,283.41,281.4866666666667,277.36333333333334,288.7133333333333,278.29,274.4466666666667,273.0,267.3933333333334,257.46500000000003,269.03000000000003,260.765,267.58000000000004,273.7900000000001,284.7466666666666,295.15000000000003,287.44499999999994,287.26,286.51,279.58,274.48,271.33,276.91,257.33500000000004,246.695,235.9849999999999,219.80500000000004,208.46000000000004,201.36,193.495,192.95333333333335,193.60666666666668,195.75,212.38,227.56,227.95,239.38,243.60000000000002,185.31333333333336,208.1875,209.16000000000003,218.7725,236.54000000000002,233.35000000000002,234.9466666666667,238.46749999999997,246.61399999999998,250.57,253.74,258.02250000000004,259.59999999999997,267.5425,266.7925,267.47749999999996,266.335,268.005,270.6433333333334,265.0575,264.8525,262.875,268.0,270.625,272.595,264.5,266.56,265.06333333333333,264.54,261.74666666666667,267.3675,263.515,266.4575,268.842,269.322,253.06333333333336,249.29333333333332,246.98333333333332,240.97333333333333,234.7266666666667,232.53333333333333,229.91,234.5375,232.505,234.9675,235.3425,239.68999999999997,235.3075,237.75,238.64749999999998,241.3075,241.5725,240.7825,238.615,236.85500000000002,237.3675,237.0075,231.90666666666664,230.65333333333334,226.70666666666668,211.79333333333332,208.28666666666666,231.245,223.75333333333333,223.89333333333335,232.01999999999998,242.86,246.8575,245.20499999999998,240.02000000000004,288.31,219.56,200.89,256.63,245.9333333333333,241.68666666666664,238.6533333333333,244.08,228.665,232.04000000000002,232.01999999999998,243.42333333333332,245.24666666666667,241.9366666666667,224.36,256.00333333333333,256.61333333333334,250.90333333333334,252.38666666666666,251.48333333333335,252.095,254.41499999999996,255.375,253.3,241.53666666666666,243.58,248.64666666666668,254.74333333333334,255.47666666666666,245.53,250.45666666666668,237.7266666666667,244.15,236.1233333333333,231.74333333333334,227.03999999999996,229.06333333333336,214.02999999999997,221.1225,201.60999999999999,224.34999999999997,210.31666666666663,217.44666666666663,232.60999999999999,237.1525,225.73499999999999,210.29500000000002,244.6175,200.91499999999996,212.25333333333333,214.32000000000002,220.11,212.89333333333332,214.24,210.98666666666668,210.89333333333332,216.63666666666666,232.375,222.96,234.13750000000002
2016-08-16 22:13:29+00:00,265.755,291.38,285.25,282.65999999999997,289.7233333333333,284.47333333333336,298.16333333333336,285.305,282.345,272.44,270.70000000000005,263.225,276.86,275.20500000000004,280.905,279.975,286.7366666666667,295.37333333333333,292.605,298.41,286.51,284.935,270.78,267.29999999999995,280.21000000000004,260.75,266.44,252.87499999999994,243.925,227.07999999999998,208.155,212.11,199.25333333333333,196.95000000000002,193.66,203.815,210.29000000000002,227.95,239.38,243.60000000000002,188.55999999999997,208.57750000000001,210.23250000000002,221.28500000000003,237.92999999999998,235.66000000000003,237.42,240.98000000000002,248.282,253.24,257.8925,260.5575,263.2366666666667,272.86249999999995,272.9525,276.6925,276.7375,278.3725,277.1325,273.635,275.2575,266.8566666666667,273.17333333333335,273.4975,276.21000000000004,272.70666666666665,274.9166666666667,274.04333333333335,275.6366666666667,268.75333333333333,274.8375,269.735,271.98999999999995,270.81399999999996,275.202,262.0933333333333,255.88333333333335,251.9033333333333,244.91333333333333,241.49,239.29999999999998,241.10333333333335,243.535,239.2475,237.97,239.23000000000002,247.10666666666668,242.95999999999998,250.08333333333334,242.3225,247.45,249.57999999999998,248.285,243.5475,241.95999999999998,243.1,244.905,241.09666666666666,239.81333333333336,238.97000000000003,215.24,221.95333333333335,239.815,237.01333333333332,224.67000000000002,231.65499999999997,246.85250000000002,255.91500000000002,251.935,248.53000000000003,288.31,219.56,217.45499999999998,255.44,251.21666666666667,248.76666666666665,247.27999999999997,254.65666666666667,249.29000000000002,233.7,251.85,257.3933333333334,257.35,249.79500000000002,227.44,261.0933333333333,261.3966666666667,262.83666666666664,263.41333333333336,258.68333333333334,258.7825,261.1675,264.77750000000003,257.25333333333333,242.56,242.98000000000002,254.59,258.6333333333333,262.39666666666665,255.75666666666666,255.45666666666668,245.16,247.71333333333334,237.24,240.30666666666664,235.85666666666665,237.3766666666667,212.92999999999998,222.87666666666667,204.59499999999997,232.1125,210.58,224.15999999999997,239.22,243.00250000000003,238.365,227.07,249.34500000000003,199.5,216.21333333333334,222.21333333333334,226.715,220.87666666666667,220.70666666666668,222.70000000000002,211.505,217.42000000000002,237.27249999999998,230.73000000000002,239.7425
2017-01-23 22:13:31+00:00,264.76,279.33,281.42,278.08,292.78999999999996,287.53000000000003,306.43,,,254.52,265.24,264.34,282.36,286.16,292.65,287.53,289.83,284.23,299.02,310.35,,290.29,267.08,263.27,268.66,258.48,282.02,264.3,263.48,242.1,210.62,227.23,197.29,188.29,189.48,195.25,193.02,,,235.12,189.79,202.10000000000002,206.88500000000002,224.93500000000003,230.10499999999996,240.16,237.135,239.03000000000003,243.26000000000005,253.55,259.28,259.22,264.045,271.28,273.065,278.335,278.135,279.625,278.63,273.80999999999995,277.22999999999996,259.73,261.6,265.985,268.13000000000005,276.03499999999997,277.805,277.925,279.32000000000005,270.275,269.38499999999993,264.0350000000001,265.4549999999999,259.61999999999995,267.76,264.77,257.25000000000006,252.64499999999998,244.83999999999997,242.24,241.075,244.63500000000002,243.635,238.78500000000003,234.72,247.25,264.15999999999997,259.96,267.165,250.83,253.82000000000002,257.8933333333334,257.74,251.16,251.30666666666664,256.62666666666667,254.79666666666665,244.67,243.23000000000002,243.72500000000002,215.34,228.24,237.86999999999995,255.32333333333335,223.87,231.5,243.69500000000005,267.6333333333333,249.40499999999997,242.86500000000007,,219.56,217.45499999999998,266.45500000000004,266.3349999999999,267.375,266.79499999999996,259.41,280.28000000000003,,285.975,287.015,267.13,,,257.14,260.87,272.21,273.39,258.6,258.06000000000006,259.41,265.44000000000005,246.66,243.28,242.53,257.93,260.525,266.78499999999997,261.84,261.51,248.52,250.21499999999997,241.54500000000002,244.26999999999998,240.195,240.51500000000004,215.16999999999996,210.81,204.63,232.18500000000003,210.17,205.75,239.35999999999999,243.47000000000003,248.3,242.43,245.00000000000006,195.87,217.2,225.34,225.96,224.475,222.52500000000003,226.66500000000002,210.5,216.05,232.195,248.62666666666667,237.875
2017-02-15 22:19:31+00:00,269.83,284.63,284.44,285.62,283.3,275.06,276.43,270.29,268.22,256.76,257.14,260.33,259.42,260.15,264.03,266.33,275.8,275.31,280.87,281.78,280.08,274.67,270.32,267.18,259.0,254.58,240.75,232.83,221.18,208.2,199.27,192.61,182.11,179.94,,,,,,235.12,178.88,188.29,190.82,201.83,212.8,236.285,225.63,227.94,232.01,238.91,246.07,250.08,253.5,254.26,257.57,257.12,254.55,255.58,254.52,253.96,252.63,251.08,253.99,256.34,259.33,260.7,261.95,263.52,262.53,259.91,258.67,252.82,254.63,255.03,250.97,249.67,246.11,242.76,233.62,228.78,226.7,224.98,223.46,220.93,228.31,248.035,251.53999999999996,257.22,248.695,251.38,250.17000000000002,251.04999999999998,252.35500000000002,249.45499999999998,250.67000000000002,257.405,249.26,228.82,227.54,223.05,204.88,203.11,217.78,250.455,222.23,228.74,230.17,263.05,236.35,218.25,,,,278.66,256.86999999999995,254.94500000000002,286.5,226.94,292.76,228.07,301.43,304.99,230.72,226.59,219.68,242.42,246.34,236.83,242.69,237.84,243.89,246.94,245.54,242.29,235.21,241.49,243.51,249.28,250.95,240.47,240.28,231.69,233.08,216.78,226.71,218.05,225.67,207.7,206.05,190.45,215.95,200.74,188.51,225.81,227.69,225.54,206.57,205.92,203.44,207.38,212.47,207.47,208.48,210.25,207.72,206.81,214.3,220.06,249.215,221.13
2017-03-28 22:13:00+00:00,285.7,295.945,294.875,297.6,297.36,275.06,284.3,283.355,268.22,275.745,277.52500000000003,279.04999999999995,259.42,260.15,274.94,278.82,287.74,284.65999999999997,297.385,291.265,289.69,291.18,286.44,286.005,259.0,273.95,258.04499999999996,249.63499999999993,234.86,208.2,199.27,192.61,182.11,179.94,,,265.85,,245.53,238.20499999999998,178.88,210.79,199.06,209.84500000000003,221.875,236.70333333333335,233.54,237.28,240.12,246.51999999999998,250.73,254.65500000000003,261.245,262.865,263.56,268.83000000000004,268.82,271.16,266.28000000000003,265.78999999999996,264.32,264.355,265.28,268.78,274.31,275.19,273.365,276.62,274.59,274.505,272.34000000000003,268.17499999999995,271.18999999999994,269.465,264.945,264.62,260.865,255.13,247.385,243.375,238.975,237.62,233.86,233.13,240.065,251.73000000000002,251.53999999999996,257.22,248.695,251.1,251.63666666666666,253.84666666666666,252.4333333333333,248.30666666666664,248.73333333333335,252.97333333333336,247.36666666666667,237.915,236.29500000000002,231.13,220.09,221.45,229.93499999999997,249.45333333333335,232.32,238.675,241.18,262.68666666666667,248.51999999999998,235.49,,251.71,252.94,263.855,254.3166666666666,256.48333333333335,275.15999999999997,243.88,278.96000000000004,228.07,301.43,304.99,246.635,247.76999999999998,219.68,261.385,260.02,253.99000000000007,254.5,237.84,259.51,262.865,260.59,260.56,235.21,261.38,261.16499999999996,249.28,250.95,261.14,255.57999999999998,231.69,248.21500000000003,235.23000000000002,245.92000000000002,235.565,236.24000000000007,227.16,222.72500000000002,190.45,228.17,200.74,188.51,225.81,232.59,233.58499999999998,222.13,217.97500000000002,220.655,224.565,225.38,207.47,208.48,226.375,207.72,226.45499999999998,229.235,234.495,248.16,233.64999999999998
2017-04-20 22:18:59+00:00,279.6666666666667,291.26,290.38,291.23333333333335,290.2,274.46500000000003,278.97,278.05333333333334,266.615,269.82666666666665,271.43666666666667,272.64666666666665,261.21500000000003,261.975,274.1566666666667,276.1466666666667,284.19,281.98333333333335,292.26666666666665,289.5,287.75666666666666,286.59666666666664,280.6433333333334,286.005,258.87,267.55,252.5633333333333,244.0633333333333,229.39333333333335,207.1,200.11,191.82,181.215,180.37,175.89,,265.85,,245.53,238.20499999999998,181.805,205.05999999999997,197.2266666666667,207.38333333333335,220.10333333333332,234.15,232.54333333333332,235.33333333333334,238.76333333333332,244.84,249.65333333333334,253.01333333333335,259.72,260.26,262.59999999999997,265.20666666666665,264.91333333333336,266.3,262.8866666666667,262.39666666666665,261.27,260.57666666666665,261.81333333333333,265.31333333333333,269.5466666666667,270.41,269.59999999999997,271.7866666666667,270.58666666666664,269.61333333333334,266.39000000000004,262.24,265.3066666666666,264.45666666666665,261.01,260.22999999999996,257.28000000000003,251.92666666666665,244.60333333333332,239.8166666666667,236.30999999999997,234.63,231.4333333333333,231.1966666666667,237.49,246.6675,245.31999999999996,248.25333333333333,243.58333333333334,246.7575,247.0325,249.225,248.39,245.1325,245.01,248.1575,243.1,234.84333333333333,233.6966666666667,228.21,215.6966666666667,216.13333333333333,226.16666666666666,243.2075,229.58666666666667,235.63333333333335,237.59,256.47749999999996,244.03666666666666,232.27333333333334,,251.71,252.94,263.855,248.77499999999998,249.04500000000002,275.15999999999997,238.67333333333332,261.29,228.43,301.43,304.99,241.69000000000003,241.79333333333332,221.49,255.11333333333332,254.84666666666666,248.05333333333337,250.26333333333332,237.79500000000002,253.89333333333332,257.2266666666667,255.45999999999995,254.23666666666665,235.66500000000002,254.89333333333332,255.91333333333333,250.06,250.69,254.73666666666668,250.81666666666663,232.465,244.46333333333337,229.75666666666666,239.97333333333336,231.51666666666665,232.88000000000002,227.16,217.21666666666667,191.075,223.71333333333334,202.06499999999997,189.73,225.91500000000002,232.15,231.07000000000002,217.15666666666667,213.8766666666667,217.7266666666667,218.25,220.98666666666668,207.92000000000002,206.975,220.06333333333336,205.125,220.04999999999998,223.7733333333333,228.91666666666666,241.4,229.44666666666663
2017-06-07 22:19:15+00:00,279.6666666666667,291.26,290.38,291.23333333333335,290.2,274.46500000000003,278.97,278.05333333333334,266.615,269.82666666666665,271.43666666666667,272.64666666666665,261.21500000000003,261.975,274.1566666666667,276.1466666666667,284.19,281.98333333333335,292.26666666666665,289.5,287.75666666666666,286.59666666666664,280.6433333333334,286.005,258.87,267.55,252.5633333333333,244.0633333333333,229.39333333333335,207.1,200.11,191.82,181.215,180.37,175.89,,265.85,,245.53,238.20499999999998,181.805,205.05999999999997,197.2266666666667,207.38333333333335,220.10333333333332,234.15,232.54333333333332,235.33333333333334,238.76333333333332,244.84,249.65333333333334,253.01333333333335,259.72,260.26,262.59999999999997,265.20666666666665,264.91333333333336,266.3,262.8866666666667,262.39666666666665,261.27,260.57666666666665,261.81333333333333,265.31333333333333,269.5466666666667,270.41,269.59999999999997,271.7866666666667,270.58666666666664,276.75,276.2025,262.24,265.3066666666666,264.45666666666665,261.01,260.22999999999996,257.28000000000003,251.92666666666665,244.60333333333332,239.8166666666667,236.30999999999997,234.63,231.4333333333333,231.1966666666667,237.49,246.6675,245.31999999999996,248.25333333333333,243.58333333333334,246.7575,247.0325,249.225,248.39,245.1325,245.01,248.1575,243.1,234.84333333333333,242.19,228.21,215.6966666666667,216.13333333333333,226.16666666666666,243.2075,229.58666666666667,243.95,237.59,256.47749999999996,244.03666666666666,232.27333333333334,,281.525,252.94,263.855,254.33199999999997,254.75,277.3966666666666,238.67333333333332,261.29,228.43,310.345,312.295,241.69000000000003,241.79333333333332,221.49,255.11333333333332,254.84666666666666,248.05333333333337,250.26333333333332,237.79500000000002,253.89333333333332,257.2266666666667,255.45999999999995,254.23666666666665,235.66500000000002,254.89333333333332,255.91333333333333,250.06,250.69,254.73666666666668,250.81666666666663,232.465,244.46333333333337,229.75666666666666,239.97333333333336,231.51666666666665,232.88000000000002,227.16,217.21666666666667,191.075,223.71333333333334,202.06499999999997,189.73,225.91500000000002,232.15,231.07000000000002,217.15666666666667,213.8766666666667,217.7266666666667,218.25,220.98666666666668,207.92000000000002,206.975,220.06333333333336,205.125,220.04999999999998,223.7733333333333,228.91666666666666,241.4,229.44666666666663
2017-06-16 22:13:07+00:00,279.6666666666667,291.26,290.38,279.4375,279.645,263.59,270.285,267.0325,266.615,258.9475,261.0725,263.35499999999996,253.09,255.38666666666666,266.16499999999996,269.7775,275.765,275.53,283.635,282.795,280.6625,276.645,280.6433333333334,286.005,248.38,257.1975,244.41,235.33999999999997,217.38,207.1,200.11,191.82,181.215,180.37,175.89,,265.85,,245.53,238.20499999999998,181.805,205.05999999999997,197.2266666666667,207.38333333333335,213.1125,228.394,225.85750000000002,226.0425,229.4075,235.67,249.65333333333334,253.01333333333335,251.7,251.20000000000002,262.59999999999997,254.65,264.91333333333336,266.3,262.8866666666667,262.39666666666665,252.4275,252.90750000000003,254.78249999999997,258.6425,259.9225,258.2625,269.59999999999997,271.7866666666667,270.58666666666664,276.75,276.2025,262.24,265.3066666666666,264.45666666666665,261.01,260.22999999999996,257.28000000000003,251.92666666666665,244.60333333333332,239.8166666666667,236.30999999999997,223.235,221.10750000000002,223.6225,230.775,239.692,235.3875,236.91750000000002,233.625,239.548,239.868,241.414,240.83,245.1325,245.01,248.1575,243.1,234.84333333333333,242.19,228.21,215.6966666666667,216.13333333333333,226.16666666666666,243.2075,229.58666666666667,243.95,237.59,256.47749999999996,244.03666666666666,232.27333333333334,,281.525,252.94,263.855,254.33199999999997,254.75,277.3966666666666,238.67333333333332,261.29,228.43,310.345,312.295,241.69000000000003,241.79333333333332,211.35,255.11333333333332,254.84666666666666,236.45500000000004,250.26333333333332,237.79500000000002,253.89333333333332,244.74,244.2625,254.23666666666665,235.66500000000002,254.89333333333332,255.91333333333333,250.06,239.9333333333333,245.60000000000002,250.81666666666663,226.0666666666667,244.46333333333337,219.8875,239.97333333333336,231.51666666666665,232.88000000000002,227.16,217.21666666666667,191.075,223.71333333333334,202.06499999999997,189.73,225.91500000000002,232.15,231.07000000000002,217.15666666666667,213.8766666666667,217.7266666666667,218.25,220.98666666666668,207.92000000000002,206.975,220.06333333333336,205.125,220.04999999999998,223.7733333333333,228.91666666666666,241.4,229.44666666666663
2017-07-02 22:13:11+00:00,279.125,290.8325,289.705,279.4375,280.506,268.075,271.754,267.0325,267.17333333333335,260.122,261.16400000000004,263.342,255.43,258.305,266.628,271.004,276.75,277.392,284.464,284.114,281.87199999999996,277.592,279.425,281.24666666666667,252.6925,257.902,245.814,236.66199999999998,217.38,209.65333333333334,202.44333333333336,195.15666666666667,185.63666666666666,183.24666666666667,180.14499999999998,,265.85,,245.53,238.20499999999998,185.19666666666663,204.4425,199.3675,208.5825,215.16199999999998,229.08,227.454,228.06199999999998,231.292,237.83,249.9475,253.97,253.86599999999999,253.792,263.825,254.65,265.0775,266.245,263.94750000000005,262.91999999999996,255.118,254.72600000000003,257.20799999999997,261.412,262.224,260.77,270.5525,272.5575,271.41499999999996,275.728,274.64,263.16999999999996,265.78,265.4475,262.7125,261.765,260.47,254.7175,249.16,254.43,236.30999999999997,223.235,221.10750000000002,223.6225,233.06199999999998,240.43666666666664,236.95999999999998,237.342,234.99200000000002,239.81333333333336,239.92333333333332,241.8083333333333,242.45000000000002,244.592,243.858,246.706,241.584,235.3025,240.994,230.04500000000002,217.1975,215.335,225.7925,241.142,229.4525,242.734,238.6375,254.10399999999998,244.27,233.1175,,281.525,252.94,263.855,252.78499999999997,252.33666666666667,277.3966666666666,238.08499999999998,254.7375,231.24666666666667,310.345,312.295,241.3075,240.5825,211.35,253.905,255.24,236.45500000000004,249.5225,240.10333333333332,252.27249999999998,244.74,246.152,253.075,239.99666666666667,253.945,254.945,253.57000000000002,244.5225,246.58800000000002,251.16,230.32750000000001,244.45250000000001,221.68400000000003,237.41750000000002,231.0775,232.48000000000002,222.35333333333332,216.60750000000002,196.5,222.39,206.2833333333333,193.96666666666667,225.66333333333333,234.10250000000002,230.48499999999999,216.16,213.23250000000002,213.6,217.0475,219.9425,210.58666666666667,209.61333333333332,218.775,207.52666666666667,218.14,222.72,227.8025,238.904,228.41
2017-08-03 22:13:23+00:00,279.125,290.8325,289.705,279.4375,280.506,285.97799999999995,271.754,267.0325,267.17333333333335,260.122,261.16400000000004,263.342,255.43,258.305,266.628,271.004,276.75,277.392,284.464,284.114,281.87199999999996,277.592,279.425,281.24666666666667,252.6925,257.902,245.814,236.66199999999998,217.38,209.65333333333334,202.44333333333336,195.15666666666667,185.63666666666666,183.24666666666667,203.74333333333334,,257.15500000000003,,251.88,241.29,185.19666666666663,204.4425,199.3675,208.5825,215.16199999999998,223.752,227.454,228.06199999999998,231.292,237.83,249.9475,253.97,253.86599999999999,253.792,263.825,254.65,265.0775,266.245,263.94750000000005,262.91999999999996,255.118,254.72600000000003,257.20799999999997,269.37666666666667,270.00666666666666,269.5316666666667,270.5525,272.5575,271.41499999999996,275.728,274.64,263.16999999999996,265.78,265.4475,262.7125,261.765,260.47,254.7175,249.16,264.654,236.30999999999997,223.235,221.10750000000002,223.6225,233.06199999999998,239.1933333333333,227.95999999999998,224.745,226.635,233.43200000000002,234.108,236.51399999999998,236.99,239.195,244.996,244.14000000000001,234.72750000000002,235.3025,240.994,230.04500000000002,217.1975,215.335,225.7925,231.31,229.4525,242.734,238.6375,245.565,244.27,233.1175,313.99,280.23333333333335,274.49,249.05,246.75199999999995,245.33800000000002,272.8449999999999,238.08499999999998,242.06333333333336,231.24666666666667,319.26,329.265,241.3075,240.5825,211.35,253.905,255.24,236.45500000000004,249.5225,240.10333333333332,252.27249999999998,244.74,256.26666666666665,253.075,239.99666666666667,253.945,254.945,270.13,244.5225,246.58800000000002,251.16,230.32750000000001,244.45250000000001,221.68400000000003,237.41750000000002,231.0775,232.48000000000002,222.35333333333332,216.60750000000002,196.5,222.39,206.2833333333333,193.96666666666667,225.66333333333333,234.10250000000002,230.48499999999999,216.16,213.23250000000002,213.6,217.0475,219.9425,210.58666666666667,209.61333333333332,218.775,207.52666666666667,218.14,222.72,227.8025,228.9925,228.41
