dates,satname,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2018-01-17 22:19:37.247000,L8,274.15,270.08,271.49,265.11,280.10,279.79,270.19,308.47,248.01,249.92,258.51,252.39,188.71,208.53,262.45,271.85,279.50,273.28,279.03,278.18,279.45,272.37,273.72,253.83,251.80,240.98,226.07,219.06,208.93,200.66,200.95,188.05,,,,,,,,,,,,190.03,206.46,215.76,226.39,228.10,234.53,234.64,236.55,240.91,249.48,255.14,253.27,258.03,249.97,255.44,261.33,250.16,248.29,245.81,246.60,252.15,240.24,248.84,266.16,259.30,252.28,228.35,245.00,243.43,248.49,247.59,221.22,,,,,213.23,210.36,222.53,226.61,221.47,226.10,223.43,232.16,233.07,229.01,225.08,226.43,227.22,234.33,232.69,230.61,228.63,226.87,223.02,226.72,219.10,199.31,196.58,210.57,233.81,184.49,,,,,,,,,,,,,,,,,205.24,228.02,188.95,219.90,240.89,243.85,265.00,,,,,233.59,234.71,226.41,240.05,212.25,248.80,250.74,245.73,234.68,230.64,238.22,214.62,223.36,230.68,235.79,233.30,222.17,183.31,214.20,192.31,215.49,220.67,233.79,220.76,206.00,201.19,188.13,205.05,222.05,208.41,209.34,201.11,200.66,209.12,218.38,218.73,224.22,225.75
2018-01-26 22:13:21.037000,L8,269.67,280.50,298.81,276.30,277.98,278.80,266.25,285.68,494.14,396.62,375.52,533.23,461.87,344.69,283.64,342.98,349.67,352.27,294.08,323.08,284.53,316.67,329.69,361.87,321.19,251.87,250.88,236.91,218.07,211.98,200.11,194.92,184.45,184.19,176.79,,,,,,177.50,186.53,185.59,198.40,215.64,224.81,226.79,227.93,236.87,242.00,248.09,248.63,257.17,261.56,263.69,260.11,254.07,258.13,257.27,256.65,255.77,254.40,257.65,256.46,260.06,262.62,263.51,262.60,262.05,258.25,255.85,251.37,252.04,251.90,251.02,253.80,245.95,240.58,234.86,232.47,232.42,232.81,253.83,278.75,293.93,244.20,230.77,227.64,230.41,232.42,233.57,235.44,237.73,235.76,235.88,233.40,231.56,231.33,226.89,222.26,207.69,202.86,217.44,219.35,222.33,227.82,228.74,236.58,234.91,217.84,211.37,204.16,195.28,165.93,231.40,225.46,223.07,228.06,228.55,229.70,230.03,226.68,232.18,228.63,224.85,242.36,247.60,238.87,241.04,237.80,241.78,248.04,245.72,243.26,232.93,241.25,242.92,250.37,250.75,242.48,241.56,234.41,230.03,220.01,226.91,228.97,229.12,215.09,207.71,192.21,219.61,200.70,184.60,230.73,232.37,226.81,205.15,206.16,193.16,206.57,216.45,208.20,209.52,206.87,205.00,208.82,213.37,221.86,221.96,224.01
2018-02-02 22:19:27.675000,L8,262.36,276.60,279.06,275.05,274.25,269.38,268.14,259.74,257.14,248.72,244.09,246.23,245.85,250.24,247.39,257.07,263.77,268.55,270.68,274.50,274.69,266.42,260.48,257.66,249.88,241.28,228.94,218.81,206.71,197.82,193.31,181.26,,,,,,,,,,,,185.83,212.48,232.34,210.82,214.23,263.46,271.33,270.75,273.75,276.88,279.28,284.30,285.66,274.44,280.59,289.68,297.22,279.83,273.00,268.29,273.27,266.67,294.17,285.94,288.16,289.51,281.51,275.43,280.58,255.79,250.59,245.24,244.07,238.62,230.99,225.93,218.16,218.01,215.03,211.80,213.23,218.10,213.33,222.40,216.99,221.59,217.36,233.44,227.74,236.40,227.21,233.88,220.23,229.02,230.79,223.87,213.09,208.94,206.17,211.16,208.55,208.93,216.57,219.57,232.83,234.12,201.94,200.07,202.10,201.90,205.70,236.97,228.00,263.30,264.59,263.52,266.83,272.37,279.82,276.04,266.24,235.41,273.27,273.93,291.25,283.33,270.31,268.86,285.25,313.36,285.69,289.97,292.79,289.12,290.34,293.86,271.94,279.51,273.01,268.95,266.52,269.85,266.42,268.35,257.27,210.56,192.39,218.57,200.62,188.11,231.38,231.55,227.52,243.04,217.62,233.51,205.64,207.35,207.59,210.46,209.29,219.29,207.26,219.20,249.61,235.29,221.16
2018-02-11 22:13:14.321000,L8,369.39,353.48,353.10,349.08,330.30,328.07,325.68,313.51,329.38,341.60,350.51,350.56,344.25,334.84,386.08,346.55,401.66,360.61,357.78,341.29,367.12,358.40,395.40,338.87,373.64,317.58,348.84,329.45,312.47,316.96,319.74,259.14,256.20,282.89,301.68,204.95,245.63,232.56,290.63,226.47,222.84,239.91,241.42,250.59,289.21,362.01,354.22,371.77,312.63,434.07,291.80,449.45,414.57,376.96,453.57,300.77,292.93,300.94,359.47,348.21,338.62,292.11,324.12,293.97,311.09,319.71,321.29,422.49,315.97,338.26,401.96,395.34,316.92,319.92,323.19,324.14,342.31,344.19,345.02,314.69,316.10,306.55,311.21,314.73,346.34,356.43,345.39,328.37,352.90,319.55,327.53,294.66,275.12,267.90,271.22,268.29,301.46,276.66,301.99,285.93,294.75,283.08,317.73,283.90,295.41,296.26,315.12,305.13,347.45,276.20,295.61,362.70,292.57,273.86,295.00,274.55,327.99,322.13,356.45,357.77,398.21,348.60,378.46,353.11,377.57,287.46,302.62,354.47,325.43,377.44,291.31,386.55,326.06,305.58,402.96,403.28,347.32,307.79,383.61,432.27,405.74,293.50,349.68,329.48,335.25,338.97,293.07,287.38,355.57,378.62,347.89,373.45,377.92,399.15,310.00,308.22,317.41,285.96,369.91,397.31,345.01,268.74,265.26,298.43,263.95,263.17,311.16,340.82,264.01,299.70
2018-04-07 22:18:58.809000,L8,248.94,273.27,274.97,271.04,273.76,269.75,257.38,257.06,255.66,241.87,243.17,251.06,252.31,249.64,256.71,265.50,270.01,271.38,277.81,279.64,278.49,271.19,265.12,257.65,252.04,244.71,232.77,223.96,209.29,198.81,195.21,188.40,,,,,,,,,,,,170.49,203.45,208.65,209.51,212.61,211.09,223.29,226.02,242.34,252.49,251.88,251.69,249.32,246.00,247.09,248.50,251.48,248.82,248.07,246.55,250.35,254.60,256.96,258.88,260.51,255.51,250.07,245.03,244.71,249.20,249.48,242.54,243.35,234.75,236.68,229.08,222.42,221.66,218.37,210.69,216.66,226.16,222.36,225.48,220.79,224.95,220.69,225.30,222.88,226.15,221.04,221.41,217.38,213.02,215.69,213.22,205.59,193.03,194.65,205.70,207.13,207.58,213.48,215.48,224.19,228.04,194.18,,,,,213.04,203.84,208.61,216.85,218.22,219.48,219.48,216.05,223.43,219.13,212.59,229.70,225.65,225.19,231.29,227.57,232.45,233.53,238.00,236.61,229.75,235.60,235.61,242.75,241.84,236.84,317.44,296.21,329.62,217.97,209.85,256.58,243.05,256.56,240.47,183.11,208.10,193.30,184.24,226.79,328.10,306.79,255.46,513.28,366.74,451.89,408.03,509.62,549.18,500.54,,443.05,274.28,232.65,294.20,448.38
2018-05-02 22:12:33.692000,L8,251.18,272.25,278.25,299.16,276.36,270.11,260.20,259.71,256.85,246.48,247.61,251.75,307.89,322.86,325.48,340.61,272.11,271.40,273.72,278.37,277.97,270.37,266.91,258.80,253.49,246.22,233.76,228.63,212.77,200.29,197.57,189.55,173.77,,,,,,,,,,,171.23,202.57,211.52,210.37,216.29,212.88,222.66,226.14,246.93,252.37,255.53,258.04,251.91,246.72,248.46,249.86,255.40,252.07,249.88,247.80,251.73,257.23,257.38,260.06,259.79,257.10,253.18,247.79,247.40,249.84,249.99,247.32,246.05,239.98,239.65,231.18,223.19,222.58,220.54,208.65,217.01,228.27,222.55,225.63,220.73,224.72,222.41,226.38,222.95,225.54,221.76,222.07,219.51,216.75,221.18,219.02,212.90,202.86,199.26,207.01,209.96,212.16,219.33,218.53,224.61,229.52,197.03,,,,,221.17,215.59,216.69,221.25,222.25,225.82,223.04,223.09,229.81,226.19,219.70,238.84,233.03,232.18,237.01,233.38,238.64,238.32,240.80,236.26,233.74,239.03,242.10,247.46,246.38,238.06,238.75,229.16,229.33,214.51,212.12,210.71,217.48,202.38,204.47,191.68,207.08,198.23,181.80,215.20,238.94,231.86,199.52,202.19,195.36,196.62,205.53,203.14,204.22,201.66,202.18,203.29,210.58,215.27,220.74,215.95
2018-06-19 22:12:21.473000,L8,253.57,279.42,286.22,283.40,291.31,281.82,270.54,263.84,261.84,256.69,254.83,259.46,262.02,263.69,266.84,275.09,280.95,275.98,282.28,288.60,284.78,280.03,276.65,271.79,265.89,267.52,248.14,239.14,223.93,204.45,202.41,196.79,187.34,186.93,175.34,,,,,,,,175.36,179.48,209.82,215.83,216.14,222.86,223.24,229.17,233.91,246.29,256.66,257.90,259.50,256.16,253.97,253.62,256.24,258.81,258.30,257.41,255.20,260.93,263.26,265.53,269.40,265.55,266.31,262.31,255.23,256.34,259.80,258.92,258.46,254.21,251.57,248.79,240.53,231.49,233.41,228.24,217.65,226.51,237.39,232.80,235.90,229.72,231.17,232.22,234.38,234.15,234.02,231.89,229.59,227.30,224.80,224.88,223.53,218.80,213.88,208.40,212.69,216.35,217.98,223.03,226.77,231.71,233.59,216.22,,213.57,201.03,214.67,227.15,223.98,224.30,229.21,232.09,234.77,232.88,232.27,235.48,236.15,228.78,249.32,245.84,246.48,250.95,246.12,249.95,249.24,251.06,244.60,241.65,242.35,248.24,252.39,255.02,246.75,252.40,236.49,241.01,221.13,216.83,220.71,227.82,204.63,209.55,196.29,207.64,206.82,197.89,217.07,232.95,223.73,205.68,210.45,189.68,203.92,211.69,209.39,206.80,206.76,210.06,207.47,214.42,214.25,219.00,219.27
2018-06-26 22:18:36.625000,L8,252.27,276.62,282.44,285.62,283.72,273.67,270.43,292.29,278.70,277.48,275.51,257.10,255.11,277.97,292.11,268.05,283.23,296.01,292.29,300.17,301.70,284.78,320.42,313.76,257.67,257.04,242.89,232.78,216.53,205.70,202.11,193.69,175.46,175.16,,,,,,,,,,177.20,227.23,228.84,231.51,230.25,229.77,242.37,252.21,262.42,268.57,276.96,276.33,269.58,271.54,269.41,283.29,263.72,266.94,266.93,261.09,277.33,283.01,266.20,268.56,278.53,272.28,289.17,254.57,258.80,267.54,265.83,268.58,272.76,270.39,268.56,238.80,230.32,229.62,225.66,213.64,223.34,230.87,246.63,240.31,229.28,247.23,240.96,245.00,236.04,246.55,241.28,240.95,231.47,232.78,235.01,231.71,228.01,216.53,204.57,218.74,241.49,223.18,235.60,233.42,251.94,251.95,241.76,,206.89,251.57,255.71,242.27,249.58,239.58,251.95,231.53,233.11,230.89,229.81,235.32,233.86,228.03,245.02,276.40,240.85,245.58,243.19,244.23,251.04,278.63,239.83,237.49,242.21,245.97,251.08,252.02,243.69,242.43,235.50,237.98,217.07,211.62,224.29,230.14,206.46,212.48,194.53,239.10,238.57,239.95,244.58,233.29,230.12,214.98,218.81,188.87,218.57,224.48,221.12,227.93,226.69,244.14,205.69,242.29,224.21,229.92,230.75
2018-07-28 22:18:51.397000,L8,268.58,287.59,286.41,287.32,296.80,389.01,424.53,412.85,419.81,271.50,275.28,276.11,280.26,269.07,266.87,277.04,280.52,289.21,302.24,290.52,289.63,288.08,296.10,289.47,285.60,298.12,308.36,241.23,213.68,198.84,210.21,194.58,212.50,202.64,,,,,,,,194.45,207.33,222.19,218.08,221.18,224.38,233.96,235.84,240.69,246.02,251.90,257.42,263.87,271.85,267.42,270.44,269.53,273.40,284.61,279.65,274.68,275.67,274.17,281.45,284.74,292.11,294.07,286.90,286.55,281.70,277.44,285.10,272.90,268.50,268.63,273.75,269.72,271.20,256.59,250.70,234.12,237.37,240.32,250.21,243.20,253.72,241.07,249.66,238.00,241.46,246.93,245.34,248.67,241.86,236.95,238.53,234.38,231.17,240.94,242.18,234.80,234.39,244.21,247.57,243.79,256.25,253.09,247.61,241.40,,242.29,243.85,249.56,244.80,245.79,244.72,250.12,256.37,253.93,262.62,260.41,272.44,268.68,265.78,264.25,274.66,273.44,282.57,279.96,251.96,241.95,242.01,236.38,235.76,239.97,242.31,252.58,279.21,267.90,266.10,259.25,260.68,277.28,241.03,244.70,271.02,264.55,222.50,193.83,254.11,245.80,232.65,230.94,238.30,238.88,225.54,273.31,224.11,225.28,229.65,237.31,249.47,246.62,253.81,404.01,391.10,263.28,233.81,230.44
2018-08-06 22:12:46.122000,L8,261.89,276.53,282.74,278.25,279.72,275.34,271.90,264.11,262.45,246.37,246.82,254.03,258.25,259.08,266.91,269.05,276.07,276.57,278.96,279.84,279.78,274.22,270.29,265.21,258.78,253.67,242.55,235.31,220.11,206.42,199.48,193.10,175.94,175.44,,,,,,,,,,,205.03,211.86,214.97,215.50,214.98,221.92,227.30,242.45,252.49,253.14,255.70,251.94,249.00,251.20,252.38,254.69,253.75,255.48,253.08,257.02,263.62,262.54,265.94,263.16,260.37,257.03,250.80,253.56,253.07,252.01,252.50,249.76,247.71,240.39,233.49,228.48,228.14,225.12,211.82,221.97,228.15,228.31,236.98,230.88,233.73,233.34,237.65,237.39,236.24,231.43,226.89,228.29,225.67,224.71,222.69,215.66,205.06,202.28,209.66,210.62,213.74,219.75,221.18,231.22,235.46,211.34,,,,,227.95,219.55,220.91,226.65,226.62,228.08,227.73,226.20,231.15,225.94,222.73,242.48,236.23,237.54,240.31,237.27,239.93,243.92,245.84,237.27,234.34,239.28,241.77,248.89,252.15,242.75,238.71,234.77,236.68,218.01,212.21,212.13,221.79,204.49,206.49,191.95,207.66,200.57,190.84,216.92,227.74,223.76,204.44,206.42,186.00,199.84,207.92,207.40,203.66,206.45,205.20,203.40,210.39,211.42,214.57,211.78
2018-08-22 22:12:54.367000,L8,257.03,273.44,279.27,275.50,278.76,272.45,269.90,259.56,255.90,241.81,245.37,250.43,257.88,295.63,301.32,287.74,273.45,272.90,281.78,307.47,280.14,270.89,266.62,260.92,256.09,249.07,238.10,229.07,215.95,202.46,197.83,189.27,176.83,173.79,,,,,,,,,341.76,172.48,209.71,230.75,235.03,235.99,252.76,257.21,258.54,275.31,264.25,259.59,260.57,259.33,252.58,254.09,254.81,257.70,255.10,256.43,252.99,254.41,258.22,261.81,263.67,262.06,259.72,257.11,251.20,250.14,253.40,255.09,251.06,249.81,243.40,240.60,234.38,225.00,228.69,223.51,210.89,218.54,226.91,224.42,230.68,225.76,230.27,251.76,243.88,245.87,233.01,246.68,229.30,223.82,222.29,224.59,223.07,217.65,214.45,212.47,211.97,214.42,217.68,223.49,244.51,253.90,243.53,213.35,,204.44,197.09,203.56,225.54,217.82,218.65,224.96,227.12,228.45,229.55,225.72,232.26,230.91,226.50,239.16,236.24,234.18,238.69,235.48,243.76,242.77,244.22,242.16,238.97,240.36,243.56,249.54,252.04,245.10,246.45,233.73,232.36,218.27,213.75,211.90,227.22,205.29,207.94,191.10,214.64,200.31,189.57,242.81,242.90,233.65,225.79,210.01,243.04,202.04,213.93,207.66,202.91,205.02,243.37,250.53,249.34,214.68,215.29,217.36
2018-08-29 22:19:08.064000,L8,269.70,278.07,282.55,277.66,281.14,276.41,270.29,264.85,261.00,255.52,248.21,255.83,253.00,257.19,260.93,269.49,275.80,277.61,278.24,282.18,277.75,270.91,269.25,260.82,258.26,252.41,243.50,233.51,217.43,204.91,199.99,190.89,178.20,175.86,,,,,,375.87,379.55,376.83,,,206.95,216.88,218.38,215.69,216.14,223.40,227.65,245.21,254.50,258.65,426.85,453.57,488.62,250.56,252.14,253.83,252.51,251.91,250.30,254.51,259.00,260.41,262.15,468.54,510.61,501.84,250.23,249.84,250.49,253.79,249.87,248.88,242.91,239.94,232.71,224.86,226.34,223.19,209.17,218.99,228.81,227.14,233.26,225.87,227.23,224.85,230.96,230.09,235.48,232.79,225.32,224.83,222.56,222.03,220.11,214.59,205.79,202.30,210.26,212.14,217.43,220.52,220.29,227.61,251.26,206.01,,205.65,199.35,204.82,222.44,217.29,217.08,223.73,226.70,228.74,229.91,226.24,232.32,231.95,229.59,239.67,238.05,235.69,242.46,236.15,244.18,242.51,243.78,241.69,234.25,239.31,239.64,248.38,250.74,244.64,243.50,234.08,233.30,215.62,215.48,208.64,224.94,204.59,207.36,189.26,210.30,199.11,192.71,217.18,238.24,232.95,206.96,204.12,192.86,198.55,209.40,206.42,204.69,204.46,208.10,205.31,214.42,214.20,214.55,214.50
2018-09-07 22:13:00.241000,L8,,278.22,312.54,299.05,,363.26,,,,,230.28,431.48,537.77,,480.50,401.64,456.52,509.58,389.99,281.11,265.89,289.97,243.89,432.46,486.08,308.35,255.18,397.01,231.81,316.89,371.06,442.94,,,,490.71,443.82,,322.51,341.27,,,,202.77,273.07,249.77,337.85,417.45,490.50,389.09,260.22,269.87,255.58,273.44,266.55,266.97,339.94,246.10,262.93,270.79,249.17,257.50,250.14,259.89,260.61,264.38,275.21,290.45,296.79,271.08,210.90,328.03,261.48,241.87,242.12,249.74,258.84,227.95,227.08,216.50,228.01,209.93,203.56,223.36,229.98,223.12,232.32,228.01,249.84,210.39,193.86,226.74,232.37,217.05,250.80,224.55,284.49,220.93,241.82,334.01,223.02,,,194.90,216.90,223.86,223.37,231.92,231.62,222.71,195.13,261.07,195.46,248.49,259.28,246.65,222.97,230.49,243.29,246.65,250.67,238.78,224.86,259.79,258.00,248.44,266.91,232.06,245.98,242.48,243.38,241.93,233.58,231.18,230.09,238.21,236.55,298.57,284.49,248.74,251.45,238.64,228.59,218.03,218.18,244.71,223.54,235.52,211.81,237.99,238.10,213.33,210.20,208.42,236.51,226.33,213.06,204.35,187.56,194.26,210.66,201.76,200.12,192.30,196.28,199.71,206.25,205.30,208.52,214.77
2018-09-14 22:19:12.891000,L8,270.61,283.74,284.20,276.45,278.19,271.24,268.44,269.61,261.60,255.67,254.26,259.75,260.00,260.74,264.14,267.42,278.45,278.68,283.63,285.70,279.99,271.57,266.86,264.58,259.44,252.81,242.71,234.38,220.69,204.32,198.25,191.82,181.17,178.58,,,,,,,,,,170.55,206.07,214.61,213.45,215.41,214.47,226.32,229.16,245.03,252.44,253.16,253.98,250.42,249.20,250.66,252.47,253.61,251.70,250.72,249.20,252.99,256.97,260.89,263.57,263.38,257.85,255.97,250.65,250.54,251.69,253.05,249.06,247.57,244.25,240.61,231.93,226.67,225.86,222.25,215.00,217.64,226.09,225.18,234.77,231.34,232.21,230.68,532.54,540.54,544.19,517.40,519.13,534.09,541.68,221.36,218.98,213.02,201.03,202.45,209.06,206.51,215.29,218.77,219.04,227.07,229.56,198.65,,208.57,198.33,206.89,221.17,213.50,217.15,223.43,225.47,229.08,230.80,226.69,236.36,232.93,229.35,243.30,240.48,240.91,243.23,239.94,243.96,243.60,247.06,241.64,235.51,238.63,248.02,250.08,255.72,244.06,246.36,236.07,235.52,223.03,228.56,217.94,227.80,213.04,210.30,208.58,214.92,201.92,198.13,223.68,232.05,222.25,207.52,207.95,192.07,201.57,211.78,206.40,208.45,205.66,202.86,206.33,210.91,213.93,217.99,216.32
2018-11-10 22:13:20.844000,L8,263.25,276.03,280.36,278.72,282.35,277.13,276.60,262.86,258.62,256.60,249.44,259.37,261.20,260.60,263.73,267.31,275.88,275.87,278.93,280.32,278.92,269.34,265.82,267.30,249.30,250.19,233.78,230.89,212.82,200.99,194.97,188.01,171.43,,,,,,,,,,,,206.33,208.79,208.80,208.36,210.93,260.23,267.40,279.68,295.17,261.25,262.66,256.98,251.58,251.22,251.01,253.72,252.00,251.12,249.62,251.66,255.99,258.85,258.25,259.59,256.03,253.86,250.80,247.03,249.93,250.55,244.35,245.51,234.35,236.87,230.16,220.97,222.51,220.38,213.69,217.20,229.34,224.83,228.11,226.29,228.74,226.50,230.87,229.47,229.67,223.89,224.09,220.41,222.41,222.54,219.42,213.33,199.54,200.61,208.91,206.64,214.76,218.95,218.33,225.89,227.24,208.07,198.70,201.34,192.66,201.86,220.07,212.30,217.32,224.59,225.10,228.07,227.05,225.48,231.52,229.28,226.65,238.59,234.26,232.90,240.81,236.72,241.39,242.05,242.37,235.82,235.86,239.28,243.96,249.80,251.36,243.96,242.00,232.80,226.08,220.91,220.82,213.17,216.61,207.98,202.76,192.39,216.21,196.25,186.39,224.86,234.84,221.25,206.02,202.82,211.83,201.76,214.56,206.02,208.12,202.80,204.77,204.58,210.53,214.24,214.96,218.90
2019-01-04 22:19:27.588000,L8,448.71,374.93,510.54,391.30,378.16,424.00,391.98,359.49,364.90,354.61,367.84,374.35,468.64,495.94,522.24,454.67,532.27,365.60,382.94,355.70,361.50,359.51,369.14,381.07,446.34,541.99,456.39,326.07,339.45,402.42,446.02,429.49,438.66,368.19,308.97,293.93,290.89,303.55,283.14,283.55,296.94,270.87,266.70,290.75,323.30,283.99,300.90,308.71,319.73,283.61,298.75,320.77,309.94,409.42,357.52,422.44,463.49,295.14,340.89,288.63,311.07,347.73,360.49,351.79,337.53,305.15,338.82,332.53,313.30,327.43,339.75,325.76,307.42,346.06,283.58,288.33,288.71,316.89,282.45,276.75,302.76,301.82,253.24,266.56,276.82,301.78,301.48,313.63,353.27,369.01,340.79,380.54,328.18,377.16,293.96,298.17,366.60,346.27,328.26,363.80,376.00,336.07,298.64,304.26,302.18,322.87,306.40,321.02,292.64,422.12,474.64,473.43,468.05,372.97,367.30,321.89,272.74,279.71,307.14,325.48,286.37,288.79,286.70,294.90,337.27,337.64,304.21,321.50,329.27,341.68,301.53,280.92,297.48,307.69,342.35,387.12,349.00,372.03,358.18,333.16,334.66,315.40,293.17,269.27,266.32,266.25,257.85,353.54,329.50,275.38,269.28,251.03,317.18,265.31,246.46,281.65,316.09,297.00,328.01,320.64,337.15,335.57,344.98,335.54,383.58,386.24,359.09,323.95,391.46,395.83
2019-02-14 22:13:09.296000,L8,264.42,275.72,284.01,276.84,278.14,276.33,275.20,266.32,255.03,255.37,255.73,254.66,255.59,252.95,259.85,265.78,272.70,273.66,275.33,280.76,278.23,272.63,267.77,262.27,257.81,249.89,241.74,230.30,218.42,210.57,200.83,192.60,180.95,182.00,175.07,,,,,,,,,,202.97,212.72,210.93,213.05,215.35,221.54,227.86,243.45,252.20,252.87,255.70,251.49,249.30,250.57,252.07,253.30,251.60,250.48,249.67,252.67,254.58,257.13,258.36,260.24,256.87,253.86,250.57,246.58,249.26,251.91,259.33,248.75,241.63,239.40,229.53,222.88,222.01,221.26,205.91,214.53,227.01,226.40,228.59,226.72,229.31,230.56,231.63,236.34,234.21,228.16,227.59,224.34,223.88,221.36,221.39,215.58,201.48,202.64,209.40,208.30,211.58,216.52,215.97,224.96,225.60,209.61,,,,202.78,218.21,207.96,212.16,222.27,223.85,226.35,226.85,226.19,241.57,229.06,296.81,245.07,237.62,234.99,240.82,243.36,242.49,243.63,242.40,239.66,232.72,234.19,238.69,248.72,247.15,232.62,225.70,217.94,206.06,202.63,204.76,200.64,203.06,195.04,192.31,176.31,204.61,183.94,,216.62,223.64,214.30,197.62,195.88,179.82,330.95,352.88,500.74,370.69,261.36,209.78,208.03,213.35,218.59,220.55,263.11
2019-03-02 22:13:05.126000,L8,440.85,419.63,436.47,442.62,445.09,474.97,483.53,335.75,397.08,358.89,356.10,365.25,351.64,369.92,330.83,360.46,313.60,304.59,317.71,323.78,367.67,356.75,305.45,349.23,327.14,356.16,363.67,354.70,357.13,249.67,250.39,265.52,301.19,317.33,232.02,225.82,228.87,225.96,211.22,213.21,212.83,274.12,284.85,229.45,222.18,226.84,240.95,244.11,250.72,262.80,269.67,270.43,271.69,273.95,287.46,306.26,298.76,274.31,274.24,286.78,289.10,302.15,301.19,307.68,307.43,301.09,307.16,310.26,313.70,303.39,296.19,300.90,297.68,293.59,298.14,306.44,328.10,341.63,339.43,312.47,273.11,276.41,286.08,260.45,263.97,266.93,274.40,283.93,287.70,308.21,313.58,265.48,263.72,262.62,282.17,268.10,284.93,308.99,320.45,260.60,275.40,256.42,257.71,255.49,264.43,266.27,284.78,260.07,260.35,264.04,264.38,273.94,277.11,293.22,318.23,328.05,320.47,340.71,307.62,296.94,272.44,280.08,283.40,286.20,288.37,290.99,279.77,288.78,297.86,298.01,311.07,314.37,316.73,329.97,344.82,366.39,377.67,324.79,326.41,302.29,293.28,289.27,281.40,289.64,294.79,303.43,269.99,265.15,262.40,272.98,249.96,246.93,259.97,392.91,425.63,388.06,252.10,320.48,262.71,255.77,251.61,275.41,261.04,257.69,268.41,309.89,259.36,269.76,258.81,263.80
