dates,satname,nzd0039-0000,nzd0039-0001,nzd0039-0002,nzd0039-0003,nzd0039-0004,nzd0039-0005
2024-08-21 22:17:19.711000,L9,,399.73,357.28,372.77,354.91,349.91
2024-08-22 22:11:10.580000,L8,336.51,345.23,325.07,338.41,343.91,345.57
2024-08-29 22:17:21.978000,L8,427.41,370.31,341.84,352.07,349.42,344.74
2024-09-14 22:17:30.908000,L8,,381.06,361.15,362.87,362.30,413.30
2024-09-22 22:17:21.161000,L9,346.12,,,,,
2024-11-17 22:17:38.841000,L8,,408.16,394.82,385.51,368.35,360.14
2024-11-25 22:17:51.900000,L9,392.45,368.39,344.26,350.13,347.18,344.14
2024-12-03 22:17:45.212000,L8,344.10,348.16,334.31,336.01,332.58,333.57
2024-12-04 22:11:36.525000,L9,324.52,320.94,320.94,332.68,315.30,324.31
2024-12-28 22:11:26.745000,L8,347.51,357.20,342.46,350.13,353.65,357.36
2025-01-05 22:11:31.099000,L9,387.74,359.91,349.02,353.18,359.78,361.36
2025-01-12 22:17:45.559000,L9,,413.03,408.85,385.98,369.97,360.63
2025-01-13 22:11:30.558000,L8,,386.94,398.37,406.69,404.73,396.40
2025-01-28 22:17:42.532000,L9,,414.95,383.02,379.78,361.76,355.25
2025-01-29 22:11:28.545000,L8,393.32,360.78,347.27,356.70,357.78,361.53
2025-02-06 22:11:31.478000,L9,451.14,358.05,348.34,352.47,356.72,359.21
2025-02-13 22:17:46.901000,L9,345.97,360.31,336.45,339.59,333.81,333.69
2025-02-21 22:17:31.397000,L8,344.61,350.01,330.87,314.11,299.49,
2025-03-01 22:17:39.455000,L9,349.18,358.41,336.04,338.84,340.34,335.13
2025-03-09 22:17:26.663000,L8,346.12,,,,,
2025-03-10 22:11:28.326000,L9,474.75,362.16,346.44,353.30,355.35,357.84
2025-03-18 22:11:06.753000,L8,372.10,362.48,355.85,347.63,352.50,353.93
2025-03-25 22:17:16.100000,L8,395.57,370.09,346.23,347.96,345.82,343.35
2025-04-11 22:11:17.724000,L9,335.83,345.38,325.68,331.58,337.33,343.09
2025-04-19 22:10:53.223000,L8,336.84,342.07,329.50,341.42,347.41,348.78
2025-05-04 22:17:17.676000,L9,,380.60,359.64,357.96,352.99,347.90
2025-05-05 22:10:48.680000,L8,356.18,357.23,346.26,352.51,354.34,356.94
2025-05-12 22:16:59.753000,L8,,415.85,415.38,396.23,385.49,362.97
2025-05-13 22:10:58.639000,L9,352.07,358.13,348.11,351.90,356.39,358.74
2025-05-20 22:17:06.544000,L9,,377.07,352.35,354.11,350.16,346.19
2025-05-21 22:10:52.095000,L8,360.64,364.29,353.52,360.47,359.25,361.94
2025-06-06 22:10:54.888000,L8,361.63,367.12,352.75,358.96,361.70,363.16
2025-06-13 22:17:12.853000,L8,,415.78,414.78,395.74,389.23,368.65
2025-06-21 22:17:14.951000,L9,356.65,370.61,342.34,346.66,347.17,343.27
2025-06-22 22:11:07.771000,L8,474.31,360.17,342.02,348.82,354.37,356.18
2025-06-29 22:17:21.081000,L8,345.71,362.34,332.31,337.91,339.73,334.58
2025-06-30 22:11:07.788000,L9,387.73,370.76,361.78,359.88,369.06,365.20
2025-07-23 22:17:27.519000,L9,423.98,373.66,348.91,351.86,350.68,345.14
2025-07-24 22:11:17.990000,L8,352.81,359.99,349.18,354.64,360.29,359.57
2025-07-31 22:17:29.909000,L8,344.49,359.25,334.85,341.74,340.11,336.56
2025-08-01 22:11:18.967000,L9,358.23,359.21,345.71,356.63,361.33,360.89
2025-08-09 22:11:25.572000,L8,342.69,351.39,336.62,345.00,349.32,350.01
2025-09-18 22:11:37.859000,L9,,,394.67,351.71,359.13,360.17
2025-09-25 22:17:52.465000,L9,,361.09,330.36,342.71,340.98,336.79
2025-10-04 22:11:42.144000,L9,335.58,327.64,327.17,341.00,344.07,346.33
2025-10-19 22:17:50.450000,L8,,370.31,345.81,351.56,350.17,346.53
2025-11-04 22:17:53.875000,L8,,422.18,414.04,387.13,375.11,362.29
2025-11-05 22:11:46.482000,L9,356.00,359.34,344.66,357.72,363.08,364.76
