dates,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164,satname
2019-11-11 22:26:31+00:00,,,,,,,166.41,,189.46,202.82,221.76,212.05,206.48,,,212.31,210.29,214.85,209.2,186.02,,,,,,221.98,,,211.16500000000002,219.40499999999997,213.39,216.185,217.635,222.555,218.22000000000003,211.94,223.715,206.815,214.71,203.0233333333333,205.99000000000004,200.20500000000004,204.945,205.40499999999997,204.40500000000003,217.75,227.745,218.305,213.28499999999997,208.035,204.79,205.70499999999998,228.03,228.23000000000002,225.305,237.375,244.95,227.32,239.46499999999997,231.73,234.51000000000005,230.15,233.905,208.735,231.245,205.65499999999994,199.52999999999997,209.55333333333337,189.41000000000003,207.83333333333334,203.93,214.44000000000003,219.03499999999997,235.73999999999995,252.315,220.02,229.25,207.175,294.56,213.22500000000002,219.22500000000002,,,,217.46,,,,,320.99,245.345,243.865,238.24,247.57499999999993,235.81,239.415,240.49,247.35000000000002,235.18500000000003,248.075,234.89,211.175,244.42000000000002,240.75,,240.23,249.19,182.08,181.6725,188.18,196.29333333333338,196.42249999999999,185.2,203.02249999999998,216.888,222.538,218.67399999999998,221.3557142857143,225.64166666666665,222.56857142857143,215.77999999999997,207.27599999999998,210.91666666666666,218.97285714285712,219.58,228.82166666666663,234.456,234.43999999999997,234.48666666666668,237.41666666666666,242.67333333333332,240.8242857142857,235.88857142857142,236.25833333333333,238.655,233.71833333333333,226.3614285714286,216.57333333333335,228.18285714285713,229.64285714285714,222.3242857142857,230.6585714285714,219.25166666666667,225.12199999999999,216.14000000000001,224.9333333333333,234.2842857142857,247.27800000000002,234.56333333333336,225.974,248.84333333333333,217.37000000000003,247.85999999999996,246.495,249.62,243.55599999999998,255.44333333333336,257.505,252.705,179.54333333333332,266.1325,260.694,266.37,280.94166666666666,277.738,L8
2019-12-22 22:20:39+00:00,,,,,,,167.57999999999998,224.92,189.46,202.82,221.76,212.05,206.48,222.85,,212.31,210.29,214.85,209.2,191.63,271.3,,,,,221.98,,,208.92999999999998,213.73,216.98333333333332,218.8233333333333,219.14333333333335,214.47000000000003,216.93333333333337,217.17999999999998,218.76,207.65333333333334,210.505,204.10999999999999,207.31,205.6,204.945,205.40499999999997,204.40500000000003,217.75,227.745,218.305,213.28499999999997,208.035,204.79,205.70499999999998,227.10999999999999,230.93666666666664,235.54333333333332,240.2733333333333,244.14,227.32,239.46499999999997,231.73,234.51000000000005,230.15,233.905,208.735,231.245,213.41,207.83,217.60500000000002,185.71,214.04,216.07,232.74,219.03499999999997,235.73999999999995,252.315,220.02,229.25,228.28,294.56,219.96,223.97,,,,217.46,,,,,320.99,246.62,243.865,238.24,247.57499999999993,235.81,239.415,240.49,247.35000000000002,235.18500000000003,248.075,234.89,211.175,244.42000000000002,240.75,,240.23,249.19,182.08,183.14000000000001,189.27666666666667,197.97500000000002,198.08,186.64333333333335,203.29999999999998,210.1966666666667,218.13333333333333,213.8833333333333,230.16833333333332,229.7166666666667,227.20666666666668,217.755,193.03999999999996,209.564,218.72199999999998,224.99,233.35249999999996,247.2925,237.73999999999995,243.81,238.0125,252.642,247.90833333333333,236.064,242.926,246.004,240.046,224.192,211.62750000000003,228.03999999999996,235.748,226.046,241.62833333333333,226.296,230.91199999999998,219.065,215.71749999999997,236.946,246.88750000000002,245.052,239.3675,257.99666666666667,202.8166666666667,259.90000000000003,250.15,250.55,246.64600000000002,262.57,261.4375,258.57,181.09,265.81666666666666,257.97,264.85749999999996,280.84800000000007,278.9125,L8
2020-02-08 22:20:02+00:00,,,,,,,168.75,224.92,,,,,,222.85,,,,,,197.24,271.3,,,,,,,,199.70499999999998,201.245,211.21499999999997,210.26,211.34500000000003,202.71500000000003,207.63500000000002,217.065,209.40499999999997,206.66000000000003,201.34999999999997,189.81,203.925,204.37999999999997,200.18,197.28,198.56,200.43,208.26,210.43,204.88,198.26,204.79,188.48,224.58999999999997,225.81,239.29,237.515,233.78499999999997,227.32,232.52,231.73,239.64,228.36,225.13,190.56,219.32,213.41,207.83,204.6,185.71,208.45,,,211.65,217.77,218.71,220.02,229.25,228.28,,219.96,223.97,,,,217.46,,,,,,,234.23,229.63,229.7,231.36,236.45,236.28,235.1,220.3,230.01,227.09,175.32999999999998,230.13,224.95499999999998,177.14,,,184.1475,186.23666666666668,191.60666666666665,209.6833333333333,199.09,187.35000000000002,205.0025,210.685,217.105,218.58749999999998,227.87599999999998,226.66799999999998,225.052,220.0775,194.0533333333333,212.648,214.0125,226.112,224.995,235.9875,224.91500000000002,241.5675,218.75333333333333,242.2225,245.272,232.5525,238.08399999999997,238.648,236.44,220.25,211.26749999999998,225.7225,222.6625,223.89499999999998,233.25,226.43399999999997,230.402,219.2025,215.8275,239.14499999999998,235.57999999999998,248.1525,239.2125,245.52249999999998,202.31333333333336,240.80000000000004,225.96,224.33,235.002,241.38000000000002,244.6725,241.22499999999997,183.68,258.635,251.88666666666668,263.82666666666665,274.9275,271.90749999999997,L8
2020-02-24 22:20:22+00:00,,,,,,,168.75,224.92,,,,,,222.85,,,,,,197.24,271.3,,,,,,,,199.70499999999998,201.245,211.21499999999997,210.26,211.34500000000003,202.71500000000003,207.63500000000002,217.065,209.40499999999997,206.66000000000003,201.34999999999997,189.81,203.925,204.37999999999997,200.18,197.28,198.56,200.43,208.26,210.43,204.88,198.26,204.79,188.48,224.58999999999997,225.81,239.29,237.515,233.78499999999997,227.32,232.52,231.73,239.64,228.36,225.13,190.56,219.32,213.41,207.83,204.6,185.71,208.45,,,211.65,217.77,218.71,220.02,229.25,228.28,,219.96,223.97,,,,217.46,,,,,,,234.23,229.63,229.7,231.36,236.45,236.28,235.1,220.3,230.01,227.09,175.32999999999998,230.13,224.95499999999998,177.14,,,183.75799999999998,186.6325,191.61249999999998,206.7625,199.464,187.61,204.904,210.9,215.6,215.46599999999998,223.155,221.72833333333332,221.005,215.256,194.0775,210.1016666666667,212.302,222.18666666666664,220.158,228.89000000000001,220.51,233.356,214.4775,235.552,239.56166666666664,227.69400000000002,232.87,233.39666666666665,231.4466666666667,216.79000000000002,209.41199999999998,221.36599999999999,217.738,218.07199999999997,227.365,222.22833333333332,225.7733333333333,215.82599999999996,213.93199999999996,232.61999999999998,229.484,239.554,231.74200000000002,236.898,202.06,230.88750000000002,216.99333333333334,215.42999999999998,230.25166666666667,231.0475,235.996,232.43599999999998,184.61333333333334,258.635,251.88666666666668,263.82666666666665,275.252,270.13800000000003,L8
2020-03-27 22:19:43+00:00,,,,,,,168.75,224.92,,,,,,222.85,,,,,,197.24,271.3,,,,,,,,204.46,202.38,224.17,224.1,222.16,198.3,214.36,227.66,208.85,209.33,197.89,207.37,211.27,216.39,,,,,,,,,,,225.27,236.35,256.02,246.07,242.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59,202.64,197.87,186.79,,221.26,174.45,,,182.87,186.26999999999998,191.51,206.43249999999998,199.805,187.7725,204.45999999999998,210.44,216.6925,218.365,219.606,214.984,216.214,215.28199999999998,194.07,208.702,204.155,217.43199999999996,205.1775,215.01,202.9475,216.195,203.23000000000002,226.946,228.842,211.35500000000002,223.352,225.75,222.86999999999998,203.54000000000002,203.41,216.855,213.6375,203.6575,217.9,218.52399999999997,222.308,210.58,207.9975,217.0475,215.0875,226.95,218.6175,221.385,201.09500000000003,218.7525,199.43333333333337,197.33,226.692,217.32750000000001,224.60999999999999,221.38400000000001,183.01999999999998,266.885,266.67499999999995,252.75,275.16,263.5175,L8
2020-04-03 22:25:50+00:00,,,,,,,168.75,224.92,,,,,,222.85,,,,,,197.24,271.3,,,,,,,,204.46,202.38,224.17,224.1,222.16,198.3,214.36,227.66,208.85,209.33,197.89,207.37,211.27,216.39,,,,,,,,,,,225.27,236.35,256.02,246.07,242.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,197.61,190.3033333333333,,221.26,173.28666666666666,,,182.686,186.276,191.192,204.78199999999998,199.99200000000002,187.85,204.23,210.05,214.892,214.94400000000002,216.135,211.80166666666665,213.37833333333333,212.15333333333334,194.15,206.74,203.802,215.00333333333333,204.222,212.13599999999997,202.954,213.358,203.162,224.09833333333333,225.81499999999997,210.946,220.84833333333333,222.76999999999998,219.89166666666665,203.35,202.94500000000002,213.35999999999999,210.42799999999997,202.378,214.71166666666667,215.71,219.02666666666667,209.17,207.6,215.10999999999999,213.348,222.808,215.43200000000002,217.62599999999998,201.15800000000002,215.252,199.435,197.625,223.545,213.95999999999998,220.625,217.38666666666666,184.195,266.885,266.67499999999995,252.75,276.61800000000005,263.93399999999997,L8
2020-05-05 22:25:35+00:00,,,,,,,168.75,224.92,,,,,,222.85,,,,,,197.24,271.3,,,,,,,,204.46,202.38,224.17,224.1,222.16,198.3,214.36,227.66,208.85,209.33,197.89,207.37,211.27,216.39,,,,,,,,,,,225.27,236.35,256.02,246.07,242.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,197.61,190.3033333333333,,221.26,173.28666666666666,,,182.686,186.276,191.192,204.78199999999998,199.99200000000002,187.85,203.70166666666668,210.21833333333333,214.76500000000001,213.255,214.71571428571428,209.4157142857143,212.45,209.96857142857144,193.99666666666667,205.50428571428574,204.395,214.1242857142857,203.98666666666668,210.43666666666664,202.7266666666667,211.135,203.81333333333336,222.76142857142855,227.0585714285714,215.04166666666666,220.54857142857142,224.05428571428573,218.4157142857143,204.32833333333335,203.562,215.61166666666668,208.785,202.27666666666664,216.10285714285715,214.35714285714286,217.01000000000002,208.1833333333333,207.79166666666666,213.89666666666668,215.51833333333332,225.97166666666666,213.61166666666668,215.13,201.27,212.92499999999998,199.282,197.996,222.44857142857146,212.69000000000003,217.55428571428573,214.6314285714286,183.21999999999997,266.885,266.67499999999995,252.75,276.61800000000005,263.93399999999997,L8
2020-07-01 22:20:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,197.61,190.3033333333333,,221.26,173.28666666666666,,,181.938,186.142,190.57999999999998,204.502,199.918,188.164,203.405,210.29666666666665,210.07833333333335,207.41666666666666,200.38666666666666,195.885,200.73333333333335,197.63166666666666,193.785,199.77,204.39000000000001,205.41,202.36666666666667,201.58166666666668,202.06166666666664,201.1966666666667,203.22333333333333,211.39166666666668,216.07000000000002,213.91,208.98666666666668,211.8133333333333,206.99499999999998,204.23166666666668,203.204,212.81333333333336,204.9416666666667,198.21666666666667,202.885,202.29166666666666,202.87,203.205,207.07000000000002,213.94000000000003,216.49833333333333,216.46333333333334,202.5533333333333,203.4316666666667,201.57500000000002,201.28666666666666,199.62333333333333,197.995,209.72,201.00833333333333,200.70600000000002,197.99833333333333,183.5716666666667,281.81,280.95,,276.4,264.268,L8
2020-07-08 22:26:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24,191.64,194.16,198.68,199.23,191.48,196.02,202.95,197.93,,,,,,,,,,,,,,228.89,230.99,234.54,239.56,,250.34,254.28,257.31,230.07,251.9,250.61,251.83,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,209.24333333333334,201.005,233.94,230.76999999999998,179.4075,234.9,247.62,181.938,186.142,190.16833333333332,203.56000000000003,199.72,187.85833333333335,203.7257142857143,211.09428571428572,215.46142857142857,207.41666666666666,200.38666666666666,195.885,200.73333333333335,197.63166666666666,193.785,199.77,209.78142857142856,209.30428571428573,202.96714285714285,201.7057142857143,202.31428571428572,201.90714285714287,205.49428571428572,212.18285714285716,215.75142857142856,217.16714285714286,213.28714285714287,216.27571428571426,212.58571428571426,209.40571428571428,203.204,216.10285714285715,204.9416666666667,199.15285714285713,204.44,207.99714285714285,202.87,203.205,207.07000000000002,219.42285714285714,221.62428571428572,220.9114285714286,202.5533333333333,203.4316666666667,201.57500000000002,201.26142857142855,199.8857142857143,198.05142857142854,210.1442857142857,200.52142857142857,200.60333333333332,197.93285714285713,183.27714285714288,271.31499999999994,270.375,258.41,277.26666666666665,266.10166666666663,L8
2020-07-17 22:19:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24,191.64,194.16,198.68,199.23,191.48,196.02,202.95,197.93,,,,,,,,,,,,,,228.89,230.99,234.54,239.56,,250.34,254.28,257.31,230.07,251.9,250.61,251.83,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,209.24333333333334,201.005,233.94,230.76999999999998,179.4075,234.9,247.62,181.938,186.142,190.16833333333332,203.56000000000003,199.72,187.85833333333335,203.7257142857143,211.09428571428572,215.46142857142857,207.41666666666666,200.38666666666666,195.885,200.73333333333335,197.63166666666666,193.785,199.77,209.78142857142856,209.30428571428573,202.96714285714285,201.7057142857143,202.31428571428572,201.90714285714287,205.49428571428572,207.52375,211.035,211.40250000000003,208.565,211.73125,207.96374999999998,209.40571428571428,203.204,216.10285714285715,204.9416666666667,199.15285714285713,204.44,207.99714285714285,202.87,197.58714285714285,202.09,214.75250000000003,216.83625,215.685,198.98285714285717,199.5957142857143,198.26571428571427,198.3525,196.42125000000001,198.05142857142854,210.1442857142857,200.52142857142857,200.60333333333332,197.93285714285713,183.27714285714288,271.31499999999994,270.375,258.41,277.26666666666665,266.10166666666663,L8
2020-08-25 22:26:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24,191.64,194.16,198.68,199.23,191.48,196.02,202.95,197.93,,,,,,,,,,,,,,228.89,230.99,234.54,239.56,,250.34,254.28,257.31,230.07,251.9,250.61,251.83,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,209.24333333333334,208.89,233.94,240.28,180.16333333333333,234.9,247.62,180.7833333333333,185.20000000000002,189.26600000000002,197.13400000000001,198.728,187.198,202.27999999999997,210.23999999999998,215.28166666666667,201.468,199.416,194.862,199.472,195.67,192.714,196.63,209.88333333333333,208.52666666666667,201.01,201.475,201.85,201.865,205.76833333333335,206.35,209.27428571428572,211.03,208.57571428571427,211.85714285714286,206.6885714285714,209.93666666666664,202.69000000000003,217.0716666666667,205.698,198.41,204.89833333333334,208.81333333333336,202.756,196.48666666666668,200.98000000000002,210.95000000000002,213.3785714285714,213.32714285714286,197.885,197.88166666666666,197.29,197.52142857142857,195.09,198.12399999999997,210.608,200.45800000000003,199.58499999999998,197.594,181.888,264.1066666666666,261.57,258.41,279.062,271.31600000000003,L8
2020-09-10 22:26:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24,191.64,194.16,198.68,199.23,191.48,196.02,202.95,197.93,,,,,,,,,,,,,,228.89,230.99,234.54,239.56,,250.34,254.28,257.31,230.07,251.9,250.61,251.83,,,,,,,,,,,,,,,,,,,,,,,203.59,201.75,209.24333333333334,208.89,233.94,240.28,180.16333333333333,234.9,247.62,181.02999999999997,185.3725,189.29333333333332,197.19333333333336,198.74333333333334,187.01166666666666,202.1285714285714,209.90142857142857,214.11285714285714,201.04,198.89166666666668,194.61999999999998,198.70333333333335,195.20666666666668,192.65666666666667,196.24,208.67428571428573,207.24142857142857,200.51142857142855,200.96142857142857,201.70142857142855,201.69714285714286,205.18714285714285,206.755,209.41500000000002,210.75500000000002,208.31875,211.16250000000002,206.31625,208.82571428571427,202.69000000000003,217.0716666666667,205.698,198.41,204.89833333333334,207.54857142857145,202.37333333333333,197.33714285714285,201.94,210.415,212.31124999999997,212.31625,198.15,197.88166666666666,197.29,197.52142857142857,195.09,198.12399999999997,209.765,199.82500000000002,199.402,196.77,180.81499999999997,267.3725,261.57,258.41,282.50666666666666,272.30833333333334,L8
2021-02-17 22:26:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.07,184.935,190.22333333333333,197.31000000000003,200.2033333333333,187.6966666666667,203.67666666666665,208.88000000000002,207.79999999999998,200.15,197.75,195.0566666666667,196.3766666666667,194.86666666666665,193.01333333333332,195.63333333333333,202.87666666666667,201.40666666666667,198.98333333333335,199.6,202.01666666666665,201.87,203.08333333333334,209.97666666666666,211.23666666666668,209.48000000000002,207.59,207.48000000000002,204.96,202.93666666666664,201.88,200.93,198.16,196.22,199.01,201.0633333333333,202.70000000000002,203.22666666666666,207.48333333333335,207.77666666666664,205.74,206.19666666666663,201.13000000000002,202.55,201.39999999999998,202.26000000000005,202.09,200.82,208.255,199.575,201.035,195.575,179.185,263.43000000000006,243.96,,284.81,272.6333333333334,L8
2021-05-01 22:19:55+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,201.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.69,181.755,189.405,195.925,201.115,188.82,205.085,210.265,208.82999999999998,202.7,199.84,196.13,197.625,196.595,195.48,197.85,225.39,205.42,225.625,215.45499999999998,202.315,202.79500000000002,204.72500000000002,211.63,213.34,211.22,209.655,209.585,206.715,204.305,203.57,202.56,199.12,198.255,199.84,202.45499999999998,204.48000000000002,205.74,209.04,210.165,207.425,207.89,204.10000000000002,204.615,203.41,204.13500000000005,201.8,199.7,209.22,200.945,201.375,197.86,181.99,,,,277.28,265.575,L8
2021-05-24 22:25:51+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,201.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.41,206.0,207.29,197.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.91333333333333,181.97333333333333,189.10333333333332,196.21,201.34333333333333,189.92999999999998,206.90666666666667,220.50666666666666,209.57000000000002,214.65666666666667,199.68666666666664,205.07666666666668,205.81000000000003,199.35333333333332,195.365,197.82999999999998,224.5533333333333,205.365,226.34,211.39666666666668,203.88,215.37333333333333,205.27333333333334,223.17333333333332,212.91333333333333,211.02666666666664,209.36666666666667,212.48666666666668,213.58666666666667,209.33333333333334,208.48666666666668,203.12333333333333,207.54666666666665,198.21,200.57000000000002,202.7733333333333,204.59333333333333,205.84333333333333,209.10666666666665,210.29666666666665,207.54666666666665,219.61333333333334,217.65,205.0666666666667,203.27666666666664,203.43333333333337,201.15666666666667,199.08333333333334,212.17,200.10333333333332,202.06333333333336,208.46333333333334,183.10666666666665,242.62,247.62,255.93,274.37333333333333,265.82,L8
2021-06-02 22:20:09+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,197.45499999999998,197.03,170.86,198.89,182.76,,,,,,,,,,,,,,,,,,,,199.19,209.4,213.17,219.18,220.64,,,,,,,,,,,203.41,206.0,207.29,197.25,,,,,,,,,,,,,,,,,,,,,,,,,,,230.52,,245.34,200.63,248.21,237.54,237.47,260.02,238.85,239.31,238.86,251.8,254.02,,181.6425,182.515,188.9,196.615,201.94,190.9925,206.6475,218.17000000000002,209.5075,212.0225,199.945,202.75,204.22,198.4975,195.13666666666666,197.98000000000002,219.665,205.45333333333335,220.2125,209.10750000000002,203.8225,212.5,205.51500000000001,233.68,225.405,222.675,220.3475,212.1325,211.96,209.1225,207.1975,202.835,205.3125,198.055,200.345,203.01,204.7575,206.5275,209.845,221.155,220.45749999999998,231.195,231.61,219.5625,218.245,203.43333333333337,205.5025,203.6175,221.2775,214.34,215.845,220.2025,202.5,242.62,247.62,255.93,274.37333333333333,265.82,L8
2021-06-18 22:19:50+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,194.4766666666667,196.315,181.07,198.105,187.135,196.56,199.56,188.8,196.91,202.67,190.81,198.14,193.7,,,,,,,,,,187.66,194.87,200.115,208.65,209.245,217.245,216.39499999999998,217.54,188.39,220.76,222.24,,235.5,228.16,226.36,218.7,,203.41,206.0,207.29,197.25,,,,,,,,,,,,,,,,,,,,,275.37,291.61,,,,,230.52,,245.34,200.63,248.21,237.54,237.47,253.785,244.36,239.31,238.86,251.8,254.02,254.67,182.03000000000003,182.75799999999998,189.212,196.622,202.11599999999999,191.13600000000002,206.496,217.10999999999999,210.208,211.23200000000003,201.082,202.404,204.31599999999997,198.648,206.70749999999998,209.95,224.378,218.2125,227.164,219.762,215.916,222.122,216.31800000000004,239.962,233.41800000000003,232.58199999999997,229.502,211.72600000000003,210.92,208.32200000000003,206.762,203.208,204.654,209.01999999999998,209.62199999999999,212.154,213.16,215.598,219.01399999999998,229.26,226.792,236.19,237.392,228.016,224.72199999999998,203.69000000000003,205.19,202.962,219.214,225.516,225.128,227.48599999999996,213.958,244.07,253.98999999999995,255.93,275.7175,268.345,L8
2021-08-05 22:20:29+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,194.4766666666667,196.315,181.07,198.105,187.135,196.56,199.56,188.8,196.91,193.045,185.95,190.22,188.38,176.73,177.85,189.81,,,,,166.23,174.81,188.94,189.71,196.70000000000002,200.61333333333334,203.08,203.86333333333334,205.58666666666667,204.35,194.87,210.64,221.73499999999996,197.41,215.59,209.37999999999997,208.71500000000003,206.57,202.76,200.555,204.14499999999998,208.94499999999994,200.3,210.73,200.55,213.74,207.82,219.43,203.96,,223.3,225.13,224.89,225.59,,227.43,228.0,,,,,,,275.37,291.61,,,241.25,232.9,223.945,224.61,237.68,217.115,234.8,232.595,233.85,246.96333333333334,241.26999999999998,239.89500000000004,234.615,243.075,249.765,251.255,182.03000000000003,195.55666666666664,189.212,196.622,202.11599999999999,191.13600000000002,206.496,217.10999999999999,216.79999999999998,211.23200000000003,207.56166666666664,206.645,210.9333333333333,203.52166666666668,209.696,213.48000000000002,227.025,220.042,228.25833333333333,222.1,218.94333333333336,226.14166666666665,222.30166666666665,240.85666666666668,235.89833333333334,235.22166666666666,231.60500000000002,215.43499999999997,214.00666666666666,213.01999999999998,210.33333333333334,210.10166666666666,207.61,212.615,213.3216666666667,214.4333333333333,217.5583333333333,219.27833333333334,222.45000000000002,233.56166666666664,229.81499999999997,235.48333333333335,238.395,231.785,226.54666666666665,209.22000000000003,212.50166666666667,210.46166666666667,224.12666666666667,227.41333333333333,227.29833333333332,228.75,215.24,241.07666666666668,253.98999999999995,240.54500000000002,275.7175,268.345,L8
2021-08-12 22:26:18+00:00,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,194.4766666666667,196.315,181.07,198.105,187.135,196.56,199.56,188.8,196.91,192.28666666666666,189.38666666666666,193.61666666666667,191.49666666666667,176.73,177.85,189.81,172.14,182.51,183.18,180.97,172.28,187.89,193.75666666666666,189.71,196.70000000000002,200.61333333333334,203.08,203.86333333333334,205.58666666666667,204.35,194.87,210.64,221.73499999999996,197.41,215.59,209.37999999999997,208.71500000000003,212.04,211.85,209.01,210.15333333333334,216.4533333333333,200.3,210.73,200.55,213.74,207.82,213.56500000000003,210.12,222.56,229.79500000000002,225.13,224.89,225.59,,227.43,228.0,,,,238.66,255.97,237.0,257.075,291.61,,,241.25,231.97500000000002,228.91,230.255,233.13333333333333,223.03666666666666,226.82333333333335,237.47333333333333,234.54,246.9975,241.26999999999998,239.89500000000004,234.615,243.075,249.765,250.26999999999998,182.03000000000003,199.10857142857142,189.212,196.622,202.11599999999999,191.13600000000002,206.496,217.10999999999999,223.30428571428573,211.23200000000003,214.73714285714286,214.6042857142857,217.66571428571427,210.2342857142857,215.59,217.71,229.31,223.37333333333333,230.5914285714286,225.49142857142857,223.68285714285713,229.19857142857146,227.25,242.64000000000001,239.3857142857143,237.11142857142858,235.29857142857142,221.56285714285715,218.53142857142856,217.98142857142855,215.24571428571429,214.89714285714285,213.08714285714285,217.08285714285714,219.6185714285714,219.8557142857143,223.57857142857142,224.3814285714286,227.5514285714286,236.95,234.58571428571426,238.47285714285712,241.03571428571428,237.02285714285713,231.08714285714285,216.61666666666667,217.51,216.07285714285715,227.43571428571428,229.43,229.5742857142857,230.4385714285714,211.71142857142857,239.725,252.9133333333333,247.04999999999998,277.32399999999996,270.73,L8
