dates,satname,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164
2021-05-01 22:19:31.568000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.75,199.88,206.88,,,,,,,,,,,,,,,,,,,,,,227.59,241.32,251.87,238.22,243.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.25,237.88,237.03,248.18,,,,,,,,,,181.16,182.34,189.32,195.69,202.01,191.15,205.68,210.89,210.41,204.76,200.51,195.32,199.52,242.14,246.22,255.70,252.42,263.19,257.92,257.51,203.78,204.21,205.37,213.33,215.32,212.67,211.08,211.81,208.77,206.42,205.91,204.05,199.11,202.87,201.64,203.72,206.21,208.05,210.95,213.97,209.04,209.69,207.25,209.32,207.04,206.47,204.42,200.77,209.04,202.74,202.19,199.74,184.72,,,,283.40,272.07
2021-05-01 22:19:55.531000,L8,,,,,,,,,,,,,,,,,,,,,185.55,191.15,187.58,197.63,201.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.01,179.53,186.96,192.82,198.84,187.59,202.58,209.45,208.42,202.37,198.61,193.43,196.23,194.94,243.69,253.24,247.07,253.28,249.50,228.87,200.23,202.02,203.37,211.27,212.93,210.04,208.84,209.65,206.38,204.25,203.74,202.00,197.67,197.96,199.34,202.12,204.13,206.17,208.88,210.38,207.29,206.77,204.30,204.75,203.44,203.33,201.51,198.58,207.48,199.40,199.35,197.22,181.06,,,,280.83,270.64
2021-05-24 22:25:51.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.41,206.00,207.29,197.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.36,182.41,188.50,196.78,201.80,192.15,210.55,240.99,211.05,238.57,199.38,222.97,222.18,204.87,195.25,197.81,222.88,205.31,227.77,203.28,207.01,240.53,206.37,246.26,212.06,210.64,208.79,218.29,227.33,219.39,218.32,204.25,224.40,198.12,202.03,203.41,204.82,206.05,209.24,210.56,207.79,243.06,244.75,205.97,203.01,202.03,199.87,197.85,218.07,198.42,203.44,229.67,185.34,242.62,247.62,255.93,268.56,266.31
2021-06-02 22:19:45.042000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,197.34,197.93,199.30,192.01,,,,,,,,,,,,,,,,,,,,199.44,209.97,213.00,219.56,220.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.74,208.72,237.67,234.14,,,238.99,238.62,251.53,254.29,,184.06,184.22,188.22,197.84,203.55,194.00,205.56,211.35,209.48,204.79,201.04,195.80,199.78,196.10,194.72,198.29,205.14,205.56,202.04,202.14,203.69,203.75,206.44,230.42,263.03,258.25,252.93,211.52,207.27,208.57,203.56,202.24,198.72,197.67,199.17,203.88,205.03,208.33,211.54,214.46,214.37,214.52,209.54,213.95,219.83,216.91,212.98,211.81,247.56,254.34,256.40,250.96,188.94,,,,,
2021-06-02 22:20:09.005000,L8,,,,,,,,,,,,,,,,,,,,,,,,,193.59,197.03,170.86,198.89,182.76,,,,,,,,,,,,,,,,,,,,199.19,209.40,213.17,219.18,220.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.88,230.52,206.55,245.34,200.63,248.21,237.54,237.47,260.02,238.85,239.31,238.86,251.80,254.02,,183.83,184.14,188.29,197.83,203.73,194.18,205.87,211.16,209.32,204.12,200.72,195.77,199.45,195.93,194.68,198.28,205.00,205.63,201.83,202.24,203.65,203.88,206.24,265.20,262.88,257.62,253.29,211.07,207.08,208.49,203.33,201.97,198.61,197.59,199.67,203.72,205.25,208.58,212.06,253.73,259.19,265.94,273.49,263.05,263.15,255.05,218.54,217.22,248.60,257.05,257.19,255.42,260.68,,,,,
2021-06-18 22:19:50.783000,L8,,,,,,,,,,,,,,,,,,,,,,,,,188.52,195.60,191.28,197.32,191.51,196.56,199.56,188.80,196.91,202.67,190.81,198.14,193.70,,,,,,,,,,187.66,194.87,201.04,207.90,205.32,215.31,212.15,217.54,188.39,220.76,222.24,,235.50,228.16,226.36,218.70,,,,,,,,,,,,,,,,,,,,,,,,,,275.37,291.61,241.94,288.28,,,,,,,,,,247.55,249.87,450.93,432.87,410.30,432.69,254.67,183.58,183.73,190.46,196.65,202.82,191.71,205.89,212.87,213.01,208.07,205.63,201.02,204.70,199.25,241.42,245.86,243.23,256.49,254.97,262.38,264.29,260.61,259.53,265.09,265.47,272.21,266.12,210.10,206.76,205.12,205.02,204.70,202.02,252.88,246.73,248.73,246.77,251.88,255.69,261.68,252.13,256.17,260.52,261.83,250.63,204.46,203.94,200.34,210.96,270.22,262.26,256.62,259.79,245.52,260.36,,279.75,275.92
2021-06-18 22:20:14.746000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.50,193.31,199.93,206.41,179.83,213.41,190.78,215.28,219.90,218.81,220.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.11,182.51,189.56,195.57,201.37,190.16,204.83,212.32,211.65,207.20,204.45,199.40,203.55,198.42,225.33,244.83,241.61,255.39,253.95,261.48,206.24,224.50,258.91,264.11,264.90,271.82,265.48,209.24,205.83,204.25,204.15,203.81,201.01,199.47,205.36,208.25,207.84,250.75,254.40,260.79,251.21,210.02,205.47,204.93,204.19,203.56,202.28,199.38,209.97,199.88,201.70,255.04,258.34,243.39,258.75,,279.16,275.17
2021-08-05 22:20:29.025000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.42,181.09,182.30,183.06,176.73,177.85,189.81,,,,,166.23,174.81,190.22,184.55,189.87,184.54,190.75,177.10,183.97,191.16,201.35,200.52,221.23,197.41,195.68,190.60,191.07,194.44,202.76,197.70,202.29,210.60,203.35,210.73,200.55,213.74,207.82,219.43,203.96,186.23,223.30,225.13,224.89,225.59,228.11,227.43,228.00,,,,,,,,,,220.43,241.25,232.90,217.37,224.61,230.02,233.60,221.39,227.65,230.23,233.32,235.09,240.48,230.37,234.35,245.51,247.84,253.08,259.55,254.82,261.92,263.72,254.98,251.88,257.70,249.76,249.76,239.96,227.85,244.02,227.89,221.65,227.60,240.26,227.36,233.73,233.79,234.08,246.24,252.22,245.33,248.30,248.42,242.12,233.98,229.44,236.51,228.19,244.57,222.39,230.59,231.82,225.83,239.55,237.68,239.63,255.07,244.93,231.95,243.41,250.63,235.67,231.34,249.06,247.96,248.69,236.90,238.15,235.07,221.65,235.09,164.84,225.16,,
2021-08-12 22:26:18.451000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.77,196.26,200.41,197.73,,,,172.14,182.51,183.18,180.97,178.33,200.97,203.39,,,,,,,,,,,,,,,222.98,220.94,225.92,222.17,231.47,,,,,,207.70,216.28,222.56,236.29,,,,,,,,,,238.66,255.97,237.00,238.78,,,,,231.05,238.84,235.90,224.04,234.88,210.87,247.23,235.92,247.10,,,,,,248.30,250.96,220.42,251.02,257.86,265.05,267.39,259.25,259.93,262.33,265.45,257.79,262.36,258.06,250.51,245.06,238.86,243.02,240.03,244.59,245.84,252.12,247.54,256.94,253.34,260.31,248.45,257.46,258.33,245.68,247.75,244.72,243.67,245.95,243.89,257.40,252.39,259.70,255.00,258.16,257.28,263.21,256.41,256.88,268.45,258.33,253.60,247.56,249.74,247.29,241.53,243.23,240.57,190.54,235.67,250.76,260.06,283.75,280.27
2021-08-28 22:26:22.943000,L8,,,,,,,,,,,,,,,,,,,184.49,183.13,188.80,191.61,190.72,193.18,,,,,,192.78,197.23,207.80,197.03,,165.41,205.72,201.93,201.43,200.75,196.51,197.73,199.97,192.32,191.48,194.51,192.14,203.85,212.90,210.59,213.50,,,,,,,212.78,227.51,226.35,223.67,227.15,227.85,223.48,,,222.24,221.00,224.20,233.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.33,182.89,189.19,196.77,202.44,191.63,207.57,215.71,252.54,248.77,251.53,205.55,242.37,249.57,198.70,198.91,206.37,206.16,204.16,203.00,206.12,204.46,206.68,216.20,212.35,206.96,204.47,204.70,210.49,209.99,203.36,251.54,256.20,252.38,198.75,226.67,245.61,195.32,200.50,203.38,198.10,196.49,192.47,193.64,192.74,195.13,197.31,192.32,208.77,195.47,195.66,173.56,,,,,522.54,465.87
2021-09-13 22:26:27.233000,L8,,,,,,,,,,,168.03,183.81,181.67,179.51,182.25,189.52,181.96,179.73,188.50,197.69,207.90,201.15,207.03,212.29,210.13,223.69,,213.04,186.97,204.28,219.90,,,,210.09,204.18,215.52,201.22,214.05,218.09,217.44,212.29,211.66,215.86,219.46,223.06,,,,198.12,183.59,202.70,227.91,219.12,230.71,232.00,233.77,237.18,234.37,244.41,236.00,244.51,246.64,246.89,258.88,257.13,248.47,253.08,234.62,207.86,197.70,245.80,228.06,264.75,279.39,287.90,280.50,287.78,292.44,,,,283.92,270.32,264.72,274.29,279.36,277.62,261.25,,,,,,,,352.51,325.54,342.95,,246.88,247.07,335.62,335.33,348.20,,,179.45,186.46,191.11,194.63,199.22,189.98,204.72,210.23,206.92,200.45,197.48,195.50,195.64,194.66,192.31,196.51,204.17,202.98,242.13,250.42,245.83,257.46,259.06,260.30,263.15,264.00,265.33,265.25,264.39,254.11,257.07,254.19,243.39,251.35,257.22,258.84,256.86,266.11,262.77,265.91,259.52,264.90,260.91,255.74,259.98,252.78,243.88,268.27,257.34,246.64,257.38,254.64,250.62,254.31,261.63,230.94,292.20,289.29
2021-09-22 22:20:17.465000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.41,214.14,219.13,221.27,195.86,214.11,,,,,,232.60,200.84,237.65,,,,,,,,,,,,,,218.86,200.85,219.82,217.08,219.38,215.83,214.90,,,,,,,,,,,,,,176.70,179.13,183.29,189.14,195.20,186.59,202.25,213.02,206.48,199.55,195.72,192.62,192.24,194.14,187.44,197.76,227.31,236.74,240.56,240.54,241.52,198.58,200.61,246.96,254.05,206.49,204.19,203.69,197.72,199.87,198.51,198.36,196.55,193.58,195.82,241.98,247.25,203.66,208.04,207.98,220.42,231.54,238.03,238.38,232.01,199.77,198.89,195.59,239.43,196.97,202.61,190.40,170.17,234.87,236.31,171.88,274.43,262.42
2021-09-22 22:20:41.428000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.81,187.50,185.77,185.62,195.89,195.76,,,,,,,,,,,,,,,,,,,207.79,220.89,214.98,219.91,191.94,228.87,216.38,214.72,215.85,221.18,226.93,228.19,235.17,237.57,215.56,,,,,,,,,,,,,211.84,220.46,224.59,220.75,218.03,220.32,216.42,215.44,,,,,,,,,,,,,,178.22,180.62,185.80,191.90,198.42,252.86,248.63,248.77,207.41,200.20,196.61,195.69,194.50,197.28,190.56,222.92,229.91,237.12,240.92,240.83,241.84,199.88,201.71,247.74,222.80,207.95,249.32,204.92,198.95,201.20,199.53,199.35,197.79,194.36,235.82,216.84,248.23,246.29,254.39,208.69,248.06,249.69,239.13,239.19,233.39,200.46,200.15,196.31,240.49,197.75,241.62,235.62,228.75,236.25,238.05,248.29,276.16,263.45
2021-09-29 22:26:31.350000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.78,202.04,198.56,185.01,209.41,213.43,211.98,208.60,212.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.05,187.08,191.39,195.05,201.13,190.80,204.58,212.21,209.42,203.33,197.88,196.67,196.52,195.66,194.39,197.47,204.49,202.53,199.34,199.04,202.38,202.74,203.70,212.18,212.27,210.17,207.48,206.33,206.34,204.11,203.29,257.52,245.10,248.71,259.35,263.36,218.58,262.75,263.15,264.54,262.67,267.00,265.92,260.70,258.04,253.47,263.46,257.09,210.51,259.54,253.66,254.30,251.14,249.96,261.37,262.68,285.87,276.69
2021-10-08 22:20:23.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.27,176.68,179.04,185.01,191.55,197.03,198.68,,,,,196.53,179.55,185.72,182.33,174.11,178.83,193.71,191.77,208.46,190.66,186.43,189.43,199.54,190.17,202.02,208.20,211.64,214.99,219.83,209.52,210.05,189.42,189.72,204.96,198.59,190.52,210.70,203.22,195.61,211.19,216.08,218.72,224.35,225.12,236.26,241.18,246.79,249.24,218.14,242.94,235.62,,,221.99,230.79,222.60,212.45,211.60,214.36,191.36,220.81,225.22,231.59,206.51,205.40,205.87,,232.96,228.90,243.15,238.44,225.56,228.44,234.64,241.22,249.05,181.86,186.17,194.19,197.49,203.66,255.93,256.39,254.77,254.12,245.59,242.63,240.11,245.28,242.33,238.23,245.59,247.81,246.79,251.18,244.86,247.45,249.97,246.56,247.66,248.68,244.49,255.41,252.33,258.54,234.86,233.00,242.75,237.34,238.46,236.04,241.37,251.11,252.08,257.52,263.94,258.48,249.19,244.72,241.37,232.65,237.60,235.06,246.89,247.69,249.11,252.42,240.20,228.28,,230.61,239.93,275.68,268.17
2021-10-31 22:26:35.918000,L8,,,,,,,,,,,,,,,,167.56,175.26,169.34,173.92,219.90,228.62,194.23,193.34,198.65,194.36,196.06,232.26,230.35,189.69,194.77,229.96,219.95,237.61,196.48,203.71,197.34,203.86,201.98,193.01,193.77,193.23,195.53,198.43,198.07,238.38,244.58,247.86,252.47,229.64,247.18,250.55,232.11,242.51,242.49,224.01,234.56,254.62,225.94,247.23,210.85,252.44,223.77,223.79,216.89,222.61,221.72,217.22,257.97,257.16,229.33,231.78,230.88,242.09,247.55,245.21,276.23,284.97,248.07,244.36,241.96,248.08,245.59,244.63,247.63,250.06,231.35,230.46,235.78,227.42,236.90,230.46,229.33,232.97,273.98,438.48,502.76,458.65,307.58,267.72,292.82,252.16,245.85,239.70,242.48,259.18,251.58,254.91,263.72,256.96,263.34,271.82,277.80,276.71,272.21,272.89,258.13,258.22,259.39,253.88,253.23,246.96,244.59,247.32,242.98,244.47,249.50,249.36,255.38,262.21,258.16,263.54,264.25,259.86,259.90,261.71,269.76,255.60,250.72,254.83,251.99,249.83,250.36,259.57,257.81,258.91,270.77,265.77,262.16,259.86,254.12,254.52,244.41,259.67,246.04,254.91,250.28,259.88,247.31,248.54,243.64,240.97,232.28,248.58,287.41,264.60
2022-01-04 22:20:15.895000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.43,191.65,196.45,205.16,211.38,201.18,212.83,246.20,212.52,206.51,204.86,201.69,204.44,239.10,238.94,221.47,207.12,207.98,206.69,204.13,207.91,205.58,211.03,219.86,219.87,219.17,214.75,210.92,209.52,207.82,207.09,205.55,202.83,200.72,201.24,205.71,205.77,206.87,209.17,210.46,209.44,210.72,204.70,205.90,205.13,205.78,204.08,200.82,208.80,206.18,203.49,199.95,187.46,,,,174.27,259.96
2022-01-04 22:20:39.854000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.30,191.45,196.29,204.96,211.04,200.40,212.47,219.39,212.38,206.45,204.84,201.60,204.33,238.83,238.83,244.88,207.12,207.98,206.66,204.14,207.94,205.58,211.09,219.71,219.75,219.07,214.69,210.97,209.50,207.78,207.14,205.61,202.90,200.78,201.21,205.67,205.73,206.84,209.26,210.48,209.50,210.76,204.72,205.92,205.16,205.73,203.83,200.77,208.83,205.90,203.36,199.75,186.45,,,,267.80,259.75
2022-01-11 22:26:24.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.23,181.97,178.28,175.07,180.22,179.54,182.89,181.75,181.76,177.87,189.26,182.58,180.10,176.33,178.29,181.33,184.28,181.73,182.29,180.89,184.07,190.08,186.05,198.32,193.35,194.59,189.25,180.47,182.39,180.78,185.99,184.78,180.89,183.73,178.83,172.42,181.35,175.29,170.91,170.45,238.76,,,,,,,,180.44,183.19,185.70,178.64,182.88,178.93,187.31,187.71,240.45,263.38,260.42,248.88,230.52,263.86,272.10,224.21,220.65,262.61,258.74,254.01,249.06,245.56,250.96,250.88,247.65,247.73,237.64,259.45,262.78,215.75,264.52,266.65,272.91,269.97,263.17,220.64,216.77,214.18,210.26,252.03,254.27,258.05,262.31,209.85,210.60,211.49,257.75,257.30,212.42,215.37,213.11,211.81,210.18,210.03,210.00,264.22,249.68,210.67,213.48,213.92,258.26,257.85,258.18,260.94,280.07,272.71
2022-01-12 22:20:13.302000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.34,188.51,193.99,201.66,204.90,192.92,208.96,213.51,211.38,206.21,200.78,201.46,204.67,199.23,196.00,229.59,206.32,204.40,203.43,245.38,206.03,204.77,205.99,212.05,214.11,212.85,208.41,207.54,206.19,206.78,202.62,202.58,198.84,198.65,198.84,202.43,202.97,204.43,206.89,208.49,206.34,208.39,203.49,203.14,202.18,201.89,201.06,199.25,208.63,201.55,206.47,198.22,178.10,,,,280.76,264.63
2022-01-12 22:20:37.257000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.86,189.04,194.08,202.24,205.55,194.03,209.08,213.94,211.71,206.74,201.61,201.69,205.59,199.56,196.28,229.80,206.80,204.89,249.50,245.57,206.54,204.95,206.38,212.14,214.28,213.07,208.36,207.64,206.46,207.48,202.75,202.69,198.68,198.62,198.67,202.47,202.90,204.61,207.23,208.41,206.66,208.47,203.53,203.33,202.32,202.16,201.33,199.44,209.85,202.15,207.09,199.95,179.49,,177.97,184.29,280.91,265.69
2022-01-19 22:26:22.128000,L8,,,,,,,,,,177.94,224.25,227.08,206.68,171.41,215.92,196.83,226.30,221.54,175.33,209.08,209.90,228.51,228.04,225.74,216.24,233.87,250.33,217.26,262.04,234.75,216.00,246.84,251.58,251.18,233.65,253.49,278.12,260.10,223.27,226.57,260.66,236.10,254.48,267.47,201.07,225.10,242.04,240.49,255.60,259.23,275.59,209.61,214.01,267.61,253.30,250.89,284.53,300.23,293.07,255.74,279.23,227.38,268.24,282.38,286.56,225.21,268.82,293.55,288.25,284.05,285.85,299.35,294.51,332.47,297.21,248.90,249.39,241.75,257.93,250.25,306.85,312.51,351.09,257.40,314.49,299.98,241.32,246.38,277.79,311.56,320.12,304.58,311.10,330.15,235.05,241.72,302.21,309.07,307.10,323.85,324.39,265.34,265.17,274.10,273.96,259.02,270.67,280.67,286.39,280.51,294.04,299.70,298.06,289.42,282.39,277.15,268.64,275.60,265.37,261.78,270.92,272.55,261.27,382.71,370.39,363.84,374.02,336.81,394.27,376.32,274.50,358.04,393.49,334.91,294.16,428.14,435.34,403.46,411.46,268.06,277.01,269.34,262.76,281.37,269.83,285.11,285.08,274.84,269.54,290.28,283.00,284.57,339.10,345.47,401.00,386.48,411.19,417.70,445.10,415.00,257.27,279.65,291.22,331.52,319.24
2022-01-20 22:20:15.352000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.20,185.02,191.81,198.88,201.63,190.54,203.80,209.50,207.21,202.23,198.75,199.81,205.28,200.24,196.82,199.59,205.09,204.93,202.16,240.55,240.30,202.39,203.52,210.95,212.00,210.90,207.82,206.46,204.31,252.97,263.21,252.91,250.03,195.63,196.44,200.10,201.79,202.65,206.16,207.02,204.82,205.99,201.68,202.45,202.79,200.87,198.81,197.78,210.68,199.59,202.47,253.59,252.44,256.47,255.83,252.22,281.45,274.70
2022-01-20 22:20:39.315000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.59,185.59,192.04,199.44,202.38,191.40,258.77,259.49,257.57,257.69,250.14,246.36,245.37,252.45,241.25,249.96,205.46,205.58,202.92,241.27,240.52,256.43,233.42,211.49,212.38,211.39,208.17,207.01,204.71,253.22,263.53,253.39,250.57,235.06,196.56,200.27,201.87,203.05,206.32,207.08,204.90,205.99,201.79,202.73,203.18,201.38,199.08,197.96,214.26,200.18,202.94,193.27,175.26,256.91,256.24,265.48,281.83,275.31
2022-01-27 22:26:26.928000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.86,187.65,192.09,199.13,203.05,192.14,206.03,210.29,208.43,202.47,199.40,197.69,198.90,197.00,195.16,199.11,204.04,203.18,200.89,201.17,203.36,203.15,204.33,211.41,212.47,211.04,207.32,204.39,204.13,202.58,201.45,201.59,197.56,195.40,196.31,200.51,200.65,202.28,205.76,206.52,205.02,204.74,201.15,201.38,201.40,199.75,197.63,197.24,205.42,198.70,199.96,193.79,176.17,,,,274.51,249.65
2022-01-28 22:20:07.765000,L8,,,,,,,,,,,,,,,168.57,172.55,171.70,179.15,180.51,177.65,198.04,177.96,193.53,189.00,196.62,195.69,189.64,192.48,193.88,189.15,192.68,191.01,189.43,194.29,193.57,191.30,183.98,187.60,192.24,190.03,195.63,188.91,188.36,190.08,187.15,192.03,194.38,200.84,201.03,195.15,201.26,195.62,196.27,201.34,210.12,213.56,212.17,213.74,202.24,208.13,211.60,215.29,211.66,216.98,215.51,220.46,216.25,211.64,212.84,221.34,225.25,220.56,213.71,226.80,227.79,228.77,238.92,242.63,238.81,238.13,234.40,233.87,238.93,236.66,236.96,236.71,232.35,228.61,224.28,217.91,216.68,218.59,222.35,233.67,234.34,233.77,235.57,235.80,242.22,239.45,245.59,245.39,244.67,246.46,245.83,253.24,257.29,258.21,252.20,255.90,261.56,266.79,266.98,261.35,254.70,252.76,251.43,247.82,239.42,243.41,236.33,238.03,231.13,239.16,236.09,244.52,239.69,247.77,246.50,264.34,253.89,256.81,256.52,265.50,249.95,241.26,245.36,250.81,251.36,246.53,243.28,254.66,256.11,248.09,253.35,247.87,259.07,258.64,252.07,240.37,256.60,256.82,248.88,246.73,239.71,241.12,250.04,248.22,248.81,248.43,244.42,252.65,261.26,277.26,267.97
2022-01-28 22:20:31.729000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.16,171.94,174.40,174.04,175.30,172.92,173.74,172.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.08,188.86,193.59,198.84,205.18,211.35,203.75,212.00,217.05,211.90,207.53,205.40,203.35,204.77,206.74,200.29,204.12,208.58,209.19,206.60,206.00,208.74,208.67,210.37,219.68,218.08,216.39,214.00,211.86,210.00,208.05,206.54,207.01,200.97,200.05,200.61,204.67,208.49,206.65,208.88,210.12,208.16,210.51,206.05,206.53,204.91,206.40,203.73,202.43,210.41,206.69,206.29,201.93,190.34,,188.50,187.77,268.58,256.96
