dates,nzd0433-0000,nzd0433-0001,nzd0433-0002,nzd0433-0003,nzd0433-0004,nzd0433-0005,nzd0433-0006,nzd0433-0007,nzd0433-0008,nzd0433-0009,nzd0433-0010,nzd0433-0011,nzd0433-0012,nzd0433-0013,nzd0433-0014,nzd0433-0015,nzd0433-0016,nzd0433-0050,nzd0433-0051,nzd0433-0052,nzd0433-0053,nzd0433-0054,nzd0433-0055,nzd0433-0056,nzd0433-0057,nzd0433-0058,nzd0433-0059,nzd0433-0060,nzd0433-0061,nzd0433-0062,nzd0433-0063,nzd0433-0064,nzd0433-0065,nzd0433-0066,nzd0433-0067,nzd0433-0049,nzd0433-0017,nzd0433-0018,nzd0433-0019,nzd0433-0020,nzd0433-0021,nzd0433-0022,nzd0433-0023,nzd0433-0024,nzd0433-0025,nzd0433-0026,nzd0433-0027,nzd0433-0028,nzd0433-0029,nzd0433-0030,nzd0433-0031,nzd0433-0032,nzd0433-0033,nzd0433-0034,nzd0433-0035,nzd0433-0036,nzd0433-0037,nzd0433-0038,nzd0433-0039,nzd0433-0040,nzd0433-0041,nzd0433-0042,nzd0433-0043,nzd0433-0044,nzd0433-0045,nzd0433-0046,nzd0433-0047,nzd0433-0048,satname
2004-02-19 22:05:07+00:00,254.49166666666665,233.86166666666668,234.85166666666666,231.10333333333332,219.80333333333337,223.58199999999997,222.32800000000003,240.21000000000004,256.9,254.20000000000002,248.44499999999996,202.595,221.0,213.74,226.64333333333335,179.91666666666666,201.66666666666666,232.68833333333336,240.804,241.62999999999997,235.69,239.408,239.75,200.46333333333337,246.23000000000002,243.4975,238.348,241.952,240.38600000000002,239.936,241.542,240.656,242.11400000000003,241.148,235.4975,210.24,193.00333333333333,187.28,194.66000000000003,271.625,224.198,228.01799999999997,230.344,228.49,229.176,225.334,221.952,211.67200000000003,206.4475,236.07,216.79,205.012,210.532,211.512,215.66799999999998,220.26799999999997,227.666,227.904,223.868,225.752,225.902,222.26400000000004,221.946,221.82200000000003,225.07200000000003,227.408,228.994,230.53000000000003,L5
2004-05-18 22:00:38+00:00,253.12599999999998,232.90600000000003,233.814,228.05599999999998,219.488,224.48749999999998,223.618,240.546,256.06,255.54500000000002,248.39499999999998,216.66500000000002,231.08,213.74,226.64333333333335,179.91666666666666,201.66666666666666,231.87,239.548,239.45,236.402,237.752,239.344,208.09333333333333,243.058,242.04000000000002,238.19400000000002,240.852,239.52200000000002,239.03400000000002,240.58,238.488,241.46400000000003,239.88400000000001,238.67333333333332,209.745,193.00333333333333,187.28,194.66000000000003,271.625,219.38666666666666,225.90833333333333,229.55499999999998,224.81499999999997,227.12,222.78666666666666,221.952,211.67200000000003,206.4475,236.07,216.79,205.012,210.532,211.512,215.66799999999998,220.26799999999997,227.666,227.904,223.868,225.752,225.902,222.26400000000004,221.946,221.82200000000003,225.07200000000003,227.408,228.994,230.53000000000003,L5
2004-08-22 22:03:12+00:00,,,,,,,227.97,242.42000000000002,246.1,258.48,241.33,217.55,251.24,,,195.6,214.85,229.03500000000003,229.8,230.695,228.39,220.74,230.04,226.75,230.37,236.21,233.57,236.16000000000003,240.23,238.185,241.11,237.82999999999998,237.09,235.47500000000002,231.54,217.36,,,,,203.485,212.36,218.41500000000002,206.44,216.84,210.05,,188.71,184.02,191.13,199.42,179.97,,,,,,,,,,,,,,,,,L5
2004-09-30 22:10:21+00:00,261.01,243.68,246.84,237.01,227.45,226.6,227.5233333333333,242.04,248.10333333333332,254.34500000000003,239.825,224.01999999999998,249.82999999999998,,243.77,208.91,222.595,229.56000000000003,230.93666666666664,231.73333333333335,228.76,227.9,233.74,232.44,234.785,237.47999999999996,235.62,237.70666666666668,240.22666666666666,238.53666666666666,240.85,237.79333333333332,237.9,236.37666666666667,226.18,218.87,222.96,220.8,216.79,,206.24333333333334,210.98666666666668,212.40666666666667,205.57999999999998,216.34499999999997,210.08,201.55,188.99,190.88,196.37,201.39499999999998,177.25,,,,,,,,,,,,,,203.54,216.18,214.87,L5
2004-10-16 22:10:42+00:00,269.71000000000004,254.815,255.385,251.39,244.68,242.625,234.39499999999998,249.5575,256.295,262.4866666666667,251.21666666666667,224.01999999999998,249.82999999999998,,243.77,208.91,222.595,229.56000000000003,240.6875,241.4025,238.545,241.65666666666667,245.78333333333333,245.39333333333335,248.39333333333335,250.88333333333333,252.97333333333333,249.4975,251.89499999999998,250.6725,251.70749999999998,249.55,248.8375,247.875,237.70666666666668,232.495,253.755,254.835,248.17000000000002,276.43,206.24333333333334,210.98666666666668,212.40666666666667,205.57999999999998,216.34499999999997,210.08,226.22,188.99,190.88,214.64000000000001,217.96333333333334,177.25,248.64,,,245.79,247.64,,245.87,248.35,,245.92,251.66,260.45,,203.54,244.105,242.275,L5
2004-11-26 22:05:17+00:00,272.81666666666666,255.27666666666664,256.37,252.48,247.76666666666665,245.17999999999998,239.4675,255.6825,262.72249999999997,265.11333333333334,258.09666666666664,244.96333333333334,267.17,,263.36,208.91,237.85999999999999,232.485,253.1025,253.8575,249.5675,258.97,260.3,262.28000000000003,262.3966666666667,261.4266666666667,263.44,257.4025,259.15999999999997,258.32,259.055,256.62,258.0725,258.1375,243.0675,244.1275,259.21333333333337,264.3666666666667,259.53999999999996,279.555,211.7,208.8,205.805,204.72,215.85,210.11,232.42333333333332,188.99,203.71666666666667,218.72750000000002,222.02249999999998,177.25,241.555,,,250.39499999999998,253.85999999999999,,250.375,253.82999999999998,,246.125,246.975,253.985,247.96,203.54,247.86666666666665,246.49,L5
2005-04-10 22:13:16+00:00,265.08666666666664,247.5233333333333,249.16,244.83333333333334,257.92499999999995,254.46999999999997,251.97,268.02500000000003,275.4,272.565,267.985,271.42,285.92,,282.95,,268.39,,272.91499999999996,272.155,269.39,270.92500000000007,271.73,274.355,273.995,272.765,276.325,275.53499999999997,276.88999999999993,276.01,275.355,274.195,275.93499999999995,278.02,259.955,267.025,277.34000000000003,286.15,280.91499999999996,279.555,,,208.32,201.51,214.12,216.18,233.79333333333332,195.42,229.39,241.08500000000004,242.64999999999998,183.42,226.67333333333332,197.24,201.64,250.39499999999998,253.85999999999999,206.7,250.375,253.82999999999998,208.47,233.90666666666667,235.30666666666664,238.75,247.96,,263.7099999999999,262.3,L5
2005-08-09 22:07:58+00:00,256.77,220.42,225.21,214.07,,,,,,,,,,,,,,,236.21,236.01,233.15,232.45,232.67,228.74,246.96,248.01,245.78,248.09,251.13,249.23,251.34,240.96,235.35,238.82,232.23,,,,,,,,208.32,201.51,214.12,216.18,205.66,195.42,,,,183.42,196.91,197.24,201.64,,,206.7,,,208.47,209.47,211.97,208.28,,,,,L5
2005-09-10 22:08:07+00:00,258.1333333333334,231.375,234.985,226.12,228.82,220.41,226.28,235.82,250.16,247.48,236.04,,,221.2,,189.36,,233.01,234.245,236.94,233.37,234.89499999999998,233.17,234.16000000000003,242.95499999999998,246.66,243.525,242.505,243.11,242.105,244.67000000000002,236.91000000000003,236.1,235.54,229.54500000000002,224.48,,,,,203.17,216.28,215.54500000000002,207.875,214.55999999999997,215.575,206.055,195.85,,195.88,199.12,185.795,194.695,194.125,198.01,,,205.125,,,204.61,205.435,207.39,203.20499999999998,,209.0,225.79,223.04,L5
2005-11-13 22:08:20+00:00,273.11000000000007,252.615,253.83500000000004,247.4,242.69,238.27999999999997,242.185,254.52,264.74,262.51,254.23000000000002,281.99,299.55,260.245,296.75,241.15,290.49,253.385,248.75666666666666,250.27666666666664,246.43999999999997,245.63333333333333,244.33666666666667,245.88,253.17666666666665,255.25666666666666,252.92999999999998,253.0566666666667,254.00666666666666,253.62666666666667,255.34666666666666,249.37,249.5333333333333,248.07333333333335,241.91,248.64999999999998,288.77,290.09,289.42,289.37,242.57,216.28,245.545,237.05,237.06499999999997,235.48499999999999,230.155,221.675,238.56,217.77499999999998,223.055,219.48,221.815,222.23,224.48000000000002,256.98,259.87,231.51000000000002,249.99,251.58,224.60500000000002,224.95499999999998,226.285,225.175,257.11,236.15,247.925,245.565,L5
2006-02-01 22:10:13+00:00,276.555,256.59999999999997,256.1433333333334,251.04333333333332,246.36666666666667,243.08333333333334,244.86999999999998,257.9166666666667,267.32666666666665,264.1466666666667,260.9066666666667,283.495,298.875,271.90000000000003,295.4,256.32,288.33000000000004,258.05,254.19,253.27499999999998,249.6525,249.5625,249.0075,251.07999999999998,257.0875,258.3225,257.29,257.655,258.1525,258.19,259.4375,254.925,254.71999999999997,253.6325,246.47250000000003,254.45333333333335,286.22,288.92999999999995,288.25,287.025,251.63333333333333,216.28,251.79999999999998,243.28666666666666,242.93666666666664,239.89999999999998,236.62666666666667,229.54,237.16,223.80666666666664,228.30333333333337,227.24,228.30666666666664,229.00666666666666,232.12,251.64000000000001,254.21,236.9366666666667,247.555,248.74500000000003,231.27666666666667,231.70666666666668,233.42333333333332,233.96333333333334,257.65,243.49333333333334,253.02666666666664,251.09666666666666,L5
2006-02-08 22:16:33+00:00,279.7325,260.1225,257.05,253.8675,250.625,247.435,248.08999999999997,261.575,271.8175,268.3675,265.23249999999996,287.8,300.76666666666665,280.1675,298.30333333333334,265.7475,290.86333333333334,262.1125,263.57,261.9425,259.365,258.825,259.40999999999997,263.3175,265.5025,266.5925,265.73,265.72249999999997,264.5525,266.1475,265.8325,264.8025,264.46,262.9075,254.72500000000002,257.4825,288.31333333333333,290.74,291.6266666666666,290.2133333333333,259.73,216.28,257.475,249.505,248.6025,245.9425,242.175,235.9975,239.01999999999998,228.6825,233.0525,232.4125,234.1675,233.7825,237.41750000000002,251.53666666666666,255.2266666666667,241.8175,250.73333333333335,251.25666666666666,237.22750000000002,236.37,239.345,241.5275,259.3933333333334,249.1975,256.5075,256.8875,L5
2006-03-12 22:17:13+00:00,274.8175,254.1375,251.7725,259.1,257.8933333333334,256.4433333333333,255.35999999999999,270.16,279.0366666666667,275.33,274.9633333333333,287.8,300.76666666666665,299.8233333333333,298.30333333333334,291.21,290.86333333333334,271.81333333333333,274.0,269.96666666666664,267.95666666666665,265.9866666666667,267.98999999999995,271.22999999999996,274.35333333333335,273.68666666666667,273.8833333333334,275.3233333333333,274.37333333333333,276.53666666666663,264.12,263.455,273.66333333333336,261.9075,264.0133333333334,268.48333333333335,288.31333333333333,290.74,291.6266666666666,290.2133333333333,278.58333333333337,183.97,269.04333333333335,261.26,259.80333333333334,256.26666666666665,254.08333333333334,249.23666666666668,239.01999999999998,239.61666666666667,244.36333333333334,234.3325,237.20499999999998,237.29250000000002,240.3825,239.7375,243.845,254.57333333333335,250.73333333333335,251.25666666666666,249.38666666666668,248.02666666666667,251.5233333333333,255.99333333333334,259.3933333333334,262.59666666666664,266.74666666666667,268.17,L5
2006-10-22 22:20:22+00:00,267.3,251.89,252.65,252.77,254.14,248.63,251.42,271.71,278.45,275.85,270.65,284.37,300.49,288.95,287.03,282.54,277.91,258.98,260.0,258.48,258.2,268.81,269.47,271.54,274.28,272.85,276.54,275.22,272.51,260.72,264.42,262.04,259.78,259.47,250.98,256.87,279.04,279.92,278.14,274.87,267.5,267.21,269.62,263.44,258.83,258.63,254.01,247.3,240.48,241.29,231.64,234.41,235.15,237.39,238.86,242.12,244.73,250.76,247.82,253.08,249.5,247.03,251.43,252.44,256.57,249.09,251.39,252.12,L5
2006-10-31 22:14:17+00:00,271.875,254.95,255.815,253.92000000000002,254.615,251.8,254.765,275.88,280.145,277.355,272.31,287.725,301.85,295.21000000000004,288.15999999999997,282.935,280.59000000000003,261.33500000000004,263.515,260.58000000000004,261.39,270.37,271.38,273.32500000000005,276.82,275.33000000000004,277.71000000000004,276.625,275.055,264.795,266.75,266.09000000000003,263.30499999999995,263.33000000000004,253.21499999999997,259.26,280.48,282.83000000000004,280.58,277.64,269.735,269.155,270.99,265.46500000000003,259.62,260.235,255.92,249.78500000000003,240.88,241.87,236.015,235.815,236.86,238.39499999999998,240.765,243.32,245.75,250.785,250.425,254.21,250.865,249.29000000000002,253.095,255.245,258.495,253.51,253.87,255.74,L5
2006-12-09 22:20:48+00:00,273.4866666666667,255.67,256.49333333333334,253.74666666666667,255.26333333333332,254.36333333333334,257.3066666666667,272.99666666666667,277.49,273.80333333333334,270.30333333333334,285.4066666666667,299.43666666666667,294.6666666666667,288.8833333333333,283.0133333333333,281.55,262.6933333333333,266.8933333333333,264.46000000000004,266.18333333333334,270.92333333333335,272.43,274.92333333333335,278.24,276.8866666666667,279.74333333333334,274.1433333333334,272.93666666666667,266.0,266.97,266.64000000000004,264.42333333333335,264.19,253.58333333333334,260.6566666666667,281.1333333333334,286.71000000000004,285.41,282.9066666666667,274.2366666666667,273.6933333333333,272.72,267.43,263.2033333333333,262.7233333333333,257.10999999999996,247.92666666666665,238.26,240.01666666666665,236.39,237.1,238.22,239.51,242.65,248.9466666666667,251.20333333333335,255.70666666666668,253.30999999999997,256.57,254.22666666666666,252.61666666666667,257.4266666666667,254.48333333333335,257.55,255.36666666666667,255.57333333333335,257.63000000000005,L5
2007-02-04 22:14:57+00:00,273.4866666666667,255.67,256.49333333333334,253.7875,254.3275,253.4675,256.7075,272.9975,277.34749999999997,273.895,271.15250000000003,286.78999999999996,300.3325,296.615,291.0,284.7825,282.725,262.87,265.2675,263.9125,264.45,268.76,269.3275,275.0,278.435,276.7525,279.47,274.71000000000004,274.26,268.6925,269.4625,265.7325,264.39,264.6025,253.5325,260.135,281.18,286.315,285.2475,282.15250000000003,273.96750000000003,271.9575,270.16,265.8375,263.21500000000003,261.98249999999996,256.85,249.45000000000002,239.4,240.615,239.035,239.8875,238.76749999999998,239.2475,243.3125,247.7075,250.765,254.1025,251.575,254.22,255.005,252.735,257.59,256.01750000000004,258.78,258.3125,258.6325,258.57,L5
2007-09-07 22:19:19+00:00,293.61,277.06,277.94,269.88,266.98,258.07,266.74,277.25,281.07,281.64,276.83,290.23,302.0,298.9,294.39,293.63,292.21,277.3,274.79,265.96,268.84,270.48,268.78,269.87,274.92,275.66,277.82,282.14,280.84,279.95,281.04,274.31,278.77,277.51,270.33,275.49,297.27,299.2,296.94,291.22,286.07,274.03,276.79,273.14,261.99,259.8,255.93,252.21,243.74,248.83,242.1,247.43,245.3,247.45,251.94,248.66,245.74,248.1,245.49,243.42,239.3,241.09,241.87,251.34,254.01,258.9,269.18,270.61,L5
2007-10-02 22:12:54+00:00,278.45000000000005,258.92,259.115,251.74,248.15500000000003,240.36,246.965,256.81,263.705,262.74,253.02499999999998,290.23,302.0,298.9,294.39,293.63,292.21,259.79,259.915,253.73499999999999,252.65499999999997,255.01500000000001,253.95499999999998,255.625,256.365,255.34500000000003,277.82,282.14,280.84,279.95,281.04,254.89,261.11,261.325,249.385,275.49,297.27,299.2,296.94,291.22,286.07,274.03,276.79,273.14,243.925,240.10000000000002,231.005,252.21,243.74,248.83,242.1,247.43,245.3,224.235,251.94,234.125,231.42000000000002,231.93,230.23000000000002,228.63,227.17000000000002,221.765,221.0,251.34,254.01,258.9,269.18,270.61,L5
2008-12-23 22:04:28+00:00,227.41,213.68,217.16,207.4,,,189.07,221.45,230.96,230.5,215.34,,245.75,,,,,217.47,219.98,212.58,207.02,200.84,207.79,,223.6,229.88,,,,,,220.12,214.34,208.6,,,,,,,,,,,210.26,213.97,216.1,,,,,,208.47,208.46,,205.91,208.56,208.11,206.65,208.9,211.9,213.22,220.88,,,,,,L5
2010-01-27 22:10:50+00:00,277.2,263.84,259.91,252.32,230.19,217.27,223.48,247.65,256.79,252.8,253.5,239.02,284.28,287.42,286.18,282.02,283.8,266.99,269.59,262.79,259.53,263.96,261.35,266.24,268.75,269.09,271.91,274.71,271.81,273.36,274.63,273.81,272.18,271.5,263.4,268.1,286.16,288.54,287.18,285.88,279.04,273.66,271.25,267.33,265.62,258.57,255.93,251.05,242.06,243.31,240.39,249.25,248.91,248.26,253.69,253.01,251.62,251.41,249.71,248.72,248.44,247.42,250.57,255.44,259.91,259.11,265.16,263.34,L5
2011-01-21 22:16:06+00:00,274.67,257.99,254.59,251.73,228.35,212.62,218.64,240.56,253.64,251.95,243.73,218.96,260.63,265.68,262.63,262.37,265.41,255.62,252.53,254.13,251.74,253.18,253.43,255.7,260.43,272.41,273.61,273.15,273.6,273.24,273.18,272.0,272.56,256.94,247.51,264.83,268.85,265.5,261.7,266.39,261.27,258.29,259.02,256.12,256.99,252.16,255.26,251.43,243.57,240.89,243.1,248.04,251.66,249.82,239.51,236.89,242.03,243.33,238.71,240.64,238.17,240.01,252.36,257.0,257.95,259.67,262.61,263.25,L5
2011-02-15 22:09:58+00:00,275.68,262.895,263.625,253.89999999999998,229.625,215.07,223.8,247.84,259.835,256.025,246.005,221.22,261.975,266.02,265.78,264.625,267.865,257.865,258.155,258.8,256.055,258.45000000000005,256.605,260.82,268.435,276.245,276.03499999999997,275.37,275.86,275.545,276.34000000000003,274.505,269.805,259.95,251.39999999999998,268.525,271.245,265.905,264.735,268.32,266.6,257.355,262.32,259.4,259.95500000000004,257.615,260.265,254.725,245.95499999999998,245.82,245.195,251.42000000000002,253.255,252.42000000000002,241.87,240.31,246.67000000000002,246.85000000000002,242.25,243.14999999999998,242.365,246.555,253.18,257.86,258.66499999999996,261.21500000000003,264.86,265.90999999999997,L5
2013-05-02 22:27:58+00:00,260.5,248.91,248.93,236.16,222.81,207.24,214.1,241.4,243.7,250.12,238.5,184.11,,,,,,243.22,246.88,243.39,244.36,247.3,241.73,246.73,247.81,251.56,250.55,251.13,251.36,247.53,252.06,246.61,245.58,247.39,239.64,243.33,,,,250.75,248.79,229.77,250.56,245.87,249.39,239.73,234.5,224.81,210.33,213.84,,,220.6,,221.54,223.65,225.66,226.31,225.12,224.78,221.05,220.71,221.45,226.96,222.91,232.19,241.14,243.24,L8
2013-05-11 22:21:55+00:00,259.01,246.44,247.15,235.365,220.2,204.98000000000002,208.69,236.60000000000002,243.7,250.12,238.5,184.11,,,,,,238.56,243.79,239.32999999999998,241.59,244.645,228.57,246.73,241.6,243.78,239.82,242.83499999999998,242.715,240.91,244.785,240.455,238.205,243.35,234.63,237.68,,,,250.75,248.79,229.77,239.60500000000002,245.87,239.70499999999998,232.98,217.76,224.81,210.33,213.84,,,220.6,,221.54,223.65,225.66,226.31,225.12,224.78,221.05,220.71,221.45,226.96,222.91,232.19,241.14,243.24,L8
2013-05-27 22:22:02+00:00,272.66333333333336,246.44,259.82,248.10666666666665,234.85,220.17666666666665,208.69,244.79,258.74,267.15999999999997,238.5,184.11,284.82,277.12,272.44,261.25,265.09,238.56,243.79,239.32999999999998,241.59,255.46333333333337,228.57,246.73,241.6,255.86333333333332,239.82,242.83499999999998,242.715,240.91,244.785,240.455,238.205,243.35,234.63,237.68,294.82,302.59,299.91,250.75,248.79,229.77,239.60500000000002,245.87,239.70499999999998,232.98,217.76,224.81,210.33,233.835,259.25,,240.495,256.51,240.14999999999998,223.65,245.53500000000003,245.8,245.29500000000002,240.97500000000002,239.485,240.45999999999998,240.605,243.62,241.235,248.005,241.14,243.24,L8
2013-06-12 22:21:59+00:00,271.31,248.17666666666665,258.5,247.7525,233.39499999999998,218.815,209.06333333333336,244.79,258.74,267.15999999999997,238.5,184.11,284.82,277.12,272.44,261.25,265.09,243.84,247.61666666666667,243.12,242.93999999999997,253.24,231.74666666666667,245.64,244.21333333333334,254.04749999999999,236.01666666666665,229.04999999999998,242.715,240.91,244.785,240.455,238.205,243.35,234.63,241.86666666666667,294.82,302.59,299.91,250.75,248.79,229.77,239.60500000000002,245.87,239.70499999999998,232.98,217.76,224.81,210.33,233.835,259.25,,240.495,256.51,240.14999999999998,223.65,245.53500000000003,245.8,245.29500000000002,240.97500000000002,239.485,240.45999999999998,240.605,243.62,241.235,243.54333333333332,244.475,246.82999999999998,L8
2013-06-28 22:21:56+00:00,271.604,250.2025,258.216,246.89600000000002,231.71999999999997,217.08,210.015,243.9625,254.39666666666665,264.26666666666665,241.99,186.45,284.82,277.12,240.965,261.25,265.09,243.9725,248.01,244.1775,243.83249999999998,252.37400000000002,235.0625,247.31000000000003,245.2575,253.554,239.9925,235.64,245.76666666666665,241.90333333333334,245.12,242.09666666666666,242.1866666666667,245.29,237.51666666666665,241.9725,252.48,257.01,263.345,242.095,243.6,226.48000000000002,237.8166666666667,241.095,238.9433333333333,232.74,220.75,215.12,210.33,233.835,259.25,,240.495,256.51,240.14999999999998,223.65,245.53500000000003,245.8,245.29500000000002,240.97500000000002,239.485,240.45999999999998,240.605,243.62,241.235,243.54333333333332,243.58333333333334,245.68666666666664,L8
