dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139,satname
2023-09-03 22:26:09.141,229.1,218.86,198.31,179.09,179.71,,,,166.35,175.44,176.62,192.09,203.86,204.85,201.03,204.66,,,,,,,201.21000000000006,224.68,213.91666666666666,217.87,194.21,183.76,170.53333333333333,208.14249999999998,192.68666666666664,199.14166666666665,199.21166666666667,174.98399999999998,189.096,204.81000000000003,207.34,198.74999999999997,199.82000000000002,180.59,212.8,199.23250000000002,219.75125,224.4777777777778,218.98,225.87333333333333,221.88777777777779,223.43875,214.66125,230.04222222222222,227.25875000000002,226.6025,240.08142857142857,233.64875,229.4525,228.4775,234.52714285714288,239.8216666666667,234.775,226.205,231.56428571428572,235.98285714285717,235.23000000000002,223.1183333333333,174.99599999999998,,226.58,263.69,263.07000000000005,269.01,262.68,261.2,214.18,247.285,247.425,250.255,255.35000000000002,238.90333333333334,238.52666666666664,233.70833333333334,205.40499999999997,193.8385714285714,216.92,201.805,218.97,176.805,211.25333333333333,217.98666666666668,190.5466666666667,215.21,214.05166666666665,224.07166666666663,222.29571428571427,212.52285714285716,206.89857142857142,209.30714285714288,209.05142857142854,213.66375,218.79625000000001,211.33875,199.68375,184.94333333333336,174.93,256.62,230.17666666666668,236.913,235.79000000000002,231.28399999999996,238.67299999999994,220.82444444444442,264.36,233.58571428571426,233.2942857142857,232.64857142857142,240.77375,236.75,235.70166666666668,242.996,243.53500000000003,246.73599999999996,249.36333333333334,252.1011111111111,243.93124999999998,240.41999999999996,281.65,281.5,,259.41,235.48,229.97,,,,,,192.52,178.27,181.78,,,L8
2023-09-12 22:20:01.977,229.1,218.86,198.31,179.09,179.71,275.77,274.46,289.93,166.35,175.44,176.62,192.09,203.86,204.85,201.03,204.66,,,,,,,201.21000000000006,224.68,213.91666666666666,217.87,194.21,183.76,170.53333333333333,208.14249999999998,192.68666666666664,199.14166666666665,199.21166666666667,174.98399999999998,189.096,204.81000000000003,207.34,198.74999999999997,199.82000000000002,180.59,212.8,199.23250000000002,219.75125,224.4777777777778,218.98,225.87333333333333,221.88777777777779,223.43875,214.66125,230.04222222222222,227.25875000000002,226.6025,247.39375,233.64875,229.4525,228.4775,243.815,249.2357142857143,234.775,226.205,238.89125,244.49500000000003,235.23000000000002,223.1183333333333,174.99599999999998,,226.58,263.69,273.41,286.66999999999996,277.68999999999994,280.30999999999995,214.18,247.285,258.156,250.255,255.35000000000002,238.90333333333334,238.52666666666664,233.70833333333334,205.40499999999997,193.8385714285714,216.92,201.805,218.97,176.805,211.25333333333333,217.98666666666668,190.5466666666667,215.21,214.05166666666665,224.07166666666663,222.29571428571427,212.52285714285716,206.89857142857142,209.30714285714288,209.05142857142854,213.66375,218.79625000000001,211.33875,199.68375,184.94333333333336,174.93,256.62,230.17666666666668,236.913,235.79000000000002,231.28399999999996,238.67299999999994,220.82444444444442,264.36,233.58571428571426,233.2942857142857,232.64857142857142,240.77375,236.75,235.70166666666668,242.996,243.53500000000003,246.73599999999996,249.36333333333334,252.1011111111111,243.93124999999998,240.41999999999996,281.65,281.5,,259.41,235.48,229.97,,,,368.58,383.54,192.52,178.27,181.78,,,L8
2023-10-06 22:20:06.973,229.1,218.86,198.31,179.09,179.71,275.77,274.46,289.93,166.35,175.44,176.62,192.09,203.86,204.85,201.03,204.66,,,,,,,201.21000000000006,224.68,219.92,224.755,194.21,185.515,166.23666666666668,207.885,191.99333333333334,204.294,202.66400000000002,177.48666666666665,189.06,206.68800000000002,209.504,198.305,200.77499999999998,181.57000000000002,214.32666666666663,199.35999999999999,218.86714285714285,224.92375,219.45625,226.48624999999998,222.43125,224.20142857142858,216.89285714285714,230.64,228.7942857142857,226.78857142857143,250.93571428571428,233.6042857142857,229.64142857142858,229.32999999999998,254.78666666666666,259.02,243.22600000000003,228.13400000000001,245.0916666666667,246.78428571428574,236.91,223.914,177.51749999999998,,226.58,263.69,273.41,286.66999999999996,277.68999999999994,280.30999999999995,214.18,243.58200000000002,254.44500000000002,245.948,247.05000000000004,240.22333333333333,241.61999999999998,237.24,204.755,193.18714285714285,216.92,203.83999999999997,200.325,186.66,216.4,227.38000000000005,187.74,219.64000000000001,218.022,227.97200000000004,226.82199999999997,217.494,210.83800000000002,214.33200000000002,211.88333333333335,215.51285714285714,220.13000000000002,212.60285714285712,201.49857142857144,186.668,172.26999999999998,256.62,237.47571428571428,238.93875,239.01142857142855,235.09999999999997,239.87374999999997,222.52999999999997,264.36,235.03599999999997,234.08199999999997,230.095,240.10714285714286,237.92166666666665,227.71,242.29375000000002,243.9375,245.36625,248.66375000000002,251.37142857142857,243.69166666666663,239.19333333333327,281.65,281.5,,259.41,235.48,229.97,,,,368.58,383.54,192.52,178.27,181.78,,,L9
2023-10-30 22:20:12.688,226.735,215.54000000000002,196.055,180.775,175.735,275.77,274.46,289.93,166.35,171.39499999999998,173.01999999999998,189.95,200.34500000000003,202.655,197.43,201.865,195.22,188.86,192.57,200.67,207.11,205.3,206.08333333333337,221.745,222.13,227.53333333333333,212.52,198.83333333333334,181.4375,212.31,210.5125,208.14000000000001,206.76500000000001,186.1325,189.06,209.82333333333335,212.69500000000002,198.305,207.12599999999998,181.57000000000002,223.3575,199.35999999999999,224.9714285714286,229.54125,225.38250000000002,230.70125,226.37625,228.0957142857143,222.54714285714286,234.61,233.95714285714286,233.2242857142857,252.19,237.9114285714286,234.25285714285715,234.81571428571428,254.78666666666666,259.02,244.73000000000002,231.755,245.0916666666667,248.85625000000005,241.255,226.5233333333333,179.692,239.57,244.51500000000001,265.06666666666666,271.38250000000005,286.66999999999996,271.64666666666665,280.30999999999995,230.53999999999996,246.60999999999999,255.44857142857146,248.135,250.54000000000002,242.93285714285713,245.24166666666667,241.99333333333334,207.8942857142857,195.67625,217.53499999999997,203.83999999999997,200.325,204.34,216.4,231.69666666666672,225.225,226.744,226.83199999999997,234.054,232.904,222.946,216.43,221.88000000000002,217.90333333333334,220.33285714285716,224.68000000000004,216.65285714285716,205.94714285714286,199.554,187.64333333333332,255.94,242.2742857142857,242.37125,243.66428571428574,239.67428571428567,243.51999999999998,232.18571428571428,262.88,240.71800000000002,240.24200000000002,235.15333333333334,244.23857142857142,244.07666666666668,235.4575,245.73,247.10125000000002,249.0875,251.84125,255.39999999999995,248.34,249.30666666666662,281.105,281.76499999999993,,256.90500000000003,222.985,229.35,,,,368.58,383.54,186.60500000000002,175.73000000000002,184.39499999999998,,,L8
2023-11-06 22:26:20.628,226.735,215.54000000000002,196.055,180.775,175.735,275.77,274.46,289.93,166.35,171.39499999999998,173.01999999999998,189.95,200.34500000000003,202.655,197.43,201.865,195.22,188.86,192.57,200.67,207.11,205.3,206.08333333333337,221.745,222.13,227.53333333333333,212.52,198.83333333333334,181.4375,212.31,210.5125,208.14000000000001,206.76500000000001,186.1325,184.892,207.39142857142858,210.56285714285715,197.42600000000002,205.71666666666667,180.77,221.704,198.7925,224.92625,228.20999999999998,224.94444444444446,229.32555555555552,225.44555555555556,226.98375000000001,222.00375,234.61,233.95714285714286,233.2242857142857,250.13666666666666,236.19625000000002,233.12625,234.81571428571428,254.78666666666666,259.02,242.78571428571428,230.11142857142858,245.0916666666667,248.85625000000005,239.42285714285714,223.46571428571428,179.692,239.57,244.51500000000001,265.06666666666666,271.38250000000005,286.66999999999996,271.64666666666665,280.30999999999995,230.53999999999996,246.60999999999999,255.44857142857146,244.33571428571426,250.54000000000002,242.93285714285713,245.24166666666667,241.99333333333334,206.51749999999998,193.19444444444446,217.53499999999997,197.67,193.63,197.29,210.71333333333334,225.21000000000004,219.27999999999997,224.14499999999998,225.17666666666665,231.58,230.76666666666665,220.42499999999998,213.94333333333336,220.07500000000002,216.10142857142858,218.97500000000002,224.68000000000004,216.65285714285716,205.94714285714286,199.554,187.64333333333332,255.94,242.2742857142857,242.37125,243.66428571428574,239.67428571428567,243.51999999999998,232.18571428571428,262.88,240.71800000000002,240.24200000000002,235.15333333333334,244.23857142857142,244.07666666666668,235.4575,245.73,247.10125000000002,249.0875,251.84125,255.39999999999995,248.34,249.30666666666662,281.105,281.76499999999993,,256.90500000000003,222.985,229.35,,,,368.58,383.54,186.60500000000002,175.73000000000002,184.39499999999998,,,L8
2023-11-23 22:20:17.141,225.70666666666668,214.36,193.96666666666667,179.6833333333333,175.28,275.77,274.46,289.93,166.35,171.39499999999998,172.03666666666666,188.72,198.29666666666665,199.0533333333333,196.27333333333334,201.91,196.17000000000002,189.565,192.32000000000005,200.26,218.765,204.595,208.42500000000004,220.43666666666664,222.5475,228.7075,218.46,213.14666666666668,196.02249999999998,217.67799999999997,219.45499999999998,213.8166666666667,211.63833333333332,194.45,186.245,210.46857142857144,214.14285714285714,195.6225,209.87166666666667,180.77,225.87166666666667,198.7925,228.20857142857145,231.67749999999998,228.79000000000002,232.75,228.31,229.9485714285714,227.09571428571425,237.53857142857143,244.28666666666663,241.47,257.21250000000003,240.29428571428573,235.63285714285715,239.90666666666667,265.3275,264.9875,247.55714285714288,233.865,253.81000000000003,256.57571428571435,243.65833333333333,226.1483333333333,185.31249999999997,236.255,250.14666666666668,264.2525,270.758,286.66999999999996,268.065,280.30999999999995,239.05999999999997,250.615,257.82,245.0733333333333,252.246,247.05428571428573,249.035,244.49333333333334,208.775,195.24555555555557,215.47333333333333,203.3075,198.82,197.29,215.8075,227.26400000000004,224.27499999999998,229.385,230.95833333333334,236.645,235.23499999999999,224.90666666666667,218.09166666666667,226.93166666666664,223.67999999999998,225.07714285714286,230.77333333333334,222.61999999999998,213.05000000000004,201.44833333333335,193.9375,255.51999999999998,250.67500000000004,249.7428571428571,250.57833333333335,249.79999999999998,249.5942857142857,241.67,261.16333333333336,255.3,254.9775,244.22999999999996,252.08,255.66199999999998,242.282,252.11714285714285,253.06857142857143,255.46142857142857,257.8085714285714,259.8457142857143,256.185,256.145,280.12333333333333,280.7466666666666,,256.22333333333336,220.10666666666665,225.61666666666667,,,,368.58,383.54,182.6966666666667,174.65333333333334,184.71333333333334,,,L9
2023-12-09 22:20:14.489,225.70666666666668,214.36,193.96666666666667,179.6833333333333,175.28,261.38,268.16499999999996,281.07,166.35,171.39499999999998,172.03666666666666,188.72,198.29666666666665,199.0533333333333,196.27333333333334,201.91,196.17000000000002,189.565,192.32000000000005,200.26,218.765,204.595,208.42500000000004,220.43666666666664,222.5475,228.7075,218.46,213.14666666666668,196.02249999999998,217.67799999999997,219.45499999999998,213.8166666666667,211.63833333333332,194.45,186.245,210.46857142857144,214.14285714285714,195.6225,209.87166666666667,180.77,225.87166666666667,198.7925,228.20857142857145,231.67749999999998,228.79000000000002,232.75,228.31,229.9485714285714,227.09571428571425,237.53857142857143,244.28666666666663,241.47,257.21250000000003,240.29428571428573,235.63285714285715,239.90666666666667,280.56,278.86199999999997,247.55714285714288,233.865,265.99,256.57571428571435,243.65833333333333,226.1483333333333,185.31249999999997,236.255,250.14666666666668,264.2525,275.9433333333333,297.7233333333333,271.954,290.61999999999995,239.05999999999997,250.615,257.82,245.0733333333333,252.246,247.05428571428573,249.035,244.49333333333334,208.775,195.24555555555557,215.47333333333333,203.3075,198.82,197.29,215.8075,227.26400000000004,224.27499999999998,229.385,230.95833333333334,236.645,235.23499999999999,224.90666666666667,218.09166666666667,226.93166666666664,223.67999999999998,225.07714285714286,230.77333333333334,222.61999999999998,213.05000000000004,201.44833333333335,193.9375,255.51999999999998,250.67500000000004,249.7428571428571,250.57833333333335,249.79999999999998,249.5942857142857,241.67,261.16333333333336,255.3,254.9775,244.22999999999996,252.08,255.66199999999998,242.282,252.11714285714285,253.06857142857143,255.46142857142857,257.8085714285714,259.8457142857143,256.185,256.145,280.12333333333333,280.7466666666666,,256.22333333333336,220.10666666666665,225.61666666666667,,,,368.58,383.54,182.6966666666667,174.65333333333334,184.71333333333334,230.55,236.33,L9
2023-12-17 22:20:12.171,228.37,214.86,193.89249999999998,178.5525,174.93,261.38,268.16499999999996,281.07,166.35,170.09333333333333,172.5775,189.9925,199.35750000000002,200.62,196.955,201.9775,197.70333333333335,191.04333333333332,194.96333333333337,202.57333333333335,217.94333333333336,205.9466666666667,210.32600000000002,220.8325,223.462,230.048,222.17000000000002,217.4425,203.054,220.245,221.83599999999996,219.95333333333335,217.63666666666668,203.805,184.24333333333334,215.08571428571426,218.2671428571429,194.56000000000003,215.8033333333333,180.5566666666667,231.98833333333332,197.63,232.24,235.05375,232.86125,235.19875000000002,231.56625,232.65142857142857,230.91142857142856,239.6057142857143,248.45166666666668,244.37000000000003,258.8075,241.69,236.74571428571429,241.01333333333335,282.098,288.11249999999995,248.22571428571428,236.51999999999998,268.298,258.95,245.66666666666666,227.60999999999999,188.59249999999997,236.3033333333333,261.55,267.2875,278.2366666666667,289.73249999999996,272.97499999999997,279.1475,251.53666666666663,253.08833333333334,261.23285714285714,246.83166666666662,256.058,248.59857142857143,251.23166666666668,245.75833333333333,210.68375,197.0,217.26999999999998,207.044,203.06,197.29,219.58800000000002,229.375,228.32399999999998,232.18,233.22285714285712,238.36571428571432,236.93285714285713,226.88000000000002,219.97857142857143,229.46,226.26999999999998,227.51,232.71142857142857,224.18571428571428,215.01285714285717,205.34285714285716,198.286,256.06,256.16,255.83714285714285,259.2283333333333,258.09166666666664,255.52285714285713,249.65,262.78499999999997,258.088,258.298,253.58800000000002,258.3983333333333,263.216,249.37199999999999,257.33714285714285,258.06428571428575,260.52428571428567,262.46999999999997,264.9957142857143,264.79833333333335,261.65199999999993,282.08500000000004,281.29249999999996,283.37,259.4675,226.3175,225.485,,,,368.58,383.54,181.6375,174.765,181.875,230.55,236.33,L8
2024-01-26 22:20:14.221,228.37,214.86,193.89249999999998,178.5525,174.93,261.38,268.16499999999996,281.07,166.35,170.09333333333333,172.5775,189.9925,199.35750000000002,200.62,196.955,201.9775,197.70333333333335,191.04333333333332,194.96333333333337,202.57333333333335,217.94333333333336,205.9466666666667,216.77750000000003,220.8325,226.9825,234.3825,231.49,227.25333333333333,213.19,224.536,228.79999999999995,223.72400000000002,221.77000000000004,212.54999999999998,179.125,217.15499999999997,220.26833333333335,190.81000000000003,218.454,177.86,236.964,196.685,238.525,241.19500000000002,241.08666666666667,240.42166666666665,234.86666666666667,232.87,232.32333333333335,240.59,252.27399999999997,247.58200000000002,261.33714285714285,241.71333333333334,237.475,242.302,293.08500000000004,303.32666666666665,250.1583333333333,238.658,277.65749999999997,262.8866666666667,247.706,227.712,189.9333333333333,236.3033333333333,261.55,267.2875,278.2366666666667,289.73249999999996,272.97499999999997,279.1475,251.53666666666663,257.25,265.9866666666667,248.402,256.058,256.60800000000006,260.1375,254.73499999999999,211.25333333333333,197.78571428571428,217.26999999999998,201.49,203.06,192.99,217.46333333333334,227.1057142857143,223.82000000000002,231.8342857142857,233.39142857142858,237.71142857142857,236.78,226.16285714285715,219.5842857142857,229.99142857142857,225.69571428571427,229.9085714285714,234.0566666666667,226.36166666666665,216.78166666666664,214.776,203.9425,256.06,258.968,260.84166666666664,267.52200000000005,266.8179999999999,261.85499999999996,258.13199999999995,262.78499999999997,258.468,259.448,256.436,259.74,265.188,251.59,262.29333333333335,262.27833333333336,266.0883333333333,268.565,270.08,274.592,265.10599999999994,274.086,274.486,263.65,259.4675,226.3175,225.485,,,,368.58,383.54,181.6375,174.765,181.875,230.55,236.33,L9
2024-02-10 22:26:16.362,228.37,214.86,193.89249999999998,178.5525,174.93,261.38,268.16499999999996,281.07,166.35,170.09333333333333,172.5775,189.9925,199.35750000000002,200.62,196.955,201.9775,197.70333333333335,191.04333333333332,194.96333333333337,202.57333333333335,217.94333333333336,205.9466666666667,216.77750000000003,220.8325,226.9825,234.3825,231.49,227.25333333333333,213.19,224.536,228.79999999999995,223.72400000000002,221.77000000000004,212.54999999999998,182.25,213.85142857142858,216.5071428571429,189.59666666666666,214.67166666666665,179.87,232.86166666666668,196.41,234.8,238.09285714285716,238.31,237.6185714285714,233.21571428571428,231.11857142857144,232.32333333333335,238.38999999999996,252.27399999999997,247.58200000000002,261.33714285714285,241.71333333333334,237.475,242.302,293.08500000000004,303.32666666666665,250.1583333333333,238.658,269.436,257.41428571428577,246.9466666666667,223.56666666666663,189.9333333333333,236.3033333333333,261.55,267.2875,278.2366666666667,289.73249999999996,272.97499999999997,279.1475,251.53666666666663,257.25,265.9866666666667,248.402,256.058,256.60800000000006,260.1375,254.73499999999999,211.25333333333333,197.78571428571428,217.26999999999998,201.49,203.06,192.99,217.46333333333334,227.1057142857143,223.82000000000002,231.8342857142857,233.39142857142858,237.71142857142857,236.78,226.16285714285715,219.5842857142857,229.99142857142857,225.69571428571427,229.9085714285714,234.0566666666667,226.36166666666665,216.78166666666664,214.776,203.9425,256.06,258.968,260.84166666666664,267.52200000000005,266.8179999999999,261.85499999999996,258.13199999999995,262.78499999999997,258.468,259.448,256.436,259.74,265.188,251.59,262.29333333333335,262.27833333333336,266.0883333333333,268.565,270.08,274.592,265.10599999999994,274.086,274.486,263.65,259.4675,226.3175,225.485,,,,368.58,383.54,181.6375,174.765,181.875,230.55,236.33,L8
2024-02-19 22:20:03.384,228.37,214.86,193.89249999999998,178.5525,174.93,261.38,268.16499999999996,281.07,166.35,170.09333333333333,172.5775,189.9925,199.35750000000002,200.62,196.955,201.9775,197.70333333333335,191.04333333333332,194.96333333333337,202.57333333333335,217.94333333333336,205.9466666666667,216.77750000000003,220.8325,226.9825,234.3825,231.49,227.25333333333333,213.19,224.536,228.79999999999995,223.72400000000002,221.77000000000004,212.54999999999998,185.4725,211.55875,214.42125000000001,191.4225,212.41285714285715,180.2225,230.60142857142858,196.28,234.235,235.875,236.1825,235.66125,231.88125000000002,229.98250000000002,232.32333333333335,236.39874999999998,252.27399999999997,241.10833333333335,261.33714285714285,239.57714285714286,234.50857142857143,238.74666666666667,280.37,303.32666666666665,247.65142857142857,233.98000000000002,260.06166666666667,253.51125000000002,245.03857142857143,222.18714285714285,184.045,236.3033333333333,261.55,267.2875,278.2366666666667,289.73249999999996,272.97499999999997,279.1475,251.53666666666663,257.25,265.9866666666667,248.402,256.058,256.60800000000006,260.1375,254.73499999999999,211.25333333333333,197.78571428571428,217.26999999999998,199.52285714285716,203.06,190.432,215.7657142857143,225.14625,220.79999999999998,229.66125,230.39249999999998,235.65375,234.26125000000002,224.13125,217.63625,226.98499999999999,222.9175,227.4925,230.65285714285716,223.22714285714284,213.18285714285713,214.776,203.9425,249.052,252.92166666666665,258.4085714285714,263.1716666666667,262.16999999999996,259.2842857142857,254.13833333333332,262.78499999999997,254.6816666666667,255.08333333333334,254.4083333333333,257.89285714285717,261.02500000000003,250.37166666666667,260.07,260.08714285714285,263.56571428571425,266.5842857142857,267.8671428571428,271.06,262.27666666666664,269.99666666666667,274.486,259.94666666666666,259.4675,226.3175,225.485,,,,368.58,383.54,181.6375,174.765,181.875,230.55,236.33,L8
2024-02-27 22:20:07.716,228.12666666666667,213.52666666666667,192.42,178.37333333333333,173.33666666666667,261.38,268.16499999999996,281.07,,167.42,171.23,189.29333333333332,197.85666666666668,199.21,195.5966666666667,201.08333333333334,197.70333333333335,191.04333333333332,194.96333333333337,202.57333333333335,217.94333333333336,205.9466666666667,216.40333333333334,219.55000000000004,225.8233333333333,233.57666666666668,231.49,227.25333333333333,213.19,221.82750000000001,228.79999999999995,220.815,218.58750000000003,212.54999999999998,185.4725,208.7514285714286,211.28714285714287,191.4225,212.41285714285715,180.2225,230.60142857142858,196.28,234.235,233.1185714285714,233.73142857142858,232.89285714285714,231.88125000000002,229.98250000000002,232.32333333333335,233.85714285714286,251.3475,239.36600000000004,259.9583333333333,237.18,232.16625,235.05999999999997,282.07500000000005,320.03999999999996,243.86166666666668,233.98000000000002,260.084,251.13857142857145,245.03857142857143,222.18714285714285,184.045,236.3033333333333,261.55,263.7766666666667,279.072,296.63999999999993,275.034,285.12999999999994,251.53666666666663,254.73999999999995,266.248,243.02499999999998,252.34249999999997,251.74500000000003,257.34999999999997,250.3733333333333,211.25333333333333,194.36333333333332,217.38666666666666,195.86333333333334,199.08249999999998,190.432,211.19000000000003,221.03625,216.32999999999998,224.435,224.91875,229.76875,229.76375,219.30249999999998,212.84125,220.54625,216.0825,221.32999999999998,223.3385714285714,217.09714285714287,206.00428571428571,215.11500000000004,203.9425,247.16,242.56166666666664,253.2871428571428,256.8183333333333,254.92333333333332,253.81142857142854,249.86999999999998,262.25999999999993,248.5916666666667,249.40166666666664,252.5585714285714,254.04285714285714,255.98833333333334,249.10999999999999,256.4585714285714,256.1457142857143,260.0657142857143,262.47857142857146,264.40285714285716,265.7866666666667,260.1628571428571,263.50666666666666,266.842,259.94666666666666,259.4866666666666,223.26333333333332,223.99,,,,368.58,383.54,178.01,173.59666666666666,181.90666666666667,230.55,236.33,L9
2024-03-22 22:19:42.401,230.0425,212.41750000000002,197.01250000000002,178.37333333333333,173.33666666666667,246.99,261.87,272.21,211.56,180.20666666666668,185.405,190.7875,199.1675,206.1875,196.08,201.3625,199.58,191.4925,195.01750000000004,202.58249999999998,216.325,208.8975,215.60750000000002,220.88000000000002,226.335,232.37,231.025,227.715,216.32,223.81,228.60399999999998,222.488,220.47400000000002,212.305,194.96999999999997,211.0825,213.43375,191.4225,214.82625000000002,180.2225,233.0575,196.28,241.5425,235.66,235.67625,235.17125,236.865,234.205,240.02,239.1385714285714,254.37399999999997,242.215,254.60333333333335,241.41125,233.39857142857142,237.46,270.2575,334.36,247.04714285714286,237.31,252.546,244.2857142857143,247.26875,225.01375,186.948,235.8475,265.34000000000003,265.0225,273.71,281.56,267.02199999999993,266.58666666666664,250.915,255.42399999999998,257.544,245.84399999999997,253.248,253.16199999999998,257.22499999999997,251.81,221.10833333333335,200.09500000000003,217.76,199.99571428571429,203.034,190.432,213.88625000000002,223.72777777777776,216.32999999999998,224.435,224.91875,229.76875,231.98444444444445,221.51444444444442,215.04888888888888,223.00333333333333,218.66444444444446,223.50444444444443,225.85,219.60375,208.89625,220.046,207.54000000000002,248.71599999999998,242.56166666666664,253.2871428571428,256.8183333333333,257.2357142857143,256.2075,249.86999999999998,263.0525,248.5916666666667,252.08142857142857,254.84999999999997,256.5225,258.31,251.7025,258.855,258.64750000000004,262.38874999999996,264.06,266.2525,267.3257142857143,262.29249999999996,265.62285714285713,266.842,265.1375,259.4525,225.90249999999997,225.545,,,,,,180.1925,181.6825,189.0625,230.55,236.33,L8
2024-03-29 22:25:46.458,230.0425,212.41750000000002,197.01250000000002,178.37333333333333,173.33666666666667,246.99,261.87,272.21,211.56,180.20666666666668,185.405,190.7875,199.1675,206.1875,196.08,201.3625,199.58,191.4925,195.01750000000004,202.58249999999998,216.325,208.8975,215.60750000000002,220.88000000000002,226.335,232.37,231.025,227.715,216.32,223.81,228.60399999999998,222.488,220.47400000000002,204.048,192.58,209.25333333333336,211.33555555555554,190.01,212.88111111111112,180.278,230.65444444444444,196.05,238.22777777777776,233.46888888888893,233.68555555555557,230.89999999999998,234.57111111111115,232.6955555555556,234.67714285714285,236.62124999999997,247.82333333333335,238.65857142857143,251.60571428571433,238.98444444444445,231.48624999999998,234.55285714285716,270.2575,334.36,247.04714285714286,234.97,244.74666666666667,241.40625000000003,244.91666666666666,223.1811111111111,186.948,235.8475,265.34000000000003,265.0225,273.71,281.56,267.02199999999993,266.58666666666664,250.915,255.42399999999998,257.544,245.84399999999997,253.248,253.16199999999998,257.22499999999997,251.81,221.10833333333335,200.09500000000003,217.76,199.99571428571429,203.034,188.215,212.62111111111113,221.823,214.95999999999998,222.59444444444446,222.92777777777778,228.15111111111113,230.26,219.76799999999997,213.402,221.54899999999998,216.92399999999998,221.772,224.09555555555553,217.81888888888886,206.81666666666666,212.11,207.54000000000002,248.71599999999998,239.31571428571428,249.64374999999998,251.92142857142855,251.83375,253.14333333333332,246.43499999999997,253.494,245.33857142857144,248.70749999999998,253.42999999999998,254.13888888888889,255.06875,249.81666666666666,256.75666666666666,256.73555555555555,259.71777777777777,261.97444444444443,263.9,264.315,259.5144444444444,262.73,262.3633333333333,261.3,259.4525,225.90249999999997,225.545,,,,,,180.1925,181.6825,189.0625,230.55,236.33,L8
