dates,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0015,nzd0302-0016,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,nzd0302-0028,nzd0302-0029,nzd0302-0030,satname
2005-08-20 21:48:42+00:00,342.96000000000004,361.9375,372.1775,372.76,354.32,332.46666666666664,352.91749999999996,349.165,342.0825,324.7125,315.83666666666664,318.15333333333336,324.74,310.23333333333335,301.04,310.9325,298.84999999999997,310.31499999999994,327.1366666666667,345.5625,359.8966666666667,364.2033333333333,357.4866666666667,343.28999999999996,341.1975,344.08250000000004,346.9975,349.8075,341.36,353.8733333333333,352.385,346.28499999999997,353.65,365.1175,360.35,354.6875,353.6066666666666,362.5,356.5325,359.5675,348.49,338.3325,L5
2005-08-29 21:42:34+00:00,337.82666666666665,361.9375,372.1775,366.06399999999996,351.39750000000004,329.445,348.07,344.31800000000004,336.654,320.81,312.8725,315.7975,322.7425,307.41499999999996,298.12,306.12,297.125,305.51,320.90250000000003,340.954,355.585,358.5775,352.7075,339.294,337.424,341.516,343.552,345.986,337.68666666666667,351.08,348.308,341.93666666666667,349.96999999999997,362.674,357.48333333333335,352.28999999999996,352.15250000000003,358.974,354.63800000000003,356.206,344.904,334.956,L5
2005-11-08 21:48:52+00:00,337.82666666666665,365.94,376.158,366.06399999999996,356.544,329.445,351.47333333333336,344.31800000000004,336.654,323.33,317.664,315.7975,322.7425,307.41499999999996,298.12,306.12,297.125,305.51,320.90250000000003,345.10666666666674,355.585,358.5775,357.756,342.84833333333336,341.16,341.516,343.552,345.986,337.68666666666667,354.558,351.0933333333333,347.53499999999997,352.105,365.17,359.4925,352.28999999999996,355.83000000000004,363.00500000000005,354.63800000000003,356.206,344.904,338.87833333333333,L5
2006-01-20 21:44:25+00:00,327.56,384.6166666666666,393.73333333333335,359.255,363.33500000000004,322.485,353.8625,330.32000000000005,320.015,318.8433333333333,318.4866666666667,313.595,319.98,305.9849999999999,291.735,292.65500000000003,290.6,289.99,306.95500000000004,338.80000000000007,345.635,348.075,357.07,341.0800000000001,338.9166666666667,334.44500000000005,336.135,335.93500000000006,332.985,352.94666666666666,346.15000000000003,346.34,357.39000000000004,371.81,359.6766666666667,347.09499999999997,363.58250000000004,367.0825,358.15333333333336,357.68,334.47,342.2625,L5
2006-01-27 21:50:46+00:00,327.56,384.6166666666666,393.73333333333335,359.255,363.33500000000004,322.485,353.8625,330.32000000000005,320.015,315.2475,314.805,311.3,316.2033333333333,302.59999999999997,289.3833333333334,289.9766666666667,289.44666666666666,291.50666666666666,308.3633333333333,337.375,345.635,348.075,357.07,341.0800000000001,338.9166666666667,334.44500000000005,336.135,335.93500000000006,332.985,354.555,345.2375,346.40250000000003,354.122,367.752,357.0525,345.7733333333333,358.95799999999997,362.67600000000004,355.205,357.68,334.47,342.2625,L5
2006-02-12 21:51:08+00:00,323.935,366.2266666666667,393.78999999999996,338.965,358.62,322.46,346.966,327.4266666666667,315.19,311.578,312.254,308.975,313.53,300.51,287.475,288.42,287.4125,290.1875,306.3775,334.96,345.2,348.48333333333335,353.5825,336.7325,334.085,332.11,330.9566666666667,333.4666666666667,331.06,351.204,343.85,343.83000000000004,351.215,364.59833333333336,355.32599999999996,344.97249999999997,356.93,360.35999999999996,356.508,345.83666666666664,333.52333333333337,337.878,L5
2006-02-21 21:45:08+00:00,333.79333333333335,365.84000000000003,387.82666666666665,351.4666666666667,363.98,335.81666666666666,351.216,334.4166666666667,323.6566666666667,314.29999999999995,313.12399999999997,312.2025,317.5725,306.9325,296.77,285.08,295.36,296.2925,316.0075,339.62800000000004,351.3766666666666,355.04999999999995,355.78749999999997,340.02250000000004,337.71999999999997,335.75,335.33,329.615,328.775,352.0875,348.452,345.968,353.0716666666667,365.6666666666667,354.66999999999996,344.31,356.78833333333336,360.6033333333333,357.306,350.1133333333333,331.095,338.92999999999995,L5
2006-03-09 21:45:28+00:00,336.90999999999997,365.84000000000003,386.745,357.56000000000006,367.768,345.67666666666673,354.78200000000004,338.6033333333333,326.71,316.27,315.312,313.5225,318.5525,309.06,300.535,291.0166666666667,299.8175,301.72749999999996,326.225,349.51599999999996,360.5566666666667,366.92,361.5525,344.70000000000005,341.6675,339.92333333333335,340.79,344.75,339.875,358.1175,352.565,348.9,356.0233333333333,368.3283333333333,356.152,346.16249999999997,357.59833333333336,362.9533333333334,360.33599999999996,357.69666666666666,343.815,345.08750000000003,L5
2006-04-26 21:46:20+00:00,336.90999999999997,365.84000000000003,386.745,357.56000000000006,364.1783333333333,340.635,354.78200000000004,338.6033333333333,326.71,314.8933333333334,313.8283333333333,312.29799999999994,318.454,306.834,299.18600000000004,292.69500000000005,298.284,300.936,323.46,346.095,357.745,365.375,359.428,342.16400000000004,338.502,338.855,338.7525,342.4633333333333,339.73,356.47200000000004,352.246,348.00666666666666,354.49000000000007,366.9628571428571,356.54333333333335,347.04799999999994,356.23857142857145,361.42142857142863,358.41166666666663,355.59749999999997,342.8033333333333,341.504,L5
2006-06-13 21:47:01+00:00,342.26,361.4725,384.305,362.24,362.3883333333333,345.17,351.355,338.6033333333333,326.71,310.68600000000004,309.228,312.29799999999994,318.454,306.834,299.18600000000004,292.69500000000005,298.284,300.936,323.46,342.14000000000004,357.745,365.375,354.7975,337.55,333.1675,338.855,341.78000000000003,342.4633333333333,339.73,353.4725,349.0525,344.742,354.65714285714284,365.1816666666667,354.74800000000005,347.04799999999994,353.855,357.79833333333335,358.41166666666663,355.59749999999997,342.8033333333333,337.25749999999994,L5
2006-07-22 21:53:46+00:00,349.61749999999995,356.99,380.6425,362.24,357.19399999999996,345.17,341.31666666666666,339.69,326.71,312.63,311.3666666666667,314.36833333333334,320.32166666666666,307.10833333333335,300.18,296.50600000000003,300.00666666666666,301.38166666666666,323.46,341.9216666666667,357.745,367.312,355.604,339.87399999999997,336.002,340.614,343.26666666666665,344.195,339.73,353.4725,349.0525,344.742,350.5214285714286,359.004,354.74800000000005,347.04799999999994,347.928,354.3533333333333,357.2366666666667,355.77,342.8033333333333,332.115,L5
2006-08-23 21:54:11+00:00,362.32499999999993,369.2149999999999,382.22333333333336,371.6,360.33750000000003,351.03999999999996,353.79499999999996,349.09666666666664,336.47,315.1366666666667,314.46333333333337,315.3766666666667,325.8,304.6266666666667,301.11999999999995,304.72,306.91999999999996,303.1366666666666,327.73499999999996,347.26,359.75,372.0725,360.40500000000003,343.335,341.07,345.6725,345.84499999999997,349.4166666666667,345.99,358.355,350.97,345.71999999999997,356.162,363.82,361.4866666666667,353.35999999999996,353.44666666666666,361.14000000000004,361.9225,360.7625,348.38999999999993,336.04,L5
2006-09-01 21:48:07+00:00,362.32499999999993,371.41,384.915,375.6,360.33750000000003,355.54799999999994,353.79499999999996,349.09666666666664,336.47,315.1366666666667,314.46333333333337,315.3766666666667,325.8,304.6266666666667,301.11999999999995,304.72,306.91999999999996,303.1366666666666,327.73499999999996,347.26,359.75,372.0725,360.40500000000003,343.335,341.07,345.6725,345.84499999999997,349.4166666666667,345.99,358.355,350.97,345.71999999999997,356.162,363.82,361.4866666666667,353.35999999999996,353.44666666666666,361.14000000000004,361.9225,360.7625,348.38999999999993,336.04,L5
2006-10-10 21:54:44+00:00,366.82666666666665,375.1625,389.08,375.6,359.9266666666667,356.94499999999994,361.08,354.9,348.84,315.18,314.235,316.06000000000006,327.51,303.20500000000004,299.4699999999999,304.74000000000007,305.96666666666664,300.68999999999994,312.4,334.91,349.31,376.0325,360.06333333333333,343.7733333333333,347.0125,346.3066666666667,345.7433333333333,343.64,339.44,349.89,350.97,343.54,356.9625,358.77,362.65,354.985,353.84499999999997,361.8633333333334,361.82666666666665,359.18,340.78,331.02,L5
2006-12-06 21:49:05+00:00,366.82666666666665,372.762,386.464,375.96333333333337,366.775,367.42333333333335,361.08,354.9,348.84,322.35,322.06,324.72,332.235,308.48,305.15,311.75,312.87499999999994,310.495,,340.83,,381.13000000000005,364.63,349.65,354.07,351.635,352.29499999999996,349.39,,,,,360.8533333333333,,366.8,359.38,359.61,366.68,368.345,364.12,,334.87,L5
2007-01-30 21:55:36+00:00,379.645,380.53000000000003,391.06500000000005,378.14500000000004,367.16,369.4799999999999,361.08,366.85,348.84,307.57,313.69,314.83,325.355,295.01,278.33,286.03,301.445,302.06999999999994,305.01,336.24,,384.1650000000001,370.43,350.13,357.43500000000006,355.62,,,325.02,337.42,350.02,347.38,356.405,364.74,360.745,355.395,353.81,356.115,355.125,371.78,,,L5
2007-02-08 21:49:26+00:00,370.25666666666666,378.668,388.154,378.0933333333333,372.13,370.8633333333333,367.57,374.06,348.84,318.875,320.83500000000004,327.91499999999996,331.9633333333333,295.01,278.33,286.03,301.445,302.06999999999994,305.01,336.24,393.01,384.6366666666667,371.64,352.56,355.84666666666664,355.485,360.68,363.28,325.02,337.42,350.02,347.38,363.3666666666666,369.055,364.00333333333333,357.16333333333336,353.81,360.4633333333333,355.125,371.78,,,L5
2011-01-02 21:44:23+00:00,326.02,,,343.81,345.73,329.46,330.89,330.43,318.44,305.66,298.4,300.72,304.57,291.76,283.41,281.08,281.94,293.71,312.65,336.01,355.93,361.8,351.62,327.9,320.87,326.14,328.24,335.52,337.27,349.8,342.57,339.89,341.8,358.86,344.9,336.4,337.31,346.65,340.67,344.69,335.35,325.84,L5
2011-01-18 21:44:24+00:00,320.645,331.91,,342.57,347.17,329.48,334.36,330.385,320.175,306.105,302.16999999999996,302.12,301.885,290.04999999999995,281.51,284.48,282.645,290.625,313.99,341.46500000000003,358.71000000000004,363.83500000000004,350.96000000000004,333.7,322.6,325.78999999999996,332.15999999999997,335.485,335.91999999999996,347.57,344.395,339.72,345.15,361.37,351.1,339.495,336.28499999999997,348.965,341.92,345.53,335.57500000000005,322.34,L5
2011-01-25 21:50:35+00:00,335.00333333333333,331.91,390.86,342.57,347.17,329.48,334.36,330.385,320.175,306.105,302.16999999999996,302.12,301.885,290.04999999999995,281.51,284.48,282.645,290.625,313.99,341.46500000000003,358.71000000000004,363.83500000000004,350.96000000000004,333.7,322.6,325.78999999999996,332.15999999999997,335.485,335.91999999999996,347.57,344.395,339.72,345.15,361.37,351.1,339.495,336.28499999999997,348.965,341.92,345.53,335.57500000000005,322.34,L5
2011-10-24 21:48:35+00:00,,,402.32,,,,,,,298.53,300.65,,,,278.63,277.98,276.83,278.36,301.72,314.25,,,,,,,,,,333.27,316.83,325.49,338.29,351.81,350.12,345.18,341.55,342.79,,,,,L5
2013-05-15 21:56:27+00:00,329.82,343.33,352.33,365.14,356.76,347.23,341.0,348.43,339.46,304.94,300.37,310.98,312.75,301.87,299.87,305.19,312.48,,321.63,338.04,363.25,364.34,351.99,337.77,341.02,348.16,342.49,347.17,338.04,351.38,356.17,350.48,355.22,366.27,362.48,359.58,354.53,361.59,354.1,361.22,345.36,334.17,L8
2013-05-31 21:56:31+00:00,320.985,328.28,338.32,345.54499999999996,339.505,347.23,328.93,331.475,320.765,296.24,294.445,303.48,304.19,291.15,285.435,289.88,293.34000000000003,277.55,308.25,327.58000000000004,350.53,351.595,341.05,328.35,328.355,334.375,330.28999999999996,334.385,327.795,341.03,339.845,335.915,340.905,352.975,349.775,352.085,340.6,353.985,346.32000000000005,347.53,335.15999999999997,321.67,L8
2013-06-07 22:02:40+00:00,320.985,328.28,338.32,345.54499999999996,333.22333333333336,347.23,325.1566666666667,326.5833333333333,314.71666666666664,293.96,292.1566666666667,300.47,301.52666666666664,287.48333333333335,281.4266666666667,284.6133333333333,287.37,278.175,304.78333333333336,324.66333333333336,346.51666666666665,349.84999999999997,339.58666666666664,326.42333333333335,325.5566666666667,329.23333333333335,329.2633333333333,330.93,325.1466666666667,339.57,334.69,332.79333333333335,337.33666666666664,352.15000000000003,346.48333333333335,350.75333333333333,338.45,354.1766666666667,347.1833333333334,344.80333333333334,332.91,318.6266666666667,L8
2013-06-16 21:56:25+00:00,308.7366666666667,328.28,325.75666666666666,331.3633333333333,325.3425,347.23,314.305,326.5833333333333,314.71666666666664,283.165,283.725,293.51,292.6475,277.225,272.3025,284.6133333333333,287.37,278.175,304.78333333333336,315.295,336.7325,349.84999999999997,339.58666666666664,317.5525,316.1975,319.71,329.2633333333333,330.93,318.4575,330.4825,327.48,326.14750000000004,329.05,345.105,340.795,342.235,332.725,346.995,340.0725,344.80333333333334,322.7075,310.14,L8
2013-06-23 22:02:34+00:00,308.7366666666667,328.28,325.75666666666666,331.3633333333333,332.01800000000003,340.71000000000004,319.77,332.455,320.6675,290.948,290.642,300.514,299.916,277.225,277.584,291.0175,292.5675,287.8,311.27,315.295,336.7325,356.5375,346.51250000000005,323.62,322.828,325.506,335.4125,336.46500000000003,322.97200000000004,330.4825,332.142,331.71999999999997,334.616,345.105,346.83000000000004,342.235,340.524,351.68,340.0725,350.7375,328.07,314.62800000000004,L8
2013-07-25 22:02:37+00:00,314.85,334.85999999999996,332.2875,335.8625,335.1066666666667,341.12333333333333,323.355,334.822,323.16999999999996,294.1816666666667,293.1566666666667,302.2633333333333,299.916,277.225,277.584,291.0175,292.5675,287.8,311.27,315.295,336.7325,356.5375,348.53200000000004,327.57166666666666,325.3283333333333,325.506,339.492,339.872,322.97200000000004,334.764,335.67833333333334,335.1716666666667,339.34999999999997,345.105,349.98333333333335,345.998,344.3233333333333,354.13166666666666,342.992,352.692,328.07,314.62800000000004,L8
2013-10-29 22:02:22+00:00,314.164,329.5725,329.26599999999996,333.52200000000005,333.29285714285714,331.65,321.80285714285714,330.37833333333333,318.78833333333336,292.62857142857143,292.00714285714287,300.38428571428574,298.8666666666667,277.24,276.2133333333333,287.52200000000005,288.42400000000004,284.3,307.72200000000004,314.066,335.348,356.5375,344.59833333333336,325.17571428571426,323.3285714285715,323.5566666666667,335.52666666666664,335.9633333333333,321.57166666666666,333.4266666666667,333.7557142857143,333.5357142857143,337.40142857142854,344.418,348.1714285714285,345.58,342.5285714285714,353.07,342.03833333333336,348.74,326.7716666666667,312.955,L8
2013-11-07 21:56:13+00:00,314.164,329.5725,329.26599999999996,333.52200000000005,333.29285714285714,331.65,321.80285714285714,330.37833333333333,318.78833333333336,297.10375,292.00714285714287,300.38428571428574,303.93142857142857,277.24,276.2133333333333,287.52200000000005,288.42400000000004,284.3,307.72200000000004,314.066,335.348,361.18,344.59833333333336,325.17571428571426,323.3285714285715,323.5566666666667,335.52666666666664,335.9633333333333,321.57166666666666,333.4266666666667,333.7557142857143,333.5357142857143,337.40142857142854,344.418,348.1714285714285,345.58,342.5285714285714,353.07,342.03833333333336,348.74,326.7716666666667,312.955,L8
2013-11-30 22:02:16+00:00,309.6166666666666,330.865,332.9275,325.5066666666667,330.80800000000005,326.45666666666665,318.95199999999994,329.83,317.8,297.7214285714286,291.655,300.5,302.6083333333333,271.6025,273.63,284.0625,282.83,285.2275,305.7475,310.54249999999996,328.995,360.97249999999997,344.41200000000003,324.08666666666664,320.7383333333333,320.358,334.086,333.784,318.31000000000006,335.632,331.335,332.1466666666667,335.3016666666667,341.9875,347.29,344.186,343.71999999999997,353.0233333333333,342.164,345.814,323.038,308.506,L8
2014-02-11 21:55:20+00:00,306.04,310.91499999999996,335.1766666666667,324.98,324.01,303.875,311.22,306.89,295.815,299.8275,289.10999999999996,295.5733333333333,303.7375,278.50666666666666,273.5133333333333,274.0933333333333,272.3566666666667,275.8733333333333,295.6033333333333,316.35999999999996,331.96999999999997,351.77,329.2633333333333,315.83666666666664,312.4833333333333,318.83,315.64,317.84666666666664,315.27666666666664,335.56333333333333,324.25333333333333,323.8566666666667,326.77333333333337,343.61999999999995,338.2966666666666,344.9166666666667,333.9866666666666,347.5533333333333,341.6466666666667,329.75,321.64666666666665,305.15,L8
2014-03-06 22:01:13+00:00,312.5266666666667,319.03,336.3925,328.7,328.99666666666667,311.8233333333333,319.07,317.6433333333334,304.17333333333335,300.164,293.2725,300.65,307.552,286.855,281.89,282.8775,280.9425,283.7075,302.1925,321.8425,337.3275,350.97499999999997,333.0025,320.74,317.84499999999997,324.1975,319.34,321.765,320.9075,338.46250000000003,328.1225,328.21750000000003,331.26,346.16499999999996,341.34,346.5475,338.4425,351.9575,345.66,334.01,327.21999999999997,311.64,L8
2014-05-09 22:00:15+00:00,312.16,319.0466666666666,337.92499999999995,328.10333333333335,327.91,308.43,318.6033333333333,317.28,304.35999999999996,292.7525,293.0925,300.6825,300.75,286.795,281.43,282.7075,281.21,283.775,301.72249999999997,322.1675,336.96500000000003,339.5525,333.3325,321.70500000000004,318.1325,324.9875,319.4825,321.7525,321.225,339.40000000000003,328.87,329.3175,332.27,345.96,340.92,346.835,339.10249999999996,353.03499999999997,346.51750000000004,334.585,327.65749999999997,312.55,L8
2014-05-18 21:53:59+00:00,312.015,318.59,335.3,326.84000000000003,326.6325,305.19,317.8175,315.5925,303.3125,291.52,292.11800000000005,299.204,299.446,285.002,278.932,280.806,279.22799999999995,281.828,299.89,320.0,335.28000000000003,338.65,331.914,320.738,316.858,323.37,318.828,321.004,319.986,337.434,328.37800000000004,328.812,331.94,344.87,340.296,346.65999999999997,337.98199999999997,352.928,345.54200000000003,333.744,326.442,311.156,L8
2014-05-25 22:00:10+00:00,312.015,318.59,335.3,326.84000000000003,325.12,302.7,316.62,314.022,302.312,290.0516666666667,290.47499999999997,297.17,298.01,283.58166666666665,277.4583333333333,279.20666666666665,277.74499999999995,280.66,298.6983333333333,318.325,334.2616666666667,338.01166666666666,331.06,319.42833333333334,316.2383333333333,322.07666666666665,318.20166666666665,320.2816666666667,319.05,336.10333333333335,328.24333333333334,328.8233333333333,331.4433333333333,344.68,339.35833333333335,346.4266666666667,337.585,352.65333333333336,345.4116666666667,333.3483333333333,325.70166666666665,310.0883333333333,L8
2014-06-19 21:54:11+00:00,322.85,318.59,338.828,326.84000000000003,325.12,302.7,316.62,314.022,302.312,288.12199999999996,289.616,295.15,298.31,283.796,276.602,279.36800000000005,278.118,280.54,298.262,316.59000000000003,333.05400000000003,337.378,329.958,318.31600000000003,315.918,320.652,318.27200000000005,319.956,319.318,331.392,327.61,328.596,331.37,343.254,338.01200000000006,345.38800000000003,343.7133333333333,352.26000000000005,344.24800000000005,333.67999999999995,325.866,310.47799999999995,L8
2014-07-05 21:54:17+00:00,325.21,323.89,339.1616666666667,329.812,328.8283333333333,304.8616666666667,322.09166666666664,320.3933333333333,307.44666666666666,292.52166666666665,294.14500000000004,300.7916666666667,302.4816666666666,286.26666666666665,279.1033333333333,282.1116666666667,282.8433333333333,283.82,301.4,321.09999999999997,337.82666666666665,343.07166666666666,334.30833333333334,322.25333333333333,319.6616666666667,323.78833333333336,321.81166666666667,323.46333333333337,322.0566666666667,334.91833333333335,332.08166666666665,331.97166666666664,334.225,346.03833333333336,340.235,347.86833333333334,347.95285714285717,354.855,347.99666666666667,338.06333333333333,329.5466666666666,314.69666666666666,L8
2014-07-12 22:00:31+00:00,323.21857142857147,323.89,339.1616666666667,329.812,328.8283333333333,306.30428571428575,324.5571428571429,324.47285714285715,310.30428571428575,292.52166666666665,297.59000000000003,302.98,304.4742857142857,289.03285714285715,281.0942857142857,283.55,286.4142857142857,285.7,302.25999999999993,324.5371428571429,341.7071428571429,347.67,338.59857142857146,325.1985714285715,322.86285714285714,327.10714285714283,324.74142857142857,326.7214285714286,322.0566666666667,334.91833333333335,332.08166666666665,331.97166666666664,334.225,348.95142857142855,344.97857142857146,347.86833333333334,348.2525,356.74571428571426,350.2728571428571,341.33142857142855,331.61999999999995,315.13714285714286,L8
2014-08-13 22:00:42+00:00,328.3142857142857,333.954,344.00333333333333,335.72799999999995,332.71333333333337,310.7742857142857,328.96999999999997,330.1614285714286,316.58714285714285,297.215,301.2742857142857,308.46000000000004,309.88571428571424,293.9857142857143,285.9342857142857,287.86285714285714,293.1914285714285,292.19,308.1985714285714,329.01000000000005,347.0942857142857,352.48857142857145,343.27571428571434,330.2242857142857,326.77,330.90999999999997,329.09142857142854,331.55571428571426,327.59499999999997,341.02500000000003,338.1566666666667,337.45166666666665,340.2633333333334,350.87999999999994,350.4642857142857,352.1499999999999,353.8175,361.8142857142857,354.40999999999997,346.1257142857143,337.4371428571429,320.3328571428571,L8
2014-09-07 21:54:36+00:00,332.4485714285714,332.61800000000005,349.90500000000003,335.625,331.46200000000005,307.95,328.00333333333333,328.66333333333336,315.87000000000006,297.64166666666665,300.56,306.4242857142857,307.87857142857143,291.2728571428571,282.19142857142856,284.4428571428571,290.95285714285717,289.46857142857147,305.1328571428571,327.09714285714284,346.04333333333335,353.1383333333333,343.11833333333334,329.35333333333335,325.57666666666665,329.34499999999997,328.8666666666666,331.2283333333333,325.685,340.13166666666666,337.42333333333335,336.34999999999997,339.0216666666667,349.8233333333333,349.23857142857145,352.47999999999996,351.90125,360.6685714285714,352.63142857142856,346.01500000000004,336.3533333333333,318.53666666666663,L8
2014-11-01 22:00:50+00:00,331.49875,331.71166666666664,347.77571428571434,335.12399999999997,332.3516666666667,310.24142857142857,327.7885714285714,328.42571428571426,314.90999999999997,297.6114285714285,300.21,306.02,308.02750000000003,290.70124999999996,282.34625,283.71625,289.615,289.255,304.61125,326.985,345.3485714285715,351.6228571428572,342.4814285714286,328.93857142857144,325.2142857142857,328.79714285714283,328.6271428571428,330.9485714285714,325.7957142857143,339.56142857142856,337.3385714285714,336.58,339.26000000000005,350.3285714285715,349.69874999999996,352.7085714285714,351.58444444444444,360.73999999999995,352.19125,345.14,335.44714285714286,317.8314285714286,L8
2015-04-03 21:53:50+00:00,313.165,317.605,325.925,328.34000000000003,329.48,306.19,317.28999999999996,314.815,301.78999999999996,287.175,288.525,292.855,299.48,280.92499999999995,274.24,272.58500000000004,273.0,277.185,295.0,316.28499999999997,333.435,333.94,329.41,317.185,313.755,319.305,319.985,322.075,319.29999999999995,328.25,326.95,324.73,331.53,343.235,342.69500000000005,348.2,335.9,352.09000000000003,341.095,334.27,325.115,308.175,L8
2015-04-19 21:53:50+00:00,314.48333333333335,318.78,327.1333333333334,329.43,329.49,302.27666666666664,317.71999999999997,315.88,300.81333333333333,289.9766666666667,288.4266666666667,294.54333333333335,298.07666666666665,280.94,274.4533333333333,272.77,273.01666666666665,276.3566666666666,296.3666666666667,318.64000000000004,331.66,336.0,332.0,320.3833333333333,313.99333333333334,319.37666666666667,319.0333333333333,321.99333333333334,319.2133333333333,328.84999999999997,327.21999999999997,325.17333333333335,333.8533333333333,345.64000000000004,340.9866666666667,349.8,337.46,352.65333333333336,342.34,334.47999999999996,327.57666666666665,310.18333333333334,L8
2015-05-05 21:53:36+00:00,308.28333333333336,314.0733333333333,322.7266666666667,325.86333333333334,324.0066666666667,289.34666666666664,311.83,307.8533333333333,295.74333333333334,283.15,282.17333333333335,288.3333333333333,291.99666666666667,277.3633333333333,268.4466666666667,269.1333333333334,269.68333333333334,269.68666666666667,293.57666666666665,312.45,326.42333333333335,331.5133333333333,326.1666666666667,315.16,308.55,316.59666666666664,314.68333333333334,317.70666666666665,314.70000000000005,324.1466666666667,321.65666666666664,318.9066666666667,328.0433333333333,341.43,335.0933333333333,345.6233333333334,330.45,350.17333333333335,339.17333333333335,330.4,323.44,306.3333333333333,L8
2015-05-12 21:59:40+00:00,307.3825,313.315,321.9225,324.62,321.9425,288.5025,311.26,306.61,295.03,281.47249999999997,281.2225,287.20000000000005,291.62,276.9025,267.845,269.25,269.935,269.43,293.0025,311.3,326.0525,331.035,325.3625,314.4625,308.28000000000003,316.345,314.7175,316.86,314.375,324.6925,321.21999999999997,319.68,327.23,341.0925,335.2575,344.58000000000004,330.55499999999995,349.6625,339.5925,330.3725,322.65,306.0325,L8
2015-05-21 21:53:31+00:00,307.3825,313.315,328.738,330.698,329.738,288.5025,311.26,306.61,295.03,281.47249999999997,281.2225,287.20000000000005,291.62,276.9025,267.845,269.25,269.935,269.43,293.0025,311.3,326.0525,331.035,325.3625,322.48400000000004,308.28000000000003,316.345,314.7175,316.86,314.375,332.282,321.21999999999997,327.86199999999997,327.23,341.0925,335.2575,344.58000000000004,330.55499999999995,356.512,339.5925,330.3725,322.65,306.0325,L8
2015-05-28 21:59:43+00:00,307.3825,313.315,328.738,330.698,329.738,288.5025,311.26,306.61,295.03,281.47249999999997,281.2225,287.20000000000005,291.62,276.9025,267.845,269.25,269.935,269.43,293.0025,311.3,326.0525,331.035,325.3625,328.95666666666665,308.28000000000003,316.345,314.7175,316.86,314.375,332.282,321.21999999999997,327.86199999999997,327.23,341.0925,335.2575,344.58000000000004,330.55499999999995,361.73499999999996,339.5925,330.3725,322.65,313.204,L8
2015-06-13 21:59:55+00:00,307.3825,313.315,328.738,330.698,329.2416666666667,288.81399999999996,312.86199999999997,310.108,295.956,282.62,283.334,290.034,293.78200000000004,278.73999999999995,269.188,271.398,272.35,272.62399999999997,294.428,314.764,328.056,335.652,329.018,328.4414285714286,310.658,318.568,317.592,318.342,315.824,333.0183333333333,324.52599999999995,328.99833333333333,329.598,344.594,336.97799999999995,346.796,333.66999999999996,361.6028571428572,341.062,332.88599999999997,323.944,312.99,L8
2015-07-08 21:53:57+00:00,307.3825,313.315,322.18833333333333,325.35833333333335,324.27000000000004,288.81399999999996,312.86199999999997,310.108,295.956,282.62,283.334,290.034,293.78200000000004,278.73999999999995,269.188,271.398,272.35,272.62399999999997,294.428,314.764,328.056,335.652,329.018,328.4414285714286,310.658,318.568,317.592,318.342,315.824,333.0183333333333,324.52599999999995,328.99833333333333,329.598,344.594,336.97799999999995,346.796,333.66999999999996,361.6028571428572,341.062,332.88599999999997,323.944,312.99,L8
2015-08-25 21:54:15+00:00,307.3825,313.315,322.18833333333333,325.35833333333335,326.1175,292.4733333333333,315.02,313.65333333333336,297.34666666666664,285.58666666666664,285.91833333333335,292.55,296.5116666666667,280.4683333333333,271.23,273.115,273.91833333333335,275.61,295.90833333333336,316.38166666666666,330.75666666666666,339.2266666666667,331.665,329.105,313.6316666666667,319.8933333333333,319.27,321.04833333333335,317.70166666666665,334.50999999999993,327.56666666666666,330.40142857142854,331.2366666666667,346.0916666666667,338.4533333333333,348.90500000000003,335.5516666666667,361.335,342.43,334.3433333333333,326.9766666666667,313.61428571428576,L8
2015-11-13 21:54:34+00:00,304.23,309.1,319.53,324.95,327.60600000000005,299.45,318.04,319.71,297.94666666666666,288.38000000000005,289.71,296.99666666666667,299.18,282.80333333333334,272.2,276.10333333333335,276.31666666666666,280.98,298.00333333333333,320.96999999999997,334.75333333333333,346.9666666666667,336.6266666666666,336.442,317.1166666666667,321.38666666666666,322.20666666666665,323.27,319.3433333333333,340.8275,332.6466666666667,337.72249999999997,333.72333333333336,348.07666666666665,340.80333333333334,352.1266666666667,338.51,366.066,346.77666666666664,335.9633333333333,328.74666666666667,317.29,L8
2015-11-29 21:54:37+00:00,321.51,322.32500000000005,307.34,314.1433333333334,319.492,298.8875,315.7325,315.8325,296.27750000000003,285.70500000000004,286.99749999999995,293.6825,295.545,280.2325,269.4925,273.7525,274.2325,278.0075,296.4625,318.4625,332.8875,343.27,333.25249999999994,319.51,314.295,319.26,319.595,320.745,317.1925,330.7675,329.71750000000003,327.7175,331.40250000000003,345.4175,339.545,350.055,335.78999999999996,350.58,344.385,332.8125,325.0875,306.225,L8
