dates,satname,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0028,nzd0302-0029,nzd0302-0030,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0016,nzd0302-0015
2016-03-27 22:00:21.157000,L8,,,,,,,,300.82,294.14,275.83,265.39,291.82,311.84,327.40,332.09,323.10,307.94,302.72,305.98,310.68,311.00,321.72,312.88,290.59,302.90,316.41,310.29,308.79,315.88,331.33,328.14,330.89,314.67,336.00,326.89,281.56,280.16,283.66,270.46,259.44,263.84,263.60
2016-04-21 21:54:00.236000,L8,300.63,,,,,,,305.23,292.44,277.35,265.56,289.42,310.41,329.32,332.20,324.35,313.56,305.41,310.18,311.54,310.32,322.96,315.28,296.88,307.43,324.56,321.67,315.70,322.97,335.75,328.90,330.88,322.19,340.30,332.27,278.37,279.46,285.03,269.84,258.27,267.15,266.66
2016-04-28 22:00:13.508000,L8,,,,,,,,303.95,292.90,274.17,265.64,291.51,309.37,328.33,331.56,319.18,309.82,304.07,307.37,311.07,311.78,323.39,314.93,296.42,308.15,322.79,320.76,318.90,321.91,337.05,327.11,330.84,322.30,339.86,329.42,274.88,279.04,283.42,269.45,259.84,267.96,265.71
2016-05-23 21:54:05.534000,L8,,,,,,,313.35,307.85,308.05,296.59,274.67,297.34,318.87,334.23,335.31,330.49,320.96,307.89,315.34,317.45,316.67,330.42,326.64,306.41,312.92,333.55,332.07,328.64,325.91,351.64,337.71,343.34,328.32,342.07,340.58,285.49,289.45,290.86,278.65,267.96,272.74,271.45
2016-06-15 22:00:21.016000,L8,297.54,,,,,,,305.97,293.12,275.27,269.01,292.68,310.18,328.39,334.29,323.55,310.99,305.72,310.44,312.47,314.39,324.77,316.58,296.88,307.77,325.10,323.25,321.18,322.81,339.29,329.09,341.32,322.56,343.83,338.51,274.75,280.33,285.15,269.05,260.31,268.52,267.68
2016-07-01 22:00:30.433000,L8,384.56,387.91,382.68,380.06,385.99,388.08,389.56,310.37,306.20,284.30,280.53,298.49,318.96,333.07,337.29,328.09,316.63,308.20,314.19,313.21,315.46,330.08,322.77,303.75,313.63,332.30,323.25,323.40,329.31,348.24,336.63,340.76,325.08,342.01,337.58,284.54,288.95,289.69,274.55,267.01,270.04,269.34
2016-07-17 22:00:37.249000,L8,,,,,,,,314.76,304.42,290.16,281.27,294.11,316.83,334.41,333.96,326.49,316.34,305.85,316.45,312.46,313.06,329.27,329.67,312.95,322.86,331.75,329.37,327.65,331.41,342.03,330.50,346.49,327.51,346.44,332.18,299.64,296.62,295.22,281.96,274.94,273.66,273.01
2016-07-26 21:54:28.635000,L8,,,,,,,,305.33,292.91,278.86,271.00,293.58,312.35,328.73,334.69,325.39,313.59,306.47,309.65,311.54,312.93,325.20,316.21,294.53,310.00,324.29,323.87,321.16,327.62,346.94,329.81,342.50,325.33,344.32,337.50,279.35,285.53,286.27,271.27,261.29,266.57,267.05
2016-08-11 21:54:30.396000,L8,,,,,,,,308.18,294.38,282.90,278.11,294.21,314.20,331.82,333.95,327.81,310.04,306.06,312.43,313.55,314.59,324.19,318.54,305.13,311.87,326.93,322.67,336.18,333.69,348.57,335.84,337.09,332.50,345.27,335.68,281.62,289.06,290.71,280.05,271.19,267.36,265.53
2016-08-18 22:00:44.970000,L8,,,,,365.46,309.91,317.94,317.19,303.81,295.12,279.18,300.21,320.10,336.78,337.27,329.80,319.91,311.70,317.89,317.49,322.83,331.95,327.83,313.78,329.46,341.54,335.17,336.94,340.73,355.01,335.41,338.58,326.47,344.86,339.98,286.42,303.50,303.14,288.65,283.64,278.65,274.18
2016-08-27 21:54:38.045000,L8,312.83,317.26,320.46,318.85,320.17,,,308.15,294.34,281.40,276.71,292.49,313.14,330.09,333.25,325.20,315.86,308.69,314.00,312.44,312.36,322.38,315.42,299.43,318.13,333.53,330.20,330.08,332.78,351.66,338.60,342.28,330.65,342.12,334.17,282.94,287.20,290.44,277.47,265.84,268.88,266.78
2016-09-12 21:54:42.081000,L8,356.37,370.51,376.42,357.42,396.04,326.45,336.02,336.74,337.60,314.84,306.90,316.62,342.66,349.29,362.85,355.95,342.36,338.05,346.31,340.87,347.94,339.64,348.87,330.16,338.45,359.03,347.56,345.00,350.19,354.45,358.29,357.57,349.21,360.33,345.17,308.86,314.27,317.67,306.17,295.35,301.21,295.82
2016-10-30 21:54:49.407000,L8,,,,,,302.92,313.17,310.83,296.89,302.92,272.82,294.67,314.99,333.79,334.88,326.67,315.80,309.20,314.93,316.05,315.48,327.31,319.43,299.55,319.02,328.39,327.79,329.71,329.90,347.32,339.39,351.78,329.56,340.49,339.61,285.92,287.33,293.06,281.91,264.98,270.96,270.82
2016-11-15 21:54:48.578000,L8,,,,,,,,300.05,285.48,271.70,263.62,287.61,306.43,324.80,327.87,318.11,306.29,302.26,306.59,310.60,308.85,318.18,308.39,289.69,306.58,321.04,318.06,316.59,318.20,340.59,337.46,343.30,327.31,337.27,337.15,272.85,275.63,279.75,267.59,254.49,262.63,260.84
2016-11-22 22:00:59.693000,L8,,,,,,,,303.72,289.59,275.68,266.77,289.73,310.40,328.57,331.05,321.66,309.81,303.42,308.17,308.48,310.34,320.59,312.85,295.36,312.37,321.93,321.00,319.38,322.20,342.58,339.54,343.43,325.61,338.78,335.18,275.15,280.11,285.29,271.37,259.42,265.30,265.14
2016-12-08 22:00:57.455000,L8,,,,,,,,,,,268.56,292.37,309.44,322.85,322.35,307.94,304.99,303.62,306.20,307.85,309.66,320.15,310.90,294.18,308.92,318.09,318.50,317.02,321.65,335.08,333.48,333.69,323.84,338.61,330.66,,265.69,282.71,267.68,255.78,263.85,267.41
2016-12-17 21:54:43.657000,L8,,,,,,,,302.97,289.49,277.98,266.60,290.36,314.27,328.79,332.30,323.88,312.06,305.14,306.84,310.61,312.06,322.06,313.35,289.87,311.20,319.37,318.90,317.01,323.14,342.98,343.32,342.65,325.77,347.39,340.68,277.44,278.38,286.48,268.81,258.53,263.26,261.64
2017-01-09 22:00:50.195000,L8,,,,,385.18,405.85,420.08,354.25,345.68,320.03,324.16,347.99,365.60,410.21,,375.72,353.52,348.03,355.64,359.46,359.19,367.57,355.17,344.18,346.57,361.31,361.41,359.93,364.11,373.67,364.93,355.65,365.36,406.47,394.50,318.24,330.04,331.48,316.34,310.35,315.63,315.75
2017-01-25 22:00:44.753000,L8,,,,,,,,,,,263.60,291.44,319.11,329.41,327.54,330.80,310.37,344.94,,,391.15,333.11,319.55,344.69,355.38,365.65,365.67,357.64,352.81,362.45,355.97,354.54,325.28,341.46,335.85,,,,,,254.69,238.05
2017-02-03 21:54:29.385000,L8,354.84,367.86,376.11,376.59,377.53,368.55,367.61,307.20,292.80,278.02,271.18,294.80,318.70,334.09,336.32,327.91,317.10,306.76,311.96,310.10,312.92,322.93,314.70,294.77,308.06,318.78,320.45,314.46,325.16,342.28,332.48,344.31,321.90,337.77,324.70,276.91,284.80,286.28,270.79,258.93,267.59,268.07
2017-03-30 22:00:14.213000,L8,,,,,,,,302.29,290.89,275.90,269.13,289.99,310.05,326.64,329.74,322.30,310.59,306.63,308.30,307.21,308.16,321.49,313.66,296.45,311.76,323.71,321.27,318.98,323.65,339.92,341.72,341.40,327.81,339.03,332.93,276.28,280.76,288.18,270.51,259.54,266.42,266.23
2017-04-08 21:53:59.259000,L8,383.35,397.75,431.64,,,,,304.60,292.68,279.12,271.38,290.79,312.91,324.41,327.30,320.44,308.84,303.92,312.04,306.31,309.83,320.72,315.23,297.88,308.79,322.22,320.57,326.02,326.27,345.21,340.50,340.33,335.59,349.91,389.59,279.39,281.56,289.57,273.43,263.51,263.18,263.63
2017-04-15 22:00:06.096000,L8,336.94,343.68,357.86,363.61,362.44,331.83,338.49,336.88,340.12,314.49,328.58,335.07,350.92,367.06,365.46,353.34,338.64,333.18,334.65,335.61,338.62,352.14,345.80,338.76,346.66,354.44,348.39,346.29,353.91,358.20,356.24,355.37,353.50,357.05,348.80,297.99,314.91,324.92,313.02,307.37,319.48,314.58
2017-04-24 21:53:49.213000,L8,365.79,382.10,377.69,372.55,378.82,382.42,317.18,311.78,302.65,296.80,282.60,300.17,326.16,341.36,346.56,346.27,326.37,330.48,337.27,320.84,325.17,343.56,367.92,,,,,,,,,,,,,302.21,311.63,307.64,282.44,278.03,276.12,273.86
2017-05-01 21:59:55.729000,L8,327.35,338.23,345.38,337.39,340.79,331.25,332.42,339.38,326.41,303.68,311.91,327.79,334.41,352.91,356.44,344.02,330.21,330.46,334.59,329.96,333.47,348.92,339.64,325.22,331.85,343.57,344.77,339.81,345.78,349.39,351.58,354.76,347.04,354.81,344.35,299.40,316.31,323.02,298.79,296.03,307.05,308.09
2017-06-11 21:54:09.489000,L8,315.04,320.72,322.62,317.66,318.09,,,305.96,292.88,278.64,274.62,294.75,317.12,329.28,334.17,325.71,315.05,313.53,317.19,312.78,313.29,325.10,317.21,304.86,311.98,332.15,326.24,323.95,333.13,344.45,338.42,348.33,329.81,347.29,339.30,283.31,286.62,290.52,271.85,266.41,267.30,268.20
2017-06-27 21:54:14.417000,L8,,,,,,,,,,,,243.76,290.80,302.36,301.09,302.63,288.89,291.43,295.50,290.48,284.47,299.28,282.89,,,,,,,,,,302.22,321.26,318.31,,,,,,,
2017-07-04 22:00:26.578000,L8,313.78,324.34,325.10,319.63,322.14,,,310.27,299.19,289.47,280.10,299.58,319.60,335.87,335.93,327.25,309.53,308.81,318.06,313.91,317.01,327.86,323.13,311.89,321.61,351.57,341.19,332.39,330.89,357.71,336.78,351.85,335.65,349.89,336.40,290.90,301.62,298.23,283.43,279.27,275.45,272.44
2017-08-21 22:00:43.875000,L8,376.80,392.61,380.59,385.22,403.55,305.91,321.61,323.60,312.09,306.59,284.68,301.15,321.50,340.03,339.09,344.05,322.16,322.55,331.65,330.66,328.63,349.19,342.00,322.02,343.06,352.67,351.15,344.76,352.27,368.06,362.44,364.35,350.52,358.52,397.31,300.65,303.67,313.81,290.90,284.38,276.78,276.81
2017-09-22 22:00:49.855000,L8,,,,,,,,307.67,297.78,286.84,273.15,296.06,311.46,330.92,333.17,325.75,313.38,310.52,312.42,313.40,312.93,324.50,318.08,303.04,320.60,329.17,325.04,324.88,329.55,343.73,346.91,346.24,336.53,348.51,336.25,288.81,289.80,301.77,281.22,271.37,272.10,271.90
2017-10-01 21:54:42.738000,L8,,,,,,,,308.23,295.17,282.94,271.50,293.66,313.60,330.93,332.83,324.89,314.14,310.07,312.77,312.02,311.73,322.34,314.75,298.28,316.49,327.50,322.43,320.23,326.79,347.58,337.75,345.49,329.25,340.47,337.56,282.89,285.50,291.17,275.42,262.16,269.94,261.10
2017-12-04 21:54:37.226000,L8,,,,,,,,306.58,293.04,278.98,272.43,292.72,314.10,326.79,330.76,322.80,309.96,305.06,309.10,308.12,310.43,319.95,312.25,295.14,310.21,319.38,319.94,314.22,320.65,346.27,334.27,335.06,325.24,341.41,335.36,277.82,278.95,284.82,270.14,258.71,267.85,266.79
2017-12-11 22:00:48.493000,L8,338.78,,,,,,,306.78,291.82,277.30,271.40,293.78,316.11,327.68,333.50,323.84,312.60,305.16,309.13,311.79,313.79,323.67,314.79,296.97,309.92,320.41,322.28,315.82,321.01,343.20,335.11,337.56,324.88,340.05,335.18,275.70,279.10,283.44,268.81,258.28,266.47,264.97
2017-12-20 21:54:40.369000,L8,,,,,,,,311.61,299.38,284.20,267.98,290.72,311.92,322.67,328.12,319.39,309.87,301.89,303.46,307.57,306.31,317.87,309.00,288.83,324.35,315.93,316.77,311.40,318.78,345.65,340.47,344.96,321.72,338.44,333.82,281.03,278.19,280.26,269.89,256.16,262.88,262.46
2018-01-12 22:00:43.434000,L8,,,,,,,,308.05,292.33,279.42,272.50,291.18,315.77,327.53,333.26,318.05,304.21,302.11,310.23,309.58,312.32,321.63,315.28,297.02,305.44,307.35,304.56,299.31,302.87,331.78,330.49,326.15,316.07,336.74,330.52,282.55,276.59,281.82,270.06,260.34,267.48,265.99
2018-02-22 21:54:13.622000,L8,,,,,,,,304.52,291.74,277.17,268.67,289.61,311.52,326.13,328.52,319.70,308.00,302.38,309.20,306.41,309.06,319.16,311.60,292.64,303.54,316.54,316.13,312.02,317.03,334.83,329.55,326.89,323.07,332.74,327.58,278.45,282.31,285.15,270.59,259.04,264.96,264.33
2018-03-10 21:54:04.984000,L8,,,,,,,,306.89,294.73,282.99,268.65,293.13,312.50,327.90,332.56,323.44,309.01,304.34,309.10,310.14,311.94,323.44,314.41,293.46,307.38,319.25,320.03,315.40,320.09,343.06,333.08,339.77,323.59,336.31,331.70,284.93,286.81,288.29,273.27,261.09,266.06,266.79
2018-03-26 21:53:57.680000,L8,,,,,,,,306.26,293.15,279.02,270.63,292.55,312.05,328.31,332.06,322.65,310.06,306.18,312.16,312.31,312.17,322.42,317.14,297.46,309.44,323.33,322.34,316.11,318.81,344.96,334.75,338.68,327.50,339.16,334.91,280.50,283.63,286.86,270.16,259.78,267.77,265.59
2018-04-11 21:53:49.309000,L8,,,,,,,,309.85,303.71,289.29,273.52,293.39,316.06,331.12,332.05,324.41,310.96,306.91,314.18,310.77,312.05,323.33,317.15,299.14,314.60,328.24,323.32,316.62,322.49,348.98,341.06,340.77,325.87,338.42,335.59,283.47,286.71,294.58,280.83,263.04,271.19,270.77
2018-04-18 21:59:55.573000,L8,,,,,,,,307.85,294.71,282.10,272.58,293.40,313.86,329.26,331.89,325.14,310.14,307.19,314.75,313.06,315.20,323.55,317.95,297.10,310.95,325.27,324.18,316.85,322.67,339.80,334.08,337.94,323.50,342.73,333.19,280.78,284.04,289.56,271.18,261.83,267.91,268.18
2018-06-21 21:59:37.175000,L8,,,,,,,,295.72,283.95,269.00,261.16,280.63,303.96,316.95,299.46,304.81,298.35,293.12,291.92,282.61,,,,,,,296.20,300.92,301.96,324.19,316.41,316.76,312.87,318.95,,269.15,276.19,278.53,258.24,254.21,255.21,255.59
2018-07-16 21:53:39.240000,L8,306.08,316.34,325.23,320.71,321.93,,,307.58,297.75,286.37,277.66,294.69,316.30,332.50,332.73,326.41,311.63,308.29,318.13,312.23,314.99,326.23,316.39,311.27,315.86,330.31,325.43,323.19,331.05,351.83,333.37,341.86,330.67,349.94,337.15,284.63,295.89,293.17,278.93,272.46,273.63,271.24
2018-07-23 21:59:52.623000,L8,305.39,395.78,373.14,367.23,390.74,,,307.71,297.93,282.61,275.77,294.15,317.75,334.29,335.28,328.13,314.94,309.55,318.07,316.32,320.83,329.80,319.46,305.06,315.84,331.88,329.18,328.45,336.77,344.31,334.43,344.23,331.75,351.41,338.34,284.79,292.98,297.41,277.59,270.71,270.08,271.47
2018-08-01 21:53:46.752000,L8,,,,,,,312.78,306.57,295.44,282.67,272.96,296.54,315.30,331.53,336.68,327.22,313.39,308.38,316.04,315.60,317.04,325.79,318.42,300.35,313.05,328.30,326.71,323.38,328.96,351.71,333.53,341.29,326.97,344.62,336.15,283.84,289.30,293.14,276.82,264.53,269.62,269.64
2018-08-08 22:00:01.706000,L8,346.11,387.00,396.16,390.38,393.43,302.44,311.52,309.14,296.56,284.36,283.32,297.18,322.10,331.18,344.13,331.55,318.78,310.04,340.07,315.88,317.03,326.89,318.19,305.41,320.57,328.77,325.24,326.84,355.81,358.68,355.63,354.84,348.84,376.60,336.87,286.80,291.70,295.80,273.45,271.33,279.45,287.64
2018-08-24 22:00:09.684000,L8,,,,,,,,307.00,298.22,286.98,278.92,295.26,316.60,332.92,334.70,325.37,312.72,315.05,318.68,314.22,314.67,328.09,319.41,307.61,313.57,331.94,325.84,331.61,328.49,346.25,341.48,333.77,334.66,342.31,336.23,286.81,297.88,297.94,281.82,273.03,274.99,274.01
2018-09-02 21:54:02.263000,L8,355.39,365.08,372.03,376.99,380.11,345.79,347.80,354.87,346.81,317.04,314.52,327.58,339.36,355.09,365.19,352.58,340.06,335.24,339.27,338.10,346.58,362.93,358.68,343.82,342.76,349.82,353.40,349.46,358.05,361.86,362.74,362.35,352.55,365.42,349.45,310.40,320.41,329.29,309.13,301.55,314.16,304.68
2018-09-09 22:00:15.248000,L8,362.10,365.82,375.77,417.78,346.89,325.74,336.62,334.06,329.40,319.11,306.26,324.07,338.12,359.31,364.24,363.19,338.88,336.56,337.03,338.65,344.34,359.42,350.12,330.03,335.89,356.60,349.53,346.49,347.41,369.03,360.46,360.22,359.42,362.57,346.96,316.20,329.71,320.24,310.63,298.53,300.12,304.04
2018-09-25 22:00:20.737000,L8,326.89,332.58,332.38,342.96,339.84,323.55,331.53,332.72,321.80,304.80,303.03,310.68,327.63,345.45,358.31,347.30,332.82,326.50,330.41,331.75,338.11,356.36,341.82,331.18,341.23,356.68,350.25,355.51,,404.25,367.45,362.93,352.29,361.75,345.65,302.47,307.53,311.01,300.42,289.75,291.53,295.69
2018-10-04 21:54:14.507000,L8,324.90,334.24,331.04,342.15,341.99,323.07,333.25,330.59,329.89,311.12,303.43,300.48,325.77,341.17,354.79,348.13,325.56,327.69,325.96,326.27,326.92,336.71,342.88,323.95,337.11,345.90,342.18,341.30,346.70,359.23,359.65,357.02,348.22,353.42,349.18,306.98,307.45,311.88,292.00,291.23,274.64,289.95
2018-10-20 21:54:20.636000,L8,,,370.21,352.53,349.49,387.20,387.89,417.04,345.99,321.05,321.10,326.52,342.25,363.71,367.44,356.55,341.06,340.33,343.37,336.64,347.41,362.99,352.86,334.60,348.71,357.40,356.19,351.67,358.18,369.11,376.21,364.47,360.26,366.48,359.42,318.59,320.60,323.78,311.21,305.05,313.41,313.85
2018-11-05 21:54:24.009000,L8,378.55,388.30,379.81,373.68,388.84,383.29,382.79,403.25,303.26,297.94,276.15,299.48,323.39,334.90,337.20,330.91,321.88,317.70,380.61,383.65,383.40,397.58,397.55,388.93,323.42,342.40,347.25,336.46,342.68,349.96,347.17,350.44,347.71,352.75,343.43,302.15,305.41,307.20,284.42,284.81,270.99,273.40
2018-11-12 22:00:35.361000,L8,,,,,,,,307.77,293.71,280.57,268.34,292.32,311.57,327.57,329.89,320.83,309.50,305.95,312.67,312.18,313.28,323.94,316.31,299.69,313.30,325.55,325.09,323.87,323.88,338.15,335.04,337.08,328.96,342.47,334.24,280.62,282.62,289.26,274.22,261.23,266.01,265.07
2018-12-07 21:54:21.936000,L8,,,,,,,,306.86,291.58,279.84,267.76,289.63,311.34,326.40,327.82,318.08,308.45,304.19,310.79,310.11,312.08,320.05,315.19,296.19,310.94,321.81,324.78,321.45,323.57,335.27,333.95,336.57,328.24,345.11,334.68,281.78,283.30,287.24,271.17,258.19,263.19,261.45
2018-12-14 22:00:31.254000,L8,,,,,,,,308.10,294.73,281.80,273.15,293.38,312.32,327.45,330.46,321.80,308.79,305.44,313.33,310.92,311.76,324.78,316.88,301.89,314.86,326.11,325.37,321.47,325.76,338.87,336.67,334.03,326.98,342.14,333.65,285.51,289.81,291.86,276.76,263.46,268.49,267.65
2019-01-31 22:00:25.273000,L8,,,,,,,,304.19,291.33,277.93,268.06,292.38,311.94,325.66,330.72,321.22,310.10,304.59,309.74,308.83,309.47,321.39,313.79,294.12,309.25,321.45,322.37,317.07,321.24,336.73,336.00,331.43,325.07,337.43,328.48,280.32,284.57,288.63,270.04,259.34,264.64,262.27
2019-02-09 21:54:13.722000,L8,,,,,,,,304.34,291.69,277.19,269.87,291.29,312.73,326.54,330.53,319.80,312.41,303.22,308.44,306.75,308.59,321.27,312.60,296.97,308.30,323.74,323.89,318.48,323.48,338.18,335.13,332.18,324.48,336.76,329.29,279.12,283.74,287.32,270.82,260.22,265.54,264.67
2019-02-16 22:00:23.352000,L8,,349.79,341.22,361.32,369.27,388.06,380.05,320.67,306.09,313.04,310.17,301.73,329.14,336.00,339.10,343.00,330.55,318.11,329.17,320.25,323.46,333.60,343.68,314.17,332.56,343.52,349.27,373.92,374.43,358.69,354.00,347.65,342.48,355.12,337.82,306.54,312.53,306.93,282.76,283.80,277.25,306.39
2019-02-25 21:54:10.323000,L8,,,,,,,,308.79,295.63,288.18,284.11,295.21,314.97,326.31,328.04,319.67,308.10,305.73,311.94,306.54,309.50,320.36,315.06,304.72,318.91,333.36,326.11,328.33,334.49,351.12,341.13,338.16,333.21,348.28,338.62,285.10,297.94,292.08,280.05,273.03,265.81,267.47
2019-03-04 22:00:18.869000,L8,,,,,,,,306.02,292.03,283.01,272.55,292.82,308.85,326.91,329.42,319.54,307.39,305.04,307.31,308.30,309.88,322.55,313.96,299.56,312.05,325.29,324.11,324.75,329.95,344.54,329.60,326.18,322.86,336.52,329.83,285.61,287.64,291.21,274.92,261.84,268.89,268.48
2019-05-16 21:54:03.824000,L8,,376.35,374.10,371.29,415.97,297.02,334.31,328.99,322.54,305.73,303.45,305.38,327.96,342.56,351.81,352.95,323.77,323.24,327.21,326.61,325.63,349.05,347.79,325.91,334.41,352.81,350.59,344.17,350.31,361.98,355.04,356.79,336.74,354.88,345.70,305.31,311.97,311.82,295.76,288.92,288.47,293.26
2019-05-23 22:00:18.688000,L8,,,,,,,315.10,311.18,301.39,284.53,279.42,298.63,316.95,332.85,336.70,329.18,316.99,311.88,317.48,315.12,315.26,331.59,328.42,306.88,316.21,334.62,330.23,327.87,331.05,348.55,336.47,340.00,327.11,344.34,337.78,286.46,289.60,295.48,277.30,265.76,276.08,274.01
2019-06-08 22:00:26.359000,L8,,,,,,,,,,,265.03,282.11,301.95,317.38,311.15,308.01,299.43,295.42,298.70,288.76,292.27,307.95,303.06,289.88,298.75,313.78,314.85,311.22,316.45,331.36,316.39,317.75,313.02,326.37,324.10,,,,,254.76,250.24,253.94
2019-06-17 21:54:18.883000,L8,318.98,325.16,330.48,324.51,324.74,,317.05,312.96,299.17,293.66,286.62,301.15,323.05,337.96,337.65,330.18,321.23,317.36,323.97,317.39,320.81,331.76,337.37,312.28,320.24,341.28,335.91,335.66,339.41,355.83,338.33,346.40,334.79,351.70,338.09,286.46,301.85,301.96,279.08,272.31,275.37,273.44
2019-07-10 22:00:35.303000,L8,,,,,,,,,,,280.17,306.67,324.00,334.04,336.62,329.61,314.30,316.44,321.70,318.27,323.01,335.62,333.47,315.95,324.74,341.74,339.13,336.99,340.30,359.30,338.29,348.23,334.47,352.37,338.24,,,292.18,277.87,272.42,277.99,278.46
2019-07-26 22:00:40.154000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.26,311.48,322.32,309.48,,,,,,,
2019-08-04 21:54:33.055000,L8,386.85,379.04,406.44,394.68,342.08,330.31,342.75,333.30,324.36,311.68,315.78,320.94,340.65,349.51,356.54,348.46,340.97,340.50,334.55,337.85,348.80,358.72,343.92,333.96,342.27,351.66,350.08,347.11,358.14,371.55,413.94,,,,,311.49,315.33,318.77,299.58,295.60,312.64,304.42
2019-08-27 22:00:50.444000,L8,367.32,371.42,373.55,367.40,377.75,388.09,391.99,410.07,313.92,296.65,290.48,302.11,324.93,342.98,342.18,340.11,326.06,322.54,325.25,325.50,330.54,346.17,336.36,315.31,325.56,341.03,336.52,336.85,340.67,350.28,347.25,349.54,344.56,354.29,344.85,296.23,302.35,305.37,291.27,277.71,281.21,283.48
2019-10-07 21:54:50.962000,L8,317.18,320.47,321.09,322.52,320.06,304.07,310.29,307.72,293.39,281.74,275.36,295.14,314.94,329.42,330.89,323.41,309.61,307.18,313.70,313.22,313.04,323.83,316.35,299.42,312.89,328.30,323.27,326.38,327.21,343.96,336.40,338.84,331.03,341.30,333.68,283.97,289.66,292.38,275.75,266.97,267.87,268.08
2019-10-23 21:54:52.208000,L8,392.64,410.36,433.73,409.99,411.03,409.36,411.70,406.70,396.82,363.06,,,389.93,398.88,403.85,393.72,375.51,373.07,386.68,385.57,392.34,396.56,389.45,367.97,367.92,389.41,395.59,379.15,401.12,396.78,395.89,383.46,392.19,,,356.53,369.71,371.11,366.60,,,
2019-10-30 22:01:02.711000,L8,,,,,,,,307.59,293.90,283.89,273.61,293.85,312.94,325.80,329.52,322.74,308.56,306.33,312.29,311.92,311.40,324.20,318.12,303.49,311.47,331.20,322.02,324.02,327.99,345.31,337.25,340.19,329.27,343.58,338.11,281.02,287.14,291.31,272.85,267.50,264.93,265.06
2019-11-08 21:54:50.637000,L8,,,,,399.34,343.69,345.96,346.62,342.35,324.04,318.05,335.85,326.36,355.26,371.77,357.61,342.72,332.01,341.04,344.57,350.24,361.68,352.10,338.37,350.44,361.08,361.76,354.67,360.12,367.82,361.44,361.04,356.00,360.34,354.90,314.91,321.40,325.40,310.81,297.56,309.51,303.55
2019-12-10 21:54:46.808000,L8,,,,,,,,308.51,292.68,279.84,272.89,293.47,312.80,331.67,332.66,324.87,311.03,306.18,311.99,311.70,313.02,323.62,316.32,298.15,311.57,323.79,323.22,322.40,327.56,339.65,337.60,339.59,328.99,342.50,336.32,282.89,284.01,288.49,269.91,260.27,266.17,264.51
2019-12-26 21:54:43.314000,L8,,,318.41,326.16,329.01,305.12,313.06,308.90,294.52,283.36,270.99,293.12,314.82,328.68,330.75,323.98,312.39,307.28,309.99,310.44,313.62,323.82,317.56,297.47,312.78,325.61,323.24,316.46,325.64,347.43,340.83,341.71,327.55,344.69,337.11,283.90,289.29,289.79,271.31,261.18,265.96,265.25
2020-01-02 22:00:51.777000,L8,366.86,375.78,386.43,384.35,387.50,384.91,379.39,367.74,352.06,328.11,331.72,355.58,362.32,370.58,405.14,386.68,363.74,371.04,375.22,370.23,374.61,391.60,381.41,346.16,355.87,363.16,363.11,364.47,374.08,371.87,370.89,369.29,368.67,374.83,389.09,328.13,342.82,348.54,328.08,319.03,322.38,315.39
2020-01-11 21:54:39.654000,L8,337.37,,,,,,,305.82,290.70,276.98,267.86,291.43,310.76,327.88,329.51,321.03,308.62,303.12,307.42,309.21,311.35,322.48,316.30,292.38,308.94,320.41,321.07,317.22,322.38,337.20,335.22,335.86,324.04,339.04,333.57,280.85,284.67,285.46,268.45,257.26,263.24,261.25
2020-01-27 21:54:35.181000,L8,,,,,,,,309.16,294.99,282.21,271.98,292.32,314.68,329.17,331.57,326.26,311.04,304.37,308.95,311.53,314.01,325.22,321.73,298.19,311.85,323.86,323.76,317.92,326.38,337.34,334.62,334.16,323.78,338.13,327.93,283.36,287.19,286.81,270.15,258.94,265.63,264.54
2020-02-19 22:00:40.027000,L8,352.33,,,,,,,307.72,294.40,281.91,275.26,293.34,313.24,328.75,333.81,325.29,314.36,306.98,310.42,311.12,313.51,326.58,320.40,300.26,313.48,325.40,323.07,318.04,326.96,342.79,336.91,335.99,321.87,338.77,332.10,283.05,286.19,287.13,271.09,261.09,269.56,268.14
2020-05-09 22:00:02.918000,L8,,,,,,,313.26,316.52,301.03,283.48,272.23,295.86,313.56,332.15,335.39,323.12,313.64,306.93,313.21,315.27,318.03,332.93,319.84,301.31,310.68,327.00,326.75,315.64,326.52,336.34,329.27,330.41,318.62,335.56,329.66,282.25,300.64,287.36,267.12,253.43,267.86,266.33
2020-05-25 22:00:06.436000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.58,310.70,328.83,317.92,,,,,,,
