dates,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053
2017-06-27 21:53:50+00:00,299.97,254.63,209.95,261.79999999999995,195.8,179.06,,,,,,,,214.49,292.04,293.13,295.67,310.54,307.27,327.415,327.21000000000004,333.56,311.655,332.1,328.22,335.05,,249.695,233.08,265.0466666666667,294.32,311.81,,,325.63,180.91,257.94,248.18,339.39,348.14,340.86,,188.69,226.34,214.52,,,,,248.01999999999998,231.4,,256.87,250.27
2017-08-14 21:54:07+00:00,295.48,238.19,212.88,248.345,194.79000000000002,182.82,190.44,185.18,204.34,206.7,174.29,177.25,168.43,,281.31,263.08,265.66,304.2,293.97,323.425,320.295,326.19,296.62,252.79,319.52,323.63,315.67,258.58,225.99666666666667,256.6766666666667,286.895,,,,,182.315,244.825,174.54500000000002,326.77,338.26,330.08,161.4,190.93,227.89499999999998,213.815,181.17,,,173.06,248.01999999999998,231.4,,239.835,230.28500000000003
2017-10-01 21:54:18+00:00,296.47,253.54666666666665,217.0,252.23666666666668,197.28666666666666,192.9466666666667,191.87,187.76,209.695,211.68,178.665,189.1,186.29000000000002,,283.61,275.95,275.33500000000004,304.2,309.43,326.2,320.295,327.13,303.76666666666665,250.32999999999998,318.24,324.395,316.895,263.7,231.6325,254.54,287.78000000000003,298.14,186.79,,314.72,182.315,260.40333333333336,181.38,326.595,336.435,330.255,179.47500000000002,205.26999999999998,229.78666666666666,213.815,205.685,,272.1,173.06,248.01999999999998,239.19333333333336,,239.835,230.28500000000003
2017-12-04 21:54:13+00:00,295.77,260.12,217.9175,252.8425,198.985,199.38,191.35,188.73000000000002,211.17333333333332,215.04999999999998,181.89,190.89333333333332,191.26333333333332,,283.61,275.95,275.33500000000004,304.2,309.43,326.2,320.295,327.13,303.76666666666665,250.32999999999998,318.24,324.395,316.895,263.7,231.6325,254.54,287.78000000000003,298.14,186.79,,314.72,182.315,260.40333333333336,181.38,326.595,336.435,330.255,179.47500000000002,205.26999999999998,228.7225,213.815,202.42333333333332,,272.1,173.06,248.75,239.19333333333336,,239.835,247.15333333333334
2018-06-30 21:53:07+00:00,,225.95,214.26,236.95,192.1,,,,,,,,,,,,,,,,,,,,,,,246.66,221.62,258.1,272.73,,,,,188.24,321.51,162.97,,,,,,,,,,,,,,,227.81,254.22
2018-07-16 21:53:15+00:00,,223.41,219.855,237.69,195.185,,,,,,,,,,,,,,,,,,,,,,,254.51999999999998,225.48000000000002,258.535,278.655,,,,,188.24,321.51,162.97,,337.84,328.02,,,,,,,270.82,,225.52,218.95,,224.305,254.22
2018-08-01 21:53:22+00:00,,222.37,216.71333333333334,237.74333333333334,194.62,181.1,190.96,187.9,215.09,213.61,181.04,189.49,185.27,184.25,288.46,,273.89,301.77,296.09,327.46,312.9,,,,,,,254.51999999999998,225.48000000000002,258.535,278.655,,,,,188.24,321.51,162.97,330.62,339.855,331.16999999999996,,271.85,236.19,273.79,,,271.71000000000004,219.55,225.52,218.95,266.34,250.34,254.22
2018-08-17 21:53:31+00:00,,222.37,219.81,243.1525,194.62,181.1,190.96,187.9,215.09,259.265,240.19,241.25,233.60500000000002,184.25,288.46,,270.31,294.78499999999997,295.66499999999996,327.46,307.84,308.33,,272.14,,324.89,313.8,258.63666666666666,226.35333333333332,256.5,280.8233333333333,,,180.58,299.12,188.24,325.065,162.97,330.62,339.855,331.16999999999996,194.79,271.85,234.5,274.03,,,271.33,204.895,239.305,235.07,266.34,262.445,254.22
2018-10-04 21:53:50+00:00,298.6,238.25,228.01999999999998,247.32200000000003,194.62,181.1,190.96,187.9,215.09,274.78000000000003,260.98999999999995,258.5233333333333,252.51333333333332,184.25,288.89,290.46,276.6566666666667,299.31,306.63666666666666,329.97,315.31333333333333,319.29999999999995,319.75,272.14,319.67,325.315,316.025,270.53999999999996,232.625,255.815,283.27750000000003,299.85,312.85,180.58,308.38,188.24,324.94,162.97,330.51,339.09,331.16999999999996,259.6,271.85,234.5,274.03,,312.08,272.27250000000004,204.895,239.305,235.07,266.34,270.728,254.22
2018-10-20 21:53:56+00:00,298.44,246.92799999999997,227.06000000000003,249.31333333333336,196.2075,193.325,191.63,188.95499999999998,214.59,280.8625,270.2075,265.8025,260.985,184.25,282.91333333333336,284.865,274.76750000000004,299.935,303.55,327.8333333333333,313.8175,315.59666666666664,309.255,290.86,306.83000000000004,324.2133333333333,315.85999999999996,272.396,234.86599999999999,256.17600000000004,283.77200000000005,297.185,312.85,180.58,308.38,182.99,321.5175,162.97,329.59,336.7175,330.03999999999996,259.6,271.85,234.5,274.03,,312.08,271.62399999999997,204.895,243.79,235.07,266.34,275.2866666666667,254.22
2018-11-05 21:54:00+00:00,298.33,252.88,232.08142857142857,251.5942857142857,196.2075,193.325,191.63,188.95499999999998,214.59,285.136,275.81,270.758,266.404,187.155,283.965,284.4733333333333,266.32800000000003,299.935,293.13800000000003,327.8333333333333,313.8175,315.59666666666664,309.255,290.86,290.7033333333333,324.2133333333333,315.85999999999996,272.396,234.86599999999999,257.48833333333334,284.8666666666667,297.7966666666667,312.64,180.58,311.1033333333333,182.99,322.326,162.97,329.59,335.892,329.8225,273.42333333333335,259.45500000000004,234.5,273.6466666666667,,312.08,271.14000000000004,204.895,236.8875,235.07,266.34,279.19714285714286,254.22
2018-12-07 21:53:57+00:00,297.575,256.42,230.11124999999998,252.045,197.572,197.13333333333333,191.07333333333335,188.99666666666667,212.86333333333334,285.136,278.875,273.07166666666666,268.8833333333333,187.155,283.965,284.4733333333333,266.85333333333335,298.816,292.495,327.8333333333333,313.8175,315.59666666666664,309.255,290.86,290.7033333333333,324.2133333333333,315.85999999999996,272.27833333333336,236.92999999999998,256.8957142857143,285.3128571428571,296.655,312.64,180.58,311.1033333333333,180.27333333333334,317.315,162.97,329.59,335.892,329.8225,273.42333333333335,259.45500000000004,234.5,273.6466666666667,,312.08,271.14000000000004,204.895,239.782,240.67666666666665,266.34,281.3775,275.015
2019-06-17 21:53:54+00:00,,,212.25,234.01,188.99,176.29,,,,,,,,,,,,,,,,,,,,,,,218.27,,,,,,,,,,,,,,,,,,,,,,,,,291.46
2019-08-04 21:54:09+00:00,,,214.925,244.255,193.54000000000002,179.935,185.06,182.49,210.56,296.94,298.23,246.69,,,,,268.45,288.32,293.95,,,,,,292.72,325.91,314.85,265.64,227.765,262.36,272.44,,,,,,,,327.79,335.68,331.56,,,,,,,,,249.6,251.17,,,274.65999999999997
2019-10-07 21:54:27+00:00,295.92,281.84,218.99333333333334,250.35999999999999,199.83,186.0566666666667,190.615,185.03,215.585,296.94,298.23,229.265,,192.75,287.3,281.17,277.14,297.03999999999996,294.695,325.58,319.11,318.79,291.76,318.64,302.48,324.46000000000004,315.185,281.47,234.98000000000002,260.53499999999997,281.305,296.67,,,316.44,,324.56,,328.15,333.495,330.29499999999996,323.45,284.83,234.6,,,,268.51,223.4,250.73000000000002,252.95999999999998,246.15,299.73,282.13
2019-11-08 21:54:26+00:00,300.89,288.12,240.1875,250.35999999999999,199.83,186.0566666666667,190.615,185.03,215.585,307.21500000000003,304.685,229.265,298.93,192.75,292.775,289.315,285.48333333333335,304.1766666666667,308.7366666666667,333.29499999999996,330.65,331.135,311.65999999999997,326.845,311.77333333333337,327.75666666666666,318.54,291.55,245.6875,266.2866666666667,288.0833333333333,306.855,325.99,,323.40999999999997,,333.225,,334.20666666666665,339.62,330.29499999999996,333.22,284.83,234.6,,,,268.51,223.4,250.73000000000002,252.95999999999998,246.15,299.73,282.13
2020-01-11 21:54:15+00:00,301.74333333333334,288.21999999999997,262.275,258.53499999999997,205.25,190.94000000000005,190.615,185.03,215.585,309.3666666666667,306.49,229.265,297.025,192.75,293.71,291.4533333333333,289.0475,306.5825,314.3375,334.16333333333336,333.12666666666667,332.71333333333337,317.07666666666665,328.4633333333333,315.815,329.21500000000003,319.21500000000003,296.5225,259.9475,268.985,291.875,310.06,326.065,,325.40000000000003,,334.49666666666667,,336.555,341.525,338.12666666666667,335.1566666666667,284.83,234.6,,,,268.51,223.4,250.73000000000002,252.95999999999998,246.15,299.73,277.46500000000003
2020-01-27 21:54:11+00:00,300.0925,286.7825,263.054,261.9433333333333,214.15,203.66333333333333,192.51333333333332,186.71666666666667,217.1833333333333,292.52250000000004,277.72,220.71333333333334,262.06333333333333,195.60500000000002,288.9225,288.8825,287.834,305.706,310.32599999999996,330.59749999999997,328.255,329.14,312.29,324.9175,311.36,327.996,318.48400000000004,296.264,259.202,267.918,291.654,307.555,326.065,,325.40000000000003,170.42,334.49666666666667,164.4,335.752,341.525,338.12666666666667,326.195,285.525,236.245,273.62,,,270.90999999999997,224.78,252.86333333333334,252.95999999999998,246.15,304.37,277.46500000000003
2020-02-12 21:54:06+00:00,299.12,286.25,265.36600000000004,261.9166666666667,218.75333333333333,210.51333333333332,195.40333333333334,188.04333333333332,218.01666666666665,275.5725,248.46,201.85333333333335,241.9875,191.9466666666667,288.9225,285.326,287.276,305.562,307.14799999999997,330.59749999999997,328.255,329.14,312.29,324.9175,316.02000000000004,328.5175,319.39250000000004,303.91999999999996,264.6875,269.3075,294.734,305.08000000000004,326.065,,325.40000000000003,170.42,334.49666666666667,164.4,337.7425,343.4733333333333,341.40999999999997,326.195,285.525,235.12666666666667,273.62,201.9,,270.0333333333333,224.78,254.81333333333336,258.925,246.35500000000002,303.53000000000003,297.02
2020-07-21 21:53:58+00:00,295.18499999999995,283.295,237.89000000000001,257.42,214.5533333333333,216.61999999999998,195.02000000000004,188.28,216.71999999999997,235.565,186.3,196.86,186.95000000000002,191.54500000000002,274.93,272.3666666666667,272.96666666666664,289.37000000000006,286.55333333333334,319.9,313.64,318.42,297.93,314.34,306.97,322.885,313.46000000000004,284.32500000000005,247.0,261.05499999999995,288.7833333333333,297.25,,,,170.42,,164.4,330.84000000000003,337.86,331.08,299.31,286.22,235.39,273.62,201.9,,270.79499999999996,226.16,256.29,263.1,246.56,305.43,293.81500000000005
2020-10-25 21:54:24+00:00,298.05,284.01,236.65,255.65000000000003,202.75,224.98,190.49,187.81,210.96,220.75,188.67,211.71,191.68,194.98,281.43,276.29999999999995,274.21500000000003,289.33000000000004,290.055,324.3,299.71,306.42,295.44,315.13,320.4,322.955,313.45000000000005,275.20000000000005,243.95999999999998,260.66999999999996,288.435,298.22,311.95,,291.83,180.09,314.1,,329.96,334.70500000000004,330.66999999999996,325.02,320.02,232.97,,200.87,,270.09,223.56,255.0,,,,294.57500000000005
2020-11-26 21:54:24+00:00,296.97,282.37,233.3066666666667,257.1166666666667,203.58666666666667,212.99,189.32,188.51999999999998,208.19,218.42000000000002,187.19,203.13,195.01,194.98,275.43333333333334,276.3666666666666,272.47,288.4066666666667,288.37666666666667,324.3,299.71,304.65,290.375,301.49666666666667,320.4,322.0133333333333,313.5833333333333,276.88000000000005,245.05666666666664,260.7033333333333,287.73333333333335,297.76,311.95,,291.83,176.43,314.1,188.27,330.51666666666665,332.81,330.18666666666667,325.02,320.02,231.875,264.97,196.86,,270.145,221.555,255.0,251.5,,,291.94
2020-12-12 21:54:25+00:00,296.1666666666667,280.6033333333333,230.4575,258.5725,210.3525,216.10333333333332,189.88666666666668,188.33666666666667,209.8166666666667,224.5233333333333,187.19,203.13,195.01,193.68,276.0675,277.55,274.63,291.3125,279.0475,310.91499999999996,300.49,305.6566666666667,291.79333333333335,295.9125,320.4,322.0133333333333,313.5833333333333,281.8775,245.05666666666664,261.41499999999996,287.585,297.74,312.29499999999996,,291.83,176.80333333333337,311.58000000000004,188.27,330.51666666666665,332.81,330.18666666666667,325.02,320.02,233.15333333333334,267.645,215.82333333333335,283.69,270.06333333333333,219.26999999999998,256.14,251.5,238.17,302.82,291.94
2021-04-03 21:53:50+00:00,296.8875,281.8375,239.08249999999998,262.2975,213.86666666666665,216.10333333333332,189.88666666666668,188.33666666666667,210.53,224.5233333333333,187.19,203.13,195.01,191.98666666666668,278.4075,279.6675,277.055,297.39,279.8775,310.91499999999996,300.49,305.6566666666667,291.79333333333335,287.265,297.02,321.52,315.0933333333333,284.69666666666666,248.23333333333335,263.135,287.9675,298.37,312.29499999999996,180.75,304.905,176.80333333333337,314.69666666666666,188.27,330.85999999999996,332.01666666666665,329.74,321.845,317.825,233.32,270.62,219.06,283.69,270.72249999999997,221.785,264.36999999999995,239.7,250.565,303.78,292.58000000000004
2021-05-05 21:53:33+00:00,295.665,282.31,230.87,258.3325,212.72333333333333,203.60333333333332,187.87333333333333,187.39666666666668,205.58999999999997,221.75,181.78500000000003,185.405,196.465,184.31999999999996,278.4475,274.8175,277.89,298.745,279.3425,311.84,305.155,306.14666666666665,292.3,287.435,300.405,321.3966666666667,314.74333333333334,284.35999999999996,245.7166666666667,265.0025,287.5175,298.0575,312.64,180.75,317.23,175.16000000000003,317.0833333333333,190.575,330.15000000000003,332.56666666666666,329.47,319.505,314.46000000000004,233.43666666666664,270.62,225.12333333333333,283.69,271.565,221.1933333333333,252.59666666666666,233.95000000000002,251.71666666666667,302.37333333333333,291.76
2021-07-08 21:53:58+00:00,296.105,266.59333333333336,230.38,249.92333333333332,199.625,181.985,184.45,184.99,201.93499999999997,212.43,177.86,176.26,194.59,180.28999999999996,286.51,269.8,277.76666666666665,299.74666666666667,289.72333333333336,326.15,309.04,307.89,296.96,298.17499999999995,300.65333333333336,322.74666666666667,314.97666666666663,273.19000000000005,244.95000000000005,265.2866666666667,287.5633333333333,298.855,,180.75,317.23,,321.095,192.88,329.41,334.34000000000003,329.72,319.505,314.46000000000004,229.33499999999998,276.57,228.77,,273.08,229.33,250.79666666666665,223.95666666666668,258.49,302.15,296.85
2021-08-09 21:54:11+00:00,296.105,255.82750000000001,226.4025,240.295,199.66666666666666,180.86666666666667,183.88,183.55,199.08,211.555,167.74,176.26,194.59,180.28999999999996,286.51,269.8,277.76666666666665,299.74666666666667,289.72333333333336,326.15,309.04,307.89,296.96,298.17499999999995,304.055,322.3625,314.3325,272.91333333333336,241.60333333333335,264.9775,288.22749999999996,298.73333333333335,,180.75,317.23,,321.095,192.88,328.8833333333333,334.1066666666667,329.06,319.505,314.46000000000004,228.4,276.57,228.77,,273.08,229.33,250.79666666666665,223.95666666666668,258.49,302.15,296.85
2021-08-25 21:54:16+00:00,296.105,249.808,225.22199999999998,233.868,200.3125,182.3825,184.18666666666664,183.78,197.6325,211.74333333333334,164.65333333333334,181.42000000000002,190.07999999999998,180.28999999999996,280.8075,269.0225,275.325,296.8175,289.58500000000004,326.15,309.04,307.89,296.96,298.17499999999995,306.02799999999996,322.102,314.614,273.09000000000003,243.385,263.776,288.51599999999996,298.955,,180.75,317.23,183.71,319.06666666666666,193.29500000000002,328.74,333.46500000000003,328.93666666666667,321.17333333333335,304.68666666666667,228.4,276.57,228.77,,273.08,229.33,250.57999999999998,223.8375,258.49,298.76666666666665,296.045
2021-09-10 21:54:20+00:00,295.27333333333337,243.78833333333333,225.59333333333333,229.80999999999997,198.376,183.06199999999998,184.18666666666664,183.78,197.6325,211.74333333333334,164.65333333333334,181.42000000000002,190.07999999999998,180.28999999999996,280.8075,269.0225,275.325,296.8175,289.58500000000004,326.15,309.04,307.89,296.96,305.8,308.3183333333333,322.13,315.11999999999995,274.726,244.62600000000003,263.52833333333336,289.08,299.474,,180.75,310.09666666666664,183.71,320.84000000000003,193.29500000000002,329.692,334.102,328.93666666666667,322.8075,307.07,228.8525,277.64,228.77,,272.75,229.585,251.408,224.916,258.49,299.2175,296.045
2021-10-12 21:54:29+00:00,293.385,233.775,220.03833333333333,220.84833333333333,198.9416666666667,186.25833333333333,185.3825,183.82,192.8075,211.74333333333334,164.65333333333334,181.42000000000002,190.07999999999998,171.98,277.4175,269.9975,273.1525,293.22749999999996,288.685,326.15,309.04,307.89,296.96,297.35333333333335,310.1383333333333,321.91166666666663,314.91833333333335,274.805,244.342,262.1766666666667,289.125,298.91999999999996,,,306.155,183.655,320.81,193.09,325.008,332.48400000000004,321.44,324.18666666666667,304.21666666666664,227.19666666666663,278.71,,,272.775,229.84,245.498,224.91,254.02,297.3766666666666,295.82666666666665
2021-12-07 21:54:26+00:00,293.61,223.35,219.62399999999997,215.746,198.27800000000002,187.1966666666667,186.035,184.1775,193.20999999999998,213.04,167.65,189.78,190.32,,270.25,272.065,269.325,287.7925,286.235,,,,,287.76,311.408,321.716,315.004,274.572,244.78000000000003,260.54200000000003,289.3066666666667,298.522,,,306.195,183.655,320.58500000000004,183.29999999999998,320.896,331.904,321.07,326.11,299.67999999999995,227.19666666666663,278.71,,,264.54499999999996,229.84,252.404,225.52499999999998,236.18,296.25666666666666,294.87666666666667
2021-12-23 21:54:21+00:00,291.57,232.54,220.4433333333333,222.1016666666667,198.96666666666667,188.02857142857144,187.134,184.874,193.528,214.745,171.57,190.54333333333332,190.98666666666668,187.81,268.256,272.594,268.808,286.628,284.74800000000005,,,,,287.76,311.408,321.716,315.004,274.7766666666667,245.51999999999998,259.93333333333334,289.3642857142857,298.25666666666666,,,306.195,182.42333333333332,319.00333333333333,205.1125,322.995,332.3666666666667,316.486,326.11,304.8733333333333,227.68249999999998,278.71,,,263.1466666666667,226.285,252.72833333333332,229.868,238.42499999999995,297.1075,293.0
2021-12-31 21:54:19+00:00,291.77666666666664,239.1357142857143,220.05142857142854,226.13857142857142,199.97857142857143,188.35875,186.96833333333333,185.10666666666668,193.49833333333333,214.956,175.262,190.63,190.3475,187.81,268.256,272.594,268.3883333333333,285.765,284.6433333333334,,,,,287.76,311.408,321.716,315.004,274.88428571428574,245.31833333333336,259.93333333333334,289.3642857142857,298.25666666666666,,,306.195,179.37,315.6675,216.342,323.7914285714286,331.6614285714286,317.875,326.11,304.8733333333333,227.68249999999998,278.71,,,264.165,226.285,252.53714285714287,230.8133333333333,238.42499999999995,297.1075,293.428
2022-01-08 21:54:19+00:00,291.995,246.64285714285714,220.69500000000002,229.48428571428573,200.47666666666666,190.0542857142857,186.96833333333333,185.10666666666668,193.49833333333333,214.956,175.262,190.63,190.3475,193.22,265.904,275.146,269.72333333333336,287.135,284.425,315.01,308.22,299.55,302.25,283.9033333333333,305.668,321.462,314.86199999999997,279.22714285714284,246.50142857142856,261.2733333333333,290.20428571428573,298.84714285714284,,,310.6033333333333,179.37,317.698,225.34833333333336,325.2075,331.6614285714286,314.2757142857143,316.81666666666666,300.0275,230.77,275.275,259.45,283.59,263.566,226.71666666666667,256.8285714285715,232.67199999999997,238.42499999999995,298.81800000000004,293.645
2022-02-01 21:54:12+00:00,292.33000000000004,250.67625,220.0742857142857,230.75125,201.49285714285716,189.79,186.98999999999998,185.04999999999998,193.47857142857143,215.09166666666667,176.83333333333334,190.682,189.738,193.22,265.904,273.8533333333333,265.33142857142855,286.13571428571424,283.68285714285713,315.01,308.22,299.55,302.25,283.9033333333333,305.668,321.462,314.6116666666666,279.2525,246.49875,263.17857142857144,289.69,298.84714285714284,,,310.6033333333333,177.644,312.92,228.88857142857142,325.46555555555557,330.83375,315.545,316.81666666666666,300.0275,230.77,275.275,259.45,283.59,264.48,216.82,256.8285714285715,232.42499999999998,238.42499999999995,298.42833333333334,293.9757142857143
2022-02-25 21:54:08+00:00,292.46,262.10857142857145,221.27833333333334,240.3914285714286,201.74666666666667,191.4257142857143,187.94833333333335,185.90833333333333,193.385,217.39600000000002,185.06599999999997,192.52799999999996,192.122,190.6933333333333,265.88800000000003,274.88,265.5885714285714,285.7885714285714,282.4457142857143,315.01,308.22,298.895,297.875,282.0525,299.7125,321.24,314.538,280.84999999999997,248.17285714285714,265.5833333333333,289.5442857142857,298.64000000000004,,,310.6033333333333,177.4,311.67,224.94285714285712,325.66875000000005,330.3742857142857,313.8257142857143,312.97,290.95000000000005,231.5775,240.42333333333332,259.45,283.59,264.35714285714283,218.166,257.4514285714286,237.21166666666667,242.21666666666667,299.78833333333336,293.9557142857143
2022-03-05 21:54:04+00:00,292.5442857142857,264.50125,221.25571428571428,238.84500000000003,201.82857142857142,190.47875,187.8242857142857,185.93,193.14285714285714,217.04333333333332,183.92333333333332,191.95833333333334,192.96166666666667,188.39249999999998,265.88800000000003,274.14142857142855,265.94,284.96000000000004,282.37125000000003,315.01,308.22,298.895,297.875,282.0525,299.7125,321.24,314.07666666666665,280.84999999999997,247.29625,267.18571428571425,286.7125,298.64000000000004,,,310.6033333333333,176.76999999999998,311.67,220.59875,326.1266666666667,330.16125,314.50625,312.97,282.56600000000003,230.72599999999997,223.545,259.45,283.59,264.35714285714283,218.166,256.58,235.30285714285714,242.21666666666667,282.25428571428574,293.8075
2022-04-14 21:53:55+00:00,292.4742857142857,279.4766666666667,220.32833333333335,247.04285714285717,203.5566666666667,188.10999999999999,187.56857142857143,185.93,192.89285714285717,217.04333333333332,200.0942857142857,205.92428571428573,193.54857142857145,183.394,265.18999999999994,273.08285714285716,262.4525,281.12,282.5725,319.57,308.22,298.895,297.875,276.345,292.32666666666665,320.03000000000003,313.0325,280.0166666666667,243.8485714285714,267.9316666666667,285.8157142857143,298.50250000000005,,,317.99,176.25833333333335,309.48499999999996,217.10375,328.41,330.4057142857143,316.72857142857146,298.23,274.65250000000003,230.855,205.15666666666667,259.45,283.59,263.0683333333333,215.24749999999997,257.7733333333333,238.004,242.21666666666667,265.87428571428575,292.855
2022-04-22 21:53:52+00:00,292.4742857142857,279.4766666666667,220.78,247.98000000000002,203.56285714285715,188.18375,187.56857142857143,185.93,192.89285714285717,217.04333333333332,213.03,218.25125,206.13625000000002,183.394,269.96166666666664,273.96250000000003,266.1011111111111,283.9244444444444,279.8322222222222,319.57,308.22,308.84,297.875,267.77666666666664,292.32666666666665,320.03000000000003,313.0325,280.0166666666667,244.30624999999998,267.20142857142855,286.58875,298.38,,,317.99,176.62000000000003,309.53000000000003,214.23333333333332,328.41,331.16125,316.72857142857146,298.23,274.65250000000003,230.855,205.15666666666667,259.45,283.59,263.0683333333333,215.24749999999997,257.7733333333333,238.004,242.21666666666667,265.87428571428575,293.0888888888889
2022-04-30 21:53:48+00:00,292.4742857142857,272.07142857142856,220.42875,246.9877777777778,202.925,187.17333333333332,187.15125,185.54749999999999,192.82500000000002,215.73714285714286,221.92888888888888,226.25,206.13625000000002,183.394,269.6771428571429,272.93,266.517,283.569,279.8322222222222,319.57,308.22,308.84,297.875,267.7775,294.755,319.9,312.67600000000004,277.75,243.65111111111108,265.82875,286.93888888888887,298.38,,,317.99,176.62000000000003,309.53000000000003,214.23333333333332,328.41,331.4244444444444,317.92,298.23,274.65250000000003,230.855,205.15666666666667,259.45,283.59,263.0683333333333,215.24749999999997,257.7733333333333,234.9766666666667,242.21666666666667,255.7975,293.271
2022-05-24 21:54:00+00:00,292.4742857142857,272.07142857142856,220.42875,246.9877777777778,202.925,187.17333333333332,187.15125,185.54749999999999,192.82500000000002,215.73714285714286,221.92888888888888,226.25,206.13625000000002,183.394,269.6771428571429,272.93,266.517,283.569,279.8322222222222,319.57,308.22,308.84,297.875,267.7775,294.755,319.9,312.67600000000004,275.61375000000004,242.942,264.82666666666665,287.03499999999997,298.38,,,317.99,176.62000000000003,309.53000000000003,214.23333333333332,328.41,331.4244444444444,317.92,298.23,274.65250000000003,230.855,205.15666666666667,259.45,283.59,263.0683333333333,215.24749999999997,257.7733333333333,234.9766666666667,242.21666666666667,247.28,293.271
2022-06-25 21:54:18+00:00,292.965,265.55428571428575,218.85875000000001,243.9077777777778,201.99375,184.1025,185.57714285714286,184.47857142857143,191.22857142857143,214.796,232.4542857142857,235.8857142857143,210.28333333333333,182.29000000000002,274.62333333333333,271.26375,266.8777777777778,283.6411111111111,281.115,319.57,308.22,306.32,297.05333333333334,277.986,294.755,319.9,312.67600000000004,275.58714285714285,241.45,264.9688888888889,286.53777777777776,299.04999999999995,,,319.42,176.06333333333336,308.47833333333335,213.43428571428572,330.95,331.6925,321.1914285714285,298.23,261.11666666666673,231.42666666666665,205.15666666666667,259.45,283.59,265.265,212.75333333333333,259.52,232.52400000000003,249.8,227.0825,292.8855555555556
2022-07-03 21:53:56+00:00,293.12,258.1671428571429,219.3,242.04999999999998,201.21875,182.76125000000002,185.48333333333335,184.17999999999998,190.875,214.54500000000002,247.71142857142857,250.57142857142858,226.26166666666666,182.29000000000002,276.43,270.49666666666667,269.1144444444445,284.62888888888887,286.56375,307.87333333333333,319.51,307.37,298.6275,284.6083333333333,299.736,320.498,312.985,273.8671428571428,240.196,264.41400000000004,287.22299999999996,299.04999999999995,,,319.42,177.234,309.04200000000003,205.46333333333334,331.42600000000004,332.9375,322.5842857142857,313.28499999999997,262.77250000000004,224.66,196.385,259.45,283.59,255.1575,212.75333333333333,262.22999999999996,231.77,249.8,227.0825,292.98333333333335
2022-08-04 21:54:10+00:00,293.435,249.47400000000002,220.20375,241.09,200.30857142857144,182.02142857142857,185.156,184.07399999999998,190.378,214.13666666666666,263.86,265.39285714285717,243.30166666666665,173.58999999999997,278.6171428571428,272.005,274.5825,286.09250000000003,293.79714285714283,314.23333333333335,327.37,312.348,303.615,292.6016666666667,309.718,321.26,313.416,268.5883333333333,238.92444444444448,262.3522222222222,287.63444444444445,293.96,,,295.3,208.692,301.88,209.44400000000002,332.7525,334.42375000000004,322.6816666666667,328.34,249.36,222.93,171.635,,,253.3166666666667,223.55,252.3849999999999,234.83,258.00499999999994,202.42,292.30857142857144
2022-08-12 21:54:35+00:00,293.01,249.47400000000002,220.11222222222221,242.0088888888889,200.33375,181.9975,184.77833333333334,184.025,190.15,214.13666666666666,268.0625,268.895,248.91714285714286,173.58999999999997,278.6171428571428,272.9,275.4455555555556,287.35555555555555,297.15875,317.52,320.2733333333333,311.6066666666667,303.06800000000004,296.6871428571429,309.718,321.8233333333333,313.77,269.49857142857144,238.118,261.929,288.128,296.128,,,305.94,228.17666666666665,306.71999999999997,228.6,332.298,334.42375000000004,323.8957142857143,328.34,249.36,222.93,171.635,,,257.195,223.55,251.62,232.67200000000003,258.00499999999994,199.5285714285714,292.68625
2022-08-20 21:54:17+00:00,293.01,249.47400000000002,220.11222222222221,242.0088888888889,200.33375,181.9975,184.77833333333334,184.025,190.15,214.13666666666666,268.0625,268.895,248.91714285714286,173.58999999999997,278.6171428571428,274.837,277.316,289.231,293.07444444444445,320.33000000000004,322.27,313.58,306.5183333333334,299.96625,311.58333333333337,321.8233333333333,314.27,270.105,239.02,261.56363636363636,288.7481818181818,298.27166666666665,,,310.71,242.17142857142858,310.09999999999997,243.35,332.48333333333335,334.3544444444444,325.11375,328.49,263.442,217.67399999999998,173.148,,,259.88199999999995,223.82,251.62,231.62833333333333,259.34999999999997,199.5285714285714,293.1455555555556
