dates,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,satname
2018-07-23 21:59:52.623,244.31875,240.02625,215.315,200.8322222222222,163.11,213.3825,179.87124999999997,185.43714285714285,225.10625,222.175,234.25111111111107,284.82750000000004,305.35625,319.89875,312.8328571428571,314.0785714285715,303.0411111111111,286.5175,286.25857142857143,274.975,267.51875,261.88875,244.69444444444446,221.77555555555557,205.62333333333333,184.38222222222223,176.3222222222222,162.16714285714286,173.29,154.63,173.1757142857143,173.63125,174.4275,177.645,172.18,169.25375000000003,165.24625,166.7025,154.59,159.23666666666668,153.705,,,,,,,,,,,,,,,,,,,,,,,,163.58142857142857,168.21,165.65333333333334,181.12777777777777,212.63111111111112,266.4511111111111,272.71888888888884,270.32666666666665,266.12111111111113,274.2825,274.30625,296.63625,299.57,310.07624999999996,337.57666666666665,347.82666666666665,351.83125,354.51124999999996,365.51,368.9844444444445,361.0744444444444,353.86777777777775,350.30222222222227,354.25111111111113,362.75,363.6955555555556,352.10875,321.155,269.63111111111107,277.68555555555554,283.0222222222222,281.89625,281.34625,305.3085714285714,313.2675,337.80428571428575,349.9814285714286,343.39,351.34125,351.61,366.48375,376.20875,216.15444444444447,228.4366666666667,253.67666666666668,265.68555555555554,260.9511111111111,274.1088888888889,276.48555555555555,265.51375,258.42555555555555,273.0177777777778,270.8255555555556,300.02250000000004,298.01,281.6466666666667,294.31888888888886,279.6666666666667,298.15000000000003,304.9866666666667,318.3788888888889,328.3725,260.7471428571429,360.4575,318.31375,332.50857142857143,271.62600000000003,,232.24,367.94,352.44000000000005,347.5725,346.26625,L8
2018-08-01 21:53:46.752,243.52888888888887,240.97222222222223,215.94333333333333,199.994,163.89222222222224,214.91333333333333,177.34666666666666,185.10375,220.1933333333333,216.38111111111112,228.998,284.82750000000004,304.74,319.74111111111114,307.6275,314.0785714285715,299.433,286.5175,286.25857142857143,275.5877777777778,267.44,261.9611111111111,244.5,221.789,206.343,185.622,176.969,162.4525,172.51666666666665,154.63,173.245,173.85444444444445,175.11,178.46666666666667,172.88888888888889,169.52555555555557,165.53333333333333,166.48222222222222,153.74428571428572,159.23666666666668,153.705,,,,,,,,,,,,,,,,,,,,,,,,163.58142857142857,168.21,164.751,180.747,212.398,266.006,272.44,270.44300000000004,266.135,274.00333333333333,274.4144444444444,296.87666666666667,299.8744444444444,310.63666666666666,338.374,348.22,351.7077777777778,353.8666666666666,365.5355555555555,368.58500000000004,361.24899999999997,354.25899999999996,351.098,354.896,362.811,363.83000000000004,353.99555555555554,321.4,269.57800000000003,278.296,283.0222222222222,280.4511111111111,285.26666666666665,304.695,313.6488888888889,337.68125,349.96,344.12,351.46666666666664,351.50777777777773,366.31555555555553,375.9811111111111,215.67600000000002,228.044,252.25900000000001,266.20500000000004,260.25,273.371,276.48199999999997,264.8333333333333,258.74100000000004,273.389,270.994,299.6877777777778,297.855,281.454,294.37399999999997,279.16700000000003,297.005,304.369,318.094,328.19555555555553,264.61625,360.4575,319.6077777777778,333.22875,276.96166666666664,,232.24,367.6877777777778,352.3811111111111,347.56888888888886,345.4811111111111,L8
2018-08-08 22:00:01.706,243.52888888888887,240.97222222222223,215.94333333333333,199.994,163.89222222222224,214.91333333333333,179.925,185.10375,220.1933333333333,216.38111111111112,236.07545454545453,286.322,304.74,323.649,309.70222222222225,314.22,299.85909090909087,287.06333333333333,286.0075,275.863,267.01,261.113,243.37727272727273,219.98909090909092,207.09545454545452,185.67000000000002,177.04636363636362,161.28,172.51666666666665,154.63,173.245,172.769,174.203,177.19,171.959,168.08300000000003,164.602,165.54500000000002,153.74428571428572,159.23666666666668,153.705,,,,,,,,,,,,,,,,,,,,,,,,163.58142857142857,168.21,163.2790909090909,178.98090909090908,210.93363636363637,264.1463636363637,269.83454545454543,267.6272727272727,268.8963636363637,273.381,270.85499999999996,296.87666666666667,299.8744444444444,310.63666666666666,338.374,348.22,351.7077777777778,353.8666666666666,365.5355555555555,368.58500000000004,361.24899999999997,354.25899999999996,351.098,354.896,362.811,363.83000000000004,353.99555555555554,321.4,269.57800000000003,276.0445454545454,283.0222222222222,277.593,284.004,302.5155555555555,313.037,337.68125,346.46111111111105,343.373,350.456,350.789,365.716,375.255,213.35727272727274,226.26545454545456,250.20727272727274,264.2481818181818,259.23454545454547,271.35909090909087,274.6390909090909,262.709,258.1990909090909,272.74,270.67545454545456,298.645,297.855,281.454,294.37399999999997,279.16700000000003,295.4209090909091,303.4736363636364,316.94090909090914,328.01,264.61625,360.4575,319.6077777777778,331.3388888888889,276.96166666666664,,232.24,366.913,351.562,346.68600000000004,344.58700000000005,L8
2018-08-24 22:00:09.684,242.67499999999998,241.85888888888888,218.3311111111111,199.004,164.51666666666668,215.02777777777777,175.48999999999998,185.10375,214.30624999999998,215.54777777777775,236.0490909090909,286.322,301.00777777777773,321.512,307.5488888888889,310.42999999999995,299.74636363636364,286.1088888888889,287.02750000000003,277.37,269.885,264.23199999999997,246.0672727272727,222.78454545454545,210.64090909090908,189.57454545454547,181.3181818181818,162.95749999999998,176.8275,154.63,173.58444444444444,174.8490909090909,175.1290909090909,176.8709090909091,171.7718181818182,168.0509090909091,164.35,165.0690909090909,152.66,159.23666666666668,153.705,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,164.39,164.69,168.4,165.81363636363636,183.3890909090909,212.1590909090909,264.75,268.977,269.363,272.1981818181818,277.126,270.6788888888889,296.97749999999996,299.52625,310.80125000000004,341.341,351.91700000000003,354.4511111111111,358.06444444444446,369.23555555555555,371.28100000000006,363.073,355.86699999999996,351.22,356.498,362.457,364.679,356.28222222222223,325.3255555555555,271.871,275.842,285.75444444444446,280.969,286.87399999999997,303.0833333333333,314.82,340.71125,348.66999999999996,347.591,353.40099999999995,352.486,368.14300000000003,377.551,213.949,228.1918181818182,251.37818181818182,265.44899999999996,259.725,272.64,277.93,265.62,260.68454545454546,275.80545454545455,274.3390909090909,300.921,299.596,283.856,296.034,282.41200000000003,295.33272727272725,305.71454545454543,319.2290909090909,331.039,266.6028571428571,363.048,323.4725,333.50444444444446,283.2842857142857,,236.115,368.41999999999996,353.062,348.635,346.38,L8
2018-09-02 21:54:02.263,243.06888888888886,242.429,217.321,198.76636363636365,164.624,215.02777777777777,174.2509090909091,185.62444444444444,216.14,219.96599999999998,239.265,286.3883333333333,303.017,321.60818181818183,309.077,310.9755555555555,300.1116666666667,287.025,288.26666666666665,278.3763636363637,269.83,265.09090909090907,246.25,223.24333333333334,211.70333333333335,190.83083333333335,182.94666666666663,162.95749999999998,176.8275,154.63,173.58444444444444,174.8490909090909,175.1290909090909,176.8709090909091,171.7718181818182,168.0509090909091,167.2925,165.43333333333334,152.61555555555555,159.23666666666668,153.705,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,165.2411111111111,168.52666666666667,166.56333333333333,184.11416666666665,212.79583333333332,268.0490909090909,268.977,269.363,272.1766666666667,276.94363636363636,270.6788888888889,296.97749999999996,299.52625,310.80125000000004,341.341,351.91700000000003,354.4511111111111,358.42400000000004,369.23555555555555,371.28100000000006,363.073,355.86699999999996,351.22,356.498,362.457,364.679,356.602,325.961,275.03363636363633,275.842,285.901,281.5090909090909,289.2781818181818,303.65500000000003,315.5390909090909,340.4555555555556,348.633,347.44545454545454,353.80909090909086,352.7590909090909,368.4018181818182,377.3845454545454,213.949,228.1918181818182,251.37818181818182,265.44899999999996,259.725,272.64,280.37833333333333,265.62,264.71083333333337,277.0941666666667,275.45750000000004,301.7309090909091,300.5109090909091,285.08818181818185,296.4227272727273,283.4209090909091,298.7133333333333,305.71454545454543,319.2290909090909,331.039,266.6028571428571,363.048,323.4725,334.69899999999996,289.84000000000003,,236.115,368.1190909090909,352.47999999999996,348.45181818181817,346.21,L8
2018-09-09 22:00:15.248,242.76333333333332,242.25,216.342,198.23090909090908,165.09300000000002,215.22,172.95727272727274,189.53222222222223,215.67555555555555,219.45100000000002,239.14666666666665,286.785,302.249,319.91727272727275,304.794,309.33,297.80333333333334,285.585,288.16333333333336,278.64181818181817,270.0536363636364,265.04090909090905,246.16666666666666,223.26916666666668,210.84500000000003,191.3166666666667,182.72833333333335,161.9788888888889,176.8275,154.63,172.86624999999998,173.13636363636363,172.55272727272728,174.81454545454545,170.32909090909092,165.42090909090908,165.7925,163.5425,150.81875,156.95500000000004,155.68,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,164.4711111111111,168.0522222222222,165.55916666666667,183.33249999999998,213.07500000000002,267.62,268.486,269.419,272.58916666666664,275.01,269.94888888888886,298.3375,299.26250000000005,310.24125,342.681,353.043,356.00555555555553,359.559,370.81333333333333,371.12700000000007,361.699,353.85900000000004,351.398,354.49699999999996,361.686,364.636,356.044,324.271,274.4309090909091,274.787,286.375,279.3636363636364,289.6336363636364,304.831,316.56545454545454,342.19111111111107,352.762,347.87199999999996,357.0236363636364,353.7554545454546,369.16545454545457,377.54090909090905,213.377,227.6409090909091,251.0563636363636,264.95799999999997,260.27,272.39,279.65166666666664,265.396,265.4025,278.46583333333336,275.7958333333333,300.93181818181813,299.7336363636364,284.94090909090914,296.3481818181818,282.92545454545456,296.6766666666667,305.1709090909091,318.88454545454545,329.86777777777775,265.8357142857143,363.048,328.96714285714285,335.5988888888889,289.84000000000003,,236.115,368.45454545454544,352.8727272727273,350.98545454545456,346.1627272727273,L8
2018-09-25 22:00:20.737,242.28875,243.244,216.638,198.30545454545455,165.733,215.11888888888888,173.05181818181816,190.12777777777777,216.17777777777778,219.71599999999998,239.7125,287.33166666666665,302.182,319.56363636363636,304.299,309.46666666666664,297.80333333333334,286.616,289.0777777777778,279.50454545454545,271.17,266.7872727272727,247.87666666666667,224.9716666666667,212.86083333333332,193.9225,184.74166666666667,167.31666666666666,176.738,154.63,172.86624999999998,174.14727272727274,173.0472727272727,173.96727272727273,170.00181818181818,164.5790909090909,165.24916666666667,162.48833333333334,150.0325,162.04,155.68,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,164.4711111111111,166.60999999999999,165.565,184.56833333333336,214.58,267.97818181818184,268.826,269.574,272.99,275.5254545454546,270.31666666666666,298.68,299.33500000000004,310.4975,344.93500000000006,355.142,357.4188888888889,361.305,372.57222222222225,372.394,363.384,355.64,352.36299999999994,356.257,362.379,366.155,357.178,324.95300000000003,275.0427272727273,275.807,288.51200000000006,280.98818181818183,291.45454545454544,303.29999999999995,316.1245454545455,343.41125,354.1111111111111,347.939,357.10636363636365,353.9563636363636,369.85090909090906,377.9027272727273,215.01399999999998,228.19909090909093,252.9109090909091,265.794,260.96799999999996,274.515,280.4083333333333,267.607,266.20166666666665,279.7475,276.40333333333336,301.4654545454545,300.18454545454546,285.3727272727273,296.93636363636364,283.18636363636364,297.15916666666664,307.43363636363637,319.8263636363636,331.5755555555555,265.89428571428573,363.048,333.1566666666667,337.36,289.84000000000003,,236.115,368.4890909090909,353.09272727272725,352.10818181818183,348.21090909090907,L8
2018-10-04 21:54:14.507,242.88888888888889,242.91909090909093,216.3972727272727,199.04833333333332,165.9218181818182,215.18699999999998,174.97166666666666,190.201,220.214,223.1009090909091,242.55230769230772,288.08,302.17636363636365,319.89166666666665,306.11090909090905,310.244,298.6876923076923,287.64181818181817,289.595,279.93416666666667,271.25666666666666,266.6233333333333,247.52153846153848,224.45538461538462,212.03153846153845,192.7069230769231,184.2846153846154,168.664,173.05499999999998,154.63,172.86624999999998,173.78166666666667,172.75250000000003,174.4466666666667,170.39666666666668,164.97333333333333,165.21076923076922,162.45384615384617,149.67444444444445,162.04,155.68,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,164.4711111111111,165.31636363636363,164.6423076923077,183.19692307692307,213.8476923076923,267.345,268.3763636363637,268.1718181818182,272.4661538461538,274.9841666666667,270.592,298.46,299.6044444444444,310.49555555555554,344.45909090909095,354.5618181818182,357.024,360.84272727272725,371.83700000000005,372.0672727272727,363.3554545454545,355.4990909090909,351.3581818181818,355.7554545454546,361.3181818181818,366.0263636363636,357.2154545454545,324.15727272727275,274.9016666666667,276.03909090909093,286.68636363636364,281.1433333333333,290.55,302.6227272727273,316.4433333333333,345.4566666666667,357.113,347.69363636363636,356.56,353.71,370.48333333333335,377.6133333333333,214.34727272727275,227.57750000000001,252.36416666666665,265.3463636363636,260.29272727272723,274.17,279.71230769230766,266.87636363636364,266.0607692307692,279.04153846153844,275.89846153846156,300.765,299.94083333333333,284.7125,296.56333333333333,282.42333333333335,296.20923076923077,306.3983333333333,319.00666666666666,330.927,264.17625,363.048,333.1566666666667,336.0766666666667,289.84000000000003,,236.115,368.1675,352.68083333333334,351.3591666666667,348.99583333333334,L8
2018-10-20 21:54:20.636,242.935,242.09099999999998,214.427,198.64545454545453,165.26100000000002,211.97666666666666,177.58818181818185,189.43666666666664,222.67222222222225,227.831,240.38333333333333,289.72333333333336,301.7,321.8027272727273,306.457,315.5666666666667,298.67583333333334,289.142,290.64000000000004,279.9054545454546,271.1972727272727,266.36545454545455,246.89666666666668,223.33416666666668,210.60583333333332,190.4658333333333,180.94833333333335,167.35777777777778,172.82599999999996,154.63,172.1533333333333,173.28,171.50636363636363,174.15727272727273,169.70818181818183,163.8063636363636,164.63833333333332,161.35333333333332,148.02624999999998,,,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,165.16857142857143,164.89333333333332,162.53083333333333,181.79166666666666,213.34416666666664,266.1336363636364,265.153,266.29200000000003,272.12,273.6990909090909,267.75,297.37625,298.79875,309.98,347.61199999999997,356.278,360.09,360.944,370.64888888888885,371.88300000000004,364.21799999999996,355.758,350.89099999999996,355.18399999999997,360.86,365.582,356.59000000000003,324.29200000000003,275.8172727272727,275.53700000000003,285.36,279.57545454545453,291.0418181818182,301.05899999999997,317.5472727272727,349.76125,361.99555555555554,348.39666666666665,357.367,353.47499999999997,373.13000000000005,376.4563636363637,213.35399999999998,226.5118181818182,251.7772727272727,264.092,255.615,270.183,278.30916666666667,266.875,265.9783333333333,277.4825,273.51666666666665,299.5254545454545,298.59,282.6654545454545,296.5354545454545,280.0327272727273,295.0258333333333,305.3436363636364,318.40727272727275,331.97799999999995,266.03428571428566,363.46000000000004,323.63800000000003,335.21,290.2866666666667,,236.115,367.65727272727275,352.3018181818182,350.3190909090909,349.86545454545455,L8
2018-11-05 21:54:24.009,242.935,242.09099999999998,214.72,199.69333333333336,165.9781818181818,212.88600000000002,179.7775,189.957,226.967,231.03363636363636,243.7546153846154,290.20714285714286,301.79,324.18833333333333,311.3127272727273,319.444,299.8123076923077,290.3890909090909,291.36800000000005,280.28,270.97166666666664,266.0675,246.86461538461538,222.48307692307694,209.23,189.25692307692304,178.9523076923077,167.35777777777778,172.82599999999996,154.63,172.76999999999998,173.94583333333333,172.32833333333335,174.93333333333337,170.38333333333333,164.60083333333333,165.09615384615384,161.84846153846152,148.3822222222222,,,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,165.16857142857143,164.89333333333332,161.81692307692308,181.48538461538462,213.06692307692308,266.27333333333337,264.6363636363636,266.21909090909094,271.7415384615385,273.36,271.107,297.47555555555556,299.46666666666664,310.1611111111111,348.4472727272727,356.8790909090909,361.294,362.89727272727276,371.275,372.8172727272727,365.30636363636364,356.50454545454545,352.07363636363635,355.82454545454544,360.9118181818182,366.02454545454543,357.4627272727273,324.5254545454545,276.6175,275.92,284.85,280.48833333333334,291.7,301.05899999999997,317.5472727272727,349.76125,362.071,348.39666666666665,357.367,353.47499999999997,373.13000000000005,376.4563636363637,213.86,226.33333333333334,252.49166666666665,264.9045454545454,258.3018181818182,269.6881818181818,279.15846153846155,268.5181818181818,268.1138461538461,276.7376923076923,273.36846153846153,298.9191666666666,299.51666666666665,283.73499999999996,296.1791666666667,279.8258333333334,294.3969230769231,304.8333333333333,318.7583333333333,331.97799999999995,266.03428571428566,363.46000000000004,323.63800000000003,335.21,290.2866666666667,,236.115,367.65727272727275,352.27,350.08666666666664,350.14333333333326,L8
2018-11-12 22:00:35.361,243.47999999999996,241.91727272727275,214.75249999999997,200.3176923076923,165.88166666666666,212.8209090909091,180.62230769230771,189.64272727272726,229.51636363636365,232.98916666666665,245.785,290.04625,301.7633333333334,324.09923076923076,312.7,321.20000000000005,300.33714285714285,291.19666666666666,291.43,280.4853846153846,270.61,264.9384615384616,245.8242857142857,221.4014285714286,207.70142857142855,187.67499999999998,177.04285714285714,167.35777777777778,172.82599999999996,154.63,172.76999999999998,174.4023076923077,172.62230769230771,175.3869230769231,170.86076923076922,165.32999999999998,165.5885714285714,162.2057142857143,148.54,,,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,165.16857142857143,164.89333333333332,160.96571428571428,180.14285714285714,212.01071428571427,265.49692307692305,263.99333333333334,264.99083333333334,271.13,272.90846153846155,271.2745454545455,297.418,299.679,310.204,347.2441666666667,356.18250000000006,360.2481818181818,361.8625,371.9672727272727,373.31750000000005,365.5941666666667,357.1666666666667,352.65166666666664,355.80583333333334,360.76,365.75916666666666,357.72583333333336,323.825,277.0684615384616,275.1941666666667,283.4266666666667,279.5569230769231,290.77230769230766,300.4327272727273,317.3958333333333,347.86333333333334,360.23636363636365,347.587,356.49,353.17545454545456,372.2308333333333,376.0616666666667,212.67583333333334,225.82692307692307,251.26461538461538,264.0416666666667,257.7675,268.90749999999997,278.08785714285716,266.9641666666667,267.6221428571429,276.05428571428575,272.8985714285714,298.0876923076923,299.0976923076923,283.51,295.58384615384614,279.37,293.61642857142857,303.77076923076925,317.8523076923077,330.8172727272727,264.15625,363.46000000000004,318.18666666666667,334.53,290.2866666666667,,236.115,367.3441666666667,351.95846153846156,349.8415384615385,349.2638461538461,L8
2018-12-07 21:54:21.936,243.859,241.52333333333334,214.31153846153845,200.775,165.6776923076923,209.5475,180.74285714285716,188.71916666666667,229.4475,234.69846153846154,247.54733333333334,289.5211111111111,301.5069230769231,324.0235714285714,313.4892307692308,321.09833333333336,300.88,292.0069230769231,291.1958333333333,280.40500000000003,270.0135714285714,263.84857142857146,244.58533333333335,220.0746666666667,205.97533333333334,186.12666666666664,175.11266666666668,167.35777777777778,172.82599999999996,154.63,172.76999999999998,172.9257142857143,172.45214285714286,175.58785714285713,171.41785714285714,166.48214285714286,166.15533333333332,162.428,148.6381818181818,,,,,185.35,174.32,188.1,181.03,195.3,185.5,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,165.16857142857143,164.89333333333332,160.96571428571428,178.7,211.626,264.84214285714285,263.6192307692308,263.6176923076923,270.19866666666667,272.19642857142856,270.71333333333337,296.83272727272725,299.38545454545454,310.05727272727273,346.71846153846155,355.7923076923077,359.05,361.11384615384617,371.3558333333333,372.93384615384616,365.22923076923075,357.27076923076925,352.0853846153846,355.3892307692307,360.786923076923,365.4146153846154,357.2161538461538,323.6007692307693,277.1914285714286,274.5138461538462,283.35615384615386,278.85714285714283,289.40214285714285,299.27166666666665,316.4476923076923,344.058,357.055,346.52181818181816,355.33,352.71166666666664,371.2423076923077,375.5915384615385,211.2023076923077,225.44785714285715,249.96285714285713,262.76692307692304,256.93538461538463,267.9315384615385,276.92600000000004,265.3692307692308,266.66999999999996,275.15933333333334,272.07666666666665,296.89285714285717,298.64285714285717,282.9814285714286,294.7921428571429,278.62642857142856,292.68133333333327,302.7478571428572,316.5728571428571,331.0691666666666,261.86777777777775,363.46000000000004,318.18666666666667,334.53,290.2866666666667,,236.115,366.92769230769227,351.55,349.12,348.36857142857144,L8
2019-01-08 21:54:19.848,243.10222222222222,243.65416666666667,215.5069230769231,201.73083333333332,168.1523076923077,211.08166666666668,182.65384615384616,190.2009090909091,236.17636363636365,244.31833333333336,256.7871428571429,289.31,302.41076923076923,326.3314285714286,315.165,322.4746153846154,302.38499999999993,295.2392307692308,291.14230769230767,283.34714285714284,271.005,263.6142857142857,242.9042857142857,218.65928571428572,204.60357142857143,185.4114285714286,173.22642857142858,165.60999999999999,172.9375,,174.19333333333336,173.67153846153846,172.33461538461538,177.40769230769232,172.40769230769232,167.6369230769231,167.43499999999997,163.36142857142858,149.2209090909091,151.57,167.09,,,185.35,187.035,188.1,181.03,195.3,184.93,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,164.93,162.23624999999998,159.88333333333333,177.9523076923077,211.2569230769231,266.0515384615385,263.835,263.36083333333335,272.81142857142856,274.20307692307694,273.0009090909091,299.24100000000004,301.8588888888889,312.3366666666667,350.23083333333335,359.2941666666666,360.61833333333334,363.1484615384615,372.4283333333333,376.16,367.9145454545454,360.86000000000007,355.16181818181815,358.0972727272727,359.5516666666667,366.78833333333336,360.19818181818175,326.5072727272728,281.71833333333336,276.34999999999997,286.65818181818184,280.035,288.8438461538462,299.06,316.19916666666666,344.4611111111111,357.2990909090909,347.90555555555557,355.995,353.468,371.9490909090909,375.47272727272735,209.60454545454547,223.8153846153846,250.28461538461536,263.61833333333334,258.5175,270.4675,278.40142857142854,263.8546153846154,269.51142857142855,277.2857142857143,274.73571428571427,297.48285714285714,301.6753846153846,287.4061538461538,297.29615384615386,281.0184615384615,294.15307692307687,303.3333333333333,317.4208333333333,332.284,258.3375,366.07666666666665,314.89199999999994,335.02125,298.53200000000004,,236.115,366.650909090909,351.03249999999997,349.355,349.39750000000004,L8
2019-01-31 22:00:25.273,247.38714285714286,245.378,216.75545454545454,206.279,169.87454545454545,214.94299999999998,190.04545454545453,191.60700000000003,246.892,258.0518181818182,278.72583333333336,289.11636363636364,303.8290909090909,329.2233333333333,327.45,326.05249999999995,308.6375,299.1691666666667,295.59999999999997,286.23333333333335,271.42583333333334,263.2808333333333,241.785,216.64333333333335,202.0175,182.02333333333334,172.23583333333332,162.29,173.59333333333333,,177.2166666666667,173.2381818181818,171.58545454545455,177.57272727272726,173.46727272727273,169.0,169.08666666666667,164.4466666666667,150.929,154.0,158.15,,,185.35,187.035,188.1,181.03,195.3,184.93,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,167.54333333333332,160.8183333333333,158.209,175.99090909090907,209.1518181818182,265.18,260.571,258.802,271.5783333333333,273.9191666666667,272.406,297.9777777777778,301.14625,310.8925,348.457,357.408,361.856,363.7081818181818,372.26800000000003,376.755,367.7877777777778,359.3988888888889,351.74333333333334,355.0866666666667,356.762,366.611,358.086,326.344,282.991,271.8255555555555,280.09900000000005,279.8181818181818,285.6275,297.67600000000004,319.349,344.35125000000005,356.701,345.9725,354.76777777777784,353.23333333333335,371.83500000000004,374.81700000000006,206.82333333333332,222.19545454545457,249.4081818181818,261.318,258.759,268.223,277.08333333333337,261.6363636363636,269.6141666666667,275.56083333333333,273.9116666666667,296.63,302.1136363636364,288.9036363636364,296.89,280.3945454545455,291.3009090909091,300.411,313.423,329.435,249.04428571428573,373.41,289.81333333333333,331.56857142857143,328.47500000000014,,239.99,365.678,350.1609090909091,348.85545454545456,349.26545454545453,L8
2019-02-09 21:54:13.722,247.35375,244.9890909090909,216.3658333333333,206.3481818181818,169.37333333333333,213.00818181818184,189.21272727272728,191.17454545454547,246.12363636363636,257.945,275.73583333333335,288.71,303.4433333333333,325.925,327.0208333333333,326.3325,309.0941666666667,299.82166666666666,295.97999999999996,286.6433333333333,271.505,263.31916666666666,241.61999999999998,217.17499999999998,200.03250000000003,180.54416666666668,170.63666666666666,162.16000000000003,173.59333333333333,,175.70250000000001,173.7027272727273,172.4690909090909,178.9190909090909,174.74818181818182,170.7118181818182,170.19083333333333,165.51666666666665,151.4609090909091,153.40666666666667,158.15,,,185.35,187.035,188.1,181.03,195.3,184.93,,,,,,,,,,,154.21,161.64,177.19,165.95,158.75,164.2925,159.76142857142855,158.696,177.5290909090909,212.00454545454548,266.44545454545454,262.13,260.281,269.3118181818182,274.47727272727275,276.1377777777778,297.9777777777778,301.14625,309.2755555555555,347.35272727272724,354.42636363636365,361.856,363.7081818181818,372.26800000000003,376.755,367.7877777777778,359.3988888888889,351.74333333333334,355.0866666666667,356.762,368.9809090909091,356.6027272727273,323.5009090909091,282.991,271.20222222222225,277.16818181818184,279.2127272727273,283.2416666666667,298.65500000000003,319.581,342.93111111111114,358.92199999999997,346.55,355.12333333333333,353.82,371.96999999999997,375.16700000000003,207.84444444444446,223.567,251.37999999999997,262.639,258.598,269.215,277.6458333333333,262.09272727272725,269.59583333333336,275.04833333333335,274.18666666666667,297.0916666666667,302.16333333333336,289.1433333333334,296.6366666666667,281.5708333333333,287.86454545454546,301.0655555555556,314.3133333333333,329.8771428571428,249.04428571428573,373.41,289.81333333333333,334.12666666666667,328.47500000000014,,239.99,365.779,350.41727272727275,349.2509090909091,349.51181818181817,L8
