dates,satname,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0126,nzd0312-0127,nzd0312-0131,nzd0312-0117,nzd0312-0118,nzd0312-0029,nzd0312-0030,nzd0312-0090,nzd0312-0091,nzd0312-0031,nzd0312-0032,nzd0312-0119,nzd0312-0099,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0012,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0013,nzd0312-0014,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0115,nzd0312-0116,nzd0312-0132,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0043,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0105,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,nzd0312-0033,nzd0312-0106,nzd0312-0034,nzd0312-0078,nzd0312-0076,nzd0312-0077
2005-07-28 21:42:21.805000,L5,236.90,253.91,206.25,203.29,167.34,192.84,181.95,213.15,208.13,220.85,281.57,,,,,,,,,,,,,,,,318.56,333.98,354.39,354.61,360.09,366.67,370.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-13 21:42:29.474000,L5,241.15,237.82,205.27,200.27,,,,198.73,202.21,170.17,193.70,247.10,193.14,212.92,216.43,190.90,144.63,85.13,104.03,91.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.55,,,,,,,,,,,,,177.53,154.38,158.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-20 21:48:42.854000,L5,254.47,257.22,213.91,211.21,186.40,202.08,184.14,207.93,210.99,175.81,230.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-29 21:42:34.821000,L5,262.39,263.60,215.66,213.19,184.40,201.46,173.78,212.90,204.68,178.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08 21:48:52.559000,L5,254.86,254.74,224.21,216.30,182.27,189.33,182.96,220.75,241.96,265.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-17 21:42:55.245000,L5,235.24,229.69,210.29,209.69,167.25,162.20,,,206.37,191.15,223.88,212.34,256.86,230.40,184.15,168.51,154.34,131.19,135.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.03,143.00,157.00,123.36,220.47,194.03,192.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-20 21:44:25.094000,L5,259.03,259.98,234.85,224.65,192.51,194.47,182.46,230.45,255.48,,,,,,,,,,,,278.26,261.83,271.46,,,,,,,,,,,,,,,,,,,,,,,,,,,321.36,,,,,,,311.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-27 21:50:46.347000,L5,259.60,264.27,228.00,226.34,184.40,194.68,198.23,227.05,257.50,,,,,,,,,,,,277.74,262.30,265.89,,,,,,,,,,,,,,,,,,,,,,,,,,,308.66,,,,,,,322.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-12 21:51:08.090000,L5,256.58,257.90,224.45,218.15,181.01,196.30,179.02,218.07,237.17,270.99,293.14,,,,,,,,,,293.13,274.82,281.43,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70,,,,,,,310.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-21 21:45:08.534000,L5,,,,,,,,,,,,,,,,,,,,,288.74,276.13,283.03,,,,,,,,,,,,,,,,,,,,,,,,,,,308.73,,,,,,,318.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28 21:51:28.213000,L5,255.53,257.71,226.27,216.69,182.03,198.05,182.01,222.27,,,,,,,,,,,,,285.47,268.44,277.74,,,,,,,,,,,,,,,,,,,,,,,,,,,316.72,,,,,,,323.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-10 21:46:04.979000,L5,258.71,258.34,225.13,215.81,177.74,185.94,168.76,207.50,214.89,182.37,223.10,,,,,,,,,,293.79,272.00,278.64,,,,,,,,,,,,,,,,,,,,,,,,,,,311.98,,,,,,,307.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-26 21:46:20.696000,L5,261.35,271.46,217.93,206.87,195.88,199.25,178.91,215.73,207.97,180.45,223.94,,,,,,,,,,276.76,258.09,270.30,,,,,,,,,,,,,,,,,,,,,,,,,,,326.87,,,,,,,333.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-13 21:47:01.718000,L5,,,,,178.51,191.32,165.32,193.00,188.74,163.47,197.90,227.90,,,,,,,,,294.37,283.83,,,,,316.99,337.62,358.64,362.43,370.31,370.33,375.50,,,,,,,,,,,,,,,,,312.60,,,,,,,325.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-29 21:47:16.553000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,279.26,308.37,313.55,285.25,,,,,,,131.49,147.47,159.85,170.29,142.79,,,,,,,,,,,,262.75,281.07,,,,361.75,,,,,,,,,,,,,,,,,,,,,,,,,,256.40,248.04,250.43,350.04,342.38,337.69,343.93,,,,,,,,116.57,,,,,,,,,,,,,,,,,
2006-07-22 21:53:46.375000,L5,,,,,,,,,,,,,,,,,,,,,295.74,292.96,,,,,237.45,288.64,348.74,363.83,367.72,365.97,374.12,,,,127.75,152.75,162.75,164.63,154.37,142.44,144.42,129.21,114.70,,,,,313.78,44.48,46.51,,181.07,73.49,115.72,326.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.86,,,,,115.07,108.56,96.82,,,,,,,,,,
2006-08-23 21:54:11.272000,L5,256.83,255.70,210.17,208.96,180.17,186.14,163.95,207.02,199.53,173.16,224.76,,,,,,,,,,289.27,271.27,281.18,,,,,,,,,,,,,,,,,,,,,,,,,,,302.07,,,,,,,310.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01 21:48:07.347000,L5,,,193.28,199.70,176.67,177.87,160.88,204.69,195.98,170.90,279.30,,269.36,243.29,213.19,184.12,173.28,155.37,144.36,,294.95,277.96,285.43,,,,,,,,,,,,,,,,,,,,,,,,,,,306.60,,,,,,,308.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-10 21:54:44.695000,L5,257.86,255.46,225.16,216.65,191.59,198.92,173.66,215.70,233.98,271.81,290.54,,,,,,,,,,283.79,262.99,267.26,,,,,,,,,,,,,,,,,,,,,,,,,,,307.60,,,,,,,318.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-06 21:49:05.144000,L5,253.93,252.69,220.31,214.85,185.83,191.77,183.57,210.65,236.87,257.65,273.45,,,,,,,,,,315.56,251.89,250.17,,,,293.90,310.21,331.91,347.01,356.03,353.73,371.52,330.82,339.08,360.35,,,,,,,,,,237.25,321.13,369.49,,,,,274.50,296.57,,,302.27,368.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-13 21:55:19.357000,L5,240.41,235.20,228.61,204.93,190.14,166.01,171.83,187.72,207.41,239.83,263.02,283.54,,,,,,,,,,,,,,,278.42,291.74,309.34,327.30,336.12,345.99,332.71,319.94,320.81,338.72,,,,,,,,,,,304.24,351.88,,,,,247.29,276.06,,,,335.73,,262.08,259.16,270.63,274.78,,,,303.10,,,,,,,317.08,330.35,233.95,232.46,245.25,249.56,263.40,275.04,277.92,261.52,259.20,250.06,243.42,336.14,327.70,319.28,323.44,325.76,286.60,294.94,365.44,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:55:36.438000,L5,260.66,260.73,228.18,219.23,191.70,197.00,183.19,228.14,244.24,,,,271.90,247.31,215.84,193.11,172.66,128.27,119.29,,287.69,269.89,282.46,,,,,,,,,,,,,,,,,,,,,,,,,,,322.99,,,,,,,332.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-08 21:49:26.499000,L5,254.29,252.39,218.73,209.56,179.97,184.33,174.65,215.03,244.89,273.54,290.84,,,,,,,,,,276.76,277.17,292.39,,,,,,,,,,,315.31,283.19,346.35,,,,,,,,,,,292.79,372.48,,312.32,,,,,,,326.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-10 21:45:41.606000,L5,261.31,310.17,291.50,251.76,155.07,166.67,149.83,,,,,,262.39,231.41,197.76,181.85,165.48,154.06,144.21,,,,,,,,316.22,327.04,352.95,361.03,368.82,372.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-02 21:44:23.135000,L5,250.69,250.95,218.63,209.91,181.43,180.16,173.94,206.10,232.53,266.42,287.00,,,,,,,,,,289.38,278.92,,,,,316.05,328.23,344.24,355.53,362.86,366.63,373.77,,,,,,,,,,,,,,,,,309.62,,,,,,,315.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-18 21:44:24.452000,L5,251.32,249.47,217.48,208.08,181.15,188.15,256.43,207.81,,,,,,,,,,,,,274.57,255.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.36,,,,,,,249.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-25 21:50:35.036000,L5,258.51,256.34,227.11,214.59,185.54,193.61,261.96,222.85,,,,,,,,,,,,,274.68,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.98,,,,,,,333.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24 21:48:35.845000,L5,255.25,254.96,224.71,213.56,185.81,191.43,168.71,210.79,243.92,263.90,287.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15 21:56:27.145000,L8,248.48,251.55,216.85,200.73,213.02,177.17,163.50,183.17,192.79,172.72,204.79,240.21,,,,,,,,,258.87,321.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.36,,,,,,,238.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07 22:02:40.903000,L8,,215.77,210.63,197.58,208.38,193.48,160.83,185.19,192.97,170.51,209.04,232.62,,,,,,,,,339.61,296.52,,,297.04,318.82,296.86,317.69,332.35,343.86,346.85,342.67,369.49,,,,,,,,,,,,,335.64,,,,250.12,,,,299.76,,,238.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 22:02:34.637000,L8,,,208.36,194.48,197.50,197.76,158.08,181.23,192.24,168.67,203.28,230.61,,,,,,,,,336.72,274.78,,,296.29,320.16,298.79,320.02,356.31,347.33,346.17,341.50,355.79,,,,,,,,,,,,,237.03,344.89,,,307.29,,,,298.53,,,258.00,,,,,,,,,,309.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-18 21:56:26.327000,L8,240.24,242.64,213.29,198.33,201.29,185.00,165.97,186.43,193.04,179.59,207.18,227.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.91,,,,,,,,,,316.77,318.19,,,,,,,,,,,,,,,,,,,,313.02,297.52,287.86,,,,,,,,,,,,,,,,,,
2013-07-25 22:02:37.865000,L8,247.06,246.10,210.05,197.77,219.61,171.01,161.16,184.65,193.07,168.82,206.44,231.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06 21:56:21.607000,L8,248.08,243.15,215.58,215.16,183.88,176.88,201.66,190.09,252.57,259.26,282.48,293.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29 22:02:22.230000,L8,248.47,245.66,214.06,214.35,192.35,175.07,190.68,192.94,249.09,256.59,278.41,293.01,,,,,,,,,,,,,,,293.01,308.65,329.34,346.22,352.22,351.40,373.75,338.88,341.17,354.14,,,,,,,,,,,337.24,363.46,,,,,265.89,291.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14 22:02:21.400000,L8,245.53,235.34,216.67,193.62,173.31,166.65,170.85,178.04,192.61,241.79,263.64,287.22,,,,,,,,,,,,,,,293.59,315.25,342.71,339.09,345.10,,,340.40,332.27,345.87,125.04,136.24,161.35,167.64,169.25,,,,,,312.28,359.48,,,,,260.14,297.72,,,,,,260.14,269.15,271.83,277.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.13,,,,,,111.42,,,,,,,,,,,,,,,,,
2013-11-23 21:56:03.944000,L8,244.53,241.70,207.29,211.36,174.46,172.40,189.78,184.75,233.90,255.54,274.06,292.47,,,,,,,,,,,,,,,293.50,308.89,328.15,342.20,349.67,350.34,367.19,337.32,339.77,352.76,129.20,141.61,155.78,167.79,166.77,,,,,,332.95,364.83,,,,,264.05,291.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.61,,,,,,,,,,,,,,,,,
2013-11-30 22:02:16.559000,L8,249.23,241.28,209.72,212.37,175.90,172.82,180.03,192.93,238.83,253.73,281.33,,,,,,,,,,,,,,,,293.02,307.39,341.10,356.00,360.84,365.24,367.39,334.77,336.86,349.92,142.12,152.79,165.40,176.88,176.96,,,,,,329.24,364.99,,,,,269.21,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16 22:02:09.908000,L8,329.59,315.64,,,,,,,,,,,,,,,,,,,,,,,,,295.00,310.69,329.81,343.61,352.00,353.97,366.63,,,,,,,178.61,134.58,,,,,,,,,,,,265.68,295.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06 22:01:13.234000,L8,256.70,253.48,225.81,224.56,194.81,220.04,247.16,,,,,,,,,,,,,,268.30,311.67,,,,315.10,,,,,,,,,,,134.86,148.65,159.98,167.51,169.98,,,,,335.49,,,,309.78,,,,,,,242.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02 21:54:10.285000,L8,,,,,,,,,,,,,,,,,,,,,263.12,316.19,,,,,296.07,312.54,331.82,343.09,346.28,346.72,378.97,,,,,,,,,,,,,,,,,302.38,,,,,,,240.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09 22:00:15.454000,L8,249.64,246.58,219.66,202.42,213.44,186.75,161.96,184.19,198.28,169.56,209.08,243.41,,,,,,,,,261.39,320.75,,,297.20,315.19,294.83,315.84,334.11,345.78,347.61,346.89,356.35,,,,,,,,,,,,,289.56,,,,308.32,,,,,,,347.52,,,,,,,190.36,,,305.90,,,,,,,315.47,259.84,,,,,,,,,,,,,,,,,,,,210.16,273.72,175.19,,,,,,,,,,,,,,,,,,
2014-05-18 21:53:59.589000,L8,246.80,247.38,213.26,197.69,207.54,184.99,160.88,182.38,191.05,172.11,208.04,232.63,,,,,,,,,334.19,306.79,,,,,295.34,311.19,330.97,342.84,344.92,346.59,367.34,,,,,,,,,,,,,,,,,304.21,,,,301.12,,,344.44,,,,,,,,,,309.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25 22:00:10.718000,L8,,239.12,212.31,198.70,216.50,177.04,160.33,187.07,194.71,173.31,209.90,234.37,,,,,,,,,337.44,297.65,,,298.88,322.58,303.30,319.91,336.92,344.17,345.05,345.59,378.01,,,,,,,,,,,,,287.86,,,,257.06,,,,,,,244.03,,,,,,,169.77,276.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.31,191.58,,,,,,,,,,,,,,,,,,
2014-06-03 21:54:06.357000,L8,,212.58,210.98,194.21,195.52,196.85,160.22,185.89,189.41,169.40,201.74,227.53,,,,,,,,,337.84,268.39,,,,,303.45,321.34,338.89,346.36,348.99,346.39,,,,,,,,,,,,,,,,,,257.33,,,,,,,247.37,,,,,,,,,,306.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19 21:54:11.305000,L8,,,201.72,190.62,167.02,175.72,157.17,173.71,186.43,168.77,187.68,218.27,,,,,,,,,,,,,,,290.57,304.65,330.22,338.51,339.50,338.24,,,,,136.62,150.88,168.80,177.76,176.85,,,,,,,,,,,,264.02,292.55,,,,,,,,,,,,,298.37,,,,,,,304.56,259.47,,,,,,,,,,,,,,,,,,,,202.90,,,,,,,,,,,,,,,,,,,,
2014-07-05 21:54:17.655000,L8,,,208.55,194.70,196.18,192.30,160.70,181.89,189.12,172.48,,,,,,,,,,,334.83,,,,,,314.19,320.93,342.72,350.10,349.32,347.49,,,,,,,,,,,,,,,,,,309.67,,,,,,,247.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12 22:00:31.114000,L8,,205.78,206.06,196.56,188.05,172.54,159.31,174.53,190.72,172.18,207.35,232.98,261.47,230.47,196.73,153.95,168.51,107.55,,,,,,,,,285.44,283.84,318.84,326.85,332.19,335.13,346.65,304.21,324.22,309.48,,,,,,,,,,,268.16,309.33,,,,,267.56,294.32,,,,354.20,,,,,,266.69,275.64,,306.29,,,,,,,311.46,270.04,,,,,,,,,,,,345.46,338.27,334.76,334.46,348.88,,,365.46,300.29,281.23,281.84,,,,,,,,,355.97,,,,,,,,,
2014-08-13 22:00:42.730000,L8,304.01,309.82,295.76,281.27,212.09,182.81,166.10,191.90,208.96,176.31,213.91,291.64,,,,,,,,,268.01,299.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.32,,,,,,,345.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-07 21:54:36.706000,L8,252.69,248.34,226.70,217.96,193.20,233.40,180.66,195.21,,,,,,,,,,,,,,,,,,,296.10,332.51,348.58,358.92,365.12,350.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23 21:54:33.372000,L8,246.06,244.21,220.22,212.77,186.58,176.64,202.57,188.71,253.33,259.27,285.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25 21:54:40.727000,L8,230.14,219.74,202.30,201.80,165.44,165.71,139.24,,,,,,,,167.41,172.72,157.03,140.14,130.92,101.49,,,,,,,284.79,297.93,319.70,334.68,343.05,345.90,364.89,317.45,322.59,347.94,118.05,138.16,153.95,186.42,164.23,,,,,,261.48,361.05,,,,,257.50,279.31,,,,368.10,,,,,,,,,254.49,,,,,,,257.33,306.06,,,,,,284.20,270.47,279.20,266.20,248.72,258.59,,,,,,,,,316.12,303.53,162.66,101.77,,,,,,,,,,,,,,,,,
2014-11-01 22:00:50.529000,L8,248.17,240.80,210.18,212.49,181.86,178.27,185.73,192.46,236.47,255.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17 22:00:50.637000,L8,250.75,244.31,211.97,212.83,186.33,181.77,185.16,192.98,237.93,253.17,280.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 22:00:41.874000,L8,248.09,243.99,208.12,212.64,184.46,169.66,190.19,194.32,266.49,255.49,274.95,288.09,,,,,,,,,321.91,299.27,,,300.95,315.19,,,,,,,,339.23,342.90,351.58,131.65,143.32,156.28,189.32,173.23,,,,,332.56,338.36,364.41,,305.16,,,,,,,326.53,,,,,,,,,,304.48,,,,,,,322.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20 22:00:37.655000,L8,250.38,244.18,207.21,214.78,183.82,172.46,200.39,194.29,264.27,252.56,276.06,286.62,,,,,,,,,269.45,311.87,,,,,,309.90,323.88,338.51,344.63,349.90,359.65,,,,,,,,,,,,,,,,341.09,330.03,,,,,,,236.31,365.27,,,,,,,,,306.52,,,,,,,323.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03 21:53:50.839000,L8,249.64,245.78,215.94,213.61,191.89,173.20,203.18,182.56,254.60,174.89,281.73,286.93,,,,,,,,,253.61,312.61,,,,,,,,,,,,345.15,341.63,,,,,,,,,,,334.08,346.49,,,311.08,,,,,,,346.38,,,,,,,,,,301.73,,,,,,,317.01,318.08,,,,,,,,,,,,,,,,,,,,314.32,307.87,295.51,,,,,,,,,,,,,,,,,,
2015-04-19 21:53:50.674000,L8,249.61,248.19,216.82,218.89,205.95,177.69,167.08,176.12,217.36,171.24,270.06,284.73,,,,,,,,,330.42,245.49,,,300.92,323.61,,,,,,,,,,,,,,,,,,,,293.74,,,340.08,256.81,,,,,,,237.37,,,,,,,286.30,,,301.96,,,,,,,315.54,311.74,,,,,,,,,,,,,,,,,,,,305.82,306.55,291.00,,,,,,,,,,,,,,,,,,
2015-05-12 21:59:40.983000,L8,250.37,248.73,217.06,209.81,211.12,183.79,170.13,190.25,198.68,177.75,214.62,247.95,,,,,,,,,263.45,309.07,,,,,298.35,320.43,344.78,347.61,350.93,348.12,365.90,349.42,347.72,,,,,,,,,,,335.17,347.51,,,310.81,,,,,,,244.19,,,,,,,286.89,,,306.28,,,,,,,316.43,276.30,,,,,,,,,,,,,,,,,,,,312.07,299.28,278.24,,,,,,,,,,,,,,,,,,
2015-05-21 21:53:31.594000,L8,246.44,243.42,211.04,200.88,200.05,182.23,162.10,183.68,191.12,174.52,208.15,236.87,,,,,,,,,262.50,258.73,,,304.47,320.28,294.83,319.94,332.65,348.39,352.60,353.64,368.01,,,,,,,,,,,,,293.15,,,,306.61,,,,299.05,,,322.36,364.23,,,,,,204.24,,,,,,,,,,309.68,276.55,,,,,,,,,,,,,,,,,,,,219.56,288.82,184.82,,,,,,,,,,,,,,,,,,
2015-05-28 21:59:43.617000,L8,,232.96,206.06,194.84,193.31,182.09,160.15,185.03,188.79,164.55,207.80,229.50,,,,,,,,,332.38,276.42,,,292.23,320.42,295.66,319.81,344.78,353.68,346.97,342.62,363.15,,,,,,,,,,,,,236.07,,,,305.65,,,,299.40,,,293.98,,,,,,,,,,309.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-06 21:53:40.583000,L8,,,201.04,188.76,179.35,178.62,157.39,173.43,183.16,163.33,192.15,221.86,248.42,227.63,206.84,182.11,168.37,152.47,144.01,111.44,,,,,,,291.37,328.03,338.72,346.71,339.42,336.68,366.86,,,,143.31,149.64,166.34,177.87,178.94,,,,,,,,,,,,261.43,297.79,,,,364.51,,,,,,,156.79,252.77,299.18,,,,,,,300.76,255.95,,,,,,,,,,,,354.45,348.74,341.69,,,,,,200.84,,,,,,,,,,,,,,,,,,,,
2015-06-13 21:59:55.847000,L8,,206.82,206.16,194.64,191.77,183.02,158.83,181.78,190.81,170.25,203.37,226.55,,,,,,,,,,,,,,,294.00,320.18,343.46,350.14,344.06,341.03,366.67,,,,143.26,156.73,170.91,181.48,177.75,,,,,,,,,,,,268.67,298.44,,,,,,,,,,,,,303.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29 22:00:02.432000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.09,146.34,118.74,94.10,,,,,,,,,,,,,,,,,,,,,,,,194.91,192.86,211.05,203.29,191.94,,,,,214.54,182.63,187.20,,,,,,,,,,,,,,,,,,,,,,,131.02,114.74,92.03,,,,,,,,,180.70,206.91
