dates,satname,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172
2001-10-02 22:01:40.483000,L7,200.38,204.24,205.64,187.58,200.78,195.58,196.75,210.21,197.14,211.22,267.81,195.84,215.20,243.30,239.89,268.94,264.65,258.87,265.16,296.21,270.51,292.77,299.06,330.82,237.78,264.62,,234.67,223.96,228.18,250.07,245.86,275.15,172.82,185.79,187.46,228.38,252.92,258.19,261.97,271.44,269.47,268.68,260.24,265.91,284.11,270.63,322.16,277.59,308.35,267.11,282.58,324.67,301.41,298.08,,,236.39,227.79,266.89,281.05,289.68,249.86,280.28,267.46,199.65,268.61,313.39,236.08,235.72,234.55,210.10,227.96,266.13,252.25,280.83,314.93,230.10,253.21,240.79,240.38,242.74,243.03,224.00,232.95,230.61,238.38,250.79,264.89,229.19,281.22,235.20,230.46,,,,,,,,255.91,295.66,302.19,247.30,281.02,276.50,346.66,269.92,298.51,314.03,271.06,269.47,277.63,277.46,283.06,259.71,299.78,357.25,353.65,363.28,375.00,371.90,381.10,390.64,221.89,226.54,230.78,234.16,245.50,251.05,252.45,275.33,274.80,309.99,309.45,325.20,317.53,231.96,264.32,235.58,257.06,234.22,255.94,266.78,248.40,261.76,275.67,282.51,327.07,311.06,252.75,257.60,279.73,267.54,241.06,216.55,208.65,,,,,,,,,193.68,201.39,211.45,244.37,285.38,264.07,282.25,319.93
2001-11-03 22:01:46.660000,L7,191.31,190.03,194.54,225.91,216.89,193.96,198.85,211.30,214.48,217.62,312.82,260.11,257.97,444.46,435.72,442.06,322.05,317.54,315.08,318.66,314.09,309.31,231.53,228.08,358.08,239.59,301.10,242.18,327.25,315.77,334.69,294.82,318.05,375.15,390.72,403.80,399.09,220.85,197.44,178.17,177.60,175.15,370.34,369.49,275.80,331.19,368.48,397.12,353.53,335.14,295.44,398.09,243.78,250.54,380.66,395.47,399.77,298.73,357.22,407.56,318.41,326.39,398.81,371.05,408.92,192.34,175.63,232.18,210.37,195.22,304.07,302.95,295.06,271.89,244.17,246.63,251.21,287.56,280.24,370.54,371.01,372.02,321.75,359.52,312.34,327.31,478.23,474.28,336.69,307.63,319.66,198.62,204.42,315.67,314.77,360.77,343.76,359.23,488.20,526.78,321.46,370.09,232.79,239.80,255.17,329.67,344.52,364.99,327.95,269.03,262.30,234.72,251.01,248.86,250.14,393.37,398.64,402.48,410.11,407.71,316.35,317.98,471.06,405.09,444.61,260.19,270.47,283.46,312.21,287.36,262.10,297.29,206.69,455.80,209.31,221.29,245.21,324.72,304.75,322.00,338.66,398.17,412.79,411.42,393.37,389.09,368.48,375.10,390.19,293.09,198.26,222.23,219.78,211.62,217.61,322.31,317.06,286.24,264.57,262.29,269.79,278.06,329.21,326.12,341.93,339.56,458.25,372.79,378.72,382.67,260.59,308.94,345.62
2001-12-21 22:02:05.831000,L7,383.33,292.34,303.50,278.17,,,,,,,,,166.63,188.22,227.46,198.09,211.23,188.40,171.98,173.21,178.88,182.16,,,,,,,,,,,,406.00,476.98,525.39,478.33,286.00,323.54,226.60,193.07,187.68,201.13,208.78,211.92,212.01,199.89,,,,,,,,,,,,,,,,,,,,,,,,200.39,238.50,236.08,247.19,245.31,238.41,272.25,261.01,257.38,253.41,236.48,266.71,299.35,428.60,434.71,489.76,334.89,,,,,,,,349.10,443.68,255.34,276.43,282.70,194.54,236.82,386.86,401.84,367.43,384.11,419.36,396.56,307.98,,199.31,230.48,242.08,233.05,206.80,173.80,,,,,,,,,,,,,,,,,,,,,,182.09,225.67,283.58,261.31,283.50,265.86,257.76,223.19,215.20,210.98,202.30,185.15,,,174.27,188.69,170.25,217.03,194.62,212.93,209.63,239.82,209.71,199.80,189.25,174.98,174.12,,,,,,,,,,
2002-02-07 22:02:17.936000,L7,,,215.38,249.97,269.28,258.93,281.07,268.74,293.40,335.44,192.24,185.54,188.22,193.38,217.02,308.01,309.96,370.17,335.18,385.10,196.40,196.46,188.13,187.59,185.67,191.45,183.19,191.74,192.77,196.01,206.09,195.48,205.65,198.70,200.71,197.53,202.21,207.06,211.79,206.33,214.76,205.63,207.37,203.56,209.67,213.22,191.09,198.65,191.66,190.99,185.75,181.77,182.69,186.36,187.98,199.17,199.43,194.23,198.62,189.28,188.67,192.57,182.91,190.82,315.26,313.03,266.32,171.48,173.32,181.29,175.03,176.14,168.27,166.80,,,332.38,299.91,335.31,,,,,,,,,,,298.98,325.60,314.74,302.44,285.06,291.47,,,,,294.43,231.25,351.41,,334.65,361.15,356.69,313.09,228.23,292.32,289.20,188.67,176.52,182.54,182.71,188.90,190.85,179.85,305.53,355.32,334.75,356.44,243.87,264.18,281.98,286.05,354.09,372.27,365.05,334.83,411.65,301.44,184.50,172.68,174.75,179.81,173.55,380.32,264.35,359.79,333.63,318.71,238.92,246.27,179.89,188.67,187.34,311.78,258.87,306.22,338.22,349.34,340.00,367.56,297.04,320.35,178.58,,278.89,356.03,320.15,359.68,,282.95,314.61,321.03,276.25,259.42,333.26,173.14,192.97,210.25,236.44,244.26
2002-02-14 22:08:29.220000,L7,,,,,,,,,,,,,,,,,,,178.79,186.43,194.98,203.54,212.48,218.52,222.02,,,,,,,235.51,245.18,255.72,265.22,275.40,284.71,294.69,,,,,,,275.31,290.32,291.89,292.62,300.22,303.77,290.33,,,,,,,281.66,285.02,288.11,293.22,299.09,296.66,295.38,,,,,,,242.73,246.36,243.98,258.74,257.70,242.55,249.21,,,,,,,194.50,192.59,192.57,192.25,191.69,188.88,189.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-11 22:02:19.622000,L7,342.43,390.92,289.39,275.75,228.96,237.06,227.66,250.27,215.53,256.57,291.26,277.94,273.99,246.65,256.69,208.96,319.54,260.86,260.17,320.62,229.46,,,,,,,,,,,306.35,255.17,258.09,,221.39,288.89,316.33,290.20,296.94,295.81,213.72,304.12,319.24,341.50,282.15,300.57,289.63,295.70,265.83,206.74,272.43,322.61,289.77,282.74,299.90,334.31,285.17,311.39,283.73,348.09,312.64,313.88,320.79,272.03,287.13,200.47,301.40,314.72,305.67,,180.61,213.45,244.30,245.86,238.20,214.25,,,252.27,192.54,266.94,268.19,281.78,243.54,246.56,,,245.21,256.62,263.74,257.75,285.10,266.20,254.77,211.78,232.54,249.04,266.03,262.28,262.56,261.10,276.06,228.28,244.82,272.09,282.30,297.97,223.68,193.55,231.10,250.17,271.18,172.51,278.78,,260.40,184.29,271.49,203.78,,,249.43,213.37,,,,,,,,,,,,,,,,,,,,,,,,,,312.56,318.59,323.82,294.15,280.63,285.66,277.30,312.51,,,,,,,,,,,,,,,,
2002-05-14 22:02:07.292000,L7,443.45,264.48,280.02,268.05,275.67,285.49,293.77,171.05,212.85,236.79,258.11,208.07,222.45,228.27,239.15,257.71,279.48,322.09,330.63,322.81,308.72,330.79,284.94,323.10,331.11,342.04,240.36,248.13,256.09,267.54,273.30,392.20,413.33,367.52,378.47,328.69,352.82,363.14,369.11,370.30,360.18,347.67,349.76,324.13,340.57,331.76,332.63,321.61,330.16,330.87,334.83,331.96,324.44,328.97,313.18,287.29,287.66,295.12,303.66,305.71,300.78,298.38,308.48,336.66,337.71,324.69,304.04,262.15,280.59,309.14,309.36,293.19,280.63,279.28,461.73,392.55,386.11,382.41,494.55,484.53,497.34,508.37,273.49,276.32,280.51,297.03,279.60,264.74,224.85,230.30,230.13,236.21,232.76,205.11,223.75,219.58,221.95,235.53,235.52,269.03,232.79,281.42,192.28,291.49,246.61,313.71,254.27,331.78,344.19,357.81,343.30,357.60,358.65,364.73,340.01,351.44,316.21,327.94,299.75,348.53,358.34,322.23,330.36,298.75,326.94,336.12,317.98,314.98,345.46,349.76,326.62,312.79,308.82,307.37,254.24,312.07,334.87,351.60,271.84,327.10,362.00,346.23,338.86,352.76,285.42,326.67,,333.49,359.01,243.22,337.86,249.97,341.39,343.42,337.87,370.42,330.05,328.67,325.06,227.16,375.86,279.25,269.80,313.64,232.24,279.35,257.53,265.32,346.25,374.86,361.86,367.42,387.86
2002-05-30 22:02:01.786000,L7,348.24,305.63,382.32,352.37,352.50,492.35,494.15,352.36,345.67,336.43,350.43,351.51,353.49,352.95,361.96,377.92,389.07,398.55,363.18,371.93,362.92,370.98,362.64,365.51,368.45,372.33,368.62,365.35,357.94,360.95,370.03,375.72,369.11,377.80,382.56,399.16,393.32,408.18,391.85,408.01,393.23,393.89,383.68,383.23,389.58,381.56,383.27,386.40,386.17,407.54,397.74,384.46,373.45,387.36,379.02,380.77,384.87,393.07,391.71,380.43,382.92,385.32,393.67,405.75,419.61,406.88,411.68,386.00,379.52,383.88,379.34,403.40,379.35,373.59,369.98,370.97,371.09,375.06,379.10,407.18,379.47,375.55,384.83,381.49,390.97,398.56,389.87,348.93,359.76,366.94,362.75,353.37,375.35,385.41,365.01,392.70,351.78,359.62,364.56,525.49,527.43,492.33,496.66,513.07,496.98,498.00,488.24,499.96,498.38,501.76,534.09,412.08,460.38,443.65,403.41,399.61,395.17,390.46,384.92,407.69,407.87,416.02,415.27,422.25,417.26,390.19,393.34,388.14,389.48,405.10,397.13,409.12,390.53,407.99,395.68,384.66,381.49,395.35,397.43,403.47,426.22,394.97,406.43,399.81,395.31,403.25,399.84,407.89,418.05,405.20,414.04,438.70,410.68,404.40,394.60,408.02,390.90,441.50,403.28,450.40,444.00,380.63,370.53,382.69,377.62,364.04,355.85,374.49,385.31,404.76,411.70,255.25,261.52
2002-07-17 22:01:44.458000,L7,,,,,,329.00,397.07,374.03,411.23,427.21,440.88,450.55,492.45,509.05,256.64,272.98,267.38,253.67,295.09,231.51,212.61,223.37,217.88,205.82,201.36,206.83,200.68,213.59,217.54,200.17,184.24,217.75,228.11,233.95,228.61,218.39,215.44,238.90,210.51,218.46,214.13,196.20,207.69,220.77,212.59,211.31,213.53,208.62,210.00,213.38,214.62,192.63,387.94,437.73,449.74,452.75,402.00,393.03,407.67,421.99,396.23,341.26,400.30,416.07,417.81,421.63,426.19,423.00,412.83,406.78,427.27,442.16,446.82,429.75,426.49,545.92,419.01,533.18,514.41,481.94,494.17,512.68,394.84,198.22,204.19,337.01,527.89,489.80,519.06,,,,,,448.32,519.45,498.43,533.02,443.45,403.29,436.09,541.04,513.24,450.39,440.27,448.51,508.32,469.64,510.19,456.80,467.10,469.33,468.09,435.08,436.13,441.90,438.22,437.69,429.80,433.61,420.82,433.71,446.03,478.60,427.11,428.93,435.75,420.82,436.47,402.16,445.33,429.29,444.73,464.40,462.68,465.38,451.07,442.27,452.16,491.06,482.11,443.23,445.66,450.74,480.73,494.79,476.53,441.04,455.59,446.57,461.11,433.41,466.93,463.77,475.27,445.61,460.32,461.98,468.94,464.74,446.97,421.81,418.94,540.90,493.99,446.85,430.45,436.89,427.35,396.06,458.32,471.82,453.57
2002-08-02 22:01:37.150000,L7,387.53,351.99,301.45,264.85,244.09,303.05,286.46,205.13,245.49,262.65,227.05,235.22,237.54,236.46,260.12,283.92,261.81,261.23,255.15,252.27,242.91,246.00,269.77,223.02,225.71,212.45,215.92,219.35,237.55,282.40,280.07,278.41,258.57,258.30,237.55,224.40,225.77,233.11,256.89,295.34,329.05,272.23,245.21,250.96,230.01,238.83,232.06,240.31,230.28,246.52,260.77,228.42,219.57,221.06,221.60,218.73,234.16,222.02,224.63,221.12,222.29,216.48,219.01,208.47,215.46,203.89,201.19,214.03,218.55,214.46,205.22,193.62,198.08,188.76,193.13,195.12,188.86,193.59,197.46,196.08,200.01,195.40,201.88,189.31,191.28,181.49,189.52,184.50,192.38,184.80,191.55,203.28,205.85,204.26,191.62,194.18,202.15,204.84,194.29,193.61,180.28,198.76,195.19,197.22,204.94,208.48,314.91,386.79,381.96,394.44,408.49,371.78,374.32,492.85,497.44,500.32,466.67,447.78,461.22,444.32,447.74,445.99,399.80,395.10,386.46,386.93,197.97,202.06,394.64,469.30,475.53,462.20,384.08,320.18,394.05,402.76,423.67,430.07,441.16,446.64,443.34,441.96,459.02,461.18,443.17,446.67,350.23,344.24,345.15,386.25,404.30,372.04,332.79,359.10,407.71,359.72,407.07,414.33,417.93,412.13,185.39,179.82,184.15,176.97,185.97,189.03,187.05,193.95,470.49,456.74,471.79,477.64,498.57
2002-08-18 22:01:33.502000,L7,,,,,,398.87,400.72,426.63,467.29,489.51,,,513.49,485.61,250.80,270.73,276.23,301.96,295.07,510.90,545.54,511.73,527.62,354.61,344.52,340.61,393.54,,,287.50,301.43,327.47,331.03,457.38,448.83,459.02,302.42,310.47,363.97,445.84,510.62,,534.24,495.89,526.62,532.22,551.89,534.64,396.88,418.83,411.09,,513.82,534.45,513.30,515.84,186.78,541.59,551.91,525.03,394.87,414.35,396.50,184.72,193.28,188.51,179.57,193.18,171.38,217.70,231.82,232.99,338.21,,218.63,226.56,241.26,174.09,185.79,188.17,193.08,198.62,207.15,359.93,356.74,370.95,199.71,197.83,211.34,220.60,209.76,236.10,255.52,268.05,272.49,264.59,343.74,385.53,357.51,524.38,526.59,536.06,534.23,535.85,210.35,213.02,225.32,237.84,250.67,248.49,248.38,250.66,260.23,,,,,,,,,,,,,,,248.58,268.33,260.68,274.78,264.96,409.34,377.52,382.38,387.61,379.36,,,291.59,315.12,327.64,323.60,412.65,421.90,407.14,429.79,263.58,281.80,281.70,288.28,540.02,527.89,521.08,338.12,335.56,,,,371.52,363.45,366.27,365.38,373.33,,,,,,,,,
2002-08-25 22:07:36.489000,L7,218.38,265.65,521.81,216.00,199.37,202.94,313.95,409.40,418.57,455.87,481.65,216.64,226.74,236.73,263.41,496.55,510.61,512.33,493.53,487.19,516.83,544.29,350.90,372.54,359.39,479.79,513.25,529.26,508.75,286.06,354.14,329.69,224.73,182.89,430.84,426.73,409.94,421.64,447.57,421.73,437.91,222.38,382.74,404.53,395.66,246.39,529.62,529.77,527.24,509.47,501.08,499.69,504.86,492.48,489.32,195.96,201.84,215.52,234.43,243.16,240.25,244.15,244.48,245.02,256.31,243.76,231.46,224.07,223.62,210.18,213.06,204.72,261.23,210.27,248.72,231.46,231.05,241.95,241.68,269.75,228.09,271.40,269.42,267.72,269.24,530.28,494.58,521.15,509.94,535.06,505.84,486.04,480.62,493.79,518.39,470.09,473.81,483.75,475.46,442.21,462.90,476.64,479.65,470.66,481.14,478.26,479.98,496.02,486.84,226.93,263.24,322.83,214.46,213.37,460.57,408.14,416.68,408.41,412.90,401.78,373.37,369.65,362.69,366.99,348.89,333.76,304.20,363.85,375.99,211.41,225.10,222.65,230.40,241.58,261.27,298.48,285.67,318.95,250.34,243.37,535.30,503.86,502.24,521.61,548.67,509.58,502.79,508.16,509.24,494.71,534.17,507.31,531.16,524.11,514.17,505.55,485.41,474.05,253.64,193.64,189.75,192.63,202.00,207.51,202.66,205.27,221.81,232.08,254.61,245.89,293.27,274.19,283.50
2002-10-05 22:01:07.311000,L7,,,,,,203.13,204.26,198.88,223.37,,,,228.23,275.44,264.66,306.64,218.37,225.29,232.72,225.46,213.34,210.14,232.79,,,181.55,179.03,181.97,235.98,232.01,197.68,244.21,253.99,297.01,210.49,182.40,209.32,218.04,226.84,230.13,219.76,237.82,254.82,,173.10,191.09,182.01,193.86,213.79,215.26,,193.24,200.09,215.54,248.44,255.76,,200.69,185.78,202.76,182.63,212.21,195.55,181.16,176.90,164.19,166.69,,251.33,255.22,280.49,276.36,279.66,265.74,191.20,196.32,197.00,194.07,191.87,193.36,209.27,207.49,297.00,308.92,,,,,244.11,221.50,256.56,270.27,,,,,,,,,,,212.67,222.87,220.59,230.47,,,,,,,,,,269.97,266.12,264.10,287.60,,200.81,189.23,207.94,205.72,,,,,224.25,242.06,223.51,234.79,,254.84,219.26,223.28,202.23,199.12,218.64,,,265.37,262.72,274.54,253.77,,,,,,,,,,,,,,299.32,315.31,276.28,283.25,274.98,,,,,,,,,,
2002-10-28 22:07:22.345000,L7,,,,,,,,,322.30,334.30,340.26,,,,,,,503.20,474.04,466.46,469.29,486.27,256.75,250.25,249.34,,,,,,,,247.89,256.34,254.76,251.57,237.17,238.70,218.62,191.57,208.91,211.80,213.98,216.88,219.76,313.44,337.35,266.18,245.69,241.53,246.66,246.83,171.66,175.98,178.45,183.17,185.05,188.92,315.77,330.61,336.23,340.72,338.91,337.58,339.52,301.11,,,,,,281.25,280.26,280.28,447.22,480.70,475.61,461.97,470.77,501.26,495.20,,,528.28,235.39,234.23,231.54,229.86,230.92,245.77,233.30,,,,,,,201.01,211.24,210.23,208.96,207.55,205.22,543.26,528.55,521.46,522.12,536.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31 22:07:56.130000,L7,,,,,,,,,,,,,,180.02,187.00,201.78,210.90,208.16,283.40,291.30,275.86,380.61,299.03,260.05,216.05,211.96,,,,,,200.64,208.84,294.72,308.10,298.10,337.87,329.55,191.02,277.75,229.30,269.68,331.64,224.52,247.67,237.03,255.15,347.46,276.05,293.42,173.24,176.11,176.02,175.30,,,255.45,262.57,248.40,273.63,,,,,,,300.51,290.77,263.93,299.08,242.88,327.39,346.19,241.22,,,,255.58,225.45,245.82,236.15,213.94,242.88,220.79,,,,246.61,,201.11,203.92,212.68,234.91,249.76,234.88,243.53,253.52,275.49,249.77,270.17,283.26,219.97,223.51,245.63,,,,,,248.83,236.08,235.40,,,280.19,213.52,253.59,255.97,259.39,257.68,248.72,236.53,227.76,,,,,250.13,280.72,,,,,,,,,,,,253.09,235.30,259.84,275.50,269.70,256.64,247.66,295.90,,,350.54,312.76,315.98,290.07,317.63,316.82,327.29,320.80,323.19,332.47,300.76,,,,,,,,,,,,
2003-02-26 22:02:04.470000,L7,,,,,,,,,,,,,,415.59,426.29,447.72,454.42,462.04,368.63,360.39,383.00,401.34,292.30,291.77,299.71,321.10,320.68,,333.72,372.17,279.03,281.96,295.31,315.03,334.96,342.53,351.62,361.82,369.54,362.19,366.64,368.64,368.30,452.99,443.01,425.03,422.64,449.03,415.21,188.41,236.49,306.47,462.35,472.37,488.11,528.67,538.76,543.06,331.37,392.38,548.06,443.53,525.74,352.00,355.09,357.08,348.86,342.50,347.76,361.70,198.03,,,,,,,,,,,,,,,,,,351.60,514.58,554.23,536.56,536.32,522.44,522.72,458.31,367.37,376.51,373.83,391.79,469.69,525.84,,,,,,,,,,,,,,466.47,440.13,443.87,373.77,419.69,306.87,,260.81,266.49,288.95,295.70,306.11,158.90,,471.82,440.68,326.51,280.95,198.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.26,
2003-03-05 22:08:19.474000,L7,209.32,258.70,204.67,184.12,185.55,206.29,227.38,284.06,218.59,223.40,256.52,274.02,293.87,283.64,298.43,308.43,329.05,324.76,324.78,324.95,325.29,292.88,289.03,293.52,312.88,305.52,307.06,281.89,271.19,260.58,269.46,281.43,288.39,311.40,292.92,348.46,231.60,231.74,228.99,219.99,211.31,209.73,284.64,367.67,367.24,343.01,337.22,337.27,298.03,362.47,277.76,296.60,292.96,341.09,348.13,349.73,369.21,201.51,191.63,188.70,191.56,191.86,186.85,188.36,185.08,194.30,180.10,178.56,347.83,364.99,345.55,172.26,179.13,177.43,172.58,181.91,194.57,176.53,337.68,255.48,251.30,254.33,252.99,269.81,235.29,253.17,,349.04,354.87,350.62,351.89,369.16,340.36,287.79,261.30,395.75,389.79,375.99,374.87,,220.89,254.26,263.68,264.70,258.55,246.01,243.20,290.01,460.79,407.96,406.24,417.77,430.82,170.07,182.45,176.44,178.38,181.38,180.75,177.25,175.85,172.45,175.25,174.71,179.37,175.44,172.39,339.58,326.02,321.21,331.87,343.89,,,,260.53,303.17,304.57,319.58,177.90,177.69,180.16,179.36,181.39,175.85,176.32,177.59,181.20,186.30,265.01,337.35,332.88,317.79,313.02,298.25,170.38,,,279.01,263.69,235.30,229.85,260.16,,,301.43,295.13,326.52,218.42,262.63,253.87,281.58,322.02
2003-03-21 22:08:15.672000,L7,245.26,344.36,262.28,227.99,194.64,185.52,245.26,314.68,309.68,283.18,309.16,309.44,389.08,347.85,303.03,349.07,375.71,384.48,429.36,389.14,428.59,385.74,388.84,369.55,289.98,313.35,329.15,304.35,200.18,289.04,299.42,182.60,305.73,318.46,322.22,353.71,343.67,348.74,303.25,372.17,375.81,341.90,337.05,345.20,212.94,210.71,206.83,212.75,353.74,368.56,357.83,356.01,338.36,306.28,327.31,328.11,330.15,336.73,334.18,335.15,510.34,537.32,532.53,365.87,369.53,368.83,361.41,282.83,331.37,379.45,334.99,384.18,385.54,356.28,186.94,346.86,345.44,358.59,364.98,175.25,183.50,177.65,186.67,388.88,400.44,171.36,194.78,174.26,183.54,192.25,187.39,179.50,176.01,188.06,191.03,195.49,185.14,187.19,186.17,188.22,175.70,181.56,173.11,166.15,173.02,179.59,178.31,184.85,182.44,181.53,188.01,191.21,188.45,183.71,183.00,416.46,443.84,451.12,396.69,190.71,176.31,176.77,179.04,202.81,179.14,192.43,189.52,187.07,190.63,184.17,327.66,268.94,313.56,303.92,302.10,272.57,326.37,176.56,173.77,179.41,189.12,199.90,212.31,212.76,202.45,184.68,177.63,183.39,186.26,188.57,192.67,185.65,183.04,183.54,191.05,189.43,186.06,181.23,173.22,168.17,,,338.48,333.53,336.31,340.29,350.25,361.74,368.40,396.87,377.95,392.07,401.29
2003-04-15 22:02:09.929000,L7,334.84,345.02,307.24,234.58,207.79,194.25,208.45,217.66,232.78,218.93,254.50,227.92,264.48,275.93,255.42,256.60,277.89,254.54,257.53,258.59,244.20,238.73,251.27,245.29,223.29,239.08,227.85,273.90,240.48,231.61,225.24,233.29,241.93,258.90,249.74,254.23,278.31,274.42,290.35,312.69,357.87,322.44,269.29,251.95,255.39,248.60,230.19,240.82,239.59,297.83,269.29,258.33,253.84,272.80,261.33,279.54,248.78,242.52,234.93,263.24,474.70,499.77,254.03,248.23,250.36,268.26,273.40,245.81,264.33,273.83,210.36,217.53,210.92,199.23,206.36,200.50,208.89,209.00,179.14,190.06,202.39,202.61,193.87,208.50,224.82,236.11,212.47,226.67,233.73,226.06,236.17,249.40,242.37,229.30,243.86,242.50,249.75,223.65,209.87,190.94,187.40,180.80,211.90,210.57,217.27,211.71,257.16,239.06,246.76,274.74,264.53,260.45,245.36,226.78,225.57,213.92,232.83,249.47,236.67,236.02,238.76,242.15,239.25,244.64,241.83,238.02,211.80,217.10,223.69,220.41,238.08,228.31,210.71,218.13,215.21,215.50,215.25,218.47,224.22,219.56,219.83,220.30,227.56,311.57,294.23,290.01,306.46,293.89,282.37,255.86,321.42,410.71,408.80,376.83,220.70,195.09,240.85,275.16,250.40,241.32,219.39,202.28,203.47,347.77,290.67,205.14,205.59,537.23,405.83,543.85,348.60,510.93,539.15
2003-05-24 22:08:16.964000,L7,279.00,264.82,244.13,227.49,198.57,195.07,179.91,290.72,299.32,302.56,305.87,207.98,225.06,227.36,240.81,254.48,266.45,255.25,328.90,341.52,336.13,292.73,335.20,325.81,344.16,340.47,331.68,321.37,343.84,386.27,364.97,350.88,323.17,402.33,475.02,451.08,357.30,350.26,335.46,376.63,378.26,360.80,364.49,350.57,351.80,350.02,363.93,369.04,384.92,405.18,408.29,419.38,406.52,429.25,394.64,408.54,414.41,394.07,349.66,380.17,408.78,383.36,404.94,368.10,373.18,368.43,185.85,195.88,183.62,190.05,194.29,188.43,186.62,191.57,202.68,197.52,190.77,186.37,197.66,192.65,304.78,311.88,424.07,435.84,310.31,280.81,290.37,,,,303.32,307.88,316.42,317.75,317.22,329.19,331.96,326.49,342.00,328.62,310.67,352.67,315.41,333.40,338.01,185.72,173.53,194.48,189.20,184.06,195.19,206.20,190.18,200.82,193.94,186.72,189.76,188.11,178.34,179.46,186.52,188.38,206.68,200.67,203.75,192.67,190.23,188.12,193.30,186.62,182.44,191.91,188.38,187.47,194.09,183.94,183.24,177.34,180.52,188.99,182.82,186.23,184.21,188.76,182.40,186.07,188.85,197.80,188.05,194.06,202.79,213.70,205.66,208.59,199.97,184.16,176.23,171.77,177.11,358.18,400.53,323.26,297.47,262.08,,,259.92,290.12,303.45,313.72,330.18,339.96,351.95
2004-01-04 21:52:10.021000,L5,,,,,,,,,,,,,,,,177.66,185.66,181.62,192.01,179.84,183.78,185.96,191.52,192.77,188.19,,,,,,167.90,186.44,189.46,189.63,186.40,181.62,193.74,184.46,,,,,,178.09,185.44,178.78,179.52,181.08,186.06,199.39,192.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
