dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172,satname
2019-07-24 22:13:24+00:00,,,,,265.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.96,174.93,176.28,172.04,175.76,,170.79,,,,,,,,,,,,332.34,336.39,,,,,,,,,,,,,,200.49,,206.94,206.53,220.04,230.56,,,,,,,,235.98,,,265.29,267.91,272.37,265.6,263.25,271.54,,,,262.47,301.75,,,,,,,,,,184.74,215.3,,,,,,,,,,,,,,177.41,210.485,216.59500000000003,237.16,230.56,245.27,262.05,272.26,,,286.08,,,,,,,,258.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-07-31 22:19:38+00:00,,,,,265.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.96,174.93,176.28,172.04,175.76,,170.79,,201.56,211.96,228.01,229.17,,,,,,,332.34,336.39,,,,,,,,,,,,,,200.49,,206.94,206.53,220.04,230.56,,,,,,,,235.98,,,265.29,267.91,272.37,265.6,263.25,271.54,,,177.53,262.47,301.75,180.89,,,,181.62,184.87,187.85,,,184.74,215.3,,,,,,,,,,,,,,177.41,210.485,216.59500000000003,237.16,230.56,245.27,262.05,272.26,,,286.08,,,,,,,,258.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-09-17 22:19:53+00:00,,,,,,,,,,,,,,,,,231.34,236.52,233.05,229.67,237.96,,,,,,,,,,,,,,,233.38,242.46,264.37,,,,,,,201.56,211.96,228.01,229.17,,,,,,,332.34,336.39,,,,,,,,,,,,,,200.49,216.65,204.78,206.53,220.04,230.56,,,,,,,,228.345,194.94,,251.82,251.675,256.565,255.51,255.22,257.105,256.54,,177.53,262.47,301.75,180.89,,,,181.62,184.87,187.85,,,184.74,215.3,,,212.38,227.23,240.22,248.91,250.99,259.47,256.67,253.53,252.89,243.73,246.13,198.735,210.485,216.59500000000003,229.425,230.56,245.27,262.05,272.26,,,286.08,,,,,,,,258.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-12-22 22:19:51+00:00,,,,,,,,,,,,,,,,,231.34,236.52,233.05,229.67,237.96,,,,,,,,,,,,,,,233.38,242.46,264.37,,,,,,,201.56,211.96,228.01,229.17,,,,,,,,,,,,,,,,,,,,,,,216.65,202.62,,,,,,,,,,,220.71,194.94,,238.35,235.44,240.76,245.42,247.19,242.67,256.54,,177.53,262.47,301.75,180.89,,,,181.62,184.87,187.85,,,184.74,215.3,,,212.38,227.23,240.22,248.91,250.99,259.47,256.67,253.53,252.89,243.73,246.13,220.06,228.18,210.925,225.10000000000002,238.54,,,,,,,,,,,,,,258.22,,,,,,,,,,,316.28,302.33,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-08 22:19:38+00:00,,,,,,,,,,,,,,,,,231.34,236.52,233.05,229.67,237.96,189.59,,195.69,211.38,,,,,,,,,,,233.38,242.46,264.37,,,,,,,,188.65,201.98,203.65,205.56,205.88,183.98,,,206.11,,,212.81,,,,,,,,,,,,,,216.65,202.62,,,,,,,,,,,220.71,194.94,,238.35,235.44,240.76,245.42,247.19,242.67,256.54,,,,,,,,,,,,,,,,,,212.38,227.23,240.22,248.91,250.99,259.47,256.67,253.53,252.89,243.73,246.13,214.035,,194.28500000000003,198.715,,,,,,,,,,,,,,,,,,,,,,,,,,316.28,302.33,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-04 22:13:20+00:00,,,,,,,,,,,,,,,,,231.34,236.52,233.05,229.67,237.96,189.59,,195.69,211.38,,,,,,,,,,,233.38,242.46,264.37,,,,,,,,188.65,201.98,203.65,205.56,205.88,183.98,,,206.11,,,212.81,,,,,,,,,,,,,235.65,231.845,212.595,232.93,,,,,,,,,,220.71,194.94,,238.35,235.44,240.76,245.42,247.19,242.67,256.54,,,,337.07,,,,,,,,,,,,,,212.38,227.23,240.22,248.91,250.99,259.47,256.67,253.53,252.89,243.73,246.13,214.035,,194.28500000000003,198.715,,,,,,,,,,,,,,,,,,,,,,,,,,316.28,302.33,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-27 22:19:19+00:00,,,,,,,,,,,,,,,,,,,,,,189.59,,195.69,211.38,,,,,,,,,,,,,,,,,,,,,188.65,201.98,203.65,205.56,205.88,183.98,,,206.11,,,212.81,,,,,,,,,,,,,235.65,247.04,222.57,232.93,,,,,,,,,,,,,,,,,,,,,,,337.07,,,,,,,,,,,,,,,,,,,,,,,,,208.01,,194.28500000000003,198.715,,,,,,,,,202.16,208.58,207.13,,,,,,,,,,,,,,,316.28,302.33,,,,,,,,,,,,,,,,,,,,,,,L8
2020-04-28 22:19:04+00:00,,,,,,,,,,,,,,,,,,,,,,189.59,,195.69,211.38,,,,,,,,,,,,,,,,,,,,,188.65,201.98,203.65,205.56,205.88,183.98,,,206.11,,,212.81,,,,,,,,,,,,,235.65,247.04,222.57,232.93,,,,,,,,,,,,,,,,,,,,,,,337.07,,,,,,,,,,,,,,,,,,,275.99,266.98,288.98,,277.24,,208.01,,194.28500000000003,198.715,,,,,,,,,202.16,208.58,207.13,,,,,,,,,,,,,,,316.28,302.33,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-05-07 22:12:48+00:00,,,,,,,,,,,,,,,,,,,,,,189.59,,195.69,211.38,,,,,,,,,,,,,,195.09,202.27,212.63,,,,,188.65,201.98,203.65,205.56,205.88,183.98,,,206.11,,,212.81,210.44,220.49,239.13,241.11,,,,,,,,,235.65,247.04,222.57,232.93,,,,,,,,,,,,,,,,,,,,,,,337.07,,,,,,,,,,,,,,,,,,,275.99,266.98,288.98,,277.24,,208.01,,194.28500000000003,198.715,,,,164.66,177.91,172.26,,179.07,186.495,187.85000000000002,207.13,,,,,,,,,,,,,,,316.28,302.33,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-06-08 22:12:59+00:00,,,,,,,,,,,,,,288.12,,336.36,,,,,,189.59,,195.69,211.38,,,,,,,,,,,,,,195.09,202.27,212.63,,,,,188.65,201.98,203.65,205.56,205.88,183.98,257.85,262.21,206.11,,,212.81,210.44,220.49,239.13,241.11,,,,,231.68,236.1,243.57,237.49,235.65,247.04,222.57,232.93,,,,,,,,,,,,,,,,,,,,,,,337.07,,,,,,,,,,,,,,223.46,239.33,245.61,252.66,276.18,275.99,266.98,288.98,,277.24,,208.01,,194.28500000000003,198.715,,,,164.66,177.91,172.26,,179.07,186.495,187.85000000000002,207.13,,,,,,,,,,,,,,,316.28,302.33,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-07-17 22:19:28+00:00,,,,,,,,,,,,,,288.12,,336.36,,,,,,189.59,,195.69,211.38,,,,,217.38,214.57,194.22,,,209.12,220.4,230.43,235.74,220.95,225.075,212.63,,,,,188.65,201.98,203.65,205.56,205.88,183.98,257.85,262.21,206.11,,,212.81,210.44,220.49,239.13,241.11,,,,,231.68,236.1,243.57,237.49,235.65,247.04,222.57,232.93,,,,,,,,,,,,,,199.93,208.52,234.1,222.74,254.3,275.82,,,,337.07,,,,,,,,,,,,,,223.46,239.33,245.61,252.66,276.18,271.84000000000003,268.55,276.6,274.17,277.24,,208.01,,193.05,191.1,,,,164.66,177.91,182.05,319.86,179.07,186.495,187.85000000000002,207.13,,,,,,,,,,,,,,,,,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-09-19 22:19:51+00:00,,,,,,,,,,,,,,288.12,,336.36,,,,,,,,,,,,,194.62,211.6,213.375,199.31,199.0,209.3,195.275,217.495,230.43,235.74,220.95,225.075,212.63,,,,,,,,,,,257.85,262.21,,,,243.03,210.44,220.49,239.13,241.11,,,,,231.68,236.1,243.57,237.49,,,,,,,,,,,,175.62,192.11,213.2,226.55,226.71,222.23,199.93,208.52,234.1,222.74,254.3,275.82,,,,204.28,209.37,222.34,235.6,235.35,246.91,202.39,218.37,,,,,,200.95,215.70499999999998,222.60500000000002,245.61,252.66,276.18,271.84000000000003,268.55,276.6,274.17,277.24,,,,,,,,,164.66,177.91,182.05,319.86,180.345,186.68666666666664,191.63,205.51,215.7,,,,,,,,,,,,,,,,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-10-14 22:13:44+00:00,,,,,,,,,,,,,,288.12,,336.36,,,,,,,,,,,,,194.62,211.6,213.375,188.01999999999998,191.075,206.48000000000002,201.45000000000002,223.33,230.43,235.74,220.95,225.075,212.63,,,,,,,,,,,257.85,262.21,,,,243.03,210.44,220.49,239.13,241.11,,,,,231.68,236.1,243.57,237.49,,,,,,,,,,,,175.62,192.11,213.2,226.55,226.71,222.23,199.93,208.52,234.1,222.74,254.3,275.82,,,,204.28,209.37,222.34,235.6,235.35,246.91,202.39,214.695,215.03,214.37,197.7,190.81,,200.95,215.70499999999998,222.60500000000002,245.61,252.66,276.18,271.84000000000003,268.55,276.6,274.17,277.24,,,,,,,,,164.66,177.91,182.05,319.86,180.345,178.95,183.15499999999997,203.89,215.7,,,,,,,,,,,,,,,,,,,,,283.37,,,,,,,,,,,,,210.55,221.94,244.79,,L8
2020-12-24 22:19:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.62,211.6,213.375,188.01999999999998,191.075,206.48000000000002,201.45000000000002,223.33,230.43,235.74,246.81,247.88,,,,,,,,,,,,,,,,,243.03,,,,,,,,,,,,,,,,,,,,,260.99,259.96,258.26,175.62,192.11,213.2,226.55,226.71,222.23,199.93,208.52,234.1,222.74,254.3,275.82,,,,204.28,209.37,222.34,235.6,235.35,246.91,202.39,214.695,215.03,214.37,197.7,190.81,,200.95,207.95,205.88,,,,267.69,270.12,264.22,274.17,,,,,,,,,,,,191.84,319.86,181.62,187.07,199.19,203.89,215.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-01-25 22:19:43+00:00,,,,,,,,,,,296.05,,,,,,,,,,,,,,,,,,194.62,205.82,212.18,184.91999999999996,191.075,206.48000000000002,197.615,224.79500000000002,,,228.45,234.22,239.47,,,,,,,,,,,,229.27,232.75,,,243.03,,,232.27,241.32,251.26,,,,,,,,,,,,,199.22,210.53,216.63,244.775,241.45999999999998,258.26,175.62,192.11,213.2,226.55,226.71,222.23,198.83,213.81,229.78,230.27,,,,,,204.28,200.995,214.75,223.07999999999998,226.54,237.79500000000002,218.135,222.42,212.04000000000002,214.37,197.7,190.81,,200.95,207.95,205.88,,,,,,,,217.57,222.41,,,,,,,,,186.63,210.99,,193.535,187.07,199.19,203.89,215.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-05-26 22:13:06+00:00,,,,,,,,,,,296.05,,,,172.23,191.42,217.62,209.61,219.25,229.3,218.28,240.36,228.47,219.57,248.76,,,,,,,,,,,,257.94,254.42,228.45,251.755,254.64499999999998,,,,,,,,,,,,229.27,232.75,302.98,331.12,,,283.16,237.25,239.035,243.31,254.32,246.89,,214.88,221.23,211.78,215.18,217.4,,211.35,199.38,210.87,195.135,206.35,197.28,244.775,241.45999999999998,258.26,172.96,176.23,187.02,206.23,,,186.01,202.51999999999998,218.86,226.82,226.7,222.98,214.2,215.64,,212.5,194.335,205.575,210.98000000000002,226.245,215.82999999999998,219.405,237.87,197.715,185.84,199.81,178.14,,190.75,201.4,212.51,197.32,215.02,216.95,,,,,221.555,241.20999999999998,226.19,216.27,203.88,227.72,216.42,205.61,,176.45,184.745,191.82999999999998,,205.45,,,,,,179.87,,182.39,187.31,207.72,256.29,260.65,243.3,226.63,251.06,256.19,,262.37,256.1,,199.9,206.58,235.14,,,,,,,,,,,,,,,,,,,L8
2021-10-01 22:13:46+00:00,,,,,,,,,,,,,,,172.23,191.42,217.62,209.61,219.25,229.3,218.28,240.36,228.47,219.57,248.76,,,,,,,,,,,,257.94,254.42,,269.29,269.82,,,,,,,,,,,,,,302.98,331.12,,,264.415,248.845,248.44,247.17000000000002,254.32,246.89,,214.88,221.23,211.78,215.18,217.4,,211.35,199.38,210.87,191.05,202.17,177.93,,,,172.96,176.23,187.02,206.23,,,173.19,191.23,207.94,223.37,226.7,222.98,214.2,215.64,,212.5,196.05,203.99,211.4,234.76,202.98,204.93,,186.38,185.84,199.81,178.14,,190.75,201.4,212.51,197.32,215.02,216.95,,,,,225.54,260.01,226.19,216.27,203.88,227.72,216.42,205.61,,176.45,182.86,172.67,,,,,,,,179.87,,182.39,187.31,207.72,256.29,260.65,243.3,226.63,251.06,256.19,,262.37,256.1,,199.9,206.58,235.14,,,,,,,,,,,,,,,,,,,L8
2021-11-02 22:13:50+00:00,,,,,,,,,,,,,,,172.23,191.42,217.62,209.61,219.25,229.3,218.28,240.36,228.47,219.57,248.76,,,,,,,,,,,,257.94,254.42,,269.29,269.82,,,,,,,,,,,,,,302.98,331.12,227.83,216.58,264.415,248.845,248.44,247.17000000000002,254.32,246.89,,214.88,221.23,211.78,215.18,217.4,,211.35,199.38,210.87,191.05,202.17,177.93,,,,172.96,176.23,187.02,206.23,,,173.19,191.23,207.94,223.37,226.7,222.98,214.2,215.64,,212.5,196.05,203.99,211.4,234.76,202.98,204.93,,186.38,185.84,199.81,178.14,,190.75,201.4,212.51,197.32,215.02,216.95,,,,,225.54,260.01,226.19,216.27,203.88,227.72,216.42,205.61,,176.45,182.86,172.67,,,,,,,,179.87,,181.42,187.97,199.48000000000002,256.29,232.83999999999997,227.41500000000002,226.63,251.06,256.19,,262.37,256.1,,199.9,206.58,235.14,,,,,,,,,,,,,,,,,,,L8
2021-11-06 22:14:23+00:00,,,,196.22,230.26,,,,,,,,,,172.23,191.42,217.62,209.61,219.25,229.3,218.28,240.36,228.47,219.57,248.76,,196.24,185.11,195.57,198.28,211.43,,214.49,222.23,224.3,232.59,242.4,238.89999999999998,240.33,251.82,258.22,245.54,,195.63,180.67,197.69,205.3,201.68,200.07,203.16,207.53,,215.18,218.14,302.98,331.12,226.195,221.825,251.46333333333334,245.14666666666668,246.38333333333333,238.57333333333335,236.26,231.73,,213.72,206.58999999999997,211.78,215.18,211.155,,205.615,209.765,221.05,196.54000000000002,197.345,180.26,,,,169.74,188.85,191.905,198.8,,186.78,173.19,194.905,220.64499999999998,226.05,228.86,224.195,201.81,203.29,228.98,222.39,189.13,203.99,214.74,230.43,216.69,221.97500000000002,219.43,197.265,199.16,200.735,176.97,,201.215,209.07,211.01,203.48,219.21,217.25,,,,,206.26,260.01,226.19,216.27,188.95499999999998,210.79500000000002,220.975,219.125,217.16,174.82500000000002,214.95,172.67,,229.95,,,,,,179.87,,181.42,187.97,189.91,256.29,216.87666666666667,215.76333333333332,226.63,251.06,256.19,185.02,262.37,227.20000000000002,200.71,203.335,208.60500000000002,219.565,206.7,,,,,,,,,,,,,,,,,,L9
2021-11-18 22:13:44+00:00,,,,196.22,230.26,,,,,,,197.22,206.34,,179.35,195.685,213.85000000000002,226.675,213.445,220.16500000000002,218.28,228.505,227.97,214.95,238.46499999999997,243.28,194.72500000000002,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,225.71,238.55333333333337,238.89999999999998,240.33,251.82,258.22,245.54,,195.63,180.67,211.635,205.3,201.68,200.07,203.16,207.53,,215.18,218.14,308.75,335.225,226.195,221.825,251.46333333333334,245.14666666666668,246.38333333333333,245.53,245.8033333333333,240.91666666666666,255.05,213.72,206.58999999999997,225.95499999999998,217.04500000000002,211.155,282.58,205.615,224.52666666666667,234.76666666666665,196.54000000000002,197.345,180.26,,243.61,295.84,169.74,191.67333333333332,203.03333333333333,198.8,245.2,186.78,173.19,194.905,236.17,226.05,228.86,224.195,201.81,203.29,228.98,238.76,189.13,203.99,214.74,230.43,216.69,235.28,219.43,197.265,199.16,200.735,176.97,256.58,201.215,209.07,211.01,203.48,219.21,217.25,249.19,279.75,281.94,311.53,206.26,260.01,226.19,216.27,200.72333333333333,210.79500000000002,232.90666666666667,227.1966666666667,220.93999999999997,174.82500000000002,214.95,172.67,,229.95,,236.76,,206.38,,179.87,,181.42,187.97,189.91,266.185,216.87666666666667,215.76333333333332,242.015,251.29000000000002,261.595,185.02,233.96,224.58333333333334,200.71,196.1,216.4,210.64666666666668,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L8
2022-01-20 22:19:51+00:00,,,,196.22,230.26,,,,,,,197.22,206.34,,186.47,199.95,210.08,243.74,207.64,211.03,,214.03,217.51999999999998,197.09,219.06,243.28,208.67,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,225.71,228.86000000000004,223.38,240.33,234.35,246.62,245.54,,195.63,180.67,211.635,205.3,201.68,216.38,203.16,207.53,,215.18,218.14,314.52,339.33,226.195,221.825,235.61499999999998,239.09333333333333,245.87666666666667,247.465,238.96666666666667,237.53333333333333,253.13,230.46,191.95,240.26,228.20999999999998,204.91,282.58,199.88,237.10000000000002,246.71499999999997,202.03,192.52,182.59,,243.61,295.84,166.52,199.39499999999998,211.04000000000002,191.37,245.2,186.78,,198.58,250.285,228.73,231.02,225.41,189.42,190.94,228.98,251.89,182.21,,218.08,226.1,230.4,250.455,219.43,208.15,212.48,201.66,175.8,256.58,211.68,216.74,209.51,209.64,223.4,217.55,249.19,279.75,281.94,311.53,186.98,,,,199.14499999999998,193.87,241.15000000000003,237.99,220.93999999999997,173.2,247.04,,,229.95,,236.76,,206.38,,,,180.45,188.63,181.005,276.08,194.99,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L9
2022-01-21 22:13:35+00:00,,,,196.22,230.26,,,,,,,197.22,206.34,,186.47,199.95,210.08,243.74,207.64,211.03,,214.03,217.51999999999998,197.09,219.06,243.28,208.67,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,225.71,228.86000000000004,223.38,240.33,234.35,211.10000000000002,209.14999999999998,173.2,195.63,180.67,211.635,205.3,201.68,216.38,203.16,207.53,,215.18,218.14,314.52,339.33,226.195,221.825,235.61499999999998,239.09333333333333,245.87666666666667,247.465,238.96666666666667,237.53333333333333,253.13,230.46,191.95,240.26,228.20999999999998,204.91,282.58,199.88,237.10000000000002,246.71499999999997,202.03,192.52,182.59,,243.61,295.84,166.52,199.39499999999998,211.04000000000002,191.37,245.2,186.78,,198.58,250.285,228.73,231.02,225.41,189.42,190.94,228.98,251.89,182.21,,218.08,226.1,230.4,250.455,219.43,208.15,212.48,201.66,175.8,256.58,211.68,216.74,209.51,209.64,223.4,217.55,249.19,279.75,281.94,311.53,186.98,,,,199.14499999999998,193.87,241.15000000000003,237.99,220.93999999999997,173.2,247.04,,,229.95,,236.76,,206.38,,,,180.45,188.63,181.005,276.08,194.99,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L8
2022-01-28 22:19:43+00:00,,,,196.22,230.26,,,,,,,197.22,206.34,,186.47,199.95,210.08,243.74,207.64,211.03,,214.03,217.51999999999998,197.09,219.06,243.28,208.67,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,225.71,211.04,223.38,240.33,234.35,200.64666666666668,197.68999999999997,173.985,187.04500000000002,178.425,199.54666666666665,190.08,201.68,216.38,203.16,207.53,,215.18,218.14,314.52,339.33,226.195,221.825,235.61499999999998,239.09333333333333,245.87666666666667,247.465,238.96666666666667,237.53333333333333,253.13,230.46,191.95,240.26,228.20999999999998,204.91,282.58,199.88,237.10000000000002,246.71499999999997,202.03,192.52,182.59,,243.61,295.84,166.52,199.39499999999998,211.04000000000002,191.37,245.2,186.78,,198.58,250.285,228.73,231.02,225.41,189.42,190.94,228.98,251.89,182.21,,218.08,226.1,230.4,250.455,219.43,208.15,212.48,201.66,175.8,256.58,211.68,216.74,209.51,209.64,223.4,217.55,249.19,279.75,281.94,311.53,186.98,,,,199.14499999999998,193.87,241.15000000000003,237.99,220.93999999999997,173.2,247.04,,,229.95,,236.76,,206.38,,,,180.45,188.63,181.005,276.08,194.99,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L8
2022-02-13 22:19:40+00:00,,,,196.22,230.26,,,,,,,197.22,206.34,,186.47,199.95,210.08,243.74,207.64,201.85,185.77,204.14000000000001,208.87333333333333,194.82666666666668,203.87,243.28,208.67,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,218.17,211.1425,223.13,240.33,234.35,200.64666666666668,197.68999999999997,173.985,187.04500000000002,178.425,199.54666666666665,190.08,201.3,211.53333333333333,194.965,214.36,221.94,215.18,218.14,314.52,339.33,226.195,221.825,235.61499999999998,239.09333333333333,245.87666666666667,247.465,238.96666666666667,237.53333333333333,253.13,230.46,191.95,240.26,228.20999999999998,204.91,282.58,199.88,237.10000000000002,246.71499999999997,202.03,192.52,182.59,,243.61,295.84,166.52,199.39499999999998,211.04000000000002,191.37,245.2,186.78,,198.58,250.285,228.73,231.02,225.41,189.42,190.94,228.98,251.89,182.21,,218.08,226.1,230.4,250.455,219.43,208.15,212.48,205.1,189.395,227.14,206.78,205.675,207.51999999999998,206.135,217.095,217.79500000000002,249.19,279.75,281.94,311.53,186.98,,,,199.14499999999998,193.87,241.15000000000003,237.99,220.93999999999997,173.2,247.04,,,229.95,,236.76,,206.38,,,,180.45,188.63,181.005,276.08,194.99,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L8
2022-02-14 22:13:36+00:00,,,,196.22,230.26,,,,,,,197.22,186.76,,189.065,196.905,208.39,224.365,206.125,197.24666666666667,194.42000000000002,204.065,205.385,194.82666666666668,203.87,243.28,208.67,197.09,211.59,214.515,217.46,,230.5,222.23,224.3,213.71,212.392,223.33,235.465,231.91000000000003,194.7975,192.12,174.31333333333336,182.76333333333332,176.42333333333332,191.8675,183.56333333333336,201.3,211.53333333333333,194.965,214.36,218.315,215.81000000000003,217.48,314.52,339.33,221.72000000000003,220.97333333333336,229.54333333333332,234.64,245.87666666666667,247.465,238.96666666666667,237.53333333333333,253.13,230.46,191.95,240.26,228.20999999999998,204.91,282.58,199.88,251.0666666666667,263.34666666666664,202.03,192.52,190.025,,243.61,295.84,166.52,199.39499999999998,211.04000000000002,191.37,245.2,186.78,,198.58,250.285,228.73,231.02,225.41,189.42,190.94,228.98,251.89,182.21,,218.08,226.1,230.4,250.455,219.43,208.15,200.63,202.51333333333332,192.28,227.14,206.78,205.675,207.51999999999998,206.135,217.095,217.79500000000002,249.19,279.75,281.94,311.53,186.98,,,,199.14499999999998,193.87,241.15000000000003,237.99,220.93999999999997,173.2,247.04,,,229.95,,236.76,,206.38,,,,180.45,188.63,181.005,276.08,194.99,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L9
2022-03-01 22:19:36+00:00,,,,196.22,230.26,,,,,,,197.22,186.76,,189.065,191.38,203.70333333333335,213.28666666666666,199.73000000000002,195.6875,191.26,201.608,202.036,192.065,197.1875,205.9,208.67,189.11,202.16333333333333,207.08333333333334,209.91666666666666,183.54,230.5,205.48,212.76,210.984,212.50333333333333,222.26999999999998,244.24,231.44000000000003,198.77800000000002,196.034,174.31333333333336,182.76333333333332,182.64499999999998,192.828,183.56333333333336,205.53333333333333,213.23,201.51,211.00333333333333,215.9,211.54000000000005,214.07333333333335,314.52,339.33,220.585,221.655,229.54333333333332,230.68400000000003,234.8875,241.038,230.945,232.26500000000001,253.13,230.46,197.565,240.26,228.20999999999998,206.005,282.58,194.32999999999998,251.0666666666667,263.34666666666664,216.625,208.74,210.04,239.2,243.78999999999996,300.80499999999995,166.52,210.83333333333334,211.04000000000002,193.98000000000002,228.83999999999997,188.815,224.77,189.905,250.285,218.41,210.155,208.58499999999998,187.815,187.87,228.98,251.89,184.185,197.19,206.085,226.1,230.4,250.455,200.27,196.675,196.70666666666668,199.5475,191.3025,218.26666666666665,216.04,226.51999999999998,202.49,203.12,208.16,208.93666666666664,249.19,252.475,231.925,311.53,186.98,,,,199.14499999999998,180.62,241.15000000000003,237.99,212.92,178.58000000000004,232.915,194.57,,229.95,,236.76,,206.38,,174.56,219.78,181.43,188.70499999999998,190.18999999999997,239.49,197.33,201.99499999999998,257.4,251.52,267.0,185.02,205.55,208.825,200.71,194.2,221.31,198.40000000000003,209.805,224.54,240.54,237.56,181.06,,,,,,,,229.94,,,,,,L8
