dates,satname,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
2006-02-03 21:57:06.838000,L5,310.98,287.88,289.60,278.31,289.56,291.64,298.35,304.37,303.91,305.23,304.94,306.29,303.28,298.17,293.05,311.23,319.62,305.99,298.29,299.07,,,298.39,305.10,292.96,300.68,302.63,298.57,293.09,286.91,281.19,297.40,299.34,300.21,294.94,296.69,284.26,289.62,288.98,304.06,294.45,282.82,239.72,254.36,277.63,299.32,292.97,282.60,,,,290.74,314.89,308.24,307.75,296.59,293.23,281.88,287.07,283.57,308.15,310.57,309.09,306.28,306.74,310.05,302.92,306.81,290.97,256.61,293.14,305.62,309.31,309.26,300.25,302.25,,,,277.91,294.51,306.57,315.29,301.42,294.27,288.00,329.74
2006-02-12 21:51:08.090000,L5,300.04,287.41,284.94,276.77,289.50,297.70,290.55,301.28,300.37,300.46,298.56,295.01,296.03,297.67,292.43,304.27,310.16,300.39,294.41,299.22,297.01,300.45,,,,,,,,,,,,,,,,,,,295.20,282.87,264.92,287.04,298.02,308.97,301.45,295.79,277.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-04 21:53:28.422000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.72,223.25,234.49,271.61,285.37,269.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-22 21:53:46.375000,L5,,,281.96,276.07,278.42,285.97,289.14,300.65,296.04,303.20,299.98,297.42,291.07,,,,,,,,,,,,,,,,,,,,,,,,,,,295.19,289.04,277.23,239.00,274.25,290.56,298.46,287.79,290.60,290.36,293.52,297.80,302.22,311.07,301.68,300.53,296.60,293.15,295.34,290.25,291.42,292.99,296.46,299.74,300.27,297.06,298.67,291.63,301.06,274.92,232.33,274.67,294.36,292.92,290.73,290.94,303.35,301.95,301.32,301.28,289.48,,,,,,,
2006-07-22 21:54:10.491000,L5,,,280.47,275.86,279.01,285.75,289.01,298.85,295.75,302.24,299.65,296.97,291.94,,,,,,,,,,,,,,,,,,,,,,,,,,,295.00,287.78,275.07,242.83,274.03,289.88,298.27,286.93,290.71,290.76,294.21,297.32,303.93,310.94,302.79,301.16,296.43,294.51,294.89,290.32,289.57,293.08,295.45,300.41,299.89,297.44,298.83,291.61,300.76,274.36,229.15,274.74,294.33,292.45,291.87,290.78,304.41,301.68,302.14,300.43,291.66,,,,,,,
2006-09-15 22:00:39.157000,L5,329.03,322.95,313.49,303.10,317.13,306.13,311.04,316.73,312.03,315.29,314.80,320.45,326.01,323.23,315.25,329.05,331.67,328.82,322.61,318.06,312.65,319.79,317.80,311.99,318.26,324.58,328.38,324.69,321.12,321.84,321.59,329.02,310.49,314.38,316.67,319.46,313.21,309.36,309.39,326.31,324.50,314.72,294.68,310.13,323.15,320.10,308.38,308.36,310.50,310.70,315.02,320.77,336.66,334.55,337.34,329.17,326.04,331.84,319.97,311.75,314.70,316.57,315.75,319.58,318.32,328.16,329.66,329.26,316.06,303.95,319.45,320.93,316.73,317.36,315.20,322.99,324.83,326.02,331.88,330.99,331.72,328.34,331.01,333.64,318.98,316.17,339.26
2006-11-02 22:01:08.627000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.10,301.11,294.21,297.57,291.87,287.63,,,,276.64,274.83,277.33,279.21,291.09,288.41,288.75,291.72,263.95,,,,,,,,282.42,293.97,292.20,292.06,285.99,285.95,293.41,,,,
2006-11-27 21:55:35.233000,L5,322.56,305.89,307.35,311.31,302.59,304.50,307.46,314.39,319.59,324.54,323.41,331.47,324.52,324.30,312.59,320.30,323.95,316.05,316.24,317.22,323.15,337.82,321.74,327.33,322.61,327.12,327.58,327.21,336.31,324.67,302.77,319.57,311.79,315.96,315.34,312.71,308.37,308.43,306.44,324.93,316.95,303.26,272.64,299.79,306.35,317.77,307.72,309.22,306.44,313.76,316.52,324.74,337.81,333.25,329.65,329.24,324.34,323.40,305.21,310.16,311.53,321.05,310.73,315.68,,,332.22,325.59,306.83,280.65,307.91,318.60,310.35,312.10,302.34,318.62,317.63,321.01,320.76,324.27,325.04,327.92,327.57,324.41,315.69,319.01,341.71
2006-12-29 21:55:50.726000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.01,216.76,255.74,287.53,286.56,287.52,289.13,273.56,,,294.24,293.92,291.16,287.38,283.20,286.14,282.43,287.38,303.02,298.85,299.76,302.10,299.57,296.20,281.85,,,,,,266.56,285.01,295.30,294.71,290.78,296.91,294.43,295.61,294.28,284.42,292.92,276.76,,,
2007-01-30 21:55:36.438000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.35,280.95,277.40,285.50,285.94,290.39,287.71,279.73,,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:56:00.553000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.98,238.87,267.68,286.47,279.05,278.78,275.42,277.52,282.73,280.29,285.20,281.60,286.37,279.60,,275.46,283.79,279.45,287.70,288.92,292.39,289.95,281.49,,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:57:13.056000,L5,322.07,317.50,304.15,299.99,300.50,303.28,307.28,313.61,301.03,305.54,309.39,318.20,307.51,311.14,302.75,318.89,339.46,330.13,325.40,323.81,332.58,,,,384.25,323.10,320.30,302.09,311.01,316.22,300.44,310.78,302.48,305.89,309.12,308.86,315.57,314.86,306.61,320.40,320.24,311.08,296.29,318.61,321.01,322.20,320.26,320.33,319.05,320.97,346.83,337.38,338.47,337.96,335.71,325.40,330.86,326.97,320.09,315.30,324.19,322.76,320.10,319.68,321.72,325.48,320.55,322.10,314.25,309.27,316.19,323.02,319.90,325.19,317.18,324.41,327.65,327.08,327.80,324.25,329.50,328.52,335.67,342.09,329.25,327.26,343.13
2008-12-25 21:51:22.162000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.18,216.19,224.57,274.46,285.09,279.96,279.80,279.63,274.08,274.56,282.72,289.05,282.62,283.02,280.37,289.21,287.80,284.89,288.26,296.05,296.83,283.25,285.23,276.61,276.55,274.77,,,,,,,,,,279.33,279.39,278.55,280.23,276.56,273.71,292.12,282.40,279.25,266.56,300.83
2010-01-13 21:57:37.192000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.65,276.57,283.81,286.86,281.60,278.37,282.92,277.33,,,,,,,,,,,,,,,,,,,
2010-01-29 21:57:41.230000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.16,218.12,250.73,273.50,284.50,275.80,,,,277.18,285.04,291.65,283.95,288.47,282.96,283.88,283.03,281.49,282.87,289.66,290.86,279.51,285.82,284.90,278.49,281.59,275.80,,,,,,,,,280.57,277.99,277.44,282.04,277.48,277.73,285.91,281.41,274.35,263.86,301.62
2011-01-09 21:50:58.806000,L5,302.42,296.20,291.49,280.41,284.68,292.83,294.15,298.36,301.85,302.61,304.13,307.19,303.39,302.08,294.38,311.52,314.72,308.06,295.66,302.27,296.62,307.54,299.49,308.47,292.49,312.08,296.59,302.44,298.39,296.08,286.66,307.17,302.87,303.37,300.15,297.05,296.48,291.16,289.49,299.19,295.73,280.21,253.01,279.56,292.34,307.22,299.85,300.92,300.03,301.56,305.30,309.83,315.09,310.70,308.51,305.43,299.50,299.17,297.80,298.43,308.05,306.50,305.61,306.27,303.59,304.49,302.16,300.48,283.73,250.05,280.34,295.71,305.40,308.78,307.04,308.47,309.30,308.66,309.79,307.48,297.83,297.67,304.17,300.84,293.80,289.88,330.29
2011-01-25 21:50:35.036000,L5,300.35,298.63,283.46,275.20,283.94,289.91,298.23,300.67,299.10,301.41,295.74,293.81,298.46,291.79,285.46,301.88,308.77,303.67,296.51,299.80,293.38,,,,,,,,,,,,,,,,,,,,285.11,269.08,242.89,272.95,294.15,306.50,287.87,,,,,,,,302.64,294.00,295.41,294.70,294.34,288.73,289.89,281.37,,,,,273.45,294.29,275.27,248.12,284.59,300.24,303.80,308.32,318.59,316.04,286.55,,,,,,,,,,
2011-01-25 21:50:59.151000,L5,303.34,302.73,287.61,277.51,286.66,292.50,300.73,304.06,300.95,303.25,298.75,297.55,299.37,295.58,287.78,303.79,309.58,307.42,300.01,302.97,296.95,,,,,,,,,,,,,,,,,,,,286.29,275.43,243.12,273.48,296.17,308.27,290.73,,,,,,,,304.97,296.49,296.63,296.78,296.72,293.15,292.21,284.56,,,,,274.23,296.40,278.44,253.68,284.13,301.44,304.11,310.71,319.21,319.61,296.00,,,,,,,,,,
2011-02-17 21:56:48.782000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.68,278.11,276.89,275.36,287.41,282.31,284.94,277.18,271.88,271.37,,,,,252.17,277.44,282.98,288.04,282.52,285.83,277.52,274.76,272.95,274.38,273.91,270.19,278.95,277.04,,,
2011-09-13 21:55:21.722000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17,201.29,264.30,282.11,276.01,277.91,277.89,277.80,,,,,,,,280.48,279.92,280.66,286.35,287.99,282.19,276.42,279.72,274.63,272.25,275.86,,,266.00,282.42,278.64,281.56,282.70,291.44,280.25,276.40,275.82,,,264.26,267.55,272.44,276.44,265.37,290.90
2013-04-27 22:08:35.483000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.48,302.33,309.82,314.78,,,,,,,288.36,314.45,300.33,301.82,309.49,317.57,313.03,299.57,310.02,307.10,311.15,314.44,290.91,263.87,280.04,303.16,325.11,331.62,327.15,335.02,325.36,318.07,314.40,316.92,294.63,271.24,274.02,291.00,289.28,286.73,383.08
2013-07-25 22:02:37.865000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.25,275.73,279.96,277.37,280.00,278.52,,,,,,,,,,,,,,,,,,,,,
2013-07-25 22:03:01.828000,L8,,,,,275.49,282.52,287.38,297.89,290.43,296.18,300.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.02,209.26,206.90,270.99,276.25,267.81,,,,,,,,,,,281.53,276.78,277.10,279.39,282.63,284.67,282.26,284.02,280.93,283.79,283.57,,,263.47,283.61,283.21,281.43,286.74,,,,,,,,,,,,
2013-08-17 22:08:51.042000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.09,282.70,276.70,280.56,275.64,277.67,,,,,,,,,,,,,,,,,,,,,
2013-11-14 22:02:21.400000,L8,353.99,353.50,338.26,335.28,332.48,336.33,338.37,339.78,341.76,337.82,331.69,340.18,337.50,339.36,332.86,339.98,343.87,343.77,340.61,340.22,332.96,339.40,338.30,341.97,341.19,342.44,341.37,342.09,336.96,335.25,338.73,341.17,339.55,331.36,338.39,334.81,342.59,326.22,321.83,330.70,334.11,327.97,331.46,322.59,327.97,331.95,330.70,333.26,330.99,327.27,330.71,337.11,337.30,338.94,338.26,331.50,327.08,327.94,326.10,325.83,335.16,329.42,330.30,329.72,327.97,334.19,329.85,322.86,324.00,335.91,326.85,326.17,324.54,328.00,330.68,333.46,335.72,331.07,330.53,329.20,326.95,328.15,331.87,327.41,322.84,324.67,350.24
2013-11-14 22:02:45.355000,L8,353.77,353.30,337.83,334.66,332.42,336.00,337.85,339.20,341.25,337.56,331.20,339.74,336.93,339.56,332.56,339.64,343.88,343.38,340.52,339.94,332.72,339.01,337.79,341.64,341.00,341.52,341.30,341.39,336.87,334.83,338.29,340.44,339.07,330.66,338.28,334.17,341.59,326.55,321.39,330.59,334.23,327.82,330.94,322.40,327.67,331.38,330.20,332.14,330.56,326.68,330.23,337.12,336.87,338.85,338.10,331.21,326.58,327.30,325.37,325.00,334.12,329.02,329.87,329.67,327.10,333.83,329.47,322.28,323.57,335.75,326.50,325.74,324.27,327.82,330.35,332.91,334.99,330.54,329.81,328.74,326.67,327.65,331.44,327.17,322.21,324.21,350.23
2013-11-21 22:08:25.669000,L8,,,,,,294.19,303.70,311.10,303.13,306.49,306.56,309.62,312.20,311.60,293.84,307.30,321.19,,,,,,,,,,,,,,,,,,,,,,,,,284.10,248.07,275.07,291.95,300.02,296.41,294.89,298.80,297.21,300.07,303.38,309.09,307.37,306.31,301.89,300.78,300.22,298.12,295.12,301.67,303.68,298.44,304.68,301.15,301.49,299.91,298.57,284.96,237.61,274.01,292.82,298.33,304.14,300.05,308.01,303.31,302.92,316.44,,282.36,301.00,300.70,298.18,289.75,288.05,323.64
2013-11-30 22:02:16.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.72,220.94,275.70,284.99,277.93,281.73,283.60,281.38,287.00,292.97,298.27,292.13,295.12,288.27,290.33,285.36,282.07,279.28,291.90,295.34,291.16,297.52,289.60,288.18,289.07,282.67,273.29,,267.54,283.84,292.43,298.42,287.72,292.93,287.53,291.10,286.48,294.71,287.43,282.77,291.63,284.12,,,
2013-11-30 22:02:40.518000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.33,220.70,275.86,284.55,277.07,281.66,281.82,281.31,286.85,292.54,297.56,291.97,294.32,288.17,289.94,284.99,281.62,279.12,291.07,295.07,289.90,296.74,289.22,287.22,288.85,282.29,273.12,,266.80,283.35,292.12,298.05,286.85,292.42,286.50,290.48,286.09,293.93,286.99,282.29,290.81,283.80,,,
2014-01-24 22:07:57.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.07,271.73,285.93,285.95,280.90,283.52,275.23,,,,,,,,,,,,,,,,,,,,,,
2014-02-02 22:01:41.567000,L8,,,,266.31,283.20,286.33,292.27,299.86,298.02,299.28,300.17,300.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.25,219.67,264.18,283.23,288.57,283.52,284.27,291.52,287.88,286.85,297.24,297.62,297.04,298.60,294.19,289.18,286.28,288.99,287.24,294.33,296.36,294.52,297.03,292.27,289.71,293.32,287.89,276.88,,273.14,288.25,292.62,298.48,292.87,298.23,294.90,292.72,289.51,296.14,288.33,282.62,296.08,291.20,285.18,276.20,320.82
2014-02-02 22:02:05.518000,L8,353.71,357.16,343.45,336.38,333.44,337.55,341.95,346.50,347.79,352.99,350.26,354.66,345.88,349.33,351.38,358.93,349.92,347.56,353.88,339.13,340.37,338.76,352.65,339.22,354.32,358.84,352.64,346.64,345.88,338.25,351.40,350.37,348.62,353.47,357.64,356.23,352.36,357.00,356.50,341.62,350.08,344.40,346.08,333.54,348.11,352.04,355.17,354.28,338.51,341.21,346.76,344.30,350.79,350.78,354.85,343.24,349.90,340.71,335.34,335.56,341.75,346.30,344.16,342.47,336.38,341.13,338.54,346.79,340.65,342.14,338.77,343.36,334.26,333.98,344.50,346.72,343.36,342.43,348.15,343.93,338.70,346.93,342.50,346.37,336.63,358.00,359.93
2014-02-18 22:01:51.922000,L8,360.73,355.10,345.62,357.81,364.33,354.25,356.08,350.83,363.68,376.40,381.09,384.92,369.77,370.39,356.61,383.18,359.16,366.63,360.05,352.32,349.35,358.16,366.90,342.84,355.53,386.03,365.52,353.71,350.62,343.40,353.09,341.83,339.17,340.24,347.95,344.21,343.67,340.97,345.27,345.72,345.65,352.30,338.88,345.23,346.89,357.26,382.30,354.47,344.57,350.18,356.53,351.90,357.48,349.66,366.23,358.39,358.00,355.66,360.74,357.16,354.11,346.97,346.23,341.68,342.22,340.18,337.76,338.78,336.66,341.13,341.72,343.13,342.74,342.29,348.12,347.86,346.30,345.93,342.38,350.17,350.98,348.05,350.48,351.59,353.09,358.30,386.63
2014-03-06 22:01:13.234000,L8,,,,,282.26,285.79,292.44,298.85,293.42,297.33,298.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.58,212.38,217.33,278.37,281.22,276.92,277.54,,,281.63,297.55,295.75,296.30,298.50,294.99,290.85,278.17,287.56,287.45,294.56,296.28,295.62,297.87,292.95,286.48,294.22,,,,269.33,286.84,291.05,298.20,291.90,295.11,289.67,286.74,287.68,288.78,285.32,277.42,294.35,289.48,282.23,271.94,
2014-03-06 22:01:37.193000,L8,,,,,281.90,285.40,291.70,298.52,292.48,296.92,297.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.02,211.44,213.60,276.51,278.59,273.09,,,,279.88,296.32,293.96,293.86,296.87,293.59,289.44,273.23,285.45,285.79,293.09,295.67,294.93,295.83,289.81,284.91,293.08,,,,267.67,285.75,290.38,297.65,291.00,291.70,,,,,,,,,,,
2014-05-25 22:00:34.672000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.21,288.48,281.23,285.99,279.76,279.58,,,,,,,,,,,,,,,,,,,,,
2014-06-17 22:06:32.826000,L8,,,290.51,279.82,288.57,297.78,315.36,317.60,293.34,307.24,300.05,307.84,322.21,312.92,312.37,306.56,325.27,318.68,314.01,304.35,292.72,,,,332.93,322.52,316.80,297.67,289.35,284.75,288.24,,,,,,,,,,,,,,,,,,,,,,283.91,300.78,306.28,303.80,299.33,304.27,310.93,306.42,301.31,304.63,304.14,304.70,304.20,302.75,304.12,303.55,277.25,,,,,307.48,320.41,310.93,310.83,305.56,305.61,301.65,334.29,382.53,317.25,301.88,291.30,,
2014-08-04 22:06:50.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.02,277.87,281.91,284.03,281.55,278.64,,,,,,,,,,,,,,,,,,,,,
2014-08-13 22:00:42.730000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.79,278.03,286.48,281.38,276.61,277.57,,,,,262.45,285.01,279.20,282.67,283.51,,,,,,,,,,,,
2014-08-13 22:01:06.684000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.01,276.72,284.38,279.97,274.16,276.92,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:54.640000,L8,309.67,306.03,286.39,275.15,287.81,298.94,306.00,309.05,302.99,306.83,312.14,316.37,307.53,308.19,298.25,309.52,318.48,314.10,307.69,303.39,,,,,,,,,,,,,,,,,,,,293.11,302.63,281.40,231.11,260.87,284.61,285.95,275.33,280.19,288.07,293.87,302.83,304.23,311.12,300.12,300.41,292.88,289.32,293.83,292.81,291.26,307.14,317.49,302.56,303.59,329.95,348.37,348.77,302.24,275.54,287.62,302.73,292.52,293.21,320.98,303.88,326.70,,,275.59,306.45,321.74,336.67,323.96,344.27,295.90,,
2014-08-29 22:00:44.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.05,272.74,284.64,282.51,284.67,285.62,276.56,280.35,,,,,264.67,286.08,282.84,286.45,285.70,,,,,,,,,,,,
2014-09-30 22:01:12.529000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.65,280.25,291.06,282.58,282.10,283.39,279.50,275.32,287.59,288.00,285.75,283.45,275.55,281.53,283.36,288.22,267.42,,265.14,287.00,283.56,287.75,282.68,289.84,290.25,288.80,291.24,285.35,280.02,278.80,288.76,283.47,,,
2014-11-08 22:07:04.045000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.03,291.69,280.09,292.83,282.22,281.28,280.67,276.59,272.16,285.42,282.23,281.09,286.73,281.78,281.38,279.12,283.48,265.81,,263.92,279.95,284.53,284.68,280.04,286.77,283.97,282.67,282.41,281.01,273.36,273.40,283.39,278.18,,,
2014-11-17 22:00:50.637000,L8,322.96,311.88,311.11,302.14,296.37,310.67,318.32,316.33,318.89,309.26,318.00,318.79,315.70,316.86,313.65,322.40,322.17,319.76,327.11,325.90,319.44,321.30,323.77,315.99,330.10,319.48,324.71,327.65,311.69,311.96,314.78,319.44,319.74,314.57,315.02,324.61,316.69,304.50,305.90,316.78,318.78,305.97,293.73,292.85,313.44,317.45,309.14,310.07,325.92,328.64,332.41,314.98,317.93,316.31,315.13,311.55,316.55,325.14,326.64,320.97,310.46,313.73,313.45,325.42,308.36,310.33,317.12,335.41,305.69,298.10,299.14,309.73,312.69,309.88,316.96,333.13,325.37,319.55,317.89,321.39,312.35,,,375.99,324.38,330.74,351.37
2014-11-17 22:01:14.600000,L8,323.43,312.32,311.95,303.72,296.81,311.35,318.84,317.16,319.89,310.31,318.38,319.06,316.18,317.56,314.05,322.77,322.53,320.20,327.67,326.54,320.21,321.73,324.07,316.38,331.18,319.79,325.81,328.07,311.91,312.74,315.15,319.97,320.18,314.97,315.53,325.86,317.03,305.00,306.62,317.74,319.47,306.59,296.00,294.56,314.11,317.70,309.52,310.32,326.93,329.66,339.06,315.35,318.32,316.75,315.65,311.84,316.68,325.42,327.12,321.85,310.86,314.16,313.89,325.85,308.83,310.68,317.77,336.28,308.14,300.15,300.25,310.21,313.20,310.26,317.69,333.51,326.15,320.19,318.42,322.00,398.49,,,378.67,364.40,331.55,353.64
2015-01-20 22:00:37.655000,L8,,,,,281.77,286.18,290.48,299.95,295.10,298.84,298.05,295.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.72,214.09,220.02,279.14,280.84,272.38,281.57,279.21,282.45,283.01,294.75,292.39,294.63,297.67,291.92,288.45,281.27,285.01,284.36,291.80,293.02,289.56,293.69,290.46,283.46,292.78,,,,268.12,285.52,290.75,298.50,290.67,296.79,287.95,289.32,286.46,290.00,286.38,278.39,294.83,288.80,282.39,272.82,316.24
2015-01-27 22:06:47.246000,L8,331.14,329.00,309.62,294.41,297.24,307.67,308.00,322.31,316.96,316.33,316.08,316.08,313.62,314.32,313.17,316.82,326.55,321.63,315.04,312.08,305.92,317.21,312.16,314.24,302.32,318.83,318.67,315.99,312.83,308.27,304.57,318.03,313.02,311.68,315.50,310.64,315.27,317.87,306.43,308.85,310.33,298.63,265.03,291.08,306.77,311.29,307.67,307.24,308.53,310.79,312.14,316.09,321.49,320.25,316.38,313.83,312.70,314.05,310.00,304.86,314.10,313.17,310.28,314.92,311.29,311.89,312.05,311.56,306.06,306.08,298.43,310.23,312.60,312.36,312.12,315.55,316.90,317.73,311.07,309.75,308.88,309.53,309.97,316.92,307.74,305.98,346.16
2015-02-12 22:06:39.159000,L8,,,287.62,281.30,297.99,298.15,304.60,313.56,306.45,306.42,299.61,296.42,,,,,,,,,,,,,,,,,,,,,,,,,,,271.75,341.57,340.71,296.92,267.20,281.46,299.18,305.01,300.56,301.42,303.87,302.92,308.11,309.49,313.88,313.73,310.70,310.03,307.37,305.43,302.66,299.26,306.35,307.82,302.52,308.97,307.38,303.44,368.55,,,,357.99,304.10,307.28,406.75,,,,,,363.66,347.23,360.69,,,,,
2015-02-28 22:06:36.355000,L8,313.67,316.90,292.40,281.31,295.63,293.67,309.01,311.97,311.45,309.66,314.27,312.51,306.33,310.88,307.63,322.37,305.70,300.87,319.77,312.25,297.76,,319.71,310.64,299.46,314.01,313.41,312.05,313.21,295.90,300.30,312.45,310.52,306.38,298.99,280.27,,,,,,,,,,,,,289.08,288.37,298.89,299.76,305.82,309.88,307.39,302.72,301.50,303.96,360.62,360.16,320.63,311.52,304.57,306.88,302.79,298.92,302.69,301.61,298.89,284.51,290.75,299.46,317.95,308.99,308.12,311.57,311.13,308.09,305.41,307.42,335.33,329.97,337.84,283.87,292.92,289.68,326.02
2015-03-09 22:00:18.465000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.22,345.05,317.22,302.51,389.39,303.64,304.67,,,,,,244.74,204.85,207.57,251.60,,,,,,,,,,,,,,,,,326.62,304.39,311.29,330.65,315.89,313.40,295.88,289.55,280.73,292.46,324.66,303.13,310.01,306.31,320.00,351.66,347.15,,399.04,284.72,341.99,372.82,,,,
2015-03-09 22:00:42.428000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.79,320.71,318.40,397.91,311.97,309.02,311.12,,,,,250.48,211.90,235.53,306.01,,,,,,,,,,,,,,,,,328.10,305.52,331.82,334.39,323.09,317.52,298.17,291.76,284.33,295.64,331.44,306.61,311.20,310.84,325.85,355.97,348.80,,390.53,288.78,349.13,370.45,,,,
2015-04-10 22:00:01.611000,L8,312.41,312.94,294.52,283.01,295.53,305.78,307.87,315.73,309.91,312.60,306.93,310.79,,,,,,,,,,,,,,312.21,315.69,312.58,306.86,301.01,300.60,315.32,313.34,309.04,306.91,303.59,310.60,303.11,301.86,304.07,308.97,336.82,356.61,332.87,353.91,359.94,336.69,337.52,374.50,348.83,310.99,320.13,331.51,314.86,311.29,307.53,302.90,304.10,302.17,299.96,306.56,306.34,304.70,306.79,305.59,302.34,302.12,301.67,289.54,257.33,286.40,299.47,301.81,307.52,304.95,311.76,311.64,309.21,306.26,306.84,302.94,299.63,305.77,305.10,298.84,289.83,331.09
2015-05-12 21:59:40.983000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.57,213.91,211.82,269.50,275.67,270.15,,,,,,,,,,,,,,277.40,281.72,282.02,281.78,280.46,278.62,,,,,257.79,273.90,282.35,278.89,281.29,,,,,,,,,,,,
2015-05-12 22:00:04.946000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.00,276.74,274.04,276.38,274.37,276.54,,,,,,,,,,,,,,,,,,,,,
2015-05-28 21:59:43.617000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.97,276.68,279.26,278.73,282.81,278.68,,,,,,,,,,,,,,,,,,,,,
