dates,nzd0365-0000,nzd0365-0001,nzd0365-0002,nzd0365-0003,nzd0365-0004,nzd0365-0005,nzd0365-0006,nzd0365-0007,nzd0365-0008,nzd0365-0009,nzd0365-0010,nzd0365-0011,nzd0365-0012,nzd0365-0013,nzd0365-0014,nzd0365-0015,nzd0365-0016,nzd0365-0017,nzd0365-0018,nzd0365-0019,nzd0365-0020,nzd0365-0021,nzd0365-0022,nzd0365-0023,nzd0365-0024,satname
2018-12-21 22:07:06+00:00,385.6,345.3866666666667,335.80333333333334,330.40333333333336,322.855,318.37,312.81000000000006,308.335,302.385,366.49,,363.04,348.51,346.56,345.24,338.93,336.19,325.23,326.73,333.08,327.61,303.68,293.33,279.78,,L8
2019-01-22 22:07:02+00:00,,337.18000000000006,329.31333333333333,323.94666666666666,320.16499999999996,314.53499999999997,310.31,309.125,301.16499999999996,366.49,,363.04,348.51,346.56,345.24,338.93,336.19,325.23,326.73,333.08,327.61,303.68,293.33,279.78,,L8
2019-02-07 22:06:59+00:00,,337.18000000000006,330.545,324.64,320.9433333333333,314.6466666666667,311.17,311.43333333333334,302.11999999999995,366.49,,363.04,348.51,346.56,345.24,338.93,336.19,325.23,326.73,333.08,327.61,303.68,293.33,279.78,,L8
2019-05-14 22:06:48+00:00,,339.18,332.2775,328.64,324.2366666666667,313.69,311.46666666666664,312.60666666666674,302.95666666666665,,,,,,,,,,,,,,,,,L8
2019-05-30 22:06:57+00:00,,345.84999999999997,334.722,331.86,327.0325,315.995,313.2175,313.95500000000004,305.1325,,,,,,,,,,,,,,,,,L8
2019-07-17 22:07:10+00:00,385.42,356.14000000000004,340.184,337.01000000000005,328.066,317.562,314.5,314.648,306.674,,,,,,,,,,,,,,,,,L8
2019-08-02 22:07:17+00:00,377.725,355.425,343.192,340.68199999999996,330.482,318.29200000000003,315.548,314.26599999999996,307.02,,,,,,,,,,,,,,,,,L8
2019-12-08 22:07:32+00:00,377.725,355.28999999999996,345.50666666666666,339.2,330.98333333333335,322.09,318.06,317.1333333333333,311.08,,,,,,,,,,,,,,,,,L8
2020-01-09 22:07:25+00:00,372.45,352.84499999999997,342.275,336.24,328.11,320.2,316.805,316.4875,309.3,,,,,,,,,,,,,,,,,L8
2020-02-26 22:07:12+00:00,360.135,345.68,334.5733333333333,326.37,321.81666666666666,317.22666666666663,313.9166666666667,316.0833333333333,307.05,,,,,,,,,,,,,,,,,L8
2020-03-13 22:07:06+00:00,359.84666666666664,344.83,333.58,324.98,322.185,316.9475,313.07,314.3725,305.9425,,,,,,,,,,,,,,,,,L8
2020-05-16 22:06:39+00:00,359.84666666666664,351.126,339.286,329.496,326.62600000000003,317.252,313.38800000000003,316.242,307.008,,,,,,,,,,,,,,,,,L8
2020-07-19 22:07:07+00:00,358.82,354.055,344.6125,334.125,330.6675,319.5075,314.96500000000003,316.14750000000004,307.16999999999996,,,,,,,,,,,,,,,,,L8
2021-01-11 22:07:26+00:00,339.77,347.11,339.08500000000004,332.75,340.62,332.64,326.04,322.15,314.82,,,,,,,,,,,,,,,,,L8
2021-02-12 22:07:19+00:00,339.77,337.645,325.695,318.115,316.14,,,,,,,,,,,,,,,,,,,,,L8
2021-03-16 22:07:03+00:00,345.54999999999995,339.0233333333333,327.62,318.5233333333333,315.16499999999996,313.02,309.0,310.19,301.45,,,,,,,,,,,,,,,,,L8
2021-04-17 22:06:54+00:00,345.96,340.17499999999995,330.115,319.01,316.5833333333333,313.34000000000003,310.485,309.495,302.37,,,,,,,,,,,,,,,,,L8
2021-07-06 22:07:08+00:00,345.96,342.71999999999997,336.09000000000003,324.366,322.03499999999997,314.41333333333336,311.21333333333337,310.1166666666667,303.15000000000003,,,,,,,,,,,,,,,,,L8
2021-08-23 22:07:25+00:00,361.68,346.325,343.10749999999996,330.04499999999996,324.78,314.19,311.1725,309.34000000000003,302.56,,,,,,,,,,,,,,,,,L8
2021-09-08 22:07:29+00:00,367.215,346.668,342.806,330.248,324.468,314.098,310.832,308.954,302.256,,,,,,,,,,,,,,,,,L8
2021-09-24 22:07:32+00:00,374.14750000000004,347.502,344.37,331.716,325.63,313.728,310.996,308.18,301.816,,,,,,,,,,,,,,,,,L8
2021-12-21 22:07:31+00:00,378.21750000000003,348.88,343.15,332.93,325.438,314.31399999999996,311.07,308.842,301.952,,,,,,,,,,,,,,,,,L9
2022-05-06 22:07:05+00:00,374.21500000000003,349.79499999999996,332.43,327.81,320.725,315.985,312.895,311.265,304.345,,,,,,,,,,,,,,,,,L8
2022-05-22 22:07:10+00:00,374.21500000000003,347.8533333333333,332.0733333333333,326.85999999999996,319.62666666666667,315.46666666666664,312.4633333333333,310.81666666666666,304.11666666666673,,,,,,,,,,,,,,,,,L8
2022-06-07 22:07:19+00:00,377.87999999999994,349.575,334.9225,328.6675,322.325,317.595,314.7,312.89250000000004,306.05,,,,,,,,,,,,,,,,,L8
2022-07-01 22:07:06+00:00,381.62000000000006,353.545,342.285,338.57,334.78,331.885,332.00750000000005,318.0125,309.755,312.45,,,,,,,,,,,,,,,,L9
2022-07-17 22:07:05+00:00,381.62000000000006,353.545,342.285,343.048,339.42199999999997,334.91600000000005,336.37600000000003,324.49,313.758,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2022-08-10 22:07:44+00:00,381.62000000000006,356.002,342.536,342.47499999999997,338.1033333333333,335.20166666666665,334.3566666666667,323.7,314.3466666666667,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L8
2022-08-26 22:07:46+00:00,384.5075,355.9783333333333,346.575,342.36857142857144,338.42999999999995,333.26714285714286,331.81428571428575,322.32428571428574,313.59285714285716,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L8
2022-09-03 22:07:27+00:00,384.5075,355.11428571428576,345.3357142857143,340.60875,335.9175,330.69875,328.77625,320.3325,311.89875,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2022-10-05 22:07:34+00:00,385.844,356.46625,346.77750000000003,341.0077777777778,336.1633333333333,330.1388888888889,327.8544444444444,320.03666666666663,312.04333333333335,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2022-10-21 22:07:41+00:00,381.2866666666667,355.63,345.31666666666666,339.582,334.32599999999996,330.1388888888889,327.8544444444444,320.03666666666663,312.04333333333335,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2022-10-29 22:07:52+00:00,376.8142857142857,354.894,344.20300000000003,338.4218181818182,332.87545454545455,328.361,325.938,318.84499999999997,311.06,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L8
2022-11-06 22:07:39+00:00,375.3883333333333,358.154,345.364,338.94545454545454,334.3009090909091,329.134,326.66700000000003,319.368,311.74,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2022-11-14 22:07:47+00:00,372.6042857142857,357.70545454545453,344.3218181818182,337.99083333333334,333.1075,327.81545454545454,325.3236363636364,318.58,310.99,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L8
2022-11-22 22:07:41+00:00,372.6042857142857,361.99,345.4727272727273,340.8075,336.1875,330.75272727272727,326.3454545454545,319.43454545454546,312.7418181818182,319.1,331.85,327.55,322.29,314.04,314.46,306.77,297.69,296.64,295.92,292.63,,,,,,L9
2023-01-17 22:07:30+00:00,365.03,359.66400000000004,342.11,334.527,330.84,324.18875,316.62125,313.95875,309.96875,,,,,,,,,,,,,,,,,L8
2023-01-25 22:07:37+00:00,363.72142857142853,359.24636363636364,341.5109090909091,333.8390909090909,330.148,323.37444444444446,316.24888888888887,313.83444444444444,309.3444444444445,,,,,,,,,,,,,,,,,L9
2023-03-14 22:07:23+00:00,357.43571428571425,359.0522222222222,338.2066666666667,332.41555555555556,329.2,321.8914285714286,315.3885714285715,313.19428571428574,308.31714285714287,,,,,,,,,,,,,,,,,L9
2023-03-22 22:07:04+00:00,357.43571428571425,358.79499999999996,338.185,332.335,328.2511111111111,320.57375,314.81375,312.60375,307.44,,,,,,,,,,,,,,,,,L8
2023-03-30 22:07:11+00:00,356.53499999999997,358.25636363636363,338.21727272727276,332.3454545454546,328.008,320.0188888888889,314.5711111111111,312.2277777777778,307.14444444444445,,,,,,,,,,,,,,,,,L9
2023-04-23 22:06:45+00:00,351.21000000000004,358.117,336.871,331.56399999999996,327.74555555555554,318.94888888888886,313.9,311.55888888888893,306.3411111111111,,,,,,,,,,,,,,,,,L8
2023-06-02 22:06:41+00:00,350.51800000000003,351.97285714285715,335.2733333333333,327.955,323.65999999999997,314.73999999999995,312.188,310.04800000000006,303.384,,,,,,,,,,,,,,,,,L9
2023-06-10 22:06:39+00:00,352.05,353.54249999999996,336.65142857142854,329.1457142857143,323.89,314.87166666666667,312.47499999999997,310.58,304.2616666666667,,,,,,,,,,,,,,,,,L8
2023-07-28 22:07:02+00:00,354.646,356.38142857142856,339.85833333333335,331.9766666666667,323.2633333333334,314.5016666666666,311.90500000000003,310.2583333333333,304.22166666666664,,,,,,,,,,,,,,,,,L8
2023-08-05 22:06:59+00:00,354.28666666666663,356.71000000000004,340.3342857142857,331.7657142857143,322.42,314.0857142857143,311.3985714285714,309.6385714285714,303.88571428571424,,,,,,,,,,,,,,,,,L9
2023-08-13 22:07:07+00:00,361.3157142857143,358.6933333333334,342.81625,333.43625000000003,324.0725,314.58,312.145,312.86,304.93,,,,,,,,,,,,,,,,,L8
2023-08-21 22:07:04+00:00,364.15375,358.721,343.06444444444446,333.22,324.01666666666665,314.85777777777776,312.1355555555556,312.73333333333335,305.09222222222223,,,,,,,,,,,,,,,,,L9
2023-08-29 22:07:14+00:00,364.15375,360.74454545454546,345.044,334.781,327.25600000000003,315.166,314.07800000000003,314.71999999999997,307.382,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L8
2023-09-06 22:07:14+00:00,367.2444444444444,360.365,344.5281818181818,334.09909090909093,326.26363636363635,315.166,314.07800000000003,314.71999999999997,307.382,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L9
2023-09-30 22:07:21+00:00,375.21125,362.39,346.8877777777778,335.61555555555555,327.49111111111114,316.47625,315.93125,317.45875,309.89375,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L8
2023-10-08 22:07:22+00:00,377.0833333333333,363.3609090909091,348.137,336.337,327.236,316.28222222222223,315.5288888888889,317.1044444444444,309.30888888888893,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L9
2023-10-24 22:07:27+00:00,382.12999999999994,363.6136363636364,348.49699999999996,336.37,326.963,316.21222222222224,315.55111111111114,317.43,309.54777777777775,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L9
2023-11-17 22:07:27+00:00,380.188,365.16,348.03363636363633,336.06454545454545,326.8681818181818,316.46500000000003,315.867,317.45799999999997,309.68999999999994,308.26,,308.79,304.94,299.7,296.98,288.84,295.14,,,,,,,,,L8
2023-12-19 22:07:27+00:00,382.46333333333337,369.35727272727274,348.34499999999997,336.04200000000003,327.05100000000004,316.56888888888886,316.08444444444444,317.9266666666667,309.80555555555554,332.865,356.34,328.11,304.94,299.7,315.15,307.585,295.14,,302.9,300.97,290.7,284.24,281.0,,,L8
2024-01-12 22:07:30+00:00,383.04,368.96583333333336,347.8027272727273,335.74090909090904,327.0236363636364,317.223,316.879,320.814,310.105,332.865,356.34,328.11,304.94,299.7,315.15,307.585,295.14,,302.9,300.97,290.7,284.24,281.0,,,L9
2024-01-28 22:07:30+00:00,388.889,372.2366666666667,348.24,336.157,327.71000000000004,320.367,321.22400000000005,324.629,314.33299999999997,334.94666666666666,349.25,330.8533333333333,316.485,311.06,317.83,315.71999999999997,308.61,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-02-05 22:07:19+00:00,392.93333333333334,371.8633333333333,347.15299999999996,335.502,327.63500000000005,320.512,321.459,325.574,314.65500000000003,334.94666666666666,349.25,330.8533333333333,316.485,311.06,317.83,315.71999999999997,308.61,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L8
2024-02-13 22:07:29+00:00,387.9766666666667,370.3008333333333,344.419,333.47299999999996,325.94899999999996,320.12,320.978,323.281,313.76300000000003,334.94666666666666,349.25,330.8533333333333,316.485,311.06,317.83,315.71999999999997,308.61,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-02-29 22:07:23+00:00,384.77666666666664,371.93,341.59444444444443,331.5233333333333,322.58222222222224,320.59,320.2211111111111,322.6533333333333,312.64888888888885,348.29,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-03-16 22:07:23+00:00,379.97555555555556,371.6372727272728,341.15555555555557,331.68888888888887,323.7266666666667,320.297,319.424,321.967,311.88599999999997,348.29,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-04-17 22:07:03+00:00,375.9757142857143,373.976,341.37750000000005,331.65625,325.85,322.9122222222222,320.73777777777775,323.8566666666667,314.46777777777777,348.29,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-05-03 22:06:49+00:00,371.75500000000005,374.428,342.54375000000005,332.7975,327.18874999999997,323.6166666666666,320.8711111111111,324.2733333333333,316.2577777777778,348.29,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-05-11 22:06:27+00:00,367.58714285714285,372.7254545454545,341.99666666666667,332.46777777777777,326.1166666666667,322.365,319.703,322.634,314.834,348.29,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L8
2024-05-19 22:06:42+00:00,368.40000000000003,372.98999999999995,344.13666666666666,334.5155555555555,328.48222222222216,324.71000000000004,319.93199999999996,323.846,316.92699999999996,335.8833333333334,349.25,341.885,328.03,322.42,328.255,329.15999999999997,322.08,306.21,303.605,299.485,289.99,281.745,279.84000000000003,,,L9
2024-06-28 22:06:31+00:00,366.6457142857143,368.71454545454543,343.906,334.20399999999995,327.611,323.6372727272728,319.0363636363636,322.1827272727273,315.78181818181815,325.09000000000003,342.16,336.34,328.03,322.42,323.19,331.99,322.08,306.21,304.31,298.0,289.28,279.25,278.68,,,L8
2024-07-06 22:06:32+00:00,369.74375000000003,369.08916666666664,345.15636363636366,335.2245454545454,327.9572727272727,323.88416666666666,319.305,322.03916666666663,315.79499999999996,325.09000000000003,342.16,336.34,328.03,322.42,323.19,331.99,322.08,306.21,304.31,298.0,289.28,279.25,278.68,,,L9
2024-08-23 22:06:59+00:00,360.55,368.58888888888885,348.0233333333333,337.90666666666664,329.6722222222222,322.71777777777777,315.7433333333333,316.50666666666666,313.89,311.07,,,,,,,,,,,,,,,,L9
2024-08-31 22:07:03+00:00,361.61600000000004,366.1111111111111,349.9255555555556,339.7022222222222,330.1877777777778,322.5788888888889,315.7711111111111,316.5577777777778,314.3377777777778,311.07,,,,,,,,,,,,,,,,L8
2024-09-24 22:07:01+00:00,364.83000000000004,367.75374999999997,355.77555555555557,344.56888888888886,330.63125,323.19375,316.21125,320.67555555555555,315.5025,311.07,344.72,336.89,340.12,347.22,338.57,322.51,340.47,324.0,297.22,295.9,284.77,280.16,,,,L9
2024-10-10 22:07:10+00:00,365.652,366.72999999999996,354.285,343.216,329.3811111111111,321.9411111111111,315.3277777777778,319.668,313.85333333333335,311.07,344.72,336.89,340.12,347.22,338.57,322.51,340.47,324.0,297.22,295.9,284.77,280.16,,,,L9
2024-10-18 22:07:18+00:00,369.78666666666663,365.57444444444445,353.124,342.31,327.75777777777773,320.29,314.94888888888886,319.05100000000004,312.0566666666666,311.07,344.72,336.89,340.12,347.22,338.57,322.51,340.47,324.0,297.22,295.9,284.77,280.16,,,,L8
