dates,satname,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047
2015-03-14 22:20:23.206000,L8,319.10,271.11,289.10,275.46,243.37,295.16,332.93,353.42,365.48,376.58,381.69,374.88,367.03,365.07,356.51,346.66,341.39,333.10,332.11,333.03,333.53,331.53,330.26,327.51,324.37,332.06,329.48,324.60,325.54,332.90,339.99,345.74,345.20,348.07,342.12,344.12,341.36,343.15,341.83,340.76,341.21,344.87,345.33,341.04,335.29,329.23,327.68,319.75
2015-05-01 22:20:00.344000,L8,,,,,,,,,,,384.40,374.02,368.04,366.02,356.32,349.78,342.05,332.65,335.85,333.34,332.56,330.85,329.87,326.43,323.93,331.03,329.79,325.66,325.50,333.91,339.32,346.17,345.23,347.80,342.61,346.05,345.21,345.73,342.33,344.21,346.63,345.65,348.31,344.35,340.76,334.22,328.06,318.87
2015-06-27 22:13:58.027000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.92,316.32,319.17,318.10,315.33,313.15,321.69,318.77,326.20,,,,,,
2015-06-27 22:14:21.998000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.11,323.63,316.93,320.49,318.58,316.42,315.61,322.17,321.96,326.66,281.94,,,,,
2015-07-04 22:20:14.053000,L8,,,,,,,,,,,,,,,,,,,,,,,,,305.62,313.29,310.52,308.48,303.52,269.79,316.37,318.49,317.67,327.43,319.72,316.88,306.94,,,,,,,,,,,
2015-07-29 22:14:13.585000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.17,316.02,309.76,270.76,309.39,,,,,,,,,,
2015-08-21 22:20:33.210000,L8,,,,271.22,243.40,298.86,333.19,350.65,361.76,375.68,380.81,376.24,367.73,366.64,357.51,349.41,343.31,332.35,332.09,333.16,333.36,329.31,327.60,324.74,323.53,329.65,326.77,322.44,322.48,328.93,337.05,340.05,339.58,346.45,341.49,352.45,341.44,343.01,341.64,338.92,340.34,343.46,345.17,341.68,335.91,330.86,326.66,314.34
2015-10-24 22:20:52.499000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.40,312.68,309.09,312.48,315.79,306.68,311.51,311.63,307.50,,,,,,
2015-11-18 22:14:44.822000,L8,308.06,263.39,277.69,276.07,242.83,300.85,329.43,352.25,360.76,373.44,379.11,373.63,366.13,361.89,354.05,346.96,336.79,329.72,330.66,331.45,331.67,328.16,325.18,318.12,318.58,322.66,319.46,317.05,316.36,322.94,327.85,337.61,337.33,341.48,334.97,336.87,336.24,334.87,337.17,334.84,338.18,342.66,345.03,341.76,335.03,327.73,324.98,310.09
2015-11-18 22:15:08.789000,L8,308.15,263.54,278.41,276.41,243.02,301.88,329.93,352.68,361.06,373.90,379.64,373.96,366.54,362.39,354.58,347.41,337.46,330.29,331.32,332.03,332.38,328.90,325.94,318.43,318.97,323.20,319.86,317.67,316.67,323.62,328.36,338.15,337.87,342.06,335.63,337.53,337.09,335.32,337.71,335.30,338.60,343.20,345.73,342.49,335.86,328.34,325.24,310.84
2015-12-20 22:14:45.217000,L8,309.21,265.22,276.53,276.81,242.58,299.55,329.56,348.85,360.52,373.39,378.04,371.39,366.25,362.68,354.23,346.23,337.46,330.13,330.57,327.87,328.91,325.18,323.40,317.28,319.56,322.62,318.33,316.10,315.16,322.61,326.56,335.31,335.97,339.25,335.61,337.15,335.68,336.85,336.37,336.63,339.75,344.11,344.90,340.75,336.36,330.69,326.95,313.05
2015-12-20 22:15:09.184000,L8,308.96,264.18,275.43,276.14,242.05,298.99,328.70,348.33,359.89,372.77,377.27,370.54,365.55,361.89,353.69,345.66,336.53,329.14,330.12,326.06,327.52,324.15,322.05,316.56,318.23,321.30,317.65,315.61,314.50,321.38,325.95,334.49,335.25,338.41,334.79,336.51,335.36,336.42,335.60,335.76,339.00,343.47,344.34,340.55,336.00,329.69,326.26,312.30
2016-01-05 22:14:40.992000,L8,312.16,262.76,276.52,277.91,242.60,297.53,330.97,350.97,361.99,374.61,379.65,373.58,367.80,364.97,357.47,347.52,340.34,332.29,331.83,332.38,333.21,329.55,327.38,321.87,322.28,326.36,323.41,319.36,318.38,325.28,333.26,341.56,339.95,342.14,337.89,339.41,338.36,338.04,339.05,340.38,344.27,346.98,347.81,346.44,343.07,336.18,330.08,319.17
2016-02-06 22:15:01.599000,L8,313.53,271.16,287.91,284.08,251.81,313.45,345.49,,,,,384.66,376.67,376.11,367.21,357.63,349.49,344.19,341.73,344.07,338.82,334.62,332.47,367.68,354.43,338.55,345.18,332.02,326.26,378.89,361.59,,,,,,,365.41,386.89,364.16,368.92,365.93,369.38,,348.54,356.53,347.17,328.61
2016-02-22 22:14:30.292000,L8,312.10,259.93,287.89,280.52,245.83,317.77,341.51,,,,382.92,378.27,375.06,367.79,363.82,351.98,347.12,335.86,333.68,334.75,334.07,330.86,328.77,325.99,323.81,330.20,327.20,324.00,321.90,329.48,335.52,343.04,340.82,343.15,339.35,340.52,340.09,342.13,340.75,341.90,385.99,347.48,377.03,386.38,384.54,379.59,332.73,320.50
2016-03-09 22:14:52.573000,L8,320.18,268.83,292.27,294.23,263.66,319.17,,,,,,,,,,,,,,365.90,349.36,343.34,345.82,340.24,333.72,336.20,334.00,331.35,330.35,336.02,342.63,351.71,346.02,344.70,338.00,338.19,340.96,338.02,337.97,342.20,347.66,348.75,355.12,382.38,375.48,342.14,334.18,329.90
2016-03-16 22:20:36.438000,L8,,,252.06,254.42,219.67,261.10,307.89,327.91,340.47,354.72,359.56,351.43,349.15,342.51,338.11,328.45,319.64,312.56,312.65,307.46,309.06,306.68,304.88,300.77,297.92,306.69,300.06,298.21,,,309.22,316.16,315.88,317.78,312.97,311.77,312.72,313.29,315.03,318.97,314.44,321.64,322.81,327.74,314.09,303.66,258.68,
2016-05-03 22:20:25.006000,L8,,,251.43,260.61,238.25,296.78,324.92,344.58,357.81,371.55,377.62,370.11,365.47,362.17,351.81,345.15,335.66,329.15,329.76,327.43,327.04,324.51,325.57,318.67,318.74,325.12,321.30,318.10,318.83,324.64,331.85,337.69,337.07,339.98,337.21,340.21,337.26,336.79,338.92,337.53,340.97,344.71,347.93,346.08,341.77,335.76,330.20,320.85
2016-05-12 22:14:08.416000,L8,,,,,,,,,,,,,,,325.63,327.57,317.30,308.15,,,,,,,,,,,,,,,317.96,328.22,321.22,321.70,317.93,321.73,320.14,324.11,327.16,333.42,334.50,330.68,320.92,311.57,288.53,219.10
2016-05-12 22:14:32.383000,L8,,,,,,,,,,,,,,,325.08,327.20,316.95,308.15,,,,,,,,,,,,,,,317.08,327.81,320.61,320.27,317.13,320.86,319.69,323.61,326.94,333.17,334.17,330.24,320.10,311.02,287.95,218.50
2016-06-04 22:20:28.125000,L8,,,,,,286.32,320.07,333.80,347.18,365.45,371.90,361.90,,,,,,,,,323.05,318.83,319.23,315.10,316.31,321.93,317.62,315.02,313.48,272.66,306.38,301.57,309.86,,,,,,,,,,,,,,,
2016-07-06 22:20:41.229000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.61,317.21,316.79,313.89,319.06,318.03,322.07,324.83,326.72,325.52,327.16,309.98,293.84,265.06,
2016-09-01 22:14:48.072000,L8,,,274.58,277.87,242.90,309.47,334.57,352.00,362.90,375.72,382.30,375.67,370.83,366.69,359.26,351.13,343.90,334.84,333.90,333.20,333.42,331.56,329.97,325.30,324.28,330.07,326.92,326.21,323.01,331.21,336.70,343.71,341.90,345.58,342.00,347.19,347.78,345.95,343.24,344.75,348.56,347.96,350.67,349.22,344.45,337.85,331.37,317.79
2016-09-01 22:15:12.040000,L8,,,273.73,277.32,242.68,307.34,333.48,351.52,362.33,375.40,381.74,375.11,369.52,366.24,358.24,349.88,342.99,334.19,333.07,332.65,332.71,330.24,329.30,324.63,323.28,329.00,325.69,324.55,321.66,329.91,335.31,341.94,340.53,343.98,340.77,343.90,345.53,344.35,341.95,343.14,346.64,346.78,348.61,347.28,342.77,336.20,329.48,316.01
2016-09-08 22:21:00.541000,L8,,,266.93,270.65,240.90,303.93,329.98,348.79,359.73,373.54,379.65,373.01,367.71,365.17,354.06,346.08,338.42,323.87,326.51,322.50,326.10,322.81,324.61,319.76,321.62,326.04,321.99,318.25,317.41,324.75,330.22,335.91,337.80,341.84,337.11,341.04,341.39,339.22,337.82,338.77,341.74,345.79,347.15,342.24,336.54,330.07,326.28,312.97
2017-01-30 22:20:50.623000,L8,316.10,267.44,308.01,283.24,245.76,317.00,,,,,,,,,,382.02,379.09,369.82,367.55,370.01,370.74,371.27,375.11,372.70,375.81,376.30,375.02,375.27,374.22,381.00,380.98,,,,,,,,379.99,384.56,385.57,388.17,387.25,384.08,387.58,385.80,373.38,
2017-04-04 22:20:20.280000,L8,,,271.02,275.51,239.60,288.05,328.49,347.74,360.43,372.62,379.83,372.51,366.48,364.31,350.29,345.00,337.99,330.05,332.14,333.29,332.27,329.26,328.19,324.11,320.30,326.81,322.15,316.11,309.91,315.32,323.06,340.20,334.55,337.76,339.74,342.76,341.00,342.50,341.56,343.60,345.90,346.84,349.31,345.98,341.35,336.43,330.94,320.09
2017-05-06 22:20:07.089000,L8,,,,,,270.39,314.63,327.27,332.28,355.03,292.98,,,,,,,,,,312.06,308.40,307.19,283.78,,,,,,,,,,327.02,318.07,316.89,306.43,320.27,317.00,314.25,313.87,320.95,314.62,311.27,305.68,299.59,276.96,
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.17,273.15,317.82,313.49,322.37,322.14,325.81,326.67,328.70,332.84,328.52,314.41,302.01,287.41,219.18
2017-08-03 22:14:35.682000,L8,,,,,229.53,298.14,333.13,348.55,362.68,375.77,384.78,379.01,371.46,366.82,357.80,352.51,343.44,333.42,333.08,333.50,335.54,331.17,330.52,325.63,323.83,329.85,328.08,323.19,323.94,331.25,336.91,343.05,343.11,347.87,346.40,351.95,345.95,343.59,344.11,345.62,347.30,345.47,347.89,342.95,336.01,332.57,327.50,316.47
2017-08-03 22:14:59.649000,L8,,,,,231.25,299.87,333.71,349.23,363.07,376.39,385.63,379.12,372.17,367.50,358.48,353.19,343.95,334.14,334.72,334.08,336.11,331.81,330.96,326.20,324.49,330.70,328.75,323.87,324.62,331.95,337.76,344.23,344.03,348.65,347.80,352.66,347.57,345.16,345.78,346.50,348.64,346.06,348.59,345.56,337.82,334.41,328.16,317.40
2017-09-27 22:21:00.343000,L8,313.93,255.24,276.90,279.52,241.76,292.50,328.61,348.99,360.91,375.03,381.27,373.28,366.90,364.90,354.96,345.95,339.76,331.64,331.46,330.77,330.38,326.83,324.84,318.32,319.22,325.47,321.88,318.66,317.78,324.28,328.86,335.79,337.82,341.66,338.61,339.93,338.85,339.12,340.85,339.66,341.29,344.87,347.25,343.11,342.38,335.63,330.58,320.73
2017-10-29 22:21:05.518000,L8,308.83,260.60,274.04,276.66,241.00,288.82,326.16,346.64,358.60,372.09,377.55,370.30,364.41,361.27,352.39,343.98,335.40,325.58,329.80,327.68,326.44,323.64,321.20,316.73,316.23,321.02,316.97,315.07,314.36,320.89,325.73,334.04,334.90,339.41,335.27,336.13,336.54,336.37,338.07,336.72,339.35,343.71,345.91,342.93,339.74,333.70,329.65,317.15
2017-12-25 22:14:47.702000,L8,322.76,282.76,294.85,291.60,266.43,321.26,,,,,,,385.19,373.64,371.21,364.17,363.03,343.09,343.15,346.06,343.22,334.70,329.96,334.39,337.63,325.57,323.58,324.82,321.01,332.38,340.09,350.64,350.77,354.25,353.13,355.83,352.66,345.98,348.40,340.14,340.35,342.82,345.09,342.81,341.45,337.67,341.42,333.07
2017-12-25 22:15:11.673000,L8,321.59,277.77,290.47,288.36,261.83,315.32,,,364.47,375.92,380.99,375.97,375.15,366.01,364.10,356.15,348.82,336.94,339.10,341.66,338.23,332.46,326.94,330.39,331.28,322.61,319.45,321.83,317.58,329.25,336.26,346.22,345.67,349.13,346.05,351.22,347.43,340.70,343.58,335.73,337.78,339.97,341.45,338.25,335.78,331.74,334.86,329.28
2018-01-01 22:20:56.342000,L8,313.59,269.62,287.42,280.78,249.44,300.51,340.77,354.18,,,382.80,382.85,374.45,368.34,361.76,351.92,347.43,336.08,337.15,354.19,340.46,333.86,331.47,324.47,322.97,330.83,325.29,322.23,320.11,327.96,334.08,361.58,340.57,362.34,342.89,362.34,365.33,345.03,352.06,370.45,365.53,365.91,371.00,376.81,382.71,365.07,367.92,335.78
2018-02-11 22:14:26.201000,L8,309.21,261.95,277.50,277.21,245.95,296.93,335.50,351.89,364.48,376.36,382.09,375.79,369.32,367.84,358.54,346.95,342.76,333.54,333.02,333.56,333.16,330.88,328.90,322.69,321.64,327.54,324.11,320.73,319.36,327.41,334.99,346.18,346.47,349.31,347.19,349.94,352.03,345.55,345.47,344.05,345.39,346.64,349.80,347.67,342.81,336.91,331.32,319.68
2018-02-11 22:14:50.169000,L8,308.55,261.05,275.61,275.85,245.24,294.83,333.34,350.62,363.47,375.36,380.88,374.61,367.79,366.81,356.72,346.11,340.70,331.74,332.08,331.96,331.27,329.23,327.50,320.52,320.27,326.04,322.24,319.24,317.97,326.22,333.13,343.78,344.85,347.77,345.48,346.74,350.80,342.65,343.52,341.37,342.23,346.06,348.65,345.84,340.63,334.60,330.44,318.69
2018-02-27 22:14:19.470000,L8,,,271.15,272.36,240.88,287.31,326.90,346.36,359.44,372.67,377.32,371.49,365.52,362.65,352.99,344.28,337.27,328.58,329.60,328.28,327.70,325.68,323.68,320.29,320.28,324.69,321.22,318.32,318.00,324.03,329.03,337.23,337.48,340.28,337.34,339.02,338.50,338.26,340.05,339.96,341.69,343.82,345.58,341.21,340.84,334.71,331.40,321.09
2018-02-27 22:14:43.433000,L8,,,270.99,272.75,240.97,287.35,326.93,346.34,359.23,372.70,377.22,371.38,365.33,362.62,352.82,344.21,337.28,328.32,329.57,327.88,327.19,325.13,323.03,319.98,320.01,324.43,320.78,317.98,317.49,323.86,328.78,336.64,337.27,340.10,337.19,339.13,338.52,338.20,339.90,339.37,341.42,343.63,345.38,341.14,340.73,334.49,331.49,320.71
2018-03-06 22:20:26.446000,L8,,,270.23,274.84,241.10,286.65,325.36,346.27,359.60,372.49,377.32,371.56,365.33,362.07,353.26,343.56,337.93,328.61,329.66,327.78,327.99,324.99,321.81,318.90,317.94,323.46,319.30,317.04,316.95,324.32,328.24,335.14,336.52,340.20,337.47,338.31,338.18,336.72,338.31,335.02,338.74,343.37,344.75,340.71,339.86,335.13,330.46,320.52
2018-04-16 22:13:54.370000,L8,,,274.81,281.30,250.44,316.16,335.26,350.24,362.82,376.45,381.92,375.12,370.57,365.69,356.57,348.34,342.22,333.02,332.69,331.79,331.96,329.48,328.90,325.81,325.87,331.93,329.91,326.70,326.29,332.38,338.68,349.03,345.19,348.74,346.42,365.67,369.33,352.30,380.05,351.92,,,,,,,,
2018-04-16 22:14:18.329000,L8,,,276.52,281.38,251.17,316.42,335.86,350.75,363.36,376.96,382.34,375.50,371.21,365.92,357.31,349.11,342.82,333.48,333.25,332.21,332.72,330.19,329.88,326.54,327.48,333.30,330.58,327.89,327.56,333.40,339.74,350.40,345.93,349.25,346.89,372.61,370.59,352.70,380.68,359.49,,,,,,,,
2018-07-12 22:19:56.652000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,313.03,300.68,304.92,298.91,271.34,312.06,320.38,319.59,327.84,321.27,323.69,320.38,323.05,321.76,323.39,323.37,324.92,323.48,327.78,322.30,315.43,300.58,224.60
2018-07-21 22:13:49.390000,L8,,,,,,,,,,,,,,,320.58,320.56,306.32,272.78,,,,,,,,,,,,,303.08,312.14,315.09,323.61,319.16,318.56,321.24,320.42,317.03,322.22,319.80,323.91,315.09,328.08,319.49,314.97,291.41,219.29
2018-07-21 22:14:13.362000,L8,,,,,,,,,,,,,,,320.10,320.03,300.17,299.47,,,,,,,,,,,,,302.19,310.94,314.21,322.34,318.03,317.15,319.34,319.34,315.22,321.45,318.55,322.46,313.47,327.70,315.12,312.04,287.73,216.85
2018-09-30 22:20:31.646000,L8,310.89,257.68,275.77,284.26,247.31,299.42,332.19,349.31,361.19,373.34,378.62,373.38,367.66,364.66,356.04,346.37,338.65,330.33,331.16,328.40,330.93,326.75,324.41,318.56,319.53,327.48,324.09,321.20,321.78,326.59,332.93,341.27,338.94,339.99,336.88,336.73,337.02,339.63,341.60,340.94,342.01,345.17,348.80,347.71,344.57,337.89,332.64,321.84
2018-11-10 22:14:32.733000,L8,315.28,268.98,286.72,369.46,,,,,,,,,,368.27,359.49,347.05,340.53,332.92,332.45,332.66,332.30,329.01,327.35,319.67,319.41,318.80,315.90,313.66,312.32,319.67,324.13,335.23,334.78,339.18,335.40,341.43,362.48,368.47,386.58,338.61,340.67,343.55,344.08,342.48,339.30,338.62,331.98,320.05
2018-11-10 22:14:56.700000,L8,315.50,268.85,286.60,369.44,,,,,,,,,,368.15,359.37,346.74,340.09,332.40,332.16,332.28,332.02,328.68,326.96,319.31,319.10,318.52,315.47,313.32,311.95,319.36,323.67,334.79,334.34,338.72,335.02,341.15,350.09,368.06,386.21,338.09,340.40,343.28,343.74,341.93,338.62,338.22,331.66,319.69
2018-12-28 22:14:29.227000,L8,314.78,262.22,279.17,281.88,260.25,301.78,334.77,350.05,361.04,376.44,382.70,376.51,,367.51,362.84,351.75,344.44,334.20,334.17,333.56,334.21,331.35,328.80,324.11,322.98,327.11,328.63,324.15,324.07,358.48,,343.21,344.39,346.34,342.72,342.28,344.30,345.74,344.33,345.43,348.37,350.48,351.20,341.56,341.28,333.50,323.67,314.12
2018-12-28 22:14:53.186000,L8,313.06,261.37,278.06,280.99,258.31,300.94,333.14,348.69,359.90,375.52,381.82,375.53,,366.75,361.57,350.91,343.31,333.31,332.97,332.63,332.96,330.47,327.53,322.63,322.10,326.45,327.90,323.27,323.35,358.41,,342.33,343.43,345.50,341.99,341.75,343.35,344.99,343.80,344.99,347.78,349.77,349.96,341.06,341.19,332.93,322.99,313.42
2019-02-05 22:20:33.244000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.97,323.86,326.96,328.33,330.71,328.47,322.23,315.89,305.91,279.40
2019-02-21 22:20:30.485000,L8,312.41,261.74,284.50,281.43,252.47,298.19,336.84,352.11,365.09,376.68,383.07,377.26,372.07,367.79,361.17,350.19,346.04,335.88,335.28,334.81,335.38,333.33,330.86,326.31,323.22,328.88,326.40,324.51,324.83,330.74,338.15,350.10,346.80,349.59,345.49,350.39,350.55,350.10,345.78,347.84,350.47,348.07,351.34,350.47,346.47,341.52,337.56,323.64
2019-03-02 22:14:17.011000,L8,,,276.50,278.41,250.81,292.40,329.68,348.50,361.58,374.24,379.24,373.93,367.65,365.48,356.88,345.84,341.63,333.24,331.93,331.68,330.33,328.51,326.60,322.34,319.72,324.53,323.59,320.12,320.72,326.64,333.42,342.06,339.83,342.41,339.53,340.97,342.26,342.97,341.04,340.47,341.44,345.02,346.11,343.24,341.76,337.32,330.86,316.52
2019-03-02 22:14:40.970000,L8,,,277.78,279.05,252.33,293.10,330.44,349.01,362.14,374.92,379.84,374.78,368.44,365.94,357.90,346.34,342.39,333.79,332.40,332.33,331.37,329.30,327.36,323.35,320.23,324.84,324.20,320.77,321.27,326.91,333.94,342.47,340.21,342.75,339.73,341.13,342.60,343.26,341.31,340.97,341.60,345.18,346.13,343.23,341.86,337.41,330.89,316.76
2019-05-28 22:20:29.609000,L8,,,,,205.90,305.94,337.70,347.59,363.42,375.51,384.65,376.33,371.18,370.25,358.83,351.99,345.32,336.59,336.78,334.50,335.91,332.34,333.73,329.13,327.43,335.83,332.34,331.17,333.11,337.02,344.13,376.11,350.87,378.85,377.00,378.24,377.26,357.72,357.86,357.95,,366.85,373.50,371.75,359.85,,,
2019-09-10 22:14:51.565000,L8,311.07,266.52,272.40,277.59,244.85,299.63,337.12,352.66,365.15,,383.55,379.34,372.86,368.89,362.83,355.00,341.50,334.21,332.40,333.92,334.18,326.57,273.00,276.52,313.95,302.96,318.82,325.35,324.40,329.38,302.85,263.29,,340.48,340.90,328.59,340.58,344.84,345.12,344.60,347.03,347.56,350.08,345.92,339.06,,,
2019-09-10 22:15:15.532000,L8,314.27,268.68,273.72,279.29,246.62,303.00,339.89,354.66,,,385.60,381.28,374.60,371.05,364.79,358.43,345.15,336.46,334.74,335.27,336.13,329.08,317.72,287.61,317.83,309.68,322.25,327.13,326.66,332.79,309.99,294.43,276.08,342.36,343.92,333.48,343.99,346.69,347.91,346.34,348.90,349.27,352.15,347.67,340.79,,,
2019-11-29 22:14:55.870000,L8,318.31,275.35,286.44,288.19,253.62,,,,,,382.31,377.03,372.79,368.41,362.49,350.26,343.61,334.53,334.56,333.51,333.89,330.78,328.31,322.76,322.42,327.43,324.27,321.96,322.09,326.85,333.85,343.24,341.33,345.19,341.82,343.17,346.54,345.89,342.96,344.17,345.61,347.31,349.16,350.18,345.35,340.23,332.59,317.90
2020-01-23 22:20:55.593000,L8,310.96,261.75,279.10,279.55,243.51,296.09,330.08,348.42,361.69,373.52,378.81,374.02,366.08,365.27,355.84,346.42,339.91,331.48,332.50,332.90,330.34,327.54,327.08,324.52,322.32,327.50,323.20,320.27,320.33,326.56,335.58,345.98,343.61,346.60,342.50,344.77,347.42,344.39,340.70,342.81,343.91,347.16,347.71,344.54,342.31,338.72,331.49,317.50
2020-03-04 22:14:32.767000,L8,312.18,258.19,280.16,278.90,243.10,294.46,331.05,350.15,362.92,374.35,379.98,374.82,367.87,365.82,357.88,347.17,342.15,334.62,332.27,333.64,332.99,330.60,329.07,320.67,326.37,331.86,328.40,324.20,325.18,330.83,338.66,346.23,344.72,347.05,344.11,346.95,348.08,345.65,344.06,346.34,348.55,353.01,355.36,350.66,343.34,342.06,334.23,325.57
2020-05-14 22:20:12.530000,L8,,,,,,278.47,317.92,333.45,346.30,362.56,371.78,362.12,360.26,356.97,347.72,339.36,330.65,312.82,,,,,,,,,,,,,,,,326.80,327.75,318.52,326.90,330.56,332.84,332.14,336.62,338.10,340.23,336.94,331.88,324.26,307.67,296.60
2020-05-30 22:20:16.612000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.72,319.69,318.95,293.67,317.42,317.94,322.14,320.02,324.08,315.50,319.11,,,,
2020-07-10 22:14:27.456000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.60,326.61,325.02,323.17,323.90,324.03,325.45,327.94,332.52,331.92,328.41,297.62,,,
2020-07-10 22:14:51.424000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.79,320.53,316.61,306.07,319.99,319.13,322.95,324.57,327.36,318.55,318.96,,,,
2020-07-17 22:20:40.662000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.04,316.51,313.78,307.45,312.00,316.25,321.87,319.63,322.69,321.72,319.69,,,,
2020-07-26 22:14:32.385000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.47,322.45,319.34,314.37,317.24,318.42,323.77,323.31,329.25,322.89,324.65,279.03,,,
2020-08-27 22:14:44.105000,L8,303.33,261.52,279.00,282.79,245.79,307.84,340.02,354.49,366.12,,385.66,378.58,375.03,369.25,361.26,353.24,345.70,336.55,338.00,335.23,335.94,333.98,332.01,328.41,329.12,336.12,334.40,330.19,328.91,334.73,340.60,348.17,348.41,352.35,352.60,351.81,353.36,351.57,352.15,349.81,353.49,353.74,355.56,350.82,347.70,342.18,334.79,317.79
2020-08-27 22:15:08.068000,L8,304.29,261.40,278.54,282.35,245.86,307.94,340.04,354.23,365.75,,385.41,378.14,374.42,368.61,360.81,352.51,345.32,336.00,337.25,335.01,335.62,333.50,331.65,327.84,328.51,335.77,334.39,329.87,328.36,334.46,340.23,347.92,348.28,352.20,352.97,352.46,354.20,351.68,352.97,349.58,353.27,353.70,355.68,350.76,348.15,342.22,334.36,317.78
2020-09-19 22:21:03.690000,L8,,,,,,,,,,,,,,,,,,,319.45,318.50,319.70,315.97,312.19,303.82,,,,,,,,,,322.16,327.73,332.78,332.89,332.97,333.13,332.45,334.69,337.64,339.49,335.08,330.95,326.09,285.81,
2020-10-14 22:14:56.808000,L8,306.53,267.06,287.32,285.58,246.13,288.18,329.10,349.05,361.02,375.36,380.14,373.30,366.00,365.33,356.54,346.34,340.25,331.47,332.86,332.17,328.41,327.56,326.38,313.45,312.43,328.89,324.97,317.90,310.44,315.09,334.29,339.36,337.33,341.74,340.13,340.24,342.79,340.80,340.65,338.38,340.89,344.67,346.40,344.11,338.40,335.51,328.95,308.89
2020-10-14 22:15:20.775000,L8,305.20,263.27,286.23,284.30,245.00,286.98,327.46,347.93,360.11,374.47,379.13,372.05,364.77,364.35,354.66,345.47,338.68,329.81,331.91,331.19,326.95,326.20,324.89,312.44,311.13,328.25,323.49,317.07,309.47,314.24,333.60,338.47,336.54,340.72,339.23,339.47,342.00,339.68,339.90,337.54,340.58,344.29,346.06,343.21,337.24,334.70,328.64,308.08
2021-02-19 22:14:39.648000,L8,307.89,263.84,280.95,278.13,242.78,292.98,331.62,350.28,363.67,375.05,378.36,374.32,371.41,366.26,357.47,348.69,342.24,333.48,332.56,331.86,332.17,330.45,328.98,324.34,323.20,326.67,328.49,322.75,323.32,330.74,336.65,342.72,343.12,345.27,342.16,341.16,342.62,345.19,343.27,345.46,347.79,347.89,347.94,347.95,345.12,339.57,332.94,312.48
2021-02-19 22:15:03.615000,L8,,,258.52,257.65,222.56,263.21,314.53,331.09,343.13,357.37,358.65,354.25,351.91,334.64,338.96,328.76,322.89,317.41,315.29,314.34,314.45,309.87,309.05,304.79,305.50,309.56,303.97,299.64,301.50,305.67,311.98,321.10,322.64,325.89,321.53,321.40,323.09,321.52,319.60,322.58,323.74,325.87,327.95,328.23,314.29,304.41,,
2021-06-18 22:20:38.709000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.86,321.63,318.02,311.96,320.87,320.05,323.87,324.29,327.40,329.00,327.25,277.83,,,
2021-08-05 22:20:52.997000,L8,,,,,,,,352.16,363.11,375.55,379.70,374.77,369.20,364.82,350.80,345.30,345.54,333.75,328.80,331.21,336.49,330.84,330.46,325.26,325.57,333.26,329.59,327.45,325.48,327.92,339.91,375.08,372.60,378.32,373.12,377.18,371.46,349.36,343.72,368.13,365.36,368.32,368.94,367.89,349.31,376.11,369.14,344.34
2021-08-30 22:14:49.951000,L8,287.23,247.82,276.03,276.11,250.39,295.67,334.56,350.60,364.02,376.64,382.08,375.91,371.76,366.43,358.70,348.31,342.26,333.93,332.75,332.33,332.67,329.72,329.01,324.16,323.13,327.55,326.45,323.25,322.09,327.17,334.00,338.82,339.83,343.13,346.02,362.98,347.67,347.12,343.53,347.02,347.29,346.74,346.13,342.38,342.89,338.56,330.83,310.77
