dates,satname,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0032,nzd0227-0033,nzd0227-0035,nzd0227-0034
2017-06-27 21:53:26.500000,L8,339.24,314.06,292.46,,,,,,,,,,,,,,,,,272.44,268.84,267.37,271.79,276.49,289.00,291.12,,,,,,,,,,,,,,,,,
2017-07-29 21:53:37.367000,L8,393.48,387.17,374.74,372.11,380.46,397.09,397.52,400.22,393.82,391.13,388.39,385.55,375.38,365.45,360.74,368.97,361.69,356.26,350.73,345.53,340.40,336.71,335.40,332.98,331.94,342.89,330.61,310.72,301.67,298.20,308.53,321.92,362.12,346.26,338.07,324.52,351.67,348.06,351.94,379.85,419.73,354.90,373.31
2017-08-05 21:59:51.079000,L8,355.83,337.35,321.87,299.12,298.86,320.87,314.43,315.68,321.88,324.30,337.90,310.83,309.83,,,,,302.26,291.86,291.15,288.19,281.95,287.97,291.40,303.84,305.75,301.29,288.09,271.47,249.40,259.84,264.36,312.91,310.17,297.81,267.83,292.64,286.84,299.17,,,315.41,
2017-10-01 21:53:54.824000,L8,,,,,,,,387.54,381.50,375.64,361.81,,,,,,,,,,,,267.99,281.54,292.55,297.62,295.27,303.63,,,,,,,,,,,,,,,
2017-10-17 21:53:58.321000,L8,362.83,343.34,331.25,322.28,331.60,350.00,349.29,350.85,348.98,345.02,345.27,342.68,326.72,322.86,328.16,334.07,325.79,316.48,308.50,302.35,302.65,301.34,303.00,298.15,309.14,310.03,305.75,294.15,278.11,269.53,275.24,291.62,332.37,335.20,317.78,338.33,318.73,316.76,319.40,295.52,335.92,331.79,343.46
2017-12-11 22:00:00.576000,L8,346.30,354.32,318.25,295.90,298.84,320.74,307.37,309.84,314.06,317.20,314.47,308.80,278.63,295.71,299.53,311.13,289.55,288.92,284.16,284.15,277.47,273.74,284.37,289.67,300.78,303.61,297.39,288.36,268.30,251.01,257.00,264.42,320.90,314.46,306.92,302.31,297.34,295.79,304.27,,,314.93,312.55
2017-12-20 21:53:52.460000,L8,364.47,343.93,333.19,339.24,352.86,359.79,359.56,373.38,357.37,369.79,361.23,351.28,347.57,330.74,336.94,349.68,333.54,326.74,317.70,322.64,321.76,322.07,323.91,316.59,317.29,317.21,315.03,303.59,294.55,290.95,298.66,312.75,344.65,340.69,326.41,324.60,337.76,332.20,334.07,322.81,,338.64,358.20
2018-03-17 21:59:24.088000,L8,345.10,327.46,306.36,289.90,297.16,314.18,302.18,305.85,302.12,,,,,,,,,,,,,,,273.35,296.78,299.87,292.05,276.38,258.82,,,,,,,,,,,,,,
2018-05-29 21:52:29.440000,L8,391.96,374.73,368.27,370.16,383.44,395.60,401.91,399.34,393.58,389.52,387.18,378.09,363.73,357.38,353.68,357.46,356.04,346.05,341.24,344.10,333.09,333.34,331.07,338.29,326.93,332.91,323.14,310.63,299.89,298.95,312.36,310.26,356.30,343.51,337.35,322.76,345.25,342.27,350.58,296.21,379.98,359.07,379.55
2018-06-21 21:58:49.257000,L8,370.46,350.11,331.26,303.68,306.63,324.26,322.96,324.89,321.56,327.33,328.57,330.69,309.08,301.59,313.54,315.76,305.83,302.19,297.12,293.32,290.46,283.95,293.90,292.20,304.10,304.91,303.55,290.93,272.70,252.77,260.55,265.55,313.05,309.86,294.00,,298.31,286.76,292.05,,,319.65,
2018-07-16 21:52:51.323000,L8,362.19,341.63,329.19,289.04,296.95,315.51,313.31,314.31,304.45,,,,,,,,,,,287.22,285.25,281.26,288.14,288.44,302.76,306.17,303.20,289.26,271.71,246.23,256.96,261.04,,,,,,,,,,,
2018-07-23 21:59:04.706000,L8,418.71,373.40,367.67,353.46,340.63,339.75,339.90,338.29,350.83,369.32,354.58,348.84,333.47,316.59,322.71,324.60,320.68,312.60,306.30,308.16,301.44,306.01,308.92,305.97,315.29,315.59,308.98,294.76,278.27,263.64,266.89,275.03,326.65,318.92,305.16,327.19,308.29,304.05,311.10,,,322.86,336.27
2018-08-24 21:59:21.762000,L8,354.14,332.44,321.23,293.38,298.22,321.01,315.37,318.97,315.20,322.93,325.58,313.65,302.38,295.44,305.23,304.58,295.99,290.47,289.31,287.00,286.07,281.11,285.45,287.70,302.86,304.77,298.86,289.39,270.17,247.50,257.36,265.27,314.03,310.50,295.61,276.57,294.56,287.80,289.92,,,316.37,315.39
2018-09-25 21:59:32.810000,L8,365.64,332.76,314.84,299.36,307.27,322.60,317.07,316.23,378.37,382.34,377.41,376.04,362.05,321.24,340.77,304.74,291.43,280.59,275.22,326.91,294.93,278.50,283.39,323.51,319.67,309.24,307.22,294.19,280.65,242.66,255.48,258.15,325.73,306.48,286.67,288.47,,272.28,277.90,,,,
2018-10-04 21:53:26.589000,L8,351.86,336.87,321.96,299.22,304.33,325.83,319.28,322.08,321.58,325.38,326.22,317.67,298.08,304.29,308.20,313.04,299.76,291.54,289.31,287.70,285.11,282.96,286.09,291.68,304.74,306.30,301.09,288.93,271.17,255.09,261.36,269.09,318.34,313.76,300.14,292.94,297.46,299.05,303.75,,,319.48,318.87
2018-10-20 21:53:32.714000,L8,348.44,333.98,317.06,298.70,302.59,323.27,314.99,320.37,321.68,323.48,324.25,313.77,287.25,304.51,305.91,315.54,302.69,290.02,289.78,286.93,281.68,282.06,284.78,290.51,305.77,306.00,299.98,290.02,270.49,254.45,263.10,269.92,322.96,314.38,304.26,298.11,300.18,300.22,305.48,,,320.06,322.26
2018-11-05 21:53:36.088000,L8,350.35,337.84,321.40,304.07,309.94,333.25,324.06,328.15,330.79,330.46,332.41,325.35,309.48,310.05,312.89,319.16,307.67,298.95,295.21,292.02,288.08,286.63,290.82,294.41,304.54,306.16,300.61,292.00,272.63,261.56,268.51,277.36,331.45,318.53,306.49,304.32,312.10,307.93,318.18,,,323.25,324.89
2018-12-07 21:53:34.018000,L8,385.82,374.73,362.65,365.22,375.58,388.07,382.66,381.30,380.00,385.08,379.60,364.89,353.99,339.52,348.54,355.52,349.83,335.20,323.51,319.91,323.23,332.23,338.08,331.72,322.62,324.95,313.93,300.89,289.53,314.11,291.25,340.74,362.78,357.17,340.77,342.73,345.15,344.78,358.47,371.83,356.51,351.78,356.79
2019-01-08 21:53:31.930000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.22,293.35,280.49,266.94,,,,,,,
2019-02-25 21:53:22.406000,L8,378.90,365.74,360.80,360.17,367.93,380.57,378.53,383.01,386.31,383.56,380.04,370.35,352.58,342.48,338.44,355.89,348.48,337.91,325.34,324.35,315.15,312.34,308.84,323.16,316.46,316.61,313.64,298.47,284.76,280.68,290.23,311.67,360.68,340.06,339.25,335.70,339.66,336.60,335.93,350.35,335.51,343.12,350.23
2019-03-04 21:59:30.951000,L8,353.61,337.82,327.18,309.38,317.61,333.52,323.02,327.14,328.23,328.91,332.99,331.80,314.02,309.58,314.50,319.18,309.10,298.26,291.20,291.78,288.71,286.04,291.80,293.96,305.69,306.42,302.18,292.45,274.00,261.83,266.69,272.02,332.67,319.35,313.39,304.21,307.42,310.37,313.51,,,318.78,320.81
2019-03-20 21:59:26.164000,L8,393.46,377.49,371.48,372.11,381.13,397.12,395.42,392.40,395.23,394.08,387.59,381.58,365.75,357.19,355.37,361.21,354.05,347.49,343.90,339.15,337.24,333.93,334.67,340.96,330.14,333.43,320.97,303.12,302.58,303.53,321.99,308.18,361.11,349.57,346.38,346.23,348.93,343.62,347.64,370.54,363.32,355.02,358.33
2019-04-05 21:59:22.408000,L8,393.15,373.67,368.24,369.27,378.16,387.28,388.54,385.29,384.72,387.48,387.57,381.21,363.59,347.87,348.20,359.06,342.35,339.49,332.18,324.19,327.09,330.70,320.69,320.96,321.78,317.65,320.99,301.38,295.66,283.85,309.82,305.66,356.34,346.01,338.25,339.59,346.67,346.45,346.03,352.71,350.92,346.96,351.88
2019-04-14 21:53:08.330000,L8,392.24,379.56,369.92,371.67,381.29,391.42,396.14,396.02,392.95,387.28,381.73,376.30,360.69,349.92,357.05,364.52,354.72,340.94,335.65,351.03,334.15,337.54,334.93,345.24,324.21,328.02,322.62,308.30,300.09,288.09,341.22,345.52,360.56,352.76,344.66,348.27,345.60,339.79,355.43,345.78,357.86,347.96,354.56
2019-05-16 21:53:15.907000,L8,367.44,347.80,329.58,311.06,313.28,336.35,327.75,327.74,333.52,333.57,336.35,333.74,318.96,311.44,312.28,319.34,314.88,309.96,298.64,298.60,294.33,291.76,294.24,294.24,305.10,306.91,305.45,294.89,279.65,262.33,270.62,274.32,327.92,336.91,345.12,348.63,303.82,297.90,310.23,,306.50,320.95,322.26
2019-05-23 21:59:30.770000,L8,384.01,372.08,360.29,358.31,370.69,384.71,384.25,384.86,380.14,376.75,377.05,373.54,361.17,349.52,346.83,350.64,347.63,337.62,330.26,325.65,324.87,319.13,322.01,318.57,319.94,316.94,318.20,302.17,292.56,293.51,305.03,313.94,364.48,347.25,337.96,303.13,343.51,330.39,333.16,331.96,333.31,337.67,346.57
2019-06-08 21:59:38.441000,L8,364.89,346.09,328.48,309.39,311.15,331.34,324.37,329.36,331.10,333.25,332.70,334.34,321.21,312.93,317.60,320.13,314.81,308.53,297.71,297.60,293.42,290.50,294.50,294.68,303.82,305.74,304.80,292.67,276.49,260.91,265.54,270.68,320.52,316.26,304.53,,297.12,299.83,307.51,,,314.53,
2019-06-24 21:59:43.906000,L8,393.03,374.45,370.71,369.25,377.90,399.71,397.71,396.12,397.42,391.32,394.02,384.77,368.36,361.47,352.66,364.18,354.99,352.36,342.08,335.79,335.27,328.77,332.89,325.45,322.94,325.76,326.81,308.33,300.28,302.46,307.05,322.07,351.50,339.85,331.49,308.90,334.31,336.10,337.08,333.36,357.18,343.97,344.92
2019-07-26 21:59:52.236000,L8,370.54,348.60,329.46,304.69,309.55,328.81,325.52,329.19,329.80,332.19,333.62,327.75,322.65,312.63,316.51,317.45,315.79,307.03,298.91,296.50,293.48,288.15,293.28,294.88,304.33,307.26,306.37,292.27,274.91,256.24,267.65,266.45,314.53,308.56,299.49,,291.96,297.89,300.75,,,314.81,
2019-08-04 21:53:45.137000,L8,359.03,338.99,331.98,286.88,292.12,,,,,319.18,316.07,311.87,292.16,293.01,301.56,300.73,297.01,276.78,,311.59,297.18,284.36,315.23,305.48,306.24,297.08,304.61,293.99,276.60,243.32,253.23,259.37,,,,,,,,,,,
2019-08-27 22:00:02.527000,L8,355.95,344.06,322.34,301.98,306.66,326.34,322.69,325.62,326.49,331.21,331.68,325.93,314.45,311.75,315.15,320.55,314.60,304.40,298.00,296.34,293.56,291.59,295.18,294.59,307.58,309.04,303.54,292.86,279.15,259.67,260.34,266.19,322.86,316.97,300.51,282.72,302.18,301.42,307.24,,,315.38,
2019-09-28 22:00:12.065000,L8,350.15,339.53,331.32,295.91,299.79,320.94,312.75,316.19,317.29,323.15,321.41,313.02,300.34,301.89,307.26,314.78,299.96,295.72,282.69,288.49,286.84,285.32,285.17,292.67,306.76,310.18,301.65,291.58,272.13,250.84,260.90,261.93,324.27,313.77,303.92,295.69,297.09,295.97,298.82,,,310.21,
2019-10-30 22:00:14.793000,L8,363.91,348.28,336.55,338.37,346.01,356.30,368.56,366.97,360.77,365.10,372.66,360.80,355.36,342.00,350.68,353.67,339.65,326.63,322.62,320.08,316.68,313.33,313.17,322.86,318.51,317.57,314.95,311.91,304.75,304.46,313.13,318.19,350.59,342.91,331.95,330.49,329.01,328.57,334.57,307.50,327.92,323.74,362.82
2019-11-08 21:54:02.728000,L8,336.56,329.83,334.74,314.59,,,,,,,,307.30,289.79,294.88,300.13,311.49,299.54,290.17,269.73,281.71,279.83,277.87,278.39,295.73,307.27,307.41,298.14,292.17,277.67,,,,319.64,316.93,326.83,312.87,284.16,301.93,309.70,,,303.63,
2019-11-24 21:53:59.608000,L8,371.87,349.18,333.33,346.98,367.01,379.46,368.78,388.17,389.40,384.35,366.74,361.21,346.55,346.74,344.84,343.19,332.87,322.62,314.79,313.69,311.28,313.02,312.65,317.64,317.57,322.49,313.41,303.57,294.48,295.42,305.85,306.30,349.44,351.93,339.29,342.07,322.53,324.05,333.21,334.99,328.75,329.01,328.62
2020-01-02 22:00:03.860000,L8,338.86,327.05,306.39,288.61,295.48,316.89,308.24,309.36,312.91,319.27,315.53,309.96,289.32,295.06,301.18,312.58,295.02,287.48,,284.02,279.92,279.29,283.19,289.78,303.36,309.24,299.45,292.38,269.80,247.76,258.48,259.65,324.51,315.26,304.54,303.47,292.12,289.02,294.06,,,308.20,
2020-01-11 21:53:51.736000,L8,357.95,343.09,332.82,337.15,340.13,368.22,370.19,368.08,373.30,372.38,374.49,368.20,343.46,340.14,348.27,347.95,323.99,323.43,316.47,302.19,304.69,303.83,312.73,314.22,313.56,314.43,307.98,298.29,288.14,290.64,293.70,300.88,342.90,333.98,324.70,330.65,316.89,321.80,330.04,317.31,319.94,321.46,325.09
2020-01-18 22:00:00.864000,L8,364.43,344.38,327.18,350.76,361.62,378.07,371.56,380.06,380.96,373.95,380.53,,,,,,,,,,,,,,,,,,290.70,288.60,299.33,301.25,345.24,336.34,332.28,334.65,316.78,325.21,332.91,315.97,319.99,324.09,324.61
2020-01-27 21:53:47.263000,L8,325.78,316.05,295.60,283.14,,,,,,,,,,,,,,,,281.64,276.65,275.61,279.93,286.64,301.29,303.45,296.45,291.50,268.73,,,,314.21,310.12,299.41,294.14,,280.49,291.50,,,,
2020-02-12 21:53:42.905000,L8,359.73,345.17,336.77,338.25,353.96,363.39,365.08,359.03,367.25,373.36,370.30,352.06,333.91,317.85,322.98,328.15,323.23,316.56,305.72,303.61,297.48,301.59,303.18,307.11,311.16,313.09,306.52,297.00,285.16,284.31,283.83,278.50,336.37,330.48,318.35,322.97,313.63,316.03,324.65,276.89,314.10,318.71,323.49
2020-02-19 21:59:52.118000,L8,334.10,318.43,333.60,341.12,335.06,305.14,307.56,305.20,381.42,317.27,315.23,303.67,289.15,295.87,302.87,314.29,299.05,289.28,,289.31,282.61,282.27,286.42,291.37,302.68,304.32,297.88,290.11,270.67,251.78,261.05,261.93,318.08,314.25,301.29,299.09,289.99,283.64,299.89,,,310.27,
2020-03-31 21:53:22.236000,L8,379.36,361.13,353.54,350.41,361.13,377.96,378.95,382.31,377.84,383.80,377.61,370.83,363.32,352.83,350.07,356.67,347.10,339.14,332.57,327.59,327.00,326.26,326.96,323.06,322.77,325.61,321.74,307.07,301.98,302.36,308.74,333.86,356.75,340.87,337.60,340.37,329.94,347.04,336.86,331.69,324.03,330.88,328.56
2020-05-18 21:53:06.441000,L8,348.49,330.24,316.30,296.51,300.52,319.31,312.93,315.32,316.91,322.82,322.21,313.41,302.66,298.10,306.38,314.24,300.69,293.88,,287.35,283.89,281.68,285.31,291.38,304.10,305.80,301.80,288.83,271.37,249.00,261.48,265.31,,,,,,,,,,,
2020-07-21 21:53:34.880000,L8,373.56,351.38,322.46,323.79,363.40,382.83,313.50,308.74,318.50,325.05,322.49,306.83,283.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28 21:59:47.467000,L8,360.10,342.93,327.60,310.34,311.96,335.42,328.20,332.02,335.24,335.59,337.06,334.34,321.04,315.20,320.85,326.31,320.28,312.89,301.41,302.39,298.88,292.83,296.14,293.89,308.33,307.99,306.45,293.61,278.73,264.70,272.29,275.60,318.44,314.00,301.69,278.17,295.99,293.04,304.04,,,311.77,
2020-10-16 22:00:11.491000,L8,358.71,336.44,326.27,316.34,322.71,343.03,332.14,338.70,341.99,345.33,345.30,339.83,333.06,332.55,326.34,331.86,319.26,314.96,306.64,307.40,307.48,302.95,301.97,303.86,311.46,310.83,308.10,295.72,285.09,275.76,272.29,301.17,329.13,320.88,316.49,307.81,306.50,306.26,316.02,310.89,303.55,313.17,314.57
2020-12-03 22:00:12.476000,L8,,,400.74,399.41,366.48,377.55,373.02,373.09,376.51,378.08,375.53,370.44,356.92,353.87,349.70,352.45,345.63,334.77,332.54,328.31,328.40,325.54,324.92,331.95,334.95,324.20,322.26,304.38,304.31,302.21,302.08,315.81,348.53,340.16,333.06,332.58,320.78,325.37,339.85,310.03,303.47,337.52,335.85
2020-12-12 21:54:01.522000,L8,343.34,330.27,317.69,297.57,300.11,322.93,314.20,319.22,323.57,325.49,325.46,312.93,303.76,303.16,306.76,318.36,301.58,300.81,290.56,287.46,286.69,285.05,286.89,294.61,308.17,306.61,302.28,295.64,278.05,263.63,266.26,258.09,326.33,319.77,311.86,312.05,297.03,295.93,307.96,,,314.68,
2020-12-19 22:00:11.380000,L8,375.65,350.98,340.16,343.44,350.07,362.56,373.39,367.15,373.46,371.52,361.39,366.07,330.39,329.84,329.98,339.74,327.63,320.14,312.85,305.25,308.85,304.63,304.18,306.48,315.32,315.84,312.02,298.40,289.43,279.08,283.74,304.01,332.44,326.37,321.95,322.26,309.38,307.71,324.30,,,320.34,329.71
2021-01-04 22:00:06.608000,L8,363.60,343.80,340.02,345.49,349.94,367.94,369.35,365.71,362.23,353.82,374.10,366.82,337.13,323.96,331.43,343.18,332.77,322.35,313.92,310.87,308.92,314.67,307.29,306.03,312.21,314.75,306.44,298.43,282.93,284.52,282.98,303.83,334.97,330.38,320.01,327.02,311.23,310.34,319.25,,,317.98,345.38
2021-01-20 21:59:59.829000,L8,337.00,324.14,313.30,288.08,292.18,316.35,307.75,307.28,310.16,317.23,315.39,308.18,286.31,,,,,,,282.77,278.33,275.34,280.73,287.14,302.91,314.59,298.45,293.95,268.33,248.65,254.55,252.48,315.48,310.78,304.01,302.83,,279.68,288.47,,,,
2021-01-29 21:53:48.540000,L8,375.28,353.09,344.62,332.40,345.08,375.68,370.05,361.69,375.02,365.81,355.21,366.92,355.19,334.35,336.58,338.70,333.59,325.44,317.84,315.18,315.98,317.10,318.07,317.82,317.81,318.56,313.30,302.02,296.30,298.24,294.94,306.13,346.71,336.32,337.87,331.13,317.87,345.76,331.07,319.11,306.36,322.62,340.43
2021-02-05 21:59:58.204000,L8,330.96,319.11,301.54,290.14,294.31,314.06,308.57,310.42,318.35,320.27,315.61,306.60,285.27,,,,,,,277.48,270.33,270.35,277.84,285.57,296.89,299.44,294.80,285.42,267.26,,,,380.76,367.94,,,,,364.49,,,,
2021-02-21 21:59:53.544000,L8,339.30,325.51,311.16,295.24,298.63,320.29,311.94,316.60,322.66,322.09,320.47,310.53,299.99,300.68,301.49,315.37,302.50,296.17,283.16,289.30,285.09,282.50,287.09,291.80,303.37,306.05,298.43,291.98,271.86,260.20,264.09,255.92,316.37,312.00,306.02,290.27,288.78,289.78,299.70,267.76,,310.29,
2021-03-25 21:59:39.300000,L8,390.66,373.97,379.27,368.66,381.94,396.92,397.96,397.68,396.97,393.04,401.60,389.15,377.35,364.83,352.85,370.93,354.15,354.09,346.10,340.37,347.46,342.11,346.88,346.72,347.64,334.96,330.23,325.96,320.16,317.49,313.17,333.94,358.21,353.66,344.42,342.37,343.77,337.54,347.30,318.50,327.71,338.84,347.81
2021-04-03 21:53:26.137000,L8,352.81,337.28,324.60,305.48,308.50,333.01,320.79,326.62,327.55,330.63,331.91,317.74,313.57,307.45,313.03,325.24,308.97,302.67,279.04,293.65,290.60,289.03,291.37,295.69,306.35,312.91,303.56,296.81,277.97,263.43,265.61,262.22,323.28,314.97,306.71,274.81,295.22,288.40,295.66,,,313.68,
2021-05-05 21:53:09.749000,L8,334.42,315.99,300.06,278.01,,,,,,,,,,,,,,,,275.75,272.25,271.26,275.26,278.57,295.62,298.17,293.24,281.86,264.10,,,,,,,,,,,,,,
2021-07-24 21:53:40.405000,L8,395.92,377.45,377.42,376.89,389.25,398.06,397.35,395.05,392.95,393.16,390.38,388.33,374.11,362.06,347.49,367.65,355.31,353.14,344.47,342.45,337.57,336.65,343.90,329.36,332.57,338.37,330.91,318.68,306.19,305.82,300.36,316.96,353.33,343.73,339.53,306.53,344.85,340.91,342.65,329.76,359.73,351.18,333.63
2021-07-31 21:59:54.645000,L8,379.12,336.13,311.74,283.12,,,,,,,,,,,,,,,,283.19,282.15,276.56,282.73,285.16,297.75,299.10,296.00,285.79,267.64,243.18,253.19,255.41,,,,,,,,,,,
2021-08-09 21:53:47.526000,L8,356.64,342.40,326.33,304.04,307.12,339.78,327.11,330.16,333.41,334.27,331.14,316.84,312.85,306.73,312.69,313.93,316.88,302.53,297.27,294.28,290.95,289.79,290.87,291.08,308.19,310.25,307.05,295.95,277.46,258.98,268.01,268.96,324.57,317.63,304.59,,298.49,290.32,290.59,,,317.57,
2021-08-16 22:00:00.606000,L8,333.54,313.59,299.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01 22:00:05.226000,L8,356.27,342.51,328.66,313.54,315.04,343.23,329.62,335.44,339.82,336.01,337.59,328.60,316.61,313.90,319.64,328.10,318.30,310.15,302.37,297.90,295.66,291.93,291.68,294.41,307.15,308.18,304.35,291.76,275.00,264.80,268.85,274.10,322.98,316.78,305.06,281.76,302.52,299.72,308.13,281.54,311.93,317.96,
2021-10-12 21:54:05.415000,L8,346.21,333.18,312.05,292.05,292.86,320.37,310.12,316.02,321.74,323.48,317.19,302.71,281.61,,,,,,292.87,284.55,282.25,282.48,282.55,291.78,301.35,302.14,297.62,289.41,269.40,254.45,260.16,259.56,316.40,309.52,300.62,304.15,,277.94,285.89,,,,
2021-10-19 22:00:17.158000,L8,345.91,332.25,314.02,301.16,301.68,326.53,319.19,321.50,327.65,327.38,325.25,309.33,301.34,301.37,307.65,316.00,299.42,294.79,295.54,289.52,285.70,283.88,286.63,288.47,301.50,302.68,295.94,285.26,267.97,259.37,262.56,263.91,318.03,312.85,302.66,300.39,293.27,284.09,291.10,275.55,,308.75,
2021-11-18 21:59:23.089000,L9,376.10,368.25,357.72,359.72,368.13,369.90,374.37,378.12,375.77,378.48,377.21,372.80,356.28,345.19,340.79,356.04,345.19,337.86,335.56,335.81,328.43,323.31,326.18,315.71,318.43,319.38,312.86,299.05,284.85,283.63,287.20,299.32,353.73,344.89,334.16,338.08,341.02,325.81,332.07,328.00,333.02,326.93,
2021-11-20 22:00:11.610000,L8,379.06,354.09,346.45,347.41,348.27,350.07,371.32,364.74,361.65,363.23,355.56,345.20,335.27,325.48,324.02,330.06,327.36,315.72,308.71,304.96,303.95,298.94,298.42,300.41,308.19,309.10,303.42,291.24,273.60,270.19,273.80,284.41,331.54,324.62,317.64,318.28,310.75,312.65,322.10,306.70,313.30,319.68,
2021-12-22 22:00:09.882000,L8,364.09,350.38,342.63,326.10,331.76,345.76,339.79,339.51,342.76,339.75,336.40,328.68,318.89,314.77,319.64,327.33,313.27,305.56,300.21,296.24,293.59,290.17,296.28,297.41,305.51,307.38,302.09,291.38,272.74,267.60,269.65,284.24,333.69,333.10,318.44,332.30,307.50,307.32,317.01,288.32,,313.46,
2021-12-23 21:53:57.848000,L9,381.18,363.53,359.73,364.61,375.15,383.73,384.89,387.88,388.42,385.85,381.10,377.30,355.99,350.76,346.16,355.15,347.49,337.23,326.60,328.96,328.39,327.11,323.64,339.19,323.58,330.69,319.10,302.81,292.71,310.66,313.48,335.51,366.17,357.85,343.50,345.95,353.86,349.98,360.27,344.96,362.94,359.60,
2021-12-30 22:00:08.484000,L9,349.78,339.69,330.33,316.07,320.15,336.11,327.79,328.09,330.88,330.19,332.27,319.46,307.22,309.87,316.81,323.01,310.11,302.65,296.97,293.14,287.43,285.77,298.71,293.76,305.06,306.57,298.78,290.52,270.66,263.42,268.30,275.33,349.92,321.11,314.82,337.86,308.63,300.06,315.22,289.41,309.11,313.61,
2021-12-31 21:53:55.291000,L8,350.26,337.63,332.62,318.05,323.01,338.54,331.22,331.69,332.85,331.35,332.43,321.71,310.28,311.79,316.46,323.59,311.18,304.60,298.33,295.16,289.59,287.92,292.01,295.29,305.32,308.35,299.22,294.97,272.11,264.57,269.80,273.67,331.18,321.61,316.32,320.13,308.22,306.50,317.26,298.11,312.65,316.38,
2022-01-07 22:00:05.789000,L8,340.16,331.54,316.51,295.62,297.81,323.77,313.22,318.15,319.42,321.11,321.73,308.27,292.09,299.80,302.96,315.60,298.45,290.22,,288.00,279.40,278.57,285.13,289.10,300.04,304.12,295.67,287.00,265.89,256.56,261.73,262.24,318.89,316.59,307.88,309.58,291.93,287.59,304.41,,,308.63,
2022-01-08 21:53:55.798000,L9,378.07,360.21,353.68,355.17,363.25,378.21,373.68,380.03,373.10,373.73,376.54,366.55,354.22,346.37,341.88,348.28,342.08,337.05,318.72,320.10,321.64,326.26,322.69,322.04,319.32,325.18,315.71,301.09,285.89,281.36,293.78,307.20,355.25,354.85,336.88,334.02,334.26,335.96,341.57,327.55,365.02,332.08,
2022-01-31 22:00:07.787000,L9,376.76,356.80,347.98,310.95,318.41,331.20,322.97,326.65,324.46,325.78,329.54,317.43,288.36,291.25,304.59,316.62,308.59,298.36,290.12,301.96,285.18,285.24,289.02,292.13,305.54,305.96,296.23,285.81,268.60,257.78,257.65,255.31,320.80,329.10,313.95,318.57,,284.07,284.84,,,,
2022-02-24 21:59:52.897000,L8,343.21,328.89,310.89,292.31,294.41,316.02,308.88,312.47,317.22,321.44,319.65,307.78,296.37,299.59,295.85,306.09,296.23,288.36,,284.79,281.39,275.96,282.64,289.89,300.17,303.26,295.88,285.79,265.84,249.73,256.87,258.15,315.94,311.45,304.20,291.80,288.37,282.81,297.01,275.48,,,
2022-03-04 21:59:52.753000,L9,362.60,348.83,334.67,302.72,349.25,370.19,374.45,373.33,365.53,333.40,334.71,331.40,310.71,309.41,310.58,312.34,305.56,300.74,296.73,292.60,287.50,283.98,290.82,295.89,305.41,305.96,300.42,288.30,270.65,257.00,261.47,266.62,319.11,310.18,308.28,295.96,296.94,299.20,297.02,,,303.64,
2022-03-05 21:53:40.654000,L8,382.89,362.79,359.34,363.07,372.45,388.22,389.23,389.78,388.35,388.11,388.94,372.94,360.97,344.78,346.84,354.15,349.68,339.87,330.66,327.22,320.84,321.33,325.94,311.52,323.26,324.15,317.62,301.71,294.93,288.28,290.77,327.12,356.50,343.16,333.63,334.06,353.20,347.04,342.14,339.02,360.05,347.02,
2022-04-13 21:59:41.496000,L8,367.52,346.03,324.27,301.08,303.61,325.44,314.15,320.24,320.25,325.72,323.74,318.35,302.88,300.92,304.93,311.42,300.38,295.59,281.11,287.17,285.11,281.17,287.48,290.16,300.52,304.18,298.87,287.64,270.30,256.74,259.98,266.82,322.39,317.40,310.02,292.39,290.38,287.06,291.63,,,304.98,
2022-04-22 21:53:28.835000,L8,355.36,337.42,316.64,295.46,298.91,317.86,310.81,314.12,318.58,322.72,318.80,308.54,298.03,296.94,297.77,308.27,295.36,289.63,273.49,283.05,281.86,276.93,285.17,284.74,299.22,302.92,296.98,287.27,267.96,248.91,256.62,261.23,312.84,308.30,301.63,265.68,,,290.34,,,,
2022-04-30 21:53:24.906000,L9,356.84,341.66,323.64,,,,,,,,,,,,,,,,277.29,280.16,278.30,274.87,282.75,282.72,299.27,302.04,298.15,287.65,268.10,249.94,258.31,260.16,317.78,312.55,305.78,284.47,279.96,287.30,292.15,,,304.75,
