dates,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0033,nzd0227-0034,nzd0227-0035,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042,nzd0227-0032
2020-01-02 22:00:03+00:00,352.828,338.61,319.488,303.016,300.1775,328.394,314.6925,317.0875,317.905,323.1025,322.58,315.90250000000003,298.665,312.23400000000004,307.3725,324.62,303.3725,289.34999999999997,299.38800000000003,311.99,313.90999999999997,309.0375,292.18333333333334,274.68333333333334,293.555,294.586,288.27,286.0475,293.008,258.6333333333333,266.7133333333333,270.4266666666667,228.25,300.9566666666667,312.4633333333333,298.4166666666667,308.41,320.03000000000003,341.035,334.12199999999996,322.76800000000003,311.82599999999996,
2020-01-11 21:53:51+00:00,350.41499999999996,336.175,316.565,300.45,298.614,326.095,313.188,315.706,316.79,321.988,321.54,314.992,298.012,309.93333333333334,306.882,323.27833333333336,302.194,288.864,297.9783333333333,310.322,312.26,306.956,291.885,274.15500000000003,293.15999999999997,290.915,287.394,284.758,290.9583333333333,259.13,267.0725,269.6575,222.45,297.2525,311.765,299.39,306.95,319.082,339.428,333.575,322.05,312.5516666666667,
2020-02-12 21:53:42+00:00,348.6166666666666,336.0216666666667,317.79333333333335,300.376,296.9475,326.08000000000004,311.01000000000005,313.77,315.0075,320.9125,320.04,313.89,295.375,313.4816666666667,305.86,328.9533333333333,300.6025,293.20799999999997,299.12199999999996,314.4883333333333,314.75166666666667,309.405,297.14,274.15500000000003,298.61199999999997,290.744,292.79,282.79,292.056,259.13,267.0725,269.6575,222.45,297.2525,311.765,299.39,306.95,319.082,339.428,340.69,327.76,323.355,
2020-03-31 21:53:22+00:00,353.395,339.23333333333335,323.75666666666666,301.5075,295.31,327.06500000000005,308.8733333333334,311.8733333333334,314.2366666666667,319.40333333333336,318.02333333333337,313.11333333333334,292.64333333333326,315.354,305.25666666666666,336.95166666666665,299.1366666666667,305.294,301.385,323.75166666666667,323.99833333333333,316.0383333333333,306.514,272.9666666666667,311.57599999999996,290.795,305.28599999999994,280.8066666666667,292.995,259.13666666666666,268.18,269.77000000000004,222.45,300.02666666666664,311.51666666666665,299.81666666666666,309.5275,322.0025,342.9925,345.09666666666664,334.97166666666664,334.36,
2020-05-18 21:53:06+00:00,351.56,336.15000000000003,321.46333333333337,292.6775,297.2575,319.605,311.3625,313.6075,315.735,320.83,320.0725,314.95500000000004,296.3125,306.46799999999996,306.9525,331.58,300.015,302.90666666666664,292.6225,319.12166666666667,319.60833333333335,313.03,306.514,272.9666666666667,309.50333333333333,279.4225,302.9166666666667,282.83250000000004,282.9275,259.13666666666666,268.18,269.77000000000004,222.45,300.02666666666664,311.51666666666665,299.81666666666666,300.24,311.16,333.435,340.2583333333333,330.20666666666665,325.7216666666667,
2020-07-28 21:59:47+00:00,362.86,345.005,334.50250000000005,301.95,305.91,329.24,321.57,321.755,324.31,328.20500000000004,329.59000000000003,324.18,310.37,314.1666666666667,315.595,340.835,306.885,313.1825,292.725,327.39,331.82666666666665,332.03,328.08500000000004,,323.7175,290.45,315.1725,293.42,289.35,,,,,,,,,,327.58500000000004,346.52,335.055,319.675,
2020-10-16 22:00:11+00:00,352.74666666666667,333.59999999999997,320.90000000000003,301.18333333333334,304.6166666666667,329.0,319.74,321.02666666666664,324.55,328.09666666666664,328.89000000000004,322.26666666666665,308.29,307.01,314.1433333333334,323.0433333333333,305.42,293.45000000000005,292.75666666666666,305.82666666666665,307.265,301.28,290.92,275.18,302.58,290.52,292.58,291.77333333333337,288.33,264.01,266.33,262.13,252.19,286.62,305.27,296.96,299.44,308.2,328.4433333333333,331.8966666666667,326.25666666666666,301.1233333333333,242.73
2020-12-03 22:00:12+00:00,352.18,333.935,320.64,301.87,305.375,330.02,320.19500000000005,322.135,326.71,329.59,330.225,323.15999999999997,308.775,309.2099999999999,327.0266666666667,333.80333333333334,306.805,306.31,291.33,317.9866666666667,318.305,317.265,303.795,275.18,304.29999999999995,293.14,293.33500000000004,293.20500000000004,289.025,264.01,266.33,262.13,252.19,286.62,305.27,296.96,299.44,308.2,329.01,341.74666666666667,334.06333333333333,317.90666666666664,242.73
2020-12-12 21:54:01+00:00,348.4666666666667,331.5566666666667,318.1566666666667,297.9766666666667,302.08,326.55999999999995,316.73333333333335,319.49666666666667,323.81,327.06666666666666,327.34,319.3833333333333,305.03,306.38999999999993,321.54,329.765,303.87,300.99750000000006,291.75,315.155,314.56,312.1033333333333,300.15000000000003,275.83000000000004,301.49999999999994,289.17333333333335,290.09333333333336,289.85666666666674,286.80333333333334,263.68,267.47,262.93,238.195,281.72,310.205,295.395,299.445,310.01,329.34999999999997,341.6325,330.44,322.8225,211.37
2020-12-19 22:00:11+00:00,354.9775,336.4,323.2375,297.9766666666667,302.08,326.55999999999995,316.73333333333335,319.49666666666667,323.81,327.06666666666666,335.765,319.3833333333333,305.03,313.1875,324.248,333.68999999999994,310.4325,303.75200000000007,300.1275,317.482,315.8925,314.7975,301.33000000000004,287.59999999999997,308.0125,296.6175,295.37,297.0625,293.8975,273.39000000000004,267.47,276.12666666666667,232.27666666666664,281.72,310.205,295.395,299.445,310.01,337.905,343.438,333.348,326.388,204.44666666666663
2021-01-04 22:00:06+00:00,356.72200000000004,337.976,326.416,297.9766666666667,302.08,326.55999999999995,316.73333333333335,319.49666666666667,323.81,327.06666666666666,343.526,319.3833333333333,305.03,317.08599999999996,326.8383333333333,335.875,315.632,306.94166666666666,308.512,317.8333333333333,317.87399999999997,314.97999999999996,305.998,296.2475,312.396,301.502,300.24,301.85600000000005,299.254,286.6625,267.47,282.9525,232.26999999999998,281.72,310.205,295.395,299.445,322.74333333333334,343.35,344.5816666666667,335.2183333333333,329.33166666666665,205.4325
2021-01-20 21:59:59+00:00,353.59999999999997,336.18333333333334,324.88,295.4275,299.77750000000003,324.45,314.87,317.135,320.86,324.78,343.526,317.305,301.35249999999996,317.08599999999996,326.8383333333333,332.5628571428571,315.632,306.94166666666666,308.512,315.68857142857144,316.865,312.295,304.0183333333334,296.2475,312.396,301.502,297.2416666666667,301.85600000000005,299.254,286.6625,265.29,278.298,229.206,278.4533333333333,309.4533333333333,290.8566666666666,296.6466666666667,322.74333333333334,340.55833333333334,341.2085714285714,332.18,327.2685714285714,210.92999999999998
2021-01-29 21:53:48+00:00,356.3966666666667,338.32666666666665,328.6166666666666,292.54,296.7966666666667,322.0933333333333,311.7233333333333,314.6133333333333,318.35,322.6066666666666,353.06,313.78000000000003,297.33,326.062,331.3283333333333,333.69,324.68399999999997,315.165,322.16999999999996,317.0266666666667,321.5371428571429,312.295,304.0183333333334,305.066,320.192,310.946,297.056,311.90999999999997,309.72799999999995,297.354,265.29,278.298,229.206,278.4533333333333,309.4533333333333,290.8566666666666,296.6466666666667,332.905,343.098,342.26666666666665,336.84714285714284,335.78714285714284,225.6783333333333
2021-02-21 21:59:53+00:00,353.84714285714284,336.25857142857143,325.88,292.53999999999996,296.68,321.32,311.365,314.3475,318.66999999999996,321.815,353.06,312.975,295.6625,326.062,331.3283333333333,331.30285714285714,324.68399999999997,315.165,322.16999999999996,314.7942857142857,321.5371428571429,310.30285714285714,302.17428571428576,305.066,320.192,310.946,295.165,311.90999999999997,309.72799999999995,297.354,267.2825,275.79833333333335,229.835,288.47249999999997,311.04999999999995,290.2025,297.245,332.905,340.36333333333334,339.51000000000005,334.56625,335.78714285714284,234.98999999999998
2021-03-25 21:59:39+00:00,353.125,335.94375,325.205,294.31399999999996,298.53599999999994,322.52599999999995,312.514,315.548,319.858,322.672,353.06,314.38599999999997,297.632,326.062,328.19714285714286,330.275,324.68399999999997,315.165,322.16999999999996,313.13125,321.5371428571429,309.03375,300.8325,305.066,320.192,310.946,294.42428571428576,311.90999999999997,309.72799999999995,297.354,267.306,274.1928571428571,230.30285714285714,295.168,311.48400000000004,290.17199999999997,297.57800000000003,332.905,338.8142857142857,337.9375,332.9588888888889,335.78714285714284,241.35875
2021-04-03 21:53:26+00:00,356.40666666666664,340.84222222222223,328.38111111111107,294.31399999999996,298.53599999999994,322.52599999999995,312.514,315.548,319.858,333.89000000000004,358.205,314.38599999999997,297.632,330.925,328.19714285714286,334.1044444444444,330.32666666666665,319.8957142857143,324.33666666666664,316.48333333333335,326.98125,309.03375,304.32222222222225,307.2083333333333,325.58166666666665,316.15666666666664,294.42428571428576,316.6033333333333,314.56166666666667,303.795,267.306,274.1928571428571,230.30285714285714,295.168,311.48400000000004,290.17199999999997,297.57800000000003,336.772,338.8142857142857,341.5388888888889,335.306,338.09499999999997,241.35875
2021-05-05 21:53:09+00:00,359.1,344.91555555555556,333.84444444444443,292.98,297.66249999999997,321.0275,311.6225,314.5425,318.565,341.52500000000003,359.5416666666667,316.05199999999996,299.834,331.22333333333336,328.44428571428574,334.39,331.1766666666667,319.8285714285715,323.90999999999997,316.7744444444445,327.31125,309.49499999999995,304.67,307.98499999999996,326.7366666666667,316.5933333333333,295.23285714285714,317.0683333333333,315.16833333333335,304.56333333333333,267.976,275.4628571428571,223.6885714285714,294.73999999999995,313.724,289.582,297.898,343.91499999999996,338.58714285714285,341.8788888888889,333.838,333.54749999999996,247.25125
2021-07-08 21:53:34+00:00,358.77500000000003,346.5857142857143,334.86428571428576,294.85,298.3866666666666,321.49,312.22666666666663,314.65000000000003,318.75,345.42600000000004,366.69000000000005,317.046,302.23199999999997,330.18500000000006,319.305,326.98499999999996,331.015,319.955,318.42,309.4316666666667,328.006,300.585,299.485,304.4025,327.155,317.0375,288.608,317.8025,314.9575,301.76,267.57399999999996,265.824,222.23250000000002,299.21999999999997,313.942,288.52,297.51,357.81499999999994,327.845,335.432,329.52000000000004,314.17600000000004,279.802
2021-07-24 21:53:40+00:00,363.2416666666666,349.2514285714286,337.38571428571424,299.05500000000006,304.24666666666667,328.24333333333334,318.74,321.81333333333333,326.7033333333333,348.734,357.82250000000005,319.51800000000003,306.756,325.784,319.266,328.255,326.96,315.35,313.506,309.855,327.352,302.3875,299.71166666666664,299.466,322.87,312.884,290.97,313.222,309.892,294.442,270.00800000000004,269.0,223.99333333333334,308.32,315.372,290.76666666666665,299.66333333333336,357.81499999999994,330.2575,338.37800000000004,331.2885714285714,310.128,291.52250000000004
2021-07-31 21:59:54+00:00,360.64,353.07,335.395,299.05500000000006,304.24666666666667,328.24333333333334,318.74,321.81333333333333,326.7033333333333,348.734,350.22,319.51800000000003,306.756,318.3,312.56000000000006,328.255,319.605,307.625,308.48400000000004,309.855,325.51599999999996,309.942,303.1928571428571,292.858,316.5575,305.395,290.97,304.47749999999996,301.3325,283.02250000000004,270.00800000000004,269.0,223.99333333333334,308.32,315.372,290.76666666666665,299.66333333333336,355.855,337.806,341.675,330.40142857142854,299.98249999999996,288.89000000000004
2021-08-09 21:53:47+00:00,359.97499999999997,351.72875,334.1857142857143,299.74800000000005,304.8925,330.645,320.2525,323.295,327.675,346.0533333333333,345.245,319.4583333333333,307.1433333333333,316.358,313.312,327.1471428571428,317.844,304.906,305.42333333333335,309.3828571428572,322.54,309.46166666666664,302.39625,290.7616666666667,313.516,303.448,291.21333333333337,302.27599999999995,298.88800000000003,279.228,270.11833333333334,269.56666666666666,223.99333333333334,292.67,314.77000000000004,292.87,299.4475,337.43333333333334,337.2583333333333,339.2257142857143,328.0375,297.12,288.89000000000004
2021-08-16 22:00:00+00:00,353.82857142857137,351.72875,334.1857142857143,299.74800000000005,304.8925,330.645,312.61400000000003,323.295,327.675,346.0533333333333,345.245,313.83,307.1433333333333,316.358,313.312,327.1471428571428,317.844,298.965,300.90142857142854,305.15500000000003,322.54,309.46166666666664,302.39625,290.7616666666667,305.055,303.448,288.5242857142857,296.68333333333334,293.42333333333335,279.228,270.11833333333334,269.56666666666666,223.99333333333334,292.67,314.77000000000004,292.87,299.4475,337.43333333333334,337.2583333333333,332.78000000000003,328.0375,297.12,288.89000000000004
2021-09-01 22:00:05+00:00,355.5828571428571,353.45375,336.1857142857143,301.40400000000005,306.655,333.905,314.764,325.65500000000003,329.6225,347.6133333333334,342.03000000000003,314.5971428571429,309.2583333333333,314.54333333333335,313.4566666666667,327.70285714285717,315.705,297.38714285714286,299.265,305.51375,319.97285714285715,310.0933333333333,302.32,288.3542857142857,304.1557142857143,302.1133333333333,289.33857142857147,295.7057142857143,292.5857142857143,276.795,269.535,271.335,232.67666666666665,272.7325,315.0466666666667,295.73,299.195,328.5075,337.425,333.8325,327.25,297.9583333333333,284.0366666666667
2021-10-12 21:54:05+00:00,351.66999999999996,354.06,335.80600000000004,301.40250000000003,306.8866666666666,336.09,314.1775,327.42333333333335,331.29333333333335,342.40000000000003,331.555,313.69166666666666,310.008,306.40400000000005,314.266,321.22,307.13800000000003,288.90500000000003,294.13571428571424,299.8866666666667,312.4533333333333,316.26166666666666,299.1466666666667,283.4266666666667,296.0933333333333,294.094,289.2316666666667,288.31166666666667,284.895,264.954,269.96200000000005,272.68999999999994,232.45999999999998,256.32666666666665,315.412,297.6233333333334,299.28999999999996,320.59666666666664,339.006,328.8966666666667,323.5783333333333,286.7,283.08500000000004
2021-10-19 22:00:17+00:00,350.44166666666666,351.08625,331.735,300.71000000000004,304.83,333.21500000000003,314.586,325.13,329.6175,339.012,329.92199999999997,312.82571428571424,307.95666666666665,305.3333333333333,313.205,320.60499999999996,305.46500000000003,288.43571428571425,293.08,299.90999999999997,310.78285714285715,313.2142857142857,297.13714285714286,281.1228571428572,295.5571428571428,294.17833333333334,288.7942857142857,287.7371428571429,284.66142857142853,264.47833333333335,269.285,271.8616666666666,232.45999999999998,250.26999999999998,314.29833333333335,296.46500000000003,297.46,315.325,336.6983333333333,328.3557142857143,321.8642857142857,291.14166666666665,280.35
2021-11-18 21:59:23+00:00,346.99666666666667,347.81374999999997,324.4866666666666,301.49666666666667,306.06,333.044,316.01666666666665,325.024,329.774,330.39,329.006,311.7685714285714,307.0,305.2716666666667,313.5266666666667,320.64500000000004,305.24833333333333,288.7057142857143,293.4975,299.2514285714286,310.1614285714286,312.55,296.63571428571424,279.9014285714286,294.9771428571429,295.7,288.73857142857145,287.93857142857144,284.79,264.63666666666666,269.6166666666667,272.8916666666667,240.04999999999998,238.7325,314.14000000000004,298.09250000000003,298.325,314.82,338.955,330.29285714285714,324.0514285714286,300.2133333333333,277.3566666666667
2021-11-20 22:00:11+00:00,351.02714285714285,348.1555555555555,327.0128571428572,307.3542857142857,310.00666666666666,334.82166666666666,316.01666666666665,330.79833333333335,333.5083333333333,334.98999999999995,332.175,314.86375,310.4042857142857,307.7542857142857,314.7485714285714,322.5885714285714,307.95142857142855,290.2975,294.12666666666667,300.515,309.91125,311.74625,296.05125,279.69125,297.4375,297.56857142857143,290.77875,290.19875,286.89750000000004,266.89285714285717,274.9614285714286,272.8916666666667,235.9433333333333,240.61399999999998,314.14000000000004,298.09250000000003,298.325,314.82,343.0971428571429,333.31,327.1925,307.02,277.3566666666667
2021-12-23 21:53:57+00:00,354.255,349.243,330.55875,314.015,310.00666666666666,341.2271428571429,316.01666666666665,338.67571428571426,341.0285714285714,341.8442857142857,338.6328571428571,321.1822222222222,315.5075,313.08625,318.36875,326.36875,312.73125,294.9577777777778,294.12666666666667,305.3211111111111,309.91125,314.74888888888887,299.31333333333333,283.8911111111111,301.8755555555556,302.14,295.48555555555555,294.65777777777777,291.37333333333333,273.5075,281.405,272.8916666666667,270.62,236.93499999999997,314.14000000000004,298.09250000000003,298.325,314.82,346.93375000000003,337.4122222222222,330.1766666666667,312.92375,277.3566666666667
2021-12-30 22:00:08+00:00,352.62888888888887,347.47090909090906,328.64666666666665,311.1866666666667,307.54285714285714,341.2271428571429,315.38571428571424,338.67571428571426,341.0285714285714,341.8442857142857,336.28,321.1822222222222,315.5075,311.06444444444446,316.44888888888886,325.1711111111111,310.8622222222223,293.644,293.33299999999997,304.79,308.97222222222223,312.748,297.90700000000004,282.073,300.3,297.9511111111111,294.04699999999997,292.725,289.80100000000004,271.80555555555554,279.31,271.6857142857143,270.62,229.0142857142857,312.8442857142858,296.16400000000004,296.84000000000003,312.7,344.7388888888889,337.247,328.86,315.06888888888886,277.3566666666667
2021-12-31 21:53:55+00:00,351.29200000000003,345.9483333333333,327.128,308.99300000000005,305.73625,341.2271428571429,315.0175,338.67571428571426,341.0285714285714,341.8442857142857,334.5988888888889,321.1822222222222,315.5075,309.817,315.04499999999996,324.399,309.53000000000003,292.91,292.8890909090909,304.4581818181818,308.468,311.23636363636365,297.1463636363637,280.76545454545453,299.2390909090909,296.89,293.1581818181818,291.34,288.7327272727273,270.709,277.933,270.96875,270.62,223.84875,312.14625,295.735,296.98499999999996,311.5285714285714,343.47,336.55727272727273,329.4609090909091,317.224,276.67
2022-01-07 22:00:05+00:00,352.8927272727273,346.1691666666666,328.352,312.09499999999997,305.73625,344.1025,315.0175,341.98,343.8775,345.03125,337.10900000000004,325.0455555555556,319.42749999999995,312.886,317.40500000000003,326.924,312.601,294.2154545454545,295.55454545454546,305.24,310.717,311.0991666666667,297.1490909090909,280.93363636363637,300.91636363636366,299.503,295.50363636363636,293.2690909090909,291.12545454545455,272.44399999999996,280.687,271.02714285714285,270.62,221.66444444444446,313.40500000000003,295.735,296.98499999999996,314.77,344.8690909090909,337.225,331.3109090909091,324.206,290.04
2022-01-08 21:53:55+00:00,352.21166666666664,345.1353846153846,327.17,310.2936363636364,304.70444444444445,344.1025,314.70222222222225,341.98,343.8775,345.03125,335.89181818181817,325.0455555555556,319.42749999999995,312.01181818181817,316.3527272727273,326.61,311.4990909090909,293.5158333333333,295.0808333333333,305.2716666666667,310.28999999999996,310.0607692307692,296.5883333333333,279.94666666666666,300.06666666666666,299.503,294.5675,292.045,290.305,271.6490909090909,279.5936363636364,270.8975,270.62,219.72999999999996,312.53888888888895,295.7314285714286,297.69714285714286,314.4811111111111,343.7691666666667,337.14153846153846,330.635,324.3590909090909,290.04
2022-01-31 22:00:07+00:00,353.27666666666664,343.20250000000004,328.51272727272726,314.86,303.98625000000004,349.13,312.9375,347.71000000000004,349.24625000000003,350.22125,339.7245454545455,330.03666666666663,320.35428571428565,310.8890909090909,315.67545454545456,329.6290909090909,314.8109090909091,295.8616666666667,294.72545454545457,307.10166666666663,309.62,309.22583333333336,295.4372727272727,278.9927272727273,302.84,303.39099999999996,297.7775,294.6875,293.37083333333334,274.74,279.50363636363636,269.62375,270.62,216.7972727272727,311.3244444444444,295.9775,298.23125,312.6211111111111,343.26,336.47666666666663,330.4927272727273,328.90818181818184,290.04
2022-02-24 21:59:52+00:00,358.1281818181819,345.125,330.74454545454546,319.6109090909091,303.58000000000004,354.72375,316.10833333333335,354.6,355.91125,356.285,343.60181818181815,343.09375,322.2333333333333,311.119,315.611,332.2327272727273,318.95181818181817,302.0,301.90200000000004,314.4109090909091,314.106,309.42272727272723,299.01545454545453,282.9909090909091,310.94363636363636,308.614,304.8636363636364,300.9381818181818,296.524,275.809,280.387,269.22714285714284,291.18199999999996,215.60181818181817,311.27,295.52000000000004,298.15,320.2944444444445,347.10545454545456,344.5018181818182,334.9309090909091,334.97272727272724,300.67333333333335
2022-03-05 21:53:40+00:00,360.9145454545455,347.0883333333333,333.81363636363636,325.4418181818182,303.6133333333334,361.595,315.122,362.7,363.67625,364.12125000000003,348.97999999999996,350.40749999999997,332.3533333333333,311.74666666666667,319.128,335.52909090909094,323.2827272727273,306.2709090909091,306.66099999999994,317.72545454545457,318.61199999999997,313.7845454545455,302.11636363636364,285.7418181818182,314.8890909090909,312.588,308.6372727272727,304.2318181818182,300.262,280.60699999999997,284.476,268.44666666666666,314.48199999999997,212.82363636363635,310.38,294.82666666666665,298.17,326.7988888888889,351.63909090909095,347.06454545454545,338.5072727272727,339.27181818181816,313.36999999999995
2022-04-22 21:53:28+00:00,364.9109090909091,349.43454545454546,339.10636363636365,328.19199999999995,304.60400000000004,366.88142857142856,314.8475,369.05,369.26000000000005,369.64428571428573,351.539,356.5185714285714,339.284,313.2175,324.284,339.6918181818182,328.38272727272727,311.9663636363636,311.793,321.2763636363636,321.979,315.806,305.9709090909091,291.0018181818182,319.27181818181816,317.164,313.34363636363634,308.7427272727273,304.984,286.841,286.53999999999996,268.592,325.7683333333333,210.89600000000002,310.655,295.194,299.40999999999997,333.5388888888889,355.5,349.8363636363636,341.74363636363637,341.87636363636364,327.16333333333336
2022-04-29 21:59:37+00:00,364.9109090909091,349.43454545454546,339.10636363636365,328.19199999999995,304.60400000000004,366.88142857142856,314.8475,369.05,369.26000000000005,369.64428571428573,351.539,356.5185714285714,339.284,313.2175,324.284,339.6918181818182,328.38272727272727,311.9663636363636,311.793,321.2763636363636,321.979,315.806,305.9709090909091,291.0018181818182,319.27181818181816,317.164,313.34363636363634,308.7427272727273,304.984,286.841,286.53999999999996,265.055,325.7683333333333,210.89600000000002,310.655,295.194,293.43333333333334,333.5388888888889,355.5,349.8363636363636,341.74363636363637,341.87636363636364,327.16333333333336
2022-05-07 21:59:32+00:00,367.4875,352.135,341.42249999999996,331.4045454545454,304.60400000000004,369.49,314.8475,370.88875,371.18875,371.00125,354.27909090909094,359.37125000000003,342.37166666666667,313.2175,328.8309090909091,341.5641666666666,330.7366666666667,314.55333333333334,315.35818181818183,323.36083333333335,324.7081818181818,318.0009090909091,307.4791666666667,293.07666666666665,321.96166666666664,319.6627272727273,316.0158333333333,310.97583333333336,308.17,289.7809090909091,289.625,265.055,332.75857142857143,210.89600000000002,310.655,295.194,293.43333333333334,336.864,357.16333333333336,350.815,342.57666666666665,342.30750000000006,330.8142857142857
2022-05-23 21:59:21+00:00,368.61800000000005,353.87800000000004,343.48499999999996,333.0577777777778,294.1000000000001,379.9750000000001,312.0733333333334,380.47333333333336,381.15500000000003,379.90666666666675,357.56888888888886,369.845,353.5,312.3483333333333,331.12888888888887,343.941,333.838,317.931,319.5755555555555,326.985,328.8288888888889,321.28555555555556,310.725,292.7854545454545,324.65500000000003,322.7888888888889,319.336,313.301,310.8211111111111,293.0655555555556,289.69375,257.84499999999997,376.102,202.81125,309.68199999999996,293.8625,291.22,339.5377777777778,357.59,350.585,342.365,342.24600000000004,339.135
2022-05-24 21:53:36+00:00,367.99727272727273,353.0327272727273,342.09090909090907,333.0577777777778,297.565,379.9750000000001,314.4325,380.47333333333336,381.15500000000003,379.90666666666675,357.56888888888886,369.845,353.5,311.65142857142854,331.12888888888887,343.941,333.838,317.931,319.5755555555555,326.985,328.8288888888889,319.67400000000004,309.3281818181818,291.6275,324.65500000000003,322.7888888888889,319.336,313.301,310.8211111111111,293.0655555555556,289.69375,257.84499999999997,376.102,201.46555555555557,308.9166666666667,294.06399999999996,292.5683333333333,339.5377777777778,357.59,348.33363636363634,340.0690909090909,342.24600000000004,339.135
2022-07-03 21:53:32+00:00,375.13111111111107,360.03666666666663,349.2588888888889,345.2699999999999,302.205,381.01500000000004,316.845,382.02500000000003,381.91333333333336,381.2366666666667,370.30428571428575,373.04833333333335,363.44,309.4175,338.825,352.71000000000004,342.6771428571428,327.345,331.27,332.92125,337.04875,325.5375,312.80125,296.498,333.48857142857145,338.17571428571426,329.90125,323.78125,322.9157142857143,302.1828571428572,298.21166666666664,254.1675,375.754,204.245,310.2925,296.0933333333333,291.70000000000005,349.89142857142855,364.35625,350.1511111111111,342.4422222222222,339.61125000000004,352.03999999999996
2022-08-03 22:00:18+00:00,381.40999999999997,368.2457142857143,357.85714285714283,360.53999999999996,307.96,389.25,321.51,389.616,388.93,387.216,385.226,382.71,372.405,307.47,361.02500000000003,361.29833333333335,357.29,339.56666666666666,342.57666666666665,344.47499999999997,344.65333333333336,334.19,321.53999999999996,302.5642857142857,347.80800000000005,343.6766666666667,342.3733333333334,334.975,335.29799999999994,318.19000000000005,318.11999999999995,240.65499999999997,375.754,210.49666666666667,305.09,294.87,281.43,364.22,373.88800000000003,353.6516666666667,346.96999999999997,343.24,354.16999999999996
2022-08-04 21:53:47+00:00,379.19124999999997,366.38625,354.735,360.53999999999996,307.185,389.25,322.69,389.616,388.93,387.216,385.226,382.71,372.405,308.1,361.02500000000003,361.29833333333335,357.29,339.56666666666666,342.57666666666665,339.09714285714284,339.6014285714286,329.51166666666666,321.53999999999996,302.5642857142857,347.80800000000005,343.6766666666667,342.3733333333334,334.975,335.29799999999994,318.19000000000005,318.11999999999995,240.65499999999997,375.754,210.49666666666667,305.09,294.87,281.43,364.22,373.88800000000003,351.6328571428572,344.87624999999997,342.6685714285714,354.16999999999996
2022-08-12 21:54:11+00:00,381.49,368.4977777777778,354.735,361.9533333333333,307.185,390.12166666666667,322.69,390.285,388.91,387.16333333333336,385.91166666666663,383.11999999999995,371.288,308.1,363.168,362.54857142857145,358.39166666666665,340.5642857142857,343.13714285714286,339.0675,339.6014285714286,331.12,322.25166666666667,304.64874999999995,348.97,343.95714285714286,343.59142857142854,337.3228571428572,336.3016666666667,318.68,320.10749999999996,240.65499999999997,378.16,210.49666666666667,305.09,294.87,281.43,365.802,374.4166666666667,353.63750000000005,345.95444444444445,343.78499999999997,355.706
2022-08-27 22:00:05+00:00,379.4711111111111,365.81999999999994,352.05625000000003,363.388,307.72333333333336,391.626,324.74,391.77,389.90999999999997,388.364,388.5,385.01599999999996,371.288,308.29,363.168,364.78333333333336,358.79999999999995,341.5,343.50499999999994,332.38250000000005,332.74285714285713,327.62125,314.6716666666667,301.84714285714284,348.684,343.3016666666667,343.3583333333333,337.50000000000006,336.3016666666667,318.68,320.10749999999996,240.65499999999997,379.106,192.21333333333334,293.47,302.095,289.9166666666667,364.84000000000003,372.11833333333334,351.3025,343.2444444444444,341.07624999999996,356.1725
2022-08-28 21:54:12+00:00,379.4711111111111,365.79499999999996,352.57444444444445,362.66166666666663,307.72333333333336,390.195,324.74,389.58666666666664,389.49,387.00666666666666,386.81333333333333,382.93666666666667,369.3616666666667,308.29,362.465,365.0157142857143,360.32166666666666,341.5,343.50499999999994,334.12333333333333,335.24875,329.0122222222222,314.6716666666667,304.06125,350.37166666666667,345.0628571428571,344.6557142857142,338.6171428571429,337.6442857142857,319.1383333333333,322.702,240.65499999999997,379.106,192.21333333333334,293.47,302.095,289.9166666666667,367.552,373.2142857142857,353.28444444444443,344.433,342.1788888888889,358.19800000000004
2022-09-05 21:53:54+00:00,379.21999999999997,366.3044444444444,351.99375,362.20199999999994,307.72333333333336,390.832,324.74,389.946,389.48,386.11,386.51,384.63599999999997,370.42,308.29,365.08799999999997,366.33,361.856,342.82,345.12600000000003,333.2975,333.1942857142857,326.37375,312.684,304.04571428571427,352.014,346.71,346.6116666666667,340.7083333333333,339.7616666666666,320.44399999999996,325.71500000000003,240.65499999999997,380.0,184.20999999999998,293.47,302.095,289.9166666666667,369.01800000000003,373.5371428571429,354.7022222222222,343.63222222222225,341.27125,359.62750000000005
