dates,satname,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024
2016-09-12 21:53:54.163000,L8,350.70,332.99,323.81,319.09,317.24,320.71,321.32,311.58,313.23,314.06,313.01,314.56,316.81,310.96,313.81,304.84,308.26,303.68,299.03,300.49,300.83,305.07,307.41,284.94,312.70
2016-10-14 21:54:00.138000,L8,364.46,329.69,324.01,317.28,314.74,317.20,320.39,311.47,310.53,310.73,308.92,311.34,313.77,308.82,311.40,302.93,304.04,300.53,295.95,298.53,298.53,301.65,300.04,304.43,316.49
2016-10-30 21:54:01.489000,L8,334.53,324.65,320.81,309.34,306.98,309.98,313.52,304.73,303.57,303.24,302.86,304.64,305.18,301.80,301.39,295.40,295.38,292.20,286.80,290.61,284.41,291.72,278.21,286.30,305.58
2016-11-22 22:00:11.776000,L8,344.45,328.48,324.15,319.80,316.47,319.74,322.04,315.36,312.25,311.54,311.17,314.23,315.99,314.91,312.60,310.15,304.80,305.53,301.54,307.56,304.08,308.37,312.37,318.07,318.12
2016-12-24 22:00:05.447000,L8,338.75,323.09,318.77,311.97,308.10,312.87,314.16,306.60,307.05,303.46,304.37,306.95,307.64,307.18,300.61,301.60,295.47,298.05,287.88,293.67,287.18,300.67,295.68,306.38,314.87
2017-01-25 21:59:56.835000,L8,343.77,325.84,320.80,313.61,311.08,315.91,316.71,310.00,310.08,307.58,307.33,309.40,313.68,309.60,302.61,305.23,296.41,302.46,286.64,295.29,286.93,299.34,298.06,303.24,316.07
2017-02-03 21:53:41.480000,L8,294.22,297.02,290.88,287.21,288.64,290.53,291.93,286.70,288.94,290.42,287.89,287.76,286.20,274.93,268.54,276.41,261.31,268.98,247.65,246.53,233.93,,,217.17,287.66
2017-02-10 21:59:48.586000,L8,,,,,,,,271.55,282.00,283.89,286.56,285.91,285.90,270.76,265.37,274.38,259.32,270.21,253.22,261.53,247.68,257.33,256.35,251.92,297.09
2017-03-30 21:59:26.304000,L8,313.36,309.65,303.90,300.73,300.36,301.00,305.55,296.97,291.51,,,,,,,,,,,,,,,,
2017-04-24 21:53:01.304000,L8,350.56,332.05,325.03,322.14,317.05,318.73,325.20,313.24,312.30,312.00,311.08,313.12,316.05,312.00,306.90,307.22,299.55,304.58,292.69,295.93,290.03,293.49,290.37,266.10,307.04
2017-05-01 21:59:07.812000,L8,352.15,340.76,333.42,329.35,324.09,326.42,333.45,323.12,318.18,323.31,316.13,324.91,324.84,321.90,317.85,315.76,313.32,311.48,302.98,301.79,300.44,302.38,295.76,277.85,306.01
2017-06-11 21:53:21.571000,L8,365.59,355.67,349.30,345.41,343.13,344.01,347.13,341.19,342.63,341.15,342.14,344.08,346.63,350.17,343.17,351.76,350.00,347.68,,,,,,,
2017-06-27 21:53:26.500000,L8,307.76,305.60,290.28,285.42,278.48,287.29,285.71,,,290.10,280.68,282.44,285.19,275.71,270.96,276.90,265.84,267.99,253.19,253.78,230.54,,,,
2017-07-29 21:53:37.367000,L8,317.86,309.87,284.73,288.40,295.64,293.55,286.05,287.32,288.87,293.73,292.55,287.37,281.26,271.88,265.60,267.50,245.75,241.37,,,,,,,
2017-08-05 21:59:51.079000,L8,358.12,339.88,325.07,324.37,322.63,323.47,321.03,314.89,313.90,318.17,314.04,316.33,316.82,314.95,306.61,307.87,306.11,303.94,296.59,300.22,292.62,298.93,299.16,262.72,279.33
2017-09-22 22:00:01.938000,L8,,,,,,293.30,295.81,287.18,288.44,293.87,293.12,290.92,288.43,284.40,282.37,278.79,279.79,275.20,267.62,271.05,226.48,,,,
2017-10-01 21:53:54.824000,L8,305.30,303.11,298.95,291.62,291.73,289.40,282.66,282.65,277.00,287.68,271.51,289.45,,,,,,,,,,,,,
2017-10-17 21:53:58.321000,L8,349.29,332.52,328.12,322.56,319.54,322.11,325.50,316.08,313.82,315.20,312.14,317.75,319.62,316.82,316.51,310.62,313.11,309.83,304.09,304.69,305.12,309.70,308.06,309.51,309.78
2017-12-11 22:00:00.576000,L8,343.54,322.92,316.74,314.46,308.01,313.27,316.62,307.68,305.41,304.78,302.26,307.07,309.52,308.04,302.38,301.06,301.70,298.73,292.36,294.39,291.69,299.26,295.45,307.30,314.55
2017-12-20 21:53:52.460000,L8,,,,292.25,296.58,296.24,298.17,289.88,291.37,292.40,291.84,290.20,291.24,285.25,277.32,282.14,275.55,278.75,267.87,270.39,259.60,264.26,262.37,263.72,297.52
2017-12-27 22:00:01.778000,L8,,,,,,,,,,,,,,,,270.48,268.42,269.38,259.37,258.83,254.24,258.51,256.51,261.04,296.05
2018-04-11 21:53:01.396000,L8,311.42,306.71,297.99,295.60,294.18,298.35,299.50,292.37,289.21,294.17,290.45,291.29,294.94,285.98,282.45,284.62,279.91,279.62,268.86,269.30,267.66,264.52,262.16,241.71,283.91
2018-04-18 21:59:07.664000,L8,303.61,304.11,291.93,289.97,289.42,293.61,297.07,285.78,284.19,292.64,286.61,287.15,289.49,281.62,281.05,280.33,274.25,274.64,267.32,267.45,263.47,256.98,,,
2018-05-29 21:52:29.440000,L8,366.02,355.15,349.02,345.98,345.55,341.16,346.56,341.11,340.06,345.36,342.20,344.58,342.82,342.50,343.66,344.79,345.98,339.67,333.87,337.58,331.85,339.22,327.81,244.51,
2018-06-05 21:58:37.907000,L8,369.37,355.24,341.36,337.95,329.07,331.29,334.12,326.59,323.83,329.12,322.89,330.92,336.25,324.49,323.72,319.40,324.43,,340.90,336.39,333.01,334.33,298.73,235.11,
2018-07-16 21:52:51.323000,L8,312.67,309.72,297.57,289.96,294.92,296.00,297.47,287.79,288.95,296.33,291.03,293.21,291.93,278.70,281.12,282.95,271.24,276.62,263.63,267.12,260.20,247.91,,,
2018-08-08 21:59:13.788000,L8,299.98,298.67,287.46,282.22,278.18,283.51,284.15,279.06,,288.61,281.72,284.46,284.20,270.96,272.66,276.06,256.08,265.02,254.45,257.19,,,,,
2018-08-17 21:53:07.726000,L8,358.91,332.85,325.08,322.42,313.23,318.69,321.34,310.80,310.22,311.49,311.69,309.64,314.40,307.49,305.42,303.76,298.37,301.74,296.61,296.48,296.07,299.37,300.23,276.76,300.50
2018-08-24 21:59:21.762000,L8,,,284.31,274.45,275.53,286.08,288.29,282.24,281.71,290.91,286.95,288.07,289.00,275.02,280.34,279.71,271.73,275.38,265.90,266.75,259.23,257.17,252.99,230.56,272.16
2018-10-04 21:53:26.589000,L8,352.50,330.83,326.53,322.24,317.40,320.77,322.70,314.76,312.72,313.95,311.86,314.69,317.48,315.07,314.40,311.07,309.02,309.79,304.44,304.92,304.20,311.07,306.99,319.26,315.59
2018-10-20 21:53:32.714000,L8,349.41,330.16,324.96,323.20,315.99,319.25,322.58,314.57,313.05,312.47,310.96,314.40,317.44,314.87,313.38,312.64,305.67,310.21,303.12,307.31,305.08,308.66,308.61,318.13,314.02
2018-11-05 21:53:36.088000,L8,348.21,333.31,326.47,325.11,317.14,321.44,324.88,316.41,313.88,314.43,311.65,316.99,318.85,318.48,314.74,313.98,309.01,313.08,305.09,311.91,304.47,312.23,311.19,321.61,323.58
2018-11-28 21:59:46.576000,L8,293.68,297.54,295.56,290.37,292.19,295.32,295.35,287.81,287.71,288.81,288.83,286.55,287.93,285.83,282.68,281.87,276.49,276.17,268.58,263.51,251.21,,256.98,264.63,296.20
2018-12-07 21:53:34.018000,L8,344.23,329.91,325.19,320.24,316.99,319.93,322.24,314.79,312.78,312.34,309.27,314.25,315.43,317.13,314.00,311.39,310.48,311.64,302.86,305.36,302.40,315.21,312.97,321.73,324.43
2019-02-16 21:59:35.438000,L8,342.74,325.29,319.64,313.29,309.88,315.79,318.71,311.12,309.98,308.16,307.60,309.54,312.49,310.38,303.81,307.83,300.14,305.10,294.09,298.34,289.85,301.37,300.43,306.73,312.38
2019-02-25 21:53:22.406000,L8,347.66,331.94,323.41,318.77,314.97,321.25,322.56,313.91,312.60,313.60,311.80,314.60,318.24,314.25,309.20,311.40,304.72,309.70,299.88,303.31,299.51,303.01,308.06,310.67,317.89
2019-03-04 21:59:30.951000,L8,345.69,327.86,321.12,313.60,312.07,317.02,318.98,309.88,311.18,310.66,309.48,311.40,314.70,311.48,305.47,307.60,300.52,305.19,293.45,298.76,288.21,299.98,300.54,300.35,310.34
2019-03-20 21:59:26.164000,L8,346.46,331.25,322.48,321.75,314.60,318.64,324.57,312.82,310.25,313.80,308.65,314.87,318.51,314.66,308.98,307.02,306.17,307.21,299.39,300.23,296.03,299.28,299.58,302.90,310.74
2019-04-05 21:59:22.408000,L8,301.00,299.24,293.75,291.74,291.44,294.66,295.63,288.61,288.52,291.33,289.13,291.98,291.70,278.06,276.54,282.74,267.29,276.61,264.37,268.26,258.58,260.55,259.17,240.33,286.98
2019-04-14 21:53:08.330000,L8,352.89,336.82,328.46,326.42,320.84,323.37,327.75,318.49,315.43,318.09,315.33,316.95,321.80,317.90,314.31,314.73,307.23,313.92,302.71,307.25,303.29,304.88,305.66,302.96,311.26
2019-05-16 21:53:15.907000,L8,374.01,355.67,364.06,343.49,341.24,338.14,347.17,334.95,338.12,340.55,335.68,339.09,339.95,338.14,337.37,338.30,333.71,329.60,323.72,325.92,332.30,327.78,346.22,306.85,
2019-05-23 21:59:30.770000,L8,306.24,307.51,297.94,293.87,299.28,296.94,302.38,291.25,292.14,297.56,295.18,294.89,294.46,283.81,284.13,284.08,274.37,277.72,269.17,264.50,263.82,,,,
2019-06-01 21:53:24.564000,L8,327.50,308.31,300.64,301.49,298.62,300.49,303.53,294.62,294.14,297.79,296.44,295.27,296.64,287.52,286.76,289.41,278.39,280.89,264.45,260.24,255.94,,,,
2019-06-08 21:59:38.441000,L8,317.17,306.55,296.94,296.50,296.66,297.34,301.64,288.97,289.02,297.13,293.04,295.05,293.64,284.61,281.98,283.20,275.04,278.82,270.49,267.84,260.02,,,,
2019-06-17 21:53:30.969000,L8,331.63,317.62,303.88,304.99,303.65,303.44,305.26,298.78,297.62,299.91,297.77,297.37,298.76,289.08,287.78,289.22,280.08,284.93,274.59,273.19,269.32,264.59,250.74,,
2019-06-24 21:59:43.906000,L8,315.19,311.35,298.29,294.34,299.12,297.73,300.64,291.26,291.22,297.72,294.54,294.60,293.39,280.73,281.89,281.07,275.07,277.08,268.03,264.99,259.69,,,,
2019-07-10 21:59:47.381000,L8,310.32,303.29,298.77,293.69,296.63,296.96,296.91,289.51,288.22,295.34,293.08,292.98,292.03,278.60,277.42,274.68,,,,,,,,,
2019-07-26 21:59:52.236000,L8,310.54,307.61,298.01,292.07,298.42,296.25,298.10,289.89,293.26,296.96,293.19,294.17,290.83,280.10,277.86,280.94,271.97,277.53,266.51,267.52,259.21,255.41,,,
2019-08-04 21:53:45.137000,L8,308.35,303.83,294.35,289.98,292.32,293.40,295.12,285.48,286.50,292.93,289.29,290.71,288.00,273.05,276.02,276.75,270.20,273.26,260.85,259.80,252.10,,,,
2019-08-27 22:00:02.527000,L8,303.23,300.79,290.15,288.18,288.46,290.49,291.02,284.98,285.67,291.38,288.18,290.23,287.58,273.20,274.19,269.65,262.59,270.00,259.26,259.96,252.58,253.52,253.00,,
2019-09-28 22:00:12.065000,L8,347.77,329.78,323.86,319.80,316.82,318.67,322.39,312.73,311.76,313.55,310.85,314.49,318.22,313.05,312.57,308.23,309.15,311.56,305.05,306.78,304.63,306.61,307.50,314.47,314.97
2019-10-30 22:00:14.793000,L8,372.06,367.37,359.77,361.13,361.91,361.18,358.44,364.14,359.10,361.17,362.89,359.25,360.63,368.17,364.93,,,,,,358.60,361.61,355.46,351.74,353.17
2019-11-24 21:53:59.608000,L8,343.00,326.77,320.34,317.28,314.20,317.02,319.33,311.75,311.28,310.23,308.87,311.89,314.20,314.57,312.10,309.69,312.05,310.08,303.69,305.45,305.04,316.99,315.16,318.82,321.10
2019-12-26 21:53:55.397000,L8,,263.41,296.64,292.31,294.20,297.59,297.84,290.05,291.77,294.41,291.60,291.73,293.60,291.70,283.49,285.58,273.71,284.98,273.99,277.73,257.06,255.38,256.99,253.25,289.27
2020-01-11 21:53:51.736000,L8,339.79,323.91,317.28,313.88,310.81,314.58,315.94,309.57,310.53,307.97,307.27,310.10,313.40,312.24,309.57,307.97,310.07,308.65,301.14,302.13,304.54,315.03,316.58,322.08,320.16
2020-01-18 22:00:00.864000,L8,339.64,325.89,319.34,314.67,311.79,316.40,319.56,310.16,308.68,307.66,306.90,309.56,315.15,309.83,306.61,306.33,304.91,305.71,299.37,300.72,297.96,304.27,306.03,313.81,316.97
2020-01-27 21:53:47.263000,L8,338.76,322.54,315.54,308.86,307.35,310.71,312.63,303.72,301.56,296.05,297.59,301.52,312.34,,,,,,,,,,,,
2020-02-19 21:59:52.118000,L8,335.91,321.29,310.50,305.69,305.99,308.20,310.53,290.24,287.37,288.59,300.06,304.69,308.03,302.67,296.89,298.87,298.59,308.65,,,,242.71,274.80,281.82,306.61
2020-05-09 21:59:15.004000,L8,304.41,300.33,287.13,289.82,294.51,293.21,293.65,287.39,291.33,295.94,291.58,291.92,290.47,276.58,273.31,276.47,246.24,269.97,255.05,254.65,,,,,
2020-05-18 21:53:06.441000,L8,,,,,,,,,290.34,308.18,307.19,308.61,310.97,309.13,302.08,298.85,297.66,299.67,290.76,292.20,281.95,284.43,277.41,257.48,242.58
2020-06-03 21:53:12.345000,L8,311.62,306.50,295.69,293.43,296.30,293.74,295.17,292.27,289.03,295.41,296.29,293.03,292.56,282.73,282.54,280.23,274.30,274.69,264.53,260.07,230.64,,,,
2020-07-21 21:53:34.880000,L8,306.39,302.04,282.98,285.96,284.29,286.72,287.83,280.60,280.09,289.28,286.01,283.52,287.57,270.82,267.44,266.90,255.27,260.71,243.17,252.13,,,,,
2020-07-28 21:59:47.467000,L8,309.95,306.94,296.31,292.99,296.45,294.76,296.96,288.17,290.54,295.41,293.67,292.64,293.64,278.69,276.26,273.96,263.95,271.51,258.50,258.21,,,,,
2020-10-16 22:00:11.491000,L8,347.74,330.94,324.43,322.04,320.00,322.21,323.64,316.21,314.77,316.12,313.35,319.11,322.32,317.48,317.55,312.20,314.03,311.09,308.11,308.67,309.14,313.78,314.93,332.62,313.53
2020-12-03 22:00:12.476000,L8,342.84,326.27,319.61,314.40,313.04,317.26,317.53,310.25,310.29,309.10,308.74,311.64,315.97,312.97,308.61,309.07,306.70,308.46,302.07,304.44,303.51,311.07,310.98,320.67,321.35
2020-12-12 21:54:01.522000,L8,340.98,326.24,318.76,312.79,310.21,318.23,316.78,309.31,310.59,308.11,307.98,310.15,315.08,310.82,307.29,305.68,306.42,308.16,302.82,301.40,301.70,316.62,312.24,322.00,322.43
2021-01-04 22:00:06.608000,L8,347.40,329.21,323.11,319.52,314.01,319.09,320.05,312.49,313.26,311.73,309.19,313.19,316.71,316.51,308.61,311.40,308.68,310.30,302.21,304.15,298.25,312.06,309.28,313.84,318.21
2021-01-20 21:59:59.829000,L8,345.51,327.13,315.95,313.01,311.96,315.34,317.71,307.95,311.18,310.27,306.46,309.84,313.17,309.44,302.53,302.52,301.17,302.55,294.64,296.34,291.75,299.91,301.43,305.82,316.17
2021-01-29 21:53:48.540000,L8,303.65,304.20,294.29,288.62,294.32,292.02,279.93,,,,,282.88,289.73,280.60,275.04,278.37,272.40,275.71,261.79,265.25,253.65,264.84,266.82,258.86,299.13
2021-02-21 21:59:53.544000,L8,,,,,,,,,,,,,,,,,,,,,,,242.86,229.33,270.53
2021-03-25 21:59:39.300000,L8,291.10,297.08,291.96,290.88,284.79,291.12,291.35,284.84,286.44,290.72,285.74,289.76,289.47,280.17,274.13,278.09,263.27,271.87,257.00,259.69,231.31,,253.30,238.73,286.21
2021-04-03 21:53:26.137000,L8,292.26,293.55,285.11,283.71,286.85,283.67,286.74,283.86,283.48,289.41,282.71,284.33,284.60,276.48,266.97,270.22,244.72,264.06,249.19,248.36,,,,,
2021-05-05 21:53:09.749000,L8,352.52,338.46,331.61,325.25,321.66,327.24,328.46,319.17,315.33,321.44,318.27,322.14,325.92,318.01,318.35,313.37,312.77,313.24,306.33,304.54,301.96,308.29,304.30,283.09,284.08
2021-06-22 21:53:32.717000,L8,,,,,,,,,278.53,295.87,293.52,292.46,296.65,284.13,281.52,281.08,270.75,276.26,263.87,261.54,255.93,,,,
2021-07-08 21:53:34.932000,L8,306.41,302.87,287.23,285.88,290.15,288.82,291.36,280.86,282.14,291.31,283.86,287.62,289.04,273.51,271.10,273.29,253.32,264.60,,,,,,,
2021-07-24 21:53:40.405000,L8,366.84,350.12,341.47,335.14,334.27,332.78,337.37,330.84,323.71,329.39,322.33,331.46,334.07,326.24,330.81,323.01,322.01,321.94,313.21,314.18,310.17,315.64,311.96,248.37,
2021-07-31 21:59:54.645000,L8,305.25,304.30,290.98,287.72,293.99,293.88,292.30,286.01,291.56,293.81,291.95,291.84,291.28,274.30,272.05,272.95,245.52,266.26,247.35,254.35,230.83,,,,
2021-08-09 21:53:47.526000,L8,309.97,305.65,287.67,287.56,292.42,290.83,289.82,283.93,287.09,291.64,287.26,289.29,289.03,273.89,273.16,274.69,262.48,258.38,254.64,259.37,245.95,242.77,,,
2021-08-16 22:00:00.606000,L8,315.40,312.29,297.96,294.83,298.31,298.89,293.87,283.72,292.96,289.62,,,,,,,,,,,,,,,
2021-09-01 22:00:05.226000,L8,353.45,339.18,330.93,329.08,321.28,324.84,326.86,318.32,315.99,319.96,316.61,319.64,323.86,319.62,314.70,317.96,308.58,313.70,306.49,311.83,303.14,310.17,307.96,308.41,310.73
2021-09-10 21:53:56.812000,L8,352.60,318.08,301.87,298.63,301.56,301.76,301.54,295.26,300.42,299.00,299.82,296.44,298.75,290.22,284.50,286.83,283.60,279.64,277.10,274.07,273.57,279.02,279.17,270.14,302.95
2021-10-12 21:54:05.415000,L8,353.64,330.38,320.63,317.63,314.64,314.47,318.34,307.88,312.08,311.13,309.67,310.71,313.12,309.46,306.30,304.70,304.34,306.52,299.99,301.84,303.61,308.96,322.95,317.92,314.43
2021-10-19 22:00:17.158000,L8,300.34,299.37,287.78,285.08,287.48,287.92,287.91,281.24,285.65,287.87,285.83,284.88,280.94,273.65,275.56,266.12,254.43,240.34,238.13,253.62,258.38,263.52,263.84,262.45,294.61
2021-11-18 21:59:23.089000,L9,348.25,331.81,324.66,322.56,317.06,319.87,321.22,314.75,313.07,312.68,309.34,315.00,319.03,316.02,315.21,312.53,312.00,310.48,305.68,306.82,307.12,313.85,314.39,322.73,316.52
2021-11-20 22:00:11.610000,L8,355.20,343.85,336.19,338.52,331.47,336.85,339.69,331.48,331.33,335.26,331.01,335.97,341.53,344.21,343.83,344.62,341.96,338.62,331.22,340.21,334.84,347.37,341.79,348.98,359.59
2021-12-22 22:00:09.882000,L8,,,,,,,,,,400.54,336.44,335.39,343.99,320.67,351.08,317.59,315.19,316.91,309.91,310.95,323.33,342.03,342.98,,
2021-12-23 21:53:57.848000,L9,345.80,323.79,315.56,310.67,310.52,313.20,314.00,306.09,310.86,305.34,302.82,306.47,309.25,308.30,304.03,302.42,302.53,303.15,296.19,298.18,294.55,306.39,304.33,314.55,316.98
2021-12-30 22:00:08.484000,L9,342.99,328.30,320.34,316.80,309.36,316.13,319.02,308.70,310.13,307.48,303.42,310.84,314.64,312.86,305.57,307.60,304.54,307.01,297.98,300.13,293.70,308.17,304.14,313.81,317.82
2021-12-31 21:53:55.291000,L8,344.57,330.09,322.36,319.16,313.66,320.05,320.98,312.90,311.85,311.11,308.69,314.65,318.44,313.59,312.54,310.56,310.93,310.21,304.01,302.68,304.46,315.56,313.81,322.29,322.78
2022-01-07 22:00:05.789000,L8,345.67,324.21,320.05,313.11,308.09,314.72,316.33,306.79,306.84,305.51,304.53,308.63,311.20,308.77,303.10,306.23,300.81,304.41,295.49,299.02,294.22,303.52,304.10,313.11,313.54
2022-01-08 21:53:55.798000,L9,352.38,328.13,320.35,315.31,311.17,318.99,318.39,308.90,309.72,307.62,306.38,310.53,314.36,310.72,306.95,307.44,307.01,306.64,300.11,301.39,299.06,309.45,309.57,316.27,318.18
2022-01-31 22:00:07.787000,L9,341.98,325.01,318.55,312.53,308.59,314.66,314.81,305.30,307.29,304.99,303.61,308.24,312.70,309.41,302.33,307.33,300.07,305.04,294.73,298.74,289.02,304.84,303.32,311.55,313.07
2022-02-01 21:53:48.690000,L8,,,,,,,,,,,,268.86,276.14,265.07,257.24,265.70,,,,,,,,,
2022-02-16 22:00:02.239000,L9,293.60,292.21,280.65,275.30,275.95,285.25,282.26,274.21,274.62,278.52,276.98,277.31,281.48,269.20,267.29,271.37,257.15,264.67,252.71,259.73,243.75,256.46,256.94,,
2022-02-24 21:59:52.897000,L8,347.64,327.12,320.13,317.28,312.13,316.90,318.24,308.97,310.27,310.07,306.75,309.24,314.31,312.15,307.22,309.67,303.45,305.20,295.89,299.28,293.73,303.90,305.16,309.13,312.00
2022-03-05 21:53:40.654000,L8,355.54,327.69,320.22,316.52,313.37,317.61,319.92,308.46,309.92,309.99,306.32,309.26,313.90,311.39,307.00,306.07,303.48,305.18,296.81,297.33,293.03,302.08,302.89,305.31,309.95
2022-04-13 21:59:41.496000,L8,348.46,330.70,322.49,319.53,316.44,316.55,321.80,311.96,310.32,311.76,307.79,311.68,315.60,310.80,306.46,307.33,302.68,302.05,296.13,295.53,295.00,298.16,299.16,300.33,305.60
2022-04-14 21:53:31.437000,L9,343.90,326.23,317.37,312.23,314.07,316.32,318.87,307.97,,,,,,294.96,312.14,291.83,300.68,256.50,291.84,280.67,283.61,291.68,291.10,287.70,306.87
2022-04-22 21:53:28.835000,L8,364.22,337.26,326.96,322.46,322.00,321.32,326.14,315.24,314.00,317.07,312.04,318.56,320.81,317.55,314.54,311.86,309.38,311.18,301.62,302.50,296.16,303.30,303.29,294.34,307.65
2022-04-29 21:59:37.379000,L8,354.54,342.12,334.75,331.50,324.78,329.10,331.65,325.14,321.59,324.31,318.94,324.64,326.51,322.32,318.17,319.93,314.55,316.87,308.11,310.30,302.46,311.68,310.41,302.45,306.56
2022-05-07 21:59:32.291000,L9,358.98,344.72,337.44,336.50,329.90,331.59,336.32,327.14,324.15,327.34,322.42,331.78,331.39,326.07,323.23,322.62,319.62,320.03,311.31,312.24,308.06,314.75,311.94,306.81,289.88
2022-05-24 21:53:36.556000,L8,305.41,300.35,287.13,287.04,290.97,290.09,294.59,286.34,282.37,292.27,283.41,291.16,290.68,276.41,271.63,272.91,246.01,262.94,254.05,254.13,231.91,,,,
2022-05-31 21:59:50.726000,L8,,,,283.11,279.05,288.88,291.92,279.52,273.74,,279.95,288.67,288.43,272.01,267.95,276.23,265.89,272.06,255.15,254.06,,,,,
2022-07-02 22:00:06.048000,L8,298.30,299.57,282.52,285.01,296.01,296.85,298.08,289.49,287.14,288.92,,,,,,,,,,,,,,,
2022-07-03 21:53:32.375000,L9,320.17,313.98,295.03,291.66,298.71,298.91,298.87,290.97,293.37,297.79,293.40,293.46,296.80,278.53,280.39,280.58,270.48,275.44,264.68,262.92,254.32,,,,
2022-08-03 22:00:18.311000,L8,306.65,302.16,282.24,286.28,292.99,289.54,292.74,282.23,287.52,293.13,288.86,291.79,288.39,272.10,268.38,273.31,241.80,255.87,251.30,254.43,,,,,
2022-08-04 21:53:47.033000,L9,317.76,312.67,292.57,292.70,298.01,296.77,299.04,290.95,293.89,297.40,293.59,294.58,294.87,279.42,280.17,280.37,272.35,277.54,265.62,267.55,259.73,256.04,,,
2022-08-11 22:00:01.791000,L9,346.17,330.34,317.96,312.42,311.58,313.09,316.92,306.83,305.48,311.00,307.88,307.34,313.31,306.28,302.05,304.70,292.71,298.02,290.71,288.98,282.02,287.94,280.88,262.67,286.86
2022-08-12 21:54:11.286000,L8,360.37,348.61,338.73,337.91,330.95,337.59,337.25,331.00,330.33,331.77,329.11,331.29,337.73,332.46,333.75,333.22,330.64,330.11,322.02,321.14,315.24,318.86,324.46,308.41,298.71
2022-08-20 21:53:53.868000,L9,357.04,330.84,326.02,323.02,321.58,319.47,326.45,313.61,313.56,314.66,312.16,316.66,320.16,314.33,310.33,310.84,307.52,313.38,301.03,301.13,304.88,315.77,323.02,317.15,311.20
2022-08-27 22:00:05.491000,L9,302.44,298.19,283.48,284.20,283.65,287.74,288.00,278.86,284.23,288.37,282.84,286.80,287.11,270.40,269.04,270.67,244.62,252.01,250.39,250.42,238.02,255.59,254.63,,
2022-08-28 21:54:12.589000,L8,359.82,348.75,339.59,339.91,333.43,338.59,337.95,332.93,334.16,331.34,330.77,333.38,339.05,336.33,338.21,340.45,335.92,333.10,320.23,322.37,317.02,332.03,331.41,323.53,313.28
2022-09-05 21:53:54.124000,L9,309.89,302.98,291.06,287.55,294.81,292.95,293.87,286.92,288.43,293.02,289.71,291.73,290.45,271.21,276.17,273.37,246.34,250.96,255.34,259.25,253.99,258.18,260.41,235.42,281.86
2022-09-12 22:00:07.391000,L9,304.48,302.06,287.41,286.04,291.79,292.62,294.00,283.95,285.98,292.10,287.74,290.80,289.42,272.09,271.40,273.71,245.10,255.79,259.19,259.34,253.75,256.29,256.51,,
2022-10-06 22:00:26.730000,L8,348.65,332.51,325.40,321.20,315.63,322.79,322.67,313.83,314.04,315.28,311.78,315.13,320.64,315.73,313.07,315.00,308.29,312.55,303.74,309.30,304.88,316.33,314.17,319.51,315.90
2022-10-22 22:00:27.201000,L8,350.79,336.13,330.10,327.97,325.03,328.03,328.94,321.57,319.35,320.27,317.74,322.19,324.97,322.03,320.66,321.69,319.13,318.64,310.99,317.08,312.43,320.42,318.14,329.81,340.49
2022-10-23 21:54:07.910000,L9,354.43,343.13,335.02,333.46,330.99,331.62,335.56,331.36,325.51,326.48,322.83,331.22,332.13,329.09,328.35,329.03,334.10,328.39,322.32,322.66,342.48,329.21,337.44,347.05,343.91
2022-12-01 22:00:15.540000,L9,346.19,329.87,321.82,317.27,314.98,318.19,319.50,312.93,312.78,311.73,310.10,310.35,318.12,316.12,314.36,315.96,313.59,312.19,303.76,305.46,304.15,316.60,316.60,319.00,320.66
2022-12-02 21:54:14.237000,L8,347.73,332.63,325.73,322.52,319.45,323.58,324.49,319.44,317.10,316.50,315.56,319.51,321.89,321.97,321.43,321.90,321.58,320.46,310.34,315.61,314.05,325.48,321.57,327.71,328.24
2022-12-25 22:00:15.054000,L8,360.96,357.55,353.05,352.22,349.49,355.00,351.18,355.34,352.82,343.49,339.48,342.62,353.27,341.37,340.58,342.72,342.66,333.83,327.88,331.72,325.21,334.64,326.67,330.83,340.55
2022-12-26 21:54:05.616000,L9,371.94,363.38,362.57,358.94,356.83,357.46,358.41,363.04,361.32,350.96,353.48,357.22,357.82,353.12,347.13,351.19,,,,,343.43,344.05,349.77,348.00,354.34
2023-01-19 21:53:58.846000,L8,349.07,329.18,321.86,317.07,314.25,318.46,319.82,311.57,311.61,310.26,307.91,309.27,315.63,312.37,310.19,312.36,308.60,309.22,302.06,306.01,301.97,308.84,313.55,317.76,323.57
2023-02-19 22:00:13.172000,L9,346.42,332.91,324.91,320.20,316.93,322.84,322.56,315.00,312.68,314.58,310.95,313.67,318.50,314.64,311.30,314.20,309.23,311.18,303.66,305.56,297.97,305.09,304.87,310.86,315.22
2023-02-28 21:53:56.178000,L9,351.15,337.17,328.75,324.65,325.40,346.62,331.40,322.26,316.84,319.07,312.88,318.75,319.94,315.12,318.88,316.14,315.93,316.01,307.32,309.35,302.92,312.42,309.66,310.88,317.66
