dates,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024,satname
2016-01-23 21:59:56+00:00,335.6816666666667,322.755,307.6016666666667,304.4266666666667,305.06333333333333,305.83500000000004,306.8666666666666,297.30333333333334,300.67833333333334,302.33666666666664,301.8883333333334,303.705,302.85833333333335,295.9316666666667,293.6366666666667,292.165,285.685,282.6016666666667,276.10166666666663,280.76,275.4266666666667,292.346,300.28499999999997,302.4525,304.97249999999997,L8
2016-02-24 21:59:45+00:00,349.53599999999994,330.158,316.28200000000004,313.078,310.31399999999996,314.09000000000003,317.88,306.67400000000004,308.304,306.716,306.218,308.87399999999997,308.666,307.16400000000004,302.16,299.26599999999996,297.96400000000006,294.03999999999996,287.67999999999995,291.864,289.14599999999996,297.66,296.298,297.19,311.15749999999997,L8
2016-03-04 21:53:33+00:00,349.53599999999994,330.158,316.28200000000004,307.1433333333334,304.055,308.34499999999997,311.7366666666667,301.685,302.57166666666666,302.075,301.1366666666667,303.87166666666667,303.3,307.16400000000004,295.54333333333335,294.53833333333336,290.635,288.4933333333333,279.99333333333334,285.52833333333336,281.22999999999996,297.66,288.1766666666667,297.19,303.022,L8
2016-03-11 21:59:42+00:00,349.40000000000003,330.5783333333333,318.055,309.80428571428575,306.7914285714286,310.8228571428572,313.8957142857143,303.7357142857143,303.9371428571429,303.8528571428571,302.48857142857145,305.84857142857146,305.42571428571426,308.49,298.1842857142857,296.29571428571427,293.05285714285714,290.3528571428571,279.99333333333334,287.26142857142855,281.22999999999996,297.9066666666667,288.1766666666667,297.5133333333333,304.545,L8
2016-03-20 21:53:27+00:00,349.40000000000003,326.2685714285714,314.8328571428571,307.5075,305.24625,308.61125,311.78125,301.78125,301.90500000000003,302.3175,300.71125,304.04499999999996,303.385,304.5157142857143,295.60875,294.15999999999997,290.0675,287.94,276.72714285714284,284.3375,277.22142857142853,297.9066666666667,283.3728571428572,289.71285714285716,300.7857142857143,L8
2016-03-27 21:59:33+00:00,349.40000000000003,321.88375,311.26,304.6922222222222,302.41,306.12333333333333,309.2688888888889,299.38222222222225,299.4322222222222,300.6666666666667,298.6044444444444,301.8744444444444,301.0988888888889,300.70875,292.84555555555556,291.78666666666663,286.8966666666667,285.5,273.97625,281.2733333333333,273.5525,297.9066666666667,279.02375,282.08625,297.10875,L8
2016-04-21 21:53:12+00:00,350.9266666666667,322.325,312.24,302.985,302.86555555555555,306.81999999999994,309.9855555555556,300.02555555555557,299.53555555555556,300.7911111111111,298.8622222222223,301.83888888888885,301.7855555555555,301.16125,293.1211111111111,292.2422222222222,286.6166666666666,286.4455555555556,273.63125,281.5966666666667,270.28857142857146,296.585,277.67875000000004,277.06875,296.19750000000005,L8
2016-05-14 21:59:24+00:00,344.30833333333334,318.84625,308.96500000000003,298.93,299.3933333333333,304.07222222222225,307.4088888888889,297.10333333333335,296.2888888888889,298.4944444444444,296.17777777777775,299.3177777777778,299.0444444444445,296.45124999999996,289.16555555555556,288.65333333333336,281.54777777777775,282.81222222222226,268.1625,276.74555555555554,262.6042857142857,286.995,272.4328571428572,271.3542857142857,296.19750000000005,L8
2016-06-15 21:59:33+00:00,340.3542857142857,317.73,308.0622222222222,298.1766666666667,298.896,303.559,306.88199999999995,296.28000000000003,295.571,298.185,295.957,298.75300000000004,299.0444444444445,296.45124999999996,289.16555555555556,288.65333333333336,281.54777777777775,282.81222222222226,267.6866666666667,276.17999999999995,262.24625000000003,282.5042857142857,272.4328571428572,271.3542857142857,296.19750000000005,L8
2016-07-17 21:59:49+00:00,341.86857142857144,319.72,308.96666666666664,299.3133333333333,299.611,304.502,307.476,296.957,295.97900000000004,299.17499999999995,296.71500000000003,299.145,299.44444444444446,297.235,289.78666666666663,289.63,281.6377777777777,283.1433333333333,267.39777777777783,276.646,261.69124999999997,280.25142857142856,270.0414285714286,261.0185714285714,293.43714285714293,L8
2016-08-11 21:53:42+00:00,338.90999999999997,315.04111111111115,305.74666666666667,296.9122222222222,298.143,302.196,303.68199999999996,295.211,294.355,298.221,296.18555555555554,298.7933333333333,299.0375,297.21714285714285,289.35875,289.62375000000003,280.8825,282.68874999999997,266.32500000000005,276.1022222222222,259.32142857142856,279.495,268.62166666666667,257.625,290.9333333333334,L8
2016-08-18 21:59:57+00:00,338.90999999999997,314.605,303.89099999999996,296.169,298.2445454545454,301.65727272727275,302.40181818181816,294.4809090909091,294.09,298.0863636363636,296.238,297.966,297.2988888888889,294.38,287.59999999999997,287.21,280.8825,282.68874999999997,266.32500000000005,274.19800000000004,259.32142857142856,276.0128571428572,266.9585714285714,252.21857142857147,289.6557142857143,L8
2016-08-27 21:53:50+00:00,341.05,315.558,304.22499999999997,296.452,298.9872727272727,302.26363636363635,302.25272727272727,294.5781818181818,294.4227272727273,298.8309090909091,297.159,298.31399999999996,297.9477777777778,294.08625,288.76,287.7633333333333,282.26374999999996,282.98625000000004,267.89,275.1,260.4614285714286,277.35571428571427,270.0814285714286,252.54857142857142,289.81142857142856,L8
2016-09-12 21:53:54+00:00,341.37999999999994,315.58900000000006,303.91400000000004,297.81888888888886,301.01300000000003,304.03000000000003,303.823,295.916,296.584,300.781,299.8077777777778,300.12555555555554,300.46125,293.56624999999997,292.02,289.62125,286.40285714285716,286.4714285714286,275.07375,277.77555555555557,268.9157142857143,278.20285714285717,278.63,250.52142857142857,293.12333333333333,L8
2016-10-14 21:54:00+00:00,344.6771428571428,321.55333333333334,309.0444444444445,303.00625,305.6355555555555,308.6833333333333,308.0522222222222,300.26,301.00444444444446,304.39,304.64625,304.5675,306.50714285714287,300.3742857142857,299.89142857142855,295.41285714285715,296.35999999999996,294.8,283.52714285714285,284.735,279.98333333333335,281.13375,291.22,264.4116666666667,305.126,L8
2016-10-30 21:54:01+00:00,341.50714285714287,320.73333333333335,308.1744444444444,303.71,304.3566666666667,307.42333333333335,306.76666666666665,299.1688888888889,300.00888888888886,303.39444444444445,303.5625,303.5725,304.7114285714286,298.7857142857143,298.81142857142856,293.6528571428571,295.46000000000004,293.02833333333336,282.61,283.83625,280.61571428571426,280.62875,288.425,267.8933333333333,305.056,L8
2016-11-22 22:00:11+00:00,347.21714285714285,323.90666666666664,311.49666666666667,307.4011111111111,307.8888888888889,310.42777777777775,309.6122222222223,302.3755555555556,303.1622222222222,305.6711111111111,306.52750000000003,306.34,308.3742857142857,304.05428571428575,303.8314285714286,297.9157142857143,302.14833333333337,298.81666666666666,288.9542857142857,289.4325,288.6671428571429,287.34625,291.8457142857143,275.06142857142856,307.23333333333335,L8
2016-12-24 22:00:05+00:00,350.3771428571428,325.4944444444444,313.4888888888889,309.6033333333333,309.4088888888889,311.9755555555555,310.9477777777778,304.34555555555556,305.15555555555557,306.56666666666666,307.8275,308.0,308.28249999999997,304.445,303.42875,298.37624999999997,301.19428571428574,298.70714285714286,292.3828571428571,292.255,292.58714285714285,292.985,292.325,278.97625,308.32428571428574,L8
2017-01-25 21:59:56+00:00,348.7714285714286,323.53,313.09666666666664,308.71888888888884,308.72333333333336,311.15999999999997,310.47555555555556,304.0411111111111,304.8977777777778,305.6488888888889,306.91625,307.7075,308.36375,304.27875,302.9025,298.5275,300.8985714285714,299.28428571428566,292.77571428571434,292.16125,292.9414285714286,294.655,293.87,287.69875,309.2925,L8
2017-02-03 21:53:41+00:00,348.7714285714286,320.879,310.875,306.568,306.71500000000003,309.097,308.621,302.30699999999996,303.302,304.12600000000003,304.8022222222222,305.49111111111114,305.90111111111105,301.01777777777784,299.08444444444444,296.07,295.95000000000005,295.49625,287.135,292.16125,292.9414285714286,294.655,293.87,287.69875,306.8888888888889,L8
2017-04-24 21:53:01+00:00,342.412,321.855,316.74,310.67833333333334,308.05333333333334,311.29333333333335,313.9266666666667,306.105,305.6983333333333,304.7066666666667,304.1166666666666,306.01666666666665,307.4566666666667,303.40333333333336,298.77500000000003,299.33500000000004,292.15333333333336,295.3,283.8666666666666,296.612,290.526,298.718,294.938,296.018,308.22333333333336,L8
2017-05-01 21:59:07+00:00,345.936,324.53999999999996,318.84166666666664,314.0133333333334,310.90500000000003,314.03333333333336,317.24833333333333,309.17,308.1333333333333,308.0516666666667,306.3283333333333,309.39500000000004,310.73333333333335,306.75333333333333,301.5183333333334,302.7283333333333,295.1433333333334,298.5133333333333,286.56333333333333,298.848,293.732,300.85,298.448,294.32800000000003,308.295,L8
2017-06-11 21:53:21+00:00,350.164,329.07166666666666,323.0333333333333,318.2816666666667,315.34833333333336,318.0783333333333,321.43,313.475,313.19666666666666,312.9866666666666,311.49,314.36999999999995,315.84,312.63000000000005,306.61333333333334,309.66333333333336,302.6766666666667,305.53833333333336,283.56800000000004,296.67,291.145,298.97,294.9675,288.39250000000004,306.33,L8
2017-07-29 21:53:37+00:00,356.09999999999997,327.074,324.65749999999997,314.502,313.71,314.648,316.75200000000007,310.31399999999996,310.184,312.12199999999996,309.95799999999997,311.448,310.996,314.75,309.115,312.78749999999997,306.04499999999996,308.17999999999995,281.10666666666674,298.86,295.235,297.93500000000006,293.06499999999994,271.975,300.2366666666666,L8
2017-08-05 21:59:51+00:00,356.605,335.646,333.205,321.934,320.508,321.236,322.572,315.95199999999994,315.17600000000004,317.672,315.188,317.162,317.12,324.755,318.6325,320.65250000000003,317.245,316.92,297.42,299.31333333333333,294.3633333333333,298.26666666666665,295.09666666666664,268.89000000000004,306.525,L8
2017-10-01 21:53:54+00:00,356.605,330.22333333333336,326.354,316.88166666666666,315.71166666666664,315.93,315.92,310.40166666666664,308.81333333333333,312.67333333333335,315.188,312.54333333333335,317.12,324.755,318.6325,320.65250000000003,317.245,316.92,297.42,299.31333333333333,294.3633333333333,298.26666666666665,295.09666666666664,268.89000000000004,306.525,L8
2017-10-17 21:53:58+00:00,355.142,330.5514285714286,326.6483333333333,317.6928571428571,316.25857142857143,316.8128571428571,317.2885714285714,311.2128571428571,309.5285714285714,313.0342857142858,314.68,313.28714285714284,317.5366666666667,323.168,318.20799999999997,318.646,316.418,315.502,299.0875,300.6575,297.0525,301.125,298.3375,268.89000000000004,307.61,L8
2017-12-11 22:00:00+00:00,350.31666666666666,321.66,317.22,308.282,307.51,308.36,306.372,301.724,299.8,303.912,305.2475,303.594,306.805,313.27,308.5,306.51666666666665,306.97333333333336,304.1666666666667,297.68,299.7666666666667,296.47666666666663,302.63,300.89000000000004,262.72,312.16499999999996,L8
2018-04-11 21:53:01+00:00,334.75,320.71666666666664,314.28333333333336,310.87333333333333,307.24333333333334,311.24333333333334,313.8733333333334,305.37666666666667,302.81333333333333,304.71666666666664,301.6166666666666,305.36999999999995,308.02666666666664,303.6133333333333,300.44666666666666,298.76666666666665,298.24,296.06,288.43666666666667,289.46,288.1566666666667,291.16,288.5566666666667,241.71,302.74666666666667,L8
2018-04-18 21:59:07+00:00,319.52333333333337,311.24666666666667,302.22,300.01,297.2033333333333,301.74333333333334,304.3966666666667,295.27666666666664,292.93666666666667,297.19666666666666,293.1066666666666,295.17,297.98333333333335,291.88000000000005,288.6266666666666,288.67,285.2866666666667,284.33,276.18,277.0466666666667,274.27333333333337,273.58666666666664,278.80500000000006,241.71,299.23,L8
2018-05-29 21:52:29+00:00,319.52333333333337,311.24666666666667,302.22,300.01,309.29,311.5975,314.9375,306.735,304.7175,309.2375,305.38,307.5225,297.98333333333335,291.88000000000005,288.6266666666666,302.7,285.2866666666667,284.33,276.18,277.0466666666667,288.6675,273.58666666666664,295.14000000000004,241.71,299.23,L8
2018-06-05 21:58:37+00:00,319.52333333333337,311.24666666666667,302.22,300.01,313.246,315.536,318.774,310.706,308.54,313.214,308.88199999999995,312.202,297.98333333333335,291.88000000000005,288.6266666666666,306.04,285.2866666666667,284.33,276.18,277.0466666666667,297.536,273.58666666666664,296.0375,241.71,299.23,L8
2018-07-16 21:52:51+00:00,309.23333333333335,306.84666666666664,295.83,291.8433333333333,310.62800000000004,312.082,314.944,306.72799999999995,305.24799999999993,311.524,306.63599999999997,309.43,292.12,282.1,281.54,302.418,275.1333333333334,276.96,266.6033333333333,267.95666666666665,298.9975,256.46999999999997,296.23333333333335,241.71,283.91,L8
2018-08-08 21:59:13+00:00,306.92,304.8025,293.7375,289.4375,305.22,307.32,309.81166666666667,302.1166666666666,305.24799999999993,307.705,302.48333333333335,305.2683333333333,290.14,279.315,279.32000000000005,298.02500000000003,270.37,273.975,263.565,265.265,298.9975,256.46999999999997,296.23333333333335,241.71,283.91,L8
2018-08-17 21:53:07+00:00,317.31800000000004,310.412,300.006,296.034,306.36428571428576,308.94428571428574,311.4585714285714,303.35714285714283,306.07666666666665,308.2457142857143,303.79857142857145,305.89285714285717,294.992,284.95,284.54,298.8442857142857,275.97,279.52799999999996,270.174,271.508,298.412,267.195,297.2325,259.235,292.20500000000004,L8
2018-10-04 21:53:26+00:00,323.1816666666667,313.815,304.4266666666667,300.4016666666667,307.74375,310.4225,312.86375,304.78249999999997,307.0257142857143,308.95875,304.80625,306.9925,298.74,289.97,289.5166666666667,300.3725,281.47833333333335,284.57166666666666,275.885,277.07666666666665,299.37666666666667,275.96999999999997,299.184,279.24333333333334,300.0,L8
2018-10-20 21:53:32+00:00,334.694,320.446,312.32,308.00800000000004,313.4771428571429,315.81,318.4171428571429,310.6685714285714,314.805,313.9042857142857,310.3357142857143,313.1285714285714,305.09,297.418,297.396,307.23857142857145,288.076,292.67600000000004,284.45,286.604,314.04200000000003,291.7525,308.474,304.71666666666664,310.03666666666663,L8
2018-11-05 21:53:36+00:00,336.94666666666666,322.59000000000003,314.67833333333334,310.85833333333335,313.935,316.51375,319.225,311.38625,314.67285714285714,313.97,310.5,313.61125,307.3833333333333,300.92833333333334,300.2866666666667,308.08125,291.565,296.07666666666665,287.89,290.82166666666666,312.44666666666666,295.848,308.9266666666667,308.94,313.42249999999996,L8
2018-11-28 21:59:46+00:00,336.94666666666666,319.01142857142855,311.94714285714286,307.93142857142857,307.265,310.78375,312.82375,304.72375,307.19428571428574,306.90125,303.82875,306.3575,304.6042857142857,298.7714285714286,297.7714285714286,300.21625,289.4114285714286,293.23285714285714,285.13142857142856,290.82166666666666,308.566,295.848,305.15,308.94,309.97799999999995,L8
2018-12-07 21:53:34+00:00,337.9871428571428,320.37375000000003,313.60249999999996,309.47,305.75500000000005,309.36375,311.33875,303.24875000000003,305.61571428571426,304.80375000000004,302.12624999999997,304.27375,305.9575,301.06624999999997,299.8,299.215,292.045,295.53375,287.34749999999997,292.8985714285714,302.444,299.075,307.998,311.498,312.38666666666666,L8
2019-02-16 21:59:35+00:00,347.418,324.50666666666666,319.72499999999997,315.7416666666667,311.5983333333333,315.4166666666667,317.74333333333334,309.91,308.3533333333333,308.36,306.695,309.40333333333336,311.6033333333333,310.29333333333335,307.16833333333335,306.4633333333333,301.8016666666667,304.33166666666665,296.3633333333333,305.56800000000004,301.2,309.70799999999997,308.038,317.492,314.3666666666666,L8
2019-02-25 21:53:22+00:00,347.4583333333333,325.56857142857143,320.2514285714286,316.17428571428576,312.08,316.25,318.43142857142857,310.48142857142864,308.96,309.10857142857145,307.42428571428576,310.1457142857143,312.5514285714286,310.85857142857145,307.4585714285714,307.1685714285714,302.2185714285714,305.09857142857146,296.86571428571426,305.19166666666666,300.91833333333335,308.59166666666664,308.0416666666667,316.355,314.86999999999995,L8
2019-03-04 21:59:30+00:00,347.2057142857143,325.855,320.36,315.8525,312.07875,316.34625,318.5,310.40625,309.2375,309.3025,307.68125,310.3025,312.82,310.93625000000003,307.21000000000004,307.22249999999997,302.00625,305.11,296.43874999999997,304.2728571428571,299.1028571428572,307.3614285714286,306.96999999999997,314.06857142857143,314.30375,L8
2019-03-20 21:59:26+00:00,347.1125,326.45444444444445,320.59555555555556,316.5077777777778,312.3588888888889,316.6011111111111,319.1744444444445,310.6744444444445,309.35,309.80222222222227,307.7888888888889,310.81,313.45222222222225,311.35,307.40666666666664,307.2,302.46888888888884,305.3433333333333,296.76666666666665,303.76750000000004,298.71875,306.35125,306.04625,312.6725,313.90777777777777,L8
2019-04-05 21:59:22+00:00,346.34285714285716,322.94444444444446,316.9533333333333,313.1188888888889,309.47444444444443,313.70000000000005,316.1666666666667,307.7688888888889,306.66111111111115,307.28888888888895,305.2633333333333,308.28666666666663,310.5877777777778,307.23777777777775,303.20000000000005,304.0522222222222,297.8322222222222,301.65666666666664,292.31444444444446,299.185,293.01624999999996,300.03625,305.9114285714286,311.7314285714286,310.72888888888883,L8
2019-04-14 21:53:08+00:00,347.16125,324.332,318.104,314.44899999999996,310.611,314.66700000000003,317.325,308.841,307.538,308.369,306.27,309.15299999999996,311.709,308.304,304.31100000000004,305.12,298.77200000000005,302.883,293.354,300.0811111111111,293.01624999999996,300.03625,305.88000000000005,310.635,310.782,L8
2019-05-16 21:53:15+00:00,350.52571428571434,326.16888888888894,321.5188888888889,315.5188888888889,312.6911111111111,316.0133333333333,319.21777777777777,310.26444444444445,309.6188888888889,310.8155555555556,308.41888888888894,311.02555555555557,313.4166666666667,309.75888888888886,305.8177777777778,306.9866666666667,300.75,303.90444444444444,294.33888888888885,300.92875000000004,289.09666666666664,296.56666666666666,304.54,307.4557142857143,308.7775,L8
2019-05-23 21:59:30+00:00,344.99,324.303,319.161,313.354,311.35,314.106,317.534,308.363,307.871,309.49,307.095,309.412,311.521,307.164,303.649,304.696,298.112,301.286,291.822,296.8811111111111,285.4857142857143,296.56666666666666,304.54,307.4557142857143,308.7775,L8
2019-06-17 21:53:30+00:00,343.41499999999996,325.9111111111111,319.41555555555556,314.21333333333337,311.99666666666667,314.3611111111111,318.1122222222223,308.86777777777775,308.4266666666667,310.40666666666664,307.84666666666664,310.0766666666666,312.28999999999996,306.41777777777776,303.0655555555556,304.7688888888889,297.13666666666666,301.1088888888889,293.3475,295.82125,282.6666666666667,292.838,302.85400000000004,305.07666666666665,308.265,L8
2019-06-24 21:59:43+00:00,343.41499999999996,324.45500000000004,317.303,312.226,310.70899999999995,312.698,316.365,307.107,306.706,309.13800000000003,306.51599999999996,308.529,310.4,303.849,300.94800000000004,302.399,294.92999999999995,298.706,290.53444444444443,292.3955555555556,279.38428571428574,292.838,302.85400000000004,305.07666666666665,308.265,L8
2019-07-10 21:59:47+00:00,339.73777777777775,322.5309090909091,315.6181818181818,310.5409090909091,309.4290909090909,311.2672727272727,314.5963636363636,305.5072727272727,305.0254545454546,307.8836363636364,305.2945454545454,307.11545454545455,308.72999999999996,301.5536363636364,298.8090909090909,299.8790909090909,294.92999999999995,298.706,290.53444444444443,292.3955555555556,279.38428571428574,292.838,302.85400000000004,305.07666666666665,308.265,L8
2019-07-26 21:59:52+00:00,336.818,321.28749999999997,314.1508333333333,309.0016666666667,308.51166666666666,310.0158333333333,313.2216666666667,304.2058333333333,304.045,306.97333333333336,304.2858333333333,306.0366666666667,307.2383333333333,299.7658333333333,297.06333333333333,298.30083333333334,292.84272727272725,296.7809090909091,288.132,289.908,276.8625,286.59999999999997,302.85400000000004,305.07666666666665,308.265,L8
2019-08-04 21:53:45+00:00,334.22999999999996,319.94461538461536,312.6276923076923,307.53846153846155,307.2661538461538,308.73769230769227,311.8292307692308,302.7653846153846,302.6953846153846,305.89307692307693,303.1323076923077,304.8576923076923,305.7584615384615,297.7107692307692,295.4446153846154,296.64307692307693,290.9558333333333,294.8208333333333,285.6518181818182,287.1709090909091,274.1111111111111,286.59999999999997,302.85400000000004,305.07666666666665,308.265,L8
2019-08-27 22:00:02+00:00,328.93600000000004,316.90333333333336,309.27166666666665,304.51,304.83916666666664,305.58666666666664,308.6275,299.6583333333333,299.8441666666667,303.8525,300.7916666666667,302.43666666666667,302.6425,293.2341666666667,291.83,292.2316666666667,286.29090909090905,290.2772727272727,280.746,281.719,266.2775,273.748,301.92666666666673,303.265,304.83,L8
2019-09-28 22:00:12+00:00,327.22,315.77363636363634,308.32,303.50636363636363,304.38363636363636,304.55,307.48818181818183,298.72090909090906,298.9509090909091,303.21090909090907,300.2018181818182,301.5872727272727,301.52,291.4290909090909,290.91636363636366,290.9445454545455,285.16600000000005,289.221,279.96333333333337,280.5533333333333,257.66333333333336,256.49333333333334,306.58000000000004,308.0933333333333,304.40333333333336,L8
2019-10-30 22:00:14+00:00,329.35,320.48199999999997,312.908,302.2677777777778,303.99333333333334,303.5577777777778,311.743,297.6477777777778,298.2788888888889,302.8777777777778,299.75111111111113,300.9477777777778,300.35777777777776,289.97333333333336,289.9144444444444,289.21333333333337,284.64250000000004,287.71,278.94142857142856,278.49571428571426,257.48,254.46499999999997,307.5,324.35333333333335,334.07000000000005,L8
2019-11-24 21:53:59+00:00,328.3625,318.7122222222222,309.7133333333333,300.04125,301.2025,301.745,309.69,295.54749999999996,295.69124999999997,299.7525,296.97125,298.305,297.87624999999997,287.7975,287.47875,286.27875,283.0157142857143,286.3485714285714,277.2316666666666,277.4166666666667,265.724,275.3066666666667,311.33000000000004,328.3433333333333,329.74666666666667,L8
2020-01-11 21:53:51+00:00,332.10571428571427,322.86571428571426,314.8228571428571,303.5316666666667,303.505,305.0683333333333,314.3342857142857,299.06666666666666,299.8333333333333,302.17,299.60833333333335,301.9316666666667,302.03833333333336,294.36833333333334,293.7183333333333,292.205,289.3383333333333,291.84666666666664,282.75,283.6066666666666,274.69399999999996,285.2375,313.08,326.77750000000003,327.35,L8
2020-01-18 22:00:00+00:00,333.0475,323.24375,315.3875,305.1228571428572,304.68857142857144,306.6871428571429,314.9875,300.65142857142854,301.09714285714284,302.95428571428573,300.65000000000003,303.0214285714286,303.9114285714286,296.57714285714286,295.56,294.22285714285715,291.5628571428571,293.82714285714286,285.1242857142857,286.0514285714286,278.57166666666666,289.044,311.3175,324.184,325.274,L8
2020-05-09 21:59:15+00:00,331.71000000000004,319.225,311.0225,308.9125,307.8275,310.3025,312.12,304.7175,305.455,305.45000000000005,303.655,305.8675,308.30499999999995,303.305,300.39750000000004,300.115,293.3175,298.60249999999996,289.8125,290.7375,302.5133333333333,312.09666666666664,312.59,318.2366666666667,319.41,L8
2020-07-21 21:53:34+00:00,305.4,301.185,285.055,287.89,289.4,289.96500000000003,290.74,283.995,285.71,292.61,288.79499999999996,287.72,289.02,273.7,270.375,271.685,250.755,265.34000000000003,249.11,253.39,,,,,,L8
2020-07-28 21:59:47+00:00,306.9166666666667,303.1033333333333,288.8066666666667,289.59,291.75,291.56333333333333,292.81333333333333,285.3866666666667,287.32,293.54333333333335,290.42,289.35999999999996,290.56,275.3633333333333,272.33666666666664,272.4433333333333,255.15333333333334,267.3966666666667,252.24,254.99666666666667,,,,,,L8
2020-10-16 22:00:11+00:00,317.1225,310.0625,297.7125,297.7025,298.8125,299.225,300.52,293.0925,294.1825,299.1875,296.15250000000003,296.7975,298.5,285.8925,283.64,282.3825,269.8725,278.32,266.2075,268.415,309.14,313.78,314.93,332.62,313.53,L8
2020-12-03 22:00:12+00:00,326.72999999999996,316.5475,305.8325,303.8475,303.445,305.23749999999995,306.49,298.8075,298.9225,302.47749999999996,300.4425,301.72749999999996,304.875,294.99,292.46500000000003,290.53249999999997,284.9875,287.9425,277.96250000000003,280.8625,306.325,312.42499999999995,312.95500000000004,326.645,317.44,L8
2020-12-12 21:54:01+00:00,329.58,318.486,308.418,305.636,304.798,307.83599999999996,308.54799999999994,300.908,301.256,303.604,301.95,303.412,306.916,298.15600000000006,295.43,293.562,289.274,291.986,282.934,284.96999999999997,304.7833333333333,313.8233333333333,312.7166666666667,325.09666666666664,319.1033333333333,L8
2021-01-04 22:00:06+00:00,332.55,320.27333333333337,310.8666666666667,307.95,306.3333333333333,309.71166666666664,310.465,302.8383333333333,303.25666666666666,304.9583333333333,303.1566666666667,305.0416666666667,308.54833333333335,301.215,297.6266666666667,296.535,292.5083333333333,295.03833333333336,286.1466666666667,288.1666666666667,303.15,313.3825,311.8575,322.2825,318.88,L8
2021-01-20 21:59:59+00:00,339.07,324.455,316.3616666666667,312.4583333333333,310.945,314.4816666666666,315.445,307.39666666666665,308.43833333333333,308.45666666666665,306.565,309.42833333333334,312.815,307.65166666666664,303.47499999999997,302.47166666666664,300.15833333333336,302.01166666666666,294.72499999999997,295.53499999999997,300.87,310.688,309.77200000000005,318.99,318.338,L8
2021-01-29 21:53:48+00:00,338.02,323.99833333333333,316.02500000000003,311.73,310.59,314.025,312.6066666666666,311.242,312.018,311.066,309.144,307.8016666666667,312.16333333333336,307.97,303.2716666666667,303.20666666666665,301.56666666666666,302.71166666666664,295.2733333333333,296.7083333333333,293.0,303.0466666666667,302.61333333333334,308.9683333333333,315.13666666666666,L8
2021-02-21 21:59:53+00:00,338.02,323.99833333333333,316.02500000000003,311.73,310.59,314.025,312.6066666666666,311.242,312.018,311.066,309.144,307.8016666666667,312.16333333333336,307.97,303.2716666666667,303.20666666666665,301.56666666666666,302.71166666666664,295.2733333333333,296.7083333333333,293.0,303.0466666666667,294.07714285714286,297.59142857142854,308.7642857142857,L8
2021-03-25 21:59:39+00:00,331.3171428571428,320.15285714285716,312.58714285714285,308.7514285714286,306.9042857142857,310.7528571428571,309.57,306.84166666666664,307.755,307.675,305.24333333333334,305.2242857142857,308.9214285714285,303.99857142857144,299.10857142857145,299.61857142857144,296.0957142857143,298.30571428571426,289.80571428571426,291.42,284.1871428571429,303.0466666666667,288.98,290.23375,305.945,L8
2021-04-03 21:53:26+00:00,326.435,316.8275,309.15250000000003,305.62125,304.3975,307.3675,306.71625,303.5585714285714,304.28714285714284,305.0657142857143,302.0242857142857,302.6125,305.88125,300.55875000000003,295.09125,295.94375,289.67375,294.025,284.72875,286.0375,284.1871428571429,303.0466666666667,288.98,290.23375,305.945,L8
2021-05-05 21:53:09+00:00,323.39142857142855,314.81142857142856,306.96999999999997,306.0225,304.605,307.99625,304.29857142857145,303.9814285714286,304.3671428571428,305.8257142857143,302.7271428571429,302.99125,303.5328571428572,298.1414285714286,291.8828571428572,293.6214285714286,286.1942857142857,291.58714285714285,281.3885714285714,282.80428571428575,280.02833333333336,300.9,287.65125,284.0425,302.26374999999996,L8
2021-07-08 21:53:34+00:00,307.78599999999994,305.48999999999995,296.82750000000004,297.89166666666665,299.91600000000005,301.878,293.9325,298.955,299.10749999999996,300.63,295.408,296.09499999999997,294.24250000000006,286.6725,277.95400000000006,282.30000000000007,270.39,278.54749999999996,265.655,267.41,258.90333333333336,282.375,273.742,263.166,291.224,L8
2021-07-24 21:53:40+00:00,298.35499999999996,298.27666666666664,290.4533333333334,294.868,304.378,305.366,286.0066666666667,304.6775,302.24,304.454,298.582,299.6983333333333,287.9333333333334,279.0833333333334,271.81000000000006,275.56000000000006,260.12999999999994,270.5466666666666,255.99333333333334,257.7666666666667,242.48,264.84,275.84800000000007,251.676,284.98749999999995,L8
2021-07-31 21:59:54+00:00,298.755,298.31,289.34999999999997,294.688,304.312,305.738,290.13000000000005,300.944,300.104,302.68,297.47666666666663,301.19166666666666,288.45,276.98333333333335,271.0625,273.75333333333333,251.17,267.39666666666665,251.17999999999998,254.13333333333333,231.07,,278.105,249.88,280.2733333333333,L8
2021-08-09 21:53:47+00:00,300.99800000000005,300.145,288.93,293.5,302.33,303.25333333333333,290.0525,298.10833333333335,297.935,301.1028571428572,296.01714285714286,299.49142857142857,288.59499999999997,276.21,271.482,273.9875,253.9975,265.1425,252.045,255.4425,236.03,242.77,278.105,249.88,280.2733333333333,L8
