dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,nzd0104-0002,nzd0104-0003,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0004,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,394.84,377.28,371.67,369.25,365.16,369.25,353.92,367.26,368.22,375.49,,281.55,283.45,370.06,369.92,368.13,365.63,362.15,353.30,348.17,339.16,341.15,341.14,352.94,352.67,347.92,347.28,337.59,321.27,333.46,342.61,348.25,357.17,358.04,354.62,342.15,343.28,334.90,342.03,348.02,353.34,330.51,358.50,379.61,,304.35,325.57,,,,,,,,,,351.17,,,,,,374.08,337.79,349.56,342.72,342.89,339.67,334.83,334.81,328.09,324.22,324.42,331.07,332.72,308.06,320.88,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,,,383.39,368.31,371.15,366.15,363.30,362.97,361.75,367.53,379.13,,,,378.39,370.24,368.97,362.37,366.53,349.81,347.12,340.53,338.72,350.14,355.09,355.84,350.18,343.76,344.29,313.31,333.44,343.95,338.14,345.84,353.24,345.88,350.62,347.60,333.36,337.42,335.40,339.53,319.38,343.74,365.59,,,332.67,,,,,,,,,,370.91,,,,,,346.49,322.87,347.48,339.93,350.41,336.55,339.60,329.52,,,,,,,,
2009-01-01 21:56:31.615000,L5,226.67,326.26,,,,,,,,,382.96,383.38,387.19,380.05,376.99,371.72,,,,,322.46,358.83,363.73,352.40,356.93,350.92,362.30,363.52,357.88,,353.93,353.47,358.29,349.55,,,,314.27,286.55,325.57,343.09,346.04,340.97,339.20,349.97,317.61,,,,,,319.13,309.01,333.13,315.76,310.90,303.19,300.86,248.15,127.20,343.41,319.67,381.81,389.44,,,,,,,,,,351.13,,,,,,361.53,338.64,350.93,345.80,356.92,351.11,350.50,351.95,340.34,342.60,343.29,336.31,336.11,310.16,318.90,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,385.90,387.85,388.16,390.47,385.14,377.28,374.26,375.54,367.46,364.95,347.95,352.18,351.32,342.62,,,,364.48,366.12,368.84,374.17,357.74,354.22,342.36,341.99,342.56,339.50,335.32,346.34,352.23,354.11,326.15,339.43,352.82,341.19,348.47,353.79,342.45,343.69,342.46,333.17,347.15,346.45,349.36,327.38,350.41,373.39,,324.97,340.48,,,,,,,,,,340.78,,,,,,335.64,312.05,350.44,342.58,354.53,346.95,345.64,340.90,341.88,333.44,333.81,341.34,336.87,293.19,307.86,
2010-02-21 22:02:44.773000,L5,232.56,339.75,,,,,,,,,,,388.96,376.47,371.59,375.37,373.50,376.82,372.53,372.40,374.34,368.46,369.61,363.40,358.47,349.35,357.63,274.34,289.63,306.02,293.57,316.62,303.19,365.81,369.73,352.08,351.84,324.13,320.28,327.48,337.79,337.25,336.52,349.22,348.36,298.74,340.19,346.89,341.95,330.90,329.49,327.55,326.34,323.50,312.89,336.24,341.73,341.91,322.73,338.46,367.97,365.25,403.05,390.27,,,,,,,,,,,,,,,,,344.86,355.37,345.21,356.22,360.78,361.50,356.80,360.48,347.69,365.31,,,,,
2011-01-07 22:01:44.406000,L5,237.84,346.00,,,,,,,,,,,,,,,388.89,391.55,386.85,380.01,378.83,372.06,377.21,370.77,370.71,374.11,375.82,,,378.66,376.36,375.88,373.99,370.65,374.30,363.64,362.35,346.02,343.17,353.74,358.06,357.92,359.70,354.95,356.18,324.54,348.72,355.94,353.06,357.36,353.48,352.20,345.38,340.02,335.27,345.68,355.42,353.16,337.39,364.26,378.58,,408.20,320.00,,,,,,,,,,340.83,,,,,,331.66,314.01,349.68,329.66,343.96,336.84,338.03,335.30,331.62,331.76,327.28,332.45,328.26,302.94,309.87,
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,394.58,387.31,381.45,378.83,375.20,369.46,372.19,371.20,367.99,384.84,,,,369.50,378.59,368.98,367.92,370.48,351.83,356.08,345.57,340.36,353.87,357.22,360.12,352.88,353.30,355.23,326.46,350.17,352.69,352.60,356.78,357.91,354.29,349.17,343.54,336.03,347.43,354.02,354.90,331.06,352.92,376.01,,,319.61,,,,,,,,,,320.24,,,,,,334.83,306.11,348.65,335.70,345.21,338.66,337.45,334.59,322.02,329.80,324.70,330.77,327.15,298.43,309.65,
2011-04-13 22:01:34.017000,L5,245.09,305.88,,,,,,,,,,,,,,,,,397.56,383.67,386.18,374.91,375.95,370.65,370.70,368.44,380.81,,,,,,376.20,365.86,375.70,362.31,353.09,347.67,338.76,354.04,358.07,363.45,358.27,361.42,356.85,326.81,346.00,349.38,349.05,352.29,354.03,356.66,353.06,347.46,341.60,350.60,356.17,352.99,333.24,358.21,370.89,,326.97,312.40,,,,,,,,,,330.29,295.60,,,,,333.28,316.57,350.92,336.06,343.59,338.71,337.19,337.13,309.75,322.37,317.77,325.69,323.45,290.91,321.97,302.63
2011-09-04 22:00:27.603000,L5,234.82,314.51,,,,,,,,,,390.78,372.93,364.98,374.46,378.92,383.87,381.59,385.49,383.38,389.97,380.44,368.66,376.67,359.88,361.88,359.85,359.78,350.16,,,356.22,348.88,348.70,349.43,332.80,302.84,265.88,,,,,247.88,307.93,280.63,256.31,272.64,309.16,308.17,312.76,322.78,319.33,322.41,330.54,330.47,342.07,354.99,347.46,322.12,348.05,361.75,,346.17,325.71,,,,,,,,,,348.36,,,,,,340.75,340.04,363.07,352.29,356.07,349.49,345.59,344.81,335.59,326.28,319.54,333.43,326.12,293.93,309.45,
2013-05-20 22:13:50.559000,L8,,328.66,,,,,378.55,371.53,371.66,377.14,372.59,370.71,370.97,362.66,358.24,360.07,358.23,361.54,356.27,344.82,348.20,345.00,341.98,337.46,336.11,337.44,346.57,344.60,345.69,347.40,346.27,346.70,377.64,368.87,372.96,361.37,357.48,351.95,350.70,357.92,354.19,360.46,358.65,359.48,354.77,349.17,338.72,346.49,348.52,344.98,348.66,339.78,344.91,334.40,338.96,344.68,356.71,360.45,356.06,372.70,382.29,362.36,379.27,379.74,394.51,397.60,394.42,,,385.96,385.03,391.16,391.40,385.99,,,,,389.62,393.74,,,325.86,324.98,321.67,323.22,319.55,321.68,,,,,,,
2013-06-05 22:13:51.261000,L8,,324.72,,,,,379.92,371.58,372.82,377.10,372.64,370.96,370.92,362.84,358.56,360.61,357.81,361.41,356.45,345.05,349.16,345.17,342.34,338.34,336.39,337.56,347.26,345.43,346.63,347.71,347.74,347.71,379.34,361.90,369.14,357.12,354.43,345.00,349.40,356.60,354.72,327.91,359.14,360.71,372.00,360.27,329.46,346.88,344.40,343.91,347.39,334.88,340.10,332.15,336.38,341.10,355.68,357.26,350.58,369.21,381.47,362.36,375.80,378.68,394.80,397.43,,,,386.65,386.09,391.31,391.61,385.09,,,,,,395.05,,,,,,,,,,,,,,,
2013-06-21 22:13:43.313000,L8,216.28,334.96,,,,,381.14,373.49,374.97,376.00,374.49,370.96,371.86,367.89,359.84,360.90,361.02,361.90,359.13,345.85,350.73,377.59,373.16,366.33,369.84,368.51,374.78,375.06,348.78,348.37,349.94,350.70,375.29,374.00,382.80,363.46,363.28,363.73,304.74,323.98,377.39,383.48,357.20,361.04,354.13,302.17,377.45,371.33,344.49,369.76,380.69,370.99,380.83,370.44,373.95,384.84,356.16,360.65,351.56,373.49,382.35,366.23,378.11,380.70,,,,,,,,,,388.29,,,,,,396.13,,,,,,,,,,,,,,,
2013-07-07 22:13:48.209000,L8,,294.01,376.87,376.77,368.67,366.15,360.64,339.01,348.53,331.43,321.85,314.58,337.58,340.52,318.26,321.20,336.75,328.97,338.66,327.54,333.09,273.64,296.72,319.01,319.91,321.34,332.71,297.41,,,,,329.79,330.15,326.84,304.94,296.57,296.90,268.95,301.02,303.94,305.02,300.88,307.96,267.05,,305.28,304.01,302.35,302.21,303.61,291.82,292.47,291.17,,,,,,,,,358.94,365.45,290.80,380.04,379.63,361.71,383.33,311.72,312.63,304.46,297.23,376.77,304.82,385.01,325.10,315.76,308.07,,,354.83,349.34,353.11,349.29,346.86,349.29,344.65,344.20,338.98,384.43,,,,
2013-08-08 22:13:49.700000,L8,,300.61,,,,374.14,368.04,363.09,362.47,361.25,361.16,356.22,352.82,346.40,326.76,324.77,332.04,322.00,332.72,327.72,323.65,318.61,328.31,319.74,326.46,334.94,345.89,344.22,345.49,348.29,344.91,347.35,341.66,342.61,342.69,316.44,316.47,315.06,294.75,320.34,325.30,328.36,327.37,329.35,318.44,300.83,317.72,314.12,314.36,314.76,322.72,313.30,313.98,309.58,302.23,313.85,319.10,316.14,285.34,,,,323.65,332.04,,,,,,,,,,348.98,,368.27,309.26,371.91,,333.13,351.10,345.90,335.81,336.18,328.89,328.96,291.37,,,,,,,,
2013-09-09 22:13:49.699000,L8,,317.86,,,,,376.63,374.82,374.01,376.67,370.72,368.94,369.11,361.85,355.98,359.97,357.32,361.92,356.14,345.07,389.51,367.63,368.76,366.95,361.45,362.89,371.41,349.76,347.73,352.65,349.53,371.81,370.34,362.10,343.22,330.24,350.05,344.73,339.73,351.01,352.61,355.57,330.89,350.71,346.64,336.46,365.73,366.72,366.31,366.25,377.81,356.93,357.63,356.43,366.18,367.56,379.35,352.72,349.33,361.71,374.65,365.07,371.40,377.26,,,,,,,,,,383.27,,,,,,390.96,400.10,,,,,,,,,,,,,,
2013-09-25 22:13:41.239000,L8,,315.00,,,,,,335.30,369.78,369.04,367.42,363.94,366.86,356.89,353.41,356.31,350.34,354.03,297.96,332.79,341.80,343.36,338.91,332.99,334.83,336.16,344.35,342.22,344.63,346.89,345.55,340.13,322.40,,,,309.41,316.99,295.44,317.95,322.83,325.36,325.21,325.52,312.36,,315.41,315.12,314.78,313.53,317.17,310.59,309.31,307.96,303.77,315.90,325.23,328.14,293.04,333.00,343.83,360.90,370.11,373.37,388.90,387.00,390.56,,,384.43,385.99,387.17,378.78,381.09,,,,,385.89,384.38,393.01,,,,,,,,307.44,306.68,320.44,313.62,283.54,310.84,
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,372.74,367.76,371.96,364.12,359.86,364.26,363.64,364.51,369.74,356.11,352.12,351.66,351.79,344.73,341.30,352.13,349.41,346.00,,,,,,,,,,,,,,,,,341.21,304.60,331.31,327.82,326.11,321.92,321.45,313.11,309.94,311.03,304.16,322.11,330.24,335.20,302.61,342.93,352.61,366.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27 22:13:31.854000,L8,,319.10,,,386.96,381.86,378.24,370.87,371.04,372.12,370.20,360.40,,,,,,,,,,,,,,,,,,,,341.00,342.86,338.99,335.01,322.84,,,,,,,,,,,319.26,316.19,313.75,318.81,319.17,311.64,308.20,307.40,302.86,317.90,323.47,328.99,296.88,334.94,346.80,358.18,372.56,377.54,,,,,,,,,,383.69,,,,,,381.96,393.80,322.81,329.79,337.36,333.84,335.54,332.41,,312.14,308.73,321.26,316.53,283.63,310.86,
2013-11-12 22:13:32.202000,L8,,317.19,388.24,389.49,383.79,376.74,373.66,369.95,371.31,371.27,368.45,366.60,368.25,359.36,353.99,356.76,353.08,359.50,355.60,339.78,345.42,344.84,338.52,334.76,332.30,331.64,337.44,340.93,338.82,342.75,338.68,334.18,338.09,338.05,338.56,326.81,323.29,312.97,296.79,319.32,326.27,326.30,327.48,325.61,320.04,354.88,369.91,368.05,373.76,372.96,378.56,370.28,366.42,356.91,367.45,369.60,381.49,364.48,354.15,361.89,386.76,360.03,368.14,373.84,389.46,392.14,390.69,,391.62,385.29,385.16,389.56,390.07,380.56,,,,,388.15,378.85,390.97,,323.84,338.36,335.15,336.12,336.36,328.69,327.84,329.16,324.21,315.49,283.78,311.61,
2013-11-28 22:13:25.971000,L8,,,,,,,380.05,372.32,375.05,376.09,372.35,369.21,371.18,364.48,359.26,359.12,357.67,360.90,357.34,344.82,347.24,343.39,340.83,335.68,332.41,329.93,340.90,344.04,344.38,349.37,348.79,347.35,342.20,339.41,339.58,326.14,323.92,317.73,304.27,322.16,326.73,375.09,366.24,366.28,363.04,358.90,379.85,328.59,312.58,312.85,317.15,307.01,300.52,299.78,281.58,302.24,319.30,325.01,298.38,339.18,349.52,365.66,,,381.93,403.17,,,,307.02,309.51,290.48,377.60,,,385.73,382.69,310.40,308.26,,,,,,,,,,,,,,,,
2013-12-14 22:13:21.591000,L8,,323.43,391.57,391.09,384.85,380.00,375.88,370.95,371.33,372.99,370.09,365.21,368.69,360.23,357.34,357.10,356.04,359.29,356.31,339.86,346.41,344.17,340.09,333.41,335.74,335.49,344.65,341.94,344.91,349.62,345.78,345.26,375.10,373.36,371.78,362.84,349.77,355.51,348.07,378.52,325.34,328.53,328.41,327.70,320.26,290.22,326.52,363.94,372.30,380.46,383.21,377.88,337.51,365.01,363.29,375.65,382.64,366.11,349.24,359.30,376.81,363.75,373.20,375.42,390.00,394.05,392.38,,,387.58,385.85,390.04,391.46,384.31,,,,,,381.20,396.14,,325.12,332.30,329.70,332.04,330.05,327.42,314.47,309.16,318.02,312.26,280.86,296.17,
2014-01-31 22:12:52.806000,L8,,309.15,387.94,388.30,383.61,377.76,371.68,367.59,368.81,368.87,367.61,364.93,369.12,359.35,355.89,356.61,356.80,358.10,356.05,340.58,347.88,342.76,340.76,330.66,333.04,333.71,342.40,339.42,341.86,346.20,343.89,344.86,340.85,338.75,338.43,321.79,319.38,315.54,295.15,319.96,325.73,327.19,327.70,322.77,315.78,284.33,318.20,314.80,315.12,315.24,323.70,313.14,309.28,306.78,301.17,314.07,323.68,325.90,289.79,334.35,347.26,364.39,368.29,373.44,386.24,392.44,390.80,,391.55,385.69,382.62,388.39,385.60,382.53,,,,,387.25,378.72,390.07,340.27,329.10,334.77,333.72,335.03,333.82,328.42,320.65,324.51,319.29,314.55,285.63,295.58,
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,322.04,368.35,359.09,353.05,355.29,307.44,398.49,396.00,387.08,344.58,342.17,378.21,335.44,339.22,339.08,343.89,340.77,353.25,359.22,,,293.49,340.33,343.24,320.19,312.02,270.35,312.25,357.53,371.07,330.38,330.15,330.95,372.32,329.51,355.91,350.99,318.93,314.49,323.49,314.08,313.86,311.83,305.17,317.68,325.90,328.64,293.73,335.39,348.80,363.39,,,,,,,,,,,,,352.74,390.91,,,,,,,333.36,334.55,338.47,338.66,336.80,329.42,313.42,,,,,381.80,338.55
2014-03-20 22:12:13.789000,L8,,,386.60,393.78,382.48,375.87,370.64,365.79,369.61,375.49,372.25,370.15,373.88,364.31,360.80,362.32,358.67,362.10,358.39,347.85,347.16,341.40,337.29,330.04,334.11,332.69,344.49,342.37,343.25,348.28,346.36,346.41,340.62,339.35,340.48,323.46,322.36,318.19,302.32,321.97,325.21,325.16,327.03,327.29,321.35,248.70,317.50,316.06,315.85,320.15,322.12,315.32,314.18,308.14,305.51,314.55,323.50,320.44,292.22,330.91,345.06,359.74,,,382.64,388.45,391.10,,392.72,380.04,378.04,384.20,380.86,,377.48,386.89,383.83,382.29,381.01,,,,,,,,,,,,308.94,315.03,398.73,,396.21
2014-04-05 22:11:58.702000,L8,,324.77,,,,,378.08,371.94,371.87,374.95,372.24,368.17,370.43,365.18,357.91,358.31,357.42,359.32,357.49,342.88,349.21,342.11,341.11,337.52,337.75,341.31,347.57,343.69,348.08,351.96,349.81,346.09,342.62,341.24,341.73,326.67,322.61,319.03,303.96,323.70,327.70,330.04,328.69,330.58,323.27,298.31,319.65,316.80,317.44,315.53,323.60,313.06,313.72,312.16,305.67,318.85,326.39,330.68,301.69,339.76,347.37,366.03,373.02,374.32,390.94,393.80,392.66,,,385.45,386.07,391.46,392.12,383.31,,,,,386.65,383.49,397.00,,328.20,331.57,328.74,330.80,324.98,280.15,312.12,290.46,307.87,310.27,,,
2014-07-26 22:11:43.162000,L8,,,,,,,,,,375.48,375.89,366.26,372.20,361.85,357.81,359.18,359.73,363.30,356.22,338.84,346.53,341.64,334.48,338.35,336.45,339.27,347.91,344.87,350.55,351.58,349.53,377.25,,,,341.20,327.19,321.00,329.19,323.56,329.94,332.68,330.45,328.46,318.28,322.36,319.06,316.05,324.50,322.46,324.11,314.10,311.85,308.90,303.86,314.58,325.02,329.99,298.87,336.48,345.50,364.18,367.59,377.78,,,,,,,,,,385.38,,,,,,390.22,399.65,,,,,,,,,288.57,310.30,313.89,340.86,,
2014-08-11 22:11:51.972000,L8,,,383.45,382.91,378.52,371.03,366.96,363.99,365.20,363.48,368.71,361.00,364.22,355.84,348.27,352.12,353.12,358.03,356.59,340.90,350.22,344.44,340.81,335.79,335.29,337.82,345.89,343.71,345.93,349.12,348.80,349.51,344.70,342.16,344.38,332.61,320.13,314.76,302.73,320.61,326.87,329.78,328.91,328.44,317.73,291.61,318.20,316.61,319.97,366.50,378.16,374.09,373.43,373.67,359.32,314.37,328.65,326.26,295.66,331.56,342.66,356.83,,,363.68,373.39,375.84,383.70,386.73,378.82,360.26,381.82,364.15,,376.56,387.41,385.58,383.96,378.98,,,347.18,340.10,344.37,340.23,336.96,331.27,340.36,339.73,335.74,333.13,336.72,399.83,,388.65
2014-10-14 22:12:02.705000,L8,,318.92,,,,,380.90,369.63,374.68,372.26,371.94,366.71,369.67,362.05,355.93,317.15,339.41,360.39,356.18,346.90,351.43,342.14,336.13,335.32,335.76,335.05,343.18,342.79,344.41,349.46,349.07,371.39,345.32,339.04,337.05,322.55,303.28,299.22,324.04,320.32,328.08,326.43,324.67,322.89,326.72,,,,,,,,,,,,,,,,,,369.23,306.10,,,,,,,,,,349.77,,,,,,302.52,287.96,315.51,283.47,333.51,333.07,332.47,285.14,,,,,,,,
2014-10-30 22:11:58.859000,L8,,,,,,,,,,,,,,,,,,,,338.36,353.39,343.84,338.87,313.44,338.45,335.57,342.09,341.59,343.23,348.69,345.14,343.11,343.94,341.41,340.08,330.57,325.54,318.01,,,,,,,340.78,300.60,329.32,329.07,324.72,324.51,323.93,299.35,284.08,294.17,300.11,310.17,297.40,,,,,,,,,,,,,,,,,,,,,,,374.38,388.54,337.58,331.29,344.20,344.72,366.32,343.36,341.77,336.10,328.76,316.62,312.39,,,
2014-12-01 22:12:00.318000,L8,,324.35,392.20,391.15,385.83,378.96,375.31,370.58,372.03,373.76,370.98,367.94,369.72,361.63,359.37,359.63,360.89,362.30,358.70,345.72,349.43,346.07,341.13,337.75,336.05,334.89,343.60,342.27,344.72,350.70,350.50,348.22,344.88,376.31,374.34,364.94,357.86,355.75,371.80,315.93,324.88,330.91,331.20,326.16,363.23,363.46,,322.91,340.68,350.58,355.40,338.48,350.65,335.11,343.56,349.32,316.56,322.68,288.30,328.99,340.18,357.53,367.67,374.12,391.71,393.73,394.60,,,387.59,386.11,389.08,390.89,381.50,,,,,388.79,388.44,395.87,,,329.14,329.22,330.28,328.98,287.89,317.23,309.02,311.05,311.39,,,
2015-01-02 22:11:50.958000,L8,,313.18,387.69,387.90,381.84,376.10,371.68,367.41,367.77,368.79,367.81,362.79,365.41,357.04,341.62,350.74,317.44,,,337.48,345.60,343.38,338.34,332.83,332.35,333.24,339.05,338.03,339.97,345.30,342.61,343.05,341.98,338.08,336.42,325.04,318.45,312.81,299.67,316.83,324.53,322.45,323.04,320.19,318.09,283.65,315.62,310.26,306.79,310.89,321.26,307.52,302.23,,,,,,,,,,365.38,316.34,389.12,390.54,389.99,,390.77,383.66,380.08,387.85,389.25,379.93,,,,386.89,384.48,366.87,296.66,,330.01,334.57,332.83,334.94,333.40,329.78,319.21,322.67,317.71,316.74,403.36,,
2015-04-24 22:11:08.401000,L8,,330.83,,,,,377.61,371.67,371.35,376.24,373.93,374.00,375.01,374.31,,,,367.25,355.49,342.45,347.19,341.35,336.93,332.64,329.93,334.05,347.61,344.88,346.41,351.35,349.96,348.62,344.88,340.83,340.14,328.03,314.31,316.49,307.99,322.70,327.76,330.91,332.04,329.31,324.33,297.66,320.37,316.45,315.06,318.86,322.66,314.24,311.42,346.14,354.53,361.04,325.58,327.50,302.87,337.38,348.76,362.89,373.58,376.22,,,,,,,,,,382.50,,,,,,,,362.72,276.84,326.06,322.77,322.70,288.81,,,,,,,,
2015-05-10 22:10:52.487000,L8,,329.41,,,,,374.79,371.68,370.56,372.48,372.14,366.96,369.75,363.97,359.43,359.11,359.88,360.29,358.73,339.92,347.47,347.32,344.48,338.60,338.05,339.69,347.36,344.76,348.51,348.88,349.89,346.95,343.79,342.21,342.10,329.91,371.37,372.28,366.73,321.97,325.18,330.10,361.99,351.47,359.46,371.17,369.88,365.52,358.75,359.52,323.52,362.15,353.03,346.34,347.81,350.69,371.42,363.27,310.70,341.11,345.36,363.84,374.08,376.75,,,,,,,,,,385.35,,,,,,366.26,361.74,,,,,,,,,,,,,,
2015-06-27 22:11:10.298000,L8,,,,,,,,,,,,,360.24,346.67,338.61,354.70,344.01,348.35,372.89,320.11,336.84,341.37,333.72,324.44,331.45,334.57,344.15,341.42,342.10,342.18,346.19,342.67,337.59,338.72,336.01,320.75,312.77,307.18,296.34,310.44,315.40,315.21,314.98,312.74,295.24,,308.82,305.28,299.22,297.14,301.71,267.96,255.31,,,,,,,,,,,380.14,,,,,,,,,,388.63,358.01,313.35,359.52,,,365.32,390.60,367.41,358.45,325.50,326.20,328.88,320.73,333.35,,,,,,,
2015-07-29 22:11:25.856000,L8,,293.26,375.46,375.46,356.43,364.63,358.02,325.04,315.39,321.83,314.53,311.61,325.49,336.40,311.16,309.10,337.14,321.38,329.52,326.08,332.85,317.42,305.54,,,,,,,,,,326.86,331.81,324.50,304.15,295.66,294.03,271.21,299.57,299.18,291.64,291.92,303.82,250.73,,300.88,300.37,290.50,293.61,301.63,288.82,288.55,278.45,,,,,,,,,357.44,363.80,371.93,381.57,375.37,378.88,383.52,316.59,,350.09,374.15,371.81,,364.95,378.10,374.17,315.21,,,,389.52,398.60,399.87,402.13,352.77,347.28,347.88,380.34,357.51,,,,
2015-12-20 22:11:57.501000,L8,,325.05,390.04,388.41,383.90,377.52,372.96,367.95,368.61,368.38,368.94,366.22,368.26,360.14,357.61,357.58,356.81,358.93,356.08,341.08,346.23,341.53,339.13,332.43,334.09,332.81,342.14,340.44,342.29,347.49,348.05,344.68,342.69,339.09,339.42,325.13,319.99,318.30,302.42,319.51,324.36,327.27,327.69,323.88,317.82,291.60,355.84,357.42,355.66,376.83,386.13,383.17,367.36,373.42,374.52,387.00,360.22,363.88,358.16,375.82,347.20,360.39,370.64,373.20,390.54,393.06,393.83,,,385.43,385.47,388.23,390.07,380.43,,,,,388.41,350.40,337.05,,310.24,336.25,331.50,335.44,332.17,282.66,319.11,323.09,315.55,313.16,281.00,293.83,315.23
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,396.12,342.16,336.29,336.75,337.96,344.66,342.03,345.27,347.99,349.36,348.93,347.08,340.81,340.55,327.07,316.06,316.81,301.35,320.00,324.54,328.40,328.46,326.11,319.48,293.12,319.41,315.78,314.84,314.21,321.06,312.13,308.76,306.73,345.15,364.89,369.84,378.93,296.64,339.22,347.36,363.84,,,,,,,,,,,,,,,,,,,,,,,,,,330.01,333.53,330.27,328.13,330.32,344.26,,
2016-03-09 22:11:40.902000,L8,,,391.47,386.26,385.04,379.98,374.87,371.00,369.08,371.16,369.15,368.05,371.22,361.96,358.46,359.85,358.35,361.65,356.77,340.98,345.77,342.94,340.74,336.92,334.10,337.62,345.34,344.53,345.63,350.93,346.32,341.35,340.95,336.63,338.30,327.50,321.44,317.31,303.01,320.43,326.13,327.55,329.68,325.19,322.23,295.07,320.43,315.70,315.87,315.10,322.18,311.88,307.63,306.88,299.86,311.24,323.22,328.97,324.96,340.46,349.02,360.30,,,,,,,,,,,,,,,,,,353.39,355.60,396.28,342.59,334.68,329.75,331.55,328.39,287.39,309.75,306.73,308.09,307.57,,,
2016-03-25 22:11:32.353000,L8,,,390.11,387.12,385.36,380.61,376.32,370.64,367.99,368.28,368.94,365.96,369.05,362.16,355.66,357.27,356.51,360.41,355.30,344.05,346.01,344.09,344.09,339.05,308.76,343.40,341.17,345.25,339.47,348.37,349.54,351.62,348.33,339.77,336.58,316.48,306.45,299.26,281.89,302.30,306.07,307.81,303.73,309.00,304.38,280.44,314.92,313.05,313.29,314.34,319.91,307.08,301.53,302.86,295.29,292.69,303.98,298.26,292.36,332.07,344.39,273.50,,,,,,,,,,,,,,,,,,,,,,,,,333.57,296.01,325.25,324.56,360.45,333.33,,,
2016-04-26 22:11:21.230000,L8,,332.52,,,,381.02,375.43,369.62,370.21,370.86,371.63,369.51,370.69,364.87,360.90,360.35,359.83,361.89,358.55,345.95,352.35,344.32,343.74,336.30,335.82,336.84,344.89,343.85,345.90,348.12,349.53,347.10,344.39,340.27,340.69,325.30,320.54,315.81,300.76,320.20,325.99,328.24,329.07,324.38,321.42,292.79,317.82,316.22,314.05,316.00,320.79,312.82,305.31,353.89,361.23,358.29,377.43,360.22,353.08,373.52,348.64,361.57,372.94,375.06,,,,,,,,,,382.03,,,,,,360.92,283.99,,330.16,329.89,332.80,331.15,327.39,299.07,312.47,305.43,308.04,307.67,,,
2016-05-12 22:11:20.683000,L8,216.61,335.02,,,,,375.84,372.26,371.37,372.10,371.50,367.62,372.15,362.53,360.49,360.02,360.78,361.72,359.12,342.01,349.60,347.80,346.49,340.21,338.06,341.70,348.39,346.01,349.62,350.05,349.18,347.53,343.72,341.22,370.41,363.31,348.96,350.00,346.69,358.75,353.96,365.14,364.42,351.00,376.52,363.74,361.87,359.74,364.44,364.62,376.78,378.29,358.56,362.38,358.05,369.02,377.90,360.65,350.59,373.94,346.04,363.63,375.26,299.60,,,,,,,,,,319.00,,,,,,317.60,280.59,364.53,328.43,332.44,328.48,325.18,325.64,296.86,309.46,296.26,304.47,304.56,,,
2016-07-15 22:11:46.335000,L8,,336.33,,,,,375.29,370.98,371.16,369.82,371.68,368.66,370.69,363.13,357.87,359.60,360.06,362.73,358.29,346.98,351.28,345.75,344.61,338.01,335.41,336.36,344.65,343.84,350.00,350.35,352.35,348.06,343.93,339.74,341.48,326.64,321.08,319.00,302.81,321.71,325.67,328.89,330.63,325.81,321.22,298.59,319.40,315.61,314.20,315.15,321.89,314.14,305.40,304.68,298.95,305.68,323.00,322.61,301.66,337.38,347.47,360.01,375.28,378.34,,,,,,,,,,383.61,,,,,,356.33,352.42,,,,,,,306.18,315.37,296.45,307.51,304.11,,,
