dates,satname,nzd0256-0000,nzd0256-0001,nzd0256-0002,nzd0256-0003,nzd0256-0004,nzd0256-0005,nzd0256-0006,nzd0256-0007,nzd0256-0008,nzd0256-0009,nzd0256-0010,nzd0256-0011,nzd0256-0012,nzd0256-0013,nzd0256-0016,nzd0256-0017,nzd0256-0018,nzd0256-0019,nzd0256-0020,nzd0256-0021,nzd0256-0022,nzd0256-0023,nzd0256-0024,nzd0256-0025,nzd0256-0026,nzd0256-0027,nzd0256-0028,nzd0256-0029,nzd0256-0030,nzd0256-0015,nzd0256-0014
2018-09-02 21:53:38.308000,L8,289.25,280.65,251.15,279.44,288.84,295.57,305.48,273.88,323.20,317.20,316.96,307.33,271.23,,,,261.19,328.00,354.65,210.68,247.81,235.39,210.28,197.33,174.92,308.92,290.12,280.69,268.64,,
2018-10-04 21:53:50.552000,L8,348.21,411.58,372.92,326.15,336.16,334.61,351.75,353.47,374.88,358.82,344.26,328.97,313.03,288.74,237.04,317.75,356.83,392.03,399.69,444.40,418.36,418.08,423.83,546.13,513.33,461.90,500.10,333.88,316.95,151.11,242.16
2018-10-20 21:53:56.677000,L8,338.13,328.42,316.57,327.07,327.73,330.28,346.47,353.94,357.54,350.59,333.22,311.70,304.10,273.80,182.57,245.25,311.31,376.76,368.20,364.70,350.10,354.42,349.95,342.68,327.40,314.47,297.10,286.14,272.88,,222.04
2018-11-05 21:54:00.051000,L8,325.56,316.97,302.41,298.53,312.55,290.41,299.36,306.60,310.92,295.11,321.58,305.25,288.27,256.07,,174.92,281.58,346.61,356.23,202.21,244.71,218.57,188.83,183.52,167.14,304.76,290.54,278.69,266.86,,231.48
2018-12-07 21:53:57.973000,L8,323.58,313.80,304.20,301.98,308.43,314.98,322.87,322.83,323.43,334.94,313.68,286.00,260.59,227.68,,173.28,299.95,350.85,357.46,203.26,247.63,222.53,198.80,186.21,167.40,297.53,288.30,279.28,267.74,,182.43
2019-05-16 21:53:39.870000,L8,258.13,259.71,256.70,336.63,298.04,275.34,262.09,273.43,280.06,300.45,275.94,284.90,295.84,191.01,,,307.26,353.05,363.95,369.60,358.84,353.03,366.51,360.16,347.32,326.86,344.54,379.71,383.59,,
2019-06-17 21:53:54.928000,L8,251.02,243.91,240.71,311.55,268.63,316.47,318.90,328.07,343.01,354.99,270.30,331.74,289.10,248.61,,247.55,319.77,360.28,367.65,368.22,357.10,355.64,347.43,342.15,326.90,309.04,297.56,287.36,277.79,,189.41
2019-08-04 21:54:09.092000,L8,243.84,240.13,235.87,241.04,245.63,252.59,254.30,255.70,258.31,272.16,256.99,239.51,189.90,,,,263.85,330.13,172.83,224.61,258.59,242.65,210.41,197.19,184.10,297.25,288.65,279.52,267.54,,
2019-10-07 21:54:27.004000,L8,267.69,270.77,271.73,270.79,271.19,324.72,325.31,339.36,339.17,282.92,351.47,341.68,285.16,209.51,,152.89,304.70,351.13,360.89,357.24,348.35,347.03,340.30,335.37,322.75,303.58,293.94,281.68,272.42,,
2019-11-08 21:54:26.682000,L8,324.51,311.37,315.16,306.23,322.32,310.68,320.23,351.24,325.13,336.02,367.24,318.54,296.38,257.94,,244.89,321.86,363.47,363.36,357.68,350.10,347.55,339.77,336.95,325.68,310.16,297.59,282.89,272.08,,
2019-12-26 21:54:19.351000,L8,304.16,298.30,295.12,294.77,299.63,307.27,303.33,315.14,333.15,352.89,340.64,308.38,260.85,209.52,,,310.17,350.63,360.32,357.39,348.34,345.14,337.87,335.32,317.15,301.55,289.03,281.39,268.64,,171.79
2020-01-11 21:54:15.691000,L8,324.17,311.92,308.13,307.06,316.35,316.47,319.98,293.22,322.19,309.48,345.10,312.79,279.79,223.18,,247.73,332.30,366.13,364.54,360.84,354.80,348.70,343.25,339.89,322.19,302.83,294.02,281.89,269.78,,173.91
2020-01-27 21:54:11.218000,L8,297.03,296.02,312.32,305.20,294.87,301.41,296.01,306.87,339.59,335.72,312.36,325.60,284.22,223.57,,243.21,323.85,359.44,363.24,212.42,249.58,223.86,204.04,189.07,175.26,302.49,291.97,279.28,268.68,,
2020-02-12 21:54:06.855000,L8,308.13,299.46,293.61,304.87,298.70,304.75,296.30,314.13,355.15,351.25,341.42,336.34,264.29,221.03,,227.58,338.17,369.57,367.56,363.40,355.84,350.16,345.17,339.08,321.70,307.21,294.44,283.35,270.54,,
2020-05-18 21:53:30.404000,L8,293.61,291.71,274.18,278.06,276.06,296.67,288.47,295.76,302.99,298.98,295.10,275.54,231.20,,,,304.13,351.25,365.24,216.49,250.72,222.36,194.46,192.93,178.12,305.17,298.14,288.48,278.05,,
2020-06-03 21:53:36.300000,L8,257.46,249.92,244.34,244.91,251.07,268.84,257.38,258.46,259.82,275.17,260.17,241.47,207.83,,,,268.14,328.87,353.90,223.60,256.53,232.38,205.39,195.11,181.43,299.60,289.29,277.85,266.48,,
2020-07-21 21:53:58.839000,L8,301.44,290.98,294.68,293.63,295.47,293.82,313.47,320.78,343.64,415.28,331.60,294.09,435.92,317.92,385.51,399.88,372.51,382.10,415.33,408.31,424.49,413.43,397.33,388.76,356.19,348.41,343.18,300.88,292.41,325.34,
2020-10-25 21:54:24.251000,L8,308.43,313.05,322.40,306.48,302.75,311.73,319.72,335.80,330.78,325.22,307.10,287.59,246.55,197.13,,,319.38,359.10,360.18,357.17,350.56,346.55,342.13,338.90,323.17,304.86,295.39,281.17,269.93,,
2020-11-26 21:54:24.779000,L8,308.18,309.98,310.14,319.28,298.79,335.20,314.22,328.07,332.11,312.89,348.39,280.86,227.60,168.24,,272.73,384.04,349.66,376.58,368.95,364.23,353.90,350.79,346.65,326.90,310.21,297.50,283.64,274.49,,
2020-12-12 21:54:25.476000,L8,326.08,314.28,310.25,313.39,316.73,321.56,337.72,354.62,349.62,336.17,308.34,297.05,231.24,174.44,,240.32,329.31,363.52,365.39,358.70,353.47,347.53,342.62,340.48,321.57,305.31,295.32,273.44,266.59,,
2021-01-13 21:54:15.589000,L8,301.24,304.85,306.27,296.82,296.68,307.45,325.53,327.60,340.89,322.44,298.06,268.29,212.28,153.59,,,309.49,350.47,361.66,356.83,348.96,345.54,341.17,339.11,321.15,305.06,292.78,282.07,269.85,,
2021-04-03 21:53:50.092000,L8,258.65,252.37,247.87,253.04,278.74,288.91,293.15,292.51,275.25,286.90,281.80,258.83,196.86,,,,322.78,357.46,360.75,201.72,245.17,212.64,202.86,182.93,166.24,308.70,296.56,281.25,270.08,,
2021-05-05 21:53:33.703000,L8,270.83,273.81,269.20,268.79,263.46,322.01,289.28,305.36,307.59,340.85,325.94,286.65,222.66,166.27,,,323.14,359.97,365.07,211.61,248.61,218.42,198.95,183.23,168.17,309.72,299.13,286.13,275.82,,
2021-07-08 21:53:58.887000,L8,259.75,306.49,294.18,289.66,278.41,288.91,294.12,294.83,302.43,302.05,288.93,264.70,188.43,,,164.16,308.98,361.67,368.38,213.16,245.65,209.91,196.45,182.10,168.91,313.02,299.22,284.80,275.23,,
2021-08-09 21:54:11.490000,L8,293.34,280.95,282.07,282.91,282.99,283.35,285.68,292.58,307.79,307.16,289.77,261.08,191.46,,,218.20,310.67,356.81,368.20,365.35,235.04,222.05,204.08,183.28,168.36,313.40,298.98,286.77,276.33,,
2021-08-25 21:54:16.007000,L8,301.24,298.46,293.54,291.88,293.04,300.55,285.98,299.13,337.61,346.84,327.22,283.76,219.74,186.00,274.40,345.33,353.18,380.09,373.98,370.06,364.89,357.86,357.44,345.67,333.36,311.70,299.98,323.29,308.05,,
2021-09-10 21:54:20.775000,L8,310.66,310.39,308.38,296.51,281.15,255.57,252.19,239.52,268.91,277.13,250.91,269.40,204.33,173.84,,,304.21,345.96,360.23,180.89,247.80,234.47,202.59,182.01,166.19,440.28,420.46,284.27,270.26,,
2021-10-12 21:54:29.370000,L8,,,,,365.75,308.17,446.67,409.91,351.39,338.77,316.64,276.29,203.70,169.27,,,296.19,346.28,358.89,354.37,349.01,344.64,339.22,334.17,321.80,302.43,293.03,279.77,267.70,,
2021-12-07 21:54:26.664000,L9,284.56,280.69,281.54,281.00,287.90,295.93,294.15,300.76,325.19,324.04,296.37,251.70,190.31,,,247.85,333.83,364.77,364.61,361.60,353.39,351.37,345.08,370.36,353.33,330.45,313.50,293.04,279.53,,
2021-12-23 21:54:21.811000,L9,346.64,352.32,353.46,352.30,336.57,358.69,328.74,352.98,360.72,398.44,361.83,313.59,287.02,204.97,381.10,453.49,421.11,442.18,476.14,515.78,493.65,440.44,398.03,382.29,359.77,352.31,389.58,346.14,319.52,399.51,
2021-12-31 21:54:19.245000,L8,269.60,296.88,291.49,243.68,240.60,256.45,252.54,258.78,260.68,279.20,279.96,277.92,183.80,,,,277.54,338.18,353.11,206.21,245.45,220.89,194.32,183.40,170.13,298.32,287.93,274.57,263.36,,
2022-01-08 21:54:19.756000,L9,297.90,304.17,264.26,265.78,273.40,300.41,285.82,285.27,335.25,332.19,331.74,281.60,243.61,212.18,,,319.42,358.90,364.83,361.02,353.72,349.73,346.03,340.35,323.88,306.40,295.95,281.40,269.40,,
2022-02-01 21:54:12.645000,L8,307.99,,,,307.11,253.94,255.15,259.66,260.18,273.03,232.89,228.62,,,,,269.07,336.51,351.18,215.01,249.34,222.80,201.86,185.47,173.27,297.39,286.85,273.52,264.00,,
2022-02-17 21:54:07.419000,L8,271.13,245.97,275.49,269.48,264.60,307.94,257.85,271.64,277.49,282.40,334.00,283.41,225.42,202.33,,232.79,307.66,353.15,362.81,200.18,244.43,214.13,195.95,180.78,167.16,304.16,292.07,281.19,268.13,,
2022-03-05 21:54:04.613000,L8,293.17,295.61,244.66,247.53,278.87,282.91,279.79,272.50,276.76,283.23,295.74,272.12,214.63,,,211.57,300.41,349.85,361.56,215.76,252.74,227.79,201.94,187.49,176.33,302.70,292.09,279.31,266.65,,
2022-04-14 21:53:55.388000,L9,216.02,214.42,216.60,231.01,221.41,230.96,,,,,,,,,,,244.99,314.98,341.89,334.21,324.56,319.45,328.29,321.46,303.64,287.37,264.80,254.78,251.32,,
2022-04-22 21:53:52.789000,L8,362.36,419.47,375.65,362.05,312.63,334.34,327.58,472.66,464.63,448.98,411.63,330.85,231.55,,373.36,417.76,540.33,541.25,422.04,501.99,404.12,406.76,449.33,413.47,376.08,357.08,341.98,317.68,389.91,,
2022-04-30 21:53:48.861000,L9,321.31,259.35,254.85,264.40,270.52,287.91,293.80,290.79,303.50,299.35,302.02,254.65,194.98,,,221.37,307.32,356.27,367.81,207.96,248.65,222.78,195.76,183.57,168.28,313.82,300.06,284.97,276.12,,
2022-05-24 21:54:00.511000,L8,305.43,308.24,301.71,292.30,290.53,301.16,297.51,297.97,343.35,352.33,333.80,303.53,250.07,,,232.93,315.04,360.56,368.06,210.33,248.40,220.22,187.79,184.68,171.16,311.92,298.87,285.16,275.72,,
2022-06-25 21:54:18.556000,L8,308.05,281.41,278.41,283.57,280.25,292.00,280.99,286.62,301.18,295.54,297.81,265.55,209.76,,,224.09,314.91,359.85,370.04,207.66,247.38,222.92,192.79,184.28,169.79,316.50,301.40,287.08,278.13,,
2022-07-03 21:53:56.330000,L9,292.28,296.44,269.36,283.79,293.08,298.44,292.19,287.62,302.23,294.89,302.10,262.11,195.91,,,233.47,326.97,366.20,370.78,217.13,252.69,227.64,206.41,194.77,182.43,317.66,303.57,291.14,280.90,,
2022-08-04 21:54:10.992000,L9,308.68,275.47,285.63,291.99,296.21,308.41,276.06,268.19,290.74,285.64,326.49,294.80,221.53,,,226.91,313.92,362.02,368.71,212.58,248.60,223.61,199.16,186.51,165.91,312.88,300.22,285.71,277.08,,
2022-08-12 21:54:35.240000,L8,240.91,239.18,233.76,241.16,236.22,249.35,249.66,247.93,254.66,267.23,244.96,228.99,,,,,250.94,320.67,184.92,229.72,261.95,242.12,209.31,197.44,183.53,294.20,284.74,270.53,263.18,,
2022-08-20 21:54:17.823000,L9,276.99,271.02,271.37,266.83,309.77,319.64,308.43,272.52,276.19,281.88,317.43,274.52,206.19,,,219.52,303.19,353.91,366.16,361.04,355.69,351.02,345.06,340.45,326.19,308.03,296.68,283.03,272.80,,
2022-10-23 21:54:31.869000,L9,322.07,304.50,297.92,304.42,311.13,309.51,316.27,329.42,353.24,352.26,332.21,298.18,234.00,167.40,,219.41,317.47,356.71,366.54,362.14,357.37,352.79,347.41,342.64,328.24,310.91,295.80,283.14,270.84,,
2022-11-24 21:54:31.570000,L9,256.02,252.77,298.64,303.22,298.39,304.54,299.66,309.16,275.39,327.13,310.60,268.07,200.14,,,220.59,309.21,356.02,364.36,360.54,355.73,348.92,346.71,340.21,326.46,306.98,293.29,281.41,277.45,,
2023-01-19 21:54:22.796000,L8,303.89,296.48,295.93,278.61,287.58,297.57,306.20,316.05,322.84,319.89,312.49,292.18,238.73,,,213.44,305.35,351.74,363.82,356.97,349.95,347.74,346.09,342.80,324.20,305.48,293.93,279.91,268.95,,
2023-02-04 21:54:26.970000,L8,308.10,302.49,296.60,294.50,291.91,298.58,308.29,311.38,289.01,292.77,277.47,243.39,183.81,,,207.06,303.60,350.09,364.41,355.57,348.84,346.29,344.92,339.99,323.14,304.14,292.83,281.18,268.52,,
2023-02-20 21:54:13.700000,L8,310.19,264.19,269.53,270.75,292.07,293.76,308.22,298.02,275.84,293.86,296.10,278.16,255.49,,,212.59,288.81,345.09,359.34,355.18,347.11,346.27,343.08,340.67,325.29,308.25,293.93,281.69,267.50,,
2023-03-08 21:54:02.815000,L8,300.51,298.59,299.56,294.22,290.78,294.09,299.03,297.54,303.24,303.37,300.30,289.41,256.44,,,,303.09,352.03,364.95,362.84,351.17,347.64,344.83,338.80,326.93,307.62,298.07,281.28,270.31,,
2023-03-24 21:53:54.397000,L8,227.88,226.80,224.99,229.35,222.23,,,,179.86,255.93,201.05,,,,,,186.02,275.45,311.52,283.38,312.18,,,,,,,,,,
2023-04-09 21:53:39.455000,L8,255.81,244.80,242.65,249.06,249.09,253.56,259.34,263.27,264.00,281.57,295.85,226.77,,,,,284.20,345.61,359.24,218.51,253.52,233.69,204.23,188.90,172.55,302.42,293.62,279.37,270.36,,
2023-05-11 21:53:22.317000,L8,256.03,252.53,249.96,253.06,256.11,254.23,260.56,273.64,278.73,286.21,271.79,239.42,,,,,288.40,345.83,355.47,227.61,256.00,233.72,208.97,192.42,170.70,308.33,296.50,282.01,274.73,,
2023-07-14 21:53:46.848000,L8,249.38,248.82,241.09,253.55,244.91,299.97,301.61,297.12,268.85,283.48,286.41,256.89,,,,,306.90,353.24,363.07,216.65,251.76,224.41,193.21,188.88,322.52,307.38,295.46,283.41,274.01,,
2023-07-30 21:53:54.420000,L8,282.49,296.82,291.43,292.84,292.41,303.41,295.78,310.37,305.47,315.53,298.56,270.73,252.05,184.86,,182.02,320.25,357.25,364.96,353.40,335.23,356.09,361.77,347.66,326.63,311.05,298.12,287.32,275.94,,
2023-08-31 21:54:04.186000,L8,299.72,293.22,307.98,298.68,303.93,307.41,308.06,307.92,296.47,317.12,302.00,274.83,247.61,170.72,,166.31,308.20,347.29,356.71,341.80,331.40,347.05,353.72,343.24,323.18,305.26,294.94,282.28,270.03,,
2023-09-16 21:54:08.428000,L8,356.57,354.65,343.01,332.58,334.66,329.75,323.91,322.60,327.56,327.81,307.71,283.94,248.36,182.31,175.02,232.49,330.11,362.99,382.74,400.14,387.39,368.36,385.81,366.36,351.28,337.81,320.92,316.59,301.75,,
2023-10-18 21:54:12.973000,L8,307.49,294.69,242.96,249.86,251.82,260.10,296.14,295.60,299.64,306.96,294.71,247.33,196.94,,,153.10,281.22,340.81,353.11,208.33,246.05,227.86,204.21,187.86,173.24,302.12,290.89,277.20,264.10,,
2023-11-03 21:54:16.690000,L8,265.02,278.81,271.30,277.88,279.76,280.31,266.68,285.28,281.15,281.28,279.59,245.25,195.76,,,,272.77,346.08,362.98,345.19,336.60,346.94,346.14,339.42,327.05,331.50,299.89,281.24,269.22,,
2023-11-11 21:54:15.194000,L9,326.68,324.28,318.45,303.88,312.16,311.39,311.48,310.49,319.43,325.11,304.76,263.02,228.35,177.29,,189.57,303.10,354.92,364.06,351.14,349.44,350.69,350.58,344.62,328.56,308.56,296.21,283.46,269.07,,
2023-11-27 21:54:23.229000,L9,265.70,245.88,244.93,262.88,265.21,295.57,289.40,296.30,302.23,306.05,290.37,234.28,205.94,,,165.91,291.28,348.27,359.79,340.59,337.11,342.66,343.86,336.29,323.95,303.40,292.29,280.65,266.72,,
2023-12-13 21:54:22.355000,L9,296.20,292.14,287.62,287.64,292.27,284.74,276.94,295.88,301.99,300.81,289.41,242.15,206.61,,,174.64,303.34,349.82,358.57,344.53,340.58,346.60,346.49,337.22,323.88,304.18,293.70,279.10,267.15,,
2024-01-06 21:54:09.654000,L8,273.03,266.16,265.64,266.30,265.73,294.25,296.90,275.05,281.46,284.39,294.31,266.61,239.85,210.74,401.60,174.20,300.99,333.26,356.84,343.60,332.86,344.07,343.60,336.72,322.18,305.66,292.20,278.41,265.89,,
2024-01-22 21:54:08.036000,L8,292.45,281.52,281.50,284.11,283.17,286.20,295.49,297.03,301.13,293.16,281.33,249.40,196.44,,,165.09,297.03,350.08,355.95,343.74,337.36,342.37,344.33,338.69,323.06,303.07,291.51,277.76,268.40,,
2024-02-07 21:54:10.708000,L8,262.73,265.06,261.61,290.69,294.39,482.69,506.20,504.86,308.93,308.05,302.01,263.45,232.03,182.58,,170.16,302.92,352.58,356.20,341.79,333.25,343.26,343.66,337.39,321.18,304.13,291.54,279.07,264.18,,
2024-02-15 21:54:18.336000,L9,282.40,277.44,245.35,247.19,249.18,285.82,292.46,295.75,308.52,302.52,296.72,238.35,215.84,,,152.65,302.02,350.65,358.11,340.24,334.08,342.16,345.16,338.35,323.51,305.58,293.74,280.65,268.14,,
2024-02-23 21:54:07.048000,L8,267.56,268.31,263.99,264.74,299.22,300.60,304.16,271.51,290.47,290.43,309.11,289.93,245.76,174.89,,198.75,309.01,359.04,361.54,343.55,348.32,346.35,345.50,337.90,323.95,305.46,293.71,278.86,265.84,,
2024-03-10 21:53:55.670000,L8,326.60,312.33,312.93,301.83,306.37,346.55,328.09,339.95,347.64,353.73,325.50,304.73,265.76,179.71,,239.70,320.37,363.00,365.69,353.97,352.04,350.45,347.53,341.27,322.00,304.24,296.00,288.39,283.21,,
2024-03-26 21:53:40.766000,L8,281.16,250.37,245.07,249.11,248.26,293.83,264.27,269.16,274.21,280.96,253.73,279.19,237.44,167.09,,164.17,310.10,348.75,335.16,333.23,312.77,328.38,316.85,213.33,310.01,300.56,292.99,278.30,266.68,,
2024-04-27 21:53:28.829000,L8,228.69,227.62,223.75,224.97,219.67,230.29,196.52,203.30,222.09,,,,,,,,247.01,322.22,187.29,237.12,267.16,249.41,212.02,199.32,255.60,286.59,265.55,221.01,,,
2024-05-05 21:53:40.756000,L9,299.38,288.07,307.96,297.32,296.84,300.41,302.92,296.75,297.21,295.63,285.24,245.08,207.39,,,178.58,305.05,361.32,367.41,357.01,349.93,354.71,351.40,343.29,327.04,311.23,296.28,285.36,271.51,,
2024-05-29 21:53:06.794000,L8,276.00,263.47,262.31,268.72,266.40,276.27,278.63,286.56,288.84,293.65,279.56,244.40,185.52,,,181.67,307.86,357.52,369.56,218.76,249.90,228.04,204.80,189.69,167.36,315.67,296.45,283.55,272.52,,
2024-06-14 21:53:11.479000,L8,276.79,263.51,259.27,278.26,293.97,294.70,293.78,292.83,286.86,288.21,271.45,234.01,189.32,,,195.54,310.76,360.80,371.01,363.74,361.17,358.98,354.39,350.45,332.02,317.63,300.10,288.04,278.63,,
2024-07-08 21:53:25.696000,L9,285.74,276.93,268.98,272.21,277.60,298.00,300.34,307.11,309.39,283.53,254.27,235.42,173.31,,,204.28,319.22,383.12,331.50,355.54,236.19,,337.62,320.88,356.66,323.84,384.15,372.29,328.66,,
2024-07-24 21:53:29.540000,L9,254.65,248.12,244.11,250.41,244.96,269.57,256.25,269.82,270.97,274.06,232.70,223.06,,,,151.31,310.13,352.94,172.24,227.69,262.02,245.13,208.27,195.39,180.70,308.43,294.58,280.56,272.61,,
2024-08-17 21:53:47.653000,L8,238.52,237.98,229.00,235.63,230.88,233.73,194.79,245.79,248.23,,,,,,,,,,,,,,322.66,318.16,302.11,289.59,278.94,262.48,252.45,,
2024-09-02 21:53:56.133000,L8,290.49,284.99,279.21,278.75,293.26,294.80,299.35,301.54,305.98,306.03,289.77,231.91,166.40,,,,311.04,353.54,365.75,353.99,343.30,348.98,346.07,337.33,323.97,305.58,296.09,279.45,269.71,,
2024-09-10 21:53:52.757000,L9,242.76,240.01,253.72,261.39,261.17,308.13,269.96,274.56,288.92,275.30,439.37,484.30,161.50,,,187.34,264.81,346.30,363.55,334.32,323.67,332.10,343.88,338.64,323.41,306.05,292.52,278.68,264.53,,
2024-10-04 21:53:56.894000,L8,285.97,277.40,263.46,281.28,290.32,284.68,253.45,259.26,274.84,269.15,255.56,216.50,174.99,,,,304.00,347.83,361.31,351.72,344.95,352.69,346.70,341.83,327.10,310.76,308.79,287.15,273.41,,
2024-10-12 21:54:03.231000,L9,298.09,283.66,282.50,290.76,293.56,291.02,292.83,297.34,314.57,308.71,283.37,225.46,220.77,164.99,,,308.39,349.81,360.51,347.80,340.45,346.95,343.89,335.53,321.87,304.53,292.28,275.74,263.66,,
2025-02-09 21:54:06.396000,L8,307.41,306.64,300.63,300.54,303.82,301.39,317.19,326.05,324.72,339.55,307.23,295.96,166.00,,,187.18,305.70,341.07,354.44,352.07,348.24,346.90,342.88,334.87,319.80,302.17,288.34,273.25,261.87,,
2025-02-25 21:53:55.074000,L8,309.96,312.31,301.25,298.43,297.14,302.58,260.56,266.21,354.14,333.35,263.59,257.84,245.99,175.18,,185.76,302.73,340.15,354.81,351.85,348.27,348.41,343.39,336.26,321.11,305.70,288.83,275.30,262.12,,
2025-03-13 21:53:52.779000,L8,297.72,297.74,292.26,292.20,294.64,296.60,302.76,310.65,319.66,320.07,306.47,281.87,271.01,211.04,,190.52,302.86,343.47,360.20,356.37,353.26,352.59,349.80,387.70,443.60,307.34,291.95,279.00,263.00,,
2025-03-21 21:53:56.134000,L9,275.38,277.08,268.01,276.01,279.70,294.14,299.16,295.43,284.58,285.61,277.51,248.57,189.14,,,153.59,302.07,342.92,359.57,356.01,351.59,353.41,348.74,341.47,324.85,310.51,301.09,281.21,266.85,,
2025-03-29 21:53:43.953000,L8,295.84,285.92,288.52,280.94,302.30,256.14,485.61,504.23,437.89,485.15,295.65,213.98,271.34,335.15,,238.50,277.54,293.58,362.11,404.18,425.17,352.35,346.73,338.98,323.95,305.93,292.33,275.69,262.56,,
2025-04-06 21:53:55.722000,L9,295.00,243.73,239.57,236.21,228.98,237.60,247.74,242.04,246.22,256.63,210.73,200.34,,,,183.01,300.66,341.89,364.10,354.67,337.56,350.17,346.69,338.96,324.38,307.09,290.20,277.12,262.96,,
2025-05-16 21:53:29.263000,L8,283.58,279.81,246.28,261.77,282.57,291.47,297.98,292.06,275.28,284.06,273.30,228.24,164.20,,,204.59,310.32,345.78,364.57,220.76,254.57,228.58,206.88,190.04,166.90,307.39,287.58,275.37,259.80,,
2025-06-01 21:53:32.696000,L8,285.58,258.73,257.90,266.57,273.31,293.40,296.42,298.01,295.45,299.19,282.35,251.54,197.04,,,192.00,319.24,350.65,367.20,361.88,358.39,358.21,354.76,348.25,333.55,313.13,292.76,277.86,259.97,,
2025-06-09 21:53:33.755000,L9,289.85,277.22,282.13,285.21,287.92,298.18,297.58,299.73,291.85,291.12,298.45,236.14,175.04,,,220.06,313.21,349.26,368.00,218.65,256.03,225.28,199.99,186.68,329.91,312.25,292.30,276.05,261.67,,
2025-07-03 21:53:50.337000,L8,293.76,276.57,268.77,275.17,272.45,287.49,276.49,281.35,283.57,287.23,269.70,237.14,193.00,,,216.87,312.08,353.14,372.01,366.20,362.98,362.12,354.67,344.06,329.66,312.22,293.86,274.15,268.64,,
2025-07-27 21:53:57.133000,L9,233.47,230.67,222.69,232.43,219.30,234.36,197.63,241.84,247.03,257.24,214.27,203.01,,,,,251.79,180.99,192.37,239.89,270.56,256.91,220.55,210.90,190.52,291.94,266.21,251.64,242.82,,
2025-08-12 21:54:07.863000,L9,238.85,231.58,224.63,231.77,220.11,234.34,233.93,238.69,246.11,252.71,230.43,201.44,,,,,212.24,247.93,328.27,258.96,303.29,315.95,324.47,,240.88,247.97,249.85,249.17,241.38,,
2025-08-28 21:54:11.481000,L9,287.88,274.74,264.66,271.29,278.00,281.98,287.11,301.02,315.33,322.49,316.54,314.33,289.28,189.56,255.45,301.90,321.54,391.54,392.28,212.57,252.05,235.57,205.51,191.55,171.27,319.07,297.77,280.42,271.09,,
2025-09-29 21:54:20.978000,L9,308.32,291.62,300.41,304.41,288.37,317.25,321.42,273.26,278.77,281.37,270.29,225.27,180.26,263.96,,175.64,302.05,344.19,365.50,353.95,350.26,352.36,347.99,339.62,324.11,306.98,285.30,268.96,252.88,,
