dates,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,nzd0514-0044
2013-10-02 22:22:40+00:00,317.15333333333336,314.23400000000004,335.53,333.96,337.88,327.92,316.8975,318.5825,316.41,332.1,250.9475,207.31000000000003,263.298,295.79,282.466,293.3183333333333,299.25666666666666,247.47166666666666,322.04,212.9375,267.81428571428575,257.6225,232.8033333333333,258.0783333333333,276.40166666666664,272.385,263.1816666666667,286.98999999999995,302.6028571428571,235.76799999999997,281.04333333333335,190.182,302.81,308.7633333333333,280.1642857142857,235.02857142857144,302.63142857142856,290.0257142857143,256.0814285714286,262.35571428571427,254.33833333333334,295.88428571428574,303.1242857142857,296.2642857142857,301.26500000000004,304.0675,297.422,287.25333333333333,298.7,312.30833333333334
2013-10-11 22:16:29+00:00,317.4575,313.365,335.53,333.96,337.88,327.92,316.238,318.71999999999997,316.17600000000004,328.06666666666666,262.918,206.84,263.298,295.79,282.466,293.3183333333333,299.25666666666666,247.63857142857142,322.04,213.894,265.31375,257.6225,233.51714285714283,258.36,275.5414285714286,272.385,259.4171428571429,290.4525,304.40375,238.87833333333333,270.47285714285715,186.89666666666668,302.81,306.8175,283.37625,242.90875,302.45125,289.77125,259.61875,262.35571428571427,252.79999999999998,295.53499999999997,302.14625,296.2642857142857,301.1485714285714,303.61199999999997,297.6983333333333,286.305,298.54,311.0457142857143
2013-11-19 22:22:25+00:00,317.4575,309.712,,326.95,332.68,324.5,314.966,317.42600000000004,314.802,325.74,274.52333333333337,206.84,273.68666666666667,301.23499999999996,290.03333333333336,293.3183333333333,297.60333333333335,247.63857142857142,319.57500000000005,232.92666666666665,255.84857142857146,257.6225,245.91125,258.36,283.195,281.45285714285717,258.76714285714286,289.7225,303.8575,238.21166666666667,269.4271428571429,185.60000000000002,301.27,305.6825,282.93,242.11624999999998,301.96625,288.9575,258.9125,261.8014285714286,252.79999999999998,295.15250000000003,300.47375,294.5257142857143,299.6685714285714,303.38,297.2966666666667,286.1575,297.192,309.32142857142856
2014-02-23 22:21:32+00:00,318.17,310.9566666666667,,326.95,332.68,324.5,318.53,323.93,320.93333333333334,320.9525,291.532,207.505,297.7633333333333,306.03,305.5975,301.62666666666667,305.915,268.02750000000003,315.51666666666665,283.1066666666666,256.84250000000003,258.12,277.726,268.63,299.8,299.65250000000003,286.4375,323.11800000000005,321.716,295.9066666666667,267.065,262.61,301.805,304.87399999999997,307.308,283.83,305.334,293.27,279.882,281.0575,251.31999999999996,296.992,300.642,306.98,305.312,306.43600000000004,300.89000000000004,285.604,299.578,308.166
2014-03-11 22:21:19+00:00,317.48,309.1333333333333,,326.95,332.68,324.5,316.575,321.9325,320.93333333333334,320.9525,282.402,207.945,298.15333333333336,310.7525,312.8325,306.19666666666666,309.6325,282.5375,314.065,282.645,266.525,,290.952,281.34,305.996,300.205,293.645,325.35599999999994,324.17600000000004,297.545,281.1925,272.9825,299.5975,306.57800000000003,310.526,300.63,306.41,295.296,290.05400000000003,290.45500000000004,251.45499999999998,297.38800000000003,300.928,307.92499999999995,305.66999999999996,307.87,302.01599999999996,287.75999999999993,300.444,307.994
2014-03-20 22:15:01+00:00,316.97249999999997,309.2825,,326.95,332.68,324.5,314.77799999999996,320.52599999999995,320.93333333333334,320.9525,272.10333333333335,210.02666666666667,294.3175,311.256,312.77,306.71000000000004,309.71,284.38599999999997,308.274,288.596,273.062,249.89,288.90000000000003,287.598,305.8983333333333,294.384,289.62199999999996,324.81166666666667,323.8516666666667,296.28200000000004,284.506,278.87,298.278,306.1666666666667,310.04833333333335,299.5166666666667,305.95166666666665,295.0783333333333,289.58500000000004,290.488,251.52333333333334,297.125,300.8066666666667,307.57,305.10166666666663,307.65833333333336,301.70666666666665,287.0383333333333,299.57,307.635
2014-04-21 22:14:29+00:00,315.5899999999999,308.98500000000007,,326.95,332.68,324.5,315.6499999999999,321.40333333333336,334.51,322.3399999999999,247.802,210.03333333333333,296.81,308.73400000000004,309.53999999999996,302.4175,308.982,282.98249999999996,295.87800000000004,306.315,278.4575,249.89,295.35,291.765,305.482,288.076,296.288,325.11199999999997,323.662,294.714,303.87,305.97,297.475,307.98999999999995,309.40600000000006,298.225,306.37399999999997,294.554,291.53000000000003,282.696,249.89,297.424,301.62,294.95,303.476,305.722,298.858,287.406,297.796,307.68199999999996
2014-05-30 22:20:22+00:00,315.7366666666666,307.64000000000004,,,,,309.15,315.41999999999996,,306.59,226.615,210.03333333333333,282.4,302.502,302.4,299.544,294.104,274.95799999999997,293.17999999999995,299.0566666666667,275.216,255.285,268.226,285.32,291.32,268.71799999999996,276.03000000000003,320.58,316.754,272.782,297.38666666666666,300.6133333333334,289.64000000000004,302.78999999999996,295.596,290.6933333333333,302.396,289.734,285.7975,270.842,252.58333333333334,292.43999999999994,299.386,281.018,298.238,295.56000000000006,291.57800000000003,283.0075,294.4975,305.10749999999996
2014-07-17 22:20:39+00:00,315.7366666666666,307.64000000000004,,,,,309.15,315.41999999999996,,306.59,230.83,230.92,281.31666666666666,302.11999999999995,300.05833333333334,299.544,293.2033333333333,270.47166666666664,296.82666666666665,302.73,272.78000000000003,256.97333333333336,258.55333333333334,280.745,287.26,263.68833333333333,270.07166666666666,320.58,315.03,263.92333333333335,297.38666666666666,300.6133333333334,290.01250000000005,301.3825,295.34499999999997,295.3725,302.0416666666667,289.6483333333333,277.71,267.4583333333333,254.9225,291.9433333333333,299.41833333333335,279.1116666666666,298.238,295.56000000000006,291.57800000000003,283.0075,288.162,302.99399999999997
2014-08-02 22:20:46+00:00,316.28249999999997,307.64000000000004,,,,,309.23333333333335,313.64333333333326,311.31,307.485,234.57666666666668,244.11399999999998,280.205,302.3385714285714,298.48857142857145,298.0366666666667,293.10714285714283,266.46714285714285,299.56,305.07800000000003,271.30428571428575,257.765,254.8014285714286,278.4757142857143,286.7085714285714,265.6142857142857,266.21,319.568,314.2342857142857,257.97142857142853,294.64,299.51250000000005,291.718,300.416,295.4357142857143,298.06800000000004,301.73,289.82142857142856,271.8516666666667,265.47999999999996,256.03000000000003,291.82,299.41833333333335,274.9442857142857,298.238,292.74,291.48,283.0075,285.9266666666667,302.56333333333333
2014-08-18 22:20:51+00:00,317.012,307.64000000000004,,,,,308.985,313.1475,311.78999999999996,311.1566666666667,242.3857142857143,247.63166666666666,280.106,302.4275,298.34250000000003,298.1742857142857,293.30375,268.34375,301.43874999999997,306.6516666666667,275.10375,261.036,254.16,277.11125,289.49125,266.655,266.03875,319.21999999999997,314.27625,262.11375,294.59000000000003,300.334,293.2,300.44666666666666,295.89625,297.25666666666666,301.53875,289.91625,273.2157142857143,263.72875,257.17,291.9225,299.35714285714283,277.59125,294.99,288.84857142857146,289.01000000000005,280.788,283.5642857142857,302.93142857142857
2014-09-03 22:20:54+00:00,317.03,308.3475,,,,,308.985,313.1475,311.78999999999996,313.44000000000005,241.42666666666665,242.57,280.106,302.06875,296.6525,296.40714285714284,291.38624999999996,266.56375,302.38124999999997,307.28000000000003,274.01,258.165,245.88125000000002,275.21250000000003,284.9175,263.18,257.71625,317.9133333333333,313.07624999999996,261.04625,293.45799999999997,300.522,294.46,299.4116666666667,294.29875,299.02,300.5225,289.765,270.8566666666667,259.25874999999996,256.98857142857145,291.84749999999997,298.95,271.96125,290.405,278.5557142857143,284.11285714285714,278.754,279.6257142857143,302.53285714285715
2014-09-19 22:20:54+00:00,317.68,308.05333333333334,,,,,309.1666666666667,299.64000000000004,309.79333333333335,311.3333333333333,258.938,248.07666666666663,278.57666666666665,298.23999999999995,291.22,291.845,286.10857142857145,259.99857142857144,305.6871428571429,313.2675,263.9,259.82,233.21,262.8514285714286,281.08714285714285,260.84999999999997,252.56428571428572,315.538,310.9271428571429,252.71142857142857,290.53999999999996,298.36,296.01,296.59000000000003,290.79,301.95750000000004,299.39,288.46999999999997,266.368,249.8114285714286,257.9171428571429,290.87142857142857,298.2733333333333,265.12857142857143,286.09,270.70666666666665,280.1466666666667,276.40250000000003,275.4733333333333,301.59999999999997
2014-09-28 22:14:44+00:00,317.455,308.095,,,,,309.1666666666667,299.64000000000004,309.79333333333335,311.3333333333333,258.938,243.27285714285713,278.57666666666665,297.41875,291.175,291.18142857142857,285.8825,258.31,306.62625,313.02799999999996,257.92625,251.04833333333332,235.4825,262.875,279.67,261.7575,254.27,315.74833333333333,311.77125,253.86124999999998,283.948,298.36,290.63666666666666,296.04833333333335,291.595,300.17,299.29625,288.39,269.09166666666664,249.125,257.16875,291.08,297.8457142857143,265.4225,285.02,271.6271428571428,280.66857142857145,276.836,275.48571428571427,301.25999999999993
2014-11-06 22:21:01+00:00,318.7685714285714,311.154,328.87,324.5,329.02,323.03,313.605,307.8725,316.38,318.7825,269.24,249.57666666666668,278.57666666666665,298.8771428571428,291.40857142857146,291.75666666666666,284.75714285714287,260.4785714285714,314.8057142857143,313.02799999999996,258.43142857142857,251.04833333333332,235.05714285714285,263.37857142857143,280.93571428571425,261.2642857142857,252.0,316.124,311.36571428571426,254.9,283.948,298.36,290.63666666666666,296.04833333333335,290.45285714285717,300.17,299.23,289.05571428571426,269.09166666666664,249.25,258.4614285714286,293.08125,299.5757142857143,269.07428571428574,284.082,268.96999999999997,280.3983333333333,275.825,273.1433333333333,300.945
2015-01-02 22:14:38+00:00,319.22499999999997,312.705,328.87,324.5,329.02,323.03,313.605,307.8725,316.38,318.7825,269.24,243.96571428571428,278.57666666666665,299.22142857142853,293.19571428571425,294.73999999999995,292.6257142857143,267.9614285714286,314.8883333333334,312.22999999999996,256.5942857142857,249.122,241.39166666666665,266.4971428571429,283.4316666666667,264.9633333333333,254.14,316.124,312.40166666666664,260.21999999999997,283.948,298.36,290.63666666666666,296.04833333333335,296.01500000000004,300.17,299.06666666666666,289.6333333333333,266.964,249.88833333333332,258.54333333333335,294.2642857142857,299.88500000000005,272.7716666666667,282.145,268.376,280.348,275.825,273.1433333333333,300.945
2015-03-14 22:20:23+00:00,320.12666666666667,313.45,328.87,324.5,329.02,323.03,318.39,304.87,320.97,324.125,286.72,213.28999999999996,,296.22666666666663,295.5533333333333,294.9966666666666,294.56333333333333,274.17333333333335,314.3900000000001,310.2133333333333,239.99666666666667,207.19,254.83999999999997,269.9433333333334,286.71500000000003,268.36,268.915,316.94000000000005,316.815,268.10499999999996,274.37499999999994,297.35,279.255,293.275,296.6650000000001,294.69500000000005,298.855,287.9849999999999,282.75,247.4,255.04500000000002,297.81333333333333,300.8333333333334,279.8900000000001,286.985,281.91499999999996,291.74333333333334,280.55333333333334,288.13666666666666,301.2049999999999
2015-04-15 22:20:10+00:00,326.65,323.39,328.87,324.5,329.02,323.03,326.92,332.57,336.14,341.13,,211.72,,301.76,300.09000000000003,303.28499999999997,304.46000000000004,291.26,,308.24,253.42499999999995,215.46,254.56,272.41499999999996,279.52,270.15,267.91,319.97,319.83,230.2,295.81,298.06,295.15,300.12,305.57,,302.57,290.7,287.57,252.32,244.46,300.71000000000004,305.865,305.87,300.84,296.33,295.995,283.61,297.305,307.82
2015-05-01 22:20:00+00:00,326.65,314.93,328.87,324.5,329.02,323.03,326.92,332.57,336.14,341.13,272.47,211.72,,304.7833333333333,298.8,303.96999999999997,304.08,291.0333333333333,312.4,310.525,256.92,215.46,254.56,272.41499999999996,294.15999999999997,273.57,271.385,321.81500000000005,320.245,227.58499999999998,298.53,301.45,297.31,301.73,306.62,280.54,305.055,292.94,288.855,270.66499999999996,251.435,298.7366666666667,305.15000000000003,306.675,302.16999999999996,296.755,295.19666666666666,283.55333333333334,297.6066666666666,309.395
2015-06-27 22:13:58+00:00,,306.1,,,,,308.75,308.36,307.3,304.65,285.405,211.72,269.06,306.8325,295.915,303.3425,302.7275,289.53249999999997,313.66999999999996,310.56,259.48249999999996,215.46,258.875,270.12666666666667,292.7266666666667,261.8633333333333,275.9566666666667,322.6366666666667,318.6766666666667,222.38,297.60999999999996,300.7366666666667,297.9766666666667,301.73,305.40000000000003,295.44,304.24666666666667,293.79333333333335,289.2,262.19666666666666,254.80000000000004,293.74666666666667,302.77,306.675,302.16999999999996,296.755,295.19666666666666,283.55333333333334,297.6066666666666,309.395
2015-07-04 22:20:14+00:00,,306.1,,,,,308.75,308.36,307.3,304.65,282.0466666666667,213.14,264.47,309.20666666666665,291.8925,301.28499999999997,299.765,287.62999999999994,313.26,311.5466666666667,263.28499999999997,215.46,246.54999999999998,276.3066666666667,286.405,257.3075,267.4725,321.535,316.94,220.3775,297.4975,299.8,295.78,300.1133333333333,303.68,295.44,303.0475,292.88,287.71,258.9025,255.95250000000001,293.74666666666667,302.78666666666663,304.43666666666667,297.24666666666667,296.755,287.365,283.55333333333334,284.605,307.16
2015-07-29 22:14:13+00:00,,306.1,,,,,308.75,308.36,307.3,304.65,282.0466666666667,213.14,264.47,309.20666666666665,291.8925,298.838,297.706,287.62999999999994,313.26,311.5466666666667,263.28499999999997,215.935,242.665,276.3066666666667,282.454,257.45799999999997,261.386,320.242,313.916,218.46599999999998,295.424,299.8,293.712,300.1133333333333,293.302,295.44,303.0475,291.35,275.004,256.382,255.808,293.74666666666667,302.465,291.0075,297.24666666666667,296.755,277.116,283.55333333333334,280.348,307.16
2015-08-21 22:20:33+00:00,317.94,306.1,,,,,307.255,293.39,305.63,304.65,282.0466666666667,199.13,264.47,306.3675,290.82,298.0683333333333,297.5516666666667,286.47249999999997,313.35,311.26,257.39,232.17999999999998,244.084,273.3025,284.72166666666664,260.04333333333335,261.2183333333333,319.47833333333335,312.98333333333335,226.67666666666665,295.06333333333333,299.206,293.365,297.2675,292.905,296.30333333333334,302.004,290.6433333333334,269.58666666666664,256.0416666666667,254.875,292.87,302.252,284.224,297.91999999999996,287.8933333333334,277.5366666666667,281.7975,282.585,306.2825
2015-10-08 22:20:48+00:00,317.94,306.1,,,,,307.255,293.39,305.63,304.65,282.0466666666667,199.13,264.47,310.68,290.82,298.0683333333333,297.5516666666667,286.47249999999997,313.35,311.26,257.39,232.17999999999998,244.084,273.3025,284.72166666666664,260.04333333333335,261.2183333333333,319.47833333333335,312.98333333333335,226.67666666666665,295.06333333333333,299.206,293.365,297.2675,292.905,296.30333333333334,302.004,290.6433333333334,269.58666666666664,256.0416666666667,254.875,292.87,302.252,284.224,297.91999999999996,287.8933333333334,272.956,281.23333333333335,278.79200000000003,306.2825
2015-10-17 22:14:38+00:00,317.515,306.33,,,,,305.96666666666664,297.8966666666667,305.63,304.73,282.6375,200.745,264.47,307.398,289.39,296.3066666666667,295.08,276.7725,313.35,311.164,258.118,258.49333333333334,245.30600000000004,283.5725,288.255,263.9483333333333,267.615,319.64000000000004,312.6766666666667,239.34666666666666,294.03333333333336,298.336,292.3333333333333,296.2025,292.2,297.40999999999997,300.592,290.0683333333333,268.6116666666667,260.19166666666666,256.9783333333333,292.5825,301.71999999999997,274.72,297.9825,289.1966666666667,273.76599999999996,280.48333333333335,279.274,304.50750000000005
2015-11-18 22:14:44+00:00,316.16,306.3333333333333,,,,,306.6125,301.365,307.9166666666667,304.73,286.02666666666664,232.36666666666667,268.22333333333336,305.75,291.784,296.45666666666665,293.7033333333333,276.5825,313.7575,311.018,266.346,272.205,256.4916666666667,289.758,287.96,269.2833333333333,274.9983333333334,320.06666666666666,312.915,253.745,293.4116666666667,297.698,290.90600000000006,293.8233333333333,289.106,303.0333333333333,298.855,289.17,267.545,259.25666666666666,257.2666666666667,292.415,300.654,272.352,297.29,290.6566666666667,275.11600000000004,281.09666666666664,278.64,301.235
2015-12-20 22:14:45+00:00,316.16,306.3333333333333,,,,,306.6125,307.12600000000003,314.42,315.59666666666664,297.55,253.59750000000003,281.915,305.75,297.4533333333333,300.78714285714284,298.7142857142857,276.5825,316.642,313.565,275.91166666666663,283.352,267.00714285714287,289.758,287.96,278.58142857142855,274.9983333333334,320.06666666666666,312.915,253.745,293.4116666666667,297.698,295.1,299.85,294.49666666666667,307.065,301.434,291.51428571428573,272.11571428571426,265.4371428571429,261.67571428571426,292.415,302.015,279.03,297.29,290.6566666666667,275.11600000000004,281.09666666666664,278.64,301.235
2015-12-27 22:20:55+00:00,317.7925,309.9066666666667,322.54,324.6,328.77,315.55,310.9325,311.098,320.5425,326.5833333333333,306.03000000000003,265.36800000000005,294.79,308.246,303.75333333333333,304.3128571428571,302.8328571428571,273.76666666666665,318.768,316.05333333333334,285.23833333333334,290.68666666666667,267.6433333333334,295.81,287.58,292.01142857142855,272.978,319.22400000000005,312.39,262.1,292.94,297.29499999999996,297.8666666666666,303.286,297.65,309.0375,303.178,293.05571428571426,273.4214285714286,273.51428571428573,265.4614285714286,295.5425,302.9771428571429,283.91999999999996,299.922,290.6566666666667,275.11600000000004,286.55499999999995,283.42,303.102
2016-02-22 22:14:30+00:00,320.125,312.2325,325.46500000000003,325.72,329.06,317.55,316.06,321.31800000000004,327.4525,329.22,320.3075,291.9,309.76,313.92199999999997,314.562,315.19599999999997,312.32,287.8466666666667,323.2675,320.262,307.1,318.18,308.6725,318.43333333333334,314.5466666666667,320.852,321.7,329.6566666666667,325.4,315.2866666666667,302.34,304.9433333333333,309.2925,311.6475,316.45,313.9575,307.02250000000004,298.782,292.194,293.45799999999997,274.43600000000004,299.23,304.46999999999997,298.76800000000003,305.52,300.9,301.31333333333333,291.7625,301.135,304.8275
2016-03-16 22:20:36+00:00,314.916,312.2325,325.46500000000003,325.72,329.06,317.55,316.06,321.31800000000004,327.4525,329.22,320.3075,291.9,309.76,312.55833333333334,313.04333333333335,313.6716666666666,310.52833333333336,288.755,323.2675,320.262,297.7083333333333,318.18,308.6725,318.43333333333334,314.5466666666667,320.852,318.9525,327.905,323.86,311.1775,302.34,302.2675,309.2925,311.6475,316.45,313.9575,307.02250000000004,296.815,290.47,291.51666666666665,269.3933333333334,297.326,300.63166666666666,298.76800000000003,305.52,300.9,301.31333333333333,289.13199999999995,296.286,304.8275
2016-04-26 22:14:08+00:00,314.3725,312.3275,325.46500000000003,325.72,329.06,317.55,318.3825,322.808,324.346,332.9875,325.9975,310.78249999999997,309.76,308.498,314.26166666666666,317.0783333333333,312.88666666666666,294.0775,323.2675,322.6325,305.03000000000003,324.125,321.9725,324.7,319.76666666666665,324.37,324.22,329.7875,324.91999999999996,312.0825,306.3566666666666,305.11999999999995,303.46000000000004,313.8625,318.70500000000004,316.0725,308.61,298.0,291.81,292.755,270.0466666666667,297.78200000000004,300.40000000000003,307.78200000000004,305.14250000000004,298.525,301.15333333333336,287.73999999999995,293.01599999999996,304.78499999999997
2016-05-12 22:14:08+00:00,314.3725,312.3275,325.46500000000003,325.72,329.06,317.55,309.052,320.46166666666664,321.18333333333334,329.004,321.696,307.596,309.76,309.2966666666667,312.61857142857144,315.4485714285714,311.23285714285714,292.262,323.2675,322.6325,301.63000000000005,320.72999999999996,314.2,320.7025,319.76666666666665,317.27833333333336,320.598,328.478,324.31,312.0825,304.2,303.94,302.754,311.18600000000004,316.652,314.43600000000004,306.96400000000006,297.27714285714285,291.2557142857143,287.9042857142857,268.13,296.93666666666667,297.65857142857146,307.78200000000004,303.064,289.74666666666667,297.7925,287.73999999999995,289.4483333333333,302.74
2016-06-04 22:20:28+00:00,314.68,312.3825,325.46500000000003,325.72,329.06,317.55,300.554,320.52000000000004,320.8516666666667,326.205,319.4866666666667,308.104,321.1033333333333,310.3916666666667,311.4142857142857,315.7257142857143,311.2528571428571,290.64399999999995,317.1125,323.3125,300.69666666666666,319.536,313.444,318.605,321.27333333333337,314.24,318.354,327.946,324.326,312.32333333333327,303.90250000000003,303.70000000000005,302.754,311.18600000000004,315.3383333333333,313.73833333333334,306.15000000000003,297.82714285714286,292.0157142857143,283.8742857142857,268.82,295.5083333333333,295.0385714285714,310.8175,301.242,273.97,296.94,288.35499999999996,288.33000000000004,302.836
2016-07-06 22:20:41+00:00,310.675,311.02666666666664,328.39,326.84,329.35,319.55,294.185,316.1825,314.8475,320.5725,313.13500000000005,303.59333333333336,301.07,307.02333333333337,296.9066666666667,309.49,302.8783333333333,290.64399999999995,309.8233333333333,318.22666666666663,285.664,314.1266666666667,309.28000000000003,318.605,321.27333333333337,304.65250000000003,318.354,326.075,323.3016666666667,312.32333333333327,302.334,303.08000000000004,294.0525,300.045,310.98799999999994,309.306,302.784,294.01,288.5316666666667,272.72499999999997,261.7633333333334,293.444,289.54,308.7950000000001,295.514,273.97,296.94,283.4966666666666,283.5825,300.704
2016-09-08 22:21:00+00:00,304.96,307.1066666666666,,,,,286.96750000000003,304.34,309.2633333333334,315.05333333333334,306.70000000000005,296.50000000000006,282.38,300.35,289.8966666666667,302.925,296.0433333333333,274.16600000000005,302.09000000000003,314.045,273.746,307.26,301.8733333333334,312.72,313.96500000000003,286.19,313.03,322.928,316.9483333333333,304.3449999999999,295.796,298.9825,286.3375,283.68,308.4525,307.20500000000004,301.11,289.21333333333337,286.85,263.7866666666667,257.685,289.4,283.54200000000003,303.42,290.91,271.3225,286.61999999999995,278.29,278.4175,297.51800000000003
2016-11-27 22:21:07+00:00,315.84,307.075,,,,,281.73,297.135,311.655,317.13,311.38,298.15,273.56,301.545,286.025,300.9675,295.84499999999997,270.7633333333333,305.8866666666667,312.7166666666667,284.0275,308.53499999999997,309.625,309.04,311.695,288.17,314.195,321.90333333333336,315.11,,284.84000000000003,294.89,293.14000000000004,276.95,307.87000000000006,304.60999999999996,300.31,287.9225,286.1433333333334,260.25,261.00750000000005,286.70666666666665,280.7833333333333,,289.13,272.38,287.35,285.03499999999997,290.43,296.565
2017-01-30 22:20:50+00:00,314.28499999999997,307.08,,,,,297.4,282.15,312.81,320.67,313.615,263.93,264.74,299.18666666666667,299.75,301.7,301.3066666666666,278.0833333333333,312.365,310.935,290.21,311.29499999999996,312.79,315.71500000000003,310.12,291.9266666666667,317.805,326.145,313.91,304.43,273.485,292.5,292.6766666666667,282.6533333333333,307.34000000000003,301.94,298.39,285.0133333333333,283.365,272.3066666666667,257.26000000000005,289.52666666666664,287.5233333333333,303.53,295.1933333333333,288.21,290.56666666666666,284.56666666666666,291.45666666666665,296.22999999999996
2017-04-20 22:20:11+00:00,312.73,306.71,,,,,,,312.81,320.67,313.615,263.93,264.74,304.47999999999996,304.04333333333335,306.28666666666663,307.1666666666667,292.5433333333333,312.365,310.935,303.86999999999995,306.6666666666667,302.99333333333334,307.21,305.9733333333333,295.32666666666665,303.46,324.75333333333333,320.90000000000003,277.985,275.175,294.04333333333335,286.41,298.2366666666667,305.5933333333333,300.37333333333333,297.7,288.2266666666667,282.74,273.89000000000004,256.52333333333337,291.49,294.9066666666667,291.01,299.11333333333334,296.76,292.90000000000003,284.02666666666664,292.95666666666665,297.82
2017-05-06 22:20:07+00:00,312.73,306.71,,,,,,,312.81,320.67,313.615,263.93,264.74,303.28,302.095,304.155,304.8025,289.7775,312.365,310.935,303.86999999999995,306.6666666666667,289.96500000000003,293.7475,296.0875,289.975,295.315,323.7225,320.305,260.86333333333334,275.175,294.04333333333335,289.885,297.38,304.0475,297.925,297.76750000000004,287.6775,276.985,268.915,255.01250000000005,292.2825,296.2925,292.87333333333333,299.1725,289.68,286.78499999999997,281.0375,292.445,298.6175
2017-06-07 22:20:26+00:00,312.73,309.74,,,,,314.4,,313.63,319.845,311.38,281.85,259.41,305.315,302.44000000000005,304.8225,303.3075,290.2075,296.70500000000004,315.255,310.32,302.7933333333333,283.08333333333337,287.67333333333335,290.83666666666664,279.995,281.0925,325.0875,320.83500000000004,250.2075,296.6,302.52666666666664,291.9075,297.8125,303.6975,300.0975,298.5625,288.72249999999997,278.6375,264.0325,256.70250000000004,293.485,301.44,295.6325,300.45250000000004,286.3966666666667,285.94,278.60666666666674,294.225,301.84250000000003
2017-07-02 22:14:23+00:00,312.73,309.74,,,,,314.4,,313.63,319.845,311.38,281.85,259.41,305.315,302.44000000000005,301.956,303.3075,290.2075,296.70500000000004,315.255,310.32,302.7933333333333,265.4825,278.78499999999997,281.015,270.864,266.114,322.666,315.12600000000003,238.22600000000003,289.05,302.52666666666664,291.9075,297.8125,295.142,300.0975,298.5625,287.318,278.6375,259.71999999999997,255.93200000000002,293.485,301.44,295.6325,300.45250000000004,286.3966666666667,285.94,278.60666666666674,292.062,301.84250000000003
2017-07-09 22:20:35+00:00,317.555,311.3933333333333,,,,,314.77,313.55,314.90999999999997,308.49,312.13000000000005,287.4866666666667,272.435,305.526,301.60200000000003,302.5316666666667,303.244,288.83000000000004,304.06,316.09,310.32,298.22499999999997,255.96599999999998,275.996,278.22400000000005,265.54833333333335,262.04,323.205,315.34666666666664,230.64833333333334,290.8875,295.88,291.9075,297.8125,296.05333333333334,302.29200000000003,299.342,287.78999999999996,280.662,258.90000000000003,257.66,293.6,301.44,295.466,300.66400000000004,286.3966666666667,285.94,278.60666666666674,292.045,302.96400000000006
2017-08-03 22:14:35+00:00,319.71000000000004,313.20666666666665,,,,,314.77,313.55,314.90999999999997,303.09000000000003,311.74,299.265,272.435,305.46000000000004,300.17500000000007,299.78666666666663,299.586,284.274,300.46500000000003,318.23,315.66,293.33666666666664,237.516,264.392,266.73199999999997,256.02500000000003,250.2933333333333,322.47400000000005,309.20666666666665,216.11833333333334,292.07599999999996,294.1175,291.53333333333336,298.31,294.04800000000006,302.4175,299.546,285.72333333333336,271.07399999999996,253.625,257.12166666666667,293.684,302.14,293.45,299.658,274.5933333333333,281.215,276.095,291.752,303.504
2017-09-27 22:21:00+00:00,318.8666666666667,311.8075,,,,,314.77,313.55,314.90999999999997,303.09000000000003,279.20666666666665,270.40999999999997,273.87333333333333,303.732,292.092,299.51571428571424,297.98333333333335,283.6333333333333,305.31333333333333,315.78333333333336,264.32,293.33666666666664,240.405,263.8066666666667,266.2733333333333,258.07142857142856,253.28857142857143,322.0416666666667,310.33,216.11833333333334,292.6766666666667,295.082,293.4525,298.2325,295.0216666666667,300.66600000000005,298.4716666666667,285.5314285714286,268.70166666666665,252.93428571428572,256.62,293.15333333333336,301.32,293.45,299.2916666666667,280.335,282.986,277.65666666666664,289.74333333333334,302.09666666666664
2018-02-27 22:14:19+00:00,317.18,307.61,,,,,,,,,214.245,215.70999999999998,234.5,298.645,277.26,298.645,293.82000000000005,256.805,315.01,263.75,218.91999999999996,,247.98000000000002,253.60500000000002,250.4,249.36,289.235,319.8,318.84000000000003,248.84,295.68,298.94,299.21,298.44,301.855,296.125,295.6,285.43,268.65999999999997,259.92,247.59000000000006,289.41499999999996,293.69,294.37,294.365,295.49,285.745,279.275,278.46500000000003,294.41499999999996
