dates,satname,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,nzd0514-0044
2006-07-27 22:13:58.731000,L5,322.09,308.98,,,,,,,,314.70,307.88,291.84,227.43,303.48,270.21,292.99,307.74,272.89,314.61,308.75,273.84,264.09,242.46,275.99,299.35,295.67,293.82,297.32,310.63,245.19,304.42,302.56,271.20,274.93,284.20,309.56,300.13,294.57,272.56,265.33,279.32,295.43,292.79,298.32,310.16,313.26,310.36,292.66,297.83,302.85
2006-08-05 22:07:55.109000,L5,,,,,,,,,,304.33,239.18,234.43,214.14,286.68,268.99,290.21,293.73,273.82,313.07,304.62,271.30,244.38,265.83,247.23,282.76,293.12,290.46,294.76,299.73,236.10,293.00,174.97,264.21,275.18,277.44,302.30,271.56,286.06,249.73,261.14,277.54,262.52,295.18,278.43,299.21,304.36,304.31,282.85,294.81,296.84
2006-08-21 22:08:07.440000,L5,,,,,,,,,,263.50,229.78,230.57,181.58,249.20,252.00,256.33,297.57,267.66,311.19,292.26,273.75,251.28,258.87,255.45,284.96,292.11,293.04,308.49,302.21,260.44,264.58,181.25,257.73,261.02,275.37,221.81,283.51,286.48,246.43,267.52,274.11,218.69,298.03,283.40,301.95,302.77,306.62,303.48,296.53,304.48
2006-08-28 22:14:23.601000,L5,374.02,390.56,395.73,408.55,410.71,409.23,384.57,384.38,393.05,399.21,399.91,398.83,381.58,377.23,369.49,371.01,373.13,374.22,380.88,380.32,373.09,369.00,374.38,375.61,386.13,393.18,397.86,404.10,391.66,384.51,381.39,378.98,377.26,373.83,374.26,380.07,368.51,374.32,358.16,371.20,364.28,367.58,366.37,361.35,385.23,383.07,386.70,393.05,398.87,372.63
2006-09-13 22:14:35.259000,L5,356.18,375.32,382.33,389.60,385.32,383.16,372.26,372.95,372.22,368.45,360.05,352.23,359.51,362.82,359.40,364.87,367.44,364.42,368.49,368.13,373.42,374.03,377.66,384.44,381.83,384.17,387.42,390.95,384.67,382.80,369.32,364.87,357.19,357.17,360.42,358.20,353.51,346.01,344.92,338.63,334.36,346.20,360.62,374.60,372.33,374.30,368.81,372.09,379.39,372.95
2006-10-08 22:08:40.914000,L5,331.87,338.52,325.85,332.44,345.00,337.18,329.85,333.40,335.27,341.94,336.44,325.90,331.55,334.29,328.78,336.00,343.63,338.99,347.05,343.64,336.98,344.90,347.88,352.29,354.43,350.44,352.78,350.97,352.59,350.32,348.92,337.62,307.55,256.91,198.45,,173.74,189.18,211.02,195.53,179.20,261.24,312.09,348.14,344.08,336.71,331.79,315.84,321.02,347.89
2006-10-31 22:15:04.884000,L5,357.96,366.70,369.65,374.49,374.86,368.81,365.17,376.66,377.35,381.17,379.76,366.81,374.91,369.93,366.31,367.55,371.25,368.41,369.20,366.47,360.29,362.62,363.06,374.09,373.03,365.56,370.86,375.14,372.85,367.07,357.52,367.16,364.61,367.14,370.00,366.91,370.46,358.34,352.93,352.44,359.60,354.08,344.64,350.66,355.65,353.68,351.29,345.77,351.35,347.58
2006-11-25 22:09:07.763000,L5,362.82,378.52,379.31,380.57,376.99,373.84,369.88,374.46,380.42,384.39,379.57,376.31,377.61,373.35,371.19,369.62,374.30,372.97,369.30,367.13,365.44,367.35,368.00,368.08,371.52,372.17,376.04,376.08,377.36,370.60,369.89,367.09,370.15,371.15,373.24,371.10,363.50,356.62,354.49,352.22,351.98,348.65,354.93,359.81,365.57,361.11,357.91,350.41,372.71,362.60
2007-01-03 22:15:37.058000,L5,340.54,342.16,340.37,338.86,350.43,344.45,340.13,343.06,343.57,348.27,344.00,333.51,353.22,347.68,345.49,347.25,351.53,345.41,349.45,347.52,348.68,354.02,360.32,365.79,354.75,351.06,358.01,360.63,360.74,357.79,347.51,341.92,342.44,342.91,347.18,348.99,348.02,341.90,335.13,325.63,332.68,341.32,349.64,353.60,349.58,346.79,338.25,330.78,336.55,358.33
2007-09-09 22:07:45.163000,L5,,,,,,,,,,318.29,246.57,247.05,228.53,300.96,292.15,305.82,309.77,291.23,311.87,315.50,302.33,245.44,270.65,266.64,299.16,309.08,312.83,329.71,315.87,309.52,303.46,305.41,284.77,282.41,293.56,307.39,299.73,296.84,273.98,269.37,280.37,298.49,306.82,276.00,302.76,306.83,303.27,285.72,292.39,312.73
2007-10-02 22:13:42.645000,L5,,,,,,,,,,,231.14,237.70,219.28,293.75,291.93,295.08,296.64,282.70,306.18,304.50,281.62,285.48,260.10,276.67,309.88,312.50,318.10,337.64,328.95,318.70,290.26,176.17,287.45,296.47,302.77,298.17,298.17,288.27,281.93,269.23,262.35,286.69,283.80,268.14,304.83,293.78,303.13,290.95,,308.35
2008-11-14 21:57:52.281000,L5,343.63,345.71,349.04,346.51,357.43,348.39,347.35,348.18,355.47,359.17,351.62,337.59,347.77,347.59,345.49,347.03,348.83,340.01,343.86,341.66,338.23,347.59,349.51,354.10,355.61,353.54,358.70,363.30,363.93,358.81,348.37,350.88,348.15,351.78,353.13,345.72,345.33,334.68,324.89,319.45,315.98,332.25,330.88,336.37,341.61,344.57,344.37,339.08,338.02,338.95
2008-12-23 22:05:16.170000,L5,365.76,371.40,375.84,383.17,383.32,384.16,378.19,384.97,381.26,383.59,386.98,378.91,387.74,375.03,374.41,375.44,375.04,366.54,371.08,366.57,370.55,371.77,373.38,380.37,376.59,377.64,382.36,392.05,391.85,387.29,382.39,372.74,372.99,375.30,377.44,374.52,371.16,362.87,354.13,353.33,355.67,358.06,361.28,374.36,374.09,366.44,371.52,381.83,386.16,381.40
2009-01-17 21:59:44.398000,L5,362.54,374.81,387.11,389.43,390.93,380.56,383.44,387.40,376.41,376.42,372.76,372.68,374.71,372.05,362.70,360.82,367.10,361.25,362.38,365.92,371.59,376.10,379.90,377.87,382.65,384.14,385.90,386.08,385.91,377.89,375.30,366.49,356.10,361.20,370.15,372.39,357.92,354.74,349.35,359.61,365.19,377.66,371.54,381.42,381.23,378.53,371.50,380.77,380.27,383.79
2010-02-05 22:05:29.575000,L5,359.33,372.92,374.70,378.63,371.26,373.41,368.13,374.93,383.79,385.12,377.52,369.06,376.22,372.18,372.14,373.74,376.34,368.89,375.83,376.68,381.44,384.50,386.30,386.93,385.72,381.32,391.02,396.25,387.96,379.56,371.09,366.56,363.96,360.41,367.01,362.97,360.14,357.26,352.48,348.00,351.84,356.67,369.80,376.32,375.05,376.45,371.63,380.29,386.75,373.44
2010-10-26 22:10:38.745000,L5,349.99,345.40,350.97,346.62,356.35,352.59,349.16,354.57,357.18,361.45,353.48,338.80,352.42,362.15,356.81,356.54,358.54,356.53,360.96,358.53,357.72,360.18,363.41,368.51,371.25,358.98,362.12,367.89,366.16,355.32,347.12,347.05,345.29,345.88,350.75,349.17,355.03,346.56,339.69,333.87,336.96,348.18,345.25,354.06,356.85,343.88,343.61,329.59,339.05,352.05
2010-11-27 22:10:35.713000,L5,373.64,369.66,375.73,377.42,381.71,377.12,374.04,373.15,370.12,369.76,371.75,363.50,366.29,376.70,377.21,379.88,387.56,382.66,379.82,375.56,387.44,401.95,392.68,394.44,394.46,399.59,390.96,385.29,379.37,376.90,368.94,366.06,371.99,366.96,362.78,360.37,367.76,363.78,357.82,357.33,361.44,369.63,368.89,380.26,378.10,374.19,361.95,354.94,358.52,374.56
2011-03-12 22:04:31.079000,L5,,,,,,,,,,,232.65,238.00,221.96,313.68,310.82,313.29,311.56,289.29,318.41,311.90,306.42,319.91,323.99,324.90,321.54,321.42,327.00,337.92,335.84,317.27,310.11,309.94,303.99,314.83,313.25,312.98,316.32,307.01,298.77,292.57,282.59,310.64,313.97,314.04,316.80,316.71,309.93,299.15,308.86,320.79
2013-05-11 22:22:42.945000,L8,147.74,318.52,,,,,275.92,318.54,310.57,,294.04,299.55,284.25,310.15,298.50,308.11,301.98,285.70,312.98,266.81,263.22,300.89,289.39,298.34,278.58,290.42,274.54,322.53,318.82,227.31,298.08,296.92,302.42,302.59,305.98,300.18,306.88,293.79,288.79,262.26,257.92,294.74,302.77,306.35,307.06,305.98,289.76,222.14,297.05,313.68
2013-06-05 22:16:38.960000,L8,314.71,305.26,,,,,,,,,218.26,203.61,192.29,174.46,184.60,289.43,244.11,238.66,248.59,211.33,261.87,196.24,195.20,242.55,264.46,264.05,243.37,311.06,304.75,212.46,274.95,148.94,146.58,183.93,258.10,196.52,299.37,283.46,242.69,245.60,255.98,290.96,300.44,299.89,,,,185.48,209.63,313.12
2013-06-28 22:22:44.910000,L8,320.10,214.65,,,,,313.64,315.68,312.46,315.27,301.88,299.05,288.21,307.49,293.39,307.77,297.77,278.29,313.20,314.91,264.70,292.98,256.90,264.74,305.47,283.78,253.05,319.28,297.50,216.82,295.96,298.86,304.41,301.87,298.35,310.56,304.96,295.24,250.38,256.52,262.68,294.55,303.38,308.62,306.22,268.92,296.48,,300.39,314.75
2013-07-23 22:16:34.633000,L8,147.42,309.39,,,,,,,,,,140.03,183.36,293.25,221.92,287.62,285.60,242.01,211.71,211.71,251.04,256.25,218.95,259.66,263.60,272.39,242.22,240.40,278.37,208.18,284.89,153.60,153.30,212.77,252.28,198.67,245.32,278.15,232.85,248.09,250.99,275.31,299.73,293.52,300.44,222.70,283.28,,,307.22
2013-08-08 22:16:37.441000,L8,317.66,307.81,,,,,,,,,276.77,210.07,177.69,295.51,276.57,293.63,292.07,238.03,277.84,308.62,256.47,243.47,248.55,256.62,274.39,270.58,255.34,312.30,277.82,212.88,271.13,291.92,270.58,249.61,290.87,295.79,299.50,291.79,239.16,248.45,254.13,294.32,300.49,276.21,303.03,295.15,295.79,266.08,296.25,309.09
2013-08-31 22:22:50.245000,L8,318.09,314.64,,,,,310.11,315.19,311.13,,267.63,211.08,282.99,296.32,286.69,296.08,295.37,244.50,309.24,312.65,262.46,260.06,250.30,264.66,296.11,276.04,265.24,314.94,311.63,297.04,292.76,293.58,300.07,295.77,293.17,206.85,299.16,284.98,239.47,248.79,252.17,293.79,299.04,303.16,302.79,300.12,294.42,274.68,294.38,306.97
2013-09-25 22:16:28.938000,L8,316.59,310.60,,,,,272.01,315.55,311.93,315.67,220.13,209.71,197.18,291.66,288.56,287.84,290.57,245.24,253.44,217.31,254.02,207.12,238.55,264.60,272.92,265.37,268.33,316.86,320.52,262.74,283.89,209.91,282.75,299.23,300.68,275.00,299.17,288.19,282.60,250.89,252.50,292.98,296.16,245.76,299.49,296.67,289.71,281.70,285.14,305.96
2013-10-02 22:22:40.460000,L8,317.60,308.71,,,,,312.14,317.17,310.58,316.33,220.47,212.06,273.88,295.49,297.68,295.88,292.55,249.24,256.93,215.43,252.83,262.16,253.39,267.23,303.75,271.09,304.90,319.33,320.99,266.90,287.73,293.28,290.39,301.59,305.03,295.25,301.03,291.20,284.11,283.58,254.29,293.84,298.44,270.23,300.92,297.78,296.09,281.19,296.76,305.73
2013-10-11 22:16:29.291000,L8,135.62,311.10,,,,,315.58,321.11,321.13,322.56,318.72,300.28,,,171.33,219.07,275.58,287.17,266.91,311.79,257.61,303.32,305.39,264.34,306.36,270.36,267.36,278.28,321.37,265.77,214.42,188.02,,305.05,308.98,305.87,303.86,294.10,289.63,280.96,254.10,295.15,298.68,295.33,302.53,306.64,301.50,286.89,301.10,305.84
2013-10-18 22:22:37.411000,L8,308.41,287.92,,,,,,,,,,,,209.87,186.12,251.48,246.28,239.85,252.37,216.90,226.76,215.48,244.57,265.95,307.63,296.01,311.53,321.63,321.15,303.20,223.20,211.33,247.07,298.22,303.03,200.98,300.50,285.06,279.58,276.16,245.67,288.54,281.04,242.72,274.16,267.16,260.57,274.44,263.15,276.79
2013-11-12 22:16:19.914000,L8,329.70,326.99,331.66,329.40,332.29,324.53,327.40,332.93,335.22,338.48,332.73,320.28,323.42,328.54,327.86,328.34,328.50,327.04,327.94,328.51,324.21,330.10,332.29,336.90,336.88,336.70,340.51,345.26,339.06,332.87,324.06,323.54,322.75,323.58,326.22,321.26,320.01,310.98,305.31,305.17,288.31,311.64,310.06,316.06,319.44,322.17,319.21,307.19,312.23,319.59
2013-11-19 22:22:25.407000,L8,328.22,325.96,330.91,326.95,332.68,324.50,328.65,333.37,334.51,338.09,332.55,318.09,325.63,328.46,327.87,327.28,328.17,327.25,327.80,328.09,324.11,329.24,332.67,335.83,336.77,335.86,340.45,343.24,339.69,332.64,323.32,322.04,320.98,323.59,326.13,320.82,320.10,309.69,302.66,304.69,286.09,309.72,308.89,316.55,318.02,322.75,317.05,305.00,310.99,317.98
2013-12-30 22:16:01.055000,L8,324.64,324.03,325.66,320.96,330.47,318.50,327.83,330.64,329.16,,,151.06,187.45,326.42,324.05,322.33,328.33,325.45,322.81,325.14,320.30,328.26,328.69,334.14,330.95,314.62,336.97,341.52,335.90,325.69,318.74,316.97,314.69,315.97,319.84,315.62,315.00,307.22,302.32,316.85,284.36,309.75,316.99,324.03,318.93,320.39,316.35,302.09,309.47,320.99
2014-02-23 22:21:32.043000,L8,309.68,305.26,,,,,307.12,313.05,,290.09,304.48,295.49,199.56,304.06,305.86,307.15,306.52,297.97,308.22,276.46,299.61,310.60,313.63,314.36,256.93,295.04,308.42,322.42,320.54,302.52,297.50,297.16,203.03,302.45,307.01,290.48,304.97,293.18,288.12,285.81,188.19,294.20,301.45,306.68,303.88,306.26,297.43,283.84,297.47,306.37
2014-03-11 22:21:19.920000,L8,315.73,308.24,,,,,310.71,315.94,,,219.98,210.46,281.99,312.90,313.28,307.37,308.84,301.53,309.71,281.26,300.06,314.26,314.23,314.53,310.00,277.00,291.87,324.78,321.84,302.46,298.54,304.10,288.45,302.62,307.30,289.69,303.86,292.98,288.85,285.25,201.53,295.48,300.12,305.94,304.02,305.73,298.74,284.33,296.64,305.48
2014-03-20 22:15:01.497000,L8,145.14,310.45,,,,,308.88,315.78,,318.98,220.95,214.61,284.34,313.66,314.65,309.19,310.67,311.44,312.86,313.39,301.56,316.38,315.86,314.47,308.49,272.30,303.22,323.14,322.63,297.13,300.11,304.63,298.85,304.71,308.15,296.78,304.02,294.41,288.03,290.97,254.56,296.10,300.48,306.48,302.65,306.86,300.49,283.75,296.15,306.15
2014-04-21 22:14:29.865000,L8,,,,,,,,,,,217.73,205.45,192.05,287.21,289.54,287.73,293.76,243.13,249.37,203.34,254.39,201.75,238.46,259.35,270.81,265.21,270.16,313.87,314.61,246.59,220.27,180.34,240.38,255.56,299.59,202.87,299.76,283.73,238.74,248.25,248.12,292.28,297.80,239.86,289.71,287.57,282.29,280.88,289.54,303.15
2014-05-30 22:20:22.872000,L8,316.03,304.95,,,,,,,,,,,,297.30,292.17,288.05,253.78,242.86,314.31,252.70,262.25,260.68,197.05,259.54,265.96,239.07,239.16,247.24,305.15,222.98,221.07,151.66,285.44,255.82,257.08,191.84,300.21,285.59,279.73,245.42,257.97,284.80,297.72,246.89,291.83,271.94,280.65,,,162.53
2014-07-17 22:20:39.943000,L8,316.80,306.65,,,,,,,,,247.69,293.58,279.15,300.21,288.35,147.41,288.70,248.04,315.06,313.75,260.60,260.35,210.19,257.87,266.96,238.54,240.28,267.18,306.41,219.63,223.69,156.75,147.83,297.16,294.09,309.41,300.27,289.22,245.36,250.54,261.94,289.46,299.58,269.58,,,,190.21,262.82,294.54
2014-08-02 22:20:46.799000,L8,317.16,310.67,,,,,306.38,308.16,309.53,,,203.96,197.28,300.02,285.30,286.95,288.58,240.34,282.44,313.56,256.65,196.93,229.45,262.34,277.30,264.80,239.73,312.69,291.21,220.34,276.99,158.33,293.51,293.17,261.99,201.69,298.16,287.52,240.12,251.15,257.94,286.85,297.47,247.90,,272.99,286.96,210.34,266.27,296.62
2014-08-18 22:20:51.886000,L8,319.93,318.45,,,,,308.24,311.66,312.27,318.50,289.24,265.22,279.71,303.05,297.32,299.00,294.68,281.48,314.59,314.52,301.70,274.12,249.67,267.56,308.97,273.94,264.84,317.48,314.57,291.11,294.39,303.62,300.61,300.60,299.12,293.20,300.20,290.58,281.40,251.47,262.87,292.64,298.99,296.12,278.75,265.50,274.19,271.91,269.39,305.14
2014-09-03 22:20:54.579000,L8,317.41,311.30,,,,,308.93,312.81,283.73,316.76,284.97,298.02,196.39,301.44,293.55,296.82,290.69,282.58,315.33,267.92,253.83,261.57,250.33,266.32,268.68,265.57,241.36,315.59,312.68,295.77,292.66,297.60,300.57,297.64,295.15,286.37,297.80,292.60,276.61,249.95,257.02,293.65,298.58,272.76,278.22,239.75,264.48,274.12,271.66,303.65
2014-09-19 22:20:54.477000,L8,317.67,309.10,,,,,311.14,311.61,308.16,313.29,288.60,296.02,205.79,298.58,294.56,293.64,291.95,282.00,315.93,311.01,256.85,300.02,259.34,266.27,305.13,272.79,272.49,318.48,316.64,300.05,292.70,299.07,297.87,295.26,297.39,299.57,299.54,289.41,283.95,251.81,259.18,292.97,297.61,295.60,296.16,289.40,293.03,280.13,290.00,303.60
2014-09-28 22:14:44.621000,L8,316.33,308.22,,,,,,,,,219.64,214.45,196.63,291.67,290.86,287.20,284.30,246.49,313.20,312.07,216.11,207.19,251.39,263.04,269.75,268.11,266.21,316.80,317.68,261.91,257.58,212.29,263.77,293.34,297.23,293.02,298.64,287.83,282.71,244.32,251.93,292.54,295.28,267.48,279.67,277.15,283.80,278.57,275.56,299.22
2014-11-06 22:21:01.126000,L8,326.97,323.87,329.40,324.95,329.65,323.57,327.52,332.95,336.64,341.64,335.63,320.09,323.25,330.24,329.30,329.70,329.97,326.21,329.06,328.50,325.90,330.83,332.67,337.08,337.75,337.48,342.94,345.94,342.21,333.82,325.46,324.17,323.65,325.51,326.91,322.69,321.72,311.40,306.60,305.74,290.99,308.88,310.33,317.41,317.52,322.50,316.19,306.61,310.38,315.96
2014-11-15 22:14:49.314000,L8,144.42,304.96,,,,,,,,,216.58,213.43,197.26,299.72,310.42,305.13,285.32,244.72,312.91,310.70,229.82,313.35,306.50,279.50,306.76,266.83,,287.26,323.63,309.28,287.12,201.65,239.40,240.65,,153.23,301.23,221.50,278.83,293.37,239.50,292.01,289.83,240.21,280.68,204.51,169.53,191.06,,276.49
2015-01-02 22:14:38.674000,L8,325.46,319.29,326.68,327.10,327.47,322.20,325.39,331.19,332.70,337.97,332.88,317.67,321.33,327.97,326.76,326.23,328.03,324.19,325.75,325.84,323.45,328.54,332.28,336.34,336.41,334.34,339.88,343.92,341.50,331.39,324.87,323.01,321.13,321.02,324.75,321.61,320.45,310.65,305.41,306.17,284.77,311.28,317.57,324.09,325.61,324.68,317.74,307.63,314.13,325.37
2015-03-14 22:20:23.206000,L8,306.38,,,,,,,,,,218.80,211.60,197.54,261.80,298.11,303.20,305.60,290.09,227.15,205.39,256.88,207.16,248.40,255.12,262.81,268.66,302.95,326.55,320.94,296.86,253.64,296.81,290.30,301.01,305.87,297.74,302.91,293.05,288.93,285.62,245.48,293.66,301.17,305.77,302.09,303.26,285.08,280.79,295.49,307.70
2015-04-15 22:20:10.505000,L8,,,,,,,,,,,219.10,213.14,196.08,303.81,295.50,300.62,300.06,287.28,183.05,209.08,257.46,215.46,254.56,263.46,279.52,270.15,267.91,319.97,319.83,230.20,295.81,298.06,295.15,300.12,305.57,203.94,302.57,290.70,287.57,252.32,244.46,293.13,301.82,305.87,300.84,296.33,291.55,283.73,293.06,307.82
2015-05-01 22:20:00.344000,L8,,,,,,,,,,,266.96,207.72,193.64,306.72,292.27,300.12,300.14,285.75,308.23,309.79,261.29,275.88,236.62,264.30,260.68,273.85,259.12,320.09,319.11,223.33,298.78,298.81,293.39,300.56,306.05,309.51,305.48,294.45,289.29,268.06,255.58,294.18,302.98,306.48,301.69,273.02,287.37,282.16,293.83,309.67
2015-06-27 22:13:58.027000,L8,318.73,307.48,,,,,310.72,310.16,309.16,276.70,246.15,296.31,254.25,314.29,291.21,305.42,301.16,288.80,315.82,313.94,278.27,297.35,311.86,315.75,308.75,240.76,287.91,327.87,318.60,213.36,297.47,302.01,155.52,306.62,306.57,310.99,303.67,296.35,290.76,247.10,264.16,293.86,305.83,305.76,303.97,225.49,296.81,,,304.24
2015-07-04 22:20:14.053000,L8,318.09,222.09,,,,,,,,,275.33,293.64,259.88,238.55,288.59,297.72,297.01,236.63,312.44,311.20,264.60,281.28,221.90,299.91,267.44,243.64,242.02,318.23,311.73,214.37,297.16,296.99,289.19,296.88,298.52,208.27,299.45,290.14,283.24,249.02,259.41,,302.82,299.96,287.40,175.57,263.87,193.64,245.60,302.69
2015-07-29 22:14:13.585000,L8,321.32,311.90,,,,,309.16,313.25,307.37,313.19,303.68,297.60,274.37,314.75,292.46,307.94,304.64,286.67,317.14,315.78,308.34,297.52,309.97,324.47,309.84,281.62,276.69,327.54,317.76,297.81,300.06,301.28,302.24,301.38,301.45,311.20,300.68,295.34,289.58,256.64,266.31,294.68,304.17,303.07,301.08,248.04,292.91,262.43,301.38,307.14
2015-08-21 22:20:33.210000,L8,146.74,307.25,,,,,,,,,,,,199.15,239.22,287.51,289.98,235.77,191.36,208.90,215.22,257.98,237.40,258.81,271.40,263.20,243.95,310.97,295.73,260.28,286.57,292.32,285.85,252.41,260.02,205.94,295.28,282.84,232.73,249.83,241.09,285.79,300.21,295.41,295.80,225.07,251.13,270.07,277.08,300.94
2015-10-08 22:20:48.527000,L8,369.75,404.18,398.13,363.29,356.14,363.73,382.59,383.88,338.55,347.29,337.80,320.16,324.30,328.47,327.18,334.52,330.67,325.71,326.81,327.47,326.50,331.89,344.06,345.56,350.99,352.88,378.53,387.48,378.07,357.56,337.58,350.64,353.76,349.38,345.14,343.60,343.25,343.83,338.66,340.29,343.24,349.48,348.63,367.40,347.57,333.03,501.61,463.19,503.33,349.69
2015-10-17 22:14:38.194000,L8,316.80,306.47,,,,,302.55,306.15,194.06,,282.88,215.79,196.72,286.35,286.56,288.46,283.91,247.48,314.05,309.86,259.10,292.52,258.30,264.92,299.23,292.13,303.75,320.09,317.44,304.77,288.46,292.24,287.07,294.77,300.54,300.17,295.08,286.56,281.17,276.46,256.12,291.23,298.87,293.45,300.79,299.77,294.65,281.02,294.74,300.10
2015-11-18 22:14:44.822000,L8,,,,,,,,,,313.96,299.36,294.12,204.47,297.69,303.98,301.22,289.28,267.63,312.71,310.06,300.54,309.90,308.98,310.22,300.98,301.86,314.94,323.52,320.51,308.66,292.67,297.24,293.56,301.30,306.20,301.33,298.19,288.07,281.89,280.67,257.08,292.55,296.62,292.51,299.14,299.45,299.20,283.89,293.43,295.46
2015-12-20 22:14:45.217000,L8,325.39,321.98,325.49,326.80,330.72,320.65,327.70,329.62,333.41,336.94,331.67,316.58,322.27,325.63,325.42,326.34,328.34,324.13,327.69,325.83,323.17,327.53,329.62,335.71,332.79,333.84,340.28,341.56,335.94,329.55,320.63,319.08,315.64,317.46,320.89,318.70,311.26,305.08,298.82,302.03,284.79,306.60,308.36,312.09,309.71,312.84,315.52,302.19,347.02,310.94
2015-12-27 22:20:55.079000,L8,322.69,316.45,322.54,324.60,328.77,315.55,326.03,328.22,331.79,337.61,332.26,312.45,320.56,325.46,325.06,326.14,327.50,324.82,325.57,325.56,323.13,327.36,331.11,334.62,333.12,332.46,339.66,340.89,336.22,328.75,320.13,318.95,315.91,317.03,321.88,318.23,311.35,306.29,299.03,301.80,288.03,305.83,308.75,313.26,310.45,314.89,312.61,302.93,307.32,310.57
2016-01-05 22:14:40.992000,L8,324.06,319.05,327.42,326.80,328.15,319.00,324.97,330.43,331.17,337.54,331.46,315.09,320.04,325.34,325.50,325.70,327.03,324.53,325.21,325.62,322.64,327.53,332.45,335.29,334.62,332.60,340.53,341.99,336.26,327.38,320.55,319.24,315.06,315.80,323.11,318.15,311.74,305.17,297.45,302.71,280.54,310.17,310.06,315.29,310.20,315.34,309.65,299.86,307.21,310.64
2016-02-22 22:14:30.292000,L8,296.16,304.76,,,,,,,,,218.05,210.87,190.14,261.84,303.56,305.34,299.84,268.08,168.13,176.60,192.36,300.01,309.25,313.39,260.20,258.97,302.42,321.57,317.02,227.59,178.82,200.03,203.03,221.34,216.13,197.01,295.81,284.50,279.79,280.61,240.81,290.15,287.85,237.47,282.16,273.48,275.40,278.04,277.19,276.47
2016-03-16 22:20:36.438000,L8,315.69,,,,,,,,,,181.28,209.20,193.49,260.75,306.52,307.22,303.80,294.85,,205.58,253.90,258.20,312.47,315.98,284.48,268.10,313.54,323.82,319.84,300.69,294.20,295.58,201.37,198.98,229.47,291.60,297.98,287.73,282.44,283.06,245.70,290.51,285.08,239.53,,208.71,243.61,279.12,278.73,
2016-04-26 22:14:08.933000,L8,318.38,306.54,,,,,312.15,313.53,310.70,,270.62,198.03,176.80,279.12,293.59,309.17,297.51,284.93,194.06,206.76,284.63,313.49,312.65,320.35,314.93,309.58,325.49,327.87,321.67,308.47,300.12,234.82,267.32,304.11,309.95,308.76,301.56,293.92,289.48,282.55,259.95,293.91,297.33,303.12,298.69,294.57,293.13,272.11,276.34,299.57
2016-05-12 22:14:08.416000,L8,,,,,,,,,,309.51,247.87,294.33,181.97,312.80,301.08,303.93,299.26,273.56,195.97,208.59,264.43,304.97,309.00,302.87,250.57,279.79,311.92,321.75,321.29,219.34,296.58,298.35,294.60,299.57,307.91,306.08,300.07,291.64,287.26,257.82,254.63,292.07,279.52,,293.20,271.30,285.91,221.56,261.66,292.96
2016-06-04 22:20:28.125000,L8,317.24,308.85,,,,,306.82,313.96,312.41,317.55,313.30,299.75,286.29,311.68,305.09,310.55,300.11,285.58,315.67,315.80,304.74,314.70,311.92,320.19,315.47,296.98,321.91,327.50,323.41,218.12,298.98,303.79,304.75,301.70,310.17,310.91,302.80,294.65,289.61,259.40,266.30,290.46,283.81,302.63,294.13,269.38,294.02,207.84,284.61,300.46
2016-07-06 22:20:41.229000,L8,324.22,312.11,,,,,313.23,316.32,315.48,327.76,318.49,302.23,310.76,316.66,314.10,317.61,315.47,313.68,319.15,319.39,316.05,317.21,316.30,326.03,324.18,308.09,329.35,331.27,325.50,221.68,309.48,311.28,307.95,305.95,312.30,313.04,303.97,296.54,292.35,266.89,272.16,270.73,168.81,263.84,297.84,287.20,300.72,207.10,300.57,305.93
2016-08-16 22:14:41.427000,L8,343.89,328.70,334.85,333.95,337.46,328.40,337.42,338.41,344.96,346.56,342.30,331.24,334.00,337.39,335.60,336.98,337.50,337.18,336.96,336.28,332.62,336.21,339.25,350.21,346.67,344.95,347.19,348.72,347.34,335.68,330.44,330.70,328.44,326.47,328.82,324.63,316.61,312.06,304.40,304.63,316.90,306.75,313.03,316.80,315.05,315.49,316.91,359.69,337.22,316.72
2016-09-01 22:14:48.072000,L8,310.45,307.13,,,,,305.83,307.66,301.19,,,,,,,,,,,,,,180.50,249.43,271.01,279.00,269.90,311.56,310.89,268.30,295.26,295.33,263.85,139.32,,,,,,,249.97,148.85,281.95,241.26,290.06,272.39,291.26,278.38,243.71,297.70
