dates,satname,nzd0558-0000,nzd0558-0001,nzd0558-0002,nzd0558-0003,nzd0558-0004,nzd0558-0005,nzd0558-0006,nzd0558-0007,nzd0558-0008,nzd0558-0009,nzd0558-0010,nzd0558-0011,nzd0558-0012,nzd0558-0013,nzd0558-0014,nzd0558-0015,nzd0558-0016,nzd0558-0017,nzd0558-0018,nzd0558-0019,nzd0558-0020,nzd0558-0021,nzd0558-0022,nzd0558-0023,nzd0558-0024,nzd0558-0025,nzd0558-0026
2015-08-21 22:20:33.210000,L8,287.10,291.13,306.30,311.41,312.47,316.45,312.06,311.40,315.35,316.22,309.19,305.09,313.07,317.95,325.73,328.25,323.99,327.12,337.04,327.47,308.46,308.05,320.20,328.76,325.02,351.95,333.30
2015-08-21 22:20:57.178000,L8,315.82,357.83,333.21,340.33,372.47,380.97,395.19,392.25,387.13,393.12,408.04,411.58,421.75,419.12,402.41,410.28,401.02,406.91,509.77,481.97,364.75,387.21,402.48,407.42,416.05,425.34,465.98
2015-09-29 22:26:59.056000,L8,301.91,304.40,327.27,325.98,324.93,325.99,327.01,323.24,323.21,317.81,313.40,316.84,328.69,324.16,325.49,321.92,316.19,318.29,485.62,421.59,253.40,262.79,261.99,271.72,278.76,345.67,392.44
2015-10-24 22:20:52.499000,L8,294.68,302.89,320.65,322.12,332.43,340.19,348.74,361.74,378.00,386.88,387.14,402.57,393.41,379.12,388.27,388.92,400.43,443.89,435.98,342.24,335.96,335.08,381.91,401.12,401.28,425.77,417.53
2015-10-24 22:21:16.466000,L8,292.35,301.14,319.37,321.09,330.35,368.39,349.49,361.96,349.90,387.50,388.10,402.01,405.42,378.81,388.95,389.69,402.17,432.78,434.56,341.29,335.84,336.41,381.40,401.54,403.17,424.54,419.65
2015-10-31 22:27:04.990000,L8,328.50,323.56,288.57,319.30,279.87,324.76,342.73,305.14,256.84,226.09,282.64,359.59,369.78,290.59,345.27,317.64,313.72,309.71,305.62,252.99,243.14,255.83,246.21,260.76,272.65,288.22,
2015-12-27 22:20:55.079000,L8,287.69,301.82,313.77,316.82,314.39,319.47,317.63,317.47,318.49,320.13,317.23,315.54,319.95,325.27,334.38,335.17,337.82,339.63,504.66,468.59,304.50,315.50,324.63,336.06,346.66,414.33,455.44
2016-01-19 22:27:03.476000,L8,360.31,357.82,370.37,369.17,381.67,393.28,388.92,387.15,393.19,387.52,396.15,394.81,407.69,396.18,387.65,361.07,371.96,366.70,375.75,288.74,274.25,285.78,285.70,294.89,306.37,342.30,365.79
2016-03-16 22:20:36.438000,L8,302.59,354.51,333.34,342.29,362.56,388.65,383.43,388.50,388.66,385.19,382.75,392.58,388.81,395.98,383.22,389.71,396.37,387.73,448.14,465.54,366.76,376.03,384.09,399.06,402.48,405.01,427.58
2016-04-08 22:26:35.612000,L8,299.04,304.95,333.58,330.04,329.95,330.18,332.14,324.38,325.83,320.55,313.61,321.38,333.57,329.38,330.07,325.46,318.64,320.07,317.90,269.42,255.04,264.43,267.58,272.38,353.74,311.83,390.51
2016-05-03 22:20:25.006000,L8,293.57,303.15,320.53,320.87,331.82,337.87,332.58,331.43,335.72,342.91,348.02,389.14,361.16,324.82,330.11,340.48,381.40,381.73,386.71,331.21,318.09,321.00,326.88,329.23,334.16,403.00,439.69
2016-05-03 22:20:48.969000,L8,293.06,303.26,320.55,322.20,333.00,338.13,335.87,332.19,337.50,342.88,385.10,392.40,398.71,327.96,332.98,342.50,384.02,383.34,388.91,332.81,318.98,323.55,328.52,332.11,383.95,406.47,442.40
2016-05-10 22:26:31.116000,L8,306.59,315.64,338.91,340.74,442.66,470.55,352.11,342.77,335.01,324.74,408.19,451.54,456.46,461.10,341.95,339.42,474.75,407.83,408.74,434.20,194.89,,148.68,214.71,406.75,312.84,324.29
2016-06-11 22:26:39.882000,L8,301.52,298.29,340.82,333.24,336.95,335.39,333.43,341.71,331.47,313.30,315.84,321.11,322.64,334.46,321.84,319.71,314.46,306.50,306.61,254.23,235.24,228.45,235.93,253.47,275.86,269.56,270.77
2016-07-06 22:20:41.229000,L8,326.12,371.31,352.32,353.16,356.71,362.36,366.36,396.16,366.90,369.13,400.81,387.42,407.38,413.10,394.35,351.48,483.69,459.13,375.38,,369.29,383.47,353.46,359.25,411.31,504.97,
2016-07-06 22:21:05.197000,L8,327.35,373.46,354.62,355.58,361.58,364.34,370.16,397.94,369.72,370.04,402.12,406.39,413.12,415.89,360.30,358.56,486.37,462.36,372.40,,374.71,394.83,359.94,363.98,386.64,506.79,
2016-09-08 22:21:00.541000,L8,368.92,363.26,342.46,351.97,354.74,387.47,391.37,389.32,385.20,399.24,399.29,397.83,410.38,402.51,401.27,398.05,402.30,400.66,504.37,480.95,372.69,383.94,390.77,408.50,412.61,424.43,483.44
2016-11-11 22:21:31.069000,L8,297.14,354.06,322.75,323.72,328.69,340.79,339.36,339.93,337.03,345.62,344.72,371.55,397.51,377.53,391.31,372.22,384.38,385.78,392.53,335.96,356.12,328.78,336.38,371.74,393.10,397.88,420.51
2016-11-27 22:21:07.723000,L8,270.70,278.65,287.11,286.41,291.34,281.86,289.92,299.65,302.53,298.17,234.84,198.20,,154.48,154.29,302.28,289.80,302.01,307.77,254.90,255.59,286.61,278.98,306.77,318.40,309.03,319.06
2016-12-04 22:27:17.474000,L8,303.70,310.36,332.56,333.43,331.54,330.51,335.56,329.92,326.34,324.66,314.41,320.28,330.59,323.97,326.26,319.13,316.30,324.55,317.86,270.23,253.97,259.09,259.45,272.28,277.46,311.86,386.25
2017-02-15 22:20:43.526000,L8,287.07,298.05,311.51,313.38,309.62,313.41,309.94,310.23,309.48,313.18,308.18,303.65,310.59,313.47,324.10,326.28,321.54,327.80,335.24,318.62,296.65,305.04,319.09,324.52,332.34,326.23,439.39
2017-02-22 22:26:52.098000,L8,375.97,371.90,394.91,400.08,412.65,423.38,418.78,409.37,381.73,402.58,409.03,396.40,391.95,404.38,385.81,385.06,385.27,375.33,358.60,423.70,311.64,327.13,320.89,339.54,353.93,347.26,384.87
2017-03-26 22:26:34.721000,L8,300.50,306.88,334.04,330.22,327.42,325.20,330.75,328.03,332.67,334.02,352.81,431.29,481.95,418.26,339.58,316.25,307.56,310.57,304.36,265.21,247.61,262.81,263.62,271.57,280.63,267.05,272.51
2017-04-04 22:20:20.280000,L8,302.50,365.61,332.35,338.87,333.84,351.09,354.68,355.62,352.23,379.62,364.91,385.38,385.54,383.35,392.67,388.29,387.45,391.75,445.03,458.77,318.83,361.18,364.27,377.41,403.60,411.41,448.77
2017-04-04 22:20:44.243000,L8,302.55,365.62,332.74,340.46,335.65,352.86,356.20,356.72,354.43,370.78,381.37,388.38,388.43,387.13,393.65,390.80,388.49,394.20,453.91,382.33,319.98,361.34,369.02,379.13,405.55,413.32,451.48
2017-04-20 22:20:11.117000,L8,301.86,316.60,331.35,338.52,339.70,357.50,357.35,354.88,375.37,354.59,348.71,397.61,370.18,383.78,393.22,394.33,391.48,388.97,398.99,445.49,328.97,377.44,333.05,387.06,405.91,408.77,451.05
2017-05-06 22:20:07.089000,L8,,,,145.32,229.68,242.13,243.10,247.05,258.47,215.03,173.70,221.02,270.48,275.18,285.45,290.31,290.76,290.82,257.65,243.88,214.68,229.67,255.04,273.12,293.62,283.82,306.37
2017-06-23 22:20:32.508000,L8,245.82,248.76,231.05,202.33,242.44,252.17,245.39,247.37,260.54,222.93,233.44,156.75,260.06,225.98,171.19,,,266.40,248.84,214.80,213.85,236.28,269.51,286.13,306.63,297.46,318.34
2017-06-23 22:20:56.475000,L8,246.68,251.92,233.48,221.71,248.82,256.13,249.55,253.04,265.98,232.22,262.32,173.37,266.02,232.39,278.38,268.05,272.21,269.54,251.58,234.42,230.56,243.79,280.67,289.64,311.93,301.11,324.53
2017-07-09 22:20:35.589000,L8,305.08,348.64,314.05,321.63,329.33,335.39,338.75,338.03,347.98,355.07,359.69,358.63,352.37,342.20,338.23,338.05,331.19,478.61,475.38,468.66,348.91,382.67,399.14,367.83,348.87,400.72,450.21
2017-07-09 22:20:59.561000,L8,304.73,348.37,315.41,323.48,331.25,336.86,343.82,340.16,351.79,359.63,361.21,362.23,358.46,347.54,342.35,344.37,337.02,480.01,477.89,386.11,375.45,384.60,404.52,394.32,350.83,402.95,454.17
2017-08-17 22:27:01.961000,L8,370.20,360.51,375.74,393.97,401.16,407.29,404.94,409.44,393.36,398.39,403.41,395.22,398.49,401.75,384.39,378.09,349.07,366.08,366.79,287.74,272.23,278.32,278.87,335.71,351.16,343.09,377.33
2017-09-18 22:27:06.940000,L8,371.32,358.50,374.57,381.46,381.32,400.55,392.77,399.11,397.31,398.48,411.91,406.58,412.34,400.24,385.56,394.95,391.60,375.81,464.76,428.52,308.38,325.54,326.58,337.25,356.20,349.18,389.06
2017-09-27 22:21:00.343000,L8,314.13,354.33,346.96,350.16,346.67,374.40,386.05,361.92,384.48,376.90,395.48,400.33,407.19,406.98,397.39,398.38,393.31,410.60,484.66,476.83,365.04,378.55,392.27,402.47,417.25,432.79,522.53
2017-09-27 22:21:24.311000,L8,312.99,353.10,345.86,349.73,347.14,375.25,385.45,362.78,384.42,376.90,395.81,401.16,407.53,407.30,397.64,398.80,393.95,410.87,458.24,477.89,365.08,379.07,393.14,403.24,417.59,433.08,503.29
2017-10-13 22:21:28.735000,L8,325.57,311.70,329.78,338.38,334.24,345.00,361.40,344.45,348.65,390.23,388.26,351.16,395.26,380.21,392.06,387.79,387.65,387.25,386.34,389.99,324.60,330.48,337.55,367.69,402.61,396.30,427.19
2017-10-20 22:27:16.389000,L8,300.03,307.85,327.16,330.60,330.74,332.75,330.39,289.09,219.65,180.50,285.16,260.70,279.03,298.01,,,,,,,,,,,,,
2017-10-29 22:21:05.518000,L8,301.60,371.38,328.07,334.52,336.52,341.54,344.41,347.77,350.30,353.97,356.68,384.04,389.12,373.13,377.56,377.53,387.96,385.92,474.96,383.09,326.38,366.05,356.36,377.30,395.54,416.33,443.67
2017-11-21 22:27:10.644000,L8,303.05,312.10,330.76,332.51,330.26,333.18,334.56,328.41,326.14,325.04,315.02,320.32,332.17,328.40,331.61,324.87,317.96,323.47,316.28,265.01,251.33,261.36,261.85,272.39,280.69,347.46,389.31
2018-01-01 22:20:56.342000,L8,311.30,362.11,330.43,328.43,338.05,347.58,362.24,358.91,349.71,359.73,356.69,400.30,408.95,402.48,382.45,390.10,387.91,387.12,484.63,471.40,331.37,347.12,386.73,392.83,410.48,415.95,449.41
2018-01-01 22:21:20.309000,L8,311.02,361.65,330.16,327.54,337.38,346.99,362.28,358.37,349.06,359.36,355.87,399.67,408.43,402.12,380.75,389.67,387.18,386.79,484.28,469.92,331.02,360.60,385.91,391.66,409.99,415.50,448.99
2018-03-29 22:26:26.176000,L8,340.69,332.19,357.58,359.91,354.00,362.99,366.79,357.65,356.47,357.99,355.75,358.18,360.93,345.64,340.43,332.88,330.38,333.46,325.21,276.25,261.99,276.27,276.11,286.13,297.28,292.53,316.21
2018-06-10 22:19:37.926000,L8,285.55,302.79,373.46,397.09,391.23,374.39,322.78,323.21,326.70,330.10,323.62,323.67,318.61,306.20,308.47,314.79,320.71,315.56,325.34,289.78,305.64,314.10,321.55,323.71,333.90,379.99,349.74
2018-06-10 22:20:01.889000,L8,221.22,260.43,233.32,233.32,255.23,266.67,262.98,266.59,261.90,246.02,265.18,225.17,277.39,281.61,292.13,303.90,292.84,303.18,310.37,244.52,235.19,248.83,271.19,282.93,305.73,298.92,315.64
2018-07-12 22:19:56.652000,L8,323.14,335.15,349.52,349.58,350.82,364.52,376.64,387.79,398.03,407.89,415.16,423.48,410.98,404.87,396.60,395.48,473.67,448.70,399.15,,481.52,377.16,392.33,400.62,414.66,494.06,
2018-07-12 22:20:20.619000,L8,321.41,335.01,348.41,350.70,351.90,372.32,372.49,388.07,402.19,412.37,416.58,426.68,415.52,405.32,402.98,514.18,478.07,450.33,356.76,368.34,527.20,382.36,391.51,404.84,417.07,497.04,
2018-08-29 22:20:19.957000,L8,297.12,357.56,313.96,311.04,307.28,308.78,308.24,312.68,312.19,314.35,316.86,317.46,325.59,324.68,322.88,329.54,323.71,326.02,336.62,329.29,304.53,304.62,312.95,313.61,326.67,314.55,329.18
2018-09-05 22:26:33.133000,L8,348.35,379.65,402.23,397.61,402.97,412.74,414.22,356.27,359.36,353.17,353.37,340.06,347.02,341.02,335.74,328.97,325.59,321.07,318.81,274.72,264.56,268.98,269.08,282.65,287.09,339.74,293.50
2019-01-11 22:26:49.169000,L8,301.86,316.54,333.00,331.27,330.98,332.72,334.89,329.60,326.17,322.81,314.47,319.65,331.16,325.99,325.63,318.13,314.02,319.77,308.57,265.01,248.29,256.57,257.65,270.43,274.14,272.28,345.26
2019-02-05 22:20:33.244000,L8,326.29,357.56,352.78,358.56,354.19,365.60,363.82,356.35,396.24,406.07,360.00,363.52,391.47,402.14,393.74,390.17,385.30,383.56,471.18,485.27,397.29,346.63,345.92,402.89,402.55,414.88,505.78
2019-02-05 22:20:57.207000,L8,286.96,298.63,315.91,321.45,312.92,315.01,310.99,307.93,339.91,315.35,306.56,301.79,308.45,307.73,318.34,315.81,312.69,317.61,324.71,297.30,280.67,291.62,302.53,312.98,326.51,319.91,333.15
2019-02-12 22:26:43.149000,L8,296.48,306.13,328.77,329.64,329.55,330.44,333.35,326.82,323.36,320.24,312.07,318.57,328.93,323.19,322.76,317.44,313.55,317.33,309.65,258.99,244.80,254.38,256.27,267.17,274.48,271.15,272.13
2019-03-16 22:26:33.688000,L8,350.61,366.09,395.87,401.74,411.06,422.64,422.90,410.29,408.62,407.31,415.70,416.08,421.04,401.06,390.50,391.28,377.12,505.33,440.06,293.72,315.73,328.45,326.55,333.27,346.84,349.74,376.85
2019-04-17 22:26:24.837000,L8,350.51,370.78,398.33,397.74,396.27,394.45,394.63,391.42,395.43,392.81,402.91,409.78,412.14,399.64,392.20,387.95,376.67,366.32,475.71,286.14,272.33,280.26,318.37,334.45,343.34,331.95,386.56
2019-06-04 22:26:43.766000,L8,300.80,312.20,333.77,329.56,328.63,332.23,323.34,323.28,328.41,316.35,312.95,328.10,337.85,335.05,323.57,319.12,319.82,313.64,272.36,227.64,235.72,249.14,242.00,239.75,,,
2019-06-20 22:26:49.743000,L8,329.91,330.80,346.10,338.95,349.76,338.72,321.29,326.66,332.79,318.09,321.85,340.05,344.86,338.03,324.95,319.89,314.75,314.94,272.81,255.40,247.79,274.12,260.06,264.70,310.94,289.54,391.89
2019-07-31 22:21:14.547000,L8,,,,,,,,243.90,257.93,235.95,218.81,209.67,262.22,277.49,296.42,299.80,305.00,307.56,302.69,259.15,242.71,241.98,276.50,281.93,306.11,172.83,321.38
2019-08-16 22:21:20.050000,L8,285.41,291.28,310.25,311.22,310.19,313.30,312.10,301.87,308.23,309.35,305.44,304.45,311.69,314.61,321.61,329.39,321.60,324.82,328.59,314.44,293.87,303.15,315.60,319.82,327.26,317.90,469.82
2019-09-08 22:27:12.355000,L8,349.28,363.63,386.38,398.71,405.09,415.08,417.49,409.28,405.67,418.02,409.10,415.23,418.51,409.70,400.86,391.70,388.86,407.16,465.32,330.60,314.55,337.50,304.95,328.40,346.09,363.90,334.42
2019-11-11 22:27:19.914000,L8,299.14,305.19,328.21,326.71,325.85,328.91,329.33,326.14,323.09,320.70,310.49,315.35,329.71,322.68,326.54,316.03,310.23,314.46,304.83,261.00,246.72,253.69,255.23,266.15,274.86,269.11,273.83
2020-01-14 22:27:08.860000,L8,308.56,317.40,333.75,334.49,332.97,336.13,336.62,331.68,328.59,324.82,317.97,319.62,333.33,330.20,331.39,318.76,314.78,320.69,308.74,262.21,248.19,257.82,259.67,274.26,338.25,336.82,379.07
2020-01-23 22:20:55.593000,L8,293.75,302.34,321.99,320.73,318.60,326.31,324.28,322.77,326.24,327.97,324.21,324.01,332.16,333.13,337.02,334.30,335.57,335.45,374.59,319.81,304.63,314.72,324.26,329.49,350.07,394.46,422.55
2020-04-12 22:20:24.358000,L8,309.96,318.67,343.65,345.80,346.11,350.99,355.51,354.49,351.50,352.48,395.32,399.05,361.93,350.53,347.45,383.01,332.35,511.60,473.45,454.00,317.43,374.20,430.73,464.89,436.19,401.57,451.02
2020-04-12 22:20:48.321000,L8,308.21,315.62,343.18,342.56,345.02,349.58,354.30,354.13,351.48,351.71,395.60,397.74,402.76,351.51,347.12,336.47,332.20,506.77,474.38,451.21,316.34,374.81,432.42,460.55,434.86,399.05,431.01
2020-05-14 22:20:12.530000,L8,303.29,311.67,348.92,342.91,369.16,350.33,359.00,376.84,387.00,395.76,403.10,405.15,406.24,396.25,378.92,392.62,391.88,387.86,384.95,445.80,358.27,372.50,376.82,377.71,401.32,404.75,480.62
2020-05-14 22:20:36.493000,L8,302.46,312.47,368.80,344.65,370.00,351.60,359.33,381.28,389.67,399.35,403.66,409.67,407.87,398.56,385.34,394.60,395.38,389.87,388.59,449.09,362.63,374.91,380.20,383.90,403.07,408.45,482.43
2020-05-21 22:26:24.857000,L8,273.37,230.99,266.03,256.33,273.53,275.29,292.90,293.05,301.38,279.87,232.53,234.83,291.70,290.86,298.69,291.74,288.09,281.81,245.07,200.94,208.87,212.45,209.78,,,,
2020-05-30 22:20:16.612000,L8,307.85,312.56,334.32,339.84,338.30,354.92,381.86,353.09,358.89,358.57,399.96,404.20,406.07,398.47,398.15,383.85,372.03,401.08,508.95,463.63,313.31,331.10,322.23,338.21,399.59,404.25,440.99
2020-05-30 22:20:40.575000,L8,307.18,313.25,334.39,341.40,342.09,355.20,384.40,355.22,385.88,360.63,401.23,407.50,407.80,401.19,400.47,388.55,328.08,405.20,509.27,444.01,315.72,331.18,325.06,337.00,401.80,406.07,441.97
2020-06-15 22:20:50.632000,L8,302.17,312.23,331.21,339.05,341.18,352.33,355.17,387.95,352.19,368.81,389.69,380.46,361.57,332.20,336.99,333.93,329.11,329.21,382.56,342.38,311.45,321.29,326.01,330.66,343.90,405.76,430.98
2020-06-22 22:26:41.227000,L8,266.72,228.93,173.18,261.36,272.93,267.87,292.35,289.78,305.05,277.18,238.84,254.22,291.99,290.62,306.27,294.98,291.00,297.23,251.26,208.25,211.52,214.95,204.46,,,,
2020-07-17 22:20:40.662000,L8,300.19,311.26,325.43,325.89,331.68,385.87,386.70,394.98,387.12,395.28,407.71,403.94,408.68,397.92,395.64,395.38,390.85,499.98,454.50,453.11,330.94,378.94,381.93,393.74,413.82,409.00,437.91
2020-07-17 22:21:04.625000,L8,299.65,311.41,325.40,326.75,331.93,385.44,386.98,397.41,387.40,395.92,410.53,406.05,409.91,400.81,396.37,398.04,391.46,455.87,458.90,454.58,326.78,379.07,384.25,395.52,415.29,411.24,440.93
2020-08-02 22:20:44.744000,L8,244.75,265.99,278.19,256.28,265.46,275.38,274.30,277.88,273.86,249.60,227.16,213.80,260.16,247.56,279.66,274.87,289.66,296.81,282.79,241.96,235.48,229.43,232.42,247.97,236.99,289.95,312.11
2020-09-19 22:21:03.690000,L8,287.56,294.80,308.33,309.90,307.20,308.72,311.11,306.70,310.49,314.33,309.70,302.68,313.93,315.30,322.56,324.32,318.63,323.29,332.55,315.18,295.35,307.30,310.96,319.09,329.16,413.40,362.10
2020-10-12 22:27:18.337000,L8,345.87,359.39,378.82,396.53,404.04,411.77,418.60,411.14,402.69,403.31,404.91,422.15,421.05,414.45,403.92,390.39,372.41,383.03,450.08,349.10,306.18,332.30,330.59,286.01,359.69,347.16,340.78
2020-11-22 22:21:06.915000,L8,302.75,315.46,327.99,337.75,375.63,393.21,393.81,348.92,349.68,357.95,396.57,406.63,408.63,406.97,392.62,398.42,392.74,386.63,457.08,471.27,320.40,372.67,385.71,389.86,396.38,410.71,442.13
2020-11-22 22:21:30.887000,L8,302.68,315.64,327.95,337.95,375.55,392.78,393.66,348.81,348.96,357.69,396.48,406.36,408.55,406.78,392.45,398.35,392.46,386.52,456.70,471.02,320.34,338.91,385.63,389.13,396.60,410.67,442.03
2020-12-24 22:21:30.438000,L8,,189.93,246.48,307.25,317.39,318.52,319.67,314.90,314.28,311.00,306.62,338.27,316.96,316.83,392.96,302.68,315.40,313.34,334.93,305.44,300.76,268.60,263.20,395.08,220.36,241.03,254.44
2021-02-17 22:27:01.970000,L8,373.45,363.50,350.08,362.95,359.37,359.06,364.17,355.46,356.76,330.99,328.46,331.66,341.07,339.07,340.11,326.42,317.41,322.53,306.80,267.63,265.20,273.26,265.84,277.38,279.31,333.53,351.86
2021-04-15 22:20:52.508000,L8,,,,160.05,220.77,253.69,250.70,259.62,270.43,263.05,282.18,275.63,296.32,301.96,312.73,311.83,306.29,313.25,316.69,275.49,270.65,270.88,279.48,300.05,317.06,288.17,275.54
2021-05-24 22:26:39.339000,L8,,,,,,,,,,,,,,,320.02,323.01,312.23,305.15,269.90,273.77,265.44,260.16,254.39,259.96,292.34,278.92,279.81
2021-06-18 22:20:38.709000,L8,308.65,323.70,331.82,338.02,347.17,359.80,389.64,360.78,363.77,361.66,351.21,385.61,395.85,397.24,395.92,335.28,327.24,385.50,440.75,446.97,323.21,322.74,320.67,334.15,348.99,409.11,439.80
2021-06-18 22:21:02.676000,L8,307.56,322.92,332.10,338.55,348.31,361.35,365.08,360.82,365.85,362.52,353.10,387.02,399.82,397.92,398.44,336.63,369.17,387.01,444.78,448.71,324.75,324.15,321.22,336.58,350.48,410.57,441.93
2021-08-12 22:27:06.377000,L8,301.08,306.97,330.32,328.96,324.68,329.85,330.71,324.14,326.03,316.59,316.06,325.11,335.72,334.52,332.83,324.63,314.67,314.50,309.21,266.28,254.66,265.50,267.38,270.34,284.04,341.26,310.05
2021-09-22 22:21:05.391000,L8,286.99,292.95,306.73,309.36,305.95,312.82,308.51,308.05,309.66,311.76,305.82,297.91,308.70,309.43,320.03,322.18,315.93,317.54,329.06,313.10,297.83,305.30,309.84,317.23,328.81,321.99,428.13
2021-12-19 22:21:04.274000,L9,290.26,298.11,312.01,315.76,311.08,316.90,314.21,313.30,314.76,317.47,313.61,307.65,312.21,315.73,321.79,320.74,311.80,317.43,330.65,311.00,297.23,305.06,306.21,317.73,330.61,376.18,420.31
2022-01-27 22:27:14.862000,L9,361.20,366.07,379.48,398.35,402.20,396.42,408.12,398.45,401.93,398.40,413.31,416.78,416.09,405.57,396.67,396.24,375.92,381.13,455.12,426.85,277.97,290.58,330.95,333.95,349.71,364.90,389.99
2022-01-28 22:20:55.692000,L8,301.31,353.36,330.92,341.24,334.54,339.22,342.56,345.98,348.99,387.37,392.68,393.20,392.28,393.96,387.80,392.06,386.81,384.97,456.23,470.72,322.13,370.52,373.56,401.85,405.97,419.13,447.61
2022-02-13 22:20:52.491000,L8,302.36,315.72,328.57,335.20,337.58,346.84,343.91,345.84,348.98,354.58,352.96,354.86,394.19,370.31,346.51,392.69,383.90,381.24,397.33,366.92,321.52,329.88,381.09,392.21,407.37,410.67,444.57
2022-02-13 22:21:16.458000,L8,300.83,314.26,327.12,334.19,336.55,345.80,342.87,345.15,347.83,353.52,351.67,354.05,386.92,396.97,345.66,392.38,383.16,380.87,395.75,385.72,320.55,328.90,379.81,391.44,406.72,410.20,444.28
2022-02-20 22:26:59.945000,L8,303.84,314.09,331.90,338.26,337.19,338.92,335.61,331.90,328.63,324.87,320.62,321.81,332.03,327.70,327.64,318.20,309.92,312.96,305.69,260.92,252.33,258.57,259.08,269.16,278.81,340.39,379.17
2022-03-01 22:20:48.516000,L8,315.39,357.96,334.34,342.01,345.88,354.89,355.13,357.55,357.00,364.80,399.69,403.02,422.28,404.72,400.88,398.02,393.96,386.95,482.19,480.81,383.71,381.61,388.84,408.92,416.26,415.26,456.39
2022-03-01 22:21:12.479000,L8,315.42,358.14,334.66,342.91,346.77,355.69,355.45,358.08,357.73,365.27,400.48,403.11,422.87,405.52,401.12,398.61,394.41,387.83,482.25,481.28,384.68,382.11,390.14,409.33,416.86,415.78,457.97
2022-03-09 22:20:49.257000,L9,417.41,383.35,386.09,321.54,322.79,331.69,324.36,329.74,346.45,352.36,351.24,317.17,357.92,337.06,334.51,331.85,327.49,327.76,343.87,335.50,310.42,317.06,318.49,403.89,355.53,403.60,436.90
2022-03-17 22:20:41.710000,L8,336.46,355.70,368.03,352.67,350.07,358.08,369.35,367.21,390.63,402.71,400.52,399.58,399.38,395.65,405.04,396.24,395.25,386.49,509.85,482.32,363.59,377.07,384.90,405.61,418.13,421.59,449.44
2022-03-24 22:26:46.974000,L8,375.81,375.34,397.37,396.73,406.59,416.80,415.16,413.91,402.30,398.23,403.57,411.70,408.41,404.77,391.07,392.24,374.98,381.27,465.05,432.27,378.15,322.12,325.29,331.71,351.31,368.40,392.72
2022-04-10 22:20:41.030000,L9,320.62,344.94,355.53,358.48,335.14,347.17,383.03,377.16,350.75,380.81,393.36,402.24,406.70,401.39,397.03,396.38,392.13,517.15,508.59,409.38,335.12,376.91,388.40,386.51,412.91,414.11,446.89
2022-04-10 22:21:04.997000,L9,303.37,344.13,356.34,358.65,335.46,347.66,383.59,378.07,351.23,380.44,394.48,403.92,407.54,402.62,398.06,397.31,393.07,517.91,509.09,409.05,336.23,377.69,389.28,390.19,413.63,415.26,447.35
2022-04-17 22:26:46.754000,L9,362.58,342.21,358.67,366.29,363.93,371.32,377.87,367.36,365.54,370.62,367.92,376.61,368.63,350.06,349.31,334.42,335.88,372.51,459.39,421.78,274.57,295.70,283.11,312.41,356.98,354.98,390.25
2022-04-26 22:20:56.649000,L9,252.98,267.18,221.26,,221.45,238.65,236.99,244.68,270.48,258.28,292.47,266.87,279.46,291.51,298.35,302.45,317.09,313.33,312.76,266.36,247.53,192.26,263.68,311.41,311.09,310.39,326.39
2022-05-03 22:26:41.464000,L9,377.19,374.89,406.01,401.57,411.55,425.77,423.22,411.88,410.59,419.89,421.51,422.02,424.14,414.98,408.70,398.98,492.49,447.90,501.48,451.54,308.39,301.30,340.42,345.19,365.38,387.83,400.53
2022-05-04 22:20:37.713000,L8,321.30,360.66,339.61,352.87,359.78,363.90,367.27,364.10,385.71,377.11,390.02,398.85,407.04,398.03,397.93,394.98,391.25,477.40,515.36,483.05,345.48,373.98,392.91,399.90,413.72,424.94,467.55
2022-05-04 22:21:01.681000,L8,321.22,360.76,342.48,353.18,369.95,366.12,366.95,366.30,387.00,375.67,391.52,401.86,408.16,400.94,399.47,395.93,393.67,401.91,522.98,486.95,352.31,376.47,394.19,403.21,414.94,428.80,470.19
2022-05-28 22:20:18.438000,L9,299.26,310.14,320.28,326.94,329.45,339.61,335.12,333.79,339.16,352.97,353.37,344.75,350.04,339.87,339.04,346.44,329.32,331.73,342.02,327.90,315.37,326.02,325.20,338.21,346.17,403.36,434.60
2022-06-05 22:20:51.340000,L8,311.16,357.23,329.11,338.96,338.54,378.63,383.84,364.82,385.11,394.69,393.90,401.01,404.88,402.39,405.71,397.20,403.59,338.58,387.90,473.78,319.98,330.29,388.14,403.92,407.40,410.75,444.17
2022-06-05 22:21:15.307000,L8,310.81,355.72,329.24,339.23,340.31,380.48,386.48,362.84,385.73,396.73,371.33,402.04,407.21,402.99,408.97,398.16,406.61,343.51,470.11,474.81,322.04,329.76,390.65,405.79,408.72,413.02,446.00
2022-06-21 22:21:00.653000,L8,248.21,238.17,210.45,,205.89,224.63,222.84,228.53,257.42,224.82,201.89,179.47,264.80,269.02,294.49,295.68,299.61,301.21,268.49,262.21,229.57,197.81,258.72,274.16,306.55,292.81,325.01
2022-06-21 22:21:24.625000,L8,,,,,219.72,232.66,230.07,236.32,263.63,229.05,277.43,192.75,271.26,281.79,297.30,298.74,304.25,305.67,276.35,266.28,243.44,230.20,265.06,288.08,311.50,297.89,331.36
2022-07-22 22:26:54.679000,L9,,,,,,,,,,,388.38,398.06,358.24,348.02,336.30,335.83,323.42,318.01,326.89,285.06,275.24,282.43,288.38,295.88,309.52,290.64,294.26
