dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0048,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113,satname
2020-04-21 22:11:45.778,358.295,343.1275,344.52250000000004,323.485,343.88000000000005,363.02000000000004,392.312,401.774,399.1,397.675,407.434,419.38199999999995,422.896,405.53999999999996,410.06399999999996,412.9620000000001,402.15333333333336,406.24500000000006,411.912,396.72749999999996,401.07500000000005,502.4925,523.645,441.812,434.212,401.74799999999993,495.7800000000001,393.8975,335.66,447.395,385.72333333333336,349.18,425.7,416.83599999999996,343.05,437.7157142857142,434.6114285714285,,429.73400000000004,440.25499999999994,401.2857142857143,400.29499999999996,381.21999999999997,396.7185714285714,421.4757142857143,432.72125,423.25,420.5449999999999,403.8633333333333,428.53,422.43666666666667,443.35999999999996,428.55375,336.96500000000003,303.59999999999997,427.45,313.625,395.9485714285714,425.2142857142857,420.0425,431.6716666666666,427.2716666666667,401.3766666666667,395.0683333333333,418.08000000000004,420.346,415.875,413.8883333333333,436.905,406.46500000000003,414.6133333333334,319.58000000000004,443.9466666666667,403.78,431.84666666666664,428.59,313.255,262.05,304.59,391.195,291.06333333333333,243.48,411.12,409.885,437.10499999999996,255.095,372.018,427.81,,463.62000000000006,423.21166666666664,447.345,435.462,422.418,,425.29333333333335,447.1725,408.12,432.7,431.6175,379.2575,427.8766666666667,426.334,417.28999999999996,446.71000000000004,418.2833333333333,424.22499999999997,409.69250000000005,413.46500000000003,417.9833333333333,408.465,415.95500000000004,420.805,413.338,L8
2020-05-07 22:11:36.568,359.3433333333334,343.06,344.1433333333334,305.87,335.33000000000004,358.9200000000001,392.17499999999995,403.10249999999996,399.21000000000004,397.72333333333336,404.8475,419.0375,424.2375,403.98,410.01,413.0525,402.15333333333336,405.40400000000005,417.1825,391.5,398.48,502.4925,523.645,441.812,434.212,401.75749999999994,495.7800000000001,393.31333333333333,335.66,447.395,383.77,349.18,425.7,419.32499999999993,343.05,439.8716666666666,434.71,,430.9275,440.25499999999994,401.05833333333334,400.6114285714285,382.8071428571429,397.19,421.11285714285714,432.68500000000006,422.99333333333334,416.5633333333333,399.15500000000003,424.0416666666667,421.98799999999994,436.22499999999997,422.9225,316.9533333333333,298.78999999999996,424.53,303.53200000000004,393.31857142857143,424.97285714285715,416.35625000000005,421.3283333333334,416.86833333333334,390.90000000000003,382.04,416.354,417.9820000000001,415.29,409.83666666666664,436.1266666666667,402.552,410.43600000000004,328.0466666666667,443.0350000000001,376.58399999999995,430.14,430.76,313.255,246.20499999999998,304.59,390.81,285.2175,227.415,410.08,407.95,432.37,233.01,372.018,427.81,,464.17500000000007,420.71000000000004,447.345,434.57,420.01250000000005,,418.415,446.06333333333333,408.12,432.225,431.6175,379.2575,426.74800000000005,424.9925,415.29999999999995,452.73,412.9549999999999,420.0533333333333,407.4566666666667,411.9966666666667,413.48999999999995,405.7366666666667,412.00000000000006,419.0466666666667,411.935,L8
2020-05-16 22:05:27.607,359.3433333333334,343.06,344.1433333333334,305.87,335.33000000000004,349.3675,392.17499999999995,403.10249999999996,399.21000000000004,397.72333333333336,404.8475,419.0375,424.2375,403.98,410.01,413.0525,402.15333333333336,405.40400000000005,417.1825,391.5,387.155,486.07333333333327,512.71,419.27,410.875,401.75749999999994,476.97,393.31333333333333,330.13,447.395,383.77,349.18,425.7,419.32499999999993,343.05,439.8716666666666,434.71,,430.9275,431.0299999999999,401.05833333333334,394.5783333333333,382.8071428571429,376.7642857142857,421.11285714285714,432.68500000000006,422.99333333333334,416.5633333333333,399.15500000000003,418.8985714285714,414.51499999999993,433.84,419.44714285714286,294.37666666666667,303.776,424.53,291.98,393.31857142857143,412.0942857142857,415.27285714285716,416.834,410.1700000000001,381.195,371.81166666666667,422.8425,420.40500000000003,415.39000000000004,409.93,436.1266666666667,407.7125,420.2475,333.5075,443.0350000000001,364.0733333333333,430.14,430.76,311.09000000000003,281.31666666666666,310.75,359.875,283.325,237.89666666666668,410.08,407.95,432.37,205.46666666666667,380.63,427.81,329.95,464.17500000000007,420.71000000000004,447.345,434.57,420.01250000000005,,418.415,446.06333333333333,408.12,432.225,431.6175,379.2575,426.74800000000005,424.9925,415.29999999999995,416.3125,412.9549999999999,420.0533333333333,407.4566666666667,411.9966666666667,413.48999999999995,405.7366666666667,412.00000000000006,419.0466666666667,411.935,L8
2020-06-01 22:05:32.600,364.30000000000007,355.665,347.90000000000003,,320.62,344.2633333333333,396.97666666666663,409.66333333333324,405.455,401.515,405.0933333333334,409.3,426.69666666666666,401.34666666666664,399.8766666666666,423.34666666666675,402.15333333333336,405.23750000000007,418.73333333333335,395.03499999999997,366.10249999999996,486.07333333333327,512.71,417.59,415.5833333333333,404.5166666666666,476.97,396.705,330.4166666666667,447.395,386.29,349.18,425.7,424.21666666666664,343.05,443.76599999999996,425.75,,434.38000000000005,436.36999999999995,402.92199999999997,394.46199999999993,384.33666666666664,376.7642857142857,419.375,432.3114285714286,424.446,412.258,399.15500000000003,418.8985714285714,414.51499999999993,420.96999999999997,411.92285714285714,287.3325,303.776,424.53,291.98,393.16166666666663,406.35125,415.27285714285716,416.834,403.58666666666664,375.01571428571424,370.7085714285714,422.8425,420.40500000000003,415.39000000000004,409.93,436.1266666666667,407.7125,425.28000000000003,336.242,443.0350000000001,340.74,430.14,430.76,311.09000000000003,281.31666666666666,310.75,359.875,283.325,238.26749999999998,410.08,407.95,432.37,205.46666666666667,380.63,427.81,329.95,469.85666666666674,421.59499999999997,447.75,436.15000000000003,417.9166666666667,324.75,410.0,448.25,408.12,430.4166666666667,430.7366666666667,369.4833333333333,425.13500000000005,422.79333333333335,410.54999999999995,385.2075,412.9549999999999,420.0533333333333,407.4566666666667,407.0200000000001,413.48999999999995,403.405,411.3250000000001,410.595,413.70000000000005,L8
2020-07-19 22:05:55.897,365.78,359.07,346.06,342.25,,320.71,405.22333333333336,417.0933333333333,417.41999999999996,419.295,427.44,433.445,438.3766666666666,438.295,434.845,436.30333333333334,426.665,428.3233333333333,422.24333333333334,406.49,361.75666666666666,486.07333333333327,496.28000000000003,423.26,420.85,405.30499999999995,461.85,396.88,327.79499999999996,438.6166666666666,384.95,,425.7,422.8833333333334,,450.14250000000004,415.8175,,456.32,452.68666666666667,398.22666666666663,391.03,380.88500000000005,361.2033333333333,419.55999999999995,428.08599999999996,423.69666666666666,409.4099999999999,400.00000000000006,412.87249999999995,424.81,420.96999999999997,400.656,287.3325,312.5675,405.83500000000004,273.22,392.3833333333334,395.9316666666667,410.588,412.168,401.2716666666667,355.2074999999999,369.9057142857143,422.46666666666664,418.6966666666667,408.06,410.46333333333337,434.275,403.1066666666666,424.1466666666667,343.60800000000006,439.025,322.084,418.2,430.76,323.05,317.51,310.75,359.72333333333336,282.25333333333333,236.52999999999997,394.51,384.97,421.35,205.46666666666667,382.49,446.82666666666665,329.95,457.325,411.435,448.44,433.13,424.375,324.75,407.81,441.885,,427.45,425.33666666666664,,432.6650000000001,430.96500000000003,408.65999999999997,381.93,423.02,427.95,408.67,,,,,,428.29,L8
2020-08-04 22:05:59.720,357.28999999999996,348.28999999999996,356.95,358.88,,320.71,404.85,418.4,420.08666666666664,421.90333333333336,428.33666666666664,436.95,441.66499999999996,439.5833333333333,436.26,436.745,432.1566666666667,431.86,424.70750000000004,406.49,373.4825,486.07333333333327,496.28000000000003,415.92666666666673,414.6833333333334,405.30499999999995,450.48333333333335,386.65999999999997,327.79499999999996,438.6166666666666,380.15999999999997,,431.6166666666666,422.8833333333334,,452.782,415.8175,,462.025,453.40000000000003,398.22666666666663,391.03,378.01599999999996,361.10571428571427,415.174,425.73333333333335,418.81,408.60249999999996,398.14250000000004,415.72799999999995,416.615,418.158,402.88333333333327,287.3325,328.648,404.52666666666664,273.22,393.37750000000005,398.23857142857145,413.0933333333333,413.77,404.17,355.2074999999999,374.97625000000005,422.46666666666664,418.6966666666667,408.06,410.46333333333337,433.6466666666667,403.1066666666666,424.1466666666667,350.185,437.7966666666666,322.084,418.1133333333333,426.53,323.05,333.635,310.75,364.95,282.25333333333333,236.52999999999997,396.19666666666666,389.93333333333334,416.81333333333333,205.46666666666667,384.404,444.65250000000003,329.95,453.53999999999996,410.74666666666667,449.77,419.52,421.5133333333333,324.75,407.81,441.885,,427.45,420.96,362.04,423.82666666666665,422.5933333333334,407.85999999999996,383.75666666666666,405.755,427.95,389.385,375.19,367.86,370.1,359.55,391.12,409.59000000000003,L8
2020-08-20 22:06:05.973,357.28999999999996,348.28999999999996,356.95,358.88,,320.71,403.9666666666667,416.76,420.08666666666664,421.90333333333336,428.33666666666664,436.95,440.77,439.5833333333333,436.26,434.42,432.1566666666667,437.9766666666667,426.34,406.49,373.4825,498.64,496.28000000000003,405.8700000000001,404.70500000000004,399.33,450.48333333333335,375.08,330.6066666666666,435.99999999999994,380.15999999999997,349.46,433.98999999999995,414.69000000000005,336.19,452.97249999999997,393.53249999999997,,462.025,450.86666666666673,402.42999999999995,382.3525,378.42749999999995,356.4533333333333,403.915,416.65600000000006,418.81,408.60249999999996,398.14250000000004,413.2683333333334,416.615,401.115,402.88333333333327,287.3325,328.648,404.52666666666664,273.22,393.37750000000005,392.77,407.34833333333336,407.41333333333336,398.70142857142855,355.2074999999999,369.8725,421.4599999999999,416.7400000000001,404.71000000000004,406.52500000000003,433.62000000000006,398.21,425.45000000000005,350.10714285714283,437.7966666666666,322.084,409.885,426.53,322.78000000000003,337.726,317.28,364.95,293.7275,243.975,396.19666666666666,389.93333333333334,416.81333333333333,205.46666666666667,374.7525,445.44000000000005,329.95,453.53999999999996,410.74666666666667,449.77,419.52,421.5133333333333,320.03,407.81,441.885,375.34,428.06499999999994,418.0833333333333,362.04,420.40000000000003,418.36500000000007,407.85999999999996,366.52200000000005,405.755,427.95,389.385,375.19,367.86,370.1,359.55,391.12,390.89,L8
2020-08-27 22:12:20.322,357.28999999999996,348.28999999999996,356.95,358.88,,320.71,403.9666666666667,416.76,420.08666666666664,421.90333333333336,428.33666666666664,436.95,440.77,439.5833333333333,436.26,434.42,432.1566666666667,445.02250000000004,426.34,406.49,389.17400000000004,498.18333333333334,495.77666666666664,405.8700000000001,404.70500000000004,399.33,451.65250000000003,375.08,345.3275,427.4766666666667,391.0233333333333,384.96,433.98999999999995,407.85999999999996,375.615,448.34,392.404,391.58,451.254,435.665,396.73333333333335,380.084,370.418,353.84857142857146,403.915,411.02500000000003,412.188,408.60249999999996,398.14250000000004,409.1857142857143,416.615,401.115,402.88333333333327,276.274,328.648,404.52666666666664,264.5833333333333,386.67,392.77,407.34833333333336,407.41333333333336,398.70142857142855,349.88199999999995,369.8725,421.4599999999999,416.7400000000001,404.71000000000004,406.52500000000003,433.62000000000006,398.21,425.45000000000005,350.10714285714283,437.7966666666666,322.084,409.885,426.53,322.78000000000003,337.726,317.28,364.95,293.7275,243.975,396.19666666666666,389.93333333333334,416.81333333333333,205.46666666666667,374.7525,445.44000000000005,329.95,453.53999999999996,410.74666666666667,449.77,419.52,421.5133333333333,320.03,407.81,441.885,375.34,428.06499999999994,418.0833333333333,362.04,420.40000000000003,418.36500000000007,407.85999999999996,366.52200000000005,405.755,427.95,389.385,375.19,367.86,370.1,359.55,391.12,390.89,L8
2020-09-21 22:06:18.848,350.05,330.865,343.91,358.88,314.0,329.65,391.87000000000006,421.625,425.775,417.3433333333333,429.06333333333333,436.40333333333336,441.23333333333335,435.71333333333337,435.0433333333333,445.56333333333333,451.3933333333334,465.12750000000005,441.27,415.355,393.84666666666664,507.2099999999999,501.0925,401.26,402.35,,456.23600000000005,364.18,349.02,427.4766666666667,387.1325,391.03999999999996,433.98999999999995,407.635,387.83,448.3299999999999,393.96400000000006,401.9,452.13199999999995,433.53600000000006,410.2933333333333,380.438,372.554,352.56428571428575,403.87,407.474,408.3475,400.71666666666664,388.84,410.6385714285715,414.905,402.4475,405.8533333333333,276.274,345.45,396.2099999999999,264.5833333333333,383.055,392.68,408.1333333333334,403.7166666666667,396.17,349.88199999999995,367.2575,413.45,418.42,404.1266666666667,405.285,431.085,384.905,412.19,350.10714285714283,438.83666666666664,296.375,404.92333333333335,422.3,322.78000000000003,337.726,317.28,356.33,293.7275,243.975,397.41,389.66,411.7166666666667,205.46666666666667,374.61,445.1066666666666,329.95,451.43666666666667,408.15333333333336,439.66,415.23,420.73333333333335,320.03,409.67333333333335,423.195,375.34,412.65999999999997,410.5,372.45000000000005,406.15,424.665,409.42333333333335,352.97249999999997,405.365,424.96,389.07500000000005,375.19,367.86,370.1,359.55,391.12,390.89,L8
2020-09-28 22:12:31.294,350.05,330.865,343.91,358.88,314.0,329.65,391.87000000000006,421.625,425.775,417.3433333333333,429.06333333333333,436.40333333333336,441.23333333333335,435.71333333333337,435.0433333333333,445.56333333333333,451.3933333333334,465.12750000000005,441.27,415.355,393.84666666666664,507.2099999999999,501.0925,401.26,402.35,,456.23600000000005,364.18,349.02,427.4766666666667,387.1325,391.03999999999996,433.98999999999995,407.635,401.53,450.7749999999999,404.9466666666667,418.27666666666664,451.2316666666666,433.205,416.13,380.438,377.59999999999997,360.88125,412.51599999999996,407.474,412.804,400.71666666666664,387.53,413.21375,413.91333333333336,402.4475,412.3257142857143,276.274,345.45,396.2099999999999,264.5833333333333,382.326,392.68,408.1333333333334,403.7166666666667,396.17,349.88199999999995,367.2575,413.45,418.42,404.1266666666667,405.285,431.085,384.905,412.19,350.10714285714283,438.83666666666664,296.375,404.92333333333335,422.3,322.78000000000003,337.726,317.28,356.33,293.7275,243.975,397.41,389.66,411.7166666666667,205.46666666666667,374.61,445.1066666666666,329.95,451.43666666666667,408.15333333333336,439.66,415.23,420.73333333333335,320.03,409.67333333333335,423.195,375.34,412.65999999999997,410.5,372.45000000000005,406.15,424.665,409.42333333333335,352.97249999999997,405.365,424.96,389.07500000000005,375.19,367.86,370.1,359.55,391.12,390.89,L8
2020-10-07 22:06:21.789,355.9766666666667,341.89000000000004,343.1825,350.40333333333336,323.245,353.0133333333333,391.1425,419.91,422.2166666666667,428.645,429.06333333333333,435.815,434.455,429.495,429.64,436.405,451.3933333333334,465.12750000000005,441.27,414.33666666666664,397.16857142857145,507.2099999999999,501.0925,402.21000000000004,402.555,401.72,456.23600000000005,364.18,355.69166666666666,415.8375,387.52,394.705,433.98999999999995,406.52599999999995,402.894,446.8742857142857,408.88,416.83,447.86428571428576,430.3157142857143,413.85599999999994,383.44000000000005,378.28000000000003,364.4466666666667,412.0116666666667,411.1983333333333,414.4483333333333,407.49749999999995,393.47799999999995,415.9588888888889,416.7325,405.29,414.25,276.274,357.0371428571429,405.8733333333333,264.5833333333333,385.9816666666666,398.40999999999997,411.92857142857144,409.1257142857143,401.1625,349.88199999999995,372.36888888888893,417.0333333333333,420.4166666666667,407.435,408.6466666666667,434.3566666666666,395.98,412.19,350.10714285714283,440.0525,296.375,404.92333333333335,424.38,322.78000000000003,337.726,317.28,364.88750000000005,293.7275,243.975,397.41,389.66,411.7166666666667,205.46666666666667,374.61,446.8175,329.95,451.43666666666667,408.15333333333336,439.66,415.23,420.73333333333335,320.03,409.67333333333335,423.195,375.34,412.65999999999997,410.5,372.45000000000005,406.15,418.1166666666666,414.345,352.97249999999997,405.365,428.445,389.07500000000005,375.19,367.86,370.1,359.55,376.135,408.33,L8
2020-12-01 22:12:33.941,355.9766666666667,341.89000000000004,343.1825,350.40333333333336,323.245,369.16499999999996,391.1425,419.91,422.2166666666667,428.645,429.06333333333333,435.815,434.455,429.495,429.64,436.405,451.3933333333334,465.12750000000005,441.27,414.33666666666664,420.842,497.27,497.21999999999997,402.21000000000004,402.555,401.72,462.672,364.18,369.64000000000004,404.1366666666666,387.52,394.705,443.45,400.30249999999995,402.894,453.5785714285715,418.86799999999994,416.83,446.16833333333335,430.25333333333333,424.70599999999996,382.21200000000005,374.846,374.28285714285715,417.088,413.662,414.934,413.9766666666667,398.9175,422.4114285714286,415.062,412.9725,421.08500000000004,232.04,402.51750000000004,405.8733333333333,247.31,387.996,410.224,414.18666666666667,415.56666666666666,412.1633333333334,328.58,400.392,415.645,421.725,405.08666666666664,397.0,434.3566666666666,400.52000000000004,412.19,358.76,440.0525,322.65,378.7025,374.62999999999994,333.04333333333335,359.53249999999997,316.815,376.87000000000006,328.15,254.22,397.41,389.66,411.7166666666667,,389.4266666666667,446.8175,,451.43666666666667,408.15333333333336,439.66,415.23,420.73333333333335,315.31,417.92499999999995,423.195,375.34,412.65999999999997,410.5,372.45000000000005,406.15,418.1166666666666,414.345,380.855,405.365,428.445,389.07500000000005,375.19,367.86,370.1,359.55,376.135,408.33,L8
2021-01-11 22:06:14.248,354.0,350.485,344.48,346.09,331.07,366.7933333333333,395.038,415.91,420.505,428.178,421.795,430.5,438.38800000000003,433.1,430.592,428.58000000000004,451.3933333333334,465.12750000000005,441.27,419.57,417.465,497.27,497.21999999999997,401.1966666666667,401.4266666666667,394.775,462.672,370.18333333333334,369.732,394.13,384.81333333333333,392.61199999999997,443.45,399.47999999999996,402.894,460.83250000000004,414.73333333333335,416.83,446.16833333333335,430.25333333333333,424.70599999999996,382.21200000000005,374.846,374.28285714285715,417.088,413.662,414.934,413.9766666666667,398.9175,422.4114285714286,415.062,412.9725,421.08500000000004,232.04,403.488,405.8733333333333,247.31,387.996,410.224,414.18666666666667,415.56666666666666,413.4257142857144,314.1,400.392,415.645,421.725,405.08666666666664,397.0,434.3566666666666,400.52000000000004,412.19,358.76,440.0525,322.65,378.7025,374.62999999999994,333.04333333333335,359.53249999999997,316.815,376.87000000000006,328.15,254.22,397.41,389.66,411.7166666666667,,399.3775,446.8175,,451.43666666666667,408.15333333333336,438.8666666666666,411.93666666666667,416.0075,315.31,417.92499999999995,417.54333333333335,375.34,419.52666666666664,410.5,372.45000000000005,406.15,418.1166666666666,414.345,380.855,405.365,428.445,389.07500000000005,375.19,367.86,370.1,375.95500000000004,376.135,408.33,L8
2021-01-18 22:12:21.414,354.0,350.485,344.735,347.36999999999995,331.07,366.7933333333333,390.1225,414.2366666666667,418.63000000000005,426.755,416.2866666666667,427.1825,434.355,425.98749999999995,423.745,422.15000000000003,454.035,465.20000000000005,437.63,423.93,419.09800000000007,513.335,515.2866666666666,401.1966666666667,401.4266666666667,394.775,475.358,370.18333333333334,369.732,385.15333333333336,384.786,392.61199999999997,451.725,399.86,402.894,460.29125,414.73333333333335,416.83,437.3660000000001,423.03000000000003,426.71999999999997,386.11199999999997,374.846,382.8066666666667,417.088,422.43,414.934,413.9766666666667,398.9175,422.4114285714286,418.1333333333334,412.9725,432.5116666666667,271.93499999999995,414.09000000000003,413.55499999999995,277.645,393.71333333333337,418.4175,421.07500000000005,411.645,408.71999999999997,314.1,395.052,415.645,421.725,416.79499999999996,389.2225,434.3566666666666,400.52000000000004,395.42,350.72749999999996,441.74,320.615,350.47499999999997,347.85,307.7,327.0,292.06666666666666,385.595,328.15,248.23333333333335,406.645,403.495,412.4100000000001,,411.0333333333333,447.73,,452.33,413.48,428.86,380.4725,367.59499999999997,315.31,413.4,409.5300000000001,375.34,414.62,407.83,372.45000000000005,406.15,418.1166666666666,420.78000000000003,392.89,405.365,428.445,389.07500000000005,375.19,367.86,370.1,375.95500000000004,376.135,408.33,L8
2021-02-03 22:12:20.196,355.73333333333335,354.81,333.40333333333336,333.29999999999995,331.07,366.7933333333333,385.58666666666664,410.19500000000005,415.235,426.63333333333327,409.365,421.59,428.63000000000005,420.59666666666664,418.63000000000005,416.8433333333334,464.93,476.56500000000005,443.16,423.93,421.70750000000004,518.7933333333334,518.5899999999999,401.1650000000001,400.965,394.775,487.38800000000003,367.05499999999995,369.732,385.15333333333336,387.14000000000004,392.61199999999997,461.26,399.86,402.894,461.3725,414.73333333333335,416.83,434.988,420.326,426.80285714285714,389.10999999999996,381.60800000000006,389.625,421.48,424.842,420.054,414.41,402.9425,421.83571428571435,417.7916666666667,412.255,431.13500000000005,284.25333333333333,421.13000000000005,425.2,287.22333333333336,392.96,414.195,416.3483333333333,405.36833333333334,403.28714285714284,314.1,385.42199999999997,415.645,421.725,416.79499999999996,383.678,435.34,400.52000000000004,395.42,338.15999999999997,444.94,319.8533333333333,320.96250000000003,309.4825,297.2625,300.815,280.9625,390.56,328.15,248.23333333333335,432.365,407.13,417.08,,428.65333333333336,452.53,,458.69,417.59,421.4466666666667,331.46999999999997,321.21999999999997,315.31,413.4,409.5300000000001,375.34,414.62,,382.86,,424.24999999999994,428.0400000000001,,422.24,428.445,408.05,,,,392.36,361.15,425.77,L8
2021-02-12 22:06:07.348,350.46000000000004,354.81,333.40333333333336,315.6433333333333,342.8575,372.495,393.9625,415.79,406.9066666666667,423.96500000000003,418.78999999999996,422.865,421.5425,423.425,411.33,408.21750000000003,464.93,476.56500000000005,443.16,423.93,411.646,518.7933333333334,518.5899999999999,399.04333333333335,399.45,391.0933333333333,487.38800000000003,364.55999999999995,365.58666666666664,378.385,384.196,390.3433333333333,461.26,396.872,400.25666666666666,461.3725,414.03285714285715,416.83,434.988,420.326,429.7375,387.9871428571428,379.4666666666667,388.06857142857143,417.7483333333333,422.82,418.68833333333333,413.8175,402.6,421.12875,414.95714285714286,408.33000000000004,427.7814285714286,284.25333333333333,420.18,425.2,287.22333333333336,393.4185714285714,411.024,417.46999999999997,404.1214285714286,404.9225,314.1,385.42199999999997,413.8,418.8766666666667,415.31666666666666,384.29,424.3833333333334,403.04333333333335,405.58000000000004,338.15999999999997,444.94,319.8533333333333,320.96250000000003,309.4825,297.2625,300.815,265.684,390.56,328.15,248.23333333333335,432.365,407.13,417.08,,428.65333333333336,452.53,,474.91499999999996,419.355,421.4466666666667,331.46999999999997,321.21999999999997,315.31,413.4,421.1933333333333,375.34,428.90333333333336,,371.38,430.88,418.0133333333333,422.79,412.83,414.36,428.445,408.05,,402.72,,392.36,361.15,410.71500000000003,L8
2021-02-19 22:12:15.899,350.46000000000004,354.81,333.40333333333336,315.6433333333333,342.8575,372.495,393.9625,415.79,406.9066666666667,423.96500000000003,418.78999999999996,422.865,421.5425,423.425,411.33,408.21750000000003,464.93,476.56500000000005,443.16,423.93,411.646,521.1275,520.434,399.04333333333335,399.45,391.0933333333333,487.5,370.87999999999994,371.45799999999997,378.385,384.196,398.52,458.81333333333333,396.872,413.07,464.81444444444446,419.3066666666667,416.83,439.74666666666667,424.57166666666666,428.72999999999996,395.50428571428574,382.47285714285715,389.72,417.86,423.2557142857143,420.3285714285715,412.45200000000006,402.03666666666663,423.78625,413.00374999999997,406.89000000000004,424.94750000000005,289.365,395.338,425.2,288.5875,393.17625,408.4216666666666,418.4585714285714,404.71333333333337,406.46000000000004,314.1,388.505,413.8,418.8766666666667,422.78499999999997,383.8614285714286,409.18,385.865,398.09,334.1975,444.94,318.03,296.365,299.364,282.125,281.365,249.71800000000002,390.56,280.29,239.32000000000002,432.365,407.13,417.08,255.78,428.65333333333336,452.53,,474.91499999999996,419.355,421.4466666666667,313.38,306.602,312.5,413.4,421.1933333333333,,428.90333333333336,,371.38,430.88,418.0133333333333,422.79,412.83,414.36,428.445,408.05,,402.72,,392.36,361.15,410.71500000000003,L8
2021-03-16 22:05:51.916,344.146,352.725,342.59000000000003,306.19,352.162,371.48,393.48199999999997,413.0675,409.295,414.51800000000003,414.415,419.226,417.354,418.21999999999997,408.246,405.716,464.93,486.97,443.16,423.93,400.31399999999996,529.08,526.85,397.52250000000004,397.675,389.58500000000004,493.968,373.3966666666667,366.60400000000004,365.575,375.51,392.246,458.81333333333333,394.346,405.46799999999996,469.18999999999994,423.22333333333336,415.3125,446.062,431.474,429.4333333333333,397.82000000000005,387.62,397.07714285714286,417.86,429.9866666666667,426.1000000000001,412.45200000000006,402.03666666666663,429.37142857142857,413.00374999999997,406.89000000000004,424.94750000000005,308.47333333333336,395.338,425.2,302.34666666666664,397.9385714285714,408.4216666666666,418.4585714285714,404.71333333333337,406.46000000000004,299.62,388.505,406.87,418.8766666666667,431.89799999999997,383.8614285714286,409.18,385.865,398.09,334.1975,444.94,318.03,296.365,299.364,282.125,281.365,249.71800000000002,390.56,280.29,239.32000000000002,432.365,407.13,417.08,255.78,428.65333333333336,452.53,,474.91499999999996,419.355,421.4466666666667,313.38,306.602,312.5,413.4,421.1933333333333,,428.90333333333336,,371.38,430.88,418.0133333333333,422.79,412.83,414.36,428.445,408.05,,402.72,,392.36,361.15,410.71500000000003,L8
2021-03-23 22:12:01.286,342.35749999999996,362.2266666666667,353.60666666666674,306.19,361.7025,379.70250000000004,402.5575,413.0675,409.295,420.38750000000005,412.97333333333336,418.6625,417.28,421.91749999999996,408.2925,396.06499999999994,,,,423.78499999999997,396.09000000000003,528.6875,529.3525,397.52250000000004,397.675,389.58500000000004,496.42600000000004,373.3966666666667,367.3075,365.575,375.5225,389.5075,458.015,391.1925,403.77,474.84875,421.524,416.3433333333333,454.22799999999995,436.908,427.28333333333336,399.05285714285714,390.0614285714286,399.54571428571427,418.57714285714286,429.54285714285714,426.22857142857146,410.9066666666667,401.0414285714286,425.6414285714286,409.67625,401.92833333333334,418.76875,307.3125,367.02200000000005,425.2,300.15250000000003,397.30125,401.71999999999997,412.58,397.7083333333333,400.9042857142858,333.655,376.505,391.96,392.42333333333335,435.81499999999994,375.02571428571434,379.8875,371.84749999999997,373.4066666666667,332.474,443.7,314.714,296.21400000000006,292.8183333333333,275.46,280.18,247.8516666666667,390.56,278.78499999999997,237.21249999999998,451.01,,,238.32999999999998,437.07500000000005,451.95,,491.14,421.12,418.06,285.58750000000003,266.442,312.5,,425.37999999999994,,445.365,,359.9,430.88,405.28,420.70000000000005,412.83,406.48,431.93,,,402.72,,392.36,361.15,410.71500000000003,L8
