dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2019-01-29 22:11:59.392000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.78,408.80,389.23,385.06,407.38,,,,,,,,,,,,,,,,,,,,,,,,,,420.50,,,,,,,,,,,,,,,,410.61,391.31,386.07,388.43,398.01,408.16,411.09,400.94,379.38,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 22:05:47.667000,L8,361.67,353.63,347.71,340.33,366.54,378.76,387.34,404.57,404.62,408.43,420.87,424.88,416.07,412.30,420.22,419.14,412.16,413.36,388.04,404.70,412.09,379.30,404.72,407.71,401.96,394.58,395.83,390.54,380.88,365.84,384.23,386.87,375.95,396.79,394.92,412.89,,405.18,433.98,,,,,,,,421.62,413.12,412.37,413.48,415.34,412.01,,,,,,,,,,,,,,,,408.13,,,,,,424.09,397.82,400.13,399.24,389.32,405.92,415.94,,,,389.70,386.34,371.14,381.34,397.56,411.17,410.95,418.46,398.09,,,,403.70,395.20,415.87,,,,,,415.78,409.48,418.81,415.89,409.15,404.88,413.33,406.23,408.87,416.52,407.61
2019-02-23 22:05:44.581000,L8,,,,,314.08,329.16,338.36,326.98,346.91,326.51,,,,,,,,,,,,,,,,,,,,,311.10,324.70,323.66,333.15,344.21,347.45,357.08,368.83,411.39,392.17,387.91,396.35,396.64,405.23,404.69,384.35,370.94,387.63,383.68,389.47,370.91,353.15,383.52,365.27,324.77,391.80,369.66,399.10,399.01,393.85,388.97,388.75,343.45,399.97,393.90,344.70,373.00,352.29,357.41,370.13,384.46,331.87,,,,,,,,382.76,382.69,358.24,368.08,355.44,350.27,346.61,352.99,374.45,375.89,386.73,388.96,324.14,336.86,339.52,392.08,373.82,351.62,380.70,403.14,366.51,316.32,383.66,396.70,382.27,,377.80,379.32,380.44,375.60,375.09,365.90,355.69,364.13,367.40
2019-03-02 22:11:53.254000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.81,416.92,398.72,388.06,393.11,387.84,393.81,382.35,374.46,365.32,348.51,350.06,345.40,338.90,345.51,326.96,337.47,327.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.70,401.01,395.66,398.65,404.60,420.17,418.97,408.71,386.38,319.82,338.05,306.27,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,,,,315.66,333.30,346.06,349.58,352.31,355.34,372.73,379.66,376.23,366.49,370.77,365.49,368.37,363.21,,,367.06,320.15,359.71,356.66,353.62,352.20,347.87,342.82,329.58,290.03,328.95,344.93,328.68,329.41,344.11,350.10,373.09,371.37,399.90,385.15,295.29,371.17,350.63,404.23,403.70,406.74,394.14,389.09,333.93,316.98,359.30,323.12,315.46,321.20,329.30,393.31,365.65,399.07,390.79,394.94,,347.30,335.82,401.55,394.69,343.80,369.00,356.94,352.72,322.53,375.51,349.18,372.04,379.00,307.89,307.76,311.05,339.74,351.57,,404.39,357.67,360.85,351.43,353.39,346.56,354.13,372.85,378.35,386.10,388.76,363.36,344.69,355.26,385.89,347.57,325.87,345.42,400.76,341.04,305.99,387.07,390.12,382.17,347.81,,,,,,,,,
2019-04-19 22:11:38.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.54,410.77,387.60,376.01,379.89,374.46,384.16,374.76,367.38,356.70,340.43,329.04,333.12,332.53,324.40,308.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.74,397.44,389.09,392.45,403.36,412.28,417.19,399.27,382.66,,,,,,,,,,,,,,,,,,,,,,
2019-05-21 22:11:51.277000,L8,,,,,,,,,,,,,,,,,,,,303.09,345.14,394.77,374.83,357.30,353.10,299.46,,,334.43,351.41,323.11,340.02,328.86,396.44,399.84,418.15,404.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.13,358.33,335.01,,,,,,,,,,,,,,,,375.11,347.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,,,302.38,281.68,325.63,344.45,361.20,365.08,374.68,378.03,395.22,399.86,397.42,390.17,391.27,388.86,388.58,386.85,333.43,389.57,386.73,342.06,381.45,381.49,379.94,372.85,365.17,362.18,353.77,343.12,356.07,370.55,348.84,368.18,376.61,391.14,407.75,,,,,,371.19,401.45,402.79,366.73,371.68,374.56,356.18,362.48,354.83,318.17,325.07,338.51,372.09,402.48,374.68,366.25,357.44,,,,,,,334.12,342.59,325.77,354.61,325.88,364.06,343.05,378.74,388.94,,,,,,,,,,,,,,,,,,,350.44,375.28,403.96,,,,,334.73,,274.37,319.17,325.61,364.36,309.38,,,,,,,,
2019-07-24 22:12:12.946000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.46,409.06,382.69,383.37,395.45,390.16,388.78,385.33,371.94,359.46,345.08,345.62,337.63,337.44,331.70,307.82,323.78,290.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.71,394.15,377.20,383.71,398.40,407.56,405.15,400.44,391.24,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:11.235000,L8,,,,,312.85,332.10,348.74,342.73,347.20,352.13,374.51,382.36,380.35,374.13,374.62,368.40,374.95,367.89,,366.17,382.26,317.41,367.07,360.35,360.02,356.76,356.26,348.16,333.08,311.14,326.07,349.92,335.98,347.68,347.73,373.15,387.18,,,,,,,396.12,399.38,390.48,394.77,376.03,323.72,323.94,356.45,315.56,301.99,306.87,324.55,340.46,363.82,401.49,376.27,,,307.21,333.63,403.48,395.97,347.31,,,346.60,328.17,338.88,345.77,377.63,379.14,302.74,313.09,309.20,335.39,345.08,,408.88,353.54,334.61,,,,,,,,,,349.43,344.95,350.24,,,,,334.44,,,,,,,,,,,,,,
2019-09-26 22:12:33.152000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.56,411.73,402.19,384.59,389.89,382.25,385.97,382.35,379.16,361.05,347.46,350.97,341.51,338.78,353.88,332.70,378.32,405.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.98,402.32,386.08,396.99,402.88,413.43,414.53,406.95,395.47,395.22,386.53,296.15,,,,,,,,,,,,,,,,,,,
2019-10-12 22:12:36.150000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.72,409.48,419.49,417.04,406.59,386.32,389.77,388.49,388.36,425.61,413.40,385.77,376.44,,,,,,,,,,,,,,375.29,377.84,363.47,361.36,340.20,335.06,316.58,314.38,311.79,,,,,,,,,,,,,,,,380.27,372.25,386.44,,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:25.884000,L8,,,,259.81,336.51,338.59,380.32,,357.68,372.43,388.58,403.98,396.16,399.39,378.27,397.55,365.67,389.81,351.99,299.75,388.23,334.60,395.36,385.77,383.67,398.14,399.11,392.21,378.44,364.97,375.85,389.37,377.74,,,,,386.88,422.71,405.82,409.91,403.48,406.25,413.47,420.19,417.78,419.85,405.99,407.90,411.04,410.57,407.41,,402.71,405.26,,,,,,,,,,,,425.90,410.65,402.94,,,,,,306.86,391.63,355.81,360.20,386.06,344.76,,,,397.39,382.11,365.51,372.27,394.27,397.93,400.83,404.12,394.16,391.43,405.00,402.15,373.90,397.45,405.42,,,,,,323.22,363.46,403.67,405.64,402.68,398.11,398.88,392.41,398.68,414.44,401.57
2019-11-06 22:06:24.678000,L8,351.79,341.91,343.03,335.45,361.17,373.55,392.58,392.23,397.10,395.48,415.41,418.53,417.58,410.68,408.21,408.87,406.64,406.85,389.90,409.42,410.27,385.55,416.14,408.23,406.91,400.42,402.11,394.30,382.86,371.70,386.38,392.92,382.10,400.96,403.64,418.63,428.63,402.02,438.26,,,,,,,,,,,,,,,,,,,,,,,,,,,409.64,425.13,410.37,,,,,,,,,,,,,,,,404.11,396.43,376.83,380.34,406.83,415.74,415.10,419.86,405.82,,,,,,,,,,,,,,,,410.55,408.86,415.18,412.32,413.96,419.97,409.57
2019-11-13 22:12:34.076000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.73,407.70,399.79,402.58,402.70,404.38,390.08,379.63,368.18,,,,,,,,,,,,,,365.34,352.12,344.25,342.42,337.05,320.70,310.39,,,,,,,,,,,,,,,,,,361.97,374.22,374.02,,,,,,,,,,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,348.61,317.20,331.98,301.90,348.45,365.53,379.02,381.98,386.76,389.67,402.27,,,,,,,,,,408.47,377.82,407.41,419.41,396.48,391.22,399.16,386.27,380.18,372.16,378.56,390.28,375.89,398.54,400.46,415.28,418.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.35,420.73,407.46,,,,,,,,,,,,,,,,394.96,394.70,373.45,415.90,,,,,,,,,,,,,,,,,,,,,,420.55,387.33,399.98,404.45,419.07,406.88
2019-12-08 22:06:20.730000,L8,360.16,351.10,344.36,378.52,,372.13,387.70,396.61,400.49,396.33,415.49,418.85,419.07,411.94,410.59,411.39,418.63,424.15,414.22,407.43,409.79,388.22,407.08,404.80,403.11,401.55,402.72,395.15,383.19,377.89,382.35,391.84,380.28,396.74,403.38,414.76,423.92,403.91,436.38,,,,,,,,,,,,,,,,,,,,,,,,,,,407.53,424.91,411.31,,,,,,,,,,,,,,,,402.67,395.38,375.49,382.19,406.90,416.12,414.20,419.61,405.42,,,,,,,,,,,,,,,,412.84,413.05,418.22,414.67,414.29,416.61,407.25
2020-01-09 22:06:13.711000,L8,,,312.57,288.55,345.73,367.23,366.60,371.00,376.74,379.15,394.92,399.91,393.04,393.43,389.20,387.56,410.22,,,,,,373.61,428.42,368.11,356.71,376.08,368.87,355.99,349.40,358.75,373.73,356.08,373.32,371.41,389.27,397.15,392.20,424.93,411.33,407.19,418.76,416.46,412.97,,,,,,,,,,,,393.57,370.53,419.84,414.87,416.49,394.57,386.10,415.82,416.08,408.95,345.37,381.82,,393.70,385.50,392.88,402.48,393.45,373.95,342.81,357.65,354.91,346.23,375.43,378.03,422.23,404.54,383.92,,,,,,,364.97,299.73,390.20,,,392.62,378.72,364.33,394.18,415.70,409.57,371.88,403.38,411.56,407.41,398.56,408.74,401.58,398.30,396.11,402.22,394.97,397.67,405.89,397.33
2020-01-16 22:12:23.000000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.78,418.27,400.97,398.70,407.82,402.27,397.84,385.23,381.60,370.92,354.99,358.27,348.05,397.70,384.09,348.46,333.03,321.22,,,,,,,413.18,399.15,351.66,359.93,,,,304.26,,,,,,,,,,,,360.70,343.31,334.60,415.00,402.53,396.64,402.06,417.04,427.73,423.57,409.66,388.45,315.23,324.98,311.39,,407.93,378.81,398.00,375.00,345.29,269.88,,,,,,,,,,,,
2020-02-10 22:06:04.888000,L8,356.52,400.49,363.52,,,,,,,,,,,,,,,,,,,,,,,,,,,369.13,370.99,384.30,390.22,,,,413.57,406.74,433.33,,,,,,,,422.29,411.57,411.92,414.34,415.30,412.83,426.24,409.16,418.76,,,,,,,,,,,404.22,414.45,406.03,,,,,,,,,,,,,,,,391.12,388.00,372.66,382.08,401.90,413.94,415.56,420.56,399.74,421.62,,,,,,,,,,,,,,412.58,407.32,405.60,410.38,416.36,,,
2020-03-13 22:05:54.202000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.42,317.42,301.60,311.90,326.49,337.60,337.66,,,,,,,402.85,405.95,376.94,,,,,,,,,,388.25,361.51,380.98,396.72,373.75,373.04,341.76,330.43,389.80,391.29,342.11,362.90,338.13,338.24,296.40,,,,,,,,,,,376.18,357.06,330.30,349.45,345.81,344.03,352.06,377.25,386.14,388.85,390.27,,345.42,342.53,360.29,,,381.85,397.54,341.96,295.18,375.58,389.52,385.20,,,,,,,,,,
2020-04-21 22:11:45.778000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.42,400.85,377.25,376.46,388.78,370.78,391.91,371.08,367.64,353.22,328.82,319.83,324.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.40,381.24,373.41,378.62,394.37,389.84,412.29,391.45,379.15,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:36.568000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.26,375.74,435.74,397.63,,412.15,407.65,401.89,380.93,371.53,387.75,380.63,377.86,393.15,376.55,385.17,392.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.93,360.30,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:05:27.607000,L8,,,,,312.32,331.95,349.53,349.76,353.51,359.85,381.00,386.76,383.04,377.71,377.37,374.45,372.61,372.23,,362.15,368.72,331.42,365.08,363.44,364.41,360.17,357.66,354.32,339.58,,,,,320.40,339.48,370.86,381.01,,,,,,,,393.29,394.11,393.41,377.51,,,,,,,,,,,,,,,,,376.06,299.59,312.11,,335.40,323.59,342.49,341.96,363.46,371.03,,,,,,,407.79,349.07,343.97,,,,,,,,,,,,357.04,,,,,,,,,,,,,,,,,,,
2020-06-01 22:05:32.600000,L8,,,,,,,,,,,,,,,,,,,,,,,320.69,341.69,344.53,349.66,328.21,329.76,325.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:05:55.897000,L8,351.56,339.76,340.25,335.80,364.63,,,,,,,,413.68,403.60,401.04,402.48,400.02,396.39,382.95,403.74,408.66,377.91,403.22,400.69,422.10,417.49,,,396.94,370.67,377.53,389.52,375.40,391.89,398.93,412.02,422.51,374.68,422.14,388.66,311.85,383.53,377.54,405.41,413.12,420.97,414.11,406.98,,,,318.00,326.02,310.53,423.27,,,,,,,,,,,402.02,419.70,403.35,367.79,348.71,391.00,375.43,397.26,403.93,321.49,352.99,379.73,354.02,370.23,323.91,,424.69,383.65,397.13,390.01,359.57,315.48,388.09,405.95,,328.13,394.13,352.55,426.48,411.10,371.05,342.99,362.11,,,342.82,269.10,319.69,387.28,368.80,327.84,,,,,,,,
2020-08-04 22:05:59.720000,L8,342.41,329.97,339.18,372.84,361.18,377.46,,,,,,,,,,,,407.11,406.73,428.05,406.46,379.35,401.04,399.23,398.70,415.78,426.46,370.72,371.89,360.59,369.19,387.30,374.13,393.43,394.69,405.49,416.34,385.15,422.23,404.68,403.70,411.11,408.06,418.39,417.59,419.91,416.49,407.30,396.68,404.51,408.09,380.91,422.64,394.88,419.48,,,,,,,,,,,400.54,413.28,397.58,379.94,373.40,400.77,418.57,410.02,419.07,366.34,369.22,387.66,366.86,385.74,415.33,,419.43,381.63,393.89,378.02,367.00,359.18,391.51,406.17,402.85,403.22,392.63,376.56,423.04,412.78,385.17,375.22,401.66,,,351.25,380.83,406.07,400.75,375.52,372.71,368.85,362.73,341.42,351.38,328.69,353.20,351.41,382.26
2020-08-20 22:06:05.973000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,356.92,354.92,337.72,316.25,333.92,353.26,332.87,344.24,344.99,371.46,385.95,,,,,317.16,349.62,393.20,400.18,389.00,388.55,369.50,,,,,,,,,,,,,,,,,,339.72,359.69,304.20,343.52,331.44,348.31,354.03,370.55,372.35,,,,,,,407.34,356.97,344.28,,,,,,,,,,,,339.74,,,,,,,,,,,,,,,,,,,
2020-08-27 22:12:20.322000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.50,401.01,,,,322.92,327.97,352.51,359.21,339.20,345.12,324.79,,,,,,,,,,,,,,,,,,,390.68,394.81,378.63,,,,,,,,,,,,,,,,377.74,368.79,357.77,357.78,373.85,382.33,380.47,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:06:18.848000,L8,347.61,323.98,302.21,281.75,308.01,334.32,348.54,339.14,345.99,382.01,415.42,418.17,415.23,402.35,402.00,416.59,,,,,,,,,,,,403.13,361.64,346.74,367.47,393.08,382.89,398.11,403.07,415.34,424.59,,,,,,,,423.62,412.26,407.54,383.87,396.03,408.21,412.97,411.03,,,,,,,,,,,,418.78,397.80,406.88,423.21,413.49,,,,,,,,,,,,,415.41,376.93,328.28,429.01,397.45,375.70,376.74,399.20,,,,,,,,,,,,,382.16,409.75,,,,414.91,411.54,404.18,399.64,412.70,406.48,408.08,,
2020-09-28 22:12:31.294000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.02,426.62,390.72,417.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.45,367.48,,,,,,,,,,,,,,,,,,,,,,
2020-10-07 22:06:21.789000,L8,361.47,354.96,342.08,333.26,330.90,,,,,,,,415.57,410.30,410.89,408.12,408.49,408.30,392.94,410.91,416.21,380.19,410.51,403.00,400.96,400.24,404.14,398.78,388.83,372.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.87,428.26,411.23,,,,,,,,,,,,,,,,409.52,398.84,377.87,385.75,406.01,422.66,416.19,423.46,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 22:12:33.941000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.95,419.39,403.57,397.76,402.20,392.13,393.37,384.20,377.89,367.33,347.75,353.17,350.64,343.97,349.60,383.22,391.56,384.63,,,,,,,,,,,,,,378.73,371.75,359.86,,,,,,,,,,,,,420.29,405.82,398.76,402.92,413.77,428.41,423.21,410.57,392.96,369.24,336.96,312.55,,,,,,,,,,,,,,,,,,,
2021-01-11 22:06:14.248000,L8,343.78,355.95,345.71,314.93,344.27,361.23,374.54,396.94,414.03,429.64,398.81,406.25,402.79,422.76,407.35,395.48,395.27,391.99,375.52,397.40,401.86,370.55,398.13,398.12,395.98,386.33,387.15,379.00,367.40,361.78,368.60,383.65,379.03,389.04,358.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.47,400.94,408.63,,,,,,,,,,,,,,,,,,,,,,,,376.31,,,,,,,,,,,,,331.66,345.54,,,,,
2021-01-18 22:12:21.414000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.61,348.28,344.37,342.65,356.32,328.83,341.63,328.61,,,,,,,,,,,,,,308.83,,,,,,,,,,,,,,,,,,,,,,,,321.82,330.35,309.81,,,,,,,,,,,,,,,,,,,
2021-02-03 22:12:20.196000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.29,417.09,401.39,391.88,397.27,388.63,387.19,382.81,377.31,363.32,347.57,353.57,340.31,337.84,354.56,322.67,340.97,325.19,,,,,,,,,,,,,,302.77,,,,,,,,,,,,,,,423.97,402.55,394.62,400.85,411.75,421.51,421.75,414.24,385.71,317.58,327.90,307.79,,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:07.348000,L8,,,,,,,,,,,,,,,389.44,381.13,378.99,375.35,,,373.75,330.32,375.12,393.78,394.73,384.44,370.97,359.07,344.61,349.13,370.01,378.23,367.46,382.98,385.90,395.35,408.12,395.95,417.03,396.39,392.22,405.59,398.52,414.18,366.95,412.82,419.16,403.78,408.71,409.14,409.04,,,,,408.02,396.53,433.57,419.27,,,,,,,371.16,400.01,371.43,,,,,,,,,,,,,,,,,408.44,367.99,375.61,395.68,409.44,409.37,410.56,394.49,,,,,,384.62,415.01,404.10,,,,,,,,,,,,,,
2021-02-19 22:12:15.899000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.57,415.24,396.46,389.88,396.05,388.61,394.54,,,,,,,,404.53,373.79,355.82,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.47,398.95,394.12,397.33,411.49,421.43,422.57,407.11,385.20,321.80,319.23,306.27,,,,,,,,,,,,,,,,,,,
2021-03-16 22:05:51.916000,L8,,352.77,376.72,276.87,369.00,,,412.79,416.76,377.42,400.77,403.83,400.88,396.74,395.58,394.69,394.66,393.47,373.38,394.00,395.86,367.63,393.10,392.25,390.29,383.76,384.78,376.19,364.65,357.66,366.10,389.72,361.91,380.25,377.70,392.49,411.06,,,,,,,,,,335.35,392.32,388.05,390.96,345.76,295.33,,,,,,,,,,,,,,383.14,403.99,392.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 22:12:01.286000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.73,413.88,397.46,383.15,387.60,384.04,391.38,378.54,372.15,362.51,346.04,345.67,335.26,333.08,345.37,318.85,336.31,321.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.17,404.27,395.46,399.91,412.83,426.01,420.73,407.37,385.71,308.06,327.75,297.98,,,,,,,,,,,,,,,,,,,
2021-04-01 22:05:48.357000,L8,,,,,259.26,322.00,321.99,322.03,323.75,340.19,365.59,377.76,368.54,368.57,368.10,364.91,366.44,358.71,,,360.48,322.59,356.61,353.74,352.41,348.22,340.29,337.68,320.62,,313.14,330.51,304.02,310.75,321.69,339.72,353.79,,,,,345.03,347.16,393.87,400.97,390.41,391.49,366.26,330.47,,,,,,,336.81,347.90,362.96,380.87,,,,,391.22,385.93,296.81,362.05,343.06,338.41,319.31,335.74,344.00,365.40,370.26,306.13,312.43,326.46,334.73,340.57,,379.41,353.53,346.17,346.21,348.19,340.23,351.43,368.37,382.27,384.02,388.04,,345.34,342.42,354.12,,,,,333.59,,,,,,,,,,,,,,
2021-05-03 22:05:32.764000,L8,,,,,,,299.92,309.51,312.14,336.25,366.93,376.65,373.13,365.35,371.52,366.29,368.67,360.72,,,368.13,319.98,354.04,352.29,351.20,345.41,334.69,335.39,321.29,,,,,,,,,,,,,,,,,,,,,,,,,,,327.37,341.75,305.74,,,,,,,366.69,,,,,,,,,,,,,,,,378.21,336.77,311.50,,,,,,,,,,,,,,,,,317.14,,,,,,,,,,,,,,
2021-05-19 22:05:40.235000,L8,,,,,,,,,,,379.90,388.81,392.77,385.01,388.94,383.94,384.50,394.31,307.22,311.42,380.47,334.55,379.72,374.09,358.94,330.30,344.11,357.48,319.13,,,,,,315.39,350.80,380.19,363.18,409.32,365.16,346.61,372.46,396.52,399.53,,401.68,359.90,346.68,387.19,378.59,,,,,,,,,,,,,,,,330.07,371.57,369.67,361.26,367.35,378.94,381.29,345.63,306.46,364.68,366.10,384.30,361.27,386.38,411.22,,,,,,,,,,,405.18,386.27,348.10,326.17,384.53,408.68,393.66,410.48,,,,,,,,,,,,,,,,397.15
2021-05-26 22:11:55.028000,L8,,379.44,334.07,299.22,304.19,,,,,,,,,344.57,318.45,343.37,353.65,,,,,,,,,,334.02,344.42,,,,,,311.77,346.62,363.56,332.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:12:02.001000,L8,,,,,,,,,,,,,,342.92,332.69,373.11,361.18,,,,,366.53,369.09,360.70,371.70,360.90,365.39,419.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20 22:05:53.843000,L8,,,,,,,,,302.32,311.26,357.41,370.49,357.03,361.40,359.60,354.82,358.73,352.64,,,363.72,311.73,348.16,345.55,345.70,340.15,333.30,329.88,321.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:12:07.472000,L8,,361.83,333.81,298.83,302.50,308.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.80,397.75,335.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.73,338.23,319.45,,,,,,,,,,,,,,,,305.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29 22:12:15.330000,L8,,,,339.88,344.85,345.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.52,319.91,333.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.36,332.60,310.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14 22:12:21.613000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.26,398.83,404.05,349.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.78,343.52,333.01,,,,,,,,,,,,,,,,370.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:06:17.997000,L8,340.41,326.41,340.87,334.81,345.55,,,,,,,,,,,,,,,,,,,,,,,,,,,397.02,400.36,407.79,416.72,410.95,416.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.02,419.96,398.86,,,,,,,,,,,,,,,,395.91,415.03,373.71,,,,,,,,,,,,,,,,,,,,,,,,,,404.81,411.96,410.60
