dates,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0012,nzd0202-0013,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043,satname
2023-06-17 22:11:41+00:00,337.08000000000004,341.45,347.69,351.5525,347.4025,351.12000000000006,338.52,356.66749999999996,388.1766666666667,376.9366666666667,368.51,381.7114285714286,361.1044444444444,346.93100000000004,345.4390909090909,376.9025,366.156,343.30636363636364,339.1030769230769,325.9309090909091,335.45000000000005,313.717,320.16700000000003,316.08399999999995,297.55833333333334,311.236,297.273,290.40500000000003,260.84714285714284,278.33142857142855,241.245,250.97,242.86666666666667,245.00428571428571,300.98499999999996,194.5850000000001,195.74666666666667,203.85,,,,,,,L8
2023-06-18 22:05:21+00:00,325.09666666666664,337.9675,344.8925,354.396,346.774,354.03000000000003,340.444,358.3,384.3342857142857,375.8475,368.45799999999997,378.79875,360.349,346.93100000000004,345.7325,373.37199999999996,363.365,340.00083333333333,337.30357142857144,323.3233333333333,335.45000000000005,310.9281818181818,320.16700000000003,316.08399999999995,297.55833333333334,311.236,297.273,290.40500000000003,260.84714285714284,278.33142857142855,241.245,250.97,242.86666666666667,245.00428571428571,300.98499999999996,194.5850000000001,195.74666666666667,203.85,,,,,,,L9
2023-08-05 22:05:47+00:00,325.09666666666664,337.8333333333333,346.91333333333336,355.2525,347.31,362.07666666666665,342.3825,350.454,382.09000000000003,376.10999999999996,366.765,377.6016666666667,360.73999999999995,346.75125,346.392,368.0566666666667,360.9075,339.935,333.4207692307692,320.91636363636366,336.96500000000003,315.6088888888889,321.18666666666667,317.0444444444444,297.55833333333334,311.236,297.273,290.40500000000003,261.35999999999996,278.33142857142855,241.245,252.1425,244.86750000000004,245.00428571428571,300.98499999999996,194.5850000000001,195.74666666666667,203.85,,,,,,,L9
2023-08-21 22:05:52+00:00,323.9675,337.09,347.395,355.472,348.836,359.925,344.048,352.545,382.09000000000003,376.10999999999996,366.765,377.6016666666667,360.73999999999995,346.75125,346.392,368.0566666666667,360.9075,339.935,331.7716666666667,320.7083333333333,335.024,312.33,317.17555555555555,314.89000000000004,293.2314285714286,304.111,292.986,288.824,265.1271428571428,278.555,233.728,254.59374999999997,246.58999999999997,244.95000000000002,288.71,194.5850000000001,188.406,198.9333333333333,,,,,,,L9
2023-08-28 22:12:08+00:00,323.9675,337.09,347.395,355.472,348.836,359.925,344.048,352.545,382.09000000000003,376.10999999999996,366.765,377.6016666666667,360.73999999999995,346.75125,346.392,368.0566666666667,360.9075,339.935,331.7716666666667,320.7083333333333,334.71727272727276,312.4811111111111,317.447,315.773,290.71875,302.9418181818182,291.52,286.62833333333333,264.23375,275.67571428571426,233.728,259.02,251.7444444444444,247.43625,288.71,194.5850000000001,188.406,198.9333333333333,,,,,,,L9
2023-08-29 22:06:02+00:00,324.27,337.09,349.826,355.472,352.8666666666666,359.925,344.048,352.545,382.09000000000003,376.10999999999996,366.765,377.6016666666667,360.73999999999995,346.75125,346.392,368.0566666666667,360.9075,338.39454545454544,332.3784615384615,320.7083333333333,334.71727272727276,312.4811111111111,317.447,315.773,290.71875,302.9418181818182,291.52,286.62833333333333,264.23375,275.67571428571426,233.728,259.316,253.583,247.43625,288.71,194.5850000000001,188.406,198.9333333333333,,,,,,,L8
2023-11-08 22:12:20+00:00,315.72999999999996,331.18999999999994,348.2966666666667,361.05999999999995,357.4066666666666,358.115,349.425,350.28000000000003,361.28,372.58,368.25,358.41,353.55,341.64,345.5825,359.25,349.41,330.008,326.0933333333333,295.52666666666664,328.95400000000006,304.2375,309.878,311.76599999999996,284.0466666666667,285.225,277.314,279.44666666666666,255.39600000000002,257.56666666666666,207.02499999999998,262.5833333333333,261.054,265.27,264.16,,187.12,,,,,,,,L8
2023-12-19 22:06:15+00:00,322.59333333333336,336.985,352.51666666666665,359.625,362.5833333333333,353.93,351.42499999999995,343.005,,,,355.23,350.72,338.4,341.33500000000004,,,335.53,326.0,294.95500000000004,325.8125,312.21000000000004,313.14250000000004,304.255,268.86999999999995,282.07666666666665,286.185,280.82,269.985,278.48,239.5,270.795,280.675,265.2033333333333,267.02,,,,,,,,,,L8
2024-01-11 22:12:20+00:00,322.59333333333336,336.985,352.51666666666665,359.625,362.5833333333333,353.93,351.42499999999995,343.005,,,,355.23,350.72,329.5566666666667,339.09666666666664,,,334.28999999999996,324.26599999999996,291.194,319.20200000000006,292.75666666666666,313.14250000000004,304.255,268.86999999999995,282.07666666666665,286.185,280.82,269.985,278.48,239.5,270.795,280.675,265.2033333333333,267.02,,,,,,,,,,L8
2024-01-12 22:06:18+00:00,318.50250000000005,334.74666666666667,350.9475,356.99666666666667,360.01250000000005,352.67,349.2033333333333,347.42333333333335,357.01,361.03,362.05,353.375,358.42,323.8225,334.785,357.59,,332.764,325.76500000000004,293.1066666666667,319.20200000000006,292.64,308.72400000000005,295.166,268.86999999999995,282.07666666666665,286.185,280.82,269.985,278.48,239.5,270.795,280.675,265.2033333333333,267.02,,,,,,,,,,L9
2024-01-20 22:06:07+00:00,321.774,336.855,350.696,358.485,360.13,354.095,350.2575,351.65999999999997,360.08500000000004,365.96,365.76,355.45,358.1166666666666,323.946,336.048,360.7,354.57,334.3566666666666,328.8228571428572,298.5414285714286,320.48333333333335,299.16,312.18666666666667,299.0783333333333,270.835,293.9225,291.004,285.7,276.11800000000005,287.11999999999995,256.55,270.795,282.46999999999997,266.3175,267.02,,215.43,202.7,,,,,,,L8
2024-02-13 22:06:17+00:00,321.774,336.855,350.696,358.485,360.13,354.095,350.2575,361.21,360.08500000000004,365.96,365.76,355.45,358.1166666666666,323.946,336.048,360.7,354.57,334.3566666666666,335.7616666666667,305.43666666666667,320.48333333333335,299.16,312.18666666666667,299.0783333333333,270.835,293.9225,291.004,285.7,276.11800000000005,287.11999999999995,256.55,270.795,282.46999999999997,266.3175,267.02,,215.43,202.7,246.15,,,,,,L9
2024-02-20 22:12:20+00:00,322.0725,337.52000000000004,351.16,359.1966666666667,361.4275,354.30333333333334,350.1066666666666,360.31499999999994,360.08500000000004,365.96,365.76,355.45,358.1166666666666,323.946,336.048,360.7,354.57,334.3566666666666,337.6328571428571,309.9816666666666,323.34333333333336,308.7716666666667,319.4216666666667,301.0933333333333,277.1925,310.71999999999997,298.446,297.9525,281.448,289.405,264.0725,260.3225,280.976,266.5233333333333,269.88,,192.065,202.7,246.15,,,,,,L9
2024-02-28 22:12:12+00:00,320.93666666666667,337.52000000000004,348.3633333333334,359.1966666666667,357.56333333333333,354.30333333333334,350.1066666666666,360.31499999999994,360.08500000000004,365.96,365.76,355.45,358.1166666666666,323.946,336.048,360.7,354.57,336.63,337.29499999999996,309.9816666666666,328.4866666666667,314.4766666666667,322.72499999999997,301.68833333333333,287.46500000000003,323.40999999999997,311.73400000000004,313.275,292.922,300.21,269.58000000000004,248.37,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L8
2024-02-29 22:06:11+00:00,315.865,335.325,346.21000000000004,357.225,352.285,349.6625,346.84,358.25333333333333,357.63000000000005,362.65333333333336,363.32,350.82,354.435,320.12166666666667,332.4066666666667,355.68333333333334,348.39,333.87166666666667,335.4542857142857,309.9816666666666,328.4866666666667,314.4766666666667,322.72499999999997,301.68833333333333,287.46500000000003,323.40999999999997,311.73400000000004,313.275,292.922,300.21,269.58000000000004,248.37,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L9
2024-03-24 22:05:42+00:00,315.865,335.325,344.51000000000005,353.054,343.564,349.6625,346.84,358.25333333333333,350.7825,362.65333333333336,363.32,350.82,354.435,311.86,324.45428571428573,355.68333333333334,348.39,333.87166666666667,330.21125,309.9816666666666,328.4866666666667,314.4766666666667,322.72499999999997,301.68833333333333,287.46500000000003,323.40999999999997,311.73400000000004,313.275,292.922,300.21,269.58000000000004,248.37,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L8
2024-04-08 22:12:11+00:00,315.865,335.325,344.51000000000005,353.054,343.564,349.6625,346.84,358.25333333333333,350.7825,362.65333333333336,363.32,350.82,354.435,311.86,324.45428571428573,355.68333333333334,348.39,333.87166666666667,330.21125,309.9816666666666,328.4866666666667,321.67285714285714,322.72499999999997,308.40000000000003,287.46500000000003,323.40999999999997,311.73400000000004,313.275,292.922,297.736,269.3666666666667,258.165,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L9
2024-05-03 22:05:38+00:00,320.054,336.974,345.0733333333333,354.82500000000005,345.56333333333333,351.092,348.002,358.7625,352.546,363.575,363.2425,352.87800000000004,353.046,315.07,326.77,356.83,349.93333333333334,335.1614285714286,331.8722222222222,314.5785714285715,330.69571428571425,323.625,324.45285714285717,311.4225,285.454,326.454,310.1433333333334,308.784,294.205,300.35166666666663,271.36571428571426,268.588,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L9
2024-05-10 22:11:48+00:00,320.054,336.974,345.0733333333333,354.82500000000005,345.56333333333333,351.092,348.002,358.7625,352.546,363.575,363.2425,352.87800000000004,353.046,311.54285714285714,327.3,356.83,349.93333333333334,335.3514285714286,332.84666666666664,322.15285714285716,332.98285714285714,323.6433333333333,326.4114285714286,312.97749999999996,285.454,320.005,312.705,303.1816666666667,297.57166666666666,300.35166666666663,277.0114285714286,278.9075,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L9
2024-05-11 22:05:15+00:00,317.74833333333333,336.05833333333334,343.4342857142857,354.42,346.62142857142857,349.55,345.8283333333333,355.846,351.605,361.36,361.31800000000004,351.7383333333334,351.6033333333333,309.93000000000006,325.7944444444445,354.134,347.9275,333.52750000000003,332.409,322.15285714285716,332.98285714285714,319.668,326.4114285714286,312.97749999999996,285.454,320.005,312.705,303.1816666666667,297.57166666666666,300.35166666666663,277.0114285714286,278.9075,280.59,267.365,269.88,,190.96333333333334,202.7,246.15,,,,,,L8
2024-06-20 22:05:06+00:00,314.67333333333335,332.1383333333333,340.5042857142857,350.2557142857143,342.95285714285717,343.03000000000003,343.6483333333333,355.4816666666666,351.05,356.27666666666664,360.75333333333333,348.94166666666666,350.38166666666666,305.06874999999997,323.55333333333334,352.15333333333336,346.192,330.79875,331.329,322.7916666666667,334.825,320.66111111111115,325.69,316.8785714285714,290.265,326.492,313.928,306.956,298.398,300.71,277.3283333333333,278.9075,280.78499999999997,269.66,,,190.96333333333334,202.7,246.15,,,,,,L9
2024-07-30 22:05:39+00:00,311.73749999999995,329.845,337.52,347.41999999999996,340.65833333333336,341.42,343.464,353.065,347.436,351.43499999999995,358.25,345.63250000000005,345.628,305.70166666666665,322.58714285714285,347.88,344.0975,331.6133333333333,332.36375000000004,341.99,346.07800000000003,335.54857142857145,333.71,323.04333333333335,289.5925,314.89,311.46999999999997,303.066,296.40600000000006,304.414,274.2366666666667,285.76599999999996,271.92,,,,178.73,,246.15,,,,,,L8
2024-08-06 22:11:45+00:00,311.73749999999995,329.845,337.07166666666666,347.41999999999996,342.89428571428573,347.52666666666664,342.31,353.065,346.24666666666667,349.12399999999997,358.352,336.97400000000005,345.628,305.70166666666665,322.58714285714285,339.328,344.0975,331.6133333333333,332.36375000000004,341.99,346.07800000000003,335.54857142857145,333.71,323.04333333333335,289.5925,314.89,311.46999999999997,303.066,296.40600000000006,304.414,274.2366666666667,285.76599999999996,271.92,,,,178.73,,246.15,,,,,,L8
2024-08-31 22:05:51+00:00,315.43333333333334,330.21333333333337,336.53599999999994,351.072,343.9683333333334,349.8839999999999,343.36400000000003,352.71,344.952,350.552,358.87600000000003,336.985,346.1875,306.642,323.985,337.7475,344.7266666666667,333.91999999999996,330.94000000000005,340.75666666666666,337.6433333333334,328.81800000000004,327.07,320.83,274.56666666666666,295.96000000000004,295.0225,282.29333333333335,284.1,320.4775,267.89000000000004,302.73249999999996,279.91,253.92,267.32,226.06,,,,,,,,,L8
2024-09-07 22:12:07+00:00,315.43333333333334,330.21333333333337,336.53599999999994,351.072,343.9683333333334,349.8839999999999,343.36400000000003,352.71,344.952,350.552,358.87600000000003,336.985,346.1875,306.642,327.2885714285714,337.7475,344.7266666666667,335.34666666666664,332.21285714285716,335.3475,337.6433333333334,325.8183333333333,321.335,316.312,271.65,294.896,293.29,284.0925,286.07,320.4775,263.79,302.73249999999996,279.91,253.92,267.32,226.06,,,,,,,,,L8
2024-09-08 22:05:48+00:00,322.0175,331.08500000000004,337.51666666666665,351.072,343.9683333333334,349.8839999999999,343.36400000000003,352.71,344.952,350.552,358.87600000000003,336.985,346.1875,313.335,329.84125,337.7475,344.7266666666667,335.34666666666664,334.30625000000003,337.228,337.6433333333334,325.8183333333333,321.335,316.312,271.65,294.896,293.29,284.0925,286.07,320.82800000000003,265.92142857142863,303.918,277.85,260.21999999999997,264.65,228.61000000000007,,,,,,,,,L9
2024-09-24 22:05:49+00:00,322.0175,331.08500000000004,337.47799999999995,354.74750000000006,351.026,349.8839999999999,343.36400000000003,352.71,348.63,350.552,358.87600000000003,336.985,346.1875,323.544,337.4271428571428,337.7475,344.7266666666667,335.34666666666664,340.13428571428574,337.228,337.6433333333334,325.8183333333333,321.335,316.312,271.65,294.896,293.29,284.0925,286.07,320.82800000000003,265.92142857142863,303.918,277.85,260.21999999999997,264.65,238.9266666666667,195.46,,,,,,,,L9
2024-10-09 22:12:09+00:00,322.0175,331.08500000000004,337.47799999999995,354.74750000000006,351.026,349.8839999999999,343.36400000000003,352.71,348.63,350.552,358.87600000000003,336.985,346.1875,323.544,337.4271428571428,337.7475,344.7266666666667,335.34666666666664,340.13428571428574,335.72833333333335,338.13,318.012,321.335,308.22249999999997,271.65,294.2916666666667,293.795,286.646,279.684,319.73,265.42,298.674,263.34,244.41666666666666,264.65,238.9266666666667,195.46,,,,,,,,L8
2024-10-26 22:06:12+00:00,322.0175,331.08500000000004,337.47799999999995,354.74750000000006,351.026,349.8839999999999,343.36400000000003,352.71,348.63,350.552,358.87600000000003,336.985,346.1875,323.544,337.4271428571428,337.7475,344.7266666666667,335.34666666666664,340.13428571428574,335.72833333333335,338.13,318.012,321.335,308.22249999999997,271.65,294.2916666666667,293.795,286.646,279.684,319.73,265.42,298.674,263.34,244.41666666666666,264.65,238.9266666666667,198.71,,,,,,,,L9
2024-11-02 22:12:17+00:00,317.08666666666664,326.92333333333335,334.875,351.77000000000004,349.89250000000004,348.1524999999999,341.0425,348.91999999999996,344.97333333333336,346.605,357.84250000000003,328.9433333333333,345.75333333333333,326.40599999999995,337.73285714285714,330.24,340.58000000000004,335.93,339.39285714285717,333.2366666666667,333.9125,313.03200000000004,316.3825,301.73749999999995,274.1675,286.1666666666667,288.81166666666667,283.45,277.18600000000004,308.41200000000003,259.43857142857144,288.856,255.73000000000002,234.80499999999998,264.65,238.9266666666667,198.71,,,,,,,,L9
2024-12-12 22:12:12+00:00,322.52,324.64500000000004,335.29999999999995,351.6600000000001,348.86666666666673,350.2566666666666,343.07,353.66,344.01,344.64000000000004,359.25,320.395,346.435,333.34749999999997,340.54,323.685,339.25,337.7075,340.53999999999996,334.285,340.2275,319.16,327.85749999999996,311.9,283.696,287.525,291.88500000000005,288.204,284.75,308.41200000000003,262.11,288.856,255.73000000000002,234.80499999999998,264.65,238.9266666666667,198.71,,,,,,,,L8
2025-01-05 22:12:19+00:00,328.655,333.7,338.625,369.57,356.2450000000001,367.7499999999999,345.07500000000005,,340.3,351.53000000000003,359.9100000000001,312.0,332.57000000000005,331.22749999999996,345.91,323.5,336.75,343.9066666666666,343.03999999999996,334.285,340.2275,319.16,327.85749999999996,311.9,283.696,287.525,291.88500000000005,288.204,284.75,308.41200000000003,262.11,288.856,255.73000000000002,234.80499999999998,264.65,238.9266666666667,198.71,,,,,,,,L9
2025-01-06 22:06:06+00:00,332.5133333333333,333.49,335.6266666666667,369.57,356.2450000000001,367.7499999999999,346.99666666666667,359.6,348.96500000000003,357.6066666666666,359.9100000000001,328.27666666666664,332.57000000000005,330.36199999999997,345.184,332.8633333333333,336.75,345.0075,343.084,332.17,336.78000000000003,317.2775,327.454,311.9,283.696,285.5571428571428,295.7742857142857,289.73333333333335,291.87000000000006,308.41200000000003,261.2857142857143,290.175,258.07,232.27599999999998,245.95666666666668,238.9266666666667,198.71,,,,,,,,L8
2025-01-13 22:12:18+00:00,332.5133333333333,333.49,335.6266666666667,369.57,356.2450000000001,367.7499999999999,346.99666666666667,359.6,348.96500000000003,357.6066666666666,359.9100000000001,328.27666666666664,332.57000000000005,330.36199999999997,346.84499999999997,332.8633333333333,336.75,345.29799999999994,342.96,333.38125,336.78000000000003,317.2775,331.56166666666667,313.818,289.87,286.135,293.95500000000004,293.42857142857144,291.87000000000006,308.41200000000003,262.18375000000003,290.175,256.59499999999997,232.27599999999998,245.95666666666668,238.9266666666667,198.71,,,,,357.9,,,L8
2025-01-14 22:06:13+00:00,324.1425,325.6333333333333,334.26,353.79499999999996,350.97,358.4166666666667,346.16999999999996,355.63,350.70666666666665,359.7175,358.18,337.2925,335.65000000000003,325.02166666666665,343.28999999999996,336.455,340.495,341.3283333333333,342.1914285714286,329.34777777777776,336.78000000000003,311.272,331.56166666666667,313.818,289.87,286.135,293.95500000000004,293.42857142857144,291.87000000000006,308.41200000000003,262.18375000000003,290.175,256.59499999999997,232.27599999999998,245.95666666666668,238.9266666666667,198.71,,,,,357.9,,,L9
2025-01-21 22:12:25+00:00,324.1425,325.6333333333333,334.26,353.79499999999996,350.97,358.4166666666667,346.16999999999996,355.63,350.70666666666665,359.7175,358.18,337.2925,335.65000000000003,326.38,343.28125,336.455,340.495,340.48999999999995,340.305,326.363,332.69166666666666,305.09499999999997,331.56166666666667,313.818,289.87,285.05333333333334,290.4466666666667,293.42857142857144,287.1514285714286,308.41200000000003,262.18375000000003,290.175,256.59499999999997,232.27599999999998,245.95666666666668,238.9266666666667,198.71,,,,,357.9,,,L9
2025-02-23 22:05:55+00:00,318.312,322.975,330.2825,347.57,340.15,335.33000000000004,343.50333333333333,350.9166666666667,350.8733333333334,362.3175,356.08666666666676,347.975,331.69666666666666,321.0257142857143,339.2825,345.635,340.5133333333333,337.0814285714286,338.16375,322.038,331.01200000000006,297.1333333333333,330.88199999999995,317.8825,293.036,286.75375,289.50375,295.5183333333334,286.56166666666667,304.785,260.7671428571429,285.57,256.59499999999997,232.27599999999998,245.95666666666668,238.9266666666667,198.71,,,,,357.9,,,L8
2025-03-10 22:12:16+00:00,312.4475,319.40000000000003,326.2366666666667,336.57000000000005,340.15,335.33000000000004,343.50333333333333,350.9166666666667,350.8733333333334,362.03000000000003,353.6000000000001,347.975,331.69666666666666,316.72999999999996,336.5733333333333,345.635,340.5133333333333,336.1816666666667,336.0833333333333,319.56375,333.23,294.396,337.57,324.43,316.26,286.2316666666667,288.33333333333337,299.40999999999997,286.75,272.9766666666667,254.46599999999998,273.09666666666664,247.086,211.65,208.57,259.56,198.71,,,,,357.9,,,L9
2025-03-19 22:05:54+00:00,312.4475,319.40000000000003,327.3975,339.4766666666667,342.90000000000003,340.09666666666664,344.8575,350.1825,350.8475,362.4425,357.00666666666666,349.294,331.69666666666666,316.72999999999996,336.5733333333333,346.686,342.5625,336.1816666666667,337.47285714285715,319.56375,333.24000000000007,294.396,336.412,326.03,312.688,286.2316666666667,288.33333333333337,302.6657142857143,292.3828571428572,282.745,254.46599999999998,281.1875,247.086,211.65,209.14999999999998,259.56,198.71,,,,,357.9,,,L9
2025-03-26 22:12:05+00:00,312.4475,319.40000000000003,327.3975,340.9425,342.90000000000003,340.09666666666664,344.8575,350.1825,350.8475,362.4425,363.3875,350.45666666666665,334.86,315.70142857142855,334.40142857142854,349.03,345.07,334.14142857142855,335.0825,314.17111111111114,333.24000000000007,294.396,336.412,326.03,312.688,286.2316666666667,288.33333333333337,302.6657142857143,292.3828571428572,282.745,254.46599999999998,281.1875,247.086,211.65,209.14999999999998,,201.96,,,,,357.9,,,L9
2025-04-04 22:05:51+00:00,312.4475,317.5,325.424,340.9425,335.195,340.09666666666664,344.8575,348.014,348.298,362.4425,359.474,348.30285714285714,334.97400000000005,312.755,330.16375,347.57142857142856,344.0333333333333,329.76625,333.3588888888889,311.903,333.24000000000007,292.395,336.412,326.03,312.688,286.2316666666667,288.33333333333337,302.6657142857143,292.3828571428572,282.745,254.46599999999998,281.1875,247.086,211.65,209.14999999999998,,201.96,,,,,357.9,,,L9
2025-04-11 22:12:05+00:00,312.4475,317.5,325.424,340.9425,335.195,340.09666666666664,344.8575,348.014,348.298,362.4425,359.474,348.30285714285714,338.97,316.2211111111111,332.19111111111107,350.31125,346.6171428571429,332.3211111111111,333.618,310.28000000000003,333.59142857142854,294.27714285714285,329.965,313.95,312.688,284.24333333333334,284.41333333333336,303.6333333333333,298.75666666666666,282.87666666666667,251.885,287.8066666666667,250.27750000000003,200.0725,209.14999999999998,,201.96,,,,,357.9,,,L9
2025-04-12 22:05:36+00:00,318.546,323.498,329.055,340.9425,335.195,340.09666666666664,346.27,350.915,350.3733333333334,364.162,359.474,350.655,343.5028571428571,321.489,334.29200000000003,352.80333333333334,349.51625,334.392,333.618,310.28000000000003,337.69625,294.27714285714285,329.965,310.39,312.24,284.24333333333334,284.41333333333336,310.68142857142857,303.98285714285714,290.40999999999997,260.91999999999996,289.85749999999996,255.98000000000002,200.0725,215.28333333333333,,201.96,,,,,357.9,,,L8
2025-04-27 22:11:56+00:00,318.546,323.498,329.055,340.9425,335.195,340.09666666666664,346.27,350.915,350.3733333333334,364.162,359.474,350.655,343.5028571428571,321.489,334.29200000000003,352.80333333333334,349.51625,334.392,333.618,310.28000000000003,337.69625,294.27714285714285,329.965,310.39,312.24,284.24333333333334,284.41333333333336,310.68142857142857,303.50124999999997,295.11,261.5933333333333,291.644,258.51500000000004,199.002,215.28333333333333,,,,,,,357.9,,,L9
