dates,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022,satname
2013-05-31 21:56:55+00:00,332.06,309.04,341.39,338.67,332.7,335.53,328.16,327.27,337.55,339.3,335.78,337.45,329.89,324.87,319.99,315.57,328.54,342.37,,334.81,327.22,332.41,344.18,L8
2013-06-07 22:02:40+00:00,308.78499999999997,297.05,320.995,324.96500000000003,320.01,321.265,316.05,317.74,322.40999999999997,323.55,321.715,325.88,325.755,321.19,317.13,313.03,328.54,342.37,,331.65999999999997,322.05,336.73,344.18,L8
2013-06-23 22:02:34+00:00,308.78499999999997,297.05,320.995,324.96500000000003,320.01,321.265,316.05,300.16,309.12333333333333,314.81666666666666,312.58666666666664,319.1133333333333,320.19666666666666,311.0,317.13,313.03,328.54,342.37,,323.50333333333333,315.95666666666665,326.61333333333334,329.375,L8
2013-07-25 22:02:37+00:00,308.78499999999997,297.05,320.995,324.96500000000003,303.96,312.75,306.18333333333334,299.21,305.64,311.8325,309.64,316.11,317.6925,307.97,317.13,299.81333333333333,328.54,342.37,261.4,321.325,314.03499999999997,321.99,324.27666666666664,L8
2013-10-06 21:56:45+00:00,299.4266666666667,292.65000000000003,314.8333333333333,321.37333333333333,306.03,311.44,306.9875,302.198,307.594,312.998,310.59,317.004,319.23,309.352,315.6766666666667,301.3675,323.815,336.575,292.495,322.802,315.442,321.98,325.9875,L8
2013-10-29 22:02:46+00:00,294.2775,289.38750000000005,311.21500000000003,319.1025,306.44,310.58000000000004,306.858,303.69,307.90500000000003,313.00333333333333,310.56666666666666,316.60166666666663,319.6566666666667,309.78833333333336,313.625,301.95,320.73333333333335,334.00333333333333,301.59666666666664,323.05,316.115,321.5883333333333,326.71,L8
2013-11-14 22:02:45+00:00,291.226,287.29200000000003,308.798,317.788,307.00333333333333,310.245,307.18666666666667,305.22285714285715,308.67571428571426,314.6271428571428,311.92857142857144,316.51142857142855,320.7742857142857,311.0185714285714,313.826,303.08666666666664,322.26,333.4675,308.995,324.20142857142855,318.0214285714286,321.5883333333333,331.00333333333333,L8
2013-11-23 21:56:27+00:00,291.226,292.00666666666666,312.9583333333333,317.788,307.00333333333333,310.245,310.80428571428575,309.04125,312.2275,317.02,311.92857142857144,318.805,323.51625,313.2425,315.6033333333333,305.41285714285715,324.692,336.494,314.42199999999997,326.35,320.62,323.7457142857143,333.8128571428571,L8
2013-11-30 22:02:40+00:00,280.48,286.96500000000003,306.3733333333334,312.36,303.16333333333336,305.56166666666667,307.8385714285714,306.96625,308.99125,313.87375,308.3728571428572,316.10875000000004,322.76125,311.85125,314.1483333333333,303.9857142857143,322.454,335.88199999999995,316.145,325.8,320.02374999999995,324.6485714285714,333.1928571428571,L8
2013-12-09 21:56:28+00:00,288.046,293.645,313.9433333333333,322.13599999999997,312.27500000000003,305.274,308.4883333333333,306.7885714285714,309.2371428571428,314.74142857142857,308.49333333333334,319.7925,322.92428571428576,316.10749999999996,316.65333333333336,308.7314285714286,325.57,339.3,320.3514285714286,325.41285714285715,322.8825,325.64142857142855,335.8325,L8
2014-02-11 21:55:44+00:00,288.046,293.645,313.9433333333333,322.13599999999997,320.358,307.66249999999997,312.896,317.232,317.384,320.592,313.95750000000004,323.09285714285716,327.2616666666667,322.1714285714285,316.4957142857143,313.60571428571427,324.97285714285715,337.81857142857143,329.5071428571428,330.7183333333333,327.1542857142857,331.38,340.75142857142856,L8
2014-03-06 22:01:13+00:00,291.1483333333333,295.35714285714283,314.7185714285714,323.32666666666665,322.82,312.98,317.535,322.26,321.34833333333336,325.91833333333335,316.33000000000004,323.77375,328.55,322.72625,317.65250000000003,314.18125,325.3475,337.51,330.0775,332.1028571428572,327.1825,331.1557142857143,340.64,L8
2014-05-18 21:54:23+00:00,309.09000000000003,311.83000000000004,325.25749999999994,333.6499999999999,335.5933333333333,320.84000000000003,326.88000000000005,331.28,329.97333333333336,339.025,318.355,327.81000000000006,336.756,329.41333333333336,323.17833333333334,320.435,328.456,341.716,333.20799999999997,335.15250000000003,329.48999999999995,335.30400000000003,342.386,L8
2014-05-25 22:00:10+00:00,309.09000000000003,310.89250000000004,322.42333333333323,333.6499999999999,335.5933333333333,320.84000000000003,324.06500000000005,316.92,315.69000000000005,330.40999999999997,311.18,322.07,330.15600000000006,324.325,316.26666666666665,320.648,326.96500000000003,339.995,332.4775,328.7225,322.93999999999994,330.36,335.298,L8
2014-06-19 21:54:35+00:00,312.88333333333327,313.24666666666667,314.03499999999997,335.62,333.895,332.675,331.275,322.17333333333335,320.88000000000005,333.2025,321.06,322.76000000000005,332.83599999999996,321.534,315.656,318.14250000000004,324.68000000000006,334.82,329.78000000000003,329.145,318.895,323.26750000000004,329.68,L8
2014-07-05 21:54:41+00:00,312.88333333333327,313.24666666666667,314.03499999999997,335.62,333.895,332.675,331.275,322.17333333333335,320.88000000000005,333.2025,321.06,322.76000000000005,332.83599999999996,321.534,315.656,318.14250000000004,324.68000000000006,334.82,329.78000000000003,324.392,314.906,318.99,325.968,L8
2014-08-13 22:00:42+00:00,304.695,305.46750000000003,311.0,330.8333333333333,328.1433333333334,325.37666666666667,325.0566666666667,320.17999999999995,318.76,329.15,318.53,323.0525,333.378,321.952,315.26,318.775,324.33000000000004,336.6066666666667,332.255,324.23999999999995,314.912,317.68600000000004,325.756,L8
2014-09-07 21:55:00+00:00,304.04,305.41333333333336,306.815,331.61,324.65000000000003,320.94,300.37,305.875,305.78249999999997,317.63,308.60249999999996,315.475,326.8,312.96,312.6375,318.9633333333333,320.69,337.235,330.44,316.794,308.78799999999995,310.784,319.074,L8
2014-09-23 21:54:57+00:00,304.04,305.41333333333336,306.815,331.61,324.65000000000003,311.3533333333333,294.51,302.824,302.656,314.2133333333333,304.712,312.01000000000005,322.83,308.11499999999995,312.6375,318.9633333333333,320.69,337.235,308.505,313.81166666666667,306.27166666666665,307.685,316.7666666666667,L8
2014-11-01 22:00:50+00:00,298.6975,300.28,305.40000000000003,325.03666666666663,321.43666666666667,311.2325,297.312,304.6983333333333,304.28666666666663,314.59857142857146,306.24833333333333,313.00666666666666,323.19428571428574,308.89,311.998,315.685,318.475,334.0933333333333,313.28,315.30428571428575,308.4057142857142,309.28714285714284,318.5357142857143,L8
2014-11-17 22:00:50+00:00,287.03,287.3425,304.1625,322.225,318.1025,310.946,298.83166666666665,305.95,305.1257142857143,308.1028571428572,307.00857142857143,313.47285714285715,318.4842857142857,305.1042857142857,306.794,310.115,317.29,332.56,315.4925,316.39125,309.54125,310.66375,320.01,L8
2015-01-04 22:00:41+00:00,286.195,283.09,307.105,316.81,313.7525,312.62600000000003,299.12833333333333,306.9816666666666,306.60499999999996,312.49666666666667,309.40000000000003,314.35333333333335,320.89,306.04833333333335,314.4375,310.98,317.29,330.02,315.4925,315.596,309.648,308.692,319.46999999999997,L8
2015-03-09 22:00:42+00:00,287.9725,285.7966666666666,307.27750000000003,315.28249999999997,312.7025,312.6,305.19800000000004,310.398,309.83000000000004,317.548,315.03999999999996,318.534,325.99800000000005,311.222,314.6225,311.125,316.73,328.68666666666667,315.78249999999997,318.735,312.3625,314.125,324.315,L8
