dates,satname,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022
2014-09-23 21:54:57.339000,L8,,,,,266.46,292.18,276.93,290.62,290.15,297.13,289.15,298.15,302.98,283.89,,,,,286.57,298.90,293.69,292.19,305.23
2014-10-25 21:55:04.686000,L8,,,,,277.56,295.75,279.89,293.18,292.75,300.59,296.85,296.77,307.72,296.69,262.32,,,,,299.61,283.59,296.85,307.34
2014-11-01 22:00:50.529000,L8,282.67,284.88,302.57,311.89,315.01,310.87,308.52,314.07,312.44,316.91,313.93,317.99,325.38,313.54,309.44,305.85,316.26,327.81,322.83,324.26,321.21,318.90,329.15
2014-11-01 22:01:14.483000,L8,282.59,284.70,302.51,311.89,313.63,310.86,308.48,314.00,312.26,316.86,313.80,318.08,325.24,313.65,308.89,305.92,316.22,328.00,322.68,324.45,321.08,319.05,328.94
2014-11-17 22:00:50.637000,L8,281.36,282.26,300.45,313.79,308.10,309.80,306.43,313.46,310.16,310.18,311.57,316.27,325.61,313.42,306.70,305.96,314.92,327.96,322.13,324.00,317.49,320.30,330.33
2014-11-17 22:01:14.600000,L8,354.79,345.71,358.57,352.84,341.25,350.71,355.48,361.63,366.52,355.36,368.16,368.83,352.99,345.31,341.82,344.94,348.72,353.41,357.29,346.64,347.59,346.36,357.38
2015-01-04 22:00:41.874000,L8,300.62,316.15,320.47,320.30,315.26,339.50,323.60,319.36,325.22,342.87,344.70,338.32,342.91,325.86,328.04,322.08,356.67,345.42,338.57,337.95,340.56,334.77,350.77
2015-01-04 22:01:05.828000,L8,301.97,316.47,320.48,320.30,315.38,339.48,322.42,320.01,325.22,342.58,344.80,336.83,343.24,325.89,328.37,322.33,356.63,345.37,337.89,337.26,340.43,334.92,350.63
2015-01-20 22:00:37.655000,L8,315.32,320.54,324.74,321.90,317.30,313.40,315.04,324.00,335.64,326.08,323.49,336.34,339.20,326.42,323.23,325.18,342.51,345.82,336.00,338.10,327.21,329.36,343.19
2015-03-09 22:00:18.465000,L8,287.35,290.36,305.58,315.04,312.21,310.33,310.32,314.40,311.17,320.58,315.90,322.15,333.64,319.48,314.53,310.68,318.76,329.90,331.23,327.61,316.95,324.84,332.20
2015-03-09 22:00:42.428000,L8,287.24,290.25,305.62,315.15,312.44,310.65,310.51,314.48,311.18,320.65,315.85,321.94,333.11,319.40,314.31,310.61,319.01,330.29,331.60,327.78,317.06,325.11,332.55
2015-04-19 21:54:14.629000,L8,287.02,288.71,306.46,311.90,309.12,307.44,307.05,313.03,312.34,314.26,304.77,313.49,317.56,306.23,302.38,300.14,313.13,329.43,321.12,327.68,311.98,317.94,327.16
2015-05-05 21:54:00.633000,L8,296.96,295.67,304.93,315.94,311.08,306.94,310.91,314.09,320.88,313.25,309.61,316.17,317.99,307.74,306.02,301.46,310.56,330.76,322.38,325.61,315.97,319.57,330.13
2015-05-12 21:59:40.983000,L8,345.64,333.97,337.57,337.63,371.26,383.56,383.52,351.63,349.03,344.91,351.67,349.07,338.56,347.40,330.32,323.86,333.90,362.44,361.06,345.55,334.16,341.26,351.75
2015-05-12 22:00:04.946000,L8,377.44,375.57,381.18,393.82,,,,,,,,,,357.51,345.82,347.17,345.48,374.79,373.11,364.68,349.01,359.11,369.63
2015-05-21 21:53:55.557000,L8,319.06,316.42,306.85,319.65,323.89,328.30,325.24,330.61,333.34,326.83,325.17,330.66,329.26,320.71,314.14,309.73,320.65,341.15,337.68,331.96,321.24,326.50,335.79
2015-05-28 21:59:43.617000,L8,,,,,276.96,295.27,277.43,297.48,296.79,301.06,288.74,305.30,302.17,278.37,266.17,273.75,,,260.66,310.32,296.39,301.01,314.95
2015-05-28 22:00:07.580000,L8,,,,,,,272.39,296.79,296.69,301.13,288.46,305.59,302.09,275.89,262.10,,,,259.59,309.97,296.00,300.17,314.50
2015-06-06 21:54:04.546000,L8,,,,,,,,262.28,285.77,300.21,288.39,305.81,299.06,281.69,266.78,,,,262.88,309.70,299.06,300.71,317.78
2015-06-13 21:59:55.847000,L8,,,,,,,,295.93,294.91,300.54,286.97,303.48,298.26,277.42,267.05,266.53,,,,306.71,292.88,296.58,314.10
2015-06-13 22:00:19.815000,L8,287.27,286.84,301.51,316.24,311.05,309.46,309.99,313.98,313.28,317.58,309.44,314.32,316.65,304.31,303.06,300.02,310.37,328.80,319.62,323.75,311.66,316.14,328.40
2015-06-29 22:00:02.432000,L8,,,,,,,,,286.68,292.03,282.76,303.04,293.73,271.02,,,,,,303.23,292.15,290.83,311.76
2015-06-29 22:00:26.396000,L8,,,,,,,,,287.07,293.12,283.10,303.32,294.11,271.26,,,,,,303.32,293.22,290.97,311.82
2015-07-15 22:00:12.360000,L8,,,,,,,272.15,291.86,290.46,296.73,286.18,303.14,293.18,260.77,,,,,,306.48,295.34,295.93,314.99
2015-07-15 22:00:36.323000,L8,,328.52,326.66,332.72,326.59,347.74,359.19,355.01,370.65,367.74,353.16,346.06,351.61,356.77,358.84,353.94,,,380.86,359.91,348.10,363.90,372.36
2015-07-24 21:54:28.327000,L8,,,,,,,,,,,,,,,,,,,260.59,305.64,297.95,294.82,312.38
2015-08-09 21:54:31.851000,L8,,,,,,,,289.08,278.55,296.16,284.91,302.38,293.34,260.25,,,,,,305.41,295.59,294.33,309.86
2015-08-25 21:54:39.518000,L8,283.83,286.42,296.85,312.20,308.72,309.10,312.69,313.54,312.06,315.63,309.58,314.01,315.78,301.63,297.45,296.06,312.49,330.43,318.45,320.54,310.06,316.57,343.17
2015-09-17 22:01:00.336000,L8,347.94,327.33,327.56,325.42,317.56,323.99,332.71,392.01,361.24,,,348.65,327.51,309.63,305.52,299.33,317.18,332.95,323.21,325.98,315.88,317.35,332.73
2015-10-19 22:00:41.924000,L8,294.97,363.95,318.68,385.46,391.26,,,,,,,,,,,,,,,,,,
2015-10-19 22:01:05.887000,L8,295.31,365.10,318.81,357.73,312.82,,,,,,,,,,,,,,,,,,
2015-12-06 22:00:46.946000,L8,275.62,279.43,291.52,297.74,296.67,302.36,299.72,308.18,307.20,313.68,302.99,314.11,318.29,303.42,298.89,293.00,304.97,322.21,314.79,319.34,311.06,313.97,321.27
2015-12-06 22:01:10.909000,L8,277.69,282.27,293.73,300.86,299.59,303.93,301.66,310.33,308.83,315.25,304.65,315.43,319.32,305.30,301.25,295.04,306.73,324.67,316.91,321.58,313.34,315.98,324.27
2015-12-31 21:54:58.788000,L8,345.55,339.54,333.82,332.26,331.60,340.23,364.96,359.02,371.84,360.22,355.19,360.93,377.98,349.17,336.32,325.46,341.28,352.88,363.36,345.87,344.22,348.98,356.08
2016-02-01 21:54:55.246000,L8,356.10,380.09,361.52,346.63,389.34,,378.44,392.65,383.27,353.85,336.95,347.77,395.80,354.03,373.86,352.20,335.04,352.81,363.48,342.97,348.75,343.45,356.19
2016-02-08 22:01:03.169000,L8,311.66,317.36,311.53,311.54,309.24,306.71,309.24,313.74,313.49,321.59,313.27,326.73,330.18,313.36,310.38,303.12,352.81,329.31,324.00,325.93,317.39,316.73,343.94
2016-02-24 22:00:32.934000,L8,283.72,296.46,300.19,302.93,305.81,305.74,302.77,304.55,309.23,308.53,300.64,310.98,317.25,305.31,298.23,294.72,299.02,323.02,317.68,317.20,305.64,308.04,319.35
2016-02-24 22:00:56.902000,L8,283.40,296.72,302.20,303.69,306.28,306.35,303.95,306.60,310.00,309.25,301.36,311.23,317.65,305.58,298.69,295.34,301.74,324.82,319.44,318.85,306.66,309.48,321.14
2016-03-04 21:54:45.519000,L8,301.55,307.94,303.07,309.57,311.79,307.73,314.35,312.73,331.76,312.70,306.66,316.25,321.07,309.00,305.59,300.15,307.30,327.38,322.94,323.69,317.03,315.13,327.26
2016-03-20 21:54:39.082000,L8,299.09,297.28,301.40,306.61,308.52,307.92,307.21,308.67,311.81,325.74,309.02,313.78,320.92,309.74,304.53,359.64,,,,,,,
2016-03-27 22:00:21.157000,L8,340.17,350.48,342.98,355.63,331.30,324.81,316.46,316.45,319.73,316.32,315.39,332.50,341.87,323.12,313.24,313.90,319.00,336.39,333.04,340.67,324.38,326.99,337.59
2016-03-27 22:00:45.116000,L8,339.80,350.04,343.66,355.05,330.85,325.51,317.11,317.12,320.29,317.35,316.30,332.79,341.94,323.58,313.97,313.36,320.23,336.86,333.72,341.06,324.41,327.55,338.34
2016-04-05 21:54:30.482000,L8,286.29,293.68,303.02,310.75,308.78,309.51,308.02,311.39,313.28,315.20,309.24,312.96,321.47,369.03,,,,,343.11,358.55,370.42,,
2016-04-21 21:54:24.190000,L8,289.70,291.59,303.39,308.31,310.48,307.84,310.94,310.21,316.47,310.69,308.71,314.24,320.63,309.27,307.86,301.37,308.67,328.78,323.39,323.96,316.36,318.07,330.02
2016-04-28 22:00:13.508000,L8,300.94,297.68,307.15,310.57,307.72,307.24,312.30,315.13,309.72,317.59,313.31,315.62,321.05,310.74,307.27,298.51,308.08,324.66,323.71,323.10,314.61,314.49,326.66
2016-04-28 22:00:37.466000,L8,296.72,293.91,305.63,310.04,306.86,307.33,311.78,314.59,309.39,316.70,312.23,315.15,320.99,310.68,307.09,298.44,307.64,324.57,323.56,322.98,314.51,314.17,326.14
2016-05-07 21:54:27.379000,L8,295.06,293.65,304.31,308.62,310.75,313.63,314.94,311.87,314.97,315.05,314.22,315.26,320.89,311.49,308.45,302.24,308.69,330.32,325.94,324.28,319.45,318.27,340.37
2016-05-23 21:54:29.497000,L8,324.64,320.51,342.08,346.26,334.57,327.63,322.43,319.16,326.42,322.68,324.59,329.65,335.23,324.48,328.25,312.17,318.23,341.13,333.74,336.33,323.56,325.22,340.31
2016-06-08 21:54:33.646000,L8,,,,,,,,258.82,292.54,298.77,293.17,304.60,309.50,299.38,285.46,,,,,310.54,298.92,301.69,316.87
2016-06-15 22:00:21.016000,L8,290.06,290.09,304.01,308.81,309.80,307.93,311.00,311.60,312.02,316.16,311.10,313.54,320.57,311.82,306.48,305.40,308.74,330.33,321.74,326.85,315.45,316.15,328.93
2016-06-15 22:00:44.975000,L8,290.11,290.37,304.12,308.97,309.49,309.51,311.09,311.52,311.78,316.15,310.47,313.84,320.95,312.11,306.78,305.18,309.00,329.50,321.55,326.75,315.28,315.97,328.79
2016-06-24 21:54:39.639000,L8,,,,,,292.51,281.37,294.48,296.70,300.91,298.38,306.92,310.12,291.71,,,,,258.01,310.99,299.45,302.61,320.97
2016-07-01 22:00:30.433000,L8,291.13,293.85,305.38,310.19,312.19,312.26,311.17,312.20,314.58,318.48,315.57,315.19,321.66,373.85,,,,,,,,,
2016-07-01 22:00:54.396000,L8,292.67,295.52,306.27,310.93,312.62,314.81,312.03,312.88,314.85,319.45,317.09,316.17,333.18,372.90,323.30,327.87,,,,,,,
2016-07-26 21:54:52.598000,L8,352.36,354.02,347.61,342.17,340.75,327.01,337.30,363.56,379.73,335.58,327.73,344.42,335.46,324.40,323.49,315.50,318.62,350.76,338.47,339.24,329.45,333.73,342.86
2016-08-11 21:54:54.359000,L8,367.99,365.05,351.51,344.99,356.20,319.57,324.53,329.78,331.50,339.90,338.43,339.78,344.32,330.32,327.43,317.64,337.26,348.68,336.08,342.88,337.00,347.11,360.27
2016-08-27 21:55:02.012000,L8,365.09,339.46,340.72,338.84,335.17,339.68,324.70,334.59,334.37,328.81,350.49,342.87,343.97,339.94,334.28,328.32,344.74,352.56,360.04,361.52,350.44,363.03,371.98
2016-09-12 21:55:06.035000,L8,283.58,289.10,301.93,305.06,307.98,306.04,308.98,310.52,309.08,310.27,310.27,316.32,321.63,310.01,305.84,296.86,371.21,326.83,321.57,326.00,316.84,322.01,357.35
2016-11-15 21:55:12.541000,L8,287.10,288.81,299.09,305.29,309.34,310.39,308.58,315.04,312.85,324.10,312.31,321.25,327.31,312.40,306.80,298.02,312.22,329.45,319.72,327.64,320.07,324.48,343.82
2016-11-22 22:00:59.693000,L8,377.47,364.46,355.30,355.45,348.78,345.80,350.21,347.62,338.64,367.85,353.01,341.17,351.63,344.56,332.66,327.38,335.06,354.02,368.60,351.90,340.95,349.98,357.05
2016-11-22 22:01:23.648000,L8,279.90,283.43,295.73,303.84,307.28,307.78,308.14,308.78,312.76,315.66,312.44,316.10,322.47,313.75,303.78,294.49,298.44,331.11,320.13,323.44,314.05,317.64,328.00
2017-01-09 22:00:50.195000,L8,289.64,291.43,310.14,305.50,312.73,314.93,315.52,315.21,327.11,320.81,323.70,333.62,342.42,334.53,326.41,313.01,322.76,383.52,381.50,333.09,359.94,376.56,
2017-01-09 22:01:14.158000,L8,,,,294.65,307.94,308.56,307.52,309.05,314.85,314.86,310.18,317.98,325.75,320.05,306.80,298.67,301.82,329.44,323.66,327.55,356.62,367.90,380.29
2017-01-25 22:00:44.753000,L8,264.47,271.91,299.15,294.13,304.96,304.73,341.26,310.11,307.76,321.48,318.60,332.52,322.63,316.21,321.70,,362.39,326.96,326.66,330.73,344.67,363.95,366.54
2017-01-25 22:01:08.707000,L8,,,,,,,,,,,,,,,,,,,259.00,313.44,302.79,307.00,315.55
2017-02-03 21:54:53.348000,L8,294.12,293.12,301.00,302.87,309.59,312.63,311.25,309.59,309.92,316.44,314.33,320.06,321.46,310.18,306.56,295.31,300.48,326.47,324.42,323.39,316.02,317.97,328.86
2017-02-10 22:00:36.499000,L8,,,,,,,,300.57,303.25,311.63,304.97,309.75,316.00,305.42,300.32,288.16,293.31,318.81,317.86,317.74,309.64,310.28,317.49
2017-02-10 22:01:00.454000,L8,287.44,291.99,303.27,307.89,311.76,315.75,310.80,323.15,328.36,335.69,334.81,343.79,342.92,346.03,342.35,346.06,364.10,372.89,372.72,357.31,353.31,360.83,366.46
2017-03-30 22:00:14.213000,L8,352.86,355.50,350.32,342.38,341.02,326.75,329.98,327.00,336.99,336.10,336.15,336.15,336.84,328.04,320.52,315.59,313.64,342.96,334.18,335.89,326.90,330.22,341.25
2017-03-30 22:00:38.167000,L8,286.44,291.13,301.51,304.40,309.20,312.97,312.26,309.65,312.00,313.15,311.79,319.71,323.75,314.84,306.33,299.67,301.49,332.34,323.39,324.83,316.80,319.44,328.74
2017-04-15 22:00:06.096000,L8,,,,,,,,,291.52,296.33,293.22,300.27,307.91,293.27,279.44,268.86,,,,308.06,301.70,306.32,311.67
2017-04-15 22:00:30.050000,L8,,,,,,,270.45,291.72,294.72,298.16,297.18,302.65,309.16,297.03,283.13,272.34,,,257.79,309.97,303.50,307.88,312.79
2017-05-01 21:59:55.729000,L8,305.99,306.62,314.87,322.32,330.90,330.05,322.99,318.18,323.54,323.73,326.24,331.22,334.18,326.73,313.01,307.03,311.90,338.38,326.85,329.23,323.55,323.47,334.09
2017-05-01 22:00:19.697000,L8,310.96,309.88,322.93,337.92,333.16,334.12,326.23,324.09,328.01,329.04,329.51,335.51,339.02,332.04,316.65,309.95,315.65,341.70,332.12,330.99,325.52,326.38,336.63
2017-06-11 21:54:33.448000,L8,323.78,323.89,328.19,327.24,335.20,328.41,330.24,327.10,328.86,345.68,328.36,331.17,336.71,327.58,326.43,314.43,324.61,344.86,335.78,335.14,328.35,331.70,342.50
2017-06-18 22:00:46.718000,L8,,,,,,,,,289.06,297.92,291.58,301.89,305.69,296.79,270.13,275.91,286.14,308.90,307.01,308.26,298.38,304.10,309.64
2017-07-04 22:00:26.578000,L8,,,,,,,271.00,290.87,290.47,297.51,294.10,301.32,306.48,294.83,279.81,274.58,282.60,309.78,264.50,307.66,298.09,301.48,312.09
2017-07-04 22:00:50.541000,L8,,,,,,,,,,,,,,,,,,,,304.61,295.39,297.90,308.89
2017-09-06 22:01:09.877000,L8,,,,,,281.10,276.01,289.76,287.78,290.51,289.66,297.23,301.32,,,,,,255.71,303.89,291.19,299.87,311.42
2017-10-01 21:55:06.697000,L8,,,,,262.61,292.85,284.15,291.16,288.77,298.57,291.34,298.04,303.73,281.42,265.87,,,,255.67,304.70,292.52,300.04,310.85
2017-10-24 22:01:21.408000,L8,283.94,286.53,297.99,308.00,312.45,310.24,310.06,312.20,312.53,317.61,315.50,321.68,323.13,310.08,293.65,293.10,298.55,327.70,319.47,322.68,313.35,318.35,327.52
2017-12-04 21:55:01.189000,L8,281.89,286.47,296.01,310.27,310.99,312.38,315.11,314.48,310.16,320.81,317.39,335.56,330.08,322.41,319.76,303.45,305.90,328.76,322.20,325.75,319.39,321.21,328.40
2017-12-11 22:00:48.493000,L8,,,,,,,,,298.05,306.82,296.43,279.09,308.31,267.52,,,,,,,,,
2017-12-20 21:55:04.332000,L8,275.10,275.27,288.74,291.99,297.93,302.07,300.71,306.13,304.42,316.54,310.44,326.80,323.79,312.60,303.26,294.83,299.77,320.69,318.77,323.59,313.12,315.81,323.10
2018-04-18 21:59:55.573000,L8,282.51,285.90,298.70,306.92,307.60,316.33,309.47,308.29,309.69,315.11,318.22,323.51,325.33,311.22,299.33,296.02,306.66,328.84,320.99,326.72,312.13,321.52,331.74
2018-04-18 22:00:19.528000,L8,282.77,285.84,298.74,306.69,307.46,315.64,309.31,308.20,309.59,315.01,318.16,323.76,325.58,311.21,299.41,295.97,306.76,328.75,320.74,326.73,312.10,321.50,331.81
2018-05-20 21:59:59.627000,L8,303.40,293.29,304.76,305.58,310.01,315.52,319.18,315.19,317.77,331.59,328.95,328.95,338.38,317.65,313.79,303.80,309.05,332.87,322.47,325.85,318.76,321.97,336.45
2018-06-14 21:53:45.680000,L8,,,,294.88,304.64,308.22,303.89,305.42,307.81,310.03,310.48,313.94,316.84,303.51,284.78,285.71,295.47,321.78,261.46,318.36,312.02,317.97,329.83
2018-06-21 21:59:37.175000,L8,,,,294.31,303.53,304.82,308.75,311.97,312.75,304.49,302.68,310.72,316.02,257.05,,,,,265.72,312.90,305.62,311.72,326.71
2018-06-21 22:00:01.138000,L8,,,,,,,,,,,,,,,,,,,,301.71,298.98,305.15,318.64
2018-07-16 21:54:03.204000,L8,,,,,,,,,289.84,299.87,299.01,302.42,308.07,286.09,263.55,,,,258.27,310.97,299.34,305.60,314.52
2018-08-01 21:54:10.706000,L8,,,,,,,270.16,279.87,291.08,298.79,298.05,302.53,308.94,294.43,274.57,269.61,,300.62,299.33,315.47,303.57,309.13,319.05
2018-08-08 22:00:01.706000,L8,290.49,301.84,311.17,317.63,326.64,340.91,357.92,365.48,338.75,323.22,322.96,334.89,334.49,320.83,303.63,304.06,306.45,348.31,324.15,335.17,319.66,326.26,341.75
2018-08-08 22:00:25.669000,L8,288.58,296.89,308.41,312.66,319.11,336.67,350.22,359.18,334.16,321.46,321.35,333.66,330.37,318.63,302.78,301.10,305.60,345.98,322.69,334.16,318.85,323.99,334.27
2018-08-24 22:00:09.684000,L8,286.24,288.55,301.10,303.02,311.08,311.96,310.75,312.12,314.21,315.81,313.18,319.64,324.27,307.79,298.46,292.13,298.35,337.02,324.91,326.38,311.97,320.55,344.20
2018-08-24 22:00:33.638000,L8,,,,,276.70,295.20,286.77,293.77,293.54,300.29,297.91,303.62,309.10,290.03,269.48,,,,258.32,308.51,300.17,307.00,319.01
2018-09-25 22:00:20.737000,L8,332.17,284.92,289.60,298.24,300.97,303.74,301.74,303.26,304.35,307.85,307.26,311.87,318.66,304.57,290.88,288.18,293.02,316.35,306.50,317.09,304.94,312.77,321.40
2018-10-04 21:54:38.470000,L8,304.54,312.44,319.28,342.49,351.18,340.44,334.70,334.34,348.99,352.00,368.16,345.29,345.11,340.14,329.74,347.28,345.38,351.50,345.82,344.74,335.42,347.24,
2018-10-20 21:54:44.595000,L8,286.39,287.25,299.61,303.01,310.63,312.70,308.99,312.88,311.85,319.03,312.25,323.80,329.16,311.30,296.71,292.02,304.61,322.07,311.76,328.48,314.46,323.60,329.82
2018-10-27 22:00:57.222000,L8,344.57,332.60,380.47,357.56,,,,,,,,,,369.98,340.17,348.83,340.19,360.04,363.94,354.05,342.57,345.92,353.63
2018-11-05 21:54:47.964000,L8,277.04,279.77,291.58,298.05,303.31,305.72,302.25,305.84,305.79,312.78,309.39,315.46,322.49,308.30,289.93,287.91,295.15,320.22,309.18,323.55,309.01,316.26,328.66
2018-11-12 22:00:35.361000,L8,309.54,308.49,319.03,329.07,358.79,342.87,334.34,352.34,341.05,338.69,337.79,342.39,348.81,335.09,329.00,319.41,328.58,342.73,351.49,340.70,333.65,334.27,353.29
2018-11-12 22:00:59.324000,L8,316.13,323.02,326.62,332.54,364.80,348.26,363.91,357.69,348.99,,381.98,347.12,352.57,354.28,335.61,324.18,335.23,350.11,356.92,344.54,340.14,338.80,358.78
2019-01-08 21:54:43.803000,L8,,,,,,,,,,,,,,,,,,,,,299.83,304.71,313.29
2019-01-24 21:54:39.913000,L8,281.09,284.93,294.22,300.39,307.64,312.63,308.58,309.26,310.68,318.56,320.48,327.95,329.67,315.55,304.94,296.49,305.85,324.45,321.91,323.95,314.95,320.80,330.21
2019-01-31 22:00:25.273000,L8,282.72,286.60,296.36,302.62,307.40,307.38,309.87,308.46,310.31,313.51,313.21,323.11,322.73,315.39,302.24,303.92,309.44,328.02,316.15,331.62,316.51,322.37,331.74
2019-02-09 21:54:37.685000,L8,,,,,,,,,,,,,,,,,,,280.77,309.97,297.11,299.24,311.27
2019-02-16 22:00:23.352000,L8,294.31,297.38,304.75,308.33,314.72,317.77,315.33,313.72,328.93,319.71,329.18,335.47,339.61,325.14,370.17,363.98,351.98,344.84,340.22,358.85,365.35,371.75,380.77
2019-02-16 22:00:47.319000,L8,287.61,292.25,300.15,305.31,311.86,313.26,312.03,311.69,315.29,316.89,321.95,332.63,329.87,320.05,327.07,316.88,347.84,335.61,324.12,356.80,364.17,368.58,378.53
2019-03-04 22:00:18.869000,L8,315.41,317.52,328.15,334.07,338.84,342.00,331.18,317.88,338.17,345.58,335.55,340.92,345.74,334.24,333.18,322.93,349.83,354.37,339.33,343.72,337.91,338.54,360.95
2019-03-04 22:00:42.823000,L8,282.64,288.92,298.61,301.73,311.51,313.47,311.51,311.46,313.99,310.79,320.97,327.97,332.41,323.06,320.46,315.22,309.42,343.93,330.15,338.49,327.49,331.33,344.21
2019-03-29 21:54:25.394000,L8,309.02,303.57,304.68,307.37,312.39,312.14,310.39,342.20,366.10,306.23,277.39,325.61,291.57,267.97,307.04,286.68,,315.38,328.56,336.18,339.22,345.68,
2019-05-07 22:00:32.643000,L8,,,,,,,,,,290.25,292.75,303.16,304.58,290.17,277.69,270.34,,,,,,,
2019-05-16 21:54:27.787000,L8,,,,,,,,271.44,290.19,299.70,304.90,311.51,318.37,308.81,296.81,292.39,300.63,325.53,311.70,323.12,314.76,317.27,328.69
2019-05-23 22:00:18.688000,L8,346.85,362.22,355.57,357.56,387.08,373.83,390.78,,385.77,385.07,351.42,365.92,346.89,345.03,332.63,328.68,332.99,355.76,363.77,346.81,337.47,344.69,357.91
2019-05-23 22:00:42.651000,L8,329.60,336.67,339.94,348.48,340.36,336.54,337.31,344.18,344.19,347.86,346.40,338.73,340.85,336.43,326.84,320.61,324.56,346.98,333.15,341.04,332.80,337.72,346.55
2019-06-08 22:00:26.359000,L8,330.68,316.10,320.36,324.04,315.97,317.48,319.66,328.06,337.69,346.59,345.72,335.17,328.74,319.73,309.24,303.17,310.17,331.95,327.67,329.96,319.71,342.29,336.13
2019-06-08 22:00:50.322000,L8,329.66,315.52,320.21,322.93,315.91,317.57,320.21,327.51,337.48,346.74,346.08,336.17,329.19,320.67,310.06,303.88,310.31,331.56,327.26,330.32,319.90,341.25,335.53
2019-07-10 22:00:35.303000,L8,,,,,,,,,,,,,,,,,,,,303.56,293.90,289.03,305.45
2019-07-10 22:00:59.262000,L8,332.17,323.50,330.45,329.72,342.78,331.25,323.20,326.06,335.93,346.26,348.17,343.68,337.18,334.70,316.40,308.92,314.74,335.86,321.89,334.01,320.78,328.31,343.58
2019-07-26 22:00:40.154000,L8,,,,,,,,,,,,,,,,,,,,303.76,295.09,287.53,308.11
2019-07-26 22:01:04.108000,L8,323.85,315.63,329.05,335.62,350.72,341.10,335.27,340.86,340.58,360.79,348.05,339.06,334.20,321.14,316.74,315.51,315.13,334.35,322.16,329.35,321.34,329.96,344.84
2019-08-04 21:54:57.018000,L8,,,,,,,,295.24,294.19,300.56,296.88,304.50,311.19,287.66,273.80,,,,261.07,310.21,303.51,302.07,316.14
2019-08-11 22:01:10.247000,L8,357.89,382.19,361.22,347.55,333.81,332.08,342.51,352.85,348.88,353.34,351.86,344.43,347.82,352.33,358.93,337.13,338.08,357.01,362.03,345.94,339.21,363.75,372.81
2019-08-27 22:00:50.444000,L8,284.17,287.39,297.05,299.97,306.71,306.40,304.17,305.25,310.20,307.74,307.56,315.43,319.90,304.25,290.81,285.26,295.34,322.90,310.56,322.82,312.51,350.08,370.38
2019-08-27 22:01:14.407000,L8,299.01,299.33,309.99,307.63,312.91,315.59,311.81,315.03,325.66,317.17,322.05,333.03,329.19,311.83,300.03,296.01,367.52,392.09,394.03,332.87,324.70,367.06,
2019-10-07 21:55:14.925000,L8,286.35,289.62,300.55,300.95,306.12,305.37,306.14,307.62,306.87,314.95,310.97,316.34,322.14,303.20,291.41,286.66,292.36,315.31,306.90,317.54,309.26,316.42,324.29
2019-10-30 22:01:02.711000,L8,352.19,364.93,355.05,349.98,381.95,342.36,326.18,333.52,378.69,367.09,347.37,385.55,348.34,342.05,329.19,316.76,328.20,345.63,344.52,342.55,333.61,337.29,350.30
2019-10-30 22:01:26.665000,L8,354.95,367.58,357.47,352.51,398.71,344.54,329.03,359.67,384.38,,,,350.42,344.58,330.82,318.29,331.57,347.83,361.60,344.69,336.02,339.54,352.65
2019-11-08 21:55:14.596000,L8,,,,,,,,,,314.05,312.31,321.37,323.16,304.16,293.00,288.96,298.27,317.87,309.37,320.35,310.45,316.62,326.37
2019-11-24 21:55:11.489000,L8,290.70,294.89,303.42,304.32,307.59,306.79,305.29,311.62,311.90,320.25,317.46,327.99,331.25,310.42,300.84,292.20,368.39,370.95,336.71,332.30,333.93,371.24,382.15
2019-12-10 21:55:10.771000,L8,292.27,296.12,304.74,303.48,308.76,311.05,308.14,307.23,323.93,316.56,321.79,329.92,333.24,312.13,303.30,294.86,301.45,325.36,319.60,329.10,323.09,324.14,341.48
2019-12-26 21:55:07.269000,L8,280.45,287.54,295.35,297.07,305.73,309.96,304.42,303.80,311.45,319.10,310.60,323.49,322.52,309.64,299.60,291.29,301.82,319.41,317.26,321.07,313.17,317.92,356.08
2020-01-11 21:55:03.613000,L8,296.56,303.23,310.22,309.08,310.96,309.77,308.08,312.49,316.18,318.22,313.41,324.12,331.08,312.42,305.83,297.72,303.79,322.47,318.44,327.70,315.76,321.64,344.45
2020-02-19 22:00:40.027000,L8,291.63,295.23,305.52,303.12,311.76,315.79,307.15,315.62,312.21,321.36,310.75,325.91,328.53,311.63,303.80,296.10,301.30,324.78,321.09,326.08,319.65,325.49,344.94
2020-03-15 21:54:43.464000,L8,310.83,320.30,321.43,318.02,344.59,322.97,319.59,318.14,314.56,328.00,320.27,323.58,331.94,314.22,305.32,298.27,305.46,330.07,324.13,328.49,319.74,320.90,329.74
2020-04-16 21:54:27.566000,L8,291.31,293.85,300.98,301.50,309.89,310.07,307.02,300.81,311.69,314.63,315.71,323.17,319.50,307.94,293.97,286.32,292.22,318.04,311.89,318.22,307.55,315.85,327.52
2020-04-23 22:00:11.077000,L8,299.77,298.87,306.18,302.30,307.44,307.22,305.91,303.72,312.33,309.60,309.21,318.28,321.16,307.04,298.11,286.94,293.75,321.75,314.23,321.31,312.78,317.03,332.16
