dates,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0016,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038,satname
2018-07-16 21:53:15+00:00,,187.04,201.82,226.79,229.905,215.275,222.42000000000002,238.465,237.42,250.255,273.48,297.02,292.03,288.02,281.87,296.2,304.15,304.66,,,,,,,,,,311.06,317.88,,,,,,,,,,,L8
2018-08-01 21:53:22+00:00,,187.04,201.82,222.52999999999997,228.40333333333334,218.57000000000002,226.53,238.63,241.485,248.04,267.94,295.24333333333334,292.205,289.94,286.99,294.935,304.15,304.66,,,,306.83,,,,,,314.20500000000004,300.195,,,,,,,,,,,L8
2018-08-17 21:53:31+00:00,,180.01666666666665,200.675,221.08749999999998,226.7625,221.13,228.965,239.91750000000002,245.60333333333332,249.9425,265.6933333333333,293.49,299.9433333333333,294.3333333333333,289.5266666666667,296.71,299.885,304.66,,,,306.83,305.91,,,313.55,324.37,313.20666666666665,293.3966666666667,,,326.16,313.97,,,315.44,329.38,320.54,310.5,L8
2018-10-04 21:53:50+00:00,,180.01666666666665,200.675,221.08749999999998,226.7625,213.57800000000003,226.654,237.03400000000002,246.3,249.9425,265.6933333333333,293.49,299.9433333333333,291.7175,286.305,292.3,291.2,288.185,283.08,294.92,297.18,298.41999999999996,298.68,296.84,305.92,306.09000000000003,316.125,309.885,289.315,331.81,,326.20000000000005,310.95000000000005,330.51,314.73,315.015,329.655,321.99,310.5,L8
2018-10-20 21:53:56+00:00,,180.01666666666665,203.45000000000002,211.20999999999998,219.3225,214.98200000000003,227.86599999999999,236.276,246.66500000000002,252.0575,262.9875,286.20500000000004,298.66333333333336,292.43,287.7025,289.42499999999995,286.41,271.71,286.835,294.92,297.18,297.97666666666663,300.3533333333333,296.84,305.92,306.62,315.17333333333335,307.9525,280.15250000000003,331.81,,328.81666666666666,320.5733333333333,330.51,325.76,318.79333333333335,329.655,325.2033333333333,310.5,L8
2018-11-05 21:54:00+00:00,,180.01666666666665,205.1725,211.564,218.686,215.0666666666667,226.47666666666666,235.26500000000001,244.298,247.46599999999998,261.466,281.83000000000004,294.065,290.608,286.29,287.854,284.7575,271.71,286.835,294.92,297.1,296.60749999999996,299.21,298.975,309.9,305.9875,313.9,306.438,279.796,333.055,341.04,327.9525,317.4275,330.78499999999997,326.51666666666665,318.735,331.1033333333333,325.8125,310.5,L8
2018-12-07 21:53:57+00:00,,180.01666666666665,197.374,211.93666666666664,217.89666666666665,215.0471428571429,224.84285714285716,234.83428571428573,243.25833333333333,246.955,257.7866666666667,277.84666666666664,291.454,290.7683333333334,286.415,288.43333333333334,284.7575,271.71,286.835,294.92,297.1,296.60749999999996,299.21,298.975,309.9,306.262,314.58599999999996,306.3616666666667,280.12166666666667,332.91,341.04,328.294,317.4275,330.78499999999997,328.2075,318.998,331.1033333333333,325.8125,310.5,L8
2019-03-13 21:53:40+00:00,,,194.5,204.5875,215.985,209.834,220.714,229.898,240.644,242.5575,249.58,259.5275,285.115,287.642,283.244,283.976,281.13666666666666,271.71,286.835,294.92,297.1,293.1,295.98999999999995,298.31,309.9,305.19,312.146,302.034,278.51000000000005,330.66,337.095,328.058,319.615,327.6133333333333,325.942,319.8875,331.965,328.9525,313.82,L8
2019-06-17 21:53:54+00:00,,,206.815,184.6,216.64,219.58,228.42,233.19,243.06,245.64,248.68,247.65,290.99,288.58,284.44,283.21,,,,,,292.8,293.03,296.98,,308.19,312.17,300.56,274.13,323.91,333.15,324.98,322.72,321.27,316.88,,,333.1,313.82,L8
2019-08-04 21:54:09+00:00,,184.15,205.4433333333333,199.64,216.795,221.275,232.095,233.95,239.825,243.13,248.68,247.65,290.99,288.58,284.44,283.21,,,,,,292.8,293.03,296.98,,308.19,312.17,300.56,274.13,323.91,333.15,324.98,322.72,321.27,316.88,,,333.1,313.82,L8
2019-10-07 21:54:27+00:00,,179.23000000000002,207.42666666666665,212.02,213.83999999999997,220.94,230.02,231.5,236.85500000000002,238.20499999999998,239.33,243.99,269.95,293.26,280.08,288.46,,,,,,,,,,,,315.45,284.12,,,,,,,,,,,L8
2019-11-08 21:54:26+00:00,,179.23000000000002,209.76749999999998,211.12333333333333,214.67,218.30666666666664,228.69000000000003,231.5,236.85500000000002,238.20499999999998,239.33,243.99,269.435,293.53499999999997,287.96500000000003,294.85,,,,,,,,,,,,313.7,284.12,,,,,,,,,,,L8
2020-01-11 21:54:15+00:00,,182.31333333333336,207.24,213.12,215.45,218.5675,228.7975,233.41333333333333,239.04999999999998,238.48666666666668,244.88,250.895,270.08,293.53499999999997,287.96500000000003,294.85,,,,,,,,,,,,313.7,284.12,,,,,,,,,,,L8
2020-04-16 21:53:39+00:00,,184.815,210.92,213.07333333333335,216.42666666666665,216.195,227.57500000000002,237.24,243.44,239.78500000000003,249.05,252.175,268.18666666666667,293.855,295.85,301.24,,278.81,,,,294.62,306.69,,,307.0,,313.555,279.76,,,,,,,,,,,L8
2020-10-25 21:54:24+00:00,,187.22,210.05,208.31,212.5,209.59,232.25,241.31,,,,,250.63,268.32,279.54,297.76,279.91,291.39,287.21,292.09,295.55,292.87,297.88,303.33,306.11,303.9,309.48,305.99,277.27,329.52,333.81,326.0,305.69,328.46,326.68,316.82,,,,L8
2021-04-03 21:53:50+00:00,,187.22,207.565,209.14,210.07,210.885,230.91500000000002,240.885,,,,,257.77,270.52,276.53499999999997,288.32,277.26,278.885,283.92499999999995,289.065,291.99,287.96000000000004,295.055,300.03,302.46500000000003,302.905,308.99,303.69,274.61,326.935,333.185,324.09000000000003,305.485,327.505,320.685,311.79499999999996,,315.06,308.02,L8
2021-05-05 21:53:33+00:00,,188.22,210.96,210.78,210.07999999999998,212.32999999999998,229.58,240.46,,,,,265.655,273.71000000000004,276.655,283.775,283.775,275.925,283.275,288.65999999999997,294.0,289.685,295.65,301.865,304.47,305.46500000000003,311.53499999999997,309.735,275.455,328.235,336.57,327.545,310.45,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-07-08 21:53:58+00:00,,181.51,200.00333333333333,205.70666666666668,207.6966666666667,210.14,224.025,240.46,,,,248.37,264.8066666666667,272.80333333333334,279.04999999999995,288.15000000000003,283.775,280.28000000000003,285.58666666666664,288.65999999999997,294.0,289.685,295.65,301.865,304.47,305.46500000000003,311.53499999999997,312.80333333333334,276.33666666666664,328.235,336.57,327.545,316.08666666666664,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-07-24 21:54:04+00:00,,181.61666666666667,200.54250000000002,205.365,207.065,210.45499999999998,223.93666666666664,234.45499999999998,232.01,228.86,241.24,246.3,263.6975,273.2925,279.895,288.15000000000003,283.775,280.28000000000003,288.695,288.65999999999997,294.0,289.685,295.65,301.865,304.47,305.46500000000003,319.09,312.80333333333334,277.745,328.235,336.57,327.545,316.08666666666664,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-08-09 21:54:11+00:00,,181.61666666666667,200.54250000000002,205.365,207.065,207.66799999999998,223.93666666666664,233.65333333333334,231.015,232.875,244.315,253.5666666666667,264.938,275.156,279.895,288.15000000000003,283.775,280.28000000000003,288.695,288.65999999999997,294.0,289.685,295.65,301.865,304.47,305.46500000000003,319.09,312.80333333333334,277.745,328.235,336.57,327.545,316.08666666666664,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-08-25 21:54:16+00:00,,181.7675,201.44,206.18200000000002,206.664,207.66799999999998,223.93666666666664,233.65333333333334,231.015,232.875,244.315,253.5666666666667,264.938,274.11833333333334,279.09,289.17,283.775,280.28000000000003,288.992,288.65999999999997,294.0,289.685,299.91,301.865,304.47,305.46500000000003,319.09,312.80333333333334,277.912,328.235,336.57,327.545,316.08666666666664,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-09-10 21:54:20+00:00,,183.052,202.9466666666667,206.65,207.56833333333336,208.415,220.9675,233.65333333333334,231.015,231.72333333333333,240.21666666666667,251.35250000000002,265.425,272.59285714285716,277.72666666666663,289.58000000000004,283.775,280.28000000000003,288.4783333333333,289.69,294.0,289.685,299.505,305.22,309.2266666666667,306.25333333333333,319.09,313.4425,282.72166666666664,327.94666666666666,336.57,327.545,316.5175,331.405,322.41999999999996,306.77,338.47,322.755,330.195,L8
2021-12-07 21:54:26+00:00,,183.44,202.43599999999998,206.53400000000002,207.962,207.092,218.09666666666666,230.25,231.015,231.72333333333333,240.21666666666667,251.35250000000002,265.31,272.146,278.2625,293.45000000000005,,288.99,291.08,291.75,,,303.36,311.93,318.74,307.83,334.2,317.15,286.355,327.37,,,322.585,,,,,,,L9
2021-12-23 21:54:21+00:00,,183.44,202.43599999999998,207.00166666666667,207.755,207.37833333333333,220.96499999999997,233.45333333333335,231.015,231.72333333333333,240.21666666666667,251.35250000000002,257.498,272.146,274.904,290.35,274.79,278.05,288.07800000000003,293.355,287.01,286.27,299.80333333333334,304.315,311.83000000000004,305.35,320.76,312.07,283.968,326.72,331.65,325.31,315.7966666666667,322.25,314.83,308.88,319.51,314.64,314.82,L9
2021-12-31 21:54:19+00:00,,182.69500000000002,205.4083333333333,207.30428571428573,208.49,207.37833333333333,220.96499999999997,233.45333333333335,235.73333333333335,233.6825,241.5225,248.99,257.498,268.09999999999997,274.904,290.35,274.79,278.05,288.07800000000003,293.355,287.01,286.27,299.80333333333334,304.315,311.83000000000004,304.78,316.27666666666664,309.5775,282.24166666666673,326.74666666666667,330.79999999999995,325.83500000000004,312.3625,323.96000000000004,314.87,318.66499999999996,321.405,315.135,317.11,L8
2022-01-08 21:54:19+00:00,,184.27400000000003,210.87199999999999,209.26166666666668,208.68714285714285,206.47833333333335,223.47499999999997,230.055,237.605,234.24,241.494,244.608,250.664,267.522,270.71200000000005,287.385,271.54,264.595,285.38,295.21666666666664,287.16999999999996,284.9,298.00750000000005,301.81,311.83000000000004,304.0675,313.73,305.0775,280.8566666666667,326.495,329.90000000000003,324.3666666666667,305.39750000000004,323.23,314.39000000000004,314.4266666666667,321.24333333333334,314.74,316.62666666666667,L9
2022-02-01 21:54:12+00:00,,186.34,214.408,211.03333333333333,210.11142857142858,206.23666666666668,225.6325,234.09500000000003,242.325,236.77599999999998,240.73600000000002,243.38600000000002,244.96800000000002,265.09000000000003,270.986,288.066,271.54,264.595,283.738,295.21666666666664,287.16999999999996,288.65333333333336,298.81800000000004,305.0375,311.83000000000004,304.92199999999997,306.9066666666667,304.816,279.83666666666664,327.062,330.63,324.3666666666667,305.39750000000004,323.23,316.2575,314.4266666666667,321.24333333333334,314.74,316.62666666666667,L8
2022-02-17 21:54:07+00:00,,185.115,215.25166666666667,210.47857142857143,209.73375,207.49666666666667,226.392,236.4125,246.8825,237.36599999999999,239.804,238.696,242.408,259.81800000000004,271.92833333333334,288.12833333333333,271.54,264.595,283.738,295.21666666666664,287.16999999999996,288.65333333333336,298.81800000000004,305.0375,313.55333333333334,305.33,308.28,304.7633333333333,279.20428571428573,327.505,330.63,324.5575,304.86199999999997,323.23,317.46999999999997,316.9875,321.24333333333334,317.7125,319.1375,L8
2022-02-25 21:54:08+00:00,,185.69400000000002,217.296,210.64999999999998,210.40142857142857,206.57571428571427,226.61666666666665,235.44400000000002,246.908,237.53333333333333,240.33833333333334,237.57666666666668,240.27833333333334,255.35,269.53000000000003,286.9916666666667,271.1166666666667,263.68,281.144,295.21666666666664,287.71666666666664,287.53499999999997,295.494,303.56800000000004,311.36,304.80428571428575,308.146,304.34285714285716,278.14285714285717,327.39,330.588,324.23400000000004,304.11833333333334,322.975,317.1366666666667,314.974,320.3825,317.854,318.328,L9
2022-03-05 21:54:04+00:00,,185.89166666666665,217.87,210.04142857142855,210.32999999999998,206.5625,227.29857142857142,236.53833333333333,247.2733333333333,237.76285714285714,240.84714285714287,238.26142857142855,241.8685714285714,255.86166666666668,270.52571428571434,287.65285714285716,275.325,263.68,282.7316666666666,295.21666666666664,287.71666666666664,288.258,296.035,303.73833333333334,311.296,305.09,308.96666666666664,304.24,277.77250000000004,328.12375,330.588,324.23400000000004,304.11833333333334,322.975,317.69571428571425,319.26,321.224,317.854,319.65333333333336,L8
2022-04-14 21:53:55+00:00,,185.432,219.348,210.21666666666667,210.07857142857142,205.38375,229.83833333333334,236.88285714285715,246.78,239.57571428571427,243.75,241.23857142857145,237.53666666666666,254.346,270.4616666666667,287.05833333333334,275.325,263.68,282.096,296.95,287.71666666666664,288.258,295.584,302.1,309.435,304.6985714285714,308.96666666666664,302.65142857142854,273.63000000000005,328.2314285714286,330.588,324.23400000000004,301.38,322.975,317.69571428571425,319.26,321.224,317.854,319.65333333333336,L9
2022-04-30 21:53:48+00:00,,185.432,219.348,210.21666666666667,210.07857142857142,205.38375,229.83833333333334,236.88285714285715,249.49625,241.605,243.75,241.23857142857145,237.53666666666666,254.346,270.4616666666667,287.05833333333334,275.325,263.68,282.096,296.95,287.71666666666664,288.258,295.584,302.1,309.435,304.6985714285714,308.96666666666664,302.65142857142854,273.63000000000005,328.2314285714286,330.588,324.23400000000004,301.38,322.975,317.69571428571425,319.26,321.224,317.854,319.65333333333336,L9
2022-05-24 21:54:00+00:00,,185.83333333333334,217.85,210.56285714285713,209.88625000000002,206.00777777777776,229.8385714285714,236.385,247.50111111111107,240.19,241.785,241.28625,238.70857142857145,254.64000000000001,270.4616666666667,287.05833333333334,275.325,269.2,284.69166666666666,296.95,287.71666666666664,288.258,295.584,302.1,309.435,307.21,308.96666666666664,302.65142857142854,273.42,328.2314285714286,330.588,326.1066666666667,302.1516666666667,322.975,317.69571428571425,319.26,321.224,317.854,319.65333333333336,L8
2022-06-25 21:54:18+00:00,,185.01833333333332,216.38833333333335,210.63333333333335,208.67857142857142,205.62125,229.82,235.235,245.996,239.21599999999998,240.6011111111111,241.28625,242.5442857142857,256.3414285714286,273.35833333333335,288.26000000000005,275.50333333333333,269.89666666666665,286.416,298.94,288.07,288.755,296.3075,303.45000000000005,310.94,307.83,309.296,302.77500000000003,279.02,328.59166666666664,330.3225,326.266,307.27500000000003,323.2166666666667,318.17333333333335,321.33599999999996,321.6525,318.6575,320.62,L8
2022-07-03 21:53:56+00:00,,186.93333333333337,215.94166666666663,212.05666666666664,207.8085714285714,205.85444444444445,230.155,234.39555555555555,244.442,238.142,239.11444444444442,241.53571428571428,242.63750000000002,257.8528571428572,273.35833333333335,288.26000000000005,275.50333333333333,274.71500000000003,287.84499999999997,298.94,288.07,288.755,296.3075,303.45000000000005,310.94,308.5283333333333,309.7925,307.9833333333333,279.94875,328.94999999999993,330.4466666666667,326.2425,312.88000000000005,321.99,318.82599999999996,319.5575,321.1033333333333,319.6666666666667,320.925,L9
2022-08-04 21:54:10+00:00,,182.83666666666667,208.97166666666666,207.42,205.94166666666663,205.615,229.54,233.66125,241.95555555555555,236.12111111111113,237.375,244.64833333333334,246.71166666666667,255.86142857142858,272.648,287.8625,281.31666666666666,275.01750000000004,289.45,295.89,296.65999999999997,291.2,294.6133333333333,302.11999999999995,311.5625,310.904,311.895,311.208,280.5557142857143,330.57500000000005,334.29,328.1375,313.545,330.02,322.43,324.0933333333333,322.21,324.68333333333334,322.68,L9
2022-08-12 21:54:35+00:00,,181.48285714285717,207.23142857142855,207.07714285714286,204.33714285714285,205.62444444444446,228.98375,233.5711111111111,241.323,235.39000000000001,236.73444444444445,244.93428571428572,250.0242857142857,258.3325,275.8233333333333,287.8625,281.31666666666666,275.01750000000004,289.45,295.89,296.65999999999997,291.2,294.6133333333333,302.11999999999995,311.5625,310.904,311.895,311.208,280.5557142857143,330.57500000000005,334.29,328.1375,313.545,330.02,322.43,324.0933333333333,322.21,324.68333333333334,322.68,L8
2022-08-20 21:54:17+00:00,,180.3557142857143,201.31714285714287,204.49428571428572,203.53714285714287,205.36888888888888,228.41375000000002,231.50222222222223,239.33,233.58999999999997,235.985,244.98166666666665,248.845,258.63,277.11833333333334,286.205,282.1075,272.72400000000005,288.56166666666667,295.625,296.65999999999997,292.9425,294.185,302.03749999999997,310.555,311.78749999999997,311.72666666666663,312.885,280.0057142857143,330.86000000000007,335.7266666666667,328.7275,313.63333333333327,330.02,324.98,323.80499999999995,322.21,323.71000000000004,320.68500000000006,L9
2022-10-23 21:54:31+00:00,,179.73857142857145,197.9742857142857,207.25714285714284,203.13857142857142,206.54999999999998,227.91,229.61999999999998,237.28249999999997,231.82125,231.465,243.24,251.298,261.08,281.1825,289.0466666666667,285.105,275.4425,290.87249999999995,295.625,304.51,298.22,293.095,302.93499999999995,313.20000000000005,319.205,314.5,323.1,282.742,332.62,338.38,330.6566666666667,316.28,337.83,331.70000000000005,,324.24,329.0,,L9
2022-10-31 21:54:43+00:00,,179.73857142857145,197.9742857142857,207.25714285714284,203.13857142857142,206.54999999999998,227.91,235.35875,232.82142857142853,228.3942857142857,231.465,243.24,251.298,261.08,281.1825,289.0466666666667,285.105,275.4425,290.87249999999995,295.625,304.51,298.22,293.095,302.93499999999995,313.20000000000005,319.205,314.5,323.1,282.742,332.62,338.38,330.6566666666667,316.28,337.83,331.70000000000005,,324.24,329.0,,L8
2023-01-19 21:54:22+00:00,,173.622,190.316,202.118,199.07999999999998,202.324,223.14000000000001,238.32599999999996,234.03249999999997,227.655,232.5233333333333,243.78,248.63666666666666,260.18,281.96,289.0466666666667,285.105,263.42,285.41499999999996,295.625,304.51,295.70666666666665,293.095,302.93499999999995,313.20000000000005,310.84000000000003,317.15999999999997,313.07500000000005,272.11,330.03,338.38,328.00666666666666,304.95,334.875,330.55,,328.25,329.0,,L8
2023-02-04 21:54:26+00:00,,175.096,193.678,204.692,197.6,202.272,221.004,241.8575,236.27999999999997,229.64666666666668,235.885,244.81,243.0475,263.02666666666664,288.05499999999995,290.58000000000004,284.48,274.27,286.77,295.36,294.35,292.56,293.65999999999997,300.73,307.035,306.105,315.40999999999997,309.47,272.9866666666667,325.46500000000003,335.06,325.6766666666667,304.68333333333334,327.58000000000004,328.06666666666666,318.96,328.01,322.03,326.2,L8
2023-02-20 21:54:13+00:00,,177.00666666666666,197.84333333333333,209.79,197.26666666666665,213.5625,218.35333333333332,255.94,244.89,238.29,240.16,242.97,234.0966666666667,256.72499999999997,,299.35,,284.99,289.42,,294.35,289.755,294.42,299.67,301.1,306.105,315.40999999999997,309.47,273.70000000000005,325.46500000000003,331.52,324.77,305.4,327.58000000000004,325.84000000000003,318.96,328.01,322.03,326.2,L8
2023-03-08 21:54:02+00:00,,181.17999999999998,204.79,215.0225,203.485,214.882,222.975,256.34999999999997,251.525,243.95,248.79000000000002,242.97,234.0966666666667,256.72499999999997,,299.35,,284.99,289.42,,294.35,289.755,294.42,299.67,301.1,306.105,315.40999999999997,309.47,273.70000000000005,325.46500000000003,331.52,324.77,305.4,327.58000000000004,325.84000000000003,318.96,328.01,322.03,326.2,L8
2023-04-09 21:53:39+00:00,,185.402,210.202,218.282,203.485,214.882,222.975,256.34999999999997,251.525,243.95,248.79000000000002,242.97,234.0966666666667,256.72499999999997,,299.35,,284.99,289.42,,294.35,289.755,294.42,299.67,301.1,306.105,315.40999999999997,309.47,273.70000000000005,325.46500000000003,331.52,324.77,305.4,327.58000000000004,325.84000000000003,318.96,328.01,322.03,326.2,L8
2023-05-11 21:53:22+00:00,,189.174,215.07000000000002,217.914,205.495,216.31400000000002,221.57000000000002,257.17,258.16,249.61,257.42,,228.91500000000002,256.72499999999997,,,,284.99,289.42,,294.35,289.755,294.42,299.67,301.1,306.105,315.40999999999997,309.47,273.70000000000005,325.46500000000003,331.52,324.77,305.4,327.58000000000004,325.84000000000003,318.96,328.01,322.03,326.2,L8
2023-05-27 21:53:23+00:00,,188.965,214.245,216.98666666666668,206.18800000000002,214.17833333333337,220.48250000000002,241.85500000000002,242.245,233.29500000000002,239.07000000000005,228.97,227.95000000000002,251.85,266.49,,289.42,279.32500000000005,288.71000000000004,296.3,300.67,292.94666666666666,296.24,302.23,304.41,306.98333333333335,317.71666666666664,314.45666666666665,273.7966666666667,329.0566666666667,336.30499999999995,327.15666666666664,309.59999999999997,330.1033333333333,329.2033333333334,338.355,329.08,330.1,343.97,L8
2023-06-12 21:53:31+00:00,,188.85,215.4114285714286,217.97142857142856,206.00666666666666,213.21,222.852,239.54333333333332,241.05333333333337,233.29500000000002,239.07000000000005,228.97,227.95000000000002,251.85,266.49,,289.42,279.32500000000005,288.71000000000004,296.3,300.67,292.94666666666666,296.24,302.23,304.41,306.98333333333335,317.71666666666664,314.45666666666665,273.7966666666667,329.0566666666667,336.30499999999995,327.15666666666664,309.59999999999997,330.1033333333333,329.2033333333334,338.355,329.08,330.1,343.97,L8
2023-07-14 21:53:46+00:00,,187.545,214.46125,216.85375,206.00666666666666,213.21,222.535,242.1625,241.05333333333337,236.28,239.07000000000005,238.2,235.6075,253.3075,278.345,300.37,296.71500000000003,287.53333333333336,288.71000000000004,296.3,300.67,298.35499999999996,296.24,302.23,304.41,306.98333333333335,323.45,320.46000000000004,273.7966666666667,329.0566666666667,336.30499999999995,330.885,315.455,330.1033333333333,333.4925,338.355,334.86,337.39000000000004,343.97,L8
2023-07-30 21:53:54+00:00,,189.19,215.14875,216.48875,208.86399999999998,216.43999999999997,224.61999999999998,242.1625,241.05333333333337,237.15,238.99,241.77666666666667,241.9125,254.28500000000003,280.53333333333336,304.23,296.71500000000003,287.53333333333336,288.71000000000004,296.3,300.67,300.9133333333333,296.24,302.23,304.41,306.44500000000005,324.66,325.57000000000005,273.28000000000003,329.865,336.30499999999995,332.00666666666666,322.01,329.19499999999994,335.24,338.355,340.855,337.39000000000004,343.97,L8
2023-08-31 21:54:04+00:00,,191.71749999999997,215.46125,215.33624999999998,204.758,209.132,225.98200000000003,238.738,235.2625,234.27799999999996,234.0575,237.9425,241.28749999999997,251.29500000000002,280.755,304.23,296.71500000000003,289.4866666666667,288.0,296.3,306.99,306.9549999999999,298.06,304.79,307.72,308.74,331.49,329.0525,275.11,336.24,341.09,334.7966666666666,327.41749999999996,335.15,341.145,357.75,347.0375,347.2266666666667,361.74,L8
2023-10-18 21:54:12+00:00,,190.57142857142858,210.90571428571428,208.16714285714284,201.056,202.24200000000002,220.176,231.652,226.5625,230.11599999999999,224.57,235.18400000000003,237.73599999999996,249.1,277.512,297.03666666666663,292.73333333333335,287.90500000000003,287.235,296.9,300.46500000000003,304.46,299.225,304.03499999999997,310.135,308.225,326.87,326.61199999999997,275.32666666666665,334.14,339.215,332.45,325.13,333.51,337.7966666666667,350.33000000000004,341.24,342.0825,343.435,L8
2023-11-11 21:54:15+00:00,,189.55428571428573,209.04999999999998,204.07571428571427,191.774,198.122,217.90333333333334,229.51833333333332,225.552,229.74,224.86599999999999,233.71166666666667,236.11166666666665,248.67666666666665,276.175,293.9575,293.0375,287.04200000000003,287.83,302.59,299.62666666666667,303.34749999999997,301.0833333333333,304.7966666666667,310.0933333333333,309.3966666666667,324.78,326.28333333333336,276.43,336.67333333333335,339.92333333333335,331.532,323.84999999999997,334.04333333333335,336.77,348.62000000000006,339.0833333333333,340.03200000000004,338.5733333333333,L9
2023-11-27 21:54:23+00:00,,189.06714285714287,208.46,202.63285714285712,188.548,195.752,216.58833333333334,228.07000000000002,229.666,233.1916666666667,227.61999999999998,238.08833333333334,241.41166666666663,250.27,276.695,292.412,294.24333333333334,290.18199999999996,289.8833333333334,305.735,299.04,304.065,302.595,304.79999999999995,310.8866666666667,315.21999999999997,326.05,327.045,277.24333333333334,336.89,339.34000000000003,333.16600000000005,326.5466666666667,333.49,337.1,344.05500000000006,340.656,340.4975,329.11333333333334,L9
2023-12-13 21:54:22+00:00,,190.77999999999997,207.75142857142856,200.74,187.648,194.56199999999998,213.44,224.76166666666666,225.548,232.04857142857142,226.75,236.01142857142855,239.06857142857143,250.27,276.695,292.412,294.24333333333334,289.0933333333333,289.96000000000004,308.3333333333333,297.545,302.558,303.1233333333334,305.43,310.8675,313.7925,323.73199999999997,325.32428571428574,277.56,336.89,339.34000000000003,331.83333333333337,324.9342857142857,333.7733333333333,335.642,344.05500000000006,338.66333333333336,337.664,328.48,L9
2024-02-07 21:54:10+00:00,,193.32333333333335,208.76666666666668,201.29,190.05166666666665,196.04999999999998,210.552,219.14166666666665,225.01166666666666,228.50833333333333,223.40833333333333,230.09500000000003,230.35166666666666,245.06799999999998,269.77,286.3075,289.87999999999994,285.65500000000003,289.96000000000004,308.3333333333333,297.545,299.5525,302.71500000000003,306.03,309.01599999999996,312.48199999999997,318.87199999999996,320.31666666666666,285.156,334.65333333333336,337.84,329.1666666666667,319.4633333333333,332.9525,331.86600000000004,342.72333333333336,333.27,332.724,328.256,L8
2024-02-23 21:54:07+00:00,,193.69571428571427,209.73142857142858,202.49428571428572,192.26571428571427,196.9257142857143,214.23,218.26857142857142,223.85857142857142,227.26999999999998,222.57857142857145,228.82285714285715,228.74285714285716,244.32000000000002,268.505,285.21999999999997,287.695,284.62428571428575,289.07399999999996,305.13750000000005,296.07,297.06800000000004,301.06800000000004,304.53599999999994,307.12666666666667,311.16,317.7933333333333,318.8785714285714,282.7716666666667,332.59000000000003,336.375,327.9857142857143,317.1171428571429,332.9525,331.86600000000004,342.72333333333336,333.27,330.84499999999997,327.1566666666667,L8
2024-04-27 21:53:28+00:00,,192.89,212.132,206.02800000000002,193.944,198.62000000000003,213.74999999999997,216.21999999999997,225.152,227.85999999999999,223.86400000000003,230.23399999999998,230.77800000000002,245.09000000000003,266.26750000000004,285.52200000000005,287.1975,282.87166666666667,291.436,307.865,296.66999999999996,296.46750000000003,301.54,305.48999999999995,305.43333333333334,313.10499999999996,319.30833333333334,320.1666666666667,284.62600000000003,336.77250000000004,336.37,328.43833333333333,316.19166666666666,333.7625,330.84000000000003,344.1066666666666,337.9425,332.014,327.562,L8
2024-05-05 21:53:40+00:00,,194.29999999999998,212.132,206.02800000000002,193.944,198.62000000000003,213.74999999999997,215.885,224.06666666666663,225.255,222.98333333333335,229.225,230.77800000000002,245.09000000000003,266.26750000000004,285.52200000000005,287.1975,282.87166666666667,291.436,307.865,296.66999999999996,294.636,300.9116666666667,305.12166666666667,304.96571428571434,312.57714285714286,319.2557142857143,319.9271428571428,282.2083333333333,335.26,336.21799999999996,328.21999999999997,316.12857142857143,332.982,329.58,342.1675,333.248,334.83,329.5316666666667,L9
2024-05-29 21:53:06+00:00,,194.942,213.16750000000002,210.07,202.365,203.025,223.21,214.6525,218.99749999999997,221.49499999999998,219.34,223.4425,222.69333333333336,241.07000000000005,262.985,285.55333333333334,284.94666666666666,281.07000000000005,291.33333333333326,305.83,293.39,290.3233333333333,300.134,304.882,302.93,310.01800000000003,317.774,317.16999999999996,291.7366666666667,333.64,334.9375,325.916,312.254,332.45000000000005,326.635,341.1566666666667,334.485,335.42999999999995,328.745,L8
2024-06-14 21:53:11+00:00,,189.914,206.0075,204.4325,197.1775,201.35,223.21,222.5375,219.30333333333328,220.26333333333332,218.32000000000002,223.40666666666667,240.89333333333335,260.4166666666667,274.1366666666667,285.55333333333334,284.94666666666666,280.21000000000004,291.9049999999999,301.98,293.55499999999995,287.22,299.1225,304.43,300.96000000000004,310.145,318.60249999999996,317.7124999999999,294.382,333.64,334.9375,326.10249999999996,311.5025,331.82,325.57666666666665,341.1566666666667,336.41333333333336,337.705,329.4666666666667,L8
