dates,satname,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0016,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038
2022-03-05 21:54:04.613000,L8,,186.88,220.74,206.39,209.83,206.47,231.39,242.01,249.10,239.14,243.90,242.37,251.41,258.42,276.50,291.62,287.95,306.20,290.67,315.42,317.01,291.15,298.74,304.59,311.04,307.09,313.07,303.52,275.18,333.26,339.44,346.26,351.47,343.14,321.05,340.69,324.59,348.12,326.28
2022-04-14 21:53:55.388000,L9,511.28,490.82,473.68,439.36,433.50,202.72,223.32,238.95,243.82,242.11,252.34,265.55,276.03,284.93,323.25,325.21,321.75,324.42,333.33,334.67,488.53,475.30,458.05,343.67,353.64,365.88,360.03,368.12,373.20,361.40,373.13,378.79,370.85,366.97,379.09,389.07,379.83,381.44,389.85
2022-04-30 21:53:48.861000,L9,194.54,256.09,282.84,283.73,270.96,267.55,279.79,282.14,268.51,255.81,467.24,462.69,448.13,320.60,317.00,315.83,323.47,324.96,334.70,340.74,342.55,344.56,340.62,346.97,352.31,366.74,366.31,367.48,370.97,374.52,373.59,374.88,372.87,383.48,375.81,384.05,376.33,381.15,380.50
2022-05-24 21:54:00.511000,L8,,187.84,210.36,212.64,208.54,211.00,229.84,232.90,231.54,228.87,228.03,241.62,245.74,256.11,290.91,296.36,295.82,285.76,297.67,308.67,320.99,311.06,325.17,328.96,323.51,324.79,342.12,332.37,271.95,348.33,346.36,335.47,306.01,349.78,500.51,509.94,513.04,515.34,364.05
2022-06-17 21:53:43.729000,L9,520.00,490.18,383.42,510.17,531.79,524.50,525.38,484.50,483.00,481.40,463.34,438.94,427.85,419.69,496.00,399.61,426.46,379.24,457.53,394.83,386.56,392.58,510.81,499.87,501.54,484.11,477.02,504.59,518.24,532.13,530.84,533.87,508.72,489.59,478.97,476.78,360.03,364.58,373.98
2022-06-25 21:54:18.556000,L8,,185.27,207.65,213.53,202.94,209.34,229.44,230.66,232.45,230.45,231.13,261.96,253.10,266.55,278.85,292.78,309.50,507.50,489.56,491.83,503.94,513.01,520.63,534.44,335.70,336.59,360.69,352.17,319.22,359.25,354.99,340.64,332.96,372.68,371.18,377.04,372.16,361.31,381.35
2022-07-03 21:53:56.330000,L9,,190.46,217.59,217.66,206.81,207.72,232.50,227.68,229.63,228.82,232.06,267.29,243.29,258.45,299.70,296.84,301.89,289.17,294.99,462.82,458.09,454.98,329.47,318.65,329.74,330.65,340.34,333.35,281.04,351.86,348.18,343.03,335.69,348.05,359.00,369.12,364.65,362.74,375.52
2022-08-04 21:54:10.992000,L9,,167.58,178.02,187.15,200.44,202.54,226.44,224.20,227.29,221.68,225.80,241.72,260.91,248.66,269.77,285.98,285.73,263.29,286.71,295.89,304.51,298.27,293.29,304.08,313.43,313.62,314.50,312.85,269.94,332.62,338.16,329.01,303.49,337.83,330.88,356.33,324.24,329.00,362.89
2022-08-12 21:54:35.240000,L8,,173.36,196.79,205.02,194.71,205.70,225.09,232.85,235.63,228.81,231.61,246.65,269.90,275.63,291.70,303.43,312.92,313.84,318.34,316.40,328.76,329.68,328.38,329.89,332.61,344.01,349.48,356.07,361.52,360.23,354.38,356.05,351.20,369.12,367.39,368.33,369.60,370.61,377.72
2022-08-20 21:54:17.823000,L9,,171.10,178.07,189.07,201.49,201.78,224.87,222.70,228.32,221.84,455.84,459.50,455.82,444.91,284.41,281.81,284.48,263.55,284.12,295.36,313.02,298.17,292.90,301.79,312.97,479.00,508.11,502.40,271.56,341.31,338.60,327.49,303.25,364.35,332.52,363.50,353.84,354.93,369.94
2022-10-23 21:54:31.869000,L9,,182.56,197.34,225.73,207.04,207.77,227.19,236.35,244.89,238.29,240.16,242.97,244.46,277.99,288.58,299.35,306.91,304.76,315.24,319.60,319.22,325.55,326.46,319.41,326.57,330.56,328.94,339.86,337.70,357.00,353.03,345.44,354.57,358.94,358.82,360.74,354.96,352.10,356.05
2022-10-31 21:54:43.157000,L8,504.40,498.01,462.26,445.10,424.96,427.23,417.59,275.53,428.11,412.98,451.03,433.76,409.49,429.86,432.56,418.13,406.55,430.64,365.73,423.04,412.15,431.04,435.99,442.95,451.79,458.53,542.52,393.18,506.72,497.15,401.15,420.24,395.08,472.74,371.42,448.51,450.48,401.64,435.90
2023-01-19 21:54:22.796000,L8,,173.51,201.36,203.62,191.72,193.83,212.11,230.06,237.05,230.78,230.11,232.32,231.55,256.25,272.05,293.22,303.97,308.16,316.51,321.34,318.21,290.68,312.42,322.92,322.80,308.06,319.82,313.30,274.83,327.44,338.32,327.52,308.11,331.92,328.25,341.99,332.26,352.51,352.90
2023-02-04 21:54:26.970000,L8,,174.95,194.83,200.02,193.04,202.28,215.76,236.97,241.60,231.42,232.76,236.49,226.28,257.20,262.04,283.09,287.56,284.99,289.42,304.76,294.35,288.83,294.42,299.67,301.10,304.15,311.00,305.64,272.57,323.49,331.52,322.02,302.69,323.24,323.43,318.96,323.76,322.03,326.20
2023-02-20 21:54:13.700000,L8,408.57,381.47,361.54,277.77,263.73,250.37,340.43,348.36,352.46,351.93,322.41,362.76,327.65,334.50,329.81,331.92,338.49,345.19,354.15,361.93,375.72,367.76,374.69,365.69,370.82,386.30,395.38,404.84,525.01,520.51,489.31,500.03,490.88,499.67,530.73,493.75,479.98,500.59,483.73
2023-02-28 21:54:20.133000,L9,,171.64,164.45,206.55,185.20,193.49,211.65,227.98,234.31,232.27,228.78,233.77,228.97,246.03,261.62,276.62,295.91,290.40,298.65,314.18,332.59,309.88,329.09,323.19,329.36,330.84,341.37,331.94,313.82,347.99,347.35,343.63,353.59,377.03,364.97,349.58,369.65,366.49,355.79
2023-03-08 21:54:02.815000,L8,325.22,193.70,225.63,230.72,222.14,220.16,236.84,257.17,258.16,249.61,257.42,265.35,274.30,282.63,283.21,328.08,325.75,331.33,311.08,319.37,330.59,334.91,342.54,346.17,341.83,348.51,351.35,360.82,366.77,361.55,372.55,369.61,370.82,376.50,374.50,383.57,371.79,370.88,378.12
2023-03-24 21:53:54.397000,L8,,175.83,216.65,219.16,208.61,211.59,229.96,414.79,430.80,425.12,435.37,223.43,221.58,248.62,259.37,300.14,284.81,276.97,283.69,301.04,294.77,286.60,290.14,300.91,317.11,305.66,309.96,304.59,267.64,325.83,332.60,320.57,301.02,321.48,323.55,315.29,319.42,317.46,317.52
2023-04-09 21:53:39.455000,L8,436.66,202.29,231.85,231.32,452.03,420.33,454.31,443.60,444.35,267.94,270.98,273.53,276.74,294.98,430.15,439.35,380.26,428.42,442.49,425.04,423.23,407.78,494.31,479.45,416.07,409.09,344.81,359.92,364.67,361.23,358.77,349.16,358.80,371.61,365.87,376.19,367.97,370.78,475.73
2023-05-11 21:53:22.317000,L8,308.52,201.42,221.68,223.89,215.08,214.93,235.88,244.96,252.26,243.62,260.28,273.81,273.79,288.41,291.27,294.66,306.79,304.97,304.63,318.16,319.10,330.16,329.72,323.21,331.96,333.72,348.42,352.57,340.67,349.62,360.17,365.42,367.16,369.67,367.96,377.55,364.98,357.31,368.26
2023-05-27 21:53:23.179000,L8,,187.92,210.12,212.35,208.96,203.50,217.22,226.54,226.33,216.98,220.72,228.97,226.02,242.10,266.49,289.92,289.42,273.66,288.00,296.30,306.99,299.33,298.06,304.79,307.72,308.74,322.33,324.43,273.99,336.24,341.09,331.93,318.00,335.15,335.93,357.75,331.22,338.17,361.74
2023-06-12 21:53:31.189000,L8,344.35,188.16,222.41,223.88,205.10,207.40,232.33,234.92,238.67,331.22,333.08,359.19,325.54,315.78,333.22,321.36,321.21,330.63,332.12,336.26,349.68,359.88,345.40,333.57,355.62,365.07,363.94,363.94,363.19,379.63,379.04,379.86,360.02,379.39,392.65,400.94,394.77,377.03,389.32
2023-07-14 21:53:46.848000,L8,,178.41,207.81,209.03,194.60,199.68,220.95,250.02,221.98,242.25,239.86,247.43,258.58,257.68,290.20,300.37,304.01,303.95,306.35,316.07,323.59,314.58,324.48,332.09,330.27,332.25,340.65,338.47,326.94,350.87,351.11,342.07,333.02,361.22,346.36,367.15,352.20,351.97,404.15
2023-07-30 21:53:54.420000,L8,,186.67,206.86,200.70,197.30,200.85,463.51,469.68,469.03,239.76,238.83,248.93,256.77,260.16,284.91,308.09,310.60,293.09,304.26,318.71,330.06,329.93,487.06,488.37,515.24,513.36,346.56,333.74,327.31,349.41,354.30,340.61,334.33,355.01,362.82,380.82,356.24,352.56,369.18
2023-08-31 21:54:04.186000,L8,,195.17,197.33,190.80,172.51,199.67,222.57,225.04,217.89,222.79,219.26,226.44,223.78,245.24,281.42,293.36,313.15,290.85,297.47,308.58,322.02,324.93,310.16,311.36,319.36,328.84,346.57,319.57,276.23,348.65,345.98,330.39,324.32,335.65,337.05,361.35,348.49,351.54,362.94
2023-09-16 21:54:08.428000,L8,255.17,268.80,377.88,409.48,416.45,410.78,413.88,431.98,400.07,319.47,326.75,328.16,343.37,361.59,359.75,353.08,335.05,336.18,341.45,347.73,349.48,358.83,348.92,351.22,371.46,366.61,384.81,376.03,406.00,404.35,391.50,372.43,361.75,387.83,377.87,389.89,387.28,415.42,383.86
2023-10-18 21:54:12.973000,L8,,196.25,210.13,196.52,203.63,185.71,207.81,221.74,223.36,228.80,219.47,224.15,223.53,240.32,264.54,282.65,284.77,283.16,286.47,297.50,293.94,299.47,300.39,303.28,312.55,307.71,317.63,316.85,275.76,332.04,337.34,325.41,315.98,331.87,331.10,342.91,318.05,326.65,325.13
2023-11-03 21:54:16.690000,L8,386.40,386.95,410.33,409.23,406.50,228.92,285.73,305.40,311.56,315.87,344.40,325.84,325.11,324.85,337.09,323.76,320.08,332.48,325.32,332.27,341.55,337.18,345.95,344.48,345.81,347.62,359.21,375.76,420.47,450.25,473.86,524.40,521.83,367.35,436.18,453.47,462.65,471.59,477.76
2023-11-11 21:54:15.194000,L9,,194.30,208.69,195.25,168.67,194.33,206.54,218.85,221.51,227.86,226.05,226.35,227.99,246.56,269.49,284.72,293.95,283.59,289.02,313.97,297.95,300.01,304.80,306.32,310.01,311.74,318.51,324.64,279.74,341.74,341.34,327.86,317.45,335.11,333.69,345.20,328.30,331.83,328.85
2023-11-27 21:54:23.229000,L9,,184.51,205.99,202.25,192.83,191.65,209.33,217.85,246.90,237.69,234.49,255.23,257.82,251.66,269.61,286.23,304.25,289.36,294.16,318.96,305.23,302.20,333.78,327.94,310.10,326.21,327.41,329.00,345.09,336.96,346.86,340.10,334.18,345.97,337.25,359.72,337.64,347.16,333.36
2023-12-13 21:54:22.355000,L9,,200.15,217.45,210.63,200.60,201.45,212.02,215.07,218.08,225.19,222.40,223.55,225.01,413.84,414.19,376.90,397.45,283.65,290.19,313.53,293.06,296.53,304.18,306.69,310.81,309.51,314.46,315.00,278.51,332.06,340.55,325.17,315.26,334.34,329.81,358.97,328.70,326.33,326.58
2024-01-06 21:54:09.654000,L8,,193.00,216.63,205.29,197.64,195.15,211.91,220.86,224.82,227.09,220.08,223.57,223.61,243.38,262.50,283.37,282.97,281.17,288.56,300.04,294.04,290.44,300.98,305.05,301.34,308.46,336.43,345.79,281.92,348.67,403.78,366.99,349.58,327.67,327.29,334.90,332.06,321.14,315.85
2024-01-22 21:54:08.036000,L8,,,,211.99,194.61,185.32,213.01,218.90,218.51,217.74,219.39,221.82,216.98,191.87,302.04,390.24,288.40,214.16,217.85,279.02,285.75,281.63,303.35,304.21,309.52,307.39,317.97,324.55,285.19,334.63,334.56,326.91,314.06,330.83,327.60,338.98,330.17,323.88,325.73
2024-02-07 21:54:10.708000,L8,,189.56,213.01,212.29,202.07,203.49,206.51,216.30,222.33,228.72,218.78,224.85,223.98,241.56,263.79,291.63,290.92,283.32,522.47,520.54,501.86,512.17,301.49,307.83,301.61,307.24,316.35,316.84,315.54,330.18,334.84,326.07,309.59,330.49,327.48,340.06,342.81,327.27,327.36
2024-02-15 21:54:18.336000,L9,390.80,383.55,381.52,394.00,214.05,211.84,246.45,263.47,273.18,303.24,317.02,285.32,284.86,300.07,308.04,333.62,319.76,327.71,339.67,360.68,346.04,385.57,385.91,360.41,356.88,461.00,476.48,369.71,359.42,357.87,379.28,377.52,372.13,374.14,383.98,394.22,383.66,379.09,381.44
2024-02-23 21:54:07.048000,L8,,195.93,215.52,209.72,205.55,202.18,232.62,213.03,216.94,219.84,217.60,221.19,219.09,240.58,262.18,280.87,281.14,278.44,285.53,295.55,290.17,287.13,294.48,298.56,297.68,304.55,312.40,310.25,270.85,326.40,331.98,320.90,303.04,499.80,517.99,515.55,498.87,321.45,321.66
2024-03-10 21:53:55.670000,L8,,204.66,214.04,205.05,206.98,206.35,235.39,248.19,252.28,223.99,225.04,229.73,229.90,245.54,270.82,288.14,287.35,285.67,290.48,298.24,295.88,296.92,302.67,301.25,302.72,310.31,319.70,326.10,317.89,332.32,337.12,331.13,324.67,334.75,332.19,341.10,336.28,329.29,327.31
2024-03-26 21:53:40.766000,L8,,193.18,214.74,208.95,202.73,190.50,196.73,160.41,186.27,228.64,186.56,217.72,254.71,243.68,262.54,277.17,280.34,307.40,287.40,294.95,290.27,288.48,295.92,300.65,297.99,306.75,313.52,307.12,271.58,327.46,332.59,321.93,306.69,323.21,321.23,316.50,312.94,318.06,316.26
2024-04-03 21:54:04.700000,L9,,,,,,,,,,,,,,,238.35,251.83,256.27,176.65,181.75,262.71,260.05,247.75,273.83,277.69,276.92,283.02,284.59,281.14,241.95,283.39,281.08,183.21,292.21,183.88,284.91,290.53,292.10,289.16,288.65
2024-04-27 21:53:28.829000,L8,462.23,413.81,432.32,443.03,404.06,439.66,432.55,428.55,431.66,439.05,450.34,446.90,430.67,427.46,403.20,284.16,282.78,278.87,298.28,308.41,296.94,329.07,302.75,308.05,302.39,319.38,326.72,325.27,278.49,348.77,337.32,330.53,317.63,335.11,325.97,347.06,351.96,353.19,353.20
2024-05-05 21:53:40.756000,L9,,201.35,464.43,444.05,434.88,434.05,431.10,214.21,218.64,212.23,218.58,224.18,460.34,424.67,441.55,425.56,424.73,436.95,425.22,419.51,448.95,287.31,297.77,303.28,302.16,309.41,318.94,318.49,270.12,329.21,335.61,326.91,315.75,329.86,323.28,336.35,314.47,348.91,339.38
2024-05-29 21:53:06.794000,L8,485.67,187.72,206.69,207.64,201.24,204.98,230.50,441.21,431.09,442.57,442.89,447.54,436.68,456.28,434.24,425.44,426.54,419.64,419.74,397.97,320.38,317.17,330.26,325.02,329.79,348.18,353.49,345.56,336.91,358.22,355.98,350.17,340.19,357.60,359.71,368.33,358.55,362.85,366.50
2024-06-14 21:53:11.479000,L8,,175.01,188.81,188.08,179.85,194.75,255.16,246.61,342.12,342.94,324.98,274.34,279.61,299.11,296.44,305.83,305.90,307.61,308.13,323.10,340.97,319.72,322.15,343.99,343.46,362.71,366.98,376.77,364.11,372.85,376.68,361.20,345.95,379.37,357.94,374.71,364.94,370.67,379.57
2024-07-24 21:53:29.540000,L9,426.19,381.87,392.61,376.69,387.37,406.71,401.49,416.08,407.79,418.41,397.11,395.96,457.06,478.18,391.94,385.46,379.27,370.41,394.77,391.80,406.42,419.58,442.88,441.54,435.24,427.85,444.91,438.61,442.59,409.83,518.47,540.40,482.33,471.96,529.51,456.93,371.68,361.69,443.50
2024-08-17 21:53:47.653000,L8,,191.95,202.66,194.82,191.18,198.01,227.28,234.06,246.83,244.74,250.82,226.07,219.50,254.35,271.22,286.60,295.14,279.98,292.27,308.51,316.01,317.60,335.68,322.40,344.15,330.29,340.06,337.94,315.58,343.75,371.15,469.28,290.48,356.05,485.05,488.14,466.55,424.62,426.92
2024-09-10 21:53:52.757000,L9,,207.06,203.25,196.29,191.10,196.65,221.25,241.27,221.73,256.25,223.51,226.65,227.53,247.14,265.49,278.85,278.04,277.25,289.78,302.42,306.69,293.65,291.94,301.06,321.40,317.43,330.71,321.51,383.74,361.58,340.60,322.64,303.72,321.28,340.85,322.58,319.63,319.70,319.86
2024-10-04 21:53:56.894000,L8,266.52,279.09,210.14,491.89,523.35,536.70,522.76,242.04,268.65,268.66,262.40,274.76,272.27,314.76,312.40,302.56,315.49,318.03,315.93,324.70,332.13,327.05,332.90,331.96,340.34,341.81,350.02,357.87,363.13,362.68,373.23,377.93,367.74,371.47,369.91,382.07,377.88,368.16,370.94
2024-10-12 21:54:03.231000,L9,,193.21,205.94,202.09,194.96,199.88,220.47,238.15,264.23,255.28,238.78,233.73,252.50,267.41,270.12,287.10,281.34,284.35,312.03,315.63,316.36,323.17,326.08,312.64,323.39,332.62,327.00,331.46,320.80,352.01,352.38,335.83,335.76,351.62,357.04,344.18,363.60,355.46,360.61
2024-10-20 21:54:09.288000,L8,,198.90,205.49,199.42,195.72,197.17,226.79,240.22,264.26,256.44,239.48,243.56,263.27,257.68,275.67,292.17,278.23,288.25,297.43,313.95,317.44,318.50,322.74,316.78,327.47,331.46,409.01,429.63,473.02,352.30,359.03,327.05,323.07,359.67,361.93,345.50,351.98,362.14,352.39
2024-12-23 21:54:07.651000,L8,,197.31,210.11,204.25,198.55,199.02,220.02,235.41,253.25,280.51,242.45,277.46,536.35,266.69,300.66,306.03,301.66,299.28,307.85,316.36,304.96,319.40,251.68,,,,,,,,,,,,,519.68,507.31,501.56,
2025-01-24 21:54:03.936000,L8,,185.40,198.44,194.64,193.19,193.10,213.48,235.91,249.26,220.67,225.84,232.76,239.31,293.57,288.09,293.37,297.83,331.21,303.88,307.14,304.03,299.39,311.19,311.32,312.35,322.13,318.21,342.48,343.83,352.26,340.06,327.61,303.92,338.44,326.75,338.86,333.30,349.78,329.86
2025-02-09 21:54:06.396000,L8,,199.09,203.28,197.47,194.22,198.94,222.14,229.28,244.08,248.20,222.15,226.41,227.47,245.46,264.77,280.52,277.52,286.78,290.39,317.16,298.61,288.13,304.39,310.02,326.56,331.59,327.38,316.77,314.57,342.63,349.25,327.82,331.68,338.33,330.21,352.32,344.28,353.88,345.01
2025-02-25 21:53:55.074000,L8,,190.50,203.31,197.18,195.71,196.64,223.12,415.45,423.57,442.22,224.31,227.83,223.08,246.08,263.86,276.98,274.95,272.79,280.06,293.00,288.56,288.79,297.86,296.93,301.74,307.82,312.13,304.13,274.73,328.27,332.21,320.87,305.42,326.12,319.00,317.29,314.91,313.70,318.99
2025-03-13 21:53:52.779000,L8,,200.86,187.68,185.57,183.12,195.29,212.92,445.38,431.55,420.54,241.78,230.77,256.21,280.56,297.35,306.89,309.24,314.66,312.07,321.32,309.34,313.66,315.94,318.22,309.65,325.59,331.01,332.95,332.87,346.70,356.71,355.27,354.85,356.39,348.46,366.78,355.88,349.37,364.20
2025-03-21 21:53:56.134000,L9,297.17,319.74,307.37,326.62,316.48,295.92,435.50,417.88,434.13,445.67,262.07,256.75,275.60,319.83,297.25,311.90,302.05,302.88,306.89,317.27,322.98,327.41,325.07,316.71,320.24,330.29,336.66,344.07,346.55,350.05,355.95,356.73,354.14,355.58,356.21,364.11,354.57,353.86,356.44
2025-03-29 21:53:43.953000,L8,,187.35,171.39,183.90,175.93,190.20,217.86,234.26,220.56,215.58,223.83,226.70,226.28,248.52,272.11,282.36,278.18,279.04,284.38,297.30,295.83,412.38,413.50,410.78,304.57,307.93,314.31,322.79,279.11,336.00,338.21,324.88,315.73,335.62,325.49,341.23,318.19,324.62,363.43
2025-04-06 21:53:55.722000,L9,172.89,195.16,191.04,190.57,188.26,196.93,216.44,232.63,229.06,216.08,227.29,228.72,232.56,251.87,274.49,285.79,289.41,281.09,288.15,306.60,304.93,291.38,304.19,308.26,316.83,310.18,314.33,319.98,311.25,347.85,346.66,329.56,319.82,339.77,333.43,351.38,357.18,330.49,359.03
2025-05-16 21:53:29.263000,L8,423.50,427.06,425.38,188.39,183.89,197.55,215.77,230.57,228.50,211.71,222.57,229.10,229.94,248.00,284.22,285.51,289.29,286.44,288.38,297.51,302.56,299.05,307.23,308.18,307.58,313.25,327.43,328.77,327.27,342.64,340.09,334.63,324.54,342.82,332.38,359.16,352.01,351.42,361.37
2025-05-24 21:53:33.573000,L9,,186.98,191.73,187.60,183.36,195.50,533.21,524.12,503.14,512.66,223.78,230.96,227.38,246.52,277.57,290.84,291.67,280.04,287.00,297.39,304.41,297.65,298.02,303.32,303.90,311.68,323.33,328.47,276.57,336.42,338.83,331.65,321.43,343.82,328.92,356.64,354.67,348.94,375.70
2025-06-01 21:53:32.696000,L8,,198.58,447.92,456.69,466.01,489.13,505.10,469.63,242.02,249.78,246.64,250.16,264.81,269.57,402.24,398.34,398.15,396.38,409.44,423.04,458.80,459.91,452.36,450.49,482.31,327.44,336.43,341.47,336.96,348.41,352.06,354.60,350.24,354.86,354.84,360.35,362.13,358.22,364.92
2025-06-09 21:53:33.755000,L9,,,,,,,,,,,,,,,,,,,,278.94,261.54,249.08,266.08,283.45,274.58,279.01,282.75,266.55,240.20,274.09,,,,,250.24,277.98,,,
2025-07-03 21:53:50.337000,L8,,179.10,190.60,191.33,182.53,200.10,221.13,234.71,227.11,232.12,247.90,524.02,517.80,511.53,291.55,297.97,299.28,302.91,300.24,305.88,310.31,493.00,489.75,454.84,480.81,478.32,514.34,342.58,313.84,350.21,357.18,349.24,339.02,353.99,342.94,358.65,352.75,351.32,362.93
2025-07-27 21:53:57.133000,L9,,200.08,226.25,200.01,475.64,454.40,508.07,485.04,494.12,515.32,523.08,540.00,509.54,523.34,504.40,525.83,308.00,306.40,309.13,321.64,324.59,323.24,324.38,325.73,522.48,510.92,507.49,530.76,493.53,506.87,501.27,496.58,521.58,371.58,495.65,490.86,483.01,368.54,371.98
2025-08-12 21:54:07.863000,L9,328.98,181.69,210.48,200.54,281.73,291.17,284.89,280.14,272.70,291.46,309.71,289.70,303.59,302.46,301.53,305.06,302.74,305.77,310.19,307.20,312.73,311.53,315.58,323.53,326.50,325.68,330.38,344.13,342.94,347.03,350.67,503.04,518.84,507.33,357.35,361.78,358.98,355.96,375.33
2025-08-28 21:54:11.481000,L9,443.92,479.63,208.54,208.12,193.50,204.06,292.53,286.06,274.27,281.65,278.37,272.89,295.20,293.72,300.10,301.29,301.33,297.50,302.13,304.42,304.92,307.18,314.47,317.49,321.20,328.19,331.25,338.22,333.13,346.50,353.30,338.72,340.89,345.31,342.15,350.60,351.87,347.41,354.08
2025-09-29 21:54:20.978000,L9,,190.61,201.38,202.99,184.29,192.18,207.27,215.94,220.31,210.53,218.30,225.65,224.48,242.98,265.41,280.68,275.64,279.98,287.37,299.72,310.22,293.71,295.07,303.65,309.38,306.97,313.91,322.16,277.40,331.76,337.91,325.21,311.79,334.30,325.26,345.80,326.24,325.63,321.01
