dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2017-08-03 22:13:23.788000,L8,,,,,,278.13,287.59,296.42,303.85,314.42,314.95,314.19,305.83,298.28,294.49,284.59,273.17,271.15,268.00,264.13,268.59,273.34,274.41,282.95,286.55,288.72,292.14,296.52,300.51,294.57,295.83,294.46,295.56,294.06,292.10,289.78,286.93,291.57,288.19,287.36,290.47,290.31,294.04,297.33,305.43,310.85,312.86,377.05,425.09,439.48,320.81,325.29,323.44,325.78,323.46,320.94,309.76,312.89
2017-11-30 22:19:44.301000,L8,437.63,232.28,162.82,,240.15,418.24,528.46,302.84,346.06,336.46,337.69,328.17,313.66,328.07,335.31,331.71,336.70,331.81,327.86,322.40,330.78,328.18,323.98,318.26,329.79,332.76,328.05,358.21,363.35,373.20,387.93,392.00,356.54,379.64,379.28,354.02,296.09,291.44,290.95,325.32,327.21,348.25,311.34,305.11,312.26,322.46,323.61,322.59,352.44,351.75,382.24,371.77,389.06,396.70,407.49,426.89,321.63,342.27
2018-01-26 22:13:21.037000,L8,,,,,,268.79,268.00,281.44,293.55,302.81,304.30,300.24,290.40,278.96,274.23,267.62,264.16,260.38,257.74,256.47,254.11,255.11,255.33,265.70,274.29,275.10,279.01,279.95,287.31,286.34,284.53,286.57,286.32,487.62,489.35,499.90,511.73,279.27,277.88,277.11,276.95,278.23,280.86,286.74,291.68,300.72,310.27,322.21,310.31,304.37,308.57,313.14,308.37,314.80,312.75,307.96,288.76,289.68
2018-02-02 22:19:27.675000,L8,,,,,,261.96,262.99,273.46,297.46,304.10,299.60,290.95,321.34,318.97,297.53,345.87,360.06,351.80,252.52,250.39,249.40,247.75,245.38,256.35,268.63,268.36,271.20,277.80,277.63,278.92,282.86,282.20,282.94,343.91,315.01,338.09,271.21,270.13,270.96,272.58,270.88,261.24,267.19,273.73,281.89,291.65,293.73,293.95,277.18,266.74,285.08,301.46,297.53,272.31,286.47,298.78,273.99,272.71
2018-02-11 22:13:14.321000,L8,315.03,296.35,178.41,,260.19,294.06,304.30,308.79,348.86,366.77,364.87,347.80,331.38,317.51,317.71,340.36,361.13,348.94,357.71,353.84,345.40,339.07,337.71,341.48,347.63,341.52,341.52,369.06,384.48,394.49,390.47,389.12,388.71,375.44,375.15,367.07,366.89,362.07,367.17,347.40,360.59,374.29,380.40,368.61,355.12,375.37,395.05,404.07,409.71,418.87,426.95,393.82,384.81,393.40,407.37,385.66,395.86,382.04
2018-02-18 22:19:22.544000,L8,,,,,225.73,263.35,267.40,285.64,296.54,304.26,304.73,298.35,288.96,275.97,277.31,279.07,275.00,267.74,268.22,263.52,259.86,257.75,256.91,265.40,273.01,271.90,276.57,280.64,282.72,283.63,285.57,284.06,284.83,282.05,283.09,328.77,324.51,331.71,340.83,336.68,328.24,471.40,277.73,286.22,294.29,307.31,306.94,304.79,399.05,393.16,348.05,363.41,307.29,306.92,305.03,308.51,295.30,297.81
2018-04-07 22:18:58.809000,L8,232.39,240.78,294.89,306.89,215.35,265.44,273.07,282.53,297.26,306.24,308.32,307.58,295.29,284.32,279.50,274.13,275.42,278.31,277.85,272.47,270.12,263.02,265.09,269.82,276.26,276.31,280.15,284.19,287.18,286.16,289.34,289.05,289.24,286.41,286.10,286.12,284.32,281.47,282.04,282.91,284.35,282.98,287.34,512.02,537.40,538.52,314.62,312.52,309.36,309.64,316.19,320.76,316.63,316.11,314.43,317.55,310.75,315.58
2018-05-02 22:12:33.692000,L8,228.07,216.32,233.87,,255.31,274.84,281.28,285.51,301.01,307.91,311.51,309.63,304.69,289.22,281.91,274.19,273.22,273.14,277.56,273.52,273.09,270.20,266.01,272.76,278.97,277.27,280.92,284.10,284.18,286.59,290.92,291.03,290.83,350.37,361.89,374.97,388.88,387.87,392.29,370.93,386.42,414.06,288.58,364.91,328.08,364.42,408.85,413.74,388.82,429.62,449.85,455.64,474.78,494.84,468.62,445.92,466.91,471.03
2018-06-19 22:12:21.473000,L8,,,,,265.38,292.12,302.84,305.22,307.95,311.27,307.37,305.36,311.28,310.64,295.52,275.53,272.15,278.30,274.66,270.39,271.35,269.15,265.76,274.00,280.79,282.46,288.89,293.03,295.00,294.02,294.68,293.68,293.46,291.54,290.47,289.32,286.50,285.17,514.64,499.98,525.56,529.33,532.50,534.26,546.11,510.13,315.82,314.57,302.80,288.87,252.26,320.87,316.89,318.59,330.15,320.70,307.61,258.93
2018-06-26 22:18:36.625000,L8,231.09,222.94,200.68,290.29,304.72,317.99,322.42,329.40,342.34,353.26,348.30,344.64,349.39,351.78,293.57,335.36,329.11,321.65,279.87,286.35,271.61,302.48,325.07,317.83,343.31,324.36,330.21,337.71,350.06,335.58,337.11,342.73,374.69,298.01,314.11,317.54,330.26,338.12,335.80,345.71,359.57,373.16,327.96,360.91,375.82,397.48,474.14,487.17,515.84,507.04,412.30,322.47,343.59,362.33,400.08,426.51,457.29,485.05
2018-07-28 22:18:51.397000,L8,,,,,,,219.00,235.11,228.54,264.24,257.52,253.46,247.38,245.64,232.50,236.21,238.02,236.01,233.73,231.47,223.31,214.33,207.85,213.34,236.30,228.02,198.11,255.95,255.61,250.90,255.91,252.19,257.19,258.71,263.46,261.83,248.84,261.60,260.96,258.53,258.40,223.51,187.41,219.33,264.09,280.47,277.13,245.48,,,,,,,,,,
2018-08-06 22:12:46.122000,L8,,,,,243.28,274.10,281.93,287.47,302.15,308.50,306.97,301.66,293.22,284.94,281.32,273.77,274.77,274.67,270.70,268.26,266.50,262.74,262.10,273.15,278.52,277.07,280.02,284.18,285.91,286.81,291.42,291.41,293.07,290.01,287.01,285.98,283.75,282.17,280.47,280.52,284.34,278.85,281.06,288.80,296.80,305.51,310.17,307.84,270.13,264.53,247.51,317.54,312.75,305.49,252.31,313.43,293.86,
2018-08-22 22:12:54.367000,L8,,,,,242.05,272.47,280.97,284.98,299.50,305.92,304.55,299.16,290.72,283.53,462.83,455.25,454.01,322.72,322.58,344.86,361.29,260.71,259.20,267.93,274.80,274.66,278.98,280.28,282.20,284.24,289.77,287.71,288.39,286.36,284.81,284.66,278.42,281.96,279.09,273.80,281.79,276.31,279.80,286.69,291.76,301.10,305.18,304.13,293.36,290.46,299.31,313.55,309.33,307.47,306.76,310.22,295.58,298.48
2018-08-29 22:19:08.064000,L8,,,,,242.49,275.73,285.06,286.51,299.97,306.57,300.72,298.04,291.08,283.87,277.42,270.83,269.04,267.05,456.53,455.68,262.77,259.25,257.80,267.68,272.80,272.95,276.85,279.73,281.11,282.18,285.90,285.08,285.80,281.55,283.19,280.16,494.91,504.79,481.31,455.61,478.56,485.18,277.36,284.38,289.61,299.24,529.93,518.77,521.85,522.18,521.33,311.88,307.38,304.57,304.77,308.98,294.88,238.50
2018-09-07 22:13:00.241000,L8,261.03,227.67,193.04,245.79,535.54,,,,,,427.29,355.46,369.40,380.93,322.83,329.07,368.60,433.54,506.01,359.61,413.04,350.85,370.66,344.82,309.80,317.18,332.70,342.04,348.54,319.42,307.27,317.62,316.64,322.52,313.71,287.95,284.84,291.07,289.37,290.97,294.39,314.42,337.05,348.74,306.19,315.61,319.53,349.39,319.75,347.11,359.47,369.60,391.07,398.01,428.75,419.29,395.32,384.13
2018-09-14 22:19:12.891000,L8,,,,179.60,245.38,276.44,284.48,290.39,297.83,302.16,301.15,300.24,291.01,282.85,281.65,273.27,271.13,272.13,268.69,267.14,266.20,260.29,259.37,268.71,274.49,274.23,480.13,511.34,521.06,526.50,287.92,288.55,288.37,286.48,285.52,283.60,280.68,280.42,280.32,279.87,280.75,276.67,284.81,292.67,298.21,308.95,501.62,528.26,533.76,512.84,536.40,314.85,312.25,307.89,310.48,310.31,297.42,298.72
2018-11-10 22:13:20.844000,L8,,,,,246.64,268.46,280.26,282.48,294.65,296.57,292.13,289.81,285.19,274.28,273.57,267.27,265.08,263.32,261.10,257.36,254.80,253.12,250.18,260.03,270.15,272.21,277.86,279.74,279.36,279.56,285.59,284.80,283.91,279.65,279.84,279.01,275.22,273.22,272.62,272.87,275.83,274.49,280.12,287.45,291.95,303.80,311.26,315.65,271.19,268.01,278.44,311.78,301.41,296.18,297.92,306.70,281.89,279.17
2019-01-04 22:19:27.588000,L8,,,,213.37,283.94,309.44,341.57,355.32,362.41,337.41,333.49,326.31,311.85,308.60,313.38,329.15,310.18,315.36,318.87,332.19,320.97,318.31,270.44,308.65,299.16,337.41,355.13,367.66,395.15,418.42,391.95,362.51,350.01,324.65,315.39,320.22,311.02,305.35,309.02,304.79,349.35,414.68,382.75,314.63,342.79,408.85,363.52,363.67,371.41,366.55,331.21,405.93,400.41,428.78,427.22,422.34,389.22,471.30
2019-02-14 22:13:09.296000,L8,,,,,246.74,286.02,289.72,303.44,295.25,304.40,295.62,295.25,287.66,279.16,471.80,471.14,481.58,493.04,274.24,260.43,262.19,255.68,261.14,269.10,274.85,274.43,279.90,280.33,282.85,281.53,290.39,286.34,285.30,279.37,281.88,281.69,277.30,274.16,273.69,273.35,446.07,463.95,466.98,482.90,486.93,298.56,301.70,303.89,275.11,253.32,247.18,328.64,324.61,298.21,293.85,318.92,306.31,296.98
2019-03-02 22:13:05.126000,L8,220.04,212.86,194.30,257.07,301.98,317.71,316.98,319.67,320.06,314.61,302.67,297.03,346.73,346.86,358.33,363.35,297.22,290.74,289.09,282.18,277.36,270.42,269.98,275.29,278.88,279.52,282.31,283.90,286.21,284.97,291.43,292.00,291.27,290.04,284.31,281.30,279.55,278.11,276.83,277.74,277.17,275.34,282.03,288.46,295.31,306.05,307.85,379.63,391.91,373.83,329.41,332.48,327.36,334.79,336.34,332.22,324.03,329.82
2019-04-03 22:12:56.485000,L8,,,,,,,219.53,223.06,216.66,262.83,255.53,247.39,246.80,248.86,241.39,234.97,233.21,234.15,239.96,235.25,221.97,213.08,213.50,225.95,234.96,228.52,237.84,234.85,,,,,,,,,,212.45,196.14,210.44,232.73,206.05,,,221.87,255.33,257.79,248.14,,,,,,,,,,
2019-05-05 22:12:52.815000,L8,,,,,,266.88,277.02,284.92,300.16,304.64,297.48,294.66,286.22,278.00,275.00,266.12,262.92,262.30,263.87,261.00,263.82,262.19,259.77,268.82,274.15,275.91,278.34,280.06,282.51,281.51,286.31,286.00,286.11,282.30,282.48,278.97,275.70,276.61,282.32,290.41,311.06,269.84,280.69,285.51,291.95,299.51,306.73,302.23,284.27,232.32,243.18,312.76,307.23,302.36,263.49,308.39,290.13,289.43
2019-05-12 22:19:08.478000,L8,,,,,,,225.54,240.34,237.60,273.44,259.89,254.71,248.35,245.07,233.21,228.69,218.85,219.70,230.60,232.24,235.22,232.49,224.11,213.36,224.68,229.56,222.13,246.89,245.80,217.45,,233.36,251.81,255.08,258.22,257.98,252.62,260.17,256.80,258.82,261.91,234.18,231.65,258.31,261.79,273.83,277.92,264.72,229.83,,,,,,,,,
2019-06-06 22:13:11.112000,L8,,,,,,,229.13,246.93,219.41,279.92,267.60,261.53,253.38,256.78,237.67,239.76,237.79,237.37,246.15,245.20,242.77,240.20,238.23,234.89,247.88,249.15,242.95,198.73,195.66,197.19,217.16,196.39,260.74,260.19,264.53,264.55,252.54,260.57,257.29,256.83,260.21,233.75,223.31,257.72,261.00,274.83,277.47,259.94,235.14,186.15,187.04,272.13,276.33,243.22,,,,
2019-06-29 22:19:29.514000,L8,,,,,,240.60,230.41,247.95,222.68,281.90,273.54,266.87,256.76,260.99,247.22,244.03,238.78,233.23,241.74,240.70,226.90,171.33,,,,,242.77,264.29,261.54,255.95,258.78,260.83,263.15,262.36,266.51,264.76,252.64,264.22,259.57,259.75,264.34,237.30,223.91,261.77,266.92,280.83,288.26,275.00,243.35,193.51,200.56,284.78,285.43,249.38,,,,
2019-07-24 22:13:24.827000,L8,232.05,222.32,187.54,247.34,290.78,296.71,310.64,317.72,317.92,314.80,308.74,302.58,294.42,472.85,482.53,471.05,473.35,482.17,481.67,474.27,460.36,272.88,484.91,490.45,489.09,492.99,488.45,494.25,497.04,496.95,466.05,498.72,504.75,514.13,487.14,489.16,490.25,489.39,487.66,281.91,283.72,283.35,441.21,469.95,488.20,450.97,525.08,532.24,533.34,495.80,532.02,322.03,315.91,311.47,291.92,318.05,307.26,306.93
2019-07-31 22:19:38.682000,L8,312.03,444.85,513.62,535.03,538.56,548.61,,477.28,476.23,328.38,326.16,327.07,335.50,328.43,343.83,344.18,363.21,406.81,336.61,387.68,308.40,384.86,354.06,412.35,349.12,348.03,359.73,366.59,393.15,376.69,373.41,376.98,378.80,406.13,457.83,412.69,429.11,430.41,389.72,388.24,415.68,424.76,400.19,333.55,334.23,353.56,456.90,495.71,519.84,538.80,499.72,369.81,396.83,392.32,406.04,438.23,447.43,458.55
2019-09-17 22:19:53.101000,L8,,,,,,266.89,274.01,282.14,294.66,299.52,293.21,287.06,279.95,271.53,270.21,265.44,262.17,261.19,262.05,263.76,258.78,256.49,253.15,263.88,270.20,270.14,274.03,276.87,277.26,279.50,284.01,281.69,283.35,279.97,280.47,277.13,272.78,271.87,269.87,268.83,270.20,265.75,270.30,282.26,290.14,298.74,303.10,301.18,256.84,241.64,251.54,306.86,301.25,295.94,254.88,308.39,288.21,280.60
2019-10-12 22:13:48.022000,L8,,,,,,263.59,271.46,282.55,291.77,294.37,288.68,283.75,284.52,269.84,264.78,259.54,258.22,258.98,259.35,255.96,254.76,252.67,250.83,262.40,269.55,267.96,270.28,271.85,272.00,274.00,278.65,277.13,279.50,273.15,271.95,269.51,265.32,265.03,264.76,263.78,271.55,261.85,266.44,281.29,287.92,297.83,301.51,297.22,249.25,219.35,237.38,303.00,295.01,284.30,,,,
2019-10-19 22:19:59.334000,L8,,,,,,267.10,276.67,285.30,295.15,299.64,294.28,287.82,280.16,271.47,269.91,262.00,260.38,262.49,260.54,257.91,257.38,255.28,259.04,270.17,277.00,275.38,278.07,279.80,276.63,277.51,285.05,282.93,284.46,279.26,279.49,276.39,273.77,270.84,267.94,268.53,270.55,267.06,273.21,283.43,292.19,302.57,306.61,305.97,259.95,247.54,255.07,312.25,304.18,298.98,300.63,308.20,287.61,302.94
2019-10-28 22:13:48.433000,L8,236.50,360.08,496.93,410.23,443.15,508.18,521.43,389.71,392.93,351.27,370.29,404.58,451.55,313.64,288.58,294.55,299.08,313.02,344.64,340.71,301.39,355.99,366.45,381.72,361.98,347.33,363.26,370.81,402.02,333.84,346.88,338.86,353.96,382.99,414.16,448.91,346.42,366.82,348.13,288.17,310.68,350.47,343.38,319.07,341.48,331.77,364.96,361.52,361.15,352.21,417.11,372.30,390.10,398.84,382.52,364.29,358.73,377.96
2019-11-29 22:13:43.981000,L8,,,,,,,228.72,247.19,287.68,287.85,249.64,,,,,,,,,204.13,245.10,247.12,257.48,255.88,263.83,267.24,271.19,273.69,274.43,272.74,277.74,276.64,278.81,278.36,292.04,332.75,335.03,254.92,302.87,249.90,274.28,281.36,270.26,280.03,303.68,300.35,298.23,301.27,243.92,250.85,264.73,302.54,250.18,,,,,
2019-12-22 22:19:51.609000,L8,223.22,223.16,176.60,255.71,302.47,311.08,311.58,317.84,321.99,305.86,295.99,290.36,290.34,281.39,288.28,299.84,303.01,314.72,329.59,321.50,269.76,265.84,265.27,271.08,276.94,274.08,279.02,280.37,285.16,282.52,287.77,286.17,350.83,407.99,421.66,427.74,438.48,426.93,357.65,315.05,304.66,326.97,343.76,360.64,356.39,466.27,486.80,507.66,518.30,542.16,506.32,525.21,533.81,513.15,423.57,434.21,437.99,452.75
2019-12-31 22:13:38.020000,L8,,,,,,226.60,238.06,240.97,244.18,259.53,249.10,246.28,234.51,230.01,219.62,239.75,231.95,233.55,232.78,230.54,227.35,224.43,220.63,228.64,233.01,233.07,228.16,230.73,228.95,180.14,186.14,256.35,234.92,226.29,244.02,240.54,236.38,239.08,236.90,239.07,233.82,230.58,238.77,253.96,265.36,277.54,279.92,274.87,,181.06,203.38,273.74,268.75,246.33,,,,
2020-01-16 22:13:34.872000,L8,,,,,231.37,264.04,276.23,284.37,298.33,303.08,293.74,286.55,279.72,271.66,267.29,258.58,260.82,263.53,266.42,272.31,269.99,269.10,264.63,343.95,347.72,383.31,404.40,373.38,370.73,335.77,337.79,375.18,285.36,279.75,283.61,282.45,367.93,324.13,331.91,446.80,470.19,473.46,445.31,282.54,291.22,303.56,305.66,305.08,291.94,276.36,271.80,312.98,307.90,301.57,311.65,310.63,297.41,268.14
2020-01-23 22:19:43.708000,L8,231.33,229.17,173.92,274.40,317.55,354.34,350.84,338.89,338.70,346.57,335.39,323.54,321.91,332.57,329.29,328.71,272.44,285.62,305.33,311.22,330.50,343.55,348.42,347.04,285.34,315.17,332.52,325.42,321.54,347.32,325.68,329.50,308.86,303.39,294.47,339.11,325.37,318.18,379.72,504.03,355.37,,,347.25,504.49,519.89,342.65,344.72,340.86,332.75,329.66,331.06,375.96,366.53,370.38,369.87,360.95,387.06
2020-02-08 22:19:38.701000,L8,225.79,232.45,167.13,265.63,316.13,341.28,333.93,342.01,346.97,352.11,334.84,311.84,296.71,297.39,296.63,303.83,273.52,279.46,281.14,282.54,283.50,289.95,296.57,302.58,301.39,291.10,291.39,299.65,304.47,302.58,308.66,300.99,307.52,306.45,306.06,302.18,302.95,298.09,289.71,300.01,306.81,310.64,316.69,316.79,320.17,329.54,341.86,357.44,348.80,359.06,337.88,336.86,347.64,349.26,357.33,340.42,356.80,377.60
2020-02-24 22:19:34.962000,L8,,,,,,,,,259.04,265.03,290.56,289.10,273.95,268.02,271.76,258.75,254.61,255.06,254.44,252.87,251.43,250.00,247.65,256.99,264.56,264.38,268.50,271.77,270.73,272.35,277.64,275.44,276.72,271.97,271.12,269.46,263.14,263.93,261.29,267.42,266.41,264.40,269.59,275.11,280.77,291.61,296.02,293.61,248.37,180.33,,,,,,,,
2020-03-04 22:13:20.890000,L8,221.91,209.44,182.91,201.22,250.41,275.80,283.46,309.47,308.33,311.30,299.31,291.98,283.08,272.85,274.95,268.34,263.88,264.02,261.71,257.75,252.74,256.75,253.95,269.79,275.07,274.29,275.98,277.92,277.67,278.49,284.10,283.17,285.15,284.28,280.33,278.69,275.30,273.85,429.04,523.59,,475.32,533.80,402.06,402.56,430.49,435.71,459.65,462.72,469.68,489.98,508.28,306.67,303.77,312.42,311.12,301.70,309.08
2020-03-27 22:19:19.905000,L8,,,,,,266.27,276.97,285.83,296.67,302.15,296.12,290.21,281.82,271.41,270.72,263.89,260.10,260.45,261.11,261.30,257.67,254.54,254.20,263.83,272.89,272.48,275.81,277.01,277.04,278.62,283.52,281.67,283.87,278.83,279.28,278.03,274.80,271.51,268.01,267.15,271.54,268.99,275.86,284.93,418.77,432.81,453.81,467.55,468.67,271.24,243.93,308.64,304.86,302.44,286.21,304.44,284.64,281.50
2020-04-12 22:19:12.473000,L8,,,,,,,,269.16,237.89,270.10,238.67,249.93,267.24,244.24,228.29,,,,258.41,253.00,266.69,274.42,252.45,267.03,272.05,274.69,310.29,277.71,257.73,255.34,179.15,303.91,270.00,280.59,290.93,277.61,277.58,283.49,276.70,272.65,274.35,270.57,276.30,283.69,292.01,305.95,309.93,305.61,285.99,233.35,242.90,307.10,306.12,302.70,265.99,307.48,284.12,274.75
2020-04-28 22:19:04.733000,L8,232.27,222.65,188.49,190.15,245.10,289.34,290.01,315.97,317.76,315.95,305.93,297.69,288.84,283.58,281.51,274.96,271.19,270.69,452.36,455.77,459.30,462.09,265.06,271.20,278.53,278.21,281.64,284.05,284.34,285.75,290.35,290.80,474.61,446.61,482.81,482.90,283.00,282.35,279.30,447.06,452.44,470.60,480.97,464.37,486.93,497.81,521.63,311.75,301.10,301.53,275.73,317.41,317.55,312.31,304.19,312.72,300.87,305.91
2020-05-30 22:19:04.718000,L8,,,,,,,221.60,257.28,220.77,285.13,276.93,265.65,260.81,260.49,250.04,250.20,247.86,247.18,250.60,247.14,241.02,240.46,233.08,224.81,253.21,252.17,250.71,263.24,260.16,255.01,255.39,,,,251.72,254.00,248.56,255.19,253.14,251.59,254.56,237.02,231.58,259.93,272.84,281.57,290.98,281.44,244.12,192.11,201.47,281.86,278.90,258.25,,,,
2020-06-08 22:12:59.859000,L8,,,,,,,210.50,256.86,219.12,282.00,271.61,260.38,257.67,259.24,249.03,237.60,220.65,,234.02,247.03,240.81,240.91,234.19,232.22,250.58,248.66,243.43,255.41,257.64,201.25,,248.65,261.76,255.02,256.83,258.79,248.69,256.24,250.45,250.47,253.00,234.33,232.13,254.69,264.80,281.50,289.63,281.63,240.23,187.80,200.85,279.19,275.56,256.16,,,,
2020-07-01 22:19:22.742000,L8,,,,,,,,,215.68,286.61,276.02,265.90,260.00,260.32,251.06,250.24,247.01,244.10,244.67,242.57,237.50,242.46,236.93,208.86,211.10,,252.46,259.55,259.68,255.11,254.66,263.02,263.66,259.19,265.56,263.79,253.06,259.99,254.28,256.01,254.62,237.24,237.47,257.10,266.51,283.55,290.24,282.86,245.33,195.05,202.59,283.77,285.79,257.64,,,,
2020-07-17 22:19:28.765000,L8,224.14,217.30,185.17,221.90,194.52,297.01,299.69,322.14,316.78,312.72,304.24,297.86,342.29,312.74,340.23,343.33,267.94,268.74,269.15,268.99,270.18,263.94,263.89,270.53,276.32,277.40,279.80,282.80,282.42,282.30,289.53,285.23,285.70,283.77,287.39,284.93,278.78,280.83,276.05,274.67,275.81,269.52,285.93,310.46,315.33,336.81,348.06,435.55,460.10,471.43,485.08,515.00,314.85,310.56,291.68,314.86,302.99,301.93
2020-07-26 22:13:20.488000,L8,,,,,,,,257.29,218.51,284.19,277.96,266.95,263.97,260.52,252.98,251.59,247.68,246.98,252.48,247.76,242.64,225.58,218.49,222.21,245.51,229.48,253.45,265.02,262.29,258.18,261.76,266.33,266.85,260.66,265.40,264.14,253.81,260.52,254.55,252.67,254.25,237.14,235.04,256.97,267.51,282.87,291.74,282.53,243.04,190.86,201.04,283.22,281.46,254.24,,,,
2020-08-11 22:13:23.493000,L8,442.60,,,265.37,294.49,295.64,301.13,317.76,319.90,314.55,305.26,300.74,291.50,284.58,279.19,273.42,271.58,505.79,506.98,508.96,526.13,265.84,266.66,272.64,278.41,277.61,279.38,282.15,283.90,284.97,289.20,288.98,288.77,286.28,470.21,484.09,492.67,462.20,278.61,276.51,275.97,275.24,281.37,291.10,300.05,511.63,524.69,540.19,540.81,301.42,278.93,315.81,315.42,313.30,319.46,321.26,314.53,323.61
2020-08-27 22:13:32.207000,L8,231.39,219.53,177.76,205.20,239.26,274.50,283.00,291.69,318.42,310.51,298.39,292.87,287.15,278.68,273.85,270.52,268.03,269.49,268.04,267.53,263.56,259.79,259.06,269.43,274.33,273.71,276.96,482.75,485.69,500.78,494.65,465.64,467.04,495.68,483.76,279.92,277.07,273.70,272.27,274.17,272.34,269.07,274.91,284.77,294.43,306.98,312.84,512.04,527.39,477.72,484.44,481.92,491.08,505.31,519.49,514.95,310.14,319.08
2020-09-19 22:19:51.801000,L8,,,,,,267.96,275.88,284.90,301.07,301.29,292.76,287.59,280.14,272.09,269.50,264.04,261.67,262.00,259.25,257.07,256.82,345.89,346.43,357.76,271.46,269.95,273.53,274.39,274.04,274.86,282.25,280.30,279.32,275.28,276.55,275.84,270.01,269.48,266.64,264.78,267.75,262.52,267.68,280.76,290.81,308.02,316.05,304.06,277.06,260.64,246.76,308.61,308.28,298.59,262.69,307.50,283.85,266.31
2020-10-14 22:13:44.927000,L8,476.68,463.30,459.23,493.82,503.11,520.54,515.10,516.27,530.49,417.54,329.65,362.80,359.66,322.45,322.49,335.72,343.42,356.59,299.28,379.71,388.90,344.11,345.69,367.93,368.97,388.07,364.77,360.48,351.35,362.78,360.40,369.23,368.80,342.36,348.59,378.90,355.75,354.80,348.32,357.23,387.26,364.74,378.56,389.44,393.74,402.70,402.16,406.36,444.85,388.70,384.24,417.89,409.69,387.93,411.58,425.92,441.90,444.60
2020-10-21 22:19:55.676000,L8,228.39,220.44,172.25,207.22,239.11,268.31,278.53,287.62,299.68,304.89,294.81,289.99,282.13,275.17,272.01,264.98,544.25,546.63,533.71,510.29,510.36,258.30,253.91,262.09,273.61,273.74,277.56,278.92,277.26,278.69,284.30,282.97,280.33,276.17,276.27,275.28,517.20,512.30,514.55,521.82,388.39,398.77,400.17,406.93,419.33,299.57,305.59,304.51,282.48,258.30,248.74,310.10,305.16,298.49,282.65,307.87,285.60,284.53
2020-12-24 22:19:54.582000,L8,217.43,202.97,189.14,228.89,,262.47,272.02,284.82,303.65,304.48,292.69,284.25,277.96,269.88,268.24,258.90,258.02,253.03,256.51,252.63,247.79,242.49,215.01,261.19,311.37,352.46,383.84,427.55,314.93,240.69,282.28,277.56,222.37,304.11,322.68,275.67,275.30,315.13,288.87,292.79,279.04,393.08,318.65,304.35,289.38,299.50,337.41,292.29,283.17,270.72,262.29,310.73,301.27,300.36,301.45,304.94,289.59,290.12
2021-01-25 22:19:43.984000,L8,,,,,244.01,277.14,281.77,288.40,300.52,303.13,295.76,287.75,280.01,332.04,336.26,329.60,257.62,258.26,255.70,254.00,253.48,250.82,249.48,260.91,443.06,318.35,332.38,346.19,369.50,275.97,281.42,278.51,278.92,275.46,273.23,271.58,326.10,326.12,331.30,336.71,309.20,296.87,329.40,335.13,285.26,340.17,375.42,377.77,284.44,279.77,278.51,307.46,302.10,300.27,299.16,305.38,291.13,294.11
2021-02-03 22:13:32.068000,L8,,,,,244.49,267.98,279.41,287.13,300.53,304.26,297.06,290.60,282.53,272.45,270.42,264.09,260.52,260.48,258.67,256.01,258.02,257.15,251.76,262.92,270.59,271.29,276.08,276.33,275.65,277.74,282.02,280.31,280.11,277.72,278.27,275.64,272.51,271.61,266.86,264.55,269.84,267.43,274.08,281.84,288.89,298.78,305.18,304.06,287.62,282.04,267.10,310.62,304.32,302.82,292.26,307.99,289.80,289.40
2021-02-19 22:13:27.767000,L8,223.27,217.36,217.22,237.17,162.20,273.41,279.84,288.83,301.27,305.43,302.34,294.83,286.84,275.54,274.41,265.68,263.84,264.36,262.50,260.67,265.42,258.79,258.29,267.95,273.66,275.09,282.34,280.20,280.78,283.23,286.00,283.49,285.16,281.66,282.25,278.74,277.27,273.54,270.66,270.02,272.71,270.01,278.33,285.64,291.25,304.51,311.42,307.49,292.67,284.29,261.66,312.67,307.10,304.21,311.59,310.31,292.10,293.20
2021-03-23 22:13:13.154000,L8,219.62,209.28,219.03,236.12,237.18,268.71,278.04,287.04,300.55,304.97,298.80,294.49,287.89,276.66,274.89,268.33,264.02,265.25,262.98,258.37,258.90,254.36,251.28,265.65,273.28,274.53,277.28,278.94,280.17,281.36,286.04,283.28,284.25,280.76,282.45,279.32,276.72,274.46,273.35,271.89,271.35,270.11,279.93,287.70,293.45,306.40,309.56,306.01,286.33,275.27,259.32,310.17,305.32,301.70,290.40,308.07,290.77,289.51
