dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057,satname
2020-07-17 22:19:28+00:00,224.14,222.202,179.524,221.9,,282.10499999999996,305.81666666666666,319.0516666666667,320.86833333333334,301.78833333333336,302.9325,289.45,284.28999999999996,279.73125000000005,279.02714285714285,264.15142857142854,258.2877777777778,265.0325,263.46625,264.8175,254.77428571428572,255.57285714285717,254.73375,253.32714285714286,267.1588888888889,276.185,268.90250000000003,280.56111111111113,280.55111111111114,276.83714285714285,286.48625000000004,279.0757142857143,285.21714285714285,281.56142857142856,277.705,282.44,270.6425,272.25625,267.27714285714285,266.65000000000003,269.39,249.42,244.26,274.688,281.08,294.04,303.1775,289.42,243.2266666666667,229.546,224.914,305.5414285714286,297.73999999999995,281.76166666666666,298.625,325.57166666666666,297.55,297.50333333333333,L8
2020-07-26 22:13:20+00:00,224.14,220.46,180.925,221.9,,282.10499999999996,296.812,315.084,317.302,299.2742857142857,295.75375,283.1622222222222,276.0128571428572,270.725,268.1257142857143,262.58124999999995,255.53666666666666,260.2025,256.85999999999996,256.885,253.25750000000002,251.82375000000002,254.73375,249.4375,262.73333333333335,270.61571428571426,267.18555555555554,273.85,273.96777777777777,274.505,278.49625000000003,277.4825,279.2157142857143,275.45714285714286,274.07124999999996,273.06874999999997,268.7722222222222,270.95222222222225,265.68625000000003,264.65285714285716,267.22714285714284,247.37333333333333,242.416,271.735,278.366,291.806,300.89,288.04200000000003,243.18,223.09833333333336,220.93500000000003,298.7071428571429,295.705,277.83,298.625,316.712,297.55,297.50333333333333,L8
2020-08-11 22:13:23+00:00,224.14,216.46333333333334,185.52333333333334,221.9,294.49,284.812,290.252,310.234,311.888,301.18375000000003,292.05625,281.9288888888889,275.2685714285714,269.12375000000003,265.63428571428574,258.78,255.3211111111111,257.45142857142855,253.39142857142855,253.22,248.93714285714285,248.81,250.995,245.695,260.18,268.68857142857144,265.85111111111115,271.90555555555557,271.6822222222222,272.30375000000004,276.06374999999997,275.98125,276.53714285714284,272.5757142857143,269.50142857142856,268.90999999999997,264.5,267.56,264.29875,261.2957142857143,262.82142857142856,251.3542857142857,248.90833333333333,267.4533333333334,274.342,282.3725,290.64750000000004,288.04200000000003,243.18,223.09833333333336,229.22,295.7,297.8955555555556,282.26375,302.79200000000003,312.88,300.946,304.03,L8
2020-08-27 22:13:32+00:00,224.14,217.23,183.5825,221.9,266.875,283.0933333333333,289.04333333333335,307.1433333333333,312.97666666666663,302.22,292.76,283.02299999999997,276.75374999999997,270.18555555555554,266.66125,260.08444444444444,256.592,258.95625,255.2225,255.00875,250.765,250.03,251.89111111111112,248.33222222222219,261.59499999999997,269.31625,266.96200000000005,271.90555555555557,271.6822222222222,272.30375000000004,276.06374999999997,275.98125,276.53714285714284,272.5757142857143,269.50142857142856,270.28625,265.8966666666667,268.2422222222222,265.1844444444444,262.90500000000003,264.01125,253.56875,252.62285714285716,269.9271428571429,277.69,287.294,295.086,288.04200000000003,243.18,223.09833333333336,229.22,295.7,297.8955555555556,282.26375,302.79200000000003,312.88,302.4783333333333,307.04,L8
2020-09-19 22:19:51+00:00,224.14,219.82666666666668,183.8066666666667,221.9,266.875,281.78666666666663,287.78,303.04833333333335,311.76666666666665,301.10777777777776,292.03222222222223,282.584,276.38625,270.10111111111115,265.98,259.6066666666667,256.371,258.70375,254.915,254.92374999999998,251.27500000000003,249.19,251.63375,245.64999999999998,261.234,268.77375,266.717,271.5133333333333,271.27888888888884,271.85,275.8325,275.6225,275.70428571428573,271.29,268.9614285714286,269.93,265.3088888888889,267.75666666666666,265.33000000000004,263.11333333333334,264.4266666666667,254.56333333333336,254.505,271.28125,279.5642857142857,290.74833333333333,298.58,290.71166666666664,249.956,228.46142857142857,231.4125,297.31375,298.07444444444445,281.61625,292.846,312.156,299.50333333333333,298.486,L8
2020-10-14 22:13:44+00:00,224.14,219.82666666666668,183.8066666666667,221.9,266.875,284.89,289.94199999999995,306.492,314.78599999999994,300.97749999999996,295.7577777777778,281.7366666666667,275.61,269.9375,265.30285714285714,259.07125,255.95666666666668,258.45428571428573,254.03,254.01285714285714,250.3614285714286,248.4257142857143,251.26714285714283,243.05285714285714,259.93888888888887,268.2442857142857,265.70666666666665,270.82625,270.55875,270.8828571428572,274.7342857142857,274.75857142857143,274.3433333333333,270.0333333333333,267.2416666666667,268.77285714285716,264.12249999999995,267.2875,265.03222222222223,262.60875,263.5375,252.76000000000002,251.4542857142857,269.33142857142855,279.5642857142857,290.74833333333333,298.58,290.71166666666664,249.956,221.33166666666668,229.6242857142857,295.69571428571436,297.22625000000005,278.64142857142855,294.505,314.08500000000004,302.476,302.7325,L8
2020-10-21 22:19:55+00:00,226.265,219.98000000000002,180.91750000000002,221.9,257.61999999999995,282.12666666666667,288.03999999999996,303.34666666666664,312.2683333333333,301.4122222222222,295.663,282.562,276.42499999999995,270.5188888888889,266.14125,259.7277777777778,255.95666666666668,258.45428571428573,254.03,254.01285714285714,250.3614285714286,249.66000000000003,251.5975,245.4325,261.306,268.93125,266.89199999999994,271.72555555555556,271.30333333333334,271.85875,275.93,275.78499999999997,275.1985714285714,270.90999999999997,268.5314285714286,269.58625,264.12249999999995,267.2875,265.03222222222223,262.60875,263.5375,252.76000000000002,251.4542857142857,269.33142857142855,279.5642857142857,292.00857142857143,299.5814285714286,292.68285714285713,255.37666666666667,226.61285714285714,232.01375,297.49625000000003,298.1077777777778,281.1225,292.13399999999996,312.842,299.66333333333336,299.092,L8
2021-01-25 22:19:43+00:00,228.39,219.985,175.005,,254.21749999999997,276.71,284.062,294.07399999999996,307.918,306.874,302.77166666666665,291.788,284.186,277.63000000000005,273.63750000000005,268.24000000000007,264.725,263.25,260.99666666666667,259.5333333333333,257.9533333333333,258.6875,257.27750000000003,266.2675,274.4525,273.7525,276.85749999999996,278.4866666666667,278.40000000000003,278.62250000000006,284.2925,282.69,281.835,278.2975,275.34999999999997,275.655,273.53999999999985,271.59,272.5066666666667,271.82,281.315,275.925,274.6533333333333,285.5433333333333,292.63750000000005,304.8566666666666,311.49333333333334,304.28499999999985,281.32666666666665,266.2366666666667,263.235,310.495,307.74,302.6625,290.99,310.5025,297.05,297.52799999999996,L8
2021-02-03 22:13:32+00:00,228.39,219.985,175.005,,252.272,275.255,283.2866666666667,292.9166666666667,306.68666666666667,306.43833333333333,301.9557142857143,291.59,283.90999999999997,276.594,272.994,267.40999999999997,263.884,262.5575,260.41499999999996,258.6525,257.97,258.38,256.174,265.598,273.67999999999995,273.26000000000005,276.702,277.9475,277.7125,278.446,283.838,282.214,281.49,278.182,276.08,275.65199999999993,273.19666666666666,271.59666666666664,271.095,270.0025,279.02,274.226,274.51,284.6175,291.88800000000003,303.3375,309.91499999999996,304.21,282.9,270.1875,264.008,310.52000000000004,307.056,302.694,291.244,310.0,295.84166666666664,296.17333333333335,L8
2021-02-19 22:13:27+00:00,225.82999999999998,219.985,175.005,237.17,241.71749999999997,271.55,279.7383333333333,288.09499999999997,303.58166666666665,304.9183333333333,301.5385714285714,290.605,283.1333333333333,274.786,272.038,265.86199999999997,262.336,262.918,260.832,259.056,259.46,256.96999999999997,254.5,264.65999999999997,272.73,272.756,277.294,277.46000000000004,276.9325,278.09800000000007,283.198,281.116,280.76800000000003,277.258,277.31399999999996,276.1666666666667,274.215,272.0825,269.10749999999996,268.38,278.368,273.18,273.75,283.2525,290.128,303.572,310.216,305.03,284.854,273.008,260.554,309.892,305.392,300.87600000000003,289.66999999999996,307.81,292.1033333333333,291.10499999999996,L8
2021-03-23 22:13:13+00:00,225.82999999999998,220.44,172.25,237.17,241.1975,271.11,279.518,287.804,300.51,304.53599999999994,303.07,291.53200000000004,283.88,274.95500000000004,272.9325,265.77,261.5,262.0875,259.9625,257.26250000000005,258.955,255.88400000000001,252.94400000000002,263.904,272.785,273.6625,278.315,278.59749999999997,278.465,279.398,283.956,281.712,281.754,278.354,278.494,276.11199999999997,275.5,273.2033333333333,270.29,268.82,280.775,276.105,277.44666666666666,285.06,289.7125,302.315,307.9375,305.5175,286.70799999999997,275.934,263.066,310.204,304.8,301.49799999999993,295.212,307.924,289.88,290.15,L8
2021-05-17 22:19:12+00:00,223.27,,,237.17,241.89333333333332,265.64,279.765,283.318,292.96,300.336,294.9,287.524,280.51599999999996,271.4725,269.0575,263.03999999999996,258.51,258.56399999999996,257.908,254.382,254.92799999999997,250.96599999999998,247.46800000000002,264.35749999999996,263.29249999999996,273.6366666666667,271.6975,274.735,274.435,275.64000000000004,279.694,276.768,278.82800000000003,276.01599999999996,276.76,274.604,270.8725,270.0425,267.08000000000004,261.0575,273.492,266.53200000000004,269.655,279.3275,286.272,298.585,304.1725,300.3175,279.942,280.3425,266.6475,304.922,301.332,296.63199999999995,298.3525,307.9375,290.95000000000005,291.555,L8
2021-06-02 22:19:21+00:00,223.27,,,237.17,241.89333333333332,265.64,279.765,279.62,289.01666666666665,297.845,291.675,283.8833333333333,277.8616666666666,269.26000000000005,266.586,259.652,255.13,256.3,256.045,252.57666666666668,252.31833333333336,248.12833333333333,244.06833333333336,264.35749999999996,259.32599999999996,273.6366666666667,266.894,271.77799999999996,271.43999999999994,271.93666666666667,276.23333333333335,274.4266666666667,276.33333333333337,273.4166666666667,275.03000000000003,272.71,266.51599999999996,267.87199999999996,264.22200000000004,257.11199999999997,268.8533333333333,260.72333333333336,263.27,274.88199999999995,283.10833333333335,295.214,300.2,296.428,274.54,280.3425,266.6475,300.73,298.985,292.60499999999996,298.3525,307.9375,290.95000000000005,291.555,L8
2021-08-30 22:13:38+00:00,,,,,240.59999999999997,254.83500000000004,291.365,283.6,291.47,302.3925,295.125,285.75,279.035,271.44,267.15749999999997,260.385,254.5375,255.66,256.2175,252.0875,250.27249999999998,245.8125,240.88,266.38,256.74,276.215,264.03,270.92,271.2475,269.98249999999996,274.045,272.915,274.65999999999997,272.0425,274.675,272.1775,264.53,266.72249999999997,263.525,255.4425,258.005,249.3775,259.8675,272.855,281.3175,294.29499999999996,298.60749999999996,295.14250000000004,270.02,288.375,264.9,298.12,299.71,293.3675,292.08,308.385,293.64,292.41499999999996,L8
2021-09-06 22:19:50+00:00,,,,,239.1233333333333,254.83500000000004,290.7766666666667,290.134,295.77000000000004,306.442,297.13,289.58599999999996,288.438,274.682,270.646,262.91999999999996,258.70799999999997,257.26,257.858,254.58800000000002,252.456,249.24200000000002,244.594,266.94,262.552,279.06,267.34000000000003,272.94,273.27799999999996,272.08599999999996,277.142,276.11400000000003,277.23,275.43600000000004,278.22799999999995,272.088,266.54,267.974,264.76,259.054,261.51,258.04200000000003,269.948,277.63199999999995,285.238,296.34,301.496,298.77,279.052,296.26,281.35999999999996,302.294,303.23999999999995,298.472,302.09999999999997,310.7633333333333,292.1033333333333,285.95666666666665,L8
2021-11-02 22:13:50+00:00,,,,,239.78999999999996,261.69000000000005,297.30333333333334,302.05600000000004,294.57500000000005,306.81,296.71250000000003,288.35999999999996,288.575,274.1875,269.58500000000004,261.5675,257.38,255.2625,256.5775,253.6425,250.84500000000003,247.9625,242.92249999999999,267.585,259.87,281.325,264.855,271.44,271.55499999999995,269.7674999999999,274.9175,274.32250000000005,275.475,287.418,290.758,270.28000000000003,263.995,275.996,273.534,255.845,259.05,255.025,267.4525,275.115,291.892,297.46799999999996,303.084,304.338,290.244,306.755,322.42333333333335,300.325,314.998,311.166,329.0233333333333,312.11,292.77,284.18,L8
2021-11-06 22:14:23+00:00,,,,,237.10999999999999,266.81666666666666,298.7875,305.9583333333333,305.642,306.81,296.71250000000003,302.03,299.66999999999996,285.14,279.678,271.47200000000004,262.352,261.976,263.51,262.694,254.988,251.82399999999998,248.442,272.61,263.706,280.9533333333333,269.642,275.472,275.92199999999997,277.1039999999999,282.96999999999997,283.468,284.54,294.14000000000004,295.5133333333333,280.55,273.63800000000003,276.81,280.9983333333333,263.976,270.692,259.85,270.54799999999994,278.296,292.34,298.0133333333333,304.06,305.50666666666666,294.17333333333335,311.26,328.5025,305.02,317.34499999999997,317.56666666666666,331.015,319.5133333333333,307.34666666666664,284.18,L9
2021-11-18 22:13:44+00:00,275.16,231.95,166.01,,237.42,281.6333333333334,302.54,316.935,328.48,314.45,302.10333333333335,317.746,318.246,304.29200000000003,297.478,287.4,274.704,271.072,271.712,273.858,267.466,256.35249999999996,253.92000000000002,272.61,277.492,287.105,282.04400000000004,286.408,289.94,294.01599999999996,299.13800000000003,298.29200000000003,297.436,305.99833333333333,306.83833333333337,295.9,290.558,280.06,293.57,278.796,283.79799999999994,267.7525,281.06399999999996,286.024,298.1716666666667,302.16333333333336,309.54333333333335,313.42333333333335,308.4866666666667,321.7625,332.912,318.264,328.0083333333334,329.25500000000005,332.32399999999996,324.91,320.0875,284.18,L8
2021-12-20 22:13:44+00:00,275.16,231.95,166.01,,233.74333333333334,280.045,302.06,326.9733333333333,344.05600000000004,339.1433333333334,331.2033333333333,341.04200000000003,341.07800000000003,325.66400000000004,307.6725,297.72499999999997,283.8225,277.59499999999997,277.9575,281.43499999999995,278.66999999999996,263.8233333333333,262.87000000000006,272.61,286.0,287.105,290.63500000000005,293.02250000000004,297.56,304.16499999999996,309.19,307.185,305.83,315.114,321.8666666666667,304.065,300.925,285.2775,301.726,288.1625,293.3325,279.77666666666664,291.8975,293.255,304.348,306.25,314.59000000000003,319.934,320.678,321.7625,332.912,326.29200000000003,342.47166666666664,340.612,332.32399999999996,324.91,320.0875,284.18,L8
2022-01-12 22:19:49+00:00,275.16,231.95,166.01,,228.03142857142856,277.47799999999995,300.2357142857143,324.83,341.6016666666667,340.59749999999997,335.35,342.5683333333333,342.4583333333333,325.985,304.668,297.72499999999997,284.496,275.692,274.436,276.79200000000003,275.83666666666664,262.28999999999996,261.7475,273.225,283.812,284.772,288.554,290.622,298.422,304.16499999999996,304.58,307.185,305.83,315.114,321.8666666666667,304.065,300.925,286.368,301.726,288.2,289.6,279.275,290.21,290.216,301.5883333333333,305.2266666666667,312.76666666666665,317.9216666666667,318.65333333333336,319.27,328.90333333333336,324.39500000000004,342.47166666666664,336.055,330.7716666666667,324.538,320.492,284.18,L8
2022-01-20 22:19:51+00:00,275.16,231.95,166.01,,227.70374999999999,277.7233333333333,300.85125,325.39125,342.5242857142857,340.59749999999997,335.35,342.5683333333333,342.4583333333333,325.985,304.668,297.72499999999997,284.496,275.692,274.436,276.79200000000003,277.10857142857145,262.28999999999996,261.7475,273.225,283.812,284.772,288.554,290.622,298.422,304.16499999999996,304.58,307.185,305.83,315.114,321.8666666666667,314.418,300.925,286.368,301.726,298.1,289.6,279.275,290.21,290.216,301.5883333333333,307.7142857142857,312.80428571428575,320.6914285714286,318.65333333333336,319.27,328.90333333333336,324.39500000000004,342.47166666666664,336.055,330.7716666666667,324.538,320.492,284.18,L9
2022-01-21 22:13:35+00:00,281.34000000000003,231.95,166.01,,227.14666666666665,276.0728571428571,299.38666666666666,323.25333333333333,340.62,340.62,336.66999999999996,342.45714285714286,343.7085714285714,328.86285714285714,308.38166666666666,299.282,282.50666666666666,276.185,274.436,276.79200000000003,277.10857142857145,262.26599999999996,260.826,271.16400000000004,281.82666666666665,282.93333333333334,286.7666666666667,288.61333333333334,295.40833333333336,304.16499999999996,301.17,302.148,301.834,309.13,315.64,314.418,300.925,286.368,301.726,305.2871428571429,289.6,279.275,289.445,288.865,300.31857142857143,306.8275,311.83125,318.78875000000005,315.1557142857143,315.325,324.12857142857143,323.24714285714293,342.47166666666664,331.63142857142856,328.01142857142855,322.205,317.67833333333334,284.18,L8
2022-01-28 22:19:43+00:00,281.34000000000003,231.95,163.14,,227.88199999999998,277.12874999999997,300.286,324.135,341.4188888888889,343.22,341.17833333333334,346.22875,348.5475,328.86285714285714,308.38166666666666,299.282,282.50666666666666,276.185,274.436,278.1533333333333,277.635,262.26599999999996,271.56333333333333,271.16400000000004,285.51142857142855,285.78714285714284,288.7957142857143,288.61333333333334,295.40833333333336,308.95799999999997,301.95714285714286,305.34333333333336,301.834,309.13,315.64,320.5733333333333,308.716,286.368,308.5316666666667,309.00375,289.6,279.275,289.445,288.865,300.31857142857143,306.8275,311.83125,318.78875000000005,315.1557142857143,315.325,324.12857142857143,325.5325,344.2957142857143,331.63142857142856,328.01142857142855,322.205,317.67833333333334,284.18,L8
2022-02-13 22:19:40+00:00,281.34000000000003,231.95,163.14,,227.88199999999998,275.1255555555556,297.7,324.135,337.31000000000006,338.02714285714285,341.17833333333334,346.22875,348.5475,328.86285714285714,308.38166666666666,299.282,278.6542857142857,273.28142857142853,270.635,274.0857142857143,274.37111111111113,262.26599999999996,271.56333333333333,271.16400000000004,283.04125,283.72249999999997,286.71250000000003,286.6642857142857,292.15,303.12499999999994,299.3,301.50714285714287,297.86833333333334,303.5257142857143,310.09875,324.56428571428575,312.25166666666667,294.04,311.49857142857144,303.13,285.0466666666667,275.156,285.91285714285715,285.97285714285715,298.4175,305.62333333333333,311.1644444444444,317.30333333333334,311.4225,308.86428571428576,315.765,323.31444444444446,338.7625,327.08,322.2625,318.97285714285715,313.2342857142857,281.62333333333333,L8
2022-03-01 22:19:36+00:00,281.34000000000003,231.95,163.14,,227.2,275.919,297.95363636363635,324.81,337.45400000000006,339.5657142857143,351.28833333333336,351.2075,354.69875,340.58,322.02666666666664,309.394,284.4171428571429,276.8128571428571,272.7966666666667,275.9814285714286,275.8077777777778,265.358,277.065,272.1775,286.70375,286.40749999999997,288.50124999999997,287.9442857142857,293.78428571428566,306.15500000000003,300.665,302.21999999999997,301.2216666666667,306.42,311.27625,326.32,315.80833333333334,299.455,316.28428571428566,304.77666666666664,287.41333333333336,280.06,289.5057142857143,288.40285714285716,298.88875,306.1422222222222,311.7233333333333,318.0966666666667,313.29499999999996,311.08,323.35,325.6355555555556,340.7075,327.35714285714283,326.3342857142857,320.685,320.4157142857143,305.82,L8
2022-03-09 22:19:37+00:00,281.34000000000003,231.95,163.14,,225.762,275.2672727272727,297.52272727272725,322.981,337.65700000000004,339.2457142857143,360.51599999999996,352.15000000000003,354.0375,344.50142857142856,325.27333333333337,313.982,286.2814285714286,278.04,272.78333333333336,275.5785714285714,275.9144444444444,264.402,277.0683333333333,272.5875,285.43125,285.42499999999995,288.30125,287.8542857142857,293.55571428571426,306.28499999999997,300.15,301.3342857142857,300.52000000000004,305.56,310.21625,327.64428571428573,316.5283333333333,299.68833333333333,317.4757142857143,304.97999999999996,286.92833333333334,275.89,284.7185714285714,286.1657142857143,297.7425,305.9133333333333,311.0244444444445,317.31666666666666,311.23625,308.92142857142863,321.15749999999997,325.09,340.33625,326.17571428571426,325.2728571428571,321.5683333333333,325.5828571428571,325.12666666666667,L9
2022-03-25 22:19:32+00:00,281.34000000000003,231.95,163.14,,225.762,275.2672727272727,296.17333333333335,320.3172727272727,334.83272727272725,336.26375,360.51599999999996,346.65333333333336,347.15777777777777,337.28249999999997,318.92,307.21166666666664,284.11625,277.85,271.76142857142855,273.67625,275.9144444444444,264.402,277.0683333333333,272.5875,285.43125,285.42499999999995,288.30125,286.84625,291.94,306.28499999999997,300.15,301.3342857142857,300.52000000000004,305.56,310.21625,327.64428571428573,316.5283333333333,299.68833333333333,317.4757142857143,304.97999999999996,286.92833333333334,275.89,284.7185714285714,286.1657142857143,297.01666666666665,305.613,310.73699999999997,316.197,308.9577777777778,306.515,314.9,323.748,336.7288888888889,323.51,321.465,319.7142857142857,322.23625,317.725,L9
2022-03-26 22:13:11+00:00,281.34000000000003,231.95,163.14,,226.66636363636363,275.2672727272727,295.3615384615385,318.59833333333336,333.09583333333336,334.48,360.51599999999996,343.01000000000005,342.525,332.74333333333334,315.47,303.61571428571426,283.9211111111111,278.18666666666667,271.4125,272.54999999999995,274.57599999999996,263.81666666666666,274.4157142857143,271.424,284.4433333333333,284.60555555555555,287.40555555555557,286.19555555555553,290.9211111111111,303.1171428571428,298.67555555555555,299.27,298.4057142857143,302.54125,307.36555555555555,321.745,310.99285714285713,295.9214285714285,312.01125,301.64,285.1142857142857,275.1133333333333,283.73875,285.2975,296.509,305.35909090909087,310.51181818181817,315.6181818181818,307.73400000000004,305.55444444444447,314.9,323.748,336.7288888888889,323.51,321.465,319.1425,320.21555555555557,316.674,L8
2022-04-02 22:19:19+00:00,281.34000000000003,231.95,163.14,,228.15166666666664,277.4941666666667,296.77,319.4553846153846,333.3761538461539,335.91400000000004,365.44666666666666,343.01000000000005,342.525,332.74333333333334,315.47,303.61571428571426,283.9211111111111,278.18666666666667,271.4125,272.54999999999995,274.57599999999996,263.81666666666666,274.4157142857143,271.424,284.4433333333333,284.60555555555555,287.40555555555557,286.19555555555553,290.9211111111111,303.1171428571428,298.67555555555555,299.27,298.4057142857143,302.54125,307.36555555555555,321.745,310.99285714285713,295.9214285714285,312.01125,301.64,285.1142857142857,275.1133333333333,283.73875,285.2975,296.509,305.35909090909087,310.51181818181817,315.6181818181818,307.73400000000004,305.55444444444447,314.9,323.748,336.7288888888889,323.51,321.465,319.1425,320.21555555555557,316.674,L8
2022-04-03 22:13:21+00:00,281.34000000000003,231.95,163.14,,230.98538461538462,277.4941666666667,296.77,319.4553846153846,333.3761538461539,335.91400000000004,365.44666666666666,343.01000000000005,342.525,332.74333333333334,315.47,303.61571428571426,283.9211111111111,278.18666666666667,271.4125,272.54999999999995,274.57599999999996,263.81666666666666,274.4157142857143,271.424,284.4433333333333,284.60555555555555,287.40555555555557,286.19555555555553,290.9211111111111,303.1171428571428,298.67555555555555,299.27,298.4057142857143,302.54125,307.36555555555555,321.745,310.99285714285713,295.9214285714285,312.01125,301.64,285.1142857142857,275.1133333333333,283.73875,285.2975,296.509,305.35909090909087,310.51181818181817,315.6181818181818,307.73400000000004,305.55444444444447,314.9,323.748,336.7288888888889,323.51,321.465,319.1425,320.21555555555557,316.674,L9
2022-05-05 22:13:06+00:00,281.34000000000003,231.95,163.14,,230.3025,277.14,296.81857142857143,317.52923076923076,333.0892857142857,336.23818181818183,361.73285714285714,342.0790909090909,340.8954545454545,331.431,315.03555555555556,303.545,285.091,279.696,272.6355555555556,272.804,274.31454545454545,264.4214285714285,273.35,272.18666666666667,284.29,284.816,287.591,286.643,290.85499999999996,301.775,298.096,298.59333333333336,297.8175,296.39125,301.6377777777777,318.65,308.56,292.15285714285716,309.03625,300.5163636363636,285.1142857142857,275.1133333333333,283.73875,285.2975,293.998,305.26181818181817,310.50545454545454,314.15727272727275,305.471,306.761,306.44875,323.748,333.30625,317.5585714285714,314.3642857142857,319.1425,320.21555555555557,316.674,L9
2022-05-20 22:19:32+00:00,287.52,,160.27,,229.59,276.32,290.08076923076925,311.0225,321.75230769230774,331.3225,350.89125,332.294,330.80699999999996,320.72111111111116,302.755,290.3414285714286,278.4077777777777,273.31555555555553,267.3971428571429,266.3075,271.63222222222225,263.94666666666666,266.90500000000003,263.8916666666667,279.03222222222223,279.3888888888889,280.07222222222225,278.90666666666664,281.82,287.4371428571429,285.2388888888889,285.54999999999995,284.29428571428576,280.4857142857143,289.23125,307.11125,294.5728571428571,287.90142857142854,295.5585714285714,294.25,269.43,267.94,274.15142857142854,277.26714285714286,289.4911111111111,302.788,306.65399999999994,308.922,294.0344444444445,287.24111111111114,280.00428571428574,316.33222222222224,330.9283333333333,299.81,305.2,312.9533333333333,312.44714285714286,316.674,L8
2022-05-28 22:19:06+00:00,287.52,,160.27,,229.59,276.32,286.06357142857144,307.77230769230766,318.9642857142857,328.2107692307692,343.62666666666667,326.99,325.21272727272725,315.056,297.99555555555554,284.3825,273.56,273.31555555555553,267.3971428571429,266.3075,271.63222222222225,263.94666666666666,262.29333333333335,258.50142857142856,276.694,277.825,278.346,277.469,279.83299999999997,284.045,282.875,283.46,282.38125,278.39875,286.2944444444444,302.09888888888895,294.5728571428571,287.90142857142854,288.3525,290.2827272727273,267.1471428571429,264.11,269.08625,275.16125,287.832,301.18454545454546,305.4236363636364,306.8954545454545,289.28100000000006,278.383,271.2975,313.459,330.9283333333333,296.8457142857143,305.2,312.9533333333333,312.44714285714286,316.674,L9
2022-06-05 22:19:39+00:00,287.52,,160.27,,229.59,276.32,282.364,304.54285714285714,311.6826666666667,324.9142857142857,337.25100000000003,321.88666666666666,320.02,310.17454545454547,293.84000000000003,280.0266666666667,270.3118181818182,268.965,263.84250000000003,263.02222222222224,267.871,258.9085714285714,257.707,254.86375,274.5609090909091,275.98636363636365,275.7827272727273,275.60818181818183,277.7681818181818,280.65,279.90818181818184,280.448,279.8611111111111,276.1611111111111,283.599,297.922,287.05125,281.21750000000003,283.4344444444444,286.77,265.34000000000003,261.38,264.68111111111114,271.8955555555556,285.74818181818176,299.7133333333333,303.9608333333333,304.6433333333334,285.38000000000005,270.5890909090909,263.82,310.36454545454546,324.61285714285714,294.01374999999996,305.2,312.9533333333333,312.44714285714286,316.674,L8
2022-06-21 22:19:48+00:00,287.52,,160.27,,231.17111111111112,276.43555555555554,281.12857142857143,303.2492307692308,302.0853333333333,319.5414285714286,329.16400000000004,312.34583333333336,310.445,300.7318181818182,290.6354545454546,276.596,267.5225,265.19454545454545,261.03333333333336,260.446,261.5,255.08124999999998,253.5727272727273,250.6955555555556,272.3925,274.19166666666666,273.90000000000003,275.60818181818183,277.7681818181818,280.65,279.90818181818184,280.448,278.244,274.39099999999996,273.449,294.2209090909091,281.42777777777775,276.13,279.398,283.4984615384615,262.84888888888895,257.49666666666667,257.92600000000004,271.8955555555556,283.14916666666664,297.89,301.6938461538461,301.03153846153845,281.46333333333337,263.58,257.04900000000004,306.25,311.9342857142857,291.41555555555556,305.2,312.9533333333333,312.44714285714286,316.674,L8
2022-06-22 22:13:14+00:00,287.52,,160.27,,231.17111111111112,276.43555555555554,277.4166666666667,300.6028571428571,296.306875,317.616,325.2390909090909,309.2623076923077,307.36615384615385,297.98,288.3641666666667,274.01363636363635,265.3353846153846,262.6125,259.338,258.8190909090909,259.3881818181818,252.62666666666667,250.33,247.892,271.04,272.9876923076923,272.85846153846154,274.8808333333333,276.76416666666665,278.73400000000004,278.71583333333336,279.23454545454547,277.4318181818182,273.21636363636367,272.41818181818184,291.42333333333335,277.581,273.034,276.34090909090907,280.93857142857144,261.26300000000003,254.94099999999997,253.18363636363637,271.8955555555556,281.0153846153846,296.77785714285716,300.09928571428566,298.50428571428574,278.63615384615383,258.0746153846154,251.6727272727273,303.9591666666667,309.3275,289.764,305.2,312.9533333333333,312.44714285714286,316.674,L9
