dates,satname,nzd0182-0000,nzd0182-0006,nzd0182-0001,nzd0182-0005,nzd0182-0002,nzd0182-0003,nzd0182-0004
2021-12-28 22:12:30.275000,L9,265.44,,250.97,215.90,239.88,248.68,221.08
2022-01-21 22:11:59.917000,L8,264.85,250.58,245.83,254.37,232.22,240.12,227.29
2022-01-29 22:12:05.530000,L9,261.40,246.31,242.98,250.33,218.31,204.19,219.92
2022-02-14 22:12:25.004000,L9,338.39,280.02,305.21,312.27,293.55,292.18,276.48
2022-02-22 22:11:50.626000,L8,262.09,246.55,244.21,247.75,220.16,220.02,218.70
2022-03-02 22:11:50.022000,L9,258.65,241.66,244.09,241.44,231.23,238.33,222.28
2022-03-18 22:11:49.046000,L9,281.63,,259.62,259.52,247.37,259.42,233.97
2022-03-27 22:05:58.509000,L9,264.75,232.52,243.61,249.95,235.80,244.34,227.69
2022-04-03 22:12:09.317000,L9,253.37,,253.98,213.71,250.46,206.94,176.24
2022-05-05 22:11:55.073000,L9,256.79,,255.29,,252.64,248.96,
2022-06-15 22:05:39.951000,L9,307.22,263.28,310.09,341.00,319.01,316.89,333.38
2022-09-10 22:12:03.656000,L9,,245.98,,234.12,,,236.79
2022-11-22 22:06:29.758000,L9,257.36,245.97,238.04,234.68,218.40,242.67,225.93
2022-12-24 22:06:26.081000,L9,259.50,237.20,234.00,232.72,212.25,231.76,219.51
2023-01-16 22:12:10.212000,L9,,254.12,,233.34,,,213.76
2023-01-17 22:06:18.381000,L8,270.03,,242.49,185.87,237.62,248.18,231.98
2023-02-17 22:12:13.542000,L9,261.57,251.46,242.37,239.68,238.68,243.76,214.54
2023-02-18 22:06:13.995000,L8,261.00,,236.32,213.47,226.27,236.92,195.64
2023-03-06 22:06:02.229000,L8,274.03,172.67,246.57,261.76,243.04,252.69,220.12
2023-03-13 22:11:47.152000,L8,262.98,,245.99,243.09,241.31,249.43,217.94
2023-03-14 22:06:11.235000,L9,268.69,,246.33,,243.58,251.53,220.57
2023-03-21 22:11:55.188000,L9,257.79,,243.11,235.76,237.96,244.88,184.31
2023-03-29 22:11:37.049000,L8,265.10,,247.06,255.16,243.25,251.26,224.28
2023-03-30 22:05:59.281000,L9,238.71,,238.16,236.35,231.61,243.39,193.44
2023-04-06 22:12:09.294000,L9,258.82,,253.80,,248.42,247.76,
2023-04-07 22:05:40.262000,L8,268.60,,247.73,266.36,244.31,253.43,222.83
2023-06-10 22:05:27.865000,L8,531.18,382.83,503.51,473.84,498.62,301.50,287.18
2023-08-04 22:11:40.478000,L8,260.60,,237.55,212.35,223.74,239.80,183.91
2023-08-05 22:05:47.142000,L9,256.73,,233.20,,182.54,238.00,176.21
2023-08-28 22:12:08.221000,L9,260.22,,256.28,,249.35,247.95,
2023-09-05 22:11:46.771000,L8,287.74,250.15,263.30,275.26,257.26,268.15,247.75
2023-10-07 22:11:57.146000,L8,,249.35,,229.75,,249.66,222.80
2023-11-01 22:06:14.963000,L8,246.42,248.24,236.90,235.51,240.54,249.23,226.73
2023-11-08 22:12:20.984000,L8,270.64,257.65,264.38,227.31,261.67,263.25,222.26
2023-11-24 22:12:27.954000,L8,271.18,264.05,267.31,238.93,265.26,264.72,235.84
2024-01-03 22:12:27.905000,L9,330.42,292.91,310.40,313.81,366.21,390.56,373.32
2024-01-11 22:12:20.397000,L8,327.61,299.22,314.33,310.01,320.17,307.73,315.13
2024-01-12 22:06:18.916000,L9,264.34,250.42,238.33,223.23,229.10,241.06,228.10
2024-01-20 22:06:07.304000,L8,262.94,,242.54,,237.12,244.54,221.01
2024-01-28 22:06:18.213000,L9,261.31,241.46,235.49,224.03,214.10,233.33,229.00
2024-02-20 22:12:20.045000,L9,264.65,243.86,261.13,226.92,254.47,251.99,215.68
2024-02-28 22:12:12.195000,L8,264.45,241.66,259.49,219.20,253.01,251.68,219.78
2024-03-15 22:12:01.931000,L8,265.62,217.47,260.28,220.28,253.79,254.58,223.87
2024-04-16 22:11:19.307000,L8,257.03,,241.66,228.14,229.66,244.03,226.72
2024-04-17 22:05:51.812000,L9,242.21,,235.48,,228.12,232.23,188.27
2024-05-03 22:05:38.004000,L9,248.35,,236.17,213.18,211.64,239.75,219.89
2024-05-18 22:10:55.940000,L8,262.52,,241.46,216.36,237.72,246.61,234.59
2024-08-06 22:11:21.454000,L8,254.11,,237.24,220.65,205.84,239.32,228.10
2024-08-22 22:11:34.534000,L8,250.42,,236.53,215.09,215.62,238.84,224.06
2024-09-07 22:11:43.073000,L8,259.94,234.13,245.34,235.91,240.47,248.82,237.88
2024-10-09 22:12:09.497000,L8,262.02,251.00,258.80,225.30,255.87,257.11,232.50
2024-10-26 22:06:12.211000,L9,259.78,251.58,240.54,229.75,237.22,247.74,234.12
2024-11-02 22:12:17.729000,L9,,263.05,,234.96,,,245.23
2024-11-11 22:06:03.683000,L9,262.96,252.31,243.84,244.70,240.38,250.69,244.77
2024-11-18 22:12:22.972000,L9,266.94,,263.04,181.03,261.24,258.21,232.19
2024-12-21 22:06:04.889000,L8,263.16,249.20,242.72,246.23,231.84,242.91,229.76
2025-01-06 22:06:06.570000,L8,313.96,281.28,285.50,312.91,287.90,287.96,274.51
2025-01-13 22:11:54.516000,L8,260.94,251.50,242.48,221.99,229.86,241.54,224.84
2025-01-14 22:06:13.228000,L9,261.49,244.25,237.67,216.88,221.24,234.00,219.49
2025-01-21 22:12:01.239000,L9,255.78,250.05,242.41,224.45,225.24,216.04,221.62
2025-01-30 22:06:08.189000,L9,,233.70,216.66,206.04,209.84,197.03,215.52
2025-02-06 22:11:55.429000,L9,259.53,,239.95,,220.54,207.17,
2025-02-07 22:06:05.260000,L8,261.17,244.26,239.52,222.31,223.96,234.08,221.09
2025-02-22 22:11:57.370000,L9,260.78,250.68,243.07,224.39,229.07,237.46,221.12
2025-03-10 22:11:52.276000,L9,251.29,178.68,240.64,224.50,228.41,236.31,194.41
2025-03-26 22:11:41.456000,L9,241.83,254.32,231.33,261.82,235.10,248.90,231.65
2025-04-04 22:05:51.931000,L9,261.01,,240.95,,231.77,238.03,201.12
2025-04-11 22:11:41.675000,L9,263.34,,247.54,247.57,242.31,248.72,232.86
2025-04-12 22:05:36.436000,L8,269.95,,247.24,268.24,241.44,251.64,234.87
2025-05-06 22:05:42.584000,L9,255.27,,240.16,225.16,212.97,246.25,229.33
2025-05-21 22:11:16.046000,L8,258.84,,241.39,214.87,229.24,247.83,237.23
2025-08-01 22:11:42.925000,L9,263.55,,247.20,254.18,242.70,252.62,246.28
2025-08-09 22:12:13.485000,L8,256.97,,256.76,208.58,253.52,251.83,224.44
2025-08-10 22:06:04.262000,L9,263.36,,242.29,239.73,234.42,249.05,235.58
2025-08-25 22:12:15.873000,L8,275.77,,270.48,220.44,268.02,265.34,251.00
2025-09-03 22:06:09.070000,L8,254.41,,237.82,234.94,224.37,241.08,194.07
2025-10-04 22:12:06.102000,L9,254.71,256.79,242.93,237.48,243.11,248.93,239.16
2025-10-04 22:12:30.061000,L9,330.50,309.63,312.17,349.07,305.67,356.03,346.85
