dates,satname,nzd0538-0000,nzd0538-0001,nzd0538-0002,nzd0538-0003,nzd0538-0004,nzd0538-0005,nzd0538-0006,nzd0538-0007,nzd0538-0008,nzd0538-0009,nzd0538-0010,nzd0538-0011,nzd0538-0012,nzd0538-0013,nzd0538-0014,nzd0538-0015,nzd0538-0016,nzd0538-0017,nzd0538-0018,nzd0538-0019
2022-09-10 22:14:51.402000,L9,,,,279.25,299.37,302.42,305.30,318.61,337.62,314.83,305.95,315.18,334.03,303.52,279.89,288.66,284.55,273.13,271.44,233.48
2022-09-17 22:21:06.325000,L9,322.92,320.01,331.84,327.67,344.36,348.23,353.25,362.69,364.79,354.39,352.95,359.19,356.15,356.97,336.64,335.98,336.99,331.90,327.29,295.28
2022-10-19 22:21:14.754000,L9,,,,,292.50,294.46,300.19,313.57,317.90,301.85,301.97,305.50,315.03,302.00,282.99,281.30,276.90,269.26,265.54,227.07
2022-12-06 22:21:13.854000,L9,302.04,289.34,295.55,297.24,317.54,324.10,335.76,353.27,354.26,335.30,326.50,333.27,333.41,327.81,328.88,317.92,308.40,302.56,307.99,270.19
2022-12-30 22:21:12.462000,L8,303.84,291.67,290.99,296.55,315.97,354.28,348.91,356.96,363.13,364.02,362.30,360.11,335.74,318.32,338.64,338.29,327.77,322.70,316.37,274.03
2023-01-07 22:21:14.460000,L9,,,,,,285.91,295.41,313.49,319.91,309.85,307.31,312.02,313.78,304.93,288.42,285.77,285.12,278.74,274.63,231.83
2023-01-08 22:15:00.142000,L8,297.12,277.01,228.86,282.92,297.44,310.50,312.43,330.58,331.30,321.68,319.17,323.02,322.83,313.28,303.47,297.39,297.79,288.82,295.23,267.08
2023-01-15 22:21:05.646000,L8,,,229.04,279.63,296.06,310.78,310.97,327.53,329.82,318.58,316.20,322.59,320.73,311.15,297.92,294.12,292.38,287.72,287.12,265.43
2023-02-01 22:15:05.201000,L9,296.44,267.51,230.15,283.39,291.77,309.33,313.08,330.58,330.15,320.80,319.68,322.32,327.03,314.50,301.47,295.54,294.38,287.03,294.37,267.94
2023-02-17 22:15:01.258000,L9,,,,283.52,286.16,310.49,313.31,339.07,352.24,330.12,324.61,327.24,333.41,314.29,308.63,300.47,305.10,290.33,295.28,267.68
2023-02-24 22:21:03.459000,L9,,,,,,,,,,302.14,304.02,309.02,311.91,298.95,285.40,279.18,279.61,269.65,265.56,228.39
2023-02-25 22:14:39.957000,L8,,,,,,,,313.57,321.57,306.88,306.06,310.24,314.15,304.08,286.01,283.06,281.90,271.01,267.94,233.34
2023-03-05 22:14:49.135000,L9,,,,,,279.55,283.47,314.95,318.66,305.66,305.22,313.18,316.49,301.79,290.38,284.14,283.13,275.63,276.39,233.93
2023-04-14 22:14:09.763000,L8,,,,,,282.45,292.18,310.86,316.39,301.46,300.71,304.80,310.76,291.04,283.84,280.51,278.56,271.59,270.85,223.77
2023-04-29 22:20:31.914000,L9,310.18,315.02,322.06,339.57,343.77,349.09,346.58,359.60,366.86,359.51,357.03,365.18,370.36,368.23,345.17,342.31,342.34,336.96,342.80,
2023-05-31 22:20:15.755000,L9,,,,,293.13,300.78,303.14,315.50,322.87,304.53,305.17,311.50,312.99,283.44,270.24,,,,,
2023-07-10 22:20:29.201000,L8,,,,,,299.78,299.17,318.59,320.17,298.72,298.28,308.12,319.23,282.63,272.01,253.64,269.14,264.74,264.54,223.28
2023-07-27 22:14:14.688000,L9,,,,,,291.57,298.70,311.62,318.82,294.53,289.52,303.13,317.75,281.75,265.61,,,,,
2023-08-27 22:20:47.606000,L8,,,,,,292.10,298.12,309.60,316.19,288.99,277.18,297.40,312.92,286.78,259.75,,,,,
2023-09-04 22:20:46.451000,L9,,,,,293.98,292.33,297.84,309.93,315.48,280.62,274.01,296.21,313.15,284.80,,,,,,
2023-09-05 22:14:34.496000,L8,,,,,294.01,295.55,300.09,313.78,316.60,291.59,280.39,297.85,314.94,286.52,,,,,,
2023-09-29 22:14:38.579000,L9,308.59,289.19,291.89,307.56,329.91,328.97,338.52,354.75,345.57,342.27,327.64,335.65,342.57,335.39,315.43,307.51,316.18,289.58,291.04,260.33
2023-10-22 22:21:02.157000,L9,,,,,293.65,300.43,305.47,314.55,317.83,305.06,304.79,310.82,312.22,301.69,283.44,276.99,272.49,265.70,265.08,224.11
2023-11-24 22:14:51.719000,L8,,,,,292.64,301.91,304.32,316.57,319.38,310.46,308.38,315.38,314.00,306.69,290.37,286.47,282.10,273.17,271.95,230.96
2023-12-09 22:21:02.419000,L9,303.06,287.95,295.49,306.87,322.13,328.35,345.02,350.52,355.16,340.63,328.12,325.97,331.89,316.54,303.92,298.85,292.54,285.35,286.18,278.86
2023-12-10 22:14:45.117000,L8,,,,,292.83,305.24,306.85,319.82,319.95,311.41,311.95,316.72,316.36,308.40,293.84,288.02,284.12,273.79,267.51,
2024-01-11 22:14:44.166000,L8,348.23,328.54,345.48,352.57,360.04,371.62,360.79,367.54,374.81,383.33,383.16,386.54,381.73,,,,,,,
2024-01-26 22:21:02.147000,L9,,,,,,284.58,298.45,318.58,323.72,312.99,310.70,316.01,317.85,307.77,292.81,289.58,284.29,278.89,277.41,232.15
2024-01-27 22:14:37.376000,L8,,,,,,261.50,261.26,315.57,320.50,310.13,307.71,313.03,316.38,304.38,290.69,286.72,281.78,274.68,273.33,230.49
2024-02-04 22:14:55.450000,L9,,,,,,261.89,261.41,313.89,321.47,309.57,307.36,312.28,312.61,304.66,287.37,286.25,279.80,270.73,268.95,229.04
2024-02-28 22:14:35.935000,L8,296.11,281.39,279.52,284.17,302.03,342.56,368.47,351.28,394.61,,,377.19,327.01,313.31,377.21,372.85,356.97,,344.76,279.88
2024-03-22 22:20:30.323000,L8,,,,,,267.04,290.61,314.62,317.55,307.14,306.82,312.30,313.09,303.01,288.34,284.66,278.35,271.45,268.92,229.51
2024-04-16 22:14:07.010000,L8,,,,,,293.08,300.75,314.73,320.69,310.01,306.10,312.22,318.15,303.21,288.71,285.86,280.54,273.26,274.11,231.80
2024-04-24 22:14:13.960000,L9,,,,,,293.33,298.77,316.81,316.74,304.73,304.81,312.01,315.15,299.45,287.31,283.86,274.09,269.50,267.73,224.97
2024-05-26 22:13:59.921000,L9,,,,,,289.76,294.02,314.05,315.71,303.84,300.73,306.78,316.84,286.99,278.57,280.24,270.94,267.89,265.35,222.33
2024-06-03 22:13:41.381000,L8,297.89,265.98,,290.01,301.88,309.84,314.82,343.43,331.98,322.23,315.71,322.26,335.36,307.10,294.31,292.57,287.96,278.25,280.98,260.60
2024-06-10 22:19:52.303000,L8,,,,,,288.59,292.05,316.00,316.19,302.96,298.55,308.24,317.37,282.64,272.21,,,,,
2024-06-19 22:13:49.014000,L8,,,,,,,269.95,315.35,311.87,290.23,290.44,304.81,317.37,279.89,,,,,,
2024-07-12 22:20:12.667000,L8,,,,,,299.67,300.53,318.47,320.17,302.63,300.91,307.61,321.92,288.80,279.00,280.17,269.70,265.25,263.80,217.82
2024-08-05 22:20:18.332000,L9,,,,,,287.86,298.05,314.84,318.12,303.54,294.55,305.68,315.78,284.89,271.96,254.51,266.17,264.08,259.40,
2024-08-13 22:20:26.422000,L8,,,,,,290.56,294.25,314.88,314.49,292.84,282.05,301.17,313.64,282.89,,,,,,
2024-08-30 22:14:23.037000,L9,,,,,293.16,299.56,303.41,315.83,318.14,302.88,292.54,304.15,318.69,293.52,267.27,,,,,
2024-09-07 22:14:30.806000,L8,,,,,293.31,296.87,299.12,316.69,315.70,298.70,291.77,303.86,315.41,295.60,271.27,262.60,266.45,263.72,258.46,
2024-09-22 22:20:32.853000,L9,,,,,,,291.14,311.70,314.94,293.88,287.19,300.40,311.72,289.35,266.61,257.20,235.47,,,
2024-10-16 22:20:51.445000,L8,305.00,282.76,296.81,291.14,308.60,313.54,341.11,354.25,352.26,339.60,327.94,332.99,333.57,330.92,321.64,316.27,316.09,311.25,305.04,277.43
2024-10-24 22:20:57.649000,L9,301.37,267.75,290.44,291.97,307.55,312.64,320.97,341.02,339.68,332.29,322.27,324.97,327.19,321.32,307.84,301.29,297.43,288.04,293.15,263.66
2024-11-10 22:14:37.391000,L8,,,274.13,293.65,302.59,313.57,316.41,336.81,336.93,335.11,325.52,323.61,327.19,325.29,312.20,293.71,290.73,262.16,,
2024-11-17 22:20:50.529000,L8,302.89,286.78,293.31,304.11,327.78,327.29,348.43,354.49,362.71,349.65,338.23,336.65,336.33,331.54,328.83,326.11,314.58,314.81,303.80,279.18
2024-11-25 22:21:03.583000,L9,289.45,264.82,,252.47,297.84,313.03,316.72,334.78,336.16,326.30,319.53,323.81,324.42,314.51,307.32,301.44,292.09,288.69,292.01,265.13
2024-12-04 22:14:48.196000,L9,293.21,276.05,268.01,284.08,300.57,310.06,314.46,327.41,330.61,316.08,313.28,321.76,321.76,313.44,301.78,294.96,289.76,285.34,287.25,248.88
2024-12-27 22:20:57.717000,L9,,,285.03,274.56,299.71,310.29,313.29,327.96,328.96,318.18,317.46,321.00,319.99,311.92,306.14,296.26,290.27,285.72,286.56,258.95
2025-01-05 22:14:42.782000,L9,298.29,267.24,231.64,277.34,299.37,307.15,312.93,324.33,329.90,321.84,316.03,322.80,320.93,313.32,306.35,297.73,290.57,285.20,285.70,266.89
2025-01-21 22:14:48.959000,L9,,,227.29,277.52,298.09,310.20,312.56,326.17,329.55,316.75,317.31,323.49,324.87,313.35,303.26,293.89,289.01,284.57,287.21,258.51
2025-01-28 22:20:54.198000,L9,,,,,,,,310.74,321.97,313.57,320.75,322.02,323.34,309.31,294.18,288.80,284.96,278.55,276.54,233.51
2025-02-13 22:20:58.575000,L9,299.92,284.33,233.26,289.84,307.56,312.87,317.08,340.99,340.53,326.98,321.86,324.96,327.47,315.88,307.36,302.87,294.38,287.21,293.42,265.82
2025-03-01 22:20:51.126000,L9,,,229.31,283.32,298.88,313.79,340.65,342.66,354.74,334.74,326.39,327.26,328.15,312.41,308.53,296.44,290.60,284.98,284.58,257.19
2025-04-03 22:14:16.015000,L8,,,,,,297.43,301.62,316.80,320.09,308.08,305.96,313.35,316.24,302.45,291.12,284.55,278.53,270.32,267.90,231.44
2025-04-10 22:20:22.528000,L8,,,287.17,285.39,301.99,308.72,314.69,323.32,330.74,321.65,317.38,322.26,329.18,311.28,296.42,292.08,288.82,278.15,282.43,255.91
2025-04-11 22:14:29.386000,L9,,,279.55,289.66,301.12,309.66,315.44,333.02,330.65,320.78,318.02,321.78,326.54,309.04,294.82,292.45,288.65,280.90,283.29,259.53
2025-05-04 22:20:29.330000,L9,,,,,,294.65,298.44,315.01,314.32,302.16,301.69,309.11,313.52,285.77,285.60,283.28,275.01,269.20,266.97,221.78
2025-05-05 22:14:00.333000,L8,,,,,,291.70,297.06,312.77,317.30,304.22,301.50,307.61,315.99,285.03,275.45,255.81,271.41,266.48,265.18,216.35
2025-05-13 22:14:10.289000,L9,,,,,,272.69,290.04,311.56,306.67,284.59,290.72,304.96,312.47,278.93,267.16,,,,,
2025-06-14 22:14:10.978000,L9,301.26,277.13,,287.94,303.82,310.30,315.28,344.23,335.40,320.46,315.97,327.92,367.33,307.91,301.01,295.88,287.06,281.46,290.92,252.07
2025-06-22 22:14:19.462000,L8,303.63,283.66,231.91,286.13,308.34,314.71,315.47,339.79,352.44,323.47,319.58,329.92,356.04,308.22,305.73,302.10,293.25,300.66,291.23,258.09
2025-06-29 22:20:32.772000,L8,,,,,,290.27,294.98,312.41,308.98,288.29,288.17,306.62,316.34,278.74,,,,,,
2025-07-07 22:20:30.891000,L9,,,,,293.11,299.32,305.93,319.13,324.77,306.54,305.36,315.74,324.50,288.90,282.61,282.80,273.86,271.85,269.03,205.57
2025-07-15 22:20:37.213000,L8,,,,,,302.44,301.70,319.88,322.02,302.14,301.14,312.41,329.17,284.44,276.96,280.92,272.77,268.97,265.25,
2025-07-23 22:20:39.223000,L9,,,,,295.92,301.99,306.48,317.29,322.81,302.03,303.65,311.32,329.11,291.57,279.09,275.56,270.81,269.43,264.35,223.45
2025-08-25 22:14:39.643000,L8,,,289.72,291.43,302.78,312.32,314.01,333.42,330.24,314.87,311.42,321.17,337.95,310.28,292.00,286.83,277.51,273.36,270.72,232.87
2025-09-02 22:14:47.227000,L9,,,,281.27,299.56,302.75,306.80,317.13,323.95,306.57,299.21,307.66,320.06,302.52,277.68,262.78,270.30,265.81,263.76,209.97
2025-09-18 22:14:49.542000,L9,,,,,292.65,301.65,303.53,316.35,314.81,300.64,289.02,303.25,315.96,290.65,270.43,264.40,265.60,265.81,258.29,
2025-10-11 22:21:09.442000,L9,299.95,273.74,287.63,292.83,303.24,313.87,317.08,332.97,330.34,325.75,320.38,326.12,332.06,316.55,296.83,292.86,288.60,275.74,281.19,237.26
2025-11-13 22:14:52.318000,L8,,,,,284.29,301.04,308.66,316.24,320.32,316.81,312.54,315.19,316.82,308.20,291.34,288.30,283.59,273.39,274.56,227.18
