dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0064,nzd0269-0065,nzd0269-0070,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,satname
2020-03-13 22:06:18+00:00,303.0133333333333,323.88,327.415,327.4266666666667,303.81,337.8433333333333,328.87333333333333,311.145,323.20500000000004,325.58000000000004,331.98,308.62,316.54,300.96,301.56,335.66499999999996,324.53,316.88,321.93499999999995,316.75,315.895,321.83500000000004,320.9733333333333,315.8433333333333,307.66,300.59999999999997,295.95500000000004,296.0,294.585,305.95,301.23333333333335,277.9,283.47,285.77,251.47499999999997,260.5,238.32,,282.4,256.18,288.77,273.36,279.14,284.365,291.09000000000003,297.655,294.06,,,306.62,290.855,300.06,293.78499999999997,307.1566666666667,280.97,314.66999999999996,300.80333333333334,306.0133333333333,297.145,306.34666666666664,297.255,285.475,281.735,288.04,291.225,301.845,301.39000000000004,311.97249999999997,297.91499999999996,302.3866666666667,307.9275,314.9433333333333,303.095,322.40000000000003,301.98333333333335,309.7,312.04999999999995,312.185,310.0233333333333,309.78499999999997,302.66499999999996,262.19000000000005,340.51,343.40999999999997,327.29333333333335,328.47,324.325,330.20500000000004,324.2875,324.0,332.915,344.88,347.59,353.08500000000004,341.9325,308.955,311.275,331.21,331.24,311.96500000000003,323.66499999999996,343.575,,343.09,337.595,337.81,338.50666666666666,325.2125,331.76,329.28499999999997,324.84,,,,,,311.12,315.19,,325.89,298.325,285.26,295.17499999999995,267.35,291.25666666666666,280.27,293.81,L8
2020-03-29 22:06:09+00:00,297.405,317.755,327.415,327.4266666666667,303.81,333.3675,336.0175,320.29333333333335,323.20500000000004,325.58000000000004,331.98,308.62,316.54,300.96,301.56,335.66499999999996,324.53,316.88,321.93499999999995,309.63,310.9633333333333,312.32,316.5075,312.415,303.4175,296.4325,289.17,296.0,294.585,305.95,301.23333333333335,277.9,283.47,284.09999999999997,254.9033333333333,259.635,236.15000000000003,261.62,282.4,256.18,288.77,273.36,279.5733333333333,283.42,292.37333333333333,294.1133333333333,295.77,,,306.62,290.855,300.06,293.6133333333333,307.1566666666667,280.97,281.2733333333333,300.2125,282.9425,297.145,303.1725,296.33,287.26,280.65333333333336,291.9775,289.3833333333333,295.73,297.2225,307.444,296.9266666666667,301.9725,304.188,308.47,300.38,322.40000000000003,301.98333333333335,309.7,312.04999999999995,312.185,310.0233333333333,322.0133333333333,302.66499999999996,262.19000000000005,340.51,343.40999999999997,327.29333333333335,328.47,324.325,330.20500000000004,326.314,323.955,330.66,342.03999999999996,346.7933333333333,352.228,343.65,306.108,311.275,331.21,331.24,311.96500000000003,323.66499999999996,343.575,,339.11,339.45,338.3925,335.785,328.94,330.14,329.28499999999997,324.84,,,,,,311.12,277.8566666666666,217.32,325.89,294.63,285.555,295.17499999999995,267.35,291.25666666666666,280.27,293.81,L8
2020-07-19 22:06:19+00:00,313.6933333333333,320.16499999999996,,333.14,,342.2266666666667,345.93333333333334,327.71999999999997,340.11,339.5,351.1,,342.1,345.02,,354.41499999999996,344.45,321.185,341.78,307.03499999999997,301.1,293.29,313.1,306.14500000000004,300.645,292.53499999999997,286.635,297.16,293.65,,306.285,,,280.76,261.76,258.77,233.98,261.62,,,,,280.44,281.53,294.94,297.46999999999997,297.48,,,,,,293.27,334.83,,213.29,298.11999999999995,243.69333333333336,,309.105,294.48,290.83,278.49,294.78000000000003,285.7,283.5,299.33000000000004,318.34999999999997,294.95,301.41,305.90333333333336,312.06000000000006,294.95,338.21,298.13,306.88,,,307.56,346.47,,,,,336.83,339.66,,,327.6266666666667,324.7633333333333,331.5,342.03999999999996,344.73999999999995,350.0466666666667,345.99,315.355,318.61333333333334,327.19500000000005,331.24,,,,,337.18500000000006,342.415,341.505,329.92500000000007,334.7125,332.03000000000003,333.92,326.325,328.14,,,,,,214.61,214.195,325.89,287.24,285.85,291.46,270.52,297.97,,293.81,L8
2021-02-12 22:06:31+00:00,,,,,,,,341.46,,342.53,,,,,,,342.42,,338.38,,,,,,354.43,,,,,,,,,,,,,,,,,,,,332.22,,,,,,,,,,309.0,209.54,,209.9,,,,,,,,,,,,340.5,345.99,,,,,,,,342.94,343.33,,,,345.72,336.23,,340.78,,,,,368.69,362.91,,,325.13,318.05,329.96,,,349.61,351.57,,,332.62,346.93,,330.09,351.66,339.85,,,,,,,,233.06,212.57,,,,,304.68,,,346.27,L8
2022-01-30 22:06:34+00:00,326.02,332.39,333.21,331.6,333.68,341.92,347.66,,361.73,354.2,346.28,335.97,338.24,,334.02,329.66,326.94,329.69,320.92,327.18,325.1,330.79,329.45,334.49,327.01,336.87,,,,,,,,,,,,,298.21,294.24,302.87,318.44,,,,,,,,,325.75,335.67,320.95,317.18,,211.39,,212.14,,,,,,,,,,,326.19,,337.6,319.3,332.08,339.84,,,,345.88,332.96,333.48,,,345.52,,,343.34,,,339.37,,,342.58,,352.87,,313.3,305.6,314.17,318.1,,347.35,,,352.23,347.77,341.69,336.08,,,341.46,331.45,,270.51,,,,,227.21,209.63,337.21,,,,281.82,306.88,315.01,,L8
2022-02-23 22:06:32+00:00,315.33,321.62,330.815,337.33000000000004,321.485,325.4,347.66,310.06,334.5,332.845,334.205,321.285,328.735,308.39,320.2,322.99,319.08500000000004,321.28,315.64,320.93,320.69500000000005,324.02,319.39,333.46000000000004,316.96500000000003,319.735,297.72,298.35,295.25,309.81,295.74,278.98,,,,,,,298.21,294.24,285.97,304.635,278.1,288.34,290.2,285.48,295.6,,,310.92,314.19,316.83000000000004,320.95,317.18,,211.39,,212.14,,,,,281.77,294.09,300.69,293.19,288.45,295.23,313.03,310.71,321.76,305.31,314.585,321.595,301.93,308.09,308.7,326.73,322.155,321.925,297.02,254.14,343.96,346.96,320.36,332.975,326.82,,333.725,323.42,332.01,342.065,,357.345,,311.015,312.79,314.17,312.055,314.57,333.815,342.49,349.5,352.23,344.91499999999996,341.69,336.08,,326.52,335.71500000000003,320.235,327.3,270.51,,,,,227.21,209.63,337.21,296.07,289.15,,281.82,306.88,315.01,,L9
2022-03-27 22:06:22+00:00,312.22666666666663,319.2733333333333,329.65333333333336,337.33000000000004,323.6333333333334,319.2033333333333,347.66,310.06,334.5,332.845,334.205,321.285,328.0833333333333,308.39,320.2,322.99,319.08500000000004,321.28,315.64,320.93,320.69500000000005,324.02,319.39,333.46000000000004,315.4666666666667,313.32666666666665,298.785,298.82000000000005,293.055,312.53499999999997,287.69,278.98,281.97,281.95,266.39,,,,298.21,294.24,285.97,304.635,278.1,288.34,290.2,285.48,295.6,,,310.92,314.19,316.83000000000004,320.95,317.18,,211.39,,212.14,,,,,283.815,292.37,297.28499999999997,293.845,291.235,293.82500000000005,307.97,307.47,315.68333333333334,305.31,314.585,321.595,301.93,308.09,308.7,319.96666666666664,319.0933333333333,321.925,297.02,254.14,343.96,348.77,326.185,332.975,326.82,,333.725,323.42,332.01,342.065,350.79,354.85999999999996,340.66,307.2866666666667,316.9533333333333,314.17,312.055,314.57,333.815,342.49,349.5,352.23,341.3333333333333,335.475,333.475,324.39,326.52,335.71500000000003,320.235,327.3,270.51,,,,,227.21,209.63,337.21,293.95,289.61,,281.82,306.88,315.01,,L9
2022-05-06 22:06:17+00:00,312.22666666666663,319.2733333333333,329.65333333333336,337.33000000000004,323.6333333333334,319.2033333333333,347.66,310.065,325.05,322.93,334.205,321.285,328.0833333333333,308.39,320.2,322.99,319.08500000000004,321.28,315.64,320.93,320.69500000000005,324.02,328.06,333.46000000000004,315.4666666666667,313.32666666666665,298.785,298.82000000000005,293.055,312.53499999999997,287.69,278.98,281.97,280.655,263.42499999999995,264.08,245.93,275.68,293.44,275.545,287.18,292.68666666666667,280.58500000000004,281.78,292.08,285.605,295.6,,,310.92,306.14000000000004,311.93333333333334,320.95,317.18,,211.39,312.6,212.14,296.79,295.61,298.05,269.73,280.83,292.37,297.28499999999997,293.845,291.235,293.82500000000005,307.97,307.47,315.68333333333334,305.31,314.585,321.595,301.93,308.09,308.7,319.585,317.445,319.13000000000005,300.685,252.22,341.27666666666664,348.77,326.3933333333334,332.975,326.82,,333.725,323.42,332.01,341.09,349.21500000000003,353.1325,340.595,311.6425,317.4175,314.17,312.055,314.57,333.815,349.94,346.71000000000004,342.32000000000005,339.1125,333.13666666666666,330.26,322.12,322.26,331.61333333333334,314.98333333333335,317.365,270.51,,,,308.23,227.21,209.63,337.21,293.95,289.61,,281.82,306.88,315.01,,L8
2022-05-22 22:06:22+00:00,312.22666666666663,319.2733333333333,329.65333333333336,337.33000000000004,323.6333333333334,319.2033333333333,347.66,308.9166666666667,319.91999999999996,318.0175,334.205,321.285,328.0833333333333,308.39,320.2,322.99,319.08500000000004,321.28,315.64,317.15333333333336,320.69500000000005,324.02,328.06,333.46000000000004,315.4666666666667,313.32666666666665,298.785,298.82000000000005,293.055,312.53499999999997,287.69,278.98,282.48,281.41333333333336,262.41333333333336,270.695,243.0,278.72,284.93333333333334,267.0133333333333,286.8375,287.8425,280.12,281.0833333333333,290.04333333333335,284.61,295.6,,,310.92,306.14000000000004,311.93333333333334,320.95,304.645,282.45,211.39,312.6,212.14,296.79,296.33000000000004,298.05,269.73,278.8375,292.37,291.3233333333333,291.06,289.46999999999997,292.59666666666664,304.77250000000004,305.56333333333333,313.4875,301.78333333333336,307.6333333333333,316.87666666666667,299.435,307.22,307.78,315.146,315.538,316.5675,300.6933333333333,252.71666666666667,337.835,344.9166666666667,325.295,327.0566666666667,322.04999999999995,323.49,328.71999999999997,319.28499999999997,328.985,341.09,348.2366666666667,353.216,340.14000000000004,309.746,310.556,299.78,306.4266666666667,310.78,327.53333333333336,345.14000000000004,344.4466666666667,338.06333333333333,335.194,333.13666666666666,330.26,322.12,321.11999999999995,329.57,312.5375,317.365,261.82,,,,308.23,227.21,209.63,337.21,292.6566666666667,288.70666666666665,,275.07,292.975,297.27,,L8
2022-07-01 22:06:18+00:00,312.22666666666663,319.2733333333333,329.65333333333336,337.33000000000004,323.6333333333334,319.2033333333333,347.66,308.9166666666667,319.91999999999996,318.0175,334.205,321.285,328.0833333333333,313.845,320.2,322.99,319.08500000000004,321.28,315.64,319.0125,320.69500000000005,324.02,333.53999999999996,333.46000000000004,315.4666666666667,313.32666666666665,298.785,298.82000000000005,293.055,312.53499999999997,294.48,278.98,282.48,281.41333333333336,258.9975,263.8933333333333,243.0,278.72,284.93333333333334,267.0133333333333,286.8375,287.8425,280.12,281.0833333333333,290.04333333333335,284.61,295.6,,,310.92,306.7675,311.93333333333334,320.95,301.8566666666666,282.45,211.39,312.6,212.14,311.315,296.33000000000004,298.05,269.73,278.8375,292.37,296.565,291.06,289.46999999999997,295.44,306.21,308.47,313.4875,301.78333333333336,307.6333333333333,316.87666666666667,309.9266666666667,307.22,309.2266666666667,315.146,315.538,316.5675,300.6933333333333,252.71666666666667,337.835,344.9166666666667,328.27200000000005,327.0566666666667,322.04999999999995,323.49,328.71999999999997,319.28499999999997,328.985,341.09,348.2366666666667,353.216,340.14000000000004,315.28833333333336,311.53833333333336,299.78,306.4266666666667,310.78,327.53333333333336,345.14000000000004,344.4466666666667,338.06333333333333,334.9816666666666,333.13666666666666,330.26,322.12,323.79999999999995,329.57,312.5375,317.365,266.5833333333333,,,,308.23,227.21,215.825,337.21,292.6566666666667,288.70666666666665,295.99,275.07,292.975,297.27,,L9
2022-08-10 22:06:56+00:00,305.33,312.715,327.875,343.06,318.61,307.845,,308.9166666666667,305.9833333333333,309.07,322.13,306.6,323.005,313.845,306.38,316.32,322.28,312.87,319.33000000000004,316.3325,317.065,324.44,334.1975,336.015,309.69500000000005,301.555,305.9866666666667,301.98333333333335,299.29,312.53499999999997,297.8275,278.98,282.48,281.41333333333336,258.9975,263.8933333333333,243.0,278.72,278.29499999999996,253.39999999999998,285.62,284.7075,280.12,288.34749999999997,290.04333333333335,284.61,295.6,,,310.92,300.53,298.3066666666667,299.55,301.50333333333333,282.45,210.32,312.6,207.65,311.315,296.33000000000004,298.05,269.73,278.8375,300.96666666666664,296.565,298.105,295.97249999999997,299.636,303.712,311.392,309.9,306.77,295.40999999999997,305.395,309.9266666666667,307.22,309.2266666666667,307.4625,311.1825,310.93,310.35249999999996,252.71666666666667,335.2733333333333,344.85249999999996,329.28333333333336,318.9150000000001,322.04999999999995,323.49,323.395,319.28499999999997,328.985,340.345,348.2366666666667,353.3025,340.14000000000004,322.1166666666667,314.92333333333335,303.825,300.59,310.78,317.625,345.14000000000004,344.4466666666667,330.98,333.28000000000003,328.86,327.35,328.84666666666664,324.64399999999995,326.7025,306.23333333333335,320.16333333333336,260.77,,,,308.23,232.55,216.905,,298.23249999999996,288.70666666666665,295.99,271.395,281.135,279.53,,L8
2022-10-21 22:06:53+00:00,304.89,,,,338.01,,,308.345,305.3399999999999,308.2633333333333,,,,319.3,,,333.33,,328.3,316.8833333333333,317.84,331.63,342.4866666666667,339.6,,,320.39,308.31,311.76,,307.965,,282.99,281.145,256.53333333333336,263.8933333333333,243.0,278.72,278.29499999999996,253.39999999999998,291.1366666666667,282.6666666666667,281.13,288.34999999999997,289.96500000000003,284.3666666666667,,,,,299.83,298.46500000000003,299.55,301.50333333333333,282.45,210.32,312.59000000000003,207.65,307.06333333333333,296.59,298.05,269.73,280.08666666666664,318.16,295.845,302.365,300.7099999999999,303.51,306.94666666666666,314.00666666666666,315.07499999999993,314.495,293.73,307.44,313.92499999999995,306.35,309.49,307.915,310.20500000000004,311.21,314.7966666666666,252.005,331.71,340.93499999999995,330.8325,315.22,317.28,323.49,318.71,315.15,325.96,339.14,346.96000000000004,350.75,339.88,336.722,313.72200000000004,303.825,295.17,306.99,314.97,346.46500000000003,341.9200000000001,330.98,330.8625,328.46,323.83,331.075,327.09,325.6133333333333,304.84000000000003,316.595,260.77,,,204.48,308.23,232.55,216.905,,302.51499999999993,286.9,295.99,270.44,281.135,279.53,,L9
2022-12-24 22:06:50+00:00,304.89,347.36,350.4,349.1,340.18,342.22,,333.88,335.78,318.41,331.06,339.98,,331.755,339.16,329.61,325.33,316.21,323.90999999999997,321.6433333333333,317.45,331.63,335.20666666666665,336.78,,,320.39,315.98,309.645,305.11,307.41333333333336,,,,248.75,250.29,,,,,298.0,312.0,,310.14,299.78,293.875,,,,,308.70666666666665,305.8,312.105,314.52000000000004,,210.06,312.58,209.275,312.20000000000005,297.11,,,292.54,318.16,318.08000000000004,320.295,313.17,314.15000000000003,314.9266666666667,324.13333333333327,323.25,333.765,,,330.91,,312.12,,,,348.815,,,347.145,337.26,327.39,,,336.28,334.55,,341.31,350.68,357.34,341.02,345.7575,321.52,328.435,327.88,327.24,336.72,338.8,347.87,342.35,337.2,342.94,341.81,341.375,332.85,330.235,327.19,325.76,257.75333333333333,,,204.48,335.61,232.54000000000002,214.72,,314.96,310.57,314.55,272.35,283.2,,329.49,L9
2023-03-06 22:06:26+00:00,304.89,347.36,350.4,349.1,339.99,344.475,354.15,344.395,344.01,,331.06,339.98,,344.21,339.16,329.61,317.33,316.21,319.52,323.88,317.06,,323.56,333.96,,,,323.65,307.53,305.11,306.31,,,,,,,,,,,318.1,,,299.78,293.875,,,,,316.67,316.81,324.66,331.16,,208.925,312.58,211.035,298.56,297.11,,,292.54,,323.87,321.35,310.86,322.06,319.12,332.13,,333.27,,,,,,,,,358.3,,,349.63,,327.39,,,336.28,337.32,,341.31,350.68,356.83,341.02,340.27000000000004,323.93333333333334,334.61,327.88,327.24,336.72,338.8,347.87,342.35,341.17,342.94,341.81,339.91499999999996,334.8533333333333,334.20500000000004,327.19,,244.08,,,204.48,335.61,228.91,211.28,,,310.57,333.11,271.28999999999996,,,329.49,L8
2023-03-14 22:06:35+00:00,305.14,328.21000000000004,338.495,340.655,334.075,332.33666666666664,330.19,332.51666666666665,336.1033333333333,308.32,325.645,322.46000000000004,323.87,344.21,339.16,329.61,317.33,316.21,319.52,323.88,316.77,302.93,319.825,323.615,314.36,299.78,296.39,310.975,300.04999999999995,309.595,298.41499999999996,281.94,,,,260.19,250.77,282.8,285.34,255.86,289.27,318.1,,,299.78,293.875,,,,,316.67,316.81,324.66,310.115,281.67,208.925,312.58,211.035,298.56,297.34000000000003,298.25,294.61,290.20500000000004,278.09,311.71500000000003,304.09000000000003,301.185,308.26,308.52,318.93,304.02,321.575,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,329.88,255.75,338.67,347.09000000000003,328.71,323.01,324.95,,332.39,333.29,332.35,341.41999999999996,353.385,357.3333333333333,346.63,336.97,325.3175,334.61,327.88,327.24,328.935,341.35,346.65999999999997,342.485,337.3766666666667,337.605,345.315,335.71999999999997,332.4475,331.80333333333334,321.43,322.09,234.735,,,197.475,335.61,228.91,211.28,,289.96,301.28,333.11,270.81333333333333,279.76,290.48,313.655,L9
2023-03-22 22:06:16+00:00,309.16,328.21000000000004,338.495,340.655,334.075,332.33666666666664,330.19,332.51666666666665,336.1033333333333,308.32,325.645,322.46000000000004,323.87,344.21,339.16,329.61,317.33,316.21,319.52,323.88,316.77,302.93,319.825,323.615,314.36,299.78,296.39,310.975,300.04999999999995,309.595,298.41499999999996,281.94,,,,260.19,250.77,282.8,285.34,255.86,289.27,318.1,,,299.78,293.875,,,,,316.67,316.81,324.66,310.115,281.67,208.925,312.58,211.035,298.56,297.34000000000003,298.25,294.61,290.20500000000004,296.575,311.71500000000003,304.09000000000003,301.185,308.26,308.52,318.93,304.02,321.575,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,329.88,255.75,338.67,347.09000000000003,328.71,323.01,324.95,,332.39,333.29,332.35,341.41999999999996,353.385,357.3333333333333,346.63,336.97,325.3175,334.61,327.88,327.24,328.935,341.35,346.65999999999997,344.84666666666664,337.3766666666667,337.605,345.315,335.71999999999997,332.4475,331.80333333333334,321.43,322.09,234.735,,,190.76333333333332,335.61,228.91,211.28,,289.96,301.28,333.11,270.81333333333333,279.76,290.48,313.655,L8
2023-06-10 22:05:51+00:00,311.295,328.21000000000004,338.495,339.25666666666666,332.7633333333333,332.33666666666664,322.31,326.83,329.02,307.645,328.9533333333333,315.29333333333335,327.175,329.06,328.26,324.28,320.62,316.7,313.91999999999996,318.365,310.7633333333333,297.03499999999997,319.825,323.615,314.36,299.78,296.39,310.975,300.04999999999995,309.595,298.41499999999996,281.94,,,,260.19,250.77,282.8,285.34,255.86,289.27,318.1,,,299.78,303.0,,,,,316.67,316.81,324.66,310.115,281.67,209.4466666666667,316.4,211.035,308.92,299.325,299.56,292.855,282.03999999999996,296.575,304.16333333333336,304.09000000000003,301.185,308.26,305.7366666666667,318.93,304.02,321.575,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,329.88,255.75,338.67,347.09000000000003,328.71,323.01,324.95,,332.39,333.29,330.27,341.41999999999996,353.385,357.3333333333333,346.63,329.47,325.6466666666667,334.61,318.0,318.83000000000004,324.55,341.68666666666667,346.65999999999997,344.0425,337.3766666666667,337.605,345.315,335.71999999999997,330.34666666666664,331.80333333333334,321.43,322.09,234.735,,,183.90499999999997,321.88,228.91,211.28,,289.96,301.28,333.11,271.95500000000004,279.76,289.79,302.59,L8
2023-07-28 22:06:14+00:00,311.295,295.765,326.59,334.335,327.96999999999997,327.395,322.31,312.345,326.76666666666665,294.56,327.9,289.2633333333333,327.175,313.91,317.36,318.95,323.91,317.19,308.32,312.85,307.615,297.03499999999997,292.105,301.40999999999997,314.36,299.78,273.98,298.3,270.58,314.08,273.62,281.94,239.11,,,260.19,250.77,282.8,285.34,255.86,289.27,,,,,,,248.62,241.98,,,,,265.65,281.67,209.27,293.92499999999995,211.17,308.92,299.325,299.56,292.855,282.03999999999996,296.575,294.31,286.83,291.51,294.46,299.045,305.73,304.02,309.88,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,283.39,255.75,338.67,344.55,328.71,318.63,324.95,283.65,328.5,332.65999999999997,330.27,341.53,356.09,357.33000000000004,352.24,309.65000000000003,328.77500000000003,,308.12,291.365,304.28,328.06333333333333,345.45,344.60666666666674,336.00500000000005,332.27,348.82,333.355,329.125,332.46500000000003,315.67,322.09,225.39,,,183.90499999999997,308.15,225.29,212.21,,289.96,291.99,,269.86,279.76,289.79,289.14,L8
2023-08-21 22:06:16+00:00,309.34666666666664,306.33666666666664,337.26,334.335,327.96999999999997,327.395,322.31,312.345,326.76666666666665,294.56,327.9,289.2633333333333,339.89000000000004,313.91,317.36,318.95,323.91,317.19,306.83,312.85,310.2766666666667,297.01666666666665,292.105,310.2866666666667,314.36,298.54999999999995,275.38,295.9,270.09999999999997,314.08,273.62,288.23,257.14,270.56,252.36,257.74,244.315,275.68,275.05499999999995,252.02,285.99,269.05,273.2,,,,,248.62,241.98,,,,288.4,268.79,281.665,209.27,294.8066666666667,211.17,312.545,297.78,299.56,292.855,282.03999999999996,296.575,294.31,286.83,291.51,294.46,299.045,305.73,304.02,309.88,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,283.39,255.75,338.67,344.55,328.71,318.63,324.95,283.65,328.5,332.65999999999997,330.27,341.53,356.09,354.92333333333335,352.24,309.65000000000003,331.1033333333333,,308.12,291.365,304.28,328.06333333333333,345.45,344.60666666666674,332.39000000000004,329.595,338.655,329.65000000000003,329.125,333.23,322.885,322.09,225.39,,,183.90499999999997,308.15,225.29,212.21,,289.405,291.39,,270.165,276.655,289.79,289.14,L9
2023-08-29 22:06:26+00:00,309.34666666666664,306.33666666666664,337.26,334.335,327.96999999999997,327.395,322.31,312.345,326.76666666666665,294.56,327.9,289.2633333333333,339.89000000000004,313.91,317.36,318.95,323.91,317.19,306.83,312.85,310.2766666666667,297.01666666666665,292.105,310.2866666666667,314.36,298.54999999999995,275.38,295.9,270.09999999999997,314.08,273.62,288.23,257.14,270.56,252.36,257.74,244.315,275.68,275.05499999999995,252.02,285.99,269.05,273.2,,,,,248.62,241.98,,,,288.4,268.79,281.665,207.63333333333335,294.8066666666667,210.045,312.545,297.78,299.56,292.855,282.03999999999996,296.575,294.31,286.83,291.51,294.46,299.045,305.73,304.02,309.88,298.53,320.79,302.36,309.98,309.74,309.15,312.26,311.56,283.39,255.75,338.67,344.55,328.71,318.63,324.95,283.65,328.5,332.65999999999997,330.27,341.53,356.09,354.92333333333335,352.24,309.65000000000003,331.8575,,308.12,291.365,304.28,328.06333333333333,345.45,344.60666666666674,332.39000000000004,329.595,338.655,329.65000000000003,329.125,333.23,322.885,322.09,225.39,,,183.90499999999997,308.15,214.39999999999998,209.54500000000002,,289.405,291.39,,270.165,276.655,289.79,289.14,L8
2023-10-08 22:06:34+00:00,307.82,311.6000000000001,336.49,335.455,307.76,309.16,307.12,298.34666666666664,307.75,295.09000000000003,331.945,287.28666666666663,339.07,310.36,312.565,317.155,315.6,314.635,306.94666666666666,311.675,304.72,297.2133333333333,287.995,311.08666666666664,303.21,296.94,275.1333333333333,296.54499999999996,270.99666666666667,,273.47,285.985,265.48333333333335,274.565,255.22,258.39,238.3,268.56,263.38,248.985,284.75,269.05,273.2,,,,,248.62,241.98,,,,288.4,258.65,281.66,207.42500000000004,300.21,213.8,312.6766666666667,298.09999999999997,300.87,290.795,278.935,295.13,289.06,,,,300.17,,,,304.4,309.26,302.41,306.38,315.84,306.9,311.27,311.4,282.74,,,,329.69,,322.91,306.90999999999997,322.74,330.8,329.325,338.99,347.19,350.26,340.51,282.905,333.2366666666667,,308.12,297.69,303.44,320.145,,341.63,335.995,329.27,331.55,322.24,338.18,334.76,318.55,,,,,,301.9,203.51,206.88,,288.85,289.47,,267.61,276.08500000000004,288.8,280.46,L9
2023-11-09 22:06:36+00:00,307.82,311.6000000000001,336.49,335.455,307.76,309.16,323.22333333333336,298.34666666666664,307.75,295.09000000000003,331.945,287.28666666666663,340.34250000000003,310.36,312.565,317.155,315.6,314.635,313.60749999999996,311.675,304.72,297.2133333333333,287.995,311.08666666666664,303.21,296.94,275.1333333333333,296.54499999999996,270.99666666666667,,273.47,285.985,265.48333333333335,274.565,255.22,258.39,238.3,268.56,263.38,248.985,284.75,269.05,273.2,,,,,248.62,241.98,,,,288.4,258.65,281.66,207.42500000000004,300.21,213.8,312.6766666666667,298.09999999999997,300.87,290.795,278.935,295.13,289.06,,,,300.17,,,,304.4,309.26,302.41,306.38,315.84,306.9,311.27,311.4,282.74,,,,329.69,,322.91,306.90999999999997,322.74,330.8,329.325,338.99,347.19,350.26,340.51,282.905,330.75,332.87,308.12,297.69,303.44,320.145,,341.63,335.995,329.27,331.55,322.24,338.18,334.76,318.55,,258.31,,239.67,265.45,301.9,203.51,206.88,,288.85,289.47,,273.87333333333333,284.97,295.98333333333335,301.47,L9
2023-11-25 22:06:44+00:00,307.82,311.6000000000001,336.49,335.455,307.76,309.16,330.795,298.34666666666664,307.75,295.09000000000003,331.945,287.28666666666663,340.34250000000003,310.36,312.565,317.155,315.6,314.635,313.60749999999996,311.675,304.72,297.2133333333333,287.995,311.08666666666664,303.21,296.94,275.1333333333333,296.54499999999996,270.99666666666667,,273.47,285.985,265.48333333333335,286.78333333333336,255.22,258.39,238.3,268.56,263.38,248.985,284.75,269.05,273.2,,,,,248.62,241.98,,,315.97,304.67999999999995,258.65,281.66,207.42500000000004,300.21,213.8,315.81,298.09999999999997,300.87,301.99333333333334,278.935,295.13,304.03499999999997,,,,300.17,,,,304.4,309.26,302.41,306.38,315.84,306.9,311.27,311.4,282.74,,359.66,,329.69,,322.91,306.90999999999997,322.74,330.8,329.325,338.99,347.19,350.26,340.51,297.5933333333333,326.806,327.15,308.12,297.69,315.1225,320.145,,341.63,339.93333333333334,329.27,331.55,322.24,336.01,335.12,318.55,,258.31,,236.735,260.35,301.9,203.51,206.88,313.95,288.85,289.47,,275.98,289.7375,301.65250000000003,309.84,L9
