dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,satname
2021-04-01 22:05:48.357,,187.34,231.5575,258.26,257.33,273.17333333333335,287.52666666666664,456.63,255.46,287.25333333333333,266.37,219.98333333333335,231.26,292.0466666666667,296.6333333333333,289.13666666666666,281.7325,228.82000000000002,276.2866666666667,250.98833333333334,241.98333333333335,257.0116666666667,291.18333333333334,269.40500000000003,288.4675,317.61333333333334,331.56333333333333,306.268,340.06,327.33500000000004,346.5375,339.2266666666667,337.8666666666667,338.77333333333337,325.19,304.01666666666665,292.8175,256.92333333333335,270.4866666666667,279.04,311.4325,289.58,291.065,288.47,295.78,314.304,293.15999999999997,298.88,322.9275,303.1583333333333,312.48833333333334,327.775,329.23499999999996,323.49833333333333,316.6,313.6,318.6,313.99666666666667,318.06333333333333,317.65000000000003,311.15500000000003,308.21,307.2,311.54833333333335,285.976,283.62399999999997,301.055,295.5166666666667,260.082,226.75,186.69,,,,,,,,,306.52,399.6575,445.2325,231.635,251.58,271.445,289.04,300.75,518.095,,235.06,192.906,224.0,L8
2021-04-01 22:06:12.311,,188.48,229.99200000000002,257.548,256.6325,271.0725,285.1625,456.63,254.37333333333333,290.46,263.8525,219.155,230.936,292.0466666666667,296.6333333333333,289.13666666666666,275.692,237.03428571428572,277.33714285714285,254.93285714285713,244.19428571428574,258.0214285714286,290.03714285714284,269.584,289.698,321.7214285714286,330.8728571428572,304.44666666666666,336.65166666666664,320.946,349.092,339.9225,344.445,340.755,326.795,305.5875,291.736,259.62,272.5525,280.635,308.224,289.62,290.60999999999996,287.75666666666666,295.394,310.3066666666667,293.43666666666667,298.7766666666667,319.92600000000004,306.14142857142855,313.85714285714283,328.0657142857143,329.9342857142857,326.50428571428574,318.604,315.438,319.16999999999996,314.3385714285714,318.6842857142857,318.5757142857143,311.7842857142858,308.07142857142856,308.03000000000003,312.9642857142857,291.8383333333333,289.3283333333333,301.46285714285716,295.40285714285716,261.0933333333333,226.09,185.76999999999998,,,,,,,,,306.52,399.6575,445.2325,229.098,251.80857142857144,271.7057142857143,287.74142857142857,301.27,518.095,,235.06,190.40333333333334,223.74166666666667,L8
2021-05-03 22:05:32.764,,189.08666666666667,228.54333333333332,259.4116666666667,256.72799999999995,273.546,285.1625,456.63,254.37333333333333,292.96999999999997,268.654,218.762,231.04166666666666,291.54,297.2125,289.9475,278.23,245.15375,279.57375,259.85625,250.0925,259.73125,290.135,270.27833333333336,289.4816666666666,320.1275,328.225,304.8771428571428,333.46714285714285,320.14166666666665,342.66166666666663,335.606,339.044,335.95,323.832,305.506,290.715,260.424,273.76800000000003,282.664,306.875,292.075,291.6775,291.875,295.0466666666667,307.40999999999997,292.195,298.14750000000004,317.90000000000003,305.96999999999997,313.18875,325.5,327.50374999999997,325.5,320.11333333333334,316.18666666666667,320.12666666666667,314.185,318.80625,318.8125,311.69125,308.265,308.13625,314.59000000000003,296.5385714285714,293.60571428571427,303.57,297.0475,263.08,229.38400000000001,188.995,,,,,,,,,306.52,399.6575,445.2325,232.0633333333333,253.05375,272.6325,288.815,302.14875,518.095,,235.06,189.9157142857143,224.72857142857143,L8
2021-05-03 22:05:56.714,,189.60142857142858,227.74,261.1242857142857,257.00166666666667,275.57166666666666,285.1625,456.63,254.37333333333333,294.85499999999996,272.28833333333336,219.88166666666666,231.4557142857143,291.966,298.264,290.86199999999997,280.24285714285713,251.6311111111111,281.6011111111111,264.1488888888889,254.86444444444447,261.2288888888889,290.43111111111114,271.00714285714287,289.56142857142856,319.05111111111114,326.49,305.48625,331.2975,319.9357142857143,338.17285714285714,332.93666666666667,335.6166666666667,333.055,322.15333333333336,305.7033333333333,290.19142857142856,261.2033333333333,274.7266666666667,284.1433333333334,306.2157142857142,294.11857142857144,292.594,294.83000000000004,294.90142857142854,305.555,291.652,297.976,316.58714285714285,306.52444444444444,313.39000000000004,323.5877777777778,325.7422222222222,324.8155555555556,321.38571428571424,316.9357142857143,321.01142857142855,314.2211111111111,319.00888888888886,319.24444444444447,311.74111111111114,308.5544444444444,308.3833333333333,316.16333333333336,300.25374999999997,297.14125,305.48333333333335,298.6077777777778,264.82875,231.985,191.512,,,,,,,,,306.52,399.6575,445.2325,235.1042857142857,254.2577777777778,273.6511111111111,290.01444444444445,303.1,518.095,,235.06,189.99,225.7475,L8
2021-05-19 22:05:40.235,,189.60142857142858,227.74,261.1242857142857,257.00166666666667,275.57166666666666,275.764,456.63,248.825,283.9,275.80285714285714,219.88166666666666,227.8675,284.95666666666665,295.3933333333334,281.56166666666667,275.70125,254.275,281.576,265.23699999999997,254.72600000000003,261.19,289.317,268.99875000000003,286.9675,315.066,323.343,303.12777777777774,327.22222222222223,317.43,334.0025,328.7371428571428,329.2242857142857,328.81714285714287,318.84999999999997,303.81714285714287,288.62,259.3642857142857,274.0342857142857,283.89,303.5675,292.53499999999997,291.92333333333335,292.26166666666666,294.26875,303.5988888888889,290.61333333333334,297.00666666666666,315.075,306.063,312.20500000000004,321.95,324.087,323.83000000000004,321.34875,315.1725,320.3125,314.063,317.995,319.873,311.48400000000004,308.714,307.54499999999996,315.82,300.6222222222222,297.5222222222222,304.30100000000004,297.44500000000005,264.82875,231.985,191.512,,,,,,,,,306.52,399.6575,445.2325,234.695,256.072,277.581,290.78499999999997,303.1,518.095,,235.06,189.99,226.67777777777778,L8
2021-05-19 22:06:04.194,,189.60142857142858,227.74,261.1242857142857,257.00166666666667,275.57166666666666,266.64666666666665,456.63,244.16799999999998,275.15749999999997,264.04375,219.88166666666666,227.8675,284.95666666666665,285.43142857142857,274.2085714285714,271.4011111111111,255.1681818181818,279.94454545454545,265.7054545454546,254.02454545454546,260.9409090909091,288.2172727272727,265.28666666666663,284.6644444444444,311.6227272727273,320.0954545454546,301.031,323.77799999999996,315.1022222222222,330.48,325.34125,324.15875,325.27750000000003,316.09875,302.15375,287.04777777777775,257.70125,273.14,283.35,301.0022222222222,290.9377777777778,290.87571428571425,290.1171428571428,293.43666666666667,301.698,289.54857142857145,295.8228571428572,311.9944444444444,305.20454545454544,311.04727272727274,320.4018181818182,322.5618181818182,322.7754545454546,321.06,313.63444444444445,319.44666666666666,313.69545454545454,316.6718181818182,320.0127272727273,311.0690909090909,308.6318181818182,306.50545454545454,315.0790909090909,300.244,297.24899999999997,302.7509090909091,297.44500000000005,264.82875,231.985,191.512,,,,,,,,,306.52,399.6575,445.2325,234.695,256.072,277.581,290.78499999999997,303.1,518.095,,235.06,189.99,226.67777777777778,L8
2021-09-24 22:06:20.847,,188.75799999999998,219.058,258.25199999999995,253.81800000000004,274.61999999999995,253.95,,241.42399999999998,268.0514285714286,255.85285714285712,216.76,224.38666666666666,266.85249999999996,263.93399999999997,255.96000000000004,257.39,282.42857142857144,281.92285714285714,279.5514285714286,260.79428571428576,263.8357142857143,283.1228571428572,259.0342857142857,283.32,308.40999999999997,305.6585714285714,295.7283333333333,311.9628571428571,305.8157142857143,322.42999999999995,318.2342857142857,320.3557142857143,319.03142857142853,311.5614285714286,300.90142857142854,285.17571428571426,266.1171428571429,279.2857142857143,289.9842857142857,295.21714285714285,294.10714285714283,289.4057142857143,288.9685714285714,291.2028571428571,288.07142857142856,288.29,294.49142857142857,303.1385714285715,308.7785714285714,309.8057142857143,313.50857142857143,315.5357142857143,321.3314285714286,321.9428571428571,313.3228571428572,318.4814285714286,312.1828571428572,314.6014285714286,320.1485714285714,310.34857142857146,307.46571428571434,301.59285714285716,315.46571428571434,310.3,307.3228571428571,296.95428571428573,299.158,271.07750000000004,233.90500000000003,191.28249999999997,,,,,,,,,,,,233.91799999999998,260.88599999999997,286.0083333333333,297.94666666666666,305.05600000000004,,,,183.3,226.225,L8
2021-09-24 22:06:44.810,,186.63666666666666,217.1966666666667,255.63666666666666,252.44500000000002,274.61999999999995,247.998,,242.24833333333333,264.3125,251.685,215.39999999999998,223.78571428571428,260.532,255.4283333333333,251.38000000000002,254.72625,279.25374999999997,280.49625,278.9425,256.47625,262.74125,282.28375,256.465,283.1275,306.2625,302.84125,295.7283333333333,313.875,307.535,320.9925,316.18375,317.73125,316.80875,309.70375,299.685,286.7025,270.97375,282.44124999999997,293.25124999999997,296.87874999999997,294.70875,288.68,288.33125,290.705,287.305,287.76,294.0525,302.5525,307.785,308.70500000000004,312.7825,314.45125,318.26375,319.88625,312.03875,317.15125,311.105,313.62125000000003,318.04375,309.4225,306.66,297.92125,312.45875,307.03125,304.055,292.17375000000004,299.158,271.07750000000004,233.90500000000003,191.28249999999997,,,,,,,,,,,,233.91799999999998,260.88599999999997,287.5857142857143,303.22428571428566,304.04,,,,183.3,226.225,L8
2022-01-14 22:06:39.395,,181.34333333333333,219.64,248.34333333333333,250.95000000000002,283.54,263.47499999999997,,249.10666666666665,237.53,235.20666666666662,210.52999999999997,225.52666666666667,234.52999999999997,212.22500000000002,228.11500000000007,258.0133333333333,270.66,277.88666666666666,275.7366666666667,240.61333333333334,262.9266666666667,285.71666666666664,257.12333333333333,288.97666666666663,296.94,289.99,308.85,319.77666666666664,313.4266666666667,306.9433333333333,301.6133333333333,297.31333333333333,298.1666666666667,294.49666666666667,290.9533333333333,294.78666666666663,295.64000000000004,296.84666666666664,307.54333333333335,302.4533333333333,300.09,286.49,287.7966666666667,290.47,286.49333333333334,289.7033333333333,293.31,301.04,303.2733333333333,302.73,312.42,309.1933333333333,303.8633333333334,310.78333333333336,307.92333333333335,311.88000000000005,307.15333333333336,310.9,308.87666666666667,307.06666666666666,304.22999999999996,283.56666666666666,299.7966666666667,291.7966666666667,289.21,271.61666666666673,293.81,269.79,218.13,,,,,,,,,,,,,246.98,260.76,289.8966666666667,316.12,298.75333333333333,,,,181.63,220.95499999999998,L8
2022-01-22 22:06:18.213,,184.7025,225.1075,250.5,253.03500000000003,275.065,266.4833333333333,,249.10666666666665,237.53,235.20666666666662,210.52999999999997,227.15,236.87666666666667,217.07333333333335,231.32333333333335,265.5075,275.365,280.0325,277.675,246.3875,264.68,287.78,263.015,290.53249999999997,298.9,293.2425,300.005,314.4375,308.695,304.6225,298.24249999999995,295.21000000000004,296.0675,292.05,291.84749999999997,291.4675,286.8925,291.995,302.64,299.825,297.375,287.625,288.0725,291.525,288.865,291.275,295.095,303.8525,305.505,303.15500000000003,313.77750000000003,310.20500000000004,306.33750000000003,312.8475,309.735,312.635,308.3325,312.9975,311.2625,308.2125,305.5175,289.7375,303.4575,296.5475,292.6125,278.0725,290.30000000000007,267.44000000000005,218.13,,,,,,,,,,,,,243.82,259.53499999999997,286.9125,306.28,298.825,,,,179.26999999999998,222.16,L9
2022-01-22 22:06:42.172,,186.602,226.23000000000002,251.786,254.252,272.50333333333333,268.275,,249.92999999999998,243.77666666666664,239.52249999999998,211.6875,228.14000000000001,238.0725,219.59,232.97500000000002,269.96999999999997,278.352,281.34000000000003,278.94,249.916,265.65999999999997,289.148,266.594,291.412,300.15999999999997,295.242,297.28333333333336,311.326,305.91999999999996,303.31000000000006,296.328,293.988,294.866,290.692,292.454,289.582,281.756,289.116,299.77200000000005,298.334,295.8,288.33000000000004,288.35,292.192,290.368,292.37199999999996,296.216,305.65,306.924,303.456,314.63,310.87600000000003,307.87600000000003,314.148,310.92600000000004,313.12600000000003,309.09000000000003,314.274,312.738,308.944,306.338,293.508,305.706,299.45799999999997,294.784,282.028,289.33000000000004,266.92,218.13,,,,,,,,,,,,,243.25333333333333,259.32,285.214,300.446,298.91999999999996,,,,178.60999999999999,222.9,L9
2022-02-23 22:06:08.091,,187.84166666666667,227.84833333333333,253.84,255.17166666666665,275.3325,271.592,302.26,251.28999999999996,258.82,245.38000000000002,212.436,228.82833333333335,245.76800000000003,234.484,245.416,274.56666666666666,280.8833333333334,284.0683333333333,280.98333333333335,253.14333333333332,266.76500000000004,290.42,269.32666666666665,293.045,300.1483333333333,296.95666666666665,301.5675,311.265,305.53833333333336,302.7716666666667,297.9166666666667,294.875,295.05333333333334,291.55,292.87333333333333,289.4266666666667,279.52,289.3183333333333,298.81333333333333,297.8616666666667,295.76,289.8933333333333,289.2683333333334,292.91,291.29333333333335,292.1333333333333,296.4866666666667,305.995,307.69166666666666,305.07666666666665,315.8233333333333,311.76,310.17333333333335,316.1066666666667,311.54333333333335,314.0233333333333,309.7416666666667,315.00166666666667,314.74833333333333,309.14,307.24666666666667,295.85333333333335,307.3233333333333,301.51500000000004,296.2633333333333,285.39833333333337,289.77500000000003,266.71250000000003,215.78,,,,,,,,,,,,,242.0425,257.21,282.43833333333333,296.25,299.4783333333333,,,,178.3425,222.57600000000002,L9
2022-02-23 22:06:32.050,,189.3557142857143,231.6985714285714,258.21285714285716,256.23857142857145,278.392,281.8066666666667,313.16999999999996,258.24333333333334,268.818,253.43666666666664,217.16,230.45428571428573,254.14666666666668,245.74833333333333,255.20666666666668,279.0942857142857,283.5785714285715,287.26142857142855,284.6614285714286,256.1542857142857,268.75714285714287,292.24857142857144,272.1928571428571,294.9785714285714,300.79714285714283,298.89,305.246,311.7471428571429,305.96999999999997,303.05428571428575,299.48857142857145,296.11428571428576,295.5514285714286,292.4871428571429,293.56857142857143,289.9085714285714,280.48285714285714,290.09857142857146,298.58,297.89,296.1771428571428,291.4042857142857,290.5728571428571,294.59857142857146,292.51714285714286,292.67857142857144,297.10714285714283,306.9214285714285,309.04285714285714,307.0514285714286,318.1385714285715,313.13,312.51142857142855,317.9771428571429,312.71999999999997,315.4142857142857,310.5642857142857,316.0728571428571,316.73999999999995,309.7371428571428,308.4028571428571,298.0357142857143,308.9842857142857,303.39,298.10857142857145,288.8014285714286,290.91,267.51000000000005,218.3033333333333,,,,,,,,,,,,,242.30599999999998,257.13,281.22285714285715,293.7528571428571,301.15857142857146,,,,179.144,223.20333333333335,L9
2022-03-27 22:05:58.509,,195.20166666666668,241.87,265.455,260.55,278.392,315.18833333333333,327.03,286.626,307.615,283.36,221.66500000000002,234.90833333333333,268.404,269.372,273.624,295.77333333333337,294.895,294.46166666666664,291.02666666666664,267.94166666666666,274.522,298.81000000000006,286.924,300.538,305.10833333333335,305.82666666666665,305.445,304.17333333333335,301.46,300.725,299.20666666666665,294.9266666666667,293.33666666666664,290.9883333333333,294.5,287.14,270.0883333333333,285.22666666666663,291.36833333333334,293.8316666666667,292.9266666666667,294.7033333333333,293.7083333333333,297.1666666666667,297.0416666666667,295.73499999999996,300.79833333333335,310.87833333333333,312.57666666666665,311.505,321.4166666666667,316.5333333333333,319.42,323.425,317.83833333333337,319.18,314.47166666666664,320.38166666666666,322.84833333333336,313.12833333333333,312.12833333333333,310.21666666666664,316.9783333333333,313.6016666666667,307.23333333333335,303.81,291.78000000000003,267.75666666666666,221.1025,,,,,,,,,,,,,242.01166666666666,256.50333333333333,272.98499999999996,276.365,302.075,,,,178.97166666666666,224.85333333333332,L9
2022-03-27 22:06:22.460,,194.8857142857143,241.77,265.78857142857146,260.29714285714283,279.3333333333333,330.8442857142857,334.28,301.34499999999997,311.088,292.9066666666667,222.762,234.6914285714286,271.31166666666667,273.84833333333336,276.77333333333337,295.17428571428576,295.1842857142857,294.40142857142854,290.8771428571428,267.6114285714286,273.28833333333336,297.80833333333334,285.79333333333335,300.9783333333333,305.2642857142857,305.9942857142857,305.57714285714286,303.02,301.98857142857145,301.1614285714286,299.5942857142857,295.03714285714284,293.33714285714285,291.11285714285714,294.4857142857143,287.21,269.4942857142857,285.59142857142854,291.0728571428571,293.9357142857143,292.84999999999997,294.67571428571426,293.86285714285714,296.86428571428576,297.06,295.3071428571429,301.4685714285714,311.1242857142857,312.55,312.7714285714286,320.58714285714285,317.0,319.6928571428571,323.5642857142857,318.55,319.7442857142857,314.47166666666664,320.38166666666666,322.84833333333336,313.42857142857144,312.45428571428573,311.13428571428574,317.42,314.5842857142857,308.6414285714286,304.86857142857144,292.4014285714286,267.95714285714286,222.72600000000003,,,,,,,,,,,,,241.79857142857142,256.0857142857143,271.45714285714286,275.6985714285714,301.84000000000003,,,,178.89714285714285,224.85714285714286,L9
2022-04-28 22:05:47.053,,194.46375,239.675,266.0575,260.36125,279.3333333333333,340.38124999999997,342.338,309.0142857142857,313.91833333333335,297.59714285714284,222.762,234.52,274.33857142857147,276.5785714285714,279.81428571428575,294.47,295.05125,295.935,293.74625,271.3525,278.1242857142857,297.80833333333334,285.79333333333335,300.9783333333333,305.2642857142857,305.9942857142857,305.57714285714286,303.02,307.39875,301.095,303.74875,299.2325,296.77250000000004,294.5825,296.8,288.71625,273.6975,285.0075,291.0728571428571,298.48,292.84999999999997,294.67571428571426,293.86285714285714,296.86428571428576,300.7,295.3071428571429,301.4685714285714,311.1242857142857,312.98625,312.9525,321.39125,317.40125,320.29375,323.5642857142857,318.55,319.7442857142857,314.47166666666664,320.38166666666666,322.84833333333336,313.42857142857144,312.45428571428573,311.13428571428574,317.42,314.5842857142857,308.6414285714286,304.86857142857144,292.4014285714286,268.695,224.98166666666665,184.79,,,,,,,,,,,,241.99,259.48625,273.44875,278.77875,305.0725,,,,179.1875,225.23875,L9
2022-04-28 22:06:11.016,,194.26333333333335,239.675,266.49,260.5633333333333,279.3333333333333,347.88,348.0133333333333,314.89375,315.9714285714286,301.23625,222.762,235.00111111111113,277.08500000000004,278.935,282.44625,294.16,295.2266666666667,297.51444444444445,296.21444444444444,274.59555555555556,281.9575,297.80833333333334,285.79333333333335,300.9783333333333,305.2642857142857,305.9942857142857,305.57714285714286,303.02,311.9455555555556,301.2144444444445,307.06444444444446,302.5444444444445,299.6066666666667,297.46777777777777,298.8955555555556,290.5855555555556,277.02,284.6455555555556,291.0728571428571,302.15222222222224,292.84999999999997,294.67571428571426,293.86285714285714,296.86428571428576,300.7,295.3071428571429,301.4685714285714,311.1242857142857,313.4844444444445,313.39222222222224,322.2311111111111,317.96,321.00777777777773,323.5642857142857,318.55,319.7442857142857,314.47166666666664,323.5028571428571,322.84833333333336,313.42857142857144,312.45428571428573,311.13428571428574,317.42,314.5842857142857,308.6414285714286,304.86857142857144,295.5,269.40333333333336,227.02428571428572,188.38,,,,,,,,,,,,242.5388888888889,262.2677777777778,275.4288888888889,281.30333333333334,307.7322222222222,,,,179.64777777777778,225.74333333333334,L9
2022-05-06 22:05:53.688,,194.25799999999998,239.675,266.97400000000005,260.60299999999995,280.9428571428571,347.88,344.19571428571425,308.79555555555555,314.145,299.4322222222222,224.61166666666668,235.529,278.59333333333336,280.6877777777778,283.9422222222222,293.70300000000003,295.748,297.994,297.46999999999997,276.352,284.47333333333336,298.77857142857147,285.55428571428575,301.3,305.8625,306.28125,306.7225,304.06,311.608,301.714,307.76099999999997,303.034,299.274,297.78499999999997,299.126,290.94899999999996,275.86199999999997,284.383,291.46999999999997,301.86,293.60875,294.82,294.02250000000004,296.85,300.0288888888889,296.06624999999997,301.68625,311.49,313.98,313.98699999999997,322.97400000000005,318.102,321.73999999999995,324.11625,320.15375,319.71875,314.71999999999997,323.46500000000003,323.4957142857143,314.33875,312.46875,311.66125,317.90999999999997,314.545,309.0675,304.5175,295.37333333333333,269.827,228.51875,188.38,,,,,,,,,,,,242.6,261.754,274.63,280.521,307.558,,,,179.851,225.973,L8
2022-05-06 22:06:17.651,,193.7590909090909,237.7166666666667,266.9745454545455,260.33363636363634,281.28625,347.88,339.0475,303.548,312.1066666666667,297.011,224.64857142857142,235.28,279.18500000000006,281.424,284.624,293.03363636363633,295.87363636363636,297.6636363636364,297.3472727272727,276.41636363636366,282.901,299.0475,284.58375,300.92875,305.8966666666667,306.1922222222222,307.03666666666663,304.25444444444446,310.61,301.8963636363637,307.81545454545454,303.16,298.8627272727272,297.76454545454544,299.1445454545455,291.0672727272727,274.70454545454544,283.94,291.4977777777778,301.39818181818185,293.6222222222222,294.7022222222222,293.65444444444444,296.6433333333333,299.14500000000004,296.0444444444445,301.5488888888889,311.3288888888889,314.1009090909091,313.8481818181818,323.1963636363637,317.9472727272727,321.9127272727273,324.2988888888889,320.9011111111111,319.24333333333334,314.60125,323.11777777777775,323.4875,314.59888888888895,312.2555555555556,311.71,317.77,314.30222222222227,308.9122222222222,303.9811111111111,294.979,270.0209090909091,229.0711111111111,188.38,,,,,,,,,,,,242.3881818181818,261.1472727272727,273.80454545454546,279.77454545454543,307.0790909090909,,,,179.78,226.03454545454545,L8
2022-06-07 22:06:07.543,,192.5825,236.231,267.26,260.1091666666667,281.74,347.88,335.79777777777775,299.52363636363634,306.72200000000004,294.9981818181818,224.69125,237.0625,279.8627272727273,282.3618181818182,284.99454545454546,292.2291666666667,295.3483333333333,296.9783333333333,296.49583333333334,275.81666666666666,281.6227272727273,297.69666666666666,283.5655555555556,300.20000000000005,305.435,306.027,307.262,304.25444444444446,310.61,301.8963636363637,307.81545454545454,303.16,298.8627272727272,297.76454545454544,299.85499999999996,292.14666666666665,273.25166666666667,282.68833333333333,288.90999999999997,298.58583333333337,291.014,292.226,293.65444444444444,296.6433333333333,299.14500000000004,296.0444444444445,300.687,309.267,312.84499999999997,312.4375,322.9533333333333,317.2325,321.57166666666666,324.121,319.577,318.904,314.69,323.006,323.9433333333334,317.492,312.61199999999997,312.704,319.881,314.076,309.105,303.20799999999997,294.62,270.4925,230.651,186.92666666666665,,224.28,,,,,,,,,,242.3881818181818,261.1472727272727,273.80454545454546,279.77454545454543,307.0790909090909,,,,179.78,226.03454545454545,L8
2022-06-15 22:05:39.951,454.16,211.1946153846154,236.231,267.26,260.1091666666667,281.74,353.273,335.79777777777775,297.99916666666667,303.17,297.32166666666666,235.09111111111113,244.49153846153848,279.8627272727273,283.38416666666666,286.77916666666664,294.5430769230769,294.32153846153847,296.9783333333333,296.49583333333334,288.34153846153845,281.6227272727273,297.69666666666666,283.5655555555556,300.20000000000005,308.75454545454545,307.9909090909091,310.3481818181818,308.433,312.945,304.5883333333333,310.3858333333333,305.44,301.81166666666667,299.74583333333334,301.0353846153846,294.0692307692308,276.1430769230769,287.6630769230769,291.96636363636367,301.09000000000003,294.3945454545455,295.96454545454543,297.337,299.694,302.18363636363637,302.74899999999997,304.46181818181816,314.1518181818182,318.0684615384616,316.3538461538462,324.9307692307693,320.0076923076923,323.85,325.90272727272725,322.54,323.80545454545455,314.69,327.0763636363636,326.375,322.98818181818183,320.5536363636364,318.6309090909091,325.0527272727273,314.076,311.95727272727277,307.3454545454546,300.095,275.1953846153846,230.651,213.635,266.71,224.28,,,,,,,,,,244.9141666666667,263.51916666666665,276.56,282.59583333333336,308.91249999999997,,,240.74,188.5233333333333,227.78666666666666,L9
2022-06-15 22:06:03.914,455.985,227.34857142857143,236.231,267.26,260.1091666666667,281.74,357.8127272727272,335.79777777777775,297.99916666666667,305.0058333333333,299.4553846153846,243.46599999999998,250.9557142857143,279.8627272727273,284.4446153846154,290.26,295.6878571428571,293.545,296.9783333333333,296.49583333333334,301.87928571428574,281.6227272727273,297.69666666666666,283.5655555555556,301.935,311.7725,309.9225,313.01416666666665,312.0018181818182,314.9838461538462,306.92538461538464,312.61846153846153,307.5,304.45846153846156,301.5253846153846,302.2042857142857,295.8285714285715,278.6907142857143,291.8985714285714,294.565,303.33,297.31916666666666,299.3008333333333,300.46181818181816,302.3554545454545,304.8566666666667,308.4672727272727,307.7233333333333,318.24916666666667,322.6857142857143,319.81357142857144,326.7257142857143,322.5385714285714,325.8364285714286,327.4533333333333,325.09083333333336,327.91833333333335,314.69,330.58750000000003,330.5490909090909,327.6166666666667,327.4116666666667,323.7316666666666,329.48583333333335,314.076,314.56666666666666,310.84833333333336,304.8676923076923,282.10714285714283,230.651,229.956,267.31000000000006,233.29500000000002,,,,,,,,,,247.19153846153844,265.56,278.98846153846154,285.0923076923077,310.59615384615387,,,248.65,196.05769230769232,227.6776923076923,L9
2022-07-01 22:05:54.433,460.77,242.82133333333334,236.231,267.26,260.1091666666667,281.74,362.3733333333333,335.79777777777775,297.99916666666667,308.29153846153844,302.3671428571429,251.15272727272725,256.528,280.5516666666667,284.31142857142856,286.495,294.2133333333333,292.74533333333335,296.9783333333333,296.49583333333334,315.27333333333337,281.6227272727273,297.69666666666666,283.5655555555556,301.935,316.91769230769233,314.00076923076927,316.7407692307692,316.075,318.11499999999995,309.94500000000005,312.61846153846153,307.5,307.9157142857143,305.4578571428571,305.118,297.1,280.96666666666664,294.018,297.16615384615386,305.7386666666667,300.34923076923076,302.11153846153843,304.8,306.86,309.1884615384616,314.0566666666667,312.18461538461537,321.7261538461538,325.606,320.94666666666666,327.8953333333333,327.04266666666666,325.8364285714286,332.6123076923077,325.09083333333336,333.8484615384615,314.69,330.58750000000003,336.57166666666666,332.84461538461534,331.36384615384617,328.49461538461543,329.48583333333335,314.076,315.62307692307695,316.61615384615385,310.8292857142857,289.43933333333337,229.93090909090907,229.956,267.31000000000006,235.68666666666664,231.03,235.88,,201.04,222.72,265.72,,,,250.19071428571428,268.25357142857143,281.03285714285715,285.19,311.29714285714283,185.77,207.56,242.20333333333335,200.1692857142857,229.5442857142857,L9
2022-07-01 22:06:18.392,454.1825,253.55125,236.231,267.26,260.1091666666667,281.74,362.3733333333333,335.79777777777775,297.99916666666667,311.1535714285714,304.886,257.65749999999997,261.38937500000003,281.21153846153845,284.384,283.21666666666664,292.998125,292.026875,296.9783333333333,296.49583333333334,327.030625,281.6227272727273,297.69666666666666,283.5655555555556,301.935,319.5128571428572,317.5028571428571,319.96,319.6461538461538,320.8686666666666,312.6446666666667,312.61846153846153,307.5,310.9166666666667,308.8593333333334,307.7525,298.25874999999996,283.003125,295.925,299.44928571428574,307.905625,303.0514285714286,304.5464285714285,308.53153846153845,310.6969230769231,312.95714285714286,318.7569230769231,316.07142857142856,324.82142857142856,328.146875,321.97375,331.275625,328.736875,325.8364285714286,337.10785714285714,325.09083333333336,338.92571428571426,314.69,330.58750000000003,341.7653846153846,337.3828571428571,334.84857142857146,328.685,334.04692307692306,314.076,319.4585714285714,318.23285714285714,316.0213333333333,295.954375,229.93090909090907,236.84,261.77000000000004,237.18,231.29000000000002,236.475,,201.73,222.84999999999997,266.155,,,,252.9,270.78266666666667,282.88199999999995,287.8453333333334,313.64866666666666,200.47,226.51999999999998,248.60750000000002,205.928,233.9226666666667,L9
