dates,satname,nzd0220-0000,nzd0220-0001,nzd0220-0002,nzd0220-0003,nzd0220-0004,nzd0220-0005,nzd0220-0006,nzd0220-0007,nzd0220-0008,nzd0220-0009,nzd0220-0010,nzd0220-0011,nzd0220-0012,nzd0220-0013,nzd0220-0014,nzd0220-0015
2023-06-27 21:59:14.407000,L9,,,,,325.27,333.45,349.21,336.31,329.73,320.82,267.74,,,,,
2023-07-05 21:59:30.960000,L8,349.64,346.84,348.37,359.19,356.12,359.45,370.89,361.36,355.58,356.25,343.52,334.31,334.46,340.19,342.80,337.82
2023-07-21 21:59:34.263000,L8,359.15,356.52,359.48,368.69,362.94,366.33,375.22,368.26,366.57,360.36,347.67,341.86,338.78,335.09,333.86,334.90
2023-07-29 21:59:31.367000,L9,351.79,346.98,350.59,357.02,356.37,363.76,373.48,375.75,351.49,341.08,337.93,335.44,337.83,339.68,,352.88
2023-08-14 21:59:37.575000,L9,355.01,349.58,350.18,356.71,355.29,362.36,370.62,364.08,359.27,350.57,343.01,340.46,340.95,335.53,334.23,335.68
2023-08-22 21:59:50.611000,L8,345.23,343.36,341.85,349.66,347.71,352.50,360.99,355.58,348.40,341.77,335.22,331.50,333.11,332.12,327.98,329.05
2023-08-30 21:59:47.581000,L9,352.90,350.47,352.15,358.54,358.36,360.83,370.68,363.32,357.75,348.49,344.73,344.27,338.07,337.14,340.89,336.53
2023-09-07 21:59:49.917000,L8,351.69,348.02,354.41,359.72,359.17,362.46,373.02,365.49,359.09,352.04,346.85,342.02,345.08,342.01,335.43,343.67
2023-09-15 21:59:56.151000,L9,345.96,343.60,343.34,349.31,345.79,351.86,361.69,357.34,347.59,342.39,338.53,335.23,333.84,332.49,329.11,330.68
2023-10-09 22:00:00.639000,L8,343.54,342.15,340.03,344.73,341.62,347.99,356.61,352.07,342.05,335.60,335.12,334.54,333.50,332.26,328.60,332.64
2023-11-10 21:59:59.383000,L8,346.27,342.97,342.55,348.83,346.12,349.52,358.37,354.43,345.99,338.88,336.07,335.56,342.08,332.11,326.37,328.66
2023-11-26 22:00:05.887000,L8,,,,,,,,,,,,,,386.03,364.04,396.82
2023-12-20 22:00:11.701000,L9,345.60,343.84,344.27,346.15,343.55,348.87,356.58,352.35,343.06,337.67,333.74,331.35,331.83,327.20,325.60,327.26
2024-01-05 22:00:04.390000,L9,346.64,343.06,342.78,345.96,342.27,346.94,354.51,353.91,342.80,337.78,335.68,333.31,333.07,331.04,329.71,327.62
2024-01-13 21:59:59.046000,L8,372.85,365.89,368.74,375.10,384.38,374.56,381.26,374.62,374.33,375.07,386.33,355.82,348.31,349.64,344.45,349.28
2024-01-29 21:59:53.657000,L8,351.97,351.43,342.63,347.18,347.29,353.45,361.88,365.49,345.68,339.41,338.41,331.55,331.00,330.30,326.60,332.77
2024-02-14 21:59:55.364000,L8,344.39,339.26,339.56,343.64,340.19,346.50,358.91,350.03,339.42,333.81,332.45,328.70,329.08,328.28,326.71,326.75
2024-03-01 21:59:48.785000,L8,,,,,,,,,,,,,,,270.77,310.14
2024-03-09 22:00:02.127000,L9,341.20,339.96,340.24,343.04,340.39,346.02,354.91,350.43,341.09,335.68,332.73,329.51,330.43,327.65,324.22,324.96
2024-03-17 21:59:38.997000,L8,341.86,336.58,340.72,347.43,343.80,343.41,353.28,352.39,339.11,339.57,335.95,331.30,331.47,328.81,322.51,322.90
2024-04-18 21:59:19.043000,L8,,,,,,320.90,345.34,327.73,313.77,307.61,319.43,278.40,285.54,,312.53,313.98
2024-04-26 21:59:28.878000,L9,348.80,345.09,345.86,353.78,352.65,355.50,362.39,357.72,349.32,344.68,343.34,338.20,336.63,337.79,333.03,330.72
2024-05-04 21:59:10.225000,L8,385.76,385.55,358.23,372.66,361.29,381.23,372.58,378.74,359.05,353.30,349.23,352.91,353.87,345.87,338.17,337.99
2024-06-21 21:59:05.258000,L8,337.82,331.65,334.79,339.74,336.13,342.27,353.79,346.98,335.86,328.84,329.16,326.33,326.36,321.33,322.01,321.48
2024-06-29 21:58:59.377000,L9,350.33,349.30,346.53,354.71,353.88,358.23,370.72,360.62,353.43,346.98,343.50,337.65,337.16,334.14,333.19,332.68
2024-07-07 21:59:13.270000,L8,354.40,355.70,354.70,363.53,362.62,362.93,371.74,365.18,359.67,351.94,346.53,340.64,341.81,343.63,338.55,335.55
2024-07-15 21:59:17.945000,L9,,,,,326.77,325.68,346.52,339.32,327.34,315.84,,,,,,
2024-07-23 21:59:27.877000,L8,347.95,346.24,346.21,355.12,356.64,356.55,364.97,360.00,352.38,345.61,338.82,338.50,337.11,333.56,330.62,330.46
2024-08-08 21:59:24.800000,L8,330.37,276.24,297.01,326.27,,322.24,345.02,335.89,322.59,312.10,318.45,,,,,
2024-09-01 21:59:36.380000,L9,347.09,346.71,344.85,351.06,352.01,356.24,363.48,356.66,347.18,343.00,337.48,336.79,338.29,338.03,333.91,331.92
2024-09-17 21:59:40.801000,L9,342.17,340.87,338.48,346.55,343.15,349.34,359.11,351.06,342.04,337.94,336.42,332.83,333.14,332.14,327.32,328.46
2024-09-25 21:59:43.418000,L8,342.20,342.54,340.92,347.03,343.11,348.41,359.17,353.84,342.24,337.95,336.51,334.40,334.17,332.80,330.92,329.32
2024-10-03 21:59:47.603000,L9,372.36,373.74,381.67,376.57,363.55,383.12,390.26,377.91,371.84,362.36,348.29,371.45,369.38,347.17,346.06,348.54
2024-10-11 21:59:51.003000,L8,344.03,343.48,340.43,348.32,343.27,350.47,359.95,352.44,342.08,337.57,336.99,335.32,335.17,335.17,330.57,330.40
2024-11-04 21:59:57.264000,L9,331.09,323.10,328.02,334.27,328.51,335.31,343.40,,,,,,,317.34,317.01,319.97
2024-11-12 21:59:50.557000,L8,342.29,342.40,339.08,345.18,341.82,348.32,357.34,352.29,342.26,336.54,336.39,333.14,334.71,332.61,331.98,330.15
2024-12-06 21:59:59.962000,L9,349.63,345.40,346.02,351.94,349.29,355.92,360.27,357.58,347.56,340.99,340.42,340.43,336.50,335.88,331.37,329.28
2024-12-14 21:59:51.646000,L8,346.55,338.88,336.92,343.47,339.49,345.46,353.01,351.79,339.37,333.29,332.47,330.90,329.67,328.81,324.17,324.09
2024-12-22 22:00:02.208000,L9,385.14,389.21,385.21,398.76,384.90,393.22,391.50,397.67,388.78,387.49,376.77,379.68,372.78,371.17,372.51,347.30
2025-01-23 22:00:02.662000,L9,337.63,333.13,333.31,337.70,334.82,340.98,348.49,344.72,332.77,326.72,327.62,323.90,324.91,294.19,,
2025-02-24 21:59:57.705000,L9,346.98,344.31,343.52,347.93,344.82,351.74,358.30,354.12,343.22,337.88,336.62,332.85,332.71,332.02,329.39,328.34
2025-03-04 21:59:42.932000,L8,402.64,392.14,392.16,392.34,386.07,383.26,385.40,392.85,385.48,374.73,378.71,380.59,382.67,382.41,370.68,357.90
2025-03-28 21:59:42.853000,L9,343.32,343.41,342.75,348.68,343.60,350.39,358.95,353.31,343.98,338.40,336.00,331.84,333.46,332.09,328.32,326.03
2025-04-05 21:59:29.736000,L8,347.48,345.86,343.83,351.72,348.73,354.76,361.20,357.75,346.88,341.66,337.93,332.68,334.43,333.63,328.99,327.35
2025-04-13 21:59:43.721000,L9,,,,,,319.13,341.10,329.52,323.04,310.14,319.32,278.58,286.14,309.68,312.23,313.96
2025-05-15 21:59:23.560000,L9,335.11,320.90,332.56,336.05,330.52,339.88,352.64,344.14,333.22,326.20,323.28,,,,297.74,319.60
2025-05-23 21:59:19.050000,L8,347.82,349.23,349.51,356.08,354.80,357.92,367.90,364.31,354.78,346.46,343.92,336.58,336.19,335.48,334.13,332.73
2025-05-31 21:59:17.709000,L9,384.56,378.61,400.31,394.72,385.43,395.30,396.73,397.37,385.34,371.85,367.53,368.71,374.00,379.02,377.96,396.61
2025-06-08 21:59:23.461000,L8,,308.02,335.86,340.89,332.61,343.68,355.71,347.01,337.59,329.74,324.96,283.40,,,316.27,320.15
2025-06-16 21:59:27.168000,L9,349.41,346.86,348.39,358.94,354.60,360.72,370.43,365.51,355.84,351.66,341.81,336.35,338.52,338.00,333.18,335.14
2025-07-18 21:59:40.570000,L9,,,331.30,336.61,329.17,341.00,354.74,346.21,335.98,329.32,324.48,321.28,321.60,320.59,317.87,319.32
2025-08-11 21:59:52.776000,L8,345.61,344.98,344.83,355.54,350.91,355.90,364.19,357.90,350.23,343.95,333.38,329.53,331.14,331.32,328.48,328.23
2025-08-19 21:59:57.672000,L9,345.60,344.50,345.66,354.38,351.71,357.65,363.04,358.05,351.93,344.85,334.25,331.20,332.90,332.16,330.76,327.98
2025-09-04 22:00:02.921000,L9,344.41,341.37,343.65,348.70,344.24,350.74,360.98,355.49,345.51,341.51,334.17,329.36,332.11,329.07,327.89,328.26
2025-09-12 22:00:00.269000,L8,377.05,367.74,367.17,371.61,396.97,371.06,375.42,374.59,369.39,365.41,367.87,369.47,360.81,359.14,349.93,353.17
2025-10-30 22:00:08.787000,L8,347.16,344.41,343.85,348.33,347.33,348.58,357.39,353.79,343.12,337.97,334.48,332.50,333.29,335.14,335.27,342.11
2025-11-07 22:00:13.813000,L9,343.27,337.50,337.55,341.89,338.13,344.72,357.50,349.53,340.44,333.11,329.83,327.61,329.30,330.77,326.62,327.95
2025-11-23 22:00:11.106000,L9,369.93,366.59,363.20,371.19,365.89,407.42,379.53,377.36,367.02,356.61,371.86,366.76,384.28,372.71,355.62,350.88
