dates,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027,satname
2021-03-30 22:20:10+00:00,,,,,,,,,296.02,,302.33,298.19,,317.59,319.53,316.59,,,,,,,,,,,,,,293.51,,,295.27,315.25,,,,,,,,,269.9,305.25,,,,,300.92,,,310.37,295.38,317.15,311.57000000000005,313.36,307.92,,309.07,322.34,319.82,322.59,323.67,323.04,319.22,319.32,317.49,311.07,304.05,311.3,318.45,294.47,293.23,,,,330.42,,316.63,297.62,331.07,322.54,,,,334.25,341.99,344.61,347.9,344.39,341.3,345.58,344.22,348.59,352.7,345.59,309.93,352.02,354.88,353.86,354.65,293.82,,353.42,350.5,339.13,345.1,348.32,365.19,353.87,356.64,359.35,357.98,358.14,,,,358.45,353.16,358.5,355.96,320.17,368.52,,363.36,371.69,363.35,364.55,368.09,367.5,359.83,355.74,363.44,355.63,359.43,362.69,362.62,370.31,362.63,363.74,356.94,350.41,371.35,365.21,,306.2,326.58,320.95,,,,L8
2021-05-17 22:20:00+00:00,288.46,303.16,,,,,,,296.02,,302.33,298.19,,321.14,319.53,316.59,,,,,,,,308.2,,,,306.35,,297.44,306.39,314.75,299.275,276.3,304.5,294.76,,,,,,,272.865,307.49,303.8,303.74,297.7,288.59,299.03,309.11,305.39,306.125,299.49,310.235,308.55,306.555,303.88,,309.07,322.34,319.82,319.635,316.59000000000003,323.04,319.22,319.32,313.195,311.26,303.615,310.445,315.58500000000004,305.435,292.13,310.93,,324.16,329.0,,320.49,297.62,331.11,322.54,322.26,321.56,,334.25,338.845,344.61,345.77,345.9,341.61,345.58,344.22,348.59,352.7,345.15999999999997,321.595,352.02,356.78499999999997,355.45000000000005,357.21,320.765,347.29,353.82000000000005,351.94,339.13,345.1,350.37,365.19,356.445,357.51,356.005,357.98,357.08,363.38,355.46,358.25,358.015,354.39,357.39,355.96,344.76,368.52,,363.36,371.69,363.35,364.55,368.09,367.5,359.83,355.74,363.44,355.63,359.43,362.69,362.62,370.31,362.63,363.74,356.94,350.41,371.35,365.21,,304.49,319.67999999999995,318.34000000000003,,289.31,,L8
2021-06-02 22:20:09+00:00,288.755,302.895,,,,,299.67,,296.79999999999995,,302.33,298.19,,321.14,319.53,314.79999999999995,310.76,315.1,,,,,,308.2,,,,306.35,,296.27666666666664,301.235,310.985,300.5833333333333,275.16499999999996,295.41999999999996,288.875,,,281.01,,,,275.92,305.7033333333333,301.97,306.595,294.815,284.92999999999995,298.5,309.545,300.81,302.8233333333333,301.28000000000003,308.3066666666667,305.96,303.4666666666667,303.88,302.31,309.07,322.34,319.82,315.38,312.5,315.315,306.67,312.79499999999996,308.3666666666666,306.31333333333333,302.3966666666667,307.92333333333335,310.18333333333334,306.93333333333334,289.7,307.96000000000004,308.5,314.035,329.0,311.3,317.0266666666667,304.195,327.46,322.54,317.375,304.05,324.85,334.25,335.6366666666667,337.315,343.06666666666666,342.99,338.4766666666667,336.235,335.265,339.595,348.955,339.99,318.9866666666667,345.34000000000003,354.02666666666664,351.5366666666667,353.34,321.3433333333333,339.28499999999997,350.34,348.8866666666666,335.16499999999996,341.185,347.1433333333334,359.40999999999997,354.55,354.74333333333334,356.005,354.55,355.24333333333334,361.90999999999997,355.17999999999995,355.475,355.2966666666666,350.5333333333333,353.7166666666667,351.09000000000003,348.81333333333333,363.655,355.07,358.86,363.655,359.70500000000004,360.84000000000003,365.14,369.345,359.17499999999995,352.875,363.44,355.63,359.43,362.69,362.62,370.31,362.63,363.74,356.94,350.41,371.35,365.21,,302.9533333333333,317.35999999999996,317.3833333333334,,294.27,,L8
2021-06-18 22:20:14+00:00,286.97333333333336,301.41333333333336,283.85,,289.05,293.07,296.81,,295.02,302.25,302.33,298.19,307.54,320.95666666666665,318.30999999999995,314.92333333333335,309.695,311.805,,,,,303.99,305.87,302.92,,293.12,302.66,305.49,296.235,299.5466666666667,308.73,299.99,275.1766666666667,290.75333333333333,285.65000000000003,,,280.97,297.38,,292.76,275.42999999999995,302.1625,299.9166666666667,303.26,293.63,284.19666666666666,297.7575,308.5366666666667,301.71666666666664,301.2225,300.1675,304.835,303.03,298.295,299.91333333333336,297.76,300.15,310.865,311.865,312.27750000000003,309.6475,312.89000000000004,302.86,310.28999999999996,305.755,303.26,300.935,305.6725,308.6025,305.895,291.18,307.3833333333334,310.0,311.16,323.8866666666667,313.625,316.96000000000004,304.88666666666666,325.15250000000003,314.02,316.3866666666667,302.24,322.43,327.9,332.5,333.75333333333333,341.275,341.35,335.5425,333.38,331.6666666666667,335.18,344.75666666666666,336.155,320.1475,345.40333333333336,351.885,350.915,352.375,324.8375,340.41,349.765,349.7175,339.25,342.93333333333334,347.90999999999997,357.3966666666667,353.89,352.4225,354.46333333333337,353.49333333333334,355.8875,360.7833333333333,354.51,354.6566666666667,354.5375,350.1025,353.885,352.47333333333336,350.18,361.8233333333333,357.575,357.25,359.7733333333333,357.92,359.76666666666665,363.1333333333334,366.56666666666666,358.06666666666666,350.75,355.88,350.775,352.9,355.15,357.935,362.79499999999996,357.595,357.77,353.72,350.41,371.35,365.21,,298.3825,312.595,313.54,304.45,292.76666666666665,289.03,L8
2021-08-05 22:20:29+00:00,286.97333333333336,301.41333333333336,283.85,,289.05,293.07,296.81,,295.02,302.25,302.33,298.19,307.54,320.95666666666665,318.30999999999995,314.92333333333335,309.695,311.805,,,,,303.99,305.87,302.92,,293.12,302.66,305.49,297.962,301.77750000000003,308.755,300.128,274.395,290.75333333333333,285.65000000000003,,,280.97,297.38,,292.76,275.42999999999995,302.1625,299.9166666666667,303.26,293.63,284.19666666666666,298.906,308.5366666666667,301.71666666666664,301.2225,302.842,304.835,303.03,297.6,299.91333333333336,297.76,300.15,310.865,311.865,311.95,307.898,310.9575,301.7525,310.28999999999996,303.722,301.356,300.88,305.6725,308.594,306.332,291.392,307.6875,310.0,311.16,323.8866666666667,312.07,315.098,304.1575,322.93600000000004,310.53000000000003,316.3866666666667,297.875,321.94666666666666,327.9,332.5,331.46,340.178,341.35,335.5425,332.22249999999997,332.45500000000004,335.3825,344.75666666666666,336.155,320.1475,345.805,351.885,350.915,352.375,324.8375,340.41,349.765,349.7175,339.25,342.93333333333334,347.216,355.35,353.89,352.4225,354.46333333333337,353.49333333333334,355.8875,360.7833333333333,354.51,354.6566666666667,354.5375,350.1025,353.885,352.47333333333336,349.902,360.615,356.48,357.25,359.7733333333333,357.92,359.76666666666665,363.1333333333334,367.735,358.06666666666666,350.75,355.88,350.775,352.9,355.15,357.935,362.79499999999996,357.595,357.77,353.72,350.41,371.35,365.21,,300.384,312.06399999999996,313.54,304.45,292.76666666666665,289.03,L8
2021-08-30 22:14:25+00:00,286.97333333333336,301.41333333333336,283.85,,289.05,293.07,296.81,,296.28,302.25,302.33,298.19,307.54,320.95666666666665,318.30999999999995,314.92333333333335,309.695,311.805,292.87,,,,303.99,305.87,302.92,,293.12,304.0566666666667,305.49,299.6816666666667,304.394,308.76599999999996,300.805,277.056,291.1125,285.90999999999997,,,282.1933333333333,286.905,283.17,289.475,279.04799999999994,304.68,299.9166666666667,303.26,293.63,287.185,298.906,308.5366666666667,301.71666666666664,301.386,303.005,303.634,303.946,298.26666666666665,298.8575,298.3066666666667,300.15,310.865,311.865,310.0983333333333,306.87166666666667,310.392,301.29200000000003,309.60749999999996,302.80833333333334,301.2683333333334,300.9683333333333,305.642,308.74833333333333,306.86833333333334,293.29333333333335,307.6875,310.0,311.16,323.8866666666667,314.94,316.16333333333336,303.62,322.895,310.53000000000003,316.3866666666667,302.284,323.195,327.9,332.5,331.46,340.178,341.35,335.5425,332.22249999999997,333.97200000000004,337.07399999999996,344.75666666666666,336.354,322.842,345.23,351.885,350.915,352.375,324.8375,341.4275,350.092,349.87,341.7075,342.93333333333334,347.7616666666667,355.35,353.89,352.53599999999994,354.46333333333337,353.49333333333334,355.8875,359.91999999999996,354.51,354.6566666666667,354.5375,350.1025,353.885,352.47333333333336,352.50500000000005,360.615,356.48,357.25,359.7733333333333,359.39,361.475,364.9875,368.076,359.175,350.6475,355.9433333333333,350.775,352.1133333333334,354.57666666666665,357.935,362.79499999999996,357.595,357.77,353.72,350.895,374.57500000000005,365.21,,301.4083333333333,312.2583333333333,312.382,303.46000000000004,292.76666666666665,289.03,L8
2021-09-22 22:20:41+00:00,286.97333333333336,301.41333333333336,283.85,,289.05,293.07,296.81,,296.28,302.25,302.33,298.19,307.54,320.95666666666665,318.30999999999995,314.92333333333335,309.695,311.805,298.3,,,,303.99,305.87,302.92,,293.12,305.07000000000005,305.49,299.7042857142857,303.39000000000004,307.27833333333336,297.8957142857143,277.056,291.1125,285.90999999999997,,,282.1933333333333,286.905,283.17,289.475,279.04799999999994,305.6666666666667,299.9166666666667,303.26,293.63,287.185,298.906,308.5366666666667,301.71666666666664,301.386,303.36857142857144,303.634,303.11,297.13142857142856,300.86199999999997,298.3066666666667,300.15,310.865,311.865,310.0983333333333,306.87166666666667,310.392,301.29200000000003,309.60749999999996,302.80833333333334,301.2683333333334,303.05285714285714,305.642,308.74833333333333,306.86833333333334,295.89428571428573,307.6875,310.0,311.16,323.8866666666667,314.94,316.16333333333336,302.2866666666667,323.81714285714287,310.53000000000003,316.3866666666667,300.87,323.195,330.3233333333333,333.298,331.938,340.615,341.244,336.482,334.42600000000004,333.8666666666667,337.88,345.1775,336.18666666666667,323.075,345.75333333333333,352.37,351.332,352.014,317.976,341.4275,349.6933333333333,348.93666666666667,340.378,340.2125,347.40999999999997,354.848,352.758,350.9816666666666,352.47,352.175,353.666,358.28000000000003,353.3,353.0075,353.444,349.58000000000004,352.294,352.245,349.03428571428566,354.276,359.1925,356.4875,359.96,359.372,360.696,364.3,361.96166666666664,352.828,350.6475,346.24,348.9533333333334,349.8325,354.4325,358.50666666666666,359.73,357.59999999999997,357.77,356.35999999999996,349.8666666666666,374.57500000000005,360.41499999999996,,298.79714285714283,310.9628571428571,313.17,303.46000000000004,292.76666666666665,289.03,L8
2022-01-28 22:20:31+00:00,302.28,298.87,315.58,311.8,291.72,290.3,289.43,289.0,295.53499999999997,294.15,299.06,295.8,309.57,321.02,316.95,309.27,307.92,301.97,298.20666666666665,295.27,294.58,299.34,299.85,300.56,295.65,286.29,290.48,300.26666666666665,292.95,299.16249999999997,303.56,303.37,293.3625,279.875,292.19,286.69,,,284.64,276.43,283.17,286.19,293.52,306.6166666666666,298.27,294.61,281.55,289.03,294.41499999999996,302.27,297.6,298.02,303.0575,298.83,303.27000000000004,295.58,295.5366666666667,290.78999999999996,278.49,299.92,303.95,302.8566666666666,296.18,300.06666666666666,296.4066666666667,298.875,289.51,291.06333333333333,302.065,290.65,296.3666666666666,297.29,301.8375,309.55,307.17,303.25,308.61,307.7833333333333,313.26666666666665,296.8225,315.5425,292.905,296.57,296.45,318.46,324.265,322.945,324.69,332.43,332.125,328.31,328.09999999999997,330.33500000000004,334.135,328.91999999999996,327.75666666666666,323.11666666666673,340.585,342.3,346.87,342.405,288.42499999999995,344.48,339.69666666666666,338.8333333333333,333.88666666666666,321.70000000000005,338.535,341.22999999999996,335.56,336.84999999999997,330.425,334.84000000000003,334.755,344.81666666666666,337.68,333.11,349.07,335.22,334.675,339.45500000000004,338.92,338.32666666666665,350.51666666666665,339.47,342.30499999999995,350.22333333333336,350.42,352.84,349.605,337.63333333333327,350.34,330.2266666666667,332.72,338.0866666666667,344.56,341.08,338.855,341.96500000000003,336.2,347.59000000000003,340.1133333333333,371.08000000000004,349.32,346.05,299.34999999999997,305.2325,306.09666666666664,297.395,289.74,292.17,L8
2022-02-06 22:14:44+00:00,302.28,298.87,319.475,311.8,291.72,290.3,289.43,289.0,295.53499999999997,294.15,299.06,295.8,309.57,321.02,316.95,309.27,307.92,301.97,298.20666666666665,295.27,294.58,299.34,299.85,300.56,295.65,286.29,290.48,300.26666666666665,292.95,301.5825,301.92333333333335,301.55,290.92333333333335,301.5,301.15999999999997,286.69,,,284.64,276.43,283.17,286.19,293.52,306.6166666666666,298.27,294.61,281.55,289.03,285.33,302.27,297.6,298.02,299.56333333333333,306.14,306.86,295.96000000000004,295.5366666666667,290.78999999999996,278.49,299.92,303.95,298.965,293.81999999999994,297.52000000000004,295.395,298.875,286.47,289.725,302.5333333333333,290.65,290.27,291.89500000000004,305.03666666666663,310.5,307.17,303.25,308.61,307.19499999999994,316.075,295.1066666666666,316.03333333333336,282.26,296.57,300.34,317.2,324.265,322.945,324.745,330.75,332.125,328.31,327.775,328.84000000000003,333.51666666666665,328.91999999999996,327.75666666666666,323.11666666666673,338.4433333333333,342.3,346.87,342.405,288.42499999999995,344.48,347.15999999999997,338.8333333333333,333.88666666666666,321.70000000000005,336.56666666666666,337.23999999999995,335.56,336.84999999999997,330.425,334.84000000000003,346.29333333333335,352.0625,347.8866666666667,344.75333333333333,349.07,335.22,349.24,352.91,349.0825,328.995,348.63,339.47,342.30499999999995,350.22333333333336,350.42,352.84,354.485,348.8075,361.96,342.90999999999997,346.75666666666666,338.0866666666667,344.56,341.08,338.855,355.52,358.115,356.76,347.2975,371.08000000000004,349.32,346.05,303.09,303.66333333333336,306.09666666666664,297.395,289.74,292.17,L8
2022-03-02 22:14:13+00:00,302.28,298.87,319.475,311.8,291.72,290.3,289.43,289.0,291.01,294.15,299.06,295.8,309.57,321.02,316.95,309.27,307.92,301.97,300.875,295.27,294.58,299.34,299.85,300.56,295.65,286.29,290.48,296.97499999999997,292.95,299.34999999999997,295.455,297.92,284.29,315.3,310.13,,,,,,,,,302.54999999999995,298.27,294.61,281.55,281.91,285.33,302.27,297.6,294.0,297.43500000000006,313.45,306.485,290.32,295.46000000000004,282.18,278.49,299.92,303.95,297.09,285.9,286.91,291.34,290.19,274.7,278.62,303.09499999999997,302.94,271.02,303.64,306.155,310.5,307.17,303.25,308.61,317.815,329.20000000000005,294.68666666666667,312.70500000000004,282.26,314.705,290.54999999999995,307.46,330.4166666666667,331.7033333333333,334.75,338.7866666666667,340.9166666666667,336.13,336.98333333333335,334.63999999999993,338.26666666666665,337.99,333.35999999999996,328.71,344.05,349.66333333333336,352.16,349.95666666666665,294.76666666666665,343.44,349.05999999999995,345.23333333333335,326.28999999999996,332.75,341.38000000000005,348.5566666666667,345.3933333333334,346.49333333333334,342.1766666666667,347.42,351.2725,357.02250000000004,352.665,350.5625,361.06,335.22,354.6275,358.365,347.83500000000004,328.995,360.99666666666667,353.32,356.07666666666665,357.3633333333334,342.3299999999999,343.985,349.5,354.24749999999995,374.885,349.3525,355.205,331.86,340.125,341.08,338.855,355.52,365.75,356.76,352.86,364.36,357.6933333333333,346.05,301.37,298.88,305.27,292.32,289.74,292.17,L9
2022-03-25 22:20:20+00:00,296.48,302.375,314.23333333333335,308.745,293.62,291.24,293.86,292.095,296.76,294.15,302.4,300.305,309.57,319.005,320.44,311.485,309.49,303.57000000000005,303.57,297.095,296.79499999999996,299.34,299.85,305.235,300.385,287.3,294.925,293.54499999999996,300.235,299.4566666666667,298.795,301.06,296.0,298.47,300.65999999999997,285.39,291.57,288.64,287.24,293.48,296.05,292.12,269.22,292.245,299.245,298.28499999999997,286.65,285.135,288.905,304.495,300.29,295.805,293.205,307.71000000000004,306.095,293.5,283.97,285.275,283.71500000000003,299.81,302.93,301.53499999999997,293.005,295.46500000000003,293.66499999999996,297.645,281.345,284.505,294.71000000000004,301.4633333333333,291.37,300.99666666666667,301.645,311.96000000000004,315.055,307.21500000000003,314.01,317.9866666666667,326.51,300.99,310.03,292.565,311.49333333333334,293.6,313.45,324.34999999999997,326.86333333333334,331.39666666666665,335.2966666666666,337.6966666666667,331.77,333.37666666666667,332.0133333333333,334.12999999999994,335.2633333333333,333.86,331.00333333333333,343.7133333333333,347.2633333333333,350.64000000000004,349.54,296.885,343.44,344.89750000000004,343.21000000000004,326.865,333.6366666666667,337.31,345.56,340.81666666666666,347.9266666666667,341.81,348.39333333333326,350.14,356.835,351.0,345.95500000000004,348.225,326.02,351.6975,357.19000000000005,352.2625,338.735,355.90333333333336,351.8633333333333,351.28666666666663,354.83,338.325,332.745,358.35999999999996,360.42499999999995,357.5533333333333,356.9275,355.4525,331.65,326.25,322.51,331.055,351.06666666666666,361.995,352.87000000000006,352.0525,366.155,358.25666666666666,354.295,305.615,295.685,299.14,295.845,290.08000000000004,294.95500000000004,L9
2022-04-27 22:13:58+00:00,296.48,302.375,314.23333333333335,308.745,293.62,291.24,293.86,292.095,296.76,294.15,302.4,300.305,309.57,319.005,320.44,311.485,309.49,303.57000000000005,303.57,297.095,296.79499999999996,299.34,299.85,305.235,300.385,287.3,294.925,293.54499999999996,300.235,300.7275,298.795,301.06,299.78,299.49333333333334,300.65999999999997,285.39,291.57,288.64,287.24,293.48,296.05,292.12,269.22,292.245,299.245,298.28499999999997,286.65,285.135,288.905,304.495,300.29,295.805,293.205,307.71000000000004,306.095,293.5,283.97,285.275,283.71500000000003,299.81,302.93,301.53499999999997,293.005,295.46500000000003,293.66499999999996,297.645,281.345,284.505,294.71000000000004,301.4633333333333,291.37,300.99666666666667,301.645,311.96000000000004,315.055,307.21500000000003,314.01,317.9866666666667,326.51,300.99,310.03,292.565,311.49333333333334,293.6,313.45,324.34999999999997,326.86333333333334,331.39666666666665,335.2966666666666,337.6966666666667,331.77,333.37666666666667,332.0133333333333,334.12999999999994,335.2633333333333,333.86,331.00333333333333,343.7133333333333,347.2633333333333,350.64000000000004,349.54,296.885,343.44,344.89750000000004,343.21000000000004,326.865,333.6366666666667,337.31,345.56,340.81666666666666,347.9266666666667,341.81,348.39333333333326,350.14,356.835,351.0,345.95500000000004,348.225,326.02,351.6975,357.19000000000005,352.2625,338.735,355.90333333333336,351.8633333333333,351.28666666666663,354.83,338.325,332.745,358.35999999999996,360.42499999999995,357.5533333333333,356.9275,355.4525,331.65,326.25,322.51,331.055,351.06666666666666,361.995,352.87000000000006,352.0525,366.155,358.25666666666666,354.295,305.615,295.685,299.14,295.845,290.08000000000004,294.95500000000004,L8
2022-05-04 22:20:13+00:00,291.55,302.49333333333334,314.23333333333335,308.745,293.62,291.24,293.86,292.095,296.76,294.15,302.4,300.305,309.57,319.005,319.99666666666667,314.15000000000003,310.26666666666665,303.57000000000005,303.57,297.095,296.79499999999996,305.0,304.925,305.235,300.385,287.3,294.925,293.54499999999996,302.73,299.758,298.54333333333335,302.4633333333333,298.03999999999996,299.49333333333334,300.65999999999997,290.815,291.57,288.64,287.24,292.40999999999997,296.05,292.12,270.86,292.245,303.49666666666667,300.34,290.66333333333336,286.5466666666667,288.905,304.495,300.29,298.73,295.3566666666666,306.54333333333335,302.84666666666664,291.4,289.8866666666667,285.275,285.62333333333333,299.81,302.93,306.93,297.45,295.46500000000003,293.66499999999996,297.645,281.345,284.505,298.8066666666667,301.445,291.37,304.67,301.13000000000005,311.96000000000004,315.055,307.21500000000003,314.01,317.9866666666667,326.51,300.255,310.03,292.565,311.49333333333334,285.24333333333334,313.45,318.4525,321.6875,331.39666666666665,335.2966666666666,337.6966666666667,331.77,333.37666666666667,332.0133333333333,334.12999999999994,335.2633333333333,333.86,331.1475,335.5,343.265,346.43,349.54,296.885,343.44,344.89750000000004,343.21000000000004,326.865,325.7875,337.31,339.985,340.81666666666666,347.9266666666667,341.81,348.39333333333326,350.14,356.835,351.0,345.95500000000004,348.225,326.02,351.6975,358.81000000000006,352.2625,328.98333333333335,355.90333333333336,351.8633333333333,351.28666666666663,354.83,338.325,332.745,358.35999999999996,361.14,357.5533333333333,349.84399999999994,353.354,330.8566666666666,326.25,322.51,331.055,351.06666666666666,362.338,352.87000000000006,352.0525,366.155,355.09749999999997,355.3966666666667,299.31333333333333,298.1566666666667,299.62,298.49666666666667,291.54,294.95500000000004,L8
2022-05-20 22:20:20+00:00,291.55,302.49333333333334,314.23333333333335,308.745,293.62,291.24,293.86,292.095,296.76,294.15,302.4,300.305,309.57,319.005,319.99666666666667,314.15000000000003,310.26666666666665,303.57000000000005,303.57,297.095,296.79499999999996,305.0,304.925,305.235,300.385,287.3,294.925,293.54499999999996,302.73,299.758,298.54333333333335,302.4633333333333,298.552,299.49333333333334,300.65999999999997,290.815,291.57,288.64,287.24,292.40999999999997,296.775,292.12,270.86,292.245,303.49666666666667,300.34,290.66333333333336,286.5466666666667,288.905,304.495,300.29,298.73,295.3566666666666,306.54333333333335,304.945,298.16333333333336,289.8866666666667,285.275,285.62333333333333,299.81,302.93,306.93,297.45,295.46500000000003,293.66499999999996,297.645,281.345,284.505,298.8066666666667,301.445,291.37,304.67,302.15,311.96000000000004,315.055,307.21500000000003,314.01,317.9866666666667,326.51,300.255,310.03,292.565,311.49333333333334,285.24333333333334,313.45,318.4525,321.6875,331.39666666666665,335.2966666666666,337.6966666666667,331.77,333.37666666666667,332.0133333333333,334.12999999999994,335.2633333333333,333.86,331.1475,335.5,343.265,346.43,349.54,296.885,343.44,344.89750000000004,343.21000000000004,326.865,325.7875,337.31,339.985,340.81666666666666,347.9266666666667,341.81,348.39333333333326,350.14,356.835,351.0,345.95500000000004,348.225,326.02,351.6975,358.81000000000006,352.2625,328.98333333333335,355.90333333333336,351.8633333333333,351.28666666666663,354.83,338.325,332.745,358.35999999999996,361.14,357.5533333333333,349.84399999999994,353.354,330.8566666666666,326.25,322.51,331.055,351.06666666666666,362.338,352.87000000000006,352.0525,366.155,355.09749999999997,355.3966666666667,303.4675,298.1566666666667,299.62,298.49666666666667,291.54,294.95500000000004,L8
2022-06-05 22:20:27+00:00,291.55,302.49333333333334,314.23333333333335,299.95,293.62,291.24,293.86,292.095,296.76,294.15,302.4,300.305,309.57,319.005,319.99666666666667,314.15000000000003,310.26666666666665,303.57000000000005,303.57,297.095,296.79499999999996,305.0,304.925,305.235,300.385,287.3,294.925,293.54499999999996,302.73,299.758,298.54333333333335,304.62,298.8566666666666,298.02750000000003,300.79,290.55333333333334,291.57,288.64,284.305,292.17,296.775,292.12,270.86,292.245,303.49666666666667,300.34,290.66333333333336,286.5466666666667,288.905,304.495,300.29,299.5675,297.8125,306.28499999999997,305.22200000000004,298.305,294.2425,289.31333333333333,288.0025,302.5466666666667,302.93,306.1375,298.855,300.58666666666664,296.09999999999997,297.645,281.345,284.505,299.27750000000003,302.67199999999997,299.28000000000003,306.616,300.16999999999996,311.0133333333333,315.055,307.21500000000003,316.55,317.895,326.3825,302.078,317.09,292.565,314.10749999999996,288.15999999999997,320.1333333333333,320.946,321.6875,333.12,338.515,337.6966666666667,334.195,333.37666666666667,335.28999999999996,338.2625,339.10749999999996,337.4825,331.81399999999996,339.454,346.61199999999997,348.816,352.185,312.32,345.28999999999996,347.12600000000003,346.3775,336.74333333333334,331.15,342.2475,339.985,340.81666666666666,347.9266666666667,341.81,351.53999999999996,350.14,356.835,351.0,345.95500000000004,348.225,326.02,354.284,359.7516666666667,355.96,338.1775,357.89750000000004,354.9275,351.28666666666663,357.355,349.97333333333336,332.745,363.45000000000005,362.97666666666663,358.24,349.84399999999994,354.04,337.6375,326.25,340.325,331.055,354.21,362.338,354.77000000000004,353.396,366.155,355.09749999999997,355.3966666666667,304.47799999999995,302.46000000000004,304.02750000000003,301.8025,291.54,294.95500000000004,L8
2022-06-14 22:14:46+00:00,291.55,302.49333333333334,314.23333333333335,299.95,293.62,291.24,293.86,292.095,296.76,294.15,298.5733333333333,300.305,309.57,319.005,319.99666666666667,314.15000000000003,310.26666666666665,303.57000000000005,303.57,297.095,296.79499999999996,305.0,304.925,305.235,300.385,287.3,294.925,293.54499999999996,302.73,300.06,298.4775,304.62,298.39,298.02750000000003,301.0925,290.55333333333334,291.57,288.64,283.18,292.17,296.775,292.12,270.86,292.245,303.49666666666667,300.34,290.66333333333336,286.5466666666667,288.905,304.495,300.29,299.5675,297.8125,306.28499999999997,305.22200000000004,298.305,294.2425,289.31333333333333,288.0025,302.5466666666667,302.93,306.1375,298.855,300.58666666666664,296.09999999999997,297.645,281.345,284.505,299.27750000000003,302.67199999999997,299.28000000000003,306.616,300.16999999999996,311.0133333333333,315.055,307.21500000000003,316.55,317.895,326.3825,302.078,317.09,292.565,314.10749999999996,288.15999999999997,320.1333333333333,320.946,321.6875,333.12,338.515,337.6966666666667,334.195,333.37666666666667,335.28999999999996,338.2625,339.10749999999996,337.4825,331.81399999999996,339.454,346.61199999999997,348.816,352.185,312.32,345.28999999999996,347.12600000000003,346.3775,336.74333333333334,331.15,342.2475,339.985,340.81666666666666,347.9266666666667,341.81,351.53999999999996,350.14,356.835,351.0,345.95500000000004,348.225,326.02,354.284,359.7516666666667,355.96,338.1775,357.89750000000004,354.9275,351.28666666666663,357.355,349.97333333333336,332.745,363.45000000000005,362.97666666666663,358.24,349.84399999999994,354.04,337.6375,326.25,340.325,331.055,354.21,362.338,354.77000000000004,353.396,366.155,355.09749999999997,355.3966666666667,304.47799999999995,302.46000000000004,304.02750000000003,301.8025,291.54,294.95500000000004,L8
