dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027
2024-11-02 22:14:41.503000,L9,276.56,315.68,324.82,318.80,321.39,309.69,305.92,311.86,313.86,315.33,317.15,312.05,326.50,335.71,340.36,333.53,334.29,324.03,327.47,311.48,299.46,317.53,320.24,313.85,311.84,297.38,302.47,308.39,313.40,300.04,300.76,,,,,265.27,295.71,291.93,289.85,312.37,316.98,311.57,267.80,,,,,,,,,,,,,,,,,,,,,,275.32,271.72,291.12,286.29,297.75,282.76,278.83,267.32,295.76,320.35,319.08,321.70,316.27,310.86,318.74,,294.88,283.20,303.38,287.71,302.88,321.11,309.89,304.42,,318.83,318.23,312.97,312.02,315.71,322.59,309.59,307.51,329.26,334.59,340.42,340.86,298.31,307.96,335.46,323.60,336.91,329.66,346.16,339.94,305.17,,,331.28,387.29,367.17,380.00,331.18,316.17,,,,,,,,,,,,,,,,,,354.16,360.85,373.80,362.48,363.69,354.80,352.95,371.56,353.68,361.31,,,,,301.97,305.16
2024-11-10 22:14:13.424000,L8,,,260.92,297.89,299.70,287.10,291.43,281.66,279.94,285.66,296.81,283.51,293.75,307.99,306.25,299.56,303.68,298.37,300.69,291.23,,,,,,,292.11,291.34,292.35,279.91,292.05,290.97,283.43,,,,284.53,277.26,275.66,286.32,292.03,292.45,259.47,296.05,314.38,326.83,283.69,282.04,298.91,323.04,309.44,290.69,286.44,,,,283.23,286.05,282.11,295.65,297.73,289.80,279.86,287.60,289.13,276.71,273.25,275.03,292.12,280.61,271.20,264.53,293.50,303.18,320.76,308.91,310.93,310.19,311.60,288.57,297.35,295.79,301.83,290.30,306.41,321.74,312.41,306.63,,323.73,321.31,312.81,313.41,316.29,329.25,308.72,305.57,333.64,331.39,336.72,317.79,284.44,279.31,314.31,319.25,317.97,310.33,310.83,316.94,317.40,310.35,312.44,316.48,316.28,319.57,321.27,316.33,,320.03,323.11,337.12,312.90,323.74,327.85,325.36,323.75,324.50,324.89,321.20,325.10,318.60,307.63,313.69,318.39,316.67,321.29,316.87,369.86,378.20,381.15,380.43,371.95,374.44,353.75,356.24,,293.93,289.05,291.42,279.87,289.88
2024-11-10 22:14:37.391000,L8,,,262.12,296.57,298.69,286.88,290.72,280.53,278.84,284.47,296.29,282.78,293.59,307.23,305.73,298.76,302.65,297.59,299.98,290.13,,,,,,,291.81,291.49,291.62,278.22,291.73,290.65,282.71,,,,283.94,276.69,275.26,285.62,292.05,291.96,,297.55,314.31,326.96,283.32,282.27,299.07,323.30,310.60,290.33,285.70,,,,283.27,286.06,282.81,295.78,297.42,289.66,281.65,287.87,290.47,277.78,273.63,275.41,292.48,279.78,271.34,265.18,295.19,303.83,323.40,309.02,310.98,310.65,311.63,288.36,300.51,296.05,302.13,290.89,311.46,326.00,311.15,305.70,,324.78,322.37,311.55,313.66,318.39,330.42,308.94,306.40,334.78,333.56,337.54,318.76,285.10,282.81,315.45,320.31,319.80,310.49,312.24,317.74,319.07,311.15,312.62,317.30,318.81,322.60,322.46,317.22,306.41,321.43,323.62,338.43,312.90,325.66,329.17,326.18,324.96,325.48,326.35,323.56,326.34,320.03,309.89,315.57,320.64,317.76,324.85,319.02,372.47,380.10,383.60,382.97,373.88,376.49,355.84,361.87,,293.91,289.69,291.72,279.64,289.63
2024-11-17 22:20:26.561000,L8,295.29,329.28,332.67,345.22,307.77,301.98,315.62,311.31,314.50,319.13,323.27,316.95,333.13,340.47,342.23,333.14,333.10,329.61,329.02,318.69,315.48,324.99,330.55,323.28,321.30,305.45,314.59,319.60,321.69,312.72,315.69,305.90,302.36,,,298.69,301.31,299.31,293.33,314.56,319.17,318.47,270.68,319.06,325.76,324.06,315.47,308.39,315.47,325.22,324.72,318.51,305.97,312.75,316.74,307.10,317.50,312.18,316.93,320.04,326.07,320.86,318.87,321.63,312.79,316.12,307.83,310.40,317.56,311.80,319.22,309.78,323.04,335.70,337.54,333.51,340.72,334.44,339.21,300.37,333.07,328.16,316.46,310.25,339.71,337.81,334.59,327.04,313.38,344.93,340.69,343.59,338.43,344.92,348.85,333.18,334.03,351.57,355.27,352.64,347.35,299.50,296.23,345.74,350.72,339.21,341.34,347.84,356.26,350.97,352.95,351.04,352.76,349.77,360.85,353.21,351.60,351.17,352.84,357.17,354.86,325.97,336.36,366.72,366.46,363.46,364.25,334.64,333.92,333.76,329.28,320.23,326.41,355.09,355.91,358.61,359.17,360.43,361.40,362.46,379.70,358.70,380.40,360.50,375.78,316.42,324.48,323.59,323.97,312.13,313.07
2024-12-04 22:14:24.237000,L9,,,,385.11,366.89,357.44,359.95,366.92,367.53,351.21,353.05,351.82,370.94,373.91,380.73,362.43,356.86,383.37,363.88,354.86,345.15,347.55,353.25,348.45,348.92,334.94,351.39,359.20,364.19,362.37,349.82,349.86,363.01,389.25,371.93,373.18,365.15,358.16,352.26,360.21,372.21,371.43,364.61,357.36,368.66,382.24,370.13,360.00,365.41,368.56,,,,,,,,,,,,,,,,,,,,,,,,,,392.08,376.08,377.51,378.60,379.27,394.98,366.56,374.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.46,343.57
2024-12-04 22:14:48.196000,L9,,,,385.00,366.44,356.94,359.56,366.55,367.15,350.81,352.67,351.52,370.06,373.36,380.15,361.96,356.46,382.68,363.76,354.47,344.73,347.17,352.91,348.09,348.53,334.54,351.17,358.88,363.66,361.83,349.56,349.74,363.02,388.79,371.73,372.34,364.76,357.81,352.04,359.90,371.67,371.09,364.27,356.93,368.38,382.04,369.79,359.75,365.13,368.24,,,,,,,,,,,,,,,,,,,,,,,,,,392.09,375.67,377.22,378.07,379.12,394.82,366.32,374.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.08,343.18
2024-12-27 22:20:33.745000,L9,321.44,328.24,333.73,330.93,309.65,307.31,302.99,305.43,307.89,312.17,314.53,318.31,317.01,330.09,333.87,334.92,335.58,329.46,336.53,322.90,328.10,334.52,335.86,322.24,328.75,298.62,329.44,324.22,304.81,302.44,311.13,336.38,308.37,309.07,295.89,317.31,298.53,295.28,295.71,323.98,324.37,313.34,298.50,308.46,317.49,315.26,311.89,311.93,315.30,323.89,322.67,314.05,314.31,307.30,308.88,315.72,317.01,312.29,316.23,322.52,323.32,320.70,316.75,320.02,327.40,321.70,315.83,320.21,324.13,324.40,321.86,320.97,326.13,334.43,334.17,332.06,337.03,334.72,342.55,338.80,366.50,357.48,354.20,345.59,356.40,346.63,351.34,355.67,369.98,375.16,358.08,369.52,381.33,365.57,367.58,361.28,366.42,373.85,377.41,375.37,375.01,367.71,369.88,373.19,372.22,364.59,370.25,372.41,381.46,378.26,375.36,374.07,376.67,374.58,379.65,387.25,390.46,385.99,382.39,385.54,385.18,399.98,399.82,391.50,387.54,386.40,388.81,393.67,398.01,398.66,391.84,392.17,,,,,,,,,,,398.60,375.65,375.42,320.82,329.72,329.52,324.73,313.05,323.85
2025-01-04 22:20:26.735000,L8,,,,,,,,,,,,,,,,,,,,,,,,297.49,294.17,281.09,290.20,292.92,295.25,276.35,302.11,293.24,288.76,,,270.23,287.43,284.96,280.51,293.27,294.52,300.74,259.72,297.68,309.57,301.59,296.56,282.26,295.05,320.46,307.85,304.62,284.51,,,301.75,307.91,,,,,,,,,,,,,,,,,,,,,,,,,,,290.81,307.92,326.49,325.79,325.94,327.89,332.78,331.08,332.78,334.85,334.03,339.02,328.17,336.64,338.05,338.72,345.45,336.44,296.95,292.19,332.98,341.42,331.87,329.53,319.32,322.66,331.87,339.80,346.12,344.59,346.92,348.93,348.64,343.26,,321.74,321.06,320.98,309.69,329.00,332.10,331.78,326.76,328.19,330.08,331.38,329.28,327.54,312.07,319.02,328.07,326.01,333.18,330.89,330.59,333.57,353.36,346.72,339.70,371.08,347.77,356.65,316.65,328.81,325.53,321.78,286.51,284.49
2025-01-05 22:14:18.819000,L9,351.49,360.34,352.96,333.68,309.55,355.13,352.88,354.38,312.20,308.54,311.56,315.84,324.02,327.74,320.39,323.69,310.51,318.40,313.20,313.79,308.59,314.85,349.05,317.38,319.94,297.08,387.27,,350.19,311.87,317.22,349.83,355.63,349.14,333.27,366.44,,,,,321.52,342.37,324.05,343.40,340.93,343.49,347.04,327.08,340.81,396.54,323.25,313.76,312.05,317.10,334.96,314.96,316.23,309.13,308.23,339.49,349.04,339.78,330.19,323.59,315.42,321.15,318.20,316.69,326.13,316.99,321.85,330.50,331.04,336.03,327.80,328.14,358.03,353.59,341.58,326.90,342.57,325.43,329.24,335.73,339.27,337.99,348.10,349.94,343.85,341.99,341.73,345.25,358.45,353.67,357.54,352.09,352.95,356.83,360.46,362.94,364.86,352.13,359.87,365.60,363.99,355.24,355.14,360.99,375.56,372.58,372.28,362.36,369.64,364.43,372.49,362.22,368.82,373.69,373.05,375.68,382.55,394.94,392.55,385.07,378.86,380.29,383.65,389.20,391.43,391.65,386.01,377.71,383.49,378.98,375.83,374.10,378.29,379.99,378.86,377.36,370.74,370.45,385.23,363.38,378.93,316.65,324.08,325.37,321.06,372.85,371.01
2025-01-05 22:14:42.782000,L9,346.69,351.89,326.20,328.14,299.67,301.71,315.50,346.79,304.26,304.63,307.07,310.33,311.46,321.34,314.37,318.99,307.03,313.81,305.67,309.69,305.25,309.63,307.15,312.95,308.31,291.13,330.93,296.11,306.61,308.62,313.26,303.97,291.31,291.42,311.21,315.83,293.83,326.19,342.00,349.82,348.69,304.60,286.28,303.59,307.69,307.51,305.22,296.82,302.05,323.04,318.71,310.26,307.58,310.34,306.55,310.66,310.24,306.41,304.01,336.51,345.10,335.37,327.94,319.92,311.63,315.31,314.08,311.04,322.59,313.17,316.21,323.24,324.55,332.86,323.45,323.06,329.01,329.99,337.79,315.37,338.35,321.36,323.31,327.59,333.56,332.22,343.12,344.82,340.76,339.34,338.38,341.63,346.80,350.37,353.55,347.98,348.95,353.63,356.55,358.89,360.54,332.54,356.34,362.63,360.44,350.83,351.77,357.10,365.55,359.36,368.09,359.66,366.45,361.08,368.89,358.63,365.02,370.10,368.58,372.33,379.68,389.34,390.43,382.98,376.43,377.87,381.12,386.55,387.91,387.63,381.77,373.66,380.27,376.46,373.98,371.90,376.62,378.19,375.61,375.12,368.75,366.01,383.31,360.23,375.51,313.61,321.04,322.81,316.92,294.74,295.08
2025-01-12 22:20:33.279000,L9,334.81,332.84,343.29,332.77,323.22,310.04,312.90,310.66,313.98,320.21,322.51,314.39,333.62,331.82,362.31,332.52,334.31,,,382.30,363.30,353.40,317.38,307.01,304.32,342.97,294.15,320.10,318.26,312.95,319.63,322.46,317.71,314.77,316.94,313.88,301.71,306.44,300.34,314.98,310.12,313.76,310.93,311.67,318.51,316.56,323.81,323.46,309.46,321.15,327.76,328.68,328.91,329.31,333.01,327.08,331.66,325.42,317.03,330.70,327.53,324.78,330.56,322.60,321.69,337.40,326.60,315.69,340.35,334.08,333.05,335.21,328.85,339.31,339.57,338.20,341.78,344.17,346.49,356.51,360.91,352.83,351.42,347.64,349.30,354.62,359.57,397.15,392.50,360.95,359.94,381.25,376.26,372.04,378.93,360.71,362.60,373.78,370.42,374.75,371.78,370.39,377.61,382.74,382.50,379.01,369.43,374.11,379.20,373.60,378.22,378.73,383.72,378.52,385.15,379.32,387.14,384.40,383.28,390.59,396.99,416.66,414.29,,,,,,,,,,,,,,,,,,,,,,,337.47,337.67,337.57,339.34,350.07,337.68
2025-01-21 22:14:25.000000,L9,,,,374.76,328.95,329.11,327.78,347.13,351.90,360.26,360.13,338.90,340.90,364.70,356.28,344.67,340.23,346.50,340.02,329.86,337.39,338.89,347.33,342.55,345.27,330.03,329.94,346.38,341.97,342.38,344.83,346.54,335.22,332.08,330.86,333.64,344.46,340.21,350.18,331.06,345.44,341.28,354.37,345.27,345.74,351.06,343.32,333.27,330.88,348.81,357.71,345.18,355.88,354.04,361.43,365.02,357.22,361.09,349.56,349.76,364.39,372.58,362.77,355.39,367.30,356.05,357.61,355.38,360.01,367.42,366.16,364.71,354.41,388.50,372.53,361.83,377.99,362.80,363.86,365.58,370.66,363.97,379.01,389.64,378.98,390.88,385.36,387.13,377.15,376.25,380.08,381.44,389.74,389.64,399.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.07,396.63,392.43,376.16,371.56,366.23,372.73,323.88,326.60
2025-01-21 22:14:48.959000,L9,,,344.05,371.59,328.92,329.13,327.82,347.44,352.71,360.60,360.30,339.52,341.19,364.70,356.25,345.27,340.46,346.77,340.44,330.38,337.76,339.05,347.76,342.38,345.88,329.97,330.42,346.77,342.68,342.87,345.15,347.30,335.38,332.66,331.26,335.02,345.58,341.70,349.93,331.40,346.75,342.18,354.77,345.55,346.23,352.18,343.70,333.62,331.18,349.72,357.57,345.46,356.66,354.62,362.86,365.26,357.38,362.18,349.95,351.08,364.93,372.89,363.48,356.07,367.79,357.23,358.49,356.36,360.34,368.26,366.52,365.58,354.87,389.03,373.05,362.25,378.58,363.48,364.71,366.54,371.16,364.45,379.78,390.05,379.93,391.89,386.12,387.60,377.97,377.25,380.59,382.03,390.36,389.25,400.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.35,397.31,392.40,377.11,371.93,367.61,373.10,324.47,327.22
2025-03-01 22:20:27.163000,L9,273.39,343.32,318.78,306.91,287.95,282.44,280.04,285.71,277.83,287.78,299.28,295.66,307.49,318.35,310.52,310.11,310.57,320.65,317.36,311.09,312.58,324.61,314.74,312.00,304.31,286.63,298.80,307.38,300.43,274.52,295.75,298.33,280.49,,,268.00,290.21,281.87,278.61,292.09,288.56,291.62,,294.45,307.74,301.37,309.84,277.20,293.93,304.09,294.11,289.25,288.09,,,,282.73,283.24,280.66,304.35,310.05,305.90,293.13,302.48,292.64,295.44,275.54,273.82,286.00,280.27,270.54,263.94,291.02,327.46,326.02,323.79,308.21,292.29,301.45,290.18,305.39,296.24,301.58,287.82,300.75,314.97,319.44,319.70,321.89,329.38,324.29,325.59,315.42,319.57,328.33,311.90,309.36,323.61,323.04,344.25,336.94,284.98,279.79,311.43,314.52,314.06,309.44,309.92,315.26,316.33,315.11,344.53,337.62,340.44,346.31,345.27,319.96,,319.63,323.84,323.89,313.67,329.44,329.31,324.67,325.66,328.56,327.60,327.77,328.34,324.37,310.99,317.23,329.15,325.15,332.26,332.37,330.27,335.05,361.67,341.91,337.59,366.00,341.64,357.59,,298.54,291.91,288.07,290.93,300.49
2025-04-03 22:13:52.056000,L8,303.00,308.19,311.15,308.33,305.79,292.46,291.10,290.66,339.63,336.25,305.39,333.69,314.95,328.46,341.45,326.25,320.25,312.40,344.40,313.38,320.62,343.97,346.81,306.68,324.70,291.58,295.36,304.47,326.19,303.36,301.16,304.42,292.93,292.92,286.80,289.24,293.73,287.85,286.09,297.76,297.95,303.85,283.24,301.72,315.14,313.57,305.21,300.41,311.39,350.45,323.90,307.52,302.44,309.81,305.62,307.51,307.31,306.22,306.02,311.09,313.72,313.42,305.67,312.30,311.82,314.39,303.11,305.98,305.56,308.27,312.31,318.11,314.63,324.32,321.87,315.81,319.20,320.95,328.55,306.50,330.64,322.27,318.35,321.39,331.82,330.74,331.30,330.28,339.81,340.88,338.06,343.16,343.70,347.72,348.51,348.36,341.55,352.17,357.95,356.45,352.06,342.42,346.38,351.47,350.46,345.39,349.30,355.14,358.92,353.34,358.62,354.02,359.26,357.51,360.72,352.81,352.11,365.21,355.69,357.09,357.06,360.47,369.14,367.16,365.73,362.36,366.92,372.71,378.55,380.17,372.86,365.34,368.63,360.30,359.81,362.87,366.88,369.13,370.83,367.23,367.16,363.59,377.27,360.56,368.81,309.27,319.76,314.84,312.08,328.02,323.84
2025-04-03 22:14:16.015000,L8,301.90,307.77,310.63,307.57,305.39,290.72,290.95,290.26,317.76,335.43,304.60,333.20,314.50,328.10,335.42,325.64,319.75,311.19,343.85,312.15,319.47,343.27,345.94,306.13,323.56,291.22,295.11,304.31,323.98,303.48,301.35,304.46,292.69,292.46,286.35,289.09,293.58,287.86,286.22,297.22,298.00,303.63,282.78,301.94,315.01,313.48,304.83,300.02,309.30,350.37,323.48,307.25,302.39,309.66,305.47,307.31,307.16,306.12,306.07,310.92,313.27,313.26,305.68,312.16,311.81,314.23,302.68,305.88,306.04,308.17,312.04,317.94,314.67,324.25,321.63,315.85,318.99,320.54,328.50,306.54,330.79,322.21,318.28,321.43,332.27,330.91,331.43,330.44,340.03,340.99,338.14,343.01,343.80,348.01,348.95,348.39,341.66,352.40,357.97,356.80,352.19,342.75,346.36,351.64,350.69,345.43,349.47,355.68,358.82,353.57,358.82,354.11,359.60,357.77,361.28,352.91,352.17,365.24,355.80,357.64,357.22,360.39,369.27,367.61,365.99,362.92,367.43,373.41,379.19,380.72,373.27,365.83,368.79,360.97,360.35,363.08,367.84,369.44,371.21,367.57,367.66,363.90,377.62,360.84,368.94,309.11,319.93,314.48,311.91,328.47,322.92
2025-04-10 22:19:58.565000,L8,325.45,335.88,338.82,347.19,334.89,318.53,339.58,321.88,313.38,360.00,351.26,339.03,336.71,350.31,341.71,340.66,336.30,342.47,332.64,328.45,334.82,343.20,345.55,328.52,341.02,328.89,338.27,346.15,358.71,351.34,343.53,332.88,358.96,321.00,352.43,347.66,351.82,352.21,343.36,354.09,345.50,341.88,378.10,389.90,380.24,337.43,322.51,326.23,326.08,340.12,341.25,331.58,332.83,324.78,337.32,337.21,337.70,334.31,332.25,341.54,329.85,334.69,334.33,342.42,340.65,334.94,331.20,327.98,338.87,345.07,350.53,343.54,345.42,347.99,353.01,345.98,348.57,350.15,363.72,360.38,372.44,362.26,362.50,358.43,366.88,365.93,368.51,368.81,377.03,371.18,369.59,380.25,382.57,384.10,383.31,380.07,377.64,387.70,395.64,394.62,398.09,392.69,395.94,396.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.48,341.67,344.22,339.66,332.86,337.48
2025-04-26 22:19:48.050000,L8,,,,,,,,,,,,,298.48,297.21,318.89,313.04,303.56,296.20,305.55,296.81,300.77,305.78,303.72,300.40,299.38,286.93,268.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.06,272.83,269.58,286.74,295.01,288.50,275.63,285.73,278.19,274.19,269.33,267.50,278.25,267.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.28,321.65,324.01,,286.01,282.16,281.59,281.99,284.45
2025-04-27 22:13:56.565000,L9,312.45,323.50,322.30,336.82,322.73,316.79,320.09,313.17,309.18,334.51,327.92,325.96,339.15,344.99,346.11,340.36,332.81,340.00,336.26,327.78,333.35,335.55,336.66,335.33,328.41,325.74,326.41,321.93,335.69,313.81,313.01,319.95,292.55,323.72,310.88,315.06,323.31,317.43,313.20,321.82,325.22,325.65,324.03,335.70,338.05,334.62,326.10,321.85,327.29,330.85,338.63,330.27,319.52,331.61,333.97,335.30,318.98,311.58,314.51,316.78,314.90,314.02,305.38,305.56,292.33,312.23,285.30,280.32,288.78,291.71,290.41,312.27,331.61,334.86,337.95,338.05,346.98,347.62,348.88,312.34,370.05,360.74,367.59,363.79,374.35,376.95,376.12,379.70,379.28,367.56,359.61,351.27,347.11,355.87,366.61,368.77,365.21,367.64,365.16,367.05,385.11,386.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.00,337.87,332.23,331.90,319.77,317.30
2025-05-04 22:20:05.371000,L9,293.30,304.93,310.07,302.59,304.36,290.57,298.94,296.22,289.60,328.47,305.93,319.23,341.04,336.93,343.48,339.05,330.41,323.81,335.18,331.76,339.78,332.12,322.86,326.19,327.28,318.42,317.99,310.53,330.39,295.23,303.74,300.21,290.80,286.81,286.06,290.77,310.61,291.14,282.60,324.81,326.61,346.91,292.59,311.95,316.03,307.37,301.35,300.07,362.96,350.63,349.23,344.09,334.51,303.83,301.68,298.64,299.71,303.46,298.76,307.14,315.13,310.95,305.27,308.08,305.14,312.96,300.70,296.74,300.24,303.82,302.01,306.74,294.03,323.21,322.02,317.75,328.15,326.53,326.22,310.63,329.57,323.10,319.04,306.25,333.72,333.31,333.70,331.01,336.48,341.31,338.57,344.89,344.81,345.71,351.08,342.35,333.97,346.37,353.26,353.85,351.37,301.67,328.56,351.28,350.05,345.16,347.62,350.88,356.44,355.93,360.39,354.99,360.35,354.99,363.74,357.74,357.68,360.32,357.86,362.39,364.26,329.18,376.81,369.97,365.76,363.89,363.33,371.92,376.17,377.20,369.15,361.71,364.24,358.08,358.98,362.16,364.60,370.78,368.40,363.69,361.83,356.31,379.49,365.94,372.96,308.78,313.84,306.33,303.23,319.43,313.33
2025-05-05 22:13:36.375000,L8,286.38,303.07,304.90,298.99,299.97,284.36,287.37,287.30,285.81,316.43,312.13,306.30,322.74,326.66,327.84,326.65,334.44,343.81,330.30,318.35,323.20,321.73,316.14,312.76,310.79,289.30,317.58,303.79,319.53,292.47,294.69,297.13,273.23,,271.92,288.14,296.54,292.08,278.02,297.90,333.77,337.95,272.72,324.04,303.51,307.94,289.04,311.89,329.37,340.28,338.71,310.67,299.21,300.55,287.11,292.77,294.06,300.15,300.36,335.00,337.08,342.60,305.13,305.74,299.82,304.42,292.85,297.89,291.83,292.71,296.23,304.31,288.89,362.34,352.94,352.86,317.13,352.85,312.96,300.30,322.36,315.91,315.81,294.75,327.08,330.98,323.23,318.28,327.97,337.02,334.68,336.41,336.74,335.76,343.94,335.44,308.32,344.22,349.32,349.96,347.15,295.90,288.79,346.67,348.25,343.75,346.85,349.20,356.60,356.86,353.77,353.12,355.67,353.69,362.24,353.98,357.24,359.41,356.07,359.73,360.20,326.88,372.89,365.93,363.52,363.65,363.55,367.47,369.95,372.22,364.01,357.32,361.53,355.24,358.33,358.89,358.99,364.90,360.05,361.10,357.18,354.33,379.72,364.03,375.37,311.15,306.22,305.64,301.50,287.89,317.52
2025-05-05 22:14:00.333000,L8,286.13,303.01,304.38,298.38,299.34,284.10,287.51,287.25,285.72,315.51,311.93,305.17,321.20,326.19,327.19,325.58,333.57,325.27,330.20,317.76,323.04,321.12,315.56,312.65,310.44,288.75,317.35,303.63,318.98,291.08,294.76,297.22,264.45,,272.21,288.08,296.10,291.91,277.98,298.19,333.21,337.66,271.54,323.52,303.12,305.08,288.10,310.87,329.32,340.16,338.21,310.43,298.62,300.48,285.81,291.01,293.95,299.29,298.68,311.78,307.36,307.93,304.56,305.69,299.67,303.77,292.27,295.92,291.73,292.36,295.75,303.82,288.97,362.01,353.00,352.13,316.07,353.14,312.30,299.88,321.88,314.98,315.50,294.59,327.16,330.70,323.11,317.98,328.26,336.57,334.60,335.92,336.20,335.63,343.59,334.39,308.44,344.10,349.24,350.06,346.90,295.76,287.70,346.70,348.11,343.39,346.73,349.14,356.54,356.44,353.76,353.18,355.82,353.90,362.35,354.14,357.58,359.77,356.14,359.78,359.82,326.91,373.37,366.53,364.13,364.07,363.55,368.22,370.45,372.47,364.33,358.14,361.67,355.64,358.62,359.40,359.25,365.84,360.53,361.44,357.87,354.44,380.56,362.28,376.41,310.92,306.13,305.22,301.21,287.83,317.46
2025-05-12 22:19:47.477000,L8,317.89,323.21,323.23,321.47,309.46,307.94,308.91,314.26,299.04,325.43,320.67,322.94,330.23,345.33,339.46,336.35,327.74,330.70,328.15,316.36,321.85,328.55,325.04,323.50,322.82,299.75,326.34,327.23,377.83,380.09,307.27,346.80,294.58,316.79,293.75,313.92,315.09,310.68,289.03,321.41,322.94,336.33,302.01,324.35,331.63,328.16,315.35,317.69,327.08,333.49,333.71,325.17,323.05,329.13,327.46,327.53,326.06,327.25,323.79,338.46,327.74,334.37,334.57,336.33,332.74,325.41,330.65,335.38,327.20,330.34,331.35,335.62,339.44,341.26,346.14,338.90,347.83,355.18,359.18,350.09,363.28,351.53,356.88,353.73,365.16,361.81,365.26,363.49,368.55,363.85,365.60,370.46,372.44,379.41,379.84,377.18,379.71,385.00,386.42,381.82,385.16,381.36,388.62,391.47,391.05,390.41,387.55,392.17,400.58,397.16,395.89,389.23,392.37,388.04,392.48,395.21,392.03,398.36,398.11,406.28,404.63,414.12,410.44,402.89,401.97,401.52,405.72,408.41,415.04,419.05,,,,,,,,,,,,,,,,334.72,341.90,339.51,336.53,305.17,324.05
