dates,satname,nzd0284-0000,nzd0284-0001,nzd0284-0002,nzd0284-0003,nzd0284-0004,nzd0284-0005,nzd0284-0006,nzd0284-0007,nzd0284-0008,nzd0284-0009,nzd0284-0010,nzd0284-0011,nzd0284-0012,nzd0284-0013,nzd0284-0014,nzd0284-0015,nzd0284-0016,nzd0284-0017,nzd0284-0019,nzd0284-0020,nzd0284-0021,nzd0284-0022,nzd0284-0023,nzd0284-0024,nzd0284-0025,nzd0284-0026,nzd0284-0027,nzd0284-0028,nzd0284-0029,nzd0284-0030,nzd0284-0031,nzd0284-0032,nzd0284-0033,nzd0284-0034,nzd0284-0038,nzd0284-0039,nzd0284-0040,nzd0284-0041,nzd0284-0042,nzd0284-0068,nzd0284-0069,nzd0284-0070,nzd0284-0071,nzd0284-0072,nzd0284-0073,nzd0284-0074,nzd0284-0075,nzd0284-0084,nzd0284-0085,nzd0284-0086,nzd0284-0087,nzd0284-0088,nzd0284-0089,nzd0284-0090,nzd0284-0091,nzd0284-0092,nzd0284-0093,nzd0284-0094,nzd0284-0102,nzd0284-0103,nzd0284-0104,nzd0284-0105,nzd0284-0106,nzd0284-0107,nzd0284-0108,nzd0284-0109,nzd0284-0110,nzd0284-0111,nzd0284-0112,nzd0284-0113,nzd0284-0114,nzd0284-0115,nzd0284-0124,nzd0284-0125,nzd0284-0126,nzd0284-0127,nzd0284-0128,nzd0284-0129,nzd0284-0130,nzd0284-0131,nzd0284-0132,nzd0284-0133,nzd0284-0134,nzd0284-0135,nzd0284-0136,nzd0284-0137,nzd0284-0138,nzd0284-0139,nzd0284-0151,nzd0284-0152,nzd0284-0153,nzd0284-0154,nzd0284-0155,nzd0284-0156,nzd0284-0157,nzd0284-0159,nzd0284-0160,nzd0284-0161,nzd0284-0162,nzd0284-0163,nzd0284-0164,nzd0284-0165,nzd0284-0166,nzd0284-0167,nzd0284-0168,nzd0284-0169,nzd0284-0018,nzd0284-0035,nzd0284-0036,nzd0284-0037,nzd0284-0048,nzd0284-0049,nzd0284-0050,nzd0284-0051,nzd0284-0052,nzd0284-0053,nzd0284-0055,nzd0284-0056,nzd0284-0057,nzd0284-0058,nzd0284-0059,nzd0284-0067,nzd0284-0076,nzd0284-0077,nzd0284-0078,nzd0284-0079,nzd0284-0080,nzd0284-0083,nzd0284-0095,nzd0284-0096,nzd0284-0097,nzd0284-0098,nzd0284-0099,nzd0284-0116,nzd0284-0117,nzd0284-0118,nzd0284-0119,nzd0284-0120,nzd0284-0121,nzd0284-0122,nzd0284-0123,nzd0284-0140,nzd0284-0141,nzd0284-0142,nzd0284-0143,nzd0284-0144,nzd0284-0146,nzd0284-0147,nzd0284-0148,nzd0284-0149,nzd0284-0150,nzd0284-0158,nzd0284-0043,nzd0284-0047,nzd0284-0054,nzd0284-0081,nzd0284-0082,nzd0284-0100,nzd0284-0101,nzd0284-0145,nzd0284-0044,nzd0284-0045,nzd0284-0046,nzd0284-0060,nzd0284-0061,nzd0284-0062,nzd0284-0063,nzd0284-0064,nzd0284-0065,nzd0284-0066
2018-11-05 21:54:00.051000,L8,329.60,346.81,344.23,357.53,359.16,352.34,358.20,318.97,318.56,361.83,320.89,311.64,314.13,301.52,316.55,315.14,309.76,275.51,,295.46,284.26,278.71,288.91,292.33,297.43,288.07,298.95,321.28,352.16,356.73,321.85,313.64,308.47,312.06,308.80,332.09,317.83,,,,,,,,,,,278.94,303.16,329.47,298.05,322.93,309.67,366.40,321.21,,,,,,,,292.75,322.73,354.79,305.33,291.96,280.24,,,,,306.94,327.12,337.67,324.15,336.02,307.24,311.97,338.40,338.31,331.67,338.71,332.91,327.77,332.28,329.56,335.14,328.52,333.00,339.85,336.97,335.93,334.21,328.07,314.29,314.43,307.45,313.51,307.69,302.98,303.08,294.14,285.43,269.00,265.00,,,309.36,356.94,,,,,,,,,,,,,,,,,,,,,,,,,,,294.84,325.53,308.77,309.37,312.78,327.97,340.82,330.87,326.85,324.55,320.58,316.17,316.45,317.85,317.22,303.07,,,,,,,,302.03,,,,,,,,,,
2018-11-12 22:00:11.406000,L8,,,,,,,,,,,,,,,,,400.86,400.81,391.35,388.11,384.59,393.96,396.73,,376.65,378.65,374.44,385.69,390.64,399.06,399.21,376.37,403.56,404.19,408.95,394.82,396.93,393.37,384.40,366.08,360.61,359.63,375.48,368.26,374.11,388.05,393.84,398.31,395.36,397.02,375.70,389.01,391.91,412.17,410.42,399.51,393.98,352.69,376.65,360.34,359.19,358.22,358.18,360.72,371.05,387.03,380.51,341.59,344.47,346.05,345.71,349.22,356.38,363.53,363.72,357.69,369.79,356.25,354.84,368.30,361.62,362.71,394.07,363.36,366.29,365.64,360.82,360.42,385.12,379.27,358.51,357.93,377.47,402.19,392.35,369.11,410.61,354.17,358.99,364.02,,,,,,,382.90,380.45,388.24,400.08,393.07,388.47,371.79,371.34,351.64,343.90,352.49,344.87,350.60,346.83,353.16,385.63,397.88,393.02,389.17,405.54,402.65,401.40,364.57,365.93,351.08,361.44,366.49,348.92,345.39,391.31,392.91,362.71,350.42,358.63,358.47,354.72,355.61,352.41,,371.52,378.94,398.22,388.20,392.08,355.75,395.96,390.39,371.49,345.85,402.37,396.23,369.18,361.32,345.44,386.43,389.55,395.97,343.77,343.70,359.45,347.91,353.55,358.24,361.42
2018-12-07 21:53:57.973000,L8,331.80,336.12,338.89,343.52,346.87,348.84,338.31,325.08,319.42,314.46,357.81,359.87,310.80,305.56,321.13,323.18,317.85,278.47,,,,,289.83,298.08,294.04,286.19,298.06,317.53,335.58,336.88,318.27,301.79,313.86,307.17,329.13,329.81,314.11,,,345.84,340.15,345.55,318.60,,,,,348.17,301.20,347.12,339.65,322.23,359.55,361.07,342.67,,,,,,,,292.28,339.74,341.22,334.19,336.13,289.94,300.55,337.09,344.33,305.34,349.58,347.09,341.94,350.52,349.37,316.91,314.55,350.31,349.32,336.37,352.77,352.33,347.04,349.74,353.76,343.65,352.84,348.57,349.01,344.62,350.34,350.54,329.87,315.91,316.66,310.22,316.38,309.69,306.34,304.06,298.18,288.11,282.81,270.01,,276.58,313.84,341.95,,,,,,,,,,,,,,,,,,360.28,,,,,,,,,346.03,344.70,339.00,348.95,313.11,346.54,342.28,347.91,347.82,342.36,340.83,345.01,342.39,319.71,338.13,306.28,,,,,,,,333.89,,,,,,,,,,
2018-12-14 22:00:07.296000,L8,,,,,,,,,,,,,,,380.02,383.55,373.25,399.36,366.96,,,,,,,,,,,,,,,,409.29,396.14,398.95,384.90,356.14,358.52,358.08,388.54,398.62,398.91,396.39,392.12,395.22,359.49,362.52,363.59,368.28,403.09,382.93,371.93,369.49,367.29,390.58,402.76,359.76,365.96,359.81,381.67,386.28,362.00,388.43,389.71,387.47,342.79,370.36,370.22,351.83,378.57,356.54,353.02,354.31,355.90,364.63,395.88,406.31,397.79,362.14,367.41,396.35,394.92,356.96,377.67,382.75,356.73,358.84,361.37,380.50,399.40,362.86,367.16,370.56,367.37,374.86,361.54,372.66,370.78,360.31,366.73,365.46,374.82,,,382.97,,,415.69,358.53,360.31,357.36,384.73,392.34,348.05,378.00,376.94,350.92,349.09,352.09,358.66,398.19,392.14,374.12,397.31,395.10,361.02,402.98,396.16,356.11,363.17,409.12,395.41,386.31,386.15,353.42,350.32,352.00,350.32,354.17,357.09,363.74,352.28,358.50,345.21,346.80,353.41,384.19,386.50,387.15,361.10,372.21,358.52,357.93,401.06,366.10,366.55,364.36,349.42,379.39,349.90,358.56,348.28,347.40,350.02,350.09,358.41,355.32,359.16
2018-12-30 22:00:07.697000,L8,345.09,343.38,348.47,356.42,357.53,349.55,355.54,364.32,332.68,362.09,358.50,330.80,316.23,315.30,364.61,360.18,345.17,286.22,280.33,303.78,295.41,286.22,294.57,303.27,305.05,301.06,304.95,353.86,356.18,357.53,349.08,308.02,316.33,312.07,328.10,338.73,316.41,316.66,,347.44,352.51,347.62,317.88,294.84,,,,289.03,305.91,338.40,299.77,326.16,311.39,341.42,320.03,293.99,,,294.44,309.68,312.71,278.01,295.96,328.01,351.38,304.33,293.76,290.71,302.03,307.68,309.52,306.47,309.12,327.78,330.44,323.08,329.80,314.56,313.56,333.26,334.31,335.11,332.50,327.34,328.46,332.87,330.12,334.94,326.48,330.53,333.64,335.26,334.79,333.38,327.21,315.06,314.91,309.90,313.65,308.27,306.37,303.20,292.51,287.64,279.04,270.27,300.65,278.03,312.74,355.21,,,,,,,,,,,,,,,,,,302.98,,,,,,,,,296.53,323.89,308.43,309.36,313.75,328.70,332.67,327.78,324.52,323.22,313.12,316.96,317.67,319.29,319.70,309.22,,,,,,299.42,296.30,312.41,,,,,,,,,,
2019-03-04 21:59:54.906000,L8,354.64,352.73,349.21,353.02,353.49,353.59,361.22,346.34,343.76,349.33,354.56,362.23,351.81,351.70,351.78,353.86,344.00,336.54,302.64,331.65,345.28,341.28,343.26,337.60,338.30,336.23,335.78,340.06,347.12,343.75,342.34,344.61,341.41,334.26,353.10,345.30,333.48,343.93,293.86,348.17,355.82,354.91,357.88,351.82,350.41,353.49,356.19,353.81,354.26,355.71,358.75,360.81,365.10,366.46,355.86,345.07,339.32,,349.97,361.44,353.06,353.52,354.94,354.57,358.52,343.20,327.84,324.38,338.11,340.22,344.43,345.36,341.27,343.64,340.12,346.26,357.60,348.79,345.93,348.58,349.56,356.68,356.17,359.99,355.46,357.35,355.02,354.79,363.31,354.45,354.94,356.62,369.29,373.47,374.92,365.49,361.55,366.23,364.98,358.56,349.49,347.42,349.58,327.75,359.98,372.56,336.88,328.84,346.43,359.69,327.91,338.79,332.72,331.32,334.32,336.53,313.20,316.21,337.07,333.90,310.79,,361.96,356.68,349.34,357.40,306.84,347.70,,359.21,347.87,353.35,336.86,335.14,333.19,358.72,339.49,347.68,352.91,345.04,337.97,363.17,350.67,348.47,351.44,348.00,353.11,358.37,358.35,360.98,357.97,373.39,394.80,,309.35,368.71,361.02,335.02,349.61,347.10,398.57,384.20,389.71,311.93,331.91,341.41,300.80,290.30,279.83,278.07
2019-05-23 21:59:54.725000,L8,345.19,344.92,348.91,351.90,355.28,351.77,353.51,353.17,342.17,346.25,352.47,342.41,336.33,341.56,344.89,344.75,337.58,312.96,297.26,322.07,311.51,302.21,300.43,319.66,330.04,312.38,333.79,350.00,337.92,339.82,339.90,328.40,342.65,338.93,364.27,357.62,335.13,306.79,306.52,290.09,346.73,342.31,356.78,332.66,315.94,332.10,296.44,323.99,323.95,330.64,344.29,328.55,333.92,358.14,341.67,310.04,,,,,296.30,308.10,324.07,332.73,345.51,330.54,332.23,324.41,328.78,332.36,333.88,325.72,347.71,340.04,340.45,342.09,339.34,337.25,340.91,,,,,,342.87,338.72,364.89,342.23,,,,,,,,358.20,353.31,354.95,355.56,354.14,354.97,352.65,350.57,350.73,318.44,,272.12,292.18,,,,,,,,,,,,,,348.66,,,,,,,,,,,,,,,307.56,335.80,338.87,341.67,338.90,,,,,,,,,,,,283.53,,,,,,,,,,,318.38,335.06,339.03,304.65,291.32,271.20,
2019-06-08 22:00:02.396000,L8,328.04,338.69,341.65,347.08,356.42,337.65,345.71,346.52,339.86,341.15,345.66,335.96,329.81,330.83,335.65,337.50,335.88,312.99,291.87,323.87,312.96,301.22,296.41,315.00,327.38,311.58,334.01,348.97,346.94,340.86,337.24,320.38,336.72,334.04,376.17,353.65,333.06,306.17,303.51,334.91,333.37,339.64,335.54,325.22,314.58,329.62,294.28,309.06,317.35,340.11,330.88,324.00,329.95,357.84,339.54,309.25,,,,,,,,,,,324.10,320.01,319.14,320.52,312.61,317.08,334.11,332.75,323.60,336.75,331.62,331.37,,,,,,,,,,,,,,,,,,337.27,353.95,350.33,340.83,342.46,333.60,,,,,,272.84,278.39,,,,,,,,,,,,,,,,,,,,,,,,,,307.59,,,,,,338.09,305.18,,,,,,,,,,,,281.04,,,,,,,,,,,298.88,317.81,312.18,310.20,286.43,,
2019-06-17 21:53:54.928000,L8,339.83,348.27,352.79,360.54,363.37,360.36,359.04,345.86,332.55,340.79,363.31,341.03,324.69,330.92,339.38,348.10,334.46,313.34,287.90,320.09,312.66,294.58,294.24,312.72,327.84,312.87,332.26,347.21,351.00,350.62,338.10,337.08,336.41,331.50,376.12,355.14,330.15,307.04,303.98,346.50,354.87,348.29,359.40,323.30,314.11,326.16,294.21,307.61,319.45,363.97,351.67,325.05,330.93,383.07,332.59,300.80,,,,,,299.93,313.13,309.98,352.82,359.55,339.69,339.51,338.42,338.39,394.60,394.74,318.19,,,,,,,,,,,,,,,,,,,,,,,377.93,369.17,362.89,372.11,365.75,274.41,331.79,335.63,359.91,,,265.52,292.16,,,,,,,,,,,,,,349.48,,,,,,,,,,,,383.60,,,,,343.30,341.73,340.53,,,,,,,,,,,,278.48,,,,,,,,,,,332.77,333.36,334.30,300.16,339.14,343.61,346.60
2019-07-10 22:00:11.340000,L8,348.40,352.58,356.07,360.50,360.35,354.04,357.25,350.99,344.77,341.42,356.79,342.16,330.83,340.43,340.13,353.06,338.38,313.68,293.45,320.36,314.13,306.54,300.71,320.20,327.97,314.52,332.36,349.92,344.42,350.26,341.79,338.69,342.17,337.86,378.61,355.15,334.39,311.48,309.18,351.21,345.56,346.65,358.28,332.65,316.28,334.64,299.40,309.43,319.04,335.04,347.96,328.14,332.93,368.45,332.39,304.66,,,,,,304.94,328.37,334.22,342.63,307.40,330.25,314.10,331.71,329.86,330.74,330.38,311.88,333.73,334.48,338.36,337.59,339.45,329.43,,,,,,,,,,,,,,,,,288.05,362.68,356.88,359.51,355.53,352.44,354.54,353.31,,,,271.92,293.24,,,,,,,,,,,,,,354.67,292.02,,,,,,,,,,,,,,,352.45,335.21,336.62,336.67,,,,,,,,,,,,284.51,,,,,,,,284.84,264.51,,,,,,,339.90,335.39
2019-07-26 22:00:16.191000,L8,332.44,339.30,351.21,357.18,354.71,352.13,360.92,346.32,336.82,340.18,353.57,341.35,331.91,332.07,334.51,339.83,335.80,312.15,292.28,311.08,311.48,301.55,294.58,319.98,322.52,316.24,332.84,348.23,344.27,339.37,338.99,325.17,338.79,333.02,364.75,354.47,333.36,306.96,304.59,346.38,339.34,342.63,341.20,326.07,314.22,347.48,296.29,317.81,320.28,334.45,349.80,325.70,331.34,352.84,333.50,300.52,,,,327.47,322.67,320.72,326.47,328.72,344.33,356.54,332.37,316.91,311.67,320.21,320.28,325.94,335.09,337.57,347.86,332.44,337.87,336.48,338.26,360.93,337.93,,,340.10,333.88,350.94,343.86,358.77,,,,,,,,368.66,346.31,343.95,348.30,347.45,364.25,373.60,350.05,335.99,,,270.37,294.33,,,,,,,,,,,,,,340.23,,,,,,,,,,,,,,,,341.52,322.38,321.05,330.77,343.06,341.53,337.53,343.43,,,,,,,367.53,283.44,,,,,,,,279.98,263.28,,,,,,,,
2019-08-04 21:54:09.092000,L8,334.00,342.94,346.25,350.02,350.24,349.49,350.02,341.76,344.58,348.24,355.14,339.36,349.56,331.86,338.60,341.45,336.77,311.32,295.73,313.29,309.44,304.84,292.44,315.63,324.19,309.81,322.86,342.35,344.00,340.33,339.88,327.78,340.99,332.96,359.89,355.20,336.40,307.35,302.61,340.88,344.32,341.53,355.01,336.90,336.36,348.48,300.11,318.33,333.30,339.86,349.78,327.35,334.46,355.83,351.77,310.75,,,,329.97,345.49,342.08,344.61,331.69,343.31,349.95,337.53,325.16,322.94,321.12,329.60,327.98,338.56,339.94,340.68,339.77,341.27,344.96,348.68,341.32,346.63,346.54,349.00,346.03,340.28,344.54,344.01,354.15,,309.43,354.22,351.49,351.79,353.51,340.17,362.78,362.08,356.26,350.48,348.16,348.18,345.55,344.93,337.35,329.79,329.97,269.69,297.27,288.60,316.05,,,,,,,,,,,,331.93,,324.95,346.66,349.67,302.24,,,,,,,,,339.39,337.57,331.97,334.37,342.49,338.47,348.99,334.88,339.27,306.72,,,,,,,352.04,280.00,,,,,,,,,,,332.59,331.32,331.92,302.55,291.29,335.18,338.57
2019-08-27 22:00:26.490000,L8,351.43,352.74,355.10,359.27,358.65,359.83,359.65,349.48,342.65,351.53,353.98,344.69,346.67,346.50,352.54,356.68,337.46,316.04,310.07,326.68,318.34,314.34,310.38,324.65,329.15,321.29,339.00,347.99,350.62,352.78,344.11,342.92,350.96,343.35,360.55,358.69,345.68,310.58,308.25,351.24,356.99,349.69,357.08,351.62,326.93,353.78,313.29,342.20,330.08,344.71,360.29,353.87,355.14,367.24,349.64,314.42,346.57,,345.84,359.88,349.24,343.22,342.31,352.05,348.27,341.32,342.17,339.82,350.08,336.20,331.51,347.72,340.83,345.48,350.91,349.03,349.60,348.29,361.67,360.12,350.10,358.19,360.26,350.93,357.93,347.54,352.77,362.57,356.65,361.69,364.42,360.10,361.26,366.63,372.64,370.05,351.11,362.75,362.16,354.79,350.92,361.79,355.26,350.85,305.97,303.51,288.88,301.02,343.25,341.88,284.42,337.99,332.27,332.81,311.32,293.23,313.73,324.20,325.71,332.15,293.21,364.33,357.86,353.22,352.70,358.46,308.84,331.86,,299.00,342.07,345.84,347.70,341.84,347.14,347.84,350.84,343.53,343.37,341.92,340.27,345.58,348.44,346.57,344.61,347.34,343.82,351.41,352.91,358.28,356.23,338.32,286.80,287.40,259.96,,323.15,342.40,346.87,345.83,285.36,267.22,,336.02,338.02,344.53,316.42,294.33,344.74,357.26
2019-10-07 21:54:27.004000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.38,396.93,404.07,397.70,400.25,,,,,,417.92,412.99,407.90,,,,,,,,,,,,,,,,,,,,,,,,,402.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.65,399.50,390.14,387.99,390.37,390.59,,,,,,,,405.95,415.71,415.16,412.55,413.37,,,,,,,398.10,404.64,404.92,402.73,398.89,406.60,,,,,,,,,,,,,,381.34,388.14,,,,,,,380.21,381.19,377.90,,,,,,,
2019-11-08 21:54:26.682000,L8,324.86,315.46,315.44,354.24,337.76,330.96,320.34,324.49,347.94,364.02,361.77,365.74,370.40,366.95,355.51,360.57,352.77,363.27,351.65,356.66,350.06,356.66,354.05,352.41,350.53,352.25,354.60,354.06,358.36,359.72,352.48,343.32,352.19,351.90,334.98,351.87,321.98,348.00,,357.56,355.18,355.07,368.02,360.78,362.89,298.84,367.34,296.76,339.51,356.90,363.08,347.83,364.71,365.06,362.63,364.41,358.00,353.86,359.86,359.85,319.40,338.66,370.33,,,,,,,,,286.14,297.78,306.46,320.23,359.77,358.96,330.20,358.58,358.37,355.61,356.74,356.84,355.23,353.07,356.09,353.20,350.72,357.22,351.17,354.85,352.26,355.34,347.98,342.23,332.34,324.32,323.56,327.66,316.03,326.38,315.40,306.06,292.88,285.38,291.91,345.34,358.95,362.25,358.96,352.63,354.57,350.29,349.20,335.02,338.81,339.32,343.77,340.82,348.57,346.72,,373.11,368.95,351.39,364.58,,345.45,355.02,,353.55,358.81,364.36,349.33,314.54,309.06,292.80,309.07,299.35,300.62,305.41,351.45,344.52,342.81,342.06,342.52,345.11,347.00,344.45,336.45,351.81,312.40,,,343.61,,,309.36,357.29,344.32,,,,,317.64,340.31,306.79,289.61,278.40,274.40
2019-12-26 21:54:19.351000,L8,,,,,,357.92,354.90,328.00,317.81,322.50,353.09,337.93,312.74,307.07,316.90,315.24,348.04,305.35,286.31,312.35,302.52,304.76,332.14,339.12,320.62,301.77,316.49,347.85,339.02,347.01,341.44,340.61,345.27,351.60,342.85,353.31,320.47,347.43,,350.54,351.15,352.81,349.26,358.14,325.61,293.23,352.80,346.79,350.07,346.62,359.89,332.85,324.69,364.13,327.86,311.43,315.20,,,,,,,327.11,341.54,338.78,330.26,323.15,317.23,306.47,,,331.32,337.99,,,,,299.63,328.16,337.25,334.12,331.91,354.13,337.85,333.80,337.36,340.44,345.93,350.63,352.55,357.82,347.80,346.95,339.52,325.68,329.99,325.08,325.30,316.56,322.61,313.59,305.66,297.96,297.68,281.29,328.63,302.32,346.69,350.21,,,,,,,327.93,308.17,339.97,338.79,302.91,348.80,356.81,358.81,319.33,346.88,,320.27,,,348.40,350.57,349.40,,,358.28,332.74,313.13,331.77,333.30,318.51,342.59,340.31,333.33,328.11,339.16,342.89,340.27,342.63,334.50,348.14,310.57,,,,,325.87,342.64,356.53,312.28,,,,266.47,,,,,,
2020-01-02 22:00:27.823000,L8,350.03,349.53,350.30,361.13,359.00,353.59,360.61,359.71,351.93,360.98,364.35,355.92,356.36,350.02,349.33,352.24,336.83,335.18,335.97,342.18,341.45,337.80,337.87,339.92,331.57,333.27,344.59,347.53,343.53,347.11,345.21,340.50,343.56,349.81,359.73,354.70,335.72,343.49,333.17,344.36,354.32,345.47,350.46,352.40,357.42,355.18,355.08,343.99,350.79,347.30,359.57,367.09,360.34,362.59,354.84,353.40,347.98,345.83,354.75,351.65,354.96,351.44,353.05,347.16,354.84,340.35,338.48,342.12,334.02,342.37,335.32,344.11,339.78,347.32,344.93,339.63,349.67,349.62,343.07,350.47,351.57,350.24,348.92,348.91,350.96,354.99,341.10,342.97,357.00,354.79,355.27,352.98,356.40,355.37,365.56,361.58,368.05,368.18,360.37,353.16,354.19,357.62,364.79,369.27,323.73,309.99,340.55,346.94,352.67,363.12,331.52,343.65,345.21,337.45,327.59,318.12,332.93,337.16,338.64,337.74,341.92,346.30,357.60,358.30,358.74,359.46,352.45,344.03,345.03,338.09,355.77,353.09,355.12,335.31,338.32,341.03,331.75,340.18,331.26,334.65,338.82,346.14,342.00,341.62,344.18,337.62,332.02,333.55,342.09,340.75,352.65,359.40,310.92,318.32,325.79,360.21,350.74,344.23,354.32,337.80,326.40,323.54,323.89,316.06,341.00,342.87,315.95,294.78,281.83,287.71
2020-01-11 21:54:15.691000,L8,341.07,348.42,357.40,358.35,354.50,353.82,357.44,362.77,359.65,365.28,362.68,365.15,308.88,303.43,315.61,326.52,314.50,271.10,,,,,285.80,293.54,296.79,278.02,295.60,319.23,336.22,346.51,314.67,298.62,308.50,302.74,,,,,,,349.57,343.44,310.48,,,,,,,,,,,,,,,,,,,,282.27,310.89,350.37,302.93,289.51,291.03,288.58,300.72,301.97,303.22,306.18,322.31,323.52,319.94,322.88,310.32,311.33,325.34,326.60,332.52,325.07,334.19,324.49,341.38,333.77,338.39,325.09,330.66,334.13,333.03,333.05,332.12,326.01,316.09,316.75,313.78,314.81,308.16,308.14,301.92,293.80,285.94,276.16,275.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.55,319.15,304.98,310.96,309.88,330.73,340.24,338.69,339.72,336.91,331.42,319.98,318.44,316.51,315.18,298.14,,,,,,,,311.75,,,,,,,,,,
2020-01-27 21:54:11.218000,L8,340.40,324.54,331.09,334.95,336.02,335.15,330.41,319.20,318.43,310.91,336.74,316.93,310.11,306.81,347.10,345.58,316.51,272.73,,,,,286.30,294.94,295.96,279.19,297.11,320.13,313.66,327.52,315.97,299.79,308.50,305.54,305.16,330.13,312.27,,,346.87,342.83,343.83,312.11,,,,,,,,,319.78,305.35,322.06,358.77,,,,,,,,284.06,313.05,315.52,307.74,292.53,290.75,289.73,311.34,308.19,308.94,308.14,347.10,343.05,319.80,346.44,311.24,312.57,340.70,337.62,330.77,328.22,327.56,331.06,330.63,332.24,328.80,349.18,348.99,344.22,338.49,336.95,332.38,326.57,317.74,315.86,313.55,315.89,308.52,308.91,301.04,291.81,285.80,278.80,278.34,,,294.40,354.49,,,,,,,,,,,,,,,,,,,,,340.81,329.46,,,,,294.66,324.89,308.90,316.77,310.37,331.56,331.87,326.02,322.07,322.33,324.93,328.50,321.33,317.14,316.79,300.62,,,,,,,,319.50,,,,,,,,,,
2020-02-12 21:54:06.855000,L8,336.24,340.77,352.79,349.47,344.21,348.09,356.55,343.96,345.93,357.40,350.93,346.24,343.80,343.64,340.06,332.95,332.45,324.26,328.50,340.21,338.58,337.30,326.97,330.88,318.62,324.53,334.68,380.48,387.09,336.40,341.20,331.50,346.98,343.45,354.68,397.33,391.74,390.81,379.36,340.61,343.29,347.13,354.61,360.82,352.74,350.09,340.91,339.41,332.13,340.50,349.80,348.94,359.86,361.72,355.60,352.81,350.27,348.24,395.31,370.59,339.72,338.55,345.91,344.10,344.60,338.56,335.83,333.46,326.70,335.18,333.24,337.96,342.20,345.31,346.91,348.81,350.25,350.33,356.57,346.25,343.58,350.29,346.33,346.86,345.53,345.90,341.71,340.83,355.43,359.44,352.19,356.59,353.42,359.53,358.88,376.33,364.13,359.47,368.57,363.22,361.35,344.56,343.95,343.83,340.83,332.30,334.58,333.92,348.70,352.00,329.77,343.09,341.50,338.12,322.80,330.46,316.94,322.09,332.72,330.60,328.86,342.85,347.72,345.49,350.01,352.15,319.96,342.13,348.05,334.95,337.40,343.90,398.15,338.43,340.42,344.61,347.20,335.55,333.70,366.62,334.05,345.06,344.32,340.90,346.12,340.17,339.36,338.27,343.71,346.41,349.80,368.86,300.97,309.32,326.31,354.83,349.06,395.83,394.13,328.57,313.27,316.09,293.28,333.43,329.31,333.68,339.15,290.14,286.38,285.08
2020-02-19 22:00:16.072000,L8,,320.10,344.29,353.29,338.48,339.71,329.64,329.90,317.73,313.68,320.41,317.46,317.18,304.02,322.52,340.73,320.43,271.08,,,,,290.34,295.28,304.27,291.64,303.82,329.25,334.56,347.34,324.55,310.53,305.52,311.84,,,,,,,289.56,323.40,310.91,331.34,,,,,299.10,319.90,291.16,315.11,303.61,322.23,317.49,,,,,,,,,,,,,,,,,,308.62,332.79,342.99,327.58,330.66,312.95,313.00,327.61,328.17,328.48,323.64,330.99,324.46,330.37,333.08,345.16,321.19,332.92,335.68,333.44,333.96,332.20,325.86,316.39,314.93,311.56,313.51,307.76,306.52,299.68,291.29,283.86,273.55,274.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.37,317.00,306.11,312.70,307.86,329.05,341.74,327.14,335.40,335.18,313.56,315.54,316.94,317.03,314.33,300.10,,,,,,,,311.37,,,,,,,,,,
2020-04-16 21:53:39.644000,L8,,303.29,329.30,343.17,342.70,301.67,320.99,308.44,293.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,326.36,320.60,325.84,321.86,317.15,309.89,302.96,299.88,303.06,296.88,294.25,287.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 21:59:38.959000,L8,337.63,340.43,341.67,349.17,350.01,345.27,349.23,342.47,342.43,347.37,353.46,343.60,334.64,342.77,342.04,347.59,335.52,312.19,295.53,320.98,309.34,302.39,295.64,317.55,326.89,310.48,329.74,341.32,338.32,338.57,336.98,337.50,339.79,330.72,346.82,350.12,330.68,307.26,304.32,298.81,344.12,344.01,335.82,322.62,318.44,349.48,294.97,316.63,319.55,336.07,322.44,323.32,330.51,354.93,336.60,303.08,,,,336.32,336.11,305.02,311.69,324.63,343.34,340.74,331.33,327.83,325.76,324.61,326.48,323.74,334.61,333.98,337.71,335.34,341.57,337.00,333.88,287.48,,,327.98,346.33,342.37,341.30,342.57,334.94,,,356.81,349.54,329.49,361.62,354.78,359.90,332.67,356.03,355.85,352.77,341.12,290.97,,,,,273.76,290.74,,,,,,,,,,,,,,339.81,,,,,,,,,,,,,,287.87,308.55,321.66,326.27,329.42,334.08,336.59,338.99,335.74,322.86,,,,,,,301.23,280.19,,,,,,,,269.78,,,290.60,323.72,325.09,294.88,286.67,270.22,269.08
