dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0049,nzd0467-0050,nzd0467-0127,nzd0467-0015,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0071,nzd0467-0072,nzd0467-0133,nzd0467-0035,nzd0467-0134,nzd0467-0034,nzd0467-0040,nzd0467-0041
2015-12-20 22:14:21.254000,L8,,,,,,,,,,,,,,,,311.12,286.81,309.18,317.71,,,,,,,303.95,300.54,293.56,297.46,300.13,,,,,,,,,,,,,,,,,,,,,,,,,,,276.42,279.87,331.50,386.59,328.33,293.29,,,,,,,,,,,,,,,,,336.58,259.97,272.49,283.36,286.46,275.03,281.74,288.77,316.49,283.56,273.87,,,,,,,,,,,312.56,310.64,308.84,291.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 22:14:17.033000,L8,317.36,313.37,309.95,310.40,310.12,308.85,317.05,318.59,319.00,320.30,323.98,324.20,322.26,327.87,329.20,316.51,326.95,324.68,324.53,325.10,329.18,329.31,326.90,331.68,322.90,321.09,319.56,316.47,315.20,315.01,313.68,311.37,310.59,304.14,301.89,301.05,300.92,294.56,,,305.77,298.45,307.89,318.65,320.29,322.12,326.16,327.82,329.09,339.64,337.61,329.13,318.93,313.11,313.23,308.38,306.81,306.54,313.90,311.86,318.26,314.17,322.96,324.98,327.36,326.48,327.85,321.76,323.11,323.44,318.08,315.24,306.51,304.30,302.79,300.66,297.41,289.15,290.50,290.41,288.08,289.91,291.36,291.40,287.97,286.73,282.01,283.20,283.07,325.79,321.85,323.92,327.67,325.28,317.76,,,278.15,326.75,326.52,325.43,323.41,317.15,280.04,,,,,,,317.95,,,,,,,,,,,327.85,332.49,328.94,318.76,,,,,319.63,,278.66,,,
2016-01-21 22:14:17.820000,L8,312.61,306.43,308.32,308.60,309.67,309.14,316.41,318.43,318.26,321.54,323.99,324.40,321.68,327.04,330.59,317.77,325.84,323.60,283.66,324.70,329.62,331.54,330.79,327.21,322.34,316.20,318.99,318.97,315.97,315.70,314.07,312.34,311.39,304.85,300.90,300.30,301.39,298.68,,,305.95,293.24,308.96,318.63,319.50,319.53,325.15,328.67,329.10,338.56,336.46,328.50,320.73,311.62,311.11,307.62,305.18,306.21,313.86,313.69,317.10,315.70,321.46,326.49,327.46,330.40,321.37,323.14,322.02,322.11,318.82,313.87,308.69,304.87,304.51,300.73,299.11,286.87,291.37,290.64,286.91,293.16,295.70,292.43,289.10,288.56,282.46,282.81,284.30,322.11,320.30,321.16,322.56,323.62,321.56,,,324.43,327.09,322.69,324.77,317.48,306.02,283.59,,,,,,,315.47,,,,,,,,,,,,,,,,,,,317.06,,,,,
2016-04-26 22:13:44.974000,L8,320.32,315.54,314.12,313.54,312.16,312.12,320.76,322.91,323.59,325.29,326.86,328.11,324.93,333.20,334.50,291.87,285.06,277.65,281.61,279.16,277.94,277.26,283.36,336.63,331.36,323.56,321.99,322.64,319.71,318.77,315.04,316.84,312.82,308.63,308.16,303.17,307.30,303.30,300.58,,310.44,301.45,316.98,323.89,324.56,325.78,332.46,329.40,337.06,341.14,347.89,335.18,326.78,320.95,316.20,312.25,308.83,309.46,317.80,315.14,319.61,316.07,322.22,328.35,328.74,331.09,328.81,325.12,323.90,322.99,320.78,320.06,315.23,314.28,311.23,311.10,307.10,301.10,299.94,298.44,297.33,298.17,298.68,298.04,292.02,292.04,285.52,284.60,286.37,324.38,325.26,327.50,329.52,326.26,303.00,334.69,331.07,330.75,331.97,330.53,331.44,318.73,315.97,284.20,,,,323.92,331.49,303.43,297.25,,,,,,,,,,,331.86,334.94,333.63,330.56,328.45,326.54,,,323.16,,,,,
2016-05-12 22:13:44.453000,L8,317.62,315.95,311.94,310.90,311.52,312.17,314.64,322.49,322.60,322.82,328.59,328.98,325.18,325.21,335.69,325.08,328.82,326.32,327.85,330.85,328.45,338.02,336.94,332.58,334.68,322.21,321.18,317.76,318.09,317.16,313.88,313.57,311.86,308.05,304.99,302.03,248.15,298.45,,,305.23,298.24,316.75,321.37,322.57,323.02,334.35,333.21,328.52,339.07,345.05,332.66,326.54,318.12,318.02,310.63,308.63,307.68,312.41,314.33,309.70,318.22,317.13,326.65,325.89,320.54,325.21,315.79,320.77,322.99,318.68,316.82,315.45,311.94,315.08,311.32,306.89,299.12,300.46,291.21,293.05,297.78,297.98,292.55,293.45,289.29,285.47,284.25,283.81,321.92,325.34,325.35,329.13,330.53,329.17,327.44,335.36,330.95,331.43,328.93,324.60,287.82,303.19,283.76,,,,,,,313.67,,,,,,,,,,,329.17,332.98,332.05,333.04,326.34,,,,318.69,,,,,
2016-06-13 22:13:54.435000,L8,309.59,303.11,302.81,305.73,305.24,306.15,310.09,314.68,316.45,316.55,318.59,320.82,279.27,320.67,325.51,311.68,320.95,315.85,320.72,319.18,320.82,325.93,326.77,323.12,,311.89,314.55,313.37,309.25,309.34,308.02,306.57,305.37,300.98,299.34,296.80,293.75,,,,298.23,285.65,302.85,315.00,315.41,315.96,323.84,323.81,327.09,331.34,331.25,325.55,311.57,299.58,309.25,304.99,302.25,303.18,305.91,303.39,307.27,305.63,312.92,314.00,312.63,311.27,308.86,307.18,308.88,312.41,309.68,311.08,311.90,312.07,308.37,303.62,301.54,284.06,295.31,296.60,285.51,296.60,298.66,311.49,321.13,,391.69,302.89,296.20,,,,,,,,,,,,,,,331.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29 22:14:02.852000,L8,324.81,323.04,320.05,323.88,328.52,320.74,336.07,338.39,340.74,332.54,344.83,352.22,335.92,345.67,355.95,334.09,334.58,331.61,345.34,335.51,349.49,350.38,343.42,345.41,346.50,329.12,323.63,327.72,324.24,324.80,322.57,317.84,319.00,313.27,307.23,313.93,313.97,303.46,300.02,,307.55,307.20,321.86,331.10,329.78,330.89,350.50,344.11,340.87,339.61,345.30,336.09,328.15,322.77,322.17,313.44,319.33,316.96,319.50,317.66,316.56,318.90,318.89,330.19,330.26,320.91,327.36,320.32,324.01,325.60,321.45,320.04,319.07,317.74,317.59,313.81,309.41,301.60,304.82,298.31,296.87,300.12,302.47,295.65,311.93,288.27,283.80,281.15,281.11,328.44,325.98,327.86,329.74,330.55,330.61,338.20,339.44,339.29,336.70,331.46,326.86,,324.42,278.54,,,,328.24,337.06,,302.04,,,,,,,,,,,337.02,338.18,339.81,303.96,329.32,,,,323.55,,,,,
2016-07-15 22:14:10.092000,L8,343.51,338.15,345.70,323.16,327.72,352.34,347.49,351.07,347.64,352.69,339.95,348.95,348.86,358.00,353.61,354.60,356.50,330.92,348.53,360.49,339.77,356.57,345.29,339.34,289.47,325.60,323.90,328.70,322.04,325.68,322.92,325.50,315.26,310.31,333.61,323.99,316.37,307.08,301.98,290.98,308.00,304.35,340.66,335.49,329.91,328.30,336.68,353.90,341.76,348.91,356.67,344.41,352.64,337.65,353.21,335.91,344.46,335.79,344.03,344.04,342.76,355.17,354.45,340.57,339.49,352.88,320.58,324.61,324.01,325.37,318.27,317.72,319.09,341.13,332.25,311.70,308.37,299.63,302.95,298.13,296.46,298.21,304.67,295.12,294.02,298.60,286.26,284.19,286.67,326.15,326.83,328.51,351.43,351.26,328.33,332.49,340.01,335.12,335.56,331.64,330.72,323.77,320.69,283.21,409.32,403.32,,357.48,333.13,,320.14,315.49,346.64,355.25,345.47,364.30,,,,,369.28,366.38,362.40,364.80,383.85,376.86,363.28,387.51,390.61,321.06,,,,,
2016-09-01 22:14:24.105000,L8,325.55,319.69,318.70,320.37,323.61,320.17,334.58,332.12,333.24,335.06,335.29,337.36,333.18,337.53,337.40,321.86,331.14,330.17,283.99,332.92,341.70,277.79,339.14,337.76,333.47,322.29,322.49,323.79,322.34,318.11,316.30,316.09,314.06,308.19,306.12,307.55,307.84,298.27,300.05,,307.41,298.68,310.24,322.00,324.25,326.92,331.80,335.09,338.60,335.44,333.50,327.54,314.41,314.58,316.41,311.76,310.10,309.27,314.25,307.91,316.53,308.10,319.90,320.30,319.85,314.21,313.53,312.12,316.06,317.58,312.36,311.00,311.69,311.15,308.86,306.71,300.07,280.70,289.88,292.48,284.52,292.13,293.41,293.53,289.47,287.66,283.62,279.41,280.99,318.83,317.41,322.21,325.58,324.41,,,,,,,,,324.47,279.25,,,,,,311.21,325.13,,,,,,,,,,,331.75,332.64,329.67,323.07,332.02,,,,316.59,,310.83,,,
2017-01-23 22:14:19.080000,L8,326.20,319.94,349.38,345.17,325.46,343.51,328.55,332.92,333.99,349.54,346.30,359.85,333.89,358.70,347.13,354.33,353.22,364.64,355.13,362.69,341.00,340.48,344.07,353.77,336.00,327.47,324.68,330.67,324.83,325.24,327.79,320.82,317.62,313.08,326.38,337.36,315.69,311.97,266.71,302.16,312.99,308.58,324.04,353.77,330.67,331.43,331.94,345.75,344.28,346.61,353.96,344.51,330.05,323.19,319.84,326.62,321.85,317.95,323.25,320.32,324.51,343.33,337.86,336.24,337.43,349.94,353.79,328.57,326.74,346.08,349.72,320.13,314.44,309.95,309.73,306.84,305.35,292.38,294.42,292.21,288.78,296.37,298.81,294.58,291.27,290.23,285.07,284.63,287.32,321.74,319.82,323.93,326.46,346.00,299.27,367.90,343.49,334.93,336.54,336.06,335.45,331.28,326.14,283.93,,,,328.96,335.63,,357.62,328.60,,,,,,,,,,364.15,372.09,364.56,334.95,333.97,327.58,338.83,270.13,320.33,,,,,
2017-02-08 22:14:10.700000,L8,317.27,311.12,309.03,309.64,309.62,309.54,313.26,319.32,318.33,321.43,325.46,324.91,324.48,329.79,332.25,319.32,326.98,324.88,325.25,324.74,328.75,328.71,328.55,331.14,324.12,317.72,319.45,317.07,317.26,317.28,315.42,313.44,312.19,307.17,305.19,301.27,249.11,292.21,,,307.07,301.21,311.82,322.44,322.34,321.95,328.71,328.88,334.49,341.12,342.94,330.98,324.58,318.71,315.61,310.82,309.67,307.95,316.57,313.43,319.13,316.16,324.38,327.48,327.54,327.26,329.42,321.97,322.10,322.51,319.20,315.45,307.07,304.54,303.02,302.42,298.45,293.61,288.92,294.37,295.87,293.97,292.64,293.64,290.41,290.71,283.61,284.80,284.53,319.65,318.00,321.39,325.77,323.05,313.89,,,327.54,328.80,327.81,320.40,318.81,292.40,283.00,,,,290.62,312.92,,322.70,,,,,,,,,,,329.58,334.55,329.81,323.55,321.99,,,,314.91,,303.98,,,
2017-06-16 22:13:55.604000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,297.53,294.36,285.61,286.04,285.69,285.73,252.09,284.59,285.09,283.32,,,,,,,,,,,,,,,,,,,,,,,,,,,263.87,263.89,277.56,293.55,255.15,264.29,257.71,263.70,278.45,289.33,301.71,301.26,298.00,298.39,284.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03 22:14:11.719000,L8,313.38,310.60,307.50,309.85,310.21,314.65,317.65,320.86,320.68,321.46,323.83,325.68,319.70,322.85,330.66,320.13,326.07,322.58,324.55,323.62,323.62,330.52,328.92,325.92,323.74,297.36,313.64,314.75,312.98,313.42,310.33,306.28,306.65,304.68,302.07,292.80,,,,,,275.06,308.02,317.11,320.86,322.76,323.55,328.43,330.42,332.93,332.13,323.04,315.54,294.52,315.23,310.20,306.55,307.40,312.11,307.69,308.47,309.98,313.28,316.80,314.03,311.11,303.00,312.57,311.85,314.53,311.67,309.66,312.09,308.76,309.52,305.12,302.61,272.74,296.78,288.90,285.32,292.80,293.28,289.43,287.52,284.84,280.86,277.11,277.69,322.15,323.72,321.85,322.88,322.77,,,,,,,,,,274.95,,,,,,311.76,,,,,,,,,,,,,,,,,,,,315.41,,313.66,,,
2017-11-07 22:14:29.495000,L8,319.30,316.53,309.99,310.90,309.94,311.72,316.83,318.45,319.77,321.43,323.32,323.37,324.02,325.94,328.70,321.93,328.34,327.92,327.40,326.09,335.80,333.78,330.50,336.84,324.48,321.15,320.89,317.08,317.64,316.58,313.93,311.56,309.14,306.74,303.60,303.18,306.09,296.29,300.28,,303.81,292.11,305.75,317.41,320.65,323.69,327.43,328.94,333.43,344.65,336.96,327.57,324.60,321.66,316.02,311.02,310.43,307.46,315.25,315.49,316.95,318.30,321.95,326.06,326.96,323.27,324.16,319.96,320.01,320.55,317.01,311.99,305.32,302.96,301.44,298.92,295.86,283.84,289.89,289.43,284.01,289.77,293.25,289.56,287.93,287.37,281.23,281.14,282.42,316.82,315.70,319.72,323.06,320.94,325.53,333.87,329.57,329.01,327.34,327.88,322.35,323.21,320.67,280.64,,,,326.07,331.28,,323.16,318.29,,,,,,,,,329.42,331.94,332.33,330.38,326.34,325.38,324.58,,,313.98,,,,305.22,317.10
2017-12-09 22:14:21.308000,L8,313.65,310.49,304.87,305.73,304.13,304.23,307.33,310.71,310.86,314.87,315.97,312.85,314.21,319.43,320.64,,320.23,313.55,317.36,317.60,318.17,323.03,,,,314.03,317.25,314.49,312.88,311.69,309.75,305.23,304.66,303.41,300.13,299.76,298.49,287.83,,,297.36,293.65,303.39,313.80,320.53,399.73,342.62,330.65,315.24,317.95,322.94,311.67,363.06,367.20,,,,,,,,,,,,353.89,374.27,355.05,321.07,320.62,314.21,307.66,303.80,301.87,301.72,309.19,,334.52,301.68,294.29,289.02,292.53,328.60,,,,,,,,,,,,,,,324.48,324.96,324.48,323.08,320.21,310.94,,,,,320.69,323.36,,,,,,,,,,,,,322.84,328.94,327.00,317.59,321.37,317.04,,,,,,,,
2018-01-26 22:14:08.959000,L8,314.89,315.20,311.34,310.68,310.97,312.29,313.39,320.28,320.92,322.40,326.83,326.53,325.25,327.99,333.72,323.58,327.42,327.30,284.48,326.32,327.78,330.68,327.20,329.37,327.97,323.78,321.39,318.17,317.72,316.49,314.86,309.54,308.78,307.87,305.56,303.59,306.41,306.40,299.67,290.79,306.29,301.30,315.48,320.89,321.39,320.46,325.96,336.23,331.02,344.52,344.99,329.86,327.55,316.54,316.74,311.86,308.62,310.16,318.00,317.59,316.16,322.28,321.13,330.24,329.20,337.84,328.77,324.35,323.19,322.30,323.41,315.58,309.99,305.01,308.02,305.15,304.40,292.99,294.74,290.72,287.45,295.99,298.75,291.38,291.71,291.31,285.05,285.52,284.70,327.64,327.38,326.33,326.98,326.81,332.15,331.56,332.12,329.56,330.55,330.58,326.70,325.57,316.73,280.94,,,,317.24,325.51,298.32,314.35,321.92,,,,,,,,,,332.00,333.37,333.43,331.42,324.21,318.06,,,320.03,,,,,
2018-02-11 22:14:02.243000,L8,317.92,317.10,313.60,313.05,313.13,316.72,318.24,324.09,323.49,324.62,330.10,334.14,330.54,331.88,335.34,328.87,330.17,330.28,328.72,340.20,333.47,274.72,284.78,332.13,332.69,326.52,321.75,322.77,321.38,319.25,318.26,314.53,312.04,310.26,307.28,310.94,316.41,307.72,307.91,314.17,332.17,321.44,334.39,354.72,331.37,329.31,329.89,345.95,335.58,348.76,344.32,341.89,330.01,324.43,317.42,329.95,310.10,308.05,321.91,316.67,313.37,331.57,318.29,329.38,324.63,346.15,331.84,322.19,323.92,323.08,341.59,317.87,314.47,308.02,311.53,309.00,307.61,292.79,299.12,295.12,289.57,298.04,302.91,293.17,292.54,291.85,283.09,283.15,283.16,327.29,326.89,327.54,329.05,346.04,335.34,335.52,335.58,333.24,333.32,332.69,330.29,326.19,321.04,279.31,,,,326.22,330.16,,322.46,331.63,,,,,,,,,,335.09,335.07,337.24,334.69,327.73,322.75,300.14,331.77,322.66,,300.38,,,
2018-03-31 22:13:39.641000,L8,318.11,313.69,311.17,310.53,311.94,311.91,317.45,319.48,321.35,323.72,326.73,327.19,325.22,329.62,331.60,322.03,328.02,326.85,327.02,326.50,329.34,330.56,332.01,330.63,324.99,321.18,321.36,320.22,317.36,317.18,314.84,313.44,310.97,307.95,306.15,302.88,303.47,301.72,299.85,290.32,307.45,299.05,314.87,324.49,325.20,327.03,328.31,331.48,337.40,344.22,345.86,334.64,328.92,321.00,317.76,315.17,308.98,308.95,316.83,315.71,317.56,319.10,322.65,328.89,327.67,332.22,322.46,324.24,322.75,320.88,321.68,316.55,313.72,309.22,309.55,306.37,304.84,283.26,297.30,295.10,291.11,296.68,299.56,292.65,290.33,292.32,283.54,283.75,285.39,319.69,320.25,324.73,325.86,324.92,327.63,329.69,329.32,286.44,286.22,328.51,312.84,,313.58,282.59,,,,296.81,290.49,,320.57,317.39,,,,,,,,,,274.06,332.79,329.84,298.22,307.60,305.72,,290.54,317.83,,,,,
2018-04-16 22:13:30.411000,L8,320.57,316.06,314.25,315.20,314.64,316.44,321.26,323.41,325.72,325.55,327.64,357.23,357.68,357.88,357.34,327.85,330.95,330.29,361.70,332.32,334.72,335.85,338.90,336.79,330.47,323.89,322.18,322.87,320.44,318.16,315.54,315.65,313.14,309.53,307.12,303.65,308.65,304.81,302.77,300.05,309.51,301.72,316.31,324.26,326.72,327.90,350.62,331.35,340.98,347.32,353.68,336.61,331.75,324.89,337.56,347.57,310.42,314.13,320.58,319.11,319.85,319.19,356.11,353.28,351.81,355.24,352.14,342.97,351.59,348.32,346.06,320.68,315.78,313.52,311.20,310.64,306.58,299.36,300.42,299.39,297.38,298.11,304.02,297.47,349.14,341.67,342.05,285.12,287.61,320.68,323.95,325.64,326.94,325.41,330.27,333.36,329.98,330.27,331.36,329.90,329.28,324.27,316.70,284.63,,,,331.25,333.49,,296.71,321.58,,,,,,,,315.00,323.91,332.32,334.87,331.85,333.38,330.99,330.61,,293.05,320.51,,,,322.00,330.91
2018-07-21 22:13:25.431000,L8,319.86,318.73,317.02,314.97,322.31,321.62,324.48,326.98,327.87,327.23,335.93,336.81,332.64,333.91,338.88,330.34,334.40,329.21,346.87,333.45,331.99,343.34,339.67,333.04,336.70,325.22,321.98,320.46,323.79,317.71,319.74,316.41,313.21,310.97,307.11,303.69,309.00,280.32,284.50,,299.42,304.01,318.01,325.70,327.27,327.14,336.95,339.22,337.25,335.15,335.20,329.79,326.84,317.26,321.10,313.39,315.80,314.79,318.92,314.68,314.51,320.96,318.26,329.28,321.92,317.76,317.66,315.52,320.76,320.55,318.15,313.22,317.47,312.83,315.24,310.64,306.53,296.98,302.54,293.10,295.21,296.26,303.55,292.15,292.68,291.63,284.60,281.86,283.07,321.61,324.08,326.24,327.70,326.81,327.15,330.88,333.26,333.74,334.75,333.07,,320.73,320.29,280.16,,,,329.29,331.18,,318.83,,,,320.98,319.38,,,,,,335.32,334.68,335.10,338.56,332.80,332.09,,,316.43,,,320.14,,
2018-09-07 22:13:48.162000,L8,311.59,309.78,302.53,303.36,304.59,308.08,312.30,317.42,318.32,318.31,322.06,320.97,320.36,319.92,323.54,318.44,321.93,321.55,321.80,321.49,321.57,329.55,322.67,324.95,326.01,318.45,312.32,310.24,312.91,313.23,309.35,304.88,302.97,304.33,300.33,293.29,,,,,268.56,285.09,305.67,313.91,313.84,313.38,323.28,325.00,325.87,336.49,326.85,318.85,316.12,291.06,311.01,306.16,302.30,303.09,306.80,307.16,303.61,309.95,310.09,316.73,312.42,302.85,302.06,304.55,308.38,308.53,302.59,291.07,304.31,302.59,305.30,300.04,294.29,277.94,289.26,280.69,279.33,285.89,269.87,296.10,286.50,287.39,279.82,275.56,279.39,,,,,,,,,,,,,,,279.27,,,,,,,,,,,,,,,,,,301.16,326.10,322.14,310.80,323.15,,,,,,,,,
2018-11-10 22:14:08.770000,L8,317.74,317.10,312.53,311.53,312.04,315.74,318.31,320.80,323.08,324.05,326.48,326.26,328.17,327.64,333.44,327.76,330.08,330.06,328.95,332.44,332.07,337.09,337.13,332.94,334.08,324.88,322.43,319.81,320.16,318.71,318.22,314.18,311.93,309.56,306.90,302.77,305.90,304.87,253.07,283.82,294.45,289.14,309.49,320.56,324.45,325.69,328.25,338.00,337.61,346.16,339.00,332.32,331.58,321.18,319.84,313.38,310.20,309.87,319.00,319.74,317.75,325.95,325.07,330.10,332.04,328.14,327.35,321.62,322.24,322.11,322.81,315.67,309.59,304.53,304.67,304.11,299.32,293.61,297.30,290.76,292.34,296.28,293.97,291.46,292.93,285.12,285.89,285.40,282.31,320.10,319.73,319.95,322.75,324.66,334.64,331.48,331.67,330.28,290.03,329.74,,324.33,317.65,283.19,,,,318.50,328.02,,321.05,325.07,,,,,,,,,,331.91,333.26,333.57,332.13,328.17,321.00,,294.76,316.14,,307.43,,,
2019-01-13 22:14:03.173000,L8,309.47,308.39,306.34,306.06,305.44,306.71,309.42,311.63,312.98,315.51,317.91,318.64,317.61,320.19,322.82,315.90,320.70,320.67,284.45,278.33,282.26,287.23,301.60,286.40,290.78,,,,,,,,,,,,,,,,,268.78,295.51,308.94,308.74,299.83,314.47,316.24,320.13,327.27,320.49,315.88,311.23,,,,,,,298.22,287.07,353.43,318.49,324.61,318.96,318.99,,,,291.77,315.72,313.18,301.67,299.42,297.87,292.86,293.66,278.71,287.20,289.33,270.62,251.59,,,,,,,,,,,,,319.95,276.11,321.22,,,,,,,,,,,,,,312.28,,,,,,,,,,,319.48,328.52,326.54,290.73,,,,,,,,,,
2019-02-14 22:13:57.218000,L8,408.12,404.94,398.95,389.71,310.96,313.43,313.74,319.13,320.52,322.69,326.36,324.73,324.74,325.06,331.19,327.24,328.01,328.16,327.34,325.79,326.37,328.07,325.31,327.55,327.66,321.53,320.58,316.94,319.15,317.72,316.68,312.67,310.77,308.28,304.74,300.90,301.27,299.75,297.62,288.58,301.00,298.05,315.31,321.83,323.51,322.37,325.42,330.34,331.79,341.68,339.89,332.27,330.72,320.02,316.86,311.58,309.28,314.33,319.54,318.79,319.13,322.93,324.70,332.23,329.16,335.90,330.16,325.52,324.30,323.17,325.04,316.00,312.08,306.06,309.56,305.74,305.27,294.77,299.22,298.54,291.40,296.65,299.36,294.09,293.23,293.00,286.59,286.79,286.54,330.59,328.12,327.60,328.78,331.01,331.11,331.00,331.50,330.83,328.58,327.59,313.18,324.15,315.38,281.96,,,,323.32,325.09,,324.71,324.74,,,,,,,,,,330.19,333.39,332.30,330.94,325.26,321.16,268.91,293.13,321.83,,,,,
2019-03-02 22:13:53.044000,L8,317.52,314.96,309.03,311.61,310.85,310.72,314.31,320.14,319.71,323.09,327.05,323.71,323.71,329.47,330.91,321.12,329.37,326.88,326.08,324.30,328.13,329.01,323.53,330.65,327.11,319.03,319.61,318.56,318.75,318.50,317.68,312.68,310.83,309.03,303.74,302.01,304.50,291.46,297.53,281.99,303.56,301.03,310.86,321.75,324.12,323.86,327.42,328.25,331.02,343.71,338.72,333.93,331.56,323.57,316.06,309.38,308.64,309.07,317.79,317.21,320.76,320.33,325.12,330.60,331.78,327.34,349.98,321.80,324.42,324.09,321.95,319.54,310.14,308.28,306.43,307.99,298.91,297.84,299.50,293.60,293.38,296.66,293.28,293.29,291.43,286.30,285.90,284.63,282.71,330.51,327.75,328.00,329.89,326.46,325.70,333.60,328.47,330.32,327.30,328.37,316.54,324.53,317.81,282.41,,,,325.25,329.13,,297.98,317.90,,,,,,,,,,331.71,333.98,331.24,327.01,323.59,323.28,270.89,293.29,321.44,,,,,
2019-06-06 22:13:59.042000,L8,314.29,310.05,309.42,308.77,309.41,312.81,313.49,318.82,320.95,323.20,325.99,326.33,321.66,325.44,329.33,320.61,326.79,323.95,326.84,326.17,325.83,333.80,334.88,329.94,328.90,321.76,320.19,316.04,317.48,314.45,312.13,311.73,309.42,307.00,304.63,302.85,308.09,303.43,296.65,,305.80,299.19,313.52,321.89,323.74,325.86,330.37,330.52,332.33,333.67,335.49,330.65,326.95,314.93,316.92,309.16,308.09,311.93,315.12,310.17,307.47,315.61,314.26,323.59,316.47,316.59,318.24,306.86,318.05,317.39,320.72,315.08,315.33,313.21,313.76,308.67,304.36,299.14,301.84,296.99,294.74,296.07,300.48,291.73,293.85,293.29,284.90,282.33,282.26,324.95,326.30,325.05,327.66,327.21,,,,328.59,330.07,326.68,324.65,,310.90,281.55,,,,,,,,,,,,,,,,,,320.53,329.34,326.66,332.20,320.61,,,,317.05,,,,,
2019-06-22 22:14:04.757000,L8,321.05,317.95,318.37,319.00,319.51,319.99,324.05,326.40,326.86,327.86,334.67,336.08,331.21,333.38,335.59,328.27,332.18,328.80,331.88,328.58,334.72,339.64,335.43,331.73,338.75,327.20,323.70,323.65,322.17,318.63,318.71,315.97,313.55,310.50,307.26,312.32,312.07,306.32,305.00,,311.41,306.13,315.59,326.99,327.55,329.03,345.05,337.27,341.58,338.76,338.09,335.66,330.06,323.69,318.49,313.46,317.76,319.46,321.15,315.47,319.31,318.32,324.52,330.31,324.33,321.78,326.08,318.26,321.88,322.71,321.52,318.97,317.73,316.83,314.63,314.00,308.33,299.33,305.63,298.24,295.95,298.62,298.15,296.00,296.57,288.35,286.48,280.89,280.21,331.05,328.88,329.13,337.68,332.57,325.23,337.35,331.12,336.39,334.76,331.55,332.34,321.60,324.94,279.51,,,,328.60,336.01,,320.04,,,,,,,,,,,335.23,299.16,335.71,333.40,325.27,330.73,,,329.09,,,,,
