dates,satname,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
2014-05-09 21:59:27.549000,L8,317.41,295.03,298.30,273.88,,261.05,252.55,275.93,271.85,275.13,269.17,276.37,279.00,276.81,271.60,,,,,,,,,,266.53,258.70,253.36,258.50,287.84,260.73,259.23,263.80,267.55,,,,,,,,,,,,,,,,
2014-05-18 21:53:11.680000,L8,,,,,,,,,,,,,,,,,366.91,368.90,362.77,364.72,360.40,362.08,361.76,369.71,363.53,358.67,350.39,347.37,344.58,340.88,338.54,338.46,338.06,338.73,339.82,341.06,346.82,348.40,350.79,345.91,339.61,338.97,334.66,327.69,324.11,322.74,323.54,,291.47
2014-05-18 21:53:35.635000,L8,353.84,336.52,336.74,322.31,320.07,319.72,322.31,323.81,329.68,326.98,331.94,331.59,334.08,337.06,336.72,339.25,339.40,339.43,338.83,339.78,341.28,344.55,341.12,346.37,341.87,336.45,330.74,329.49,,,,,,,,,,,,,,,,,,,,,
2014-05-25 21:59:22.796000,L8,,,,,274.63,290.02,279.41,299.35,296.16,284.42,289.25,269.83,274.40,270.96,259.15,232.94,295.20,306.79,305.68,305.05,307.90,307.18,310.92,322.14,312.03,252.85,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03 21:53:18.440000,L8,353.37,337.89,335.68,327.10,318.35,307.46,315.22,314.81,332.62,317.30,313.87,325.33,323.43,333.15,332.12,340.15,334.42,329.91,333.37,330.71,335.38,338.17,333.67,342.29,335.34,328.16,321.67,320.85,320.83,317.88,317.66,316.03,316.83,318.90,321.78,321.97,326.72,327.53,333.09,330.40,327.35,324.94,316.71,315.68,301.55,300.50,287.81,282.54,218.03
2014-06-19 21:53:23.387000,L8,351.95,333.19,325.90,315.60,302.10,296.59,292.36,304.31,306.01,305.12,301.14,307.03,310.15,310.89,310.75,318.17,317.68,318.08,319.86,317.03,323.01,321.07,324.96,329.13,323.77,317.24,314.01,315.56,315.50,312.74,311.99,311.49,311.70,314.71,316.58,317.45,322.71,323.19,328.91,326.04,324.92,320.21,313.92,305.29,287.49,294.51,268.30,233.43,212.63
2014-06-19 21:53:47.342000,L8,351.73,329.97,324.30,314.95,301.15,294.98,290.50,303.67,305.24,304.28,300.23,305.69,309.32,309.99,308.33,317.52,316.79,317.06,318.00,314.54,321.23,317.69,322.43,327.40,321.87,314.50,312.00,314.65,314.33,311.25,310.30,309.81,310.66,,,,,,,,,,,,,,,,
2014-07-21 21:53:33.067000,L8,316.81,290.28,287.45,,,239.44,237.44,264.98,269.75,266.69,262.14,269.87,259.57,263.83,266.30,,,,,,,260.15,259.25,266.45,267.37,258.24,258.52,251.32,285.34,258.45,258.68,258.93,260.76,,,,,,,,,,,,,,,,
2014-07-21 21:53:57.022000,L8,350.38,326.13,324.02,308.56,302.11,295.77,292.89,307.86,306.77,306.53,303.76,308.24,311.25,313.55,310.56,323.24,320.25,319.56,318.21,318.23,319.44,322.96,322.47,327.65,320.07,314.18,310.60,312.13,316.77,312.06,311.30,311.06,310.87,312.59,315.63,317.01,320.24,,,,,,,,,,,,
2014-07-28 21:59:47.112000,L8,336.51,310.65,296.62,294.86,285.80,291.80,299.81,299.02,269.11,,,,,,,,,,,,,,,,,318.59,320.25,315.78,303.81,291.01,309.16,293.53,273.23,355.50,339.88,,,,,,380.46,349.11,353.31,,,,,,
2014-08-06 21:53:41.801000,L8,,,373.48,352.94,354.30,351.43,326.20,323.08,350.55,320.90,343.07,330.42,360.37,355.57,325.64,329.20,327.03,328.73,326.08,324.97,332.06,330.31,322.37,330.73,326.24,314.83,315.02,326.95,350.19,326.15,312.76,311.30,313.27,318.65,313.38,320.18,329.25,320.69,333.76,338.03,330.52,323.57,319.28,298.41,301.13,334.64,300.36,303.11,303.42
2014-08-06 21:54:05.764000,L8,350.71,332.98,328.64,322.26,303.76,297.47,301.86,307.72,309.24,307.93,306.91,314.42,312.91,312.23,312.70,317.47,318.26,319.13,317.04,316.64,322.74,316.70,313.10,318.43,316.27,306.04,306.32,307.77,307.62,302.90,,,,,,,,,,,,,,,,,,,
2014-08-13 21:59:54.812000,L8,332.27,325.52,317.42,289.38,286.16,281.87,270.97,284.73,274.91,287.76,277.92,288.58,290.02,287.38,289.92,304.38,303.14,302.85,298.17,295.05,297.52,297.20,296.57,301.78,298.87,293.47,291.67,297.27,301.46,328.63,293.27,325.17,300.44,297.92,303.83,302.68,300.73,301.95,316.86,305.40,,307.20,299.74,285.68,260.72,274.59,227.18,211.58,205.70
2014-09-07 21:53:48.789000,L8,344.10,320.19,318.43,304.29,298.25,299.23,296.85,303.31,303.33,304.97,302.34,308.84,310.69,311.50,313.47,317.92,317.44,318.40,318.37,318.68,321.09,321.76,323.55,327.11,320.79,316.84,312.93,316.09,313.00,309.47,306.32,309.23,309.98,311.90,348.62,313.55,316.38,318.29,326.60,320.57,322.97,316.59,309.06,300.45,295.03,291.11,271.84,227.52,218.40
2014-09-07 21:54:12.743000,L8,336.53,313.73,313.05,296.70,293.57,294.90,291.68,298.67,296.54,299.38,287.48,302.21,304.39,306.10,308.01,312.87,312.59,312.58,311.98,312.80,315.44,314.09,316.38,321.08,314.11,308.65,307.02,308.01,308.24,302.36,301.13,303.90,302.82,306.87,,,,,,,,,,,,,,,
2014-09-14 21:59:59.788000,L8,334.21,313.94,314.76,299.33,295.03,296.29,295.74,299.81,302.60,302.17,292.30,308.21,307.78,308.87,309.25,314.65,314.90,315.00,315.26,313.28,319.20,320.74,317.16,323.49,318.42,310.12,308.48,307.74,309.42,306.44,304.31,306.14,308.81,311.72,314.83,310.71,314.46,319.40,328.59,317.78,319.95,314.38,310.32,295.65,290.01,285.66,248.44,226.41,219.34
2014-09-23 21:53:45.463000,L8,341.62,321.64,320.51,301.66,299.73,299.83,301.15,303.93,305.98,306.76,300.42,310.42,311.63,310.97,314.63,316.48,318.75,317.50,320.12,319.44,321.44,323.09,325.44,327.59,322.19,318.27,315.85,314.64,314.26,313.37,309.56,311.20,311.79,314.09,316.12,318.27,320.47,322.61,328.22,323.02,322.43,318.70,315.69,302.87,299.23,295.35,267.14,234.02,229.99
2014-09-23 21:54:09.418000,L8,337.74,316.72,315.15,297.58,295.76,297.44,296.53,300.57,301.65,301.80,293.77,306.27,307.51,307.21,310.09,313.49,314.73,313.93,315.72,315.55,317.34,318.35,321.03,323.44,317.38,313.36,311.51,310.48,310.99,309.66,305.58,307.58,307.87,311.09,312.79,313.94,316.22,318.36,325.20,319.77,319.11,315.35,311.68,298.39,,,,,
2014-11-26 21:53:52.081000,L8,321.78,309.44,313.49,292.03,290.56,294.32,291.88,299.59,298.65,298.02,289.96,305.26,304.97,306.02,308.98,312.64,312.69,312.81,312.39,313.23,315.78,316.90,318.80,323.39,315.23,311.52,308.78,305.79,306.94,305.86,302.37,303.79,301.85,308.74,309.49,309.92,314.49,317.67,322.22,317.24,315.26,313.83,305.40,294.12,298.08,288.44,224.55,228.71,295.23
2014-12-03 22:00:01.875000,L8,326.83,321.23,327.58,294.80,292.47,294.00,291.71,300.36,300.95,301.41,292.77,306.13,308.31,306.28,311.79,312.87,314.16,315.69,315.16,316.60,317.96,320.20,319.31,324.04,318.44,314.06,310.22,308.55,309.26,307.00,303.01,305.34,303.86,309.59,310.19,310.99,316.01,318.13,323.04,318.14,314.93,310.20,306.35,298.47,294.18,292.70,266.92,230.56,299.38
2015-01-13 21:53:42.692000,L8,330.84,309.49,310.89,290.97,286.62,289.14,286.74,296.92,296.24,289.50,283.99,301.30,303.47,300.71,306.64,309.68,310.95,309.75,310.47,309.52,310.73,310.65,312.10,316.91,310.21,305.93,304.66,306.67,305.76,301.08,297.46,298.40,297.21,301.94,304.39,305.23,310.49,313.43,319.07,315.55,311.18,307.06,301.59,289.59,278.47,286.58,240.52,232.55,228.53
2015-01-29 21:53:37.750000,L8,324.87,313.78,323.60,282.75,277.13,276.22,273.49,281.29,275.86,277.15,274.68,282.35,283.41,282.51,292.11,292.49,300.13,290.87,262.14,,270.57,287.52,286.83,290.73,291.86,285.80,290.55,296.08,295.80,285.10,275.59,285.17,286.03,296.38,262.80,274.36,,,,,,,,,,,,,189.00
2015-02-14 21:53:28.679000,L8,339.98,328.01,321.28,296.60,293.78,293.06,291.25,301.30,299.00,297.18,293.54,305.51,307.81,306.11,311.10,313.74,316.28,314.28,315.66,314.39,317.68,317.31,319.37,322.32,316.18,312.22,309.87,310.15,310.58,306.60,302.06,303.53,301.58,307.64,309.20,309.00,315.33,317.38,323.81,319.76,316.78,312.46,307.66,298.41,290.66,292.18,247.27,289.51,300.90
2015-03-09 21:59:30.556000,L8,,,,,,,,,252.32,305.99,288.99,284.89,281.48,266.50,267.29,350.07,288.36,355.92,296.05,291.52,283.16,288.57,292.45,307.71,350.17,352.36,318.15,307.01,312.38,304.49,304.39,310.04,291.04,296.81,320.55,285.94,,300.10,307.00,326.07,311.94,305.59,297.36,280.72,265.58,281.49,242.93,286.73,221.22
2015-05-12 21:58:53.078000,L8,337.09,327.54,335.30,325.17,286.86,287.87,286.53,295.65,292.19,285.53,278.44,288.62,284.97,287.24,289.24,307.09,305.52,303.44,304.63,295.79,290.19,302.29,301.08,298.67,295.55,290.33,284.53,286.50,295.01,283.14,275.91,277.11,276.52,284.20,277.11,278.77,287.53,288.66,320.51,309.16,309.33,302.40,291.56,274.37,262.77,282.36,251.32,227.43,219.82
2015-05-21 21:52:43.676000,L8,331.07,320.44,323.85,300.76,293.17,290.54,289.80,294.73,297.29,291.27,280.10,288.66,287.51,287.31,289.53,305.96,309.33,304.44,307.63,296.54,291.02,302.97,303.11,300.09,294.61,290.01,284.82,285.78,297.51,284.57,281.10,282.75,281.72,291.46,288.22,284.80,294.17,293.13,351.04,343.30,332.39,306.13,296.25,288.71,274.08,281.32,248.96,,
2015-05-28 21:58:55.699000,L8,348.96,333.87,331.08,320.05,298.38,297.23,293.62,302.47,301.56,301.23,291.63,302.76,303.20,303.85,307.10,319.44,318.32,317.92,318.97,315.91,311.36,318.14,319.46,319.10,315.20,309.91,305.86,309.49,313.42,307.06,301.67,306.01,300.45,311.64,311.15,309.65,317.91,310.82,329.47,324.38,324.59,318.68,311.40,304.54,290.54,297.73,268.89,235.71,224.29
2015-06-06 21:52:52.670000,L8,310.39,289.17,289.43,270.28,261.87,250.11,231.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-06 21:53:16.624000,L8,315.12,292.99,293.58,272.43,264.12,252.69,234.48,255.15,262.69,262.00,252.87,260.53,264.02,263.58,237.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08 21:53:09.931000,L8,343.00,324.31,327.32,319.70,297.02,298.25,295.66,301.53,301.75,298.42,282.81,301.51,301.95,303.17,303.61,317.81,316.11,316.17,315.85,311.10,308.35,315.36,313.50,313.66,305.12,304.24,297.29,303.94,309.86,303.44,298.61,302.61,297.75,308.50,307.97,306.75,312.12,305.88,327.41,320.76,324.22,317.40,311.09,301.74,284.42,294.34,264.43,230.21,220.15
2015-08-16 21:59:34.814000,L8,338.77,322.98,325.52,302.64,296.00,291.04,295.15,298.64,301.19,298.60,281.82,298.67,298.99,299.32,303.51,315.60,312.75,312.37,313.43,306.10,306.68,311.55,312.34,309.57,306.01,304.50,296.41,302.33,307.42,299.71,297.32,304.47,300.43,307.21,310.98,306.86,310.03,306.15,325.88,320.86,325.29,316.42,311.12,299.88,283.28,290.16,256.99,230.73,218.97
2015-08-25 21:53:27.637000,L8,341.00,328.45,318.82,297.98,291.65,292.43,296.02,298.06,299.51,291.35,279.45,293.56,291.05,289.19,293.16,311.23,309.73,308.81,304.97,295.74,302.26,305.74,303.47,302.38,301.11,297.62,285.84,298.14,299.81,291.96,288.38,298.78,292.64,299.30,302.15,299.95,301.96,300.82,320.57,316.65,324.12,314.18,307.23,292.13,273.47,284.69,245.44,228.44,216.30
2015-08-25 21:53:51.592000,L8,344.13,332.49,325.16,300.59,297.01,295.46,299.89,301.57,303.10,298.20,283.24,296.82,293.74,294.74,296.74,315.58,313.07,312.16,310.79,301.25,308.33,310.18,309.93,306.70,306.23,302.64,289.23,302.30,304.71,296.83,292.90,303.14,297.34,303.96,306.38,,,,,,,,,,,,,,
2015-09-01 21:59:39.995000,L8,320.57,307.02,316.03,294.14,298.15,248.39,265.36,267.77,270.80,271.95,266.76,280.26,280.85,280.83,282.12,319.95,329.47,287.31,286.31,285.18,274.69,291.66,276.70,283.00,279.46,277.54,272.44,274.29,285.38,272.93,273.17,281.61,335.22,329.97,338.51,286.73,286.46,287.63,304.51,282.84,291.26,288.20,297.35,266.55,256.80,260.78,,,
2015-09-26 21:53:40.659000,L8,347.76,315.48,330.62,300.63,297.34,298.81,296.72,301.06,304.17,300.27,282.20,301.71,302.36,310.26,308.74,318.33,316.33,315.25,314.25,312.73,317.70,317.38,319.88,321.59,317.77,316.22,315.14,318.96,311.87,311.40,306.01,308.97,306.05,311.73,312.93,314.90,320.32,324.63,332.15,327.05,321.59,317.45,316.33,309.66,301.76,307.38,303.47,290.41,276.80
2015-10-03 21:59:52.450000,L8,326.96,316.35,317.63,294.65,292.31,294.36,297.18,310.39,344.84,340.75,342.97,327.16,296.15,298.94,301.79,311.86,309.68,312.20,308.77,307.07,313.89,312.58,309.74,308.33,309.47,307.98,303.12,303.94,305.97,300.24,298.18,303.78,301.10,307.29,310.90,310.57,313.34,311.69,323.84,320.25,317.42,312.47,307.61,294.00,287.58,293.75,261.20,275.51,220.45
2015-10-19 21:59:54.006000,L8,326.89,314.92,313.17,295.09,291.68,291.53,292.62,297.22,297.04,295.43,280.78,302.17,298.12,301.03,303.55,313.06,311.74,313.15,311.18,308.84,313.81,314.03,314.36,317.05,314.64,310.62,306.99,305.26,306.66,304.20,301.53,303.80,302.66,308.87,309.50,309.87,314.98,315.53,325.08,319.82,318.05,311.07,307.65,297.73,287.97,294.32,253.55,226.05,220.92
2015-11-13 21:53:46.761000,L8,354.99,342.18,330.66,335.47,340.96,333.02,340.34,342.13,343.54,351.93,343.55,357.69,349.22,357.56,,,352.67,345.52,349.25,355.61,352.34,355.15,356.64,360.69,344.11,351.83,,333.65,328.59,323.55,321.67,320.41,318.32,320.94,323.95,324.55,330.15,333.56,334.02,330.49,324.73,321.39,318.70,312.70,310.23,309.50,310.60,,
2015-11-13 21:54:10.716000,L8,344.81,320.30,311.92,295.88,294.18,289.11,292.75,299.26,300.56,296.47,284.39,301.33,298.35,304.06,307.64,313.90,311.43,313.87,309.73,310.87,314.75,314.26,316.35,318.07,316.90,311.51,308.27,307.48,306.24,302.23,302.18,302.81,304.22,307.46,310.27,309.18,,,,,,,,,,,,,
2016-01-16 21:53:45.577000,L8,322.82,318.37,317.50,289.39,283.86,285.07,281.08,291.87,287.65,286.23,279.26,286.75,286.87,290.62,295.41,308.33,306.73,305.66,303.37,302.04,304.54,305.64,307.04,310.68,307.67,303.21,298.77,301.16,301.70,298.83,293.09,297.76,299.12,301.08,302.11,301.23,307.95,309.79,317.08,314.78,311.77,307.21,301.76,289.15,273.69,283.80,226.47,228.81,224.36
2016-01-16 21:54:09.540000,L8,322.90,318.40,316.50,288.37,282.77,284.62,280.38,291.75,286.86,285.12,278.86,285.67,286.46,289.70,294.00,306.87,305.64,304.22,301.93,300.58,303.64,304.76,305.73,309.37,306.29,301.86,297.61,300.50,300.84,297.86,291.35,297.14,297.26,299.68,301.10,300.45,307.08,,,,,,,,,,,,
2016-01-23 21:59:56.211000,L8,329.78,314.74,311.38,282.59,275.92,273.56,272.63,282.95,277.42,279.97,274.46,280.90,283.21,282.56,288.71,297.15,296.50,299.17,297.10,295.50,297.38,300.22,301.04,303.57,300.61,294.44,292.49,294.47,295.26,291.62,286.82,290.32,287.83,294.53,295.68,293.22,299.92,302.24,311.42,311.09,305.20,299.46,294.94,273.55,258.99,274.22,218.35,221.50,215.08
2016-02-24 21:59:45.021000,L8,331.15,314.09,317.23,293.61,299.60,291.50,285.04,297.00,293.52,293.12,280.48,290.93,293.92,290.30,296.16,306.76,304.60,306.19,304.98,302.35,306.03,307.69,307.72,310.83,308.93,302.46,299.20,297.91,302.28,298.84,294.93,296.80,295.79,303.06,305.33,301.71,309.22,313.16,317.60,315.96,310.31,307.85,301.95,286.66,271.82,296.94,232.86,226.12,217.47
2016-03-04 21:53:33.647000,L8,346.45,310.93,311.19,292.73,289.11,288.43,289.08,296.07,294.62,294.58,281.99,294.04,294.43,293.11,300.91,309.64,308.40,308.27,308.18,306.89,309.58,310.09,312.69,314.92,312.65,306.71,304.31,303.47,307.26,300.55,298.28,299.52,299.81,305.28,307.23,305.93,312.47,315.25,320.25,317.03,314.24,310.80,304.58,293.43,281.91,287.22,244.10,227.90,221.51
2016-03-04 21:53:57.602000,L8,349.22,312.82,313.50,295.15,291.49,291.76,292.42,298.08,297.37,298.05,284.55,296.78,297.46,297.77,303.19,311.64,310.51,310.32,310.61,309.38,312.39,312.38,314.83,317.37,315.31,308.91,307.00,306.37,309.57,303.30,300.61,301.86,302.44,307.60,309.45,307.80,314.64,317.84,322.34,318.67,,,,,,,,,
2016-03-11 21:59:42.538000,L8,330.98,315.20,316.08,297.99,298.48,294.30,291.60,299.50,297.33,296.82,287.41,298.71,299.48,299.06,304.48,311.09,311.81,312.15,313.42,310.41,312.64,313.56,315.74,319.20,314.67,308.15,306.24,309.51,329.79,310.57,301.53,302.19,300.14,311.00,308.20,309.28,314.94,316.67,322.13,318.63,314.89,311.99,307.40,294.75,278.87,289.15,253.79,229.59,221.04
2016-03-20 21:53:27.214000,L8,346.00,340.23,337.74,341.15,293.24,292.76,292.96,298.35,297.22,297.36,288.42,297.75,298.73,298.33,301.88,310.26,312.77,310.17,351.54,358.77,367.00,369.31,369.82,365.73,374.63,345.42,345.72,359.28,355.74,305.00,300.34,343.89,348.01,358.54,337.06,350.28,313.26,318.61,361.48,365.96,360.05,313.95,349.93,343.19,334.15,289.27,248.00,227.30,221.21
2016-03-20 21:53:51.169000,L8,344.95,339.66,336.76,340.74,292.08,291.60,291.47,297.35,296.04,295.80,286.09,296.40,297.15,296.55,300.46,309.12,311.54,309.06,336.11,357.84,311.59,310.82,313.84,315.17,314.06,307.00,305.34,304.11,308.53,303.76,298.63,343.43,346.88,357.93,335.48,349.03,311.54,317.37,322.97,318.51,,,,,,,,,
2016-03-27 21:59:33.248000,L8,332.36,323.34,317.16,294.95,290.44,293.19,290.62,299.95,299.27,298.67,288.41,297.55,299.10,298.98,303.00,310.30,310.10,310.05,314.31,316.68,312.92,335.57,319.12,315.85,312.75,306.42,305.18,338.79,334.89,308.97,297.56,301.07,299.43,305.56,309.21,305.41,313.71,324.82,324.98,322.65,316.18,310.96,307.57,291.81,275.66,291.58,253.18,229.02,219.59
2016-04-05 21:53:18.618000,L8,328.02,312.17,316.71,305.85,298.90,298.88,297.34,304.27,302.87,301.72,289.85,300.23,302.09,299.95,306.42,315.16,317.15,315.36,317.00,314.33,318.49,318.44,320.48,321.57,320.41,312.50,311.68,310.43,312.03,308.20,304.16,306.90,305.90,310.93,313.03,311.70,316.84,320.85,325.27,322.66,320.31,315.62,310.05,304.30,295.99,293.53,260.48,236.03,230.18
2016-04-21 21:53:12.322000,L8,345.76,319.55,316.84,300.91,296.98,295.51,294.31,302.10,300.22,300.15,292.13,299.88,301.69,301.97,306.65,315.83,314.67,314.16,315.63,312.68,316.14,315.93,320.02,319.48,316.30,311.30,308.83,310.26,315.14,307.96,304.06,305.89,305.18,310.97,312.62,310.86,317.64,319.99,326.19,321.78,318.52,315.34,311.36,299.16,285.90,293.88,257.80,233.29,219.75
2016-04-21 21:53:36.277000,L8,345.30,318.84,316.28,300.43,296.22,295.03,293.64,301.63,299.83,299.81,291.87,299.52,301.37,301.34,305.52,314.71,314.14,313.80,314.83,311.77,315.31,315.35,319.25,318.76,315.22,310.52,308.43,309.53,314.07,307.57,303.56,305.64,304.94,310.69,312.04,310.52,317.59,319.30,326.18,321.80,,,,,,,,,
2016-05-14 21:59:24.184000,L8,,,,,262.30,270.47,267.05,269.44,269.58,,,,,,,,,,,,,256.11,262.06,262.97,260.50,257.24,256.57,248.03,248.33,,,,,,,,,,,,,,,,,,,,
2016-06-08 21:53:21.761000,L8,316.68,289.78,308.55,287.15,280.98,287.97,283.50,289.26,287.32,283.58,274.34,274.53,278.65,275.19,281.63,263.40,298.92,300.61,298.27,287.54,273.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08 21:53:45.728000,L8,317.95,292.49,309.49,287.05,281.16,287.77,283.23,289.54,287.41,283.94,274.82,275.40,279.35,275.80,283.63,270.40,299.41,301.09,298.81,288.97,277.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15 21:59:33.099000,L8,314.44,291.47,290.20,274.58,265.94,,233.31,268.37,274.01,269.17,264.71,271.96,277.80,274.61,270.55,243.51,275.87,275.76,259.28,258.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01 21:59:42.515000,L8,352.98,330.54,328.06,314.91,299.36,297.47,297.91,305.31,306.93,304.72,299.10,306.42,308.86,307.61,311.48,322.22,320.25,321.22,322.58,321.01,325.03,324.53,326.95,328.90,326.01,320.40,318.07,319.46,322.10,320.74,314.86,317.27,315.53,319.38,319.40,320.59,326.92,327.91,336.59,333.13,329.35,324.90,318.92,308.39,287.98,297.47,266.23,236.18,224.03
2016-07-17 21:59:49.332000,L8,350.94,334.32,331.97,321.79,305.25,301.64,303.63,308.40,308.63,308.38,302.24,311.34,313.92,310.75,316.12,321.63,322.31,322.44,325.05,321.81,325.48,327.13,328.77,332.72,331.39,322.44,322.16,320.29,323.97,320.87,320.07,318.55,317.37,325.92,321.85,323.30,330.97,332.06,342.94,333.20,332.81,327.26,320.71,315.27,301.81,301.13,326.52,231.33,225.46
2016-08-11 21:53:42.478000,L8,340.14,330.53,327.68,330.42,328.36,314.59,294.47,300.03,299.28,297.01,291.44,297.87,300.69,299.60,305.06,313.77,313.44,311.77,313.27,305.07,299.82,314.63,318.06,315.67,315.71,307.07,311.96,310.38,313.06,305.55,308.20,311.24,308.65,311.73,312.82,311.44,321.09,318.63,327.66,326.43,328.46,316.39,311.30,304.83,287.84,288.09,252.60,228.50,217.37
2016-08-11 21:54:06.433000,L8,340.17,330.30,328.25,332.55,328.65,336.79,294.27,299.86,299.02,296.89,291.52,297.47,300.13,299.14,303.70,313.25,313.23,311.51,312.73,301.28,295.77,313.38,317.11,314.55,314.36,306.35,311.71,309.38,312.87,304.67,306.95,310.99,308.33,310.92,312.57,311.02,320.71,317.37,327.49,325.79,327.53,,,,,,,,
2016-08-18 21:59:57.052000,L8,345.61,332.48,329.82,309.10,298.59,300.97,299.62,304.30,306.84,303.28,298.43,306.82,309.99,307.39,313.89,320.79,317.37,318.42,319.71,319.81,322.67,322.60,325.51,327.78,326.17,318.15,319.24,315.67,315.84,314.81,315.17,316.65,314.84,321.79,320.21,319.58,326.01,331.78,332.55,328.33,325.31,322.71,318.24,310.75,300.59,304.05,310.00,230.31,219.53
2016-08-27 21:53:50.127000,L8,335.48,327.52,323.59,301.10,290.37,295.31,291.61,298.76,297.28,294.10,287.44,291.97,295.30,293.62,296.48,308.62,304.85,304.63,304.70,303.15,303.28,306.90,308.41,311.24,309.30,305.23,304.59,304.00,306.04,301.16,297.90,305.07,301.83,305.45,307.81,306.81,310.23,308.84,321.84,317.96,318.05,312.81,307.34,295.34,281.43,283.60,238.36,,
2016-08-27 21:54:14.090000,L8,335.47,327.66,323.50,301.26,289.97,295.01,291.20,298.54,297.16,294.49,286.90,291.95,295.64,293.90,296.48,308.68,305.45,304.77,305.34,302.87,303.56,307.02,308.89,311.17,309.38,305.63,304.71,304.15,306.41,301.47,298.40,305.19,301.92,305.59,307.98,,,,,,,,,,,,,,
2016-09-12 21:53:54.163000,L8,342.91,324.09,322.75,306.80,300.07,295.56,297.29,304.70,305.43,302.37,301.59,303.19,306.81,306.73,310.94,316.72,314.89,316.59,317.11,317.38,320.38,320.07,324.71,325.27,323.78,316.68,316.97,314.77,312.59,312.10,309.02,311.38,309.60,313.72,315.85,316.19,318.97,323.07,327.20,324.86,322.12,316.62,314.07,306.94,301.73,304.64,303.58,231.80,223.54
2016-09-12 21:54:18.117000,L8,341.41,323.43,320.86,301.39,295.96,292.70,293.27,302.24,301.59,300.77,299.83,301.23,302.95,304.24,307.86,315.01,313.06,314.58,314.92,315.08,318.18,318.17,322.57,323.22,321.56,314.93,315.17,311.99,311.00,310.27,307.33,309.97,308.30,312.25,314.49,,,,,,,,,,,,,,
2016-10-14 21:54:00.138000,L8,331.26,324.12,326.21,322.07,309.69,295.24,290.09,298.50,297.99,298.88,288.91,299.85,297.65,300.67,302.17,309.79,308.46,310.05,310.35,310.35,313.64,314.09,319.12,319.64,315.91,310.86,309.80,306.95,309.20,303.59,301.62,305.99,304.46,309.21,310.49,308.98,315.35,319.25,322.59,316.73,316.87,310.31,307.77,299.28,293.97,291.51,241.36,227.76,221.66
2016-10-14 21:54:24.092000,L8,331.53,324.40,326.47,322.41,308.73,296.08,290.80,299.10,298.65,299.43,351.10,356.33,355.06,301.07,302.64,310.32,308.81,310.58,311.04,310.79,313.87,314.36,319.40,319.89,316.15,310.96,310.02,307.46,309.64,303.93,301.91,306.24,304.83,,,,,,,,,,,,,,,,
2016-10-30 21:54:01.489000,L8,324.41,309.17,309.52,287.39,281.45,282.71,280.08,292.84,290.32,290.91,281.34,293.62,291.89,294.87,297.99,305.73,303.39,306.82,305.28,307.67,308.83,311.01,313.77,314.91,311.95,307.52,306.24,301.51,304.38,301.12,298.11,302.03,300.05,305.97,307.85,304.98,310.06,308.80,317.00,314.40,312.90,307.82,304.98,290.36,280.64,272.44,,,
2016-11-22 22:00:11.776000,L8,326.55,311.21,316.58,295.55,287.61,290.85,290.42,298.20,299.33,296.95,292.51,301.88,300.57,304.27,306.97,313.52,310.01,311.69,311.22,312.01,315.59,314.82,318.79,321.07,318.48,311.95,311.56,307.09,309.60,306.05,303.29,304.34,303.57,309.22,311.53,312.66,317.93,322.66,326.74,322.40,318.68,311.59,309.64,302.03,295.12,294.43,259.01,237.85,237.37
2016-12-24 22:00:05.447000,L8,322.10,315.78,317.28,296.12,279.58,279.37,280.38,289.76,287.82,288.90,280.22,289.09,290.75,289.01,295.35,302.83,303.59,303.02,304.18,303.52,305.66,307.47,310.04,313.95,309.25,303.10,301.49,299.44,304.46,296.95,294.95,296.97,297.59,301.78,304.30,304.22,308.79,313.26,318.28,318.18,315.18,307.57,302.44,290.99,281.58,285.03,223.24,227.38,230.83
