dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048,satname
2021-11-18 21:59:23+00:00,342.3533333333333,326.03111111111116,320.4511111111111,303.6744444444445,295.6644444444444,301.26375,295.2577777777778,302.6588888888889,302.8288888888889,304.43625,301.52500000000003,305.7922222222222,304.3933333333333,307.0577777777778,311.74666666666667,317.4775,315.69125,322.63714285714286,315.8225,320.725,321.1775,324.6775,325.3625,329.5825,325.51375,321.52875,323.00874999999996,324.9675,324.55625,318.02,316.56375,321.23125,322.50375,324.77124999999995,327.99625000000003,327.09999999999997,330.1125,334.19,339.945,337.01875,335.50125,330.92375,328.46875000000006,318.15375,304.32374999999996,305.20874999999995,284.7628571428571,240.01142857142858,246.68714285714285,L9
2021-11-29 21:54:02+00:00,342.455,325.939,320.88500000000005,304.575,296.446,301.62111111111113,296.172,303.51800000000003,303.783,305.19555555555553,302.7033333333333,307.187,306.759,309.77,313.288,318.43888888888887,316.75111111111113,323.36125,317.54777777777775,322.3611111111111,322.5488888888889,325.42333333333335,326.25444444444446,330.30555555555554,326.24111111111114,322.2088888888889,323.27444444444444,325.3933333333333,324.8933333333333,318.3288888888889,316.88222222222225,321.2633333333333,322.5966666666667,324.9944444444444,328.15555555555557,327.2044444444444,330.53333333333336,334.66555555555556,340.2733333333333,337.46333333333337,335.5833333333333,331.24,328.7555555555556,318.6433333333333,303.9222222222222,305.6622222222222,284.10375,241.47500000000002,247.26125,L8
2021-12-23 21:53:57+00:00,342.9472727272727,325.57454545454544,320.59090909090907,303.77454545454543,295.84,300.481,295.58,303.16545454545457,303.3109090909091,304.082,302.286,306.68545454545455,306.18454545454546,309.29272727272723,312.9745454545455,318.159,316.529,322.53222222222223,317.021,321.403,321.869,324.66099999999994,325.642,329.431,325.38700000000006,321.375,322.367,324.944,324.46799999999996,317.756,316.22300000000007,320.248,321.511,324.162,327.093,326.068,329.688,333.898,339.31399999999996,336.798,334.84900000000005,330.275,327.53000000000003,317.021,301.88,304.84799999999996,280.0155555555555,241.59666666666666,246.23555555555555,L9
2021-12-30 22:00:08+00:00,342.31166666666667,325.1625,320.36,303.57916666666665,295.7808333333333,299.9145454545455,295.50166666666667,303.24083333333334,303.195,303.5390909090909,302.0872727272727,306.58750000000003,305.9916666666667,309.4316666666667,312.9925,318.29545454545456,316.70454545454544,322.303,317.16909090909087,321.02727272727276,321.8345454545455,324.64818181818185,325.5945454545454,329.33272727272725,325.26818181818186,321.32272727272726,321.92636363636365,325.2372727272727,324.49727272727273,317.8354545454545,316.1363636363636,319.8281818181818,321.1136363636364,324.1572727272727,326.7809090909091,325.8554545454545,329.6445454545455,333.7572727272727,339.2581818181818,336.8372727272727,334.73727272727274,329.97272727272724,327.2045454545455,317.2109090909091,301.8709090909091,304.6627272727273,278.87600000000003,241.952,245.73499999999999,L9
2021-12-31 21:53:55+00:00,341.6653846153846,324.72,320.22769230769234,303.5546153846154,295.8946153846154,299.8183333333333,295.9630769230769,303.61384615384617,303.4630769230769,303.84,302.50500000000005,306.8376923076923,306.24538461538464,310.1469230769231,313.3276923076923,318.6516666666667,317.09666666666664,322.3781818181818,317.4941666666667,321.18833333333333,322.16583333333335,324.87916666666666,325.9325,329.58250000000004,325.54583333333335,321.65749999999997,321.925,325.2372727272727,324.49727272727273,317.8354545454545,316.3108333333334,319.755,320.98083333333335,324.3183333333333,326.80083333333334,325.7783333333333,329.9508333333333,333.93083333333334,339.35583333333335,336.99916666666667,334.7375,329.93833333333333,327.3675,317.7425,302.7633333333333,304.35999999999996,277.7581818181818,242.3209090909091,245.68727272727273,L8
2022-01-07 22:00:05+00:00,343.1046153846154,326.65615384615387,321.58,304.5146153846154,296.9769230769231,298.9930769230769,297.5146153846154,304.96,304.3707692307692,302.99,301.9623076923077,308.22846153846154,307.22923076923075,311.83153846153846,315.06692307692305,318.1561538461538,316.77000000000004,321.54833333333335,317.0261538461539,320.40230769230766,321.4838461538462,324.35,325.25307692307695,328.77846153846156,324.7515384615385,320.86846153846153,321.05384615384617,324.7075,323.93916666666667,317.36083333333335,315.72538461538466,319.00538461538457,320.2976923076923,323.77384615384614,326.2323076923077,324.9838461538462,329.29692307692306,333.53615384615387,338.8430769230769,336.61307692307696,334.2430769230769,329.20846153846156,326.7146153846154,316.71000000000004,301.2515384615384,303.73153846153843,276.1225,242.115,244.90833333333333,L8
2022-01-08 21:53:55+00:00,342.7157142857142,325.995,321.0228571428571,304.0235714285714,296.53285714285715,298.49071428571426,297.0392857142857,304.6928571428571,303.8607142857143,302.38142857142856,301.6771428571429,307.80357142857144,306.7714285714286,311.5207142857143,314.67285714285714,317.99642857142857,316.65285714285716,321.1723076923077,316.8,319.8892857142857,321.02,323.92,324.75714285714287,328.2657142857143,324.2671428571429,320.3621428571428,320.4814285714286,324.5684615384615,323.72846153846154,317.1938461538462,315.42285714285714,318.62142857142857,319.9107142857143,323.4414285714285,325.76214285714286,324.59285714285716,329.1328571428571,333.23285714285714,338.4992857142857,336.4635714285714,334.03285714285715,328.775,326.1821428571429,316.11785714285713,300.47999999999996,303.2907142857143,274.5530769230769,242.2030769230769,244.88846153846154,L9
2022-01-31 22:00:07+00:00,341.6307692307692,324.4861538461539,322.2076923076923,302.8883333333333,295.8230769230769,297.1815384615385,296.14076923076925,303.98,302.8184615384615,301.54076923076923,301.23,307.0092307692308,306.0869230769231,312.0946153846154,314.72076923076924,317.63615384615383,316.6138461538461,321.5366666666667,316.8892307692308,319.69615384615383,321.13230769230773,323.5307692307692,324.3023076923077,328.2930769230769,324.00384615384615,320.1376923076923,319.9876923076923,324.6516666666667,322.8525,316.43,314.86615384615385,317.86769230769227,319.02461538461534,322.9130769230769,325.2192307692308,323.62307692307695,328.34461538461534,333.21,337.89384615384614,336.3923076923077,333.5338461538462,328.34153846153845,326.2107692307692,316.66923076923075,300.5192307692308,302.96846153846155,272.7925,242.94000000000003,245.15166666666667,L9
2022-02-01 21:53:48+00:00,341.81357142857144,326.5442857142857,322.54785714285714,302.9469230769231,295.8230769230769,297.1815384615385,296.14076923076925,303.98,302.8184615384615,301.4757142857143,301.25714285714287,306.8807142857143,305.97428571428566,312.2628571428572,314.57142857142856,317.63142857142856,316.4607142857143,321.2246153846154,316.815,319.4192857142857,320.90214285714285,323.25928571428574,324.01785714285717,327.8535714285714,323.65285714285716,319.7264285714286,319.5407142857143,324.59230769230766,322.9084615384615,316.39538461538456,314.77642857142854,317.6914285714286,318.90785714285715,322.7157142857142,324.92142857142863,323.39214285714286,328.4114285714286,333.21,337.89384615384614,336.29,333.61285714285714,328.21642857142854,325.8778571428571,316.4271428571429,299.66285714285715,302.8285714285715,272.2930769230769,243.55,244.7946153846154,L8
2022-02-16 22:00:02+00:00,340.5078571428572,325.7964285714285,321.74071428571426,302.05846153846153,294.87384615384616,296.1923076923077,294.83076923076925,303.0930769230769,301.90000000000003,300.4057142857143,300.54714285714283,305.8721428571429,305.2114285714286,311.4107142857143,313.8457142857143,316.9892857142857,315.78928571428565,320.47076923076924,316.17,318.6914285714286,320.19571428571436,322.5607142857143,322.9757142857143,326.99285714285713,322.75500000000005,318.82071428571425,318.53285714285715,323.9069230769231,322.16692307692307,315.38307692307694,313.8957142857143,316.7128571428571,317.82499999999993,321.88142857142856,324.02071428571435,322.37928571428574,327.80285714285714,332.41615384615386,337.1815384615384,335.87857142857143,333.3807142857143,327.7942857142857,325.67928571428575,316.065,299.185,302.30285714285714,270.84153846153845,243.63230769230768,245.10461538461539,L9
2022-02-24 21:59:52+00:00,340.5078571428572,327.67,323.78133333333335,302.05846153846153,294.87384615384616,296.1923076923077,294.83076923076925,303.0930769230769,301.90000000000003,300.4057142857143,300.54714285714283,305.8721428571429,305.2114285714286,311.4107142857143,313.8457142857143,316.9892857142857,315.78928571428565,320.47076923076924,316.17,318.6914285714286,320.19571428571436,322.5607142857143,322.9757142857143,326.99285714285713,322.75500000000005,318.82071428571425,318.53285714285715,323.9069230769231,322.16692307692307,315.38307692307694,313.8957142857143,316.7128571428571,317.82499999999993,321.88142857142856,324.02071428571435,322.37928571428574,327.80285714285714,332.41615384615386,340.11499999999995,335.87857142857143,333.3807142857143,327.7942857142857,325.67928571428575,316.065,299.185,302.30285714285714,270.84153846153845,243.63230769230768,245.10461538461539,L8
2022-02-25 21:54:08+00:00,340.5513333333334,327.6375,325.23312500000003,302.15714285714284,295.00928571428574,296.2921428571429,294.84357142857147,303.07142857142856,301.94214285714287,300.5073333333333,300.546,305.992,305.36800000000005,311.26599999999996,313.8846666666667,317.26599999999996,316.0093333333333,320.59285714285716,316.3860000000001,318.75733333333335,320.39400000000006,322.84933333333333,323.1693333333333,327.2,322.844,319.0566666666666,318.65,324.17785714285714,322.3807142857143,315.59071428571434,314.02733333333333,316.844,317.944,322.0826666666666,324.1933333333334,322.7,328.21000000000004,332.6457142857143,340.2213333333333,335.87857142857143,333.3807142857143,327.7942857142857,325.67928571428575,316.065,299.185,302.30285714285714,270.84153846153845,243.63230769230768,245.10461538461539,L9
2022-03-05 21:53:40+00:00,339.84333333333336,328.35249999999996,326.3325,301.36857142857144,294.4142857142857,295.5042857142857,293.9692857142857,302.34785714285715,301.1642857142857,299.6466666666667,299.7246666666667,305.23266666666666,304.7406666666667,310.54466666666667,313.2873333333333,316.69666666666666,315.68333333333334,320.06,315.81,318.02066666666667,319.68999999999994,322.158,322.3293333333333,326.2713333333333,321.872,318.144,317.73333333333335,323.69642857142856,322.02000000000004,315.09714285714284,313.1126666666667,315.9886666666667,316.98133333333334,321.30533333333335,323.278,321.824,327.4713333333333,331.94642857142856,339.5426666666666,335.37642857142856,333.00714285714287,327.34000000000003,324.9321428571429,314.99642857142857,297.2557142857143,301.5221428571428,268.68615384615384,243.97615384615386,244.39384615384614,L8
2022-03-21 21:53:31+00:00,340.66866666666664,329.5875,326.498125,302.1221428571429,293.4357142857143,296.1815384615384,292.79714285714283,301.9585714285714,301.6985714285714,300.1,300.7033333333333,306.10999999999996,305.40333333333336,310.842,313.97,318.0953333333333,317.4493333333333,319.398,317.65333333333336,317.6913333333333,320.0506666666667,322.5973333333333,323.09000000000003,326.684,322.046,318.0066666666667,316.5973333333333,323.57142857142856,322.57642857142855,315.985,313.63266666666664,315.88666666666666,316.4653333333334,322.09599999999995,322.62333333333333,322.1193333333333,328.61333333333334,331.7064285714286,339.76,335.7142857142857,333.1878571428571,327.1871428571429,324.105,314.4,297.15857142857146,302.8535714285714,267.61642857142857,243.34428571428572,243.85999999999999,L8
2022-03-28 21:59:36+00:00,340.703125,329.2605882352941,326.87941176470594,302.87533333333334,293.75933333333336,296.27500000000003,292.9026666666667,302.17133333333334,301.91133333333335,300.21812500000004,300.94625,306.16625,304.85375,309.905,313.475625,317.76124999999996,317.1125,318.919375,317.27250000000004,317.09875,319.85375000000005,322.263125,323.03000000000003,326.75125,322.1,318.085625,316.84875,323.77400000000006,322.7493333333333,316.2153333333334,313.744375,316.08562500000005,316.67625,322.258125,322.714375,322.198125,328.70375,332.04266666666666,339.926875,336.02466666666675,333.6086666666667,327.564,324.6053333333333,314.4,297.15857142857146,302.8535714285714,271.086,243.34428571428572,243.85999999999999,L8
2022-04-13 21:59:41+00:00,341.13500000000005,329.65470588235297,328.7388235294117,304.0126666666667,294.13866666666667,296.63428571428574,292.7442857142857,301.5957142857143,302.25500000000005,300.43733333333336,301.925625,307.0025,306.073125,311.15000000000003,313.64750000000004,318.4125,317.58124999999995,319.235,317.700625,317.1825,320.02,322.4675,323.25,326.85125,322.23062500000003,318.186875,316.97625,324.88666666666666,323.5826666666666,316.9166666666667,314.09499999999997,316.31875,316.77625,322.54499999999996,322.81875,322.44125,329.36,332.28866666666664,340.489375,336.664,334.07466666666664,328.09866666666665,324.8373333333333,314.92857142857144,297.77785714285716,303.3964285714286,272.7006666666667,244.67214285714286,244.395,L8
2022-04-14 21:53:31+00:00,341.96411764705886,329.5494444444445,328.67333333333335,304.52625,294.48125,296.88,293.156,301.9306666666667,302.49933333333337,300.69437500000004,302.13529411764705,307.14176470588234,306.31470588235294,311.124705882353,313.8517647058824,318.72117647058826,317.7070588235294,319.3958823529412,317.90705882352944,317.38352941176475,320.204705882353,322.6623529411765,323.42176470588237,327.06529411764706,322.4235294117647,318.49529411764706,317.25529411764705,325.430625,323.82,317.21000000000004,314.33,316.55176470588236,317.0,322.68882352941176,323.07294117647064,322.74176470588236,329.69529411764705,332.555625,340.57176470588234,336.875,334.29625,328.515,325.023125,315.26,298.694,303.80266666666665,273.12625,244.70533333333333,244.15200000000002,L9
2022-04-22 21:53:28+00:00,342.5105882352941,329.81,329.16999999999996,304.76875,294.425,296.726,292.83866666666665,301.81,302.23266666666666,300.380625,301.79294117647055,306.6576470588235,306.0694117647059,310.4605882352941,313.55176470588236,318.52882352941174,317.61470588235295,319.14941176470586,317.6141176470588,316.94235294117647,319.7017647058824,322.28882352941173,323.00823529411764,326.5570588235294,321.97352941176473,317.9923529411765,316.87823529411764,325.385,323.88250000000005,317.138125,314.00882352941176,316.2005882352941,316.4782352941176,322.47235294117644,322.6070588235294,322.2570588235294,329.5811764705882,332.080625,340.4523529411765,336.844375,334.38625,328.585625,324.75875,314.90133333333335,297.6913333333333,303.604,272.82125,245.26866666666666,244.01666666666668,L8
2022-04-29 21:59:37+00:00,343.0005555555556,329.6484210526316,329.1778947368421,305.03647058823526,294.7329411764706,296.995,293.275625,302.26687499999997,302.59499999999997,300.7341176470588,301.96555555555557,306.9,306.4238888888889,310.5105555555555,313.73555555555555,318.84944444444443,317.96944444444443,319.48,318.0416666666667,317.33944444444444,320.09833333333336,322.6633333333333,323.3905555555555,327.01722222222224,322.40055555555557,318.46777777777777,317.3427777777778,325.85235294117643,324.25,317.59235294117644,314.4088888888889,316.6088888888889,316.9111111111111,322.8566666666667,322.9627777777778,322.7972222222222,330.07388888888886,332.51,340.73,337.2229411764706,334.70411764705887,329.05529411764707,325.2258823529412,315.518125,298.441875,304.26124999999996,274.50529411764705,245.306875,243.89375,L8
2022-05-07 21:59:32+00:00,343.5921052631579,329.838,329.2765,305.45000000000005,295.1844444444444,297.41,293.8305882352941,302.80294117647054,303.1129411764706,301.19888888888886,302.2505263157895,307.22210526315786,306.8336842105263,310.6405263157895,314.0305263157895,319.22052631578947,318.42052631578946,319.82,318.47736842105263,317.76105263157893,320.5015789473684,323.0805263157895,323.7310526315789,327.3931578947369,322.83526315789476,318.87157894736845,317.8073684210526,326.3233333333333,324.7038888888889,318.0005555555556,314.8636842105263,316.9426315789474,317.2573684210526,323.2036842105263,323.2378947368421,323.2305263157894,330.45684210526315,332.87000000000006,340.9873684210526,337.54555555555555,335.0366666666667,329.55833333333334,325.6788888888889,316.0994117647059,298.77176470588233,304.7805882352941,275.8694444444444,245.73823529411766,243.94823529411764,L9
2022-05-23 21:59:21+00:00,344.2373684210526,330.399,329.791,305.8211111111111,295.32722222222225,297.52764705882356,293.8911764705883,302.7311764705882,303.1858823529412,300.9566666666667,301.81157894736845,306.8394736842106,306.7473684210526,309.9273684210526,313.76947368421054,319.26947368421054,318.36842105263156,319.70947368421054,318.41315789473686,317.58000000000004,320.31157894736845,322.9036842105263,323.46736842105264,327.1436842105263,322.5121052631579,318.50315789473683,317.6273684210526,326.5533333333333,324.74555555555554,318.00888888888886,314.85105263157897,316.6505263157895,317.05210526315796,323.0531578947368,322.8568421052632,322.9421052631579,330.25736842105266,332.6166666666667,340.85368421052635,337.44166666666666,335.14944444444444,329.47277777777776,325.3327777777778,315.7370588235294,297.68882352941176,304.92470588235295,276.2266666666667,245.74529411764706,242.61352941176472,L9
2022-05-24 21:53:36+00:00,344.7635,330.62714285714287,329.9033333333333,306.3142105263158,295.9373684210526,298.0761111111112,294.49388888888893,303.3355555555556,303.78333333333336,301.46263157894737,302.264,307.28450000000004,307.2315,310.2145,314.17150000000004,319.7045,318.85749999999996,320.08950000000004,318.91700000000003,318.05550000000005,320.7565,323.36800000000005,323.95050000000003,327.6535,323.0175,319.025,318.16700000000003,326.89421052631576,325.15736842105264,318.5289473684211,315.3485,317.144,317.57800000000003,323.46799999999996,323.23850000000004,323.497,330.82550000000003,333.1173684210526,341.2085,337.9136842105263,335.6063157894737,330.06368421052633,325.89473684210526,316.40666666666664,298.43,305.58000000000004,277.5105263157895,246.14055555555555,242.76444444444445,L8
2022-05-31 21:59:50+00:00,345.4765,331.8847619047619,329.5409523809524,305.5105263157895,295.2221052631579,297.44444444444446,293.7522222222222,302.66499999999996,303.18111111111114,300.6931578947368,301.31100000000004,306.20649999999995,305.7905,308.3455,312.9615,318.8215,318.0835,319.076,317.705,316.453,319.36199999999997,322.4395,322.7455,326.55449999999996,321.815,317.823,317.181,326.02789473684214,324.4768421052632,317.8178947368421,314.41549999999995,316.0465,316.4625,322.4175,321.883,322.5505,329.87600000000003,331.8494736842105,342.112,339.201052631579,335.3331578947368,329.1321052631579,325.1068421052631,315.1816666666666,297.12,304.52222222222224,276.54842105263157,245.81235294117644,242.26352941176472,L8
2022-07-02 22:00:06+00:00,346.495,333.22736842105263,330.85315789473685,306.1329411764706,295.11823529411765,298.0513333333334,293.4493333333333,302.41133333333335,303.338,300.865625,301.20529411764704,306.3005882352941,306.01235294117646,307.80588235294124,312.87352941176465,318.7388235294118,318.07470588235293,318.95588235294116,317.77058823529416,316.23823529411766,319.07000000000005,322.2970588235294,322.3535294117647,326.40294117647056,321.5247058823529,317.43823529411765,317.05823529411765,326.2035294117647,324.6841176470588,318.07705882352946,314.3835294117647,316.1905882352941,316.5205882352941,322.44000000000005,321.83444444444444,322.7358823529412,330.17117647058825,331.8725,343.08411764705886,339.875,335.92062500000003,329.713125,325.46375,315.21,296.68666666666667,305.336,279.49437500000005,246.07714285714283,242.42928571428573,L8
2022-08-03 22:00:18+00:00,348.42,332.974375,333.223125,310.5946666666667,297.664,300.58384615384614,295.0269230769231,304.44461538461536,306.2346153846154,303.6453846153846,302.8971428571428,308.6435714285714,308.0628571428571,307.7421428571429,314.44357142857143,320.6942857142857,320.2092857142857,320.90785714285715,320.2814285714286,318.2214285714286,320.88428571428574,324.50857142857143,324.445,328.6692857142857,323.7778571428571,319.6392857142857,319.2092857142857,327.925,326.4557142857143,320.12357142857144,316.42428571428576,318.20642857142855,318.4114285714286,324.3885714285715,323.318,325.2264285714286,332.67785714285714,333.48214285714283,345.53866666666664,342.6676923076923,338.1769230769231,334.05538461538464,328.58769230769224,318.15333333333336,300.77416666666664,308.1483333333333,287.15615384615387,247.88272727272727,244.28545454545454,L8
2022-08-04 21:53:47+00:00,349.386875,334.0882352941176,333.2917647058824,311.725,298.148125,301.44,299.7521428571428,309.05071428571426,310.64428571428573,304.33214285714286,303.562,309.3666666666667,308.54,308.34333333333336,314.886,321.35999999999996,320.742,321.28066666666666,322.44,318.8946666666667,321.56266666666664,325.19599999999997,325.2633333333333,329.4566666666667,324.5346666666666,320.4646666666667,319.94,328.55533333333335,326.92466666666667,320.69,317.20466666666664,318.9726666666666,319.1793333333333,325.01,324.01374999999996,326.142,333.33799999999997,334.0626666666667,345.65749999999997,342.72142857142853,338.5,334.5307142857143,329.19,318.91769230769233,301.6984615384615,308.6430769230769,288.37928571428574,249.95583333333335,244.85083333333333,L9
2022-08-12 21:54:11+00:00,349.90588235294115,334.32,333.51,312.8035294117647,299.7358823529412,302.644,301.9233333333333,310.50333333333333,312.33733333333333,306.31,306.168125,311.06624999999997,310.16375,309.896875,316.419375,322.38624999999996,321.82375,322.88625,323.78000000000003,320.308125,322.909375,326.63374999999996,326.690625,330.931875,326.16625,322.05062499999997,321.66812500000003,329.618125,327.85875,321.959375,318.59125,320.32562499999995,320.584375,326.23,325.23,327.59875,334.6375,335.52375,346.69529411764705,343.5593333333333,339.60400000000004,335.57666666666665,330.3713333333333,320.26714285714286,303.9421428571428,310.2128571428571,290.70933333333335,249.95583333333335,244.85083333333333,L8
2022-08-20 21:53:53+00:00,350.9547058823529,336.71833333333336,333.5288888888889,313.0147058823529,299.7694117647059,302.86199999999997,302.17066666666665,310.5586666666666,312.50333333333333,306.5466666666667,306.311875,311.150625,310.23562499999997,309.97875,316.18625,322.17375000000004,321.56187500000004,322.175,324.18733333333336,320.17312499999997,322.73375,326.54625,326.67375,330.70375,326.06874999999997,321.85625,321.75874999999996,329.723125,327.785625,321.90749999999997,318.46375,320.49687500000005,320.80625,326.15375,325.1688235294117,327.445625,334.41,335.37625,346.61058823529413,343.3126666666667,339.504,335.4146666666667,330.1433333333333,319.58357142857136,303.05,310.0157142857143,290.13533333333334,249.59166666666667,244.10999999999999,L9
2022-09-12 22:00:07+00:00,352.424,336.31000000000006,330.7426666666667,314.696,298.53375,302.20714285714286,301.7114285714286,309.3607142857143,311.44928571428574,307.6730769230769,305.3653333333333,309.90399999999994,309.0106666666667,308.8453333333333,314.84400000000005,322.79785714285714,322.1835714285715,322.57714285714286,325.36538461538464,320.7128571428571,323.1878571428571,327.1021428571429,327.38714285714286,328.296,324.706,322.45071428571424,320.1306666666667,330.5442857142857,328.3828571428571,322.63500000000005,319.3378571428571,321.2278571428572,321.5678571428571,326.8592857142857,325.58399999999995,328.045,335.11642857142857,335.81857142857143,343.52133333333336,342.35333333333335,338.9293333333333,334.3353333333333,328.70533333333333,317.0335714285714,301.07428571428574,310.73,291.9264285714286,250.22454545454545,244.75363636363636,L9
2022-10-06 22:00:26+00:00,353.15928571428566,336.8178571428571,331.48071428571427,315.23999999999995,300.76199999999994,302.56857142857143,305.4384615384616,312.9046153846154,313.69461538461536,309.87416666666667,306.73357142857145,311.5407142857143,311.08,311.07071428571425,316.62928571428574,324.9323076923077,324.0184615384615,324.5523076923077,328.1608333333333,324.02153846153846,326.4469230769231,330.0323076923077,330.27461538461546,330.3771428571428,327.17571428571426,325.6430769230769,322.8335714285714,332.27923076923076,329.4846153846154,324.4,321.36307692307685,323.38000000000005,324.1046153846154,328.62461538461537,327.9135714285714,330.86,337.2853846153846,338.10923076923075,345.1907142857143,343.4185714285714,339.69642857142856,335.76571428571424,330.63,319.17928571428575,304.09499999999997,312.5569230769231,293.02846153846156,251.45454545454547,246.47545454545454,L8
2022-10-22 22:00:27+00:00,352.4458333333334,337.8483333333333,329.94083333333333,315.8108333333333,302.0346153846154,303.9508333333333,307.26416666666665,314.37166666666667,315.8233333333333,311.92545454545456,308.4691666666667,313.495,312.41083333333336,313.3908333333333,317.9458333333334,326.20454545454544,325.8218181818182,326.20181818181817,331.087,325.9563636363636,328.53272727272724,332.19272727272727,332.5281818181818,331.8883333333333,329.0275,327.7736363636364,324.1558333333333,332.20454545454544,330.24727272727273,326.13363636363636,323.3009090909091,325.3509090909091,326.3781818181818,330.26272727272726,329.50166666666667,333.1581818181818,338.8763636363637,340.0709090909091,346.56666666666666,344.7033333333334,340.4125,336.38500000000005,331.8491666666667,319.9116666666667,305.3566666666666,314.3954545454546,297.3163636363636,251.71888888888887,248.13444444444445,L8
2022-10-23 21:54:07+00:00,351.58923076923077,336.7692307692308,329.50538461538457,315.3284615384615,302.31857142857143,304.0684615384615,306.9930769230769,314.21,315.5576923076923,311.9425,308.7423076923077,313.8615384615385,312.6769230769231,314.2230769230769,318.43,326.4425,326.0416666666667,326.4266666666667,330.8945454545455,326.3016666666667,328.8641666666667,332.50166666666667,332.87666666666667,332.5869230769231,329.5753846153847,328.2141666666667,324.63692307692304,332.13916666666665,330.19166666666666,326.1408333333333,323.43583333333333,325.6958333333333,326.64916666666664,330.51666666666665,329.95846153846156,333.3458333333333,338.97833333333335,340.34,346.62461538461537,344.56,340.39076923076925,336.5607692307692,332.1730769230769,320.53615384615387,306.66923076923075,314.8441666666667,297.6183333333333,251.31300000000002,247.637,L9
2022-12-01 22:00:15+00:00,348.9222222222222,335.46111111111105,329.1466666666667,317.04111111111115,302.639,304.28222222222223,309.51888888888885,316.02888888888884,317.72777777777776,314.51375,310.74111111111114,315.62,312.96444444444444,316.43666666666667,319.4422222222222,327.94374999999997,327.25375,328.13,335.4071428571429,329.00625,331.80875,335.32874999999996,336.37750000000005,333.3966666666667,331.38111111111107,331.52874999999995,325.7522222222222,332.8675,330.46375,327.73875,325.57374999999996,329.11375000000004,330.03000000000003,333.18875,332.88,336.0025,341.03125,343.10249999999996,344.37111111111113,341.4388888888889,340.2388888888888,337.1111111111111,332.6644444444444,319.6377777777777,309.4266666666667,317.64375,301.36857142857144,249.82999999999998,248.28142857142856,L9
2022-12-02 21:54:14+00:00,348.596,336.42999999999995,327.897,315.553,302.58090909090913,303.806,308.702,315.21799999999996,316.67999999999995,313.73555555555555,310.967,315.344,312.74899999999997,316.614,319.351,327.3977777777778,326.77222222222224,327.6633333333333,333.87875,328.5288888888889,331.3588888888888,334.5833333333333,335.8366666666667,333.424,331.351,331.08,325.679,332.17777777777775,329.56888888888886,326.8977777777778,324.8033333333333,328.2088888888889,329.21222222222224,332.49888888888887,332.279,334.94777777777773,340.1088888888889,342.28444444444443,343.94,340.85600000000005,339.753,336.444,332.265,319.764,310.054,317.29777777777775,301.0025,248.40875,247.13625,L8
2022-12-26 21:54:05+00:00,348.596,336.42999999999995,327.897,315.553,302.58090909090913,303.806,308.702,315.21799999999996,316.67999999999995,313.73555555555555,310.967,315.344,312.74899999999997,316.614,319.351,327.3977777777778,326.77222222222224,327.6633333333333,333.87875,328.5288888888889,331.3588888888888,334.5833333333333,335.8366666666667,333.424,331.351,334.48699999999997,325.679,335.045,332.913,330.159,324.8033333333333,331.447,332.42300000000006,335.45,334.9281818181818,337.79499999999996,343.039,345.604,346.53727272727275,343.79,342.44272727272727,339.4518181818182,335.15727272727275,323.3709090909091,314.17545454545456,319.883,301.0025,248.40875,247.13625,L9
2023-01-19 21:53:58+00:00,348.009,336.285,328.011,315.70500000000004,303.2572727272727,303.46,307.65090909090907,314.32454545454544,315.6072727272727,312.553,310.49363636363637,314.6190909090909,312.3690909090909,315.72272727272724,319.07272727272726,326.578,326.13700000000006,326.873,332.43444444444447,327.679,330.48199999999997,333.63199999999995,334.69500000000005,332.8927272727273,330.6718181818182,333.0709090909091,324.96818181818185,336.4327272727273,332.11636363636364,328.9281818181818,323.858,330.2018181818182,330.97818181818184,334.13,334.97636363636366,336.43363636363637,341.88454545454545,344.36,345.8441666666667,343.1041666666667,341.7208333333333,338.5308333333333,334.3475,322.8016666666667,313.2341666666667,318.9463636363636,298.6411111111111,248.5188888888889,246.40111111111113,L8
