dates,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012,satname
2016-08-16 22:11:53+00:00,,,,,289.556,311.15999999999997,312.912,315.934,301.044,308.488,306.70799999999997,314.68333333333334,313.2725,311.63000000000005,312.4,341.65,325.05,318.2833333333333,340.7475,321.25,312.924,313.812,311.326,309.946,308.37399999999997,312.406,310.13,311.96400000000006,312.496,312.962,313.498,314.358,311.344,315.54200000000003,312.426,304.698,311.946,307.762,311.742,310.922,312.81399999999996,303.93199999999996,313.73199999999997,313.294,314.31666666666666,291.9266666666667,300.202,314.3225,308.9325,312.845,309.23,309.48,304.92199999999997,307.88599999999997,305.28599999999994,304.54,303.85,304.83000000000004,301.306,301.264,302.082,299.29,302.248,303.93600000000004,307.908,310.404,307.648,303.294,306.93,305.52,303.534,307.276,303.97,299.53000000000003,303.7675,304.86,297.365,291.195,290.634,295.904,293.318,291.538,295.696,296.17600000000004,301.162,297.752,300.774,295.228,291.326,291.492,,297.235,301.625,298.80999999999995,286.78999999999996,297.585,290.975,,,,,,,,,,,,,,,,,,,,,,,,,296.05333333333334,294.1366666666667,281.08666666666664,302.90999999999997,L8
2016-11-20 22:12:09+00:00,,,,,290.885,309.63,334.20000000000005,332.56,296.57,308.82,303.92,312.4,313.28999999999996,311.58500000000004,311.475,314.245,314.265,316.61,314.35,310.645,309.865,311.16499999999996,310.095,308.375,306.68,309.05,306.915,306.05,307.57,309.5,309.21,312.92,309.235,313.08,308.58,289.1,306.61,305.03,308.28999999999996,308.155,311.305,301.215,311.495,311.93,314.11,292.98,295.94,313.19500000000005,306.74,310.78999999999996,306.655,307.44,303.05499999999995,306.17499999999995,303.275,302.46000000000004,301.765,302.825,301.15,300.08500000000004,299.67999999999995,296.81500000000005,301.025,302.67999999999995,306.51,309.18,306.015,302.175,303.20500000000004,303.98,301.04499999999996,304.905,301.12,292.25,303.75,303.34,297.16,289.75,289.35,294.35,292.47,290.455,294.47,294.96500000000003,299.845,293.955,299.21,293.45500000000004,288.435,291.07,,297.62,299.48,296.72,283.46,295.84,290.38,282.25,,,,,,,,,,,,,,,,,,,,,,,,,,,301.87,L8
2018-01-10 22:11:54+00:00,,,,353.55,299.5,311.49,320.71,320.04,307.72,312.07,314.06,317.58,320.18,317.47,316.1,320.68,318.07,324.65,322.13,318.81,315.42,313.47,314.53,311.12,313.47,317.79,312.56,317.05,314.69,314.8,316.14,317.06,314.09,319.99,315.91,315.99,314.69,308.78,313.23,314.33,314.68,307.51,321.22,315.91,316.68,302.25,306.74,317.55,314.15,315.59,312.06,314.05,310.94,312.05,308.3,307.92,306.31,306.1,304.26,303.44,306.05,302.25,308.18,306.75,310.15,311.22,309.93,306.32,311.13,308.49,307.35,310.76,310.11,308.6,308.86,307.22,299.57,292.12,292.43,299.3,298.14,294.9,299.0,299.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.51,302.63,L8
2018-04-16 22:11:06+00:00,,,,353.55,299.5,311.49,320.71,320.04,307.72,312.07,314.06,317.58,320.18,317.47,316.1,320.68,318.07,324.65,322.13,318.81,315.42,313.47,314.53,311.12,313.47,317.79,312.56,317.05,314.69,314.8,316.14,317.06,314.09,319.99,315.91,315.99,314.69,308.78,313.23,314.33,314.68,307.46000000000004,319.37,315.735,315.95500000000004,298.19,301.445,317.195,313.895,314.66499999999996,311.925,312.65999999999997,310.235,310.655,307.74,307.175,306.08000000000004,307.14,304.26,303.44,306.05,302.25,308.18,306.75,310.15,311.22,309.93,306.32,311.13,308.49,307.35,310.76,310.11,308.6,307.57,307.025,298.995,292.22,290.49,299.375,297.825,294.395,297.84000000000003,298.545,303.02,298.99,300.88,296.53,292.94,285.36,,296.29,302.35,299.96,291.8,298.33,292.06,,,,,,,,,,,,,,,,,,,,,,,,,,,274.51,302.63,L8
2018-05-02 22:10:57+00:00,,,,353.55,299.5,311.49,320.71,322.94500000000005,309.3,316.58500000000004,313.78999999999996,317.58,320.18,317.47,316.1,320.68,321.78999999999996,326.25,323.71000000000004,320.145,316.645,314.92,315.95,313.06,315.18,318.31,315.985,317.395,316.08500000000004,318.95000000000005,318.135,318.28499999999997,317.92999999999995,321.53,316.70500000000004,317.62,315.405,310.575,314.755,316.53499999999997,317.12,308.56333333333333,320.5833333333333,316.5566666666667,315.97,299.21,303.01666666666665,317.78,314.68333333333334,315.4166666666667,312.68333333333334,313.31,310.9266666666667,311.0366666666667,308.69,307.44,306.80333333333334,308.04333333333335,307.40999999999997,305.15999999999997,307.49,304.395,309.595,307.79499999999996,310.90999999999997,312.295,311.245,309.03,312.03999999999996,309.71500000000003,309.01,311.18,310.3,308.65,308.1466666666667,307.37666666666667,299.54333333333335,293.74333333333334,292.3333333333333,299.9766666666667,298.67333333333335,294.69666666666666,298.26,298.92333333333335,304.325,302.065,302.15999999999997,297.49,294.78,290.72,,299.125,303.245,301.13,292.96500000000003,300.2,295.365,295.01,,,,,,,,,,,,,,,,,,,,,,,,,,274.74,328.18,L8
2018-07-05 22:10:54+00:00,,,,353.55,299.5,311.49,320.71,322.7166666666667,310.32,316.3433333333333,315.0233333333333,320.80499999999995,322.385,319.71500000000003,319.095,322.53999999999996,323.2633333333333,325.51666666666665,324.25333333333333,319.90000000000003,317.0733333333333,315.29333333333335,315.26666666666665,313.15000000000003,313.65000000000003,317.95,316.8866666666667,318.0,316.69,320.19666666666666,319.02666666666664,317.6333333333333,318.3233333333333,321.8966666666667,317.83,317.68,315.6033333333333,311.12333333333333,315.23333333333335,316.70666666666665,316.18,308.805,320.5175,317.2075,315.9975,299.4175,302.9,317.7875,314.84499999999997,315.15999999999997,312.92,312.7575,310.985,310.74,309.3125,307.45500000000004,307.295,308.7525,307.8433333333333,305.37333333333333,306.92,304.71,308.22,307.78,311.1666666666667,312.3933333333334,311.26666666666665,307.83666666666664,312.03,309.4066666666667,308.84,310.29333333333335,310.71333333333337,308.9533333333333,308.485,307.0425,299.8025,293.77,293.04,300.295,298.72,294.8075,298.3225,299.135,304.37333333333333,303.37,302.1766666666667,299.3733333333333,295.17,291.94666666666666,,299.8233333333333,303.3333333333333,301.04333333333335,294.36333333333334,299.59,295.6366666666667,295.01,,,,,,,,,,,,,,,,,,,,,,,,,,274.74,325.14000000000004,L8
2018-09-07 22:11:24+00:00,,,,,,,,324.05500000000006,311.62,318.48,315.505,324.03,324.59,321.96,322.09,324.4,325.86,325.95,325.315,320.44500000000005,317.9,316.20500000000004,315.635,314.165,313.74,318.03,319.05000000000007,318.475,317.68999999999994,322.895,320.46999999999997,317.91999999999996,320.44000000000005,322.85,318.78999999999996,318.525,316.05999999999995,312.295,316.235,317.895,316.92999999999995,309.2366666666667,320.2833333333333,317.63999999999993,315.77,298.47333333333336,301.61999999999995,317.86666666666673,315.07666666666665,315.01666666666665,313.2066666666667,312.32666666666665,311.0,310.30333333333334,309.65000000000003,307.3,307.6233333333334,309.63666666666666,309.635,306.34000000000003,307.355,305.94,308.24,314.25333333333333,317.0366666666667,320.83666666666664,311.93499999999995,308.595,312.47999999999996,309.865,309.585,310.06,311.01500000000004,309.13,308.36,306.98333333333335,299.88000000000005,294.32,293.24333333333334,300.6266666666667,298.91333333333336,294.7766666666667,298.09666666666664,299.06,304.37333333333333,303.37,302.1766666666667,299.3733333333333,295.17,291.94666666666666,,299.8233333333333,303.3333333333333,301.04333333333335,294.36333333333334,299.59,295.6366666666667,295.01,347.59,339.82,343.98,344.52,341.86,349.19,353.54,352.97,345.65,345.16,340.91,344.39,337.87,349.0,345.5,346.35,345.19,343.5,342.77,343.39,339.46,339.12,,335.66,319.25,274.97,336.39500000000004,L8
2019-03-02 22:11:29+00:00,,,,,,,361.01,355.64,350.3,,,,,353.02,,,,,351.74,346.73,,,,,,,,359.19,,355.71,,,,316.14,311.29,304.34,309.81,307.77,312.02,310.95,310.77,302.12,315.17,313.3,313.12,297.24,296.28,313.8,309.12,311.5,307.97,308.24,303.91,306.3,302.24,302.3,299.14,302.53,299.95,299.73,301.12,297.48,300.62,313.95500000000004,316.64,321.63,306.95,300.89,310.66,304.46,302.75,306.43,303.59,298.81,,,,,285.35,295.25,290.6,288.56,293.25,293.11,298.87,287.44,297.43,291.55,284.8,285.98,,,,,,,,,347.59,339.82,343.98,344.52,341.86,349.19,353.54,352.97,345.65,345.16,340.91,344.39,337.87,349.0,345.5,346.35,345.19,343.5,342.77,343.39,339.46,339.12,,335.66,319.25,,,L8
2019-06-22 22:11:40+00:00,,,,,309.64,323.05,345.06,344.08,336.72,323.32,313.78,323.62,326.49,339.76,327.71,328.3,327.84,328.77,340.01,334.70000000000005,322.17,317.55,318.65,316.89,319.16,319.67,319.91,339.44,318.2,339.475,320.38,319.47,322.6,319.87,316.265,311.89,312.62,311.48,314.59000000000003,315.695,314.075,307.565,319.505,318.5,315.735,299.78999999999996,301.78999999999996,316.515,312.795,313.97,311.03,310.98,307.735,308.72,306.275,304.945,303.78999999999996,306.4,305.885,303.01,304.7,303.145,305.275,306.0,309.54999999999995,309.725,310.195,306.1,312.44500000000005,307.65,306.435,308.8,307.495,304.20500000000004,309.72,307.0,300.25,297.54,289.58500000000004,298.88,295.96000000000004,291.86,296.385,296.35,302.70500000000004,296.325,300.225,295.81,290.37,290.06,,300.4,302.82,301.94,296.91,301.77,294.79,289.65,,,,,,,,,,,,,,,,,,,,,,,,,,274.07,308.96,L8
2019-08-09 22:11:55+00:00,,,,,309.64,323.05,345.06,344.08,336.72,340.65999999999997,313.78,323.62,326.49,339.76,327.71,328.3,327.84,328.77,340.01,334.70000000000005,322.17,317.55,318.65,316.89,319.16,319.45000000000005,319.615,339.44,318.2,339.475,338.06,319.47,322.6,319.87,316.265,311.89,312.62,312.0,314.59000000000003,315.695,314.075,308.1466666666667,320.7866666666667,320.12333333333333,316.92,300.5833333333333,303.5133333333333,317.32,313.60333333333335,314.8566666666666,312.04,311.99666666666667,309.0833333333333,309.75,307.77,305.91333333333336,305.32,307.9433333333333,308.21,304.31,305.9266666666667,304.81666666666666,307.5466666666667,307.72333333333336,311.21666666666664,310.93666666666667,311.5,307.5366666666667,313.2666666666667,308.76666666666665,307.56333333333333,309.34666666666664,309.25,306.58666666666664,310.33500000000004,307.22,300.765,297.55,291.66,300.33666666666664,298.47,293.3066666666667,297.8533333333333,298.31666666666666,304.15333333333336,299.90000000000003,301.51,297.70666666666665,292.9666666666667,292.2033333333333,,302.345,303.11,302.59000000000003,296.935,302.56,295.975,293.225,,,,,,,,,,,,,,,,,,,,,,,,,,274.07,308.96,L8
2020-01-16 22:11:59+00:00,,,,,,,,325.8,314.2,336.495,312.83,324.67,326.02,326.82,324.26,323.1,325.6,326.56,325.76,321.63,319.85,320.96,315.48,314.82,312.67,319.125,318.82,319.29,318.89,321.57,337.845,317.33,317.44,322.0,318.47,317.07,316.05,312.97,,,,309.31,321.85,321.855,318.905,303.42,304.705,318.995,315.48,315.83,313.63,312.975,311.575,311.16999999999996,310.185,307.685,307.90999999999997,309.835,308.75,306.13,307.31,305.79,308.715,309.685,313.02,313.445,313.32,308.725,315.6,310.515,309.15,310.33500000000004,312.305,310.755,310.645,307.07,300.6,295.15,296.155,303.345,302.78999999999996,295.25,299.45500000000004,300.46000000000004,305.02,304.20000000000005,303.16499999999996,301.83000000000004,295.735,296.125,276.57,304.45500000000004,302.91999999999996,302.76,296.49,301.1,297.405,294.445,,,,,,,,,,,,,,,,,,,,,,,,,,,311.93,L8
2020-06-08 22:11:24+00:00,,,,,,,,325.8,314.2,314.99,312.83,324.67,326.02,326.82,324.26,323.1,325.6,326.56,318.615,315.03,314.6,314.445,310.54,309.635,308.49,312.27,312.83500000000004,313.03,311.845,321.57,319.95,317.33,317.44,322.0,318.47,317.07,316.05,312.9,,,,,320.35,320.34,318.52,304.67,292.15,311.87,306.27,307.65,306.02,306.405,302.28999999999996,305.075,303.86,301.37,301.84000000000003,303.61,300.88,299.595,300.34000000000003,294.53,299.47,302.07,305.695,308.205,312.53,307.04,316.29,310.03,308.48,310.23,311.85,310.16,310.34,306.7,299.92,292.74,296.5,303.44,302.09,294.3,298.12,298.67,302.99,301.35,302.25,302.16,293.31,295.76,276.57,304.62,302.44,302.28,296.02,298.85,297.65,292.09,,,,,,,,,,,,,,,,,,,,,,,,,,,311.93,L8
2020-07-10 22:11:39+00:00,,,,,,,,325.8,314.2,314.99,312.83,324.67,326.02,344.12,324.26,325.055,325.815,343.93,336.59666666666664,329.24666666666667,329.8,330.96666666666664,323.0466666666667,311.25333333333333,312.2733333333333,315.33666666666664,315.2266666666667,315.1933333333333,315.75333333333333,322.81,320.54999999999995,318.845,320.36,323.06,321.25,319.5,315.985,314.58,317.55,319.29,317.12,311.41,322.515,321.75,320.03,303.47,293.36333333333334,314.2866666666667,309.37333333333333,310.32,308.56666666666666,309.00333333333333,305.49,307.58,306.1066666666667,303.98,304.34666666666664,306.42,304.7833333333333,302.49666666666667,303.0833333333333,299.51666666666665,303.7133333333333,305.0,309.48333333333335,310.21999999999997,314.58,308.36,315.68,310.855,308.61,310.95500000000004,312.74,311.055,310.875,307.41999999999996,300.235,295.1,293.95,303.695,302.16999999999996,295.275,299.77,299.78,305.115,304.13,303.28,302.39,296.675,295.29499999999996,276.57,304.15,303.24,302.23,295.41999999999996,299.165,295.15,292.21,,,,,,,,,,,,,,,,,,,,,,,,,,,315.88,L8
2020-07-26 22:11:44+00:00,,,,,,,,355.71,350.04,348.78,347.85,339.25,,361.42,,327.01,326.03,361.3,343.3233333333333,342.25,334.77500000000003,345.43,326.83000000000004,319.75666666666666,312.18666666666667,315.3833333333334,315.1433333333334,314.8333333333333,315.22333333333336,347.53999999999996,346.595,343.94,347.205,324.12,324.03,346.41499999999996,342.315,338.575,316.925,317.595,315.905,307.66,323.495,321.65,318.935,300.87,290.0133333333334,313.58666666666664,308.00333333333333,310.07666666666665,307.9533333333333,309.1233333333333,304.6433333333333,307.80333333333334,305.56666666666666,303.9866666666667,304.2833333333333,307.05,306.2133333333333,302.29333333333335,303.25666666666666,300.3066666666667,304.0933333333333,304.84999999999997,309.6333333333333,309.7,314.125,307.84000000000003,314.21000000000004,310.515,306.405,311.70000000000005,311.94,310.305,310.305,307.58,299.32500000000005,294.77,291.57,303.275,301.22,295.015,299.985,300.0,306.655,305.81,303.65999999999997,301.635,298.86,294.315,,302.91499999999996,302.895,301.635,292.39,298.85,292.31,287.33,,,,,,,,,,,,,,,,,,,,,,,,,,,331.185,L8
2020-08-27 22:11:56+00:00,,,,,306.5,323.63,359.05,355.91499999999996,351.90999999999997,360.195,333.19500000000005,342.8433333333333,348.63,361.42,381.71,327.01,326.03,361.3,343.0625,342.25,335.4066666666667,344.185,326.83000000000004,333.0075,312.18666666666667,315.3833333333334,315.1433333333334,314.8333333333333,315.22333333333336,347.53999999999996,356.68666666666667,355.3033333333333,356.1266666666667,324.12,332.91999999999996,356.4066666666667,342.315,338.575,316.925,317.595,315.905,307.66,323.495,321.65,318.935,300.87,290.0133333333334,313.58666666666664,316.5675,318.2825,307.9533333333333,316.59749999999997,304.6433333333333,307.80333333333334,305.56666666666666,303.9866666666667,304.2833333333333,307.05,306.2133333333333,302.29333333333335,303.25666666666666,300.3066666666667,310.65,304.84999999999997,309.6333333333333,317.89250000000004,314.125,307.84000000000003,324.03333333333336,310.515,306.405,311.70000000000005,312.88666666666666,310.9866666666667,311.1066666666666,308.89,301.0466666666667,296.38666666666666,291.57,303.275,301.22,296.8733333333333,300.41333333333336,301.82666666666665,307.32,306.43333333333334,305.1166666666666,302.51666666666665,299.77,296.71,276.32,304.58,304.49666666666667,302.43333333333334,294.23,300.77000000000004,294.4433333333333,291.8433333333333,,,,352.03,348.84,351.76,,,,303.97,310.67,302.18,302.56,,313.19,308.87,,,,,,,,,,272.69,334.55,L8
2020-12-01 22:12:09+00:00,,,,,306.5,323.63,359.05,355.91499999999996,351.90999999999997,360.195,333.19500000000005,342.8433333333333,348.63,361.42,381.71,327.01,326.03,361.3,343.0625,342.25,335.4066666666667,344.185,326.83000000000004,333.0075,312.18666666666667,315.3833333333334,315.1433333333334,314.8333333333333,315.22333333333336,347.53999999999996,356.68666666666667,355.3033333333333,356.1266666666667,324.145,346.0733333333333,358.04499999999996,345.12999999999994,345.9166666666667,317.3866666666667,318.25,316.7266666666667,309.7666666666667,323.7633333333333,322.3933333333334,320.5133333333333,303.6466666666667,295.2425,315.3325,316.852,317.98199999999997,309.48249999999996,316.27599999999995,306.79499999999996,309.195,306.8225,305.4925,305.2775,307.9625,306.8175,303.4375,304.695,301.5025,310.744,306.66499999999996,311.425,317.27,314.5833333333333,308.80333333333334,322.02250000000004,310.99,307.72,312.2066666666667,313.23,311.15500000000003,311.4325,308.7675,301.115,295.815,294.25666666666666,303.40000000000003,301.87333333333333,296.97249999999997,300.5075,301.96000000000004,307.2875,306.495,305.4625,302.3375,300.21500000000003,296.84749999999997,276.32,304.92,304.675,303.155,294.8825,301.045,295.6675,293.6575,,,,352.03,348.84,351.76,,,,303.97,310.67,301.97,303.0,,311.47,307.675,,,,,,,,,,275.16999999999996,334.55,L8
2021-02-19 22:11:51+00:00,,,,,306.5,321.225,341.545,338.33000000000004,327.67499999999995,343.945,313.495,356.47,348.63,386.51,370.0,393.07,,392.81,346.71,352.84,336.67,357.79499999999996,379.3,374.705,,,,356.24,,357.05,378.895,381.33,377.95500000000004,324.17,366.6033333333333,373.52666666666664,366.88,373.68,318.31,319.56,318.37,313.98,350.90999999999997,348.74,323.67,309.2,310.93,320.57,330.125,329.8399999999999,311.25,321.38666666666666,310.185,311.115,308.28499999999997,307.83500000000004,305.805,307.775,305.41999999999996,304.28,306.485,301.91999999999996,315.02666666666664,309.06,313.44,328.62499999999994,315.5,310.73,329.83500000000004,311.94,310.35,313.22,314.52000000000004,312.00500000000005,312.56,309.955,302.905,296.86,299.63,317.71,316.245,298.92999999999995,301.03,303.9200000000001,306.1933333333333,303.2866666666667,305.3433333333333,301.08,298.73333333333335,296.32666666666665,276.32,306.92500000000007,306.45500000000004,304.67499999999995,297.375,303.24,299.02500000000003,299.98500000000007,,,,352.03,348.84,351.76,,,,303.97,310.67,301.97,303.0,,311.47,307.675,,,,,,,,,,275.16999999999996,350.30999999999995,L8
2021-05-26 22:11:31+00:00,299.95,303.07,349.59,370.7,,318.82,324.04,320.54,301.57,316.28,308.45,362.91,,372.955,358.29,377.79999999999995,,392.81,351.14,352.84,,368.95,372.99,366.59,,,,358.71000000000004,,357.05,380.92,378.1,381.94,324.17,379.0,371.3999999999999,367.67,371.01,318.31,319.56,318.37,313.98,352.18333333333334,351.70666666666665,341.635,309.2,310.93,320.57,317.99,316.78,311.25,312.57,310.185,311.115,308.28499999999997,307.83500000000004,305.805,307.775,305.41999999999996,304.28,306.485,301.91999999999996,307.38,309.06,313.44,314.78,315.5,310.73,315.99,311.94,310.35,313.22,330.69,311.66,312.41,308.4,301.32,294.1,299.63,330.8633333333333,324.98333333333335,297.27,300.79,302.36,304.96500000000003,301.09000000000003,304.0,299.48,297.30500000000006,293.74,,305.94,305.21,305.32,296.84,301.87,299.34,299.1,343.21,339.03,341.29,343.06,348.29,334.97,340.87,345.99,341.89,339.55,340.54,321.735,323.275,351.95,309.75,306.48,344.61,348.34,355.52,358.08,353.91,348.82,,353.76,354.05,277.65,359.34,L8
2021-07-13 22:11:43+00:00,299.95,303.07,349.59,370.7,306.78,320.52,324.58000000000004,322.58000000000004,306.03,317.30499999999995,308.135,344.33000000000004,339.68,357.59,344.19500000000005,361.31666666666666,330.58,369.375,338.065,340.105,319.92,354.45666666666665,355.23,350.40333333333336,321.03,319.04,320.31,346.16,319.6,340.26,352.045,359.32666666666665,352.06,323.09,357.75,356.44,356.18333333333334,357.04333333333335,319.69,322.0,317.82,308.57,351.0566666666667,352.2166666666667,338.03,302.25,300.1,318.26,315.02,316.61,311.49,311.65999999999997,308.39,309.885,307.555,307.795,306.475,309.095,306.66499999999996,304.485,306.16499999999996,304.51,305.41999999999996,307.355,312.265,312.8,316.48,309.95,320.34,311.96,309.58,310.25,329.395,306.09,308.94,306.45,299.94,293.97,299.95,331.03,324.95666666666665,297.11,299.3,299.65,303.78,299.1,304.03999999999996,299.81500000000005,295.925,293.115,,303.87,307.11,302.66,295.32,301.75,294.74,295.62,343.21,339.03,341.29,343.06,348.29,334.97,340.87,345.99,341.89,339.55,340.54,341.71,343.11,351.95,,,344.61,348.34,355.52,358.08,353.91,348.82,,353.76,354.05,,336.47,L8
2021-11-06 22:12:48+00:00,299.95,303.07,349.59,370.7,306.78,322.22,325.12,328.49,314.615,319.58,311.735,330.875,339.68,343.13,330.1,345.44000000000005,330.58,345.94,324.99,327.37,319.92,344.11499999999995,343.19500000000005,337.28000000000003,321.03,319.04,320.31,341.12,319.6,323.47,324.57500000000005,340.65333333333336,324.34000000000003,324.33,330.38,337.0333333333333,335.9666666666667,335.08666666666664,323.275,323.34000000000003,320.96000000000004,313.355,333.9533333333334,337.0466666666667,334.99,305.985,307.245,321.69,318.47,318.92,315.22,314.885,311.17,312.62,310.34000000000003,311.235,310.125,313.41499999999996,313.15999999999997,309.12,311.695,311.11,309.79499999999996,312.93,316.84000000000003,315.905,318.57500000000005,312.53,322.47,313.995,312.015,314.015,325.5233333333333,308.815,311.55,308.065,302.425,297.69000000000005,299.90999999999997,322.46,317.63,299.125,300.74,301.81,306.53999999999996,305.14,309.31,303.595,300.665,299.31,278.28,306.355,308.29,305.145,297.73,303.82,298.83000000000004,299.53999999999996,343.21,339.03,341.29,343.06,348.29,334.97,340.87,345.99,341.89,323.07500000000005,323.35,323.28999999999996,323.70000000000005,330.075,312.75,309.92,324.57500000000005,325.225,328.695,330.12,328.225,348.82,,353.76,354.05,,315.45000000000005,L9
2022-01-13 22:12:02+00:00,,,,,,,,332.36,318.74,335.855,315.65,336.0,,356.51,,,,,342.57,340.65,,,352.19,342.96,,,,320.38,318.97,321.96,323.055,324.505,322.01,323.375,324.71500000000003,319.375,319.245,318.25,322.48,322.32,321.07500000000005,315.08,324.095,325.975,322.76,307.475,308.25,322.06,318.48,318.995,314.46500000000003,315.19,311.115,313.05499999999995,310.33000000000004,310.405,309.015,310.945,312.0,308.36,311.845,308.57,310.72,314.1,315.755,316.40999999999997,316.645,313.21500000000003,320.45500000000004,313.445,310.97,313.99,312.145,308.20500000000004,311.17,307.38,301.89,296.99,297.295,303.95,304.46,298.065,300.395,301.365,306.5,304.975,308.925,301.76,299.40999999999997,298.685,278.28,305.495,305.96000000000004,304.90999999999997,292.98,304.08,300.725,299.115,,,,,,,,,,306.6,306.16,304.87,304.29,308.2,312.75,309.92,304.54,302.11,301.87,302.16,302.54,,,,,,317.3,L9
2022-02-14 22:12:01+00:00,,,,,313.62,320.72,326.57,328.65,314.925,330.59666666666664,315.33,329.51,325.6,340.28,325.93,322.37,321.97,324.34,332.655,330.55499999999995,318.04,317.64,333.365,328.03,312.59,316.53,317.1,319.64,317.885,319.655,321.7133333333333,322.18,319.7366666666667,322.19,323.18,318.5233333333333,317.3333333333333,316.32666666666665,320.50666666666666,321.07,318.92,312.9633333333333,322.52,324.3966666666667,320.47,305.53000000000003,303.31666666666666,320.3966666666667,315.9866666666667,318.995,314.46500000000003,315.19,311.115,311.89,309.7,309.14000000000004,307.53666666666663,309.8933333333334,309.09666666666664,307.19,309.6566666666667,307.23333333333335,308.53,312.32666666666665,314.43,314.90333333333336,315.53333333333336,310.98333333333335,318.47333333333336,311.96,309.25666666666666,312.1166666666666,311.06333333333333,307.54333333333335,310.41,307.13,300.8566666666667,295.1433333333334,295.58,302.90333333333336,303.6133333333333,296.82,299.58,300.2,305.20666666666665,303.25666666666666,307.1166666666667,301.3933333333334,297.87666666666667,296.6466666666667,278.28,305.67333333333335,305.2366666666667,303.4266666666667,292.06333333333333,302.1933333333333,299.46,296.3833333333333,,,,,,,,,,306.6,306.16,304.87,304.29,308.2,312.75,309.92,304.54,302.11,301.87,302.16,302.54,,,,,,317.03999999999996,L9
2022-02-22 22:11:50+00:00,,,,,313.62,320.015,326.94,326.8966666666667,313.00333333333333,327.48249999999996,314.4866666666667,327.10999999999996,325.44500000000005,334.71666666666664,326.08000000000004,322.08500000000004,322.435,323.765,328.87333333333333,326.5466666666666,317.265,317.35,327.00666666666666,323.15333333333336,312.45,315.18499999999995,316.54,318.7833333333333,316.98,318.34999999999997,321.2875,320.7625,318.8825,321.2975,321.56,317.265,316.22,315.15250000000003,319.5725,320.3375,317.8725,309.8925,321.5825,323.28499999999997,318.9625,304.65,299.645,319.36,314.64250000000004,317.40333333333336,313.24,314.04,310.0133333333333,311.1,309.14,308.34000000000003,306.5025,309.32,307.705,306.395,308.52,306.40250000000003,307.2525,310.8475,313.45,313.8425,314.61,310.1675,317.84000000000003,311.1825,308.35249999999996,310.895,309.56,306.4975,309.2975,306.7625,300.23,294.165,295.3875,302.3375,302.85749999999996,295.9075,299.0075,299.02,304.44,301.69,305.9575,300.245,296.2675,295.1475,278.28,304.57,304.095,302.1925,289.175,301.4475,297.78499999999997,294.465,,,,,,,,,,306.6,306.16,304.87,304.29,308.2,312.75,309.92,304.54,302.11,301.87,302.16,302.54,,,,,,316.60999999999996,L8
