dates,satname,nzd0141-0000,nzd0141-0001,nzd0141-0003,nzd0141-0004,nzd0141-0005,nzd0141-0006,nzd0141-0007,nzd0141-0008,nzd0141-0009,nzd0141-0002
2023-03-30 22:05:59.281000,L9,237.72,,,,229.14,302.80,311.53,304.72,288.14,
2023-04-07 22:05:40.262000,L8,,,,,,293.07,308.32,298.99,284.11,
2023-05-16 22:11:04.371000,L8,237.37,,,,232.89,317.67,321.98,310.33,296.96,
2023-05-24 22:11:17.213000,L9,,,,,,299.23,307.98,299.97,287.49,
2023-05-25 22:04:56.681000,L8,,,,,,307.89,316.55,305.49,291.92,
2023-06-02 22:05:05.917000,L9,,,,,,310.64,316.38,306.49,295.41,
2023-06-02 22:05:29.872000,L9,,,,,227.86,312.67,318.04,307.73,296.73,
2023-06-09 22:11:12.914000,L9,,,,,,301.70,308.08,299.14,287.12,
2023-06-10 22:05:03.911000,L8,,,,,,306.63,313.90,304.76,293.68,
2023-06-10 22:05:27.865000,L8,,,,,,309.15,317.38,307.93,295.74,
2023-06-18 22:05:21.666000,L9,,,,,,309.80,315.35,305.38,295.64,
2023-08-04 22:11:40.478000,L8,244.27,246.54,304.16,300.53,288.58,311.48,309.45,296.47,,285.10
2023-08-05 22:05:23.191000,L9,,,,,,301.03,313.97,305.12,293.19,
2023-08-21 22:05:52.129000,L9,,,,,,300.57,305.42,300.81,289.68,
2023-08-28 22:11:44.258000,L9,,,,,,297.83,302.62,298.96,287.03,
2023-11-25 22:05:56.641000,L9,,,,,,294.22,311.47,298.20,289.18,
2023-12-19 22:05:51.242000,L8,236.11,,,,,304.86,314.79,303.74,290.23,
2023-12-19 22:06:15.197000,L8,239.44,,,,229.13,306.86,317.09,305.61,293.00,
2024-01-03 22:12:03.955000,L9,,,,,,299.53,309.73,302.36,289.60,
2024-01-12 22:05:54.962000,L9,237.18,,,,,304.56,316.37,304.76,295.53,
2024-01-12 22:06:18.916000,L9,235.65,,,,,,,,,
2024-02-04 22:12:07.739000,L9,,,,,,296.32,307.51,302.63,289.57,
2024-02-05 22:05:44.082000,L8,,,,,,301.35,312.63,303.68,291.85,
2024-02-13 22:05:53.993000,L9,247.27,273.46,287.42,302.19,287.41,311.40,328.23,317.22,299.53,
2024-02-13 22:06:17.947000,L9,240.14,,,,232.37,308.08,324.28,312.96,297.35,
2024-02-20 22:11:56.095000,L9,237.91,,,,,301.91,315.83,305.69,292.88,
2024-02-21 22:05:41.519000,L8,238.49,212.69,,,280.11,312.16,321.44,309.65,298.93,
2024-02-28 22:11:48.245000,L8,244.61,242.25,,,283.26,306.39,327.18,309.95,297.81,272.93
2024-02-29 22:05:47.517000,L9,236.64,,,,,,,,,
2024-02-29 22:06:11.471000,L9,236.51,,,,,,,,,
2024-03-07 22:12:00.069000,L9,236.30,207.66,,,322.25,315.98,319.31,314.33,311.99,
2024-03-15 22:11:37.973000,L8,234.57,,,,,304.31,308.04,306.15,308.01,
2024-03-23 22:11:55.610000,L9,236.92,,,,233.20,310.77,320.83,309.93,297.22,
2024-04-01 22:06:02.710000,L9,309.98,311.24,329.36,329.98,332.62,330.11,340.93,339.54,331.49,319.07
2024-04-08 22:11:47.225000,L9,,,,,,306.47,311.20,306.31,288.24,
2024-04-16 22:11:19.307000,L8,237.40,,,,227.24,306.04,315.75,307.78,290.44,
2024-05-11 22:04:51.948000,L8,,,,,,300.54,319.33,304.52,289.32,
2024-05-18 22:10:55.940000,L8,,,,,231.23,309.27,319.46,311.39,293.56,
2024-06-20 22:05:06.981000,L9,,,,,,289.85,301.35,293.88,,
2024-07-06 22:04:57.074000,L9,,,,292.33,282.81,312.46,329.15,320.26,300.28,
2024-07-22 22:05:04.464000,L9,,,,,,299.66,312.55,304.29,289.69,
2024-07-22 22:05:28.427000,L9,,,,,,299.78,312.57,304.31,289.70,
2024-08-06 22:11:21.454000,L8,,,,,229.84,304.64,311.87,303.83,291.98,
2024-09-07 22:11:43.073000,L8,,,,,,294.61,310.11,302.94,289.10,
2024-09-08 22:05:24.068000,L9,,,,,,298.70,308.56,300.44,288.45,
2024-09-08 22:05:48.031000,L9,235.98,,,,228.44,302.44,313.77,303.71,291.34,
2024-09-23 22:11:42.698000,L8,236.14,,,,229.32,304.54,314.50,306.30,292.98,
2024-09-24 22:05:49.470000,L9,,,,,226.78,305.91,321.95,306.77,296.72,
2024-11-11 22:06:03.683000,L9,235.80,210.67,,,,306.83,313.12,303.67,291.29,
2024-11-18 22:11:59.014000,L9,236.88,,,,,298.74,309.72,300.36,288.01,
2024-12-13 22:05:46.012000,L9,,,,,,297.46,308.79,301.34,288.90,
2024-12-28 22:11:50.695000,L8,232.77,,,,,301.55,310.56,303.62,286.92,
2025-01-06 22:05:42.612000,L8,239.76,,,,,301.99,312.47,303.21,289.55,
2025-01-06 22:06:06.570000,L8,259.73,288.25,287.79,301.72,287.25,311.86,324.72,316.74,302.55,282.34
2025-01-21 22:12:01.239000,L9,,,,,,,298.24,298.06,283.35,
2025-01-22 22:05:37.651000,L8,,,,,,303.43,316.92,304.26,289.10,
2025-01-22 22:06:01.605000,L8,,,,,,303.40,316.83,303.90,289.07,
2025-01-30 22:05:44.230000,L9,235.86,,,,,306.62,324.63,310.65,296.96,
2025-01-30 22:06:08.189000,L9,236.00,,,,,306.37,324.46,310.71,296.96,
2025-02-06 22:11:55.429000,L9,237.43,,,,,308.61,319.00,308.91,295.78,
2025-02-23 22:05:31.534000,L8,236.89,,,,,300.54,312.18,302.25,287.53,
2025-03-10 22:11:52.276000,L9,239.55,,,,,307.71,320.29,307.43,296.36,
2025-03-19 22:05:30.904000,L9,,,,,,298.37,311.29,302.05,287.35,
2025-03-19 22:05:54.855000,L9,242.10,,,,,300.62,313.41,305.05,291.30,
2025-03-26 22:11:41.456000,L9,251.16,207.28,,,,,,,,
2025-04-11 22:11:41.675000,L9,,,,,,305.06,311.81,303.89,287.82,
2025-04-12 22:05:36.436000,L8,250.90,205.64,,,230.48,310.22,320.54,313.40,292.97,
2025-05-05 22:11:12.639000,L8,,,,,,305.16,315.56,307.10,294.75,
2025-05-29 22:11:15.744000,L9,,,,,,296.99,312.97,300.98,284.05,
2025-05-30 22:05:06.698000,L8,,,,,,306.81,321.58,312.63,292.26,
2025-06-07 22:05:05.116000,L9,,,,,,309.36,319.12,308.99,290.33,
2025-06-15 22:05:40.693000,L8,,,,,,294.80,309.99,301.67,287.48,
2025-06-22 22:11:31.725000,L8,,,,,,297.67,308.99,303.54,286.54,
2025-08-01 22:11:42.925000,L9,,,,,,302.64,314.78,306.82,288.72,
2025-08-02 22:05:33.990000,L8,,,,,,309.93,317.85,312.75,291.93,
2025-08-02 22:05:57.944000,L8,,,,,,309.65,317.42,312.38,291.24,
2025-08-09 22:11:49.526000,L8,,,,,229.34,311.22,320.18,311.46,291.39,
2025-08-25 22:11:51.919000,L8,,,,,,297.19,307.20,302.72,289.80,
2025-09-19 22:05:51.369000,L8,,,,,,296.36,306.85,300.78,286.98,
2025-11-06 22:06:19.899000,L8,236.97,,,,,297.72,310.67,302.23,288.45,
