dates,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048,nzd0159-0004,nzd0159-0005,nzd0159-0006,satname
2022-05-22 22:05:34+00:00,,,,,248.64,247.7266666666667,251.60666666666668,250.11333333333334,256.8766666666666,262.27,269.3933333333334,272.1933333333333,276.06333333333333,275.7266666666667,279.9133333333333,284.3733333333333,280.2266666666667,282.53666666666663,278.9266666666667,279.56,278.02000000000004,278.90666666666664,275.77333333333337,277.95,283.70666666666665,279.21000000000004,280.42,277.08666666666664,277.38666666666666,278.3533333333333,276.05,274.67,279.8933333333334,279.43666666666667,283.19,285.8533333333333,290.4166666666667,293.71,290.28333333333336,290.67333333333335,290.5133333333333,288.71,289.75000000000006,290.3766666666667,281.5133333333333,277.99666666666667,,,,L8
2022-06-15 22:05:39+00:00,,,,,256.9225,255.67000000000002,258.7325,256.56,261.54999999999995,268.1875,273.29,278.3875,280.435,280.78000000000003,285.68499999999995,288.015,285.4775,286.5375,285.9525,285.21000000000004,284.99,286.78999999999996,283.9425,287.0675,290.435,288.34000000000003,289.9825,286.025,286.2825,286.84499999999997,285.0525,284.4675,287.97249999999997,288.28499999999997,291.03,294.1925,298.8775,301.36749999999995,298.675,297.75,298.455,297.49,298.93500000000006,297.055,291.0,286.54,230.67,249.84,262.36,L9
2022-08-10 22:06:32+00:00,,,,,256.9025,255.2975,257.33750000000003,255.5325,261.7025,267.03000000000003,271.52250000000004,276.29,278.1475,280.5875,284.935,286.0925,285.61,284.59000000000003,286.0125,284.47,286.255,287.2475,283.18,286.1575,288.4225,287.84250000000003,289.16,284.955,285.4475,285.96,285.39,285.1275,286.2025,288.53,289.97,294.13750000000005,299.5675,300.0675,299.165,297.38,299.475,298.3075,299.21250000000003,295.84749999999997,291.235,286.15,230.67,249.84,262.36,L8
2022-10-21 22:06:29+00:00,,,,,257.97499999999997,254.705,254.82500000000002,253.2525,261.09499999999997,266.14,271.76250000000005,275.0,276.53,280.0,283.28249999999997,284.6825,284.78999999999996,284.1325,284.635,282.23,285.11,286.1175,282.03249999999997,285.785,286.37,287.15500000000003,287.085,283.6925,284.5625,284.265,283.40250000000003,283.8075,283.67,286.4375,288.0825,293.035,297.60499999999996,298.55999999999995,297.7825,296.325,297.84499999999997,297.84,297.6025,294.7875,289.51750000000004,284.2025,230.67,249.84,262.36,L9
2023-01-25 22:06:01+00:00,,,,,255.82666666666668,249.43666666666664,247.17999999999998,245.37333333333333,256.45666666666665,258.47333333333336,267.2033333333334,267.59333333333336,271.56666666666666,274.71666666666664,276.15333333333336,290.0233333333333,278.2399999999999,293.8833333333334,279.23333333333335,277.42333333333335,281.99333333333334,282.7666666666667,275.56333333333333,280.95,279.1166666666667,278.3233333333333,278.2733333333333,275.27,275.68,278.1499999999999,275.03000000000003,276.68333333333334,275.34666666666664,278.8066666666667,280.0166666666667,285.91333333333336,291.9733333333333,290.72333333333336,289.1566666666667,288.43,290.92333333333335,291.6433333333333,288.9266666666667,287.50666666666666,279.96666666666664,274.5333333333333,,,262.38,L9
2023-02-18 22:05:50+00:00,,,,,259.32,251.89999999999998,248.22999999999996,245.945,255.965,256.38666666666666,266.18,267.97999999999996,271.37000000000006,271.78999999999996,274.7966666666667,289.59,276.65999999999997,303.1700000000001,280.83500000000004,279.35,283.21500000000003,285.225,277.78499999999997,284.49,279.9166666666667,278.3233333333333,278.1166666666666,275.4533333333333,274.97999999999996,277.3,272.80333333333334,273.95000000000005,273.7533333333334,277.91333333333336,279.7033333333334,285.5566666666667,289.53999999999996,289.98,288.04,287.08666666666664,289.1333333333333,290.37333333333333,288.595,290.1,280.27,275.195,,,262.38,L8
2023-03-14 22:06:11+00:00,202.16,251.84,262.59,247.13,263.79333333333335,262.68333333333334,256.99,255.06000000000003,260.5933333333333,262.8975,270.3375,272.395,277.26750000000004,277.13,283.5475,296.3475,288.80333333333334,307.3233333333333,291.05,289.6766666666667,291.90000000000003,294.09,290.2333333333333,298.91333333333336,279.9166666666667,278.3233333333333,278.1166666666666,275.4533333333333,274.97999999999996,277.3,272.80333333333334,273.95000000000005,273.7533333333334,277.91333333333336,279.7033333333334,285.5566666666667,299.98499999999996,289.98,288.04,287.08666666666664,289.1333333333333,290.37333333333333,288.595,290.1,280.27,275.195,244.46,251.39,262.97,L9
2023-03-22 22:05:28+00:00,202.16,251.84,262.59,247.13,263.79333333333335,262.68333333333334,256.99,250.9325,257.625,260.77,268.066,270.658,275.694,276.092,282.582,295.82,287.34,300.51,287.49,285.9875,287.8625,289.42,286.755,293.8225,279.2475,279.32,279.5225,276.425,276.08,278.40500000000003,275.745,276.81500000000005,275.285,278.215,280.13750000000005,286.625,298.962,290.125,288.5975,287.32,288.84749999999997,289.90999999999997,287.36333333333334,286.43333333333334,279.58666666666664,273.75,244.46,251.39,262.97,L8
2023-03-30 22:05:35+00:00,202.16,251.84,262.59,247.13,263.79333333333335,262.68333333333334,256.99,250.9325,257.625,260.77,268.066,270.658,274.27833333333336,274.5783333333333,280.43833333333333,292.61,285.034,295.67,285.82,283.42400000000004,285.264,286.332,284.618,290.428,278.894,279.608,280.032,276.634,276.53999999999996,278.086,276.64,277.31000000000006,274.24,277.206,279.332,286.414,296.6483333333333,289.402,288.056,286.43199999999996,288.84749999999997,289.90999999999997,287.36333333333334,286.43333333333334,279.58666666666664,273.75,244.46,251.39,262.97,L9
2023-04-23 22:05:33+00:00,202.16,251.84,262.59,247.13,269.44,271.54999999999995,269.81333333333333,254.22333333333336,260.2375,263.056,268.66,272.538,276.87999999999994,277.27,282.45000000000005,295.65833333333336,286.61199999999997,298.69399999999996,288.07000000000005,287.504,287.546,289.188,290.33000000000004,292.924,283.804,282.694,284.062,281.32399999999996,281.32599999999996,283.574,283.482,281.45,280.28000000000003,281.358,283.83000000000004,291.416,299.7966666666666,294.91200000000003,294.852,292.12600000000003,294.41749999999996,292.5025,293.43666666666667,291.84666666666664,284.37,277.9766666666667,244.46,251.39,262.97,L8
2023-06-02 22:05:29+00:00,202.16,251.84,262.59,247.13,269.44,271.54999999999995,269.81333333333333,250.27,259.298,261.53333333333336,267.625,271.24666666666667,275.8485714285714,276.9557142857143,281.56714285714287,294.18,285.345,294.715,288.07000000000005,284.3333333333333,285.4066666666667,286.9033333333333,288.25666666666666,290.685,282.36833333333334,281.59,282.85833333333335,280.49,280.32166666666666,282.0183333333334,281.83666666666664,280.4733333333333,278.5516666666667,280.31,282.96166666666664,290.2966666666667,298.1771428571428,293.305,293.87166666666667,291.21999999999997,292.35,291.35,290.1375,289.08,282.19,275.28499999999997,244.46,251.39,262.97,L9
2023-06-10 22:05:27+00:00,202.16,251.84,262.59,247.13,272.94,278.96,277.8275,257.394,263.4683333333333,265.7185714285714,271.2885714285714,274.96999999999997,278.5475,279.49125,284.41,295.195,287.41,296.2085714285714,290.1516666666667,287.6871428571429,287.99857142857144,288.84142857142854,291.04571428571427,293.0828571428571,286.7142857142857,281.59,285.8671428571428,284.0128571428571,284.61857142857144,285.8285714285715,281.83666666666664,280.4733333333333,282.94428571428574,285.47285714285715,287.2914285714286,294.89285714285717,302.20624999999995,298.8128571428571,298.38714285714286,295.98999999999995,298.775,296.72833333333335,295.3,294.46,287.366,282.298,247.60500000000002,251.765,264.29333333333335,L8
2023-07-28 22:05:50+00:00,202.16,251.84,262.59,247.13,276.34,289.015,285.6266666666666,259.03499999999997,264.534,266.52666666666664,271.4116666666667,275.30333333333334,278.6114285714286,279.97999999999996,285.11428571428576,292.27714285714285,287.41,291.0266666666667,290.61,287.77333333333337,287.47166666666664,287.75,292.06666666666666,293.16333333333336,283.9785714285714,279.2966666666667,283.70714285714286,281.69142857142856,282.5857142857143,282.84285714285716,279.225,276.75500000000005,279.9514285714286,285.2083333333333,287.0833333333333,295.12666666666667,302.33142857142855,298.6083333333333,299.1716666666667,296.645,298.988,295.962,295.5725,294.60249999999996,287.515,282.9,247.60500000000002,251.765,265.25,L8
2023-08-21 22:05:52+00:00,202.16,251.84,262.59,247.13,270.19666666666666,287.72,284.71999999999997,262.32599999999996,266.22833333333335,272.34499999999997,276.74,279.03,281.5571428571428,282.48285714285714,286.8228571428571,294.71999999999997,290.19142857142856,291.6614285714286,290.89166666666665,288.73857142857145,288.10714285714283,288.3328571428571,291.93285714285713,293.0557142857143,287.54857142857145,283.8883333333333,287.3642857142857,285.97285714285715,286.11571428571426,286.52714285714285,284.5116666666667,282.9166666666667,284.57714285714286,289.2916666666667,291.17333333333335,298.52,305.85714285714283,303.21666666666664,303.0683333333333,300.99833333333333,302.36400000000003,299.44199999999995,297.19399999999996,295.768,288.98,284.174,247.60500000000002,251.765,265.25,L9
2023-11-09 22:05:48+00:00,,,,,268.925,289.45500000000004,291.93499999999995,266.59666666666664,271.52,276.7833333333333,282.3066666666667,283.2,285.13666666666666,285.61666666666673,288.5366666666667,293.59666666666664,291.4866666666666,291.82000000000005,296.42999999999995,290.27333333333337,290.06,289.26,292.26666666666665,293.1233333333334,286.498,280.455,284.512,284.06000000000006,283.274,283.608,275.74,277.74,281.886,289.0275,291.0325,296.57500000000005,308.6933333333333,310.1766666666667,307.84666666666664,307.04,305.71000000000004,304.16333333333336,299.95666666666665,299.06333333333333,292.85333333333335,288.9433333333333,250.75,252.14,266.94,L9
2023-11-25 22:05:56+00:00,,,,,268.925,289.45500000000004,291.93499999999995,266.59666666666664,271.52,276.7833333333333,282.3066666666667,283.2,285.13666666666666,285.61666666666673,288.5366666666667,293.59666666666664,291.4866666666666,291.82000000000005,296.42999999999995,290.27333333333337,290.06,289.26,292.26666666666665,293.1233333333334,284.09499999999997,278.77599999999995,282.285,281.13000000000005,281.4166666666667,280.8666666666667,273.52,275.96400000000006,278.8,289.0275,291.0325,296.57500000000005,308.6933333333333,310.1766666666667,307.84666666666664,307.04,305.71000000000004,304.16333333333336,299.95666666666665,299.06333333333333,292.85333333333335,288.9433333333333,250.75,252.14,266.94,L9
2023-12-19 22:05:51+00:00,,,,,249.835,266.625,267.90999999999997,261.295,264.965,272.63,279.98,276.91499999999996,283.15,278.76,277.9,285.55,287.48,286.865,283.19,294.53,303.025,291.83,286.14,283.58000000000004,278.578,279.348,279.348,277.326,276.306,276.326,274.666,276.778,273.102,281.63,285.4666666666667,288.29333333333335,302.4,301.025,300.92499999999995,299.605,294.355,295.395,297.3,296.425,287.67499999999995,282.58,,,,L8
2024-01-12 22:05:54+00:00,,,,,249.835,266.625,267.90999999999997,261.295,278.92,294.05333333333334,279.98,290.2633333333333,289.05333333333334,278.76,289.31,285.55,287.48,298.3833333333334,294.2033333333333,301.145,308.1566666666667,291.83,286.14,283.58000000000004,289.9433333333333,286.04333333333335,283.8833333333334,284.4866666666667,282.96666666666664,286.8516666666667,281.7183333333333,283.3916666666667,281.3066666666667,292.0875,295.255,298.40250000000003,312.09666666666664,309.68,314.5133333333333,306.92,306.8533333333333,295.395,306.0,308.1166666666667,294.65000000000003,294.18,,,,L9
2024-01-28 22:05:54+00:00,,,,,250.95000000000002,262.44,268.8966666666667,266.6166666666667,279.55,300.395,281.27666666666664,289.5675,290.9525,285.7366666666667,291.905,293.22,289.43666666666667,296.9925,293.175,299.26666666666665,303.20500000000004,289.585,285.90000000000003,284.5366666666667,297.4983333333334,288.39166666666665,290.2916666666667,288.95666666666665,285.695,292.6983333333333,288.0083333333333,290.8883333333333,287.6616666666667,297.21999999999997,297.244,299.02799999999996,308.1725,308.5925,312.34499999999997,305.9875,306.28499999999997,294.92333333333335,304.1375,306.6825,296.1225,292.1125,,,,L9
2024-02-13 22:05:53+00:00,,,,,250.36,260.53499999999997,275.185,271.66,281.812,298.072,281.96,291.63,291.142,287.595,292.87399999999997,296.7275,295.5175,301.11400000000003,291.61199999999997,297.7125,303.356,291.8933333333333,288.675,287.5925,298.0314285714286,290.19142857142856,291.25857142857143,290.24285714285713,287.56,294.51000000000005,289.6014285714286,292.15285714285716,289.1871428571429,298.0233333333333,299.28000000000003,302.90333333333336,312.096,312.894,312.116,311.502,308.386,299.02,304.81800000000004,307.34000000000003,297.61800000000005,293.27799999999996,,,,L9
2024-02-21 22:05:41+00:00,,,,,246.2875,250.575,267.46,265.0575,277.944,293.082,276.3425,287.35,287.008,284.135,291.506,296.7975,290.89750000000004,296.974,287.558,294.7875,300.002,286.70666666666665,285.1,282.9425,295.04714285714283,286.88142857142856,288.4557142857143,287.0014285714286,284.5957142857143,292.61571428571426,286.1928571428572,288.01142857142855,286.5385714285714,294.14000000000004,296.40833333333336,299.93,308.552,308.354,308.01,307.732,305.26000000000005,302.025,305.776,309.0675,294.14400000000006,289.498,,,,L8
2024-02-29 22:05:47+00:00,,,,,245.834,249.13400000000001,265.06,263.102,274.755,287.92333333333335,275.37,284.29,284.8883333333333,282.794,288.82166666666666,294.63199999999995,288.952,293.89000000000004,287.558,290.192,296.87833333333333,285.17999999999995,284.526,282.054,292.82124999999996,286.34375,288.11625000000004,286.6025,284.04,291.24625000000003,285.69125,287.07125,285.17,292.05285714285714,294.6028571428571,298.1585714285714,306.42833333333334,304.8183333333333,305.4866666666667,304.965,302.0783333333334,301.49,301.7683333333334,309.0675,294.14400000000006,289.498,,,,L9
2024-03-16 22:05:47+00:00,,,,,244.94833333333335,248.24,261.9633333333333,262.61833333333334,271.86857142857144,284.0385714285714,273.7083333333333,281.2314285714286,282.43,279.93,286.06,291.20666666666665,286.48833333333334,290.89714285714285,287.558,290.192,293.3742857142857,282.722,283.11333333333334,280.8433333333333,291.3666666666667,285.43555555555554,287.0655555555556,285.65333333333336,283.15222222222224,289.8044444444444,284.6888888888889,285.73555555555555,284.44,290.22,293.04625,296.54875,303.9871428571428,302.98428571428576,303.0142857142857,302.56714285714287,299.6171428571429,298.54,299.33714285714285,303.04,291.11833333333334,286.375,,,,L9
2024-04-09 22:05:13+00:00,,,,,246.09142857142857,247.93285714285713,259.7542857142857,261.60714285714283,270.02,281.33125,272.7342857142857,279.43375000000003,281.0525,278.49142857142857,284.46999999999997,288.8514285714286,285.12428571428575,288.91625,284.90500000000003,287.62,290.93,282.1816666666667,282.2085714285714,280.05571428571426,290.194,284.646,286.732,284.933,282.434,289.069,283.53200000000004,284.592,284.142,288.40666666666664,291.83,295.23777777777775,302.48249999999996,301.32125,301.39,301.5825,298.56125000000003,297.1771428571429,298.4325,301.33,295.5457142857143,287.5042857142857,,,,L8
2024-05-03 22:05:38+00:00,,,268.74,269.17,245.38125,246.9975,258.62125,260.395,268.4555555555555,278.55444444444447,271.49625,277.57666666666665,279.25888888888886,277.30875000000003,282.7855555555555,287.1775,283.86,287.14000000000004,284.90500000000003,287.62,290.93,282.1816666666667,282.2085714285714,279.50124999999997,288.7509090909091,283.66727272727275,285.6136363636364,283.51,281.6218181818182,287.3945454545455,282.1127272727273,283.3763636363637,282.9645454545455,286.76300000000003,290.177,293.909,300.81444444444446,299.53555555555556,299.70444444444445,301.5825,298.56125000000003,297.1771428571429,298.4325,301.33,295.5457142857143,287.5042857142857,274.22,,,L9
2024-05-11 22:05:15+00:00,,,268.74,269.17,244.9777777777778,246.39000000000001,256.9144444444444,258.57,267.116,276.802,270.46666666666664,276.12600000000003,277.99,275.76444444444445,281.494,285.5544444444444,282.99666666666667,285.789,284.90500000000003,287.62,290.93,282.1816666666667,282.2085714285714,278.93333333333334,288.91636363636366,283.7672727272727,286.4209090909091,283.73545454545456,281.98454545454547,287.7572727272727,282.50181818181824,283.5763636363636,283.3118181818182,287.28000000000003,290.491,294.213,299.606,298.085,298.519,301.5825,298.56125000000003,297.1771428571429,298.4325,301.33,295.5457142857143,287.5042857142857,274.22,,,L8
2024-06-28 22:05:19+00:00,,,268.74,269.17,249.32666666666668,246.9788888888889,256.7611111111111,260.78,271.078,279.729,271.74444444444447,279.673,279.33599999999996,280.13222222222225,284.85900000000004,287.64666666666665,286.47222222222223,287.26300000000003,290.9683333333333,288.2685714285714,287.32625,283.34999999999997,284.5157142857143,280.66,292.939,286.16700000000003,289.79,287.55499999999995,283.881,291.604,285.813,286.505,287.794,288.313,291.19444444444446,295.536,300.334,300.262,299.777,304.82000000000005,300.60875000000004,298.53428571428566,300.115,303.02666666666664,297.7085714285714,290.4371428571429,274.22,,254.47,L8
2024-08-31 22:05:51+00:00,,,268.74,269.17,250.13666666666668,245.1933333333333,247.17,253.20666666666668,261.505,263.5,265.9483333333333,269.7633333333333,272.404,276.04,277.28600000000006,278.716,282.56,277.50999999999993,291.05000000000007,283.46000000000004,277.1566666666667,280.90999999999997,283.37666666666667,278.084,281.51200000000006,278.7320000000001,283.944,280.256,277.07599999999996,280.23799999999994,275.99799999999993,277.296,277.0266666666667,275.405,277.79200000000003,284.9783333333333,290.7316666666666,291.12333333333333,290.49,299.3866666666667,292.98666666666674,290.3166666666666,293.7433333333334,291.43666666666667,297.91666666666663,287.15333333333336,274.22,,254.47,L8
2024-09-08 22:05:24+00:00,,,268.74,269.17,252.17857142857142,250.19571428571427,249.6042857142857,257.23857142857145,262.4142857142857,266.7471428571429,267.99285714285713,270.51714285714286,274.9216666666667,277.1666666666667,281.345,281.4816666666667,283.125,280.07166666666666,288.38000000000005,285.39666666666665,279.34,283.4525,287.705,279.715,284.21,280.0933333333333,284.50333333333333,283.53,278.62833333333333,282.2383333333333,280.31166666666667,279.12666666666667,279.5114285714286,278.82,280.46,287.0057142857143,293.5,293.9371428571429,293.72428571428566,298.735,294.0125,291.96500000000003,294.845,294.5525,296.6275,289.865,274.22,,254.47,L9
2024-09-24 22:05:49+00:00,,,268.74,269.17,253.17428571428567,250.91714285714284,249.65285714285713,254.60714285714286,261.95,265.5914285714286,267.3514285714286,269.9714285714286,274.21166666666664,279.47799999999995,283.716,282.962,284.916,281.498,288.38000000000005,285.39666666666665,281.67,286.9733333333333,291.59,279.24333333333334,283.3616666666667,279.57166666666666,283.1983333333333,281.79333333333335,277.5016666666666,281.1616666666667,278.565,276.9916666666667,277.53000000000003,277.65857142857146,278.7216666666667,286.19142857142856,294.1933333333333,294.2633333333333,294.6483333333333,302.25333333333333,297.06666666666666,294.69000000000005,298.21000000000004,299.76,303.50666666666666,296.23333333333335,274.22,,254.47,L9
2024-10-26 22:05:48+00:00,,,268.74,269.17,251.58857142857144,251.14142857142858,249.8814285714286,252.79571428571427,261.24000000000007,264.45714285714286,265.95714285714286,269.1014285714286,274.772,281.8825,286.31,285.0225,286.90999999999997,283.11,296.75,290.71500000000003,285.59499999999997,290.71999999999997,298.995,280.026,282.15833333333336,278.5133333333333,281.4866666666666,280.2916666666667,276.1466666666667,278.955,277.26,275.74666666666667,275.12,276.71285714285716,277.1333333333333,285.21999999999997,292.52833333333336,293.16333333333336,293.7683333333334,306.035,300.015,297.5350000000001,301.26500000000004,303.25,294.205,297.21000000000004,274.22,,254.47,L9
2024-12-05 22:05:45+00:00,,,,,255.71166666666667,257.5516666666667,253.76666666666665,259.97166666666664,265.81666666666666,269.915,269.72166666666664,276.465,283.9675,291.0,302.79,297.5133333333333,292.58666666666664,293.53,291.06,288.19,285.23333333333335,288.23,298.13000000000005,284.92,289.618,283.89,284.56399999999996,288.53999999999996,280.908,284.442,286.11199999999997,279.52599999999995,279.6716666666667,282.29166666666663,280.42199999999997,288.82666666666665,296.184,298.618,299.758,302.5933333333333,306.19666666666666,297.46333333333337,299.00333333333333,304.13666666666666,295.6166666666666,297.0133333333333,,,254.47,L8
2024-12-21 22:05:40+00:00,,,,,254.23428571428573,256.9142857142857,254.42428571428567,259.10714285714283,264.4585714285715,268.3728571428572,268.9714285714286,274.84000000000003,280.594,285.64,294.9425,292.22249999999997,288.47,288.4625,286.34749999999997,284.8125,282.6725,285.615,292.39250000000004,283.346,287.72999999999996,282.64500000000004,284.09666666666664,286.1383333333333,279.90000000000003,283.4883333333334,283.705,278.47166666666664,278.5257142857143,281.3842857142857,279.8633333333333,287.8942857142857,295.0233333333333,296.9983333333333,297.9166666666667,298.38,300.70500000000004,294.43500000000006,296.19,298.0775,290.9025,290.6,,,254.47,L8
2025-01-06 22:06:06+00:00,,,,,249.00000000000003,256.90999999999997,255.41285714285712,259.42857142857144,263.4714285714286,264.9585714285714,267.2557142857143,269.98285714285714,276.01599999999996,274.0975,286.73249999999996,286.9125,280.015,285.49249999999995,276.90999999999997,281.82,281.295,284.0575,290.95,285.168,288.43666666666667,284.11,283.12333333333333,282.9883333333333,278.3483333333333,281.83500000000004,281.46999999999997,275.51666666666665,277.08000000000004,279.68,281.4942857142857,286.28,292.8,294.8633333333333,295.49666666666667,293.0775,297.61,291.885,292.985,295.54,288.47,287.86,,,,L8
2025-01-14 22:05:49+00:00,,,,,248.66625000000002,257.63124999999997,257.6275,259.1725,264.87875,264.13,267.77125,269.57124999999996,275.51,273.142,283.198,285.39,279.3,283.71999999999997,276.90999999999997,279.556,280.586,282.86,290.178,285.2366666666667,286.90142857142854,283.15857142857146,282.5957142857143,282.31857142857143,278.1942857142857,280.4871428571429,280.02142857142854,275.29285714285714,276.51375,279.26,281.34625,285.94,293.2514285714286,293.97999999999996,294.8,292.02,295.296,291.178,291.096,293.46400000000006,286.152,285.378,,,,L9
2025-01-22 22:05:37+00:00,,,,,247.88222222222223,256.58,257.4433333333333,260.46777777777777,264.37888888888887,263.97222222222223,268.12,269.49555555555554,275.60571428571427,272.9916666666667,281.78833333333336,285.2966666666667,279.39500000000004,283.535,276.692,279.285,282.33833333333337,283.07166666666666,290.405,286.1642857142857,287.4825,285.1425,283.60249999999996,282.9225,278.45,281.45625,281.135,275.685,278.15222222222224,280.7366666666667,281.9377777777778,286.7922222222222,293.755,295.23749999999995,295.17875,291.9433333333333,294.6383333333333,291.17,291.35833333333335,293.4766666666667,285.7716666666667,285.22666666666663,,,,L8
2025-02-23 22:05:31+00:00,,,,,246.817,255.04399999999995,256.59,259.44500000000005,263.803,263.741,267.813,268.829,274.345,272.5028571428571,280.03285714285715,283.9185714285714,278.65000000000003,281.82428571428574,276.692,279.285,280.63428571428574,281.8771428571428,288.0242857142857,285.08500000000004,286.26,284.09222222222223,283.2944444444445,281.68888888888887,278.00444444444446,280.9011111111111,279.8511111111111,275.48555555555555,277.344,280.102,281.48,286.188,293.32444444444445,294.16999999999996,294.3577777777778,291.0057142857143,293.01142857142855,290.3257142857143,290.2157142857143,291.61,284.43857142857144,282.7057142857143,,,,L8
2025-03-27 22:05:40+00:00,,,,,243.47250000000003,252.47625,257.65,260.09749999999997,265.52375,263.86,268.435,269.7675,273.4457142857143,270.4185714285714,275.4842857142857,281.30285714285714,276.98,279.23285714285714,274.37600000000003,276.7266666666667,278.5414285714286,279.0028571428571,284.5542857142857,285.69,285.16125,284.15749999999997,283.5125,281.78625,277.18,278.01875,278.6557142857143,275.55,278.52714285714285,280.76142857142855,282.21857142857147,286.20285714285717,292.54,293.19,292.96571428571434,290.04333333333335,292.33166666666665,289.2283333333333,288.8933333333334,289.56166666666667,283.0516666666667,280.1566666666667,,,,L8
2025-06-07 22:05:05+00:00,,,,,241.77,248.3657142857143,255.4042857142857,256.44,264.4142857142857,262.66,268.67285714285714,270.80285714285714,270.0414285714286,268.5385714285714,270.8842857142857,277.42857142857144,276.5314285714286,276.65333333333336,273.05,275.4440000000001,277.01714285714286,278.28714285714284,281.3957142857143,284.0042857142857,282.88714285714286,283.31,284.0885714285714,279.2528571428571,275.62428571428575,276.40285714285716,275.56166666666667,274.3516666666667,276.78833333333336,278.54,281.45166666666665,285.425,291.07166666666666,291.86333333333334,290.59,288.825,287.3666666666666,287.59999999999997,288.1666666666667,285.1416666666667,283.005,275.4583333333333,,,,L9
2025-08-02 22:05:57+00:00,,,,,236.52500000000003,240.41,246.99999999999997,247.90333333333334,257.18,264.4766666666667,268.56666666666666,275.7166666666667,268.49,267.51,269.80333333333334,275.33666666666664,275.50666666666666,273.15000000000003,271.46,273.92,271.3525,274.91999999999996,274.4275,276.87,275.8075,276.115,279.41999999999996,275.5575,272.2475,269.685,270.38666666666666,270.52,268.68,272.3666666666667,276.62666666666667,283.3533333333333,285.8466666666667,285.68,287.32666666666665,286.89,286.00999999999993,286.405,286.74,279.9,287.3,268.005,,,,L8
2025-08-10 22:06:04+00:00,,,,,240.04333333333332,242.56,246.1775,246.46500000000003,266.52750000000003,264.4766666666667,268.56666666666666,286.6975,276.7175,275.9975,277.875,280.4875,278.8375,280.45,286.94,282.48,274.25,278.53599999999994,277.868,279.62399999999997,280.172,278.476,283.43,280.05,275.63,274.716,276.44,276.89,275.07,279.0775,282.4325,288.0675,290.7425,292.73,293.74,293.73999999999995,291.67,291.17,292.1233333333333,287.81666666666666,292.27333333333337,276.6766666666667,,,,L9
