dates,satname,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048,nzd0159-0004,nzd0159-0005,nzd0159-0006
2022-06-15 22:05:39.951000,L9,,,,,281.77,279.50,280.11,275.90,275.57,285.94,284.98,296.97,293.55,295.94,303.00,298.94,301.23,298.54,307.03,302.16,305.90,310.44,308.45,314.42,310.62,315.73,318.67,312.84,312.97,312.32,312.06,313.86,312.21,314.83,314.55,319.21,324.26,324.34,323.85,318.98,322.28,323.83,326.49,317.09,319.46,312.17,230.67,249.84,262.36
2022-07-01 22:05:54.433000,L9,,,,,,,,242.86,250.53,257.43,262.46,262.46,266.58,267.37,273.98,275.99,272.51,273.58,,,,,,,,,,264.37,269.64,269.31,266.97,268.64,268.69,270.36,268.58,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,248.84,244.51,245.08,244.23,257.44,256.95,262.30,263.98,268.28,275.80,277.14,277.38,279.34,275.31,276.03,273.57,279.55,277.85,271.12,273.87,272.62,273.73,271.99,269.63,271.92,272.40,273.79,274.08,271.82,276.52,276.12,283.68,289.83,287.98,289.06,287.73,290.64,288.54,289.59,282.32,279.36,273.21,,,
2022-10-21 22:06:05.581000,L9,,,,,256.70,247.52,243.34,242.23,256.24,260.73,270.50,267.56,270.82,274.47,275.21,280.28,279.20,282.02,275.43,272.70,276.80,277.26,275.07,278.28,274.71,276.35,277.70,276.16,274.55,271.49,271.60,272.84,270.15,274.21,276.90,282.00,288.18,285.45,286.07,287.04,286.27,287.22,284.99,289.21,275.14,273.19,,233.62,254.44
2022-10-21 22:06:29.540000,L9,,,,,252.50,244.95,242.03,241.06,253.79,257.60,268.76,265.83,268.32,272.28,271.84,277.07,277.14,279.04,273.81,271.53,275.27,275.06,270.65,276.38,273.44,274.76,274.84,272.00,272.78,270.28,268.52,270.62,268.16,272.84,275.39,280.57,284.76,284.15,284.73,285.50,284.42,285.83,282.98,286.31,273.77,270.50,,,
2022-12-24 22:06:26.081000,L9,,,,,251.09,248.66,247.88,242.53,257.83,263.83,269.75,270.69,271.83,275.30,278.58,284.34,285.69,281.27,281.25,283.17,283.54,284.47,281.78,291.83,296.07,300.63,297.02,282.74,288.90,287.15,278.26,278.61,278.57,285.67,283.13,291.79,294.09,291.84,291.83,291.23,294.50,293.42,292.35,294.07,290.26,275.16,,,
2023-01-17 22:06:18.381000,L8,,,,,,,,,,,,,264.26,263.31,267.77,275.09,275.21,271.84,,,,,,273.24,273.59,273.52,276.68,273.53,271.27,269.02,264.40,263.55,263.21,263.72,272.98,281.13,286.23,284.98,288.05,285.81,283.33,285.65,282.70,,,,,,
2023-01-25 22:06:01.288000,L9,,,,,266.14,258.85,254.43,250.83,258.14,260.87,270.55,272.97,278.10,276.07,279.48,315.62,326.63,327.30,287.86,287.17,291.16,295.39,284.92,292.60,291.29,286.48,287.99,284.18,282.34,291.77,282.78,285.35,286.06,287.06,288.54,293.49,301.33,300.04,293.68,292.06,297.71,300.56,294.21,293.89,286.77,279.89,,,262.38
2023-02-18 22:05:50.040000,L8,,,,,,,,,,250.69,259.23,265.14,267.69,267.02,273.07,276.08,276.18,,,,,,,,275.02,273.73,271.52,270.18,269.82,269.85,267.11,265.88,267.04,273.84,275.18,282.61,282.53,285.75,285.71,283.70,285.27,284.73,,,,,,,
2023-02-18 22:06:13.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,273.48,272.07,270.45,268.24,266.98,268.51,266.00,263.09,265.32,272.08,273.47,280.64,,,,,,,,,,,,,
2023-03-06 22:06:02.229000,L8,,,,,,,,,,,,,266.14,265.36,271.49,276.09,276.84,273.08,,,,269.04,272.61,274.92,274.69,275.11,275.06,273.03,274.33,271.99,267.82,271.95,268.28,271.49,275.50,282.53,284.76,286.87,286.60,284.69,283.56,284.56,,,,,,,
2023-03-14 22:05:47.276000,L9,202.97,252.33,263.57,247.98,273.10,284.37,274.65,320.84,319.79,328.09,334.00,345.79,341.24,348.45,357.05,317.74,313.85,316.26,312.25,311.26,310.44,312.64,316.01,328.43,324.75,329.35,346.18,338.37,336.34,348.35,374.23,338.24,376.52,378.05,339.52,338.01,331.71,361.79,364.62,350.33,375.07,388.26,405.35,322.20,320.07,317.78,244.58,251.65,263.65
2023-03-14 22:06:11.235000,L9,202.16,251.84,262.59,247.13,272.74,284.25,274.51,273.29,269.85,282.43,282.81,285.64,294.96,293.15,309.80,316.62,313.09,315.63,311.48,310.33,309.27,311.82,315.13,327.76,323.65,328.31,345.59,337.81,335.84,351.26,373.95,356.79,375.83,377.78,337.87,335.44,331.32,361.45,364.18,348.89,374.81,387.15,404.48,390.92,378.12,365.98,244.46,251.39,263.56
2023-03-22 22:05:28.899000,L8,,,,,,,,238.55,248.72,252.26,258.98,263.71,269.40,271.94,278.72,293.71,282.95,280.07,276.81,274.92,275.75,275.41,276.32,278.55,277.24,282.31,283.74,279.34,279.38,281.72,284.57,285.41,279.88,279.12,281.44,289.83,294.87,290.56,290.27,288.02,287.99,288.52,284.90,279.10,278.22,270.86,,,
2023-03-22 22:05:52.850000,L8,203.44,261.28,252.19,247.51,275.66,277.12,272.55,268.31,271.71,284.89,280.38,286.56,294.67,297.42,305.21,317.69,309.44,305.82,307.22,300.19,304.17,309.35,306.96,312.53,309.64,313.41,318.56,313.67,312.01,311.98,311.59,315.44,316.61,310.40,311.83,322.40,323.43,320.30,318.69,315.23,316.40,311.27,307.59,310.90,305.52,296.69,241.27,249.51,262.96
2023-03-30 22:05:35.326000,L9,,,,,,,,,,,,,267.20,267.01,269.72,276.56,275.81,276.31,279.14,273.17,274.87,273.98,276.07,276.85,277.48,280.76,282.07,277.47,278.38,276.81,280.22,279.29,270.06,273.17,276.11,285.57,285.08,286.51,285.89,282.88,,,,,,,,,
2023-03-30 22:05:59.281000,L9,,,,,,,,,,,,,267.80,266.39,269.51,276.63,275.90,276.70,280.13,274.29,275.57,274.32,276.53,277.51,277.78,281.12,283.24,278.09,279.98,277.47,282.64,279.61,270.63,273.75,276.49,286.61,285.85,286.62,285.95,,,,,,,,,,
2023-04-23 22:05:09.227000,L8,,,,,,,,238.60,247.88,251.68,258.96,262.49,270.54,272.67,273.25,278.95,274.71,272.18,,,,,,275.29,273.69,274.38,273.89,274.31,275.73,274.74,272.41,272.43,271.65,271.03,274.42,284.24,284.04,288.26,286.65,287.64,284.85,283.17,,,,,,,
2023-04-23 22:05:33.182000,L8,,,,,,,280.50,280.24,264.24,269.03,271.73,275.23,283.93,288.43,283.91,295.36,285.03,294.16,285.06,291.93,286.68,289.34,299.21,288.86,297.99,290.19,294.99,295.45,296.71,297.72,302.73,291.32,298.36,293.60,297.88,305.58,303.65,311.70,318.71,313.97,306.70,296.20,301.20,302.55,288.12,283.18,,,
2023-06-02 22:05:29.872000,L9,,,,,,,,238.41,255.54,253.92,262.45,264.79,269.66,275.07,276.27,285.31,279.01,274.82,,268.48,274.71,275.48,277.89,279.49,275.19,276.07,276.84,276.32,275.30,274.24,273.61,275.59,269.91,275.07,278.62,284.70,288.46,285.27,288.97,286.69,284.08,286.74,280.24,280.78,275.65,267.21,,,
2023-06-10 22:05:03.911000,L8,,,,,279.66,293.77,301.48,285.63,283.72,290.44,293.07,296.69,297.19,296.70,303.61,302.14,299.12,304.91,299.55,307.40,303.29,299.95,307.38,306.97,312.36,315.86,303.44,304.80,309.76,308.17,326.62,316.86,308.84,316.27,312.91,322.04,329.74,330.99,325.23,324.18,330.45,323.18,315.50,315.67,307.67,309.73,250.39,251.36,266.79
2023-06-10 22:05:27.865000,L8,,,,,279.94,293.78,301.87,285.89,284.32,290.83,293.27,297.31,297.44,297.24,304.31,302.30,299.80,305.17,300.56,307.81,303.55,300.47,307.78,307.47,312.79,316.14,303.92,305.15,310.40,308.69,327.10,317.21,309.30,316.45,313.27,322.47,330.41,331.86,325.48,324.61,330.90,323.62,315.95,315.98,308.07,310.35,250.75,252.14,266.94
2023-07-28 22:05:27.011000,L8,,,,,,,,,,,,,,,,,,,,,,,,,272.47,273.28,273.15,268.13,268.84,271.28,267.52,263.44,265.53,,,,,,,,,,,,,,,,
2023-07-28 22:05:50.970000,L8,,,,,,,,,,,,,,,,,,,,,,,,,272.14,272.72,272.87,267.93,268.11,270.87,267.11,263.04,265.11,,,,,,,,,,,,,,,,
2023-08-05 22:05:23.191000,L9,,,,,272.25,274.88,270.49,264.55,271.61,271.92,279.49,283.28,278.67,283.51,281.90,296.76,288.20,295.02,286.82,290.90,284.23,289.46,282.25,291.01,296.54,287.65,291.99,290.23,291.06,292.99,291.41,287.23,290.36,290.73,292.19,295.33,303.88,309.28,294.71,303.92,296.79,298.76,299.83,296.12,297.64,278.71,,,
2023-08-21 22:05:28.170000,L9,,,,,262.65,285.09,282.62,275.63,276.37,285.88,291.92,288.52,288.50,284.97,285.89,293.23,296.33,295.68,293.69,294.61,293.02,292.09,291.88,293.63,300.19,301.97,297.57,300.47,295.82,296.06,299.37,303.38,299.95,299.07,300.62,303.43,307.95,313.94,309.87,311.39,302.36,303.42,304.23,300.48,296.59,289.97,,,
2023-08-21 22:05:52.129000,L9,,,,,257.91,285.13,282.00,275.49,274.70,285.60,291.20,287.50,288.31,284.54,285.03,293.18,295.65,295.47,292.30,294.53,291.92,291.83,291.13,292.41,300.01,301.28,297.12,300.15,294.53,295.64,298.83,302.85,299.42,298.34,299.72,302.97,307.21,313.40,309.09,309.82,302.15,302.13,303.68,300.43,294.84,289.27,,,
2023-09-30 22:05:45.717000,L8,,,,,252.48,271.66,279.91,273.16,274.85,279.66,283.92,284.84,277.36,279.46,277.85,292.86,288.15,293.72,293.93,292.22,293.98,289.82,286.81,289.77,298.68,294.70,294.91,294.46,297.02,299.47,301.68,294.13,298.42,299.83,298.63,301.90,305.55,310.42,308.14,304.65,302.20,300.55,300.38,298.05,292.76,284.72,,,
2023-10-08 22:06:10.308000,L9,,,,,,,,,,,,257.83,365.90,262.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 22:05:48.886000,L9,,,,,,,,,,,,,,,,,,,,,,,,,272.36,271.75,271.81,270.75,268.03,268.60,263.41,269.48,265.69,266.25,272.52,276.16,,,,,,,,,,,,,
2023-11-09 22:06:12.836000,L9,,,,,,,,,,,,,,,,,,,,,,,,,271.49,270.61,271.36,269.54,265.74,267.57,262.83,268.22,264.75,,,,,,,,,,,,,,,,
2023-11-25 22:05:56.641000,L9,,,,,,,,,,,,,,,,,,,,,,,,,272.08,272.06,271.15,266.48,272.13,267.16,264.64,268.86,263.37,,,,,,,,,,,,,,,,
2023-11-25 22:06:20.599000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,270.98,266.26,272.53,267.27,264.06,269.25,263.69,,,,,,,,,,,,,,,,
2023-12-19 22:05:51.242000,L8,,,,,241.76,248.12,253.82,247.10,255.23,259.66,268.76,266.33,277.99,272.98,270.77,277.92,279.31,278.26,274.08,,314.13,350.52,281.15,274.75,276.30,278.93,283.79,281.32,278.73,279.36,279.34,279.66,271.92,280.30,284.16,285.75,297.59,288.65,292.76,289.39,286.56,288.66,290.92,292.42,280.51,275.89,,,
2023-12-19 22:06:15.197000,L8,,,,,241.15,247.12,253.04,245.04,254.35,258.48,267.60,265.53,275.13,271.49,269.77,276.92,278.31,275.72,273.53,,311.37,349.13,279.67,273.86,275.65,277.79,282.67,279.66,277.79,277.50,277.30,278.07,270.99,279.18,283.04,284.89,296.85,287.59,292.05,288.33,285.30,287.91,289.55,287.77,279.51,273.57,,,
2023-12-27 22:05:57.973000,L9,,,,,245.44,249.51,255.66,247.90,256.98,261.15,268.65,268.34,273.04,276.53,279.80,281.29,283.22,275.81,273.48,273.39,279.09,280.79,299.46,273.88,281.78,285.94,285.71,281.27,343.33,354.74,343.69,,,,,,,,344.52,349.57,328.77,308.83,346.24,334.86,343.54,347.76,,,
2024-01-12 22:05:54.962000,L9,,,,,,,357.97,329.09,306.83,336.90,343.26,316.96,300.86,375.67,312.13,394.15,342.34,321.42,316.23,307.76,318.42,333.49,346.20,328.33,346.77,319.52,306.56,320.29,316.27,339.48,316.98,316.46,322.33,323.46,324.62,328.73,331.49,326.99,341.69,321.55,331.85,338.60,323.40,331.50,308.60,317.38,334.21,371.43,393.94
2024-01-12 22:06:18.916000,L9,,,,,,,359.12,330.73,338.05,338.39,343.71,319.42,302.30,377.51,314.45,394.97,347.07,324.90,318.74,309.95,329.43,335.81,347.74,329.62,349.96,321.16,311.69,323.12,318.13,341.59,320.77,318.16,323.73,325.34,326.15,330.94,334.71,329.55,346.17,322.85,334.18,339.39,325.06,334.40,310.04,323.16,,,
2024-01-28 22:05:54.259000,L9,,,,,253.18,254.07,270.87,277.26,281.44,319.42,283.87,287.48,296.65,299.69,299.69,308.56,293.35,292.82,290.09,295.51,288.35,287.34,285.42,286.45,317.47,286.81,311.32,294.75,284.48,305.95,304.85,308.02,303.24,317.75,305.20,301.53,296.40,305.33,305.84,303.19,304.58,293.98,298.55,302.38,300.54,285.91,,,
2024-01-28 22:06:18.213000,L9,,,,,252.10,252.95,268.07,276.77,279.00,318.75,283.64,286.15,295.32,298.47,298.63,306.03,292.71,291.32,288.50,294.98,287.33,286.36,284.25,285.57,317.75,286.17,311.27,292.94,283.75,305.18,302.91,306.08,302.94,316.88,303.04,301.75,295.87,304.05,304.78,301.34,302.24,293.42,297.57,301.68,298.44,284.88,,,
2024-02-13 22:05:53.993000,L9,,,,,248.59,254.82,294.05,286.79,290.86,288.78,284.01,299.88,291.90,293.17,296.75,307.25,313.76,317.60,285.36,293.05,303.96,296.51,297.00,296.76,301.23,300.99,297.06,297.96,298.75,305.38,299.16,299.74,298.34,302.04,309.46,322.28,327.79,330.10,311.20,333.56,316.79,311.31,307.54,309.97,303.60,297.94,,,
2024-02-13 22:06:17.947000,L9,,,,,251.32,257.92,300.46,291.87,295.62,291.66,287.71,303.50,295.40,311.32,302.60,310.52,320.69,323.07,288.96,295.39,308.38,301.67,301.02,305.63,304.66,309.22,301.02,301.50,301.77,310.17,302.85,302.92,301.66,305.28,313.36,327.82,331.21,336.85,314.30,336.10,323.22,316.44,315.10,328.81,306.31,301.48,,,268.68
2024-02-21 22:05:41.519000,L8,,,,,241.62,245.29,251.10,249.08,255.36,260.65,268.73,266.10,267.64,270.70,278.19,293.46,277.17,274.77,272.03,282.83,275.15,276.27,276.83,273.81,279.12,278.11,277.50,277.46,273.78,282.38,274.97,273.86,280.88,275.04,282.49,285.13,289.49,290.70,288.56,290.97,286.52,314.15,308.47,360.02,277.47,270.37,,,
2024-02-29 22:05:47.517000,L9,,,,,244.02,243.37,255.46,255.28,258.81,262.13,271.48,268.99,274.29,277.43,275.40,285.97,281.17,278.47,,271.81,281.26,280.60,282.23,278.50,277.24,282.58,285.74,283.81,280.15,281.66,282.18,280.49,275.59,279.53,283.77,287.53,295.81,287.14,292.87,291.13,286.17,299.35,281.73,,,,,,
2024-02-29 22:06:11.471000,L9,,,,,241.04,239.99,253.06,252.16,257.60,259.93,270.11,266.32,268.99,275.91,271.80,283.04,278.95,273.98,,269.68,275.81,278.96,277.45,278.71,275.90,277.59,284.66,278.65,278.25,280.12,280.46,277.73,270.92,278.24,281.79,285.57,294.12,284.97,292.01,289.26,283.60,300.65,,,,,,,
2024-03-08 22:05:29.756000,L8,,,,,240.22,240.54,248.99,242.27,253.03,252.58,262.81,263.38,266.26,268.83,267.94,273.25,274.15,274.59,,,,,,275.41,273.31,274.32,272.35,273.48,274.00,269.53,269.50,271.47,267.84,272.12,275.16,280.78,286.51,284.17,285.63,,,,,,,,,,
2024-03-16 22:05:47.569000,L9,,,,,240.52,243.77,246.48,260.20,254.55,260.73,265.40,262.88,267.68,265.61,269.49,274.08,274.17,272.94,,,272.35,272.89,276.05,274.79,279.73,278.17,278.66,278.06,276.05,278.27,276.67,275.05,278.60,277.39,282.15,285.28,289.34,291.98,288.18,288.18,284.85,283.79,284.75,278.93,275.99,270.76,,,
2024-03-16 22:06:11.528000,L9,,,,,240.12,243.42,245.91,259.34,253.95,260.00,264.82,262.41,267.18,265.00,269.16,273.63,273.68,272.52,,,271.28,272.13,275.27,273.97,278.77,277.64,277.59,276.84,275.40,277.14,275.69,273.99,277.17,276.04,280.82,284.63,288.19,290.59,287.68,287.14,284.37,283.23,283.92,278.39,275.05,269.00,,,
2024-04-01 22:06:02.710000,L9,,,,,247.56,243.32,249.04,258.50,258.57,259.60,269.40,264.08,270.52,273.85,279.29,284.16,276.05,278.99,273.44,274.78,278.32,275.66,281.12,279.85,279.45,277.86,280.88,282.78,279.03,282.58,288.02,278.69,283.86,285.08,285.91,285.35,294.59,296.42,294.62,289.71,284.60,288.99,287.72,289.13,277.57,273.04,,,
2024-04-09 22:05:13.452000,L8,,,,,252.95,246.09,246.50,255.54,257.08,262.38,266.89,266.85,271.41,269.86,273.34,274.72,276.94,275.05,271.64,274.76,273.82,279.48,276.78,275.33,279.64,277.54,283.73,278.45,275.97,282.45,273.12,274.30,281.46,273.90,282.10,284.75,291.95,289.68,290.02,294.69,291.17,289.00,292.10,292.78,322.11,294.28,,,
2024-04-09 22:05:37.411000,L8,,,,,254.02,246.26,246.33,256.56,257.39,262.63,267.31,267.17,271.82,270.24,274.14,275.00,277.14,275.29,271.74,275.21,274.16,280.16,277.22,275.78,279.98,277.93,284.46,279.07,276.36,283.68,273.96,274.71,282.89,274.31,283.34,284.99,292.71,289.82,290.17,295.93,292.05,289.77,293.26,299.21,323.77,299.04,,,
2024-05-03 22:05:38.004000,L9,,283.27,268.74,269.17,240.41,240.45,250.69,251.91,255.94,256.34,262.83,262.72,264.91,269.03,269.31,275.46,275.01,272.93,,,,,,275.62,274.32,273.88,274.43,269.28,273.50,270.65,267.92,271.22,271.19,271.97,275.30,281.95,287.47,285.25,286.22,,,,,,,,274.22,,
2024-05-11 22:04:51.948000,L8,,,,,242.40,241.94,243.65,245.54,255.48,262.00,262.80,263.51,267.02,263.61,270.26,272.89,276.42,273.97,,,,,,275.69,274.82,273.26,281.57,273.81,272.58,272.92,267.94,272.01,270.04,272.89,275.90,279.66,289.27,285.58,288.24,,,,,,,,,,
2024-05-11 22:05:15.899000,L8,,,,,241.75,241.53,243.26,243.97,255.06,261.03,262.23,263.07,266.57,263.41,269.87,272.57,276.09,273.63,,,,,,274.39,274.18,272.85,280.69,273.23,272.02,272.59,267.69,271.68,269.51,271.42,275.66,279.20,288.73,285.03,287.85,,,,,,,,,,
2024-06-28 22:04:55.519000,L8,,,,,277.60,252.77,251.03,266.34,294.16,286.84,279.23,301.05,290.23,311.17,303.65,294.72,309.30,292.45,308.04,291.31,284.31,288.93,295.58,288.25,298.89,290.18,300.28,301.36,285.97,295.91,292.22,291.99,295.69,288.27,320.91,298.02,303.35,308.88,303.88,313.26,300.97,297.34,302.79,301.83,292.71,295.66,,,253.54
2024-06-28 22:05:19.477000,L8,,,,,280.90,253.42,252.44,266.99,294.85,288.93,280.26,301.80,291.45,312.29,304.42,296.75,310.59,293.00,310.46,292.16,285.30,290.36,297.30,290.29,299.69,291.22,302.21,302.26,287.84,297.23,294.59,294.23,296.80,290.63,322.45,298.98,304.87,310.42,305.34,315.29,302.94,298.16,304.38,302.60,295.65,296.42,,,254.47
2024-07-30 22:05:39.076000,L8,,,,,248.29,245.29,242.40,242.57,252.94,252.32,260.11,262.15,265.83,265.25,267.20,272.65,274.95,274.67,,,,,,273.88,273.22,273.51,273.34,268.82,272.92,269.26,266.91,270.77,265.71,267.50,275.65,281.06,283.25,284.08,286.13,283.29,,,,,,,,,
2024-08-31 22:05:51.410000,L8,,,,,244.29,245.90,243.65,240.63,251.55,251.59,258.08,261.26,,,,,,,,,,,,274.79,273.54,301.88,321.31,316.52,304.57,268.87,267.92,268.58,264.60,267.12,273.75,279.71,282.03,284.38,285.33,,,,,,,,,,
2024-09-08 22:05:24.068000,L9,,,,,264.43,280.21,264.21,281.43,267.87,286.23,280.26,275.04,287.51,282.80,301.64,295.31,285.95,292.88,283.04,289.27,285.89,291.08,300.69,287.87,297.70,286.90,287.30,299.90,286.39,292.24,301.88,288.28,294.42,299.31,293.80,299.17,310.11,310.82,313.13,296.78,297.09,296.91,298.15,303.90,292.76,298.00,,,
2024-09-08 22:05:48.031000,L9,,,,,251.43,252.12,253.48,250.66,257.37,261.00,267.15,263.21,268.83,271.78,272.41,276.00,274.48,279.02,,,270.89,271.25,275.53,277.32,275.84,275.46,273.16,272.64,275.42,272.04,271.15,273.32,275.00,274.90,276.30,283.13,291.00,287.85,287.77,285.54,284.12,286.71,,280.06,274.90,269.84,,,
2024-09-24 22:05:25.519000,L9,,,,,247.29,248.66,246.09,241.37,250.63,252.62,260.18,258.82,262.84,,,,,,,,,,,271.22,273.79,274.33,270.71,267.28,268.54,271.15,265.85,261.96,263.88,268.66,271.44,278.64,,,,,,,,,,,,,
2024-09-24 22:05:49.470000,L9,,,,,247.49,248.82,246.82,241.78,251.30,252.64,260.91,259.06,263.42,,,,,,,,,,,271.96,274.64,275.04,270.83,267.64,269.29,271.81,266.19,262.24,264.73,269.26,271.72,279.58,,,,,,,,,,,,,
2024-10-26 22:05:48.252000,L9,,,,,241.85,247.66,248.10,242.86,252.11,254.44,257.13,260.76,,,,,,,,,,,,,272.42,271.19,273.46,269.44,267.84,269.21,265.29,266.83,264.59,267.28,272.57,277.95,281.96,283.08,284.74,,,,,,,,,,
2024-10-26 22:06:12.211000,L9,,,,,,,,,,,,,,,,,,,,,,,,,272.54,271.12,273.46,269.33,267.41,269.29,265.43,266.52,264.43,267.07,272.44,278.17,281.56,283.08,284.79,,,,,,,,,,
2024-12-05 22:05:45.408000,L8,,,,,255.31,269.30,267.38,286.14,277.22,285.66,281.69,300.87,293.49,277.91,302.31,300.48,281.22,294.71,279.68,283.14,284.51,283.25,296.40,289.56,303.64,295.10,289.02,303.46,293.18,291.72,302.61,286.05,292.89,300.15,290.27,297.57,301.95,304.39,310.25,295.71,318.56,297.32,294.48,305.91,298.44,296.62,,,
2024-12-05 22:06:09.362000,L8,,,,,255.02,268.76,264.88,287.03,277.47,286.07,282.86,300.22,293.59,279.13,302.03,300.05,280.51,294.99,279.38,281.38,284.25,283.72,297.24,290.03,304.17,295.39,289.80,303.93,294.15,291.52,302.67,286.01,293.11,300.66,289.62,297.79,302.47,304.23,310.55,295.55,318.71,297.43,294.27,306.70,298.81,296.66,,,
2024-12-13 22:05:46.012000,L9,,,,,246.56,250.58,253.21,251.76,255.70,257.48,267.34,262.93,268.39,263.87,271.78,275.45,274.08,274.54,,,,268.11,276.68,276.91,278.81,275.87,272.60,274.61,274.82,270.73,267.98,268.29,270.09,273.08,273.13,282.94,284.36,288.05,285.68,,,,,,,,,,
2024-12-21 22:05:40.930000,L8,,,,,245.37,253.09,258.37,253.92,256.31,259.12,264.47,265.09,267.10,269.56,271.40,276.35,276.12,273.26,272.21,274.68,274.99,277.77,275.18,277.05,278.29,276.42,281.76,274.13,274.86,278.72,271.67,273.20,271.65,275.94,277.07,282.30,289.22,288.90,288.71,285.74,284.23,285.35,287.75,279.90,276.76,271.36,,,
2024-12-21 22:06:04.889000,L8,,,,,245.44,254.03,260.19,256.16,257.00,259.54,265.45,265.77,267.32,270.84,271.78,276.01,276.27,273.38,272.69,276.06,275.05,278.59,275.78,278.41,279.50,276.75,283.11,274.74,275.87,280.37,273.69,274.01,272.73,276.49,277.03,283.01,290.32,289.57,288.86,286.60,285.01,285.79,289.84,280.07,277.89,272.37,,,
2025-01-06 22:05:42.612000,L8,,,,,246.12,255.22,259.66,267.75,293.17,265.87,268.44,269.60,269.28,269.44,273.84,276.50,278.00,282.03,274.81,281.26,280.46,283.62,291.15,300.04,304.74,300.49,297.14,283.18,280.99,286.93,281.05,277.69,285.88,279.22,289.92,288.78,292.58,299.18,291.38,294.81,292.37,288.86,291.85,292.56,288.35,285.30,,,
2025-01-06 22:06:06.570000,L8,,,,,244.26,253.39,259.36,269.24,287.94,265.03,268.25,267.80,268.56,266.12,271.58,275.51,276.77,281.12,272.71,280.19,279.79,284.13,291.53,299.40,303.93,300.01,296.37,283.36,278.53,287.31,281.18,276.50,286.68,278.70,291.28,287.68,291.53,297.61,290.82,294.08,290.56,287.96,291.56,292.45,285.92,285.46,,,
2025-01-14 22:05:49.273000,L9,,,,,246.33,262.68,273.13,257.38,274.73,258.33,271.38,266.69,272.98,269.32,269.06,279.30,276.44,276.63,,270.50,277.75,278.07,287.09,285.58,277.69,277.45,279.43,278.30,277.27,272.40,271.33,273.95,272.55,276.32,280.31,283.56,295.96,288.68,290.62,287.79,286.04,288.35,283.54,285.16,276.88,275.45,,,
2025-01-14 22:06:13.228000,L9,,,,,243.36,257.29,263.85,254.17,270.47,254.61,269.29,265.52,267.76,266.30,267.78,276.56,275.29,273.45,,268.91,273.76,275.55,284.56,281.90,275.89,275.87,275.67,273.13,275.43,271.04,267.68,272.22,270.02,273.80,277.04,281.45,294.27,286.71,288.68,285.49,283.18,286.42,,280.76,274.44,266.12,,,
2025-01-22 22:05:37.651000,L8,,,,,241.61,248.17,255.97,270.83,260.38,262.71,270.91,268.89,276.18,272.24,274.74,284.83,279.87,282.61,275.82,277.93,291.10,284.13,291.54,291.73,291.55,299.03,290.65,287.15,280.24,288.24,288.93,278.43,291.26,292.55,286.67,293.61,297.28,304.04,297.83,291.56,291.35,291.13,292.67,293.54,283.87,284.47,,,
2025-01-22 22:06:01.605000,L8,,,,,239.49,245.16,253.58,259.48,258.14,260.00,268.71,265.69,270.37,269.21,268.95,280.75,276.85,275.77,272.40,271.44,287.40,281.51,288.33,288.07,287.69,296.59,287.14,281.11,278.11,283.53,286.50,275.84,284.30,288.92,277.70,289.26,293.95,297.17,292.93,286.67,285.95,289.07,288.34,288.16,279.75,278.64,,,
2025-01-30 22:05:44.230000,L9,,,,,,,338.67,304.58,359.01,329.31,,,,,,,,,,280.31,276.13,274.33,279.30,277.69,279.52,281.02,282.58,279.46,277.99,276.87,273.72,272.54,274.71,277.49,280.07,284.70,287.74,290.84,289.43,290.09,286.43,284.79,284.00,286.86,277.33,271.85,,,
2025-01-30 22:06:08.189000,L9,,,,,,,,,,,,,,,,,,,,276.43,271.40,269.20,275.32,275.53,275.45,276.78,278.96,274.58,276.42,270.63,267.41,269.35,268.33,274.70,274.19,281.04,283.03,286.28,285.58,284.06,281.58,282.40,,,,,,,
2025-02-23 22:05:31.534000,L8,,,,,237.23,241.22,248.91,250.24,258.62,261.66,265.05,262.83,265.52,269.57,269.50,275.65,274.18,271.56,,,270.41,274.71,273.74,277.53,276.48,275.69,280.83,271.82,274.44,276.46,269.58,273.89,270.07,274.39,277.36,280.75,289.88,285.63,287.79,285.38,283.25,285.26,283.36,280.41,276.44,267.58,,,
