dates,satname,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061
2015-05-01 22:20:00.344000,L8,,283.57,298.92,307.24,292.56,282.43,287.10,217.01,,,,,,,,,,,,312.09,318.78,317.52,316.48,319.78,313.87,314.16,309.97,316.40,,321.48,316.14,312.61,308.26,310.59,307.79,305.02,306.05,306.78,302.68,280.52,,,,,,,,,,,,,,,,,,,,,,
2015-06-11 22:13:52.284000,L8,,268.01,293.08,297.38,289.31,275.52,288.84,221.08,253.27,324.63,308.66,297.29,300.04,300.98,287.20,314.09,,322.55,311.70,322.92,324.57,314.44,317.11,322.67,314.35,321.02,317.71,321.27,,327.99,321.90,320.12,314.33,317.96,313.99,310.96,311.21,313.55,312.97,305.29,,316.43,317.25,316.74,315.67,321.91,326.01,328.08,320.54,313.27,312.21,293.80,295.80,301.44,301.70,298.64,298.93,295.81,298.40,293.92,298.50,295.28
2015-06-27 22:13:58.027000,L8,,,,,,,,,,,,,,,,,,,,316.67,315.81,308.99,306.44,316.35,310.20,313.76,300.40,313.07,,321.37,314.83,312.99,306.92,313.21,305.71,303.77,302.10,304.07,300.14,272.47,,,,,,,,,,,,,284.89,297.28,297.88,293.37,293.32,264.82,,,,
2015-07-04 22:19:50.081000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.52,306.24,313.30,311.58,319.91,326.25,331.03,323.88,319.22,315.15,296.07,295.00,300.32,296.33,,,,,,,
2015-07-04 22:20:14.053000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.19,308.22,314.34,314.93,321.60,327.88,332.23,326.28,320.90,316.49,298.03,296.49,301.43,297.47,,,,,,,
2015-07-29 22:14:13.585000,L8,337.90,302.74,316.18,318.79,308.42,297.49,301.12,235.52,294.92,323.04,319.76,305.94,302.21,310.94,314.24,316.15,317.20,319.73,316.88,327.34,325.18,319.15,322.29,324.44,320.25,324.67,323.05,333.31,324.18,331.48,325.18,322.58,318.38,320.91,317.04,316.15,316.14,314.23,314.55,313.40,311.64,317.84,319.99,322.85,321.33,327.10,329.44,334.17,325.56,319.78,316.65,300.97,302.84,159.40,305.20,305.84,305.84,303.42,305.05,308.57,305.55,303.18
2015-08-21 22:20:09.239000,L8,,296.33,307.37,313.38,302.36,288.86,290.46,222.41,,,,,,,,,,,,314.35,313.09,313.56,315.41,314.89,313.57,316.21,311.95,317.60,,320.71,314.21,311.31,306.81,310.46,306.67,304.78,300.52,302.33,300.75,286.69,,,,,,,,,,,,,,290.27,294.97,290.75,289.29,277.85,,,,
2015-08-21 22:20:33.210000,L8,360.82,329.23,335.31,339.48,324.60,330.80,315.61,287.86,356.94,360.81,330.50,324.72,317.60,350.70,326.36,363.95,362.57,361.14,346.00,344.11,346.10,326.48,331.31,338.80,334.08,334.90,333.91,346.57,334.78,340.68,343.94,337.11,328.44,340.81,340.01,337.46,334.61,328.61,331.70,346.04,339.18,341.43,347.07,334.59,346.73,339.22,367.29,356.77,343.81,329.79,340.57,320.79,321.78,332.80,321.73,323.02,330.15,327.94,323.39,344.45,350.04,341.44
2015-10-08 22:20:24.559000,L8,337.44,326.46,329.98,327.53,319.38,319.89,309.32,256.79,288.10,319.62,319.87,312.46,309.47,316.63,321.16,321.64,320.76,321.97,320.38,324.58,323.43,322.35,325.33,325.00,323.14,324.39,324.56,329.94,327.13,332.28,326.46,322.45,317.23,318.94,316.21,316.53,315.49,312.35,314.93,313.45,313.07,320.50,323.61,322.76,316.79,320.42,327.94,330.74,321.31,319.26,313.46,302.38,304.36,305.65,303.40,301.95,306.98,304.08,309.18,308.69,304.97,303.79
2015-10-08 22:20:48.527000,L8,338.62,326.73,329.95,327.39,319.40,319.90,309.42,257.03,288.49,319.72,319.71,312.49,309.44,316.52,320.97,321.62,320.56,321.83,320.26,324.75,323.15,322.31,324.99,325.02,323.12,324.19,324.48,329.73,327.05,332.40,326.43,322.41,317.06,319.10,316.18,316.47,315.40,312.34,314.86,313.49,313.27,320.56,323.89,322.62,316.73,320.65,327.95,330.73,321.05,319.39,313.47,302.52,304.55,305.77,303.44,301.96,307.00,304.09,309.20,308.66,304.89,303.85
2015-10-17 22:14:38.194000,L8,336.35,327.08,329.86,327.19,318.37,318.82,309.78,255.79,295.60,321.81,318.15,314.82,313.16,319.88,323.66,324.66,323.74,322.89,321.18,327.48,324.89,322.59,325.04,326.05,325.39,325.66,325.90,328.65,327.16,331.80,326.51,322.51,318.20,318.83,315.93,316.40,316.19,313.36,317.38,314.60,313.04,322.28,321.29,326.61,310.67,320.80,327.49,327.77,321.49,320.51,314.35,304.30,304.38,307.43,303.99,301.96,308.73,307.17,309.42,309.93,305.13,304.76
2015-11-09 22:20:29.987000,L8,336.00,328.99,329.34,328.12,318.02,315.67,301.97,238.32,283.16,316.97,314.46,309.90,308.90,319.47,326.47,325.04,323.34,322.88,320.08,325.17,324.40,323.94,328.06,326.92,325.99,326.53,327.70,330.83,328.04,331.74,326.74,321.23,317.08,317.08,314.59,320.04,314.77,314.65,316.16,316.78,316.99,320.23,322.07,324.50,312.98,319.89,326.50,329.20,27.20,33.85,67.28,81.73,112.70,158.75,306.10,304.17,317.19,224.54,310.84,312.26,307.21,304.12
2015-11-18 22:14:44.822000,L8,357.94,353.56,355.44,352.53,350.61,354.09,354.03,344.60,354.10,360.57,348.66,351.69,358.38,364.54,364.01,362.39,359.66,360.73,361.08,360.82,366.39,364.69,367.00,367.20,362.13,356.38,352.49,347.10,339.55,349.07,358.25,362.14,361.79,347.21,347.97,348.42,351.67,350.36,350.56,343.51,354.83,345.28,342.66,346.54,346.28,351.00,343.38,350.47,352.35,344.16,344.76,333.06,334.33,349.05,344.43,351.70,346.98,346.55,351.14,351.82,339.15,332.54
2016-01-05 22:14:40.992000,L8,314.78,319.95,325.33,324.78,314.40,316.03,301.93,244.28,283.69,317.04,315.92,303.86,308.17,312.43,318.85,317.05,314.74,316.18,315.17,319.12,316.68,320.04,323.60,323.51,321.83,322.34,322.44,323.52,321.56,326.21,322.01,316.54,313.68,314.51,311.10,312.49,312.12,308.84,312.79,313.66,314.04,319.41,318.72,318.26,311.08,321.03,327.18,326.19,318.57,318.36,313.31,303.82,305.43,306.73,302.10,299.10,306.63,306.08,308.49,308.31,305.87,302.02
2016-02-22 22:14:30.292000,L8,433.90,331.90,380.59,,,,,,340.07,322.57,319.01,356.08,350.03,352.51,360.08,342.84,,,398.45,384.09,383.10,389.00,386.50,325.62,325.28,325.75,326.00,329.20,326.97,331.13,326.87,320.51,321.17,319.95,318.46,317.63,318.09,315.44,318.93,317.69,317.85,320.28,320.22,322.47,318.49,324.55,332.68,334.79,326.55,321.79,317.73,307.68,308.99,308.56,304.82,306.99,310.05,306.52,308.54,312.36,306.84,302.93
2016-03-16 22:20:12.475000,L8,,307.50,318.54,319.17,309.80,310.15,292.42,247.09,,291.37,310.13,293.23,296.00,303.62,305.69,307.79,303.26,301.29,274.39,,310.24,311.33,314.82,313.18,312.26,313.57,310.08,315.95,315.63,318.52,312.97,307.28,304.30,307.51,302.94,303.00,301.28,300.56,299.84,300.60,296.59,306.73,307.25,304.37,298.08,304.51,307.45,312.55,308.33,302.47,302.66,293.18,295.25,293.50,293.41,230.56,286.83,282.35,292.40,290.75,290.60,
2016-03-16 22:20:36.438000,L8,,306.21,316.80,318.56,308.45,307.15,291.47,239.40,,290.82,309.63,292.54,295.09,303.21,305.01,307.12,302.39,300.28,271.86,,309.71,310.69,313.78,312.68,311.84,313.05,309.59,315.40,315.14,318.14,312.62,306.91,303.98,307.28,302.54,303.18,300.79,300.25,299.58,300.19,,,,,296.66,303.76,306.31,312.17,109.93,301.97,302.10,292.88,295.12,293.15,293.40,287.63,286.33,281.32,292.04,290.35,290.23,
2016-04-26 22:14:08.933000,L8,,307.42,315.92,320.43,305.80,307.74,295.09,232.87,251.92,312.19,311.84,296.99,299.16,306.27,312.21,311.65,307.85,308.20,309.45,314.58,313.81,315.74,317.73,319.25,315.14,313.79,315.64,319.78,317.87,317.48,,,294.54,308.13,305.09,307.15,304.43,304.69,305.57,306.21,307.40,312.98,313.63,312.57,306.94,314.79,321.59,323.39,315.20,310.26,303.26,294.28,297.50,300.39,174.89,236.15,299.02,297.63,301.68,253.27,299.94,290.73
2016-05-03 22:20:01.034000,L8,,289.00,307.81,312.91,301.44,294.75,290.88,222.06,,309.85,316.46,302.28,294.88,304.46,309.41,310.19,301.15,304.71,301.90,314.45,313.07,313.53,315.59,314.20,313.06,317.08,314.33,317.87,315.84,321.89,315.36,310.71,307.68,310.92,307.16,305.83,303.45,304.35,304.51,300.34,302.03,310.24,154.43,169.63,67.52,172.25,178.46,168.96,109.37,111.57,213.73,292.93,295.19,297.05,297.11,292.30,257.74,293.90,297.56,293.08,294.08,
2016-05-03 22:20:25.006000,L8,,287.35,306.28,311.79,300.64,294.08,290.39,222.65,,308.90,315.64,301.19,293.73,303.44,308.49,309.33,299.61,303.63,299.60,312.99,312.45,312.69,313.65,312.64,311.99,315.84,313.32,317.33,314.66,320.76,314.06,309.44,305.79,309.64,304.74,304.58,301.81,303.12,303.11,298.96,,309.09,155.02,171.21,70.07,173.79,182.67,172.52,110.15,112.06,218.88,288.77,293.72,295.98,296.21,291.50,296.40,292.58,254.43,291.94,,
2016-05-12 22:14:08.416000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.09,317.93,310.38,303.24,302.72,307.57,294.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 22:20:04.162000,L8,327.34,300.41,315.19,320.35,309.47,299.98,301.12,237.65,277.73,329.30,325.67,309.83,311.35,317.78,319.85,322.91,320.29,325.17,321.28,331.31,329.66,323.01,327.85,331.35,325.57,330.70,327.10,332.33,325.49,333.81,327.78,324.72,321.02,324.89,323.34,320.95,319.79,323.28,322.04,321.86,322.48,325.31,327.88,326.75,323.24,326.44,333.26,335.04,350.16,322.66,321.96,306.18,309.36,310.72,316.29,312.48,312.95,212.01,314.35,315.93,244.39,305.93
2016-06-04 22:20:28.125000,L8,326.34,298.86,314.81,319.74,308.88,299.34,300.56,237.22,276.66,327.62,324.64,308.60,310.27,316.70,318.67,321.61,318.81,323.50,320.30,329.92,328.51,322.10,327.03,329.86,324.27,329.27,326.03,331.46,324.48,332.96,326.70,323.06,318.99,323.31,321.33,319.88,318.39,321.91,320.26,319.83,319.66,323.55,325.61,324.95,321.41,325.03,332.02,334.02,348.88,322.22,319.28,305.15,308.32,309.54,161.62,310.84,310.39,309.50,312.66,314.72,310.45,304.75
2016-06-29 22:14:26.819000,L8,,302.95,314.39,317.58,306.43,295.79,294.51,234.46,282.62,320.64,317.53,304.49,309.46,311.15,313.96,317.51,313.90,316.32,316.76,322.48,325.03,321.46,324.46,327.14,322.79,325.18,324.70,329.15,324.02,331.60,326.68,321.80,318.36,322.76,318.27,315.51,309.07,312.13,308.18,294.06,306.95,318.05,323.73,321.65,316.39,324.99,323.70,292.80,171.18,139.18,306.15,303.00,298.70,300.14,304.72,311.25,307.30,304.57,310.22,309.01,300.07,298.74
2016-07-06 22:20:17.266000,L8,,284.99,304.70,309.49,301.66,286.90,284.35,222.22,,312.29,308.41,294.73,298.47,301.62,286.07,289.87,,,,313.64,316.25,312.71,313.02,320.82,311.56,318.57,315.79,,313.02,325.43,319.24,314.47,311.58,315.19,310.27,306.56,305.94,305.92,304.81,303.01,303.42,311.47,312.63,311.75,305.17,312.57,321.14,320.35,313.57,308.87,309.01,204.39,296.10,299.87,179.70,297.27,299.34,296.21,301.13,300.14,299.18,
2016-07-06 22:20:41.229000,L8,,,299.62,306.96,299.71,284.39,281.43,217.33,,,,,,,,,,,,292.84,313.09,310.21,310.64,317.21,307.90,316.54,302.97,,302.73,322.85,316.22,310.34,309.22,312.25,307.30,,,,,,,,,,,305.94,312.32,316.66,309.96,301.90,306.20,,288.80,297.64,297.40,293.47,,,297.98,293.27,294.36,
2016-07-15 22:14:34.059000,L8,,,,,,,,,,,,,,,,271.76,292.34,307.29,308.19,319.67,320.80,319.80,323.27,324.67,319.95,322.86,321.22,324.09,321.64,326.97,320.01,314.96,,,,,,,,,,,,,,,,,,,141.35,104.30,127.66,170.63,191.50,,,,,,,
2016-07-31 22:14:37.742000,L8,,306.35,312.62,316.46,305.82,294.19,292.87,231.36,259.37,316.08,318.62,305.00,301.01,307.88,310.77,312.17,309.12,310.06,313.86,321.00,320.01,320.01,321.05,322.90,320.62,322.69,320.91,326.18,321.91,329.33,322.53,318.01,315.86,318.85,314.67,313.82,313.20,312.92,311.89,311.86,307.46,313.45,316.37,312.50,306.91,314.54,324.80,143.01,314.37,316.20,313.74,297.76,301.45,303.79,303.70,301.66,305.43,302.60,306.33,308.56,304.15,297.13
2016-08-16 22:14:41.427000,L8,,394.64,392.43,344.99,382.63,368.05,,,,,,,,,,,397.45,395.43,393.41,395.74,398.59,393.65,390.84,386.42,385.48,392.50,395.18,392.34,397.69,399.51,,,,,381.21,378.97,384.25,382.84,390.63,386.58,379.64,384.98,380.20,375.22,369.06,379.16,382.55,383.92,382.60,407.18,398.80,394.06,390.35,367.20,364.01,367.33,364.79,356.64,357.22,354.61,240.58,307.58
2016-09-01 22:14:48.072000,L8,340.24,325.50,332.51,333.52,323.28,326.07,312.68,279.59,283.27,325.36,326.28,317.30,309.46,318.02,321.40,322.61,320.14,318.55,319.18,325.40,321.89,320.43,320.84,321.12,322.09,325.21,325.52,323.98,388.35,332.51,324.38,319.90,381.03,,377.32,383.47,322.11,311.98,317.00,318.06,319.40,321.64,319.29,314.92,316.31,321.48,331.35,330.13,325.27,320.91,315.45,303.32,302.15,303.32,300.75,300.44,307.53,313.44,315.92,315.88,349.36,306.60
2016-09-08 22:20:36.578000,L8,294.52,307.33,323.08,321.19,308.99,306.71,290.99,230.36,247.86,304.70,314.14,297.94,293.20,305.45,302.59,306.27,300.67,298.57,305.27,,,,,,306.26,308.66,280.00,,312.10,317.64,313.37,306.44,301.29,287.50,272.52,271.37,,,,,,,,,,,,316.70,311.00,301.57,303.53,293.03,290.02,296.20,292.23,289.46,233.80,296.76,299.33,298.65,297.26,
2016-09-08 22:21:00.541000,L8,298.89,307.31,322.67,321.07,309.15,309.57,291.07,231.82,247.86,305.90,313.67,297.57,292.97,304.60,303.83,306.36,300.55,300.28,306.12,314.13,306.91,,,,,,,307.13,312.07,317.47,313.34,306.52,300.93,295.37,274.77,273.29,,,,,,,,,,,,317.31,310.75,302.64,303.26,293.53,293.81,178.39,186.52,289.95,297.35,297.06,299.76,299.16,297.43,
2016-11-27 22:20:43.760000,L8,340.81,324.76,322.65,324.17,312.40,314.71,301.64,242.48,288.13,319.26,314.99,308.11,308.78,315.78,322.03,321.39,319.96,319.25,316.60,323.92,316.60,315.47,320.27,315.56,314.99,306.27,322.59,319.10,323.38,327.33,322.65,319.08,311.20,309.67,305.93,310.33,311.62,306.50,313.71,314.28,316.89,319.65,322.54,323.19,320.51,324.96,330.40,328.85,318.59,321.24,311.14,305.46,307.93,308.65,300.55,299.62,310.09,311.67,316.45,317.07,312.72,306.27
2016-11-27 22:21:07.723000,L8,341.09,322.93,321.96,323.47,311.28,312.77,300.66,241.65,286.74,318.55,314.54,307.40,307.91,314.85,321.15,320.77,318.93,318.26,315.97,323.27,316.10,314.30,319.69,314.80,314.63,305.34,320.63,318.40,322.85,326.55,321.69,318.31,310.39,309.16,305.25,310.02,310.91,306.08,313.33,313.86,316.61,319.26,321.87,322.70,319.99,324.54,329.87,327.42,22.72,320.39,310.70,305.20,307.78,308.49,300.48,299.61,310.05,311.72,316.57,317.07,312.51,306.11
2016-12-29 22:20:37.380000,L8,331.82,320.00,320.94,322.49,310.81,314.68,300.31,239.26,287.83,320.41,313.56,304.25,306.78,313.66,320.11,318.69,317.11,318.69,315.65,320.63,314.92,317.25,320.08,317.65,316.07,306.27,323.46,318.10,322.90,327.00,324.21,317.49,313.07,310.11,309.91,310.32,312.69,307.51,313.76,315.22,317.19,319.38,322.83,325.34,320.85,328.98,331.07,328.87,319.76,27.83,313.65,306.53,308.57,309.53,301.05,303.73,311.96,311.71,316.13,317.34,314.72,306.76
2016-12-29 22:21:01.343000,L8,332.71,321.44,321.26,322.97,311.09,314.75,300.65,240.20,286.14,320.55,313.70,304.38,307.03,313.71,320.08,318.69,317.11,318.69,315.62,320.55,314.98,316.99,320.07,317.78,316.17,306.01,323.07,317.66,322.55,326.81,323.99,317.42,312.95,309.91,309.84,310.19,312.69,307.15,313.66,315.16,317.12,319.32,322.62,325.05,320.57,328.65,330.88,328.23,318.54,321.06,313.38,306.19,308.39,309.23,300.75,183.57,311.36,311.03,315.28,316.77,313.67,306.33
2017-01-14 22:20:33.127000,L8,329.32,325.65,323.52,322.92,311.87,314.37,301.25,241.20,287.56,319.58,312.18,304.11,307.06,313.78,319.20,317.06,316.24,315.87,319.25,371.13,355.67,405.81,320.21,317.14,318.06,311.24,322.30,315.37,314.87,323.32,320.52,315.19,308.20,309.61,307.82,310.05,310.73,307.98,314.38,313.00,316.10,316.03,318.36,316.84,315.85,324.56,329.28,329.20,22.99,320.66,312.27,306.84,308.95,308.98,300.74,300.22,309.02,226.08,310.35,316.33,310.98,304.56
2017-01-30 22:20:50.623000,L8,369.86,386.10,326.77,330.70,317.77,321.76,310.11,277.15,277.83,326.60,346.63,310.56,316.04,320.01,325.53,326.02,324.01,325.32,345.55,372.42,399.30,372.74,389.32,383.57,367.99,379.08,389.45,376.67,379.52,332.80,327.62,323.30,315.99,317.35,318.93,316.26,316.91,314.81,353.90,341.74,357.80,321.60,323.28,326.53,324.34,330.88,332.24,333.48,322.83,322.41,313.83,306.99,309.01,308.51,302.82,304.60,309.61,311.65,315.50,316.85,311.54,305.36
2017-02-08 22:14:34.654000,L8,,299.62,315.04,315.60,304.85,305.81,288.04,234.16,244.08,290.62,302.81,294.47,298.90,304.57,308.00,307.47,301.09,304.63,284.93,,,,,,,,,,,,,,,,,,,,,298.51,298.75,22.36,144.45,159.90,294.47,303.60,310.21,311.68,302.76,131.23,129.27,91.38,143.35,175.69,,252.36,295.25,293.63,296.17,296.13,296.91,
2017-02-15 22:20:19.563000,L8,387.07,377.44,385.29,379.10,371.43,374.42,381.15,,,,384.59,386.72,389.43,393.11,397.48,392.06,387.43,383.68,390.14,392.58,388.96,386.21,391.30,384.00,383.51,386.35,375.34,379.00,375.75,378.60,377.96,374.56,372.42,373.44,373.99,375.41,375.20,373.17,372.01,370.17,364.83,364.44,367.80,370.94,377.06,382.44,380.68,378.28,371.38,371.59,365.69,61.41,86.61,120.67,137.54,157.54,197.24,213.22,218.84,233.29,228.79,232.40
2017-02-15 22:20:43.526000,L8,384.58,375.67,384.77,377.76,370.79,372.90,380.57,,,388.74,383.67,385.94,388.88,392.39,396.80,391.66,386.75,383.02,388.90,391.78,388.22,385.87,390.74,383.96,382.91,385.77,375.02,378.17,375.32,377.89,377.59,374.08,371.94,373.04,373.41,374.22,374.57,372.72,371.56,369.89,364.26,364.00,366.94,369.99,376.01,381.45,380.47,377.36,369.66,370.39,364.44,355.57,357.35,357.79,355.15,352.79,357.11,348.30,352.88,346.97,348.18,346.26
2017-04-20 22:19:47.163000,L8,,299.22,302.44,309.57,298.49,288.73,283.81,216.37,,289.60,310.15,296.09,295.20,300.76,291.86,307.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.17,285.74,285.61,287.03,,232.74,294.94,289.53,295.16,290.75,291.95,
2017-04-20 22:20:11.117000,L8,,300.65,303.07,310.42,298.61,287.93,283.03,,,290.19,309.64,295.68,295.05,300.97,293.76,306.62,300.94,300.52,285.49,,,,,,,,,,309.78,314.88,309.98,303.75,293.80,301.40,296.57,299.95,296.26,,,,,,,,150.57,141.17,314.08,314.51,301.66,297.78,133.75,93.60,287.41,288.59,,235.78,295.75,292.23,295.74,291.27,294.70,
2017-05-06 22:19:43.126000,L8,,289.69,309.12,305.80,301.55,289.56,287.42,220.21,,303.74,315.59,301.23,293.03,303.25,292.52,309.21,298.73,305.17,300.99,,,,,,,,,,312.17,318.56,312.57,306.54,298.23,302.91,300.01,303.26,299.68,,,,,,,,301.30,312.59,319.52,320.88,302.25,304.09,154.72,94.96,149.17,184.96,,235.50,297.64,295.41,297.60,296.78,298.65,
2017-05-06 22:20:07.089000,L8,,290.00,308.55,305.81,301.07,289.21,286.24,219.57,,307.61,314.99,298.94,291.83,302.39,292.93,308.00,298.18,304.29,301.34,,,,,,,,,,311.69,317.74,312.27,306.23,298.01,302.58,299.59,302.58,299.37,,,,,,,302.53,301.53,312.63,319.41,320.10,303.05,131.13,156.06,94.24,145.20,183.44,,237.00,297.99,295.39,249.30,297.68,298.94,292.58
2017-05-22 22:19:54.607000,L8,340.08,320.02,325.75,330.67,318.04,315.14,304.77,244.83,299.60,326.11,324.86,314.94,311.64,316.64,320.97,321.94,321.53,324.06,320.25,326.42,324.07,323.05,324.92,325.60,325.73,321.47,326.87,318.14,326.02,330.16,324.20,319.98,314.49,316.32,316.62,318.37,316.93,317.73,320.60,317.08,383.75,,,,46.99,165.34,143.70,,,,,305.42,306.27,307.80,302.19,352.65,355.52,353.81,,,,
2017-05-22 22:20:18.574000,L8,338.82,319.24,324.74,329.78,317.29,314.09,303.92,243.40,299.36,325.56,324.58,314.16,311.50,316.35,320.73,321.79,321.10,323.54,320.20,326.30,323.63,322.81,324.87,325.76,325.51,321.23,326.48,318.09,325.93,329.82,324.34,319.83,313.94,316.52,316.37,318.14,316.67,317.49,321.03,317.33,385.75,,,,100.63,169.02,152.91,,,,,305.79,306.83,308.20,302.38,351.39,354.95,353.38,,,,
2017-06-07 22:20:02.952000,L8,,,307.83,313.67,300.71,288.54,284.31,224.97,,312.25,309.40,297.08,296.30,301.99,289.12,306.18,,,,,,,,,,,,,313.75,320.14,313.23,306.09,302.67,304.57,303.30,304.38,302.86,,,302.80,304.02,306.24,279.30,303.20,305.80,311.67,316.77,314.67,296.19,301.45,,294.96,295.38,298.43,277.73,287.89,297.42,295.48,298.39,295.44,296.92,
2017-06-07 22:20:26.915000,L8,336.29,308.93,318.09,323.87,309.71,303.00,300.77,240.40,288.86,329.86,321.76,308.83,312.02,318.74,317.12,321.02,315.90,322.44,319.84,326.31,324.32,322.02,324.89,324.61,322.26,318.19,325.58,316.96,327.77,331.86,326.97,320.61,319.10,316.82,317.04,316.96,317.43,312.36,319.09,316.93,317.75,319.86,322.82,325.28,322.36,328.62,334.88,331.15,317.55,323.02,314.81,305.01,305.90,308.79,302.10,304.33,314.97,309.74,310.78,312.94,309.30,305.32
2017-07-02 22:14:23.696000,L8,,,,,,,,,277.92,317.73,313.36,297.72,302.64,307.88,294.23,312.61,302.49,308.29,,,,,,,,,,301.18,317.63,321.78,316.92,312.69,310.05,308.79,310.93,309.89,303.44,,283.08,305.46,302.98,308.77,311.81,313.59,314.11,319.33,324.90,323.91,310.65,312.99,306.75,300.85,299.57,289.94,220.88,,,,,,,
2017-08-03 22:14:35.682000,L8,341.20,313.87,320.84,326.63,312.01,310.96,303.81,240.04,285.61,325.84,324.28,315.65,305.66,319.60,321.00,321.34,318.99,323.63,322.12,328.14,325.88,326.04,328.08,327.55,324.83,323.40,327.78,320.36,328.20,332.43,327.77,322.27,319.24,318.46,317.54,319.98,316.28,312.93,320.82,318.19,317.88,319.81,323.64,326.65,325.82,328.76,331.10,333.15,325.38,321.47,318.07,84.71,111.65,309.58,303.49,301.45,315.91,318.84,317.70,316.55,313.63,314.36
2017-09-27 22:20:36.380000,L8,372.17,369.41,349.86,347.19,342.67,340.64,321.62,273.01,345.24,360.52,335.91,349.37,354.25,350.43,356.58,355.09,353.24,365.07,349.01,357.70,353.40,362.39,364.84,366.73,363.35,361.15,364.26,360.21,357.74,359.74,354.95,355.45,387.06,348.80,355.56,352.76,368.71,355.83,361.57,351.23,342.37,356.23,360.82,354.00,381.98,362.93,368.35,354.32,350.31,345.77,351.19,344.25,332.77,337.96,332.21,349.07,340.35,345.47,341.46,351.60,352.17,357.09
2017-09-27 22:21:00.343000,L8,368.76,365.99,344.12,341.71,327.57,334.98,318.73,269.89,342.13,357.90,332.46,346.41,351.34,341.11,345.05,344.74,342.94,357.88,341.89,351.17,347.45,357.73,357.36,362.38,360.19,358.44,361.59,357.26,353.74,355.01,348.76,347.12,346.37,340.76,333.74,340.23,364.96,350.69,355.56,346.32,338.54,352.18,355.02,348.40,371.73,356.42,365.52,345.23,330.25,339.68,316.00,339.98,329.37,141.47,317.76,310.53,333.54,342.83,328.61,345.30,324.09,321.10
2017-10-29 22:20:41.555000,L8,338.11,330.11,330.08,327.51,317.23,319.23,310.27,250.98,294.50,324.56,317.46,313.41,313.81,318.89,324.74,325.94,323.12,324.87,380.83,387.61,388.54,396.25,398.60,328.67,326.91,322.52,327.78,318.75,326.48,331.33,327.12,323.12,316.85,320.56,317.20,319.72,316.36,316.27,321.52,318.30,317.74,323.54,324.28,326.02,323.53,327.77,331.43,333.23,322.30,322.01,313.76,307.23,309.30,158.77,303.01,301.86,311.76,311.51,314.13,315.19,311.44,309.41
2017-10-29 22:21:05.518000,L8,337.69,329.25,328.89,326.60,316.16,318.19,308.97,250.67,293.36,322.86,316.42,311.88,311.89,317.70,323.51,324.38,320.19,322.62,379.33,386.34,387.30,394.88,396.94,327.79,326.10,320.63,326.92,317.14,324.04,329.13,325.99,322.30,315.72,318.63,316.18,317.28,314.84,315.05,319.59,317.32,316.86,321.23,323.12,323.52,321.75,325.72,330.38,331.69,320.36,320.92,313.21,306.44,308.48,158.73,302.22,184.16,310.38,309.81,236.64,313.83,310.81,308.07
2017-11-30 22:20:32.227000,L8,332.11,327.25,326.34,323.93,312.48,316.37,304.39,239.93,294.86,320.99,314.05,308.06,311.26,315.05,322.01,323.12,319.41,319.00,318.83,322.61,323.52,323.40,325.67,327.96,326.05,321.35,326.06,316.65,322.82,328.88,326.63,321.52,315.36,318.84,316.56,319.62,315.14,314.84,320.47,319.04,319.75,322.80,324.93,324.18,323.91,330.47,332.76,334.81,325.21,322.33,316.17,313.74,315.15,314.81,304.65,187.42,316.04,313.62,315.75,317.09,313.79,311.98
2017-11-30 22:20:56.190000,L8,333.17,327.50,327.12,324.24,312.65,316.60,305.41,240.73,294.54,321.15,314.01,308.45,311.05,314.85,321.85,322.68,319.36,318.88,318.40,322.39,323.53,323.26,325.54,327.64,325.99,320.96,325.89,316.22,321.81,328.23,325.97,320.92,314.66,318.08,315.94,318.63,314.63,313.73,319.44,318.49,318.81,321.94,323.97,323.13,322.96,328.94,332.24,334.18,324.42,321.93,315.84,312.44,313.88,313.85,304.21,300.65,314.58,312.20,314.52,316.19,312.16,310.44
