dates,nzd0379-0000,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040,nzd0379-0001
2022-05-05 22:13:06+00:00,291.08,323.455,320.84000000000003,306.8209090909091,311.955,308.59749999999997,316.5028571428571,311.7714285714286,308.1842857142857,311.72375,303.9175,305.6471428571428,276.735,266.514,315.09999999999997,283.978,307.48,315.1666666666667,307.40000000000003,323.45,304.834,306.6,312.81,321.436,340.74800000000005,308.8314285714286,307.4316666666667,308.38,286.78833333333336,310.1842857142857,307.8071428571429,307.055,313.06,319.06666666666666,344.816,335.158,201.89499999999998,317.2816666666667,223.9466666666667,211.5575,314.2516666666666
2022-05-28 22:19:06+00:00,291.08,323.455,320.84000000000003,304.42833333333334,305.52,305.6455555555556,312.96000000000004,308.18125,304.72125,308.49222222222227,300.9422222222222,300.98875,275.8314285714286,260.2916666666667,315.09999999999997,279.0466666666667,299.65333333333336,310.1171428571429,301.62142857142857,323.45,304.834,306.6,312.81,321.436,340.74800000000005,298.32625,303.1114285714285,303.115,281.0942857142857,310.1842857142857,307.8071428571429,307.055,313.06,319.06666666666666,344.816,335.158,201.89499999999998,317.2816666666667,217.12,208.18200000000002,314.2516666666666
2022-06-21 22:19:48+00:00,291.08,323.455,320.84000000000003,302.3730769230769,303.854,303.02599999999995,310.1688888888889,302.28444444444443,302.6222222222222,305.962,298.802,296.96555555555557,274.59250000000003,256.21285714285716,315.09999999999997,274.07714285714286,293.13142857142856,304.93125,301.62142857142857,323.45,304.834,306.6,312.81,321.436,340.74800000000005,298.32625,298.955,299.29999999999995,278.06375,310.1842857142857,307.8071428571429,307.055,313.06,319.06666666666666,344.816,335.158,201.89499999999998,317.2816666666667,217.12,208.18200000000002,314.2516666666666
2022-06-22 22:13:14+00:00,291.08,323.455,320.84000000000003,301.05571428571426,302.98454545454547,301.8372727272727,308.54,301.146,301.488,304.49636363636364,297.4645454545455,294.804,274.0222222222222,253.97125,315.09999999999997,271.76875,288.4475,302.48777777777775,294.8825,323.45,304.834,306.6,312.81,321.436,340.74800000000005,298.32625,298.955,296.86199999999997,276.3566666666667,306.55125000000004,304.15875,303.50428571428574,308.88714285714286,319.06666666666666,344.816,335.158,201.89499999999998,317.2816666666667,213.32600000000002,208.18200000000002,314.2516666666666
2022-07-31 22:19:39+00:00,291.08,319.44,314.1816666666667,295.7061538461538,300.04,303.6033333333333,309.8863636363636,303.6027272727273,301.488,305.6725,298.71250000000003,295.9209090909091,274.0222222222222,253.97125,315.20714285714286,271.76875,288.4475,304.26300000000003,294.8825,319.81166666666667,307.51,305.37,316.02500000000003,320.32666666666665,339.79333333333335,298.32625,298.955,296.86199999999997,276.3566666666667,306.55125000000004,304.15875,303.50428571428574,308.88714285714286,319.38714285714286,346.49500000000006,333.2733333333333,201.89499999999998,317.8528571428572,213.32600000000002,208.18200000000002,311.39000000000004
2022-08-09 22:13:34+00:00,291.08,319.44,314.1816666666667,294.38642857142855,298.875,303.6033333333333,307.74833333333333,303.6027272727273,299.58454545454543,303.8869230769231,298.71250000000003,295.9209090909091,272.355,250.63,315.20714285714286,269.7577777777778,285.39666666666665,304.26300000000003,294.8825,319.81166666666667,307.51,305.37,316.02500000000003,320.32666666666665,339.79333333333335,298.32625,296.17555555555555,294.14818181818185,274.652,303.74666666666667,300.96333333333337,297.3625,305.89875,319.38714285714286,346.49500000000006,333.2733333333333,203.37333333333333,317.8528571428572,210.09,206.15833333333333,311.39000000000004
2022-09-09 22:20:11+00:00,291.08,323.4125,320.4575,289.326,295.76300000000003,299.40777777777777,296.24666666666667,300.34333333333336,288.84749999999997,295.973,289.78222222222223,294.91222222222217,269.64125,243.095,313.526,264.1857142857143,271.97428571428566,290.1928571428572,271.48199999999997,312.63,310.808,297.86,311.005,325.312,340.84666666666664,275.71400000000006,286.24142857142857,276.53375,271.0775,288.2483333333334,284.08500000000004,286.2816666666667,294.59,318.75333333333333,345.5975,318.2966666666666,209.04500000000002,309.87399999999997,229.63714285714286,205.988,311.8675
2022-11-13 22:13:53+00:00,,327.2800000000001,330.675,285.24,296.3916666666667,302.4,295.492,304.342,284.53499999999997,291.34800000000007,288.3025,296.20399999999995,265.785,230.775,329.70500000000004,251.98250000000004,257.7924999999999,287.9075,257.33,301.62,329.71,299.22,332.1,350.1333333333334,335.02,224.79,273.66333333333336,269.2425,256.4475,281.21500000000003,277.0100000000001,268.285,284.41499999999996,341.81999999999994,357.37,323.85,206.33,326.03499999999997,233.905,195.36,319.79999999999995
2023-01-08 22:13:48+00:00,,327.2766666666667,332.6666666666667,293.225,322.81,330.28499999999997,303.78999999999996,345.75333333333333,280.55,300.5350000000001,332.31,339.1766666666667,257.35,223.9,334.8766666666667,253.67,260.99,338.905,,301.62,336.34,299.22,332.1,351.28000000000003,343.94,,273.94,267.01,259.31,281.31,275.4,254.37,284.98,344.5666666666666,355.48,337.32500000000005,206.33,333.0,296.66,196.04,321.67
2023-01-15 22:19:53+00:00,,327.2766666666667,332.6666666666667,293.225,327.994,337.3766666666667,303.78999999999996,348.74,280.55,300.5350000000001,338.9533333333333,342.93499999999995,257.35,223.9,335.8525,253.67,260.99,345.15000000000003,,301.62,338.955,299.22,344.255,353.65,346.37000000000006,,273.94,267.01,259.31,281.31,275.4,254.37,284.98,344.5666666666666,355.48,337.32500000000005,206.33,335.21500000000003,309.725,196.04,321.67
2023-01-16 22:13:46+00:00,,327.2766666666667,332.6666666666667,288.00000000000006,327.994,337.3766666666667,298.3233333333333,348.74,282.21500000000003,295.2366666666667,338.9533333333333,342.93499999999995,265.305,228.015,335.8525,265.33,274.23,345.15000000000003,270.4,301.62,338.955,283.755,344.255,341.1383333333333,346.37000000000006,289.63,279.28499999999997,267.01,262.95500000000004,285.34000000000003,278.44,267.865,284.98,344.5666666666666,355.48,337.32500000000005,206.33,335.21500000000003,309.725,196.04,321.67
2023-01-23 22:19:56+00:00,,327.05,333.7825,288.00000000000006,332.5933333333333,342.39250000000004,298.3233333333333,350.724,282.21500000000003,295.2366666666667,340.9625,342.93499999999995,265.305,228.015,339.66999999999996,265.33,274.23,347.16499999999996,270.4,301.62,342.716,283.755,344.255,341.1383333333333,347.675,289.63,279.28499999999997,267.01,262.95500000000004,285.34000000000003,278.44,267.865,284.98,346.0225,354.59999999999997,344.79,206.33,335.726,309.725,196.04,322.3125
2023-02-08 22:20:06+00:00,,332.79,340.7366666666667,283.86,348.34999999999997,337.08500000000004,295.71,356.36249999999995,291.56,292.15999999999997,350.46999999999997,354.88333333333327,280.455,232.13,345.625,283.33000000000004,293.555,356.13999999999993,282.6,294.74,348.1725,277.64,356.41,338.8333333333333,351.8933333333334,292.4,284.63,,266.6,289.37,281.48,281.36,,354.26,354.50333333333333,355.26000000000005,,332.504,341.355,,329.10333333333335
2023-02-16 22:19:49+00:00,,332.79,340.7366666666667,283.86,348.34999999999997,325.81800000000004,291.7133333333333,356.36249999999995,291.56,285.4633333333333,350.46999999999997,354.88333333333327,273.84666666666664,221.08499999999998,345.625,277.6266666666667,284.27,356.13999999999993,277.19,275.36,348.1725,268.79,356.41,338.8333333333333,351.8933333333334,287.43666666666667,281.28999999999996,264.33,260.80500000000006,289.37,281.48,281.36,,354.26,354.50333333333333,355.26000000000005,241.67,332.504,341.355,,329.10333333333335
2023-02-24 22:19:51+00:00,304.28,330.0875,333.66749999999996,294.1166666666667,341.12199999999996,324.1366666666667,299.235,356.36249999999995,300.3966666666667,285.4633333333333,341.1425,354.88333333333327,273.84666666666664,221.08499999999998,339.00200000000007,277.6266666666667,284.27,347.6875,277.19,275.36,340.942,268.79,338.25,336.63428571428574,347.0425,287.43666666666667,281.28999999999996,264.33,260.80500000000006,301.995,296.475,299.94,,348.73,351.245,345.65000000000003,241.67,330.18833333333333,338.992,,321.345
2023-03-05 22:13:37+00:00,304.28,326.182,330.518,301.37,342.0933333333333,326.2842857142858,308.384,356.828,300.3966666666667,285.4633333333333,341.892,349.33,273.84666666666664,221.08499999999998,339.48,277.6266666666667,284.27,346.546,277.19,275.36,340.61833333333334,268.79,336.66,336.79,345.56399999999996,287.43666666666667,281.28999999999996,264.33,260.80500000000006,309.8966666666667,307.93,317.41333333333336,,348.73,351.245,345.65000000000003,241.67,329.34285714285716,339.41833333333335,,317.732
2023-03-13 22:13:22+00:00,304.28,321.545,326.03999999999996,294.974,333.1433333333333,318.7442857142857,308.384,354.91499999999996,300.3966666666667,284.73,341.892,343.96666666666664,272.6,222.32000000000002,338.664,274.995,282.2275,346.546,275.0075,275.36,341.03599999999994,265.065,336.66,334.0342857142858,345.56399999999996,285.15250000000003,280.7833333333333,267.13,260.0366666666667,309.8966666666667,307.93,317.41333333333336,,344.1966666666667,348.3766666666666,345.65000000000003,242.66,329.1016666666667,337.918,238.98,312.75
2023-03-21 22:13:31+00:00,304.28,321.545,326.03999999999996,291.15000000000003,325.56857142857143,313.87375000000003,308.384,354.91499999999996,300.3966666666667,281.57399999999996,341.892,343.96666666666664,269.302,222.2025,338.664,271.11800000000005,278.51,346.546,275.0075,275.36,341.03599999999994,265.065,336.66,334.0342857142858,345.56399999999996,280.46999999999997,279.6925,264.85999999999996,257.92,309.8966666666667,307.93,317.41333333333336,,344.1966666666667,348.3766666666666,345.65000000000003,234.33,329.1016666666667,337.918,224.04500000000002,312.75
2023-03-28 22:19:33+00:00,304.28,318.816,321.92999999999995,293.5,323.58625,313.8622222222223,309.58166666666665,346.66999999999996,304.415,286.93333333333334,336.31,333.22249999999997,275.06,222.2025,332.26666666666665,271.11800000000005,284.88,341.3766666666666,281.56399999999996,275.36,334.5416666666667,265.065,331.005,331.4975,342.9316666666667,286.71666666666664,287.754,264.85999999999996,257.92,309.1275,306.405,317.41333333333336,323.57,338.91,345.86749999999995,338.3825,234.33,326.96714285714285,336.4483333333333,224.04500000000002,309.13199999999995
2023-03-29 22:13:12+00:00,304.28,318.816,299.85166666666663,291.1275,319.81,310.776,305.9714285714286,333.69,297.194,285.84,327.09714285714284,319.066,274.2271428571429,222.92799999999997,322.4271428571428,269.21833333333336,284.5142857142857,330.84714285714284,279.21666666666664,275.36,315.44,262.316,315.656,323.0911111111111,328.9271428571428,285.7342857142857,287.0233333333333,265.3275,257.496,293.552,290.942,317.41333333333336,323.57,338.91,345.86749999999995,322.432,229.8,314.64375,322.6614285714286,218.63666666666666,309.13199999999995
2023-04-06 22:13:21+00:00,304.28,318.816,284.4714285714286,289.6611111111111,316.522,308.4472727272727,302.005,323.0785714285715,293.805,285.25874999999996,320.5925,309.565,273.02875,224.885,315.1925,268.62714285714287,281.6025,318.6275,279.21666666666664,275.36,304.815,260.38166666666666,304.98,316.409,321.4825,284.87375,284.11857142857144,261.72200000000004,255.03333333333333,283.18333333333334,278.86,317.41333333333336,323.57,338.91,345.86749999999995,304.3,231.92399999999998,305.3744444444444,312.14375,218.2275,309.13199999999995
2023-04-13 22:19:26+00:00,304.28,318.816,271.91249999999997,284.959,312.76454545454544,306.0966666666667,299.5988888888889,315.5225,288.54857142857145,284.03333333333336,314.19444444444446,302.8742857142857,272.04999999999995,224.9,306.7366666666667,267.18125000000003,279.44,313.1411111111111,276.22285714285715,275.36,298.80111111111114,259.13,304.98,316.409,310.9455555555556,283.9122222222222,283.49125,262.24,254.96285714285713,277.2642857142857,271.17285714285714,317.41333333333336,323.57,338.91,345.86749999999995,290.23857142857145,229.455,295.88800000000003,300.9177777777778,214.88400000000001,309.13199999999995
2023-04-14 22:12:57+00:00,304.28,318.816,261.50444444444446,284.1690909090909,310.79833333333335,304.40615384615387,297.511,311.71555555555557,286.5475,283.96500000000003,309.40999999999997,298.385,271.901,224.62375,299.637,266.7577777777778,277.662,309.062,275.06875,267.84666666666664,293.816,258.3725,298.8514285714286,310.89727272727276,303.486,282.931,282.7088888888889,262.7185714285714,254.21375,271.0975,265.8725,317.41333333333336,323.57,338.91,345.86749999999995,282.17375,228.62285714285713,289.39,292.332,212.87166666666667,309.13199999999995
2023-05-23 22:18:53+00:00,304.28,318.816,253.171,283.695,308.5723076923077,302.65999999999997,296.7018181818182,308.71999999999997,286.12888888888887,283.96181818181816,306.24,295.32666666666665,271.7927272727273,225.61777777777777,293.3190909090909,265.25600000000003,276.59272727272725,306.64,274.17777777777775,265.945,293.816,258.3725,298.8514285714286,304.033,295.47272727272724,280.05,282.805,263.735,254.53111111111113,271.0975,265.8725,317.41333333333336,323.57,338.91,345.86749999999995,282.17375,223.01749999999998,281.6616666666667,284.01363636363635,210.3742857142857,309.13199999999995
2023-05-24 22:12:53+00:00,304.28,318.816,253.171,283.4676923076923,307.37928571428574,301.60133333333334,296.10833333333335,306.3690909090909,285.866,283.76666666666665,303.73083333333335,292.566,271.15916666666664,226.408,293.3190909090909,263.6918181818182,275.84499999999997,304.4375,274.17777777777775,265.945,293.816,258.3725,298.8514285714286,304.033,295.47272727272724,280.05,281.8727272727273,264.4222222222222,254.629,271.0975,261.78333333333336,317.41333333333336,323.57,338.91,345.86749999999995,282.17375,223.01749999999998,274.9192307692308,276.79083333333335,208.13875,309.13199999999995
2023-06-08 22:19:00+00:00,304.28,318.816,247.0672727272727,283.07714285714286,306.27733333333333,300.518125,295.5723076923077,304.4891666666667,285.53181818181815,283.7769230769231,301.62384615384616,290.7890909090909,271.2746153846154,226.8709090909091,287.9875,262.73833333333334,275.5369230769231,302.62538461538463,273.515,265.945,293.816,257.6711111111111,293.84625,304.033,295.47272727272724,275.1475,281.8333333333333,265.238,254.8709090909091,266.46666666666664,258.711,317.41333333333336,303.275,327.784,339.168,282.17375,220.6511111111111,269.19357142857143,270.87076923076927,206.64,309.13199999999995
2023-06-09 22:12:48+00:00,304.28,318.816,247.0672727272727,283.21866666666665,305.428125,299.77,295.21500000000003,303.1976923076923,285.97083333333336,283.9378571428571,300.13642857142855,289.1741666666667,271.30642857142857,227.66750000000002,283.62538461538463,262.0823076923077,274.83,301.4985714285714,273.00454545454545,266.096,290.2709090909091,257.673,290.72,304.033,285.84999999999997,275.4069230769231,282.02153846153846,266.1727272727273,255.19833333333335,266.46666666666664,258.711,309.055,297.25,320.8433333333333,334.65166666666664,282.17375,216.80299999999997,264.48466666666667,265.7207142857143,205.471,309.13199999999995
2023-06-16 22:18:54+00:00,304.28,318.816,247.0672727272727,282.91875,304.5847058823529,298.9422222222222,294.6693333333333,303.1976923076923,285.43461538461537,283.75266666666664,298.17066666666665,287.66846153846154,271.3306666666667,227.81,279.85714285714283,260.9042857142857,273.85133333333334,301.4985714285714,273.00454545454545,266.096,290.2709090909091,257.673,290.72,304.033,285.84999999999997,275.4069230769231,282.02153846153846,266.65416666666664,255.1076923076923,266.46666666666664,258.711,309.055,297.25,320.8433333333333,334.65166666666664,282.17375,216.80299999999997,260.131875,260.8953333333333,204.36363636363637,309.13199999999995
2023-07-27 22:13:02+00:00,304.28,313.47999999999996,223.41199999999998,283.30812499999996,294.4933333333334,291.8194117647059,294.9193333333333,288.18545454545455,286.04692307692306,283.924,284.7846153846154,276.34999999999997,271.56333333333333,228.1530769230769,262.52916666666664,259.7135714285714,273.51533333333333,286.5125,273.35636363636365,266.02166666666665,266.5755555555556,257.074,280.94888888888886,288.0625,258.658,274.77846153846156,282.4353846153846,267.5146153846154,254.64230769230772,263.60375,256.18111111111114,309.3025,296.275,306.1525,326.0625,257.81166666666667,216.30545454545455,238.60500000000002,244.13071428571428,203.68499999999997,298.66999999999996
2023-08-20 22:13:23+00:00,304.28,313.47999999999996,219.65090909090912,282.6375,294.21562500000005,291.525,294.29857142857145,287.61833333333334,284.52153846153846,283.35571428571427,282.9271428571429,275.89,271.22285714285715,230.05076923076922,262.64,257.2761538461539,271.7214285714286,286.1969230769231,271.48699999999997,261.35249999999996,264.922,254.29222222222222,278.92600000000004,286.2214285714286,253.75181818181818,272.2625,281.6976923076923,267.5615384615385,254.28846153846155,259.84777777777776,253.92199999999997,309.3025,296.275,306.1525,326.0625,257.81166666666667,213.58636363636361,232.08857142857144,235.3407142857143,203.55923076923077,298.66999999999996
2023-08-27 22:19:35+00:00,,309.22999999999996,208.48090909090908,278.6925,292.72,289.55625000000003,291.8514285714286,287.43307692307695,281.7515384615385,283.50866666666667,280.19714285714286,275.63428571428574,271.466,229.93571428571428,259.3315384615385,257.9685714285714,272.33733333333333,282.71,270.8754545454545,261.35249999999996,259.572,255.189,273.135,276.53714285714284,244.17454545454547,272.83076923076925,281.92357142857145,267.82428571428574,254.55928571428572,250.67444444444448,245.90900000000002,306.23,294.442,296.8975,321.07,244.08799999999997,213.6883333333333,224.83214285714286,227.14357142857145,203.62857142857143,298.9699999999999
2023-08-28 22:13:20+00:00,,309.22999999999996,207.56416666666667,278.625294117647,292.55529411764707,289.2082352941176,291.476,286.855,281.2185714285714,283.53625,279.5866666666667,275.00533333333334,271.47125,229.91400000000002,260.2114285714286,258.0473333333333,273.303125,282.39285714285717,270.4658333333333,261.35249999999996,258.29454545454547,254.85454545454542,272.06636363636363,276.53714285714284,241.70416666666665,273.21999999999997,282.056,268.0493333333333,254.672,248.727,244.48727272727274,306.23,294.442,296.8975,321.07,244.08799999999997,213.61461538461538,224.50933333333333,226.63600000000002,203.43400000000003,298.9699999999999
2023-09-29 22:13:26+00:00,,,188.009,274.82615384615383,289.3469230769231,285.3230769230769,285.95923076923077,280.7475,280.11923076923074,284.0884615384615,273.87,270.17,272.1976923076923,236.22384615384618,252.8466666666667,260.1792307692308,272.3284615384615,276.65000000000003,267.69899999999996,263.774,254.38,257.35299999999995,262.56,262.31800000000004,226.577,270.94272727272727,279.5175,268.84384615384613,253.6846153846154,228.8075,229.39999999999998,286.91,287.78200000000004,288.18,315.31333333333333,215.0766666666666,210.98000000000002,209.54153846153847,207.41250000000002,202.30846153846156,
2023-10-07 22:13:32+00:00,290.28,288.66,187.54444444444442,276.95384615384614,291.1953846153846,287.8230769230769,289.64076923076925,285.88166666666666,283.53000000000003,287.11307692307696,277.1023076923077,273.9569230769231,275.71,242.15307692307695,256.68666666666667,263.3630769230769,277.3192307692307,284.04833333333335,271.78090909090906,271.47999999999996,262.24888888888887,262.685,269.4588888888889,273.602,233.204,275.96999999999997,285.37916666666666,273.66153846153844,254.59833333333336,228.4457142857143,230.76874999999998,292.1875,294.315,300.4775,322.90250000000003,251.63000000000002,208.036,207.735,204.5845454545455,201.08416666666668,288.4
2023-11-23 22:19:53+00:00,291.42499999999995,294.52,191.24833333333333,282.976,296.834,293.649,295.3,294.0377777777778,291.39300000000003,293.78200000000004,284.457,281.39,284.855,257.62800000000004,271.207,273.084,289.855,288.04375,282.26444444444445,291.32,274.42125,270.7366666666666,275.8044444444444,278.0575,249.53875,285.4711111111111,294.0466666666667,282.993,254.88625000000002,225.888,232.652,302.298,301.8557142857143,300.4775,330.20799999999997,323.3,225.98000000000002,208.405,203.72714285714287,202.60125000000002,292.02
2024-02-20 22:13:31+00:00,292.0933333333333,297.45,196.42,288.68333333333334,305.575,307.615,305.1566666666667,304.68833333333333,301.64666666666665,307.27333333333337,300.665,294.9566666666667,299.37833333333333,289.985,302.9116666666667,297.185,313.8316666666667,299.22200000000004,296.695,310.3025,291.6033333333333,286.71666666666664,290.78833333333336,296.395,289.56166666666667,310.615,309.57166666666666,300.6616666666667,252.67333333333337,223.40666666666667,232.86999999999998,315.11,315.57399999999996,324.1266666666666,343.015,326.015,269.56399999999996,220.07333333333335,217.1550000000001,213.2166666666667,295.92333333333335
2024-03-23 22:13:31+00:00,292.0933333333333,297.45,202.19,300.76,313.8125,319.455,314.29499999999996,315.89500000000004,313.3825,311.34,305.37,300.63,304.294,303.078,309.434,304.86800000000005,319.322,304.7325,303.92999999999995,310.3025,311.395,292.126,296.37800000000004,309.97666666666663,323.92499999999995,326.44000000000005,322.16499999999996,315.3825,243.69,206.96,237.0,315.11,322.69,338.63,350.18666666666667,326.015,306.76,223.21,,234.41,295.92333333333335
2024-04-07 22:19:11+00:00,293.0,301.845,,307.33500000000004,322.27,317.5833333333333,310.46666666666664,310.09,308.80333333333334,304.67,298.395,295.4825,297.76500000000004,284.47249999999997,302.3275,296.26750000000004,312.16999999999996,294.5733333333333,299.85,328.87,327.11999999999995,283.39500000000004,289.115,333.95,340.21,339.24500000000006,318.57666666666665,316.8933333333334,257.51,230.03,231.32,329.01000000000005,336.755,339.89,352.445,328.73,349.48,199.25,222.6,203.2,299.685
2024-05-10 22:13:00+00:00,293.0,301.845,187.68,298.26666666666665,312.1266666666666,309.92,305.0,304.26,303.32,300.832,293.902,291.088,292.238,275.12600000000003,288.978,288.24,302.46999999999997,290.35249999999996,293.256,328.87,327.11999999999995,283.39500000000004,289.115,333.95,340.21,339.24500000000006,304.7675,300.5225,247.08500000000004,230.18,231.125,329.01000000000005,336.755,339.89,352.445,328.73,349.48,195.635,213.32,200.22,299.685
2024-06-03 22:12:29+00:00,293.43,303.31,221.555,291.19666666666666,304.26666666666665,300.325,297.655,295.7475,295.8375,293.81800000000004,286.49,281.71,280.65,253.958,275.314,273.5880000000001,288.62199999999996,288.97799999999995,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,289.9625,282.13,251.77333333333334,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,195.43666666666664,210.58,199.61333333333334,303.73
2024-06-27 22:12:28+00:00,293.43,303.31,221.555,291.19666666666666,304.26666666666665,300.325,297.655,295.7475,292.194,291.72499999999997,282.63666666666666,278.64166666666665,276.12166666666667,250.365,275.314,266.9866666666667,281.60166666666663,286.24666666666667,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,289.9625,282.13,251.77333333333334,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,195.43666666666664,210.58,199.61333333333334,303.73
2024-07-12 22:19:00+00:00,293.43,303.31,221.555,287.45,291.65999999999997,294.674,295.29200000000003,295.7475,290.865,290.5242857142857,281.2214285714286,276.56714285714287,274.61,247.4257142857143,275.314,263.58000000000004,278.64714285714285,284.11857142857144,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,286.58000000000004,279.486,252.66750000000002,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,195.43666666666664,206.2175,199.61333333333334,303.73
2024-07-13 22:12:50+00:00,293.43,303.31,225.47333333333336,285.668,291.464,291.0316666666667,294.12833333333333,293.198,290.2685714285714,289.62375,278.86,275.44625,272.82,245.185,275.314,261.25125,278.64714285714285,283.22375,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,283.58166666666665,277.92,253.17200000000003,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,195.43666666666664,206.2175,199.61333333333334,303.73
2024-07-20 22:19:02+00:00,293.43,303.31,225.47333333333336,284.3633333333333,291.4066666666667,288.14714285714285,292.8157142857143,291.25333333333333,289.15125,288.43888888888887,276.2655555555555,273.7555555555556,270.5911111111111,243.2411111111111,275.314,259.59000000000003,276.205,283.22375,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,280.9942857142857,275.8642857142857,250.715,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,193.55,203.93599999999998,199.61333333333334,303.73
2024-07-21 22:13:00+00:00,293.43,303.31,225.47333333333336,283.13571428571424,290.8342857142857,285.8,291.76875,291.25333333333333,287.8833333333333,287.65500000000003,274.674,273.7555555555556,268.821,241.67400000000004,275.314,258.149,273.84,281.4811111111111,278.706,316.96,319.47,267.925,274.735,333.95,337.81,343.36,278.67375,274.31875,251.20000000000002,230.18,231.125,315.28,326.41,339.89,345.46,328.73,346.96,193.55,203.93599999999998,199.61333333333334,303.73
2024-08-06 22:12:57+00:00,293.43,303.31,225.47333333333336,282.315,289.77875,284.5077777777778,291.0988888888889,289.7642857142857,287.491,287.25363636363636,273.9372727272727,273.094,267.9554545454546,240.51727272727274,267.90833333333336,257.5618181818182,272.92600000000004,281.053,271.51666666666665,316.96,319.47,267.925,274.735,333.95,337.81,343.36,277.4088888888889,273.3722222222222,251.62875,230.82000000000002,231.03,315.28,326.41,339.89,345.46,328.73,346.96,195.606,203.05166666666665,198.4675,303.73
2024-09-07 22:13:18+00:00,,305.0,246.95,282.81874999999997,289.01,282.4588888888889,291.54555555555555,289.8957142857143,287.805,287.2481818181819,273.02272727272725,272.951,268.29545454545456,231.331,255.06,256.19363636363636,272.671,280.919,270.8733333333333,308.06,302.59,266.25,275.27250000000004,314.83,,332.86,277.16555555555556,271.0477777777778,259.4166666666667,251.25,250.4875,308.03,343.84,326.82,339.64,323.91,349.37,214.39499999999998,219.59714285714284,219.62399999999997,301.1
2024-10-09 22:13:21+00:00,,305.445,259.634,285.68666666666667,291.87555555555554,286.18,295.5244444444445,296.0942857142857,291.73,291.69100000000003,277.661,277.81,272.09000000000003,240.82222222222222,262.89,260.723,276.35,286.8611111111111,280.428,308.515,303.025,287.86,297.13000000000005,315.405,334.63,328.87,281.5955555555555,275.9688888888889,266.36333333333334,271.595,269.73,307.585,333.1,327.815,348.435,325.52500000000003,350.96500000000003,232.58333333333334,234.11428571428573,241.01999999999998,300.13
2024-11-02 22:13:29+00:00,,303.46666666666664,267.3533333333333,287.906,295.907,290.849,300.213,300.48125,295.37454545454545,296.29636363636365,282.3718181818182,282.104,277.27454545454543,250.04300000000003,279.72400000000005,268.7481818181818,283.201,292.625,286.14166666666665,310.71333333333337,307.16,299.645,309.45000000000005,315.405,335.3,330.84999999999997,288.04200000000003,283.827,275.781,282.72,282.918,311.3533333333333,333.80333333333334,329.2366666666667,347.8866666666667,330.84000000000003,351.95,247.0957142857143,246.85250000000002,255.8983333333333,298.3233333333333
2024-11-17 22:19:38+00:00,,303.46666666666664,283.28799999999995,292.755,300.308,297.094,307.089,302.44,301.58090909090913,297.37800000000004,283.01599999999996,283.05888888888893,277.989,251.41,305.342,278.0427272727273,285.37111111111113,299.883,299.47499999999997,318.47,316.15,308.356,318.11600000000004,315.405,335.3,330.84999999999997,296.14300000000003,293.596,287.523,304.16999999999996,305.74,321.375,333.80333333333334,329.2366666666667,347.8866666666667,330.84000000000003,353.2275,269.14,252.96857142857147,280.2083333333333,298.3233333333333
2024-12-27 22:19:45+00:00,,303.46666666666664,290.25249999999994,296.96999999999997,304.56899999999996,298.1588888888889,308.37111111111113,304.47666666666663,305.09222222222223,299.88875,285.1975,287.1985714285715,281.29375,256.15285714285716,314.5575,292.185,299.28875,311.47222222222223,305.302,318.47,316.15,322.2975,332.2275,315.405,341.32,330.84999999999997,298.5566666666667,302.53000000000003,290.4533333333333,304.16999999999996,305.74,326.846,333.80333333333334,329.2366666666667,347.8866666666667,330.84000000000003,353.2275,281.49,260.94666666666666,296.57000000000005,298.3233333333333
2025-01-04 22:19:38+00:00,297.08,302.875,292.542,297.5072727272727,305.08363636363634,299.71299999999997,309.386,306.3742857142857,306.417,302.02777777777777,291.4333333333333,289.58625,284.1355555555556,262.78875,314.34,293.99454545454546,301.95444444444445,312.19,306.22499999999997,316.592,313.202,318.824,328.46,315.83,336.5825,328.245,300.701,303.4509090909091,293.248,305.7,306.16833333333335,324.22166666666664,330.93,329.46,345.265,329.29,352.798,285.67,270.1171428571428,299.4216666666667,297.165
