dates,nzd0398-0000,nzd0398-0001,nzd0398-0002,nzd0398-0003,nzd0398-0004,nzd0398-0005,nzd0398-0006,nzd0398-0007,nzd0398-0008,nzd0398-0010,nzd0398-0011,nzd0398-0012,nzd0398-0013,nzd0398-0014,nzd0398-0015,nzd0398-0016,nzd0398-0017,nzd0398-0018,nzd0398-0019,nzd0398-0020,nzd0398-0021,nzd0398-0022,nzd0398-0023,nzd0398-0024,nzd0398-0025,nzd0398-0026,nzd0398-0027,nzd0398-0028,nzd0398-0029,nzd0398-0030,nzd0398-0031,nzd0398-0032,nzd0398-0033,nzd0398-0034,nzd0398-0035,nzd0398-0036,nzd0398-0037,nzd0398-0038,nzd0398-0039,nzd0398-0040,nzd0398-0041,nzd0398-0042,nzd0398-0043,nzd0398-0044,nzd0398-0045,nzd0398-0046,nzd0398-0047,nzd0398-0048,nzd0398-0049,nzd0398-0050,nzd0398-0051,nzd0398-0052,nzd0398-0053,nzd0398-0054,nzd0398-0055,nzd0398-0056,nzd0398-0057,nzd0398-0058,nzd0398-0059,nzd0398-0060,nzd0398-0061,nzd0398-0062,nzd0398-0063,nzd0398-0064,nzd0398-0065,nzd0398-0066,nzd0398-0067,nzd0398-0068,nzd0398-0069,nzd0398-0070,nzd0398-0071,nzd0398-0072,nzd0398-0073,nzd0398-0074,nzd0398-0075,nzd0398-0076,nzd0398-0077,nzd0398-0078,nzd0398-0079,nzd0398-0080,nzd0398-0081,nzd0398-0082,nzd0398-0083,nzd0398-0084,nzd0398-0085,nzd0398-0086,nzd0398-0087,nzd0398-0088,nzd0398-0089,nzd0398-0090,nzd0398-0091,nzd0398-0092,nzd0398-0093,nzd0398-0094,nzd0398-0095,nzd0398-0096,nzd0398-0097,nzd0398-0098,nzd0398-0099,nzd0398-0100,nzd0398-0101,nzd0398-0102,nzd0398-0103,nzd0398-0104,nzd0398-0105,nzd0398-0106,nzd0398-0107,nzd0398-0108,nzd0398-0109,nzd0398-0110,nzd0398-0111,nzd0398-0112,nzd0398-0113,nzd0398-0114,nzd0398-0115,nzd0398-0116,nzd0398-0117,nzd0398-0118,nzd0398-0119,nzd0398-0120,nzd0398-0121,nzd0398-0122,nzd0398-0123,nzd0398-0124,nzd0398-0125,nzd0398-0126,nzd0398-0127,nzd0398-0128,nzd0398-0129,nzd0398-0130,nzd0398-0131,nzd0398-0132,nzd0398-0133,nzd0398-0134,nzd0398-0135,nzd0398-0136,nzd0398-0137,nzd0398-0138,nzd0398-0139,nzd0398-0140,nzd0398-0141,nzd0398-0142,nzd0398-0143,nzd0398-0144,nzd0398-0145,nzd0398-0146,nzd0398-0147,nzd0398-0148,nzd0398-0149,nzd0398-0150,nzd0398-0151,nzd0398-0152,nzd0398-0153,nzd0398-0154,nzd0398-0155,nzd0398-0156,nzd0398-0157,nzd0398-0158,nzd0398-0159,nzd0398-0160,nzd0398-0161,nzd0398-0162,nzd0398-0163,nzd0398-0164,nzd0398-0165,nzd0398-0166,nzd0398-0167,nzd0398-0168,nzd0398-0169,nzd0398-0170,nzd0398-0171,nzd0398-0172,nzd0398-0173,nzd0398-0174,nzd0398-0175,nzd0398-0176,nzd0398-0177,nzd0398-0178,nzd0398-0009,satname
2005-11-06 22:01:58+00:00,228.5,,273.81666666666666,309.64000000000004,323.15,318.3933333333333,313.54833333333335,286.67285714285714,286.3642857142857,290.04428571428576,294.26714285714286,294.60857142857145,293.6914285714286,290.8514285714286,295.17285714285714,298.3257142857143,315.8866666666667,322.90333333333336,321.31333333333333,313.7885714285714,319.1333333333333,314.245,321.60999999999996,308.515,315.6928571428571,315.5514285714286,316.56,321.0128571428572,324.90142857142854,327.4585714285714,332.99285714285713,330.24142857142857,325.78999999999996,324.1028571428572,315.93333333333334,318.2628571428572,308.105,307.85571428571427,301.9857142857142,299.0514285714285,294.0642857142857,284.9816666666666,278.75,277.51666666666665,275.18333333333334,272.74666666666667,271.175,267.65000000000003,267.49833333333333,267.41833333333335,266.65500000000003,265.46,263.75666666666666,263.375,261.31333333333333,256.90166666666664,253.36,250.65714285714287,253.40857142857143,247.76333333333332,248.245,255.9757142857143,254.38,260.5157142857143,201.8225,219.045,235.57666666666668,244.8114285714286,239.755,246.93428571428572,236.885,234.592,231.67428571428573,227.475,220.26833333333335,224.00166666666667,217.375,226.708,255.0,266.47,273.9533333333333,272.498,280.28333333333336,282.2233333333333,286.52200000000005,293.47833333333335,289.474,294.96400000000006,297.65000000000003,291.55,293.1,306.0083333333333,300.99,307.385,305.845,296.41499999999996,301.9266666666667,301.24833333333333,290.15,283.2099999999999,276.505,276.652,279.92600000000004,276.822,279.592,275.57399999999996,274.696,275.47400000000005,246.738,195.5825,216.69400000000002,181.6975,184.3066666666667,184.59333333333333,168.805,169.37,179.19,171.95000000000002,250.1725,265.315,176.41333333333333,233.67,249.945,239.01749999999998,212.14666666666668,161.77,244.76250000000002,182.66333333333333,190.36666666666667,194.98666666666668,194.63666666666666,173.29,,,,176.26,171.41,184.49,198.485,216.285,216.84,227.62,230.09166666666667,245.1142857142857,248.79857142857145,255.28333333333333,254.26666666666665,242.3657142857143,242.43571428571428,249.51833333333332,252.595,253.88833333333332,258.26,260.91333333333336,258.57166666666666,257.5883333333333,252.9,257.2266666666667,259.1983333333333,232.24200000000002,194.228,206.68166666666664,231.965,241.09333333333333,258.61833333333334,259.56666666666666,260.762,258.47200000000004,270.37,285.36800000000005,302.902,315.582,313.8825,288.49399999999997,224.17,,,,287.3414285714286,L5
2006-01-25 22:03:52+00:00,,180.84,272.68,305.6075,316.7475,308.85249999999996,297.375,272.82500000000005,271.5325,283.53000000000003,289.9025,292.0375,290.685,287.3725,292.9275,296.60749999999996,312.3275,320.7575,319.3775,317.84499999999997,320.0225,319.24,321.045,318.3125,319.36,321.0525,320.9175,322.4225,325.7575,331.1075,335.24249999999995,334.115,329.9475,327.01,325.4425,324.4175,317.1925,313.2625,306.8175,302.86,296.6275,292.7125,285.5325,282.9075,279.505,277.78499999999997,276.395,274.0875,277.26,275.9225,276.1825,273.1,273.4925,272.56,268.2825,261.5075,258.6425,251.43,251.90999999999997,253.82,255.12000000000003,257.065,260.9125,264.22,213.78250000000003,224.5425,236.4475,244.95499999999998,246.7425,242.75666666666666,240.04999999999995,233.505,229.47750000000002,229.1175,220.5475,220.5025,219.93,224.5975,251.9775,265.34000000000003,272.3125,275.825,279.21250000000003,279.5825,287.595,283.90250000000003,289.66499999999996,288.3,288.5375,291.47,292.8025,299.145,301.65999999999997,300.5875,299.9725,300.1675,295.61,292.44,285.9225,279.37749999999994,276.4275,273.33500000000004,273.1875,273.1275,274.185,274.9825,277.555,276.52500000000003,238.885,198.8975,211.73000000000002,184.435,182.7375,183.9025,169.16666666666666,179.74,176.125,172.26,244.93,260.2,179.28,232.11333333333334,247.5375,234.45999999999998,214.565,161.77,227.39666666666668,182.66333333333333,190.36666666666667,194.98666666666668,194.63666666666666,173.29,,,,177.48,183.83,176.69,201.6975,217.48000000000002,220.15666666666664,223.79333333333338,233.7275,248.88,250.895,253.445,252.625,252.495,252.92249999999999,251.9075,256.8375,256.755,260.97249999999997,259.4525,256.74,253.9675,249.125,253.72750000000002,256.365,230.15250000000003,192.94666666666663,212.63999999999996,235.10750000000002,246.6925,260.8,261.69,264.10749999999996,260.5025,271.5775,287.38750000000005,303.4075,316.97249999999997,305.4533333333333,279.35999999999996,192.97,,,,284.69500000000005,L5
2006-02-17 22:10:34+00:00,,180.84,270.778,303.884,315.34,306.518,295.928,270.824,269.724,281.858,288.506,291.38,290.084,286.96999999999997,292.148,296.134,310.844,319.976,317.832,316.582,317.674,317.332,319.33000000000004,316.22999999999996,317.232,318.718,319.51800000000003,321.634,325.03000000000003,330.56800000000004,335.082,333.576,329.414,325.848,324.06000000000006,322.102,315.526,311.474,304.094,299.918,294.628,290.94,284.212,281.63199999999995,278.414,276.794,275.57399999999996,272.784,274.882,273.72999999999996,273.512,271.01,271.89,269.46999999999997,265.32,259.502,256.52,249.946,250.456,252.83200000000002,254.20600000000005,255.86599999999999,259.346,261.81399999999996,212.18200000000002,222.036,234.43,242.772,244.836,239.9875,238.3225,232.402,228.22400000000002,228.52200000000002,219.82600000000002,218.42399999999998,217.72200000000004,222.5,250.02599999999998,262.958,270.242,274.62,277.076,277.938,285.52799999999996,283.61199999999997,289.034,288.092,288.602,290.18,290.99,295.948,298.878,297.126,296.668,296.698,292.274,289.17400000000004,283.04200000000003,278.018,275.45799999999997,272.806,272.28599999999994,272.22999999999996,273.048,273.16400000000004,275.858,274.37600000000003,235.48399999999998,196.812,209.192,183.114,180.46800000000002,182.622,169.16666666666666,179.74,176.125,172.398,244.64000000000001,259.51,177.558,232.11333333333334,247.5375,234.45999999999998,214.565,161.77,228.3175,182.1,190.84,195.0875,194.26999999999998,172.81,,,,177.48,183.83,176.69,198.488,215.08249999999998,217.8825,222.52,233.16,247.94,250.644,252.17,251.464,250.38000000000002,250.57799999999997,249.846,254.658,255.158,258.632,257.554,255.452,252.988,249.05599999999998,253.56000000000003,256.27000000000004,228.36400000000003,190.98999999999998,210.25,232.968,244.154,258.366,259.92600000000004,261.63,259.182,270.368,286.442,301.784,315.7,300.545,279.35999999999996,192.97,,,,282.1,L5
2006-06-25 22:12:44+00:00,,180.84,270.44500000000005,301.91,312.78,302.525,291.59999999999997,264.6166666666666,258.8233333333333,252.74666666666667,264.72333333333336,274.9666666666667,272.46333333333337,278.00333333333333,286.03,293.27,303.73,315.02,313.18333333333334,309.94,309.1366666666666,313.09666666666664,313.49333333333334,312.74666666666667,312.53,309.86999999999995,315.7366666666667,318.34999999999997,324.83333333333337,329.72666666666663,333.92,333.54,329.90333333333336,326.28333333333336,322.69,318.96666666666664,313.05333333333334,310.92333333333335,301.28000000000003,295.7033333333333,288.7366666666667,286.72,281.9566666666667,278.6766666666667,275.1233333333334,273.8233333333333,273.8066666666667,271.9066666666667,271.99666666666667,269.15333333333336,268.68,266.3733333333333,267.92,265.7066666666667,258.90000000000003,253.08333333333334,250.73333333333335,246.71666666666667,248.86666666666667,249.66666666666666,253.83666666666673,255.13666666666666,258.7866666666667,260.4866666666666,204.84666666666666,219.92999999999998,227.29333333333338,240.03666666666666,241.45333333333335,233.82000000000005,232.935,230.91,228.54666666666665,228.49,222.63000000000005,220.09333333333333,219.81333333333336,221.17,248.17,259.16,265.4166666666667,273.89000000000004,275.7,274.7666666666667,278.0566666666667,281.7066666666667,288.22666666666663,286.32666666666665,289.56666666666666,288.01,291.61999999999995,290.9566666666667,294.74,291.22333333333336,290.55333333333334,290.2966666666667,287.2766666666667,280.4666666666667,275.5833333333333,274.16,272.75,269.55,268.09,269.53000000000003,269.98,272.10999999999996,272.43666666666667,270.77666666666664,233.19666666666663,196.24,201.23999999999998,180.59666666666666,171.60999999999999,179.66500000000002,169.89,190.11,173.06,173.07,251.435,266.755,179.27499999999998,242.48,252.64,238.41,221.82,,231.08,180.41,192.26,195.39,193.17,171.37,,,,177.48,183.83,176.69,188.14000000000001,207.89,211.06,217.0,230.36,245.62,250.27999999999997,249.78,249.85,247.17999999999998,246.31999999999996,246.13333333333333,249.43333333333328,251.62333333333333,253.2733333333333,249.75666666666666,251.75,249.76999999999998,250.74,253.36666666666667,254.29666666666665,230.80999999999997,190.61,196.13,227.78666666666666,241.08666666666667,251.45000000000002,258.10999999999996,255.5233333333333,255.9333333333333,267.6133333333333,287.99333333333334,297.71666666666664,293.52666666666664,290.21000000000004,,,,,,264.2233333333333,L5
2006-08-05 22:07:07+00:00,,,263.17,296.99,309.71,297.18,296.1233333333334,260.84499999999997,251.755,240.975,256.8666666666666,269.6033333333333,265.78666666666663,276.65333333333336,286.66666666666663,292.3333333333333,302.8,311.46,310.10999999999996,305.72333333333336,306.6466666666667,309.77666666666664,312.81,312.72666666666663,313.6666666666667,313.2233333333333,317.89000000000004,322.05333333333334,331.66,335.7966666666667,342.53000000000003,341.40000000000003,333.08666666666664,336.0366666666667,318.2,315.69,317.4533333333333,306.96,310.30333333333334,293.0,288.375,284.855,279.88,274.375,277.32666666666665,275.6766666666667,276.1566666666667,271.8966666666667,269.73333333333335,267.4433333333333,268.6266666666666,268.9666666666667,269.47,264.57,259.0266666666667,260.15333333333336,256.03000000000003,252.17,250.64000000000001,254.34333333333333,257.8400000000001,256.10999999999996,258.5733333333333,259.69666666666666,205.01666666666668,215.07666666666668,224.75333333333333,238.3066666666667,238.76333333333335,237.45333333333338,236.94666666666663,233.30333333333337,229.46333333333334,228.65333333333334,218.87,229.94333333333336,221.32000000000002,220.17999999999998,244.82333333333335,255.59666666666666,261.3433333333333,267.42333333333335,268.71666666666664,274.91333333333336,275.39000000000004,281.5133333333334,288.59,286.7566666666667,288.18666666666667,286.63333333333327,287.2966666666667,285.6766666666667,288.17333333333335,287.07,284.67,285.1666666666667,281.1333333333333,278.0733333333333,274.84,272.42,273.9533333333333,270.26666666666665,267.64000000000004,269.28,267.0733333333333,269.43333333333334,269.75333333333333,268.9,235.00666666666666,196.67999999999998,203.13666666666666,181.01333333333332,172.16333333333333,182.26999999999998,175.25,182.21,177.47,180.83499999999998,246.95999999999998,265.745,189.14999999999998,,248.48,239.28,225.96,,242.08,182.505,195.46499999999997,195.95499999999998,201.375,172.53,,,,,,,176.19999999999996,208.0,208.775,220.9766666666667,231.85,244.28333333333333,250.89333333333332,250.36333333333334,248.88333333333333,245.62333333333333,243.73333333333335,241.66666666666666,248.47333333333327,248.87666666666667,248.60666666666668,249.68999999999997,250.4766666666667,248.42666666666665,250.97000000000003,252.5233333333333,254.39,225.78666666666666,191.17666666666665,196.13,223.79666666666665,232.58333333333334,246.46333333333334,251.77666666666667,254.61333333333332,255.12333333333336,268.77,289.1666666666667,292.58500000000004,266.56,285.82,,,,,,255.99,L5
2006-08-21 22:07:19+00:00,,232.25,281.52,303.62,311.98,296.47,291.3766666666666,255.22,237.54000000000002,203.01999999999998,244.03999999999996,257.84666666666664,253.25,269.09,283.6666666666667,289.12,297.22,304.91333333333336,305.04333333333335,302.74,302.0,306.37,305.75,308.80333333333334,309.67,310.34,314.97333333333336,320.06333333333333,329.6333333333334,335.19,343.03999999999996,341.02,334.59999999999997,336.31,320.145,317.165,317.9866666666667,304.17,310.36999999999995,295.305,286.995,284.68,280.61,274.20500000000004,277.49666666666667,277.75666666666666,277.9666666666667,274.4433333333333,271.28,270.0466666666666,270.68666666666667,269.21999999999997,267.4066666666667,263.58,259.67,260.11999999999995,257.8666666666667,252.25,251.62333333333333,255.35999999999999,261.6533333333334,259.40333333333336,263.03,262.8666666666666,207.27666666666667,219.11,224.51,237.04,238.14000000000001,239.07333333333335,237.52666666666664,236.0666666666667,231.25666666666666,230.87,221.60500000000002,237.07666666666668,230.6833333333333,225.04,249.53333333333333,258.77666666666664,262.34666666666664,265.1433333333334,267.8933333333333,277.14000000000004,275.98333333333335,281.5466666666667,288.65000000000003,287.4266666666667,291.93666666666667,291.0533333333333,291.51,291.50666666666666,291.84999999999997,291.4766666666667,288.0933333333333,285.50333333333333,282.05333333333334,278.92,276.15000000000003,272.41,273.86333333333334,269.85999999999996,268.85999999999996,272.24,268.7633333333333,271.9533333333333,271.59999999999997,271.13000000000005,242.41,198.13666666666666,200.21,182.60499999999996,172.55,187.04,175.25,182.21,177.47,182.60500000000002,247.325,270.775,191.14999999999998,,248.48,239.28,225.96,,253.08,184.6,198.67,196.52,209.58,173.69,,,,,,,170.35,199.18,205.34,216.36,226.85999999999999,242.0,251.42,253.20000000000002,253.72333333333333,248.1266666666667,247.85333333333332,244.8733333333333,247.6733333333333,247.2266666666667,247.61,249.61666666666667,248.65,247.46666666666667,250.78,254.30000000000004,253.86666666666665,230.07666666666668,194.93999999999997,198.825,226.26333333333335,234.38333333333333,246.48666666666668,252.64333333333335,257.94,258.60666666666674,271.58666666666664,292.2166666666667,289.97,242.91666666666666,,,,,,,244.98,L5
2006-10-24 22:08:02+00:00,,219.16500000000002,276.405,303.44,311.94500000000005,292.69500000000005,285.63,252.21666666666667,238.89666666666668,212.81333333333336,245.86249999999998,259.49249999999995,255.1275,267.665,282.17,288.21000000000004,296.26750000000004,303.7775,303.405,301.96750000000003,300.83500000000004,305.8025,305.39,309.24,310.0775,311.2675,316.46500000000003,320.735,331.0475,335.145,342.8575,339.4575,334.1775,333.1225,320.8566666666666,317.44,317.34250000000003,305.40333333333336,308.835,297.08666666666664,290.1666666666667,286.95,282.7133333333333,278.26,279.68,278.5875,279.15500000000003,274.39750000000004,271.4075,269.72249999999997,270.525,268.35,267.7925,263.475,259.82500000000005,261.1975,258.5,254.38,252.94,257.8125,261.7950000000001,260.675,262.7025,262.79499999999996,211.615,219.07250000000002,226.95000000000002,238.4975,240.685,240.4,238.70999999999998,237.5975,232.275,231.9,222.1966666666667,237.07666666666668,230.1325,225.43,251.36,260.84749999999997,264.565,267.3375,271.375,279.3075,278.36,284.89750000000004,291.7425,291.8,293.78,293.495,292.31,294.245,293.46000000000004,292.9325,289.1175,289.86,284.5325,280.0575,278.515,274.055,275.095,270.89,270.295,272.64750000000004,269.2875,272.005,271.6625,272.51500000000004,244.29,197.26999999999998,202.02749999999997,184.21,176.95000000000002,187.76,175.255,180.68,184.36,185.23333333333335,250.96,269.49333333333334,185.95333333333335,,248.48,239.28,225.96,,250.275,186.49,199.015,199.29000000000002,205.135,176.1,,,,,,,178.3075,204.07333333333335,210.23000000000002,217.815,229.575,244.185,252.2025,255.085,255.42249999999999,249.91250000000002,248.5825,247.0125,249.49249999999998,250.1475,250.88750000000002,252.6425,252.3075,250.605,252.88250000000002,256.59250000000003,255.6775,232.1675,194.805,206.17999999999998,228.875,238.7175,249.6675,256.0125,260.9975,261.32250000000005,273.8725,291.635,282.25,234.0725,,,,,,,246.88,L5
2006-10-31 22:14:17+00:00,,219.16500000000002,274.6566666666667,303.04,311.53000000000003,291.46333333333337,282.13,248.99,238.1325,213.06,247.87199999999999,261.262,254.522,265.254,279.892,286.342,295.16999999999996,302.38199999999995,301.588,300.31000000000006,302.28000000000003,307.178,307.91999999999996,311.352,312.048,313.538,318.348,321.11199999999997,328.23,333.008,339.76,337.322,331.254,330.076,318.725,319.46750000000003,318.07800000000003,307.61,308.944,299.255,293.8975,290.0725,282.3425,277.2425,278.412,276.928,276.98,272.468,269.74,268.59,271.822,269.63599999999997,268.96999999999997,265.17600000000004,261.34000000000003,261.738,258.896,251.87399999999997,250.78000000000003,255.148,258.99000000000007,257.13,260.256,259.95799999999997,208.164,220.448,229.038,240.092,242.856,241.746,239.974,239.07399999999998,230.09,229.698,218.1275,231.0275,226.724,223.19400000000002,248.506,262.856,266.372,269.56,272.944,280.91999999999996,281.36,287.67,290.032,289.79,291.454,291.79799999999994,289.844,292.764,291.918,294.79,291.22200000000004,291.986,286.738,283.084,281.52,278.488,274.592,270.11,269.73400000000004,271.678,268.602,271.514,271.054,273.85,242.98199999999997,197.47,202.486,184.8875,178.7225,188.12666666666667,174.42,180.68,184.36,181.0725,245.9525,263.885,181.325,,248.48,239.28,225.96,,250.275,186.49,199.015,199.29000000000002,205.135,176.1,,,,,,,182.914,207.2575,212.9975,220.302,227.856,242.782,249.76799999999997,253.602,252.67399999999998,248.51400000000004,247.526,249.746,251.07999999999998,252.594,252.94,254.93200000000002,255.398,253.022,250.32600000000002,254.64600000000002,253.53400000000002,230.204,191.974,205.4525,230.36000000000004,241.414,252.82399999999998,259.586,264.294,264.242,276.002,290.45,275.79,226.368,,,,,,,248.285,L5
2007-02-04 22:14:57+00:00,,208.88,268.87,300.455,309.9175,290.7925,266.895,244.24,236.75750000000002,214.21,248.845,262.765,257.28249999999997,262.5625,276.5475,284.0475,292.8925,299.59749999999997,299.34749999999997,296.7975,298.245,303.1925,304.1225,307.0375,307.605,310.3375,316.505,320.0325,323.425,330.45,335.7875,332.91249999999997,329.635,323.48,317.49,317.02000000000004,312.4625,304.7075,299.58,297.37,292.99,290.2175,283.40500000000003,279.995,278.4275,277.03,276.48249999999996,272.10499999999996,269.5375,266.1325,268.5525,265.1475,264.075,260.2225,258.39750000000004,256.6325,257.46,250.0125,250.065,254.565,257.25500000000005,256.8175,259.53749999999997,258.85499999999996,207.4,219.0275,229.98999999999998,236.595,241.88,238.8675,236.85999999999999,239.54,228.57750000000001,229.7375,218.505,222.83666666666667,225.57999999999998,224.5825,247.59,262.05,267.27000000000004,269.6625,272.46000000000004,280.21000000000004,282.8025,290.85,291.53499999999997,292.6275,294.735,294.515,291.45,296.78,291.31,294.0775,292.2275,292.3775,286.2525,283.48,281.895,282.1275,275.33500000000004,272.5325,273.34000000000003,274.71250000000003,272.3375,272.565,271.1625,271.95000000000005,239.3775,192.2025,199.2325,182.67999999999998,179.92,183.25666666666666,173.78666666666666,181.35000000000002,184.70499999999998,179.13,246.90249999999997,262.045,175.33499999999998,,,,,,238.49,179.82999999999998,197.715,201.36,196.76999999999998,175.535,,,,,,,188.54999999999998,204.895,212.3325,218.4175,226.2875,242.2675,249.7975,254.7125,253.9875,249.5775,246.4275,250.625,249.61749999999995,251.755,252.45999999999998,254.7425,256.1475,255.98749999999998,251.195,256.6625,254.99,230.89,192.14000000000001,213.42499999999998,231.1925,243.45499999999998,254.6825,261.4825,264.965,264.545,274.15250000000003,282.32,257.22,214.25666666666666,,,,,,,249.1825,L5
2007-09-09 22:06:57+00:00,,229.07,288.71,311.46,322.7,299.05,276.7,265.39,267.53,263.91,269.05,264.03,262.97,265.06,266.66,284.86,287.95,296.71,287.89,293.17,291.03,296.53,294.14,299.81,308.81,312.15,317.64,318.02,328.37,327.6,338.49,339.12,326.12,320.81,322.21,315.91,309.5,304.02,299.8,300.05,293.33,291.3,280.66,283.57,275.92,277.23,276.75,267.14,275.93,266.74,270.4,264.06,263.48,261.4,262.52,261.57,260.17,258.07,261.32,257.15,261.41,257.3,262.94,260.03,248.67,223.15,229.12,235.0,237.15,237.15,233.93,236.78,237.3,239.1,226.31,226.45,227.06,223.91,252.57,261.89,267.85,270.26,277.4,283.04,289.3,293.68,303.69,297.53,301.04,295.19,293.03,297.05,296.43,297.63,297.97,294.62,296.61,296.64,290.24,287.44,289.32,295.12,281.54,284.15,275.51,275.56,271.15,278.29,250.5,209.46,210.89,197.55,188.52,186.81,181.03,227.42,,223.43,256.98,270.91,171.48,,,,,,,,,,,,,,,,,,191.79,215.01,221.7,226.28,234.43,259.82,252.06,259.58,252.08,248.11,251.31,252.57,254.66,260.17,259.31,262.8,262.06,264.64,263.38,270.0,264.32,234.69,191.87,207.81,234.66,244.83,257.55,266.16,271.98,269.06,279.29,274.13,208.82,,,,,,,,269.41,L5
2009-12-03 22:04:19+00:00,276.16,265.37,276.66,302.34,315.4,295.51,279.8,274.29,280.95,281.33,278.0,276.44,276.27,272.44,268.36,278.43,290.43,293.88,289.5,287.07,285.74,283.94,292.92,293.57,288.57,294.07,295.28,302.42,306.09,308.27,306.75,306.95,303.74,300.52,297.99,293.84,293.44,296.92,296.79,292.45,293.12,285.3,283.19,278.59,270.61,266.54,264.44,264.37,261.37,262.84,259.77,263.54,264.41,264.77,258.37,258.61,254.0,257.42,254.17,250.74,253.7,252.33,256.83,258.88,217.2,218.27,233.51,237.02,242.92,240.79,239.94,237.87,235.64,226.31,207.93,216.9,212.53,215.38,232.18,254.3,271.11,278.14,278.65,288.01,289.29,295.06,298.95,292.87,286.58,287.56,286.95,289.59,291.72,288.92,294.45,295.14,289.97,288.17,284.29,281.34,282.18,274.59,266.33,267.9,263.51,268.08,268.55,268.67,243.29,231.09,223.59,202.63,187.68,205.85,175.64,219.38,167.42,265.05,281.31,280.37,211.84,,,,,,242.99,185.29,195.89,201.67,189.25,175.4,,,,,,,183.36,191.71,189.6,207.06,226.96,224.97,240.43,248.51,246.2,242.78,241.47,247.28,255.69,256.91,256.16,257.66,260.98,258.74,256.27,247.5,250.6,219.51,188.46,204.88,225.95,240.44,256.13,260.05,264.93,264.16,267.78,254.39,198.84,,,,,,,,276.48,L5
2010-01-27 22:10:50+00:00,276.07000000000005,267.265,277.365,302.28499999999997,314.17999999999995,297.29999999999995,275.43,270.885,276.71000000000004,279.355,276.7,274.24,272.375,271.93,271.23,281.275,291.305,293.46000000000004,288.73,286.21000000000004,282.24,280.555,286.58500000000004,288.22,286.265,292.04999999999995,295.16999999999996,299.72,303.075,307.92499999999995,310.855,310.62,305.295,299.78499999999997,294.235,292.755,292.755,293.06,292.19500000000005,288.245,289.315,286.12,283.01,279.28999999999996,273.295,270.23,266.005,262.115,258.725,260.645,258.58,259.245,258.58000000000004,257.53499999999997,255.29500000000002,258.54,254.42000000000002,255.81,255.42000000000002,255.54500000000002,257.23,255.47000000000003,256.06,257.69,225.7,216.61,232.12,234.99,242.305,241.76,242.015,239.61,237.305,227.98000000000002,214.755,220.575,217.535,215.22,232.5,252.28500000000003,268.905,273.695,275.945,283.62,289.18,293.01,297.86,294.43,291.51,292.175,290.33500000000004,288.97,290.22,287.17,289.27,288.025,285.015,283.01,282.165,280.115,280.61,276.865,271.945,272.105,270.87,266.135,268.11,268.03,240.04,225.285,218.42000000000002,202.6,184.075,206.07,173.66,223.235,170.695,273.06,285.575,282.39,240.39499999999998,,,,,,240.94,183.245,190.135,197.52999999999997,181.97,170.935,,,,,,,180.4,189.14,191.56,209.3,227.235,230.435,243.99,252.39,248.39,241.01,241.75,244.18,250.43,251.995,251.92000000000002,255.49,259.96000000000004,258.39,256.67999999999995,254.215,255.32999999999998,225.305,191.22500000000002,202.26999999999998,225.95,234.76,251.67000000000002,255.41500000000002,259.395,261.85,266.68499999999995,252.83999999999997,198.925,,,,,,,,273.155,L5
2011-01-07 22:03:43+00:00,289.72,276.78,287.99,306.63,317.07,302.16,286.63,268.36,274.15,271.96,277.8,271.17,270.69,277.92,274.17,282.16,289.42,297.37,289.72,289.64,283.67,284.19,284.28,282.16,285.19,282.56,289.46,293.98,300.93,303.43,308.23,299.91,299.11,295.46,295.53,286.94,287.88,286.71,280.69,279.02,274.13,275.72,269.81,266.94,262.08,254.84,251.25,252.37,250.13,249.7,248.17,250.42,252.14,250.16,251.68,250.54,252.59,248.53,253.13,250.26,251.83,250.65,255.34,257.57,214.03,215.52,225.12,233.17,236.3,237.55,238.66,244.85,235.15,234.05,216.53,214.34,215.98,218.05,239.28,258.86,271.94,276.22,281.45,280.61,287.36,290.0,297.84,294.65,291.01,288.64,289.43,291.94,291.53,289.6,291.43,285.93,285.07,279.4,278.3,280.31,278.01,272.25,269.36,267.06,268.84,267.67,267.66,269.5,240.87,222.7,218.48,208.21,219.77,238.26,239.15,233.47,257.08,286.17,294.18,297.89,280.23,,,,,,243.32,179.89,193.06,197.77,193.98,169.42,,,,,,,182.6,187.46,199.11,208.52,224.48,228.01,238.61,245.76,245.57,246.23,240.78,247.67,249.32,258.29,255.39,259.81,257.89,258.24,257.64,256.64,251.92,227.3,188.03,208.15,225.7,237.85,253.39,258.81,259.74,259.87,267.66,256.25,215.08,168.6,,,,,,,271.5,L5
