dates,nzd0323-0000,nzd0323-0001,nzd0323-0002,nzd0323-0003,nzd0323-0004,nzd0323-0005,nzd0323-0006,nzd0323-0007,nzd0323-0008,nzd0323-0009,nzd0323-0010,nzd0323-0011,nzd0323-0012,nzd0323-0013,nzd0323-0014,nzd0323-0015,nzd0323-0016,nzd0323-0017,nzd0323-0018,nzd0323-0019,nzd0323-0020,nzd0323-0021,nzd0323-0022,nzd0323-0023,nzd0323-0024,nzd0323-0025,nzd0323-0026,nzd0323-0027,nzd0323-0028,nzd0323-0029,nzd0323-0030,nzd0323-0031,nzd0323-0032,nzd0323-0033,nzd0323-0034,nzd0323-0035,nzd0323-0036
2017-06-07 22:18:51+00:00,274.76599999999996,263.212,246.99,237.51999999999998,228.16333333333333,231.74333333333334,239.26,244.66333333333333,234.6933333333333,234.72000000000003,221.86666666666667,215.8033333333333,219.59,226.22,229.39,224.92,228.84,228.89,266.26,208.84,218.54,215.91,231.6,210.41,202.67,202.34,209.63,206.61,203.71,223.78,191.6,205.1,198.94,202.85,223.31,204.81,239.94
2017-07-09 22:18:59+00:00,277.8325,265.9325,247.91,238.90249999999997,227.54000000000002,227.885,235.01,240.47000000000003,235.26,231.81000000000003,216.29333333333332,204.31333333333336,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25 22:19:06+00:00,282.046,270.072,252.128,242.794,234.0566666666667,235.78666666666666,241.86,245.79666666666665,241.52333333333334,237.29500000000002,221.79500000000002,208.86,213.37,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27 22:19:24+00:00,280.79800000000006,269.726,251.57,242.754,233.76666666666668,236.45333333333335,241.85,245.38,241.33333333333334,237.84000000000003,222.67,208.0875,213.37,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13 22:19:28+00:00,281.70166666666665,270.45666666666665,252.8083333333333,244.515,236.72750000000002,239.735,245.025,248.17499999999998,244.7125,240.99,226.92,212.87600000000003,218.76,226.02,228.98,222.01,229.53,227.1,264.4,212.32,217.75,215.07,231.18,210.56,199.72,202.07,204.85,202.27,204.63,221.36,194.95,200.74,195.97,201.54,221.82,193.09,228.09
2017-11-30 22:19:20+00:00,283.52500000000003,272.065,254.76999999999998,247.72833333333332,237.792,241.266,246.78000000000003,250.18199999999996,246.72200000000004,246.17,233.796,218.33800000000002,219.51,225.21,228.51999999999998,222.20999999999998,229.85,228.09,266.06,212.53,218.37,216.44,231.92000000000002,210.615,201.185,202.625,207.78,203.995,204.945,221.84,195.305,202.465,197.38,203.92000000000002,222.86,199.07,233.275
2018-04-07 22:18:34+00:00,284.58666666666664,273.89666666666665,257.59,251.79999999999998,242.68666666666664,246.94333333333336,252.72333333333336,256.52666666666664,254.48666666666668,252.47000000000003,242.13666666666668,230.40666666666667,222.70666666666668,224.23000000000002,227.04,220.26,227.67666666666665,226.15,264.18,211.62333333333333,215.40666666666667,215.34,231.11333333333334,208.86666666666667,199.24333333333334,199.7266666666667,205.89000000000001,201.88666666666666,200.99666666666667,220.67999999999998,192.03666666666666,200.58,194.05666666666664,199.25333333333333,221.99333333333334,199.07,233.275
2018-05-02 22:12:33+00:00,282.53000000000003,272.82,255.58666666666667,248.55000000000004,237.89,242.16666666666666,247.56333333333336,251.66,249.5633333333333,246.04,233.34,219.37,221.985,223.33500000000004,226.07,219.385,226.75,225.675,264.07,211.275,214.235,215.475,231.08,208.02,199.005,198.55500000000004,206.41000000000003,201.695,199.18,220.33999999999997,190.58,200.5,193.09999999999997,198.11,222.08,205.05,238.46
2018-05-25 22:18:03+00:00,281.185,271.755,254.0325,244.8375,237.89,242.16666666666666,247.56333333333336,251.66,249.5633333333333,246.04,233.34,219.37,221.985,223.33500000000004,226.07,219.385,226.75,225.675,264.07,211.275,214.235,215.475,231.08,208.02,199.005,198.55500000000004,206.41000000000003,201.695,199.18,220.33999999999997,190.58,200.5,193.09999999999997,198.11,222.08,205.05,238.46
2018-06-19 22:12:21+00:00,284.7375,275.73749999999995,258.0825,247.20749999999998,239.40333333333334,242.03333333333333,247.17333333333332,251.03666666666663,249.84333333333333,246.41333333333333,232.96333333333334,218.33333333333334,223.775,222.27,224.08,216.36,223.33,222.27,260.42,209.81,209.48,213.14,229.5,205.37,195.36,193.93,202.11,197.67,193.1,218.36,185.5,196.81,187.41,189.92,220.26,,
2018-06-26 22:18:12+00:00,288.53200000000004,279.552,262.844,252.244,243.4025,244.675,249.875,254.765,253.22,251.5925,237.2875,221.4925,225.97333333333336,221.715,226.74,231.93,223.33,237.93,266.8,225.515,187.07999999999998,213.14,229.5,205.37,195.36,193.93,202.11,197.67,193.1,218.36,185.5,196.81,187.41,189.92,220.26,,
2018-08-06 22:12:46+00:00,289.28000000000003,280.55333333333334,263.4816666666666,253.02666666666664,243.99200000000002,244.86999999999998,250.48600000000002,255.356,253.5,251.348,237.88000000000002,222.84,224.8,221.715,226.74,231.93,223.33,218.13,265.28000000000003,230.2733333333333,189.79,211.18,227.445,207.385,197.52,189.57999999999998,202.63,201.07,193.1,218.36,185.5,196.81,187.41,189.92,220.26,,
2018-08-22 22:12:54+00:00,292.2942857142857,282.0857142857143,265.5657142857143,256.65285714285716,247.29333333333332,246.92,252.295,259.27666666666664,255.72333333333333,257.01166666666666,237.88000000000002,222.84,224.45999999999998,223.11666666666667,226.82333333333335,231.66,223.19,213.66,268.7,238.51749999999998,194.8425,214.14,230.28333333333333,210.07666666666668,196.83666666666667,194.1933333333333,203.30333333333337,201.54999999999998,202.785,221.24,187.325,196.495,187.62,201.355,220.755,207.22,
2018-09-14 22:18:48+00:00,289.185,279.06374999999997,262.23625,253.67625,247.29333333333332,242.6442857142857,248.89142857142858,255.3857142857143,251.46571428571428,257.01166666666666,237.88000000000002,222.84,224.45999999999998,223.11666666666667,226.82333333333335,231.66,223.19,213.66,268.7,238.51749999999998,194.8425,214.14,230.28333333333333,210.07666666666668,196.83666666666667,194.1933333333333,203.30333333333337,201.54999999999998,202.785,221.24,187.325,196.495,187.62,201.355,220.755,207.22,
2018-11-10 22:12:56+00:00,290.8928571428571,280.8457142857143,263.3157142857143,255.6057142857143,251.82600000000002,244.41,250.6883333333333,257.62166666666667,253.14333333333332,261.63199999999995,243.1625,229.58749999999998,224.128,224.40666666666667,228.38333333333333,234.54,225.57,214.925,270.28499999999997,238.4025,196.545,215.25333333333333,230.62333333333333,211.39666666666668,199.17666666666665,196.79999999999998,205.79,204.4766666666667,208.06,223.905,190.195,200.575,192.895,208.03,221.94,205.485,235.83
2019-02-14 22:13:09+00:00,288.45666666666665,276.59666666666664,257.89666666666665,255.32,252.35,241.66,247.92499999999998,255.0325,249.89,263.75333333333333,241.8,231.425,222.29,225.99666666666667,227.89666666666668,226.47,225.57,213.79000000000002,272.85999999999996,236.29999999999998,213.14499999999998,218.26999999999998,233.24,212.39500000000004,198.92499999999998,202.58499999999998,207.11,204.48000000000002,208.06,223.91666666666666,190.90333333333334,201.97333333333336,192.92,205.9333333333333,221.5233333333333,203.15666666666667,232.61
2019-04-03 22:12:32+00:00,290.11,280.565,263.7,257.52333333333337,247.93666666666664,245.90666666666667,250.17333333333332,254.26999999999998,252.75,252.60333333333332,240.87666666666667,230.28666666666666,219.82000000000002,225.53666666666666,227.5,219.45000000000002,227.04500000000002,222.66000000000003,264.90999999999997,214.22,212.095,214.635,230.8,205.955,198.20999999999998,199.10500000000002,205.34,201.52499999999998,202.68,223.3166666666667,189.91333333333333,202.23000000000002,192.5666666666667,198.39333333333335,220.82333333333335,201.125,232.61
2019-05-05 22:12:52+00:00,286.46666666666664,277.09,259.9866666666667,253.865,247.93666666666664,245.90666666666667,250.17333333333332,254.26999999999998,248.94,248.8475,237.05,225.81,219.82000000000002,225.53666666666666,227.5,219.45000000000002,227.04500000000002,222.66000000000003,264.90999999999997,214.22,212.095,214.635,230.8,205.955,198.20999999999998,199.10500000000002,205.34,201.52499999999998,202.68,223.3166666666667,189.91333333333333,202.23000000000002,192.5666666666667,198.39333333333335,220.82333333333335,201.125,232.61
2019-06-06 22:12:47+00:00,294.56333333333333,282.1566666666667,270.09999999999997,258.005,249.76666666666665,248.66666666666666,253.01999999999998,257.18666666666667,251.8175,250.00250000000003,242.78249999999997,224.31,220.25666666666666,225.235,226.87,216.675,226.0,217.99,263.06,219.09,207.9,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,223.13000000000002,189.25,200.86,189.87000000000003,195.955,219.92000000000002,198.5,229.39
2019-06-29 22:19:05+00:00,289.41499999999996,278.615,264.73999999999995,254.48199999999997,249.76666666666665,248.66666666666666,253.01999999999998,257.18666666666667,251.8175,250.00250000000003,242.78249999999997,224.31,220.25666666666666,225.235,226.87,216.675,226.0,217.99,263.06,219.09,207.9,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,223.13000000000002,189.25,200.86,189.87000000000003,195.955,219.92000000000002,198.5,229.39
2019-07-24 22:13:00+00:00,290.87399999999997,280.34000000000003,266.02799999999996,255.42333333333332,249.4675,248.7525,253.685,257.0875,252.73600000000002,251.596,242.71599999999998,225.7,221.66750000000002,224.4666666666667,226.88,211.78333333333333,226.0,217.99,263.06,219.09,207.9,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,222.8033333333333,186.77,198.36999999999998,189.87000000000003,195.955,219.92000000000002,198.5,229.39
2019-07-31 22:19:14+00:00,291.325,281.29833333333335,267.94666666666666,256.91142857142853,249.248,249.292,254.458,258.294,254.67499999999998,253.45333333333338,243.40666666666667,229.11666666666667,221.948,229.3425,227.7675,213.48250000000002,226.0,235.32999999999998,264.66999999999996,232.485,210.21,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,222.8033333333333,186.77,198.36999999999998,189.87000000000003,195.955,219.92000000000002,198.5,229.39
2019-09-01 22:19:23+00:00,288.53714285714284,278.37142857142857,264.34999999999997,254.57857142857142,249.995,250.26000000000002,255.295,259.265,254.756,253.29600000000005,243.56000000000003,228.77399999999997,221.8175,230.48,227.71000000000004,210.21333333333337,226.0,235.32999999999998,264.66999999999996,232.485,210.21,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,222.23499999999999,183.995,195.16999999999996,186.77,190.17,219.15,,
2019-09-17 22:19:29+00:00,286.2725,275.99125,261.28875,251.76375000000002,241.388,243.038,249.68200000000002,253.82399999999998,250.44500000000002,253.29600000000005,235.73166666666668,224.475,221.8175,230.48,227.71000000000004,210.21333333333337,226.0,235.32999999999998,264.66999999999996,232.485,210.21,212.79,231.08,202.58,194.04,196.46,201.11,196.6,201.71,222.23499999999999,183.995,195.16999999999996,186.77,190.17,219.15,,
2019-10-03 22:19:33+00:00,282.58000000000004,272.425,256.425,246.21125,230.692,235.746,245.122,248.862,241.68999999999997,253.65000000000003,228.35666666666668,217.535,223.86,233.45,228.66500000000002,210.29000000000002,,252.67,266.28,245.88,212.52,,,,,,,,,222.15,181.81,193.39,,,,,
2019-10-12 22:13:48+00:00,281.7633333333333,271.1744444444445,254.91555555555553,245.57888888888888,230.55000000000004,234.89333333333335,243.93833333333336,247.74666666666667,240.89857142857142,250.292,227.98857142857145,216.54857142857145,223.86,233.45,228.66500000000002,210.29000000000002,,252.67,266.28,245.88,212.52,,216.24,184.47,184.07,170.86,191.56,,,222.15,181.81,193.39,,,,,
2019-12-22 22:19:27+00:00,277.8328571428571,267.80428571428575,250.66428571428568,242.15571428571428,226.16400000000004,230.804,240.86200000000002,244.58599999999996,236.948,252.52333333333334,221.292,215.488,224.485,233.45,228.66500000000002,210.29000000000002,275.0,266.055,266.28,245.88,212.52,,255.37,184.47,184.07,170.86,191.56,,,222.15,181.81,193.39,,,,,251.59
2020-03-27 22:18:55+00:00,281.3233333333333,269.95666666666665,253.71666666666667,242.73333333333335,230.2733333333333,231.68999999999997,244.60000000000002,249.30666666666662,233.0233333333333,248.89000000000001,222.45666666666668,209.85,236.74,226.85,232.8,234.77,256.275,279.44,285.03,262.9,217.35,216.64,259.47,206.235,194.57999999999998,187.55,198.72,202.09,204.23,224.18,,204.48,192.2,195.56,223.52,184.7,251.59
2020-04-28 22:18:40+00:00,298.075,288.59000000000003,274.735,262.79499999999996,256.1,252.035,262.83500000000004,267.3349999999999,261.575,256.475,245.24,231.68,227.16500000000002,225.39,229.615,230.22,245.25666666666666,279.44,285.03,262.9,217.35,216.64,263.3333333333333,219.935,201.39499999999998,201.23000000000002,203.48000000000002,200.845,203.1,221.685,187.52,200.19,192.2,195.56,223.52,184.7,251.59
2020-05-07 22:12:48+00:00,296.95,288.06333333333333,274.73333333333335,262.8333333333333,253.80999999999997,252.37333333333333,260.05333333333334,265.34,262.0,257.82,247.04333333333332,231.69000000000003,235.86333333333334,225.46333333333334,227.42333333333332,227.22,243.2375,279.44,281.77,246.07,214.38,215.285,261.2525,216.26333333333332,200.14,198.70333333333335,202.98666666666668,201.64666666666668,203.41,219.92999999999998,186.0,197.96,189.005,194.9,216.44,192.005,251.59
2020-05-14 22:18:36+00:00,296.95,295.2375,273.32,261.975,252.76749999999998,251.3725,258.0325,263.34,260.65250000000003,256.8475,246.2375,231.5925,231.4775,224.68,226.8475,225.8625,240.06,279.44,275.63,244.98666666666668,214.0533333333333,214.7733333333333,254.546,215.71,198.9,198.345,202.365,200.2275,200.0925,219.075,185.45000000000002,196.39499999999998,186.76999999999998,191.38,211.14666666666668,192.005,251.59
2020-05-30 22:18:40+00:00,295.5075,292.974,272.15999999999997,260.998,251.84,250.584,256.342,261.5559999999999,259.664,255.88400000000001,245.68400000000003,230.81,228.526,224.68,226.8475,225.8625,240.06,279.44,275.63,244.98666666666668,214.0533333333333,214.7733333333333,254.546,215.71,198.9,198.345,202.365,200.2275,200.0925,219.075,185.45000000000002,196.39499999999998,186.76999999999998,191.38,211.14666666666668,192.005,251.59
2020-06-08 22:12:59+00:00,291.256,288.115,267.5233333333333,254.09833333333333,251.84,250.584,256.342,261.5559999999999,259.664,255.88400000000001,245.68400000000003,230.81,228.526,224.68,226.8475,225.8625,240.06,279.44,275.63,244.98666666666668,214.0533333333333,214.7733333333333,254.546,215.71,198.9,198.345,202.365,200.2275,200.0925,219.075,185.45000000000002,196.39499999999998,186.76999999999998,191.38,211.14666666666668,192.005,251.59
2020-07-01 22:18:58+00:00,287.90833333333336,284.81142857142856,264.3328571428571,250.71571428571428,251.84,250.584,256.342,261.5559999999999,259.664,255.88400000000001,245.68400000000003,230.81,228.526,224.68,226.8475,225.8625,231.325,,275.63,244.98666666666668,214.0533333333333,214.7733333333333,244.5575,215.71,198.9,198.345,202.365,200.2275,200.0925,219.075,185.45000000000002,196.39499999999998,186.76999999999998,191.38,211.14666666666668,192.005,
2020-07-26 22:12:56+00:00,288.93571428571425,285.07125,265.02875,251.74875,251.48499999999999,249.96833333333333,256.0116666666667,261.72999999999996,259.2916666666667,255.20000000000002,245.64333333333332,230.87333333333333,226.635,223.948,226.57399999999998,220.13600000000002,231.325,,275.63,244.98666666666668,214.0533333333333,214.7733333333333,244.5575,215.71,198.9,198.345,202.365,200.2275,200.0925,219.075,185.45000000000002,196.39499999999998,186.76999999999998,191.38,211.14666666666668,192.005,
2020-08-11 22:12:59+00:00,289.9725,285.28555555555556,265.57444444444445,252.74888888888887,251.34857142857143,249.88000000000002,256.6914285714286,261.89142857142855,259.28000000000003,256.07714285714286,246.21142857142857,230.98142857142858,226.2657142857143,224.71166666666667,226.87166666666667,220.35166666666666,231.156,,272.90999999999997,245.73499999999999,214.31,213.6325,243.586,214.612,200.086,198.778,203.29000000000002,201.978,197.53799999999998,220.12600000000003,186.2925,195.928,186.95,199.2775,213.235,194.17666666666665,
2020-08-27 22:13:32+00:00,287.9533333333333,282.962,263.561,251.407,248.36875,247.015,254.17875,258.66249999999997,256.1275,253.25,242.67374999999998,228.35625,226.2657142857143,224.71166666666667,226.87166666666667,220.35166666666666,231.156,,272.90999999999997,245.73499999999999,214.31,213.6325,243.586,214.612,200.086,198.778,203.29000000000002,201.978,197.53799999999998,220.12600000000003,186.2925,195.928,186.95,199.2775,213.235,194.17666666666665,
2020-09-19 22:19:27+00:00,286.639,281.12363636363636,261.63,250.25454545454548,245.34,244.21777777777777,251.66222222222223,256.2033333333333,253.58222222222219,250.92333333333332,240.3388888888889,226.13555555555556,226.2657142857143,224.71166666666667,226.87166666666667,220.35166666666666,231.156,,272.90999999999997,245.73499999999999,214.31,213.6325,243.586,214.612,200.086,198.778,203.29000000000002,201.978,197.53799999999998,220.12600000000003,186.2925,195.928,186.95,199.2775,213.235,194.17666666666665,
2020-10-21 22:19:31+00:00,284.327,278.96818181818185,258.84727272727275,248.71818181818182,243.2233333333333,243.2611111111111,249.91,253.9188888888889,252.67999999999998,249.9611111111111,239.85888888888888,225.95111111111112,224.14857142857142,224.3816666666667,226.17333333333332,218.73000000000002,229.22000000000003,226.05,267.88,233.7975,213.495,213.37,236.38999999999996,210.204,199.06799999999998,198.53,203.364,201.82199999999997,196.564,219.45,187.1,195.4,187.07999999999998,200.40499999999997,212.5675,198.0566666666667,231.3
2020-12-24 22:19:30+00:00,282.10333333333335,277.9157142857143,254.78166666666667,249.2357142857143,242.72333333333333,238.41799999999998,247.48600000000002,250.89000000000001,247.95999999999998,246.23000000000002,235.42399999999998,222.41199999999998,221.04999999999998,224.8066666666667,227.48333333333332,214.5666666666667,229.17500000000004,226.05,264.83,231.56500000000003,214.58500000000004,212.9,235.69499999999994,208.08999999999997,202.41499999999996,201.755,206.62,205.14499999999998,193.33999999999997,222.56500000000005,189.575,197.95000000000002,190.105,211.51999999999998,220.17499999999995,197.43000000000004,231.3
2021-02-03 22:13:08+00:00,278.8,275.12,250.92799999999997,248.36333333333332,241.32600000000002,234.81800000000004,243.404,246.43799999999996,240.898,241.91799999999998,226.94400000000002,219.494,222.98499999999999,226.70000000000005,228.48499999999996,223.23500000000007,229.17500000000004,226.05,264.83,231.56500000000003,214.58500000000004,212.9,235.69499999999994,208.08999999999997,202.41499999999996,201.755,206.62,205.14499999999998,193.33999999999997,222.56500000000005,189.575,197.95000000000002,190.105,211.51999999999998,220.17499999999995,197.43000000000004,231.3
2021-02-10 22:19:17+00:00,272.72200000000004,270.41333333333336,244.848,244.10166666666666,239.025,231.18500000000003,239.0625,242.33249999999995,236.32,237.0625,221.275,216.46,221.92,224.87,228.61,225.04,227.87,226.05,264.91,215.15,214.09,215.59,231.69,205.96,200.0,203.0,206.25,201.31,199.36,220.8,190.33,201.84,192.72,200.07,220.85,196.34,231.3
2021-02-19 22:13:27+00:00,275.00333333333333,270.94,246.98,245.41142857142856,240.108,234.05599999999998,241.766,245.38399999999996,239.61999999999998,239.892,225.57,219.56799999999998,220.85,226.595,226.965,223.95499999999998,228.01999999999998,226.48000000000002,265.535,220.265,214.745,213.625,232.405,206.72,200.08499999999998,201.225,206.16500000000002,201.745,200.74,222.29000000000002,190.555,202.05,192.82999999999998,199.735,222.14999999999998,184.61,227.94
2021-04-24 22:12:37+00:00,279.66499999999996,277.35800000000006,253.43499999999997,249.51400000000004,251.23000000000002,242.17333333333332,250.0,254.5433333333333,244.85999999999999,244.3166666666667,228.95666666666668,226.4466666666667,220.755,227.39499999999998,224.14999999999998,223.055,223.64999999999998,246.58,266.16,244.39500000000004,213.42000000000002,215.68,233.09,208.76999999999998,199.035,196.935,203.55,203.36,202.275,221.495,188.98000000000002,197.785,189.54,190.965,223.08999999999997,172.88,224.58
2021-06-02 22:18:57+00:00,281.964,278.36666666666673,256.008,250.54833333333332,248.875,242.6425,249.69750000000002,254.22499999999997,246.99499999999998,245.985,231.8825,226.375,218.71333333333334,224.85999999999999,222.46,219.28333333333333,223.64999999999998,246.58,266.16,244.39500000000004,213.42000000000002,215.68,233.09,208.76999999999998,199.035,196.935,203.55,203.36,202.275,221.495,188.98000000000002,197.785,189.54,190.965,223.08999999999997,172.88,224.58
2021-07-13 22:13:19+00:00,281.964,272.2900000000001,256.008,248.775,242.8775,242.24200000000002,249.05,253.29999999999995,246.86399999999998,245.35399999999998,231.448,225.084,218.71333333333334,224.85999999999999,222.46,219.28333333333333,223.64999999999998,246.58,266.16,244.39500000000004,213.42000000000002,215.68,233.09,208.76999999999998,199.035,196.935,203.55,203.36,202.275,221.495,188.98000000000002,197.785,189.54,190.965,223.08999999999997,172.88,224.58
2021-08-30 22:13:14+00:00,292.17333333333335,283.46666666666664,268.53,256.525,243.39249999999998,245.64499999999998,252.82750000000001,256.41999999999996,253.155,249.15,238.26500000000001,226.46249999999998,215.85333333333332,223.53,220.93666666666664,215.72333333333336,220.995,266.25,264.765,240.58000000000004,209.755,216.125,231.715,208.725,196.63,195.31,201.02,199.665,198.785,219.79000000000002,186.465,194.99,187.12,179.475,222.135,,
2021-10-01 22:13:22+00:00,286.52750000000003,277.2875,261.685,252.942,239.91,242.712,249.144,253.25,249.17399999999998,246.484,234.372,224.64600000000002,215.85333333333332,223.53,220.93666666666664,215.72333333333336,220.995,266.25,264.765,240.58000000000004,209.755,216.125,231.715,208.725,196.63,195.31,201.02,199.665,198.785,219.79000000000002,186.465,194.99,187.12,179.475,222.135,,
2021-11-02 22:13:26+00:00,287.25750000000005,276.98249999999996,263.4625,256.306,247.11400000000003,251.05599999999998,245.5625,259.46399999999994,246.55749999999998,247.978,235.24200000000002,226.00799999999998,219.38666666666666,232.5333333333333,223.24666666666667,231.15333333333334,245.845,229.87,271.795,232.425,213.115,215.715,244.645,213.54,195.36,196.2,,194.79,202.635,220.37,195.19,204.05,195.52499999999998,192.725,224.38,227.2,241.95
2021-11-06 22:14:00+00:00,286.66400000000004,276.28999999999996,262.736,256.41333333333336,247.86166666666668,251.54166666666666,248.08,260.33,249.11399999999998,249.99,237.28666666666666,227.885,223.07999999999998,233.3575,225.0,231.19,242.72,229.8,270.24,229.03,214.87666666666667,216.84333333333333,241.97333333333336,214.14,200.75,201.56,213.9,201.915,204.9333333333333,224.03,197.2266666666667,205.76666666666665,198.01999999999998,198.18999999999997,224.13,217.805,238.035
2021-11-18 22:13:44+00:00,286.2616666666667,276.1766666666667,262.5133333333333,256.7914285714286,247.8314285714286,251.50285714285715,249.46333333333334,260.2642857142857,250.28,251.1114285714286,238.20857142857145,228.44285714285712,223.692,233.206,225.914,230.18200000000002,240.3975,229.60999999999999,268.565,226.1125,215.09,216.88,239.8475,213.29,201.38,202.79,212.815,203.06333333333336,205.615,224.41333333333333,196.60750000000002,205.76749999999998,198.595,199.6225,223.865,214.45666666666668,238.35666666666665
2022-01-20 22:19:27+00:00,290.0266666666667,274.73,261.756,257.736,250.87400000000002,255.166,250.3825,263.796,250.485,252.792,239.41799999999998,230.60399999999998,225.9575,236.56,227.6225,234.79250000000002,240.3975,229.60999999999999,268.565,226.1125,215.09,216.88,239.8475,213.29,201.38,202.79,212.815,203.06333333333336,205.615,224.41333333333333,196.60750000000002,205.76749999999998,198.595,199.6225,223.865,214.45666666666668,238.35666666666665
2022-01-21 22:13:35+00:00,289.06428571428575,274.10333333333335,260.71166666666664,256.705,249.285,253.66666666666666,250.88000000000002,262.40166666666664,250.91199999999998,252.625,239.77499999999998,230.69000000000003,224.198,234.61599999999999,227.06,231.794,238.344,229.07999999999998,267.5,223.4,214.118,216.394,238.01399999999998,211.91199999999998,200.3775,202.3275,210.91,202.5225,205.47599999999997,224.5825,195.06199999999998,205.32799999999997,197.96999999999997,199.82999999999998,223.42199999999997,210.9275,236.6625
2022-01-28 22:19:19+00:00,287.96375,273.21714285714285,259.75714285714287,255.46,248.0914285714286,252.69571428571427,251.11666666666667,261.4214285714286,251.37666666666667,252.45571428571427,240.24714285714285,230.9057142857143,223.21833333333333,233.03,227.01666666666668,230.44833333333335,236.88333333333333,228.60999999999999,266.6616666666667,221.07333333333335,214.43999999999997,216.27666666666667,236.63166666666666,211.05166666666665,200.112,202.082,209.57,202.1,204.84666666666666,223.93800000000002,194.275,204.29333333333332,196.98499999999999,200.0583333333333,222.61,207.91799999999998,234.738
2022-01-29 22:13:17+00:00,287.48333333333335,273.0625,259.395,255.05,247.6125,252.06875,251.77142857142857,261.37625,252.15714285714284,253.0025,241.1575,231.215,223.06428571428572,232.84,227.31428571428572,230.59,236.58714285714288,228.6833333333333,267.3128571428571,223.55714285714288,214.78142857142856,216.0842857142857,236.22,210.95285714285714,200.54833333333332,202.335,209.814,202.3983333333333,204.96714285714285,224.11333333333334,194.85857142857142,204.6942857142857,197.04285714285714,200.68285714285713,222.67285714285714,208.03666666666666,233.985
2022-02-13 22:19:16+00:00,288.558,274.28444444444443,260.8277777777778,258.17555555555555,247.66,252.37111111111113,257.20375,261.37625,252.15714285714284,253.0025,241.1575,231.215,223.06428571428572,231.89249999999998,227.25125,231.09125,236.53,228.92714285714285,268.64,223.55714285714288,215.43875,216.24625,240.18375,211.21125,200.84857142857143,202.8642857142857,209.67333333333332,202.65,205.22125,224.22,194.85857142857142,207.155,196.82,200.9525,222.7075,208.40142857142857,233.55285714285714
2022-03-09 22:19:13+00:00,285.684,271.76777777777784,258.02777777777777,255.59555555555556,245.3988888888889,250.68888888888887,255.09750000000003,258.6775,249.2328571428571,250.60875,238.04125000000002,228.55625,225.04166666666666,232.97285714285712,228.18,233.79142857142855,238.48285714285717,228.92714285714285,269.39285714285717,224.525,216.49142857142857,216.77428571428572,241.58571428571426,211.7571428571429,201.76333333333332,203.975,209.67333333333332,203.96,206.6614285714286,224.86166666666668,196.37666666666667,208.65285714285713,198.06571428571428,204.45714285714283,222.87428571428572,208.40142857142857,233.55285714285714
2022-03-10 22:12:59+00:00,282.9909090909091,270.233,256.149,253.35500000000002,242.70700000000002,247.82800000000003,252.36333333333334,256.1933333333333,246.38375,250.60875,238.04125000000002,228.55625,225.04166666666666,232.97285714285712,228.18,233.79142857142855,238.48285714285717,228.92714285714285,269.39285714285717,224.525,216.49142857142857,216.77428571428572,241.58571428571426,211.7571428571429,201.76333333333332,203.975,209.67333333333332,203.96,206.6614285714286,224.86166666666668,196.37666666666667,208.65285714285713,198.06571428571428,204.45714285714283,222.87428571428572,208.40142857142857,233.55285714285714
2022-03-25 22:19:08+00:00,280.86333333333334,268.9036363636364,254.52363636363637,251.0845454545455,238.3090909090909,247.82800000000003,252.36333333333334,256.1933333333333,246.38375,250.60875,238.04125000000002,228.55625,225.04166666666666,232.97285714285712,228.18,233.79142857142855,238.48285714285717,228.92714285714285,269.39285714285717,224.525,216.49142857142857,216.77428571428572,241.58571428571426,211.7571428571429,201.76333333333332,203.975,209.67333333333332,203.96,206.6614285714286,224.86166666666668,196.37666666666667,208.65285714285713,198.06571428571428,204.45714285714283,222.87428571428572,208.40142857142857,233.55285714285714
2022-03-26 22:13:11+00:00,280.86333333333334,268.9036363636364,254.52363636363637,251.0845454545455,238.3090909090909,247.82800000000003,252.36333333333334,256.1933333333333,246.38375,250.60875,238.04125000000002,228.55625,225.04166666666666,232.97285714285712,228.18,233.79142857142855,238.48285714285717,228.92714285714285,267.59000000000003,221.17714285714285,214.95375,214.3025,239.6675,210.07125000000002,199.99999999999997,201.86285714285714,207.81571428571428,201.72571428571428,205.17875,224.0157142857143,193.4042857142857,208.65285714285713,198.06571428571428,204.45714285714283,222.87428571428572,208.40142857142857,233.55285714285714
2022-04-02 22:18:55+00:00,282.52416666666664,270.65000000000003,256.3690909090909,252.58818181818185,239.79272727272726,249.67800000000003,254.47444444444443,258.21555555555557,249.29500000000002,252.69,240.87750000000003,230.04125,223.89285714285714,231.92125000000001,227.8025,232.385,236.63500000000002,227.78375,266.93222222222226,219.9975,214.48555555555558,214.27666666666667,238.54000000000002,209.54111111111112,199.20999999999998,201.475,207.00375,200.80625,204.3166666666667,223.61875000000003,192.03625,207.46749999999997,196.635,202.65625,222.85375,208.40142857142857,233.55285714285714
