dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,satname
2016-12-04 22:27:17.474,273.92499999999995,273.33500000000004,255.31,246.21499999999997,239.41,234.84,230.06,242.85000000000002,234.62,212.57,209.445,206.26999999999998,202.19,201.07999999999998,202.16,204.005,211.035,217.91500000000002,222.745,241.83499999999998,249.195,251.765,242.035,241.285,240.2,246.22,250.87,257.27,305.17,317.25,313.45,309.55,310.14,333.515,372.275,380.895,385.28499999999997,377.815,373.115,382.04499999999996,373.67499999999995,372.415,349.81,280.95000000000005,305.32,327.1,337.09000000000003,339.28999999999996,331.54499999999996,326.44,350.745,366.315,360.4,361.53999999999996,356.12,319.86,327.15,313.445,300.945,275.855,252.365,271.06,266.495,287.115,L8
2017-02-22 22:26:52.098,269.78,267.75,253.86,242.95,237.94,234.84,230.06,239.34,223.55,212.61,209.44,208.14,206.2,204.84,212.07,210.97,219.59,229.05,228.28,249.04,256.21,263.35,242.7,248.84,244.3,251.49,250.87,257.27,,352.32,333.33,333.84,,330.93,389.78999999999996,397.415,401.875,401.98,399.65999999999997,408.56,406.78999999999996,403.17,381.095,283.73,313.64,331.6,358.65999999999997,343.31,357.27,351.105,367.37,392.87,367.37,367.77,361.44,,,296.8,286.99,267.57,251.52,268.83,268.66,290.83,L8
2017-03-26 22:26:34.721,262.25,261.52,249.12,239.735,232.765,226.585,223.47,232.42000000000002,218.29000000000002,205.465,205.025,200.81,198.76999999999998,197.785,202.47,196.485,210.235,213.35000000000002,214.685,239.64499999999998,246.64499999999998,256.575,235.105,240.94,235.81,241.53500000000003,241.54999999999995,246.71999999999997,,352.32,333.33,333.84,,325.175,382.78,385.81666666666666,387.83666666666664,387.67,384.17,394.89000000000004,393.03,389.9766666666667,368.15000000000003,284.89500000000004,307.64,331.6,353.94,331.405,348.66333333333336,369.48,367.37,392.87,361.885,365.855,356.08000000000004,,,277.855,284.525,267.57,251.52,268.83,268.66,290.83,L8
2017-08-01 22:26:56.477,259.84,255.95499999999998,241.76,231.51,221.275,212.42000000000002,213.885,224.60500000000002,212.965,199.325,200.96,196.265,193.74,198.41,208.87,210.12,208.065,217.505,201.09,246.815,249.50500000000002,254.47499999999997,231.505,240.0,236.26,244.0,232.23,254.77499999999998,308.46,331.7,319.75,321.05499999999995,312.51,348.11,381.76666666666665,379.55333333333334,377.76666666666665,378.86666666666673,374.1233333333333,382.73,382.92,384.9166666666667,356.9633333333333,281.345,298.44,324.84,351.75666666666666,330.68,349.01,370.0833333333333,368.58000000000004,392.3,363.29499999999996,367.96000000000004,356.975,311.36,326.94,298.615,307.28999999999996,,,271.78,,,L8
2017-08-17 22:27:01.961,270.14666666666665,269.10999999999996,245.64333333333332,233.8066666666667,223.95666666666668,214.97,215.97,226.82333333333335,213.9766666666667,200.66666666666666,201.35,196.34666666666666,193.97333333333333,196.51999999999998,205.07000000000002,207.78,206.92,214.9333333333333,209.22500000000002,243.72333333333333,248.46000000000004,253.84666666666666,230.0666666666667,240.06000000000003,235.17333333333332,241.3166666666667,234.44499999999996,254.56999999999996,275.155,313.12333333333333,319.75,309.0733333333333,304.365,347.09999999999997,374.36,374.87,374.945,375.9525,373.435,380.765,381.2625,382.6575,358.58,281.5,299.1466666666667,330.95,348.6475,334.69666666666666,344.305,360.37,363.98333333333335,385.3733333333333,363.66,369.9466666666667,359.5333333333333,304.49,318.26,301.34999999999997,304.2233333333333,265.24,251.31,267.94,304.72,329.03,L8
2017-09-02 22:27:04.783,271.48,270.72249999999997,246.72,235.425,225.5875,217.01749999999998,217.7625,228.51,214.94,201.8775,201.5525,196.7825,194.5425,195.79,204.5975,206.8475,207.2475,214.8875,211.53333333333333,242.4825,248.46000000000004,253.84666666666666,226.6925,239.285,231.2775,234.385,226.77666666666664,246.38,262.00666666666666,279.3433333333333,302.96500000000003,300.31,304.365,347.53499999999997,364.07,366.2825,363.9075,365.935,366.20500000000004,372.89250000000004,371.59,373.79499999999996,353.745,281.8475,297.5425,335.71666666666664,338.0675,336.66,334.475,350.6575,352.34,372.19666666666666,363.15,367.2125,359.0925,304.49,318.26,301.34999999999997,304.2233333333333,265.24,251.31,266.78333333333336,315.36,335.15,L8
2017-09-18 22:27:06.940,273.654,274.494,254.07799999999997,237.44,231.98599999999996,222.638,220.25,229.33,215.564,202.148,201.88600000000002,196.934,195.288,195.578,204.56,200.05599999999998,206.128,223.462,216.9075,242.038,248.47000000000003,253.1875,227.61399999999998,240.644,231.388,235.31599999999997,228.6325,245.17,256.675,272.3675,286.66,300.31,304.365,344.416,360.262,363.75600000000003,361.66999999999996,362.924,366.034,372.242,372.494,373.12199999999996,350.36600000000004,281.952,299.34000000000003,334.2875,337.928,336.702,333.852,345.36199999999997,350.145,369.235,363.598,365.41999999999996,358.28200000000004,304.49,318.26,301.34999999999997,304.2233333333333,265.24,251.31,266.78333333333336,309.9666666666667,335.15,L8
2017-10-04 22:27:13.567,272.37199999999996,279.462,255.38399999999996,242.234,233.08499999999995,223.715,219.72199999999998,230.11399999999998,216.086,203.62800000000001,203.89600000000002,195.098,190.948,196.79,207.4825,198.006,208.23000000000002,229.946,226.2725,244.985,252.26666666666668,254.3166666666667,227.64,242.54500000000002,233.2,237.31199999999998,233.84249999999997,243.94,252.85399999999998,267.072,276.6075,288.165,288.8533333333333,344.18399999999997,354.96,361.43,358.882,361.43199999999996,367.51,374.118,374.646,372.308,348.408,281.088,297.37,333.646,334.62,339.04,333.194,327.97200000000004,349.844,367.798,364.884,364.806,361.156,304.49,318.26,309.90666666666664,302.23999999999995,262.255,249.335,265.5325,303.5325,335.15,L8
2017-10-20 22:27:16.389,273.08,278.355,255.36999999999998,242.45333333333335,234.358,225.46999999999997,221.255,231.18499999999997,217.4766666666667,204.82000000000002,204.655,197.03333333333333,192.98833333333332,198.154,207.92800000000003,200.14666666666668,209.59333333333333,228.95666666666668,226.336,244.91799999999998,252.4625,256.335,230.23000000000002,243.52800000000002,234.82666666666668,239.41,237.57399999999998,246.0,253.1483333333333,266.90166666666664,274.12,282.904,282.9125,342.4183333333333,357.1066666666666,364.0566666666667,362.7316666666666,365.625,371.3283333333334,377.3183333333333,376.555,374.77666666666664,351.5683333333334,281.4583333333333,297.42,334.115,335.32166666666666,340.05833333333334,333.83666666666664,328.89166666666665,351.43,368.4883333333333,365.98499999999996,365.83500000000004,362.375,290.45,304.26666666666665,306.30499999999995,298.385,263.81666666666666,250.26999999999998,265.798,300.33000000000004,335.15,L8
2018-03-13 22:26:32.925,275.565,285.0575,269.89750000000004,258.3525,248.515,238.80499999999998,227.625,232.85666666666665,219.3766666666667,209.505,209.045,201.10500000000002,196.37,206.1966666666667,212.94000000000003,194.62,213.8775,236.77499999999998,234.85750000000002,245.92666666666665,257.85,265.39,242.82666666666668,249.77666666666667,241.405,247.8,251.51999999999998,250.0375,253.7125,254.45999999999995,266.6875,271.51,261.46000000000004,335.5725,355.135,363.03499999999997,363.82500000000005,366.4475,372.085,379.90999999999997,379.37,375.4725,351.17,282.4733333333333,298.66333333333336,335.45,337.5525,341.04999999999995,334.6675,329.575,351.18,366.84250000000003,366.235,362.51000000000005,364.0275,262.37,276.28,301.2266666666667,290.9766666666667,275.93,251.98666666666668,267.66333333333336,298.96000000000004,344.9,L8
2018-03-29 22:26:26.176,274.26750000000004,282.34250000000003,263.005,259.0725,239.6,231.245,226.73999999999998,233.34333333333333,220.03666666666663,210.5675,209.445,202.1875,196.79500000000002,207.23000000000002,212.92,202.0,215.915,226.55499999999998,231.3675,245.64333333333335,258.4666666666667,268.5566666666666,243.62,249.07000000000002,243.27499999999998,249.0575,255.89999999999998,253.7925,253.87750000000003,261.72333333333336,269.48,270.225,265.55,341.77,356.55,367.0075,370.49249999999995,369.4075,372.395,381.82500000000005,379.205,375.5825,355.87,285.17333333333335,297.41333333333336,336.355,336.86249999999995,341.9575,336.2275,333.5,355.5775,370.81,368.24,366.72249999999997,368.1375,270.45500000000004,281.92499999999995,302.0375,290.895,274.34499999999997,252.035,267.6275,298.8866666666667,334.19,L8
2018-06-17 22:25:53.680,286.07000000000005,288.21000000000004,272.905,266.125,239.75,230.0,231.89999999999998,234.07,220.04,212.885,209.33499999999998,208.86999999999998,207.175,209.04000000000002,214.52499999999998,212.7,217.93,226.07,230.165,246.14000000000001,261.17500000000007,271.63999999999993,245.135,249.875,246.88,252.385,259.015,264.425,261.66,246.955,283.65000000000003,262.79,273.73,357.615,358.055,369.92500000000007,377.0849999999999,358.76,357.2166666666667,368.3333333333333,377.225,377.84499999999997,361.82000000000005,290.47,286.57,338.94000000000005,325.29333333333335,345.74499999999995,339.85,340.615,343.46333333333337,362.0833333333333,358.06,357.48,359.95,278.54,287.57,314.035,300.32499999999993,285.5849999999999,254.32,270.935,324.91,334.19,L8
2018-09-05 22:26:33.133,281.87666666666667,282.79333333333335,264.13,257.03000000000003,235.09,227.17000000000002,228.72,233.825,218.685,210.42999999999998,207.07000000000002,205.26666666666665,203.29666666666665,204.43666666666664,210.44666666666663,205.42666666666665,213.93000000000004,220.4,224.0233333333333,243.35,255.9166666666667,265.57666666666665,241.03333333333333,246.74333333333334,242.26333333333332,247.77,253.00333333333333,256.7233333333333,254.46333333333334,248.03333333333333,272.83666666666664,262.255,264.49,353.8766666666667,361.00666666666666,371.1466666666667,378.3299999999999,365.5425,363.5275,372.2225,379.5933333333333,379.4266666666667,365.60999999999996,290.33500000000004,289.2833333333333,337.1133333333333,329.47249999999997,346.6933333333333,339.29,340.2166666666667,345.8,363.8425,360.71500000000003,358.56,360.9525,268.14,283.025,307.4533333333334,294.46,279.10999999999996,252.71333333333334,268.06,308.79,336.7033333333333,L8
2018-09-21 22:26:37.516,279.67,280.93333333333334,261.63666666666666,242.45000000000002,235.33333333333334,230.93666666666664,228.04,237.23000000000002,221.7266666666667,209.03,205.70000000000002,203.5,201.1,201.35666666666665,207.42999999999998,203.17333333333332,212.1933333333333,218.06000000000003,221.7733333333333,241.09,249.52666666666667,258.21,237.51666666666668,244.92333333333332,240.65333333333334,246.91333333333333,250.68999999999997,254.86666666666667,253.79333333333332,257.295,276.23,257.1825,277.55,350.32,355.5566666666667,376.6166666666666,378.86999999999995,371.7725,360.205,373.2275,378.59666666666664,377.4433333333333,367.50666666666666,290.33500000000004,289.2833333333333,334.71,330.4475,347.41,339.06,341.42333333333335,345.4325,362.71,360.2275,361.73249999999996,361.33500000000004,283.32,296.59,306.31666666666666,295.50666666666666,280.12333333333333,251.64333333333335,266.27666666666664,300.755,336.4533333333333,L8
2019-01-11 22:26:49.169,276.8666666666667,278.24666666666667,261.83,240.48333333333335,234.64333333333335,231.63666666666666,226.97333333333336,238.87,223.76,210.77999999999997,207.88,205.95666666666668,203.18999999999997,205.05666666666664,210.34333333333333,206.67666666666665,215.24666666666667,221.17999999999998,225.15333333333334,243.65,252.38666666666668,259.25666666666666,241.74333333333334,247.22,242.95000000000002,249.58,251.88666666666663,256.77,259.50333333333333,269.9033333333333,282.8066666666667,269.3633333333333,276.6066666666666,352.51,366.06666666666666,380.99666666666667,380.4266666666667,392.82,375.27,387.02666666666664,381.85999999999996,383.0833333333333,373.7833333333333,292.57500000000005,297.205,335.3633333333333,345.17333333333335,351.48,341.5933333333333,341.8733333333334,353.96999999999997,369.3666666666666,364.68333333333334,364.7033333333333,364.34,281.78333333333336,295.6966666666667,303.6433333333334,294.8633333333334,281.58,252.18999999999997,269.8933333333334,292.28,341.7966666666666,L8
2019-01-27 22:26:45.220,269.255,271.84749999999997,255.23250000000002,236.8775,228.1775,223.95,222.025,233.5575,215.9475,203.39999999999998,202.05,199.78,195.54,205.05666666666664,210.34333333333333,206.67666666666665,215.24666666666667,221.17999999999998,225.15333333333334,243.65,252.38666666666668,259.25666666666666,235.39000000000001,238.8725,236.845,241.8475,251.88666666666663,256.77,259.50333333333333,269.9033333333333,282.8066666666667,269.3633333333333,276.6066666666666,352.51,356.505,370.6025,370.8375,380.8825,366.68,380.505,372.8325,375.60749999999996,362.1325,287.56,292.49333333333334,328.4125,336.5275,342.72749999999996,334.27250000000004,341.8733333333334,345.8875,360.965,358.0075,357.58,356.1875,281.78333333333336,295.6966666666667,303.6433333333334,294.8633333333334,281.58,252.18999999999997,269.8933333333334,292.28,341.7966666666666,L8
2019-02-12 22:26:43.149,268.692,271.606,255.06,238.942,230.474,225.84,223.67400000000004,233.97200000000004,217.48000000000002,204.82399999999998,203.69400000000002,201.002,197.68,204.885,210.5025,207.565,215.89000000000001,222.32750000000001,226.135,243.94750000000002,253.47250000000003,259.545,236.942,241.07799999999997,238.372,243.542,252.80499999999998,257.0725,263.51,272.34,280.4925,269.1275,275.8325,350.845,358.622,371.38,372.256,380.62600000000003,369.268,382.028,374.62199999999996,377.054,360.014,289.52250000000004,292.79499999999996,329.268,336.804,344.316,335.29,340.83500000000004,348.29200000000003,362.84,360.95799999999997,358.66999999999996,357.72799999999995,281.20500000000004,294.13,302.90999999999997,294.17,279.73,252.58249999999998,271.1225,285.3875,341.7966666666666,L8
2019-03-16 22:26:33.688,267.358,271.45200000000006,256.138,240.53199999999998,232.08199999999997,227.138,224.11999999999998,234.16199999999998,217.27799999999996,205.37199999999999,204.23000000000002,202.18800000000002,198.74,206.2475,211.23000000000002,210.89499999999998,217.64999999999998,224.45999999999998,228.8775,245.0375,255.01500000000004,260.38,237.632,242.28000000000003,239.794,244.76800000000003,254.87,260.14750000000004,264.065,274.8025,283.68,270.7125,279.6175,352.9475,359.046,371.794,371.634,377.996,368.318,382.82399999999996,373.966,376.844,355.134,290.055,292.6825,328.62,334.622,343.088,335.514,340.4575,349.11800000000005,363.06800000000004,361.724,359.39,358.648,284.9725,296.90500000000003,304.165,295.76750000000004,280.45,253.485,274.12,278.90749999999997,341.8299999999999,L8
2019-04-17 22:26:24.837,264.782,267.692,251.08199999999997,243.08399999999997,233.11399999999998,225.638,222.744,232.204,215.61599999999999,203.92199999999997,203.222,200.368,197.15400000000002,203.4475,208.315,207.42499999999998,214.935,221.17499999999998,226.35250000000002,243.60750000000002,254.8075,259.44,235.552,241.262,237.93999999999997,242.308,253.45499999999998,257.51750000000004,254.7325,271.33000000000004,274.3875,268.865,277.7725,352.425,360.832,368.98400000000004,370.808,372.264,371.06000000000006,381.834,374.76000000000005,376.09799999999996,351.466,292.486,295.656,328.34000000000003,332.566,340.864,334.308,336.78,349.418,362.454,361.38399999999996,359.02799999999996,355.9,278.6725,291.68,302.99,294.5525,273.9875,253.925,275.5425,270.3775,339.87,L8
2019-06-20 22:26:49.743,264.782,267.692,251.08199999999997,243.08399999999997,233.11399999999998,225.638,222.744,232.204,215.61599999999999,203.92199999999997,203.222,200.368,197.15400000000002,203.4475,208.315,207.42499999999998,214.935,221.17499999999998,226.35250000000002,243.60750000000002,254.8075,259.44,235.552,241.262,237.93999999999997,242.308,253.45499999999998,257.51750000000004,254.7325,271.33000000000004,274.3875,268.865,277.7725,352.425,360.832,368.98400000000004,365.2916666666667,366.90166666666664,371.06000000000006,376.0516666666667,374.76000000000005,376.09799999999996,351.466,292.486,292.7816666666667,323.23333333333335,328.1033333333333,335.4583333333333,328.51166666666666,328.744,344.8616666666667,358.7516666666667,356.94,354.4066666666666,352.095,278.6725,291.68,302.99,294.5525,273.9875,253.925,275.5425,270.3775,339.87,L8
2019-09-08 22:27:12.355,272.9433333333333,271.21999999999997,253.05666666666664,246.50333333333333,236.77666666666664,230.18666666666664,225.78666666666666,234.49666666666667,218.08333333333334,207.1933333333333,204.21333333333334,202.51999999999998,199.46666666666667,199.94333333333336,205.20000000000002,204.26,211.37666666666667,216.57333333333335,223.85,241.53666666666666,250.73333333333335,256.1333333333333,236.18000000000004,245.67999999999998,239.5633333333333,245.13333333333335,250.66666666666666,255.21,242.3033333333333,264.5133333333333,267.71666666666664,268.90000000000003,277.98,349.14000000000004,364.35999999999996,373.9866666666667,364.11,364.5575,376.3233333333333,372.41999999999996,380.1366666666667,378.47333333333336,358.56666666666666,297.27,293.4066666666667,326.3675,330.31,334.13,326.565,325.2525,346.2,360.375,358.15,357.645,356.71250000000003,274.07666666666665,293.19666666666666,305.52666666666664,307.3,275.24,252.24333333333334,269.5733333333333,268.65333333333336,340.23,L8
2019-11-11 22:27:19.914,269.595,267.62,242.23999999999995,239.83,230.39999999999998,223.14499999999998,228.16000000000003,246.76999999999998,221.3,206.82,203.025,203.35,196.005,203.305,218.07,213.74,208.41,231.925,223.62,241.52,249.02500000000003,256.92499999999995,240.58000000000004,246.505,243.925,249.00000000000003,255.02999999999997,254.6,241.98,262.31,264.1,266.45,267.26,344.005,356.88,374.49,362.4533333333333,361.9266666666667,370.54499999999996,367.27,367.53499999999997,369.135,352.38,289.51,285.93,322.1466666666666,327.66,330.2866666666667,319.28999999999996,320.26,342.59,357.55333333333334,353.42333333333335,350.89000000000004,353.57,260.94,287.19,310.91999999999996,324.5,277.91,248.61,259.73,264.49,,L8
2020-04-19 22:26:32.106,262.66,266.09,234.39,,229.92,217.53,231.77,258.83,224.17,207.16,203.33,204.6,194.31,207.27,229.73,221.25,205.65,246.82,222.81,240.93,249.42,258.95,244.54,247.7,249.65,253.1,261.01,,,,,,,341.14,347.71,375.35,380.9,373.28,362.25,378.82,355.69,340.885,313.94,273.845,281.17499999999995,307.29999999999995,313.155,338.81,326.28,327.94,353.1,366.85,335.495,358.31,357.72,,,320.06,,,,,,,L8
2020-08-25 22:27:04.745,299.97,289.08,266.16,250.49,232.83,237.62,239.13,244.87,209.56,216.44,207.31,206.42,203.31,216.17,247.71,,237.01,255.54,241.06,253.69,276.13,287.24,258.25,256.21,245.48,260.26,257.98,258.59,268.22,,301.62,,,371.07,382.09,401.31,394.16,400.84,381.45,402.38,,322.24,327.0,258.18,268.9,287.76,293.8,342.41,327.65,316.03,328.22,,309.23,,,,,330.63,301.81,274.99,257.12,267.07,271.21,304.8,L8
2020-09-10 22:27:11.587,281.365,274.66499999999996,253.36499999999998,242.24,226.18,225.03,225.845,234.96500000000003,210.19,206.59,200.70499999999998,197.81,194.075,203.25,220.29000000000002,179.25,218.45,225.305,220.10500000000002,241.5,258.51000000000005,268.145,242.24000000000007,247.1,236.01999999999998,242.94000000000003,243.63,246.60500000000002,251.86,245.76,301.62,,,371.07,361.745,379.64,371.84000000000003,376.0,363.27,379.56,350.69,335.375,333.1166666666667,268.475,268.9,287.76,293.8,339.20000000000005,325.86,318.9,334.18,337.68,323.095,,,,,330.63,301.81,274.99,257.12,267.07,271.21,304.8,L8
2020-10-12 22:27:18.337,286.31333333333333,272.2233333333333,253.16666666666666,241.27,228.82000000000002,227.52666666666667,226.04666666666665,235.70333333333338,214.50666666666666,207.54999999999998,202.85999999999999,200.17999999999998,198.17999999999998,204.73666666666668,217.36,196.325,218.48666666666668,225.35,223.04333333333332,241.9,256.35333333333335,264.25666666666666,243.20333333333338,248.22333333333333,239.0533333333333,246.37,247.75333333333333,250.36,251.86,263.09000000000003,301.62,269.58,,353.54999999999995,363.8166666666666,377.04333333333335,374.6366666666667,374.7266666666667,367.70666666666665,380.15333333333336,364.73,350.1266666666667,342.68,268.475,286.225,310.5,314.53,338.42,328.40333333333336,323.3,336.63,354.105,336.03333333333336,362.99,360.98,,,330.63,301.81,270.275,257.12,267.07,271.21,295.8,L8
2021-05-24 22:26:39.339,,,,,,,,,,,,,,,,,,,,,,,,,201.39,,,,216.87,,,,231.92,297.56,,,,341.62,,349.43,,341.19,,272.58,280.39,299.47,306.11,314.36,303.6,,313.01,,327.85,325.69,328.12,234.94,,,,,,,241.61,257.86,L8
2021-07-27 22:26:59.768,273.04,271.62,252.7,247.38,234.33,226.36,220.34,231.37,214.99,199.94,201.95,191.58,194.32,190.2,197.72,181.91,197.88,197.85,199.36,230.98,239.5,239.32,227.45,237.74,214.785,244.98,248.76,256.31,216.87,272.74,,277.56,256.685,330.985,373.39,385.51,382.7,365.59000000000003,387.14,370.18,387.32,363.385,367.46,289.58,296.07,318.545,325.06,332.255,322.665,343.77,336.885,374.49,350.92,349.07,348.9,267.33500000000004,300.98,310.7,293.46,279.78,,,241.61,257.86,L8
2021-08-12 22:27:06.377,281.245,276.96500000000003,255.695,248.89499999999998,236.37,231.93,228.305,235.15,218.4,205.275,204.76,198.0,199.235,198.25,204.93,195.89499999999998,207.38,209.26999999999998,214.97500000000002,237.825,244.905,245.51,232.39,243.03500000000003,224.49333333333334,244.98,248.76,256.31,216.87,272.74,317.79,295.98,270.87999999999994,342.40000000000003,376.78999999999996,388.6,386.23,374.3233333333333,387.53499999999997,378.19,390.155,373.3433333333333,374.02,296.76,305.5566666666667,323.59999999999997,334.8433333333333,338.68333333333334,330.06666666666666,344.03999999999996,345.6033333333333,375.59000000000003,359.23,358.5733333333333,355.3633333333334,283.09999999999997,304.11,314.525,293.30499999999995,287.135,,,241.61,257.86,L8
2022-01-27 22:27:14.862,280.83,276.40999999999997,256.81,249.11,241.39499999999998,235.06,233.875,237.535,224.16500000000002,211.075,208.185,205.44,205.635,207.86,213.66,211.935,218.51,224.495,232.385,245.46499999999997,251.375,255.185,243.44,250.84,244.735,252.96,255.16,259.34,262.94,267.34,317.79,314.4,286.85999999999996,348.05,375.925,386.62,386.72,388.985,382.405,391.635,387.58000000000004,388.015,369.48,307.075,315.54499999999996,328.24,348.855,349.765,343.67,340.0,359.365,372.84000000000003,371.995,372.945,363.925,295.97,299.21500000000003,308.59000000000003,287.02,277.42,238.3,260.14,263.08,277.63,L9
2022-02-20 22:26:59.945,277.195,274.445,257.96000000000004,252.94,250.27000000000004,235.22500000000002,234.975,237.77499999999998,228.315,214.19,210.565,209.345,211.03,214.90499999999997,219.10500000000002,218.145,224.66,232.93,238.185,250.725,257.015,261.275,253.01,256.18,248.89,256.7,260.365,263.475,270.89,267.34,316.9,313.24,288.59999999999997,350.98,378.58500000000004,385.77,388.01,389.21500000000003,385.325,394.625,387.24,387.67499999999995,366.98,329.30999999999995,321.01,328.45,347.02,354.295,347.675,342.13,359.825,371.945,373.595,371.38,364.625,298.445,301.815,318.34000000000003,287.095,281.52,240.92000000000002,260.14,263.08,321.82,L8
2022-04-17 22:26:46.754,280.7366666666667,273.53,260.5833333333333,253.99,249.65666666666667,233.48666666666668,233.13333333333333,236.23333333333335,226.49666666666667,212.29,209.23666666666668,206.99666666666667,209.29333333333332,212.40666666666667,217.26999999999998,216.00666666666666,222.42666666666665,230.39666666666668,234.77666666666667,248.5666666666667,255.38333333333333,260.06,249.51333333333332,253.86333333333334,246.92,255.20000000000002,259.27666666666664,262.1433333333334,271.05,272.43499999999995,310.16499999999996,308.11,292.28,352.99666666666667,376.6766666666667,383.92,385.4066666666667,386.6433333333334,384.0933333333333,391.3066666666667,386.2966666666667,388.03999999999996,369.5466666666666,336.79999999999995,320.23,328.6433333333333,348.91333333333336,353.56,347.99,341.35999999999996,359.0566666666667,371.77,372.7366666666667,371.87999999999994,365.43666666666667,298.6433333333334,305.55333333333334,319.55333333333334,289.12333333333333,282.48333333333335,244.78,267.135,264.53999999999996,326.12333333333333,L9
2022-05-03 22:26:41.464,279.52,273.3025,260.56,253.85,248.6125,232.2025,231.1275,235.4625,224.8725,210.76749999999998,208.6575,205.4275,207.83249999999998,209.82,215.31,213.2725,219.985,227.685,227.7475,247.54,254.4175,258.9425,246.45,252.3225,244.96,254.23250000000002,258.69,261.9575,272.455,272.43499999999995,311.57666666666665,307.1066666666667,295.15,353.115,377.745,385.735,385.305,387.2975,382.16999999999996,392.89,387.15500000000003,388.13,368.64,335.3275,318.9475,325.33,345.655,352.68,347.3325,341.3425,359.16999999999996,371.605,373.0,370.495,365.3375,302.3875,310.72749999999996,323.0925,292.31,281.34250000000003,245.9975,266.34666666666664,265.66,321.175,L9
2022-06-20 22:26:43.969,279.52,273.3025,260.56,245.12199999999999,248.6125,232.2025,231.1275,235.4625,224.8725,210.76749999999998,208.6575,205.4275,207.83249999999998,209.82,215.31,213.2725,219.985,227.685,227.7475,247.54,254.4175,258.9425,246.45,252.3225,244.96,254.23250000000002,258.69,261.9575,272.455,272.43499999999995,311.57666666666665,307.1066666666667,295.15,353.115,366.732,376.76000000000005,376.53599999999994,387.2975,382.16999999999996,392.89,387.15500000000003,388.13,368.64,335.3275,318.9475,325.33,345.655,352.68,347.3325,341.3425,359.16999999999996,371.605,365.198,364.348,365.3375,302.3875,310.72749999999996,323.0925,285.378,281.34250000000003,240.12600000000003,266.34666666666664,259.3875,321.175,L9
2022-08-07 22:27:06.729,280.71999999999997,272.9275,260.36249999999995,243.766,246.15500000000003,230.71,229.1225,233.8625,222.6275,209.26250000000002,207.2275,203.26749999999998,204.87,206.43,211.4525,205.25,216.08,220.96250000000003,219.53249999999997,245.735,252.705,256.6975,241.83,248.93,241.005,250.74,255.175,258.7275,267.315,270.965,302.65749999999997,300.33500000000004,297.86249999999995,354.5525,363.52,373.88800000000003,372.662,382.1375,381.31999999999994,389.5775,384.9675,387.0525,366.26,336.1225,320.2375,325.72749999999996,343.605,350.165,344.8725,339.6525,358.24749999999995,370.7925,364.87,364.552,365.915,306.8325,312.97999999999996,326.375,287.766,287.5075,240.71400000000003,267.1566666666667,259.535,321.2875,L9
2022-08-15 22:27:29.826,283.7,278.914,262.598,246.48666666666668,250.362,233.122,232.06199999999998,238.442,227.93800000000002,211.22600000000003,208.92799999999997,205.58199999999997,207.38000000000002,210.41800000000003,215.506,210.03000000000003,218.546,223.93200000000002,224.23999999999995,247.15,257.76599999999996,256.6975,241.83,248.93,241.005,253.11599999999999,255.175,264.028,267.315,270.965,302.65749999999997,304.254,301.40599999999995,354.5525,367.39000000000004,375.84666666666664,376.145,385.024,385.1,392.81000000000006,382.54,389.40999999999997,370.582,332.806,319.594,326.986,344.528,353.474,345.56,339.04200000000003,357.75,370.674,366.8233333333333,366.74333333333334,366.966,307.702,312.53999999999996,326.86,290.9583333333333,290.24,246.78,267.1566666666667,259.535,321.2875,L8
2022-09-08 22:27:11.465,282.40600000000006,276.13800000000003,260.488,243.54666666666662,245.602,230.79000000000002,228.914,236.83800000000002,225.542,208.77200000000002,206.82,203.03,204.236,206.72000000000003,212.1,207.12600000000003,215.016,220.036,221.07799999999997,244.112,255.01799999999997,253.72000000000003,236.92249999999996,245.26749999999998,237.41500000000002,250.26000000000005,251.73749999999998,261.174,258.1625,270.20666666666665,290.065,312.086,301.06999999999994,344.0,360.95666666666665,370.70166666666665,370.5783333333333,378.904,379.562,387.41999999999996,376.428,384.384,365.316,322.23,313.41999999999996,325.89599999999996,341.2,347.48,340.134,333.668,352.34,365.71799999999996,365.1583333333333,362.24333333333334,363.808,304.73249999999996,312.56499999999994,332.81,290.48999999999995,287.1275,247.42800000000003,267.1566666666667,259.006,297.5375,L9
