dates,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0018,satname
2021-12-12 22:14:55+00:00,,331.83,332.29499999999996,332.8933333333334,340.55,333.265,340.75,343.20500000000004,343.0450000000001,339.1133333333333,337.105,333.485,328.8625,329.3066666666667,328.9475,325.6875,333.9225,343.71500000000003,344.62,347.5475,345.28,342.30249999999995,345.03249999999997,343.2925,337.7275,331.515,326.0775,321.27250000000004,323.1625,324.9125,326.2425,330.965,334.54,334.725,337.365,338.7125,339.575,340.2575,344.96,352.355,347.15999999999997,348.5925,345.3325,343.77,339.24333333333334,332.0333333333333,330.975,329.295,330.925,336.27,337.2375,331.6225,329.7575,325.4425,319.83000000000004,316.60249999999996,312.2075,311.7075,308.44500000000005,323.05333333333334,311.155,L9
2021-12-20 22:14:55+00:00,,332.49,334.3066666666667,334.195,340.755,335.12666666666667,341.2033333333333,343.27,343.288,340.2125,337.29,333.912,329.224,329.7925,329.146,326.262,334.634,343.84000000000003,345.26599999999996,347.76599999999996,345.65999999999997,342.54599999999994,345.51599999999996,343.762,338.302,332.35600000000005,327.05600000000004,322.21999999999997,324.14,325.586,327.07800000000003,331.74799999999993,335.44,335.404,337.908,339.544,340.082,340.53200000000004,346.256,353.002,348.27599999999995,348.252,345.768,344.07000000000005,340.06,333.255,331.684,329.736,330.85,336.018,337.514,331.166,329.902,325.164,320.218,316.89,312.716,312.644,309.314,323.4425,312.56,L8
2022-01-28 22:20:55+00:00,,332.49,334.3066666666667,334.195,340.755,335.12666666666667,341.2033333333333,343.27,343.288,340.2125,337.29,334.36333333333334,330.00333333333333,330.104,329.4016666666667,326.75333333333333,334.634,343.84000000000003,345.26599999999996,347.76599999999996,345.65999999999997,342.54599999999994,345.51599999999996,343.762,338.302,332.35600000000005,327.05600000000004,323.1666666666667,325.08166666666665,326.43,327.75333333333333,332.63666666666666,336.16,336.06166666666667,338.61833333333334,340.3883333333333,340.68666666666667,340.74333333333334,347.17833333333334,353.45666666666665,348.85833333333335,348.1783333333333,346.2833333333333,344.604,340.72,334.226,332.13666666666666,329.6366666666667,330.6116666666667,335.5983333333333,337.86333333333334,331.075,330.18333333333334,324.605,320.84,317.33666666666664,313.4783333333333,313.39166666666665,309.935,323.884,312.56,L8
2022-02-06 22:14:44+00:00,,331.8433333333333,337.09666666666664,336.5225,340.46999999999997,337.28333333333336,341.6566666666667,343.05,343.966,342.38249999999994,337.5025,335.1716666666667,330.71166666666664,330.79200000000003,329.83166666666665,327.6083333333333,335.588,344.46999999999997,345.97799999999995,347.98400000000004,346.108,343.07399999999996,346.062,344.624,339.374,333.592,328.438,324.305,326.505,327.74666666666667,328.84,333.69,337.315,336.78,339.57666666666665,341.23333333333335,341.49,341.08166666666665,348.46166666666664,354.43833333333333,350.25333333333333,348.0333333333333,346.89833333333337,345.15400000000005,342.39,335.996,333.1483333333333,329.4533333333333,330.87,336.4916666666667,338.58,330.79,330.51666666666665,324.2316666666666,321.015,317.50166666666667,314.18,314.38166666666666,311.3833333333334,324.508,311.7125,L8
2022-02-13 22:20:52+00:00,,331.6775,337.0875,337.02,340.3875,337.7375,341.91499999999996,343.16999999999996,344.03833333333336,342.91999999999996,337.798,335.2871428571429,330.99142857142857,330.82500000000005,329.73285714285714,327.68285714285713,335.72499999999997,344.76,346.465,348.3066666666667,346.33666666666664,343.2,346.0533333333333,344.8883333333333,339.3283333333334,333.76,328.62666666666667,324.82000000000005,326.78285714285715,327.98285714285714,329.1328571428571,333.94,337.34999999999997,336.99571428571426,339.86571428571426,341.4971428571429,341.6671428571429,341.2371428571428,348.79714285714283,354.5942857142857,350.96714285714285,348.2871428571429,347.01714285714286,345.195,342.715,336.3,333.42857142857144,329.21571428571434,330.57,335.9357142857143,338.69714285714286,331.2242857142857,331.25,324.1471428571428,321.54571428571427,317.76142857142855,314.5728571428571,314.53000000000003,311.53285714285715,324.8733333333333,311.68600000000004,L8
2022-02-22 22:14:38+00:00,,331.158,336.74,336.34166666666664,339.96799999999996,336.95799999999997,341.546,342.4883333333333,343.8085714285714,342.72166666666664,337.59666666666664,334.98875,330.77750000000003,330.54857142857145,329.30875000000003,327.16125,335.51000000000005,344.7885714285714,346.4057142857143,348.09999999999997,346.27571428571434,342.7757142857143,345.7785714285714,344.65142857142854,338.96000000000004,333.4371428571429,328.20714285714286,324.7025,326.59375,327.84,329.03375,333.91125,337.22125,336.9075,339.80125000000004,341.59375,341.5125,341.02125,348.7475,354.48125,350.9,347.825,346.88875,345.10857142857145,342.58,336.2714285714286,333.24375,328.88625,330.20875,335.1925,338.075,330.9975,331.46124999999995,324.04375,321.72749999999996,317.81625,314.57875,314.62125,311.67875000000004,324.8228571428571,311.25333333333333,L8
2022-03-01 22:20:48+00:00,,331.02500000000003,336.62333333333333,336.42333333333335,339.6383333333333,336.45166666666665,341.50666666666666,342.1842857142857,343.65285714285716,343.3416666666667,337.63166666666666,334.92875,330.97749999999996,330.65857142857146,329.32375,327.42875,335.7242857142857,344.88714285714286,347.0871428571428,348.4828571428571,346.6671428571429,343.2257142857143,346.1857142857143,345.25,339.3728571428572,334.1,329.17571428571426,325.58875,327.48,328.53375,329.66875,334.61875,337.90875,337.52,340.36875,342.28000000000003,342.01624999999996,340.97625,350.00125,355.15374999999995,351.84875,348.1075,347.49875,345.4742857142857,343.11285714285714,337.58714285714285,334.0125,329.1075,330.37125000000003,335.30625,337.98625000000004,330.65,331.6975,323.04375,322.14875,318.3975,315.23875000000004,315.465,312.62625,325.17571428571426,310.8771428571428,L8
2022-04-10 22:20:41+00:00,,330.73857142857145,336.3142857142857,336.2785714285714,339.4742857142857,336.1771428571428,341.4942857142857,342.0925,343.58000000000004,343.3,337.60714285714283,334.85555555555555,330.9,330.58875,329.2966666666667,327.36777777777775,335.68125,344.92375,347.495,348.75124999999997,347.04,343.36749999999995,346.27375,345.22375,339.54,334.08875,329.29375,325.47,327.49111111111114,328.48333333333335,329.5622222222222,334.5177777777778,337.87888888888887,337.6411111111111,340.31777777777774,342.4477777777778,341.98222222222216,340.80333333333334,350.0133333333333,355.21999999999997,351.95444444444445,348.20000000000005,347.48333333333335,345.45250000000004,343.10125000000005,337.565,333.8511111111111,328.75,330.1644444444444,335.00333333333333,337.88,330.84777777777776,331.19,322.50666666666666,322.06222222222226,318.19,315.2477777777778,315.3855555555555,312.72,325.44124999999997,310.8771428571428,L9
2022-05-04 22:20:37+00:00,,331.655,336.30875000000003,336.5375,339.705,336.91375,341.85625,342.30125,343.70624999999995,343.59250000000003,337.98625,335.1766666666667,331.2977777777778,330.77000000000004,329.32444444444445,327.5233333333333,335.95875,345.30125,348.48375000000004,349.555,347.91125,343.86375000000004,346.73125,345.53375,339.9475,334.53,329.93375,325.97555555555556,328.12111111111113,328.84777777777776,329.7911111111111,334.8977777777778,338.28222222222223,338.14666666666665,340.85,343.3744444444444,342.0777777777778,340.98777777777775,350.6044444444444,355.4255555555556,353.21444444444444,348.25,347.3955555555556,345.50333333333333,343.0833333333333,337.61333333333334,333.68,328.28999999999996,329.4288888888889,333.1511111111111,337.4277777777778,331.3577777777778,331.71555555555557,323.50333333333333,323.18555555555554,319.09444444444443,316.47222222222223,316.88111111111107,313.8566666666667,326.1033333333333,309.70142857142855,L8
2022-06-05 22:20:51+00:00,,332.24111111111114,336.21444444444444,336.4777777777778,340.01222222222225,337.65777777777777,342.7811111111111,343.0422222222222,344.32666666666665,344.00666666666666,338.9944444444444,335.63,331.78000000000003,330.824,329.325,327.21500000000003,336.25666666666666,346.33888888888885,349.4377777777778,350.7111111111111,348.9255555555556,344.7588888888889,347.29777777777775,345.91333333333336,340.40555555555557,334.9433333333333,330.3233333333333,325.809,328.241,328.768,329.681,334.62,338.346,338.196,340.78900000000004,343.327,341.975,340.998,350.312,355.38500000000005,353.739,348.84000000000003,347.696,345.738,343.04900000000004,337.773,333.827,328.722,329.45500000000004,333.38800000000003,337.732,331.985,332.065,324.18999999999994,323.524,319.779,317.009,317.82599999999996,314.509,327.203,309.70142857142855,L8
2022-06-21 22:21:00+00:00,,332.17,335.88714285714286,336.2071428571429,339.80000000000007,337.41857142857145,340.90000000000003,340.9825,340.97,341.7225,335.38624999999996,333.2288888888889,329.64000000000004,327.94777777777773,329.17875,326.96875,336.2528571428571,346.97428571428566,350.15142857142854,351.39428571428573,349.57000000000005,345.04,347.3671428571428,345.9414285714286,340.36571428571426,334.84857142857146,330.32857142857137,325.8775,328.42875,328.9675,329.71875,332.2711111111111,336.1822222222222,336.0855555555556,339.30222222222227,341.8611111111111,340.6122222222222,338.7055555555555,345.62888888888887,350.60999999999996,352.5877777777778,346.59888888888895,346.4044444444445,344.4577777777778,339.50333333333333,337.91,328.81777777777774,328.11625,324.89222222222224,328.56111111111113,334.33222222222224,329.2366666666667,330.5733333333333,322.5255555555555,321.65777777777777,319.96625,317.46125000000006,318.21999999999997,314.84125000000006,328.04625,308.14199999999994,L8
2022-07-15 22:20:36+00:00,,332.17,335.055,335.28125,339.32500000000005,336.83000000000004,341.0411111111111,341.04777777777775,341.12111111111113,341.72555555555556,335.4866666666667,333.16999999999996,329.45300000000003,327.951,328.78,326.6722222222222,335.7225,346.66625,350.30125,351.4475,349.37625,345.08375,347.27,345.77625,340.2775,334.445,329.775,325.32666666666665,327.83,328.4766666666667,329.1111111111111,332.055,336.078,335.856,339.148,341.685,340.50699999999995,338.886,345.35900000000004,350.544,352.44899999999996,346.961,346.34400000000005,344.296,339.571,337.6111111111111,328.608,328.0233333333333,325.01000000000005,328.317,334.079,329.967,330.68199999999996,322.537,321.85299999999995,319.8888888888889,317.25000000000006,317.4944444444444,314.36,328.0233333333333,308.14199999999994,L9
2022-07-23 22:21:07+00:00,,332.14625,334.4744444444445,334.6477777777778,339.18111111111114,336.52777777777777,341.232,341.342,341.433,341.812,335.676,333.2263636363636,329.39,328.1127272727272,328.709,326.613,335.54333333333335,346.41222222222217,350.5811111111111,351.66111111111115,349.43,345.28666666666663,347.28666666666663,345.87888888888887,340.3688888888889,334.5877777777778,329.58888888888885,325.248,327.679,328.29699999999997,328.93999999999994,332.1381818181818,336.1327272727272,335.7518181818182,339.2009090909091,341.64,340.51181818181817,339.6809090909091,345.5945454545454,350.79272727272723,352.3990909090909,347.3254545454546,346.41818181818184,344.31636363636363,339.64818181818185,337.374,328.69,327.78599999999994,325.18636363636364,328.3109090909091,334.21181818181816,330.3290909090909,330.85181818181815,322.5090909090909,322.29727272727274,319.91700000000003,317.117,316.93,314.045,327.861,308.14199999999994,L8
2022-07-31 22:20:51+00:00,,332.14625,334.4744444444445,334.6477777777778,339.18111111111114,336.52777777777777,341.232,341.342,341.433,341.812,335.676,332.887,328.93899999999996,327.789,328.49,326.32444444444445,335.54333333333335,346.41222222222217,350.5811111111111,351.66111111111115,349.43,345.28666666666663,347.28666666666663,345.87888888888887,340.3688888888889,334.5877777777778,329.58888888888885,324.9533333333333,327.44444444444446,328.0355555555555,328.6966666666666,329.6045454545455,333.9063636363636,333.3836363636364,337.18,339.4809090909091,338.66727272727275,337.24727272727273,341.54636363636365,347.0090909090909,350.0436363636363,343.94090909090914,344.54545454545456,342.7054545454546,336.32454545454544,332.189,324.28999999999996,327.6355555555555,324.76300000000003,327.79200000000003,330.8972727272727,327.85818181818183,329.1290909090909,321.04090909090905,320.2627272727273,317.846,317.09777777777776,311.071,309.177,328.1066666666667,308.14199999999994,L9
2022-08-08 22:21:16+00:00,,332.3742857142857,334.21250000000003,334.16875,339.09125,336.73625,341.2766666666667,341.22555555555556,341.1455555555556,341.5877777777778,335.40222222222224,332.61777777777775,328.7311111111111,327.50444444444446,328.505,326.315,335.62500000000006,346.42375,351.15625,352.18,349.88,345.7575,347.57375,346.15125,340.51625,334.775,329.59625,324.99375000000003,327.24625,327.85249999999996,328.66749999999996,327.74,331.9809090909091,331.47818181818184,335.3509090909091,337.6790909090909,337.0109090909091,335.4190909090909,337.6181818181818,343.21090909090907,346.04999999999995,340.72727272727275,343.0936363636364,341.2954545454545,332.81090909090904,327.05100000000004,320.0627272727273,328.1425,324.40333333333336,327.3288888888889,330.283,327.622,328.929,320.783,320.271,317.90222222222224,317.43125,305.729,304.50100000000003,328.505,307.885,L8
2022-08-09 22:14:46+00:00,,332.3742857142857,334.21250000000003,334.16875,339.09125,336.73625,341.2766666666667,341.22555555555556,341.1455555555556,341.5877777777778,335.40222222222224,332.61777777777775,328.7311111111111,327.50444444444446,328.505,326.315,335.62500000000006,346.42375,351.15625,352.18,349.88,345.7575,347.57375,346.15125,340.51625,334.775,329.59625,324.99375000000003,327.24625,327.85249999999996,328.66749999999996,326.4683333333333,330.785,330.0158333333333,334.03333333333336,336.5416666666667,335.97333333333336,334.14750000000004,335.00083333333333,340.71416666666664,344.8533333333333,338.12083333333334,342.1758333333334,340.3283333333333,330.6858333333333,323.62454545454545,317.31333333333333,328.1425,324.40333333333336,327.3288888888889,327.85181818181815,325.3081818181818,325.4627272727273,316.3718181818182,316.4463636363636,317.90222222222224,314.34,301.91818181818184,301.0345454545455,328.505,307.885,L9
2022-08-25 22:14:50+00:00,,332.33666666666664,333.37,333.1828571428572,338.84285714285716,336.39428571428573,341.16125,341.25125,340.77000000000004,341.05375,334.81374999999997,331.81875,328.0425,326.96250000000003,328.5828571428571,326.17999999999995,335.5242857142857,346.1585714285714,351.69428571428574,352.78000000000003,350.36571428571426,346.63000000000005,348.00428571428574,346.25,340.9057142857143,334.86428571428576,329.45142857142855,324.23285714285714,326.8142857142857,327.2885714285714,328.0671428571428,325.4172727272727,330.08,328.99090909090904,333.2309090909091,335.9154545454545,335.1645454545455,333.4872727272727,333.59090909090907,339.16545454545457,343.9036363636364,337.50454545454545,341.5072727272727,339.72727272727275,329.0490909090909,321.68600000000004,315.3836363636364,327.4157142857143,323.46875,326.1725,326.262,324.615,323.926,315.399,315.6,317.14124999999996,313.53749999999997,300.046,299.399,328.22285714285715,305.43499999999995,L9
2022-09-10 22:14:51+00:00,,332.18333333333334,333.11285714285714,333.15857142857146,339.05428571428575,337.05571428571426,341.20125,341.88375,340.90375,341.18,335.02875,331.89,327.91249999999997,326.78625,328.73285714285714,326.3328571428571,335.4871428571428,346.2442857142857,351.75142857142856,352.7,350.24571428571426,346.7585714285715,347.86571428571426,346.0014285714286,340.73999999999995,334.79285714285714,329.15714285714284,323.8357142857143,326.19428571428574,326.82,327.45142857142855,325.0554545454545,329.7872727272727,328.69363636363636,332.9790909090909,335.6372727272727,334.81,333.86727272727273,333.21363636363634,339.0254545454546,343.8281818181818,337.62454545454545,341.0436363636364,339.43454545454546,328.87545454545455,321.129,315.1254545454545,326.50857142857143,323.135,325.82124999999996,326.50899999999996,324.60699999999997,323.781,315.165,315.31100000000004,316.9525,312.9225,299.30100000000004,298.846,327.3128571428571,302.25,L9
2022-12-30 22:21:12+00:00,,329.6933333333333,331.4,330.58750000000003,337.775,334.79499999999996,341.82750000000004,343.1725,343.2075,342.37500000000006,336.825,332.59749999999997,328.4825,328.82,327.99,326.03,334.22,344.475,350.5325,351.32,348.39,346.324,347.296,346.01200000000006,340.21799999999996,334.514,328.182,324.52200000000005,325.892,326.954,327.476,324.96875,329.35875,327.7025,332.37624999999997,334.83,334.545,334.68375000000003,332.8475,338.74249999999995,341.5775,336.0925,340.3875,338.6575,328.00125,316.9525,313.93625000000003,325.474,327.252,329.086,326.0342857142858,324.3971428571429,322.57714285714286,310.54333333333335,312.20666666666665,313.85,308.80000000000007,289.6714285714286,290.93,323.8475,,L8
2023-02-17 22:15:01+00:00,,328.9433333333333,333.43333333333334,332.2366666666666,337.5466666666667,335.2033333333333,340.25666666666666,342.02,342.8999999999999,342.5733333333333,336.75666666666666,331.49333333333334,329.1766666666667,329.15000000000003,328.53,326.6066666666667,335.54333333333335,345.4866666666667,348.2633333333333,349.8625,347.6225,345.8075,347.02,345.94500000000005,339.875,334.74,328.6725,325.745,327.29,328.5225,329.1825,333.9125,337.49749999999995,337.1425,340.58750000000003,343.2925,341.565,343.97,350.5475,355.37250000000006,354.235,351.99249999999995,346.89250000000004,344.85,341.75,334.795,331.8075,325.525,328.0525,330.9675,336.5675,331.305,328.96,318.09333333333336,320.49,314.85999999999996,312.72333333333336,311.03000000000003,309.8066666666667,322.0833333333333,308.68,L9
2023-02-24 22:21:03+00:00,,328.93,333.54,332.5833333333333,336.9666666666667,334.06,339.5233333333333,340.95,342.76666666666665,342.5,336.9633333333333,331.38666666666666,329.62,329.5566666666667,328.02666666666664,326.09,335.90999999999997,347.03999999999996,347.99,349.8075,347.2175,344.8625,346.94500000000005,345.80000000000007,339.775,334.725,329.4675,326.0125,328.55,329.79499999999996,330.24,334.3175,337.605,338.31,341.17500000000007,343.59999999999997,342.27750000000003,344.515,350.62750000000005,355.81,354.96,352.18499999999995,347.55,345.5,342.97749999999996,335.4875,332.5975,326.85249999999996,328.63750000000005,332.445,338.355,331.59000000000003,328.48,316.05333333333334,318.79333333333335,314.57666666666665,313.52333333333337,311.5233333333333,310.15,323.67333333333335,308.68,L9
2023-02-25 22:14:39+00:00,,328.9475,333.52500000000003,332.7,336.5575,333.475,339.2725,340.32,342.525,341.815,336.7575,331.065,329.5075,329.46500000000003,327.6325,325.6025,335.61249999999995,347.01,347.725,349.546,346.936,344.36,346.51800000000003,345.326,339.43600000000004,334.108,328.956,325.276,328.398,329.686,330.07399999999996,334.04200000000003,337.38,338.07,340.90400000000005,343.43399999999997,341.976,344.084,350.136,355.42199999999997,354.566,351.98999999999995,347.31800000000004,345.28,342.86,334.986,332.28000000000003,326.582,328.53200000000004,332.38,337.902,331.2,327.538,315.34250000000003,318.1925,314.2875,313.64250000000004,311.52,309.97749999999996,323.8625,308.56,L8
2023-03-12 22:20:56+00:00,,329.2475,333.255,332.61,336.21,333.0625,339.0,338.8025,342.56,341.59499999999997,336.81,330.8275,330.1425,329.72,327.46,325.43499999999995,336.0025,348.18500000000006,348.09999999999997,350.028,347.45799999999997,344.12800000000004,346.666,345.952,339.882,334.162,329.342,326.158,329.808,330.808,331.48199999999997,335.328,338.226,338.91999999999996,342.05600000000004,344.196,343.318,343.358,351.24399999999997,356.064,355.334,352.762,348.558,345.982,343.22400000000005,335.96799999999996,332.786,328.174,329.416,333.096,338.04200000000003,332.03599999999994,328.068,315.73749999999995,318.77250000000004,314.5275,315.7925,313.84999999999997,311.6275,325.9475,310.3533333333333,L9
2023-04-13 22:20:38+00:00,,324.97799999999995,333.255,332.61,336.21,333.0625,339.0,338.8025,342.56,341.59499999999997,336.81,330.8275,330.1425,329.72,327.46,325.43499999999995,336.0025,348.18500000000006,348.09999999999997,350.028,347.45799999999997,344.12800000000004,346.666,345.952,339.882,334.162,329.342,326.158,329.808,330.808,331.48199999999997,335.328,338.226,333.955,338.6333333333334,340.265,339.53,341.05833333333334,348.42499999999995,353.79,353.0416666666667,350.64166666666665,347.04833333333335,344.42,341.32,334.83666666666664,331.27,326.78999999999996,328.40166666666664,331.5566666666667,335.585,330.51,326.55833333333334,314.896,317.358,313.566,313.83000000000004,311.984,310.118,323.038,310.3533333333333,L9
2023-04-14 22:14:09+00:00,,324.97799999999995,333.255,332.61,336.21,333.0625,335.846,335.51,338.246,337.602,332.848,327.084,326.3,325.31000000000006,321.884,325.43499999999995,336.0025,348.18500000000006,348.09999999999997,350.028,347.45799999999997,341.3283333333334,343.43,342.7033333333333,336.79,330.85999999999996,325.635,322.7366666666666,325.655,328.0183333333334,328.37833333333333,332.09499999999997,335.29833333333335,331.7285714285714,336.6242857142857,338.84285714285716,337.89,339.13714285714286,346.2557142857143,350.93142857142857,351.0842857142857,348.64142857142855,345.13142857142856,342.4142857142857,339.3357142857143,333.3128571428571,329.54857142857145,325.1485714285714,326.98,329.7257142857143,331.85571428571427,326.4585714285714,324.9614285714286,313.625,315.5116666666667,311.44666666666666,311.59,309.96999999999997,308.17833333333334,320.065,310.3533333333333,L8
2023-05-23 22:20:05+00:00,,324.97799999999995,332.73,332.236,336.33000000000004,333.414,336.97333333333336,336.62833333333333,339.13166666666666,338.28833333333336,333.47999999999996,328.24,326.7316666666666,325.76500000000004,322.84166666666664,325.256,336.056,347.64400000000006,348.89199999999994,350.3933333333334,347.49666666666667,342.0614285714286,343.9985714285714,343.24285714285713,337.15857142857146,331.25857142857143,326.0028571428571,322.7785714285714,325.5242857142857,327.95714285714286,328.7314285714286,332.20285714285717,335.5357142857143,332.2575,337.00625,339.15875,338.21375,339.335,346.58375,351.49375000000003,351.71625,349.16625,345.73625,342.91375,339.76125,334.11875,330.29875,326.04875,327.57375,330.38874999999996,332.075,327.86,326.065,315.49142857142857,316.9757142857143,313.43,312.7471428571429,311.40142857142854,309.7757142857143,321.7714285714286,313.5725,L8
2023-05-24 22:14:04+00:00,,324.97799999999995,332.1766666666667,332.175,336.39166666666665,333.2583333333333,337.8142857142857,337.5357142857143,339.8728571428572,338.74571428571426,333.98999999999995,329.1271428571428,327.19,326.1542857142857,323.4785714285714,324.61833333333334,336.03333333333336,347.5583333333334,349.45,350.71714285714285,347.6614285714286,342.67,344.39375,343.60625,337.53375,331.43625,326.495,322.695,325.3975,327.80875000000003,328.8825,332.175,335.6875,332.62888888888887,337.3566666666667,339.36777777777775,338.3533333333333,339.3722222222222,346.9055555555555,351.93555555555554,352.12,349.60777777777776,346.1144444444444,343.20222222222225,340.1077777777778,334.7077777777778,330.59333333333336,326.84333333333336,327.9133333333333,330.69666666666666,332.6666666666667,328.7088888888889,326.56444444444446,316.255,317.8175,314.6525,313.48125,311.94374999999997,310.865,322.96999999999997,313.672,L9
2023-06-08 22:20:12+00:00,,324.97799999999995,332.1766666666667,332.175,336.6014285714286,333.2583333333333,337.8142857142857,337.5357142857143,339.8728571428572,338.74571428571426,333.98999999999995,329.1271428571428,327.19,326.1542857142857,323.4785714285714,324.61833333333334,336.03333333333336,347.5583333333334,349.45,350.71714285714285,347.6614285714286,342.67,344.39375,343.60625,337.53375,331.43625,326.495,322.695,325.3975,327.80875000000003,328.8825,332.175,335.6875,332.62888888888887,337.3566666666667,339.36777777777775,338.3533333333333,339.3722222222222,346.9055555555555,351.93555555555554,352.12,349.60777777777776,346.1144444444444,343.20222222222225,340.1077777777778,334.7077777777778,330.59333333333336,326.84333333333336,327.9133333333333,330.69666666666666,332.6666666666667,328.7088888888889,326.56444444444446,316.255,317.8175,314.6525,313.48125,311.94374999999997,310.865,322.96999999999997,313.672,L8
2023-06-09 22:14:00+00:00,,324.97799999999995,332.1766666666667,332.175,336.6014285714286,333.2583333333333,337.8142857142857,337.5357142857143,339.8728571428572,338.74571428571426,333.98999999999995,329.1271428571428,327.19,326.1542857142857,323.4785714285714,324.61833333333334,336.03333333333336,347.5583333333334,349.45,350.71714285714285,347.6614285714286,342.67,344.39375,343.60625,337.53375,331.43625,326.495,322.695,325.3975,327.80875000000003,328.8825,332.175,335.6875,332.62888888888887,337.3566666666667,339.36777777777775,338.3533333333333,339.3722222222222,344.015,348.786,349.712,347.63599999999997,343.406,341.779,336.625,334.7077777777778,330.59333333333336,326.84333333333336,327.9133333333333,330.69666666666666,332.6666666666667,328.7088888888889,326.56444444444446,316.255,317.8175,314.6525,313.48125,311.94374999999997,310.865,322.96999999999997,313.672,L9
2023-06-16 22:20:06+00:00,,324.97799999999995,331.5371428571429,331.66285714285715,336.4275,333.6114285714286,338.82875,338.345,340.425,339.4125,334.49,330.10875,327.5025,326.41,323.98625,324.3171428571428,335.94714285714286,347.7642857142858,349.98999999999995,351.1875,348.1775,343.1766666666667,345.06111111111113,344.00777777777773,337.8566666666667,331.5566666666666,326.8922222222222,322.43666666666667,325.34,327.55222222222227,328.8577777777778,332.2266666666667,335.7655555555555,332.828,337.571,339.541,338.544,339.269,344.6781818181818,349.40818181818184,350.1218181818182,348.1981818181818,343.96272727272725,342.11,337.1054545454545,335.078,330.84299999999996,327.4,327.96,330.74899999999997,332.788,329.63399999999996,327.15,316.9344444444444,318.23777777777775,315.44444444444446,313.9377777777778,312.59,311.37,324.02777777777777,314.935,L9
2023-06-24 22:20:18+00:00,,324.97799999999995,331.32875,331.52375,336.4711111111111,333.5775,339.38,338.92777777777775,340.91111111111115,339.7711111111111,334.88,330.65333333333336,327.53555555555556,326.56,324.3122222222222,324.10875,336.01375,348.1075,350.5175,351.54333333333335,348.27777777777777,343.617,345.573,344.162,337.90700000000004,331.696,326.933,322.174,325.184,327.365,328.978,332.003,335.76599999999996,333.0263636363636,337.68454545454546,339.58454545454543,338.5672727272727,339.3118181818182,345.16083333333336,349.8983333333333,350.4791666666667,348.58666666666664,344.40166666666664,342.4116666666667,337.5183333333334,335.4290909090909,331.0190909090909,327.7081818181818,327.9418181818182,330.7990909090909,332.7009090909091,330.2936363636364,327.36545454545455,317.393,318.622,316.075,314.174,312.876,311.736,324.485,316.27714285714285,L8
2023-07-10 22:20:29+00:00,,324.97799999999995,330.91333333333336,331.09333333333336,336.707,333.3255555555555,339.719,339.275,341.065,339.885,335.046,331.037,327.599,326.682,324.529,323.6011111111111,335.71333333333337,347.84777777777776,350.7022222222222,351.6011111111111,348.2211111111111,343.278,345.49,343.695,337.331,331.07899999999995,326.15299999999996,321.091,324.224,326.645,328.49899999999997,331.321,335.146,332.49636363636364,337.17454545454547,339.0872727272727,337.80636363636364,339.0790909090909,344.6058333333333,349.33500000000004,349.9025,348.1758333333333,344.1691666666666,342.31333333333333,337.16,335.08818181818185,330.6736363636364,327.6463636363637,327.42727272727274,330.35090909090906,332.1545454545454,330.81636363636363,327.40909090909093,318.3790909090909,319.26363636363635,316.31454545454545,314.2845454545455,312.92454545454547,312.06454545454545,324.6990909090909,316.81375,L8
2023-07-27 22:14:14+00:00,,324.97799999999995,330.91333333333336,331.09333333333336,336.707,333.37800000000004,339.719,339.275,341.15000000000003,340.0672727272727,335.22,331.28636363636366,327.54727272727274,326.7336363636364,325.0009090909091,323.41099999999994,335.812,347.495,350.83399999999995,351.639,348.226,343.5618181818182,345.6809090909091,343.8118181818182,337.40363636363634,331.0645454545454,326.08,321.0772727272727,324.1672727272727,326.5436363636364,328.57363636363635,331.3545454545454,335.24363636363637,332.65916666666664,337.365,339.2716666666667,337.9725,339.25083333333333,344.92615384615385,349.6915384615385,350.19461538461536,348.3015384615385,344.54615384615386,342.61615384615385,337.34076923076924,335.0541666666667,330.68333333333334,327.5033333333334,327.2683333333333,330.18416666666667,332.28000000000003,331.17583333333334,328.0808333333333,318.90333333333336,320.3591666666667,316.69416666666666,314.4783333333333,313.25166666666667,312.4633333333333,325.00916666666666,316.81375,L9
