dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0018
2022-09-10 22:14:51.402000,L9,375.14,329.44,334.24,333.08,339.47,338.55,341.63,345.42,343.58,344.22,338.17,334.09,329.69,329.53,330.78,329.36,336.46,346.12,350.40,350.44,347.89,346.83,346.91,344.97,339.40,335.26,329.46,324.68,325.23,326.89,326.68,331.92,336.09,335.71,338.93,342.09,339.12,345.67,348.23,354.64,353.09,351.80,344.14,343.38,341.96,333.60,331.94,324.15,327.60,331.11,339.32,331.38,329.96,319.61,320.30,317.42,312.12,310.76,310.15,320.41,
2022-09-17 22:21:06.325000,L9,,340.93,339.81,387.62,373.36,382.60,388.33,390.12,386.24,,,354.13,338.53,367.03,340.68,365.42,375.25,370.32,355.15,360.07,357.53,355.95,356.84,353.79,349.54,385.10,381.72,333.21,372.57,386.73,382.82,370.44,345.81,343.61,350.86,352.54,349.67,359.02,365.52,371.59,369.61,365.38,355.88,353.79,390.06,382.15,343.32,334.51,337.35,340.75,399.88,388.31,361.83,363.57,368.97,369.35,,364.22,358.19,357.91,383.19
2022-10-28 22:15:03.247000,L9,367.97,332.47,334.64,334.89,340.05,338.94,343.08,344.07,344.80,343.89,337.47,333.82,329.14,330.26,335.33,336.96,355.52,349.25,366.93,379.43,385.84,387.65,366.14,351.00,344.20,338.08,331.84,329.71,330.09,332.82,333.16,335.10,339.76,337.83,341.35,343.78,342.91,339.68,353.21,357.14,358.88,359.07,351.53,347.54,347.13,339.76,335.90,329.58,331.55,335.39,341.44,336.63,334.16,326.15,326.15,322.31,317.01,318.58,315.37,325.73,338.50
2022-12-06 22:21:13.854000,L9,352.84,328.56,333.19,330.33,336.57,333.86,341.45,346.53,343.26,342.92,334.96,333.33,328.68,325.98,328.69,328.85,338.14,340.49,349.61,337.30,345.22,344.68,344.27,347.90,341.54,332.71,329.76,325.76,326.12,327.10,329.27,336.50,339.72,320.68,339.24,345.17,341.70,336.00,349.15,351.36,353.07,346.13,,,,,,,,330.92,336.43,330.75,331.38,352.60,291.30,,,320.65,318.40,328.30,328.12
2022-12-30 22:21:12.462000,L8,368.11,329.93,335.06,337.61,339.84,337.37,342.84,344.66,345.94,346.05,340.05,335.95,331.99,332.32,331.45,330.76,338.91,347.26,350.80,352.17,349.27,348.08,349.98,349.79,342.87,338.01,332.80,331.00,331.42,332.21,332.69,337.63,341.28,340.33,344.10,344.75,346.93,347.56,355.00,359.91,359.04,355.65,350.82,346.92,345.17,338.95,335.22,329.15,331.07,333.94,339.52,332.30,332.67,322.25,324.43,320.45,317.92,317.58,315.99,326.42,319.20
2022-12-31 22:15:03.659000,L9,365.94,329.63,334.92,334.77,335.44,333.40,340.48,339.77,342.80,341.96,336.25,331.51,329.28,329.06,327.37,324.45,335.62,344.86,346.52,347.85,346.78,343.82,345.62,346.48,339.34,334.27,328.84,326.84,327.27,328.78,332.26,335.63,334.99,338.10,342.27,343.28,345.36,343.65,351.54,352.68,352.71,,,,,,,,,,,,320.74,320.91,315.88,312.21,310.97,309.20,309.97,321.57,288.28
2023-01-07 22:21:14.460000,L9,366.92,331.26,337.71,336.59,339.04,337.32,342.79,344.87,344.70,345.35,338.78,336.24,332.51,332.39,331.47,329.88,338.86,347.48,350.80,351.53,348.55,346.43,350.28,348.66,342.54,337.42,333.14,329.92,331.67,332.65,333.12,336.49,341.35,341.22,343.85,345.40,347.10,346.05,354.63,360.02,358.90,355.23,350.57,349.76,345.04,339.62,336.05,330.07,330.05,334.39,339.91,334.38,332.62,321.93,323.00,319.57,318.10,318.43,317.08,327.63,311.43
2023-01-08 22:15:00.142000,L8,365.54,331.25,337.25,337.19,338.42,334.86,341.20,341.67,343.70,343.68,337.77,334.09,329.81,331.37,329.24,327.13,337.99,347.81,349.09,349.80,348.21,344.85,347.59,346.87,340.76,335.97,330.39,328.81,329.81,330.82,332.22,334.94,339.88,339.49,341.57,344.35,343.69,342.86,354.21,356.46,356.78,352.71,349.65,345.80,343.47,337.22,334.20,326.65,328.22,331.58,338.03,329.61,328.98,318.52,319.89,316.23,315.09,314.40,313.52,324.23,308.87
2023-01-15 22:21:05.646000,L8,366.31,331.48,336.74,336.28,337.25,333.66,341.08,341.90,344.05,343.73,338.22,333.17,331.40,331.39,329.29,329.10,337.86,348.98,349.00,350.00,348.31,344.84,348.42,347.81,340.54,335.78,330.84,328.79,330.95,330.95,331.86,336.43,339.62,340.18,342.65,344.50,345.96,342.75,354.68,357.55,357.40,353.07,348.80,347.52,344.67,336.51,333.76,327.93,329.45,334.08,338.26,332.39,329.68,317.11,319.20,315.30,315.36,313.26,313.30,325.05,309.54
2023-02-01 22:15:05.201000,L9,375.79,355.84,358.95,348.43,345.13,,,,,,,,,,,350.27,391.65,358.93,363.54,366.14,358.14,350.31,351.47,348.32,343.35,334.50,330.52,329.96,332.00,337.65,335.84,339.97,345.72,343.87,348.61,350.43,349.02,347.52,354.69,357.72,357.21,353.35,350.75,347.83,344.52,339.02,334.90,329.66,329.93,333.74,339.61,334.46,330.24,319.46,320.25,317.46,316.89,316.01,315.40,328.54,385.35
2023-02-17 22:15:01.258000,L9,364.69,329.73,333.76,332.74,335.57,333.25,338.58,338.93,342.44,342.56,336.64,330.52,330.13,329.88,327.29,326.08,335.87,347.45,346.83,348.04,346.42,343.91,345.61,345.04,339.17,333.74,327.78,325.83,329.06,330.55,331.00,334.98,337.28,339.24,341.23,344.41,341.92,342.38,350.26,355.47,354.43,351.02,348.42,346.05,342.45,335.72,331.55,327.66,328.97,332.81,338.06,330.54,325.45,313.81,318.35,313.63,315.26,312.29,311.53,325.10,308.68
2023-02-24 22:21:03.459000,L9,368.67,327.62,332.62,331.93,335.86,330.38,338.36,338.50,342.28,340.72,336.08,329.55,329.04,329.26,326.01,322.83,335.40,347.55,346.74,348.58,345.29,340.63,345.28,343.40,337.66,331.89,327.83,322.54,328.49,329.53,330.59,332.74,335.77,337.96,340.44,343.15,341.14,342.45,349.02,353.22,353.28,350.27,346.82,345.65,342.33,333.68,331.68,326.45,326.91,331.92,336.52,332.14,325.84,314.74,317.73,312.68,313.19,311.52,308.77,325.51,
2023-02-25 22:14:39.957000,L8,365.46,329.00,333.48,333.05,335.33,331.72,338.52,338.43,341.80,339.76,336.14,330.10,329.17,329.19,326.45,324.14,334.72,346.92,346.93,348.50,345.81,342.35,344.81,343.43,338.08,331.64,326.91,322.33,327.79,329.25,329.41,332.94,336.48,337.11,339.82,342.77,340.77,342.36,348.17,353.87,352.99,351.21,346.39,344.40,342.39,332.98,331.01,325.50,328.11,332.12,336.09,329.64,323.77,313.21,316.39,313.42,314.00,311.51,309.46,324.43,308.44
2023-03-05 22:14:49.135000,L9,372.00,330.03,334.19,333.08,337.91,333.36,339.10,340.47,342.39,342.53,336.85,332.10,331.47,329.71,326.84,326.98,336.73,347.20,348.56,349.63,347.05,343.21,346.95,345.25,337.93,334.06,329.52,326.84,328.81,330.89,331.76,334.42,337.19,338.33,342.18,344.39,341.50,343.38,351.56,355.10,354.31,353.04,347.49,345.69,342.31,336.40,333.17,329.26,329.31,333.53,340.27,336.55,341.21,342.49,330.66,321.71,,,,,
2023-03-12 22:20:56.415000,L9,371.98,330.64,333.16,332.72,338.08,336.90,340.54,339.35,343.72,343.34,338.38,333.14,332.23,330.55,330.09,328.69,338.02,350.82,351.90,352.85,350.50,345.67,347.65,348.10,341.63,335.53,331.39,329.09,332.28,332.50,333.72,338.35,340.32,339.96,344.69,345.90,345.83,342.04,353.77,357.85,356.93,355.66,350.34,346.89,343.78,338.51,334.47,332.11,332.02,334.69,340.02,335.56,332.61,321.19,322.62,318.38,320.72,320.08,316.75,328.75,313.94
2023-04-13 22:20:38.700000,L9,352.52,307.90,271.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.13,321.52,320.61,320.59,329.56,334.33,342.42,341.58,340.04,339.50,336.61,331.80,329.18,323.69,319.87,323.33,323.86,323.30,322.88,319.01,311.53,311.70,309.72,305.98,304.52,304.08,311.40,
2023-04-14 22:14:09.763000,L8,,,,,,289.44,323.23,322.34,320.99,321.63,317.00,312.11,310.93,307.67,299.58,,,,,,,327.33,327.25,326.46,321.33,314.35,307.10,305.63,304.89,314.07,312.86,315.93,320.66,318.37,324.57,330.31,328.05,327.61,333.24,333.78,339.34,336.64,333.63,330.38,327.43,324.17,319.22,315.30,318.45,318.74,309.48,302.15,315.38,307.27,306.28,300.85,300.39,299.90,298.48,305.20,
2023-04-21 22:20:18.329000,L8,,,,,,,,,,,,,,,,,,,361.35,400.17,376.77,351.27,310.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.16
2023-04-29 22:20:31.914000,L9,372.99,327.72,328.86,329.42,334.52,328.92,339.73,336.92,340.09,339.52,334.35,329.69,326.30,325.94,326.00,321.35,331.93,345.37,347.47,347.35,345.45,342.28,343.51,342.97,337.77,331.96,327.02,321.77,323.70,325.46,327.49,330.67,336.16,334.30,337.91,340.69,340.23,338.06,345.60,353.28,353.71,350.02,347.35,345.19,341.70,337.32,332.84,328.56,328.79,332.35,332.43,332.61,328.49,321.22,320.25,317.77,315.39,317.56,315.71,326.60,300.48
2023-05-23 22:20:05.625000,L8,374.65,334.19,330.63,330.74,336.81,334.82,342.61,342.22,343.56,341.72,336.64,334.02,328.89,328.04,327.63,324.54,336.27,345.48,352.06,352.22,347.69,346.46,347.41,346.48,339.37,333.65,328.21,323.03,324.74,327.59,330.85,332.85,336.96,335.96,339.68,341.37,340.48,340.72,348.88,355.43,356.14,352.84,349.97,346.41,342.74,339.76,335.55,332.35,331.73,335.03,333.61,337.67,333.79,326.69,325.76,325.33,319.69,319.99,319.36,332.01,323.23
2023-05-24 22:14:04.912000,L9,376.30,335.99,329.41,331.87,336.70,332.48,342.86,342.98,344.32,341.49,337.05,334.45,329.94,328.49,327.30,321.43,335.92,347.13,352.24,352.66,348.65,346.93,347.16,346.15,340.16,332.68,329.94,322.11,324.51,326.77,329.94,331.98,336.75,335.60,340.16,341.04,339.47,339.67,349.48,355.47,355.35,353.14,349.14,345.51,342.88,339.42,332.95,333.20,330.63,333.16,337.40,335.50,330.56,321.60,323.71,323.21,318.62,315.74,318.49,331.36,314.07
2023-06-08 22:20:12.046000,L8,,339.76,335.81,347.28,337.86,355.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09 22:14:00.612000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.00,320.44,328.04,329.89,319.03,328.97,305.28,,,,,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,373.82,333.65,327.70,328.59,335.21,335.73,345.93,344.01,344.29,344.08,337.99,336.98,329.69,328.20,327.54,322.51,335.43,349.00,353.23,354.48,351.79,347.23,350.40,347.22,340.44,332.52,330.07,320.37,324.88,325.50,328.66,332.64,336.39,334.62,339.50,341.10,340.26,338.34,351.31,355.63,354.22,353.82,349.53,345.42,341.91,338.41,333.09,332.41,328.38,331.22,333.88,337.96,332.42,322.37,321.60,321.78,317.59,317.76,315.41,332.49,321.25
2023-06-24 22:20:18.087000,L8,383.45,336.91,329.87,330.55,336.82,333.34,343.79,343.59,344.80,342.64,338.00,335.01,327.80,327.76,326.92,322.65,336.48,350.51,354.21,354.39,349.08,347.58,350.18,345.55,338.36,332.95,327.30,319.81,323.78,325.68,330.06,329.99,335.77,335.01,338.82,340.02,338.80,339.74,350.47,355.29,354.41,352.86,349.23,345.73,342.06,338.94,332.78,330.79,327.76,331.30,331.83,336.89,329.52,321.52,322.08,321.75,316.30,315.45,315.03,328.60,324.33
2023-07-10 22:20:29.201000,L8,367.53,337.22,327.59,327.65,338.83,331.31,342.77,342.40,342.45,340.91,336.54,334.49,328.17,327.78,326.48,319.54,333.31,345.77,352.18,352.69,348.76,344.69,349.15,345.12,337.11,331.84,325.00,320.17,321.82,325.01,327.90,330.81,335.08,334.50,338.49,339.28,338.56,345.00,348.34,353.15,352.12,350.72,348.03,345.74,340.87,335.20,331.42,328.47,325.41,329.01,333.51,338.05,333.15,328.24,325.68,318.71,315.39,313.41,315.35,326.84,320.57
2023-07-11 22:14:12.102000,L9,368.82,334.42,329.25,326.80,335.64,332.33,341.35,342.80,341.51,341.59,335.56,332.53,328.01,326.42,327.75,321.73,334.12,345.92,350.69,352.77,347.58,345.96,346.64,344.22,337.38,329.73,324.78,320.40,322.69,325.70,328.85,332.22,334.93,333.25,338.93,340.71,339.04,342.13,348.49,354.23,351.86,349.93,348.84,345.45,340.80,336.56,330.27,328.17,327.82,331.86,336.55,338.11,335.76,327.46,327.27,321.65,318.46,318.01,319.28,332.79,
2023-07-27 22:14:14.688000,L9,379.00,334.05,331.17,329.23,336.06,333.85,343.82,344.16,342.00,341.89,336.96,333.78,327.03,327.25,329.72,321.70,336.70,344.32,352.02,351.98,348.27,346.40,347.59,344.98,338.13,330.92,325.35,320.94,323.60,325.53,329.32,331.69,336.22,334.45,339.46,341.30,339.80,341.14,348.77,353.97,353.70,349.81,349.07,346.25,339.51,334.68,330.79,325.93,325.52,328.35,333.66,335.13,335.47,324.67,332.41,320.87,316.61,316.85,316.85,328.42,
2023-08-27 22:20:47.606000,L8,374.36,329.87,330.71,329.38,337.94,334.41,340.40,341.91,342.62,341.06,336.55,333.07,327.16,327.48,330.14,324.21,335.54,345.04,350.54,351.95,347.50,345.01,345.65,343.31,337.71,329.32,323.38,320.39,322.36,324.47,329.29,331.34,335.77,333.24,338.59,339.25,339.05,338.28,346.37,353.73,350.32,350.79,348.09,343.97,338.26,332.24,328.55,322.29,326.43,328.19,334.97,332.71,333.52,324.63,331.34,318.05,315.02,317.46,315.46,325.68,
2023-09-04 22:20:46.451000,L9,376.20,326.51,329.47,329.15,337.47,332.47,339.60,341.27,342.19,340.37,335.77,331.06,327.35,328.05,329.42,324.43,334.66,343.61,349.86,351.49,346.95,344.49,345.30,342.54,336.28,328.24,323.41,320.70,320.48,324.69,328.85,330.02,334.56,334.51,338.65,339.20,338.71,343.08,345.15,352.88,350.06,350.99,346.16,343.68,338.65,332.08,328.65,323.04,326.08,328.24,332.62,330.46,332.28,324.10,327.10,317.92,313.71,317.60,312.95,321.58,313.10
2023-09-05 22:14:34.496000,L8,372.40,329.67,331.57,330.44,338.45,335.29,340.62,342.53,342.54,342.74,336.63,333.87,327.96,329.64,331.17,327.56,336.31,345.04,351.21,352.10,347.98,346.24,346.66,342.85,339.27,330.69,326.07,320.59,322.36,327.38,329.64,331.27,335.89,335.53,339.63,340.33,339.70,351.21,348.15,353.34,352.69,351.72,347.82,344.78,340.89,335.61,330.85,324.31,326.80,331.13,336.43,335.18,332.60,325.03,329.35,318.27,314.95,316.13,316.26,324.89,
2023-10-22 22:21:02.157000,L9,369.55,331.03,334.55,333.69,339.38,339.35,343.55,344.68,345.24,345.85,338.77,337.53,329.22,330.76,333.88,330.30,338.48,344.77,352.32,353.06,349.41,347.97,350.79,347.59,341.62,334.50,329.24,325.30,326.65,329.41,332.91,335.04,337.72,337.60,341.84,341.94,343.18,347.86,353.68,357.90,355.32,355.18,350.34,346.53,344.10,338.79,335.67,331.08,331.20,334.58,337.58,337.17,334.04,324.05,326.00,319.66,317.19,318.56,316.58,326.93,324.43
2023-11-24 22:14:51.719000,L8,366.45,337.98,339.01,340.91,341.32,342.09,345.40,346.40,347.49,346.39,341.30,338.55,334.29,332.48,335.47,331.92,339.39,345.99,352.99,354.28,350.64,349.15,354.26,350.72,343.95,337.43,334.90,331.25,330.58,332.67,336.30,339.69,344.05,342.39,345.47,346.89,346.72,346.96,356.35,361.50,357.26,355.56,353.06,348.71,345.64,342.15,338.17,332.97,333.59,338.15,340.88,337.27,333.63,323.53,325.98,322.14,321.33,319.94,319.07,327.53,327.28
2023-12-09 22:21:02.419000,L9,365.84,339.38,341.60,341.91,341.14,342.44,345.32,346.91,346.93,345.96,343.14,338.50,334.50,334.14,336.44,332.59,341.35,345.74,357.64,357.87,354.13,351.21,356.14,352.58,343.91,339.37,336.49,333.19,332.50,334.50,340.51,342.69,347.19,343.89,348.10,349.57,353.84,344.38,362.90,367.16,362.92,359.21,361.84,356.98,349.76,347.40,344.65,337.05,338.82,342.21,342.32,341.01,340.27,330.84,332.72,327.30,324.63,326.47,323.67,333.57,333.23
2023-12-10 22:14:45.117000,L8,352.94,304.73,,,341.55,341.01,343.11,352.07,,,,,,,,,,,354.20,353.21,349.36,346.09,351.20,347.97,338.03,332.77,328.97,324.87,325.61,327.99,332.55,337.53,351.80,343.74,347.23,344.99,350.43,347.13,356.71,361.49,357.99,355.28,354.81,350.26,345.67,341.59,338.94,332.41,332.55,336.50,340.36,334.66,332.16,323.70,324.78,320.76,319.96,319.27,318.68,327.69,336.75
2024-01-11 22:14:44.166000,L8,364.20,339.51,341.82,343.82,345.33,343.23,344.61,347.29,348.88,347.69,345.46,339.83,339.33,336.75,334.43,331.96,340.54,347.39,351.55,354.26,353.46,349.47,355.87,352.94,345.75,340.42,337.87,334.49,336.30,337.43,340.66,345.10,347.39,346.94,352.95,355.86,358.70,350.03,363.83,370.59,365.15,361.05,359.38,357.60,351.66,345.32,341.92,334.07,335.59,339.69,341.78,338.15,331.71,321.30,322.97,320.48,322.46,321.37,320.17,328.77,325.51
2024-01-26 22:21:02.147000,L9,366.84,337.66,341.86,342.44,343.27,343.05,346.23,345.87,345.82,345.66,341.19,337.95,337.13,336.46,333.51,330.83,339.40,347.43,354.87,356.22,353.24,349.55,356.61,352.69,345.86,341.51,337.90,334.82,335.92,336.42,339.49,344.59,346.61,345.42,351.88,352.74,354.92,342.22,362.55,365.65,362.86,358.39,358.65,357.68,349.97,344.72,342.16,333.70,335.90,337.23,341.72,338.74,337.98,323.88,325.76,323.70,323.90,,,,329.19
2024-01-27 22:14:37.376000,L8,364.05,334.12,338.40,339.86,339.61,337.07,341.60,342.91,343.79,343.86,338.08,335.31,332.18,331.95,330.79,325.51,338.31,346.35,351.73,352.27,349.71,346.88,352.37,349.72,341.60,338.72,334.10,331.79,332.31,331.91,335.29,340.37,342.45,343.22,347.30,348.93,350.13,342.34,354.98,360.31,358.31,353.78,352.49,349.35,344.22,339.55,335.69,330.09,329.92,333.95,336.57,330.58,331.08,318.73,321.88,316.58,316.88,315.71,315.63,324.52,327.92
2024-02-03 22:20:52.721000,L8,368.78,338.96,342.37,343.42,343.75,343.29,346.34,345.28,347.38,346.82,343.18,339.24,338.84,336.60,334.41,330.74,339.88,348.81,352.47,355.49,350.22,348.37,354.21,348.44,342.48,337.95,330.93,331.98,329.83,334.17,336.41,339.54,342.66,337.67,345.27,350.41,353.92,347.70,362.87,366.16,364.61,359.02,359.07,355.36,346.68,340.43,340.41,330.38,328.67,335.41,337.18,333.35,326.69,318.41,317.68,311.77,307.54,308.05,307.30,311.81,330.68
2024-02-04 22:14:55.450000,L9,367.36,333.86,339.21,340.61,340.31,337.12,342.37,342.74,344.31,343.86,338.44,336.01,333.09,332.58,331.69,328.27,338.59,346.60,353.05,353.57,350.09,347.47,354.49,350.75,342.14,339.66,335.37,332.67,332.75,333.36,335.89,340.45,344.15,344.39,349.22,350.92,351.88,341.45,360.40,362.03,359.78,355.13,354.18,352.69,346.45,341.52,338.37,331.68,331.48,335.27,338.84,334.92,332.46,322.61,323.82,320.28,319.07,317.97,317.64,327.51,327.25
2024-02-19 22:20:51.302000,L8,365.69,332.62,337.67,339.89,340.06,340.12,342.46,343.04,343.61,343.90,338.37,335.74,333.56,331.42,328.91,329.86,337.35,345.88,353.72,355.85,351.19,348.81,354.26,351.45,344.47,340.57,334.77,332.59,332.35,332.98,335.32,341.61,344.32,343.97,349.33,350.30,352.58,341.73,361.17,362.19,359.24,354.49,352.39,349.95,344.83,339.94,337.83,330.50,330.32,335.03,338.33,335.11,331.69,319.55,322.53,317.17,319.04,317.17,316.15,326.77,326.08
2024-02-28 22:14:35.935000,L8,,,,,325.12,272.22,340.73,339.77,340.29,328.13,338.59,330.04,269.94,310.00,327.70,328.86,287.48,,,,,,,,,,,,,,,,304.35,336.21,342.53,342.59,342.60,339.70,352.60,365.87,357.08,351.50,350.98,348.45,343.58,338.07,335.31,327.55,327.92,332.45,335.68,331.68,328.02,316.79,319.74,324.73,318.60,314.10,313.21,322.91,
2024-03-07 22:14:47.781000,L9,369.30,338.13,346.38,342.57,341.81,345.92,348.90,347.17,348.72,346.37,348.44,338.84,340.58,349.38,337.44,333.34,344.44,350.72,361.18,364.25,359.28,356.00,360.27,358.35,351.62,347.21,339.39,337.30,338.17,339.64,342.89,345.59,348.98,346.80,352.89,356.25,360.91,345.43,364.76,371.22,366.66,358.12,360.25,357.48,354.15,345.86,346.73,333.38,336.74,340.47,342.05,337.20,342.11,326.82,326.02,323.65,323.65,323.73,324.75,331.88,335.60
2024-03-22 22:20:30.323000,L8,372.01,334.96,338.73,340.68,343.08,343.90,343.88,341.66,341.71,340.69,337.20,333.99,334.26,333.48,334.88,333.04,340.53,349.22,360.77,362.41,359.12,354.96,360.50,355.06,348.68,345.39,338.26,334.65,334.49,335.77,342.80,345.32,357.72,400.70,407.04,379.12,378.08,348.50,363.39,366.76,360.89,354.89,354.76,352.94,348.41,355.66,342.75,333.52,380.43,,,,,,,326.99,330.05,321.21,320.19,324.90,334.46
2024-04-16 22:14:07.010000,L8,378.30,340.27,342.53,346.52,347.40,348.26,350.14,350.41,348.93,347.98,344.50,341.31,341.61,340.27,338.71,333.77,344.42,350.49,362.09,363.57,361.62,358.48,362.57,357.80,351.32,348.77,341.93,336.20,339.35,337.54,343.29,346.46,349.41,346.82,355.22,356.35,358.52,348.20,366.59,372.67,367.83,360.03,359.51,358.12,353.51,347.31,345.80,340.06,340.17,342.97,348.26,348.42,345.03,332.07,335.43,337.25,341.51,368.30,,,338.50
2024-04-24 22:14:13.960000,L9,377.36,333.49,339.53,341.75,343.31,345.31,346.92,345.67,346.36,344.97,343.00,337.59,336.49,335.87,333.52,328.52,339.27,346.62,357.42,361.10,357.47,352.96,357.78,352.20,347.32,343.82,336.58,332.85,333.09,332.61,336.77,341.81,344.68,344.82,350.77,352.50,351.65,340.73,361.38,367.32,360.01,354.98,352.82,349.85,344.75,340.10,339.68,330.01,331.40,336.46,338.63,334.77,331.60,320.73,322.59,321.30,320.48,320.63,318.83,328.30,334.48
2024-05-26 22:13:59.921000,L9,368.42,340.49,338.83,345.84,352.09,371.42,354.74,349.50,354.26,350.23,348.99,343.77,340.48,333.71,335.50,332.04,343.54,349.61,365.32,366.34,362.61,357.72,362.00,353.73,350.96,348.88,339.65,334.89,333.91,333.48,336.91,338.58,343.95,343.34,349.59,349.53,348.75,337.48,359.68,369.06,365.17,355.82,350.22,346.91,343.81,338.42,338.84,332.11,330.47,337.15,344.87,339.88,333.77,326.02,330.60,326.47,327.17,332.78,329.06,338.38,342.30
2024-06-02 22:20:09.568000,L9,369.19,343.92,339.68,343.17,340.56,348.66,350.49,347.84,347.63,346.99,344.35,339.70,337.87,334.65,336.05,331.48,340.38,348.43,363.33,363.47,358.69,356.14,358.77,352.85,349.23,346.89,338.98,333.09,334.32,336.53,342.06,343.91,349.71,349.50,355.15,354.76,358.23,349.14,364.98,370.94,366.89,400.69,,,,,,,,,,,,,,,,,365.01,339.34,341.52
2024-06-03 22:13:41.381000,L8,388.39,339.28,336.59,339.07,339.45,347.78,348.72,346.80,347.35,346.74,343.18,339.45,337.11,333.51,334.42,330.60,338.67,347.24,361.56,362.85,357.96,354.78,357.72,353.05,348.12,344.75,337.20,333.64,332.82,333.01,337.62,339.37,347.08,344.40,350.27,351.22,352.79,346.46,363.67,366.64,363.97,357.20,352.95,349.27,344.99,340.91,340.55,333.37,330.53,336.57,341.55,338.76,331.36,322.52,336.03,323.01,322.87,325.06,323.41,334.98,339.28
2024-06-10 22:19:52.303000,L8,381.42,341.71,335.99,340.06,347.68,348.75,352.11,349.76,350.97,348.31,343.57,340.78,338.68,333.63,335.77,329.50,340.54,345.99,362.85,365.08,361.21,357.61,360.93,354.07,348.99,346.80,338.38,332.59,333.85,332.56,337.74,341.23,347.01,344.55,352.08,352.81,353.61,342.53,363.11,369.08,365.87,357.66,353.69,352.16,345.68,341.03,341.14,337.89,333.27,338.94,343.27,337.49,336.00,323.95,329.65,324.92,324.42,328.05,325.20,334.39,340.89
2024-06-18 22:19:55.612000,L9,374.38,339.53,336.51,342.13,348.57,348.31,348.87,347.58,348.95,347.29,344.39,339.61,337.65,333.95,335.34,330.00,339.45,350.01,363.43,364.29,360.13,356.39,358.69,353.60,349.57,346.71,337.97,333.07,333.77,332.60,339.89,343.35,346.79,344.31,353.46,354.42,357.65,352.95,364.80,369.62,368.76,360.00,359.59,358.00,353.05,344.35,343.09,338.45,333.51,339.14,344.16,345.22,344.37,331.78,333.96,325.09,325.80,329.66,327.40,333.23,339.94
2024-06-19 22:13:49.014000,L8,373.77,337.17,334.26,338.53,346.45,348.58,349.16,346.79,346.59,345.39,343.10,338.64,338.38,332.03,333.80,327.78,338.98,347.82,361.46,362.59,358.75,354.94,356.64,352.54,348.12,345.01,337.08,331.79,332.47,331.34,337.05,340.34,345.59,342.72,350.76,351.29,355.22,342.38,363.04,366.16,366.11,356.08,353.51,351.16,344.01,340.06,339.79,336.44,331.29,335.47,342.67,344.11,340.15,329.04,332.28,324.96,322.66,325.38,326.36,334.96,339.21
2024-06-26 22:20:04.343000,L8,381.91,334.41,333.36,339.73,346.10,349.73,350.67,349.54,348.55,348.09,345.28,341.24,338.88,334.29,334.44,330.95,340.12,348.80,364.27,365.18,360.45,356.52,359.97,353.73,349.15,348.21,339.69,334.13,334.17,333.35,338.45,342.52,346.06,345.85,354.59,353.56,357.41,348.96,364.53,367.35,366.92,358.41,353.03,351.19,344.27,340.23,339.90,336.13,331.78,336.88,342.14,344.37,339.74,324.45,341.08,323.36,323.21,329.42,325.92,334.70,338.80
2024-07-04 22:20:03.802000,L9,378.31,335.53,333.22,336.51,342.82,346.41,348.33,345.03,346.53,345.16,342.26,338.10,335.10,331.49,332.47,327.64,337.40,347.16,361.07,363.04,358.97,354.54,357.18,351.74,345.61,343.87,335.33,331.68,331.63,330.91,335.43,339.18,344.14,342.72,350.26,351.24,349.74,341.65,360.91,366.57,361.82,357.76,352.45,350.18,343.19,338.96,336.24,332.91,329.96,334.27,340.57,339.21,332.84,320.51,328.79,320.12,320.29,323.37,321.14,330.53,304.84
